global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
962.8775710201762	2.009821261010643	4.039381501210411	927133.2167737144	1191.8800329449532	0.2818998139478026	0.0794675051038057	1420578.0129328626	914.8742751230612	0.7110019134860295	0.5055237209807953	836994.9392819467	949.2231108171128	783.5234532277228	0.949671	14.44252	0.1396454858659875	0.0617078834680052	0.1235151749	-0.0200163386	-0.0385771251	0.1248659455	0.1175718983	-0.0085071284	0.0009948558	-0.0351819995	-0.1032286618	0.0238569434	-0.0540010735	0.0893266683	-0.0952978892	-0.1143882544	-0.0410156262	-0.0740943444	-0.0829405072	0.0064368319	0.0926589324	0.0492176319	0.0712355729	-0.0856301146	-0.1053216452	0.0975582204	-0.0565007214	0.0113469321	-0.1388713613	-0.0410547385	0.0327440571	0.0649355187	-0.0247919752	-0.0100986218	0.008262247	0.0381408017	0.0724892927	-0.1744227226	-0.1206937247	0.0928660433	-0.1738725101	0.0360748969	0.0168883522	-0.0068290686	0.0680055264	0.1010224564	0.0259558102	-0.1340822948	0.0111680547	-0.0467612792	0.036507589	-0.1074337137	0.0058792305	0.0404393111	0.0707261909	-0.0198687098	-0.181369208	-0.1143617838	0.0431701054	-0.0593068632	-0.0695105214	-0.017949295	-0.1743431019	-0.0986586669	0.03316178	-0.2286319077	0.1105153972	0.1646114066	-0.1353593361	0.0831208445	0.0304815163	-0.0295129145	0.034842425	0.1812713829	-0.1307936607	0.0467348172	-0.0522288905	0.1507846421	0.0689568008	0.0837673814	0.0280997799	0.053985593	0.0753366324	0.1084348158	-0.0537035182	0.0602736615	-0.0318450116	-0.0148500766	-0.0934851836	-0.0953730462	0.0671053377	-0.0473134143	0.1996352678	0.0216663086	0.0021631887	0.1855446486	-0.0395913855	0.0036926754	0.2204493512	-0.0138248676	-0.0146194982	-0.0027177245	-0.0420397978	0.0327880336	-0.1524813654	0.1054817798	0.0420090849	-0.0371206631	-0.1024153039	0.0	-0.0301064429411894	-0.024019627294507	0.000906397906571	0.000576942495367	0.0463830435594161	0.0362182585252668	0.0021513867298346	0.001311762250603	0.032267331269729	0.0279679165840037	0.0007822043580497	0.0010411806672704	0.0001990218264729	-0.0004470250677546	3.960968741260912e-08	1.9983141120100478e-07	-0.0002089792592152	0.0005029780559837	2.5298692480124256e-07	4.367233078213376e-08	0.0002110204916026	7.87905455058e-05	4.452964787620298e-08	6.207950061101541e-09
962.6166469822252	-0.2609240379509856	0.0680813535806473	926630.809047302	1192.9975003648078	1.11746741985462	1.2487334344365415	1423243.0358766797	914.5943906439188	-0.2798844791424244	0.0783353216648262	836482.8993973212	949.5859670067003	788.9970657074649	0.947534	14.410025	0.1489890605765297	0.0839686833088508	0.1209352903	-0.0017192933	-0.0674277048	0.1291418388	0.0659538034	-0.0459505138	0.0655588895	-0.1570214314	0.0853475498	-0.1532654919	0.1147324593	-0.059784223	0.0414136111	0.0133458606	-0.0667384169	-0.0737319798	-0.1079112717	-0.1021737034	0.0326857848	0.1004864337	0.0296542824	0.0942389826	-0.0390834645	0.0581993284	-0.0288956873	-0.1159468699	-0.0604586044	-0.0797013686	-0.001185516	-0.0704402479	-0.0107598969	0.0400067755	-0.0232465682	0.0492998009	0.1054257199	-0.0636615185	-0.0887763886	-0.1342723091	0.0043256875	0.1288299726	-0.0821139862	0.1925679109	-0.0574423623	-0.1395704498	0.2148561559	-0.0205707183	-0.0846464731	0.0706981745	0.1072921603	-0.0987649476	-0.0553703107	0.0153562245	-0.0628181479	0.0721507739	-0.0728674466	-0.0517685382	-0.1155427189	-0.0238155693	-0.0417506836	-0.0490249834	-0.125048824	-0.0265612885	0.0758712408	-0.0236050068	0.1574213928	-0.0825924086	-0.0428059812	-0.012764605	-0.0786047546	-0.0520474068	0.0244054209	0.0588360834	-0.0157877077	-0.1139225386	-0.012321717	-0.0867507504	0.0180658795	-0.0628385327	0.0302992835	0.0065169539	0.1522561945	0.0407390986	0.1118555156	0.0521647612	0.030689077	-0.0131024094	-0.0957285696	-0.0615693711	0.0978140492	-0.1271965558	0.147446734	0.0887113134	0.0181582705	0.0328130692	0.0227551804	-0.0170397221	0.1197254339	-0.0608790841	0.146413019	0.0659286957	0.0298314618	0.013586495	-0.1093814397	0.1034555476	0.0354778738	-0.0468316386	-0.1102227826	0.0	-0.022288963023783	0.0078174799174064	0.0004967978726755	6.111299225905242e-05	-0.0157609246959964	-0.0621439682554125	0.0002484067472728	0.0038618727905297	-0.0198120965534798	-0.0520794278232088	0.0027122668023928	0.0003925191698444	0.0002039804356728	4.958609199900001e-06	4.1608018137265306e-08	2.4587805197332926e-11	-0.000443008987323	-0.0002340297281077	5.4769913638210793e-08	1.9625696284895002e-07	-8.895486269974122e-05	-0.0002999753543023	7.912967597929812e-09	8.998521318881514e-08
961.3838437136396	-1.2328032685855987	1.519803899035336	924258.894953612	1191.7243010422278	-1.2731993225800124	1.621036515018203	1420206.8096945863	913.8089309073024	-0.7854597366164171	0.6169469978455313	835046.762205947	947.885424225482	784.9889778959158	0.981711	14.929786	0.1000437716515991	0.0501889378973802	0.1342252703	-0.0210719726	-0.0357773115	0.1556085525	0.0992550752	-0.0496933776	0.0387661142	-0.0529685797	-0.1700040987	-0.0759290628	0.0297178015	-0.0056312415	0.1646867564	0.1202468645	-0.0273386998	0.01485126	-0.1523927128	0.026746445	0.222294609	-0.0540062481	-0.0265628515	0.1226482586	0.1435501664	0.1044833912	0.1677230642	0.0199560682	-0.0284993026	0.0015988963	0.0481531448	-0.0155203066	0.0936887369	0.0290274922	0.0556817035	0.1236801695	0.0643371562	0.0749554135	-0.1651404696	0.0476867522	0.1111845978	-0.1778557217	0.028248765	-0.1505681994	-0.0367345942	-0.0796644318	0.072504465	0.0161961915	0.0370303394	-0.1832736287	-0.1209867271	-0.1046435344	0.0075454686	0.1292373066	0.1415910847	-0.0068266436	-0.0407856334	-0.0267949918	-0.0633219462	0.1369108103	-0.0019727945	-0.1067782028	-0.1331241461	0.1079089123	-0.1081415167	-0.043424046	-0.0345893309	-0.15494168	-0.0237256366	0.0792789284	-0.0107817991	-0.0993406076	-0.1380739536	-0.0168399657	0.1143501081	0.0363706803	-0.1866443051	0.0226013889	-0.1157073918	-0.0637714659	-0.0540909918	0.0084195363	0.0668040549	0.1659966955	-0.1066414741	-0.0320111275	0.0805221948	-0.052023118	-0.0917666695	-0.0584597131	0.0615164214	-0.0093816452	0.0838551238	0.2144992496	0.0581271967	0.0039317628	-0.0232859024	-0.0788391666	0.0223052	-0.0931752038	0.0370976591	-0.0731481828	-0.0165301472	0.0377903398	-0.0996893933	0.1013572156	0.0288477796	-0.0562490111	-0.116802275	0.0	-0.0177893102236481	0.0044996528001348	0.0003164595582331	2.024687532176184e-05	0.0088956489005909	0.0246565735965872	7.913256936258408e-05	0.0006079466215239	-0.0032509004749954	0.0165611960784844	0.00027427321555	1.0568353898325315e-05	0.000932997406253	0.0007290169705802	8.704841600748254e-07	5.314657433939321e-07	-0.0001370178425916	0.0003059911447313	9.363058065403257e-08	1.8773889188456477e-08	-3.743599448349002e-05	5.15188682162512e-05	1.401453682967895e-09	2.6541937822834583e-09
961.8773593693408	0.4935156557011169	0.2435577024221033	925208.054467336	1192.5324515857917	0.8081505435638974	0.6531073010626228	1422133.6480852186	912.7931609769588	-1.0157699303435948	1.0317885513902314	833191.3547263083	948.0622108343358	779.7040372974965	1.152453	17.526405	0.0714035803369357	0.045466983157461	0.0881694193	0.0704755416	-0.0319665439	-0.0099837725	0.0437043716	-0.0668949101	-0.0472421956	-0.0348147249	0.035774644	0.0251088805	-0.0897030685	-0.0015176792	0.0256264221	-0.0270945181	0.0980377359	0.018578178	-0.0799590856	-0.1006183835	0.0018828795	0.006126759	-0.1503624914	-0.0531606326	0.2621785552	0.1450852634	0.0560766412	0.0015800686	0.0789475496	0.0681522992	0.0867898572	0.1016254074	-0.0726644442	-0.006489466	0.079890808	0.0959074068	-0.1538808768	0.0606882175	0.1668403516	-0.018259383	0.1222818758	0.0571979401	-0.0522783459	0.0176623392	0.0127503758	0.0317467347	-0.0760854762	-0.0040366229	0.0430867723	-0.1379890681	-0.0201807816	-0.0869477261	-0.0574274331	0.021621852	-0.0854907025	-0.0144257162	-0.074815119	0.170738946	0.0585991099	0.077746154	-0.0433516155	-0.1702191576	-0.0387140654	0.0755842228	-0.080712661	0.0694292761	-0.0632282263	-0.1360404348	0.1031300477	-0.0387581207	0.1922047001	-0.0111577123	0.1348254215	-0.0094908807	-0.0113615299	0.0537826068	-0.0515674344	0.0179944389	0.0681586518	0.0630398357	0.0861445254	0.0031424611	0.1518370225	0.0235957691	-0.023490514	-0.04748649	-0.122187662	-0.0981029834	-0.054051407	0.0943068633	0.0201163169	0.1584651426	0.1012650744	0.208539519	-0.0448147539	-0.0810667013	0.0047865948	-0.0748134796	0.07585061	0.0146158729	-0.0402150146	0.0780030347	0.1709390314	-0.1979160869	-0.0460181212	0.0991882461	0.0221372814	-0.0653137397	-0.1220804792	0.0	-0.022520924390406	-0.0047316141667579	0.0005071920353983	2.2388172623064067e-05	0.0490751890107361	0.0401795401101452	0.0024083741764394	0.0016143954434627	-0.0208925025676265	-0.0176416020926311	0.0003112261243947	0.0004364966635382	0.0011099988798722	0.0001770014736191	1.2320975133175385e-06	3.132952166336833e-08	-0.0001370209614486	-3.1188570000001323e-09	9.727268986449829e-18	1.8774743876298728e-08	-3.742410761165926e-05	1.1886871830759076e-08	1.4005638305290524e-09	1.4129772192089362e-16
963.8998568731658	2.022497503825093	4.090496152978733	929102.9340801096	1194.5077842624708	1.975332676679045	3.901939183556001	1426848.846663637	914.586776451871	1.7936154749121442	3.217056471844317	836468.9716606246	949.3430623026328	786.6750526191121	1.136836	17.288914	0.0880860821592741	0.0495210719395772	-0.03914805	0.1026508458	0.0190648839	-0.1550106291	-0.0122595791	-0.0861143689	-0.1299776591	0.0040136077	0.2056437576	0.1070299072	0.0253828697	0.0984550676	0.0253149496	-0.0204441962	-0.1238409787	-0.0341133142	0.0495259222	-0.0749820978	-0.1270476856	0.0371466848	0.0260237667	-0.0147172333	0.0440261177	-0.0247840355	-0.0425763862	-0.0385792553	-0.02972047	0.0267806956	-0.0165459073	-0.0757365456	0.0252650949	-0.0904499649	-0.0848845668	0.0064427732	-0.0987640137	0.1028365908	-0.0181801908	0.2042873979	-0.0294716464	0.0954415492	0.1332717981	-0.0289718104	-0.0302692096	-0.1321434676	-0.1951299675	0.1459568765	-0.1376304859	0.0481473092	-0.1404821595	0.0103914012	-0.0816281693	-0.0793082656	-0.1024547636	0.0231478239	0.0289541863	0.033068733	0.1180792532	-0.067223334	-0.0329441099	0.1270804511	-0.0550683798	-0.0539781216	-0.0241894812	-0.1082348149	-0.1635227613	0.0127559038	0.0825544493	-0.059385475	-0.1436329896	0.0253665995	0.0089316477	0.0153812011	-0.0398845435	-0.0612889343	-0.0064954505	0.0447189488	0.0102416335	-0.0457812208	0.0889957417	-0.0227643459	0.1061196832	-0.141453293	0.099385351	-0.0414582823	0.0042422921	-0.0270698544	-0.0623145864	0.0780729608	-0.1588952506	0.0484707465	0.0513321104	0.074355342	-0.1141370907	-0.1974552409	0.0227887084	-0.0992828824	-0.0316843314	0.0908494349	-0.0763283688	-0.0431735461	-0.1896519996	-0.015208559	0.011893648	0.0969501507	0.0153650827	-0.0739689949	-0.1259985909	0.0	-0.0108753213640397	0.0116456030263663	0.0001182726147711	0.0001356200698477	0.0339778663358174	-0.0150973226749187	0.0011544954007346	0.0002279291519506	-0.0203896728503494	0.0005028297172771	2.528377245769704e-07	0.0004157387589442	0.0009108966578524	-0.0001991022220197	8.297327212866722e-07	3.9641694813221715e-08	-0.0009810962898328	-0.0008440753283841	7.12463159986895e-07	9.625499299236857e-07	-0.0002110530920219	-0.0001736289844102	4.4543407652004595e-08	3.0147024227331625e-08
963.9343510920528	0.0344942188869481	0.0011898511366206	929169.4332152568	1196.2103445118871	1.702560249416365	2.898711402892715	1430919.1883172477	915.4081481708372	0.8213717189662475	0.6746515007175683	837972.0777375614	950.697180520026	781.7113346315879	1.269283	19.303143	0.2683482957771301	0.1132477495415046	-0.1139135867	0.0297183716	0.1454504299	0.0839863465	-0.0911963916	-0.0170311059	0.1509021975	-0.0180604702	-0.0909173208	0.0613551018	0.1505645727	0.1372301203	0.023827661	0.0545564633	-0.0208201289	-0.0068321018	0.0945431479	-0.0264584975	0.0211517464	-0.0303781361	0.2183966943	-0.0868751202	-0.1283738803	0.0753661817	-0.0764533884	-0.147566771	-0.1355850388	-0.0352423572	0.0790902173	0.0709303122	-0.0123147992	-0.1513642639	0.055099979	-0.0213078479	-0.2221054635	0.0951899991	0.0807444694	0.0478751652	0.1296564676	-0.0210609834	0.0595782559	0.1104925321	-0.0215681768	-0.1339616887	0.1692350674	-0.1676012155	0.0123647695	-0.0556921912	0.1918838345	0.110856146	-0.0369144275	-0.0905337859	0.1559406998	-0.0937347222	-0.0071554694	-0.2307059229	-0.0590785399	-0.140844608	-0.0434497941	0.1898346513	0.0534841984	0.1137367635	0.0543410129	-0.0314737446	0.0324349317	-0.0738464651	-0.1217295462	-0.0640510809	0.1787892039	-0.0388050552	0.0517525809	-0.1348719431	-0.0628182488	-0.0356742372	0.1091922054	-0.1925426214	-0.0114038391	-0.0123007031	0.0671194137	0.060774083	-0.1728832036	-0.1006583621	-0.160866282	0.0678215151	0.0679310095	-0.1021824808	0.0444200408	-0.0487074419	-0.0736251097	-0.1565102849	-0.1654363461	-0.0136984328	-0.1286674056	-0.0897143673	0.0305451861	-0.104016777	-0.0981942408	-0.0662643753	0.0368454952	-0.1300356491	-0.0296714121	-0.0020608907	-0.0113806485	0.0946444892	0.0085500587	-0.0821605138	-0.1285129588	0.0	-0.0395017566555679	-0.0286264352915281	0.0015603887788757	0.0008194727975	0.0959089528425494	0.061931086506732	0.0091985272353543	0.0038354594759043	0.0370021029958778	0.0573917758462272	0.0032938159347835	0.0013691556261175	-4.8020615725480765e-05	-0.0009589172735778	2.3059795346542902e-09	9.19522337566036e-07	-5.598226046532595e-05	0.0009251140293674	8.558359673325236e-07	3.134013486807597e-09	-0.0007350017517294	-0.0005239486597075	5.402275750452865e-07	2.745221980092857e-07
962.967105362368	-0.9672457296848052	0.9355643015934912	927305.646009978	1193.9335676171313	-2.2767768947558125	5.18371302849392	1425477.363882971	915.2201163091344	-0.1880318617028251	0.0353559810154303	837627.8612969054	950.0918918428616	776.6134926232185	1.011404	15.38134	0.1628768327252319	0.0818462741063368	-0.0953473741	0.0153787617	0.1637658278	0.1269014226	-0.1079172853	0.0444896124	0.2180721731	-0.0044813336	-0.0459254968	-0.0227454946	0.0793801352	0.1964826758	-0.1761827934	-0.0157267718	0.0052445958	0.1057179622	0.1065479074	-0.0152983523	-0.0799400322	-0.0105011829	0.1284231511	0.0397855483	-0.0905167386	0.1142642274	-0.0187006135	-0.1501680249	0.0285610123	-0.1301196101	0.0333295931	0.1470203167	-0.1772495879	-0.0813445604	-0.108016838	-0.080212051	0.134181326	0.0226146482	0.0849535584	-0.0188389058	0.0045925114	0.0681292846	0.0346613349	0.1147440501	0.0117088866	-0.0131087575	0.1143511504	-0.0671375875	0.0632526757	0.1822275653	-0.2688941783	0.1107770076	-0.025686415	-0.1348795575	0.1186097036	0.0623870592	-0.0361843622	-0.136447423	-0.1083142354	-0.1169784617	0.0707704444	0.1073049166	0.0871405847	-0.0300884939	0.1931468104	0.064764714	0.0242157536	0.011167738	0.0636873995	0.1150140831	0.0322770277	-0.039451755	0.0981575467	-0.1047102202	0.2302814498	-0.2522680447	0.0977505197	-0.0373475946	0.1461238244	0.0572472897	0.0807507201	0.1229864422	-0.1671487608	-0.1702136343	-0.0723766537	0.1747924637	-0.0042034332	-0.0620339996	0.0257828687	-0.0750040088	-0.0148591507	-0.1206211656	0.1227816064	-0.1905563189	-0.2654377772	0.1032940778	0.0430438975	-0.0651970646	-0.0374924647	0.1340927569	0.0563838973	0.1047726385	0.112304714	-0.0811325477	-0.039470591	0.0922728684	0.0017112041	-0.0898369411	-0.1295955703	0.0	-0.0586623635587955	-0.0191606069032276	0.0034412728983042	0.0003671288569	0.1264080933089815	0.0304991404664321	0.0159790060540121	0.0009301975691911	0.0920838459067354	0.0550817429108576	0.0030339984020978	0.0084794346769753	-0.0009505389634501	-0.0009025183477246	9.035243210367904e-07	8.145393679795767e-07	-0.0001382351831507	-8.225292268537404e-05	6.7655432902861195e-09	1.910896586070757e-08	-0.0005570661732451	0.0001779355784843	3.103227213739397e-07	3.1661070090542486e-08
961.832824460268	-1.1342809021000448	1.2865931648688915	925122.3822092166	1191.4781592358115	-2.455408381319785	6.029030319055447	1419620.2039359575	913.4721846351764	-1.7479316739579644	3.055265136825492	834431.4321021618	949.2766699863528	779.1186110881152	0.99713	15.164269	0.2210717513399457	0.1111418471598871	-0.1004294341	-0.0067664904	0.1033240239	0.1528068069	-0.1293492108	0.0286675266	0.0936945392	0.0770080032	0.0230582757	-0.0866643247	0.0184062815	0.0746641968	-0.0493865236	-0.0015847419	-0.0850537501	-0.108243879	0.0629116347	-0.0397212926	-0.041498418	-0.0162641074	-0.0183189031	0.1435903637	0.0179216457	-0.0133517882	0.0892748702	0.1397896202	0.0600795549	0.1979698244	-0.006712552	0.1049414849	-0.0393908183	-0.0643176461	-0.0084510921	0.1259016341	0.0570039784	-0.1405959753	-0.084626387	0.0952835778	0.1996773345	0.0622227167	-0.134353075	0.0255372513	-0.0072529201	0.0171736934	-0.0550673875	-0.2105759197	-0.0261673243	-0.0330601288	-0.2938556821	0.1086029805	-0.0342295889	-0.0155462383	0.0156474423	0.183274917	0.0353249591	0.0102083106	-0.0820664089	0.0913388747	0.0341856853	-0.0132527669	0.0779477839	-0.0237511898	-0.2207486719	0.0603289952	-0.1211431144	0.1405342574	0.0739101522	0.1622317586	-0.0325895307	-0.1172802961	0.0668435859	0.0035426325	0.023187081	0.0164456918	-0.2966463054	-0.0215275017	0.1352701674	-0.039628934	0.0078851937	0.0396661756	-0.1033114928	-0.12771989	0.0347752779	0.1074151281	0.1372739786	-0.0181199385	0.0545433663	-0.0888780831	0.066628579	-0.153499189	0.0189689823	-0.1298253814	-0.0359614989	-0.043483578	-0.0481100268	-0.1743698195	-0.101123887	0.0189623392	0.0169798644	-0.0605654803	0.248762463	-0.0152400792	0.0093186263	0.0898369411	-0.0051324198	-0.0969501507	-0.1292343642	0.0	-0.0384705322392591	0.0201918313195363	0.0014799818507718	0.0004077100520366	0.0418146759553081	-0.0845934173536734	0.0017484671252474	0.0071560462595727	0.0390009985787145	-0.0530828473280209	0.0028177886804499	0.0015210778901368	-0.0001441210216101	0.00080641794184	2.0770868869938917e-08	6.503098969214617e-07	-0.0002759365830649	-0.0001377013999141	1.896167553833044e-08	7.614099787353246e-08	-0.0008770199382652	-0.0003199537650201	7.691639721146951e-07	1.0237041175053737e-07
962.2426270467352	0.4098025864672081	0.1679381598752136	925910.8733058022	1192.3909585886988	0.9127993528873048	0.8332026586314825	1421796.198124076	915.0134364054212	1.5412517702447983	2.375457019282725	837249.5888024578	948.100492007837	781.3929318986545	1.178574	17.923656	0.1168723576436729	0.0663801072841042	-0.0563372102	-0.1379712086	0.1294491854	-0.0960988778	0.0380230502	0.1867185516	0.0286030784	0.2018643383	-0.0669354158	0.0520166689	-0.1497600754	0.0730585404	0.1032979178	0.1162165461	-0.0538235428	0.2285167405	0.0083623089	0.1832982522	-0.0495616632	-0.1219560367	-0.0908454859	-0.0359222436	0.0484855072	-0.0083694681	0.0454090025	-0.0213209046	-0.1195478124	-0.1219963836	-0.0756188318	0.132436725	-0.1638658524	-0.0114438198	-0.0927828418	-0.0177201114	0.0438429211	-0.1254964344	-0.0504439706	-0.1090162591	-0.0458053938	0.0632581455	0.0180184537	0.068328495	-0.1120959148	-0.0638826546	-0.0523084715	0.1584438943	0.1849543446	-0.0831043194	-0.062163841	0.0552797593	0.2230753362	-0.0294181598	0.1153559595	-0.0326816626	0.0523968411	0.0798892869	-0.0846892396	0.0044736586	0.066747312	0.0705512269	0.0987883377	-0.0752554233	0.0587752569	0.0020484989	-0.1027281491	-0.0893547487	-0.1713595368	-0.0308998501	0.1900858769	-0.0598284661	0.1265655537	-0.1720095254	0.1596998869	-0.0574251986	-0.0175900515	0.1207222237	0.0513459621	-0.0036992315	-0.058927294	0.0814945608	-0.2320509255	0.0520092286	-0.096913943	0.0742349032	0.0171072037	0.019007267	0.0729194898	0.1439437021	0.040659508	0.1354618859	0.0169233326	0.0015452292	0.0724283489	-0.0592894973	-0.1453470004	-0.1947786334	-0.0644271443	0.1085425439	-0.1244392311	-0.1614080108	0.0183583462	-0.0373334782	0.0135541306	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	-0.0393875823723277	-0.0009170501330686	0.0015513816451368	8.409809465611377e-07	0.0991829312805379	0.0573682553252298	0.0098372538573999	0.0032911167190607	0.0618095733755836	0.022808574796869	0.0005202310842643	0.0038204233608716	1.4927622141026713e-06	0.0001456137838242	2.2283390278527093e-12	2.120337403960163e-08	-2.6000945290594046e-05	0.0002499356377743	6.246782302964906e-08	6.760491560044647e-10	-0.0005569998120936	0.0003200201261715	3.1024879067230574e-07	1.0241288115488673e-07
962.5926164548991	0.3499894081639922	0.1224925858269815	926584.5452534886	1191.8709046813262	-0.520053907372585	0.2704560665734931	1420556.2534258831	914.8317534386892	-0.1816829667319552	0.0330087004005247	836917.1370997067	948.9232001513805	781.4941957168157	1.254765	19.082367	0.029130475283015	0.0151783440957218	0.0395867745	-0.1643443118	0.0761052998	-0.1066811817	0.134759937	0.0835452671	-0.0446733489	0.1987822443	0.1096315463	-0.0933944965	-0.017452675	-0.0137079951	0.0876797715	0.0216115968	0.0738237258	-0.0411002951	-0.1352935094	0.0896900023	-0.191500904	0.0985301605	-0.0041000069	0.0365029271	-0.0470022771	-0.1142343935	0.0845323632	0.0616990889	-0.0022173193	-0.0634279215	-0.102174512	-0.0178941493	-0.0217969403	-0.0554418097	-0.0420376958	-0.1572641658	-0.1192861851	0.1930885438	0.0734830682	0.0726441166	-0.1253339732	-0.0100603999	-0.0238655621	0.0321566128	-0.0133820767	0.0806349291	-0.0280943035	0.0502557898	-0.000971524	0.0123435299	-0.0669785695	-0.0837281396	0.1349425828	-0.1246625147	-0.1079284598	0.1706878067	0.1329480642	-0.0845439266	0.1284350127	0.0203166616	0.0499011819	0.1194834278	0.083403098	-0.0994068757	-0.0074489046	-0.0634008476	-0.0020299684	-0.0191796496	0.0504749885	0.0159369066	-0.0388191661	0.2064314514	0.0059052422	0.1384748505	0.10777517	-0.0262579631	0.1198250636	0.007073673	0.081027136	-0.0775538599	-0.0207827667	0.0830447829	-0.0552633668	0.0136475323	0.1756009341	0.2061082056	0.0202047047	-0.0170207262	0.0111382696	-0.0710345761	-0.2079319904	0.1004578248	0.0239387739	-0.0260419239	0.0747462567	-0.0921510414	-0.0218560519	-0.1834491225	-0.0222063176	0.0475656599	-0.0519258843	0.0949992098	0.0708022344	-0.0124900198	0.0302505943	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	-0.0500283043034244	-0.0106407219310966	0.002502831231476	0.0001132249632149	0.094244941697184	-0.0049379895833538	0.0088821090355056	2.438374112531159e-05	0.0553849144664013	-0.0064246589091822	4.127624209933548e-05	0.0030674887504505	-0.0001410071549781	-0.0001424999171922	1.988301775501791e-08	2.0306226399784615e-08	-2.5960487792353604e-05	4.0457498240442646e-08	1.6368091638754198e-15	6.739469264169404e-10	-0.0005570015345908	-1.7224971999955931e-09	3.1025070953650616e-07	2.9669966039926576e-18
