global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
832.9611963514078	0.5383753583205362	693824.3546271685	0.2898480264467657	846.735482169198	0.3938229700902411	716960.9767643042	0.1550965317706989	782.432394541365	1.9499504247403363	612200.4520277344	3.8023066589450183	790.6960784326484	624.472735786438	1.101361	18.377502	0.1665860447234031	0.1058771217063342	-0.110264324	0.0059870585	-0.0488545713	0.1244304006	-0.1470290139	0.165175276	0.0915944807	-0.099921603	0.0794141412	0.1023442109	0.1485537018	-0.0734045256	-0.0492467572	-0.0690262829	0.0477125198	0.0127360694	0.117610814	0.1231309614	-0.0789977134	-0.0204241976	0.2319515615	-0.0158969428	0.0669243639	0.0280905593	-0.005955684	0.1263395883	0.0223292493	-0.0262169769	-0.0740857694	-0.0765815646	0.0262356223	0.0649376166	-0.0834804016	0.0121659132	0.1223056135	0.0853880717	0.0156019637	-0.0202105658	-0.0683993417	-0.0670584234	-0.0438127387	-0.0715160765	-0.0739602841	-0.0881093878	-0.0105131344	0.0757728373	0.0483019566	-0.0708007151	0.0849795404	-0.0488368267	-0.0480470644	-0.0894586646	-0.0306625829	-0.069586737	0.0970060383	0.1716923382	0.1072307759	-0.0062277293	-0.062356876	0.0587643481	0.1672543885	0.0232177288	-0.0144940897	-0.0717409345	0.0769757488	0.0667902676	0.1126608961	0.1437067008	0.1082959623	0.0336946481793347	0.0163837860137903	0.0011353293159291	0.0002684284441456	0.1011288163748815	0.1022712033569488	0.0104593990360783	0.0102270375013845	0.0023032970813829	0.020758613726059	5.305177445106986e-06	0.0004309200438277	-0.0003850569014457	0.0003609787367315	1.3030564837226965e-07	1.482688173509635e-07	-0.0006029634119475	-0.0001510223252551	2.2807742725487404e-08	3.6356487614737056e-07	-0.0001891164530835	-3.144777054539999e-05	9.889622722761267e-10	3.5765032826883655e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.2450521026625	0.2838557512546913	694297.3168535688	0.0805740875203651	847.6951743972885	0.9596922280904892	718587.1086964493	0.9210091726572874	783.3295043255649	0.8971097841998699	613605.1123469352	0.8048059649071371	791.5940785682532	638.9586999511719	1.160171	19.35882	0.1573656871074952	0.0993166262077965	0.0500953099	0.1483465151	0.0025170556	-0.1267941902	-0.128165768	-0.0087356504	0.0585146756	-0.113950385	0.0390609217	-0.1127803242	-0.048007647	0.0366257699	0.121704357	-0.0330550968	-0.030844025	-0.1377326037	-0.0247602688	-0.1096660886	-0.0634138856	-0.0868958714	-0.0406563085	-0.1239152685	0.0074787213	-0.0173954406	-0.0915306415	-0.1320448887	0.1300825181	0.0644224208	-0.0693321175	0.0082994942	0.0417437517	0.0045110846	0.2095958538	-0.0825338856	0.0118672377	0.049082843	-0.0708985839	-0.0719604072	0.0363326753	-0.0414308565	0.0343720698	-0.1552993264	-0.0326027157	-0.0331496553	0.1273409135	0.0678287158	0.1252746894	-0.0786057454	-0.0568794661	-0.0119330711	-0.0840405525	-0.0853107925	0.0771483771	0.0415093686	-0.0199412158	-0.1122146967	0.0519437431	0.065972797	-0.1381653667	0.047737263	-0.1555425899	0.0261715811	0.0053324105	-0.1109381991	-0.017698941	0.1083100436	0.0445357529	0.1412592515	0.0993643757	0.0134309542288519	-0.0202636939504828	0.0001803905314975	0.0004106172925188	0.0081342463618767	-0.0929945700130047	0.0086479900519036	6.616596387570432e-05	-0.0182558279515347	-0.0205591250329176	0.000333275254196	0.0004226776221191	-0.0003530682674968	3.198863394889999e-05	1.0232727019167166e-09	1.2465720151319192e-07	-0.000356932604181	0.0002460308077664	6.053115837023645e-08	1.2740088392743042e-07	-0.0003820629735899	-0.0001929465205064	3.7228359775526644e-08	1.4597211578835664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.7090847275708	0.4640326249083273	695070.8379572838	0.2153262769793124	848.0949850015706	0.3998106042821518	719265.1035848144	0.1598485192964594	782.8879335909913	-0.4415707345735882	612913.5165623724	0.1949847136318583	790.8880347473535	634.118943019867	1.135921	18.954172	0.1084747945671653	0.0691064318997411	-0.1398182986	0.1179846878	-0.0485044601	0.1432413639	-0.1070947734	0.0884969408	0.1300064197	0.0340012443	0.0333122093	0.1120825526	0.1727362499	-0.03439486	-0.0873219229	-0.0832142367	-0.0561960182	-0.0893289265	0.1147916893	-0.0056755109	-0.1164372538	0.0502871914	0.1077962055	-0.0420774858	-0.0315439924	-0.0123784416	-0.0795095441	0.1639414105	-0.0040814149	0.1199080117	0.0224826383	-0.1114909936	0.1165301666	0.1202848625	-0.0348089463	0.0136143745	0.1016432576	-0.017314646	-0.046672861	-0.0735966631	-0.0520859136	-0.0165652716	0.0659705224	-0.0666727766	0.0065041634	-0.1421778702	-0.0165268262	0.0365807764	0.0208424049	0.0490779613	-0.0965723906	-0.0253829294	-0.0862513722	-0.1209210538	-0.0398892412	-0.0827474599	-0.0758428096	0.0734561645	0.0129367731	-0.1156534488	-0.0170145656	0.0927630968	0.0325748622	0.0369592867	0.0236454272	-0.0002931262	-0.0011924178	0.1027217458	0.0625962851	0.1386044847	0.0898496795	0.0172846701549644	0.0038537159261125	0.0002987598223659	1.4851126439173136e-05	0.0138440011061788	0.0057097547443021	3.260129924008034e-05	0.0001916563666278	0.009812616378511	0.0280684443300457	9.628744019182232e-05	0.0007878375671088	-0.0014490212231022	-0.0010959529556053	1.2011128809002111e-06	2.0996625050005957e-06	-0.0002718939530361	8.50386511449e-05	7.231572188544002e-09	7.392632169759697e-08	-0.0001461969890061	0.0002358659845838	5.563276268368539e-08	2.1373559594449726e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.2476549060683	-0.4614298215025201	694301.6544064623	0.2129174801718475	849.075549732555	0.9805647309843836	720929.2891536405	0.9615071916504764	782.233925799641	-0.6540077913502955	611889.9146719184	0.4277261911468917	790.4218148758163	635.6875104217529	1.216016	20.290661	0.0904207399195607	0.0461670501265091	0.0563099638	0.1004892165	0.1625875634	-0.0209199121	-0.0474049707	0.0302929822	-0.0539527521	-0.1806596621	0.051226343	0.037445142	-0.0422011416	0.0166824243	0.1188798461	0.0300622468	-0.1643796959	-0.0861945311	-0.1277221448	0.0938952107	-0.0037150747	0.0402214601	-0.2635526218	-0.06692996	-0.0179996377	0.0659767576	-0.0734958479	-0.090511415	0.0616757355	-0.0611040214	0.165918619	0.1138316764	0.0905254988	-0.0799532369	0.1459245679	0.0774318717	0.0005067843	-0.0482223369	0.0412598459	0.1287304388	0.2146720391	-0.0382540932	0.140554813	-0.0475516446	0.0247848722	-0.0592841041	0.0827897026	-0.0661776088	-0.0093382551	-0.0357693604	-0.1020632454	-0.1071904021	0.1534954449	0.0651281657	-0.0022378965	-0.0492493411	-0.0690698332	-0.1729556094	0.1560605134	0.0889771959	-0.1273014353	-0.0183876635	-0.1241119915	0.020764957	-0.0504941953	0.2027675682	0.0272282563	0.0344461153	-0.0899984426	0.1357462967	0.0798077096	0.0123268054117744	-0.00495786474319	0.0001519501316597	2.4580422811766445e-05	0.0337226576986608	0.019878656592482	0.0003951609879218	0.001137217642261	-0.0214414918570327	-0.0312541082355437	0.0004597375730551	0.000976819281599	-0.0020800259827687	-0.0006310047596665	3.981670067217774e-07	4.326508088992896e-06	-0.0003273474685561	-5.5453515519999965e-05	3.075092383526877e-09	1.0715636517008687e-07	-0.0001463409207865	-1.4393178040001818e-07	2.0716357409119057e-14	2.1415665096640673e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.5686180800118	0.3209631739434826	694836.6410478206	0.1030173590278742	850.5128741230998	1.4373243905447453	723372.1490491357	2.065901403654824	780.807166320456	-1.4267594791850795	609659.8309773802	2.03564261144448	790.489031598512	633.2093997039794	1.100342	18.36051	0.2966815532356611	0.1700381917162449	0.0600353502	0.049749355	-0.028436016	-0.0722920836	-0.0021646528	0.0425945014	-0.1189903351	-0.0660941681	0.0091083046	-0.1110372322	0.0485786003	-0.0456579574	-0.0818362413	0.07623643	0.1131347022	-0.0430730675	0.0129428527	0.065722115	0.0304600155	-0.0516286905	-0.1652538483	0.1970459389	0.0077492513	-0.0103571689	0.2022688048	-0.0832304232	0.0516955576	-0.0463562469	0.3790697611	0.0793152108	-0.1475442841	0.0684763451	0.0458215697	-0.0098312988	-0.0602276885	0.0202395375	-0.0246617867	0.2065818233	0.0486720994	-0.1531029163	0.1078989325	0.0121912699	-0.1812358072	0.0409782665	0.1137561606	-0.1034676939	0.0713566246	0.192660769	0.0018988276	-0.0334814596	0.2472341582	0.1824696736	0.2206378842	-0.1238696835	-0.1276116052	0.0101018364	-0.0756127042	0.1198979312	-0.0178374248	-0.1595152009	0.1385561234	0.0145256907	-0.084856194	-0.0309242773	0.0043080928	-0.1583892501	-0.0997372132	0.1326888823	0.0692973963	0.000376945719438	-0.0119498596923364	1.4208807540263142e-07	0.0001427991466665	-0.0693648541508196	-0.1030875118494804	0.0106270350993167	0.0048114829913644	-0.123198589159017	-0.1017570973019843	0.0151778923707722	0.0103545068513255	-0.0007480673751657	0.0013319586076029	1.774113732367722e-06	5.596047977873001e-07	-0.0003273460845993	1.3839567999636771e-09	1.9153364241657023e-18	1.0715545910249209e-07	-0.0004121226170639	-0.0002657816962774	7.06399100760921e-08	1.6984505149559794e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.3389423689702	0.7703242889583635	696121.4707533717	0.5933995101592082	849.842143478927	-0.6707306441727496	722231.6688328572	0.4498795970323916	783.2367074395304	2.429541119074429	613459.7398807165	5.9026700492734285	791.3498584283694	635.4709273376465	1.155843	19.28661	0.2559291175169285	0.1509568111259671	-0.0248612422	0.052208296	0.0478825246	-0.2285401241	0.1266605301	-0.0410948874	0.1223438428	0.012691929	-0.0933749352	-0.1036711496	-0.0542714732	-0.0361214068	-0.0212845579	-0.0169600183	-0.0199137613	-0.1226824106	0.0143010669	-0.0650074109	-0.0661356904	-0.07700566	0.0656761787	0.0016539626	0.125835474	-0.1440431474	-0.0485270627	-0.0455868262	-0.1536010843	0.1225005615	-0.1034139569	-0.0045695376	0.0674051666	0.0726021976	0.1338981434	-0.1427217787	0.0095513272	-0.0116785108	0.0168265619	-0.0470851522	-0.0438740434	0.0350436884	-0.10065641	-0.1572085588	-0.0854960376	-0.0834042666	0.1283479874	0.0424804801	-0.0569047388	0.0777141477	-0.0057221603	0.0590327972	0.1446762129	0.1309874384	0.0673650746	0.0610830119	0.1236471715	0.0169135005	-0.1897500978	0.07927554	0.1166173092	0.0501925551	-0.1573388964	0.1581485833	-0.0990086576	0.0063487491	0.1663200259	0.0036095059	0.1322023262	0.1294367287	0.0583804184	0.0055626194145617	0.0051856736951237	3.0942734751258746e-05	2.6891211672297888e-05	0.0015574721111306	0.0709223262619501	0.0050299763624065	2.425719376949608e-06	-0.0095900802386523	0.1136085089203647	9.196963898378936e-05	0.0129068932991085	-0.0017030345306761	-0.0009549671555104	9.119622681036246e-07	2.9003266126751644e-06	-0.0004308754265474	-0.000103529341948	1.0718324644206614e-08	1.856536332024039e-07	-0.0001463669417326	0.0002657556753313	7.062607897079533e-08	2.142328163215433e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.7101975799596	-1.6287447890105111	693406.2731536555	2.6528095877288957	851.6980303250826	1.855886846155613	725389.5348596254	3.444315985733428	782.059530599418	-1.177176840112338	611617.1094013822	1.3857453128968693	790.8285730357871	628.5327395477295	1.066106	17.789242	0.0563124532022496	0.0334373802552942	-0.0762783539	0.084794242	-0.1517035884	-0.0092195711	0.2059256734	0.0167517495	0.0565461095	0.1756875834	0.1213646645	-0.0500084332	0.0867697376	-0.0127923772	-0.2068846876	-0.0231946882	0.0484755832	-0.1334897612	0.2363698507	0.0153320146	-0.0285009556	0.1353313403	0.04073554	0.0413781751	-0.0583225716	0.0154175895	0.0316411376	0.1030452982	0.0871262741	-0.0694886166	-0.0703368407	-0.1258145616	-0.0314591041	0.2905272048	-0.0465852695	0.04301653	0.0021746013	-0.0656410122	-0.0303546334	0.0167371588	-0.0057732691	0.0250906461	-0.004329003	0.0327364847	0.0880179414	-0.0966842644	0.1199474477	-0.0743964203	0.0247868646	-0.0354672019	-0.0045973556	-0.0521319969	0.042709384	0.0336422352	0.0994350519	0.0102101297	0.0673927053	0.1024504118	-0.1838577224	-0.201930351	0.0436272379	0.1195332602	0.0666712001	-0.1851632255	0.0589632244	0.0812325606	-0.0442234427	-0.0318688432	-0.0890107572	0.1259946088	0.0471208409	-0.0102873814443	-0.0158500008588617	0.0001058302169805	0.0002512225272259	-0.0266932144221954	-0.028250686533326	0.0007981012896042	0.0007125276961893	-0.0092288864774303	0.0003611937612219	8.517234561329587e-05	1.304609331456949e-07	-0.0017400418262098	-3.700729553369987e-05	1.369539922718602e-09	3.0277455569595358e-06	-0.0003272893824404	0.0001035860441069	1.0730068533737345e-08	1.0711833985821843e-07	-0.0002427850430687	-9.64181013361e-05	9.296450265258446e-09	5.8944577137870524e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.0900023279282	0.379804747968592	694038.9519787475	0.1442516465794856	848.89634907329	-2.8016812517926155	720625.011469961	7.849417836646237	781.692916956325	-0.3666136430930464	611043.816419688	0.1344055633019556	789.8050411850659	633.1119580917358	1.116938	18.63743	0.0204712372146139	0.0122643108799752	-0.0112864225	0.1269241957	0.229548647	-0.0472553258	0.2572182555	0.0896841279	0.095069044	-0.1458545083	0.0136983058	0.0767660054	-0.0346217555	0.0935748946	0.1034223685	0.1048344863	-0.2302752004	-0.0439085271	0.0209805691	0.021074533	0.1226782677	-0.0634086151	0.0396568527	0.0034789868	0.0245888923	0.0892484723	0.042711427	-0.0339734934	-0.1321511582	-0.0728448151	-0.128843263	0.1530233974	0.1814211673	-0.0054610419	0.0058671925	0.1193337017	-0.0496461097	0.0224251328	-0.038301311	0.0982304222	0.103279116	0.0218182216	-0.065341804	-0.0694428171	0.0075153835	-0.1133698756	0.1523298879	-0.0564394307	0.0115764246	0.0145120832	-0.0607102984	-0.0177698069	0.1503213155	0.1837069291	-0.067193597	-0.0279399027	0.1924185877	-0.060807011	-0.093659408	-0.0027199508	-0.0912063096	0.1480406357	-0.0755992316	0.0669571918	0.1099465612	0.0797163104	0.0907737123	0.0413710224	0.013293866	0.1223675745	0.0355847396	0.0010560713973859	0.0113434528416859	1.1152867963766077e-06	0.0001286739223715	-0.0278054863648264	-0.0011122719426309	1.2371488743641363e-06	0.0007731450719845	-0.0051406091631633	0.004088277314267	2.642586256839848e-05	1.6714011398350203e-05	-0.0017880444352748	-4.800260906500016e-05	2.304250477047235e-09	3.197102902517179e-06	-0.000327255370315	3.401212540001539e-08	1.156824674226372e-15	1.0709607740000781e-07	-0.0002732931241989	-3.05080811302e-05	9.307430142468651e-10	7.468913173439539e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.0036404608338	0.9136381329055894	695562.0723019238	0.8347346378992114	851.5062775778604	2.609928504570348	725062.9407545042	6.811726798968814	782.4791554596464	0.7862385033214423	612273.6287288415	0.6181709841051416	791.8745791307136	629.7166435508728	1.135236	18.942753	0.0833139709015047	0.0617120309613627	-0.0371509717	0.0141292718	-0.0290382504	-0.1860983841	0.1169003336	-0.1389036608	-0.0718261628	0.0235859395	-0.0481598263	-0.2044259394	0.0544590042	0.0779354696	-0.0933241193	-0.0236168292	-0.0138723026	-0.0531570715	0.0410254144	-0.0434898579	0.0267652587	-0.0907956604	-0.1686395397	0.0155871276	-0.1675247199	-0.0613351673	0.0127512287	-0.1254224871	0.0753785338	-0.064662368	-0.1816626338	-0.0211164527	-0.0190828034	-0.0138741762	0.049523698	-0.1236570561	-0.0736064502	-0.0954991534	-0.0684404452	0.064754614	0.1012267105	-0.1971577051	0.0726363742	0.0209891565	0.043875924	-0.0753358787	0.0230988153	-0.1527848894	0.0131073681	0.0684706813	-0.0758679238	-0.0568397611	0.0656250889	0.1134458482	0.0676987058	0.0966855895	0.0542998562	0.0201639117	-0.1436169841	0.0317745249	-0.0257465091	0.0271835229	-0.0572781702	-0.1402998689	0.0849964892	-0.0982101082	-0.0614003146	-0.126736864	-0.1218284876	0.1185609488	0.023839813	-0.0026638994789465	-0.0037199708763324	7.096360433931434e-06	1.3838183320761246e-05	-0.0266049648669053	0.001200521497921	1.441251866970721e-06	0.0007078241555692	-0.0671076974544746	-0.0619670882913113	0.0045034430576412	0.0038399200313031	-0.0019350424583997	-0.0001469980231248	2.1608418802628623e-08	3.7443893158095543e-06	-0.0002296545937978	9.76007765172e-05	9.52591157676042e-09	5.274123245243253e-08	-0.0003572221292756	-8.392900507670002e-05	7.044077893164738e-09	1.276076496441935e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.8991319385727	1.895491477738915	698727.3587756595	3.5928879421808557	851.047826273458	-0.4584513044023879	724282.402604778	0.2101775985082509	784.655456428025	2.1763009683785413	615684.1853022722	4.736285904965376	791.1866016509945	635.220301208496	1.056104	17.622337	0.0587283326519655	0.0322705985638568	-0.068841746	0.114490795	0.0712041056	0.0494038545	0.2072876183	-0.0178501669	0.0287770208	0.0074170231	-0.0267812851	0.2003164209	-0.0250538963	0.0351615331	-0.0325425427	-0.0850446653	-0.1232873188	-0.1715827812	0.0568712397	0.0068316661	-0.0435363479	0.1015919991	0.2102486296	0.0301120133	-0.0077458444	0.0156157051	-0.06562674	0.0248030783	-0.0269426074	-0.0643565381	0.0926680682	-0.0645414069	0.0957859733	0.0883257005	0.0401305748	0.2081495672	0.1050434187	-0.0716856547	-0.0583270846	-0.0194038318	-0.028518256	-0.1298590144	-0.0574175469	-0.1120913317	-0.0251202832	-0.1102774307	0.0863234284	-0.1165532611	-0.0420837032	0.1127672391	-0.0445595411	-0.0343681134	0.1261367116	0.0593262282	-0.0927788526	-0.0199733423	0.055464741	0.0070266629	-0.1327761644	-0.0339096868	0.1244221067	0.0406518354	-0.0792936471	0.1101194205	0.0743544232	0.0187444378	-0.0378511934	-0.0328837982	0.0782070464	0.1145803187	0.0119549848	0.0003835471074182	0.0030474465863647	1.4710838360886828e-07	9.286930696745865e-06	-0.0040914492387997	0.0225135156281056	0.0005068583859369	1.6739956873674646e-05	-0.0504836125480494	0.0166240849064252	0.0025485951359015	0.000276360198976	-0.0021510584066041	-0.0002160159482044	4.6662889878646096e-08	4.6270522686221705e-06	-0.0003271346272442	-9.748003344640002e-05	9.502356920711268e-09	1.070170643422017e-07	-0.000339852400305	1.736972897060002e-05	3.017074845121016e-10	1.1549965399306997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.7294145577961	-1.1697173807766603	696773.195528001	1.3682387508910103	850.2683913224226	-0.7794349510353413	722956.3372820205	0.607518842895465	784.1992259914592	-0.456230436565761	614968.4260456037	0.2081462112489848	792.7947662939141	630.4741698226928	1.351556	22.552299	0.163660768977144	0.0867534956838077	-0.0847902655	-0.0520965314	0.0513815051	0.0172214293	0.0390521607	-0.0773467571	-0.0392872508	0.0198251576	-0.0556225254	-0.0573996316	-0.0366322002	0.1440144893	0.0287530509	-0.1261302762	0.0326112913	-0.0332078898	-0.0191869675	0.0149530456	0.0435302558	-0.0075051941	0.0332660924	-0.1457550977	0.1106022341	-0.0933360625	-0.2200385309	-0.0001259744	0.059269734	-0.1821692257	0.0034614481	-0.0537544271	0.0313602962	-0.0716727208	0.0582408848	-0.0977731265	-0.042783455	0.0814479978	0.1416804065	0.0232955001	-0.0238322724	-0.0585238654	0.031460637	-0.2302667466	0.2087769396	-0.0276940732	-0.1280116314	0.0864934098	0.0472734762	0.2234652647	-0.1462718471	0.2121335125	0.0232899873	0.0247397375	0.1335387949	0.1636175612	0.412910646	-0.1768831049	0.1879152631	-0.1862193542	0.2158036955	-0.0301346922	-0.132464223	-0.1726974412	0.0530831661	-0.0277484561	0.0380276123	-0.2601469145	0.164371993	0.1104315261	-0.0	-0.0015488452259262	-0.0019323923333444	2.398921533874381e-06	3.734140129968215e-06	0.006497790218674	0.0105892394574737	0.0001121319922877	4.222127772589551e-05	-0.0057503514780137	0.0447332610700357	3.306654212069434e-05	0.0020010646459599	-0.0006139942842095	0.0015370641223946	2.3625661163526824e-06	3.769889810419362e-07	7.004481309480504e-05	0.000397179440339	1.5775150782800529e-07	4.906275841486171e-09	-0.0001459784407128	0.0001938739595922	3.7587112207958e-08	2.1309705152940463e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.6891689874426	-0.0402455703534769	696706.0088249475	0.0016197059330766	844.4954123330283	-5.772978989394346	713172.5014515315	33.32728641198857	784.4707105963469	0.2714846048876325	615394.2957835374	0.0737038906909939	791.9495059991442	613.79433127594	1.319356	22.015009	0.2221375383281447	0.1625640713569301	-0.2602206057	-0.2605514609	0.0189117901	0.0643235411	-0.0701543949	0.024271501	0.1043790601	0.0627502284	-0.0921027106	0.0586270031	0.146810867	0.169316447	0.113354081	-0.1836558902	-0.028781926	0.1721236017	-0.0756079431	0.1538817302	-0.0678213817	-0.1852618927	-0.1068218264	-0.074684713	-0.0098273135	0.0752479582	-0.0634341817	0.1222745451	0.3301926162	0.0387208297	0.1721932817	-0.1216916316	0.1473540175	-0.1540416361	-0.076942256	-0.1085860679	0.0074029983	0.1733364628	0.1252111655	0.0080191585	-0.071105508	-0.1265822485	0.2276029222	0.1435938606	-0.0051244408	-0.1332357684	-0.2906511888	0.1629788755	-0.1181260811	0.0513009086	-0.0680071527	-0.0382340607	0.0582020287	-0.0450640352	0.0234784823	0.138287854	0.0693554307	0.1667423131	0.3159627573	0.0039524649	-0.0670897814	-0.0692330459	0.1200027612	-0.3611751336	0.1190828523	0.129500594	0.1373350337	0.0591016903	-0.1192348014	0.10612066	-0.0119549848	0.0058149647992138	0.00736381002514	3.3813815616095586e-05	5.422569808635236e-05	0.1674234892252712	0.1609256990065972	0.0258970806007619	0.0280306247443645	0.0106973780179941	0.0164477294960078	0.0001144338964598	0.0002705278055738	-0.0002229588236859	0.0003910354605236	1.5290873138690396e-07	4.9710637059400244e-08	0.0003130288075685	0.0002429839944736	5.904122157039262e-08	9.7987034367757e-08	-0.0002599649817235	-0.0001139865410107	1.2992931531584e-08	6.75817917224997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.3099097628043	-1.3792592246383035	694405.4057088931	1.9023560087498548	856.1546032778866	11.659190944858324	733000.7047139155	135.9367334886663	783.2021845298523	-1.2685260664945872	613405.6618523328	1.6091583813762298	793.7057230284473	622.076969543457	1.421601	23.72109	0.2001334028246429	0.1299292736598045	-0.098681015	-0.2092474009	-0.1682804675	-0.049405712	0.0897061713	-0.0696936676	-0.2435369845	0.0833713058	0.1449661743	-0.0249436303	-0.0242857336	-0.0794972098	0.0192759493	-0.0716957988	0.0273279363	0.0983644637	0.0030181535	0.050798821	-0.1915661657	-0.1516253871	-0.1958195328	-0.0661940574	-0.0889222596	0.0653914016	0.0637246033	-0.056381087	-0.06926655	0.0196759944	-0.0544486679	-0.0847828696	-0.0915621889	-0.1330676053	0.0060768705	-0.1075437328	0.1803697707	-0.0025778756	-0.0811278501	0.1144605649	0.2146588189	0.0067276325	0.1774069956	0.0855515788	0.0668154759	-0.0622007982	-0.099259187	-0.062251174	-0.1975083235	0.0442396267	-0.0140166613	-0.1628141872	0.0429740817	-0.1249830066	0.2861959524	-0.0263815982	0.0144108406	-0.0132166113	0.0537827602	0.0383340136	-0.1356841933	-0.0023488293	0.1163864949	0.0520120583	0.0585481176	-0.0175930587	0.053798831	-0.0006264052	-0.0412813908	0.1016540472	-0.023839813	0.0049250471157904	-0.0008899176834234	2.425608909275534e-05	7.919534832696708e-07	0.0420945512481267	-0.1253289379771445	0.0157073426944789	0.0017719512447811	-0.0068200292613909	-0.017517407279385	4.6512799126228106e-05	0.0003068595577918	-0.0008040079732692	-0.0005810491495833	3.376181142314761e-07	6.464288210804465e-07	-0.0001119446079771	-0.0004249734155456	1.8060240392049325e-07	1.2531595255146602e-08	-0.0001380447491586	0.0001219202325649	1.4864543108679313e-08	1.9056352770260798e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
