global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
829.3604317681497	-1.2703388611990931	687838.7257826518	1.6137608222726088	861.4398927626266	-3.928403118856636	742078.6888428857	15.432351064242544	778.3344559060004	1.9816649013891947	605804.5252504896	3.926995781397847	791.3683625092377	634.091165928659	1.106145	22.518875	0.2001174943903462	0.1051029240748546	-0.0082583351	-0.1489043387	-0.1245885325	0.1872298666	0.0395644174	0.0516741084	0.0488600824	0.030968513	-0.1571259353	0.0238725115	-0.0037248423	-0.0543643234	0.031185449	-0.238691512	-0.159990671	0.0003254148	0.0002259412	-0.0305739007	-0.0907792763	-0.2099814976	0.1678058448	0.0564274165	0.0216832521	0.0161622578	-0.1196153357	-0.040893789	-0.0270490193	-0.0267869696	0.212421878	-0.1420095274	-0.0311489364	0.0226644323	-0.0222650795	-0.0361823611	0.0465840384	0.2128754755	-0.0768912057	0.0235726177	0.1512964734	0.0327961967	-0.1207407792	0.0870611272	0.2637363003	-0.0333285122	0.0340964566	0.0950124463	0.1437067008	0.1082959623	0.0054296832435056	0.0314406503450327	2.948146012480549e-05	0.0009885144941186	0.1000283345060353	0.0904913920614518	0.0081886920372193	0.0100056677040512	-0.0513141428916554	0.0132805729984681	0.0026331412607052	0.0001763736191676	0.001976003243054	0.0007150052994139	5.112325781899611e-07	3.904588816559926e-06	-0.0006359971003642	-0.0005819983936714	3.387221302361372e-07	4.0449231167167046e-07	3.1281221180225367e-06	1.093886622528838e-06	1.1965879429475485e-12	9.7851479852618e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.4825135292292	0.1220817610794711	688041.2402507679	0.014903956388265	866.2078081766764	4.767915414049753	750315.9669462418	22.733017395533228	778.27654363876	-0.05791226724034	605714.3783782948	0.0033538306969165	792.6405024018159	652.611804870422	0.976854	19.886772	0.2646111116230675	0.1423450837297936	-0.0244484199	-0.0525449802	-0.0791078919	-0.0618438356	-0.0186141743	0.0206864221	0.082688339	-0.0466543211	-0.0414511363	0.0404968674	-0.0347395718	-0.0427778866	0.1496976151	-0.0662585327	0.0105159919	-0.0308460261	0.0115742064	-0.0301885038	0.079888384	-0.1428635226	-0.0029053726	-0.044156811	-0.0050715046	-0.0158129273	-0.0812989737	-0.0347795342	-0.0412860787	-0.0387113147	0.0318438993	-0.1047112625	0.0082674723	0.0009174439	0.028524768	0.0767219152	-0.0017407749	-0.0696240475	-0.0427995439	0.0525695165	0.1132880934	0.0018261872	-0.0124340629	-0.0344047019	0.0285751741	-0.0557837324	0.0011441484	0.0205843843	0.1412592515	0.0993643757	-0.0085991844564432	-0.0140288676999488	7.394597331593434e-05	0.0001968091289426	-0.0057148180524251	-0.1057431525584604	0.0111816143130018	3.265914537232381e-05	-0.0314798395166917	0.0198343033749637	0.0009909802959966	0.00039339959037	0.000281993854561	-0.001694009388493	2.8696678083024284e-06	7.952053401017042e-08	-5.403117953473036e-05	0.0005819659208294	3.386843330068926e-07	2.919368361914265e-09	-0.0002209923283534	-0.0002241204504714	5.0229976319513374e-08	4.883760919105697e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.1484555210482	-2.334058008181046	684174.5674708554	5.447826785554071	865.1764521629982	-1.0313560136781916	748530.2933773528	1.0636952269501705	776.7648439909283	-1.5116996478317333	603363.6228602511	2.2852358252545866	791.528865702861	635.309621027333	0.722148	14.701477	0.0994788055333484	0.0532081692177386	-0.0543595767	-0.1270632646	-0.1489851803	-0.0293879489	-0.023335523	0.0900517421	0.0845208662	-0.0319857045	-0.0256768153	0.0109235025	0.009625362	-0.0092145706	0.1770390593	-0.1518932861	0.0895215994	-0.0106369434	-0.0427019144	-0.0043992672	0.0645671608	-0.2097207362	-0.0770118494	-0.0287975676	-0.0162592606	-0.0483355141	-0.1225778114	-0.0739040512	-0.1035444126	-0.0316317108	0.1133571183	-0.1090819221	0.0141146271	0.0403708415	0.0096091583	0.0457143075	0.0336523119	-0.063295058	-0.0620998845	0.0398543967	0.1132527933	-0.0279208655	0.0024490737	-0.0691890032	0.0118115911	-0.0092394905	-0.0716765004	-0.0107367764	0.1386044847	0.0898496795	0.0018809034672671	0.0104800879237103	3.5377978531773987e-06	0.0001098322428886	0.0266232789885236	0.0323380970409487	0.0010457525202298	0.0007087989841007	-0.0212189774207587	0.010260862095933	0.0004502450027826	0.0001052852909517	-0.0003639987334564	-0.0006459925880173	4.173064237734182e-07	1.3249507795786333e-07	-5.401108724134573e-05	2.009229338463504e-08	4.0370025345424893e-16	2.917197544992259e-09	6.099016079094379e-05	0.0002819824891443	7.951412418403999e-08	3.7197997133051764e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.8677422325325	0.7192867114843011	685364.9986291908	0.5173733733179002	866.1558073953865	0.9793552323883432	750225.882684754	0.9591366712064258	777.1936526190966	0.4288086281683263	604029.973671413	0.1838768395916019	791.4956029613599	635.2343662391922	0.669081	13.621123	0.0864499340177248	0.0550888570341132	-0.0734177284	-0.1264260124	-0.1154977549	-0.0455823155	-0.0511788417	0.0141024415	0.11631777	0.0130547365	0.0177410341	0.0159618555	-0.0149053452	0.0153611272	0.1255621135	-0.0640263611	0.10606294	-0.0198249052	-0.0122139109	-0.00696781	0.0871239168	-0.1161330627	-0.1470805747	0.0114485716	-0.0156803969	-0.0342142719	-0.0985650689	-0.0394702739	-0.1212529849	-0.0718066187	0.0377657815	-0.0978627219	0.0288238815	-0.0163660567	-0.0311298472	0.0627794727	-0.0202363965	-0.1265740779	-0.0694196152	0.0847138961	0.1153552606	0.0095658113	0.0146415789	-0.0371140188	-0.0432684696	-0.1014252489	-0.073829941	-0.0367206278	0.1357462967	0.0798077096	-0.0043229750229869	-0.006203878490254	1.868811304936859e-05	3.848810832183625e-05	-0.0205818214117954	-0.047205100400319	0.0022283215038041	0.000423611372627	-0.0292084343154641	-0.0079894568947054	0.0008531326351607	6.383142147235569e-05	0.0001010026209874	0.0004650013544438	2.162262596345685e-07	1.0201529446324376e-08	-5.399507195891218e-05	1.60152824335501e-08	2.5648927142637844e-16	2.915467795848104e-09	9.700275571363816e-05	3.601259492269437e-05	1.2969069930660722e-09	9.40953461603976e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.409987013892	-0.4577552186405	684607.2866103288	0.209539840192612	864.4704725976084	-1.6853347977781823	747309.1979931324	2.8403533806020267	776.7754809157293	-0.4181717033673067	603380.1477518625	0.1748675734971147	790.7103368480786	626.7624739874341	0.650657	13.246048	0.1494399368556364	0.0806310595454346	-0.0897742265	-0.1601744541	-0.1452902831	0.0005695368	-0.07413727	0.0447202026	0.1302438696	0.0813310497	0.0520082125	-0.0007347792	0.0116894899	0.0234050347	0.146817069	-0.1023825372	0.0246616998	-0.0085652193	-0.0351425851	0.0111109186	0.0511995662	-0.1375560588	-0.12690374	0.0135493591	-0.0239518286	-0.0573885485	-0.1479463453	-0.040277112	-0.1142641656	-0.0257348585	0.0940602762	-0.059339276	0.028770623	-0.0008369109	-0.1004572539	0.0082592844	-0.0302449821	-0.0424646791	-0.0605147741	0.0819073162	0.0722543953	-0.0036627643	0.0248193027	0.0689408539	-0.0456820574	-0.0981770859	-0.1286271477	-0.0059600792	0.1326888823	0.0692973963	0.0060398924763518	0.0103628674993387	3.648030112589108e-05	0.0001073890228088	0.043598224435982	0.0641800458477774	0.0041190782850228	0.0019008051739702	0.0121867368665249	0.041395171181989	0.0001485165554539	0.0017135601971861	-0.0001340154591475	-0.0002350180801349	5.523349799029428e-08	1.796014329051524e-08	-0.0002819924247183	-0.0002279973527593	5.198279286528873e-08	7.951972759850608e-08	-0.0001100188579227	-0.0002070216136363	4.285794851259327e-08	1.2104149098615252e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.2206762235509	1.810689209658904	687606.929876643	3.278595413975185	863.1317611145818	-1.3387114830266	744996.4370447594	1.792148434787279	777.1992859804541	0.4238050647247746	604038.7301285276	0.1796107328863704	789.4387233424831	634.9071978261333	0.81138	16.518044	0.1114922959382632	0.0558968992653835	-0.0866030586	-0.083759129	-0.0638738648	0.0269174202	-0.0726067178	-0.0353614751	0.1187085175	0.2025542398	0.0643117812	0.0232968344	0.001883449	0.0794409944	0.0613136044	-0.0666382774	0.0402281642	-0.0252763431	-0.0037682213	0.0744765747	-0.0345058404	-0.0700581763	-0.1774467428	0.123880653	-0.0343863821	-0.0649130024	-0.0947822548	-0.0200783582	-0.1279526938	0.0252640925	0.0383906357	-0.0155810268	-0.0181909539	-0.0206763903	-0.077508299	0.0559765806	-0.0236401549	-0.0778963847	-0.0264727605	0.1220243173	-0.1400482371	0.0797961016	-0.0361292497	0.0063000386	-0.1244927159	0.017457115	-0.067580603	-0.0781434806	0.1294367287	0.0583804184	-0.0130391325101015	-0.0190790249864533	0.0001700189766159	0.0003640091944337	-0.0052597432644319	-0.0488579677004138	0.0023871010078146	2.766489920773674e-05	0.0011305776723702	-0.0110561591941547	1.278205873262019e-06	0.0001222386561264	-0.0004439995354812	-0.0003099840763337	9.609012758045717e-08	1.9713558750752137e-07	-5.4000439378310006e-05	0.0002279919853399	5.1980345379270206e-08	2.9160474530505342e-09	1.9879615484368e-06	0.0001120068194711	1.2545527608039832e-08	3.951991118063241e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.2797146115469	0.0590383879959972	687704.8450662086	0.0034855312571659	858.6080704483331	-4.523690666248626	737207.8186390098	20.46377724390494	777.2179952062162	0.0187092257621088	604067.8120723699	0.0003500351286175	789.71928018106	638.9744066074043	0.716238	14.581148	0.0410210801568915	0.0305952409182088	-0.0681912349	-0.0553213586	-0.0090877735	0.0361376361	0.0136124888	-0.0061839131	0.0842693811	0.1216691967	0.037726022	-0.0119262599	-0.0012485053	0.0759093536	-0.058143865	-0.0759564418	-0.1259080913	0.0092210026	0.0009005998	0.0879638812	-0.0976473675	-0.0092930773	0.0418501357	0.0860349967	-0.0319476473	-0.0581346529	-0.0684101605	-0.0287636249	-0.068081126	0.0254865854	0.048692786	0.0592577032	0.0022897006	0.0261251197	-0.079925358	0.0597661111	0.0250332368	0.0738316073	-0.0356843496	0.0645048761	-0.1481823636	0.1474585901	0.0052607884	0.0313960826	0.0482595737	0.0976811105	-0.060275032	-0.0109612521	0.1259946088	0.0471208409	-0.0130398814063283	-7.48896226801174e-07	0.0001700385070911	5.608455585170354e-13	-0.0052623622499652	-2.618985533300172e-06	6.859085223635587e-12	2.76924564498588e-05	-0.0271360293269964	-0.0282666069993666	0.0007363640876356	0.0007990010712566	-0.0003550044019392	8.899513354200002e-05	7.920133794158416e-09	1.2602812539620908e-07	-5.397088147685025e-05	2.955790145975357e-08	8.73669538704502e-16	2.912856047388217e-09	-0.0001640094525234	-0.0001659974140718	2.755514147853684e-08	2.68991005170254e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.5003842710063	2.2206696594594177	691392.8890428311	4.931373736443606	862.1676044090121	3.559533960679005	743332.9780923749	12.670282017227164	778.9463457380023	1.7283505317860772	606757.4095385873	2.987195560725216	791.4139339962521	642.9747043525527	0.7755689999999998	15.789021	0.0495096733379058	0.0303139598590795	-0.0567879227	-0.0305907051	-0.014942237	0.0963816745	-0.0011219508	-0.0230382831	0.0637748054	0.0523320766	-0.067452211	0.0250122042	0.0004400766	0.0366718651	-0.0377886867	-0.0916701615	-0.1507850996	-0.0222255137	0.0043751385	0.042878306	-0.0898662909	-0.0359054826	0.140247779	0.0801077812	-0.0322354208	-0.0321434066	-0.0450702284	-0.0077468144	-0.0638412485	-0.0644351829	0.0790779744	0.0320473492	-0.007910113	0.0317709428	-0.0096085158	0.0423242008	0.0614577403	0.1069430494	0.05166129	0.054397993	-0.1063776333	-0.0108244522	0.0456747805	-0.0108212076	0.0886470679	0.1450605856	0.1826682843	-0.006082352	0.1223675745	0.0355847396	-0.013049257557995	-9.376151666700208e-06	0.0001702831228148	8.79122200769651e-11	-0.0024422293715957	0.0028201328783695	7.95314945166064e-06	5.964484303484729e-06	-0.0360170761932323	-0.0088810468662358	0.0012972297775091	7.887299344027849e-05	0.0001460000430329	0.0005010044449721	2.51005453881802e-07	2.131601256560865e-08	3.500014253132733e-05	8.897102400817758e-05	7.91584311306371e-09	1.225009977213228e-09	1.9974273289982653e-06	0.0001660068798523	2.7558284158328592e-08	3.989715934629145e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.551766741341	2.0513824703347154	694808.5478376109	4.20817003959656	867.408090678695	5.240486269682833	752396.7957748591	27.462696342734297	779.8741048368296	0.9277590988273232	608203.6193950463	0.8607369454568868	794.1400290659311	649.6073688820512	0.876413	17.841991	0.0858107974917322	0.0385291910499726	-0.0449885347	-0.0357763939	-0.044395368	0.0951971877	-0.0042478944	0.0265522585	-0.0135511883	-0.1058911388	-0.1142540895	0.055642899	0.0417115526	-0.0425167839	0.1323151417	-0.0818228494	0.0894424925	-0.0491356714	-0.0446670691	-0.0546043363	0.0311580224	-0.1404065228	0.0275191702	-0.1152943318	-0.0356620556	-0.0394026391	-0.0572550432	-0.0445389179	-0.1004618698	-0.0157863183	0.1233917033	-0.0308221052	0.000381757	-0.0623436813	0.0669597816	0.0009636838	0.0266954426	-0.1403748717	0.0952078893	0.0069822842	0.0044369443	-0.0870638127	0.0394266988	-0.0568131428	0.0363552118	-0.0354149236	0.0053477523	0.0419305643	0.1185609488	0.023839813	-0.0078870134471316	0.0051622441108634	6.22049811152347e-05	2.664876426014385e-05	0.0086980772044711	0.0111403065760668	0.0001241064306087	7.565654705493978e-05	-0.065076737584107	-0.0290596613908746	0.0042349817745907	0.0008444639201522	-0.0002870072806436	-0.0004330073236765	1.8749534235748525e-07	8.237317914243417e-08	-5.395911782302143e-05	-8.895926035434876e-05	7.913750002792807e-09	2.9115863962387092e-09	-0.0002850076969187	-0.0002870051242476	8.23719413444367e-08	8.122938730290157e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.6029104859517	-1.9488562553892732	691563.4007287058	3.798040704169901	869.6797684314204	2.2716777527253957	756342.8996189289	5.160519812227502	779.4152786713794	-0.4588261654502048	607488.176626384	0.2105214501017387	793.4857930611275	647.6544226300501	0.7286629999999998	14.834108	0.0627564585601415	0.0428361662540116	-0.0703562296	-0.0398686888	-0.0433664535	0.0248472235	-0.0532599647	0.0494632462	-0.0291240903	-0.1684504854	-0.0005296015	0.0494573402	0.0040500501	3.6192e-06	0.1672078242	-0.0038925988	0.1725371445	-0.0467060384	-0.0411939455	-0.0266774922	0.1595874247	-0.0852098548	-0.1024019686	-0.1629435959	-0.0458803588	-0.0482385395	-0.0458597936	-0.0140162004	-0.0947218991	-0.0270661988	0.0351912441	-0.0239536884	0.007438145	-0.0497093579	0.0399746685	-0.0089108379	0.0223090359	-0.1211211372	0.0129264607	-0.0516876944	0.0853094966	-0.051329044	0.1050525419	-0.0572041946	-0.0433353644	-0.0323530545	-0.05699905	-0.0363401481	0.1145803187	0.0119549848	-0.0130075857768332	-0.0051205723297016	0.0001691972877416	2.6220260983705668e-05	0.0144279424753364	0.0057298652708653	3.283135602226827e-05	0.0002081655240716	-0.0242719825738362	0.0408047550102707	0.0005891291380646	0.0016650280314482	-0.0002920018180478	-4.994537404199998e-06	2.4945403881952853e-11	8.526506174322048e-08	-5.399006951267715e-05	-3.09516896557227e-08	9.580070925441718e-16	2.914927605983711e-09	-6.800786702647914e-05	0.0002169998298922	4.7088926173252796e-08	4.625069977491268e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.3681872594727	-2.234723226478991	687851.5900380638	4.993987898964671	865.2193537444072	-4.460414687013213	748604.5300938896	19.89529918012317	778.5762816694446	-0.8389970019347857	606181.0263782183	0.7039159692555588	792.4610744496938	635.9796168417157	0.645067	13.132254	0.0337613766670267	0.020660027188259	-0.0834229574	-0.0792942427	-0.048850089	-0.0186162047	-0.0424024988	0.0851029918	0.0670781938	-0.0605305478	0.0078929398	0.0241963033	0.0199849806	-0.021320824	0.1873201432	0.0200863219	0.1724139417	-0.0264828141	-0.0499569443	-0.0209280806	0.1422057122	-0.0926432004	-0.0611315263	-0.1035559332	-0.0485263918	-0.0671440293	-0.0411930724	-0.0279541553	-0.1081146572	-0.0114289208	0.02111087	-0.0171899589	0.0177118835	-0.0376877266	0.0065402746	0.0017536858	0.0319968332	-0.1438579788	0.0227776172	-0.0578626147	0.0934307409	-0.0810319982	0.08525151	-0.0638740224	-0.0385582368	-0.07709747	-0.0146646584	-0.0245071459	0.1104315261	-0.0	-0.013038031219267	-3.0445442433800134e-05	0.0001699902580745	9.26924964989838e-10	0.0095387774411648	-0.0048891650341716	2.3903934731366187e-05	9.098827507207448e-05	-0.0136302301397819	0.0106417524340542	0.0001857831736634	0.0001132468948677	-0.0005859995185954	-0.0002939977005476	8.643464792727633e-08	3.433954357940406e-07	-5.400059785598543e-05	-1.052834330828034e-08	1.1084601281701143e-16	2.9160645688038582e-09	1.984179209954073e-06	6.999204623643321e-05	4.8988865363630044e-09	3.93696713721397e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.0155375406558	1.647350281183094	690586.8236339851	2.713762948914019	862.4417305242002	-2.7776232202069195	743805.7385495772	7.715190753432657	778.4682689465975	-0.1080127228470928	606012.845756712	0.0116667482968428	790.8678184055638	642.392773026216	0.7906879999999998	16.096804	0.0539963951518963	0.025451838068611	-0.0910271788	-0.0304447825	-0.0267278663	-0.0083775249	-0.0398157612	-0.0266135403	0.0545965033	0.0896479118	-0.0075707834	0.0181989654	-0.0168031728	0.0799643107	-0.0222957731	0.0602573495	0.0652723518	-0.022226231	0.0113647602	0.0647600019	0.0365091507	0.0361276786	-0.1333739238	0.0857788052	-0.0544807325	-0.0611511027	-0.0075573049	0.0122208455	-0.0857268408	0.0094002266	-0.0421649264	0.0318645277	0.0084537531	-0.0770775245	-0.0799812912	-0.0304523053	-0.0262429565	-0.0860052359	-0.0469102755	-0.0424564692	-0.0675402303	0.0406476596	0.0623924943	-0.0201014563	-0.120408821	-0.0399746528	-0.0633746053	-0.0431864452	0.10612066	-0.0119549848	-0.0087337555159052	0.0043042757033618	7.62784854116045e-05	1.8526789330550725e-05	0.0253540542117605	0.0158152767705957	0.0002501229793305	0.0006428280649728	-0.0129012542545865	0.0007289758851953	0.0001664423613414	5.314058411964161e-07	-0.0002810210582426	0.0003049784603528	9.301186127916444e-08	7.897283517579078e-08	-0.0001889688820815	-0.0001349682842255	1.8216437746779282e-08	3.5709238395131846e-08	-0.0002210264120666	-0.0002230105912765	4.9733723821518265e-08	4.885267483103446e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.977916575646	0.9623790349901356	692187.2536695525	0.9261734069885446	863.7669828826306	1.3252523584303617	746093.4007181627	1.756293813525236	779.8128908774011	1.3446219308035552	608108.1447785695	1.8080081367978809	793.0004316670186	643.8332599800431	0.851638	17.33762	0.0420431854231231	0.0248854294619548	-0.0722770706	-0.0206684548	0.0397715187	0.0941770973	0.0406817551	0.0085198997	0.0611358744	0.0177982366	-0.17004825	0.0253933109	-0.0088111391	0.0280042238	-0.0638221748	-0.0184854261	-0.1385337126	-0.0221845934	-0.0007992805	0.0580294266	-0.0695265303	-0.0312825124	0.2158032299	0.0734113262	-0.0563294478	-0.0656218932	0.0100178591	-0.0012487318	-0.0838991191	0.0076875653	0.0132416207	0.0708846064	0.0016083676	-0.0720304412	-0.0039212754	-0.0462831261	-0.009235797	0.0557926496	0.0672503717	-0.0792858796	-0.1178028027	0.0100295226	0.0133365506	-0.0363649747	0.0395120285	0.0057305517	0.0679308437	0.0264571367	0.1016540472	-0.023839813	-0.0103753309015672	-0.0016415753856619	0.000107647491317	2.694769746811344e-06	0.0131577470048824	-0.0121963072068781	0.0001487499094845	0.0001731263062444	-0.0333049755508199	-0.0204037212962334	0.0011092213964407	0.0004163118427343	-0.0002810053517004	1.5706542199982708e-08	2.4669546787983763e-16	7.89640076842655e-08	-5.3971867495006265e-05	0.0001349970145864	1.8224193947266e-08	2.912962480898514e-09	-0.0002000075025083	2.10189095583e-05	4.4179455901999495e-10	4.000300105960764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.1095869222227	0.1316703465766977	692406.364647872	0.0173370801676276	866.5556594250249	2.7886765423943416	750918.7108815399	7.77671685810046	780.2521798843728	0.4392890069717623	608793.4642143156	0.192974831646237	794.6239274308488	647.6956971193363	0.826042	16.816544	0.0367523222960521	0.0206601759419243	-0.0807068485	-0.0257183041	-0.0074861741	0.0211699055	-0.0339412157	0.0343654833	0.0191845428	-0.0857848755	-0.0173657452	0.0538920934	-0.0167472551	-0.006651942	0.152538725	0.0542627737	0.1400919723	-0.0512595354	-0.0202392134	-0.0219901208	0.1637999677	-0.0355968413	-0.0346042699	-0.1207418847	-0.0630857891	-0.060606657	0.0005444429	0.0093709927	-0.0758373921	-0.0279869037	0.011173969	2.56637e-05	0.0262629109	-0.0851790772	0.0049776212	-0.0314227888	0.0008178364	-0.1207480766	0.0358917774	-0.0826783526	0.0296342479	-0.0879929594	0.0987416078	-0.0750371209	-0.0306488601	-0.0790262154	0.0297725281	0.0090284997	0.0970382431	-0.0355847396	-0.0130317242196582	-0.0026563933180909	0.0001698258361372	7.056425460398511e-06	0.0236281589450015	0.0104704119401191	0.0001096295261957	0.0005582898951302	-0.0198809417710634	0.0134240337797564	0.0003952518457044	0.00018020468292	-0.0004560063871879	-0.0001750010354875	3.062536242169724e-08	2.07941825156161e-07	-5.394777040379495e-05	2.4097091211316982e-08	5.806698048465299e-16	2.9103619315405742e-09	-0.0002290120350913	-2.900453258299998e-05	8.412629103583074e-10	5.244651221665882e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.3960761816371	0.2864892594144521	692883.2276425859	0.0820760957598412	866.7562863219018	0.2006268968768836	751266.4598785347	0.0402511517504476	779.0016695180334	-1.2505103663394266	606843.6011118833	1.563776176322367	791.6481214698586	645.326408917536	0.8087569999999998	16.464645	0.0595377152002077	0.0302710478608783	-0.0860034968	-0.007785326	0.0241382001	0.0355222086	-0.0327509185	0.0075766317	-0.0057333034	-0.0118907173	0.0738043351	0.0160732885	0.0030571466	0.0983685376	-0.0338420088	0.0224830883	-0.0564234686	-0.0186991476	-0.0121884913	0.0916675152	-0.0053807386	0.0506276741	0.0264225379	0.0273625373	-0.06492642	-0.0673638383	0.0110166312	-0.0071048134	-0.0616522075	0.0656103314	-0.0274606485	0.1069886177	-0.012431922	-0.0369316825	-0.0127438724	-0.0251417945	-0.0143073645	0.0024769757	-0.0197362403	-0.0906963705	-0.118117331	0.0415981411	-0.0086149661	-0.023450931	-0.0522946115	-0.0036429303	-0.0326719593	-0.0907780731	0.092280022	-0.0471208409	-0.0129309137397655	0.0001008104798927	0.0001672085301452	1.0162752856196476e-08	0.0058739184051859	-0.0177542405398156	0.0003152130571456	3.450291743078167e-05	-0.0089975743781707	0.0108833673928926	8.095634469071388e-05	0.0001184476858086	-0.0001770152944132	0.0002789910927747	7.78360298476213e-08	3.1334414456191875e-08	-5.394987070173052e-05	-2.100297935569984e-09	4.4112514181595356e-18	2.9105885487334412e-09	-0.0005660047777708	-0.0003369927426794	1.135641086186517e-07	3.203614084593727e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
