global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
831.109650973151	-5.567465327469563	690743.2519407129	30.99667017257577	848.5244238330472	-7.35677330263195	719993.6978412047	54.12211342631821	776.4693438093238	-2.457205228716475	602904.6418756819	6.037857536031585	786.1365052249753	633.3586647720336	1.111025	22.030859	0.0707511408842097	0.0445958311270589	0.0100636628	0.0154950451	0.0105435065	-0.0975011931	0.0194244171	-0.0573578617	0.0693659519	0.0717618811	0.0074164902	-0.0764445445	-0.0932424291	0.0024988524	-0.0088440406	0.0131013919	-0.0001301173	-0.0097208008	0.1669916932	0.0287770764	-0.0263333648	0.0858375747	-0.1312889164	0.0471605655	-0.1879119056	0.0697377449	-0.014246036	-0.0381952299	-0.0721252355	0.0865147107	0.004251874	-0.1096700429	-0.0440648039	0.1633638174	-0.0196799194	-0.0006351964	0.0717810457	-0.0706610819	-0.0154911663	0.0083868684	0.1061718413	-0.0187996475	-0.0239954401	0.0632319994	0.145384134	0.0422615111	-0.0906400185	0.0002211678	0.0032056997	0.0144353473	0.0391411751	-0.058198519	-0.1337179485	0.0867430558	0.0790666681	-0.109291734	0.1354785136	-0.0262241554	0.120479494	0.083075837	0.1465506739	-0.0476358578	0.1437067008	0.1082959623	0.0117071891954765	-0.0030445905031797	0.0001370582788586	9.269531332052024e-06	-0.0097062791868012	-0.0398334925105814	0.0015867071255905	9.421185565213016e-05	-0.0885326399145753	0.0193730553733787	0.0078380283302438	0.0003753152744999	0.0008661154179182	8.198744319220001e-05	6.721940841194223e-09	7.501559171556183e-07	-0.0008058765081482	8.80111652575e-05	7.745965209982974e-09	6.494369463851359e-07	0.0002858488757769	-1.4414916999850103e-09	2.077898321125676e-18	8.170957978291761e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.7438465720868	-0.3658044010642243	690135.3386173869	0.1338128598379558	851.6367702607185	3.112346427671355	725285.1884601079	9.686700285838644	776.0475891683703	-0.4217546409535089	602249.8606540397	0.1778769771658232	786.9259929126029	629.432536315918	0.928206	18.405695	0.0538318126222564	0.0312955687478474	0.0202562208	0.03170219	-0.0876633952	0.0701431928	-0.000685773	0.0177016532	-0.0358380989	0.1051118932	0.0348237089	0.0600680928	0.0204541594	-0.050747025	-0.036730139	0.0275247689	0.0879513092	0.0964763794	0.1440124481	0.1141403745	-0.0611253576	-0.2366082146	0.0133130699	0.0195339745	-0.0625388758	0.1065847136	0.0342772423	-0.0072017996	-0.003988848	0.1613321916	0.0047419361	-0.0211177371	0.0871387414	0.1111958588	-0.2100091165	0.0760362295	-0.026640452	0.0961946081	0.0135923683	-0.0360920788	0.0520218254	-0.0125222938	-0.0470946652	-0.0195121203	0.2983197938	-0.0070165987	0.0340580514	0.0456422582	0.0474062352	-0.0055266312	0.0596126194	-0.0058222425	0.0297332175	0.0489013924	0.133415827	0.0708408073	-0.0629055236	0.0576347851	-0.0276360071	0.0619589426	0.1168717032	-0.0526114117	0.1412592515	0.0993643757	0.0052273247110008	-0.0064798644844756	2.73249236342396e-05	4.198864373716952e-05	-0.0215628886831069	-0.0118566094963057	0.0001405791887478	0.00046495816836	-0.0835751428116253	0.00495749710295	0.0069848044959835	2.457677752575765e-05	0.0003441274726005	-0.0005219879453177	2.7247141505699415e-07	1.1842371739840787e-07	-0.0008939503651872	-8.807385703900003e-05	7.757004293726215e-09	7.991472554183283e-07	0.0002851538473631	-6.950284138000054e-07	4.830644959893515e-13	8.131271666597814e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.2737462911601	-1.4701002809266583	687694.9462877754	2.16119483598064	848.8074289137318	-2.82934134698678	720474.0513791398	8.005172457768968	775.8943242438486	-0.1532649245217499	602012.0023938185	0.0234901370886576	786.5967740828781	629.2152669830323	0.853684	16.927969	0.0662674642620008	0.0325876775822581	0.0139844025	-0.0699308865	-0.176243903	0.0296907388	-0.0083678522	0.008189758	-0.0511013522	0.1399070879	0.0993347301	-0.0141184576	0.0141865965	-0.1507713282	-0.015011443	0.0473277466	0.0878784037	0.0943758437	-0.1252793398	-0.0762634506	-0.0663446129	-0.128987616	-0.0391684147	0.0006936499	-0.0811581134	0.1041634409	0.0060675904	0.0447257342	0.0090205803	0.1018189472	-0.1565786026	0.0639442186	0.0364159041	0.000527899	-0.0110990598	0.0487371002	-0.025072055	0.0218649635	0.0102869754	-0.0047206333	0.0956305249	-0.0538400693	-0.0335365398	-0.021742349	0.2073440094	0.148994001	0.063457643	0.0388735247	0.0864173995	0.0690643878	-0.0097295535	-0.0644987017	-0.0995022697	-0.0288742467	0.1194744169	0.2055512761	-0.0394393158	-0.0102024728	-0.0082210489	-0.0972965255	0.0153926736	0.0054527778	0.1386044847	0.0898496795	-0.0121472829896305	-0.0173746077006313	0.0001475564840301	0.0003018769927508	-0.029017118060679	-0.0074542293775721	5.556553561345896e-05	0.0008419931405473	-0.0769944768737502	0.006580665937875	0.0059281494690624	4.330516418590952e-05	8.106555804475302e-05	-0.0002630619145557	6.920157088973512e-08	6.571624701107221e-09	-0.000459988375066	0.0004339619901212	1.8832300886995253e-07	2.115893051958591e-07	0.0002850185271216	-1.353202414999962e-07	1.831156775961729e-14	8.123556080256625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.9753191834963	-2.298427107663884	683888.1785386455	5.282767169244164	850.0445200520177	1.237091138285905	722575.6860704651	1.530394484425516	775.9397993711667	0.0454751273181273	602082.5722481664	0.0020679872045998	787.730454961544	620.7154423675537	0.769587	15.260383	0.0875578602394099	0.046422984570266	0.0105681075	-0.0624515774	-0.2250925926	0.11831974	-0.0365423326	0.0383971918	-0.1152083523	0.1815012997	0.1533597802	0.0931738077	0.0836697791	-0.1866594074	-0.0027952727	0.0608046182	0.1351257385	0.0725979984	-0.177519241	0.0073444535	-0.097359068	-0.0493520968	0.0336234781	-0.0821629098	0.001863802	0.0187082684	0.018644869	0.1046262103	0.1317952448	0.0691986246	-0.1417270939	0.0803142525	0.0475175783	-0.0726164683	-0.032838239	0.0124610666	-0.0074884997	-0.0515263244	0.0269442	-0.0370915833	0.0418832516	-0.0816169845	0.0353599657	-0.0890221532	0.1174214696	0.1296743414	0.1410640826	0.1069178706	0.0965687692	0.0560638913	0.0825215027	-0.0234522306	-0.0335610065	-0.1027887833	0.1262463772	0.1814062693	0.0035586735	-0.0336184242	0.0080250417	0.0225243273	0.020914619	-0.0915691617	0.1357462967	0.0798077096	-0.012272866082327	-0.0001255830926965	0.0001506232418747	1.577111317121773e-08	-0.0295986234375078	-0.0005815053768287	3.38148503280801e-07	0.0008760785093953	-0.0526073588753632	0.024387117998387	0.0027675342078412	0.0005947315242672	-0.0002820747251104	-0.0003631402831551	1.3187086525000473e-07	7.956615054610772e-08	-0.0008939767765914	-0.0004339884015254	1.8834593265857185e-07	7.9919447708475e-07	-0.0001671258636278	-0.0004521443907494	2.044345500861461e-07	2.793105429333801e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.4534924163258	0.4781732328295902	684679.2821119747	0.2286496405947015	845.6437907926498	-4.400729259367836	715113.4209061629	19.36641801425618	776.5388301100686	0.5990307389018881	603012.554668714	0.358837826149342	786.3273131474693	614.4971273803711	0.811832	16.098074	0.0740846131333229	0.0309888582747535	0.0282098628	-0.1714665295	-0.1828466682	0.105007143	-0.0476256208	-0.0543873094	-0.0127264352	0.1902779676	0.2331355096	0.0613133638	-0.0026277194	0.027799221	0.0296371072	0.0165326247	-0.0168950472	-0.0222433904	-0.1866821348	-0.1317763475	-0.1990737369	-0.0317901809	-0.0172800658	0.0679906398	0.0238770706	0.1268740195	-0.0366226934	0.0564644485	-0.0394668237	-0.0343129322	-0.2328591202	-0.0208059131	0.0316820072	-0.0534674611	0.0165675387	-0.0989622205	-0.0671614075	0.0040370909	0.0460218561	-0.0070386111	-0.0153194934	-0.086963593	0.0067305787	-0.1037315809	0.0259545764	0.200250401	0.1043503848	0.0701525109	0.0533974918	0.1271991935	0.0686020217	-0.0978600732	-0.1629180198	-0.1326125566	0.019600898	0.1748271753	0.0692576782	-0.0133469308	0.0580749853	-0.1811895667	-0.0975824299	-0.0532135731	0.1326888823	0.0692973963	-0.0341486735047027	-0.0218758074223757	0.0011661319021307	0.0004785509503808	-0.0389750953390688	-0.009376471901561	8.791822532076303e-05	0.0015190580566895	-0.0689960276698684	-0.0163886687945052	0.0047604518342212	0.0002685884648559	-0.0004279958027577	-0.0001459210776473	2.129296090174936e-08	1.8318040717820805e-07	-0.0006910025927866	0.0002029741838048	4.119851929122474e-08	4.774845832378037e-07	1.2852175217721373e-05	0.0001799780388455	3.239209446668e-08	1.6517840782701139e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.9267458055067	0.4732533891808543	685462.6964200961	0.2239687703711652	840.5097710886309	-5.134019704018897	706456.6752954628	26.35815832125428	774.1069067839151	-2.4319233261535373	599241.503130561	5.914251064289684	784.169552984789	623.8776005249024	1.358243	26.933018	0.2679623088287352	0.1666477823868419	-0.0307548528	0.11728815	-0.100425958	0.1402132268	-0.0142402499	0.1454272163	0.0121632755	0.02432621	0.2512757417	0.1089357721	-0.1011994581	0.3026301222	-0.1077116339	0.0850624023	0.0872202243	-0.1312166014	0.0092703591	0.2005522711	-0.1238560569	0.1519703897	0.1114681104	0.2123473702	-0.0905052163	-0.1136089709	0.173021537	0.0916685627	0.1476231728	-0.0067743689	0.0839398412	-0.2227053429	0.1100938478	0.0192465702	0.0141420352	-0.2062890143	0.0146347435	0.0264369738	-0.0520155479	-0.2599545963	-0.0623120177	0.0313871891	0.0346642963	-0.172176772	-0.0496085703	-0.1079142758	0.0775776569	0.15551631	0.189351416	-0.2250033228	0.1811317226	-0.0088378029	-0.0235935695	-0.097341578	-0.2389829447	0.0131750435	0.0305726341	-0.101791558	0.1101404547	-0.0439496981	0.2626693035	-0.2609126474	0.1294367287	0.0583804184	-0.0536244968838701	-0.0194758233791674	0.0028755866660481	0.0003793076962965	-0.0421440793175804	-0.0031689839785115	1.0042459456063198e-05	0.0017761234215265	-0.2194071549156007	-0.1504111272457323	0.0481394996281584	0.0226235071993318	0.0002718918777256	0.0006998876804833	4.89842765292294e-07	7.392519317315264e-08	-0.0012979180854766	-0.00060691549269	3.683464152671456e-07	1.684591356607243e-06	0.0006041764865509	0.0005913243113331	3.4966444117365804e-07	3.650292269009899e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.4717111967074	3.5449653912006625	691345.2065203807	12.566779624810463	841.8823218560988	1.3725507674678283	708765.8438538159	1.8838956092765249	774.5182527060821	0.4113459221670155	599878.5237748824	0.1692054676834323	786.3801222480594	625.0469925079345	1.500641	29.756689	0.3710814658675301	0.2156246479513354	-0.1918624392	0.1703867276	-0.0162055616	0.0048378675	-0.2664499978	0.4000177013	0.0433661599	-0.2137267426	0.0989346824	0.0209378376	-0.0122268491	0.2276122378	-0.1608132086	0.2068228824	-0.064931212	-0.1427893104	-0.054505368	0.1197302765	0.0587178519	0.1102199281	0.2676310789	0.054011024	-0.2975288924	-0.4866082746	0.277476582	0.2162529162	0.1954109724	-0.0729312771	0.3891149818	0.0582225998	-0.1478439492	0.0285864781	-0.0682865793	-0.2817827876	0.2590593891	-0.0268933492	-0.2216935747	-0.3445972087	-0.1823677731	-0.0248692131	0.1660182178	0.1020071646	-0.0771094176	-0.1880047903	0.1583728961	0.3135938231	-0.1528418811	-0.2900412674	0.1376909382	-0.0523350782	0.0271425182	-0.0270376376	0.0275781214	-0.0398754359	-0.1640006187	-0.0141156033	-0.2260818422	0.0457819809	-0.1990842031	0.1280340631	0.1259946088	0.0471208409	-0.0766829209098034	-0.0230584240259332	0.0058802703592591	0.0005316909185597	-0.0592269029906731	-0.0170828236730926	0.0002918228646459	0.0035078260378666	-0.3993048084006716	-0.1798976534850709	0.159444330011897	0.0323631657294346	0.0015880526016424	0.0013161607239168	1.732279051181195e-06	2.521911065583195e-06	-9.412299930433576e-05	0.0012037950861722	1.4491226094924893e-06	8.85913899804399e-09	0.0011050719701305	0.0005008954835796	2.5089628547044133e-07	1.2211840591681048e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.3967476732669	2.9250364765595123	696217.9325277254	8.555838389203686	846.7438888057586	4.861566949659846	716975.213229899	23.634833206024936	778.1593631922642	3.6411104861821286	605531.9945237902	13.257685572585457	786.4935977453848	621.5694366149902	1.707014	33.848919	0.6768382991849228	0.3686075626061169	-0.0095040105	-0.0294541169	0.1823309042	-0.0192252006	-0.0401240403	0.0342884407	0.0978303493	-0.2075236466	-0.0161622661	0.1274612061	-0.2801340802	-0.0222671166	0.0320035958	-0.0473960786	-0.1308214554	0.052499947	0.0260178198	0.1543095627	0.1212253328	0.0715793297	0.0933823542	0.0018812859	-0.0329100214	0.0562472733	-0.0237569301	-0.0441778933	-0.079526717	-0.0510897144	0.1426807836	0.0198249686	0.1736465138	0.186485003	0.1944949494	0.0232592004	-0.0292077487	0.1125154585	0.0029766004	-0.0900414034	-0.0760870095	-0.0745403423	-0.2353799811	0.0619045441	-0.0646428916	0.105364433	-0.0099188817	0.0953087604	-0.0151477287	-0.0814747716	-0.1363084161	0.0257020468	0.0354211786	-0.0837774715	0.0828023349	-0.1126002692	0.0916806832	0.0545523539	0.1749712801	0.1040680899	-0.0982827969	-0.0091162609	0.1223675745	0.0355847396	-0.0350433345555529	0.0416395863542505	0.0012280352967724	0.001733855151753	0.1130787122148433	0.1723056152055164	0.0296892250313514	0.0127867951561673	-0.1235205842455116	0.27578422415516	0.0152573347323525	0.0760569382928635	-0.0006869888193984	-0.0022750414210407	5.175813467451341e-06	4.719536379784074e-07	-0.0005000153292455	-0.0004058923299411	1.6474858350506696e-07	2.500153294804858e-07	4.3828251712547007e-05	-0.0010612437184179	1.1262382298815635e-06	1.9209156481783794e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.5277582561628	-0.8689894171041033	694768.5237835441	0.7551426070389292	848.7437689996535	1.99988019389491	720365.9854157373	3.999520789933143	778.0873506064727	-0.0720125857915263	605419.9251738	0.0051858125123819	787.6778048856355	627.1266979217529	1.082891	21.47299	0.0975405807353611	0.0702397502837238	0.035447906	-0.0484086239	0.0803375372	-0.1738734475	-0.0993799202	-0.0173044086	0.0140149101	-0.0249139408	-0.0569948293	0.0664001515	-0.1571695994	-0.010353139	0.0645209208	0.0526848021	-0.0476111139	0.0304581787	0.1103059858	-0.0100418397	-0.0514015375	0.0999120414	-0.0684009212	-0.0767450911	-0.2546120262	0.0916700542	-0.0415505696	0.046737233	-0.0744554265	0.0119114118	0.06985441	0.0232446691	-0.1477324081	0.1105443296	-0.0022465107	-0.1871320123	0.004480946	-0.1427205974	0.0265807482	-0.0527577685	-0.0133398929	-0.1014779828	-0.0256480954	0.1368783002	-0.117944539	0.0963248817	0.0428428455	0.2039782812	0.0022444568	-0.0688821419	-0.132773587	-0.0917694299	-0.1534050692	0.024820612	0.0411860082	-0.0329465445	0.0409550738	-0.0278619765	0.1147062546	0.0419656854	0.0280471896	-0.0048776888	0.1185609488	0.023839813	-0.022612393827444	0.0124309407281088	0.0005113203546074	0.0001545282873857	0.0448019866957309	-0.0682767255191124	0.0046617112476122	0.0020072180118844	-0.1233563626808091	0.0001642215647024	0.0152167922138393	2.696872231333712e-08	-0.0005870409293377	9.994789006069992e-05	9.989580727585758e-09	3.4461705271767055e-07	-0.0005369550921308	-3.693976288530001e-05	1.364546082022188e-09	2.88320770965196e-07	-0.0001526579538102	-0.0001964862055227	3.860682896072718e-08	2.330445086151716e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.938810148903	-1.5889481072597391	692122.1838319725	2.524756087564308	848.6117240167433	-0.1320449829102017	720141.8581386693	0.0174358775117554	776.7996469658112	-1.287703640661448	603417.691526209	1.6581806661727474	786.3282298837535	614.9689411315918	1.229781	24.385723	0.1535966181368808	0.0670531840211187	-0.0506314106	-0.084937228	0.0929629285	-0.0731500217	0.1459357014	0.0375527179	0.0148925832	0.1184445033	-0.0234376843	-0.0248246519	-0.1754705545	0.0912452119	-0.0169874875	0.0558437518	-0.1450943166	0.0084962837	0.081901945	0.0548239649	-0.1565431195	-0.0464475814	0.1191876872	0.1212048651	-0.0817854294	0.0993451244	0.0217036245	0.0245490192	-0.1211313631	-0.0572902681	-0.0339772197	-0.1214949699	0.1852394109	0.1232073495	-0.0918935162	-0.1095307022	0.134445401	0.1531226519	-0.0160072223	-0.0634569249	0.0325618426	-0.0381418192	-0.3650185948	0.0938898494	0.2384598789	-0.0115160642	0.0215238087	0.0421370623	-0.0722122683	-0.0257061325	0.2497583116	0.1633204811	0.0602754152	0.084586467	-0.0278544054	-0.1321535446	-0.0802675916	-0.0667881178	0.0757339226	0.1545437635	-0.2325187592	-0.0160735071	0.1145803187	0.0119549848	0.0125590593346345	0.0351714531620785	0.0001577299713708	0.0012370311175322	0.0676158799459756	0.0228138932502446	0.0005204737252335	0.0045719072208685	-0.0827798631770235	0.0405764995037856	0.0068525057476067	0.0016464523119807	9.201960719394072e-05	0.0006790605365316	4.611232122746398e-07	8.467608108127146e-09	-0.0003729952491997	0.0001639598429311	2.6882830093991003e-08	1.391254559255463e-07	0.0001050171111425	0.0002576750649527	6.639643909837819e-08	1.1028593632716198e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.0690817668677	1.130271617964695	694004.0949958921	1.2775139303765295	853.481381668583	4.869657651839702	728430.4688549135	23.71356564612096	778.3547833879418	1.5551364221305448	605836.1688228898	2.418449291436992	789.4704599972711	626.5001881866455	1.217791	24.147957	0.1460673460152856	0.0815610409014934	0.0765088364	-0.0759068937	-0.020760512	-0.0529503374	-0.0276398605	-0.0143928894	-0.0925512868	-0.0149991985	0.0279378627	-0.0939259959	0.1045960845	-0.0473993154	0.043227277	-0.0712536546	0.0027966348	0.0738805124	-0.0646234812	0.0293203736	0.0450562602	-0.1079487157	0.1350623678	-0.0988865444	-0.0091483231	0.0384759721	-0.0522255959	-0.055914469	0.0559342688	0.0067807073	0.0522442922	0.1593241178	-0.0106050835	0.0013549424	-0.1116847208	0.0493706298	-0.0701453707	-0.030153914	0.0563418088	0.0439094784	-0.002204372	0.0716205748	-0.0626773073	0.154287285	0.1667577356	-0.0433477809	0.2442848034	-0.1054339715	0.010552014	-0.1735937103	0.0286788039	-0.0220997906	0.1395547974	-0.1697698101	0.004665152	-0.0363402688	0.0329112895	0.0720621022	-0.0797225851	0.2328278985	0.0710330728	-0.0006812525	0.1104315261	-0.0	-0.0004872083003704	-0.0130462676350049	2.373719279498139e-07	0.0001702050992041	0.027626179100082	-0.0399897008458935	0.001599176173744	0.0007632057716698	-0.0157001528330624	0.0670797103439611	0.0002464947989815	0.0044996875398297	-1.3000732851221518e-05	-0.0001050203400451	1.1029271823201508e-08	1.690190546688304e-10	-8.199987736556835e-05	0.0002909953718341	8.467830642888454e-08	6.723979887968249e-09	-1.800052078672691e-05	-0.0001230176319292	1.513333776547475e-08	3.2401874859338764e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.6396735682935	-3.429408198574265	688301.9879585046	11.760840592448384	841.2388632005261	-12.242518468056916	707682.8249589135	149.87925844071464	777.4426179974993	-0.9121653904425102	604417.0242788056	0.8320456995211372	785.2467792845896	600.3929930801391	1.617685	32.077576	0.2035454672066045	0.1044449448797546	-0.1161612936	-0.1150018111	0.2707231568	0.2899202413	0.0996471643	-0.0489095778	0.2106451937	0.0516428109	0.0082639892	-0.1636079963	-0.1612565356	0.1656285885	-0.0021574346	-0.1397730851	-0.2501368172	-0.1717776772	-0.0686172999	-0.209853078	-0.0887760679	0.085418002	0.1565013618	0.1535472877	0.1329634988	0.0254613207	-0.0178332946	-0.1197981868	-0.0988018921	-0.3520332946	-0.1030833226	-0.0915224661	0.0169617561	-0.1510471579	0.0913992418	-0.1622871675	-0.0055458207	0.1441876011	-0.0277499766	0.0227671781	-0.2811008558	0.0437278307	-0.1608781472	-0.2881790298	-0.0606284932	0.0582249914	-0.2476881973	-0.1533218741	-0.1531536902	-0.0661984568	0.1161133889	0.1551613735	-0.3841148674	-0.078859051	0.0383873315	0.0061582681	0.0836197019	-0.0511080914	-0.0866092418	-0.0824031873	-0.2528457383	-0.0908185457	0.10612066	-0.0119549848	-0.0152683992911164	-0.014781190990746	0.0002331240169129	0.0002184836071049	0.0385772939768571	0.0109511148767751	0.0001199269170443	0.0014882076105768	-0.0644473435837795	-0.0487471907507171	0.0041534600950057	0.0023762886060867	0.0012333313474439	0.0012463320802951	1.5533436543727654e-06	1.5211062125877862e-06	-0.0011341870142342	-0.0010521871368686	1.1070977709918086e-06	1.2863801832574894e-06	-0.0003008007153903	-0.0002828001946035	7.997595006781882e-08	9.048107037931627e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.1224811822593	3.4828076139658606	694093.0686512841	12.12994887589857	854.2376204952117	12.99875729468556	729721.9122693213	168.96769120614107	779.253548367224	1.8109303697247012	607236.0926429095	3.279468803991244	790.7092305087431	616.3851137046814	1.518936	30.119465	0.1430053754284576	0.093125973797512	0.0064213387	-0.0625374802	0.0048034903	-0.005563504	0.1443943203	0.02321637	-0.1367608982	-0.1021537451	-0.0098203045	-0.1989825506	0.1458618176	0.0374439639	0.0784695407	-0.0104286662	-0.0101541653	0.0973523563	0.0177697396	-0.0866366085	0.1149971799	-0.0867521411	0.1135164637	-0.1588669728	0.0608342795	-0.1246481241	-0.0707804648	0.0036034241	0.065250469	0.0147831462	0.1280740173	0.1684116192	-0.0104967313	-0.1869441462	-0.1150164743	0.1532433777	0.1795424875	0.198561106	0.0215166188	0.1260542045	0.0540138635	-0.006365327	-0.0082706297	-0.0161380382	0.0026485727	-0.0719337202	-0.019489866	-0.109920882	-0.1179042517	0.039168045	-0.024520517	0.2515907214	-0.0021154238	-0.1199362491	-0.0175436855	0.018861889	-0.2170008505	-0.1317499738	0.0762717837	0.1694247546	-0.0405336195	-0.0025784442	0.1016540472	-0.023839813	-0.0044514113823197	0.0108169879087967	1.9815063294645383e-05	0.000117007227419	0.0253252573426578	-0.0132520366341993	0.0001756164749541	0.0006413686594718	0.0267390929505921	0.0911864365343716	0.0007149790918204	0.0083149662078369	0.0013468145230416	0.0001134831755976	1.2878431143738402e-08	1.8139093594757728e-06	-0.0008423041258462	0.000291882888388	8.519562053372168e-08	7.094762404175311e-07	-0.0004504329384264	-0.0001496322230361	2.2389802170725185e-08	2.0288983201944109e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
