global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
843.1936897621906	1.7549130191265476	3.0797197046998543	710975.5984547774	844.0980566169904	-1.3363523172296254	1.7858375157649895	712501.52918458	816.8424171472392	1.5553167731179656	2.4190102647420813	667231.5344509443	816.3611548433717	622.58784762606	1.293203	17.935455	0.0807229540803464	0.0457040769884902	-0.0645655971	-0.0473294761	0.0882785861	-0.0983501102	0.187005641	0.1417392262	0.0638373696	-0.015402097	0.0514829445	0.1292808715	-0.1008798444	0.0316158172	0.2107861451	0.0808367253	0.0323594804	0.0008879193	0.1350879287	-0.0653931486	-0.1408218081	-0.1960955404	-0.1391458218	0.0866208021	0.067830506	-0.1010700837	-0.0714046206	0.0503863906	-0.0145426967	0.0311677237	0.1488203366	-0.0986124079	0.0771727361	0.1595337558	0.1341344896	0.0385398139	-0.0888948369	-0.0634788302	-0.0344087049	0.1426479371	0.2056035592	-0.0726649604	0.0186870441	0.1012156136	-0.1678143613	-0.0668157473	0.0384317947	0.107750889	-0.1026958197	0.0552256132	-0.1600120505	-0.0153777761	-0.1076483399	-0.1705280782	0.0774907116	-0.1343732236	0.0775054674	-0.0574088754	-0.1146252274	-0.0119262825	-0.0723408353	0.1115820435	0.0941303312	0.012584593	-0.0660035423	0.0771353185	0.0748766708	-0.2054638311	-0.0744497458	-0.2249471271	0.1437067008	0.1082959623	-0.0028622826089161	3.036713850689985e-05	8.192661733303557e-06	9.221631010972399e-10	-0.0179989742990471	-0.0372335770701396	0.001386339261438	0.0003239630758177	0.0647420805150034	-0.0066047560760722	4.362280282441274e-05	0.0041915369894111	-0.0004069737634327	-0.0005379738643782	2.89415878754014e-07	1.656276441225753e-07	-0.0001990532745046	-0.0001990705346805	3.9629077778002116e-08	3.962220609100364e-08	0.000262959279713	-4.067685379998375e-08	6.914758278717977e-08	1.654606435065252e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.2520679446727	2.0583781824821017	4.23692074211832	714451.0583647456	841.4195087681646	-2.678547848825815	7.174618578449401	707986.7897356595	817.9236735004142	1.0812563531750357	1.1691153012813775	668999.1356724122	817.1185966753213	633.8539753028447	1.304043	18.085791	0.0577209801300381	0.0343642095722955	-0.1469309287	0.1098679489	0.1680737667	-0.1209061706	0.2250416385	-0.1193280834	0.0423000566	0.1214073384	0.0630251523	0.2037304978	-0.0196341568	-0.2036991672	0.0134260713	0.1411407654	-0.01998141	-0.016131685	0.096402339	-0.0797811109	-0.0088988179	-0.0827698626	-0.1130085137	0.2185679657	0.125785409	0.0594128389	-0.1553169031	0.1375426071	0.1546078953	-0.2727400585	0.2054473153	-0.0470828207	-0.1779859665	-0.0246336152	0.1514366761	0.0495643904	-0.0481525973	-0.050897484	-0.0263298404	-0.0256773801	0.1342215122	-0.0192726327	0.1962943041	0.1011850541	-0.2549514503	0.2486751819	0.0956519552	0.0546121771	-0.0642885931	0.0984795086	0.0103785641	-0.0708618552	0.1967888434	-0.1381750462	0.0163645402	-0.1309752466	-0.0874486345	0.0432589407	0.0197044744	-0.1198846792	-0.096912765	0.0408289745	0.0648879648	-0.1188848063	-0.2220837551	0.0169414912	-0.0969705634	0.0581449498	-0.0254834093	-0.1952133772	0.1412592515	0.0993643757	-0.0028926335059082	-3.035089699209969e-05	8.367328599502763e-06	9.211769482250461e-10	0.0108848646542867	0.0288838389533338	0.0008342761526821	0.0001184802785421	0.0481362962568709	-0.0166057842581324	0.0002757520708276	0.0023171030173292	-0.0003619999372008	4.497382623190003e-05	2.022645045937139e-09	1.3104395453338314e-07	-4.760910310430688e-08	0.0001990056654014	3.9603254861892065e-08	2.2666266983965228e-15	0.0002629999085112	4.0628798200011314e-08	6.916895187689959e-08	1.6506992431772425e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.0820943531695	0.8300264084967921	0.6889438388020835	715854.9103850457	849.7769996290622	8.357490860897542	69.84765348998594	722120.9490985711	817.0990187333911	-0.8246547670231621	0.6800554847740258	667650.8064150705	817.2312457430025	649.1392231431118	1.361664	18.88493	0.058677743759534	0.0406456763479216	-0.1893505135	-0.1556145279	0.0748412535	-0.1536265253	-0.0286225534	-0.0098981573	0.2513692121	-0.154782594	-0.1590191728	0.1251287688	0.0081783614	-0.0774163434	0.1494383392	0.1004311598	0.1341800802	-0.0194839925	-0.2611586843	0.0055728977	0.1380277722	-0.0519237968	-0.1762407525	0.0284988088	0.1455389216	0.1457747988	-0.054509875	-0.0748924337	-0.0059117762	-0.0539961877	0.1393190296	-0.0072777825	-0.0417677701	0.147019355	-0.0564378994	0.1927676326	0.2309287572	0.0999914016	0.1082835512	-0.1384106643	0.04214469	-0.0578728452	0.1208972601	0.0453658246	-0.1910447627	0.033520303	0.1115612987	-0.1287627282	-0.0396111917	-0.0465940565	0.0388654954	0.2814846434	0.1567446506	-0.062120305	-0.0027912475	-0.1335046194	0.0699844705	-0.0123857894	-0.0220596372	0.0787037028	0.0041005686	0.0013563266	0.0324362423	-0.036298085	-0.1090160803	0.0261917984	-0.0096882798	0.0722500221	-0.0279755318	-0.1192196503	0.1386044847	0.0898496795	-0.0028867175224576	5.915983450599602e-06	8.333138054463745e-06	3.499886018776838e-11	-0.0230702227828345	-0.0339550874371212	0.0011529479628625	0.0005322351792496	0.0266699962134566	-0.0214663000434143	0.0004608020375538	0.0007112886980257	-0.000296999936701	6.500000049979997e-05	4.225000064973996e-09	8.820896240039803e-08	-3.905959844452411e-08	8.549504659782771e-09	7.309402992764729e-17	1.5256522306474705e-15	0.0002629996526047	-2.559064999838045e-10	6.91688172701929e-08	6.548813673396096e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.101260463978	-0.9808338891915582	0.962035118186638	714196.1404378043	849.090363300365	-0.6866363286972046	0.4714694478867756	720954.4450495457	816.732145081552	-0.3668736518391142	0.1345962764137676	667051.3968095132	817.3439471362777	650.2680146519315	1.441053	19.985989	0.0365378359063412	0.0192030464534825	-0.1631358052	0.0201368693	-0.1154261704	-0.1159450095	-0.0296712505	0.0593071908	0.0941195464	0.0187103353	0.1116189194	0.0718237749	0.0234751586	0.0395712098	0.0589055532	0.0800536559	0.0065884027	0.120085735	0.054783104	-0.1658303383	0.0214953827	0.0594638164	-0.117126985	0.0689436299	-0.0790021876	0.1151504098	0.3712448669	-0.0086769722	0.0260067368	-0.008531039	0.0777361562	0.0179320162	0.0946206972	0.0421926669	0.1098908186	0.0735380044	0.0760830795	-0.1500504276	-0.1054739497	-0.0970751573	0.0959312933	-0.0103620097	0.0416952905	0.0828580215	0.0730618839	-0.1362821015	0.1129847809	0.0156128757	-0.0863732862	-0.0767997787	-0.129929336	-0.03933276	-0.0506843974	-0.1173484774	-0.1200087203	-0.1298658973	-0.0667292586	-0.056045684	-0.0621369086	-0.0522571586	-0.07719736	0.1229251165	0.1804176474	-0.0012967447	0.0212964921	-0.1560282134	0.1233208703	0.2230455185	-0.163828893	-0.0045331211	0.1357462967	0.0798077096	-0.002946130746551	-5.94132240934e-05	8.679686375773154e-06	3.529931197172566e-09	-0.0121454377367484	0.0109247850460861	0.0001193509283031	0.0001475116578172	0.0135162821102881	-0.0131537141031685	0.0001730201947078	0.0001826898820848	-0.0003619933786913	-6.49934419903e-05	4.224147501746491e-09	1.3103920621634293e-07	-8.302944417470925e-05	-8.299038457626473e-05	6.887403932116319e-09	6.893888599961161e-09	0.0001629850085114	-0.0001000146440933	2.6564112999461133e-08	1.0002929033109472e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.6824759801376	-1.4187844838403407	2.012949411586102	711800.1202759754	845.7520113094994	-3.33835199086559	11.144594014916247	715296.4646340635	815.4954780439001	-1.2366670376518414	1.529345362014581	665032.8747100491	815.2385028549172	646.8347939847833	1.392671	19.314972	0.0322129149171137	0.0170491383753818	-0.1406674817	0.0796624877	0.012318268	-0.065535472	0.0242484984	-0.1946323248	-0.0383052938	0.0046058868	-0.0913650857	0.0179896604	-0.06974617	-0.1599262641	-0.0811712534	0.0332202879	0.0632287295	-0.0281154663	-0.0529766453	-0.1562499577	-0.1174207016	0.02995824	0.0237629074	0.060696441	0.1407794452	-0.0721625724	-0.0285122071	-0.034318664	-0.2174065862	0.219722237	0.0303405203	-0.0891421182	-0.1264927249	-0.0436204834	-0.044680216	0.1213711363	0.0648066188	0.0074981609	-0.2005134815	0.1744548046	0.1726302248	0.0287134231	0.151813665	-0.17337345	-0.0932066299	-0.0690568747	0.104066829	-0.0036417051	-0.0328816456	0.0385198465	-0.0334332847	0.0097392866	0.1521621887	0.1113626707	-0.0566202464	-0.0654766986	-0.0175484324	0.0732653283	-0.0057894996	-0.034921455	-0.0035675621	0.002152606	0.0668108111	0.1011339018	-0.1856813938	-0.1950917313	-0.1442723336	0.056288419	0.0487934255	-0.0148588187	0.1326888823	0.0692973963	-0.002892634569676	5.349617687499999e-05	8.367334753684658e-06	2.8618409402412834e-09	-0.0012951337686928	0.0108503039680556	0.0001177290961992	1.677371478808415e-06	0.0013573320171502	-0.0121589500931379	0.0001478400673674	1.842350204781031e-06	-0.0003619999372008	-6.558509499973285e-09	4.301404686123984e-17	1.3104395453338314e-07	-4.760910310430688e-08	8.298183507160495e-05	6.8859849518510455e-09	2.2666266983965228e-15	0.0002629999085112	0.0001000148999998	6.916895187689959e-08	1.0002980221969994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.8030085380518	-0.8794674420857973	0.7734629816889352	710316.9112007915	850.1511153863823	4.399104076882964	19.35211667924831	722756.91899271	815.9348595889187	0.4393815450185911	0.1930561421029242	665749.6950923884	816.4768259017194	634.7886553100695	1.329447	18.438118	0.0396685081706011	0.0299809697760519	-0.0773287029	-0.194600955	-0.0657973827	-0.0312760435	-0.0412513314	0.1363833607	-0.0882466104	-0.0432456628	-0.1488643047	0.0048966558	-0.0908601891	0.1384918911	-0.040120532	0.099861642	0.103479312	-0.1608808391	-0.0045947258	-0.0848011156	-0.1467235941	0.1575408275	0.0188618272	-0.1900599564	0.1785530635	0.0775501176	0.0328852149	-0.0041574271	-0.1910036386	0.0184583942	0.0092582455	-0.0740299611	0.1362807203	-0.0224537014	-0.0566653811	0.1795511568	-0.0703293603	0.0942415268	-0.0489977693	-0.2057535892	0.0123561589	0.074529753	0.0466330109	-0.0985167303	0.0577182809	-0.1770701613	0.1112796265	-0.0112848024	0.0400822711	0.0415081954	-0.0233717156	0.1904324317	0.0328692929	-0.0841291046	-0.1849960022	0.1125670699	0.1843903186	-0.0031947773	0.0142325574	-0.0566932883	-0.0389348114	-0.0624872437	-0.1111772599	-0.1403283488	-0.0322701484	-0.1825447478	-0.0512604981	0.2270887548	-0.2088256255	0.0419084683	0.1294367287	0.0583804184	-0.0028857315130039	6.903056672100116e-06	8.32744636514378e-06	4.7652191418225926e-11	0.0269493488364673	0.0282444826051601	0.0007977507976331	0.0007262674027096	-0.003058863450434	-0.0044161954675842	1.950278240791123e-05	9.356645608400995e-06	-0.0005019999010842	-0.0001399999638834	1.959998988735332e-08	2.520039006885466e-07	-6.60155285991948e-08	-1.8406425494887912e-08	3.387964994988597e-16	4.358050016231106e-15	0.0002629997379964	-1.7051480003362274e-10	6.916886218617504e-08	2.9075297030506356e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.7404591434986	-0.0625493945532298	0.0039124267589756	710211.4814773948	849.8341318524402	-0.316983533942107	0.1004785607904269	722218.0516613908	816.0886219299776	0.1537623410589503	0.0236428575279289	666000.63884357	816.640844876649	629.8382748141485	1.287219	17.852459	0.1359785430973643	0.0618325767037956	-0.0393336705	0.0504020615	-0.0881135921	-0.0226407129	-0.1030276661	0.0023273659	-0.0518661346	-0.0135692185	0.1309386225	0.0029050221	-0.1208700267	0.1632065845	-0.1047712639	-0.058772306	-0.0917682983	-0.0221061066	-0.0529307502	-0.0280261032	-0.1457306895	0.1058652078	0.0138018132	-0.0458546221	-0.0018017165	0.08996373	0.1617421297	-0.1517176173	0.1145042064	0.0071233804	-0.0058311064	-0.0773722523	0.1731775708	-0.104181484	-0.0410048815	-0.0856300612	0.0300550959	0.0356255381	-0.0441259952	-0.0403930526	-0.030018183	0.2023236525	0.1126708675	0.0769405322	0.1896273149	-0.1364208988	0.0342707594	-0.1854226825	-0.0413785777	-0.1011135533	0.0307934795	-0.0566345453	-0.0111929689	-0.0326365048	-0.1026831902	-0.0997074553	0.0943624867	-0.0365560306	-0.1230008765	-0.0093719227	-0.0136674545	-0.132447167	-0.0876535948	-0.1275805728	0.1040178383	-0.1334163079	-0.1130725898	0.0835733529	-0.0324932007	-0.1277317732	0.1259946088	0.0471208409	0.0173124553353289	0.0201981868483328	0.0002997211097377	0.0004079667519601	0.0068897282395141	-0.0200596205969532	0.0004023883784937	4.746835521435806e-05	0.0403653062686544	0.0434241697190884	0.0018856585157921	0.0016293579501622	-0.0007499748645096	-0.0002479749634254	6.149158248582846e-08	5.624622973961929e-07	0.0004130457331978	0.0004131117487263	1.706613169357836e-07	1.706067777129082e-07	-0.0001218448685116	-0.000384844606508	1.4846171982609093e-08	1.4810537115829734e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.1733346361674	0.4328754926688134	0.1873811921532679	710941.2722414744	848.5669609982034	-1.2671708542368378	1.6057219738273174	720065.8872977265	816.9283611515239	0.8397392215462105	0.7051619602030356	667371.9472537145	817.5695630910677	622.4217468903188	1.2399	17.19619	0.0953879420533082	0.0500977079915444	-0.0399539521	-0.0242918173	0.136775358	-0.0095082508	0.0670846298	-0.0343359539	-0.0577593783	-0.0008060963	-0.0669693762	0.0776664403	-0.136238581	-0.0007903528	-0.0964904936	-0.1393389885	0.1167645171	0.0505237233	-0.0298475888	-0.0629328948	-0.0054495291	0.1813384869	0.0975676071	-0.015083774	-0.0229786568	-0.2293224613	-0.0241025938	0.0758472572	0.1596707731	-0.0188504977	0.0779095772	-0.1147696902	0.0121088305	-0.0496161588	-0.1858086081	-0.0060068691	-0.0539519145	-0.0281610545	-0.1518902184	0.0522247483	0.0005625288	-0.0038380884	-0.1546818992	-0.1595324824	0.0642179872	0.0177600851	0.0687838662	-0.0100623609	-0.0147801656	0.0352632568	-0.2374120843	-0.0200130373	0.0793317078	0.0298975609	-0.0472494758	-0.0525092999	0.1461184798	-0.048757133	0.1684276234	-0.0378127048	-0.2010421763	0.0599645016	-0.1144854555	-0.1502741195	0.1046278729	-0.0926997048	-0.0802404933	0.1160681171	0.0753472174	0.2152586172	0.1223675745	0.0355847396	-0.0029723450895033	-0.0202848004248322	8.83483533109438e-06	0.0004114731282752	-0.0286858886040022	-0.0355756168435162	0.0012656245137966	0.0008228802050012	0.0133642557830597	-0.0270010504855947	0.0007290567273256	0.000178603332635	-0.0006989691061197	5.100575838990005e-05	2.6015873889288595e-09	4.885578113097724e-07	0.000299572540414	-0.0001134731927838	1.287616548054944e-08	8.974370697009768e-08	-0.0002078954033252	-8.60505348136e-05	4.3220498723747585e-08	7.4046945417065865e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.1930664257291	3.0197317895616607	9.11878008088927	716042.7056669783	854.5900722897571	6.023111291553732	36.27786963044207	730324.1916562123	818.6996867956976	1.7713256441737713	3.137594537707625	670269.1771593734	818.9451227088621	636.515669735685	1.62925	22.59609	0.2599657123605379	0.1491760699687288	-0.0885070242	-0.0798618201	-0.0570578529	-0.0984736769	-0.0228639987	0.0460465356	-0.0965226192	-0.1667366422	0.036248434	0.1479656058	-0.0136151707	0.2033276522	-0.0767374033	0.0336731683	0.0804013779	0.0051337277	0.0113951278	-0.0774430883	0.1270897404	-0.2740990698	0.0944694835	0.2803899532	-0.2225919095	-0.2059266512	0.0665643214	-0.0019619176	-0.2488032475	0.0312555401	0.1276586642	0.0192711616	0.1914434552	-0.0810689807	-0.0213578094	0.0955466375	-0.0782236402	-0.0068815009	-0.0675892047	0.2434623776	-0.0542062377	-0.129025433	-0.0427679134	0.1968489385	-0.0605872052	0.1253856299	0.2007286288	0.1963524497	-0.1180233473	0.0410371198	0.313714623	0.0744679112	-0.3822700117	0.3232883113	0.2453853372	-0.237514288	0.1721374136	-0.1808134781	-0.0216419741	0.0872865288	0.039906261	0.093106191	-0.107144731	0.0050948336	-0.0086670206	0.0204773787	-0.1526800009	0.1750628082	0.1105581718	-0.1382642486	0.1185609488	0.023839813	-0.0028219444409813	0.000150400648522	7.96337042798526e-06	2.2620355075838235e-08	0.0023849637623811	0.0310708523663832	0.0009653978667735	5.688052147871012e-06	-0.0685605950514229	-0.0819248508344826	0.0067116811842522	0.0047005551938051	0.0014379470869113	0.002136916193031	4.566410816038102e-06	2.0676918247566936e-06	-0.0004991492071144	-0.0007987217475284	6.379564299748212e-07	2.491499309629342e-07	-0.0002071411736616	7.542296635999865e-07	4.2907465825905134e-08	5.688623854541488e-13	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.391359773711	0.1982933479819166	0.0393202518538775	716378.3338995915	855.1072004307871	0.5171281410299571	0.2674215142450992	731208.3242285782	818.8243548472294	0.1246680515317848	0.0155421230727317	670473.3240909815	819.1421920162377	645.3393162879194	1.409576	19.549429	0.0447104299768442	0.023784400286584	-0.1057391212	0.1930503557	-0.1444251981	-0.1165370817	-0.1560437818	-0.1788060709	-0.1165482133	-0.0621947608	0.1802152861	0.0955831713	0.1186101846	0.0814627336	-0.2820841754	0.0726925824	-0.0828795272	-0.0021915824	-0.1505123761	0.0955253202	0.0781432844	-0.1124482083	-0.1119016102	0.1205922694	-0.044186597	-0.0935691383	0.0223398147	0.003884464	0.1266257344	0.2060871735	0.0647585086	0.1235602349	0.0609993024	-0.3066930681	0.0368145099	0.0092840563	0.0866603015	0.0663807466	0.0966055609	0.2412579216	0.0390904738	-0.1176604283	-0.043655408	-0.0374903475	-0.0359016943	-0.0115962789	0.1785518403	0.0622052469	-0.0285588349	-0.1312124083	0.4110331716	-0.0820122136	-0.172149214	0.3039624234	0.0982915912	0.0257410846	-0.114611331	-0.0337833543	-0.0897953539	-0.1831604799	0.0216985625	-0.015719109	0.1344687259	-0.0908992897	0.0330690768	0.0536874231	0.1195323697	-0.1088295723	-0.0382230357	0.1462787077	0.1145803187	0.0119549848	-0.0028028730412898	1.9071399691499798e-05	7.856097285589133e-06	3.6371828619293845e-10	-0.0123305858678719	-0.0147155496302529	0.0002165474009204	0.0001520433478449	-0.0553776220362181	0.0131829730152047	0.0001737907775196	0.0030666810223862	0.0011879641136934	-0.0002499829732178	6.249148689886124e-08	1.4112587354233457e-06	-0.0005100784814744	-1.0929274360000012e-05	1.194490380361537e-10	2.601800572632299e-07	-0.0001321967026056	7.4944471056e-05	1.7475968179793454e-08	5.616673741863622e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.41421858171	-1.977141192001	3.9090872931071337	713035.3725429599	856.2212596457938	1.114059215006705	1.2411279345413555	733114.8454694299	817.685073868964	-1.1392809782654467	1.2979611474374733	668608.8800280931	818.298419366828	635.8276766314702	1.504509	20.866051	0.1700301872387871	0.0934413213121036	-0.0444396378	0.032489973	0.0268136235	-0.0408332891	-0.1641904937	-0.0723974799	-0.0669442165	-0.0546888043	-0.1545587125	0.0296188946	0.0308962002	0.0292387064	-0.1586930709	-0.0073726378	0.0513911728	-0.0645751015	-0.169935568	0.0977092192	-0.023132046	0.1259838767	-0.1574370459	-0.0478602082	-0.0571211201	-0.0273602872	-0.2047223267	-0.2671666279	0.0046960291	0.0155333607	0.0154026884	0.0185643091	-0.0125360683	-0.118730281	-0.1739239089	0.0786775616	0.1643451404	0.1354984182	0.054114735	-0.0144051239	0.0146494747	0.0506387438	-0.1388807513	-0.0611545718	-0.1057721567	0.0336221448	0.0917627904	-0.0673344859	0.035313864	-0.0010592721	0.0709896783	0.0506544439	0.1412647756	0.0852934543	-0.0903474536	0.1119247509	0.1447264613	-0.0197271425	0.001757954	-0.0340420135	-0.0668553445	-0.075143185	-0.0768576653	0.2745765167	0.0069132597	-0.0778364706	0.0838650554	-0.0913722226	0.0783209628	-0.0231919397	0.1104315261	-0.0	-0.0057208367463204	-0.0029179637050306	3.2727973078049785e-05	8.514512183875909e-06	0.0162794473970535	0.0286100332649254	0.0008185340034201	0.0002650204075534	-0.0023179544926534	0.0530596675435647	0.0028153283198336	5.372913030012081e-06	1.0994381575550504e-05	-0.0011769697321178	1.3852577503215629e-06	1.2087642622880438e-10	-5.400113590892097e-05	0.0004560773455654	2.080065451380534e-07	2.916122679453754e-09	-0.0002080000794276	-7.5803376822e-05	4.3264033041887913e-08	5.746151937618127e-09	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.5725164512227	0.1582978695126939	0.0250582154922578	713302.7355447508	853.904495301454	-2.3167643443398447	5.36739702720443	729152.8870960308	817.2400406261563	-0.4450332428076535	0.1980545872038959	667881.2840026417	817.941711596334	632.5858777819038	1.292935	17.93173	0.026849063431688	0.0141028388827578	-0.0398145993	-0.0605754983	-0.031291528	-0.0556447103	-0.0655584505	0.1513188316	-0.0710388821	-0.0352298948	0.0557005218	0.02894017	-0.1258764622	0.172303845	-0.0469039381	-0.1049062408	0.1141195305	0.0714537916	0.0169850389	0.0719316558	0.0917052971	0.0503429726	-0.0263734249	0.0499178117	0.0250650403	0.0164364495	-0.1103630595	-0.042457908	0.0270631481	0.1034655367	0.0161224427	-0.0884174975	0.1910357216	-0.0282741533	-0.1552863194	-0.0227151237	-0.0228809977	-0.1179057385	0.012348808	0.0505290562	-0.0420386457	0.0886840348	-0.0141286125	-0.0521119075	-0.1258211347	0.0166499113	0.0907661994	-0.101063913	-0.003302802	-0.0952635981	-0.0335525103	0.0233368585	-0.1677951736	0.0637270922	-0.0343204108	0.0774324458	0.0920642208	0.0496111145	0.1648750788	-0.1659197699	0.0781798101	-0.2069757169	0.1660206584	-0.0611369332	-0.0528382842	0.0410636508	-0.0784306795	-0.1231348388	-0.0428306918	0.0839890044	0.10612066	-0.0119549848	-0.002983597375163	0.0027372393711574	8.901853297079542e-06	7.492479375014162e-06	0.0075770292141754	-0.0087024181828781	7.573208222968737e-05	5.741137171246749e-05	-0.0022588635925444	5.9090900108999846e-05	3.491734475691798e-09	5.102464729722594e-06	-0.0001359891035476	-0.0001469834851231	2.160414489894741e-08	1.849303628367988e-08	0.0001060141186348	0.0001600152545437	2.560488168669181e-08	1.1238993349913448e-08	-0.0002079925195436	7.559884000003705e-09	4.3260888186094836e-08	5.715184609351201e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.3594217752441	0.7869053240214043	0.6192199889732314	714632.551984175	854.0204340789629	0.1159387775089726	0.013441800130275	729350.9018244202	817.7953924829916	0.5553518568352729	0.3084156848903854	668789.3039664102	818.8069450048682	635.2963811775439	1.191598	16.526295	0.0516160566571809	0.0309948053059712	-0.0579867841	0.0372895634	0.0195435166	-0.0621557027	0.0358562721	-0.0310774755	-0.1720944823	0.0547554422	-0.0584061508	0.0543601456	-0.0323140084	-0.0493050083	-0.1231822747	-0.0949959174	0.1051447543	0.0026654946	0.1089307228	0.0560346458	0.0221889646	0.0966419033	-0.0066743498	-0.0287844488	0.0675228709	-0.1356439228	-0.1078486511	-0.1500297052	0.1170524172	-0.2554650099	0.0529681398	-0.0171938246	-0.0706761062	-0.0997675999	-0.1005195959	-0.0203836433	-0.1889025016	-0.0663814278	-0.0505634466	-0.022579835	-0.1516966992	-0.0169027037	-0.0775219481	0.0246194722	-0.0136203138	0.0536876986	0.1186641118	0.1064248394	-0.0179630787	0.0368069552	-0.0808941739	-0.0330784087	0.0302163502	0.0702462626	-0.0106641804	0.0852967137	0.044643851	0.003487614	0.1852173063	-0.0156227959	-0.1145856605	-0.0457948796	-0.0841185763	0.0800466363	-0.045201262	-0.1291980136	-0.0120372971	-0.131880592	0.1077732203	0.0044399331	0.1016540472	-0.023839813	-0.0054076354455219	-0.0024240380703589	2.9242521111664835e-05	5.8759605665493e-06	-0.0148770196581011	-0.0224540488722765	0.0005041843107585	0.0002213257139075	-0.0208457710958498	-0.0185869075033054	0.0003454731305364	0.0004345461725805	1.1009353500754995e-05	0.0001469984570483	2.1608546374597068e-08	1.2120586450458628e-10	8.999886390115286e-05	-1.601525473364714e-05	2.5648838418360717e-10	8.099795503498235e-09	-0.0002080000519864	-7.532442800002375e-09	4.3264021626345103e-08	5.673769453530761e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
