global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
843.7339106490305	3.2379508675526267	10.484325820684807	711886.9119791061	850.3395630763127	4.367180069724327	19.072261761397375	723077.3725328145	814.5827038944931	0.749495897272368	0.561744100028112	663544.9814840634	816.2301008197624	633.8434260368347	1.323428	19.624922	0.0212102318247427	0.0132942666513978	-0.0206347262	0.082709379	0.1228796726	0.0824531849	0.0948566403	0.1289588079	-0.0048193343	0.0551362245	-0.0321678639	0.0529759992	0.1707687964	0.0345805643	-0.0353307823	-0.0507397494	-0.119245001	0.0250561221	0.1178545048	-0.1124716691	0.1039474792	0.0479459409	0.0654332308	0.1912086317	-0.0527859333	-0.0232309578	-0.1687251392	-0.1389287638	0.1804583119	0.0820284066	0.094612371	0.1067766822	-0.1603677907	0.0078512998	0.0396209923	-0.0238540886	0.0425427561	-0.0499482907	-0.1290777567	-0.1528959266	0.0220938687	0.0043427116	-0.0433660401	0.0485472618	-0.0742448466	-0.1406258001	0.0209760435	0.0166133228	-0.0432649016	0.1469827848	-0.1020877397	-0.0103657252	-0.0539065317	0.0139218277	-0.012874372	-0.0331680167	0.0237553359	0.0622224212	-0.0372916573	0.1242801968	-0.0114670319	-0.1158558632	0.106449132	-0.0674307673	0.0984405429	-0.0665935144	-0.0077821582	-0.0469556881	0.0445788376	0.0496662541	0.1701828351	0.0003685731	0.1437067008	0.1082959623	4.569170792478872e-05	9.047815218821142e-05	2.0877321730842e-09	8.186296023393147e-09	-0.0040757712547616	-0.0128595805187927	0.0001653688111193	1.6611911321140944e-05	0.039384654623447	-0.0014100970278008	1.9883736278129306e-06	0.0015511510198082	-0.0003579999717377	-8.499990007339997e-05	7.224983012487981e-09	1.2816397976419398e-07	-2.364137929866672e-08	1.485088718666816e-09	2.2054885023114454e-18	5.589148151434273e-16	0.0001319996716472	-5.20001373571e-05	1.7423913314968622e-08	2.704014285157266e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.8851376722448	0.1512270232143464	0.0228696125502724	712142.1255841036	843.9400418459715	-6.399521230341293	40.95387197758893	712234.7942309801	814.3910800164278	-0.1916238780652293	0.0367197106447578	663232.8312103238	815.8712719237919	646.4246949945177	1.349661	20.013922	0.0792048526563997	0.0489953061869789	-0.0925599512	-0.195513765	-0.0845196695	0.0539981156	0.035263196	-0.2135806271	0.0892649317	0.0152319021	0.0100052633	0.0992762298	-0.1046367047	-0.0468407567	0.2607639811	-0.0603915422	-0.0421121692	-0.026122919	0.1010817363	0.0054582956	0.0658982567	-0.1365006977	0.0998188567	0.0186472704	-0.2395831375	0.0911647755	0.0009836024	-0.0747308963	0.3217595818	-0.0870740741	0.0388917885	0.0700856943	0.1683750239	-0.1894398733	-0.0828725929	0.0821249154	0.0636867722	-0.1100050585	-0.0838822316	-0.0034029343	0.0837166454	0.1612331981	-0.0565014245	-0.0139671464	0.037783394	-0.0714110764	0.2933074992	-0.2119986445	0.0277727594	-0.152267459	-0.0823074186	0.0580946311	0.1549425336	0.1205236396	0.0003390983	0.0297265034	0.0632711102	0.0452157521	-0.0302635878	0.0621565326	-0.0653765898	-0.0606900282	0.1411906564	0.1005842366	0.0456173752	-0.0999516355	0.1572971844	0.0505217028	-0.0069142974	-0.0547053269	0.0556061972	0.0540143465	0.1412592515	0.0993643757	-0.0021572852224664	-0.0022029769303911	4.653879531071905e-06	4.853107355835784e-06	-0.0267737703030661	-0.0226979990483045	0.0005151991607968	0.0007168347762413	0.000631829245492	-0.038752825377955	0.0015017814747742	3.9920819545899006e-07	-4.6999998120226256e-05	0.0003109999736174	9.672098359006934e-08	2.2089998233012718e-09	-3.0963875907730203e-09	2.05449917078937e-08	4.220966842774209e-16	9.58761611229315e-18	0.000132000179033	5.073857999872941e-10	1.742404726474405e-08	2.5744035002874657e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.9626500221974	-1.922487650047401	3.6959587645847782	708901.1040324012	849.3137520381382	5.3737101921667545	28.87676122939686	721333.8494011001	814.1764804401522	-0.2145995762756456	0.0460529781376866	662883.3413019135	815.4329999353905	637.283988891329	1.238404	18.364113	0.0848529130426667	0.0607245741648155	0.0022705283	0.0920142609	-0.1448981758	-0.0260812987	-0.0240394083	0.0619915695	-0.006590842	0.0265472678	0.1404281753	-0.0384701003	0.0593912346	-0.0770000761	0.0452930615	0.0205308229	0.1213796518	-0.026692484	0.0990239514	-0.0268018854	0.0727871446	-0.0902877752	0.1689345118	0.2124296362	0.0812389135	0.2471029883	0.0765701855	-0.0048716182	0.0508651684	0.0418028531	0.0566588686	-0.0105511389	-0.0454457315	-0.0118240612	-0.1032624491	0.0765106911	-0.1231431715	0.057664273	-0.0587369037	0.0286735829	-0.0026825296	0.0305255687	-0.0977489018	0.1351253426	-0.0696689197	-0.2369825849	-0.0526671666	-0.1180435825	-0.0315336079	-0.0328541516	0.144197484	0.0293486876	0.0675695375	-0.0782544598	0.0348530066	0.0479940402	-0.001255516	-0.0427770846	0.0111107782	0.1188105528	-0.0908660067	-0.1195298893	-0.0084124407	0.1177760376	0.0120113552	-0.1186816683	0.1719992961	-0.1206873629	0.0381047155	-0.0852221643	-0.0837889261	0.0221770475	0.1386044847	0.0898496795	3.671104998659303e-05	0.0021939962724529	1.347701191118132e-09	4.813619643537628e-06	0.0260971790395245	0.0528709493425905	0.0027953372843867	0.0006810627538209	0.0304197966731152	0.0297879674276232	0.0008873230034691	0.0009253640296336	-4.6999998120226256e-05	0.0	0.0	2.2089998233012718e-09	-3.0963875907730203e-09	0.0	0.0	9.58761611229315e-18	0.000132000179033	0.0	1.742404726474405e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.8631041099159	0.9004540877184581	0.8108175640888807	710418.2122698029	850.5309486179561	1.2171965798179372	1.4815675139204838	723402.8945569603	815.1033680020082	0.926887561856006	0.8591205523233713	664393.5005282172	817.3735459923656	633.4486754213061	1.153271	17.101688	0.0326508186253934	0.0231636849815363	0.014343967	0.0808377602	0.1011887	0.013425481	0.0248229848	0.1451115583	0.0308415484	0.0422667396	0.0032883301	-0.021725059	0.0780141714	0.0074521397	-0.1264477179	-0.0734302557	-0.1151745014	-0.0782699559	-0.0423623629	-0.0116224665	0.0544859224	-0.1138498339	0.2378438592	-0.0512394654	-0.0343278323	-0.1444927983	-0.0464856434	0.057849384	0.0706995486	0.0760226736	-0.2644560256	0.0185305554	-0.1195969954	0.1018270152	0.0858725624	-0.0089685937	0.0628410676	-0.0661235897	0.1128127751	-0.0068916121	0.0409839177	0.2157150981	-0.0307340849	-0.0603911094	-0.107787655	-0.0648799977	0.0617010498	-0.023051946	-0.0171981769	0.1451542263	-0.053761207	-0.0454573339	-0.0620428939	-0.0279505755	-0.0004771034	-0.0247126374	-0.039557399	-0.0160659545	-0.0273422393	0.0629434323	0.04906789	-0.0262806998	0.1340494283	-0.0226969397	0.1059787738	-0.2486206741	0.1072409409	-0.0956039632	0.0728315245	0.0463272248	-0.0223906896	0.0294458263	0.1357462967	0.0798077096	0.0026374595400966	0.00260074849011	6.956192825646568e-06	6.76389270880948e-06	0.0041705319080875	-0.021926647131437	0.0004807778544265	1.7393336396375963e-05	0.0288969770490723	-0.0015228196240429	2.3189796073701665e-06	0.0008350352825746	-4.700871401940688e-05	-8.715899180625317e-09	7.596689852682507e-17	2.209819193758381e-09	0.000131996943111	0.0001320000394985	1.7424010427629524e-08	1.7423192990648573e-08	0.0001320034912313	3.312198300001309e-09	1.7424921697251896e-08	1.0970657578531562e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.6686945810571	-0.1944095288587277	0.0377950649110725	710090.5288269429	845.2398204593868	-5.291128158569336	27.99603719040533	714430.3540902165	815.1000095458455	-0.0033584561626867	1.1279227796688322e-05	664388.0255616375	816.1944584828823	639.8848703793117	1.173603	17.403183	0.0792102803143663	0.0435371720837148	-0.0041821962	-0.143863141	0.1263384858	-0.0651489288	0.0335839563	-0.1482517307	0.0449034152	-0.0054161969	-0.1001513008	0.0305312677	-0.071064978	-0.0089303677	0.0085728821	0.1198555731	-0.1698030679	0.0028945327	-0.0021919984	0.0106319281	-0.1931253363	-0.076704188	-0.0461405621	0.0854613234	0.0517867315	0.0103075694	-0.0200136257	0.1408383761	0.0446685994	-0.0951586479	-0.1629001663	-0.007725445	0.0774640331	-0.0398311736	-0.0343657272	-0.1473268828	0.1043679644	-0.0893319857	-0.0261376094	0.1445830058	-0.1704191491	0.0333786335	0.0206984944	-0.0683596328	0.0725502127	-0.1148483555	-0.1124119774	-0.0661560066	0.0347820367	-0.1109628342	-0.1382698375	0.0172040115	-0.1300038608	0.0920758872	0.0747314562	0.00665115	0.0476601499	0.0587367514	0.0554014718	-0.0136309647	-0.1684107617	0.0753638677	-0.0726410989	0.0637025141	0.0431917911	0.0202592359	0.0433341405	-0.2247744216	0.1469526982	-0.1366341325	-0.0695290002	0.0192412587	0.1326888823	0.0692973963	8.021194048524194e-06	-0.002629438346048	6.433955396407995e-11	6.913946015668039e-06	-0.0264428890405525	-0.03061342094864	0.0009371815421786	0.0006992263808109	0.0006299059564582	-0.028267071092614	0.0007990273081548	3.967815139815198e-07	-4.700003085180983e-05	8.683167597048163e-09	7.539739951842717e-17	2.209002900071076e-09	2.114662445151793e-09	-0.0001319948284485	1.7422634737163426e-08	4.471797256935359e-18	-8.999999569383237e-05	-0.0002220034869251	8.099999224889846e-09	4.928554820691743e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.2769610896903	-2.391733491366836	5.720389093725792	706065.371338125	842.3602099995037	-2.8796104598831107	8.29215640066822	709570.723390408	815.3693844015324	0.2693748556869195	0.0725628128763487	664827.233019334	816.1984247726542	626.406513111932	1.076645	15.965413	0.1218967107404432	0.0795973468118494	0.0787401493	-0.1150584643	0.0420556295	-0.0050944715	-0.0829725134	-0.0712255805	-0.0936628122	0.0289040041	-0.1103148086	-0.0062296083	-0.0690413667	-0.0907054369	0.0018164861	0.095868133	0.1374204385	0.1276162655	0.0477449516	-0.1635063441	-0.1771369555	0.0279893336	-0.1098698158	0.1201933381	-0.0134619907	-0.1404596936	-0.1516065046	-0.0698034815	-0.2874357528	0.0135377269	-0.0714383606	-0.0447870691	0.0714242562	0.0268481895	-0.0730854139	-0.0364542365	0.0044276364	0.1708567326	-0.1343580007	-0.0152313927	-0.1427094157	-0.2387355063	0.1628177596	0.2368185072	0.0176366288	-0.1111049012	0.1322000835	-0.0212189793	-0.0194063675	-0.0803160041	0.1173703138	0.065377548	-0.068964181	0.0773487389	0.0843086656	-0.0121822031	0.0955664683	-0.0057143136	0.0775474	0.1123032086	-0.175243187	0.0385464856	0.0037423233	-0.1840376755	-0.0970837525	-0.0367337495	0.0455809514	-0.0100475271	0.0597707462	-0.0021384741	-0.1466165317	0.1548636552	0.1294367287	0.0583804184	3.661992784032009e-05	2.859873379179589e-05	1.3410191150302503e-09	8.178875744940084e-10	0.0411563779845778	0.0675992670251303	0.0045696609023348	0.0016938474488094	0.0428985388916771	0.0422686329352189	0.0017866373302122	0.0018402846390407	-2.899999640966245e-05	1.8000034442147384e-05	3.2400123991849206e-10	8.409997917604348e-10	-1.906894420145022e-09	-4.021556865296815e-09	1.6172919620815946e-17	3.636246329580221e-18	0.0001320001892332	0.000222000184927	1.7424049957600608e-08	4.928408210763657e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.5890989048604	3.312137815170104	10.970256906679788	711642.5677911143	850.023475919451	7.663265919947321	58.72564455982606	722539.9096141856	816.3101942678853	0.940809866352879	0.8851232046269221	666362.3332656727	818.1569234453544	628.9315913234439	1.346637	19.969072	0.0448276643565432	0.0273083326992356	0.0051199927	0.1121578665	-0.0554225444	0.2384354852	0.0629122911	0.0973909632	-0.0828452238	0.0853082247	-0.0623967653	0.0987837125	0.0407113694	0.1064686368	-0.0350089897	-0.1778700212	0.0415855894	0.0652803702	-0.1004542165	-0.0073805702	0.1229433356	0.0685474166	-0.0623715591	-0.0078932137	-0.1926656433	-0.0589769032	0.0235372096	-0.2215948621	-0.1203153512	-0.2133941624	0.026304025	0.1136434213	-0.0226944942	0.000714318	0.1288404392	0.1160602675	0.0477789412	0.0670911747	0.029755334	-0.1580988069	0.0559605661	-0.1275157899	-0.0521352481	-0.034196736	0.0377773998	0.1365024596	0.2114608496	0.0347150738	-0.0562838225	0.1653736243	0.0416448708	-0.0234747389	0.1214232604	0.0259694022	-0.1027426483	-0.0486599248	0.0008713868	0.0997876076	0.0460357876	0.1679404133	-0.0211671923	-0.0576797948	0.0458537527	-0.0479090835	0.1750956832	0.0963268077	0.0689571682	-0.0140340385	-0.0519523783	0.185945237	-0.0837896882	-0.1062698986	0.1259946088	0.0471208409	0.0023325528656243	0.0022959329377839	5.440802870932134e-06	5.271308054801377e-06	0.0160785105880734	-0.0250778673965044	0.0006288994331566	0.0002585185027307	0.0333452045736777	-0.0095533343179994	9.126619659146507e-05	0.0011119026680604	-0.0001869999661832	-0.0001579999697735	2.4963990448438775e-08	3.496898735251794e-08	-1.2343620792165666e-08	-1.0436726372020644e-08	1.0892525736443119e-16	1.5236497426078454e-16	0.000132000001648	-1.875852000045742e-10	1.7424000435072006e-08	3.51882072607561e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.6142363431284	0.0251374382679614	0.0006318908026755	711684.9797607997	851.3129902305184	1.2895143110673644	1.6628471584475393	724733.8073352267	815.8830888793681	-0.4271053885172478	0.1824190129004691	665665.2147193388	817.7698071524335	644.1526535034179	1.37968	20.459064	0.0732980415840878	0.0486361202008485	-0.0233884579	0.1051992856	0.0719128507	-0.2163266568	0.0638401136	0.0423983572	-0.0482304006	-0.116475902	0.0556263713	-0.027979023	-0.042185941	0.0286896115	-0.1880908838	0.0788262464	0.0513179906	-0.2741994066	-0.0069604812	0.0398019004	-0.0840154076	0.095911201	-0.1099842629	0.2364599929	-0.1456654935	0.1043456754	0.0306287495	-0.0852034721	0.0370609979	0.1091110299	0.0069754737	-0.0258719786	-0.0062955842	0.1258282332	0.0654294087	-0.1421830739	-0.1995523912	-0.188363103	0.1255645052	-0.0433814879	-0.0540041844	-0.2357040737	0.0375297206	0.0958342922	0.0273153271	-0.1092636459	-0.0234359291	-0.0343641065	0.0353480784	-0.0562541439	-0.1051893258	-0.0630579211	-0.1412981968	-0.1971353307	-0.0292295414	0.0770007298	-0.0496695317	-0.071803823	0.0516148104	0.137272135	-0.1309177026	-0.0107395915	0.021855094	0.0870389808	-0.1736325642	-0.1277535518	0.0073201167	0.0682225527	-0.1414205102	0.2403359312	-0.0469688269	0.0122553893	0.1223675745	0.0355847396	3.67293494889509e-05	-0.0022958235161353	1.3490451138814976e-09	5.270805617240078e-06	-0.0193424249305849	-0.0354209355186583	0.0012546426730169	0.0003741294021953	0.000664118062204	-0.0326810865114737	0.0010680534155704	4.41052800545596e-07	-0.000128999956034	5.80000101492e-05	3.364001177307303e-09	1.664098865677393e-08	-8.51954218283879e-09	3.824078609326875e-09	1.4623577210311368e-17	7.258259900516955e-17	0.0001319999151194	-8.652859998610138e-11	1.7423977591528807e-08	7.487198615554743e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.1411448014059	-2.4730915417225106	6.116181773739424	707518.4254778196	846.3661376617767	-4.946852568741633	24.471350336865694	716335.6389805137	814.9184779500238	-0.9646109293443031	0.9304742450104804	664092.1257043834	816.711565700613	631.6243163517544	1.093733	16.218809	0.0688635398002276	0.0486557469254248	0.0637412661	-0.0886392611	0.0725368152	-0.0646562535	-0.0856239525	-0.1195080222	-0.0294152447	-0.0803962993	-0.0444194975	-0.0479861918	-0.0987255025	-0.1015632485	-0.0074497347	0.119193518	-0.0405470451	0.0843277716	-0.00499783	-0.0325789882	-0.1271888039	0.1950186552	0.0683066763	0.0006263706	0.1087137611	0.1147587029	0.0409968197	0.04813126	0.1074745142	0.1130770115	0.0719395768	-0.0784770792	0.0813268861	0.0323633285	-0.1018534965	-0.1264036466	0.0410984607	0.0264476744	-0.0319645725	0.0294333316	-0.1248987087	0.0070655356	0.0564345867	-0.0035052083	-0.2098672121	0.0427559435	-0.1074330282	-0.0396135886	0.0171687642	-0.1105960398	0.02695325	0.0575542909	-0.1289524295	0.0584760996	0.0331581357	0.0259002372	0.044449996	-0.0307237667	0.0410877456	0.0710513337	-0.092699743	0.021664823	0.000507286	-0.0567552883	-0.0189103575	-0.105568407	-0.0141350815	0.0022533492	0.0735888533	-0.0184961744	0.0144208759	-0.1409259556	0.1185609488	0.023839813	3.665124211238435e-05	-7.810737656654966e-08	1.343313548380616e-09	6.100762274108789e-15	0.0245702847618645	0.0439127096924494	0.0019283260725333	0.0006036988932791	0.0123639812285318	0.0116998631663278	0.0001368867981107	0.0001528680318194	-0.0003939999682992	-0.0002650000122652	7.022500650055616e-08	1.552359750197706e-07	-2.6020076759891708e-08	-1.7500534577052917e-08	3.0626871048262474e-16	6.770443945906566e-16	0.0001319996512377	-2.6388170001976486e-10	1.7423907926874433e-08	6.96335516053212e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.7084294497114	0.5672846483055309	0.3218118722031299	708473.0802066998	849.0436885540302	2.6775508922534077	7.1692787806070175	720875.185073433	814.664591758215	-0.2538861918087605	0.0644581983911547	663678.3970645791	815.8902561196228	628.843213054112	1.04705	15.52655	0.0455639365447215	0.0319919764665713	0.0352895111	-0.1107483764	0.0523920861	0.1413493546	-0.045739746	0.0089245771	-0.0885068845	-0.0301236822	-0.1376816152	-0.0392151709	-0.0089305709	0.008107991	0.0079381338	-0.0331183364	-0.1302307632	0.2638550983	-0.0005546553	0.0476327285	0.0023404301	0.167465666	-0.0812597392	0.0016379517	0.3011461585	-0.029820735	0.0170013836	0.01644953	0.0743568797	-0.0433745847	-0.0854311285	-0.0344537561	0.0060761166	0.0181380912	0.0283519918	0.0377138907	0.239607815	0.1371739929	-0.1226345376	0.0406258827	0.0197562472	-0.0981222346	-0.0064896503	0.1438119807	-0.1201144631	0.0338004524	-0.2950219088	-0.0021733261	-0.011523196	0.1263662334	0.0976223217	0.0156157853	0.0437316077	0.2018731715	0.0475957074	0.0194576153	0.0374566748	0.0261293326	0.066064707	-0.0405957801	-0.0180599857	0.1347850587	-0.0705309606	0.0487836467	-0.0259237818	-0.093696285	0.0718381116	-0.0184412487	0.1718442857	0.0762310741	-0.1188600356	-0.0929645722	0.1145803187	0.0119549848	3.670779113917888e-05	5.65490267945279e-08	1.3474619303175794e-09	3.1977924314082333e-15	0.0039006937490313	-0.0206695910128332	0.0004272319926377	1.5215411723731855e-05	0.0150067845078751	0.0026428032793432	6.984409173307697e-06	0.0002252035812658	5.100001328749472e-05	0.0004449999815866	1.980249836121587e-07	2.601001355324638e-09	3.368098910883076e-09	2.9388175670774785e-08	8.63664869256319e-16	1.1344090273491765e-17	0.0001319999955457	3.4430799999833096e-10	1.7423998824064822e-08	1.1854799886285067e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.4170249118243	0.7085954621129531	0.5021075289270696	709666.4438612893	847.0996686285669	-1.9440199254632944	3.7792134705983127	717577.8485906278	815.084059411171	0.4194676529559729	0.1759531118763925	664362.0239061933	816.7922261028134	636.9200904233115	1.242549	18.425571	0.0316770635672957	0.0189195827349238	0.0304747667	0.1064672565	-0.1340240321	0.0235318751	-0.0279559982	0.0890532697	-0.0401366154	0.0686178615	0.0342540815	0.0137905774	0.0946199254	0.1246917968	0.102686155	-0.1814274945	0.0007158373	-0.120681938	-0.0861731017	-0.169026547	-0.0418991882	-0.1072253937	-0.0442390978	-0.0702286519	0.132304543	-0.0226845969	-0.0375299539	-0.1413443558	-0.0389250907	0.0857231104	-0.0768826004	0.0421715193	-0.0502116458	-0.1092779238	0.0754803047	0.2177876372	-0.0087460599	-0.1017676732	0.1163441602	-0.1633171101	-0.0934757815	0.0380992903	0.130084367	0.1384611882	0.124912607	0.019771048	0.0457668927	-0.0281619456	0.0022354218	0.0039389241	-0.050748237	-0.1288410572	0.0961763805	-0.14088855	-0.2230623609	-0.0481292521	-0.0489299258	-0.0310393436	0.0466211453	0.0271572488	-0.0404554829	0.0411195752	-0.0068020208	-0.0588109574	-0.0338430691	-0.0806984723	-0.033494498	-0.0304164646	0.1370870385	0.0971425021	-0.0705916421	-0.0712619181	0.1104315261	-0.0	3.6570013435266446e-05	-1.3777770391243396e-07	1.3373658826555682e-09	1.8982695695382316e-14	0.012367294103285	0.0084666003542537	7.168332155864889e-05	0.0001529499634371	0.0007470593225065	-0.0142597251853686	0.0002033397623622	5.580976313438708e-07	0.0002300000771065	0.000179000063819	3.2041022847207975e-08	5.2900035468995954e-08	1.518468639716275e-08	1.1816587486279674e-08	1.396317398209014e-16	2.305747009801794e-16	0.0001320001201386	1.2459290001619328e-10	1.7424031716604836e-08	1.5523390734445135e-20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.0179558734541	-0.3990690383702713	0.159256097385773	708994.23801331	847.851959668673	0.7522910401061154	0.5659418090239409	718852.9455140091	815.2105728116314	0.1265134004604533	0.016005640496067	664568.2780238682	816.8378615100089	635.4658867291042	1.332906	19.765455	0.0183499129681966	0.0119121011656425	0.0301106539	0.0250473159	0.1590685457	-0.1937619554	-0.0129904814	-0.0122282497	0.0733494909	-0.0148181635	0.0005987345	-0.0305953751	0.0546611085	-0.0148003099	-0.0942824344	0.1897798282	-0.0758135819	-0.1133022407	0.2119619337	0.1354044015	0.0610569776	0.1067805792	-0.0852731855	0.0500333702	-0.0409069668	-0.0029064205	0.1039050764	0.0745853021	-0.1759718805	-0.0496582323	-0.1363062477	-0.0384699221	-0.0775368082	0.0205574999	-0.0573617095	-0.2461852023	-0.0902798205	-0.1249603329	-0.1355048705	0.022477638	0.0805445561	-0.1175554817	-0.0679629804	0.0179135816	0.0247692527	0.0270438922	-0.0689484115	-0.0426067969	0.0516232115	-0.069556381	-0.0377801585	0.0149267145	-0.2366742906	-0.0198951792	0.0613071636	0.0356662861	0.001461542	-0.1559098306	0.1118171705	0.0833652739	-0.0269937537	-0.1266974489	-0.108727941	-0.001844403	0.0854522544	0.0637715913	0.0032383622	0.0237061276	0.0756339251	0.0360849944	-0.0522776176	0.0391927503	0.10612066	-0.0119549848	5.773206966352973e-05	2.116205622826328e-05	3.3329918676346493e-09	4.4783262380817677e-10	0.0209466816584154	0.0085793875551304	7.36058908211264e-05	0.0004387634724989	0.0006475613025429	-9.949801996360006e-05	9.899855976676956e-09	4.193356405510573e-07	9.199638757723972e-05	-0.0001380036895292	1.9045018323688465e-08	8.463335327261706e-09	5.500607550712466e-05	5.49908908207275e-05	3.023998073257172e-09	3.0256683426955e-09	0.0001319973937511	-2.726387500012967e-09	1.7423311957082932e-08	7.433188800226956e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.520042818166	-0.4979130552881088	0.2479174106263393	708155.9824646879	844.6563868260646	-3.195572842608385	10.211685792416237	713444.4118060624	816.2209937701773	1.0104209585458648	1.0209505134687442	666216.7106711759	817.8639385203594	630.8282242366246	1.238828	18.370399	0.0418224628674468	0.0212057457957869	0.0413681987	-0.1717425304	-0.0322392996	0.074993723	-0.0721111899	-0.1128260967	-0.1059646587	0.0141903473	-0.0704250574	0.0629358245	-0.0783901279	-0.0183068024	0.0071702615	0.0542499514	0.0288542904	0.2080243434	-0.119790368	0.0022823749	0.0593994141	-0.02402915	-0.1444343711	-0.0328870574	0.0387354421	0.0129538945	-0.0294038569	-0.0563987358	0.0072614876	-0.0975877776	0.0361627638	0.0090041976	0.1066373657	0.0108751621	-0.0057832102	0.0041345932	0.1537534661	0.242511246	0.0521767204	0.0604617795	-0.00713262	-0.0715270822	0.0462520551	0.0551073395	0.1517482167	0.0635067491	-0.0788220148	-0.0474270365	-0.0127895172	-0.0296760928	0.1178627419	0.0345959994	0.0327011343	0.1611089335	0.0078950949	0.0121833925	0.0589488636	0.0155256852	0.1653950762	-0.2102994131	-0.0594035038	0.2140508402	0.0368334002	0.0527316935	0.0339606207	0.0278544192	-0.0334605955	-0.1151304152	0.1271469454	0.0653851073	-0.099174637	0.051343351	0.1016540472	-0.023839813	5.300728010126932e-05	-4.724789562260405e-06	2.809771743734423e-09	2.232363640764487e-11	0.034689419316237	0.0137427376578216	0.0001888628383317	0.0012033558124977	0.009472585559493	0.00882502425695	7.788105313575764e-05	8.97298771819153e-05	-5.300024970892118e-05	-0.0001449966372861	2.1024024824294505e-08	2.8090264692079993e-09	-1.5999004941091854e-05	-7.100508044821652e-05	5.0417214494577e-09	2.559681591050816e-10	-3.700041177677964e-05	-0.0001689978055278	1.369030471651253e-09	2.856025827323903e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
