global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
864.9750396813629	-5.178564004680993	26.817525150577644	748181.8192717753	1013.3125888088292	-4.371582298948169	1026802.4026384514	19.11073179647696	826.9651987837175	-3.604991645970017	683871.4399993934	12.995964767513613	849.8343559471336	684.1893282731374	1.063982	23.798435	0.1236715344798556	0.0698762120828716	0.0412024007	-0.0106864468	0.0479613832	-0.0456404974	0.1014469931	-0.0941694306	-0.0320183022	-0.0177884569	0.0729288155	-0.0075287838	0.124557395	0.0466202338	0.0394073604	-0.0041074778	-0.0466671092	0.0284220421	0.0002030728	0.0430446193	-0.0757892498	0.0981886654	0.0188400996	-0.0102502083	-0.0783765027	0.0104000794	-0.0652297191	0.0149905247	0.0239439532	0.0633764441	-0.0389699552	0.0666217184	-0.0561973684	-0.0490494105	0.1640402612	0.0740180194	0.0890310809	-0.0096128616	0.0679369782	-0.0417345536	-0.0204782514	-0.060680177	0.0335680981	-0.116634085	-0.0051634026	0.0022015406	0.0300175506	-0.0566813266	0.0896524706	-0.1587193673	0.0245735792	0.0975560847	-0.0406313047	-0.0700909117	0.094273262	-0.0118200394	-0.004120996	0.0352301161	0.0186203316	0.0468834533	-0.0580720103	0.0043151754	0.0557964344	-0.0027951213	-0.0811257295	0.0093804251	-0.0437543973	0.1150430896	-0.0516258762	-0.0407121274	0.1014766841	-0.0402452244	0.093690871	0.0103711759	0.0600703589	0.0305161907	0.0458253947	0.0540897026	0.1819524299	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0001437067742529	-0.0041462445107356	1.7191343542805096e-05	2.0651636966173963e-08	-0.0171212646916529	0.0441590146328821	0.001950018573347	0.0002931377046416	0.0283394112250903	0.0512452306276429	0.0008031222285847	0.0026260736620803	-0.0001009375820439	0.0001914239235425	3.664311850440488e-08	1.0188395468869045e-08	0.0002360265470311	-0.000254056150057	5.5708530903424055e-08	6.454452738178494e-08	-0.0005289879664903	3.694082057240002e-05	1.3646242245622526e-09	2.798282686915428e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.1168902054721	0.1418505241092589	0.0201215711900714	748427.233718787	1024.4908834089313	11.17829460010205	1049581.5701880124	124.95427016667064	826.479370368361	-0.4858284153565364	683068.1496444823	0.2360292491678433	849.2147757908698	676.1066398386862	0.994142	22.236313	0.0490596221249962	0.0272922937130713	0.0058872321	-0.1085714975	0.0425268142	-0.0187339323	-0.1486884939	-0.0334702624	-0.0103524465	0.0408882186	0.1584351539	-0.0283508875	-0.0422425019	-0.0097017946	0.0029441759	-0.0200799763	0.0502246837	0.0488828212	-0.0421315427	-0.0519406493	-0.1482938661	0.0360658633	-0.1513518254	0.0566307742	0.0485445744	-0.0005188882	0.0003521496	-0.0680885969	0.0907700246	-0.0658455154	0.0878583779	0.0655707842	0.1301582166	-0.0179639977	0.0403218211	-0.0181338232	-0.1076150152	0.0105604212	-0.0182060594	-0.0350665037	0.0328890496	0.009379452	-0.0371379503	-0.0651066993	0.0682429442	-0.2132954479	-0.1023742657	-0.0180008494	-0.0222059834	-0.0766565923	-0.0077913871	0.0291296393	-0.1079219961	-0.0505468703	-0.0432374215	0.0026596091	-0.0285664386	0.0656359992	0.0035289313	-0.02212801	-0.0846271663	0.0121503484	-0.0403894785	-0.1606974857	-0.0119214513	0.0312356227	-0.0674785046	0.038721154	0.0462205449	0.0048786639	-0.041170293	0.0199327201	0.1102348469	-0.0704334448	0.0643837899	0.0903734707	0.0408843488	-0.1443176081	0.0734619167	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0090808600914584	0.0092245668657113	8.509263385997879e-05	8.246202000064185e-05	-0.0227364328225974	-0.0056151681309445	3.1530113138774775e-05	0.0005169453774964	0.0282716102338298	-6.780099126050057e-05	0.0007992839452135	4.596974415906474e-09	-0.0004310304210241	-0.0003300928389802	1.0896128234600827e-07	1.8578722384821293e-07	-0.0001168858299354	-0.0003529123769665	1.3662297239687253e-08	1.24547145816145e-07	-0.0005290244732852	-3.6506794900015994e-08	1.3327460738718334e-15	2.798668933346833e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.7920074808791	2.675117275406933	7.156252437180613	753062.9682476941	1018.46156471654	-6.029318692391257	1037263.958804863	36.35268389441862	827.2282994902183	0.7489291218573726	684306.6594774784	0.5608948295660553	849.1864770099754	677.8326052818812	0.976127	21.833366	0.0709903919950638	0.0393536098040811	0.0299286131	0.0159806647	0.0414588198	-0.1182123958	-0.0531341887	-0.0835721706	0.0019194993	0.062214625	0.0431370691	-0.0413519822	-0.150604077	0.0385249223	0.1019731935	-0.0084798513	0.0616587513	-0.0055152655	-0.0058862948	0.0752253394	0.0787648149	0.0210302771	-0.0578588428	0.0142399851	0.0346221645	-0.0077405265	-0.0684550275	0.0865701193	-0.0474158199	-0.0086348409	0.0991855126	-0.0412697021	0.003767624	-0.0475961163	0.0051187977	0.1714330703	-0.0483163291	0.0110993436	-0.0558125337	0.0101372093	0.0585845664	0.0164305951	0.0598846549	-0.0192079907	-0.1000979985	-0.059996393	0.0075420286	-0.0641510119	-0.0506643115	0.0092618421	-0.0298504968	-0.06903819	0.1508914207	0.0149748856	-0.0376985202	-0.0140340858	-0.0043438202	0.0513343297	0.0201967163	0.001346334	-0.0447023191	-0.060558399	-0.0085000154	-0.0145957654	-0.0419097297	0.0486556349	-0.0628670872	0.0838806856	-0.0718530062	-0.0996673186	0.0842872888	-0.008700915	0.0459664186	0.0296575349	0.0617920919	0.0372100177	-1.4481e-06	-0.0309511668	0.1426624069	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0116870940459818	-0.0207679541374402	0.0004313079190548	0.0001365881672396	-0.0213216788326064	0.001414753989991	2.001528852195455e-06	0.0004546139882408	-0.0021300683124678	-0.0304016785462976	4.5371910157794216e-06	0.0009242620584324	-0.0007990310980753	-0.0003680006770512	1.3542449831014158e-07	6.384506956914197e-07	-0.0001167886758899	9.71540454999982e-08	1.363959481611611e-08	9.43890855701572e-15	-0.0005290467486152	-2.2275330000031197e-08	4.961903266102898e-16	2.798904622203147e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.6446765997525	1.8526691188734503	3.4323828640273266	756281.8635382882	1016.3515501189652	-2.110014597574832	1032970.4734292234	4.45216160197888	829.7040153472021	2.475715856983811	688408.7530832703	6.129169004521087	851.4262509949685	690.0174420861637	0.8790019999999998	19.660942	0.0317415522112853	0.0168631672293486	0.0142186715	0.0412426871	-0.0320549694	-0.0243316806	-0.154511434	-0.0538807398	-0.0107359102	0.0011166185	-0.0312656236	-0.0147609941	-0.0506844177	-0.0481904021	-0.0662000715	0.0658426758	0.0032163026	-0.0480324747	0.0308497085	0.0583660714	-0.0684326707	-0.1220112557	0.0426374364	0.0195287487	-0.0272866381	-0.0461058599	-0.0163619734	-0.0579686144	0.045335823	-0.10237343	0.0429919904	0.1245413287	0.0245779446	0.0204161078	0.0764058006	-0.0343959695	-0.1714673519	-0.051642398	-0.048702084	0.0648133436	-0.0205525147	-0.068139177	0.0556115503	0.0620219251	0.0853255825	-0.009345466	-0.0368389234	-0.0455899341	0.0047713313	0.1134597189	0.0084973374	0.0615233048	-0.0921275255	0.0323340097	-0.1409946448	0.0047247596	-0.0344423712	0.0651893697	0.0058739295	-0.0703695916	-0.0680483781	-0.019525518	-0.0629462724	-0.0404424981	-0.0227692667	0.0200241355	-0.0825655258	0.0369371091	0.0088919856	0.0817853658	-0.0340288911	0.0036445159	0.0443106699	-0.0486382596	0.0538322621	0.0927683679	-0.0308188936	-0.1276779407	0.0200318785	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0003589079268664	0.0120460019728482	0.0001451061635298	1.288148999675371e-07	-0.0201588480258294	0.0011628308067769	1.3521754851896476e-06	0.0004063791537284	-0.0057849664277966	-0.0036548981153288	3.3465836570733753e-05	1.3358280233434014e-05	-0.0008919774193054	-9.294632123010004e-05	8.639018630208943e-09	7.956237165507215e-07	8.773600622302702e-05	0.0002045246821129	7.697606787967036e-09	4.183034559339385e-08	-0.0005289613256316	8.542298360000607e-08	7.297086127126904e-15	2.798000840139396e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.3148852099955	-1.3297913897570195	1.768345140271906	753970.7398772477	1015.1304905540064	-1.2210595649587503	1030489.9128524176	1.4909864611772528	829.1276495034803	-0.5763658437218737	687452.659171166	0.3321975858092273	851.333943786187	691.9283533096313	0.996707	22.293684	0.1537496032659104	0.0751423871466347	0.0630859262	0.0590741648	-0.0279025805	0.055607673	0.0477315005	-0.1117402147	-0.053262695	-0.0413533943	-0.1034575354	0.0087054333	0.0759669257	0.0708502599	0.0858025513	0.0473837413	-0.0695516003	-0.0474653441	0.0141869343	0.0025974729	0.0347873851	-0.084635412	0.0435830983	-0.0784360852	-0.008439097	0.0170599566	0.0494404934	0.0582443179	-0.0651943487	0.1194160262	0.1213594441	0.0298292792	0.0208638061	-0.0329338681	0.1332803038	0.0871106805	-0.0074388038	-0.0492820183	0.0462992832	0.0196347109	-0.0614988302	-0.0560300218	-0.0282449686	0.0795647142	-0.0128707608	0.0901523658	0.0497255694	-0.0221410505	-0.0235401839	-0.0523611058	0.007569177	0.0603171035	0.1363199093	0.0170124923	-0.0059852343	-0.0312202752	0.0103456285	0.0197537334	0.0240243504	0.0349472793	-0.096330469	-0.0556916675	-0.0024877973	0.0955902098	0.0379812975	-0.0011693798	0.0292326906	0.0270171268	-0.0270521905	-0.012009308	0.0655298744	-0.0662856044	-0.0080889663	0.0261630364	0.0370707511	-0.0144509183	0.0370839861	0.0596482973	0.0383987269	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.011613655088638	-0.0119725630155044	0.0001433422651602	0.0001348769845178	-0.0390680881535416	-0.0189092401277121	0.0003575593622074	0.0015263155119728	-0.0375530509423498	-0.0317680845145532	0.0014102316350787	0.0010092111937237	8.62354098275399e-05	0.0009782128291329	9.5690033908027e-07	7.4365459081237655e-09	0.0004799573181231	0.0003922213119	2.3035902721991866e-07	1.5383755750861437e-07	-0.0009805214967614	-0.0004515601711298	2.0390658815077434e-07	9.614224056112163e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.6543960424494	-0.6604891675460749	0.4362459404457069	752824.1509717877	1020.2208393498472	5.090348795840782	1040850.5610437068	25.911650863317703	829.221667317206	0.0940178137257135	687608.573548327	0.0088393492977629	851.4181460818729	694.9636430050813	1.017596	22.760912	0.0741169540556965	0.0590809438290884	0.0166071229	-0.017328882	-0.0347195018	0.02945774	-0.0373094766	0.0464140834	-0.0560529959	-0.0591323912	-0.0279022474	0.0308041383	0.0217101241	0.0101507122	-0.2486028672	0.0424484754	0.0427937182	-0.0306582452	-0.0127236497	-0.0359234577	-0.1009632585	-0.0157615798	0.0114803194	-0.0283241998	-0.0302739861	-0.0857658442	0.195335072	-0.1141246136	0.0153965456	0.0556773903	0.0546375401	-0.1443403313	0.0113259006	-0.1023840959	0.0929122058	-0.1627449192	0.1207588323	-0.0486199536	0.0032283775	0.0435590676	0.0048050887	-0.0111325199	-0.115834567	-0.0299661856	0.1382528001	0.1061228778	0.062033603	0.2203196309	0.0251548795	0.0008906334	-0.0100655503	0.0474174634	0.1012040208	-0.0655619213	0.027271693	-0.0232485435	-0.0057004883	0.0261953082	0.0041256245	-0.0449689944	-0.0426230832	0.0687449551	0.0155681884	-0.0308067003	-0.0381009296	0.0297474705	0.0652384423	-0.060761012	0.053336041	0.1367226502	-0.0122023976	0.0296243958	-0.0424546899	0.0581199604	-0.0899437689	0.1053831182	0.0178590972	0.0578473329	-0.0280651034	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0091061633463311	0.0025074917423069	6.287514837737296e-06	8.292221089006401e-05	-0.0433898457498145	-0.0043217575962729	1.8677588720942528e-05	0.0018826787141926	-0.0947107302288685	-0.0571576792865187	0.0089701224204855	0.0032670003014205	0.000254718562698	0.0001684831528704	2.8386572801170825e-08	6.488154618293494e-08	0.0004458756849812	-3.408163314190001e-05	1.988051264574543e-07	1.161557717619057e-09	-0.000980557219361	-3.5722599599956675e-08	1.2761041221788248e-15	9.614924604409764e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.2786276027608	-1.3757684396886134	1.8927387996432417	750438.6606413227	1014.979656821803	-5.241182528044192	1030183.7037621052	27.469994292275704	826.9600637302477	-2.2616035869582447	683862.9470047354	5.114850784542399	848.9603616814865	696.9303910662146	1.049586	23.476446	0.1103378135359316	0.059906004423625	0.0482722543	-0.0292871357	-0.0416613342	0.2079271268	0.0001504643	-0.0106854928	-0.0684728549	-0.1267583441	-0.0737559215	0.0904247691	0.0855712855	0.0441468695	-0.0278092873	-0.0050775218	-0.0298666939	0.0201391878	-0.0511866575	-0.2419126518	-0.0102723886	-0.0271555134	-0.055032178	-0.029790276	0.2219196553	-0.1556815924	0.0826596642	-0.0125104397	-0.0736815406	0.0393117516	-0.0058075243	-0.1505586917	0.0179620275	-0.1007287607	0.101649923	0.1393686594	0.0550395411	-0.0004070041	0.0779261131	-0.032941712	-0.0012945611	0.0743051525	-0.2013145654	0.0882801794	0.0302724189	-0.0056529433	-0.0826566692	0.0757731003	-0.0566368231	0.0577075877	-0.017197804	0.0316789087	0.246935722	-0.1883727118	0.152746445	-0.045023763	0.0361614094	-0.0245102369	0.0053593292	0.0336866725	-0.0270531174	-0.0193847727	-0.0390901073	-0.0169451566	0.1793687868	-0.0061273688	0.1189946559	-0.0585224404	0.0361241954	0.0403704339	0.0236792452	0.0043750009	0.0003210375	-0.0390456638	-0.0136608935	-0.0597497737	0.1178394722	0.1529500417	-0.0179520163	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.011344516453505	-0.0022383531071739	5.010224632395053e-06	0.0001286980535638	-0.016845794346878	0.0265440514029365	0.0007045866648817	0.0002837807871773	-0.1395565014339297	-0.0448457712050612	0.0194760170924784	0.0020111431949766	0.0002290603982368	-2.5658164461199996e-05	6.583414035179863e-10	5.246866604040141e-08	0.0009288611226596	0.0004829854376784	8.627829851884526e-07	2.332749330093957e-07	-0.0012061063736366	-0.0002255491542755	5.0872420994438374e-08	1.4546925845268295e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.2882091504007	0.0095815476398684	9.180605517506778e-05	750455.2613130084	1019.950536292896	4.970879471092985	1040299.0964841662	24.70964271613368	826.0876601105364	-0.8724036197113492	682420.8221869011	0.7610880756854643	848.0163912820612	698.473173454696	1.255911	28.091385	0.2563267091442425	0.1510326672756352	0.0213638647	-0.0014422268	0.098332658	0.0903361725	0.1158855082	0.2507937175	-0.051375633	0.0488010142	0.0155908409	0.1130406014	-0.0813719588	0.2413552341	-0.0462474758	-0.0296624577	-0.0771835	0.0566290002	-0.0844223891	-0.1889184452	0.1469914149	0.0954903096	0.1557111584	0.0468609811	-0.0003798388	0.0310917105	0.1266840383	-0.0928004965	-0.1827763592	0.1190410243	-0.0421668833	-0.2097297622	-0.0233395076	-0.0693717263	-0.0264312204	-0.0924333186	0.0507475961	0.0149523454	0.1413754156	-0.0574964004	0.0828259948	0.2418959839	-0.0731988618	-0.0341513048	-0.0835957786	0.1721933017	-0.036753529	0.0696984476	-0.0079244642	0.0802472257	0.0748933212	-0.097048471	0.1429957972	-0.0045993306	0.1502782389	-0.0742126967	0.1403474504	-0.2225749029	0.0178597776	-0.0119675594	0.1731126965	0.002435998	0.1369028845	0.0376292925	0.0545919699	-0.1375161925	0.1086393118	-0.1236738828	0.0817349884	-0.1079345944	0.0256795599	0.048653678	-0.1435971224	0.0206339125	-0.1464731442	-0.0701777777	0.1023088732	0.0315004858	-0.0920887247	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0455398486723197	-0.0341953322188147	0.0011693207455551	0.0020738778170977	-0.0080191990648472	0.0088265952820308	7.790878427276836e-05	6.43075536416462e-05	-0.2739656812812967	-0.134409179847367	0.075057194519925	0.0180658276272418	0.0009720665439309	0.0007430061456941	5.520581325392023e-07	9.449133658297644e-07	0.0001084062059188	-0.0008204549167408	1.1751905481709268e-08	6.731462704041531e-07	-0.0012205573471223	-1.445097348570009e-05	2.0883063468440702e-10	1.4897602376142268e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.404086417406	-0.8841227329946832	0.7816730069979879	748924.2327879451	1017.2607035051312	-2.689832787764772	1034819.3388957544	7.235200426134403	826.8423115922591	0.7546514817227035	683668.2082392304	0.5694988588662718	847.8031429328755	687.604161761555	1.134448	25.374571	0.2617821405952641	0.1900824805444416	-0.0405375834	-0.0842292403	0.037143788	-0.0241921207	0.1205227804	0.0719843741	0.0127316827	0.0397782681	0.0450690818	-0.0309028842	-0.047812351	-0.00014599	-0.0449123858	-0.0196617767	-0.0149877416	0.0407288208	0.0324209022	0.0088559811	0.1092281373	0.0878850535	0.0612229132	0.0232342026	0.0510535117	0.1299177081	0.0577724154	-0.1133749555	-0.0334737584	-0.1145958979	0.0935998771	-0.1679465466	0.0636538821	0.1536889671	-0.0572184167	-0.0241940835	0.005340685	0.0179042343	-0.0124155078	-0.0434335899	-9.06003e-05	0.0641440697	0.0178579595	-0.0365297316	-0.1228539616	0.0394638719	0.014674251	0.0946062545	0.0224127154	0.0886602009	0.0933420846	-0.1462091687	-0.0258389205	0.0776661651	-0.0683655057	0.0066698775	-0.006616322	-0.0469383853	-0.0204608008	0.0301896937	0.1397381766	0.0577670989	0.1183920114	-0.0153858306	0.023555547	-0.1110743921	0.0595389913	-0.127977674	0.0117564143	-0.1023811879	0.0125806349	-0.014602596	0.024932867	-0.0599773667	-0.1160058687	-0.0275248016	-0.0290716441	-0.0413815783	-0.0259851499	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0484990819889361	-0.0029592333166163	8.757061822172489e-06	0.0023521609537695	0.0246531110546897	0.0326723101195369	0.0010674798485471	0.0006077758846748	-0.0944631326653109	0.1795025486159858	0.0089232834329441	0.0322211649596343	0.0003220744697392	-0.0006499920741917	4.224896965120285e-07	1.0373196405778687e-07	0.000151342227868	4.29360219492e-05	2.290446993604964e-08	1.8435019808221838e-09	-0.0009805244724007	0.0002400328747216	5.7615780947115376e-08	9.614282409766709e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.618997965727	0.2149115483209698	0.0461869736017165	749296.2496391892	1016.9181580794484	-0.3425454256828288	1034122.540231698	0.1173373686562304	826.9002171897104	0.0579055974512812	683763.9691883902	0.0033530582161898	847.9212825118562	685.3812770516265	0.778969	17.423468	0.0556269383197556	0.0364177279278668	-0.0515411407	-0.0737030225	0.0598970898	-0.1061872888	0.0854012012	0.1181130983	0.0584914174	-0.0060450863	0.0630108142	-0.0836846631	-0.0862620714	-0.0610363259	-0.0096428331	-0.0260965979	-0.0228684643	0.0234714619	0.0183005398	0.1615436815	0.0364453759	0.1375560411	0.0238398867	-0.0237606234	-0.0209090626	-0.055187534	0.0112907994	-0.0526969245	0.0257743393	-0.1396974632	-0.2413803198	0.0057185983	-0.0330670678	0.0958228461	-0.0253375066	0.1674388509	-0.0064451817	0.0261701207	0.0038457873	-0.0230375767	-0.0115605231	-0.0056179848	0.1231652005	-0.1193407158	-0.0680009897	0.020494312	0.0831767249	0.0469168254	0.0534850171	0.1323710057	0.0110800595	-0.0935717007	-0.1356312351	-0.0474990632	-0.0109398277	0.0151999654	-0.0101896067	-0.0665200766	0.0008806653	0.0281285067	0.1065706452	0.0576406101	0.1312105867	0.0057817539	-0.0691775724	-0.0324363936	-0.0277988458	-0.1054736252	-0.0216521765	-0.1033224908	-0.0441567491	0.0112576746	0.0377584267	0.0077969727	-0.0366401338	0.0515357024	-0.0654082544	-0.0717509263	-0.0437515017	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0485263366185364	-2.725462960029984e-05	7.428148346495401e-10	0.0023548053456155	0.0213083843337642	-0.0033447267209254	1.118719683767304e-05	0.0004540472429154	-0.061312949338756	0.0331501833265548	0.0037592777566168	0.0010989346545841	0.0001430862873616	-0.0001789881823776	3.2036769430837e-08	2.0473685630926368e-08	0.0002069401515414	5.55979236734e-05	4.28242263199776e-08	3.0911291167932123e-09	-0.0008330151055982	0.0001475093668024	2.1759013294474472e-08	6.939141661547803e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.8329334328675	1.2139354671405729	1.4736393183818004	751399.3344838301	1015.476263481274	-1.4418945981743718	1031192.04169389	2.079060032244433	826.8450844847126	-0.0551327049977317	683672.7937365315	0.0030396151603669	848.1409606499489	686.6117603334726	0.791948	17.713776	0.0647779372860097	0.0463016626213366	-0.0653007637	-0.0517645542	0.0448040426	-0.1464803745	0.0835358696	0.0033039178	0.056024164	0.0184992955	0.0751934498	-0.0719209581	-0.014291417	-0.110901756	0.0059777087	-0.0225279039	-0.0316349128	0.0146261644	0.0061149125	0.1703589182	0.0044012328	0.0486438782	-0.0761294597	0.0250704166	0.0595068093	-0.0163150315	0.0270889588	-0.0667290309	0.0432086032	-0.0536491582	-0.0214834688	-0.0450519095	0.1328425654	0.0796114986	-0.147856288	-0.0531980468	0.0768746135	0.0212009097	-0.0103595142	-0.0381589744	0.0015477978	-0.0663977852	0.1481843788	-0.0757961449	-0.0560859343	-0.0706831024	0.0291558832	0.0996567565	-0.036899518	0.0422006638	-0.0133951843	-0.058020063	-0.0036171611	0.0439034618	-0.0737200403	0.0296762058	-0.0400994834	0.0377942484	-0.0484607862	0.0095696933	0.1427173846	0.0456527604	0.1306482221	-0.0492479845	-0.0713171754	-0.0369853866	-0.0865118943	-0.0473104998	-0.05666686	-0.0331221375	-0.0685533316	0.0459040204	0.1436032767	-0.0456677617	-0.0678389326	0.0271264609	-0.0777218586	-0.0127774942	-0.0252302538	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.04837760914954	0.0001487274689963	2.2119860034074693e-08	0.0023403930670256	0.0194574272483691	-0.0018509570853951	3.426042131974327e-06	0.0003785914751255	-0.0549933184472877	0.0063196308914683	0.0030242650738447	3.993773460440044e-05	-0.0007173295281	-0.0008604158154616	7.4031537549645e-07	5.145616518841687e-07	0.0003608400043422	0.0001538998528008	1.3020550873367893e-07	2.368516469210791e-08	-0.0009478718741388	-0.0001148567685405	1.3192077279588953e-08	8.98461089783401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.864027202917	3.031093770049438	9.187529442832512	756663.4258216771	1021.1823230542636	5.706059572989602	1042813.3369185023	32.55911585050628	828.3101019211757	1.4650174364630857	686097.6249446685	2.1462760891408714	849.4609687772618	694.9967370874741	0.906336	20.27231	0.0642197793746838	0.0391656849935032	-0.0628329012	-0.0108678961	-0.0194493623	-0.073068668	-0.0954627283	0.0706080513	0.0076167661	0.0044663232	0.0362412334	-0.0528880478	-0.0543757691	-0.0689313529	-0.051533896	0.0023387436	0.0476129343	-0.0025440211	0.0495756604	0.0460099284	-0.0513027049	-0.0011735346	0.0099105794	0.0275176894	-0.0357461543	0.0408485972	0.0083641326	-0.1005416629	-0.0477411514	-0.0944514679	-0.0510822529	-0.0341276916	-0.1011313513	0.1900197714	-0.143173922	0.015322482	-0.048539784	0.0078415489	-0.0539141149	0.0311037002	-0.0225977585	0.0267987308	0.0461994034	-0.0525301546	0.0598927688	-0.0406587042	-0.0252057834	-0.0265701806	-0.0736834576	0.0834077805	0.0480523912	-0.0689012612	-0.0591319097	0.0568968882	-0.0992548172	0.0464964303	-0.0411682295	-0.0228060306	0.0112825454	-0.0169128582	0.0862714088	-0.047888267	0.0490101693	-0.0314703512	0.0100675896	0.0529878071	-0.0675708468	-0.0582755337	-0.0097088301	-0.0150623448	-0.1391402962	0.0801437385	0.0876751072	-0.0610699292	-0.0184414906	0.0425837542	-0.0968866919	-0.1428338744	-0.120927265	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0485414112681326	-0.0001638021185925	2.6831134055423748e-08	0.0023562686079019	0.0456063652965923	0.0261489380482232	0.0006837669610498	0.0020799405555662	-0.0278159032942397	0.0271774151530479	0.0007737244760744	0.0007386118944011	-0.0007558992945922	-3.856976649220002e-05	1.4876268872628355e-09	5.713837435649855e-07	0.0002078670349485	-0.0001529729693937	4.3208704218280925e-08	2.340072936512588e-08	-0.0009709216193493	-2.30497452105e-05	5.312907542689676e-10	9.426887909198668e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
