global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
866.3674089069823	1.5928005585860774	2.53701361943212	750592.4872161982	1017.7274972905112	-2.5788629858532204	6.650534299803788	1035769.2587412077	809.4083085131861	0.9177759107400334	0.8423126223346977	655141.809890177	826.0465207875204	657.7890356924476	0.8301819999999999	18.534992	0.118462120565685	0.0611381939270015	0.0322025453	0.0244111546	-0.0235986206	-0.0155669765	0.0543844229	0.0750868587	0.0905235069	-0.0441178661	0.040220618	-0.097205172	0.0240946377	0.0812310083	-0.020852542	0.08546725	-0.1252206915	0.0559755839	-0.1271643831	-0.0677015911	-0.0453253527	0.0280667717	0.1405531664	-0.0130406684	-0.1795819834	-0.076356723	0.1131150924	-0.0700019159	0.1122408707	0.0528330424	0.0387290085	0.0848111646	0.1837345002	-0.0834560064	0.102901906	0.1705616071	-0.122069723	-0.0118797099	0.097377576	-0.0630296336	-0.0470425009	-0.0444871352	0.0616341207	0.0779177911	-0.1061363499	0.047747468	0.073216562	-0.0894085047	-0.1172480352	0.0801027757	0.08750663	0.1001144941	-0.0578371513	0.0827479517	0.016860275	-0.1126745482	0.320391829	-0.0358495274	0.1297717106	0.0162535082	0.0182960289	0.0589775174	-0.1027590678	0.05641887	-0.0317774672	-0.0043615234	-0.0661645589	0.0407145015	0.2283941619	-0.0825249429	-0.0067784909	0.0078157282	-0.0246090111	0.0178781425	-0.0415491715	-0.1327856231	-0.0585429154	0.048239316	0.0722628786	0.0838930379	0.0143882448	0.0366632832	-0.053186863	0.0896784581	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0162253153591365	1.3879697462020055e-06	0.0002632608585034	1.9264600163720598e-12	-0.0762764837459002	-0.045794423783775	0.0020971292496879	0.0058181019726385	-0.0868407540662445	-0.0298269012600087	0.0008896440387743	0.0075413165667939	-0.0007740341763607	0.0004029349542692	1.623565773719224e-07	5.991289061743872e-07	-0.0002378891981136	-0.0004410648310927	1.9453818522692013e-07	5.6591270579131627e-08	-0.000286091910681	1.2788365681099998e-05	1.6354229679353622e-10	8.184858135710527e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.2936700256778	-3.0737388813045072	9.447870710443084	745275.9607064038	1019.9216978800232	2.194200589511979	4.814516227014717	1040240.2698064692	807.7294249998531	-1.6788835133329485	2.818649851341185	652426.8240105934	824.8855462822125	659.0836724711628	0.883698	19.729816	0.1578656947427124	0.083281390085592	0.0383521563	0.0014901298	-0.0040445402	0.0430834915	0.0070343012	0.0968521821	0.004972918	0.0453012615	0.0233794637	-0.0062583802	0.0213780804	0.1142682345	-0.0169045268	0.0574904921	-0.0837806205	0.075869265	-0.1146288412	0.0480941105	-0.1190867631	-0.0717504708	-0.0375470788	-0.0576696269	-0.0373345569	-0.0859547678	0.0051255195	0.1368892161	0.0216935367	-0.1309414019	0.1959745435	0.009209121	-0.1187822617	-0.0862187567	-0.0191606179	0.0140308795	-0.148752967	-0.0341492423	0.0207290998	-0.0640739951	-0.0460499527	-0.0230847013	0.0743727546	0.0692135349	-0.0542273984	0.1108281398	0.064938303	-0.0299375006	0.0316416902	0.0705765362	-0.0848327444	0.1993544843	-0.0080201795	0.1109113964	-0.0128407193	0.1247036299	0.1422495333	0.1535392388	-0.1183793817	0.0872121691	0.0177468737	0.0146518834	-0.0559780947	0.042217753	-0.0241056921	-0.0079713186	-0.0169556668	-0.002173334	0.1547789504	-0.0208468654	0.0668395321	0.082528055	0.1087690385	0.0805214798	0.089467486	-0.0687104299	-0.1258563622	-0.0317322002	0.0044513679	0.2746320898	0.0400634734	0.0473373522	0.0085972336	0.1432393141	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0162147783942003	1.0536964936198878e-05	0.000262919038373	1.1102763006668463e-10	-0.0340401199106281	0.042236363835272	0.0017839104300254	0.0011587297635299	-0.0430708665736503	0.0437698874925942	0.0019158030511143	0.0018550995474051	0.0002710202873459	0.0010450544637066	1.0921388321130892e-06	7.345199615305422e-08	0.0001459622419663	0.0003838514400799	1.4734192805141305e-07	2.1304976079828703e-08	-0.0002780196854693	8.07222521170001e-06	6.516081986840528e-11	7.72949455084485e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.4301460518903	-2.863523973787437	8.199769548455395	740340.0362348773	1012.5823339810028	-7.339363899020441	53.866262442244526	1025322.983090415	805.2843630990628	-2.4450619007902787	5.978327698696171	648482.9054518633	821.3440171824942	636.4954093840064	1.130571	25.241592	0.3362971152662765	0.1903250098483025	0.0673544825	-0.077166555	0.0901356197	0.0152637275	-0.0362303551	0.0663303615	-0.1350460479	-0.0677222191	-0.0331936745	0.1134016608	0.0290114581	0.0641797588	-0.0798377244	0.0731281514	0.2044973126	-0.2070571534	0.023720076	0.0388919057	-0.0120537701	-0.1966321795	-0.2220411331	-0.0519260014	-0.0295786382	0.0709176976	0.0145240427	0.0288866855	-0.1876232847	0.059770927	0.1747805304	0.111512282	0.008344349	-0.0343425149	-0.13229604	0.081203824	-0.0464848427	0.0148999871	-0.0968979356	0.0148429181	0.0617658199	0.0675430664	0.1813341252	-0.2160288205	0.1653857765	-0.0398848991	0.0059248901	-0.0078769268	0.2451533773	0.0328470429	-0.2227764259	0.0464637538	0.0495144978	0.1265945536	0.1184455432	0.0218054645	0.0549058742	0.0726173913	-0.1308673315	-0.1830883017	0.0146542604	-0.0590401325	0.046631542	0.0194336996	0.0029090706	0.0030810018	0.0369472337	-0.0773370783	-0.1082897282	0.1866510978	0.1440228581	0.2176683614	-0.0143595293	0.2004093311	0.1073670046	-0.079959266	-0.1037794131	0.0883100852	0.044129368	0.151293814	0.0240203225	-0.0448302611	0.1022839203	-0.2610483233	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0161856436131415	2.9134781058801077e-05	0.0002619750591716	8.488354673442737e-10	0.0702188174333713	0.1042589373439994	0.0108699260160999	0.0049306823217411	0.0838951056033181	0.1269659721769684	0.0161203580908427	0.0070383887441918	0.0021540077633684	0.0018829874760225	3.545641834857585e-06	4.639749444651337e-06	2.5096220813702885e-05	-0.0001208660211525	1.4608595069260053e-08	6.298202991301339e-10	-0.0003750276075792	-9.700792210990002e-05	9.410536952080432e-09	1.4064570644657842e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.1677664022418	2.737620350351449	7.494565182658389	745058.592955835	1001.7697458846792	-10.812588096323566	116.91206134075809	1003542.6237698548	805.6692043599058	0.384841260843018	0.1481027960472438	649102.8668539238	819.292948073792	644.230287092488	0.935667	20.890079	0.2268458974500252	0.1370912696150514	0.046369707	-0.0405432203	0.1542370206	-0.0794684024	-0.0399365558	-0.0411143621	-0.0877082616	-0.1044757211	-0.0246912226	0.0838530009	0.0379040102	-0.0428000251	0.0352201946	0.0858640633	0.1130442849	-0.2051306249	-0.1360880913	0.0690124878	-0.037468126	0.1587446288	0.1230205233	-0.0549956416	-0.1161262871	-0.0780443726	0.1379602399	-0.2492891786	0.0656099445	-0.166661277	-0.0722327653	0.0418801529	-0.1423359021	-0.1047921092	-0.0437581749	-0.0694823816	-0.0296938796	0.0371284271	-0.0912472454	0.0709326015	0.1527826999	-0.02605774	0.0964209658	-0.0945160472	0.1981910668	0.0673871762	-0.0702647954	0.0149459648	-0.0191016838	-0.0460143655	0.2271464826	0.118995706	-0.2575139023	0.0223515833	-0.0318051886	-0.1463046049	0.1249346903	-0.0371600625	-0.1038835573	0.0369658125	0.010555682	-0.0255043122	-0.0097817006	0.0132663804	-0.0378953285	0.003068191	0.0069161827	-0.0295296365	-0.0819897314	0.039239136	0.0814512918	0.0437059059	0.0108218316	0.0386094759	0.0370092886	-0.2881064858	-0.076763631	0.0459503711	0.0261981568	-0.2313358206	0.0141826022	0.0135788566	-0.0516939708	-0.2117574126	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0198952580523013	-0.0037096144391598	0.0003958212929676	1.3761239287222894e-05	0.0437610199580689	-0.0264577974753024	0.0007000150472441	0.0019150268677705	-0.0376735932508935	-0.1215686988542116	0.0147789485411059	0.0014192996284337	0.0008990000552486	-0.0012550077081198	1.5750443474401132e-06	8.082010993369859e-07	4.933390969075191e-06	-2.016282984462769e-05	4.0653970734340924e-10	2.4338346453752647e-11	-0.0001480024119166	0.0002270251956626	5.154043946564181e-08	2.1904713933130946e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.4766698777212	6.308903475479383	39.80226306291584	755989.6794616517	1010.1460571289062	8.376311244227054	70.16259006016458	1020395.0567330756	808.6133541003871	2.944149740481293	8.668017694376069	653855.5564294781	823.4364695816589	674.0484095201259	1.121766	25.045012	0.1706530321001	0.094089207940322	-0.0209106657	0.0660276294	0.0099760411	-0.0753717563	0.0827478765	-0.0886644243	0.0562301189	0.0355610454	0.0316320648	-0.0545393655	0.0183460871	0.0311814699	0.0103232981	0.1134580808	-0.0104926642	-0.0173399683	-0.1050548331	-0.0025923056	-0.1255144999	0.1830493659	0.021780001	0.0329417796	0.1229489877	-0.1315289145	0.167645253	0.1202150021	-0.1835114147	-0.163030097	-0.1601343164	-0.1184071005	-0.006399392	-0.1224265557	-0.1086654928	0.0482115685	-0.0479933145	0.0042072952	0.0567367438	0.0157555933	0.0744012768	-0.0626878467	0.1130037254	-0.0162359118	-0.0690482421	0.1274462776	0.065048968	-0.0525307171	-0.1924305122	-0.0978000918	0.1205239009	0.149035114	0.0699214915	-0.1627203982	-0.2972904471	0.0795748981	0.0212939204	0.1064483477	-0.0622990138	-0.0361128622	0.0199644528	0.0423268367	-0.0641350297	0.0144037105	-0.0753347038	0.0052693468	-0.0195061381	0.0359118622	0.0334557024	-0.135644947	0.0812913232	-0.1159588901	-0.0513701321	-0.060128071	-0.1450860783	-0.0929597132	0.0213355104	0.1043613797	0.1081983164	-0.1002206017	0.183998274	0.1306271519	0.0231263794	0.0096504481	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0194724915715198	0.0004227664807814	0.0003791779280029	1.7873149727237394e-07	-0.017044058533429	-0.0608050784914978	0.0036972575703572	0.0002904999312909	-0.0899018272379308	-0.0522282339870373	0.0027277884254047	0.0080823385407187	-2.2005548379944143e-05	-0.0009210056036285	8.482513219151791e-07	4.842441595020623e-10	-0.0001459990695762	-0.0001509324605452	2.278060764625105e-08	2.131572831711609e-08	-7.60014132747533e-05	7.20009986418467e-05	5.184143805423209e-09	5.776214819759848e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.4565396699471	-0.0201302077740592	0.0004052252650267	755954.6743748384	1026.020065139012	15.874008010105854	251.9841303049048	1052717.1740678626	810.4288304672318	1.8154763668446776	3.2959544385715502	656794.8892524851	827.6027936976591	696.6990285733851	0.963133	21.503311	0.0353012582580705	0.0185971848875458	-0.0439642645	0.0882768055	-0.0689404582	0.0245166889	0.0549471212	0.000893593	-0.0591437266	-0.0104720128	0.0608380093	-0.1329411845	-0.0167990441	0.1204994453	-0.1496531845	0.0303394145	-0.0185365033	0.0748970052	-0.1018608976	-0.182160131	-0.0501233101	0.1552540007	0.0099672519	-0.1161011717	0.0126043628	-0.0645284421	0.0495864716	-0.0007395349	-0.1680545234	0.0050192461	0.0307911906	-0.0907424257	-0.0273504469	0.1333670118	0.1370760422	0.0260225613	-0.0209533049	-0.0278481226	0.1433223807	-0.0115968468	-0.0590359889	0.0441473165	0.0909763112	-0.0815153919	-0.13922664	-0.0318738063	-0.1132554067	-0.1301580754	-0.1459859836	-0.110112774	-0.0941256407	0.0265319138	-0.0033885294	0.1614416065	-0.1860091711	-0.0244164403	0.0307790461	0.1095465861	-0.0715904936	-0.1371705853	0.019163347	0.027617134	-0.045501433	-0.0079174631	-0.0503325177	-0.0063314318	-0.0117452034	0.0057971088	0.0876559942	-0.1276494092	0.0322315648	-0.058905651	0.0081166767	0.0110825514	-0.0598409234	0.0580727434	0.0035119853	0.0859868444	0.1734200874	-0.0858879363	0.0527539875	0.1648567689	-0.0048190728	0.0346508283	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0163498110106701	0.0031226805608497	0.0002673163200846	9.751133885108614e-06	-0.0092708325825014	0.0077732259509276	6.04230416841743e-05	8.594833677276957e-05	-0.0797452174983917	0.0101566097395391	0.0001031567214013	0.0063592997138657	0.0002359952782223	0.0002580008266022	6.656442652744127e-08	5.569377134322079e-08	-0.0001210090945311	2.4989975045100013e-05	6.244988527547212e-10	1.4643200959236697e-08	-7.798545176249144e-05	-1.984038487738129e-06	3.936408720826204e-12	6.081730686599879e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.7303809616237	-3.726158708323396	13.88425871961428	749489.0925199582	1015.4804808895892	-10.539584249422887	111.082836150683	1031200.6070677512	809.8492576423117	-0.579572824920092	0.3359046593858556	655855.8201038034	826.9337222311995	665.1222628907459	0.893673	19.952505	0.0490481182958267	0.0316633542370354	0.0107999868	0.0416260825	-0.0931031951	0.0604689846	0.1017283688	0.062929449	0.0968396501	0.0907512943	0.0645475479	-0.0773310469	-0.0269437313	0.0899768771	-0.1956062148	-0.0251237201	-0.034393555	0.0965126488	-0.1186396607	-0.0582010738	0.0350403695	0.0864915481	-0.0126989632	0.1421214422	0.0262547795	0.0532053593	0.0363575109	-0.1116906688	0.0010149903	0.0154130355	-0.1318735793	-0.0556135579	0.0681060571	-0.2331866736	0.1545941363	0.0316661874	0.1813688165	-0.0545540731	0.1002987035	-0.0750774711	-0.1011406504	0.0719285578	0.0419279881	-0.0419660779	-0.1517900883	0.0070682501	-0.091906419	-0.0153004701	-0.2152262981	-0.1192830282	-0.0228149359	0.077861724	0.0487174626	0.0709242639	0.0269263727	0.0344321661	0.0082424939	-0.1442221558	-0.0156562961	-0.0574320403	0.0309721828	0.0387278069	-0.0533981672	0.011484409	-0.036118802	-0.0112637263	-0.0414565356	0.0048630493	0.1009146591	-0.1080138793	0.0176138604	-0.0077001354	-0.0498974338	0.0452315166	-0.0835543496	0.1334490968	0.0923553031	0.1181797994	0.1639584253	0.006688264	-0.0247242464	0.000737121	-0.0816876366	0.0064365511	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0162849049631148	6.490604755529997e-05	0.0002651981296576	4.2127950092508615e-09	-0.0031850457920796	0.0060857867904217	3.7036800858472464e-05	1.0144516697643964e-05	-0.0508229044561616	0.0289223130422301	0.0008365001917127	0.0025829676173601	0.0002360122001832	1.6921960899993508e-08	2.8635276070090913e-16	5.570175863531487e-08	-0.000199985439067	-7.897634453590001e-05	6.237262996253184e-09	3.999417583882077e-08	0.0001225235300531	0.0002005089818155	4.020385178872517e-08	1.5012015416672898e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.9408285984935	-1.7895523631302694	3.202497660385132	746393.7553194514	1016.5487735390004	1.0682926494112053	1.1412491847860124	1033371.408983646	807.4271165853518	-2.4221410569599584	5.866767299811104	651938.5485973352	825.1476359086071	653.2651014735059	0.7220729999999999	16.121302	0.0532184760123381	0.0327744027824573	0.0547233875	-4.75325e-05	-0.0212120749	0.0306134577	0.045341047	0.0654640667	0.0794983348	0.0263500596	0.0367735335	0.0168374504	0.036116242	0.1217413472	-0.036565011	0.0130493704	-0.1628988902	0.0491145222	0.001200515	-0.0951644148	0.0778368982	-0.2251120555	0.036203801	-0.0601489799	-0.0025512092	0.0043226474	-0.1180933363	-0.046472451	0.0473316489	0.0828775826	-0.1142769688	0.0098125601	-0.1117172465	0.068652409	-0.0149791401	-0.0604157712	0.1092033735	-0.047057486	0.016265443	-0.0929775519	-0.0668148613	0.015034125	0.0702470867	0.0344292991	-0.0537522694	-0.1428911617	-0.0749965963	-0.0434124233	-0.0544748288	0.0887068416	-0.0501124567	0.0870067899	-0.0121772823	0.0767297629	0.0163261076	-0.1326840824	-0.1528353764	-0.0064100423	0.0974455451	-0.0265734666	0.0339037561	0.0266838517	-0.0420922547	0.0249464552	-0.018346212	-0.0126645592	-0.0282486466	-0.0044513264	0.1141455672	-0.0495347867	-0.0125945627	0.0230193332	-0.0919946302	0.0491815233	-0.0681042485	0.1461074398	0.133568113	0.0463772193	0.0072720233	0.0540533839	-0.0867776186	-0.0597926047	-0.1176494841	-0.0008993794	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0161807459991933	0.0001041589639214	0.0002618165410904	1.0849089765199965e-08	-0.01546389607347	-0.0122788502813904	0.0001507701642328	0.000239132081771	-0.0249400933054104	0.0258828111507512	0.0006699199130654	0.0006220082540825	0.0002360304637729	1.8263589699992533e-08	3.335587087296732e-16	5.5710379828850266e-08	-0.000498985287338	-0.000298999848271	8.940090926608105e-08	2.4898631697978645e-07	0.0001225585305179	3.50004648000011e-08	1.225032536216116e-15	1.5020593402707023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.53637047558	-0.404458122913411	0.1635863731906398	745695.0631341382	1012.5652278668314	-3.983545672169043	15.868636122256715	1025288.3406850082	806.9088096197773	-0.5183069655744248	0.268642110562968	651101.8270420061	824.078014670173	640.8329897333936	0.705468	15.750559	0.099107409172721	0.0453458478731769	0.0715916595	-0.0054817529	0.0143338778	0.0224995096	0.0467772907	0.1212904886	0.024076059	-0.061680349	0.0294019791	0.0211969839	0.0981053372	0.0275551338	0.0529540241	0.0389368035	-0.1625433653	0.0572177215	0.0573677336	-0.1843595199	0.011916362	-0.1260372497	-0.0636653483	-0.0454187779	0.0842081687	-0.0309031305	0.0445218006	-0.1047695565	-0.037314509	0.0934060724	-0.0224060662	0.1177899082	0.1673457817	-0.1651088444	-0.1189163323	0.1037243861	0.1192776963	-0.0339440809	-0.0004482073	-0.0849203185	-0.0071346551	-0.0421052648	0.0569105541	0.1125418977	-0.0006240621	-0.208999158	0.0079612869	0.0349355534	0.0102646902	0.0366284879	-0.1198778662	0.1049550828	0.0450624974	-0.0139523536	0.0452977749	-0.0736245306	0.0209547248	-0.0992746088	0.0574890811	0.0603072634	0.0406354566	0.0264557159	-0.0461365985	0.0391528399	-0.0047192249	-0.0225062192	-0.0264774028	0.0235832641	0.1331361655	-0.0121244033	-0.0429310709	0.0697068043	-0.1850305225	0.0816301353	-0.0569801425	0.0955965858	0.0960300796	0.029180269	-0.0400696033	0.1297608396	-0.0683977154	-0.0286494262	-0.0340863705	0.0816481252	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0234800651111584	-0.007299319111965	0.0005513134576242	5.328005949829896e-05	0.0087551235363605	0.0242190196098305	0.0005865609108613	7.665218813693357e-05	-0.007124347208645	0.0178157460967653	0.0003174008089844	5.0756323149327806e-05	0.0007269997563176	0.0004909692925447	2.410508462218432e-07	5.285286456858498e-07	-0.0001230019984563	0.0003759832888817	1.4136343351829989e-07	1.5129491624243632e-08	-5.955375138899904e-06	-0.0001285139056567	1.6515823947164865e-08	3.5466493045027046e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.8109853782872	-0.7253850972928149	0.5261835393745065	744442.796489451	1015.190760786362	2.625532919530656	6.893423111539169	1030612.2807859924	806.6776285276728	-0.2311810921045207	0.0534446973466389	650728.7963670301	824.1223035908431	641.99015793277	0.674366	15.056169	0.0558100706185618	0.0290026208169679	0.0699508392	-0.0146097602	0.0372762082	0.0402405848	-0.0065547883	0.0766290536	-0.0069162898	-0.0776608719	0.0046886376	0.0433223948	0.0486191266	-0.0200411098	0.078090631	-0.0328370918	-0.1517549328	-0.0785945103	0.1644741676	-0.0649065051	-0.0838851702	0.0833821686	0.0205475757	-0.0582934629	0.0962282933	-0.1549193901	0.1618738424	0.1001758234	0.023163446	0.0263462542	-0.0979788497	-0.0523896269	-0.1008159195	-0.0243474209	0.1552355573	0.1792293391	-0.0699322332	-0.0201853178	-0.0308291516	-0.035108004	-0.0011985865	-0.0255684941	0.0024033643	0.104344944	0.0699105799	-0.2257969689	-0.0006487801	0.0215435019	0.1077561508	-0.104012691	0.0511147672	0.0841659603	0.0313225653	-0.02507012	-0.1372559893	0.0348782469	0.0671331949	0.1353650691	0.0855716087	0.0897136863	0.0385858605	0.0113222223	-0.0072762825	0.0417674391	-0.006211465	-0.0112185008	-0.0001651194	-0.0044754863	0.0725871784	0.0236127343	-0.0331649575	0.1502666347	-0.1769010027	0.0977466583	-0.0073361167	0.0462962216	0.0163134042	-0.0365425969	-0.1139492553	0.1059979109	-0.0766035937	-0.0366842776	0.0031530519	0.072303093	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0163084841163509	0.0071715809948075	0.0002659666541732	5.143157396508414e-05	0.0173175583417872	0.0085624348054267	7.331528979718257e-05	0.0002998978269212	0.0063014771726201	0.0134258243812651	0.0001802527603165	3.970861455705221e-05	0.0011830034077115	0.0004560036513938	2.079393300845694e-07	1.3994970626570213e-06	-0.0001369664556389	-1.3964457182600007e-05	1.95006064404669e-10	1.8759809970282765e-08	5.708112502585117e-05	6.303650016475107e-05	3.9736003530206615e-09	3.258254834216852e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.6488532060051	-1.1621321722820994	1.3505511858531112	742438.7462312238	1013.046843765849	-2.143917020513072	4.5963801908456485	1026263.9076639484	806.6189519180099	-0.0586766096629389	0.0034429445215369	650634.1335933087	823.1004295678448	637.4151729955906	0.674579	15.060919	0.0876960670840456	0.0465730469789581	0.0761730531	-0.0165383814	0.0803994911	0.0203508445	-0.0012175965	0.0910208816	-0.0238017363	-0.0717042634	0.0223051856	0.0673636362	0.0324241815	0.0571986068	-0.0152052182	0.0268476099	-0.0367917128	-0.125499321	0.2318230371	0.1556523874	-0.1071032712	-0.1238759838	-0.1776136277	0.178890686	-0.0697333391	-0.0663973877	-0.0089296273	0.046528006	0.014245575	-0.061933744	-0.1948569421	-0.177264202	-0.0086816844	0.0759300815	0.0560367805	0.0957237554	0.092087674	-0.0368851846	-0.0446767015	-0.0303401938	-0.0017844792	0.006195891	0.0883193868	-0.0003102883	0.1184110692	-0.0786615485	0.1246330004	0.1740237174	0.1322807339	-0.0583761251	0.0849087848	0.0520790087	0.2249287609	-0.0938153577	0.0426016724	-0.0207106168	-0.1257322971	0.0419215335	-0.080843322	-0.0177206913	0.0407822218	0.0085001101	0.0079564244	0.0280949197	0.0030303804	-0.0045332326	0.0271593311	-0.0080727405	-0.0085232415	0.0588972884	-0.0281053199	0.1503485766	-0.2255220188	0.0779412813	0.0741290532	0.0646534098	0.045793159	-0.0081070181	-0.0743591768	0.1263432351	-0.0267992046	-0.0891196893	0.1032927514	0.002772068	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0197109610047192	-0.0034024768883683	0.0003885219837295	1.1576848975880432e-05	0.0527327514353714	0.0354151930935842	0.0012542359018558	0.0027807430739446	0.0294812582335382	0.0231797810609181	0.000537302250032	0.0008691445870325	0.0014940003086442	0.0003109969009327	9.67190723897436e-08	2.2320369222289647e-06	1.091090871652156e-06	0.0001380575465105	1.9059886148513278e-08	1.1904792902026614e-12	0.0001219989984061	6.491787338024883e-05	4.2143302842140215e-09	1.4883755612091592e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.5433951301101	2.894541924104942	8.378372950401141	747435.2820630976	1011.5632317474534	-1.4836120183955472	2.2011046211277097	1023260.171823352	807.4611123103197	0.8421603923097791	0.7092341263753611	651993.4478934187	822.8256645422188	641.9522519809444	0.793734	17.721224	0.0583889315083472	0.0364915692621782	0.0565231244	-0.0191905542	0.1035504345	-0.0340281706	-0.0366337142	0.0032212887	-0.1156064086	-0.0830133541	0.016370033	0.0387528466	0.0281320076	-0.0533953464	0.0636036156	-0.0165885109	0.0487617229	-0.1181140247	0.1344073596	0.1731910705	0.1055735289	-0.0245316295	0.2114641085	0.2217481505	-0.0658109574	0.0652938567	0.0563565926	-0.1063456127	0.0335007268	-0.0161468671	0.0545837275	-0.1403898423	-0.0500316672	-0.1734570071	0.0915200409	0.1421739414	-0.0603753385	-0.0057817871	-0.0382110863	0.0319150007	0.0979697536	-0.0280227725	-0.010788558	-0.0604020873	0.1040204332	-0.0301704674	-0.0932882345	0.0735692154	0.142719571	0.1606024122	0.218424934	-0.1277515394	-0.0606698655	-0.085144681	0.0402281089	0.0679766299	0.1166811757	-0.161773566	-0.1177443613	0.0429461667	0.0305652285	-0.005952523	0.0109940416	0.0068459961	0.0060759334	0.0139440943	0.0228315034	0.016909121	-0.0545223149	0.0522529208	-0.0098059848	-0.0331256041	-0.0326860866	-0.0665947587	0.1000199678	0.0105185168	0.1058180594	-0.0185239721	-0.1541271798	-0.0068889449	-0.0952748885	-0.1382215042	0.0606987148	-0.0596889712	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0248438154329164	-0.0051328544281971	0.0006172151652648	2.6346194581063594e-05	0.0492035599127831	-0.0035291915225883	1.2455192803109122e-05	0.0024209903080908	-0.0039486027852078	-0.0334298610187459	0.0011175556077326	1.5591463955350792e-05	0.0014940054625579	5.153913700114629e-09	2.656282642822927e-17	2.232052322152845e-06	0.0001209371224468	0.0001198460315751	1.4363071284311334e-08	1.4625787585712296e-08	-8.409030688136699e-05	-0.0002060893052874	4.247280175387076e-08	7.071179711402476e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
