global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	non_steady_state_outlier03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
461.6018229950778	-0.1598950559586001	213076.24299237912	0.0255664289200038	746.3279106054413	0.6844641010412715	557005.3501486835	0.4684911056142359	529.4229432270204	0.0441662016369264	0.0019506533670336	280288.6528151608	580.6165308148674	440.327626324845	0.8626629999999998	24.058207	0.0813670508190332	0.0547863470722889	0.0562286126	-0.0305649394	0.156865207	0.0079727064	0.094721514	-0.0293088075	-0.0544704605	0.1293881837	0.0505077743	-0.0616794656	-0.0506001217	0.005349473	0.1205300227	0.0136690302	-0.0809996868	0.13347777	0.0154891701	0.0188036505	0.0124681095	0.0025922767	0.0975844412	-0.0648132169	-0.0765553606	-0.0291478197	-0.0149334962	-0.0301594905	0.0022574695	0.0415591081	-0.0151550834	-0.0127028109	0.0683646042	0.0263659395	0.0110964929	0.0299119715	0.0557945604	0.0180814619	-0.0115891005	-0.0550578887	0.1320013334	-0.0220132794	-0.0141569134	-0.0068386381	-0.1227362249	-0.0553313903	0.1071726283	0.0159186661	0.0698952996	-0.0549661942	-0.019986013	0.0218610553	0.1142450481	0.0037863075	0.0579513174	0.0227860954	0.0848811824	-0.0368910458	-0.0411060745	-0.0132696439	-0.0880783455	-0.0241175118	0.0023611142	-0.0116718587	0.0012707543	-0.0118584675	-0.0685235536	-0.1190241168	0.0265109731	0.0661879666	0.0594340347	-0.0349529072	0.0041411441	0.1199535872	0.0534821896	-0.0347140421	0.1263302299	-0.0695385526	0.0570574817	-0.0748255454	-0.018586945	0.0153685368	0.0539149696	-0.0184653171	-0.0815797021	0.0205022777	0.045757148	0.0090947871	0.0404796926	0.0609409337	-0.0455015566	-0.0113579555	-0.0659670391	-0.0314000246	0.070454167	-0.0746520931	0.0963791297	0.0308351556	-0.024411564	-0.0072269898	0.0594851094	-0.026709664	-0.091734781	0.0	0.0	0.0	0.0	0.0856407518942035	-0.0023371628960262	0.0073343383850045	5.4623304025615805e-06	0.0173691221999234	0.0504464269129839	0.002544841988287	0.0003016864059958	-0.1822011999342123	-0.0182692161042581	0.000333764257064	0.0331972772574668	0.0018531980140427	-0.0002055064879839	4.2232916603476873e-08	3.434342879251808e-06	-0.0012567712981266	1.4238634269986977e-07	1.5794740957948195e-06	2.027387058744476e-14	0.0034901747826572	-6.360237887002157e-07	1.2181320013496233e-05	4.045262597925766e-13	0.0	0.0	0.0	0.0	0.0
460.21741512124896	-1.3844078738288204	211800.069180884	1.916585161119235	742.7357986964537	-3.59211190898759	551656.466665259	12.90326796669047	528.1441293793283	-1.2788138476920494	1.635364857048944	278936.2213978487	577.3086481415824	438.0872142229031	0.874282	24.382225	0.0390016665091908	0.025734906322804	0.0526450897	0.0008731143	0.1433998008	0.0088849924	0.0927284776	-0.0663139274	-0.0156530135	0.090807979	0.0073685869	-0.0732968906	-0.0957205606	0.0110842613	0.1560431315	0.0417914938	-0.0054661083	0.0073519996	-0.0415711811	-0.0538354676	-0.0099618609	-0.0049152767	-0.0512603224	0.0732282398	0.1175892499	0.0132972654	-0.006858588	-0.0139942563	0.0630596804	-0.0504667508	-0.0466361663	-0.0611285679	-0.0921227402	0.1164251125	0.0089878686	-0.1106405473	-0.0189602128	-0.0217930012	-0.07793383	0.0178313507	0.0848346749	0.0472472968	0.0456151629	-0.000662591	0.0809703009	0.0047333765	0.1486899022	-0.0010492524	0.1001599977	-0.0279441189	-0.0210037745	0.0373375828	0.1106625558	0.0234754647	0.0076045594	-0.0741090977	-0.0658668617	0.008893895	0.0348638802	0.0508269339	-0.0043962196	-0.0027382918	-0.0565098589	-0.0264732783	0.1375628286	-0.0156871175	-0.0066547872	0.0100966107	0.0123897942	-0.0668897897	-0.0666729884	0.0107483469	-0.0162182599	-0.0521878717	0.0562655221	0.0585322054	0.1284519626	-0.0824395445	0.0335289344	-0.0449121759	-0.0944072375	-0.0028937139	0.0625432717	0.0477802407	0.024595672	-0.0762925698	0.0449622358	0.0097294979	0.0431439779	0.0345212834	-0.0442047508	-0.0339474548	0.0392344031	-0.0659368366	0.047784961	-0.0177699956	-0.04943435	-0.0362411846	-0.0182041057	0.0165773912	0.0582803004	-0.0295896112	-0.0932836535	0.0	0.0	0.0	0.0	0.085736083225214	9.533133101050084e-05	0.0073506759668008	9.088062672233681e-09	-0.0006353023974128	-0.0180044245973362	0.0003241593050811	4.036091361584512e-07	-0.1641320094396832	0.018069190494529	0.0003264956451275	0.0269393165227082	0.0018537988290615	6.008150187999679e-07	3.6097868681560573e-13	3.4365700986297885e-06	-0.0013122672332783	-5.549593515170002e-05	1.7220452915358846e-06	3.079798818361694e-09	0.003490732434213	5.576515558001864e-07	1.2185212927266616e-05	3.109752576863685e-13	0.0	0.0	0.0	0.0	0.0
459.9690423465349	-0.2483727747140847	211571.5199171884	0.0616890352191734	743.0652676700206	0.329468973566918	552145.9920175193	0.1085498045432385	528.3280691069998	0.1839397276714862	0.0338338234158605	279130.5486063308	578.1569495468997	435.5359124368501	0.8705859999999999	24.279158	0.063171670512242	0.0390999437997568	0.0736658769	-0.0223285034	0.1693934059	0.0092138645	0.0767020487	-0.0629333625	-0.0456365792	0.0805837139	0.0254772495	0.0042433008	-0.0819758367	0.0115700412	0.0720956878	0.1910600254	0.0146315226	-0.0120822128	0.1815776354	0.1197911399	0.075482647	-0.0944431152	-0.0983975872	-0.1336661215	0.0271763312	0.094010594	-0.0787383153	-0.0004394114	-0.01798999	-0.0531374954	0.0227269039	0.0602583661	0.0669317043	-0.0068164623	-0.0112827458	-0.0835491692	0.0615022426	-0.0060761944	0.0807786926	-0.0601780696	0.0666600222	-0.0396775583	-0.0342661727	-0.0278196803	-0.0323260334	-0.014931765	0.1400880999	0.0299212499	0.0893565161	-0.0317911889	0.0138554026	0.0593890131	0.0660369096	-0.0363325347	-0.0134129573	0.0992276291	-0.1265147732	0.0534465305	-0.0014113397	0.0218213977	-0.0587567201	0.0948092512	0.0405179646	-0.0194077912	-0.1404863466	-0.0432462774	-0.0194781239	-0.0324426993	-0.1056177977	-0.0400906188	-0.0353061274	-0.0431382161	0.0841590087	0.0590382072	-0.0162252206	0.0499604471	0.1543655075	-0.0600772951	0.0385372121	-0.0498469439	-0.1026880945	0.0336981806	0.0475838661	-0.0238550035	-0.0296597838	0.0919236609	-0.102882107	0.0083660011	0.0139406873	0.0080313266	-0.0454107584	-0.0134979561	0.0198481586	-0.1121501846	0.0267943722	-0.0240532008	-0.0576890607	0.0923536765	0.0428796163	-0.0599888697	0.0570619372	-0.0324420332	-0.0946373001	0.0	0.0	0.0	0.0	0.0858214926597753	8.540943456129824e-05	0.0073653286023518	7.294771512080686e-09	-0.0323175422535371	-0.0316822398561243	0.0010037643223009	0.0010444235373091	-0.1643006380354847	-0.0001686285958014	2.8435603321984136e-08	0.0269946996588673	0.0022601025634752	0.0004063037344137	1.6508272459851848e-07	5.108063597427171e-06	-0.0011729691311421	0.0001392981021362	1.375856582612253e-06	1.9403961258747218e-08	0.0035698384501782	7.910601596519988e-05	1.2743746560370691e-05	6.257761761886458e-09	0.0	0.0	0.0	0.0	0.0
460.0352590204141	0.0662166738792393	211632.43954197952	0.0043846478996295	743.6494635249792	0.5841958549585797	553014.5246009893	0.3412847969507859	528.3164658319382	-0.0116032750615886	0.0001346359921548	279118.28806914954	578.4383714225855	438.6639682563664	0.9149560000000002	25.516571	0.1103680043189314	0.0655322471437077	0.0620966255	-0.0098291844	0.1346767295	0.0377494756	0.1028437354	-0.0617906344	-0.0255838887	0.1026567536	0.0073780593	-0.1059725004	-0.0753600062	-0.0097848238	0.1232129746	0.0643060419	-0.0027272941	0.0577216498	0.0583612454	-0.0080133034	0.0537482561	0.0131862989	0.1345401533	0.0088498717	0.0337347998	-0.0835646648	-0.088662248	-0.0333426595	-0.0238002632	0.0907279718	0.0226601355	-0.0005548527	0.024908749	0.0041053626	-0.0115811375	0.0815579123	0.0332195484	0.0294263425	0.0223556063	0.0286924019	0.0999313313	0.0252083294	0.0345770445	0.0657717136	0.0915021747	-0.018364292	0.1352801157	-0.0155968731	0.1175117795	0.0468866833	0.0168716148	0.0489998444	0.0819848586	0.0193039608	0.023388686	0.0007814484	0.0308054499	-0.0070340201	-0.0146774256	-0.0586174925	-0.0545897312	-0.0191776897	0.0298140804	-0.0606940518	0.0403755163	-0.0116309505	-0.1197098214	-0.0716019159	0.0233962918	-0.0686446212	-0.0627229134	-0.0402464802	-0.0536953402	0.1317044737	-0.0318641566	-0.0451550245	0.1132866423	-0.0824638192	0.0437573767	-0.0261009057	-0.0139675693	-0.0773411354	0.078150568	0.0388491051	-0.0379067389	-0.0142398347	0.0502322993	-0.0897973798	0.006452531	0.0026549791	-0.0470483806	0.0086626817	0.0811381916	-0.0277327926	0.0099635573	0.0288971746	-0.0494763256	-0.0550905203	0.0221674589	0.0206400762	0.0558303029	-0.0352642766	-0.0957928877	0.0	0.0	0.0	0.0	0.085625697914466	-0.0001957947453092	0.0073317601433393	3.833558229073347e-08	0.0217467201563295	0.0540642624098666	0.0029229444699229	0.0004729198375577	-0.1368367667849241	0.0274638712505606	0.0007542642240673	0.0187243007441517	0.0018471940109419	-0.0004129085525332	1.7049347275514494e-07	3.412125714059625e-06	-0.0012532767002102	-8.030756906809988e-05	1.5707024872897673e-06	6.449305649627633e-09	0.0034901730535157	-7.966539666249975e-05	1.2181307943487109e-05	6.346575425393426e-09	0.0	0.0	0.0	0.0	0.0
460.4090772106416	0.3738181902274959	211976.51837795452	0.1397400393449603	742.2104762216633	-1.438987303315912	550876.3910131882	2.0706844591044	530.1108015011519	1.7943356692136376	3.219640493812353	281017.46186819364	578.1632830587665	435.1665228799522	0.930589	25.952538	0.045696931517608	0.0302565476732623	0.0744464291	-0.0125438347	0.1431654445	0.0606488606	0.0743527023	-0.063798472	0.0005601147	0.0547718373	0.0025310502	-0.1090925161	-0.0358440684	-0.025982622	0.1463998675	0.1259992457	0.0540709282	3.07686e-05	0.0044561592	-0.0582428083	-0.1402242864	0.0022945292	-0.0516416045	0.0011813194	0.0292409933	0.0262547377	0.0633978582	0.0145027297	-0.1557772378	-0.1967890858	0.1125299259	-0.0384185631	0.0019950121	0.1554778839	-0.0071204451	-0.0440849856	0.0015103675	0.0871178322	-0.0322821412	0.0024834418	0.0374554068	-0.007428429	-0.1203263871	-0.0240310288	-0.0530476697	0.0085999477	0.0822206538	-0.0059957135	0.0302891073	-0.0536907015	0.0096013873	0.0547159689	0.1661698162	0.0690279996	-0.0383797839	-0.0465280411	-0.0493499421	-0.0337286467	-0.0352652251	-0.0050946328	0.0885708141	0.0049199431	-0.0288059126	-0.0894878689	-0.0082189719	-0.0136260974	0.1009297929	0.0608706417	-0.083631951	0.0581667621	0.0285290724	-0.0087694213	0.0765330443	0.0567232478	-0.028887309	0.0621907911	0.1582431331	-0.0442221642	0.0252529303	-0.0559228525	-0.0821377348	0.1074383342	0.0593943612	-0.0183604564	0.0451139756	-0.0443169445	-0.0259469277	0.0049251419	0.0316738187	-0.0035030864	-0.0260831629	-0.045972754	0.0770684542	-0.0255507308	0.0135759988	-0.0185006379	-0.0137766515	0.0134287022	0.0559032711	0.0426590136	0.0545856841	-0.038053716	-0.096747998	0.0	0.0	0.0	0.0	0.0858224812164962	0.0001967833020301	0.0073654982821558	3.87236679579083e-08	0.0018927073362817	-0.0198540128200477	0.0003941818250586	3.582341060814568e-06	-0.1588292332841092	-0.021992466499185	0.0004836685827177	0.0252267253456179	0.0019026640966935	5.54700857516e-05	3.0769304132898574e-09	3.6201306648464927e-06	-0.0012356870108396	1.758968937060003e-05	1.5269223887577055e-06	3.093971721541997e-10	0.0034901866563204	1.3602804699915788e-08	1.2181402895956974e-05	1.8503629570405103e-16	0.0	0.0	0.0	0.0	0.0
461.7987226825268	1.38964547188516	213258.06027121327	1.931114537530929	744.4133064184296	2.2028301967662856	554151.1707728187	4.852460875785392	531.0306782146076	0.9198767134557784	0.8461731679582042	281993.5812050662	580.3885428182194	439.31424938221534	0.97984	27.326073	0.0561267782389011	0.0306352308272962	0.0653441437	-0.0301690418	0.136872861	0.016702271	0.0825199183	-0.0485298676	-0.0460119268	0.093406845	0.0369583858	-0.0778774037	-0.0032663339	0.0528245609	0.1352556244	0.1250241506	0.0732168988	0.0420001651	0.0216663497	0.0059881847	-0.0330690487	-0.0056709094	-0.0136595313	-0.0131261892	0.0002445312	0.0411783375	0.0580471991	0.0297876675	-0.064927451	-0.0018057626	0.0729317279	0.0311534704	0.1285087002	-0.0830504485	-0.0458941468	0.0960253424	0.0864795556	-0.0077126994	-0.0823071035	0.0725336618	0.0992707336	0.0545855549	-0.0591981446	-0.1102869313	-0.0013836665	-0.0421754966	0.0795622748	0.0350124004	0.0521630168	-0.0432458838	-0.0751483846	-0.0163615113	0.1323755708	0.0517803476	-0.0139337349	-0.0254733169	-0.0411280264	-0.00875813	-0.053922002	-0.1033488188	0.0203916641	0.036044854	0.034265641	-0.1198802853	-0.0292486424	0.0194384705	-0.0102799329	0.0395160016	0.0908321034	-0.010595667	-0.0086310719	-0.117268424	-0.0083466672	0.0539547145	0.0789857695	0.0356452072	0.1302681224	-0.0947902854	0.0367105715	-0.0242545084	-0.0378463333	-0.0955192053	0.0051150229	-0.0691552548	-0.0013151268	0.0761772025	0.0602546951	-0.0416711435	-0.0027458547	-0.0161247987	-0.0456315067	-0.006838452	-0.017486447	-0.0142554748	0.0028598622	0.0442626604	-0.0533098922	-0.0805491347	0.0878214268	-0.0096675445	0.0533283702	-0.0408077566	-0.0975006321	0.0	0.0	0.0	0.0	0.0855323386938664	-0.0002901425226298	0.0073157809624422	8.418268343798846e-08	-0.0248881346159635	-0.0267808419522452	0.0007172134956711	0.0006194192446623	-0.1641784216119504	-0.0053491883278412	2.861381576671257e-05	0.0269545541229913	0.0019937905623086	9.112646561509984e-05	8.304032735499971e-09	3.975200806350843e-06	-0.0010972669278923	0.0001384200829472	1.203994711046206e-06	1.916011936313737e-08	0.0032456010961591	-0.0002445855601613	1.0533926475389153e-05	5.98220962394169e-08	0.0	0.0	0.0	0.0	0.0
460.3177045739206	-1.4810181086061789	211892.38914420325	2.1934146380194237	742.6770473008745	-1.7362591175550506	551569.1965875453	3.014595723293043	528.0618319668613	-2.9688462477463418	8.814048042757532	278849.29838019767	578.037274778559	436.9136404422708	1.038705	28.967705	0.148487382969135	0.0973554586940377	0.1047586371	-0.0435220086	0.1057658012	0.1001044977	0.0983826323	-0.0650862544	-0.0183243802	0.1085486548	0.0661042067	-0.1685473322	-0.0805522287	0.0491559873	0.089971506	0.0348949041	0.0202543245	0.1034431627	-0.0367389611	-0.0819586396	0.0186233	0.0596770864	-0.0310188698	0.106359699	0.0442039729	0.0074778355	0.030560879	0.0821170809	0.0543545775	-0.0100080805	0.1545608555	0.0960380125	-0.1230841426	-0.0153588539	0.028735877	-0.0045977373	0.0077227642	-0.0217708965	-0.1209765328	0.0135679734	-0.0101569679	-0.0558051506	0.0243624405	-0.0159126598	-0.0388323701	-0.0163153426	0.1378138682	-0.0156994851	0.0825269836	-0.0463970006	-0.0052092461	0.0359549009	0.0845801892	0.0833264862	0.024273407	-0.0971773708	-0.1359885372	0.0012482619	-0.0584740217	0.0592659219	0.0506793848	-0.0451579412	-0.055821431	-0.0158070636	0.0449012135	0.0478749059	0.0015620884	-0.0600269937	-0.0356891967	0.1160811189	0.0116815583	-0.0963599216	0.0186471378	0.0706773091	-0.0365263754	-0.0492663925	0.1609829898	-0.0498297683	0.0429134114	-0.0642111665	0.0088175897	0.1303874115	0.1002517543	0.0079405566	0.0823313129	-0.0497934196	0.0353120418	-0.0814751757	-0.0648189553	0.0112151514	-0.0140959778	-0.0238999803	0.0254088308	-0.0753428063	0.0025028047	-0.0703166227	0.1094119816	-0.0356022426	-0.0356845665	-0.0625758462	0.0520586536	-0.0435238364	-0.0980492148	0.0	0.0	0.0	0.0	0.08580870083955	0.0002763621456836	0.0073631331397713	7.637603556684684e-08	0.0638520287394897	0.0887401633554532	0.0078748165923525	0.0040770815741486	-0.1638945996039922	0.0002838220079582	8.055493220142826e-08	0.0268614397793529	0.0012798114727525	-0.0007139790895561	5.097661403233574e-07	1.637917405788923e-06	-0.0013227710804337	-0.0002255041525413	1.749723331231738e-06	5.0852122813414974e-08	0.0034898585632624	0.0002442574671032	1.2179112791575902e-05	5.966171023571965e-08	0.0	0.0	0.0	0.0	0.0
461.4236490571685	1.1059444832479244	212911.78390923305	1.2231132000265186	744.169203426061	1.4921561251865114	553787.8033277782	2.226529901931624	530.7386434366415	2.676811469780205	7.165319644746861	281683.5076369665	580.2409013469568	436.248832985631	1.057504	29.491983	0.125122182874188	0.0777076638060299	0.0778060744	-0.0244612878	0.1321206423	0.0522765016	0.0947181513	-0.0472758663	-0.0477472954	0.0920563518	0.0253619558	-0.1100221893	-0.0258211121	0.0994715191	0.0327564942	0.03299917	-0.068999967	-0.0351490378	-0.0021793917	0.005756152	-0.124773263	-0.0284167005	-0.0553985235	-0.1744086737	0.1103488799	0.016402341	0.0574423562	0.0121599854	-0.0806035756	-0.007825351	0.0388006919	-0.0950118078	-0.0286042637	-0.0938661352	0.0022729833	0.0305180766	-0.1094615633	-0.0444798685	-0.1442042007	0.0852257943	0.0588028075	0.1027443326	-0.0433614491	0.0863052701	0.0834037143	-0.0400324877	0.0770293427	0.0272029771	0.0007117679	-0.0293903475	-0.0116468086	-0.0621181556	0.159743319	0.0636110086	-0.0320430991	0.0192368869	0.0569108019	-0.029838187	-0.0251685418	-0.0147794547	0.1116624973	0.078434556	-0.0252454483	0.0191292992	-0.0528096317	0.0200460054	0.0249785977	0.0381147388	0.008700097	-0.0189360378	-0.1787642594	-0.0898337835	-0.0643588648	0.0997088139	0.003713161	-0.0622415869	0.1395090127	-0.1131517088	0.0264179411	0.0210696703	-0.0697132364	-0.1194499109	-0.0047487412	-0.0593315208	0.0716387838	-0.0116868844	0.0200274942	0.0299808615	0.0190722616	-0.1110093246	-0.0583795063	-0.0217561833	0.0422979118	-0.0289693886	0.0765940624	0.1128087667	-0.0642553552	-0.1038715836	0.0522404636	-0.06158071	0.0507768297	-0.046199429	-0.0983925981	0.0	0.0	0.0	0.0	0.0855579095929783	-0.0002507912465716	0.0073201558939202	6.289624935698414e-08	0.004795077175757	-0.0590569515637326	0.003487723528001	2.299276512146573e-05	-0.1640623062245509	-0.0001677066205587	2.8125510579221533e-08	0.0269164403237183	0.0022150016371557	0.0009351901644032	8.745806435964844e-07	4.906232252602431e-06	-0.0012539840299146	6.878705051910003e-05	1.5724759472808603e-06	4.731658319117219e-09	0.0031809011093182	-0.0003089574539441	1.0118131867261756e-05	9.545470834768237e-08	0.0	0.0	0.0	0.0	0.0
461.6750095773988	0.2513605202302642	213143.81446829127	0.063182111130429	743.8303128360362	-0.3388905900247891	553283.5342937555	0.1148468320073497	531.2872713529147	0.5486279162731762	0.3009925905142472	282266.1647016256	581.6999590584402	434.4273785056217	1.125258	31.381536	0.0814580255202562	0.0359163515341837	0.0814341282	-0.0638425302	0.1669742163	0.0094158677	0.0802102935	-0.0574563713	-0.0837898609	0.054822873	0.0592224326	-0.0531233157	0.0064138307	0.0693107561	0.1735295263	0.0445620528	-0.0825247726	0.0763604237	-0.0912513076	-0.103344615	0.0484470352	0.0710054335	0.1121773497	-0.0250414481	-0.0565759811	0.0410209864	-0.0232180225	-0.0599185518	-0.0435373537	-0.0477046791	-0.0094430756	-0.0898872021	-0.1575221053	0.0203329598	-0.0754770973	-0.0175530416	-0.1019736357	-0.0532641119	0.1465578821	-0.0623832766	0.07240001	-0.0180306538	-0.0290500998	0.0843674454	0.0404983503	-0.0811395663	0.0770568555	0.0940429562	0.0121629021	-0.1141754473	-0.0027026644	0.1058445701	0.0860129428	-0.0085149204	0.1136184821	-0.1020211666	0.0458938769	0.0001267871	-0.0924604558	0.0249699247	0.0530677213	-0.1162686607	-0.0073711405	-0.0445784816	0.0807807133	-0.0172228942	0.0019867883	0.0169306488	0.0312533815	0.0454065327	0.0318177991	0.0637928476	-0.103730489	0.0218383121	-0.0918566154	0.0014355876	0.1734408785	-0.0433963705	0.0842683245	-0.1253389638	-0.0516070894	0.1736610477	0.0399101885	-0.023473591	0.0366640472	0.1593375036	-0.036793148	-0.0374758498	-0.051218532	0.1181024717	-0.0826508874	-0.0631259026	0.0021807539	-0.1515215744	-0.0740847499	-0.14596803	0.1675904953	0.0798399557	0.0946721032	-0.0011200524	0.0494831965	-0.0488320453	-0.0985300633	0.0	0.0	0.0	0.0	0.0857048295437152	0.0001469199507368	0.0073453178071172	2.1585471924529407e-08	0.0209752651362578	0.0161801879605008	0.0002617984824371	0.0004399617475363	-0.1809829138990295	-0.0169206076744786	0.0002863069640736	0.0327548151233835	0.0019095828720707	-0.0003054187650849	9.328062206604637e-08	3.646506745305784e-06	-0.0009041717144573	0.0003498123154572	8.175264892246533e-07	1.2236865604559753e-07	0.0034898762274667	0.0003089751181484	1.2179236083037203e-05	9.54656236348793e-08	0.0	0.0	0.0	0.0	0.0
462.5067713711617	0.8317617937628938	213912.513564176	0.6918276815636667	752.2439257161001	8.413612880063852	565870.9237767695	70.78888169557634	530.7346571478652	-0.5526142050495082	0.3053824596224999	281679.276297862	582.6145807330528	440.0073008062909	2.217045	61.829613	0.3549880177255077	0.2827387328121574	-0.0087565107	0.0587394476	0.0574276964	-0.148656157	0.1391800742	0.0404065036	-0.1016918411	0.1051993063	0.0470534393	-0.059383926	-0.0132328244	0.0086933984	-0.0377856244	0.044568985	0.1167440966	-0.0911679409	0.1039759038	0.1201703547	-0.0922534328	-0.0162602149	0.0890137284	-0.0289592777	-0.0254179748	-0.0320632944	-0.0576854661	-0.0317450669	-0.1628935117	0.0111194109	0.0186514855	0.0715463071	-0.0601763096	-0.0455417089	0.0248729739	0.0564586288	0.0038772346	-0.0044383301	0.0624506562	0.0213652911	-0.0108373668	-0.1056205249	0.0299500823	0.0687973344	-0.0244909943	-0.0991361332	0.0928205916	0.0264812524	0.029450229	0.2208502116	-0.0234219604	-0.1233278267	0.1065888469	-0.0234512275	-0.1300870108	0.1315054452	0.1351562856	-0.087232535	0.1600448029	-0.1678780368	-0.0380061196	0.115556187	0.0212000056	0.0697553231	-0.1211300444	0.1007974062	-0.0311562198	0.1031132163	0.1186102258	0.057186877	0.0673531737	0.0382553933	-0.0699031424	-0.0102137864	-0.0526523636	-0.0704276129	-0.0284837753	-0.2148856105	0.0026349092	0.1071399957	-0.0987161956	-0.6717858685	-0.205604356	0.0872963886	0.2871104878	-0.1886972527	-0.0021084873	0.0242846279	0.0585940068	0.1155460685	0.0628820555	-0.0671121283	0.0644716228	-0.0572593909	-0.0804936649	-0.0910350886	0.1850914039	0.1163323518	0.1106068139	-0.055384669	0.0481780549	-0.0514192365	-0.0984613227	0.0	0.0	0.0	0.0	0.0928591242002738	0.0071542946565586	0.0086228169472418	5.1183932032863005e-05	-0.0036953349029005	-0.0246706000391583	0.0006086385062921	1.3655500044594646e-05	0.0984535890274713	0.2794365029265008	0.0780847591677922	0.0096931091923902	0.0014810170840369	-0.0004285657880338	1.83668634673032e-07	2.1934116032091624e-06	-0.0010672132863482	-0.0001630415718908	1.138944198558125e-06	2.6582554164655493e-08	0.0037728012696078	0.0002829250421411	1.4234029419954228e-05	8.004657947054342e-08	0.0	0.0	1.0	0.0	0.0
