global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
860.9221293219181	0.1169089172631174	741186.9127561854	0.0136676949356344	866.9498846054078	-11.019384193420365	121.42682800220258	751602.1024173298	809.1752256380095	-3.4956286236956657	654764.5457863235	12.219419474800452	813.4336622442518	650.0939004169811	1.553747	27.592154	0.2219217167174408	0.1156053484242629	-0.0438529795	0.00846151	-0.2156668164	0.0700171013	0.1453679754	0.191256472	0.0258671456	-0.0337142635	0.1683687957	-0.0006277537	0.0645524069	-0.0993578142	0.0901154085	-0.0801037022	0.0992907998	0.1220104769	-0.1332655537	-0.1420874566	0.0789219536	0.0511157771	-0.0252710208	0.0776858925	-0.012185436	0.2409543326	-0.011626065	0.1844313533	0.0917513724	-0.1023742572	0.2851863374	0.0149789096	0.1100461827	0.1579381349	-0.1497119223	-0.0334805859	0.0983786247	-0.1504771411	-0.0011218622	-0.0141865248	-0.009627759	0.0683812972	0.1400329473	0.3548311322	0.0011073336	-0.0135315673	-0.0780507494	-0.0189178774	-0.2700962587	-0.0271485798	-0.0040620725	0.1338800307	0.1046565728	-0.0187859366	0.2744360043	-0.1428745821	-0.2365648101	-0.3711818513	-0.1380261927	0.0071437652	-0.0720341384	-0.1744157028	-0.1295368053	-0.0649517996	0.1558239467	-0.117433471	0.1945299808	-0.099396512	-0.1684106747	0.0419300793	0.0457309094	-0.0969452773	-0.1419548332	0.1437067008	0.1082959623	-0.023088302105279	-0.014626800190669	0.0002139432838177	0.0005330696941046	-0.0921432817392116	-0.0729555025179991	0.0084903843696717	0.0053225053476537	-0.0038489872371627	-0.0051874574271976	2.690971455898754e-05	1.4814702751841356e-05	-0.0004418702999483	0.0013780620625703	1.8990550482955096e-06	1.9524936197640065e-07	0.0002497301910544	-0.000376461993514	1.4172363256053498e-07	6.236516832406712e-08	-0.0010394451043597	-0.0008285150755472	1.0804461249773478e-06	6.864372304089826e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.9713058915901	2.0491765696719995	744719.4747922363	4.199124613692703	881.5934989929199	14.643614387512116	214.43544233015183	777207.0974665794	812.0414518342985	2.8662261962890625	659411.3194971554	8.215252608293667	817.7627981730869	666.6789485168457	1.532947	27.222786	0.2319737439963098	0.1722443025949833	0.0185230119	-0.0123152048	0.0454344354	-0.0168435152	-0.1540894848	-0.0475835796	0.12896352	0.1332768357	0.0054878518	-0.1237089571	-0.1780013615	0.0598246801	-0.1067606086	-0.0005285629	0.0352985597	-0.0455731858	-0.0399310745	-0.0038741863	-0.0355436688	-0.0580758693	-0.1458478219	-0.1456779437	-0.1461993219	0.0865194591	-0.0396679591	-0.041524746	-0.0768000011	-0.0875885149	-0.1636572727	0.193757037	-0.1113029193	-0.0179715615	0.0545020361	-0.0390935957	0.061636194	0.025551584	0.0416647581	-0.0226829923	-0.2395445041	0.0052887105	-0.1015335142	-0.0796980499	-0.0091392157	-0.1653243627	0.0815238107	0.1029829238	-0.0330806218	0.0216942694	-0.0211579349	-0.1261536163	0.1492878779	-0.2033119255	-0.1848991429	-0.0948456675	0.0230612006	-0.0169423914	-8.29669e-05	0.0345373941	-0.0446245558	-0.1290593592	0.0607146302	-0.0327868323	-0.0860506565	0.0149491028	-0.1507129716	-0.1904744619	0.0497164064	-0.0980042687	-0.2402964804	0.1415460892	0.0857674937	0.1412592515	0.0993643757	-0.023268260398396	-0.000179958293117	3.23849872615842e-08	0.0005414119419675	0.0753268346427091	0.1674701163819207	0.00567413201729	0.028046239880974	0.0131134594711994	0.0169624467083621	0.000287724598334	0.0001719628193027	-0.0008787666216341	-0.0004368963216858	1.9087839590258206e-07	7.722307752982094e-07	0.0005578678157627	0.0003081376247083	9.494879576087315e-08	3.1121649986384577e-07	-0.0008372545984956	0.0002021905058641	7.009952627020284e-07	4.088100066158068e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.1603632422779	0.1890573506877899	745045.8126725411	0.0357426818490859	871.269256401062	-10.32424259185791	106.58998509553294	759110.1171496594	812.3230931208684	0.2816412865698794	659868.807617455	0.0793218143007369	816.2512275150845	666.0966544168646	1.105415	19.630472	0.1243262234707311	0.0619480289580251	0.0770738718	-0.0040733581	-0.0187545604	0.074355511	-0.066943825	0.143014174	0.0494143804	0.0090276939	-0.0228073377	-0.0069768275	-0.1808942416	-0.1067515401	-0.0959113395	-0.0620710945	0.0056635171	0.0165008186	-0.0783426915	0.048635449	-0.0875083541	0.0441916064	-0.1695469737	0.142181979	-0.0726945738	-0.1075403478	0.0117571311	-0.0389270295	0.1412326421	-0.1575751775	0.0512149538	-0.0302493875	-0.1158892216	0.0936408665	0.0041579114	-0.042580748	0.038708966	0.071820698	-0.1382603571	-0.007646583	-0.0477756762	0.186476104	0.1063931419	0.1015590507	0.1175245265	0.140128509	0.0102817429	-0.0429047846	-0.1217490179	0.0601959906	-0.0097769761	-0.0883252467	0.1617365589	0.0744953939	-0.0975250976	-0.0336264994	0.068939358	0.129285195	0.150892023	0.0670179921	-0.1163984204	-0.0788020715	-0.0249827837	-0.0377071613	0.1360183686	0.0243987504	-0.2029643925	-0.0587066523	-0.1247605964	-0.083479017	0.0217215614	-0.1153231938	0.0660580339	0.1386044847	0.0898496795	-0.0029990004284172	0.0202692599699788	0.0004108428997305	8.994003569646549e-06	0.0229723863307071	-0.052354448312002	0.0005277305337272	0.002740988258054	0.0040172311964141	-0.0090962282747853	8.274136882700355e-05	1.613814648544266e-05	-0.0013328791487809	-0.0004541125271468	2.0621818731165322e-07	1.7765668252548969e-06	0.0004168870669603	-0.0001409807488024	1.9875571532885405e-08	1.7379482659876167e-07	-0.0005802221361655	0.0002570324623301	3.366577272964561e-07	6.606568669147429e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.3066668222747	2.146303579996811	748755.6276470751	4.606619057507127	881.3954189300537	10.1261625289917	102.53916756355557	776857.8845108848	812.6726754995493	0.3495823786809069	660436.8775035958	0.122207839484201	818.0540441104343	657.965729016174	1.03055	18.300993	0.044540437621867	0.0258831837991827	0.0244353268	-0.0362318465	0.1011628846	0.0832974201	0.0359260057	0.0465738447	-0.0636802668	0.133584577	-0.1315370185	0.0193747877	-0.1934526224	-0.1368364474	-0.1321986637	-0.025920464	-0.0127779746	-0.1223655104	0.026091324	0.063158216	-0.0950020319	0.057623263	0.0530590379	0.1644967387	-0.1013904855	-0.0866756612	0.1286603321	-0.0138635814	0.0643682363	-0.0800584674	-0.0866072453	0.1221758602	-0.142103045	-0.0173734567	0.1837234336	-0.0317297874	-0.0254778062	0.0633750356	-0.1487634173	-6.55239e-05	0.0395352123	0.0444442904	-0.1328868009	0.0210863531	0.1618524718	-0.0286386399	0.1012277692	-0.0109393756	0.0673500253	0.0109603662	0.0152835852	-0.0654984557	0.116251831	0.0838589494	-0.1172958689	0.094788766	0.0916473674	0.0626332598	0.1029836073	0.0734624648	-0.1352805937	-0.0404845737	-0.0884435523	-0.0304468551	0.2432350374	0.0746424548	-0.1260988336	-0.1411897316	-0.0341926031	-0.0728438302	0.0140963129	-0.1351869292	-0.0145109751	0.1357462967	0.0798077096	-0.0045823083481622	-0.0015833079197449	2.5068639687272386e-06	2.099754979763699e-05	0.0317895408255424	0.0088171544948353	0.0010105749058988	7.774221338579436e-05	0.0066695828970608	0.0026523517006467	7.034969543923443e-06	4.4483336020765934e-05	-0.000874927055548	0.0004579520932329	2.0972011969639482e-07	7.654973525298931e-07	0.0002497558003351	-0.0001671312666252	2.7932860283743694e-08	6.237795980102634e-08	-0.0005848912464402	-4.669110274699967e-06	3.420977701623708e-07	2.1800590757308805e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.3204322781935	2.013765455918815	752244.7322472325	4.055251311451912	884.373653125763	2.9782341957093195	8.869878924492337	782116.7583430073	812.1939910675262	-0.4786844320231012	659659.0791261968	0.2291387854612789	816.361389875412	677.5431221526319	1.253643	22.262781	0.0748915872798954	0.0489210128249773	0.0502598109	-0.1261894165	0.0169454268	0.1151800756	-0.0918574232	-0.0263345589	-0.1302329346	0.0082785087	-0.1635852344	0.0123476687	0.0981998441	-0.0868312444	-0.0614972587	-0.0865621671	-0.0258360335	0.1023693749	0.0313340877	0.0702399134	0.0180237702	0.0011910647	0.1843916006	0.1986983461	0.0687043736	-0.0143375106	0.0040279393	0.0596595278	0.2262855603	0.011180765	-0.1667780276	-0.0082208661	-0.0420211024	0.086711262	0.0177948165	0.0833939276	-0.0709743344	0.0316538192	-0.0488210517	-0.0108949379	0.2502248734	0.0708681094	0.1400001753	0.0680744749	0.1069139932	0.0027342123	0.0135922186	0.2334165953	0.1421029294	0.0255219988	-0.0345850539	0.1180497006	-0.0428013121	0.1295951508	-0.0871248907	0.1020920548	0.035885953	0.0670346953	0.1601075045	0.0796573719	-0.3061149784	0.0136206458	0.0196895154	-0.0448881916	0.1840844992	-0.0278998348	-0.0477497726	0.0616315863	-0.0223938023	-0.0530890248	0.0230451354	-0.0073020637	-0.1062119993	0.1326888823	0.0692973963	-0.0019104788695756	0.0026718294785865	7.138672762644341e-06	3.649929511094863e-06	0.0143122795059724	-0.01747726131957	0.000204841344657	0.0003054546632325	-0.0383687374322931	-0.0450383203293539	0.0020284502980894	0.0014721600121482	-0.0009149463148659	-4.001925931790002e-05	1.6015411163533276e-09	8.371267590866906e-07	0.0002496969664542	-5.883388089997786e-08	3.461425541752779e-15	6.23485750564299e-08	-0.0004308858165913	0.0001540054298489	1.856625869395514e-07	2.3717672422944457e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.2059539361013	-2.114478342092184	748581.342726479	4.471018659176911	885.5093411445617	1.13568801879876	1.2897872760430524	784126.7932542758	811.6050503604062	-0.5889407071200594	658702.7577705174	0.3468511565030756	816.8000242369516	674.4914243802157	1.232798	21.892605	0.1503366727481055	0.0968755018263478	0.0113335926	-0.1509459818	0.0445866683	-0.0177570757	-0.0257042888	-0.185498251	0.0120656654	0.1118638256	-0.0295600777	0.0641176205	0.0909648053	0.1898630007	0.0138522906	0.0168609025	-0.1150116557	0.0305445723	0.1867264195	0.0364370329	0.0922838229	-0.034123588	-0.0431056668	-0.0336754307	0.0715828969	0.1195352487	0.1812520579	-0.0070162646	-0.0121864297	0.0739128962	-0.0540534818	-0.0940613241	0.0093623378	-0.0725863381	0.0020293839	0.0169780472	-0.1460481409	-0.0139468688	0.1659538772	-0.0760492013	-0.0400442039	-0.0088928629	0.2050594314	0.0842428506	0.0034343013	0.0416159192	0.0707592481	0.0429984373	-0.0242455079	0.0318970396	0.0668306185	-0.0366130763	-0.1684248754	-0.0571102378	-0.1134067848	0.01922969	0.0831973024	0.0380453316	0.2029291045	-0.02402036	-0.1145508411	0.0491237637	0.0773712759	0.1266597859	0.1814993634	-0.0920289289	0.0278889841	-0.0036788372	-0.1042064375	-0.2529855667	-0.0885076144	-0.0374228149	-0.0591218011	0.1294367287	0.0583804184	-0.0232351475837049	-0.0213246687141293	0.0004547414957673	0.0005398720832365	0.1029228951669125	0.0886106156609401	0.0105931223495392	0.0078518412078108	-0.028872951902727	0.009495785529566	9.016994282351685e-05	0.0008336473515771	-0.001423962440849	-0.0005090161259831	2.590974165108432e-07	2.027669032948642e-06	0.0002497294220387	3.245558449999162e-08	1.0533649652360965e-15	6.236478423178315e-08	-0.0003218223412895	0.0001090634753017	1.0356961935305543e-07	1.1894841644906336e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.0525204862419	-5.153433449859449	739690.3379947374	26.557876322130262	883.2376720428467	-2.27166910171502	5.160480507686724	780108.7853156673	810.9091625080242	-0.6958878523819294	657573.6698394653	0.484259903092734	816.4172187532697	667.0387919755416	1.376088	24.437214	0.2105888220070955	0.1460802492938298	-7.3008e-06	0.0852051154	0.1161530692	-0.0310941299	0.0885791543	-0.1211897967	0.2405715049	-0.0105106154	-0.0127835496	-0.1730024326	-0.02349568	0.0843074549	0.0912112719	0.1372612425	-0.2178434466	-0.1461774261	0.0390125734	0.1402596489	0.0831475362	0.0136496758	-0.2060335299	0.2235195402	0.0166598778	0.1054916808	-0.1410663328	0.0606559508	-0.0362756211	0.1858545823	-0.070295159	-0.2071659035	0.05941641	-0.1969084806	-0.026874466	-0.1652306841	-0.1494886562	0.1609216873	0.0263456865	-0.07951308	0.0353558627	0.1647318114	-0.1709379393	0.02338981	-0.2212201624	-0.1436273312	-0.0973797823	0.0949073951	-0.0084776834	0.0166296205	0.01811835	-0.0491566109	-0.0279203117	0.1301258159	-0.0347501276	0.0485924565	0.0744687731	0.1695271541	0.1384848169	0.0774257736	0.2507524959	-0.0649427175	-0.207220629	0.0075590845	0.141015528	-0.1865878008	0.3190989231	-0.0518738036	0.0861285654	-0.1120916823	-0.0870572421	0.1164439524	0.1044884432	0.1259946088	0.0471208409	-0.0233494294747487	-0.0001142818910437	1.3060350620546649e-08	0.0005451958567962	-0.0298247393614161	-0.1327476345283286	0.0008895150779764	0.0176219344728667	-0.0188246241958438	0.0100483277068832	0.0001009688897049	0.0003543664761147	-0.0004320048969785	0.0009919575438705	9.839797688415951e-07	1.866282310134044e-07	0.0002489915083434	-7.37913695300033e-07	5.4451662171135e-13	6.199677122712144e-08	3.905375876149896e-05	0.0003608761000509	1.5251960734013567e-09	1.302315595880186e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.4490639839082	-3.6034565023336422	733504.9991989125	12.98489876421061	874.0714509963989	-9.166221046447845	84.01960827234342	764000.9014469502	809.2529837868431	-1.6561787211811634	654890.3917679085	2.742927956493274	815.1040511471884	647.474483385953	1.191023	21.15074	0.0980265546344772	0.0564976630333359	0.032217989	0.2334067359	0.0485940982	-0.1132368319	0.0913256749	-0.0211207796	0.152539399	-0.286591707	-0.0492247838	0.0307035455	-0.0629731424	-0.0817115055	0.1315453671	0.1720063533	-0.0329409242	0.1037495915	-0.0076160119	-0.0350808836	-0.1249032656	0.036196821	0.0370634844	0.098608986	0.09797217	0.1563871671	0.0338084722	0.0201506121	0.0275939421	0.0900364445	0.0918766246	-0.0162292007	0.1150225546	-0.1596430229	-0.128604996	0.0267605421	-0.0176979984	-0.0217260094	-0.0779227261	0.1378055504	0.0741835418	0.0358777082	0.0517955775	0.0334249461	-0.1238200293	-0.2175300319	-0.0308243319	0.0285669343	0.1902524392	0.0535734265	-0.0179460699	-0.0362687905	-0.208800272	0.1169163779	0.0180271324	-0.0488400472	-0.018690248	0.1162927497	0.0740594151	0.0706812219	0.0903221223	-0.1073907487	-0.1257487303	-0.0466508625	0.1327213353	-0.158174946	0.0712169783	0.0805055247	-0.0673803085	-0.1937364245	0.0583403703	0.096818966	-0.1463847332	0.1223675745	0.0355847396	-0.0233342520819235	1.5177392825201086e-05	2.3035325297046538e-10	0.0005444873202227	0.0126339182820061	0.0424586576434222	0.0001596158911564	0.0018027376088813	-0.0257355551706126	-0.0069109309747687	4.776096693801883e-05	0.0006623187999396	-0.0010759802569699	-0.0006439753599914	4.147042642760533e-07	1.157733513389012e-06	0.0004570440465634	0.00020805253822	4.3285858659784564e-08	2.0888926049904733e-07	-8.175411549632167e-05	-0.0001208078742578	6.683735400585903e-09	1.4594542482693402e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.9549637531045	2.505899769196276	737803.6297560971	6.279533653257949	878.0328834533691	3.961432456970215	15.692947111137071	770941.7444254376	810.6391876860932	1.3862038992501766	657135.8926123691	1.921561250296394	815.892947946276	656.1986412611875	1.337648	23.754572	0.1544761338742224	0.0854454568375566	0.1818715917	0.285836438	0.0268753821	-0.0871390388	-0.1422835523	0.0984044815	0.0717428972	-0.1862510233	-0.0380243486	0.136728338	0.0781013623	0.1863725867	-0.013769019	0.2642890428	-0.0126692728	0.1301456738	-0.0992008666	-0.0213388512	-0.1553016763	-0.0531217595	0.0221753467	0.1130674365	-0.0748289699	0.1459404855	-0.2352962616	-0.0027411299	-0.1465596571	0.0609010595	-0.1250897716	-0.0158941186	-0.042274191	-0.1762140086	-0.1996938744	0.0868920737	0.0853331579	0.0342770449	-0.0845640386	0.1648101577	0.0329066639	0.0421943655	-0.0546314045	-0.0048702408	-0.0305986326	-0.2192448261	0.0341155457	0.1060436276	-0.1890195979	0.1866928363	-0.1768427952	-0.125055303	-0.1453927959	0.1089099717	0.0001909077	-0.1880509577	-0.1499109667	0.1256446549	-0.1552081199	-0.0539351804	0.1695958943	-0.2743186566	0.1016448534	0.179308675	0.0075653931	0.1252547178	0.0236558029	-0.0420995569	0.0488507128	0.006157126	0.11613612	-0.1770991736	-0.2538472679	0.1185609488	0.023839813	-0.0054347919775494	0.0178994601043741	0.000320390672028	2.953696383923532e-05	-0.025413635674738	-0.0380475539567441	0.0006458528782083	0.0014476163620913	-0.0135272768337273	0.0122082783368853	0.0001490420599508	0.0001829872185362	-0.0025109646031452	-0.0014349843461753	2.0591800737681536e-06	6.304943238248132e-06	0.0007221372300363	0.0002650931834729	7.027439592379662e-08	5.214821790045e-07	-0.0001080934153725	-2.6339299876178325e-05	1.168418644689182e-08	6.937587179672476e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.7695023443691	-0.1854614087353638	737485.0581567955	0.0343959341301057	876.1122497558594	-1.9206336975097429	3.6888338000099465	767572.6741722733	810.1450911301833	-0.4940965559098913	656335.0686823331	0.2441314065620163	815.0705310617175	648.8862455264004	1.347943	23.937393	0.1803398404899667	0.0996346356939847	0.0272607493	0.1427237268	-0.1461904006	-0.1175244654	-0.0174509858	0.0980829736	-0.0104282017	-0.1810888062	0.0402492797	0.0035257906	0.1475471184	0.0852877995	0.0625746226	0.0441004857	0.1046598548	0.1704430231	-0.0814253927	-0.0941992395	-0.1010086793	-0.0847901757	0.033453626	-0.0256527024	0.1360135907	0.1187127959	0.0679402597	0.1612646821	0.2048583804	0.0545011631	-0.0117880772	-0.2191855958	0.0666779453	0.009852025	-0.1641309284	0.0815192016	0.1334078727	-0.0995975068	0.0030433059	0.1424638211	-0.0178838874	0.0073951103	0.1075453026	-0.107330626	0.0488216917	-0.1307563676	0.0158864877	0.1561449517	0.1769268892	0.042779159	-0.0033368774	0.0400124171	-0.1304184743	0.0484901781	-0.0410001584	-0.1393115923	-0.0872584441	0.1085203356	-0.0918214593	0.1164714618	0.0055612481	0.0132060101	0.1195502635	-0.1454277033	-0.0893045222	-0.1539391293	-0.0710922732	-0.0705537647	0.0353054703	-0.1866367606	-0.0026718542	0.2341047584	-0.0467374755	0.1145803187	0.0119549848	-0.0124661975275444	-0.007031405549995	4.944066400850049e-05	0.0001554060807957	0.0297119611409328	0.0551255968156707	0.0008828006348403	0.0030388314242838	-0.0192432061058838	-0.0057159292721565	3.267184744429554e-05	0.0003703009812335	-0.0009240099061269	0.0015869546970183	2.5184252103884447e-06	8.537943066206426e-07	0.000248962484155	-0.0004731747458813	2.2389434013983285e-07	6.198231851662863e-08	8.111531877078861e-05	0.0001892087341432	6.5796949392866516e-09	3.579994507610566e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.5752452350343	-0.1942571093347851	737151.4517303994	0.0377358245271066	874.336206150055	-1.7760436058043751	3.154330889718606	764463.8013848715	810.6981719757293	0.5530808455459919	657231.5260447892	0.3058984217098693	815.2960250377655	641.9983955036511	1.047425	18.600657	0.0909196906306205	0.0445284034304065	-0.0167794881	0.0852156929	-0.1727234846	-0.0805263743	0.1193958062	0.1875834856	-0.0930999277	-0.0350124023	0.1360595425	-0.0658823849	0.0778472318	0.0638928809	0.0134190373	-0.1062273839	-0.0072803798	-0.0088021184	-0.1322805615	-0.1647160679	0.0592378753	-0.0882287936	-0.0671271403	-0.1960293582	0.1275019998	-0.1034324916	-0.0226789579	-0.0823901892	-0.098279776	0.2146466801	0.1226503653	0.1661215834	0.0238483014	0.1615961499	-0.0939133901	-0.0701856247	0.0858418794	-0.1221409067	0.129393238	0.0504233079	-0.0347188931	-0.0288413574	-0.1000214294	-0.1865658885	-0.2329458755	0.1137774923	-0.169318036	-0.0432212759	0.0477446176	-0.0010540882	0.1249214129	-0.0541157939	0.0038382642	-0.0101326806	0.1270286135	-0.1291684662	-0.0390660236	0.1453344579	-0.1025104699	-0.0600078268	0.0655259217	0.1368447504	0.1523779506	-0.1206077636	-0.1041793696	-0.0582054905	-0.1002489854	0.0338871145	-0.1376141607	-0.0587481253	0.0225062855	0.0917075864	0.0095265329	0.1104315261	-0.0	-0.0086941811567271	0.0037720163708173	1.4228107501713714e-05	7.558878598598858e-05	0.0162030333826379	-0.0135089277582949	0.0002625382907988	0.0001824911291788	0.0020915524000315	0.0213347585059153	0.0004551719205057	4.374591442077529e-06	-0.0002329994314496	0.0006910104746773	4.774954761137475e-07	5.428873505583685e-08	2.400574825567325e-05	-0.0002249567358993	5.060553302647943e-08	5.762759493147593e-10	-4.899723056444592e-05	-0.0001301125493352	2.400728602985473e-09	1.6929275494513836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.2300156486605	1.6547704136261243	739995.6798228946	2.7382651218123755	876.1827680587769	1.846561908721924	3.4097908827427545	767696.2430431404	810.3590605408996	-0.3391114348297606	656681.8070007294	0.1149965652322989	814.0927532400403	655.2113894098455	0.909179	16.145622	0.0242379475648833	0.0139004658794941	-0.0165102427	0.0399933341	-0.1988458299	-0.1196231041	0.0562301603	0.1050112774	-0.1011098835	0.0133115011	0.056518846	-0.1404780834	-0.0250603172	-0.0041597485	-0.014927365	-0.1768863667	0.0188287874	-0.0027669188	-0.0800696531	-0.1184790996	-0.1127908328	0.0138696822	-0.0066920328	-0.1069106113	-0.0057095259	-0.0879513462	0.0441679196	0.1484312753	-0.2891114578	0.1792672242	0.0293472339	0.1297057519	-0.0009737294	0.2051700702	-0.0008542846	-0.0310410954	-0.014847038	-0.0598506798	-0.020649959	0.1051768279	-0.0907518784	-0.0235864334	-0.0973536133	-0.1327189449	0.0029891218	-0.0702383944	-0.2451831971	-0.1217056531	0.0201490077	-0.0117799893	0.1343205123	-0.0092816143	0.120284696	0.0541327162	0.059834497	-0.0827929566	0.0077648165	0.1030837439	-0.0711255949	-0.0172969568	0.1423387236	0.1264093564	0.1524241023	-0.082347141	-0.0578937162	0.0006099299	-0.0992070169	-0.0527784666	-0.0738054906	0.0195359613	-0.0461291554	-0.0282002928	0.0243276533	0.10612066	-0.0119549848	-0.012605686714636	-0.0039115055579088	1.5299875729552206e-05	0.0001589033375475	0.0109783015714128	-0.005224731811225	0.0001205231053928	2.7297822499227506e-05	0.0020397849880424	-5.176741198910026e-05	2.679864944049241e-09	4.160722797443133e-06	-6.99746047523785e-06	0.0002260019709743	5.1076890884296434e-08	4.896445310251592e-11	9.400019728489362e-05	6.999444902922036e-05	4.899222894904127e-09	8.836037089598921e-09	-5.399966623606824e-05	-5.0024356716223245e-06	2.915963953606768e-09	2.5024362648719496e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.5215510944345	2.2915354457740023	743943.4261023492	5.251134699238655	871.0077528953552	-5.175015163421676	26.78078194164428	758654.5056038162	810.6667575436038	0.3076970027042307	657180.5917862601	0.0946774454731673	813.048099381583	654.0583580294523	1.014421	18.014549	0.088856694655716	0.0430722288564186	0.007552598	-0.0805430669	-0.0712169407	-0.1437875887	0.0382884578	-0.0018297343	-0.1706808661	0.0110910793	-0.0901918295	-0.053649739	-0.1168406405	-0.2082579473	-0.0223864434	-0.1628930861	0.0955372886	0.0756181751	0.0438832212	0.0122953858	-0.1386208578	0.1195363921	0.0704134491	0.0265308302	-0.1326910385	-0.1529131976	-0.1225071871	0.0437340267	-0.1433097383	-0.0569736171	-0.1829669029	0.1096202364	0.0116865335	0.179909221	0.1332983994	0.1344046537	-0.0796723069	-0.0055687039	-0.2451261992	0.0981085191	0.0062451444	-0.1063107557	-0.1569938034	-0.0188270482	0.0545726701	-0.0203683986	-0.0925968858	-0.0041358902	-0.0757905147	0.0063127834	0.0568598429	0.1503184976	0.0244825153	0.1208129883	0.0232088206	0.0210680969	0.0799346054	0.017243334	-0.0622699461	0.0028117332	0.1223906447	0.1166537517	0.1072885683	-0.1159534287	0.0275236162	0.076197772	-0.0422080782	0.0229606877	-0.0168933562	0.0797304697	0.1437980508	0.0315257614	-0.0448642654	0.1016540472	-0.023839813	0.0014620325586065	0.0140677192732425	0.0001979007255507	2.1375392024254693e-06	-0.0198960931376745	-0.0308743947090873	0.000395854522143	0.0009532282486525	-0.0225735963494884	-0.0246133813375308	0.0006058185408667	0.0005095672521496	-0.0001740010083258	-0.0001670035478505	2.7890184994675005e-08	3.0276350898395124e-08	0.0002499992289268	0.0001559990316419	2.4335697873212505e-08	6.249961446399455e-08	9.021740988571616e-06	6.302140722463985e-05	8.139181046487314e-11	3.971697768573888e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
