global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
861.9541532583946	-0.2280374271016398	742964.9623193961	0.0520010681591357	900.4894944156509	-5.7247745559874375	32.77304371688116	810881.3295529546	810.8849826388889	0.1427205403646212	657534.4550692711	0.0203691526419694	814.7873680639161	676.2843558212807	0.900582	15.450706	0.0869133659729698	0.0503974169044585	0.0289658834	-0.0638042679	0.0534870576	0.0344799575	0.0336241917	-0.0377002828	-0.04412737	0.0582761297	0.023171338	0.0113949029	-0.2400210038	-0.0114309962	0.0980662298	0.034885783	0.0326535785	0.0162705157	-0.0454079525	-0.0630185175	0.1317295527	-0.139219721	0.0182148286	0.1113858729	-0.0295469981	0.1649740544	0.0403631281	0.0954074581	-0.0565991125	-0.0103336974	-0.0213864257	-0.0254846909	0.0340179552	-0.0599285522	0.0180665472	0.0302557517	-0.0416306551	-0.1344036306	0.1556896743	0.0030080836	0.1153573182	-0.0521113203	-0.0006940827	0.1973014288	0.0730646779	-0.0624016182	0.0382135928	0.0043483017	0.0183164431	0.0197800887	-0.2493338768	-0.0931402514	0.0233899661	0.074440775	0.0416847937	-0.0818201866	0.1657928551	0.015374108	0.0810553008	0.0922565152	-0.0415041333	0.0568404198	0.1083388092	-0.1062572481	-0.1677248	0.0098971645	-0.1234905742	0.0223343614	0.198089826	0.0781845411	-0.0378671117	0.1437067008	0.1082959623	-0.0459117060985363	0.0027387817587651	7.500925522144997e-06	0.0021078847568783	0.0019161818252797	0.011198308647323	3.6717527875322426e-06	0.0001254021165607	-0.0190653694858582	-0.0196422326085466	0.0003858173018482	0.0003634883136322	0.005075360018668	-0.0008926215474173	7.967732269138324e-07	2.5759279319093647e-05	0.001007316185889	-6.0423706998100025e-05	3.651024367392242e-09	1.0146858983539625e-06	-0.0016520687525989	0.0001136356047512	2.729331163313685e-06	1.2913050667170953e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.7773156532168	-0.1768376051778659	742660.141774464	0.0312715386050428	899.1135737407639	-1.3759206748870838	1.893157703581728	808405.218484888	812.2689039963942	1.3839213575053009	659780.7723995035	1.915238323759315	815.465112352054	676.1684759039628	0.996002	17.087763	0.1955697949331478	0.0939506016133856	0.0553883157	-0.0832775447	0.0131737101	0.0369084654	0.1873567739	0.0341696165	-0.0321726161	0.1209803157	-0.0221563743	-0.0067907676	-0.1027231414	-0.0259330641	0.1119938098	0.0291412385	-0.1018603577	0.0844074558	-0.0146657729	0.0419413985	0.3203046011	-0.1518151928	0.0712474284	0.0758267594	0.2396179281	0.1230854095	0.0306724381	0.0129619572	-0.0127999424	-0.0293993181	0.0051798506	-0.028837517	0.0346876623	0.0277463099	-0.0811466362	0.0325778795	-0.1630646303	-0.2432668274	0.1436705292	0.0346959928	0.0502130506	-0.0071025664	-0.0784961119	0.1956054319	-0.0740574902	-0.1704258352	0.0032684991	-0.0502740355	-0.037816941	0.07614614	-0.0396148013	-0.1957532901	-0.0655700012	-0.0018095557	-0.0613093479	0.001284951	0.1715887971	-0.0856916235	0.0160547872	0.0488054375	0.0140307467	-0.0929513993	-0.0874443606	-0.0610629143	-0.0057903667	0.0188827173	-0.044484951	0.0215452251	0.1638497873	-0.0654898821	0.1479522248	0.1412592515	0.0993643757	0.0194061708402131	0.0653178769387494	0.0042664250477856	0.0003765994666795	-0.0095290439729325	-0.0114452257982122	9.08026790380812e-05	0.000130993193572	-0.0363583493227395	-0.0172929798368813	0.0002990471516387	0.0013219295654743	0.005758730666023	0.0006833706473549	4.66995441666391e-07	3.3162978883793703e-05	0.0004776004860196	-0.0005297156998694	2.805987226881283e-07	2.2810222424615813e-07	-0.0008348808526372	0.0008171878999616	6.97026038100218e-07	6.677960638438133e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.7698579713682	0.992542318151436	744371.8278239348	0.9851402533214266	900.2044479186276	1.090874177863725	1.190006471929858	810368.048052481	812.0803443843483	-0.1885596120458785	659474.4857354017	0.0355547272948922	815.2288194136186	678.7707754782454	0.897035	15.389851	0.1190256003751447	0.0618871424370837	0.0536783908	-0.0096556588	0.0300436737	0.0170263666	0.1476898029	0.0072068807	0.0305558592	0.0926126813	-0.0161593504	-0.033272105	0.009901513	0.0615640757	0.1344505514	0.0180467736	-0.1735598702	0.0819616647	0.0213814736	0.0698650532	0.0488167839	-0.1592283592	0.0339932403	-0.0097079454	0.0581625821	0.1667649072	0.1070190713	-0.0702366859	-0.0841089247	0.0671429139	-0.0185316608	-0.0570358026	0.0341293635	0.1210773458	-0.1458483974	0.0204058964	-0.1079097276	-0.0320736262	0.0891493417	-0.0017000857	0.0321438092	-0.0443347442	0.1355706107	0.1832270689	-0.1178983585	-0.0709127971	0.0831431671	-0.059244039	-0.0117180877	0.0781820997	0.0684249231	-0.1600938442	0.0582796163	-0.004793229	0.0399345563	0.0563894929	0.1552691847	-0.1473438805	0.0703109735	0.125928524	0.0216783099	0.0536096858	-0.0214422627	-0.0009865791	-0.0640393358	-0.0177234216	0.0037645458	0.1317063388	0.0513480757	-0.0020648596	0.0656942106	0.1386044847	0.0898496795	0.0087123769521468	-0.0106937938880663	0.0001143572277204	7.590551215629876e-05	0.0168393134947564	0.0263683574676889	0.0002835624789746	0.0006952902755438	-0.0847939989639172	-0.0484356496411777	0.0023460121561629	0.0071900222602927	0.0059450475758164	0.0001863169097934	3.4713990874961985e-08	3.534359067872045e-05	3.3136413713164004e-05	-0.0004444640723064	1.9754831157122081e-07	1.0980219137699635e-09	-0.0007951058471728	3.9775005464400015e-05	6.32193308208376e-07	1.582051059693051e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.0620397650993	2.2921817937310607	748332.3326425542	5.254097375512143	901.2010712221444	0.9966233035167988	0.9932580091127372	812163.3707719406	812.608201559996	0.5278571756476822	660332.0892425711	0.278633197882748	815.4108483426587	676.6331218089468	1.080314	18.534246	0.0729193957268631	0.0485307110319307	0.0073489458	0.1204549621	-0.0339459482	0.0283072819	-0.0301336412	0.0360507838	0.0627103434	-0.0932038803	-0.0768270437	0.0028527646	0.0830484806	0.1573265373	0.135500823	-0.0279452563	-0.1117860925	-0.0047550783	-0.0830365259	0.1474737954	-0.0926455086	0.1357020964	-0.0680791751	0.0424018948	0.010756641	0.0870272722	0.1438213829	-0.0928291128	-0.0956295666	-0.1831256247	-0.0139377584	-0.0255178566	-0.0180039182	0.108081291	0.0082164796	0.0795268042	-0.056214677	0.0868069493	-0.1829748435	-0.097284603	0.0431701067	-0.0924976114	0.1280383033	0.0914590705	-0.2098690841	-0.034661106	-0.0286633612	-0.0601282123	0.0827264738	0.0342981206	0.1610459788	0.0432383016	0.0571394323	0.0402327716	0.0703107662	-0.072762071	0.0747988408	-0.1738005788	0.0086315638	0.0743025138	0.018793378	0.0129544914	-0.0360794283	0.0554383422	0.0928683914	-0.0232054611	0.0074805483	0.1219077574	0.1256912723	-0.0096048932	-0.0011065206	0.1357462967	0.0798077096	0.0132004192699639	0.0044880423178171	2.014252384651709e-05	0.0001742510689028	0.0635294109476234	0.046690097452867	0.004035986055352	0.0021799652001582	-0.0811466058058414	0.0036473931580758	1.3303476849578166e-05	0.0065847716338086	0.0059059711950978	-3.907638071859974e-05	1.5269635300649536e-09	3.488049575732494e-05	-0.0001815300970477	-0.0002146665107608	4.6081710842244136e-08	3.2953176134147374e-08	-0.0006869714826902	0.0001081343644825	4.719298180295717e-07	1.1693040782055785e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.2488895766343	0.1868498115350121	748655.6409135986	0.0349128520706695	896.8334033460502	-4.367667876094174	19.076522675864997	804310.1533572592	811.3700962164463	-1.2381053435497051	658321.4330342853	1.5329048417263331	814.2339198414872	677.915585422689	0.852272	14.621873	0.1290103643781724	0.0780876411290961	0.0146106473	0.1979296944	0.0401263798	-0.0121940529	-0.0773447688	0.0668973705	0.0541037625	-0.1687687357	-0.0674350703	-0.0393018384	0.1247921598	0.0623069793	-0.0687205431	0.0104159399	-0.1175577474	-0.0793205166	-0.1052891851	0.0159975204	-0.1967191619	0.0857884358	-0.0609459704	-0.0287866891	-0.0055145352	0.0780557868	-0.1958206047	0.169554295	0.086062439	-0.1034847185	-0.0765543806	-0.1044688398	0.0254579136	0.1317614157	0.0579825932	0.1051774036	0.0705395292	0.1875920838	-0.1328798908	-0.0430737655	0.0047626879	0.083129055	0.0075368459	0.0482361573	0.09561407	-0.0256603764	-0.0745071776	-0.0475148001	0.1304418328	0.0215746685	0.1060685969	0.0579830435	0.0444790629	-0.0578681588	0.036531821	-0.0516968392	0.0553662611	-0.1625794085	0.026917058	-0.0002740569	-0.0493031626	0.0059610517	0.0334222728	-0.0801484581	0.1738573199	-0.0660577051	-0.0453831683	0.0880338646	0.1193199386	0.0441078057	-0.0072198784	0.1326888823	0.0692973963	0.021942912873655	0.0087424936036911	7.643119441057981e-05	0.0004814914253808	-0.0117430629399422	-0.0752724738875656	0.0001378995272114	0.0056659453251542	-0.0980354093987472	-0.0168888035929058	0.0002852316867997	0.0096109414959799	0.0056180394405998	-0.000287931754498	8.290469524829682e-08	3.156236715613491e-05	2.2766745060298632e-05	0.0002042968421079	4.1737199695300526e-08	5.18324680640632e-10	-0.000617068213416	6.990326927420001e-05	3.807731800084141e-07	4.886467055221315e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.9450346026584	-0.3038549739758309	748129.912883794	0.0923278452098529	897.0951049069324	0.2617015608822157	0.068487706968188	804779.6272479801	811.3575324686165	-0.0125637478298585	658301.045493562	0.0001578477595322	815.2426902280414	677.1078726185212	0.790135	13.555835	0.1344509247560367	0.073467253006714	0.0104304235	0.1760733388	0.0630663618	0.0154803413	-0.0125439541	0.0712308116	0.0235753792	-0.1311565433	-0.0175972298	-0.1227013377	0.1096858984	-0.0402082234	-0.0332973663	0.047150859	-0.0505297023	-0.0401346198	-0.0581821415	-0.0020385359	-0.1098523146	0.0556003663	-0.0609182517	-0.093642489	0.0637212957	0.0020035715	-0.1161321396	0.0050985551	0.1605956648	-0.0855404676	0.0118899898	0.1875087267	0.0450884556	0.0662693359	0.0120242112	0.0886117484	0.0497514338	0.0972108111	-0.0594834366	-0.0084981798	-0.0597238652	0.1058688478	-0.0203954459	-0.0478777691	0.0026788908	0.0307406726	-0.0503326821	-0.040539495	0.0953821743	0.0365893457	0.1048172294	0.1080340106	-0.0262642948	-0.0082467056	-0.0306795825	-0.1366529603	-0.0076621559	-0.2023839778	-0.017094583	-0.0755574946	0.0312180638	0.0066282625	0.0751791719	-0.0007150722	0.0936599759	-0.094989487	-0.0182038875	-0.0291871263	0.0369359577	0.0537586979	0.0005875443	0.1294367287	0.0583804184	0.0146607666469265	-0.0072821462267285	5.302965366745614e-05	0.0002149380786756	0.0452535269316598	0.056996589871602	0.0020478816997544	0.0032486112569916	-0.0863553516980459	0.0116800577007013	0.0001364237478917	0.0074572467668931	0.0049129777266228	-0.0007050617139769	4.971120205161847e-07	2.4137350142291737e-05	-0.0002069396466328	-0.000229706391693	5.2765026384663256e-08	4.2824017348508135e-08	-0.000381993699946	0.0002350745134699	1.4591918679843468e-07	5.52600268831572e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.5488981663353	-1.396136436323104	745716.6995242918	1.949196948828977	896.8656629999	-0.2294419070324238	0.0526435887026754	804368.0174682502	809.6300345135551	-1.7274979550613807	655500.7927864203	2.984249184741252	814.0684256881409	679.5570357265576	0.862382	14.795324	0.0714991650732059	0.0426981885236362	0.0651909722	0.1221874965	0.0849233538	0.0204309306	-0.0781173735	-0.0090734727	-0.0132475325	-0.0943433947	-0.0128747572	-0.0571123334	0.1442666798	-0.0975109558	-0.1112968693	0.1384868112	-0.0597620248	-0.0911168989	-0.1474859698	-0.0219344797	-0.0954410645	0.0620251961	-0.0589570974	0.0727060165	-0.0760749706	-0.0370865944	-0.1954120735	0.0951403599	-0.0232961759	-0.0296601194	-0.0652469823	-0.0379399113	0.1327880703	0.0505893691	0.077971285	0.1093103691	0.0709723176	0.0751212984	-0.0770671391	0.001164227	0.060109913	0.1389752823	0.0118720334	-0.1461054992	0.0813575982	-0.0949698639	0.08063201	-0.0671848006	0.0970707025	0.0590525228	-0.0054477061	0.1367111087	-0.1157779511	-0.0566445118	-0.0503843149	-0.1155074786	0.1166275249	-0.1164776271	0.0368334171	-0.1843603827	0.0254260583	0.1156858457	0.0730632148	-0.0408481767	-0.0408441124	0.0287566483	-0.0690684234	-0.0504016716	0.0867225824	0.0379944156	0.0138432774	0.1259946088	0.0471208409	0.0122116969411933	-0.0024490697057332	5.997942423540107e-06	0.0001491255421835	0.059731821454207	0.0144782945225472	0.0035678904942372	0.0002096210122816	-0.0802504506808503	0.0061049010171956	3.72698164297559e-05	0.0064401348344795	0.0042049992088176	-0.0007079785178051	5.012335816736472e-07	1.7682018346156647e-05	-0.0002343126149437	-2.7372968310900004e-05	7.492793941495357e-10	5.490240152175462e-08	-0.0001480071895075	0.0002339865104385	2.190612814590901e-08	5.4749687067186276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.6227360657786	0.0738378994432196	745844.2302497413	0.005452035394187	908.5914687191148	11.725805719214804	137.49451976477062	825538.4570291581	811.1871898162059	1.5571553026508127	658024.6569219133	2.424732636573544	815.9542083401902	676.8111751854095	1.185379	20.336779	0.083149278879889	0.0466783451632901	-0.0328738932	-0.009751466	0.0226710221	0.102332357	0.0566568115	-0.0664564015	0.0308067663	0.0585790234	0.1213930478	-0.0411126157	-0.0549940927	-0.0928104699	0.0452759914	0.0556774779	0.0471614898	0.0235051038	-0.0672405032	0.057479413	-0.0025355248	0.0758155639	0.155883352	0.2344383836	0.1018467062	-0.0596412989	-0.0289832329	-0.1014143996	-0.1948861778	-0.1200529867	-0.1543774465	-0.0856269494	0.0415736582	-0.0673328063	0.0033263988	0.0388280265	-0.0072387704	-0.0697967042	-0.0741185272	0.0444977898	0.2046850053	-0.0131442364	0.0409750415	-0.0318530154	-0.2513309176	-0.0528415926	0.1638151915	0.0236410941	0.0121114546	0.0290725483	0.0461309525	0.0029555796	-0.1469921493	-0.0311877578	-0.1601770452	-0.1734345637	0.0727118481	-0.189912271	0.1655507092	-0.1402719828	0.0745450505	-0.020915067	0.0741419639	0.0951548737	-0.0330489122	-0.0101454636	0.1342205273	0.1103198292	-0.0646702965	-0.000209001	-0.1284147861	0.1223675745	0.0355847396	0.0122800156308642	6.831868967089975e-05	4.6674433583487046e-09	0.0001507987838942	0.0225668245529107	-0.0371649969012963	0.0005092615704018	0.0013812369946733	-0.0905329616187771	-0.0102825109379268	0.0001057300311885	0.0081962171394669	0.0036359803612187	-0.0005690188475989	3.237824489227807e-07	1.3220353187168068e-05	-0.0003777694405193	-0.0001434568255756	2.0579860804228122e-08	1.4270975019026494e-07	-0.0001478138156621	1.9337384539997961e-07	2.1848924100589283e-08	3.7393444084775193e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.0349673416957	1.4122312759171791	748285.4947238486	1.994397176678664	900.804429663233	-7.787039055881792	60.63797725782839	811448.6205009025	814.5175712389823	3.330381422776441	663438.8738570507	11.091440421174427	818.2551330431073	683.9393457873114	1.449435	24.867012	0.2528866900263733	0.1422083675160508	-0.1543322139	-0.1617955322	-0.098525906	0.0714056507	0.0728267213	-0.1695470435	0.0680935276	0.1680397768	0.1313848984	0.0872581278	-0.1404076153	-0.0065496159	0.0128512796	-0.1977492769	0.1710928786	0.0867119531	0.1424508174	0.1267902643	0.1032261992	-0.0812377176	-0.0015977134	0.2068436825	0.0053955312	-0.015633748	-0.1063727375	-0.2062539341	0.1824299251	0.0039568423	-0.1804122231	-0.0456704827	-0.1981398921	-0.152373502	-0.0401513477	-0.1854996267	-0.1480421102	-0.074319422	0.1095714263	-0.081920433	0.1751626764	0.0805686316	-0.1058009658	-0.1100419945	-0.0563445759	0.2125695698	0.1762778632	0.1873302813	-0.2746447322	-0.0741652143	0.0073917557	0.0803065004	-0.0624447338	0.0125191579	-0.1509259879	-0.1655076439	-0.0691277236	-0.1545699942	0.1818366648	0.0114773077	0.1727662733	-0.176272124	-0.1286448281	-0.2017423369	-0.2143981012	-0.0397551425	0.1421141951	-0.0573438543	-0.3248508395	0.2634483882	-0.1207208158	0.1185609488	0.023839813	-0.0185668729392602	-0.0308468885701244	0.0009515305344576	0.0003447287707426	0.0126759705901378	-0.0098908539627729	0.000160680230402	9.782899211290036e-05	-0.0320015528739361	0.0585314087448409	0.0034259258096556	0.0010240993863433	0.0013350338537107	-0.002300946507508	5.294354830413263e-06	1.7823153905536428e-06	0.0002317937781399	0.0006095632186591	3.715673175421636e-07	5.372835558436918e-08	-0.0003096548644676	-0.0001618410488055	9.588613508844775e-08	2.6192525078464238e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.5437960691355	0.5088287274397771	749166.0629137693	0.258906673867983	901.6696870183372	0.8652573551041769	0.7486702905618757	813008.2244877461	814.1327003413795	-0.3848708976028092	662812.0537651464	0.148125607821592	819.4985950410762	680.1857710282729	1.405915	24.12038	0.1130458647038655	0.070016497246463	-0.2388547506	-0.1994732715	-0.1182977387	-0.0316460734	-0.0384941	0.0335698274	0.0749027091	0.0922932242	0.0697098582	0.2403894403	0.0911860602	0.1401739016	-0.0920159265	-0.2298054235	0.2443321251	-0.1173129601	0.1229686081	0.1869172166	-0.0718836064	-0.0055192195	-0.0169854561	-0.1265598036	-0.1421114052	-0.0690811687	-0.1140316991	-0.1385826836	0.0782621523	-0.1967868757	0.0478925317	0.1212005749	-0.2651695093	-0.1666985957	0.1284921753	-0.2103822578	-0.1082956057	0.1189272987	-0.017455558	-0.0176764997	-0.1240638039	0.0356011774	0.1827891307	-0.2081655157	-8.9928e-06	0.1180500955	-0.0571215	0.2416721802	-0.3094862391	-0.0596234345	0.0215102166	0.1112033002	-0.0927868455	0.0268059203	0.0700771704	0.0001592415	-0.015118935	-0.0171356472	-0.0169177264	0.0376248025	0.0821986765	0.1646642635	-0.0819045235	0.066315743	0.1526217892	-0.0603080556	-0.0158092898	-0.387087635	0.0133336425	0.1499519795	0.1075539624	0.1145803187	0.0119549848	-0.0251404108290245	-0.0065735378897643	4.32114003881669e-05	0.0006320402566521	0.025349546805657	0.0126735762155192	0.0006425995232521	0.0001606195340905	-0.0114287737134191	0.020572779160517	0.0004232392423874	0.0001306168685925	0.0001165748438592	-0.0012184590098515	1.484642358688298e-06	1.358969422079686e-08	0.0004704817319327	0.0002386879537928	5.6971939285793846e-08	2.21353060082393e-07	-0.0003170273295846	-7.372465116999992e-06	1.005063277035426e-07	5.435324190138171e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.6922563818529	1.1484603127173614	751155.4672722674	1.3189610898868596	909.3070620801076	7.637375061770399	58.329497834152406	826839.3331487566	816.1242129073183	1.9915125659388195	666058.7308935899	3.966122300292221	820.7921608800106	678.6750359301558	1.142313	19.597931	0.1091831934015748	0.0622617139475278	-0.2773417464	-0.1456155807	-0.1312651507	-0.1027397035	-0.0655862991	-0.0320888705	0.125664255	0.0095054966	0.111281853	0.2713557208	-0.0361374901	0.2054843307	-0.0862168166	-0.33500363	0.0984694822	-0.1224721604	0.151680261	0.1255000869	-0.1292859544	-0.0341321061	-0.1062697758	-0.0158252193	-0.1394868548	-0.0084318439	0.2082194036	-0.1060632079	-0.1460661975	0.0412230162	-0.0533361865	0.0587142398	-0.3233715852	-0.0221462742	0.1089528073	-0.1678106848	-0.0524081413	0.1374981093	0.0076892565	-0.1552707885	0.0026480438	-0.1036130841	0.2397314592	-0.0719874833	-0.1000853647	-0.0180344096	0.1062214209	0.2888167348	-0.275414477	-0.0060951453	0.0445859916	0.1840783962	-0.0315467288	-0.0473520188	0.0616735798	0.0097482547	-0.0897728663	0.0512171952	0.0702783352	0.0845697157	-0.0285850182	0.1415739047	-0.0337931683	0.1195492805	0.1862443794	-0.0566426774	-0.0224535894	-0.0097243335	0.1119556374	-0.0255325536	0.034370983	0.1104315261	-0.0	-0.0184146563546505	0.0067257544743739	4.523577324956186e-05	0.0003390995686598	-0.0293338764367661	-0.0546834232424231	0.0008604763068074	0.0029902767775099	-0.0114983501043468	-6.957639092769995e-05	4.840874174524127e-09	0.0001322120551221	-0.0004529813129448	-0.000569556156804	3.243942157533427e-07	2.0519206987719485e-07	0.0002540338269598	-0.0002164479049729	4.684969556715756e-08	6.45331852398416e-08	-0.0001489426054845	0.0001680847241001	2.2183899728511412e-08	2.8252474475806745e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.3699545670747	0.6776981852218569	752330.6380856893	0.4592748302529982	909.7071588355376	0.4000967554300132	0.1600774137056238	827567.114836626	817.4017602121728	1.2775473048544654	668145.6375979584	1.6321271161409086	821.2681027093114	690.1110243338638	1.249442	21.435877	0.1688484053728439	0.0810854972824459	-0.2919561633	-0.0797590028	-0.0798638055	-0.036133033	0.0949103807	-0.0913538698	0.1771817464	0.0222399905	0.1325782705	0.1677530497	-0.3154407829	0.2422251974	0.1296121537	-0.3502867667	-0.089459216	0.0278552959	0.0148389956	0.1594605307	0.1367144978	-0.0781135793	-0.1656933365	-0.0695975653	-0.0626209861	-0.2615760851	-0.1169999835	0.0249740017	-0.0526539844	0.1019996704	0.0437671419	-0.198955717	-0.3252188572	0.0824179005	-0.0390958283	0.0123927726	-0.1499018107	-0.0627460365	0.073475191	-0.2715080416	-0.072130847	-0.0828317882	-0.108525096	-0.1095037762	0.2017570087	-0.0731977688	0.2048227222	0.2942021317	-0.2161783384	0.2365283245	0.1479745414	0.0992407319	-0.043507376	-0.0664191147	-0.0565715267	-0.0560195512	0.0654002991	0.4025390986	0.0523935952	0.1321968923	-0.1734944555	0.1340401105	-0.0969288689	0.1212560716	-0.0209332261	-0.094834	-0.1088671921	0.2966411375	0.0201173257	-0.0760644694	-0.135498754	0.10612066	-0.0119549848	-0.0032126387178692	0.0152020176367813	0.000231101340229	1.0321047531552258e-05	0.0057115714550093	0.0350454478917754	3.262204848567705e-05	0.0012281834179351	-0.052390919616684	-0.0408925695123372	0.0016722022413213	0.0027448084582818	-0.0015430110747738	-0.001090029761829	1.1881648816729864e-06	2.380883176874597e-06	-0.0002098846749238	-0.0004639185018836	2.152203763899238e-07	4.40515767678692e-08	-0.0001491617484109	-2.191429263999963e-07	2.2249227188996624e-08	4.802362219115419e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.3731704028477	0.0032158357729485	752336.2167346874	1.0341599718575884e-05	898.2335251038334	-11.47363373170424	131.64427100930135	806823.4656204588	814.4319002069979	-2.969860005174951	663299.3200747813	8.820068450337759	818.0402149276564	689.4214499693384	1.370519	23.513117	0.201709402882972	0.1152720968819216	-0.1672579444	0.114664225	-0.0165138653	-0.0170589014	0.1248045374	0.0722600777	0.0809953628	-0.0787269275	0.0033800167	-0.0166130663	-0.0487909152	0.1180395563	-0.0023409067	-0.1154959274	-0.1413390872	0.0549164033	-0.0641757512	-0.0253077078	-0.05691045	-0.1745085618	0.0588700941	-0.0305646649	-0.1826138417	-0.2810636093	0.0040475807	0.110545209	0.1128524405	0.1213098868	0.0415995357	0.1205273415	-0.0981519865	0.1477916682	-0.082246333	0.0645126557	-0.019667164	0.0767304485	0.1159900221	0.0771822031	-0.0417641458	-0.2379835579	-0.0107079403	-0.130560382	0.2735581316	0.0218417446	0.0951428931	0.1808786006	0.004158467	0.2480552928	0.10966376	0.0253576696	0.0139204111	-0.1039656897	-0.0635398689	0.0408441709	-0.0790963736	0.2176417139	0.02096031	0.2114870059	0.0775674399	-0.106713851	0.4358088716	-0.0865822687	-0.0309476389	0.1476730388	0.1403334001	0.0078593157	0.0739976349	-0.0946908922	0.0691891386	0.1016540472	-0.023839813	0.0022153172804308	0.0054279559983	2.9462706319480948e-05	4.907630652975316e-06	-0.0139191625448518	-0.0196307339998611	0.00019374308595	0.0003853657173733	-0.0941262874608099	-0.0417353678441259	0.0017418409290844	0.008859757991155	0.0003743374038175	0.0019173484785913	3.676225188356373e-06	1.4012849189682605e-07	-0.0005561093207995	-0.0003462246458756	1.1987150541175381e-07	3.092575766800812e-07	-0.0005838955247576	-0.0004347337763467	3.40933983831953e-07	1.8899345629666259e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
