global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
860.4500255640583	-1.1575986184880094	1.340034561525348	740374.2464931885	962.6721111510444	0.1415645615736593	0.0200405250935423	926737.5935880088	825.1851986775356	-0.1148571183196054	0.0131921576286838	680930.6121164839	844.6036761996112	628.9098986624507	1.102334	21.507296	0.0714684139350992	0.0427884472328766	0.0471461379	-0.0732977538	0.0258996668	-0.0072480874	-0.1060407403	-0.0044611261	-0.0220093648	0.0780285799	0.0324563939	0.0069387395	-0.0891741342	-0.0062964965	0.0008842261	0.0088891927	-0.0311126481	0.0170002533	0.0431706509	-0.0376970218	0.0358470792	0.114336331	0.0127752786	0.0761615254	0.1569252248	-0.0886010697	-0.0385353612	0.0150951312	0.0083928884	0.0165134243	0.0399091223	0.0369309936	-0.0457188614	0.1894464798	0.1866107176	-0.0450643952	0.0037943948	-0.0514327447	0.0925692817	-0.0402051949	0.0345532592	0.0716486291	0.0507528704	0.0534159597	0.0937749959	0.2820509985	0.0153146726	0.0812275938	-0.0543704952	0.0512391771	0.0029026615	0.039053696	-0.052970287	-0.0417589266	-0.1048820268	-0.0036617733	-0.0356940474	-0.0067741382	-0.0787357361	-0.0104752086	0.1599291622	0.1236486237	-0.0139111395	0.0192599875	0.1197940455	0.0187087237	0.1432536033	-0.0523779418	-0.0547422819	0.0911104897	0.1154662495	0.1331915442	0.0892220335	-0.0237231813	0.0582203873	0.0578400942	-0.041307957	-0.0631906843	-0.0560656858	-0.0683311558	0.008355535	0.1059839108	-0.0062367235	-0.0029358859	0.0196657018	-0.035547263	0.1409167261	0.0381175976	-0.0063206702	0.0805813302	-0.0501778705	0.0495195269	0.0646063317	0.040330249	0.0874673543	0.0533248281	0.03324562	0.049418977	0.0362521916	-0.0037057763	0.0003482705	-0.1434345849	-0.0256503856	-0.1216109363	0.017223118	0.1692096956	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	5.831836807601576e-05	-4.580340588228424e-05	3.401032055049654e-09	2.09795199041727e-09	-0.0184884840300298	0.0143942296614625	0.0002071938475469	0.0003418240417286	-0.0367307942804799	0.0359783409150439	0.0013491512484749	0.0012944410149991	0.000156001009164	-0.0002869985625692	8.236817491684439e-08	2.4336314860186414e-08	8.39981094671316e-05	9.701163646180788e-05	7.055682394052223e-09	9.411257608997972e-09	-2.40065442665528e-05	3.699060002310088e-05	5.763141676219592e-10	1.368304490069031e-09	0.0	0.0	0.0	0.0	0.0
859.6411132772391	-0.8089122868191225	0.6543390877669424	738982.843636531	961.797270025818	-0.8748411252264532	0.7653469943874868	925053.9886291162	824.6403723792693	-0.5448262982663437	0.2968356952826068	680031.7437578199	843.8704866143721	620.3490245656653	1.089451	21.255945	0.0374829222348453	0.0224216245921167	0.1078443738	-0.1197188685	-0.0375820159	-0.009886672	-0.0436806052	-0.0025111662	0.0423965167	-0.0022938734	0.0467991743	0.012881886	-0.0925946183	-0.002760638	0.0238245711	-0.092022345	0.0615966992	-0.0933867225	-0.0340680412	-0.1125937215	-0.1013765021	0.0939155501	-0.0522788408	-0.0707968317	-0.0525194992	0.0986032192	0.120470185	-0.0918084518	0.0795010464	-0.0375131964	-0.053991212	-0.0861351056	0.0424917428	-0.0098398941	0.0432731859	-0.0594409096	-0.0733219471	0.1659648516	-0.0719561498	0.2431244311	-0.0399645831	-0.036423348	0.0082394136	-0.1597648761	-0.0542553589	0.0733706326	-0.0464645828	-0.0243700718	-0.1716789698	0.1157861999	-0.001324929	0.0265276725	0.0481021869	-0.0399595709	-0.0199670837	0.0475501435	-0.1169154249	0.0397435702	-0.013133199	-0.1254019112	0.0070988794	-0.0218840167	0.0219803717	0.2129781835	-0.0905600506	-0.1728954833	-0.0385632584	0.038901065	-0.0966400157	0.0680654997	-0.0699213094	0.1468842631	0.021593259	0.1476089763	-0.0656810576	0.0041616367	-0.1153919933	0.0862109015	-0.1570811834	0.1194318306	0.0732747255	-0.1785807186	-0.001559431	-0.0092659197	0.0730663454	-0.1416069547	0.030766886	0.0365886105	-0.0258239607	0.0106149855	-0.0097402204	0.0328853573	-0.1010547547	-0.0417949219	-0.0120638443	-0.1156957862	0.0842544132	0.0252588027	0.0813517615	-0.1169670323	-0.0876283507	0.1119689627	0.1484430362	0.1040741809	0.0065966218	0.1226948889	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	5.8663805461378615e-05	3.454373853628568e-07	3.4414420712104754e-09	1.193269872063268e-13	-0.0272080430318766	-0.0087195590018467	7.603070918668754e-05	0.0007402776056244	-0.0558435731455446	-0.0191127788650646	0.0031185046616617	0.0003652983159448	0.0002610000443996	0.0001049990352355	1.1024797400406769e-08	6.812102317659317e-08	5.998154347874873e-06	-7.799995511925673e-05	3.597785558093025e-11	6.083992998606064e-09	-1.4000756010439758e-05	1.000578825611304e-05	1.9602116886386503e-10	1.0011579862616964e-10	0.0	0.0	0.0	0.0	0.0
860.963469579107	1.3223563018678988	1.7486261890897454	741258.0959496939	957.4670776891096	-4.330192336708365	18.750565672887845	916743.2048585234	824.4372855937586	-0.2030867855106635	0.0412442424490542	679696.8378772046	843.21863419738	621.0445301465791	1.180277	23.02803	0.0398138293072345	0.0224536616034239	0.0569403461	-0.0476347494	0.0083632607	0.0095089427	-0.0477484295	0.0010822683	0.0022786413	0.0628633761	0.0715883508	-0.1012297545	0.0897598258	-0.0070452613	-0.0479421709	-0.0020522181	0.0198377723	0.1149825965	-0.0550632204	-0.0879044396	0.0380459781	0.0172770723	-0.0139706716	-0.025229118	-0.0278457926	0.1175590961	-0.1768550433	0.0475105298	0.204146637	0.0092656214	0.0560644511	0.1374530899	0.0493316254	-0.1442567673	-0.1729867306	0.1361744476	-0.1175351947	-0.0146741054	0.1431344987	-0.0919391847	0.1737396965	0.050367004	-0.1043270779	0.149737271	0.1372104739	-0.0981172715	0.022395735	-0.0085316825	0.0482331622	-0.0587850183	-0.0043444025	-0.018767893	-0.059820585	0.0137450935	0.0629279682	0.1684022025	-0.0449600882	0.0046143345	-0.0143319824	-0.1084703309	0.0847537183	0.0184499277	-0.1657037512	-0.1702094915	0.1082398763	0.0109200088	0.04537187	0.0037107288	-0.2064506833	-0.1567828236	0.1033154009	-0.2687859308	-0.0659806862	-0.153537702	-0.0118185696	-0.0092268871	0.1275776366	-0.1382387799	0.0068466284	-0.0453254985	-0.0084991186	-0.0516707162	-9.04119e-05	0.004638295	-0.0195004264	-0.0475889033	0.1069922993	-0.0056669742	-0.0170914947	0.0765562028	0.0180915708	0.0360856848	0.0634837095	0.0737505251	0.0389604564	-0.0500503055	0.0943008355	0.0551007305	0.1479951293	-0.0616993974	0.2075887238	-0.1222367044	0.1369998967	-0.1833526234	0.1737359937	0.0761026737	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0185911849136601	0.0185325211081987	0.0003456321564939	0.0003434543386258	-0.0194516802523025	0.007756362779574	6.016116356836244e-05	0.0003783678646378	-0.0556438108223886	0.000199762323156	0.0030962336828377	3.9904985752682626e-08	0.0003160045560543	5.500451165469999e-05	3.025496302372027e-09	9.985887944707523e-08	-9.548499573219792e-05	-0.00010148315008	9.117384409977856e-09	1.0298829750174578e-08	9.60152441809017e-05	0.0001100160001913	9.218927115118178e-09	1.2103520298101245e-08	0.0	0.0	0.0	0.0	0.0
862.2207841745708	1.257314595463754	1.580839991966183	743424.6806626117	961.9600109706108	4.492933281501223	20.186449472021348	925367.0627065776	825.0864093071591	0.6491237134005132	0.4213615952988716	680767.5828233808	843.6435943024068	633.7515915857857	1.042688	20.343561	0.0679915049591037	0.0298999365891545	0.0249468246	-0.0403404385	-0.0057541665	-0.0762783018	-0.0236354915	-0.0040745633	0.0297266266	-0.0472520608	0.0510790725	-0.0361594455	-0.0070071677	-0.0019890716	-0.0070811769	-0.129232672	-0.0058761448	0.0721166971	-0.0808616258	-0.0731570261	0.032807576	0.1398309426	0.0104833691	0.0145061482	0.0429903107	0.0109089975	-0.0616018743	0.0188173408	0.1347255025	-0.0459320984	0.1823898052	-0.1091564024	0.0422680133	0.1335818306	0.0282283852	-0.051211504	-0.0657309257	0.0192722833	0.0872156528	-0.0204850614	-0.0509095047	0.0681358289	-0.0951599333	0.0342396621	-0.0424899927	-0.1840182104	-0.064414675	0.0155526154	-0.0440528835	0.1326341706	-0.0017525522	-0.0292660828	0.0813977581	0.0474052802	0.062207511	0.0896199941	-0.0382726399	0.0623149352	0.0157202611	-0.0927732774	0.1608468291	0.0378171525	-0.0469910832	0.1035675816	0.0850685275	0.1001427828	0.1210742889	0.0891467636	0.0064083186	0.0452344871	0.009135825	0.0294226631	0.0138536616	-0.0123558294	-0.0608018774	-0.1054288044	0.0891229282	0.0073195612	0.0537172663	0.1311857431	-0.0133244277	-0.0534724869	0.007915158	0.0110358959	0.1017896419	-0.0935495517	0.0148288223	0.0213693566	0.0239996899	0.0648322281	0.0603518257	0.0016603893	-0.1163261641	0.0441408312	0.0420535352	-0.0555732114	0.1395906392	0.1322574746	0.1449174577	-0.0267014848	-0.1124485083	-0.0332489736	0.1430330657	0.0280984698	0.1980012357	0.0143880691	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0012711909416509	-0.0173199939720091	1.6159264101353018e-06	0.0002999821911904	-0.0053692698246692	0.0140824104276333	0.0001983142834523	2.8829058450103225e-05	-0.047082505315906	0.0085613055064825	0.0022167623068223	7.329595197532924e-05	0.0006370020092918	0.0003209974532375	1.03039364984961e-07	4.057715598417905e-07	-1.9917134349123344e-05	7.556786138307457e-05	3.966922406810289e-10	5.710501674011573e-09	0.0002600058306199	0.0001639905864389	6.760303195634413e-08	2.6892912440606577e-08	0.0	0.0	0.0	0.0	0.0
863.8255498791698	1.6047657045990036	2.575272966657137	746194.58062405	958.5510107867196	-3.4090001838911803	11.6212822537701	918820.040280242	825.4523401311013	0.3659308239422216	0.1339053679110332	681371.5658279114	844.1124695403666	633.8478432679788	0.992595	19.366222	0.0894023195299378	0.046587957852142	-0.0036643275	0.0266715741	-0.0790073012	-0.0193580856	0.0328687673	0.030161233	-0.092594897	0.0164084742	-0.0394053114	-0.1049727825	0.1552718545	0.0028278312	0.0257614696	-0.0492150639	-0.0469010995	0.0784624223	-0.0364478593	0.0099294064	-0.0109201972	0.1445942063	-0.0257726513	-0.0816031304	-0.0550103622	0.24178715	-0.0328539881	0.1342410327	-0.0335823233	-0.0256352837	-0.002372338	0.2190721468	0.0790479336	-0.0506218497	-0.0776296211	-0.0796815914	0.0336373437	0.018439421	-0.1202809032	-0.0230165803	-0.1354886219	-0.0315515134	0.1338943347	-0.0469081242	0.0342635292	-0.0535656489	0.0325489468	-0.055078642	-0.1958370747	-0.2042704443	-0.0280173368	0.0371709534	-0.0511912694	0.0792408349	0.0747062984	0.095566516	0.0905791722	0.0875246353	0.0921833328	-0.1537214812	0.0343201831	0.0130677059	-0.2374595598	0.0241673918	0.1095853107	-0.1350739209	-0.0668610255	-0.0298850321	0.096593518	-0.0700057924	-0.0369620398	-0.129388715	-0.069640384	0.039952345	0.0416664452	-0.1466942634	-0.0922687289	0.0738406484	0.0773711871	0.0613714921	0.0082597276	0.0586026485	0.0002546702	-0.0015935879	-0.0306876219	-0.0661050607	0.0206230342	-0.0256000484	-0.0447873532	0.1472001628	0.0310682771	0.0487262458	0.0783008405	0.0849691048	0.0553761296	-0.0838566017	0.0431289849	-0.0021656414	0.1205605166	-0.1090348326	0.153399849	0.0203853336	0.1754524855	-0.0740151129	0.2158276484	0.0135429268	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0101152251263982	0.0088440341847473	0.0001023177793577	7.821694066097884e-05	-0.0365941144304713	-0.0312248446058021	0.0009749909206564	0.0013391292109504	-0.0790668999706056	-0.0319843946546996	0.0062515746709617	0.0010230015014275	0.0005410148330244	-9.598717626739994e-05	9.213538007788909e-09	2.9269704955241944e-07	-0.0001809539701251	-0.0001610368357759	3.2744339304035585e-08	2.5932862476738876e-08	0.0001700489209695	-8.995690965040001e-05	2.8916635522891252e-08	8.092245593850231e-09	0.0	0.0	0.0	0.0	0.0
864.397470486899	0.5719206077292256	0.3270931815453667	747182.9869841494	962.1827806464592	3.6317698597395065	13.189752314112315	925795.7033725522	826.1387893271657	0.6864491960643591	0.4712124987774048	682505.2992309551	844.967414981504	646.9182670323112	1.120804	21.867672	0.0779199784140683	0.0403523093927791	-0.0384827796	0.0202479334	0.0913222987	0.0030758582	0.1053503945	-0.019141167	0.0846345386	0.11636051	0.0240242375	0.030007604	-0.0164861301	-0.0248130441	0.0176503923	0.0583118947	0.1161832449	-0.0278879523	-0.0790623786	-0.0244899755	-0.0481046865	0.1150091171	-0.0201954455	-0.0009242473	-0.0181791613	0.11624788	0.0125939981	-0.0042353395	0.1340590992	0.0934466068	-0.0949762594	-0.0481312686	0.0643728673	-0.0620168023	0.1892153833	-0.0124534057	0.0191707236	0.1282275052	-0.0353837483	-0.0514318682	0.2148045105	-0.0654191317	-0.0009176349	0.1826810201	0.1095182307	-0.0026232275	-0.0819371217	-0.0698308103	-0.2378196763	0.0969041971	0.0251198274	-0.0208570216	-0.0121932062	-0.1389379094	0.026980415	-0.0140523233	0.0171274957	-0.0372432757	-0.0047057525	-0.1347738864	0.0339981576	0.1070878866	-0.0447452092	0.0664156503	-0.0372581144	-0.1162666962	-0.0600116251	0.044983159	-0.1619283975	-0.0699981178	-0.0214945645	-0.0423239309	0.178157072	-0.0269897502	-0.0175995677	0.0127648335	0.0142495746	-0.0090433594	-0.0886791925	-0.110903492	0.1465450453	0.0391448958	-0.0085038289	-0.0242938866	0.0203305658	0.0546963692	0.0679236393	0.0456134377	0.0143453778	0.0520874223	0.1621185611	-0.0468023806	-0.1247504007	0.1113178585	0.1465370049	0.0217711969	0.0841271257	0.0169867657	0.1048275199	-0.0165612293	-0.0029798313	0.0160400537	-0.0128146115	-0.0558350305	-0.0001239037	-0.0279986179	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0063681036556175	-0.0037471214707806	4.055274416868897e-05	1.404091931678571e-05	-0.0214610435904063	0.015133070840065	0.0002290098330504	0.0004605763919893	-0.1069511776110232	-0.0278842776404175	0.0114385543923846	0.0007775329395278	0.0008239866370065	0.0002829718039821	8.007304184888404e-08	6.789539779652816e-07	0.0001590699909703	0.0003400239610954	2.5303262027291325e-08	1.1561629411900609e-07	0.0001699345167909	-1.1440417859999137e-07	2.887773999695668e-08	1.3088316081138723e-14	0.0	0.0	0.0	0.0	0.0
866.2984230125588	1.900952525659818	3.613620504812441	750472.9577140464	959.9982805374866	-2.184500108972543	4.772040726101052	921596.6986349308	826.3102949294368	0.1715056022711678	0.029414171610396	682788.7035063729	844.8523486753053	647.8809377043821	1.139486	22.232161	0.131622488641874	0.0639786321692568	-0.0834167684	0.042508591	-0.0732599839	-0.1876482547	0.1578639855	-0.0107979457	0.0356590696	-0.1870144355	-0.083291843	-0.0110110293	0.1975094777	0.00449293	0.0910464995	-0.118299015	-0.0507249321	0.2189892834	-0.179224536	-0.0786710783	-0.0418358632	0.0599270713	-0.0459970592	0.1925017504	0.0339492046	0.11263883	0.092444748	0.0062553457	-0.0688356376	-0.0186706052	0.162180195	0.1052783515	-0.0992202444	0.0874701593	0.0519918933	-0.0212227343	0.0545613577	0.0079189506	-0.0597369044	-0.0404879868	-0.0303338427	0.1260813766	0.0378923741	-0.1758832994	0.0634385693	-0.0222935754	0.0396335458	-0.0548401401	0.2870308462	0.1020857958	-0.0080896603	0.0168384185	0.1546695949	0.1346902984	0.2038161518	0.0971012983	0.0461578823	-0.0401101048	-0.1723925219	0.0207559086	0.1963087868	-0.0430408091	0.0660555062	-0.0296540419	0.0108125735	-0.1499875353	0.0022716743	-0.0155059742	0.1478526548	0.0530384308	0.0373752651	0.0724938684	-0.0062513673	-0.0350724334	0.0288200467	-0.2305518947	-0.0077549109	-0.0413054642	-0.0059030907	-0.0417414415	0.0021205844	-0.0671199872	-0.0256292962	-0.0535775899	0.0477107059	-0.0250848029	-0.0777904824	0.0885319303	0.1047948969	0.0791456591	0.1057622729	0.1212018358	0.1304803484	0.0227827356	0.1022447546	-0.1040845413	-0.0938476975	-0.0338810588	-0.0635920721	0.1084781659	-0.0775274575	-0.0062118482	-0.0169998012	-0.057919058	-0.0841879767	0.0503914779	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0065147190296386	0.000146615374021	4.2441564035135305e-05	2.1496067899346983e-08	-0.0647973411163178	-0.0433362975259115	0.0018780346832543	0.0041986954157444	-0.1378600572779333	-0.03090887966691	0.019005395392675	0.0009553588422635	0.0012899887727843	0.0004660021357778	2.1715799054947118e-07	1.6640710339095443e-06	-9.2166470562427e-05	-0.0002512364615327	8.494658295934721e-09	6.311975960348543e-08	-0.0002574408073992	-0.0004273753241901	6.627576931435199e-08	1.826496677265931e-07	0.0	0.0	0.0	0.0	0.0
866.1682949373062	-0.1301280752526281	0.0169333159689536	750247.5151546003	966.1738008818402	6.175520344353572	38.13705152352486	933491.8135104616	826.2138495791274	-0.0964453503094091	0.0093017055963046	682629.325236361	845.5122021928619	659.3832412039695	1.202061	23.453039	0.0634709022320308	0.0462348720514308	-0.0964756338	0.0851388945	-0.1272690106	0.1207626404	0.0818117083	0.0030558585	-0.2135585181	0.0098768833	-0.0611951564	0.0447726818	0.0502171687	-0.0306004709	0.0295385088	0.1137236155	-0.1001036558	0.0950249573	0.0414487335	0.0816717736	-0.0918222237	0.0106386714	-0.1848649044	-0.1249821047	0.1015376217	-0.0155339462	-0.0378336337	0.0610792672	0.1120374514	-0.0510398784	0.0444340056	0.0090671457	0.0486581921	0.149590985	-0.0150636426	-0.0169731386	0.0469476457	0.0408741458	-0.0657883839	-0.0436394672	-0.1825815345	-0.1187543943	0.0298108582	0.116181106	-0.1599315688	-0.2209707579	-0.0009122792	-0.0050114828	0.0706791048	-0.0089082351	-0.0061722742	0.1212705467	-0.123321158	0.0910778523	0.0144990051	-0.0102783002	0.106021966	-0.0220060737	-0.0965516071	-0.0216188572	-0.0383568385	-0.0012515935	0.0411271193	0.0939675387	0.1698041718	0.1312946966	-0.0015613726	-0.0781998391	0.0047699361	0.1052684638	-0.0034721416	-0.0935156261	0.0493302555	0.0236941299	0.1467162203	-0.1469919062	-0.0944916247	0.0231535659	-0.027945169	0.0016547716	-0.0487184459	-0.1153826683	-0.0303190791	-0.0827592668	-0.0986034555	0.0306321068	-0.0544248083	-0.0592436707	-0.1388869523	0.1887223555	0.0717558929	-0.0849797971	0.0306787644	0.0566761594	0.0792196024	0.0511073289	0.0232493336	-0.2009113637	-0.0591683593	-0.0368342427	-0.0409517782	0.0293628738	0.0113843611	0.0275795066	-0.0558334459	-0.1226847134	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0064865265972144	-2.819243242420041e-05	4.207502729636982e-05	7.948132459931068e-10	-0.0765163245337845	-0.0117189834174667	0.0001373345723388	0.0058547479201594	-0.1812595133933356	-0.0433994561154023	0.0328550111955888	0.0018835127911127	0.001436990555929	0.0001470017831447	2.1609524247721416e-08	2.064941857829137e-06	-7.9180376933774e-05	1.2986093628652997e-05	6.269532091374529e-09	1.6863862773214192e-10	-0.0002509432788378	6.4975285614e-06	6.297252919386586e-08	4.2217877406208747e-11	0.0	0.0	0.0	0.0	0.0
864.7682382383814	-1.4000566989248	1.960158760204208	747824.105865914	965.6339204321604	-0.5398804496797993	0.2914708999464623	932448.8682891838	826.6432454607128	0.4293958815853784	0.1843808231224843	683339.0552658204	846.0072584128078	656.7002105875912	1.113699	21.729048	0.1126980207911838	0.0623848151010437	-0.0587508958	0.0254744371	0.1133358965	0.0236027223	-0.0049853363	-0.0100798696	0.0943993403	0.0377759043	-0.0261539212	0.0975651608	-0.0363540479	-0.035261495	0.0578106017	0.0595098255	0.1201374915	-0.112849914	0.0012624046	0.0288815962	-0.1099427822	-0.1062611862	0.0635925353	-0.0415115529	-0.0183147219	0.051560622	0.1190657554	0.1147597861	0.0323270975	-0.0927734133	0.1027098279	-0.0350897976	0.0142773573	0.0548393036	-0.1022432686	0.1218364426	0.056162711	0.106269175	0.0976641229	0.0735415338	-0.0699694681	-0.0038695016	0.0037691579	0.1108196498	-0.1255163923	-0.0213891919	-0.1467904586	-0.1603367321	-0.0357939527	-0.0322378762	0.0328376753	-0.0030677568	0.0408553314	-0.1346342693	0.0401631847	-0.0828424809	-0.0151096641	-0.1356215921	0.0858410075	-0.0469158015	-0.1430426372	-0.0552004409	0.0316048187	0.0588882407	0.1025539045	-0.1081057299	-0.0117282136	0.0789107132	-0.0537598052	0.063950424	-0.07344115	-0.0184113186	-0.1676439043	0.0062819421	-0.0288115536	-0.0176500356	0.1107985157	0.0585900692	0.0810231768	-0.0310528032	0.0186581381	-0.060045799	-0.0164308854	-0.0345238576	0.0768334194	0.092044057	0.0178786767	0.094216594	0.0624375231	0.0054680144	0.2002295722	-0.0867494855	-0.1130933567	0.0502907399	0.1315005284	0.070445936	-0.0336560145	-0.1324435949	-0.1199211654	0.0208427758	0.0970767685	-0.0095840827	0.0434504747	-0.0913830708	-0.0416226764	-0.0258110467	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.006384781228462	-0.0001017453687523	4.0765431335320726e-05	1.0352120062561772e-08	-0.0300600684616085	0.046456256072176	0.0021581837282435	0.0009036077159165	-0.1441264848681527	0.0371330285251829	0.0207724436404498	0.001378861807452	0.001791998557099	0.0003550080011699	1.260306808947186e-07	3.2112588286448976e-06	-5.704295338704313e-05	2.2137423546730872e-05	3.253898531116375e-09	4.900655212873545e-10	-4.794888705308021e-05	0.0002029943917847	2.299095769629043e-09	4.120672309604832e-08	0.0	0.0	0.0	0.0	0.0
864.3654726204464	-0.4027656179349606	0.1622201429905306	747127.6702583678	965.4231573276766	-0.2107631044838172	0.0444210862116564	932041.8727045396	825.8082513319707	-0.8349941287420961	0.6972151950337722	681959.2679679673	845.4738935832736	648.7454373565786	1.084593	21.161167	0.1172781487720671	0.065549894400655	-0.0465769891	0.0041398607	-0.0421856449	-0.0922951039	-0.0214791496	-0.0170307964	-0.009591392	-0.0805282486	-0.0066457966	0.0950551952	0.0075173495	0.0030972316	0.0661087799	-0.1127349067	-0.0076334244	-0.0151103583	0.0418661609	-0.084416579	0.1467260361	0.0677722181	-0.1469897661	-0.0460803706	0.0428498763	-0.1088017904	0.0573682131	0.1580101343	-0.1282077389	0.1211907264	0.010444982	-0.1337603497	0.0240561743	-0.009981522	0.0052469524	0.0234450827	0.1360497614	-0.1223631736	0.1328802983	-0.1299471048	0.0844675292	0.049732459	0.0128146857	-0.1365050814	-0.1694095482	-0.0530260627	0.1720816895	-0.0566643502	-0.1185265931	-0.0876398992	0.0006165445	0.0501080274	0.1027121922	0.0056264663	0.0040317701	0.0127821887	-0.0430916439	0.1755090071	0.0197491973	0.1164985894	0.0682767336	0.0166471018	0.1531269049	0.0621214346	0.1060571043	0.0441165839	-0.0999243669	0.0288652127	0.1728760818	-0.1241220704	-0.0621187696	0.037943815	0.0445642582	0.0402437193	0.1658670043	0.1032335076	0.1483248856	0.0786104315	-0.0922084423	0.0341205961	-0.0257422016	0.0996748228	-0.0237405761	-0.047501345	-0.0584168201	-0.0117096778	-0.046256526	0.0902578355	0.0353000561	0.0830957511	0.0347498137	0.0131928882	0.1796641653	0.0243174441	0.0699002591	-0.0885456748	-0.0661174055	-0.0692214858	-0.1664390467	0.0357576971	-0.1502634721	-0.0362126137	-0.1080622682	-0.0112107988	-0.0609858826	-0.0422884925	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0064870868825437	0.0001023056540816	4.208229622167054e-05	1.0466446857084428e-08	-0.0723215547642297	-0.0422614863026212	0.0017860332245066	0.0052304072835154	-0.1927371906187431	-0.0486107057505904	0.0371476246476057	0.0023630007135704	0.0016079773262641	-0.0001840212308348	3.3863813397991534e-08	2.585591081779444e-06	-0.0001962015670895	-0.0001391586137024	3.849505492837557e-08	1.936511976758961e-08	-0.0002508420638112	-0.0002028931767581	6.292174097706215e-08	4.1165641175001647e-08	0.0	0.0	0.0	0.0	0.0
