global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
924.674821211144	-0.2463816146811268	0.0607039000528792	855023.5249818612	1052.0656117844856	-3.0063388429839506	1106842.051499464	9.03807323883408	847.2713363849119	1.1635434322945457	717868.7174594746	1.353833318835772	856.8804341750646	742.6973938036568	1.241861	22.048887	0.0794365879474316	0.0412559037838194	-0.0586014796	0.0790695691	0.0243001635	-0.2188535125	0.0224913008	-0.0106399143	-0.0738671639	0.0498264995	0.1648297143	-0.1622508814	-0.0571793776	-0.0228816487	-0.1162663024	0.0208747964	-0.010209813	0.0711915014	0.2154425046	-0.0464325993	0.0004938917	-0.0170105092	0.0930032824	0.169103098	-0.2269360109	-0.0862799771	-0.0746349727	-0.1334600587	0.0389041984	0.090162718	0.0675067495	-0.0577399143	-0.0276887883	-0.0173976722	0.1444529215	-0.0705598673	0.1183194017	-0.0203239534	-0.056225152	-0.0287267672	-0.0266353089	0.0561862399	-0.1884878336	0.0629390121	0.0734906991	-0.0193312271	0.1601145868	-0.0149037478	0.0276855647	-0.167538823	-0.1078925675	-0.0691827471	-0.0051681097	-0.0555794136	-0.1456041862	-0.1791334195	-0.0233296666	0.0258483395	-0.0869196537	-0.1100357577	0.1940560586	-0.0867485111	-0.0679434774	-0.1136517485	-0.0113814747	0.1090632863	0.0087220606	-0.0977761357	0.0210984282	0.1223799089	-0.1171997229	-0.0449601635	0.0493368529	0.0469520588	-0.0081465093	-0.0655345016	-0.0028135009	0.0014073199	0.0063232636	-0.0941803383	0.0126132827	-0.1202274811	-0.089703075	-0.173926341	0.1357105486	-0.0244603249	0.0227888118	-0.0666240864	0.0684388118	-0.0510257982	0.015487727	-0.0716197683	0.0363017589	0.1004909432	0.1756456872	0.0443805067	0.1217334339	-0.052765706	-0.0973967023	-0.0364985648	-0.0759863057	0.0181631653	0.0771132649	0.013487959	0.10390861	0.1175265421	0.05489648	-0.1025148199	-0.0024758093	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0218955266541769	-0.0097574211697378	9.520726788364742e-05	0.0004794140874637	0.0785365424964368	-0.0089117016750037	7.941842674426375e-05	0.0061679885072946	0.1313258703575286	-0.000246568677312	6.079611263143746e-08	0.0172464842251624	0.0006490816048508	0.0006441458020204	4.1492381426058326e-07	4.213069297556901e-07	-0.0001812101558498	-0.0003662119967823	3.2837120583108807e-08	1.3411122658735253e-07	0.000894059593413	0.0002000601297047	7.99342556573819e-07	4.0024055497461414e-08	0.0	0.0	0.0	0.0	0.0
921.99051024912	-2.6843109620240284	7.205525340842365	850066.5009894327	1051.0969539949265	-0.9686577895590744	1104804.8066974126	0.938297913273472	844.7107895099119	-2.560546875	713536.3179144587	6.556400299072266	855.2027297778271	741.6650880499731	1.10469	19.613457	0.079716091297669	0.0369485703853016	-0.0469378098	0.0328606511	-0.1237600861	-0.0732397438	0.0919890063	0.0254709637	0.159037476	0.1059821803	0.1778264439	-0.0504265639	-0.1437412626	0.0103534809	0.0059658989	-0.0058224713	0.0485774174	-0.0068105448	-0.000850991	-0.1809885638	-0.0382902702	0.0838808597	0.0728660401	0.1385698903	-0.0455624027	-0.122993497	-0.0262838398	0.0851438154	-0.0400669246	-0.0633669455	0.0065055018	0.0330268324	0.1270553298	0.0555065624	0.211809055	0.1187792154	0.1089083729	0.0549769453	-0.0589979084	0.0979010625	-0.0408383667	-0.0632264359	0.1124582942	-0.0642509059	0.1209998901	-0.0475620859	-0.0053797106	-0.0153676672	-0.0767668892	-0.0357028322	-0.1220105109	-0.1909538284	-0.0361246557	-0.0064942754	0.0740164206	-0.1518783605	0.080952499	-0.1132726077	-0.0439762821	0.0115464363	0.1267512551	0.1006644953	-0.0218380555	-0.0910661687	0.0745595094	0.0040686242	-0.0948415307	0.0543581963	-0.089910119	-0.0612552196	-0.0628593311	0.0031277969	0.2963045329	0.0967163932	-0.0506548636	0.0587872102	-0.0634271466	-0.0616631648	-0.0661683724	0.0251852919	0.0059110032	0.0250136135	-0.0282974928	-0.0534636405	-0.0881688429	-0.0368800162	0.0312400404	-0.0400441116	-0.0191226194	-0.0288886301	0.1438834493	-0.0774449806	-0.0793466542	0.0655554749	0.0291238051	0.0507549054	0.0598164906	-0.0548177874	0.0143420948	0.0447349315	-0.0808584196	-0.0808567982	-0.0012234551	-0.1486157763	0.1576867842	0.0027916538	0.0057533424	0.014177358	0.0249465086	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0308618517440493	0.0089663250898724	8.039498561727534e-05	0.0009524538930716	0.1019222558689278	0.023385713372491	0.0005468915899403	0.0103881462414111	0.1477334673310792	0.0164075969735505	0.0002692092384464	0.021825177369663	0.0004439372476089	-0.0002051443572419	4.2084207308192294e-08	1.970802798145658e-07	0.0001546811435855	0.0003358912994353	2.3926256180918072e-08	1.1282296503633437e-07	0.0008159661328551	-7.809346055790008e-05	6.658007299665067e-07	6.098588581908296e-09	0.0	0.0	0.0	0.0	0.0
921.3888605105946	-0.6016497385254524	0.3619824078677453	848957.4322730119	1058.4273022618786	7.330348266952114	1120268.354173358	53.73400571480787	844.3641264390316	-0.3466630708803677	712950.7780171488	0.1201752847122068	854.4923751759079	749.7506300624412	1.17003	20.77355	0.0532481521603386	0.0256960003212169	0.0317956749	-0.1421179706	-0.00123789	-0.058886493	0.0491681531	-0.0499780177	0.1110283995	-0.091194154	0.1274393903	0.0481596727	-0.0862770922	0.1041364099	0.2586012162	-0.1151232501	0.0367332177	-0.1306620232	0.0068046174	0.0011798802	-0.0537837041	0.0618623525	-0.0843630405	0.0913267743	-0.1075243708	0.00929153	-0.0885825379	0.0515023344	0.0869986224	0.1300327652	-0.1244431151	-0.0775345903	0.0336345748	0.0556903202	0.0409895623	-0.1498245792	-0.1056761334	0.0161538009	0.0711862929	0.017920275	-0.0175385793	0.0010211615	0.1045265159	-0.0499762528	-0.0596242049	0.0171198727	0.051555749	0.0021891798	0.0968554495	0.0953037303	-0.1021982002	0.0811672739	-0.0475756367	0.1428962032	0.0009915262	0.0134172368	0.0775831336	-0.0421584522	0.0424836882	-0.00135901	0.1061579176	-0.0379875805	-0.1839016392	-0.0211282056	0.0979913361	-0.0283927695	0.0819203986	-0.0094858101	-0.0528472805	0.0994213806	-0.0514672384	-0.1125144558	-0.0678191777	-0.0287049583	0.1231544156	-0.0107143261	0.0414897544	0.0273096597	0.039077535	0.1129871275	0.0347912127	-0.0490070296	0.0237490866	0.0814786714	-0.1235391921	-0.0300467592	-0.0072632206	0.0867314863	-0.0871830415	-0.0414747865	-0.0546959898	-0.0408815692	-0.0704275986	0.0024836132	-0.0141118968	0.1178334809	0.0954799141	-0.0535307598	-0.0457727939	-0.0474137847	0.0007196113	-0.1399217368	0.1388317459	0.0496593709	-0.0062703601	0.0536936196	-0.1024019313	-0.0526199873	0.0487152038	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0373296325111027	0.0064677807670534	4.18321880506659e-05	0.0013935014634139	0.1184713943760016	0.0165491385070738	0.0002738739853263	0.0140354712853941	0.1598160566869637	0.0120825893558844	0.0001459889655429	0.0255411719749707	0.0003670416746387	-7.689557297019999e-05	5.9129291424153505e-09	1.3471959092158132e-07	-9.834400944663813e-05	-0.0002530251530321	9.671544194040447e-09	6.40217280669369e-08	0.0008490182774593	3.305214460420003e-05	7.208320354599569e-07	1.092444262936949e-09	0.0	0.0	0.0	0.0	0.0
920.2424935881525	-1.1463669224420985	1.3141571208693676	846846.2470053408	1048.8282852611324	-9.599017000746244	1100040.7719638073	92.14112738061542	843.8906046997608	-0.4735217392707227	712151.352700528	0.2242228375619703	853.772207424647	739.9534265832056	1.150548	20.427637	0.0739129631353927	0.0332419948855012	-0.0709740312	0.0630845967	0.106100132	0.0306111329	0.0318223455	0.0778339863	-0.0982245919	0.0307387966	-0.0196905969	0.1792653982	-0.0046035665	-0.0701990105	0.0686297363	-0.0956913791	0.0562959464	0.1183783531	-0.1090984988	0.1532259571	0.0078691494	0.0288692422	0.0382718487	-0.0028118679	-0.0659700443	-0.1010883262	-0.0872893052	-0.0933720001	-0.0496225445	-0.0604330041	0.0389869215	0.0418637875	0.0054028921	-0.0355034608	0.0293062279	0.0669569343	-0.0578950654	-0.0065738362	-0.0680610807	0.1454757256	0.0505581412	0.1071019257	0.0407943698	-0.1004892436	-0.0417101352	-0.0059728968	0.1771157228	0.1282590643	0.0678378431	-0.0092092241	-0.1811463458	0.0796471595	-0.047342162	-0.1269299257	-0.0112183521	0.168237664	0.0099116474	-0.0098895948	-0.0110666014	0.0066085243	-0.0085020546	0.0308585857	-0.1381987427	-0.0011791698	-0.1193170588	0.0419726419	-0.0378331798	-0.0098054668	-0.0125132769	-0.0160572094	0.0005964849	0.0834955717	0.1025696181	0.0365206466	-0.0162467649	0.033893258	0.0301037164	0.1066872247	-0.0561610578	0.2482484141	-0.0215506489	-0.1136619648	0.0212322481	0.1204045157	0.1208634314	-0.0455924917	0.0261731903	-0.084577618	0.0070224545	-0.0772595585	-0.0812942428	0.0297162221	0.0129804953	-0.1471282158	-0.0584836219	0.0645621753	0.0601021999	-0.107355024	-0.0617426614	0.0053235591	-0.0342626826	-0.0458462657	-0.0759389838	0.1267134792	-0.083302024	0.0330307958	-0.0080579031	-0.1019303207	0.0673039204	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0507408084870348	0.013411175975932	0.0001798596410574	0.0025746296459179	0.1311386004355057	0.0126672060595041	0.0001604581093539	0.0171973325241832	0.1709216709374033	0.0111056142504396	0.0001233346678795	0.0292142175960339	0.000173845859752	-0.0001931958148867	3.7324622889736064e-08	3.022238295291206e-08	0.0003160851728265	0.0004144291822731	9.990983648075836e-08	1.7175154711958193e-07	0.0009759726172898	0.0001269543398304	9.525225496995024e-07	1.6117404401798073e-08	0.0	0.0	0.0	0.0	0.0
921.0032260403984	0.7607324522459749	0.5787138639001744	848246.9423768213	1050.8434277238516	2.015142462719268	1104271.9095904138	4.060799145054277	844.4573203469163	0.5667156471554335	713108.1658874943	0.3211666247308019	854.2160033408522	731.6342302539681	0.997109	17.703382	0.0259274125535083	0.0172854713057609	-0.0631949838	0.0982586836	-0.1090290946	-0.0152839336	-0.0660887964	0.1092113491	0.0130751688	0.095092447	-0.0727908955	0.0014751282	0.0974196236	-0.0851960645	0.0482934002	-0.0234066316	0.0764172461	0.0800522793	-0.0432787729	-0.0620988133	0.1127676265	-0.0018896219	0.0030856211	-0.1182219281	-0.0484848318	0.0437057064	-0.0825106877	-0.0352140936	0.0871733821	-0.0225181882	-0.1322073294	-0.1581146883	-0.0108494184	-0.0361804279	-0.0835019051	0.0364328179	0.050179266	0.0395753875	-0.0403590235	0.0937457906	-0.0789546608	-0.0079051185	-0.0052072417	0.1122682254	0.2255436412	0.1304637708	0.1502030635	-0.1079947174	-0.0272928902	0.1009301295	-0.0286395484	0.0090680034	-0.0560790354	-0.0905415065	0.1050095308	-0.0221443979	-0.0797158088	-0.0027830562	-0.0395594455	-0.0201601327	-0.0571408168	-0.0806363859	-0.1259718056	0.1029184807	0.0051756344	0.1086923061	0.0040883509	0.002637098	0.0495523407	0.0530126172	-0.0206871007	0.069278066	-0.0861441049	-0.0278265686	0.100941241	0.1227299782	-0.0852220936	-0.0702032616	-0.0637246932	-0.0824885847	0.101991414	-0.187626241	-0.118036722	-0.0893194265	-0.0107634063	-0.0427997612	0.049044203	-0.0939062223	-0.0212510683	-0.0411602019	0.099830488	0.0161630859	-0.0750082565	-0.0727573076	0.0336220394	-0.0482017575	0.0316075603	-0.0719312521	-0.0065635785	-0.014998549	0.0947492503	-0.019640435	-0.0226613408	0.0943429335	0.0234331079	0.0754292303	-0.0160744894	-0.0403485627	-0.0600147788	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0531058558082264	0.0023650473211916	5.593448831475578e-06	0.0028202319211241	0.1320726914642165	0.0009340910287107	8.725260499179665e-07	0.0174431958306021	0.1668270642925193	-0.0040946066448839	1.6765803576328044e-05	0.0278312693804603	0.0001980050085637	2.4159148811699996e-05	5.836644713058652e-10	3.9205983416310915e-08	-1.0401007650040484e-05	-0.0003264861804765	1.0818096013620066e-10	1.0659322604216017e-07	0.000996000639176	2.002802188620005e-05	9.920172732390006e-07	4.011216606741082e-10	0.0	0.0	0.0	0.0	0.0
921.212722235419	0.2094961950206197	0.0438886557281175	848632.8796083913	1050.762304415648	-0.0811233082035869	1104101.420380883	0.0065809911338941	845.8577842678793	1.400463920963034	715475.3912065662	1.9612991939191555	855.8669987238964	741.4475298483161	1.093073	19.407198	0.0463575144786081	0.0230317501252873	-0.0143305406	-0.097389693	-0.1039335826	-0.0252470893	0.0013088276	0.0669167838	0.0887317108	-0.0465700383	0.0813202067	-0.0152313117	0.0406911781	-0.1076898066	0.0047178253	0.0897552952	0.0101377797	-0.0772465342	0.0968446323	-0.0857166746	0.004481408	0.0858803757	0.1427838701	0.0006078526	-0.0576377374	-0.079717137	-0.0279270279	-0.0635206198	0.1070906806	-0.0746744689	0.0037886094	0.0381841029	-0.1832828042	-0.0914926671	0.0364823262	-0.1742644289	-0.0519719739	-0.1539997145	-0.0045846492	-0.0258207298	-0.0027067609	-0.0576189049	0.000311563	0.0312331906	0.04769198	-0.1750040029	0.1238116888	-0.0586170254	0.0622257079	0.0268409237	0.0406054318	-0.1527322841	-0.0385351078	0.0900533532	-0.0199444299	-0.1167111582	-0.0287544103	-0.0746133411	-0.118175836	-0.1404857732	0.0370354993	0.103922655	-0.0446802071	0.0376221111	-0.1670505112	-0.0039402676	-0.1098941711	-0.0677341012	0.0747368781	0.117599531	-0.0708139726	0.002412063	-0.1144650665	-0.0145701007	0.1050563542	-0.0309065218	-0.0983443843	0.0941316298	0.0411467853	0.0805597793	0.1398632167	0.0366074409	-0.1728488096	-0.0753673933	0.0577951525	-0.039148607	0.0221714395	0.0620297832	-0.0855069596	-0.0228837579	0.054610695	0.037837872	-0.0942978382	0.0119074153	0.0005388113	0.0201793789	0.0253334016	-0.0606049238	0.0332829002	-0.014433655	-0.1337361207	-0.0693635335	-0.0591866453	0.034692021	-0.0205465831	0.1501950864	-0.0256056192	-0.0584517904	-0.0467988533	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0637142296062194	0.010608373797993	0.0001125375946379	0.004059503054314	0.1320533908072718	-1.930065694469296e-05	3.725153584967247e-10	0.017438098023698	0.1709293554102231	0.0041022911177037	1.6828792414391485e-05	0.0292168445409543	8.861091149606833e-06	-0.000189143917414	3.57754214947493e-08	7.851893636164053e-11	0.0003160038725757	0.0003264048802257	9.985844748283925e-08	1.0654014583517997e-07	0.0008789984586965	-0.0001170021804795	7.726382903908227e-07	1.3689510236957492e-08	0.0	0.0	0.0	0.0	0.0
919.650688531446	-1.562033703973043	2.439949292347744	845757.3889163628	1051.0637837990946	0.3014793834465763	1104735.07761407	0.0908898186433277	844.2253579832909	-1.632426284588405	712716.4550620157	2.6648155746151043	854.7822718658858	741.4071250070499	1.082169	19.213598	0.1041028642593022	0.0472109399593493	-0.0459250341	-0.0264859588	0.0588144927	0.08422313	0.1579928298	0.0112821164	-0.0114214038	0.0112600302	0.059105298	0.1129530753	-0.0146993663	0.0408557885	0.00495175	0.0703170001	0.0580534066	0.0398574026	-0.0180842228	-0.0033441949	-0.1422665373	0.1217346485	0.0140655187	-0.0835484285	-0.0794404037	0.0478098674	0.0257649611	-0.0233501326	-0.0956314741	-0.0117687669	-0.1036770495	-0.026830331	0.0104488902	0.062118058	0.1079017946	-0.0705358036	0.0985110757	-0.1249344289	-0.0338713529	-0.0948848498	-0.1114423033	0.087416467	0.1844208314	-0.1734646031	-0.0986334655	0.1751845502	-0.0966690903	0.050374883	-0.0388456134	0.0596254072	0.0963424924	-0.0310805972	-0.0414047707	-0.0368122375	-0.0363118091	0.0058423106	0.1526945791	-0.0942673911	-0.030872165	0.0099400943	-0.0365314126	-0.1301699693	-0.059383788	-0.0684587597	-0.0444140801	-0.0313983802	-0.0431466076	0.1095743244	-0.0593569207	-0.0362731307	-0.0686494903	-0.0043203422	0.0107390402	0.009825131	0.0508936302	-0.2217788045	-0.0997089631	0.0897202481	0.051356022	0.0143870048	-0.052032058	-0.084737382	0.1049913822	0.0645088747	-0.1333281917	-0.0534766546	0.0004008285	0.0019386467	0.0135660743	-0.0416891608	-0.0393121084	0.0724034694	0.050403464	-0.1203463854	-0.047776729	0.0592424479	0.0398843777	-0.064379692	0.0418035912	0.0445367541	-0.1469253542	-0.0227204436	0.0031771334	0.0616243776	-0.073335807	-0.074868472	-0.1083501754	-0.0368737151	-0.0254974499	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0515353377098364	-0.012178891896383	0.0001483254078237	0.0026558910328668	0.1546419029350687	0.0225885121277968	0.0005102408801476	0.0239141181433792	0.2068073443024758	0.0358779888922526	0.0012872300869526	0.0427692776574427	0.0003203211374456	0.0003114600462959	9.700736043870222e-08	1.0260563109444299e-07	0.0005046138163371	0.0001886099437614	2.546351036382925e-07	3.5573710885678486e-08	0.0007099190218965	-0.0001690794368	5.039850176504832e-07	2.8587855948605222e-08	0.0	0.0	0.0	0.0	0.0
919.4287427305808	-0.2219458008652282	0.0492599385217075	845349.2129591365	1048.6423770860697	-2.421406713024908	1099650.8350207228	5.863210469882088	843.3135753749226	-0.9117826083682984	711177.7864116352	0.831347524922898	852.8470554403218	722.9963262509696	1.103682	19.59556	0.0839970031795529	0.0465436803218808	-0.0884661635	0.0618876118	-0.1318397643	0.1209750252	-0.0687101337	0.117373913	0.0883862398	0.0682565987	-0.0888785131	-0.0360334502	0.0649159336	-0.0284458087	0.012089272	0.1974248679	0.0781815743	0.0534978506	-0.1405320416	-0.1590189579	0.0348610256	0.0122786911	-0.0373353643	-0.112310326	0.0002102242	-0.1084790585	0.1812378474	-0.0422112739	-0.048785313	0.0117270029	-0.0438013288	0.0195627951	0.0341957194	-0.038096659	-0.0577048428	0.0807904272	-0.019801428	-0.1072561752	0.1625583972	0.0296859542	-0.0160812752	-0.003880182	0.0483159241	0.0194118601	0.1170579829	0.0063825277	0.0019374224	-0.247537715	0.0497698998	-0.1231819679	0.0384632435	0.0418271843	-0.0656771672	-0.0829842562	0.1793672408	-0.0256423882	-0.0316176849	-0.0387979203	0.0684764173	-0.0730467108	-0.1764561609	0.0168781943	0.0762665042	-0.1013036357	0.0001356691	0.0515519617	-0.0311866001	0.032500446	-0.0094739347	-0.0630680699	-0.1133195149	0.1019403912	0.0384242472	-0.0928765797	0.0320359231	0.093080604	0.0180583121	0.0552281239	0.129735281	-0.0487953069	-0.0107178891	0.0248171083	-0.0799308801	-0.0685351637	0.0351102836	-0.0691329087	0.0443940723	-0.0508569323	-0.0498247087	0.001506848	0.1280717242	0.1142841242	-0.0536736595	-0.0959071741	0.0617777118	-0.1027498382	-0.0542295872	-0.0439278869	0.1162066823	0.0561147955	0.1046068032	-0.0189696352	-0.0533550995	0.0415244683	-8.81533e-05	-0.082323153	0.0201340825	0.0657333255	0.0064507372	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0778444503249602	0.0263091126151237	0.0006921694065952	0.0060597584463951	0.154629618439742	-1.228449532669762e-05	1.5090882543165566e-10	0.0239103188988201	0.2249125945136683	0.0181052502111924	0.0003278000852098	0.0505856751708697	-0.0002542147573928	-0.0005745358948384	3.3009149445776104e-07	6.462514287628017e-08	0.0004778866157801	-2.6727200557000037e-05	2.283756175417569e-07	7.143432496141028e-10	0.0009000630436593	0.0001901440217628	8.10113482561243e-07	3.615474901213218e-08	0.0	0.0	0.0	0.0	0.0
921.4946101510616	2.0658674204807994	4.267808199003992	849152.3165374569	1053.974447403831	5.332070317761236	1110862.1357802108	28.430973873550407	843.933390048527	0.6198146736044237	712223.5668387993	0.3841702296153582	854.1764864703073	739.8745242517206	1.192802	21.177853	0.0712250290061037	0.0335695321836918	-0.0090453445	-0.1740359566	-0.0245361909	-0.0671562445	-0.0972604913	0.0062287642	0.0336243242	-0.1551724855	-0.0434771979	-0.0737246727	0.14661938	0.0932597006	0.110073781	0.0385041561	0.1077191804	-0.1927513105	-0.0034277049	0.0975043865	0.0714188417	0.0251636754	-0.0870607897	-0.0347646589	0.1193194585	0.0075199613	-0.0276391885	-0.1096674666	0.1358512865	-0.0471351164	-0.0900712656	-0.0805809604	0.1131192446	0.0789312109	0.0812431801	-0.073710598	0.0108802553	0.0482457431	-0.1305299799	0.0213071961	0.1236535547	-0.0355853885	-0.0386464078	-0.0984388932	0.0442266669	-0.1092641228	-0.1026877006	-0.0834970592	-0.0188645312	-0.0462749702	0.0875151294	-0.0170740877	-0.1210956046	0.1976141186	0.0031369393	0.0928225004	-0.0639092042	0.0087736754	0.0750364094	0.0034316844	0.0243145893	-0.0419693823	-0.0172987411	0.2089762741	-0.0827091658	0.033555454	0.0537031662	0.1362453961	-0.0356420669	0.0286163565	-0.1261767851	-0.1078870099	0.0883011441	-0.0205175182	0.1021910899	0.027276726	-0.0876489311	0.0114234195	-0.1287327892	0.0174745927	-0.096895087	0.1241061148	0.001763827	-0.086435584	0.1200399745	-0.0634794303	-0.0095583989	0.1185529588	-0.103324745	0.0320447524	-0.0528855956	0.103005949	0.0141122211	0.036886868	0.1167207628	0.0316879826	-0.0227698882	-0.0216898786	0.0512817337	-0.0525130932	-0.004337238	0.0007645244	0.0466354444	0.0955983525	-0.0847867403	-0.0324879572	-0.0553680707	0.0413682938	-0.018433345	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0699270501345807	-0.0079174001903794	6.268522577462126e-05	0.0048897923405241	0.1783060997217518	0.0236764812820098	0.0005605757658973	0.0317930651979832	0.2213969764914338	-0.0035156180222344	1.2359570078259948e-05	0.0490166211995484	0.0001103462551897	0.0003645610125825	1.329047318951777e-07	1.2176296034390394e-08	0.0002880599500063	-0.0001898266657738	8.297853479763206e-08	3.603416303879797e-08	0.0010679859555326	0.0001679229118732	1.1405940012148805e-06	2.8198104332008042e-08	0.0	0.0	0.0	0.0	0.0
920.5648126715606	-0.9297974795009624	0.8645233528863423	847439.5743290255	1049.41981199418	-4.554635409650928	1101281.9418059	20.74470371484607	844.354678304395	0.4212882558679212	712934.8227745183	0.177483794532235	853.9840009437418	731.5208962138695	1.227441	21.79286	0.0413151702586016	0.021932022734683	-0.1162937072	0.0639616512	0.1000963266	-0.0213469564	-0.0326550945	0.0827195375	-0.1181927865	0.0336168898	0.0179507478	-0.0086233279	0.0683222793	0.0747221494	-0.04539255	0.0208108441	0.0605446116	0.1665451323	-0.0487116953	0.0651166536	0.0349457184	0.0003549811	-0.1331890452	-0.1894846339	0.0292535913	-0.0652589195	0.0542914677	-0.113820159	-0.005433836	0.032264879	0.0125907903	0.114085637	0.0712139641	0.125767562	-0.0457905756	-0.0529240741	0.0774916857	0.1767427762	0.101152044	-0.051160109	0.1141733261	-0.0117307857	-0.0237315842	0.0983570162	0.1049598215	0.0111301636	-0.0961447678	0.0293932814	0.0400274496	0.0359573842	-0.0454297098	-0.0201343427	-0.0507710014	-0.155754667	-0.042964658	0.1057276468	-0.0559890357	0.0003028133	0.1383287665	-0.0269798908	-0.1534095231	0.0206228891	-0.0473294129	0.0201420773	-0.1950388701	-0.0229505478	0.0710337642	-0.0328479495	-0.1122173527	-0.0897094764	0.0657722303	-0.1045701867	0.0583129062	-0.0730614563	-0.0788824855	0.0752119746	0.0715975422	-0.0411877895	-0.0146097658	-0.0563795165	0.1335039907	0.0329469324	0.0740178629	0.060458787	0.0589356615	-0.0764698431	0.0226168931	-0.0865218774	-0.000284907	-0.0545029669	-0.0704077161	0.1531849198	0.0795200503	-0.1006292976	0.150794708	0.0009901703	-0.0626422305	-0.0538919543	0.049037866	0.0685060301	-0.0473271897	0.0872466655	-0.0788029891	0.0514466258	-0.0548692447	-0.0598509037	0.0380404873	-0.0009998531	0.0307056728	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0699338415651453	6.791430564603851e-06	4.612352911383538e-11	0.0048907421960588	0.1677780207524648	-0.0105280789692869	0.0001108404467835	0.0281494642476145	0.2388509766346089	0.0174540001431751	0.0003046421209979	0.0570497890393064	0.000304810836222	0.0001944645810323	3.7816473276067984e-08	9.29096458783549e-08	0.0003511631999442	6.310324993790003e-05	1.233155929950502e-07	3.982020152725081e-09	0.0010769441188739	8.958163341300004e-06	1.159808635177081e-06	8.024869044941125e-11	0.0	0.0	0.0	0.0	0.0
