global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
868.7519379028255	1.554088016438982	2.415189562839249	754729.9296099148	1067.7176954921706	6.507043483453344	1140021.0772671115	42.34161489555263	798.6012041421201	2.0766805344374006	637763.8832572441	4.312602042111208	844.7484097970757	699.8475301662413	1.692097	31.774105	0.3328947495597295	0.2702591145932344	0.1852364982	-0.0219478514	0.1239312927	0.0098701994	-0.1315675928	0.1490847398	0.0065289127	0.1229111928	0.02179787	-0.1022226261	0.0262333011	-0.1338217718	-0.0053926544	0.0012330515	0.12820971	0.1167411512	-0.1001751347	-0.1095290517	-0.1128315627	0.1343806112	0.0024913947	-0.1498386379	-0.0790311965	-0.0869889421	0.1241317841	-0.0932380288	0.0284240684	0.1145862644	0.1371374479	0.1285349922	0.135568843	0.030920895	0.0390205805	-0.0355934975	-0.0826523105	0.0589643744	0.0108101101	-0.0988761253	-0.0344592991	0.0573972893	-0.1851966349	0.4795307867	-0.0714890041	-0.0741083037	0.2376300514	0.1124555769	0.3188791577	-0.2400477249	-0.0788640621	-0.0349231153	-0.1961503636	0.0411700389	0.1437067008	0.1082959623	0.0031329529605557	0.0199507481319329	9.815394253054726e-06	0.0003980323510238	0.1070656264832052	0.0011889694612818	0.0114630483742412	1.4136483798609706e-06	0.0062271000223574	0.0344274171859097	0.0011852470540926	3.877677468844353e-05	0.0089764462856069	0.0053004268783813	8.057658791838591e-05	2.8094525093066937e-05	0.0026222839064027	7.522344956559972e-05	6.876372885778603e-06	5.658567364548325e-09	-0.0006177838081899	0.0001709019676652	2.9207482551837078e-08	3.8165683366161526e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.4492639782044	-2.302673924621104	5.302307203129956	750734.3270483721	1063.9856227858245	-3.732072706346116	1132065.4054949388	13.928366685453623	797.5593589757864	-1.041845166333701	636100.9310898673	1.085441350612897	841.3993103996156	698.8708213293252	1.536183	28.84635	0.3054078174621554	0.1984059989210753	0.055561746	-0.0174203757	-0.0101442438	0.0101086045	-0.0523058634	0.0500164181	-0.0974817045	-0.0116295225	0.0065481775	0.030767936	-0.116702741	0.0380693308	-0.0832767854	0.0466424085	0.0864434711	0.0829662944	-0.1451786517	-0.1674340385	-0.0506468099	-0.0012369979	0.0082997469	-0.0542985026	0.064217905	0.1062476646	-0.0112967602	-0.0409164072	-0.1008064753	0.0909583552	0.0349636251	0.0662714637	0.0876956687	0.0339173952	-0.045029854	-0.008561009	-0.1090041178	0.0521949176	-0.0242421091	-0.0444723767	0.0741104158	-0.11832846	0.0882617442	0.0781454656	-0.055917191	-0.1737199947	0.0667700838	0.3159533252	-0.0066085127	-0.0263441327	-0.181799274	-0.0967152875	0.0921927513	-0.0748343094	0.1412592515	0.0993643757	0.0040703234600698	0.000937370499514	1.6567533069594586e-05	8.786634533593127e-07	0.0587579167428629	-0.0483077097403422	0.0034524927799612	0.0023336348203571	0.0212845574875615	0.0150574574652041	0.0002267270253164	0.0004530323874413	0.0055393601013797	-0.0034370861842272	3.068451033275732e-05	1.1813561437805494e-05	0.0013852070116391	-0.0012370768947636	1.9187984650941253e-06	1.530359243557951e-06	-0.0004698412920388	0.000147942516151	2.1886988085118475e-08	2.2075083970468897e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.9526989228104	-0.496565055393944	0.2465768542383907	749874.0767716996	1069.1264738272796	5.140851041455107	1143031.4170383527	26.428349430430064	796.9261982572972	-0.6331607184891936	635091.3654688289	0.4008924954377519	842.3126173027376	695.3316475235114	1.00081	18.793159	0.1436759427880317	0.101565208547376	0.0351417699	-0.072106371	-0.0147083606	0.078333214	0.0402255691	-0.1307136323	0.0766885117	0.0043918909	0.0565733046	-0.0227122364	0.0332323502	0.0069721571	-0.0672749178	0.1524557144	0.0529652916	-0.0157685431	0.0045479688	0.0293636861	0.0986278076	0.0048969885	0.0973902569	0.0724576211	-0.05978615	0.0615658414	0.0625460791	-0.044640783	0.017155476	0.0787009251	0.0211611528	0.054043221	0.0653123049	0.024565856	-0.0864890907	-0.0130384784	-0.1146527974	0.0404699342	0.0712051617	0.0578406052	0.0474030754	0.0084306041	0.1134639463	-0.0217885716	-0.0960451368	-0.1996717804	0.193932038	0.1077726366	0.0929850735	0.3394447936	0.0682890807	-0.0897547537	-0.0808647159	0.0160540645	0.1386044847	0.0898496795	0.0041742717160104	0.0001039482559405	1.7424544359084408e-05	1.0805239913092453e-08	-0.0157063459186446	-0.0744642626615075	0.0002466893021161	0.0055449264137219	0.0202925654521379	-0.0009919920354236	9.84048198343861e-07	0.0004117882126293	0.0041958260901921	-0.0013435340111875	1.7604956579136726e-05	1.8050836392178416e-06	0.00138605654119	8.49529550900124e-07	1.9211527353755864e-06	7.217004578525664e-13	-0.0004519100360741	1.7931255964700012e-05	3.215299404715897e-10	2.0422268070449442e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.1864633493743	1.23376442656388	1.5221746602545	752012.3622163957	1067.6816829004329	-1.4447909268467356	1139944.1760011006	2.087420822298649	798.4830852098496	1.5568869525524178	637575.2373662399	2.423896983027954	843.362341425871	682.2925098867977	1.106069	20.769695	0.1508458534331322	0.0865776744481303	0.0301510287	0.1014144378	0.1375651548	0.0064358031	-0.0235534295	0.0528806375	-0.0065188323	0.0250301331	-0.0053321767	0.0367340509	0.012484703	-0.1155439558	0.1593600184	0.0094807165	0.0420714603	0.0760606215	0.1741215349	-0.108171482	-0.0309858067	0.0277295489	-0.0166180391	-0.0579760428	0.0530000718	-0.0554403116	-0.0492121317	-0.1129857098	0.1308187464	-0.1090705204	0.0165343427	0.0632009909	0.0316166232	0.0479764287	-0.0940331959	-0.0987528444	-0.0363492176	0.0392253621	-0.1151324311	0.1574457483	-0.0454294671	0.1165659277	-0.0683522779	0.0610679173	-0.0418049534	-0.0303413839	-0.0099478017	0.0204180723	0.0166073867	0.0634345085	-0.1452438448	-0.2211994497	-0.0128628739	-0.1943798958	0.1357462967	0.0798077096	-0.0101728893553598	-0.0143471610713701	0.0001034876778363	0.0002058410308078	0.0622969898142855	0.0780033357329301	0.0038809149399211	0.0060845203854642	0.0040662837501059	-0.0162262817020319	0.0002632922178736	1.6534663536375298e-05	0.0035562303164016	-0.0006395957737905	1.2646774063293823e-05	4.0908275385066877e-07	0.001286391885841	-9.966465534900008e-05	1.6548040839575643e-06	9.933043525834967e-09	-0.0003457889666776	0.0001061210693965	1.1261681369856775e-08	1.1957000947596238e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.6285187420319	1.4420553926576076	2.079523755492887	754515.5035719766	1074.096260764382	6.4145778639490345	1153682.7773880272	41.14680917266496	798.7099634226448	0.2268782127952135	637937.6056706026	0.0514737234411502	843.3368382912033	689.7340960654892	1.061723	19.936972	0.1009520077130414	0.0502130169893925	0.0309731219	0.0156739788	0.0013900164	0.0009625152	-0.010801849	0.0595987225	-0.0648290641	0.0155171998	-0.0207117993	0.0299613078	-0.1142016154	0.0707141733	0.0394214369	0.0123394522	-0.045735611	0.0248884846	0.1029751398	-0.1818830153	-0.1271157837	0.0222971216	-0.0221851044	-0.0169042407	0.0740429257	0.0846829697	-0.1105390021	-0.0094128603	0.0024693229	-0.0604341412	0.0105348247	0.0499654775	0.0027181396	0.0240625963	-0.1216186662	-0.033794283	-0.1191453085	0.0890875587	-0.0712084983	0.0904576624	-0.0360782287	-0.1128774697	-0.0027845076	0.0788028452	-0.0682728495	-0.0383391044	0.0279294238	0.1982640744	-0.0653004896	0.0949878482	0.0556123591	-0.1964125367	0.0882665753	0.0404180108	0.1326888823	0.0692973963	-0.0151183473478369	-0.0049454579924771	0.0002285644265298	2.445755475535564e-05	0.0446028809018343	-0.0176941089124511	0.0019894169847432	0.0003130814902056	-0.0047397827782873	-0.0088060665283931	7.754680770248704e-05	2.2465540785348877e-05	0.0028280938680185	-0.0007281364483831	7.99811492632384e-06	5.30182687463955e-07	0.0007281593193544	-0.0005582325664865	5.302159943626632e-07	3.116235982862162e-07	-0.0002420304959529	0.0001037584707246	1.0765820247128424e-08	5.857876097120675e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.4970576279002	-2.1314611141317528	4.543126481055773	750817.1508778086	1073.8526674741274	-0.2435932902544664	1153159.5514412988	0.0593376910569967	799.5853736703481	0.8754102477032575	639336.7697875502	0.7663431017838787	844.4902243044542	692.4231766388195	1.039138	19.512873	0.1288542133403401	0.0774712517295514	-0.0169955329	-0.1254441156	-0.0849560983	0.0100714065	0.0353100777	-0.0507266116	0.0247298269	-0.0396776711	-0.0952357952	-0.0350626952	0.0270149282	0.0426132169	-0.1055714135	-0.0997166311	0.1542895997	-0.0349270224	-0.0352273246	-0.0811562938	-0.0183349198	-0.0221092494	-0.0633402023	0.0697570514	-0.0741178477	0.0368419292	0.0100062704	0.0694426191	0.0463235154	0.0734424026	-0.0189451997	0.0170260925	-0.0086318296	0.0180273571	-0.1505188612	0.0652823119	-0.140250505	0.0445171645	0.1077927508	-0.0240452845	0.0191587461	-0.0842488677	-0.0538239329	-0.0892481382	0.09058908	-0.0436202706	0.0231728538	0.0571259327	-0.0332211787	0.0515071428	-0.1171570346	-0.1541534214	0.0462458117	0.1442745608	0.1294367287	0.0583804184	-0.0124878300696451	0.0026305172781918	0.0001559458998483	6.919621150865596e-06	0.0208712371928783	-0.0237316437089559	0.0004356085419613	0.0005631909131288	0.0183399575677185	0.0230797403460058	0.000532674414439	0.0003363540435857	0.0015899876554749	-0.0012381062125435	2.528060744562569e-06	1.5329069935390575e-06	0.0006560286669392	-7.21306524152001e-05	4.3037361184602374e-07	5.202831017842412e-09	3.5978879232031026e-05	0.0002780093751849	7.728921269071577e-08	1.2944797507930735e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.8423882548373	0.3453306269370841	0.1192532419007596	751415.7260753501	1074.1023679791074	0.2497005049799554	1153695.8968983258	0.0623503421872447	798.529694895791	-1.0556787745571228	637649.6736303649	1.1144576750504285	844.0055908865996	680.951704534162	1.031213	19.364054	0.063811601896322	0.0384986413591247	-0.0223427766	0.0666777226	0.0902153292	-0.0172711266	-0.002452242	0.060855408	0.1240346812	-0.0127058018	-0.0213288654	-0.1058840162	0.0615197532	-0.0755450435	0.0929271439	-0.0852151437	0.0582628739	-0.060906931	-0.0393614625	-0.1727454085	-0.0471866559	0.0007756892	-0.0419652734	-0.0510227746	-0.1068776435	-0.1087325376	0.0293491306	0.0600927761	0.0833928484	0.0444893171	-0.016435732	0.0129026578	0.0026345321	0.0174345757	-0.188613165	0.043705466	-0.0882862068	0.0959545333	-0.0557605865	-0.0420624996	0.099062405	0.0571920469	-0.1227806489	-0.1176217954	0.0214734481	-0.0324664287	0.1383459741	-0.1445372117	-0.0093794999	0.0441868248	0.0901718743	-0.0771140583	0.1004910804	0.0645640247	0.1259946088	0.0471208409	-0.0095575254368327	0.0029303046328124	9.134629247570409e-05	8.586685241081822e-06	0.0209834159433341	0.0001121787504557	0.0004403037446509	1.2584072053824462e-08	0.0054718199955203	-0.0128681375721982	0.000165588964577	2.9940814063375776e-05	0.0013430022835404	-0.0002469853719345	1.803655133594729e-06	6.100177394962333e-08	-3.39617171061235e-05	-0.0006899903840453	1.1533982287963616e-09	4.76086730075013e-07	5.70227420693194e-05	2.104386283728837e-05	4.428441631146068e-10	3.2515931131041284e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.9824941556154	0.1401059007781668	0.0196296634328615	751658.6451722918	1073.1726818002148	-0.9296861788925526	1151699.6049622651	0.8643163912238352	798.3171228663541	-0.212572029436842	637310.2286616135	0.0451868676988976	841.586824625855	680.7635347670868	1.030922	19.358603	0.1117078390226987	0.0546613523953375	0.0001278598	0.0838862003	0.0761722708	-0.0161755932	-0.0108662151	0.0379902815	-0.0883492781	-0.0024894938	-0.0061071424	0.1213296753	-0.1549401233	0.0034299449	0.1415709693	-0.0129980623	0.0329142014	-0.0933471285	0.1097550583	-0.1243259975	-0.0905780254	-0.0010692702	-0.0031751818	-0.0650320973	0.1573848071	0.0940062714	-0.1372288994	-0.049064661	0.0628641883	-0.0229994977	-0.0122909507	0.0116512504	0.0107936415	0.0403084273	-0.1002645584	-0.0334462046	-0.132944755	0.0916241301	-0.1449576125	0.0593998476	-0.0297335975	0.0079322512	0.0490257837	-0.0835975611	0.0445385468	0.0378295506	-0.048434259	-0.0595422865	-0.018399622	-0.0383595787	0.1366507586	-0.166834877	-0.2969344248	0.0660105529	0.1223675745	0.0355847396	0.0067862936761713	0.0163438191130039	4.605378185924258e-05	0.0002671204231985	0.0209636181393904	-1.979780394370176e-05	0.0004394732854941	3.9195304099325286e-10	0.0304132424214742	0.0249414224259539	0.0006220745526298	0.0009249653145873	0.0007360497014824	-0.000606952582058	5.417691630523301e-07	3.683914368668732e-07	0.0005169289216089	0.000550890638715	2.672155099957403e-07	3.034804958238466e-07	-0.0001931900307536	-0.0002502127728229	6.260643168373389e-08	3.732238798257692e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.5212311726917	-0.4612629829236994	0.212763539415669	750859.0440730375	1073.5699786561909	0.3972968559760375	1152552.4990718542	0.1578447917684442	798.2872328369936	-0.0298900293605584	637262.5061105443	0.000893413855175	843.2458385190271	681.9506717906279	1.062955	19.96011	0.1030892182700648	0.0491581001734454	-0.0292457979	-0.0746486058	-0.1049336206	0.0597434387	0.0371536203	-0.1098244838	0.0115323203	-0.0186691838	-0.0441332882	0.039986631	-0.0234938054	0.1178080539	-0.0507837511	0.0416577086	0.1058284192	-0.1795042667	0.0322722881	-0.0994316473	-0.0458902897	-0.0143287256	-0.0139679729	0.1266410479	-0.0087405255	0.1176592541	-0.0211255981	0.0495619126	0.0692332582	0.06270985	-0.0148983126	-0.0070461052	-0.0235237048	0.0409806088	-0.1481896849	0.0332254031	-0.1478751235	0.0282513228	0.0314036113	0.1243072163	-0.099934661	-0.0678484435	0.0935228534	-0.0344505341	0.0429133401	0.0912612237	0.0313114187	-0.0234444035	-0.1362944099	-0.0886825824	0.0077181071	-0.023936678	0.0054873008	-0.0448799011	0.1185609488	0.023839813	0.0045434435571678	-0.0022428501190035	2.0642879357169597e-05	5.030376656314014e-06	0.044961057826157	0.0239974396867666	0.002021496720847	0.00057587711152	-0.0021264284504241	-0.0325396708718982	0.0010588301804514	4.521697954773039e-06	0.0005729992317364	-0.000163050469746	3.2832811957050457e-07	2.658545568439126e-08	-3.4005993363228626e-05	-0.0005509349149721	1.1564075846199492e-09	3.035292805353467e-07	-2.0990263623799847e-05	0.0001721997671298	2.965275979955741e-08	4.405911669966151e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.5980870139576	-0.9231441587340896	0.85219513780487	749260.048242223	1070.5879050250694	-2.982073631121466	1146158.4623859671	8.892763141429965	798.4503573439408	0.1631245069472697	637522.9731426667	0.0266096047667898	843.1378963664858	688.4518551802435	1.113587	20.910875	0.0723235521015037	0.0475932587556304	-0.0275393058	-0.0530444119	0.0053998315	-0.0070926157	0.0074145004	-0.0029054273	0.0477331872	-0.0114643329	-0.0365957852	-0.0232930189	0.0700069693	-0.0517712318	-0.0305563079	0.013518197	0.0528793061	-0.1485726572	0.0681117146	-0.1604129473	0.0071517793	-0.0069965542	-0.0291883007	0.0401728755	-0.0518197953	-0.0517456739	0.0545711319	-0.0072986699	0.0489465782	0.0080667509	-0.0134083311	-0.0088169701	-0.0216169025	0.0251419466	-0.1273559557	0.0526707188	-0.1071679657	0.046652835	0.1356283084	0.0647798542	-0.0170870964	0.0596957686	-0.1625855296	-0.0620786634	0.1625662955	0.062137558	-0.1033941348	-0.1220143491	-0.0545489627	0.0418658033	0.0052905875	-0.0943105111	-0.1025540998	0.0294247873	0.1145803187	0.0119549848	0.0044983153416495	-4.512821551830044e-05	2.0234840912919253e-05	2.0365558358661723e-09	0.044966323103452	5.265277294996817e-06	0.002021970213444	2.7723144993209004e-11	0.0156460882881646	0.0177725167385887	0.0003158623512234	0.000244800078721	-0.00018800816609	-0.0007610073978263	3.5347070516525034e-08	5.791322595465085e-07	0.0001859916991144	0.0002199976924776	3.4592912139461516e-08	4.839898469548127e-08	8.801748347420736e-05	0.000109007747098	1.18826889273831e-08	7.747077397132366e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.0779480834749	0.4798610695172556	0.2302666460382444	750091.0121564822	1072.3337600509842	1.745855025914807	1149899.6929450815	3.048009771511991	798.4677536557474	0.0173963118065785	637550.7536280553	0.0003026316644717	844.2705578847836	680.4506187887753	1.094461	20.551725	0.1042949383800878	0.0545844926006321	-0.0084102156	0.1071245013	0.1106266012	-0.0785835103	-0.0621139157	0.1110445191	0.0303536565	-0.0212533325	-0.0227325403	-0.1125375604	-0.0329359101	-0.1588535839	0.1107896823	0.0140405191	-0.0651678823	-0.1566068265	-0.1181261584	-0.2264676235	0.0881147901	0.0094661273	-0.0830471183	-0.1502130192	-0.028352183	-0.0948007849	0.0285328879	0.0717473685	0.0021021185	0.1104975585	-0.0058123896	0.0168891739	-0.0135414395	0.0202562747	-0.1605476083	0.012231626	-0.0995557426	0.1198885431	-0.1653078211	-0.1399239633	0.1032679598	0.0067094824	-0.0545413191	-0.0275342404	-0.037452684	0.0125665315	0.0648590033	-0.1007393382	-0.0432083756	0.1067254894	0.2410106948	0.0914540111	-0.0023447897	-0.058967728	0.1104315261	-0.0	0.0044516227091122	-4.6692632537299536e-05	1.9816944744283443e-05	2.1802019332632834e-09	0.0084529328102576	-0.0365133902931944	7.145207309472945e-05	0.0013332276707031	-0.0021373356575224	-0.017783423945687	0.000316250167232	4.5682037129167095e-06	0.0004029980155479	0.0005910061816379	1.6240740053554545e-07	3.492883067342104e-07	-3.402011981945563e-05	-0.0002200118189338	1.1573685525301175e-09	4.8405200470583686e-08	-9.999314612741894e-05	-0.0001880106296016	3.5347996843199923e-08	9.998629272459356e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.3674196341818	0.289471550706935	0.0837937786686776	750592.5058035905	1073.1533810834349	0.819621032450641	1151658.179330808	0.6717786368354547	798.7512395902255	0.283485934478108	638003.5427469219	0.0803642750469261	842.9284056342435	679.8009604317801	1.033361	19.404392	0.051235107147215	0.0277931069756057	-0.0148438411	0.0282927549	-0.0051565901	-0.0121045524	-0.0217615875	-0.0099965559	-0.0294862526	0.0054522475	-0.0591973539	0.1043570481	-0.1395625471	0.0570370148	-0.0036177317	-0.157698573	0.1357165101	-0.1387795081	-0.0421888058	-0.0257590532	-0.1100396291	0.0133102256	-0.0555354146	0.0288744193	0.1093776519	0.1193820031	-0.0975538694	0.0658150157	0.1123458303	0.1269266754	-0.0050490216	-0.0122065943	-0.0412046954	0.0176715923	-0.1049953892	0.0259976562	-0.1243079541	0.0443895834	-0.106754041	0.0249924476	-0.0223287561	-0.0623779542	0.1719309494	-0.0804160673	0.0056133518	0.0340131708	0.0408274212	0.01789379	-0.063185534	-0.0853556694	-0.0107890757	0.1319716917	0.0761617919	-0.0324916041	0.10612066	-0.0119549848	-0.0114623599365444	-0.0159139826456565	0.0001313856953148	0.0002532548436462	-0.010386113957935	-0.0188390467681925	0.0001078713631472	0.0003549096831341	-0.0022687837919335	-0.0001314481344111	1.727861204015862e-08	5.147379894540151e-06	0.0001489992328522	-0.0002539987826957	2.2200771390544123e-08	6.451538161089743e-08	-3.400200798409081e-05	1.8111835364820198e-08	1.1561365469501752e-09	3.2803858028235147e-16	-2.699744867938797e-05	7.299569744803097e-05	5.328371845924475e-09	7.288622351961872e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.3775047839481	0.0100851497662688	0.000101710245808	750609.98079566	1072.49202051204	-0.66136057139488	1150239.134061998	0.4373978053957622	798.5180747563365	-0.2331648338889635	637631.1157125663	0.0543658397624679	843.0732820107723	680.4817696771702	1.027264	19.2899	0.0796302214846897	0.0426840679351742	-0.0261878888	-0.1020607042	-0.1330823862	0.0879495036	0.0428912148	-0.161669488	0.0691582534	0.0089634806	-0.0373295374	0.0179632796	0.0758435472	0.0125449994	-0.0479763485	0.0226407178	0.063958901	-0.0644987836	0.0424150412	0.054382396	0.0776178552	0.0100278785	0.0010778344	0.1825258039	-0.0515160003	0.0458511809	0.0263400544	0.0233540241	0.1317270752	0.0247879566	-0.0030874635	-0.0273203208	-0.0432486673	0.0295115721	-0.0932704522	0.0432295432	-0.0612770098	-0.027508983	0.0841536394	0.1158886153	-0.0564845021	-0.0545630219	0.1229785635	-0.053306155	0.0091220098	0.0048319948	0.0524837619	-0.0817670548	-0.0172623676	0.1805350853	0.1156815106	0.1561541351	-0.0932347869	-0.1566377117	0.1016540472	-0.023839813	0.0044675216263385	0.0159298815628829	1.9958749481802196e-05	0.0002537611266074	0.0016149164409	0.0120010303988349	2.6079551110891237e-06	0.0001440247306337	-0.0021738964585722	9.488733336130005e-05	9.003606032418481e-09	4.7258258125927526e-06	-0.0004659948366052	-0.0006149940694574	2.1715118774270705e-07	3.782177054677734e-07	0.0003830056643181	0.0004170076723021	1.4669333889974909e-07	1.7389539875889138e-07	-2.6910746646767144e-05	8.6702032620827e-08	7.517242460582948e-15	7.24188285086489e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.2678712777313	-0.1096335062168236	0.0120195056853943	750420.024808052	1072.6435223203716	0.151501808331659	1150564.1259758535	0.0229527979277627	797.691696713724	-0.8263780426125322	636312.0430060199	0.6829006693121201	843.1193389765103	683.2833801846544	1.097548	20.609699	0.1277686251753142	0.0563332090346492	-0.0237120842	0.0710724316	0.0760441701	-0.0282853292	-0.0344352917	0.0245949041	0.045616853	0.0213104797	-0.0068255956	0.0033653965	0.0909331856	-0.1110740006	-0.0054756699	-0.0167768546	-0.005665121	-0.0392597798	0.1484790111	-0.048526267	0.112151794	0.0212224517	-0.0383030825	0.004689361	-0.0120663283	-0.092647575	0.0483882827	-0.0353684079	0.1031469308	-0.1004759768	0.0002897926	-0.0207359098	-0.0697239252	0.0341664948	-0.1187560069	0.0124571888	-0.0023482825	0.0231434743	-0.0527662109	0.0774972636	-0.0420367404	0.1444154566	-0.1925249846	0.0530762838	0.0626382142	0.0213593277	-0.1393007685	-0.1077960201	-0.0648548322	0.0388120979	0.0405276189	0.0908264248	0.0745436112	-0.0251002402	0.0970382431	-0.0355847396	-0.018573306891497	-0.0230408285178355	0.0003449677288857	0.0005308797787883	0.0343832696053993	0.0327683531644993	0.0011822092287575	0.0010737649691133	-0.0219279930090863	-0.0197540965505141	0.000390224330527	0.0004808368774065	-0.0010930032763429	-0.0006270084397376	1.1946561620963136e-06	3.9313958350230484e-07	-3.3985233629074685e-05	-0.0004169908979471	1.154996104822789e-09	1.7388140897079104e-07	-2.701834781119875e-05	-1.0760116443160737e-07	1.1578010587037803e-14	7.299911184469082e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.3283994910624	1.0605282133311675	1.1247200912713984	752258.552563728	1071.8465699034853	-0.79695241688637	1148855.0694138668	0.6351331547810264	799.2619250170183	1.5702283032942432	638819.6247819097	2.465616924466318	842.8794661723482	679.2110398749344	1.148182	21.560497	0.0395933787509039	0.0270501758860573	-0.0054227374	0.0815678453	0.0389157509	-0.0666468871	-0.06575729	0.0828583311	-0.0286777577	0.0109637493	-0.0365172123	0.0360070795	-0.1544779581	0.0911582095	0.1064127317	-0.0232899093	-0.1044778562	-0.0665648411	-0.1412795989	-0.0021100875	-0.0749191479	0.0138800021	-0.077601317	-0.1090390884	0.1124791689	0.0517310529	-0.1096076127	0.1137753737	-0.129439252	0.0691246572	0.0022803858	-0.0152150699	-0.0679749923	0.0097155253	-0.0763043208	0.0476393764	-0.0457913714	0.0784751974	-0.1410435238	-0.1752102322	0.0046151156	-0.0845965181	0.02730554	0.0286871372	0.0275705545	0.1236725106	-0.0595959681	0.0851104278	-0.2026652444	-0.1100657793	-0.011027027	0.1087470436	-0.0215056536	-0.0510791882	0.092280022	-0.0471208409	-0.010394849703772	0.0081784571877249	0.000108052900364	6.68871619714507e-05	0.0268918660913044	-0.0074914035140949	0.0007231724618726	5.612112661099346e-05	-0.0218049567413061	0.0001230362677802	1.5137923189281273e-08	0.0004754561384902	-0.0015689979935415	-0.0004759947171986	2.461754703737253e-06	2.2657097080097537e-07	-3.397881954114723e-05	6.414087927453238e-09	1.1545601774098491e-09	4.114052394110138e-17	-2.702685215074719e-05	-8.504339548440036e-09	7.232379115516126e-17	7.30450737178348e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
