global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
859.8555507201712	0.5878543075878042	0.3455726869495367	739351.5681042889	1066.395414468248	-0.4507952238382131	1137199.1799989063	0.2032163338353446	796.6371281858351	-1.7681840740266352	634630.7140041747	3.1264749196414297	839.5639549763997	627.5184501234581	0.835349	16.537266	0.1130752681477652	0.0787985281283181	0.0403150114	0.0619845411	-0.0263021588	0.0880272417	-0.1002711268	0.0755532367	0.0785130362	0.0803224629	-0.0763515716	0.1541330263	-0.0218502213	-0.0377441554	-0.0011361191	-0.0967303859	-0.1516626136	-0.0112039287	0.006849474	0.0608567126	-0.1607044167	-0.1037552385	-0.0391487199	0.0702764149	-0.026430298	-0.191792568	-0.020663173	-0.0638731951	-0.0037696631	-0.0469814692	0.049142241	0.0580692836	-0.0724074754	-0.1454127515	0.0482154642	0.0345715044	0.0588482307	0.0698687142	0.0306686323	0.1350341173	0.0840055975	0.1155504457	0.1054110899	0.0019455962	-0.0612392868	-0.0566586743	-0.0839469417	-0.0356615191	0.0311858981	0.0849767728	-0.0928888129	0.0419980873	0.0918986626	-0.0450476241	0.0597530829	0.0224155221	-0.151189439	0.0449127453	0.1437067008	0.1082959623	-0.0156888434135566	-0.0025475595620462	0.000246139807655	6.490059722173534e-06	0.0316225255486415	0.0754985745144977	0.0009999841220744	0.0057000347537211	-0.0259276075014227	-0.0135904118108812	0.0001846992931893	0.0006722408307478	0.0058378127929866	9.57846676382006e-05	3.408005820595801e-05	9.174702554560554e-09	0.0004211641606832	-0.0003310599650367	1.7737925024398434e-07	1.0960070045016721e-07	-0.0013157416907022	1.929812531799996e-06	3.7241764078923095e-12	1.7311761966518834e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.6952926753263	1.839741955155091	3.3846504615578774	742518.7774188162	1068.623311092979	2.227896624731102	1141955.7810113218	4.963523370488236	797.638995661501	1.0018674756659038	636227.967399888	1.0037384387971704	840.7460086822509	637.4310568949468	0.988399	19.567169	0.1204078508313476	0.0618064670028994	0.0560985615	0.0421519175	-0.03436053	0.0586268628	0.028218309	-0.0103464167	0.1174953181	0.0937943419	0.014649974	0.0675697772	0.0636280646	-0.1313724491	-0.0345026068	0.0641794379	0.0877768983	-0.1939566978	-0.1044649229	-0.1853071484	-0.0044865263	0.0249301379	-0.163354382	0.0855271914	0.0482333693	-0.0954699035	0.0710922915	0.0396956864	0.0218997904	-0.0639296913	0.0461185101	-0.0551690712	-0.1253112432	-0.1294151874	0.0561667333	0.0235752367	0.0549308312	0.0698899009	0.1078301608	0.0419375406	0.1084641007	-0.0119001992	0.2009909813	0.0261708634	-0.0520669278	-0.0796786207	-0.0153705762	0.0550460386	-0.0147133781	0.1208978237	0.128851833	-0.092996116	0.1179461827	0.0594415771	0.1121232386	0.0799008991	-0.0405791706	0.067000381	0.1412592515	0.0993643757	0.0055591074847711	0.0212479508983277	3.090367602723806e-05	0.0004514754173777	-0.0151109577113572	-0.0467334832599986	0.0002283410429544	0.0021840184576125	-0.0386741434829289	-0.0127465359815061	0.0001624741795278	0.0014956893741381	0.0052961368543379	-0.0005416759386487	2.8049065579876143e-05	2.934128225109508e-07	0.000171021660474	-0.0002501425002092	2.9248408351284134e-08	6.257127041090963e-08	-0.0013139625157298	1.779174972399997e-06	3.1654635824145297e-12	1.7264974927429846e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.5056644258045	1.8103717504782253	3.277445874929594	745642.0324954501	1069.5030285298585	0.8797174368794458	1143836.7280345394	0.7739027687497417	797.6479686299308	0.0089729684298163	636242.281859455	8.051416244248035e-05	839.7423573303223	639.851702045662	0.804126	15.919156	0.060341703347666	0.034141179881583	0.0581742852	0.036465889	-0.0379016653	0.0005960995	0.0791695882	-0.0131939899	0.1468999719	0.0804838558	0.0195100561	0.158934711	0.0931896478	-0.0994721043	-0.0064975231	0.0897817726	-0.0421500098	-0.0522035398	-0.100392642	-0.1672556331	0.0450998066	0.0714249685	0.022452073	0.0766542282	0.0801550895	-0.1139605607	0.0983797698	0.109864835	0.1127187474	-0.0442940988	-0.0150423817	-0.1333924113	-0.0272279876	-0.0695033512	0.0625903014	0.0190151293	0.0481048084	0.0636252538	0.121464463	0.0834822927	0.1098370229	-0.0005567611	0.0927216391	0.0498247595	-0.1128136956	-0.0482266217	0.0842608741	0.1526213973	-0.0690479311	0.0166864038	0.0042873729	0.0229859105	0.0021427903	-0.0537204346	-0.043963474	0.0188139028	-0.0287396252	0.006863103	0.1386044847	0.0898496795	0.0086495433039601	0.0030904358191889	7.4814599367081e-05	9.550793552526382e-06	-0.0078074566448833	0.0073035010664739	6.09563792617324e-05	5.334112782798539e-05	-0.0095618640587531	0.0291122794241758	0.0008475248132712	9.14292442780743e-05	0.0052960450419744	-9.181236350006007e-08	2.8048093086621625e-05	8.429510091467161e-15	3.5264320801253746e-05	-0.0001357573396727	1.2435723215737375e-09	1.8430055275021402e-08	-0.0010331019270095	0.0002808605887202	7.888267029631347e-08	1.0672995915907422e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.8568817087562	0.3512172829516657	0.1233535798439504	746248.712075576	1070.761248198598	1.2582196687394571	1146529.6506438197	1.5831167348028292	799.2766437467982	1.6286751168673843	638843.1532391461	2.6525826363029887	841.228937886556	641.7871348019753	0.749233	14.832445	0.0762394354066446	0.0431349907898959	0.0558366716	0.0442593672	-0.0448405541	0.0378886059	0.0818232239	-0.0743157056	0.1005260444	0.0733086222	0.1056826832	0.0859937936	0.1190510965	-0.0690707927	-0.0377798031	0.1052124758	-0.1345875104	-0.0463995689	0.037659844	0.0028643261	-0.0141958736	-0.1396620601	-0.0460247861	0.0692462297	0.1117212983	-0.0559312851	0.1158491273	0.093311979	0.0237291219	-0.0016095357	0.1121852847	-0.0079176544	-0.0876454472	0.0298257375	0.0640247312	0.0166400424	0.0462262318	0.0531629829	0.1337038148	0.0971562048	0.0887467073	0.1584232031	-0.0101986809	-0.0356996226	-0.0977194631	0.0795237302	0.0781882248	0.067531592	-0.0181485302	0.0236731798	-0.0163693536	0.0139223889	-0.0092964039	0.0268801639	-0.0296896786	-0.043709531	0.034075197	-0.0034571338	0.1357462967	0.0798077096	0.0087750232615775	0.0001254799576174	7.700103324122624e-05	1.5745219763664894e-08	-0.0085883459812379	-0.0007808893363546	7.37596866934452e-05	6.097881556323281e-07	-0.0297133235823281	-0.020151459523575	0.0004060813209302	0.0008828815983081	0.0045663588181854	-0.0007296862237889	2.0851632856419563e-05	5.324419851874502e-07	-0.000296955527735	-0.0003322198485362	8.818258545237236e-08	1.103700277614514e-07	-0.0010748279864662	-4.172605945669994e-05	1.7410640377840582e-09	1.1552552004909855e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.4485340314628	0.5916523227066364	0.3500524709641577	747271.2679891451	1068.3351441665218	-2.426104032076182	1141339.9802613028	5.885980774456309	799.2259015192751	-0.0507422275230737	638762.041659298	0.0025747736540033	841.1521395111084	646.059667476615	0.708303	14.022158	0.1242706303216405	0.070760562814472	0.0649207294	0.0278805479	0.0126224187	0.0133440467	0.0906465401	-0.200937337	-0.0002070317	0.0567932004	0.0391594253	-0.0071364894	0.051727202	-0.0040906319	-0.0383527774	0.0584297386	-0.1459626185	0.0272980489	0.1432047546	-0.0603420029	0.0299352149	0.0595453461	-0.0874550267	0.060198556	0.0468615057	0.003964392	0.018621375	0.0812722373	0.0233367478	0.1408291327	0.1629607005	0.048735534	-0.0754873579	0.0169214542	0.0744277514	0.0003819888	0.0341795781	0.0463066161	0.091226377	0.0838177135	0.1210979557	0.1595558777	0.0176155943	-0.0290759847	-0.0141705191	0.1409152227	0.069473772	0.054119332	-0.052276445	0.0544327153	-0.1113747505	-0.0815897924	-0.0790148524	0.026373094	-0.0001075782	-0.125205194	-0.0031836225	0.0123310673	0.1326888823	0.0692973963	0.0085287404205729	-0.0002462828410046	7.273941316151399e-05	6.065523777329781e-08	0.0554022312023931	0.0639905771836309	0.0030694072222034	0.0040947939682942	-0.049337996690653	-0.0196246731083249	0.0003851277946086	0.0024342379174468	0.004002968899888	-0.0005633899182974	1.6023760013470546e-05	3.1740820003915104e-07	-7.31933696000997e-05	0.0002237621581349	5.357269353416799e-09	5.0069503413188146e-08	-0.0010958578538075	-2.102986734130001e-05	4.4225532039267667e-10	1.20090443575158e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.9869348438756	-2.46159918758724	6.059470560330158	743021.4758415398	1067.7134900421263	-0.6216541243954907	1140012.0968179377	0.3864538503779242	797.4794082391458	-1.7464932801293571	635973.406565458	3.050238777537001	839.9033626556396	643.1993493936168	1.00163	19.829117	0.1311747952339792	0.0705179761602931	0.0712260545	-0.0044700289	0.0351059383	-0.0074090136	0.1611914548	-0.1387868827	-0.0457032565	0.0652833417	-0.0378291998	-0.024074861	-0.0896582534	-0.0967258488	-0.0677589308	0.0403677933	0.1658876394	0.0769400091	-0.0213850585	-0.0127281774	-0.1301413495	-0.0212367325	-0.0131849618	0.0483485375	-0.0050078384	0.0978966812	-0.0904150697	0.1354228017	0.1030291438	0.0154218739	-0.0251261965	0.0107467563	0.0503742783	-0.0871642101	0.0640845419	-0.0031188028	0.017155086	0.0474224442	0.1016608471	-0.0060233337	0.1273859925	-0.1424640752	0.007814636	0.067257747	0.011258684	0.1019253494	-0.005118107	-0.0029283858	0.1228327138	-0.0064980892	0.0942521602	-0.1720377503	-0.0829317386	0.205409436	0.1128472883	0.0410964621	0.0065116432	-0.1243137285	0.1294367287	0.0583804184	0.0087823500027894	0.0002536095822165	7.712967157149497e-05	6.431782019202809e-08	-0.0029088935910834	-0.0583111247934765	8.46166192424608e-06	0.0034001872746803	-0.0136595753790018	0.0356784213116512	0.0012729497472916	0.0001865839995346	0.0044963582120737	0.0004933893121857	2.0217237171282603e-05	2.434330133790785e-07	-0.000296917738997	-0.0002237243693969	8.816014373109062e-08	5.005259346204069e-08	-0.0010743387444574	2.1519109350099947e-05	4.6307206722155895e-10	1.154203737842303e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.2181798527683	1.2312450088927562	1.5159642719233233	745145.6260283263	1068.107435960036	0.3939459179096047	1140853.494753122	0.155193386237641	799.1201236912461	1.6407154521003804	638592.9720883125	2.691947194760956	841.6994482167562	639.3397027852185	0.9293610000000002	18.398415	0.0843335422187925	0.0437665916966994	0.0741836854	0.0043833624	-0.0047791636	0.003401251	0.03900091	-0.0336826035	-0.05719589	0.0138327505	-0.021717345	-0.1563583445	-0.0863579116	0.0135868535	0.0505301532	-0.0467205066	0.1073918946	0.1502732568	0.0736298615	0.0869157689	-0.1110392191	-0.098759916	-0.1701854514	0.0158915521	-0.0250196167	0.1605877722	-0.0938133913	0.0386528831	0.0483820694	0.0050885118	-0.0250773813	0.0381825935	0.1040136923	0.0629882281	0.0622406027	-0.00040837	0.0454882994	0.0401237445	0.1208634869	0.0894208843	0.0600344487	0.0654308557	-0.0577170093	0.0441444198	0.0160153393	0.2347037656	-0.013849511	-0.0958136287	0.0919280502	-0.1136965967	0.0093491353	0.0027152531	-0.1143414867	0.0150894335	0.0963511224	0.2402611069	-0.0761314201	-0.1388384567	0.1259946088	0.0471208409	0.0086265359016266	-0.0001558141011628	7.441712166205264e-05	2.4278034121171585e-08	-0.0248435567481664	-0.021934663157083	0.0006172023118993	0.0004811294478146	-0.0284931585522585	-0.0148335831732567	0.0002200351897579	0.0008118600842841	0.0044962691584207	-8.90536530004371e-08	2.021643634496519e-05	7.93055311272226e-15	-0.0007924006011852	-0.0004954828621882	6.278987127586664e-07	2.455032667222108e-07	-0.0006217210245528	0.0004526177199046	2.0486280037163895e-07	3.8653703237098333e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.8644240544384	-0.3537557983299848	0.1251431648520849	744535.0142987976	1067.422520069941	-0.6849158900949988	1139390.836352463	0.4691097765046244	798.5680062716125	-0.552117419633646	637710.8606406181	0.3048336450629155	840.8960675557454	646.1511325250307	0.8449989999999998	16.728317	0.1653503479723069	0.0999474176577734	0.0828859065	-0.0078269068	0.0223027882	0.0198951181	0.0281209079	-0.0828162591	-0.0713605687	0.0590209881	-0.0142246806	-0.0525013887	-0.0331779679	0.0413298232	-0.0143664938	0.0337681004	0.068473922	0.0964056806	0.1212494704	-0.0825714687	-0.0275111169	0.0004669057	0.0168030223	0.0515649222	-0.028972648	0.0783285627	-0.0798919635	0.0391402667	0.0334472906	0.0956564637	0.0532144521	0.070600469	0.0314990567	0.0270487413	0.0781723834	-0.0222474332	0.0066879234	0.0355149429	0.0699787431	0.0576815143	0.1095253732	0.021848127	-0.0025188881	0.0465513206	0.0694239785	0.225836662	-0.022777113	-0.0071596592	0.1060666366	-0.0786222977	-0.0079125792	-0.1268629395	-0.1019845117	0.0973266605	0.1688704317	0.0331286529	-0.052719832	-0.1526801201	0.1223675745	0.0355847396	0.0040275266926244	-0.0045990092090021	1.6220971259802037e-05	2.115088570448704e-05	0.0662660679828661	0.0911096247310325	0.0043911917659098	0.0083009637186295	-0.0301182078673107	-0.0016250493150521	2.640785276351623e-06	0.0009071064451385	0.003707844574303	-0.0007884245841176	1.3748111387188196e-05	6.216133248411678e-07	-0.0004120097579578	0.0003803908432274	1.6975204065244498e-07	1.446971936112524e-07	-0.0008132388915521	-0.0001915178669993	3.6679093379961577e-08	6.613574947328883e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.3343233528714	-1.5301007015669938	2.341208156935807	741896.8165857488	1068.3226514190796	0.9001313491387464	1141313.2875350923	0.8102364457023398	799.1873733270364	0.6193670554239361	638700.4576853679	0.3836155493445171	841.7313145955403	632.4915884993588	1.079697	21.374594	0.2239795220939866	0.1389393846062824	0.109486596	-0.060415733	0.0394499867	0.03860168	0.0106316431	0.0096996995	-0.0118024783	0.0693616707	-0.0252690589	-0.2165768225	-0.0953918752	-0.0219519212	-0.009690118	-0.0811415937	0.0102997028	-0.0593367711	-0.0675276617	-0.1326561239	0.0232134557	0.1664993913	0.0232010176	0.0628098595	-0.0380767468	0.1670244323	-0.1255942368	0.0094452193	0.0073476311	-0.0854793971	-0.1360505885	-0.114006807	-0.1023873869	0.0113914849	0.0934435282	-0.055938155	-0.0376358275	0.0254039056	0.0423287424	0.1316989905	0.0476708802	-0.1677238259	-0.0161073397	0.1207850626	0.0415730567	-0.0177602051	0.0294341739	0.0576412001	0.1666046264	0.0026696317	-0.0844390395	0.1282531013	-0.2362853615	-0.0371622348	-0.0664372983	-0.1031826399	0.0696976628	0.1933544107	0.1185609488	0.023839813	0.0082620609520063	0.0042345342593819	6.826165117466725e-05	1.793128039387902e-05	0.0301024693750235	-0.0361635986078426	0.0009061586624742	0.0013078058642691	0.0703933184999314	0.1005115263672421	0.0101025669326728	0.0049552192894327	0.0023308970674305	-0.0013769475068725	5.433081138956106e-06	1.8959844366823933e-06	-0.0003421974530541	6.981230490369999e-05	1.17099096876713e-07	4.873757915967173e-09	-0.0005986014461379	0.0002146374454142	4.60692329739337e-08	3.583236913183852e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.2532360230479	-1.0810873298235038	1.1687498147049131	740035.6300881257	1069.6892638418838	1.36661242280411	1144235.1211785912	1.8676295141625192	798.0438513583824	-1.1435219686539997	636873.9886909199	1.3076424927943184	840.3807665761312	618.1668555809777	1.016452	20.122547	0.1361025917060094	0.0727217136546451	0.1144001056	-0.0545940562	-0.0245979978	0.1270405212	-0.1775906302	0.1012463596	0.0562938515	0.0958066254	-0.0472134449	0.0137462737	0.0291094412	0.1931294946	0.0574559165	-0.0961220623	-0.159305531	0.0412168843	0.0413838329	-0.0463729919	-0.0384499495	0.1488317147	-0.1297346937	0.0966351397	-0.0629236098	-0.1046468471	-0.0515805077	-0.1636922483	-0.0796601217	0.0909387736	-0.0289947721	-0.0938619288	-0.0961274197	-0.0090674248	0.0979238235	-0.0784366473	-0.0492291044	-0.014917057	0.0075981236	0.1953675828	-0.0423447801	0.14927388	-0.0097702746	0.0148552398	0.0165381654	-0.0091049693	-0.048917074	-0.0458066023	0.0387273005	0.1094322977	-0.1962432836	0.167690818	-0.1663415665	-0.0358006009	0.0290399802	0.0084648294	-0.0708293244	0.3146698137	0.1145803187	0.0119549848	0.0035964506183603	-0.004665610333646	1.2934457050304186e-05	2.1767919785424345e-05	0.0094600944291443	-0.0206423749458792	8.949338660832702e-05	0.0004261076434062	0.0463418934835218	-0.0240514250164095	0.0005784710453199	0.002147571091638	0.0011319892111742	-0.0011989078562563	1.2813995742147875e-06	1.4373800477930773e-06	-0.0003410362220692	1.161230984900001e-06	1.163057047632327e-07	1.3484574002918265e-12	-6.380690517760661e-05	0.0005347945409602	2.860052010409309e-07	4.071321148344081e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.372410658566	2.1191746355181067	4.4909011358233	743686.1746650663	1068.5761879986596	-1.1130758432241237	1141855.0695577469	1.238937832769094	797.8468973128522	-0.1969540455302194	636559.6715517449	0.0387908960507197	840.3211097717285	624.4173209577697	1.036094	20.511391	0.1574741695434101	0.0771507516544576	0.1464722436	-0.1001046301	-0.0415618301	0.1770234625	0.0069600272	0.0033931437	0.1071828203	0.1321729407	0.01578243	0.0563383552	0.1939662526	0.0252650165	-0.0110732994	-0.0434985379	-0.0254168381	0.0268292689	0.1127174647	-0.0065549464	-0.0167964741	-0.1473069864	-0.2182925124	0.1413391818	-0.0174876147	-0.0525860995	0.1550999643	-0.0361867224	0.0373296243	0.1083374932	0.0869406611	0.0470571398	-0.0855976214	-0.0484836662	0.1191500834	-0.1212266193	-0.0819717128	-0.0393241472	0.0067939668	0.0484591423	-0.0174657241	0.0870871011	0.08404625	0.0117435672	-0.0144859202	-0.0312499258	-0.0022263589	-0.0107877819	-0.1422583611	0.0192595136	-0.0268761606	-0.021613009	0.0366534631	0.0391906672	0.0932349013	0.1329925891	-0.0268898127	0.1682706488	0.1104315261	-0.0	-0.0092635663809801	-0.0128600169993404	8.581366209482477e-05	0.0001653800372233	0.0249630539822618	0.0155029595531174	0.0006231540641213	0.0002403417549055	-0.0145586895681049	-0.0609005830516267	0.003708881016028	0.0002119554419404	0.0001119963171632	-0.001019992894011	1.2543175058120089e-08	1.040385503832935e-06	-5.700695373778153e-05	0.0002840292683314	3.2497927744615636e-09	8.067262526888092e-08	-0.0001239969416217	-6.019003644409338e-05	3.6228404871412884e-09	1.5375241531535274e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.9370097519982	-0.4354009065677928	0.1895739494400558	742935.4087802162	1071.824204417858	3.248016419198393	1148807.1251759743	10.549610659382353	798.4232846119364	0.5763872990842174	637479.7414105133	0.332222318545599	840.9618987782796	637.3128260492058	1.014375	20.081421	0.0424002922005747	0.0269880157722707	0.1300544125	-0.1104618607	0.0006270185	0.0880903595	0.1009779188	-0.0538958419	-0.049045256	0.1043567591	0.0400615443	-0.0257002531	0.1524140256	-0.1070487223	-0.1572897556	-0.0504112367	0.0721890782	0.0083227327	0.0321862457	-0.1534666307	-0.0266772568	0.007211724	-0.0246756311	0.1027981725	0.0191858099	0.0840658621	0.0884749227	0.0815242984	0.0601272818	0.0659120205	-0.0569913359	0.0706081647	-0.1278250131	-0.0891308347	0.1122159299	-0.1240718678	-0.116351309	-0.0577279545	0.0096012874	-0.0236177629	0.0339785399	-0.108473596	0.0147483493	-0.007368395	-0.0048595666	-0.0435003564	0.0978108	0.1026157841	-0.0768262845	0.0415811728	0.1041185237	-0.0764208237	-0.0796165412	0.0579322943	-0.0989682008	-0.0520532344	0.2374055378	0.228001539	0.10612066	-0.0119549848	-0.0142082617452103	-0.0049446953642301	0.0002018747018204	2.445001224503962e-05	0.0293266278720807	0.0043635738898189	0.0008600511023475	1.904077709190926e-05	-0.014515919963749	4.276960435590019e-05	1.8292390567602358e-09	0.0002107119323939	-6.983394821714206e-06	-0.0001189797119849	4.876780323594479e-11	1.4156171864013138e-08	0.0004369999109508	0.0004940068646885	1.9096892217100717e-07	2.440427823594425e-07	-7.599845145180012e-05	4.7998490169899865e-05	2.303855058589974e-09	5.775764623071621e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.8023968856903	0.8653871336921384	0.7488948911598949	744427.9760716923	1072.1018521081098	0.277647690251797	1149402.3812936393	0.0770882399021578	798.9797012078958	0.5564165959593765	638368.5629422584	0.3095994282590201	841.7601924641928	634.8195021469845	0.8489069999999999	16.805685	0.0566914095756074	0.0354868088385503	0.1441990235	-0.1237408042	0.004870416	0.0885554461	0.1252885753	-0.0697833673	-0.0751069299	0.0811182017	0.0325403104	-0.1331154983	0.133252881	-0.0279966348	-0.0766882611	0.0397717379	-0.0591379906	0.068060976	0.0533648116	0.0685680177	0.0825972719	-0.035706394	0.0130747716	0.0945075275	-0.0194691413	0.1551429511	0.1141545529	0.0575585483	0.0673650856	0.0254526385	-0.0031422603	0.06418521	0.0055361968	0.0654434811	0.1183789175	-0.1368974815	-0.0958201353	-0.0653738799	0.0104788456	-0.0379387672	-0.001012439	-0.0271481371	-0.084001634	0.0087320494	-0.064857737	0.0555998826	0.0999339307	0.0354689661	-0.0981440113	-0.1628173206	0.0988559652	-0.0242504195	-0.0050685707	0.0533006814	-0.0883640713	0.019942798	-0.0142384753	0.0231870278	0.1016540472	-0.023839813	-0.0081794220267283	0.0060288397184819	6.69029446913281e-05	3.634690835114611e-05	0.0075930303276692	-0.0217335975444115	5.765410955690423e-05	0.0004723492622224	-0.0143421941565193	0.0001737258072296	3.0180656097610654e-08	0.0002056985332232	-0.0004989949798771	-0.0004920115850553	2.489959899425475e-07	2.420753998287132e-07	0.0004050060884881	-3.199382246270001e-05	1.6402993171243069e-07	1.0236046757747679e-09	-2.489892886020053e-05	5.109952259159959e-05	2.611161209089397e-09	6.199566583853268e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.6039158260768	-0.1984810596135275	0.0393947310253086	744085.5155984814	1072.5471795580163	0.4453274499064719	1150357.4523778555	0.1983165376402012	799.8969793601115	0.9172781522156584	639835.1775894306	0.8413992085321724	843.3649240875244	637.4352103483961	0.748799	14.823847	0.1211396223712952	0.058837970817281	0.1319441208	-0.1212438282	0.0001410182	0.0996952491	0.0731610771	-0.0706705396	-0.1566902376	0.0573529303	0.0407384233	-0.2156017729	0.0520473495	0.0321446985	-0.0809627169	0.0127658334	0.0679825057	0.0538616944	0.1999375837	0.1047094285	0.1344536772	-0.0073002385	0.0912207486	0.076095528	-0.0525975944	0.2358254541	0.0377999321	-0.0242497043	0.0227448681	0.079020963	0.0194421235	0.1612163444	0.0166725624	0.1466815541	0.1112795152	-0.1396732325	-0.1103930424	-0.084085841	-0.0401000133	-0.0429433691	0.0040692239	0.0050678479	-0.08850191	-0.028502141	0.0015027988	0.1236307343	0.0083531099	-0.0446197218	0.0192520148	-0.1402240268	0.0375498092	-0.0516331938	-0.0069878001	0.1234165725	0.0416101078	0.0342829752	-0.0490223974	-0.1003415795	0.0970382431	-0.0355847396	-0.0226248311876275	-0.0144454091608991	0.0005118829862686	0.0002086698458257	0.0385668778389316	0.0309738475112624	0.001487404066243	0.0009593792296509	-0.0614664742925796	-0.0471242801360603	0.0022206977783418	0.0037781274619603	-0.0008879852943929	-0.0003889903145158	7.885178830580453e-07	1.51313464787101e-07	0.0002960438136494	-0.0001089622748387	8.764193960008068e-08	1.18727773380244e-08	-9.886805076716805e-05	-7.396912190696752e-05	5.471430995687822e-09	9.77489146249932e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.1127828519119	-0.4911329741648842	0.2412115983120448	743238.4503566679	1072.1914325667778	-0.3557469912384476	1149594.4680695992	0.1265559217752081	798.9399360031379	-0.9570433569735995	638305.021340698	0.915931987127297	841.7130804189046	635.0173224849506	0.821103	16.255247	0.116102289813988	0.0632202242594968	0.1625858093	-0.156338362	0.0245768981	0.1262885226	0.1060231864	-0.0905860319	-0.2340137081	0.0691656184	-0.0100858205	-0.2409307431	0.0291460538	0.0810773636	-0.1832626931	0.0415194776	0.0849549545	0.0558634777	0.2237480834	0.0406066126	0.0703869183	0.1297377215	0.0305227319	0.0920860471	-0.1178612091	0.2514321859	0.0031374148	-0.0344955384	0.0082890174	0.1237484432	0.0122819539	0.1816267091	0.0331040997	0.086285289	0.1279242481	-0.1738365154	-0.1388085814	-0.0951936289	-0.0561514601	-0.0480004684	-0.0046855704	-0.0595338897	-0.0128471204	0.0107454041	0.0669433529	0.1182217373	-0.0115773796	0.0064548325	-0.0020078089	-0.136740589	0.0542586878	-0.1975433512	0.0149454246	0.0288624953	0.0795980492	0.0706726706	0.0045423169	-0.2129826401	0.092280022	-0.0471208409	0.0083394020647062	0.0309642332523336	6.954562679682603e-05	0.0009587837409049	0.0441622674007931	0.0055953895618615	0.0019503058619791	3.130838434898864e-05	-0.0516011575802863	0.0098653167122933	9.732447383385348e-05	0.0026626794636255	-0.0018519704684767	-0.0009639851740838	3.429794616109808e-06	9.292674158533742e-07	0.000711578987727	0.0004155351740776	5.063446557745821e-07	1.726694808957014e-07	-8.484139317857791e-05	1.402665758859014e-05	1.9674712310755327e-10	7.1980619964820464e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
