global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
865.0002693316939	-1.047840307124261	1.0979693092342655	748225.465943903	1090.3635246401927	-0.4054066392241111	1188892.6158657842	0.1643545431269886	802.1209587418145	-0.4170041377490179	643398.0324528877	0.1738924508998019	847.5079068201982	675.6771908419588	1.009845	16.728739	0.1311862585099558	0.0793668524177529	0.0405861007	-0.0585164673	-0.0393741865	-0.0003091968	-0.0670410706	-0.06784228	0.1204620102	-0.0431401926	0.1151767904	0.0009233397	-0.0180178917	0.1241583909	0.0522397624	0.2216255043	-0.090849105	-0.0248201172	-0.0360596252	-0.0993808012	-0.0032049982	-0.1350360008	0.0063759395	-0.0303180973	-0.0520538576	-0.0868678797	0.0868864487	0.0322546304	-0.0463192113	-0.1796328949	0.1131148748	0.1266265622	-0.0222772456	0.0516781242	0.0957789599	-0.0434197179	0.002823696	0.0116277377	0.0207082954	0.1990378379	0.0272841034	-0.0975278334	-0.0332503062	0.0099126205	0.0683460188	-0.0179672173	-0.0197560521	0.0228645411	0.1032749842	-0.035683895	-0.0418536981	-0.06972797	0.0595047444	0.1088259424	-0.1555559172	0.0053193721	-0.0791018653	0.0197484712	0.0735027894	0.1437067008	0.1082959623	0.0052585768488597	-0.0077157088764324	2.7652630475363207e-05	5.953216346585773e-05	0.0078643451613515	-0.0672960990575007	6.184792481687275e-05	0.0045287649483569	-0.0239997612772455	0.0185960644981123	0.0003458136148179	0.0005759885413647	0.0015790026878102	-0.0005700157390831	2.493249488111836e-06	3.2491794280256666e-07	-0.0002779999303057	7.78890637687e-05	7.728396124997407e-08	6.0667062547646154e-09	2.191853368925133e-07	-0.0001036629187063	1.0746000714710516e-08	4.8042211908684556e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.6064268315191	-0.3938425001747418	0.1551119149438915	747544.273318367	1089.661727029769	-0.7017976104236823	1187362.6793534989	0.4925198859963905	801.8879140711911	-0.2330446706234852	643024.2267334459	0.0543098185060087	845.3777171965974	668.3282183019442	0.950591	15.747157	0.0951118675909915	0.05294475893621	0.0583255813	-0.0907023614	-0.0451165564	0.0349629767	-0.0838221777	-0.0188597757	0.0791833368	-0.0627578461	0.0949226332	0.0279388144	-0.0258890074	0.0518058066	-0.0103842751	-0.0028344125	0.0521705716	0.0182585053	-0.0227783968	-0.0379078762	-0.1268960039	-0.0760976407	-0.0851542055	0.2037103703	-0.0560470942	-0.0760099166	0.0391883937	0.0010579211	-0.0436822785	-0.0107313205	0.0031697968	-0.1286972177	-0.0791549644	-0.0230912381	0.0047935963	-0.049251261	0.021137597	0.0174932541	-0.0465498218	0.1067846829	-0.0781624817	-0.0791704802	-0.1422977414	0.0235821671	0.0412454318	0.0821348018	-0.1454973569	-0.0436960423	0.0643284175	0.0509561661	-0.0293259771	0.0040572118	-0.0085010124	0.2368612221	-0.0202717526	-0.1161274078	-0.1011225151	0.0710789415	0.0468643092	0.1412592515	0.0993643757	0.0071635844034716	0.0019050075546119	5.131694150566156e-05	3.6290537831284113e-06	0.0286172086796341	0.0207528635182826	0.0008189446326137	0.0004306813442084	0.0145576423495512	0.0385574036267967	0.0014866733744397	0.0002119249507774	0.0011050056075712	-0.000473997080239	1.2210373927637969e-06	2.24673232075097e-07	-0.0001759437242334	0.0001020562060723	3.0956194097118705e-08	1.0415469197871764e-08	0.0001020977568516	0.0001018785715147	1.0379243333877369e-08	1.0423951954128434e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.4879937804866	-0.1184330510325253	0.0140263875768727	747339.4913906106	1087.001208446065	-2.660518583704061	1181571.6271632055	7.0783591342346615	801.3062108110842	-0.5817032601069059	642091.6434844177	0.3383786828190026	845.133766344138	670.8217520544372	0.8542199999999999	14.150713	0.0796727011401971	0.0382153573745039	0.0390348573	-0.0797928332	-0.0484802445	0.0776735924	-0.0374045934	-0.1081620262	-0.0942442717	-0.0308023561	-0.0100368929	0.0988966536	-0.0551881073	0.0491723159	-0.0919703624	-0.1344672961	0.0422511577	0.153405301	-0.0052133461	-0.1267940646	-0.0367124794	0.0626598665	-0.0599207497	0.0478861377	-0.0354580432	-0.0680883291	0.0081839739	-0.1145580497	-0.0858455671	0.0872151742	-0.0142084994	-0.0114407956	-0.0041786408	-0.0450067903	-0.0260642183	-0.0416077285	0.0146108171	0.0247192791	-0.0693309291	-0.0361943199	-0.134180456	-0.0351646715	-0.079138564	-0.0536111843	-0.0277100567	0.0788991385	-0.0975686657	-0.1397780224	0.0518126114	0.1396549345	0.0320175824	0.0589508934	0.0048403354	0.2144559656	-0.00429865	-0.2028102266	-0.0373418283	0.0139327698	0.0236702527	0.1386044847	0.0898496795	-0.00888420759577	-0.0160477919992415	7.892914460473735e-05	0.0002575316280509	0.0449204339175963	0.0163032252379622	0.0020178453833451	0.0002657951531597	0.0193206507477796	0.0047630083982284	2.268624900159428e-05	0.0003732875453176	0.0008339995990028	-0.0002710060085683	6.955553311368312e-07	7.344425668017567e-08	0.0003019999769464	0.0004779437011798	9.120398607562612e-08	2.2843018149744597e-07	-1.2604349549890162e-07	-0.000102223800347	1.0449705357403537e-08	1.588696275758163e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.9107512327334	-0.5772425477531442	0.3332089589365409	746341.7860955058	1090.4531017366005	3.4518932905355086	1189087.967086973	11.91556728924406	801.701336511902	0.3951257008178572	642725.03296497	0.1561243194468028	847.4935518848139	682.4817317504367	1.196224	19.816229	0.0902284060563957	0.0463959594603658	0.0249252686	-0.0728532086	-0.0020085425	0.1058147954	0.069500293	0.0871469018	-0.1085581925	-0.0122731627	0.0157695508	0.0966905034	-0.1233673089	-0.0509432686	0.138474259	-0.0586474108	-0.0020854033	-0.1340746929	0.250835785	-0.050222302	-0.0320252363	-0.0766689809	-0.0836385377	-0.098645744	-0.0113665889	-0.0872434449	-0.0786717486	-0.0833109374	0.1392232399	0.1012064892	0.0781694054	0.0048312889	0.0768456338	0.1466720603	-0.0453243761	-0.0296701842	0.0068343455	-0.0039956489	-0.026993727	-0.0814941253	-0.1289487486	-0.1272443019	0.004038836	-0.1238314725	0.0554815003	-0.0861403128	0.1051125543	-0.0171344348	0.1559965279	0.1646268361	0.1268799245	-0.0567204539	0.2079971561	-0.0182644661	0.0167647332	-0.0368903987	-0.0757536529	-0.0799637191	-0.0865639444	0.1357462967	0.0798077096	-0.0088315162047933	5.269139097669948e-05	7.799567847552664e-05	2.776382683059407e-09	0.0715442670735626	0.0266238331559662	0.0051185821510932	0.0007088284919167	-0.0037246372945318	-0.0230452880423114	0.0005310853009531	1.3872922975817166e-05	0.0011630034636689	0.0003290038646661	1.3525770565058586e-06	1.0824354296522949e-07	-9.09487757421168e-05	-0.0003929487526885	8.271679808989852e-09	1.5440872223946112e-07	8.805320849271142e-05	8.817925198821032e-05	7.775580481200294e-09	7.753367525860907e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.9659317866066	-1.9448194461268715	3.782322678033231	742985.2675607529	1086.2649398553567	-4.188161881243786	1179971.5195589615	17.54069994350349	800.2519790995083	-1.4493574123937378	640403.2300526798	2.100636908860672	843.9126053799899	672.8462449991965	1.262296	20.910748	0.0954152026728301	0.0562058766542693	0.0200603196	0.0795177436	0.0433829547	0.0416485474	0.2096849501	0.0856880187	-0.0251378214	-0.0144960987	-0.16121052	0.0263308788	-0.0336739863	-0.059489665	0.0866519459	0.0863257715	0.1450659823	0.047739871	-0.0716136863	-0.1137759999	-0.0544910083	-0.0154147282	-0.1266675574	-0.0645737167	-0.003188673	0.1020021925	-0.1656881293	0.032303813	0.1431805455	0.0471908931	0.0529835358	0.0043549329	-0.1657242118	0.0409077197	0.0929697205	-0.021844077	0.0027242708	-0.0440724547	0.0330734317	-0.0426466185	0.1447538798	-0.0957123597	-0.0725146542	0.0425537319	0.1253908026	0.0998368778	0.0288187932	0.0693283182	0.176776031	0.1208683434	-0.0829516386	-0.0319901418	0.1298811194	0.1111548582	0.0026779198	-0.1182982644	-0.0031617967	0.1107472748	-0.1517727321	0.1326888823	0.0692973963	0.001951553178813	0.0107830693836062	3.808559809735125e-06	0.0001162745853316	0.0184453796872645	-0.053098887386298	0.0003402320318073	0.0028194918416627	0.0122599450109746	0.0159845823055064	0.0002555068714815	0.0001503062516721	0.001280998332753	0.0001179948690841	1.640956728515966e-06	1.3922789130173897e-08	-0.0001959997704699	-0.0001050509947277	3.841591002425348e-08	1.1035711493296733e-08	1.2580035620775746e-07	-8.792740813650367e-05	7.731229101603291e-09	1.582572962199866e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.3082805750352	0.3423487884285805	0.1172026929385169	743575.5707482735	1088.7514597157965	2.4865198604397847	1185379.7410332777	6.182781016361487	801.1249624702923	0.8729833707840271	641801.2054930272	0.7620999656654421	846.33894684014	670.0478971452277	1.143607	18.944588	0.0779674659189751	0.0353029176322167	0.0209397204	0.1074502546	9.33807e-05	-0.056228532	0.129434603	0.0117412078	-0.1307391433	-0.0106015813	-0.0622265018	-0.0219585286	0.0404916812	-0.1113830546	-0.1021033482	-0.1724061471	0.0782836017	-0.0075248978	-0.0140968596	0.0685385883	0.1193855	-0.080664919	0.0351449971	0.0672909935	-0.0015157183	0.0734737354	-0.0537719428	0.0124393468	0.0595457133	0.0806511238	-0.1296795666	0.0136111302	0.1186375499	-0.0676909961	-0.130789067	-0.0150252862	0.0026324262	-0.0005087416	-0.0066591993	-0.2123986025	0.0726681984	-0.0118680179	0.044881928	0.0363148558	-0.0349487363	0.0750821617	-0.0278318098	-0.0491903301	0.0025587078	0.1063667433	0.007612972	-0.1033307557	0.0083055674	0.0986534149	0.1278644266	-0.1201811699	0.0875645825	-0.012157924	-0.0661602807	0.1294367287	0.0583804184	0.0091059471006218	0.0071543939218088	8.291827259932257e-05	5.118535238841471e-05	0.0322666463446381	0.0138212666573735	0.0010411364663299	0.0001910274120142	-0.0097449009098085	-0.022004845920783	0.0004842132439974	9.496309374198654e-05	0.0010700571427374	-0.0002109411900156	1.1450222887233282e-06	4.449618564519752e-08	-0.0002702788168427	-7.427904637280003e-05	7.305063883388978e-08	5.5173767300525784e-09	0.000414644752348	0.0004145189519917	1.7182596156037377e-07	1.7193027064973428e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.2552702694722	0.946989694437093	0.8967894813700588	745209.6616480196	1086.349171747927	-2.402287967869597	1180154.5229574067	5.770987480571039	802.3030005396377	1.178038069345348	643690.1046749058	1.387773692826915	845.3063934653236	664.7581912652288	1.019004	16.880457	0.0972631041387323	0.0585675865143125	0.0069395903	0.0557696977	0.0030710112	-0.1208052295	0.1221088406	-0.0426054182	-0.0412690743	0.004105215	-0.0342626804	-0.0985822431	0.1328147693	-0.0071103817	-0.0324101295	-0.0324246346	0.1616839842	0.0426440973	0.0398840769	-0.2151378202	-0.0229523514	0.0756311067	0.060016116	-0.1891958108	0.0006304638	0.1374157688	-0.0099781909	0.0830167665	-0.0992477704	0.0415088923	-0.020589632	0.0887779974	-0.0003654491	0.0819456439	-0.0886334409	-0.0008003141	-0.0034611538	-0.0120706584	0.0646435619	-0.0082206199	0.1236969568	0.0116474109	0.1411427228	-0.0803122368	0.0235231957	-0.0323384555	0.0081427663	-0.1126334103	0.0681206896	0.0679038175	0.2257784845	0.0140225586	0.1001932283	0.067180213	0.0372772221	0.0087386159	-0.0076199805	-0.0476285572	0.0286075657	0.1259946088	0.0471208409	0.009073340539814	-3.26065608078005e-05	8.23255085514322e-05	1.0631878077127915e-09	0.0790136269291252	0.0467469805844871	0.0062431532404949	0.0021852801937664	-0.0199746386786969	-0.0102297377688884	0.0001046475348202	0.0003989861903444	0.0015880150126824	0.000517957869945	2.521791680504683e-06	2.682803550379616e-07	-7.674543982671977e-05	0.0001935333770159	5.889862534196666e-09	3.745516801920955e-08	0.000321060414818	-9.358433753e-05	8.758028230928968e-09	1.0307978996310625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.7553319386362	2.5000616691639834	6.250308349623003	749532.2947801782	1088.796066784468	2.4468950365410365	1185476.8750453277	5.98729531984916	802.7032393668462	0.4002388272085682	644332.4904900284	0.1601911188052901	846.9098227706116	669.2254951593235	1.046139	17.329969	0.142218706489705	0.0982179243988704	-0.0187002875	0.0807027468	0.0390356445	-0.0780274043	0.0261444202	-0.0224551286	0.0677199002	0.0134381462	-0.0162462404	-0.0347827159	0.1099509278	-0.1216549193	-0.0448574872	-0.0445485122	0.2887022381	-0.0301658002	-0.0326774188	0.1517273061	0.0339342215	-0.0228922298	0.1087366471	0.0195475871	0.026242094	0.0775986743	-0.0365462406	0.1096305538	0.0240962581	-0.074890774	-0.1050371244	-0.0196939094	0.0092151579	-0.000229514	-0.2785606321	0.01779792	-0.0127367944	0.0169781862	0.0112578697	-0.1057089854	0.0996675839	0.0205928439	-0.0372967489	0.1590867234	-0.0252801816	0.192136027	-0.0188039276	0.0034337628	0.0166345372	-0.0006895438	0.0773294994	-0.0849044049	0.0072387276	0.1213233995	0.0784178311	-0.0125579524	0.0543841989	0.1112310697	-0.0423058847	0.1223675745	0.0355847396	0.0090311423064264	-4.219823338759941e-05	8.156153135892477e-05	1.7806909010343096e-09	-0.0161608360537712	-0.0951744629828963	0.0002611726219568	0.0090581784040827	-0.0314639325326666	-0.0114892938539696	0.0001320038732628	0.0009899790504201	0.0018289949190333	0.0002409799063509	3.3452224138496275e-06	5.807131526488855e-08	-0.0001340828677194	-5.7337427892680215e-05	1.7978215415858114e-08	3.2875806373483033e-09	-9.087727932744654e-05	-0.0004119376941454	1.6969266385786748e-07	8.258679897958742e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.7204442792925	0.9651123406562192	0.931441830086926	751204.3285316941	1089.2537420304095	0.4576752459415729	1186473.7145272498	0.2094666307476792	803.3314963529025	0.6282569860562717	645341.4930325934	0.3947068405285103	847.0948098631604	677.7058545482139	0.908237	15.045542	0.1632276840452284	0.103499391486242	-0.0223979582	0.0622324755	0.0075192828	-0.1109519714	0.0351008416	-0.0740982049	-0.0587356273	0.0348345622	0.0305253689	-0.0541934415	0.084710569	-0.0832750977	-0.0235106862	-0.1872598919	0.0928165283	0.1436996019	0.1006857009	-0.0177877982	-0.0443169432	-0.0517654373	0.1497724332	-0.1243001961	0.0272064185	0.0788185453	0.0124372451	0.0644825462	-0.0092278012	0.1101599528	-0.1529314712	0.026406725	0.0343150609	0.026185031	-0.1403750594	0.0167464799	-0.0071970949	0.0147795274	0.02044541	-0.1649260016	0.0736813791	0.0112310802	0.0645326758	-0.0087048217	0.0083053479	0.024435399	-0.0489914706	-0.0699814528	0.078336691	0.0538992503	0.1050851399	-0.0952802657	-0.0212419939	0.0867335939	0.0427185125	-0.0051802105	0.0136522784	0.0970349466	-0.0423357362	0.1185609488	0.023839813	-0.0071691342843251	-0.0162002765907515	5.139648638668556e-05	0.0002624489616168	0.083146531193492	0.0993073672472631	0.0069133456495103	0.0098619531895828	-0.0520544880824971	-0.0205905555498305	0.0004239709778506	0.0027096697295308	0.0013429980979884	-0.0004859968210449	1.80364389120046e-06	2.3619291006574865e-07	-7.756111985046665e-05	5.6521747868933336e-05	6.015727312458452e-09	3.19470798215927e-09	-9.094840356127717e-05	-7.112423383062696e-08	5.0586566379936986e-15	8.271612110344932e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.2092583084227	-2.5111859708697466	6.306054980293032	746857.6421459941	1088.940393291536	-0.3133487388734011	1185791.180141925	0.0981874321535509	801.5941927517888	-1.7373036011136946	642553.2498533919	3.018223802442612	846.5558558729003	678.3597018053084	1.078824	17.871428	0.1096516574663322	0.0620066497553732	-0.0227829195	0.0574147874	0.0161140122	-0.117331479	0.0766313891	-0.0039442267	0.0455628426	0.0202071351	-0.04908464	-0.0434070843	0.0404726298	-0.0028747137	0.0057996595	0.2210328817	-0.0723635663	-0.0081590382	0.0079283599	0.0582652115	-0.0211241864	0.0108280788	-0.0812550309	-0.0045341159	0.0134079088	0.0990917019	0.0260166635	0.0790172634	-0.0113325295	-0.1307087605	0.0759428515	0.2055228068	0.052509587	0.0209135548	0.0448027637	0.0210204144	0.0007326732	-0.0097825674	0.0591902964	0.0817416023	0.180384066	-0.0775338739	0.0589061134	0.0415349882	0.0405259023	0.0065055174	0.0397019641	0.0347801558	0.0256358065	0.0138001416	0.0958178869	-0.1786785353	0.0526304783	0.060406655	-0.0776283763	0.1096215157	-0.1103250832	-0.0526601388	-0.0475339116	0.1145803187	0.0119549848	0.0090989694859899	0.016268103770315	8.27912457069753e-05	0.0002646512002817	0.0404187365611932	-0.0427277946322987	0.0016336742652031	0.0018256644341399	-0.017950166863045	0.0341043212194521	0.0011631047258395	0.0003222084904111	0.0010119970221614	-0.0003310010758269	1.0241379728635412e-06	1.0956171219863133e-07	-7.754604206211546e-05	1.5077788351192112e-08	6.01338863949938e-09	2.273397015633445e-16	-9.096100683125336e-05	-1.2603269976195724e-08	1.5884241409287659e-16	8.27390476375532e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.5309102797186	-0.6783480287041357	0.4601560480467869	745685.6330085193	1089.4486382906557	0.5082449991195972	1186898.335473364	0.2583129791300793	801.6618933816558	0.0677006298669766	642661.7913002613	0.0045833752843853	845.5374096196639	660.4459203019763	1.142193	18.921167	0.1031444037205324	0.0612328236278842	0.0031402271	0.0172269124	-0.0328566854	-0.0377820529	-0.1174056322	-0.0921823658	0.053880581	0.013997756	-0.03874627	-0.0119988095	0.0663197824	-0.0247552618	-0.1081147364	0.0325470829	-0.1106486342	0.1034910645	-0.0329628733	0.063494009	0.0329882949	-0.1056715448	-0.1898510844	0.1218073447	0.0135317093	0.0111992669	0.019583342	0.0316971184	-0.0594825284	-0.0913895717	-0.1444592894	-0.0270643143	-0.006720936	-0.1523345914	0.1013430146	0.0111480115	0.0160055002	0.0158093417	-0.0408708203	-0.0639517701	0.0067425589	-0.0379542074	0.0133996836	0.1468424624	-0.0887586681	0.0569586375	-0.0378685746	-0.0849328203	-0.1216127857	0.0302467782	-0.0236092398	-0.1832392684	0.0150146313	-0.0668608343	0.1403965194	0.0503676025	-0.1539030112	-0.1701951057	0.0603428747	0.1104315261	-0.0	0.0018364041137886	-0.0072625653722013	3.3723800691396936e-06	5.27448557854974e-05	0.0089720585807668	-0.0314466779804264	8.049783517671118e-05	0.0009888935560046	-0.0029405051142745	0.0150096617487705	0.0002252899458125	8.64657032707449e-06	0.0001370008862467	-0.0008749961359147	1.876924283238123e-08	7.656182378656562e-07	-7.699848057307612e-05	5.475614890393388e-07	5.928766010562381e-09	2.998235842789779e-13	2.2005268147693208e-05	0.0001129662749789	1.2761379282618971e-08	4.842318262518813e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.5007807670984	1.969870487379808	3.8803897370499616	749091.6015084569	1092.112440765881	2.663802475225338	1192709.58327561	7.095843627016641	802.417150701134	0.7552573194782326	643873.2837393264	0.5704136186254452	847.1925317523702	665.3448009587787	1.017641	16.857882	0.1737358793889226	0.0843356592039604	0.0068262093	-0.0721640672	-0.0438440186	-0.0502809014	-0.1374846704	-0.0475309185	-0.0184391959	0.036352858	0.05911877	0.1122616662	-0.0806089414	0.0688901939	-0.0943963593	-0.0053489594	-0.1454067808	-0.0103489339	-0.0927334969	0.0758139206	0.0356334486	-0.1114879454	0.1393905149	0.145196209	0.0141413834	-0.1233601995	0.0879000471	-0.0751034463	-0.0736509711	-0.0051192232	-0.0282408406	0.1299816587	0.1147982819	-0.1820476382	0.0332125824	0.0017994651	0.0392790975	-0.0093800201	-0.0374181225	-0.0104951321	-0.1162684164	-0.0535920512	0.022709855	-0.0689048	-0.0205393315	-0.0971172647	-0.1287515115	-0.1204685753	-0.0647547285	-0.064624218	0.0666790997	-0.1309632814	-0.1650815043	0.0832850965	0.0485445059	0.1314321545	-0.0680425333	-0.0063016718	-0.0356077528	0.10612066	-0.0119549848	-0.0086280768856568	-0.0104644809994454	7.444371074480514e-05	0.0001095053625877	0.0759776485748204	0.0670055899940536	0.0057726030829589	0.0044897490904512	-0.0254465070597618	-0.0225060019454873	0.0005065201235702	0.0006475247215425	-0.000796023162526	-0.0009330240487727	6.336528752778946e-07	8.705338755882017e-07	-0.0005059638581392	-0.0004289653775661	2.559994257431045e-07	1.8401129515044722e-07	-9.120143451220894e-05	-0.0001132067026599	1.2815757527127497e-08	8.317701657084736e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.9721961469352	-1.5285846201632012	2.336570940999478	746447.9557149583	1092.0779550270956	-0.0344857387854062	1192634.259856163	0.0011892661795752	801.7689775880486	-0.6481731130853632	642833.4934225848	0.420128384526771	847.4033611451705	673.2585341684306	1.272162	21.074186	0.0838031958894507	0.0422976275934697	-0.0010205576	-0.0951368183	0.049130924	0.0629837834	0.0091268799	0.0713202881	0.046457171	0.0156022107	0.0157010563	0.0525540542	-0.154963236	0.0588352878	0.2414260297	0.2020191213	0.0700677959	-0.0821512904	0.0694322774	0.1607051244	-0.0503085598	-0.0345182293	0.0192971076	-0.0560612594	0.0198390229	-0.1284379471	0.0036236595	-0.0539765815	0.1051837705	-0.0775004171	0.263238457	0.0654377752	-0.0684272696	0.0552586506	-0.0650892095	0.0152076859	0.0345379586	-0.0478478977	0.0136319644	0.1596471454	-0.0347727732	-0.1668547477	-0.0699064946	-0.0721526915	0.2138721439	-0.0284640522	0.016562747	0.0674011569	0.0383537747	0.052793309	0.1586349706	-0.1085578055	0.0002279052	-0.10667381	-0.0142905055	0.1261522742	-0.0353548639	-0.08608712	-0.1007412339	0.1016540472	-0.023839813	-0.0033859683413908	0.005242108544266	1.1464781608900765e-05	2.74797019898666e-05	0.0410583075349251	-0.0349193410398952	0.0016857846176324	0.0012193603786605	-0.0100650045218628	0.015381502537899	0.0002365906203233	0.0001013043160251	-0.0004399699544513	0.0003560532080747	1.93573560819879e-07	1.267738869802856e-07	-0.0005060254639852	-6.16058459999803e-08	2.560617702014369e-07	3.7952802613732904e-15	0.0001178886269149	0.0002090900614271	4.371865378759219e-08	1.3897728355880488e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.1438808629373	2.171684716002119	4.716214505717204	750205.2223563101	1092.361252581487	0.2832975543913107	1193253.1061413952	0.0802575043240976	803.9010744557797	2.132096867731093	646256.9375111571	4.545837053388738	846.9012299967716	667.9732498485223	1.150499	19.058762	0.0682216840563312	0.0331377231604776	-0.0016414321	-0.0512266169	0.0336201369	0.1252529654	0.0078931689	0.1370842542	-0.0330217973	0.0485711053	0.1213196727	0.0618520571	-0.0234645904	-0.013252503	0.0774451563	-0.0961141413	0.1965976785	-0.041058645	-0.1118317236	-0.0026104856	0.0980356086	-0.1570091568	-0.1097530317	0.0877835826	0.0367476384	-0.1120604804	-0.047633182	0.0214824844	0.1301663318	0.0682484074	-0.0167821545	-0.28026867	-0.1234945176	0.0237530923	-0.0062407021	0.0176021347	0.0347984146	-0.0331571899	-0.0546239784	-0.0937069193	-0.1042355241	-0.1259727113	-0.1279250195	0.0685704418	0.1033952186	0.0571579133	-0.0162023791	0.1072415638	-0.0362288237	0.0656813218	0.0365828122	-0.1286019664	-0.018171672	-0.0986194925	0.0008351059	0.1333921236	-0.0545803374	-0.1444124923	0.1537658794	0.0970382431	-0.0355847396	0.0091694277009395	0.0125553960423302	8.407840436275665e-05	0.0001576379697797	0.0213635011290307	-0.0196948064058944	0.00045639918049	0.0003878853993656	-0.0266872529984993	-0.0166222484766365	0.000276299144419	0.0007122094726059	-0.0005589022237092	-0.0001189322692579	3.123716956670887e-07	1.4144884670833633e-08	-0.0005066080499391	-5.825859539000406e-07	2.566517162630977e-07	3.394063936816203e-13	0.0003853584343325	0.0002674698074176	7.154009788000803e-08	1.4850112291119573e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
