global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
618.8814033863528	-0.2295441954086072	0.0526905376457848	383014.1914574615	661.4228193329602	-0.4230116495272114	0.1789388556357323	437480.1459343617	527.7013168145646	-0.3374599712361714	278468.6797678255	0.1138792321867176	540.5689387811678	523.2469107518181	1.175483	18.290792	0.0378764393027	0.0239769045623912	0.0013355448	0.1171915909	-0.0157081763	0.0474282705	-0.1234057002	-0.0334439358	0.0172367726	0.019439992	-0.093523045	-0.0173532674	-0.0181129798	-0.011542756	-0.0756988915	0.1136051029	0.0548793831	-0.0147770509	-0.0514190097	-0.0278248583	-0.1490362014	0.0747576659	0.0298663673	0.1502545526	-0.1142154061	0.0509386588	-0.0401710847	0.01911049	0.0823977667	0.0041771393	0.0166280428	-0.0153848888	0.0290409394	-0.0370212544	-0.0290733045	0.1117338451	-0.0127503446	0.1154382819	0.0030387583	-0.0054141827	0.113522636	0.0069678094	0.0683040012	0.0085175037	0.0087147603	-0.0690339055	0.0013314268	0.0814859359	0.0276902816	0.0678380986	0.0901532218	0.0253226646	0.0917204821	0.0180344422	-0.0922485813	0.0353830239	0.0496806425	0.0175234805	-0.0895129741	0.0631366022	-0.1696051133	-0.0276953783	-0.1427748009	-0.0336568594	-0.0668145147	0.0518547992	-0.0431356846	-0.0820241537	-0.0009573303	0.0865797875	-0.0596579924	0.0592456716	-0.0216098835	0.0214722564	0.0862082797	0.0478007646	-0.0379157255	0.0071534188	0.0884038431	0.0053038111	-0.1256102473	0.016349214	-0.1032886974	0.0192998859	-0.0048528813	0.0433472361	-0.0054867209	-0.0146155381	-0.0168674378	0.052032783	0.0543268546	0.0013819124	-0.0482186243	-0.0574710075	0.0649583509	-0.0031549469	0.0094387608	0.0044348651	0.1488771575	0.0071081884	-0.0336670379	-0.012168195	0.084166181	0.0398537692	-0.017584442	-0.0692312346	-0.0980767887	0.0	0.0	0.0	-0.0310968699185707	3.399819007650004e-05	1.1558769284778259e-09	0.0009670153187325	0.0973870343248393	-0.0090600983030809	0.0094842344545874	8.20853812614911e-05	0.1299774189780009	0.0212809405749325	0.0004528784317538	0.0168941294441827	0.0006316616703723	-5.4730679099998694e-08	2.995447234747033e-15	3.989964658175242e-07	0.00098771661533	0.0001175100031636	9.755841121989513e-07	1.3808600843509296e-08	0.0006851883763454	3.246331084950005e-05	4.6948311107884553e-07	1.0538665513112675e-09	0.0	0.0	0.0	0.0
619.007674686036	0.1262712996832533	0.0159444411236979	383170.50132021337	658.5322575452851	-2.8905617876750966	8.35534744836745	433664.73422768974	527.6278237468256	-0.0734930677390366	278391.12039181124	0.0054012310056946	540.2916174677673	514.9051056938906	1.209393	18.818434	0.071345379595984	0.039369279524838	-0.0601508014	-0.0708969454	-0.0296613896	0.0133269028	0.090916333	0.0833159543	-0.0685541103	-0.0645141489	0.0446946134	0.1064831034	-0.0128398611	-0.0464390629	0.0423546515	-0.1120779312	0.1547730305	-0.0468392753	0.0121863379	0.1099770934	-0.0684561089	0.020087077	0.0207730112	0.0043681617	0.0316739411	-0.1340176715	0.1063242215	-0.1219570503	0.1072908168	-0.0033363007	-0.0159385114	0.0925914333	0.110806115	0.0399891159	0.069189572	0.0044625139	-0.0904725523	0.0153861829	-0.0119566152	0.0875930142	-0.0926436064	-0.0106419511	0.0455910869	0.0983051382	0.0314427746	-0.0025211602	0.0280131143	0.1511116457	0.0346040549	-0.0143429602	-0.1079835494	0.0016181871	-0.1386810158	-0.0513456959	0.0373186396	-0.0497559923	0.0711459736	0.0478225617	-0.1117680933	0.0111401923	0.038108895	0.0912180215	-0.0439149544	0.0570858194	0.1211469594	-0.0092038173	-0.1030601722	0.0001849995	-0.0527799014	-0.0473128609	-0.028798275	0.0824175626	0.0235895542	-0.1169660329	0.0485421228	-0.0376830269	-0.0019432229	0.1134037148	-0.0149533754	0.0172473463	-0.0311907104	-0.1127274508	0.123952363	-0.0016208417	0.0170787025	0.0582239475	0.0133321233	-0.0220557828	0.1064580765	0.0196770692	0.0034276886	-0.0761664331	-0.0105298844	-0.0207288656	0.04335977	0.0583869966	-0.0519198875	-0.0636019598	0.0305338786	0.0060951065	-0.1002219956	-0.0488175579	0.0832721614	0.0368824449	-0.0223089761	-0.0737570677	-0.0996044652	0.0	0.0	0.0	-0.0288500578639911	0.0022468120545796	5.048164408604213e-06	0.0008323258387556	0.0827666596739504	-0.0146203746508889	0.0068503199535835	0.0002137553549323	0.1154325709268704	-0.0145448480511305	0.0002115526048304	0.0133246784307869	0.0012727258361323	0.00064106416576	4.109632646215648e-07	1.6198310539586624e-06	0.0009133834075631	-7.433320776690014e-05	8.3426924921158e-07	5.5254257769171444e-09	0.0006019188530846	-8.32695232608e-05	3.623063056986803e-07	6.9338135040809125e-09	0.0	0.0	0.0	0.0
619.4559976761121	0.4483229900761216	0.2009935034307942	383725.7330569074	662.8860351376417	4.353777592356551	18.955379323706	439417.8955805027	527.2496510545906	-0.3781726922350117	277992.1945371875	0.1430145851522768	540.3956459972346	529.9119571974865	1.141997	17.769743	0.054230304289061	0.0275597584260565	0.0767265833	0.0575901104	-0.0144938523	-0.1255443505	-0.002366509	-0.0861740463	-0.0928831645	0.0034210608	0.0287662861	0.0312191231	0.0228225842	-0.0340305925	0.1037933972	0.0077530626	-0.0869008912	-0.0695684188	-0.0985814455	0.0843737751	-0.0110663279	-0.011175652	-0.0914518956	-0.0256460284	-0.0527366572	-0.0188672155	0.0139911932	-0.0747412201	0.017333046	0.1257745448	-0.0787592204	-0.0146583518	0.0501484754	0.0397578304	-0.0680053662	-0.0664247063	-0.0090768779	-0.0272890646	0.1318606644	-0.0008607308	-0.0123865173	-0.1635045983	0.0901507703	-0.036378968	-0.0010591013	0.0227928813	-0.0586778076	0.0449598418	0.043508701	-0.0468820694	0.0577847394	-0.015560424	-0.058964289	0.0473955733	0.094295954	-0.0147393811	-0.0558726634	0.0065338907	-0.0129580938	-0.0094617591	0.0962296516	-0.0632655583	-0.1442690293	-0.0267643883	-0.0098413546	0.0420830095	-0.1092317635	0.103838906	-0.04165367	-0.0560525853	0.0347376157	0.0366438345	0.022820487	0.0111642214	0.0273847401	-0.0066504767	0.1274863411	0.023870898	-0.106042838	-0.0515858654	0.0337268077	-0.06829575	-0.1058989442	-0.0025005471	0.0126058608	0.0231505067	-0.045355781	-0.0124345785	0.0653597313	0.0881993443	-0.0179651353	-0.1037807785	-0.0956519861	0.0745532583	-0.0329635239	-0.0418457408	-0.0891241357	-0.0197541188	-0.0170011921	0.0174680795	-0.0912718405	0.0437096314	0.0823569652	0.0338736052	-0.0269824588	-0.0779828852	-0.1004992113	0.0	0.0	0.0	-0.021466641580389	0.0073834162836021	5.451483601696065e-05	0.0004608167007408	0.0925515563072423	0.0097848966332918	0.0085657905748926	9.574420212420702e-05	0.0940594808107633	-0.021373090116107	0.0004568089811112	0.0088471859303903	0.001199798531479	-7.292730465329996e-05	5.318391763995226e-09	1.4395165161391651e-06	0.0006783581932927	-0.0002350252142703	4.601698384073361e-07	5.523685134284741e-08	0.0005960933468871	-5.825506197500033e-06	3.553272782030645e-07	3.3936522457111287e-11	0.0	0.0	0.0	0.0
618.3248848411854	-1.1311128349267392	1.2794162453360047	382325.6632138652	661.3800593678544	-1.5059757697872556	2.267963019186317	437423.5829294266	527.1822123563023	-0.0674386982882424	277921.0850248854	0.0045479780268125	540.7572528684622	524.0088249243106	1.047253	16.295498	0.0725323674081597	0.0364865540566343	-0.0848624864	-0.0161295877	0.0321256129	-0.1034794846	0.0232793088	0.0899879898	-0.096804669	-0.0328411547	-0.0811677653	-0.0789643407	0.0445311982	0.0129539756	-0.0962675128	-0.0848595573	0.0341045544	-0.0479705398	-0.0822675444	0.0695864736	0.0278065393	-0.117439567	-0.1382347876	0.0400359676	-0.0774180037	-0.0141794408	-0.0443503138	0.0849501344	-0.1144356258	0.0134291682	-0.0100130465	0.1119671681	-0.0700716604	-0.0453990592	-0.0526284263	0.0541279235	-0.0741910299	0.0806841527	-0.1558208943	0.0297840066	0.1244546006	0.1925067757	0.022325087	0.0334686658	0.0210360219	-0.0064492782	-0.0631273447	0.1154308673	0.0507811908	0.0425027868	-0.0923347174	-0.006978442	0.0290194372	0.1372618782	-0.015088828	-0.026706539	-0.0283731004	-0.0536311203	0.0143678213	-0.1080069779	-0.0535567508	0.000299585	-0.0795144537	0.0234338372	-0.034669246	0.0318638617	-0.0262852308	0.0479473086	-0.0526184394	-0.0655090785	-0.1803217022	-0.0053665195	0.072103859	0.0240206454	-0.0408724051	0.1346761037	-0.0480938418	-0.060812067	-0.0271017765	-0.065428885	-0.0718124162	0.050198745	0.0377412482	0.0632785132	-0.0589441833	0.0380320201	-0.0608237475	0.0237875402	0.082135154	0.0355804479	-0.0194298578	0.0035752567	-0.0900062702	-0.0397446747	-0.1007243767	0.1558684173	0.0166081044	-0.027682144	-0.0159114737	0.1003654436	-0.0596417982	-0.0335524211	0.081420825	0.0308303106	-0.0315941957	-0.0818914983	-0.1007553414	0.0	0.0	0.0	-0.031242293006926	-0.009775651426537	9.556336081315489e-05	0.0009760808723306	0.1071150611150244	0.0145635048077821	0.0114736363176754	0.0002120956722862	0.1213539399256689	0.0272944591149055	0.0007449874983752	0.0147267787354828	0.0009537480187459	-0.0002460505127331	6.054085481622143e-08	9.096352832617296e-07	0.0008492845398648	0.000170926346572	7.21284229653365e-07	2.9215815952485633e-08	0.0005950951650136	-9.98181873499977e-07	3.541382554225639e-07	9.963670525839245e-13	0.0	0.0	0.0	0.0
618.2615798223059	-0.0633050188795323	0.0040075254153379	382247.3810843735	662.7026411661287	1.3225817982743138	1.7492226131265176	439174.7906085628	527.1378799324888	-0.0443324238135574	277874.34445971897	0.0019653638011848	540.7452760262653	520.597221570274	1.020632	15.881277	0.0279694366456787	0.0144829335741695	0.0867581521	0.0096010731	0.076321826	-0.0959621635	0.0298102589	-0.0814897733	-0.096006224	-0.1104063129	-0.0789235242	0.0025777897	0.0814472639	0.0724083709	0.0692320903	0.1007303783	0.0528142609	-0.0251897016	-0.1222833981	0.1043576061	0.0019392569	-0.1252939332	0.066607031	-0.1108854286	-0.026527139	0.0506855212	-0.079368048	0.0728465086	-0.0538889884	0.0355032697	-0.0175384851	0.0777539101	0.0297859588	-0.0174656876	-0.0279394919	0.0152994206	-0.0969228791	-0.002077294	0.0159252417	0.0471989611	-0.0378283674	0.0475962952	-0.0953646876	-0.0942820468	0.0374136872	0.0696297289	-0.0091602281	-0.0655054257	-0.0577402951	-0.0788226971	0.0489059633	-0.0486129406	-0.0291400145	0.0965611422	-0.1067278652	-0.1252439819	-0.0650520774	-0.0307605506	-0.0070588012	-0.0244002969	0.0399528936	0.0421565233	-0.0329692292	0.0921291667	-0.020222759	-0.0563194938	0.1161639805	-0.0060694167	0.1057165603	-0.079447034	0.0185522565	-0.0467176135	-0.0069405608	-0.0994305757	0.0305899015	0.0928119813	0.0268487397	-0.0010242845	0.0909060937	-0.073018884	0.0216732501	-0.0185498281	-0.0677700814	0.0768840601	-0.025115385	-0.0221765586	-0.0718270296	0.0139048545	0.0194855084	-0.0181094466	-0.1072753144	-0.0178495425	-0.1523281412	0.0110505293	0.0759677716	0.0289574933	-0.0450966717	-0.0260945572	-0.0121593463	0.0821269718	-0.0759254764	-0.0135980832	0.0804639789	0.0277556564	-0.0361336332	-0.0854670082	-0.1003712278	0.0	0.0	0.0	-0.0313701982708636	-0.0001279052639375	1.6359756542946747e-08	0.0009840893395532	0.0975752957912448	-0.0095397653237796	0.0095209383487489	9.100712243278782e-05	0.1213514899057273	-2.4500199415911084e-06	6.0025977141940976e-12	0.0147261841023398	0.0010467646335271	9.301661478120003e-05	8.65209062535416e-09	1.095716198003124e-06	0.0006778649745819	-0.0001714195652828	4.5950092376492006e-07	2.9384667361778397e-08	0.0006966453057099	0.0001015501406962	4.8531468196764e-07	1.0312431075438313e-08	0.0	0.0	0.0	0.0
617.7533203095367	-0.5082595127692002	0.2583277323203848	381619.164753457	658.4274177923435	-4.275223373785252	18.277534895759757	433526.6645006932	526.6231260843963	-0.5147538480924823	277331.916926902	0.2649715241260183	539.4727883026978	514.2557133074386	1.071351	16.670477	0.0388685012792519	0.0194672765218554	-0.1049691905	0.0142073637	0.0718376063	0.0097911166	-0.0403813601	0.0688816104	0.0007212384	-0.1331986728	-0.0366455378	0.0175767002	0.125783809	-0.0778535913	-0.047492311	0.0563722645	0.1011275736	-0.001468042	0.0067697337	0.0562812722	0.0870651283	-0.0418931332	0.0136451113	-0.0168452963	-0.0061302038	0.108496239	-0.0562848435	0.0165773181	-0.0511165795	-0.0020266763	-0.1124288907	-0.0019449551	-0.0258007474	0.1496770298	-0.1126923917	-0.0129393373	0.0400093245	0.0236777587	-0.0674145733	0.016670152	0.0691848517	0.0483930286	-0.0198370293	0.0447635723	-0.2316237713	-0.0531052852	0.0561008054	0.038414658	0.0403875154	0.0951346041	-0.0159155152	-0.1127657748	-0.0678588744	0.0254578309	-0.1024864438	-0.0262503212	-0.037864338	-0.0483473131	-0.0419039327	-0.022527529	0.010809764	0.0341273177	0.0132783365	0.0385414453	-0.1021096508	-0.0207945172	0.0186059515	0.1574350367	0.0574028239	0.0004336509	0.0169762078	-0.0939521934	0.0676453704	0.0438439211	0.0752111131	0.0436649046	-0.082899759	0.1297291259	0.0732098859	0.046000096	-0.1038588298	-0.0187588117	0.0554588878	0.0830166328	-0.057101404	-0.0040333357	-0.0187004474	-0.0198647623	-0.0294959315	0.0579826724	-0.0633666444	0.0096170866	0.0506558038	-0.029691608	-0.0299438926	0.0120167155	0.0012185613	-0.0190225571	0.0091370967	-0.0120966244	-0.034946441	0.038166241	0.0794866703	0.0246527703	-0.0405903834	-0.088694871	-0.0993493113	0.0	0.0	0.0	-0.0397583880260441	-0.0083881897551805	7.036172736891519e-05	0.0015807294184294	0.1021742002588439	0.004598904467599	0.0104395671985343	2.1149922302102956e-05	0.1322072372662646	0.0108557473605372	0.0001178472507558	0.0174787535855783	0.0010466581423357	-1.064911913999881e-07	1.13403738457889e-14	1.0954932669176186e-06	0.0009178965007288	0.0002400315261468	8.425339860501759e-07	5.761513354440992e-08	0.0007570204822903	6.037517658040003e-05	5.730800106070384e-07	3.6451619471144835e-09	0.0	0.0	0.0	0.0
618.1530515562335	0.3997312466968878	0.1597850695858482	382113.1951482836	659.6499813917206	1.2225635993771675	1.4946617545220553	435138.0979500974	526.8632112791757	0.2400851947794535	277584.84339940536	0.0576409007522881	539.4173522664008	512.9511683908895	0.966663	15.041493	0.0538688059416694	0.0308768485779382	0.0409299942	-0.0829634132	0.0824799307	0.0622766163	0.0674075161	-0.0622286452	0.0520667494	-0.131418658	-0.0025155904	-0.0494859475	0.0731814894	-0.0085663099	0.0776887892	-0.0830307879	0.0015579683	0.0638328128	0.0443593475	-0.0099625449	0.0833787177	0.0221825734	0.1645559138	-0.0158936305	-0.0800425211	-0.0360076197	0.0127240073	-0.0242933475	0.0865814128	0.0884338573	-0.0563439384	-0.1105154083	-0.017221951	0.0257621877	-0.0089088636	-0.0394137741	0.0201710542	-0.1245601748	0.0145521238	-0.0255122479	0.1127489396	-0.0299756331	-0.0956400838	0.0689044144	-0.0546929845	0.0172375876	0.0018467922	0.1005296565	-0.0778339333	-0.0782165412	0.0049573872	-0.0916740503	-0.0642167507	-0.0320917437	-0.0391872102	0.1363980337	-0.0099023104	-0.0776000658	0.0495323208	-0.0071418744	0.0714026623	0.0263521064	-0.0583547066	-0.0458133765	-0.0458274746	0.0015342108	0.0128105714	0.0187515539	-0.0071081067	-0.0020352423	0.1408763414	-0.0217203847	-0.017058169	0.0220384361	0.0555297762	-0.024521185	-0.0305914506	0.1163787158	-0.0509864167	-0.0017187335	0.0777294297	-0.0756411094	0.0516060854	0.0877667443	-0.0040355527	-0.0397736161	0.0364992691	-0.0412039363	-0.0286726105	0.0519002373	-0.0350072979	-0.0218438777	0.0296161415	0.0258537977	-0.0569167149	-0.0523132693	0.0568533393	-0.0744292791	0.0012711438	-0.0363390159	-0.0324121337	-0.0318062255	0.0784891477	0.0215248083	-0.0449542477	-0.0915619571	-0.0976960858	0.0	0.0	0.0	-0.0414754369470244	-0.0017170489209802	2.9482569970396047e-06	0.0017202118699465	0.0775547081937162	-0.0246194920651277	0.0060147327630124	0.0006061193895448	0.1155043444673182	-0.0167028927989463	0.000278986627853	0.0133412535908249	0.0010341182415666	-1.2539900769100148e-05	1.5724911129887846e-10	1.0694005375407969e-06	0.0010758682464928	0.0001579717457639	1.1574924838114922e-06	2.495507245972584e-08	0.0007109446856911	-4.607579659920004e-05	5.054423461124169e-07	2.1229790322508532e-09	0.0	0.0	0.0	0.0
618.2840724735017	0.131020917268188	0.0171664807617973	382275.1942744184	661.4732433784299	1.8232619867092128	3.324284272178825	437546.8517055795	527.2416676410079	0.3784563618321499	277983.776096871	0.1432292178112272	540.460582412292	515.8044999156135	1.03945	16.174086	0.0630084105647899	0.0327394597003874	-0.0474248486	0.0729008108	0.0930012811	0.0479491886	-0.1043967748	0.0194516831	0.0638812943	-0.0030306627	-0.0239235967	-0.1107953858	0.0525546029	-0.0530947779	-0.1025172071	0.0242398473	-0.1302413409	0.0247829015	0.0413652361	-0.1390288196	-0.0308061437	0.0342273099	-0.0616531153	-0.0470254555	-0.0792524024	-0.021742637	-0.0601530642	0.0732491514	0.0335273177	-0.0029325744	0.0415468131	-0.0353877109	-0.0526802011	-0.0371976211	0.1335349581	-0.0017028926	-0.1289354522	0.0250857578	-0.0801958872	-0.0559059472	0.0200866784	-0.000433517	-0.0260920986	-0.0372569744	0.0059046106	0.0576183315	-0.0384554887	-0.0124240529	-0.0163340185	0.0879344618	0.0421910137	-0.0595248211	0.0927252022	0.0079888668	0.0098551744	0.0809890148	-0.050558793	-0.0666418127	0.0375045086	0.0687009141	-0.0326394465	-0.1179087883	0.0330616573	-0.075207874	-0.1228171692	0.0631884347	-0.056152034	-0.0991907328	-0.0452804565	0.0083203075	-0.0299154683	-0.0076574854	-0.0372238081	-0.0912279257	-0.1351952905	-0.0155242533	-0.0060329261	0.0032494494	-0.0699235222	0.0183874125	-0.0673596003	0.0870344021	-0.0642280734	0.097546425	-0.0671357119	-0.0216958511	0.0544189044	-0.0075140483	-0.0586487079	0.0680091677	0.0040193541	0.0740743804	0.0374592638	0.0089129213	-0.0786765973	0.0757942079	-0.0881049061	-0.1422000468	0.0240760649	0.0689058289	0.0304716063	-0.0504276403	0.0774716648	0.018374952	-0.0492152398	-0.0940566043	-0.0954220565	0.0	0.0	0.0	-0.0418023130691551	-0.0003268761221306	1.068479992192031e-07	0.0017474333779316	0.1033581243865882	0.025803416192872	0.0106829018767134	0.0006658162872225	0.1279429416081754	0.0124385971408571	0.0001547186988325	0.0163693963073529	0.0007972094792287	-0.0002369087623378	5.6125761672475546e-08	6.35542953772095e-07	0.0008547717780233	-0.0002210964684694	7.306347925051136e-07	4.888364836968456e-08	0.0006801594943199	-3.07851913712e-05	4.62616937713502e-07	9.47728007761407e-10	0.0	0.0	0.0	0.0
618.6450189102852	0.3609464367834789	0.1302823302266899	382721.6594225072	660.8981327336008	-0.5751106448290102	0.3307522537956399	436786.3418507603	528.0486042789431	0.8069366379352232	278835.32848093985	0.6511467376422014	540.8500555400908	514.4706177444884	1.06854	16.626726	0.0307736318815022	0.0149126813594656	-0.0155131337	-0.1116865649	0.0550478201	0.0631659834	0.0877268763	0.0317700939	0.0311440439	-0.0370636711	0.0329477402	0.0132537354	-0.0185723217	0.1017233896	-0.0509521785	-0.0123011727	0.0989429035	0.175479153	-0.0149851304	-0.004470823	0.1086503437	0.0748961468	0.0586026074	0.0959369735	0.0162037685	0.0128861905	-0.0274280529	-0.0472135278	-0.0035440876	-0.0462800482	0.0298775816	0.0368102146	-0.1190521876	0.0615402229	-0.0177032911	0.0068100247	0.0795115447	-0.0435664366	-0.0310918079	-0.0335571361	0.0265258101	-0.1142279856	-0.0524050077	-0.0550894483	0.0532851968	-0.006008367	-0.024019473	-0.0016881588	0.0392529843	-0.054979377	-0.0947997395	-0.0134922664	0.0678961231	-0.0274505296	-0.1191962199	0.0036138186	0.0590843779	0.0847462843	0.0380939444	0.1050920853	0.0989799893	0.0701367989	0.0409499128	-0.0784173032	0.0979589917	-0.0066732905	0.0424146947	0.0264243932	0.1192333579	0.1083778484	-0.0289714351	0.0188670931	0.056185095	0.0290064513	-0.0543059418	0.0207520943	-0.0192787763	0.0544060961	0.0477652785	-0.0792726656	0.00029755	0.0533421673	0.09016977	0.0719440323	-0.023542738	0.0102833499	0.0521373896	0.0172397752	0.0109332069	-0.0389489488	0.029537249	0.1000360072	0.0396063083	-0.0351510943	0.0495036054	-0.0121447795	0.0180312346	-0.043542227	-0.0373627636	0.1692979097	-0.0447336057	-0.0535586616	0.0764344802	0.0152064054	-0.0533636091	-0.0961686653	-0.0925416736	0.0	0.0	0.0	-0.0387916508153693	0.0030106622537858	9.064087206370604e-06	0.0015047921729815	0.095921626821422	-0.0074364975651662	0.0092009584920681	5.5301496036722905e-05	0.1278476843693852	-9.525723879019732e-05	9.073941541932672e-09	0.0163450303986139	0.0010052835388901	0.0002080740596613	4.32948143039758e-08	1.010594993563403e-06	0.00078877698923	-6.599478879329998e-05	6.221691387387436e-07	4.355312147872273e-09	0.0005496040462994	-0.0001305554480205	3.0206460770867295e-07	1.7044725007833483e-08	0.0	0.0	0.0	0.0
619.4537489038324	0.8087299935472174	0.6540442024628823	383722.9470310122	663.1495746891673	2.2514419555664062	5.068990879284684	439767.3584104234	528.292711887407	0.244107608463878	279093.1894333508	0.0595885245099539	541.0164249218142	520.5504349748167	1.094982	17.038176	0.0367357692601778	0.0218211599721165	0.1069869259	0.0582090651	-0.0014740016	0.0226455502	-0.0394137449	-0.1018257803	0.017176239	0.0183439148	0.051944542	0.0673557496	-0.0743641376	0.0195119878	0.0860439793	0.1108479856	0.0228552386	0.0050241169	-0.0309868046	0.0118495354	-0.0015221629	0.0394709763	0.0329626983	0.0278755015	0.100736823	0.0128888302	-0.0553863393	0.0384878921	0.0778100482	0.0241797766	0.0906584897	0.0263076352	-0.0513409037	0.1452238935	0.0031293424	0.0734482274	0.0951567027	-0.1177070446	0.0726346156	-0.0692520187	-0.0622041906	0.0493298385	-0.0584905464	-0.0859190214	0.1019263662	-0.1206929091	-0.1341492418	0.0980463963	0.091049939	-0.0363781262	0.1197262897	0.0514088047	-0.0174309282	-0.0661174592	-0.0285428766	-0.0388745951	-0.0508452487	0.0868229991	-0.0261801985	0.120035142	-0.0016149714	0.0393132317	-0.0108276164	0.0578092482	0.0304264028	0.0154937746	0.0546221675	-0.0263658437	0.1540470622	0.04535201	0.0369404879	0.0107578864	-0.0017297149	-0.0286864561	-0.0118299164	-0.061582401	0.1470332878	0.0753401181	0.0958460841	0.013754143	0.0330501703	-0.0573318661	-0.0927676032	0.0389538356	0.0108875616	0.0076617624	0.034660584	-0.0018285668	0.0386442955	0.0036321591	-0.1284693851	0.0795818271	0.0507980818	-0.0801023637	0.1173213176	-0.0619441019	-0.0932324604	-0.041062218	0.0303095557	0.0358557433	-0.0271791983	0.0580230059	0.0753778579	0.0120223915	-0.0573898625	-0.097889549	-0.0890732402	0.0	0.0	0.0	-0.0397162716256076	-0.0009246208102383	8.549236427257324e-07	0.001577382231839	0.082126924027392	-0.01379470279403	0.006744831650201	0.0001902938251756	0.1257677251823707	-0.0020799591870145	4.3262302196460505e-06	0.0158175206975483	0.0010571827006414	5.189916175130007e-05	2.693522990487608e-09	1.117635262535444e-06	0.0011163013847572	0.0003275243955271	1.2461287816108422e-06	1.0727222966545769e-07	0.0005689102183988	1.930617209940002e-05	3.236588365985703e-07	3.727282811316517e-10	0.0	0.0	0.0	0.0
