global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
929.9705707859836	0.9182519844911212	0.8431867070218824	864845.2625280081	1128.689817698409	4.555031976467262	20.748316306639254	1273940.7045760674	865.0446524393927	0.7487623706306294	0.5606450876724001	748302.2507139897	910.658395696778	780.8946902353102	0.932356	20.794405	0.1376102853053334	0.0699709443922531	0.0657138306	0.0930570395	-0.0368317293	-0.0794086861	0.0291639345	-0.1047389818	0.035445308	0.0078224904	0.0191865687	-0.0217150838	0.0091815748	0.0638774314	-0.0859634959	0.0383229457	-0.0774899344	0.0379391109	0.0661648512	-0.035827978	-0.1204189658	-0.1610084578	-0.0147037999	0.0107328738	-0.0412954775	0.0029563455	0.1060103755	-0.0358959383	0.13696438	-0.0199236129	-0.1333630124	0.1138985898	-0.1792382373	-0.1837565469	-0.0429501531	-0.0895274242	0.0079568646	-0.1481074305	0.084726357	0.0672116903	0.0139003935	-0.0002629544	-0.1202571276	0.0044675226	-0.050052497	0.0231201702	0.0828409075	0.0200765625	-0.0634100213	-0.1289575319	-0.0397171199	0.0167556462	-0.0062962984	-0.1010088183	-0.0513777226	0.1029564495	-0.0818359334	0.044162252	0.1748985765	-0.0516637836	0.3060779158	0.0095934861	0.0900386861	0.0455428247	-0.0178060608	-0.054587083	-0.0493846765	-0.0384595452	-0.0876253637	-0.063443253	0.056477901	-0.1335329422	0.0119860132	0.0237428371	0.0107863607	0.2533047724	0.082806283	-0.0545096707	0.0456353786	0.0300937426	-0.0422837081	0.0355765137	0.0345396843	-0.029364205	-0.1628083387	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0565180347418277	-0.015078005441893	0.0002273462481057	0.0031942882510784	-0.0667029946688302	-0.057902736425163	0.0044492894977899	0.0033527268855218	0.0229628971666855	-0.0169633964236623	0.0005272946462877	0.0002877568182263	0.0016297155837382	0.0006176468163634	3.81487589763967e-07	2.655972883879142e-06	-0.0008200878303339	-0.0002110328448416	4.4534861601981015e-08	6.725440494617635e-07	0.001739668170535	-0.0001246432790871	1.5535947021584706e-08	3.0264453435725936e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.9317119689752	-3.0388588170084176	9.2346629097098	859202.398653735	1123.9762680425877	-4.713549655821225	22.217550357892392	1263322.6511229428	864.3324253986791	-0.7122270407136284	0.5072673575236925	747070.5415955632	910.53271002044	774.8794269468613	0.948251	21.148909	0.0510598520607135	0.0286557830812397	0.0234477448	0.0836023763	-0.118826655	0.0712764752	0.1132431107	-0.0688986827	0.0366355547	0.0765550562	0.0790940536	-0.0363806748	0.0584464057	0.0528331699	-0.109212298	-0.1217790727	-0.0023950857	-0.0556982768	0.0130731153	0.0519455883	-0.1438734457	0.0061220484	-0.0962096929	0.0687983546	0.0119093374	-0.083758028	0.0912736356	0.0581467321	0.098800695	-0.0062571935	-0.1730577808	0.0183774501	-0.0539442682	-0.0636873586	-0.1437777955	-0.0165534507	-0.1131982065	0.1914545468	-0.1794604758	0.0510304471	0.1217937107	-0.0238034057	-0.0142330211	-0.0967203106	-0.0104092489	-0.1251372416	0.0326612307	-0.0465977694	-0.0731975993	-0.0608869477	0.042281995	0.0569505886	-0.0181514208	-0.1289495584	0.0674503554	0.1139616318	0.0244271101	-0.0539711118	0.1264712633	0.1630098851	0.0529145556	0.0085088352	0.0956216148	0.0657842787	0.0194583556	-0.0737252303	-0.0711008178	0.0198584889	-0.0983347252	0.088404211	0.0341887545	-0.0502373762	0.0672569097	0.0471642535	0.0023210035	0.1116298195	0.1017801028	-0.0500162588	0.0745502503	0.0767748231	0.0055199457	0.0273852087	-0.0963789863	-0.0005937216	-0.1112750529	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0697285162496115	0.0132104815077838	0.0001745168216674	0.0048620659783723	-0.0630273122373381	0.0036756824314921	0.0039724420878629	1.3510641337179716e-05	0.0235519858145281	0.0005890886478425	0.0005546960358077	3.470254350170193e-07	0.0014457921157761	-0.000183923467962	3.382784206720561e-08	2.090314842040332e-06	-0.0003332443358039	0.00048684349453	2.3701658816618215e-07	1.1105178734538246e-07	0.0017387431435552	-9.250269798000492e-07	8.556749133580004e-13	3.0232277192602187e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.6998589412196	-1.2318530277555055	1.5174618819904062	856920.228843794	1120.0024824933307	-3.973785549256945	15.790971591483322	1254405.5607912235	863.1994448946923	-1.1329805039868006	1.2836448224141848	745113.2816665049	909.0073830451008	768.1400168725131	0.877996	19.582005	0.1033904016811571	0.0503540537308417	0.0113259821	-0.049964224	-0.1520264133	0.0283708684	0.0663189673	-0.0527625446	0.0228185603	0.1528642556	-0.0139138543	0.0045776112	0.0070099444	0.0226756449	-0.0489556602	-0.0953347911	0.0009920155	-0.0843756776	-0.0043565022	0.0017843184	-0.0373411465	-0.0237214863	-0.0052605447	0.1519435662	-0.0974072015	-0.0467340929	0.0843366864	-0.1788134271	0.0402280298	-0.1032230338	-0.0252152943	0.0612187076	0.0053925581	0.0977139022	-0.1084463683	-0.0422074418	-0.0623701226	0.0147664344	-0.2575656168	0.0248220549	0.1027903683	0.1016528744	-0.0363577517	-0.1022865945	0.0179470845	0.0040112153	0.0022635636	0.0299755911	0.0339072423	0.0017199124	0.0788622281	-0.0667914473	-0.0807500227	-0.1449456617	-0.0775893593	0.0674042202	0.0093554379	-0.0055979984	-0.0624925033	0.0612856892	0.0904295943	0.0077016458	0.085850511	0.0406716591	-0.0408313062	-0.0418014002	-0.0652016494	0.0884179966	0.0121503246	0.0521995773	0.0099016586	0.0160302263	0.0680840248	-0.0378249456	0.0789349263	-0.0253994845	-0.0215106259	0.0385490624	0.1326010233	0.0239018746	0.020257735	-0.0562424162	-0.131331225	0.0405513867	-0.035173233	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0645585183387424	-0.005169997910869	2.672887839839084e-05	0.0041678022900937	-0.0347104115946308	0.0283169006427072	0.0012048126730686	0.0008018468620089	0.0475010278184839	0.0239490420039558	0.0022563476438123	0.0005735566129072	0.0010161876535629	-0.0004296044622132	1.845599939534929e-07	1.0326373472536723e-06	-0.0007635864908672	-0.0004303421550633	1.8519437042452535e-07	5.830643290348845e-07	0.0017978857487512	5.914260519600018e-05	3.4978477493699473e-09	3.2323931655626635e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.508446028697	1.808587087477349	3.2709872529898005	860271.9174545683	1121.357872939691	1.3553904463603883	1.8370832620850133	1257443.4792038284	864.2189581487596	1.0195132540673058	1.0394072752189067	746874.4076237276	909.7165034194112	764.7969625930647	0.967809	21.585115	0.0325023420695123	0.0134924159410815	0.0197681485	-0.1008041086	0.007520462	-0.1504449606	0.0723834634	-0.0591272124	-0.1045391737	0.1436926726	0.0390669589	0.0219165792	0.0319556925	0.0431717748	-0.0790763274	0.0475101057	0.0294629905	-0.0067975892	-0.0633800948	-0.0194914431	0.0532521161	-0.0885996866	0.0304552405	0.1689543504	-0.011953548	-0.0505054239	-0.0237905461	0.0525471546	-0.1527698899	-0.1213654084	0.0769310376	-0.1744876378	-0.047964637	-0.1460889975	-0.0076151692	0.0948430202	-0.1525236345	0.0634577307	0.0257237314	0.0460315306	0.0501628574	0.0093384396	-0.093487955	0.014593952	-0.0160257483	0.0503213542	0.0079508423	0.1580939469	0.0772748763	-0.0031871813	0.0562979434	-0.0653700024	-0.0677105404	-0.0668693983	0.0306242424	-0.0836167976	0.1140993803	-0.0931592965	-0.0634864895	0.0653670341	-0.0825795501	0.0028278564	0.0885065304	0.0672844023	0.0381421112	0.0085419199	-0.0264899512	0.0277848773	0.037504404	-0.0818426647	0.0462557484	0.0864427129	0.0244493971	-0.0192281569	0.1122891257	-0.0343363555	-0.0051694413	0.0217378439	-0.0700039296	-0.1664694728	-0.0457525854	-0.0514862088	-0.1027181358	0.053287997	0.0022515502	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0594876850104384	-0.005070833328304	2.571335064343868e-05	0.0035387846679011	-0.0295221117535788	0.0051882998410519	0.0008715550823907	2.69184552406602e-05	0.0418436599443126	-0.0056573678741713	0.0017508918775352	3.200581126370551e-05	0.0008112239938945	-0.0002049636596683	4.201010178466368e-08	6.580843682701438e-07	-0.0008312940881118	-6.770759724459999e-05	4.584318724636964e-09	6.910498609296291e-07	0.0017388401851445	-5.904556360670013e-05	3.4863785816328707e-09	3.023565189473359e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.2725598402322	1.7641138115352533	3.1120975400494397	863547.490472018	1125.4661704458842	4.108297506193139	16.87810839939277	1266674.100818124	864.4282161122745	0.209257963514915	0.0437888952944094	747236.1408110491	909.1354531044444	770.2599953149555	1.075303	23.982561	0.0232724102729965	0.0120370908151235	0.0701855127	0.1181589046	-0.0325244545	-0.0791927119	0.020432009	-0.0965637031	0.0353497608	0.0683005783	-0.0054620901	0.0497758693	-0.0548878474	0.0584023686	-0.044003122	0.0459247104	-0.0800646187	0.0238127253	0.0335642266	-0.1082890813	-0.1364873529	0.0041759513	-0.096672151	0.1857302804	0.0696064699	-0.1197903229	-0.0221521725	-0.1166305083	0.1241201533	-0.0526469886	0.1018388194	-0.0390658228	-0.0071045898	0.0686627115	0.1305186648	-0.009824829	-0.0165574575	0.0800490673	-0.1780350957	0.0632538135	-0.0090135835	0.07714196	-0.1432110705	0.0402974752	0.0098976623	-0.0338407723	0.0756034349	-0.0221726295	-0.0292489764	-0.0243172244	0.0811838485	-0.0856535933	-0.0780078448	-0.1550976602	0.0105278835	0.0173433886	-0.1466450458	0.0041472894	-0.1172579367	-0.0445712319	-0.1366560916	0.0051846377	0.0917694148	0.0635448806	-0.0271803399	-0.0294420854	-0.037758178	-0.0634276144	-0.0996713444	-0.0886252381	0.0535640656	-0.0956827449	0.0872295571	-0.0061355761	0.1215371291	0.0002044114	0.044391177	0.0418173723	0.0383598926	-0.1577774852	-0.12772607	0.0709715711	-0.0024347283	0.107933316	-0.1170178241	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.065320069805665	0.0058323847952266	3.4016712399590465e-05	0.0042667115194169	-0.028046129218481	0.0014759825350978	0.0007865853641397	2.178524443913729e-06	0.0466286889137848	0.0047850289694722	0.0021742346298185	2.289650223868819e-05	0.0006717973326654	-0.0001394266612291	1.9439793861494226e-08	4.513116561763461e-07	-0.0009154174599159	-8.412337180410006e-05	7.076741683690857e-09	8.379891259188785e-07	0.0017388099387137	-3.024643079985005e-08	9.14846576130118e-16	3.0234600029695413e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.0035515999516	-0.2690082402806411	0.0723654333388871	863047.598885324	1122.373068460604	-3.0931019852803274	9.567279891345104	1259721.3048056716	865.7579906974871	1.32977458521259	1.7683004474773156	749536.8984565502	911.768508753361	768.4041396421682	1.060734	23.657633	0.0265243983629282	0.0127182780441613	0.0311074442	-0.0062358672	-0.1946346379	-0.0749036744	0.1046386126	-0.0987719819	0.03988731	0.1612313604	0.1075892926	-0.0569629162	-0.0287159252	0.063648188	-0.1364145164	-0.1033123798	0.0900819032	-0.0480178359	0.0042207583	0.0476290302	-0.0444310952	-0.1097435926	0.1226957303	-0.0081594352	0.0317639382	-0.1207955229	0.0512504596	-0.0639168194	0.04949356	-0.1954780514	0.1345166964	0.022318867	-0.1293069729	0.1779572936	0.0659711046	-0.1319923997	-0.0774089976	0.0205975951	0.093967867	0.06398771	0.1610224518	0.0551732427	-0.0597788064	-0.0505959562	0.1093697936	-0.0137339015	0.04335798	0.0931493602	-0.0476576728	-0.032125138	-0.1022333083	0.0243785693	0.0565556345	0.0189341489	-0.0267911006	-0.0236429013	-0.068517153	-0.0078725926	-0.170314752	0.1281612969	0.0232026162	-0.0059142978	0.1090217579	0.0880826984	0.0119730977	-0.0730609424	-0.1227054445	0.0976164904	-0.0132460923	0.0289235196	0.0335844835	0.0443313894	0.0516982194	-0.0859596768	0.0382375644	0.0392186739	0.050666564	0.0359709229	0.0102656765	0.0287597088	-0.0307583106	-0.0721802129	-0.0400886437	-0.1016612318	0.0081208714	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0651581562319449	-0.00016191357372	2.621600535481388e-08	0.0042455853235465	-0.0335423574380939	-0.0054962282196129	0.0011250897425048	3.0208524642069225e-05	0.05605012781389	0.0094214389001052	0.0031416168279534	8.876351094841554e-05	0.0007567872896283	8.498995696290003e-05	7.223292784555599e-09	5.727270017429485e-07	-0.0009598784534581	-4.446099354219997e-05	1.9767799467595475e-09	9.21366645413114e-07	0.001639364535829	-9.944540288470008e-05	9.889388154900316e-09	2.6875160813338325e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.7525931810388	-1.2509584189127736	1.5648969658487464	860724.8741541421	1122.2057295636432	-0.1673388969607003	0.0280023064360238	1259345.6994654688	864.2545861313024	-1.503404566184713	2.260225289625045	746935.9896489888	910.4631298972372	775.2207604106675	1.070262	23.87014	0.0359515480912807	0.0156274333712828	0.0040353933	-0.138760015	-0.0410899903	-0.1484739197	0.0496557996	-0.0448089023	-0.1168880307	0.1628555668	-0.066436085	0.0150000579	-0.1274593625	0.0507641738	-0.0196293601	-0.1697084166	-0.0662715379	0.1225967769	0.0451101802	0.0812430714	-0.0118070909	-0.0797350747	0.042522119	0.0017602415	-0.2375455198	-0.0565175004	-0.0048122085	0.0039151051	0.0309392394	0.0067515175	0.0132871807	0.061596151	0.0515610954	-0.0532840656	-0.0561594076	-0.1260859825	0.0994656646	0.0217970104	0.1595477608	0.0478892998	0.1525817471	0.1186581268	0.0526789442	0.0689722535	-0.0745315279	0.0942337473	0.0047526059	0.0859127948	-0.0999425701	-0.0510861434	0.0347926154	0.0833806946	-0.0640615626	0.0269962525	-0.056210195	-0.0633695036	0.0537706624	0.1592875534	-0.0132431504	0.0670477909	0.090406337	-0.0151364205	0.1091770757	0.0911406346	-0.0703028094	-0.0528335353	-0.0548236175	0.0811415104	0.1282120788	-0.1315162367	0.0773417421	-0.022596413	0.053971521	0.0086708907	0.058317966	-0.002929193	0.1034476899	0.0350638572	0.0531614055	0.0149697953	0.0613179342	-0.0162226497	0.0031163722	-0.0593270563	-0.0309667728	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.07064899255937	0.0054908363274251	3.014928357457116e-05	0.0049912801496539	-0.0394800042393796	-0.0059376468012856	0.0015586707347414	3.525564953681825e-05	0.045754243325355	-0.010295884488535	0.0020934507822757	0.0001060052374012	0.0006596816212594	-9.710566836890003e-05	9.429510829370797e-09	4.351798414274305e-07	-0.0009030048803735	5.68735730846e-05	3.234603315409337e-09	8.15417813978359e-07	0.0015088001678018	-0.0001305643680271	1.7047054198342123e-08	2.27647794635874e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.6015590083764	-0.1510341726624346	0.0228113213118261	860444.6522747704	1122.7402784394055	0.5345488757623116	0.2857425005787512	1260545.7328301938	864.2481809006524	-0.0064052306499888	4.102697967955697e-05	746924.9181900868	910.6826752024529	766.3919905102442	1.152277	25.699333	0.3004788431966653	0.1867581361933896	-0.0345041785	0.0040099112	-0.0274125759	-0.1358345809	0.1881649292	-0.0525895018	-0.078254837	0.1505629551	0.0111748875	-0.0007663429	0.0434342602	0.0362351521	-0.1312477271	-0.1466906448	-0.0274275927	0.0670063906	0.0171623135	-0.0776162783	-0.1114366158	-0.1054383982	-0.2486672899	-0.0680682051	-0.0688514616	0.0888914599	-0.127111786	0.0337118715	-0.035645653	-0.0404395881	0.1085108696	-0.0614721215	0.1196787092	0.0704809299	0.0643945878	-0.2634755693	0.0133835192	0.1301743506	0.0037469314	0.0448588314	0.1704673768	0.0310597215	-0.0128528196	0.0326575757	-0.1245436524	-0.1047234129	0.1569493509	0.0412651032	-0.0027254202	-0.1595802386	0.2281403592	0.0854590587	-0.0871391016	0.0949202867	0.1529880616	-0.13776968	-0.1169910496	-0.1466996701	0.0693859523	-0.0346091143	-0.1108903025	-0.0734057246	0.1574803836	0.2507237445	-0.0492551274	-0.0576764785	-0.1200249079	0.0498389757	-0.0358657397	-0.1680856515	0.1255812536	0.0538005157	0.0325838583	0.0713322735	-0.1119052395	-0.2447023651	-0.1587016824	-0.1653253972	-0.1910286763	0.0325121102	-0.0168587595	0.12793069	-0.0437313545	0.0082342624	0.0793966015	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.0852221834148423	0.0145731908554723	0.00021237789171	0.007262820545993	-0.0785068270377706	-0.0390268227983909	0.0061633218915384	0.001523092897737	-0.132655769881552	-0.178410013206907	0.0175975532828672	0.0318301328124887	0.0010759156703981	0.0004162340491387	1.732507836623978e-07	1.1575945298081932e-06	-0.00162506810064	-0.0007220632202664	5.21375294061628e-07	2.6408463317176968e-06	0.0017398792251145	0.0002310790573126	5.3397530728526025e-08	3.027179717985033e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.964383882258	1.36282487388155	1.8572916368702628	862974.8265217431	1126.3173890648818	3.57711062547628	12.795720426895302	1268590.8609099323	864.4109246008175	0.1627437001650378	0.0264855119434077	747206.2465692401	910.68458478243	780.327682484055	1.346392	30.0287	0.1643763969124834	0.1023162654322188	-0.0084819869	0.0322779681	-0.1714933564	0.0475450977	0.0772612411	-0.0620727154	0.0759329433	0.1452054297	0.0452120215	-0.003118528	-0.0366042909	0.0494493923	-0.0455964119	-0.1451676048	-0.0901207803	-0.0251888609	0.2114780867	-0.1982382714	0.0152532086	0.0409925783	-0.1503727202	0.069489147	0.032041387	0.0354242477	-0.0066702838	0.1034764749	-0.0878307842	0.1248664432	0.0185854736	-0.0051513541	-0.0111674509	0.1158295439	0.1446125275	-0.0149378145	0.0391695073	-0.2261154675	0.0770241102	0.0524736481	0.1454912979	0.166070748	-0.0095280018	0.0074969561	-0.0462125419	0.0312219065	0.2542118653	-0.1332104758	0.0853300205	-0.08359536	0.0783231003	-0.003676092	0.0217872539	0.0138191689	-0.0069688845	0.0082290205	0.0495855788	-0.0579285752	-0.176686718	-0.2009089036	-0.1190892617	-0.0529723853	0.1259699682	0.1693421933	-0.2380464627	-0.0423597754	-0.0351600184	0.0150124681	-0.0369739993	0.0199759104	-0.0454425297	-0.024656641	-0.0664651725	-0.0725827917	-0.2171836513	-0.1742072043	-0.1599261653	0.0269511014	0.0446682518	0.1208777489	0.1077066093	-0.0389075835	0.1814691939	-0.0329318372	0.1324049291	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.0930101787747759	0.0077879953599335	6.065287172634711e-05	0.0086508933557157	-0.0536845211342864	0.0248223059034841	0.0028820278094176	0.0006161468703661	-0.0386861657462063	0.0939696041353457	0.0014966194201429	0.0088302865013535	0.0012068156903344	0.0001309000199363	1.7134815219323735e-08	1.4564041104372943e-06	-0.0015711080086162	5.3960092023799854e-05	2.911691531216948e-09	2.468380374737962e-06	0.0023109489434288	0.0005710697183143	3.2612062317557415e-07	5.340485019134688e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.5095365021627	-2.4548473800952024	6.026275659560279	858419.9212294525	1120.8714733588986	-5.445915705983225	29.65799787667477	1256352.8597897482	864.0168804994563	-0.3940441013611462	0.1552707538175132	746525.1697880118	909.9385794748056	770.7764655225006	1.338595	29.854799	0.1067920242149278	0.0488331047838484	-0.0438574022	-0.0958186485	-0.1395096618	-0.0073925237	0.2317036099	-0.0447517917	-0.0733557458	0.1411924099	0.1334638806	-0.0941572775	0.0964788084	0.0436445058	-0.1843168744	-0.2525135148	0.0162228569	-0.0525282392	-0.0300944103	-0.0020760307	-0.0478464912	-0.0398592999	-0.1353321219	-0.1754530856	-0.3003932	0.1408565532	0.014649332	0.0916463508	-0.0966861714	-0.1077567486	-0.0011462615	-0.1313209076	-0.0317613831	0.0644225484	0.0769407346	0.1171316167	0.0359077746	0.080411817	0.1152228236	0.0478115888	0.1812668041	-0.0236116894	0.019404994	-0.1628403843	-0.1480763244	-0.1437024808	0.0858508339	0.0736973062	0.0231704655	-0.1354762175	0.2637802591	0.2254501477	0.1069389596	0.1159788094	-0.0367324424	-0.0474106662	0.2427766493	0.0720443455	-0.0949641999	-0.0206984814	-0.0217460822	-0.0446104146	0.1735785396	0.2181034473	-0.0085696385	-0.0845262354	-0.1839228321	0.1052017492	0.0471997431	0.006958367	0.0486261901	0.1833303308	0.0305408391	0.1531743443	-0.1503782355	-0.0762531159	-0.0452720964	-0.0218234155	-0.0954797512	0.0952292652	0.0763066431	0.0002201371	-0.1628017113	-0.056677209	0.1435526984	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.0928667694809775	-0.0001434092937983	2.056622554775564e-08	0.008624236873833	-0.0787221456857025	-0.0250376245514161	0.0061971762213609	0.0006268826431776	-0.019040709296938	0.0196454564492683	0.0003625486105305	0.0003859439591	0.0019158362907984	0.000709020600464	5.027102118823311e-07	3.670428693140172e-06	-0.0012910258350087	0.0002800821736075	7.844602397270176e-08	1.6667477066599114e-06	0.0020607410390914	-0.0002502079043374	6.260399539291364e-08	4.246653630195502e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.0719477845382	-4.4375887176245215	19.692193626788445	850216.6768911722	1112.3735433438928	-8.49793001500575	72.21481453993562	1237374.899931447	861.2002990722656	-2.8165814271907266	7.9331309359957505	741665.9551221597	908.0648512509232	784.3235247452471	2.146842	47.881191	0.2047673640654728	0.127611723378811	-0.0761961911	-0.1139761551	0.0574572594	0.0261215018	-0.1410491305	0.0955596302	-0.0528837187	0.140944697	-0.188011121	0.1304842165	-0.2266454246	-0.0623878903	0.1802182732	-0.1348611897	-0.2161377576	0.1839504822	0.2977098983	-0.0846797446	0.0506313883	-0.0840045856	-0.0615989783	0.0935939182	-0.1120237449	-0.3152763246	-0.0617090363	0.1078619401	0.0107079332	-0.0264539573	-0.0191339834	-0.0588742848	0.0369416046	0.0435605788	-0.0359685089	0.2719755331	0.0216830569	-0.1340057763	-0.0830045414	-0.057679854	0.0737486302	0.2916815883	0.1553115854	0.2098504198	-0.146775185	0.2088470629	0.1519017165	-0.1318063192	-0.0428510808	-0.0612170653	-0.0483904172	0.0125577548	-0.31769628	-0.0644877614	0.0161601551	0.1131298069	-0.0116013038	0.015795265	-0.1202005215	0.0419898381	0.0241509291	-0.0561634534	0.0334904553	0.0261261317	-0.4914902189	-0.0229677846	0.2150099211	-0.0036667975	0.1881051654	-0.1004543232	0.0252008866	-0.0906598672	0.0060153911	-0.0220354908	-0.0729383365	-0.2340301225	0.1313705335	0.1040714345	0.368095288	-0.1953994018	0.119430453	-0.1268406461	0.1946208415	0.1401722791	-0.0188891237	0.0540487397	-0.0838433825	-0.1242524367	-0.0201956026	0.0927157607516591	-0.0001510087293183	2.2803636330355227e-08	0.0085962122917588	-0.0416747709686688	0.0370473747170337	0.0017367865352909	0.0013725079734243	0.0918407557216127	0.1108814650185507	0.0084347244115169	0.01229469928466	0.0011343259119807	-0.0007815103788177	6.107584721997851e-07	1.2866952745908469e-06	-0.001159206595074	0.0001318192399347	1.7376312016962056e-08	1.3437599300630564e-06	0.0022811617323504	0.0002204206932589	4.8585282016778146e-08	5.203698849139877e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
