global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
941.5480228298304	1.4998955143207695	2.249686553879566	886512.6792947629	1150.7692969788895	-1.1823346077128465	1324269.9748692876	1.3979151245954902	853.1187334589598	0.7087375416475652	0.5023089029406342	727811.5733786197	870.8874240110551	811.4547081369022	1.058077	17.605042	0.0484957098029847	0.0242689124080835	-0.0860276467	0.037846137	-0.0998804858	-0.068344764	0.0734021128	0.039770647	-0.1485687941	0.0380565333	-0.0519380932	-0.0752091315	0.063361822	-0.1034223746	-0.1253889846	0.0990945628	-0.1318126506	0.0727029063	0.0711576532	0.0414777464	-0.0021467151	-0.0814168593	-0.0122704273	0.0834471071	-0.1212084878	0.0247242841	-0.0420421147	-0.0362570216	-0.0093446755	0.1120182256	-0.1018128945	-0.0290413346	-0.0716948039	0.0551785717	0.1853056015	0.1577896384	0.0972171052	-0.11839879	-0.0388288212	0.0479561822	0.0094065221	-0.1058989517	-0.0798841759	-0.0490650714	-0.0159585487	0.026437741	0.022854355	0.0099597385	0.0789448675	-0.0306676866	-0.0158574862	0.0534789999	-0.1510913652	0.1328350167	0.1201006993	-0.0033754159	0.0463727393	0.0199631437	-0.0323729245	0.0247959354	0.1587045058	-0.0846080398	-0.0410412413	-0.0310759694	-0.064676245	0.0861930236	-0.0959492589	-0.0022012343	-0.0179434499	-0.0868453264	-0.0828995546	0.0721694633	-0.0282927766	-0.0381892575	-0.0818556316	-0.029986914	-0.0998329499	-0.144809951	0.0805778133	0.0732975058	-0.0043887264	-0.0853768823	-0.0647105203	0.0879120359	0.0405945257	-0.1091793094	0.0156036344	-0.0800265753	-0.1300835981	0.0038422949	-0.0280666764	0.0934265396	0.0847512227	-0.0099163719	0.0752791287	-0.0736339143	0.0013192066	-0.0997502123	-0.0016665059	-0.0664924702	0.0541201142	-0.0477482005	0.0602782816	0.0229318109	-0.1085541079	-0.1526070743	0.0144539043	0.0858497375	-0.0554431164	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0030125428479976	7.742860576349974e-05	9.075414411021492e-06	5.9951889904794654e-09	0.0459885296413205	0.0138014307655396	0.0021149448585706	0.0001904794911759	0.0332208959840869	0.0079240632046265	0.0011036279299855	6.279077767091562e-05	-0.0002659527164805	8.489170655560002e-05	7.073084740335722e-08	7.206601841922104e-09	-0.0002070608209832	0.00036003571568	4.28741835862368e-08	1.2962571656528178e-07	0.0004589725933187	-8.892832230540003e-05	2.1065584141769281e-07	7.908246508053109e-09
942.7595933870228	1.211570557192431	1.4679032150555775	888795.6509232647	1150.6446376070064	-0.1246593718831263	1323983.0820537591	0.0155399589982955	853.9845177145565	0.8657842555967363	0.7495823772391949	729289.5564961637	871.8739869864353	806.6893777788639	0.95781	15.936733	0.0535604935981848	0.0262152580058131	-0.1011393792	-0.0423877718	-0.0986253522	-0.0900920214	-0.0608418686	0.0281556335	-0.1430681026	0.0130759349	-0.0621517605	-0.0816317914	0.0743882256	-0.0498781062	-0.0197819311	0.1341254953	0.0105836762	-0.0526575078	-0.0163238269	0.0940433001	0.0222639108	0.0206239296	-0.1340223098	-0.0959497315	0.0169108504	-0.1298784839	-0.0693723673	0.0763804335	-0.0504791434	0.0313599276	-0.025725348	0.0716447458	-0.0367806644	-0.1022337588	0.0243851557	0.0010697648	0.0510022973	-0.0429756439	0.0019019649	-0.0941589227	-0.0283416664	-0.0584593526	0.0890348336	0.0855872735	0.0346760239	-0.0300210248	0.0139797065	0.1261264233	0.0142400501	0.0179725961	0.2637110737	-0.0293913138	-0.0916279634	0.1400004304	0.0252412968	0.1014650607	0.0311719294	-0.0567235014	0.1440784213	0.0884138197	-0.0366515166	0.0656841496	-0.1052316986	-0.0671981847	-0.0716360733	0.0080269555	0.0549000543	-0.0190066165	-0.0195141465	-0.0198893499	-0.0482598421	0.0966706444	0.1426904141	-0.0190246575	0.0552671942	0.0169111223	0.0938628338	0.0176973267	-0.0291594162	0.1308472551	0.0698950395	-0.1436522434	-0.0155431361	0.0406005588	-0.0223941525	-0.110029765	0.0212544027	-0.0114872729	-0.1064066157	-0.0591380914	-0.0276758791	-0.0008621668	0.057243478	0.012817301	0.159072708	-0.0461768291	0.1014004466	-0.1474685559	0.013427242	-0.0138414355	0.0737971663	-0.0325248187	0.0347963251	0.0083783801	-0.1242192558	-0.1878440215	0.0022617105	0.0582870386	-0.0117708371	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.007921754225677	0.0109342970736746	6.27541900120314e-05	0.0001195588524953	0.0313030417830759	-0.0146854878582445	0.0009798804248729	0.0002156635536346	0.0151316723572563	-0.0180892236268306	0.0002289675083273	0.0003272200114214	-0.0003689305569351	-0.0001029778404545	1.3610975584044306e-07	1.0604435624693049e-08	-0.000301084381715	-9.40235607318e-05	9.065180491270385e-08	8.840429972686486e-09	0.0004589442937164	-2.8299602299953264e-08	2.106298647348453e-07	8.008674903355199e-16
942.427052724404	-0.3325406626188396	0.1105832922949769	888168.7497068066	1148.9428557700298	-1.7017818369765791	1320069.6858249917	2.89606142066338	853.5301706778903	-0.4543470366662632	0.2064312297274147	728513.7522574285	872.1067018634899	809.8631699434212	0.838748	13.955685	0.0582490989091655	0.0301237212746226	-0.1061826851	-0.0088031555	-0.0753759902	-0.0394438854	-0.0483844177	0.0507169916	-0.1270209861	-0.0285469668	-0.0241150108	-0.1160500203	0.0443241735	-0.0943387351	0.0482778172	0.0631645155	-0.0026080036	-0.219187795	-0.0458597313	0.1115041662	0.1265343741	-0.0814750477	-0.230799957	0.0099245849	-0.0402807981	-0.2174167624	-0.0302543572	0.2013539455	0.0289706461	-0.0412903908	-0.0007388119	0.0283680735	-0.0337561163	-0.1018353838	-0.0347669736	-0.1255289793	0.1107672982	0.0210566551	-0.1118274147	-0.0355715642	0.008734203	0.0564574494	-0.0667767884	-0.0356088277	-0.0694700146	-0.0375048226	-0.1117530469	-0.049991305	-0.0824921647	-0.0227938132	0.0007841089	0.0069062178	-0.0563602646	0.1277870494	-0.0290240652	0.1896482469	-0.0226694181	-0.0594858511	0.0911833179	0.143891223	-0.0157001021	0.192487428	-0.175210182	0.0855604822	-0.0243530371	-0.1222288395	0.1655454945	0.007448634	-0.0497953069	0.0956177448	-0.1500364132	0.0665897519	0.0194181603	0.0901184568	-0.0315482514	0.1288093036	-0.0057943509	-0.0647606683	0.000313688	-0.1255683502	0.0730386133	0.0489111858	0.1117161711	0.0422791976	-0.0865046399	-0.1185144071	0.035673929	-0.0324947159	-0.0616246567	-0.0504079117	-0.0268935728	0.0715894691	0.04727565	-0.0027373946	0.0720273269	-0.0707285626	0.0831481146	-0.1545161168	0.0236873382	-0.0506400953	-0.0044765216	0.1117444417	0.0693804241	0.0615843612	-0.1102901263	-0.2080716588	0.011891307	0.1033787016	-0.0927063363	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0056682692236051	-0.0022534850020718	3.212927599126876e-05	5.078194654562988e-06	0.0486603142572477	0.0173572724741718	0.0023678261836141	0.0003012749077426	-0.0050538080494106	-0.0201854804066669	2.554097580028737e-05	0.0004074536192479	-0.000265869774589	0.000103060782346	7.068673704000567e-08	1.0621524857790196e-08	-0.0005670613212225	-0.0002659769395074	3.215585420266073e-07	7.07437323497763e-08	0.0004589247950449	-1.949867150000898e-08	2.106119675070035e-07	3.801981902652625e-16
943.7854915062017	1.3584387817976449	1.8453559238918693	890731.0539776026	1154.393363400723	5.45050763069321	1332624.0374636338	29.708033432244907	854.4346638399012	0.9044931620109082	0.8181078801244911	730058.594771205	872.7584906878792	810.0664919000417	0.93913	15.625908	0.0438828784552203	0.0327376258566098	-0.1007403116	-0.0416352889	-0.0451564719	-0.0653543079	-0.0629770009	0.0484682576	-0.143923522	0.0363103235	-0.0630129708	-0.1085736075	0.0535900878	-0.0095140312	-0.0562672735	0.1313412833	-0.0451107282	-0.08089573	-0.0256961265	-0.1136993943	-0.0098209272	-0.0695434313	0.0202938418	0.0532726803	0.0557784706	-0.0533973552	-0.0109556472	-0.0364486937	-0.0444140728	-0.0027787329	0.0222155011	0.0918750632	-0.0881188346	0.0037695066	-0.0354068944	0.0327472956	0.0735711439	-0.0898829395	0.1107024062	0.2845724748	-0.0122314848	-0.0775983998	0.0482880156	0.0465366928	0.0947449103	-0.1143719053	0.1284842687	-0.1249244181	0.0506487089	-0.0197860347	-0.0592289358	-0.0612557199	-0.099029208	0.1070660098	0.033337897	0.0896173437	-0.0347730618	0.0564962575	0.1062468608	-0.0233204139	0.1152055616	0.050761962	-0.035632836	-0.0519914303	-0.0317725041	0.0580709616	-0.041712464	-0.0260267722	0.0017958238	0.0448795931	0.0138040205	-0.0451223622	0.0943453757	-0.0489975874	0.0907098294	-0.1640999853	0.0965407577	-0.0654563591	-0.0437904352	0.0327567455	-0.0572618134	-0.0695618067	-0.0251857657	0.08924373	0.0212096571	-0.0939281019	-0.0169061827	0.0082345024	-0.0294989038	-0.0510819243	-0.1096177798	-0.036708251	0.001897376	-0.0246708883	0.1098534032	-0.037360571	0.1206327791	-0.0982779175	0.0066278135	0.0061940256	0.0179701192	-0.0171296498	-0.0183978574	-0.0237194507	-0.0210812462	0.0024183566	-0.0651466195	0.0745922157	-0.0136039802	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0016801311081309	-0.0039881381154742	2.822840540509166e-06	1.5905245628098103e-05	0.0164217995093451	-0.0322385147479026	0.0002696754991251	0.0010393218331507	-0.0073072630611292	-0.0022534550117186	5.339609344454329e-05	5.078059489839679e-06	-0.0001578698490036	0.0001079999255854	2.4922889224419466e-08	1.1663983926451937e-08	-0.0005670363969521	2.4924270399960188e-08	3.215302754684196e-07	6.212192549703316e-16	0.0004589553567916	3.0561746699976286e-08	2.106400195277049e-07	9.340203613535114e-16
944.6854413451208	0.8999498389191558	0.8099097125706145	892430.5830894257	1149.7384057876911	-4.654957613031911	1321898.4017432216	21.668630379123748	853.4010982224921	-1.0335656174090673	1.0682578854901863	728293.4344473557	871.4078934443264	807.3402001121681	0.862633	14.353105	0.036397474084903	0.022430771521783	-0.0972457846	-0.0877796894	-0.017453836	-0.0136180142	-0.0923040778	0.0078986266	-0.1300949588	0.0206734712	-0.0193239829	-0.1202613648	0.0049297012	-0.0503729366	-0.073313167	0.1839742828	-0.1080275228	-0.0037925146	0.0378365354	0.0135339007	-0.0753315002	-0.0790843635	-0.045422085	0.0204980557	0.213676052	-0.0657966751	-0.0825671629	-0.0681525865	-0.042470995	0.029647153	-0.0711833946	-0.1163070549	0.0826116237	-0.0847971336	-0.0364130655	-0.0951210137	-0.1069159324	-0.0175805812	0.0158356859	-0.0070072086	0.1055421069	0.152339082	0.0651158718	0.0163088076	-0.0172369675	0.1046489599	0.1546046528	-0.1415932564	-0.1423971635	-0.1954419736	0.0225336882	-0.0557365845	-0.0923658318	0.1687823574	0.0661916798	0.0506881106	0.0079972631	0.1065736848	0.0193925404	0.0584542027	0.0424813293	-0.0625602917	-0.0715084803	-0.0190612799	0.0344943792	-0.0923682468	0.0543887932	0.0938862446	0.1241076669	-0.0689948456	-0.1219768909	-0.1166294583	0.082077464	0.0087535876	0.0658204477	-0.1106071057	0.0287643053	0.1814728901	-0.1043331149	-0.1099809978	0.0292244928	0.0515490433	0.0450559396	0.0585139417	-0.0144542634	-0.0891649042	-0.0233873769	0.0688864591	-0.0433755632	-0.0656400081	-0.0635467807	0.0343074648	0.0268266693	0.0136629613	0.0778645862	0.0360754018	0.1164891609	-0.0369640269	-0.1017496361	0.0110900886	-0.0687454701	0.1555782374	-0.0384495752	-0.0170178397	-0.0792760739	-0.0513366574	-0.0304527483	-0.0152467974	0.0559151628	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0078734549724686	0.0061933238643377	6.199129320349054e-05	3.835726048857488e-05	0.0367766398677389	0.0203548403583938	0.0013525212399613	0.0004143195260156	-0.0072341505610395	7.311250008969986e-05	5.233293433978812e-05	5.345437669366362e-09	-7.039454027386267e-05	8.747530872973733e-05	4.955391300368473e-09	7.65192963736286e-09	-0.0004590161192972	0.0001080202776549	2.1069579777466137e-07	1.1668380384641687e-08	0.0004589837176486	2.8360856999995986e-08	2.1066605306652975e-07	8.043382097742213e-16
947.522558488752	2.8371171436311897	8.049233686686001	897798.9988450705	1155.7883839708693	6.049978183178155	1335846.7885219937	36.60223601693165	855.4266317415638	2.0255335190717005	4.102786036882987	731754.7222927171	873.0139215547144	820.6644272516868	1.178206	19.603834	0.0458604691781264	0.0269715306269273	0.0381956255	-0.0966792358	0.1216118102	0.0925202091	-0.1460383014	0.0230833112	-0.0733707922	0.136521824	0.0678348213	-0.0456483742	-0.1023422577	0.0619597613	0.005949287	0.0021835615	-0.2021385359	0.0286574794	0.038741908	-0.0745882948	-0.0878482455	0.0083916133	0.0325950867	-0.1878125493	-0.2174020163	0.0685503833	0.1512293451	-0.0891172781	-0.0302642413	-0.0309176969	-0.0041722728	-0.0149838092	0.0707537486	0.0672463535	0.0692569361	-0.1101352272	-0.1360462665	-0.0516220502	-0.1294391881	0.1491100153	-0.034908898	0.0369293861	-0.1925282386	0.0501699324	0.2354741103	0.1183185303	-0.0501211763	0.0285113227	0.1477425004	0.070559562	0.0271155452	-0.1141557868	-0.0064257279	0.0391393984	0.1874192766	0.0024157071	-0.0373467237	0.1032968972	-0.1138661345	-0.1197272953	-0.1583176718	0.0306740635	-0.037119911	0.1124660763	0.0138870137	0.1161620555	-0.0146906963	-0.0645409675	-0.0115195381	-0.0656922847	0.0435034669	0.0958684237	-0.1272284452	-0.1108755889	-0.0691766304	-0.0695618804	-0.0205280695	-0.0513079778	-0.0040701316	-0.168958929	0.0793605791	0.0124488337	-0.0764031799	-0.1814536705	-0.0685562518	0.0775389315	-0.1442991729	0.081321339	-0.0521972731	0.0119304872	-0.0109647693	0.1736698733	0.0428754397	-0.0699671877	0.0707721351	0.1485530796	-0.0168000738	-0.0981383948	-0.0458067709	-0.0676334069	0.0652093084	0.1454425666	0.0195387143	0.1144608531	-0.0176865676	-0.0300731857	0.0402438002	-0.2118560759	0.1346231552	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0082328205771773	0.0003593656047087	6.777933465599399e-05	1.2914363784764973e-07	0.0359256386683313	-0.0008510011994075	0.0012906515137275	7.242030413931714e-07	-0.0234734996614278	-0.0162393491003883	0.000551005186355	0.0002637164592042	-0.0005298698115585	-0.0004594752712846	2.8076201720104024e-07	2.111175249220911e-07	-0.0005676217244103	-0.000108605605113	3.221944220225226e-07	1.1795177461982611e-08	0.0004588495285739	-1.341890747000112e-07	2.1054288987249026e-07	1.8006707768845188e-14
949.1086818938886	1.5861234051366182	2.5157874563221805	900807.2900463546	1153.1925804625166	-2.595803508352674	1329853.127633798	6.73819585397605	855.7790229605025	0.3523912189386919	0.1241795711850971	732357.7361392323	873.0720532464953	809.1085460751992	1.253923	20.863672	0.0627763989887426	0.034771233027581	0.1296502863	0.0131969786	0.2149889263	-0.1527389828	-0.0644845724	-0.0130134309	0.1823524304	0.1857670959	0.0786025781	0.0969318295	-0.1482671731	0.0450683924	0.0289499144	-0.2239868622	-0.1501511137	0.1590750579	0.0337543952	0.1033306365	-0.1394696057	0.00663152	-0.212329956	-0.0422478762	0.0495997609	0.1042756426	-0.0463294273	0.0305349057	-0.0142013774	-0.1582510998	-0.1444269977	-0.028128389	0.1111124526	-0.1172874974	0.0909286319	-0.1006549172	0.0685366227	-0.0285782125	-0.068762742	0.0489751099	0.0472064462	0.0745257284	0.1006593292	0.2189329708	-0.0347110096	-0.0456053857	0.099377241	0.0371499891	0.041443982	0.147311071	-0.0983701672	-0.0196935506	0.135051319	-0.1375194644	0.2104523991	-0.058822688	-0.0549884656	0.1129854744	-0.0409755985	0.202333422	-0.1168080119	0.0841822961	-0.1192703674	0.0516057818	0.0223005645	2.33024e-05	-0.0693485925	-0.0539669851	0.0111475293	-0.1718554569	0.0292858399	-0.1663505206	0.0385544837	-0.0730636859	0.1053393879	0.0635994586	0.0478438808	0.1092371569	0.1123229862	-0.0259719424	0.0287068932	0.1544135839	-0.1874062508	3.05022e-05	0.0930900876	0.1656552576	-0.1425000588	0.0177206208	0.0215445111	0.0850881952	0.029414246	0.1223158755	0.0111843129	0.1939214333	0.1413901867	0.1585035839	-0.11906684	-0.0578907512	-0.0296361966	0.0703509766	0.1044237991	0.0441312801	-0.1155654416	0.0073804825	0.096827749	0.0199020654	-0.0300145603	-0.2143976125	-0.0981951715	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0079597063766243	-0.000273114200553	6.335692560207354e-05	7.459136654370482e-08	0.0129029816542782	-0.0230226570140531	0.0001664869355706	0.0005300427359867	-0.0374950798531443	-0.0140215801917164	0.0014058810131936	0.0001966047110727	-0.0001413972739279	0.0003884725376305	1.999318907424159e-08	1.509109124931579e-07	-0.000447032199389	0.0001205895250213	1.9983778729056665e-07	1.4541833544862746e-08	0.0004589684175704	1.1888899650001895e-07	2.1065200832707706e-07	1.4134593488781516e-14
947.9356039274304	-1.1730779664582087	1.3761119153897263	898581.9091932622	1143.3825670607546	-9.810013401762037	1307323.694658441	96.23636294275072	856.0744172424829	0.2953942819804069	0.0872577818267201	732863.4078570567	873.2735217081822	816.9787933143156	1.149664	19.128931	0.0628623920105022	0.0387618673779742	0.0367540151	0.1078549008	0.2343022987	-0.0542325356	0.0640995838	-0.0490859228	0.1780544417	0.2217839957	-0.1490703062	-0.0801942453	-0.0110542922	0.0504410001	-0.1068519487	-0.159251577	-0.0802668663	0.0773964325	-0.0498772396	0.0517679588	0.0541613196	0.0898555366	-0.0943134432	0.083308364	-0.0186955794	-0.1520153624	0.0940885571	0.0717725397	0.0546559607	0.0486285178	-0.1086096248	-0.0134754717	0.0179779875	0.0724841709	0.0760500717	0.0117532524	0.0333931067	0.0001339585	0.0419841161	-0.1000006839	-0.0012884095	-0.0274464194	-0.1020306414	-0.0131263975	0.0166878364	-0.0034891742	0.1696113028	0.0238777289	-0.0231113291	0.0585262337	0.0265650488	0.0595938283	0.019319414	-0.1998971335	0.1300745748	-0.0424788276	0.1259126478	0.073728004	0.0382032619	0.0969972375	0.0774467764	0.033853978	0.0116541644	-0.1064596093	0.0143053095	0.0821061028	0.1484644249	-0.073535723	0.0803666736	0.0770106036	-0.0141313211	0.0670664073	-0.0185002256	-0.0078589168	0.0477716596	0.0991022645	-0.0856992845	-0.0847154742	0.1250157428	0.0167580079	0.0437196522	-0.0879715203	-0.116950125	-0.0499551782	0.074458928	0.0632527906	-0.156292886	-0.0540573547	0.1196878868	0.0906949034	-0.0131327071	-0.0195071743	-0.0213680783	-0.0400328876	0.1470258812	0.1351402105	-0.0345590047	-0.041445624	-0.0245359405	-0.0858799261	0.0686708519	-0.0274594576	0.114675814	0.1039725526	0.0396432105	0.0767435012	-0.1330882024	0.1061850578	-0.0944132323	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.006314027455275	-0.0016456789213493	3.986694270596649e-05	2.708259112173396e-06	0.0149856855180416	0.0020827038637633	0.0002245707704456	4.337655384134992e-06	-0.0573730935017238	-0.0198780136485795	0.0032916718579575	0.0003951354266131	0.0003715406483955	0.0005129379223234	1.3804245341014856e-07	2.631053121574464e-07	-0.0001754144678642	0.0002716177315248	3.0770235536080464e-08	7.377619207867833e-08	0.0004595326752584	5.642576879999971e-07	2.111702796301421e-07	3.183867384671021e-13
950.7015672559298	2.7659633284994243	7.650553134603614	903833.4699828812	1159.715231647897	16.332664587142517	1344939.4185161355	266.7559325160992	856.0217299517464	-0.0526872907365714	0.00277595060516	732773.2021495806	873.676642245359	828.4073405998953	1.233019	20.515844	0.0583815774578297	0.0323428392054615	-0.07701459	-0.0301500971	0.1853628247	-0.0369123389	-0.0387513099	-0.1281001976	0.0956001516	0.1349118286	-0.1014200683	0.1542118624	-0.0178815245	0.0936738867	-0.1236214155	0.0892319038	-0.0574429117	0.1375343218	-0.1239432046	0.0719431265	-0.1644919685	0.0986836992	-0.0559315258	-0.1071998305	0.0081240636	-0.0468729294	-0.2016077495	-0.0155685614	0.2080777057	0.0747984367	0.1561512532	0.1425871632	-0.0439890444	0.0440958166	0.042810469	-0.1143275361	0.0205142245	0.0090642138	0.0485424236	-0.0674137145	0.0429117406	0.0285183861	-0.1612299593	-0.1624918496	0.129567525	-0.0573259658	-0.0905979332	-0.0141120263	0.0610492252	-0.105036534	-0.1633268439	-0.0910664861	-0.0850356721	-0.0722639601	0.0794807634	-0.1802198801	0.2234061654	0.026014505	-0.0110202366	0.017691439	-0.1164770924	-0.0611549954	-0.1378167861	-0.0786669318	-0.0768926395	-0.0469294419	-0.1417514779	-0.0031088417	-0.0135178714	0.1011693843	0.0776966688	0.020123829	0.1869703388	0.1012227566	0.0686518717	-0.0680396216	-0.0898422569	-0.2403385402	0.0980722463	-0.0637119717	0.0596872644	-0.1005548448	0.1005499859	-0.129252176	-0.1366925889	-0.020735014	-0.155274503	0.0804781499	0.1006217696	0.0454855064	0.1226907593	-0.0881280022	-0.0071458045	0.0379862689	0.2002005131	-0.0210212704	-0.1300921147	-0.0259372417	0.0296491361	0.0198562594	-0.1693023409	0.0897451335	-0.0034467475	-0.0233637901	0.0953221239	0.156833598	0.0110768397	0.0053240489	0.0438895609	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0134468473514886	0.0071328198962136	0.0001808177036942	5.08771196718206e-05	-0.0051511590911985	-0.0201368446092401	2.6534439982836955e-05	0.0004054925108166	-0.0653630273120597	-0.0079899338103359	0.004272325339397	6.383904229354876e-05	-7.49630559670024e-05	-0.0004465037043625	5.619459759911935e-09	1.9936555800943692e-07	-0.0001600172068711	1.539726099309999e-05	2.5605506494828415e-08	2.3707564608963847e-10	0.0004589940577732	-5.38617485199976e-07	2.106755450711077e-07	2.901087953631464e-13
948.8169081110016	-1.884659144928264	3.551940092561736	900253.5251173208	1157.114096004405	-2.601135643492171	1338913.0311720911	6.76590663584543	856.2038439069476	0.1821139552012027	0.0331654926790256	733085.0223210326	874.6677967577676	829.6210556874856	1.387222	23.081587	0.075195577727516	0.0389121100013785	0.0906702221	-0.0670455607	0.1552664137	0.0324598417	-0.0559404895	-0.0938166803	0.2127908016	-0.0161844881	-0.0021644346	0.1913803265	0.0446313536	0.077976955	0.056025138	-0.0026811744	0.173370822	0.2037175534	-0.1127817903	-0.012826496	0.0241240823	-0.1059723796	0.0153727435	-0.027566784	0.0096306062	0.0065678636	0.01157752	-0.0712971682	0.0782977446	-0.1812753763	-0.0188632923	0.1345545331	-0.037779254	-0.0025320427	-0.0841397762	0.0124562881	-0.1123579191	0.1662984121	-0.0621201039	-0.0068418263	0.0574232281	0.0412452449	0.0158031556	-0.0022027253	0.0218187091	-0.1761002553	-0.0074530249	0.0472929844	-0.0611024308	-0.007261251	-0.242198911	-0.0744670078	0.0943104282	-0.0843707311	-0.1033805091	-0.2487134703	-0.0323415244	-0.0100868886	0.0314141846	0.0701460813	-0.0139216287	0.089938837	-0.0397576396	0.2012331286	0.1644553687	-0.1054072717	-0.0083627817	-0.0691369109	0.0128536774	0.0832488775	0.1194069626	-0.0949180807	-0.0662853453	0.0884332938	0.0803221528	-0.133519282	-0.0638938743	0.0397315108	0.0970572276	-0.0036415357	0.0012636598	-0.0417195619	-0.0590779761	0.0665467241	-0.083050958	0.1011379016	0.1000781704	0.1404763662	0.1706733222	0.1101280495	0.0979431021	-0.0336268534	0.0590554191	0.1154110388	0.035419722	-0.060573431	-0.0766536812	0.0375015571	-0.0182621367	0.1859401633	-0.0052769609	0.0750336126	-0.0382662963	-0.0265270962	0.0872257412	-0.0437820775	-0.0393962985	0.0741171872	-0.0257623189	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0050042021716194	-0.0084426451798692	2.504203937444032e-05	7.127825763316863e-05	0.0287172069748322	0.0338683660660307	0.0008246779764353	0.0011470662199826	-0.0527262524491689	0.0126367748628908	0.0027800576973334	0.0001596880789353	5.1028297344404686e-05	0.0001259913533114	2.6038871298689783e-09	1.587382110923981e-08	-0.0002279934395099	-6.797623263879999e-05	5.1981008459554433e-08	4.620768203764257e-09	0.0002480058113489	-0.0002109882464243	6.150688246282618e-08	4.451604012920115e-08
