global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
936813.112176835	-2502.002669633832	6260017.358854821	877618807146.4471	1386152.378468983	-5549.36908232281	1921418416335.219	30795497.211840305	928473.1353230004	2835.835157359136	8041961.039714112	862062363016.5226	962724.849083432	1060798.7499565757	1.051771	19.931002	0.1070601241233479	0.0589119934224684	-0.0987559818	-0.0595593559	-0.0613727712	0.069328648	-0.0431389993	-0.0181536391	0.0698287076	0.0524234097	0.110791687	0.0675962842	0.063578808	-0.001623621	0.0884109836	-0.0428386531	0.0859468348	0.1298359939	0.0394568487	0.138373613	0.0718621586	-0.0529633944	-0.0255254267	0.0446021256	-0.0051197154	0.0307499165	-0.0616634362	-0.0155916683	0.1248972762	0.0764755084	0.0416946203	-0.0386071793	-0.0203100104	-0.0792986943	-0.0431413568	-0.046532091	0.1130758734	-0.0268027847	-0.0365048379	0.0359889353	-0.0172221378	-0.0168936661	-0.0602965941	0.175421777	-0.0122286183	-0.0161786472	-0.0527687624	-0.0785725804	-0.0406868303	-0.0770436299	-0.0257189339	-0.0649803835	0.2030819999	0.0516188566	0.0118451906	-0.0781677166	0.0460591427	-0.0084091521	0.0576133525	-0.0251220365	0.007510514	0.0057116064	-0.0058506242	0.0162652609	-0.0694222301	-0.0806823143	0.1715647817	0.0744126709	0.0234369799	0.1071864134	-0.0403325291	-0.064342153	0.0191301008	0.0729310856	0.0013484917	0.0132691624	0.0253757526	0.1164946663	-0.1337149193	0.0233153285	0.0903698746	-0.0336955338	-0.1110279783	0.0717518268	-0.0254650974	0.0344681979	0.0824968955	-0.0393170241	0.0496267219	-0.0228661929	-0.0138579635	-0.0507837554	-0.0229278807	-0.0621898689	0.219520553	0.0238741085	0.01316317	-0.1125414445	-0.0274496149	0.0866153656	0.0144722352	-0.0649037979	-0.0211400738830747	-0.0169649620031152	0.0004469027237818	0.0002878099357671	0.0516710950308265	0.0468648385033958	0.0021963130879493	0.0026699020616847	0.0847682693128604	0.0302318327299105	0.0009139637102092	0.0071856594822976	0.0010170144142474	0.0002590002101123	6.70811088382673e-08	1.034318318786982e-06	8.933440775926726e-05	9.575418560281437e-07	9.168864060458218e-13	7.98063640969903e-09	-0.0003250455477199	-1.2065770100004505e-08	1.0565460809252981e-07	1.4558280810616272e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936102.690460333	-710.4217165019363	504699.0152775576	876288247087.0741	1382333.5070545708	-3818.871414412279	1910845924725.7893	14583778.879815238	926516.191611453	-1956.9437115474136	3829628.690164968	858432253318.1907	961050.8073092862	1060166.7361737278	0.906895	17.185621	0.0525556276708924	0.0298406878158796	-0.0607617474	-0.0510534051	-0.0840472278	0.0601854325	-0.0277617106	0.0251963105	0.0884475864	0.0891265964	0.0215414952	0.0262001137	0.0733083181	0.0794904967	0.0423520288	0.0351106759	0.0209777599	0.1015864699	-0.1057472021	-0.0184759089	0.0189333554	-0.0014883301	-0.0807027813	0.072332274	-0.115346898	0.0432799752	-0.0016783082	-0.030802172	-0.0044081759	-0.023648979	-0.0515295283	-0.042335152	0.0327630825	0.0449840782	-0.0039621218	0.0340650401	-0.0521833347	-0.0419383605	-0.0388181438	-0.0398585178	0.0627555661	-0.090512463	-0.193207309	0.1478100105	0.1174434655	0.0413719869	-0.062487684	-0.0054476539	-0.1110332335	0.0144708719	-0.0914306731	-0.0177612391	0.0136727182	0.1120729614	0.0036371089	-0.0501170212	0.0686331562	0.054016855	-0.0184190198	0.0195944722	-0.0509071009	-0.033002856	0.047996234	0.0236173277	-0.0799514227	0.0706163888	0.0255698717	-0.0147298128	0.0694438384	-0.0062813605	-0.0663353056	0.0307097063	0.0825488823	0.0182520044	0.0886942075	0.0371298224	0.0626773893	0.060811636	-0.1147352495	0.0449186706	0.075585361	-0.0137257351	-0.0246127104	0.0407887404	-0.0082838778	0.0240221288	0.0696233168	0.0009084547	-0.003389526	-0.074912086	0.0048000484	-0.1476415216	0.0231076822	0.0084777817	0.0407002313	0.0349676681	-0.0321821137	-0.1041840838	-0.0123936153	0.0849971703	0.0096622851	-0.0707724105	-0.0212318067954839	-9.17329124092009e-05	0.0004507896198007	8.414927219074124e-09	0.0539148733999041	0.0022437783690775	5.03454136954052e-06	0.0029068135737276	0.0581690390852003	-0.0265992302276601	0.000707519048704	0.0033836371080955	0.0007030074237082	-0.0003140069905391	9.860039010748521e-08	4.942194377888407e-07	8.49394878219556e-05	-4.39491993731167e-06	1.9315321255379608e-11	7.2147165914561435e-09	-0.0001710297349615	0.0001540158127584	2.9251170241000937e-08	2.372087057963053e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936956.4863294286	853.7958690956002	728967.3860847113	877887457274.7888	1386374.6045359145	4041.0974813436624	1922034544102.1133	16330468.853722092	928817.9363760056	2301.7447645526845	5298028.961145693	862702758933.7816	963466.6476340494	1055568.1637112463	0.979411	18.559801	0.0856912326338321	0.0440688443071969	-0.1050128148	-0.0035486068	-0.0675638351	0.0394536285	0.0103652802	0.0049096034	0.0697252462	0.0456536289	0.0728478651	0.0400574841	0.0694925326	-0.0107444776	0.0922374877	-0.0422728189	0.0457295381	0.0670819836	0.0514706197	0.0825287131	0.0812361842	-0.071005385	-0.0088834424	0.0838486919	-0.0440698573	-0.0279584723	-0.0642596098	0.0319589695	0.0467135194	-0.149124221	0.0112460827	0.0190243408	-0.0291531826	-0.038965585	-0.1407088104	0.0209717721	0.0733088596	-0.0249352692	0.0238050633	0.0356470993	0.0636546629	0.0037620552	-0.1387321986	0.1147129247	-0.0363375964	0.0400152062	-0.0670845423	-0.0683838742	-0.0221647063	-0.0562812305	0.0134364746	-0.0302108186	0.1442644141	0.0086084924	-0.0081051536	-0.0598774721	0.0566471451	0.0009608416	0.0844477788	-0.0586957741	-0.0081893129	0.008497631	-0.0117063125	0.1033406279	0.0429242674	0.0283245811	0.0688552586	0.1000819536	-0.1239581499	0.0116611295	0.0087869252	0.0146948242	0.094026434	0.1447682648	-0.0049116654	0.0206707434	-0.0079464991	0.1262312102	-0.1215159808	0.0198202209	0.0447219019	-0.0145642929	-0.1171370563	0.0239283512	-0.0104171775	0.0552467287	0.0559265623	-0.0125883001	0.0746799046	-0.0181694608	0.0682321412	-0.0258555049	0.0127650674	-0.0266203481	0.1422977041	0.0708604509	-0.0167594919	0.0091957114	0.0430225997	0.0833416924	0.004835384	-0.0763617167	-0.0211933242287329	3.84825667509997e-05	0.0004491569918641	1.4809079437451476e-09	0.0231792834016033	-0.0307355899983007	0.0009446764925436	0.0005372791790118	0.0800028808583306	0.0218338417731303	0.000476716646574	0.0064004609456322	0.001210016032125	0.0005070086084168	2.5705772900874013e-07	1.4641387979995293e-06	8.430337805065413e-05	-6.36109771301463e-07	4.046356411451995e-13	7.107059550751513e-09	-0.0003250513826864	-0.0001540216477249	1.0565840138634049e-07	2.37226679678932e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935716.3341438489	-1240.152185579762	1537977.44339826	875565057983.603	1383938.9663887594	-2435.638147155056	1915287062689.188	5932333.183876913	926546.7447941316	-2271.191581874038	5158311.201575495	858488870288.6017	961185.8402058312	1068424.68247051	0.992113	18.800488	0.1019418655541164	0.0544917218318386	-0.0697691012	-0.0601592265	-0.0548012727	0.0847642337	-0.015532472	0.0393604576	0.1031427849	0.0716590524	0.0320801741	-0.0027004451	0.1053293307	0.0638146818	0.0241478644	-0.0093785434	0.0437978061	0.1286680367	-0.0896887665	0.0082318423	0.0160948375	0.0102084492	0.0062053593	0.0429992143	-0.0621815753	0.0813014392	-0.0716709735	-0.0492164156	0.1031546762	-0.0481673749	-0.0600822894	-0.0101220657	-0.1234857004	0.057974807	0.1124284787	-0.0272249268	0.0514924467	0.0902479088	-0.0290576285	0.0825463391	0.0046792354	0.0503133814	0.0561342449	0.0223838408	-0.0514514311	-0.1008666557	-0.0858156003	0.0022557279	-0.0820534235	-0.0155620004	-0.0785355975	-0.0252176831	0.0487948574	0.1248140817	-0.001926859	-0.0596716476	0.0760274437	0.0163592588	-0.0440232202	-0.0486817324	-0.0295245553	0.032565564	0.0206097224	-0.041947094	-0.0767672854	0.0130990791	0.1372001279	-0.0592494313	0.0634869484	-0.1292183695	-0.0063367826	-0.0185041048	-0.0423388201	-0.0107510756	-0.0065563574	0.0215669754	0.0421842811	0.0670877665	-0.1180277378	0.0280427045	0.0688928297	-0.0782000323	-0.0304557394	0.0327246545	-0.0343643675	0.0467147063	0.0870317963	0.007519232	0.0504037713	-0.0900272245	0.0111804959	-0.1115808823	0.029026608	-0.020883185	0.0902714437	-0.0367245558	0.0023214304	-0.0757973834	-0.0429746975	0.0816496581	0.0	-0.0816496581	-0.037600880016015	-0.016407555787282	0.0014138261779787	0.0002692078869127	0.0661252608785645	0.0429459774769612	0.0018443569814516	0.0043725501262582	0.0798473423990202	-0.0001555384593104	2.4192212324654792e-08	0.0063755980881863	0.0007504507852514	-0.0004595652468736	2.1120021613399307e-07	5.631763810844429e-07	-0.0003046216515321	-0.0003889250295827	1.512626786359462e-07	9.279435058214416e-08	-0.0003248857825315	1.6560015490000226e-07	1.0555077169110513e-07	2.742341130290473e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934569.6849918033	-1146.6491520456038	1314804.2778869022	873420496105.6783	1383481.5812441695	-457.3851445899345	1914021285641.868	209201.1704915553	927076.7998698532	530.0550757215824	280958.38329821243	859471392856.9279	962388.9787482028	1058638.9047755064	1.094773	20.745897	0.0523218173278748	0.0322111915390503	-0.0995426652	0.0412161851	-0.0292570001	0.1069799689	-0.0423145757	0.0613068435	0.0537245076	0.0654151007	0.0878060328	0.0312175396	0.0704657178	0.0315981424	0.0141459216	-0.0180456426	0.0590798485	0.0672645882	0.0634935841	0.0487633057	0.1182628619	-0.0725598477	0.0129714682	0.1709412629	0.0853911055	-0.023402857	-0.0996646881	0.0752325246	0.0319183044	0.0107483964	0.0847275892	0.0388845769	0.0143982338	0.0163120597	-0.1060949635	-0.0553587719	0.0331508098	-0.0414508643	-0.0899152025	-0.0453517592	0.0128982591	-0.0555309159	-0.0286482195	-0.0318717063	-0.1377971427	-0.0341239954	-0.0606091466	-0.0009304966	-0.034820573	-0.0534527038	-0.0282416381	-0.0313367197	0.1325666656	-0.0227970892	-0.1024981126	-0.0749941034	0.066167808	-0.0228686013	0.1899161965	-0.0402795747	0.0658356455	0.0489535286	-0.0359338701	-0.0213552264	0.0872272511	-0.0838837996	0.0796693947	0.0469908554	-0.0308145409	0.0523529577	-0.0038479844	0.0106483903	0.0168800219	0.0324056309	-0.059560969	0.026952043	0.029070594	0.0700698024	-0.1422556809	0.0385029243	-0.0002479085	-0.0430456468	-0.0565545658	-0.0099959259	-0.0195109563	0.0252296651	0.0343557019	0.0319066888	0.1413544215	0.0261174438	0.0654082256	-0.0340114744	0.0533621918	-0.1548593539	0.0887656794	-0.0602827435	0.0438245164	0.0254580009	0.0034897134	0.0799218096	-0.004835384	-0.0866153656	-0.0380865914127213	-0.0004857113967062	0.0014505884454395	2.359155608903843e-07	0.0704219012607012	0.0042966403821367	1.846111857340782e-05	0.0049592441771719	0.1054824005549619	0.0256350581559417	0.0006571562066585	0.0111265368268374	0.0007020142449763	-4.843654027509995e-05	2.3460984338213795e-09	4.928240001496446e-07	8.488627461700204e-05	0.0003895079261491	1.5171642453297434e-07	7.205679618353085e-09	-0.0003250294639691	-1.4368143760000714e-07	1.0564415244804048e-07	2.0644355510804743e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934882.531272634	312.8462808307959	97872.7954296612	874005347278.7275	1380408.5552705224	-3073.0259736471344	1905527779464.0508	9443488.63470992	925975.7224029816	-1101.0774668715894	1212371.5880523562	857431038479.7236	960781.909292012	1056229.8376628892	0.950361	18.009304	0.0610510469455218	0.0370472365757537	-0.0869598087	0.0924232201	-0.0035102208	0.0728137311	-0.0187734632	0.1145283275	0.0524746029	0.0433294481	0.0308084889	0.0381867643	0.1007352224	0.0719963509	-0.0586396064	-0.0553093446	0.0740234866	0.0997103078	-0.0317292431	-0.045592237	-0.01269149	0.0826515359	0.0704898555	0.0602868085	0.0729086567	-0.021533868	-0.0155526689	0.0485283284	-0.0386059414	0.0535186766	-0.0428654452	-0.1000829384	0.0474436261	0.0490601928	0.1065467949	-0.0339631195	-0.0556980592	0.0022243434	-0.1385873152	0.0786346827	-0.1579128513	0.0724936909	-0.0059483748	-0.011788982	-0.0168211649	0.115768125	-0.1007335019	0.0972580871	-0.0284058239	-0.0602980326	-0.0461630848	-0.040140283	0.0069334475	0.0906120422	-0.0944593826	-0.0301423137	0.0120939899	-0.1147110424	0.0656467154	-0.0053995499	0.0550706742	0.0070154425	0.0148316214	-0.0263638124	0.0318512465	0.014141131	0.0208627456	-0.0530405244	0.0578732668	-0.0284662209	-0.0210567773	0.0406308426	-0.0325448107	-0.1515416524	0.0817393967	0.0156836584	0.0029331681	0.0967373951	-0.1378407356	0.0196571268	-0.0651989646	-0.0015671911	-0.0197861536	0.020169689	-0.0926831006	-0.0219683619	-0.0053057153	0.0180001825	-0.0058444617	0.0323369404	0.1297254557	0.0506485133	0.062481791	-0.0211316289	0.0308507392	-0.0844997834	-0.0137148307	-0.0487864923	0.0355191535	0.0781589047	-0.0096622851	-0.0912392418	-0.0353654216328038	0.0027211697799174	0.0012507130472659	7.404764971136223e-06	0.0401551569367768	-0.0302667443239244	0.0009160758119698	0.0016124366286171	0.0884715087666165	-0.0170108917883454	0.0002893704394347	0.0078272078634415	0.0009230134819418	0.0002209992369655	4.884066273933322e-08	8.519538878463256e-07	8.48500664130114e-05	-3.620820399063973e-08	1.311034036227779e-15	7.199533770292446e-09	-0.0003250388398663	-9.375897199956093e-09	1.056502474216302e-07	8.790744830414447e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934908.8669211636	26.335648529580794	693.566383473611	874054589447.8141	1385089.5994927706	4681.0442222482525	1918473198623.044	21912175.010643747	927234.1704330336	1258.448030052008	1583691.44434178	859763206818.636	962894.5199514758	1064662.0370645034	0.896785	16.994032	0.0742329571226712	0.0345989282698321	-0.0844041832	0.1059624078	0.0409271315	0.0954825124	-0.01733695	0.1106499403	0.0865723841	0.0406522566	0.0535345172	-0.0432665662	0.1066323826	0.0298784226	-0.032788897	-0.0983209531	0.0986604806	0.0651510653	0.0300295208	0.0205835032	0.0140571216	0.0423071711	0.046858485	-0.0479280391	0.1310162338	-0.0287427121	0.1043402102	0.1012413455	-0.0722953821	-0.0248247126	0.0467323938	-0.0014733721	0.0469564542	-0.0248908248	-0.0438213843	-0.0823450142	-0.1253812433	0.0453156337	-0.0856719301	0.1193012579	-0.0151775664	-0.0643650084	-0.0233797481	0.2743052401	0.0047563309	-0.1187764035	-0.108387232	0.085788382	0.0125475852	-0.1156103091	0.009061084	-0.0614065109	0.0747610041	0.0142777167	-0.0767629194	0.0297506158	-0.1277582737	-0.0967783665	0.0412291773	0.0707939696	0.0656182379	0.0185781363	0.0292875705	0.0175727531	0.0691942801	-0.0609966436	0.0642438316	0.0256228178	0.03524845	0.0019970107	-0.0473480218	0.0728230559	-0.0349954823	-0.0973994077	0.0231043142	0.0192093355	-0.0083882688	0.1003645929	-0.1420400143	0.0218503167	-0.1054600972	-0.0331210414	0.0161076132	-0.0126068129	-0.1234991057	0.0202037685	-0.0170773995	0.0074075661	0.028759609	0.0772887877	0.0330513963	0.1577301751	0.053460512	-0.0629643622	0.0839190753	-0.1259777574	0.019711343	0.054202177	0.0366929165	0.0763617167	-0.0144722352	-0.0955030384	-0.0382030729029452	-0.0028376512701413	0.0014594747792277	8.052264730935094e-06	0.0313025293287836	-0.0088526276079932	7.836901556580339e-05	0.0009798483423793	0.1087469970310337	0.0202754882644172	0.0004110954243605	0.0118259093632676	0.0011880818615924	0.0002650683796505	7.026124589059458e-08	1.4115385098448626e-06	0.000212037932983	0.0001271878665699	1.6176753402625224e-08	4.49600850237032e-08	-0.0007781263932481	-0.0004530875533818	6.054806838692967e-07	2.0528833102950545e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
933036.4528774364	-1872.4140437272144	3505934.351146899	870557022398.1086	1389094.2660331156	4004.666540344944	1929582879926.08	16037354.099358344	926215.1692203028	-1019.0012127307708	1038363.4715467818	857874539693.7942	962399.0100933482	1064549.3927228723	1.184842	22.452694	0.081905198029386	0.0383259497261947	-0.0827475792	0.0065730495	-0.0959120192	0.1674542845	-0.0586909221	0.0956237197	0.0682444897	0.0686054948	0.1023486587	0.0040386014	0.0825262598	0.0880726441	-0.0205629472	-0.0047286351	0.0236816004	0.0928098129	-0.1125534087	-0.0312594103	0.0563819689	-0.0233871983	-0.0202372856	0.1095225115	-0.1461769275	0.0389118832	-0.0101545502	0.0489808572	-0.0476149096	-0.0742078785	-0.0356477215	0.0006048263	0.0167563438	0.0377099285	0.0458819058	-0.0496766117	-0.0903927228	0.1535770598	-0.1555483393	-0.0714094733	0.0579455715	-0.0117864674	0.0580914115	0.0156731236	0.0860071638	-0.1079592728	-0.0621468378	0.0601740408	-0.1037891912	-0.039892071	-0.1228688544	-0.001287169	0.0339950991	0.0673755491	-0.0514679737	-0.0229787923	0.0964181787	0.0654676453	-0.0113912955	-0.0467097637	-0.1065335339	0.0654771775	0.0658477715	0.043393036	0.0575163438	0.1001595294	0.0434409602	-0.0689169379	0.1296621236	-0.1103490049	-0.0453170498	0.0541780444	0.0235854594	-0.0400779729	-0.1500006008	0.0335751542	0.0151945119	0.0581809691	-0.1232497055	0.0178312559	0.0080409523	-0.0993110973	-0.0449982282	-0.0077718286	-0.0090652587	0.0487816931	0.0694096471	0.0086267231	0.0607664902	0.003460855	0.1243811917	-0.086511339	0.0451763717	0.0177453666	9.74499e-05	0.0269761036	0.0208883077	-0.0049636342	-0.0610848868	0.074531034	-0.0192567962	-0.0993899282	-0.037991203251579	0.0002118696513662	0.0014433315245027	4.4888749170035354e-08	0.0509183274297413	0.0196157981009576	0.0003847795351375	0.0025926760682423	0.0797998226080523	-0.0289471744229814	0.0008379389070745	0.0063680116882766	0.000968976680496	-0.0002191051810963	4.800708038328623e-08	9.389158073450472e-07	-7.530132067401496e-05	-0.000287339253657	8.256384669217037e-08	5.6702888952508334e-09	-0.0006219637109199	0.0001561626823281	3.86838857701253e-07	2.4386783351938297e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931210.2640345044	-1826.1888429319952	3334965.6900492995	867152555843.2114	1379950.6361940298	-9143.62983908574	1904263758332.308	83605966.63421914	925908.3452437292	-306.8239765736507	94140.95260046815	857306263791.9808	962119.902457396	1050263.1279161775	0.998639	18.924164	0.0439058418996635	0.0215549433371347	-0.0002855522	0.0322227536	-0.1021908425	0.1455240412	-0.0490893708	0.0757327831	0.0029158216	0.138321175	0.0697850221	-0.0461488385	0.0441554586	0.0698865727	-0.0064734387	0.0614823071	0.0115055983	0.0983294772	0.0276713267	0.0746697769	0.086681535	-0.1056442643	0.0322453385	0.0092212217	-0.126106218	0.0292785748	0.0644886339	-0.1279445845	0.0414442641	0.0488868568	0.0814757038	-0.0262764608	-0.036675434	-0.0478328353	-0.0391626809	-0.0420637757	-0.1215074654	-0.0806721604	-0.0535685446	-0.1124529091	0.0953158522	-0.0774783357	-0.0096606154	0.0610719493	-0.0423594785	0.068571873	-0.016481543	0.0248532444	-0.0877417344	0.0166409465	-0.059597834	0.0106957734	0.1851590512	-0.0116434708	-0.0481256027	-0.0052480758	0.0906026792	0.0244084152	-0.0506849385	-0.0127695688	-0.0745467295	-0.036911056	-0.0352766859	0.0415523251	-0.0920557045	-0.0630919255	-0.0352976986	0.0399627399	0.0528320839	0.0862197442	-0.0494180242	0.091831203	0.0172057284	0.0526718746	0.0901365319	0.0512978607	0.0190301848	0.0301142371	-0.0738157073	-0.0278981521	0.0073170019	-0.1168834104	-0.0336990378	-0.0344606914	-0.0609308713	0.0796026182	0.0399321091	0.0023058946	0.1433142046	-0.0314257568	-0.0698303296	0.0582582182	0.0109323822	0.0018424873	-0.0022200935	-0.0085842492	0.0335074612	0.0184101973	-0.0542126242	0.0726676594	-0.0240075741	-0.1028845713	-0.0381766657226734	-0.0001854624710943	0.0014574578057007	3.4396328184440026e-08	0.0511179636284282	0.0001996361986869	3.9854611826156735e-08	0.0026130462055173	0.0917981706301276	0.0119983480220753	0.0001439603552588	0.008426904131038	0.0012840319584066	0.0003150552779106	9.925982813932547e-08	1.6487380702094888e-06	8.400065115732325e-05	0.0001593019718313	2.5377118229352472e-08	7.056109394854311e-09	-0.0007780543653341	-0.0001560906544142	6.053685954154492e-07	2.4364292395453226e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931257.5666279412	47.30259343679063	2237.535345846308	867240655401.7943	1375197.9140625	-4752.722131529823	1891169302841.851	22588367.659533385	926550.4128608612	642.0676171319792	412250.82496953785	858495667572.6323	962069.0343105124	1039384.2574506316	1.070617	20.288145	0.0393539757269542	0.0237685880796034	0.0571804984	0.0570107763	-0.1510472938	0.0422483759	0.0201092649	0.0633906134	-0.0009506452	0.147303284	-0.030736428	-0.1454461642	0.0162238293	0.0743557407	0.015939186	0.0765619569	-0.0471514179	0.07219956	-0.0152797423	0.0971001423	-0.0341802881	0.0289410027	-0.0901762921	-0.0154500031	0.0580186945	0.0383868858	0.1045277163	-0.1039912579	-0.0712490748	0.0304689304	-0.0199143748	0.0385089073	-0.0652962124	0.0757708542	-0.02110106	0.0310994782	-0.0746790645	0.0298944255	-0.0151154773	-0.0180536509	-0.1414583015	-0.1066838377	0.0593127651	-0.0590090254	0.0061555078	0.0520767701	-0.0039469522	0.0069524859	-0.0836590395	0.0811927272	-0.0162896698	0.0374051739	0.0895658342	0.0466324894	0.0430482244	-0.0013122521	-0.0361286621	0.0511030563	-0.0722894716	0.0874773874	0.1250853756	-5.97176e-05	0.0743524676	0.0339058385	-0.0773031157	0.0096233418	-0.1336706238	-0.0041698067	0.1107344004	-0.089584984	0.0185612357	0.1046800724	0.0838191799	0.0288993998	0.0494692385	0.0439021711	0.0182710776	0.030647201	-0.0695355935	-0.0762478013	0.0029042162	-0.0717475631	-0.1094698522	0.0209025254	-0.0733774362	0.0126754735	0.0240702045	-0.0925502626	0.0495309888	0.0034344974	-0.062008386	0.0518389958	0.0094515185	0.0371400841	-0.1026481206	0.0087201404	0.0893660692	-0.095766471	0.0142489222	0.0707724105	-0.0287162347	-0.105973176	-0.0379764385515812	0.0002002271710922	0.001442209885062	4.00909200435852e-08	0.0605118650939857	0.0093939014655574	8.824538474460332e-05	0.0036616858171527	0.097014832622051	0.0052166619919234	2.721356233797824e-05	0.0094118777486845	0.0011968794764227	-8.715248198390012e-05	7.595555115954035e-09	1.4325204810818764e-06	-0.0003189655215487	-0.000402966172706	1.6238173634534057e-07	1.0173900393683421e-07	-0.0007773093180564	7.450472777000049e-07	6.042097759373057e-07	5.550954460081884e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
