global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60
835.3951419502939	10.850096243053486	697885.0431941517	117.72458848352336	1047.3980903275517	16.083831553794653	1097042.7596218025	258.6896374508405	754.1423556287217	2.4888596579293107	568730.6925532373	6.194422396868005	821.3580098190074	829.4189181394835	1.180326	51.782185	0.4602310307910957	0.2250122417642488	-0.140897896	0.0438895247	0.0761019592	0.0020774126	-0.0303656529	-0.0156202377	-0.0746825486	0.0083193288	0.0955751243	-0.0422073968	0.0948655948	0.0609396824	-0.1125513033	-0.1035017455	0.0506277529	0.0086346945	0.0343627882	-0.0675276495	0.0626047016	0.0079995316	-0.082522831	0.0734099791	-0.0582326328	0.2240325259	-0.1412633573	-0.0666465851	-0.1052403436	0.0939071344	0.0232931031	-0.0249342447	-0.0791741478	-0.0091346698	0.1328429243	0.0622956487	-0.0568740429	0.0110052762	0.0349161974	-0.0584940388	0.0455297403	-0.099708837	0.0866184136	-0.041668629	0.0442660304	-0.0042184246	-0.0380360724	0.0222021552	0.0353260915	0.0741937331	-0.0461960425	-0.1956468801	0.0383040943	-0.0645728672	0.0314370943	-0.057077695	-0.113102088	0.1115073491	-0.0983359832	-0.1527648656	0.0036126017	0.0108660452	0.0457640045	-0.0296111485	-0.0241149965	0.0185683566	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0070384634903746	-0.0618056275772289	4.95399683053362e-05	0.0038199356002151	-0.0643688664335968	-0.1159075638643968	0.0041433509659462	0.0134345633609792	-0.1741391834422145	-0.1687703950776651	0.0303244552099212	0.0284834462546711	0.0093921362261942	-0.000936885863285	8.777551208234667e-07	8.821222289138942e-05	-0.0034367601841214	0.0010992495427112	1.181132056316216e-05	1.2083495571510012e-06	0.0023051972795529	-0.0002388134794396	5.313934497658091e-06	5.703187796209592e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.7085973468336	5.313455396539666	706790.9456528804	28.2328082510165	1039.7980500200838	-7.600040307467907	1081179.9848255687	57.76061267513688	757.3645777875637	3.222222158841987	573601.1036873346	10.382715640932316	824.02879771428	834.4412384074443	1.093956	47.993046	0.4383597362025733	0.2899887024984822	0.0305833213	0.0671814032	-0.0304535103	0.0883928335	0.0044833968	-0.000904215	-0.0525196098	-0.0155983429	-0.0050725519	-0.0379948662	0.0164602073	0.0016384226	0.0081235147	-0.0054351025	-0.0264357079	-0.0023624014	-0.0837359812	0.0110153017	0.0812847909	0.0113484321	0.097680802	-0.008906347	-0.0552239498	-0.038259719	-0.0164998397	-0.0585386438	-0.0663676274	0.0036386768	-0.0318232452	-0.0285569413	-0.0346414705	-0.0195758412	-0.014128017	0.0483306942	-0.0504335248	0.1284189513	0.0168548414	-0.0265556678	0.0874635982	0.0900920352	-0.0218095494	0.0185531091	0.0442534784	-0.0514490763	-0.0925215042	0.0476258908	-0.0981745451	0.0023145255	-0.0238418164	-0.0520741428	-0.0293473705	-0.0856885754	0.0246953073	-0.0288835644	-0.0091488205	-0.0601146184	0.0289061492	0.0178673555	-0.0099018789	-0.0350795192	-0.1164849829	-0.0165018433	0.0072468005	-0.0003373344	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0127620577928979	0.0057235943025233	0.0001628701191092	3.275953173987718e-05	0.013403480067808	0.0777723465014048	0.0001796532779281	0.0060485378803345	-0.1775432409962647	-0.0034040575540502	0.0315216024234577	1.15876078312863e-05	0.0039475751784446	-0.0054445610477495	2.9643245002672214e-05	1.5583349789471916e-05	-0.0025343109567574	0.000902449227364	6.422732025540608e-06	8.144146079698807e-07	0.0016230127977746	-0.0006821844817783	2.6341705417401343e-06	4.6537566717912805e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.7562151069875	-3.952382239846088	700160.9635201711	15.62132536985078	1046.0923483845656	6.294298364481847	1094309.2013487355	39.618191901118855	756.3732705438125	-0.99130724375118	572100.5243931434	0.9826900515135616	823.7862256391332	821.9746475446547	0.7549949999999999	33.122463	0.2049515005801968	0.1139598480209143	-0.0002988061	0.0194701238	0.066588853	-0.0064294448	-0.0092957517	0.0380780289	0.0277108403	0.018164175	0.0286736716	-0.0319129829	0.0422214416	-0.028142543	0.0242044512	-0.0326520865	0.0011659016	-0.0117620262	-0.0136662053	-0.0596915502	0.1181742945	-0.0224982201	-0.0015236562	-0.0254466329	-0.0743421822	0.024343932	-0.0250543312	-0.0431294885	-0.0699200559	0.0353906892	0.0040926523	0.0067706448	0.0426658813	0.0365691783	0.019661496	0.0511796384	-0.1023440447	0.0604024669	0.010413956	-0.0089269007	0.047119024	0.0014076895	-0.0124303336	0.0241104094	0.0230235645	0.0049113511	-0.1001466015	0.0758100659	-0.0428327473	0.0293463271	-0.0355229448	-0.051146052	-0.0291284985	-0.0153986451	-0.0150070791	-0.0147546686	-0.0323736177	-0.0274166378	-0.0194309232	-0.0418338375	-0.0192830951	-0.0247288305	-0.0067409192	-0.0327240216	0.0647990233	9.04293e-05	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0119860564889506	-0.0007760013039472	0.0001436655501563	6.021780237279094e-07	0.018388849411977	0.004985369344169	0.0003381497826963	2.485390749778005e-05	-0.1147384127813992	0.0628048282148655	0.0131649033675947	0.0039444464470987	0.002545004640091	-0.0014025705383536	1.967204115057508e-06	6.477048618084721e-06	-0.0014862922905054	0.001048018666252	2.2090647728157887e-06	1.0983431248126208e-06	0.0013458959680359	-0.0002771168297386	1.8114359567752928e-06	7.679373732442756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.6954409699241	-0.0607741370633903	700059.2609398557	0.0036934957357997	1041.0448795050293	-5.047468879536382	1083774.4411436408	25.476942089888254	757.1537001184956	0.7804295746831258	573281.7256031288	0.6090703210400846	825.6823157680873	810.72861886308	0.74546	32.704144	0.2185079391461392	0.1100104997460788	0.0479803366	0.0376889051	-0.0282316808	-0.0136710175	0.0276597635	-0.0259781091	-0.0333479463	0.001486507	-0.0350820861	-0.0208652853	0.0776269635	-0.0549552741	-0.0002697083	0.0091620089	-0.0421560258	0.0006049954	-0.0750757696	0.0557570281	0.1369342609	-0.0586560316	-0.0012507303	-0.0022260646	-0.0053071906	-0.0730295429	0.0814699685	0.0013450279	0.0556633367	-0.0232841101	-0.0402111288	-0.0255776957	-0.0572891264	-0.0351364434	-0.034195529	0.0562313939	-0.1239565691	0.0571660167	0.071605893	0.0611340988	-0.0058107649	0.0485503229	-0.0537478647	0.0265145172	0.0517061619	0.0198729371	-0.084646321	0.0811099485	-0.1379211046	0.0086860914	-0.0323908944	-0.0123813844	-0.0085056613	0.0155797832	0.0359683098	0.0222374061	0.0558022263	-0.0476063282	-0.0106141129	0.0627888218	-0.0291301825	0.0103495911	-0.1045994052	-0.0560560524	-0.0202459659	0.0338417386	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0120127286823361	2.667219338549874e-05	0.0001443056503954	7.114058999934427e-10	0.0853156382355422	0.0669267888235652	0.0072787581275379	0.004479195062234	-0.0609626277230006	0.0537757850583985	0.0037164419788931	0.002891835058647	0.001375994528752	-0.001169010111339	1.3665846404128216e-06	1.8933609431554384e-06	-0.00194679950515	-0.0004605072146446	3.790028313252285e-06	2.120668947397277e-07	0.0010198394326037	-0.0003260565354322	1.0400724682934369e-06	1.063128642980495e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.0409260661182	-9.654514903805875	683996.6933883025	93.20965802780977	1040.6103215582143	-0.4345579468149481	1082869.84133349	0.1888406091400232	756.0071687153691	-1.1465314031265734	571546.8391490285	1.3145342583553892	824.2859763049205	781.2819927318676	1.290236	56.604069	0.7358093318672826	0.4318124145609624	-0.0880740558	-0.0470730713	-0.1834148123	-0.0124987985	-0.0082830256	0.1757567113	0.1158577636	0.094335671	-0.0106858117	-0.0962449068	-0.0183077242	0.0117928665	0.081904288	-0.0475016837	0.0975374387	-0.0160445249	-0.013254703	-0.1068713809	-0.0768348043	-0.0289890834	-0.04334438	-0.0619079627	-0.1618877027	-0.0086591863	-0.2799281049	-0.1291195204	0.0843069105	0.0710363764	0.0554614844	0.0519771997	0.2063780078	-0.0244610812	0.070118472	-0.0577329357	-0.0277384127	-0.0807639963	-0.1792318535	-0.0923934383	0.0560722921	0.0703863852	0.0774312894	-0.0137418716	0.0031725143	-0.1189402059	0.0224061506	0.025487404	0.0033496371	0.0269020312	0.0379451604	-0.0224540858	0.1303122873	-0.0527583511	-0.0947091295	0.0925499649	-0.0785971873	-0.0670489977	-0.0083372415	0.0040080692	-0.0822462157	-0.0441840211	0.0313498096	0.0108314305	0.0169402496	0.0110303375	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0037782923710807	-0.0157910210534168	1.4275493241366616e-05	0.0002493563459094	-0.0642974194250598	-0.149613057660602	0.004134158144722	0.0223840670225546	-0.2873156115585544	-0.2263529838355538	0.0825502606452661	0.0512356732912584	0.0073961182477233	0.0060201237189713	3.6241889591720845e-05	5.470256513430558e-05	-0.0011459668382132	0.0008008326669368	1.3132399942843585e-06	6.413329604331078e-07	0.0009597504321576	-6.008900044610012e-05	9.211208920267e-07	3.6106879746114206e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.9027157057766	11.861789639658356	703757.766418527	140.70205345550627	1047.1273804644195	6.517058906205193	1096475.750918277	42.47205678694843	760.7912284874842	4.784059772115143	578803.2933434953	22.88722790317039	830.5171554892071	827.5919456884023	1.235412	54.198887	0.6442519581004956	0.3684134667738976	-0.0269113255	-0.0295378513	0.0059289527	0.161490903	-0.139850863	0.0591729437	0.0502785076	-0.0546198834	-0.1701129088	-0.1232525808	0.0048689766	0.0496599306	-0.0227261079	0.0518082082	0.1200345806	-0.0789910254	-0.0811545883	-0.0457434069	-0.1917662727	0.0819300942	0.0232640929	-0.0524331005	-0.076835396	-0.0124314435	-0.1289535395	0.0237530985	0.0879918446	-0.0444870043	0.0505212507	-0.0434943888	0.2374708968	-0.1564647534	-0.0656445519	-0.0683459957	0.1556395164	-0.1131615558	-0.0820432044	0.008876857	-0.0012105625	0.020337627	0.0901993563	0.0199154312	0.0320666784	-0.2536614014	0.0372773373	0.0260253429	0.1216956799	-0.0173796323	0.092800229	0.105395688	0.1223900227	-0.0247149484	0.0229528416	0.0320407865	0.0155262303	-0.0393010866	0.1220661977	0.0307704875	0.0608002988	-0.0663668026	-0.017100275	0.0834377921	0.0561529765	0.0444162231	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.000120488368509	0.0038987807395897	1.4517446945960582e-08	1.5200491255395607e-05	-0.1695357635927905	-0.1052383441677306	0.0287423751369905	0.0110751090831657	-0.5763423463424147	-0.2890267347838602	0.3321705001874798	0.0835364534198199	0.0101511596915488	0.0027550414438255	7.5902533571960975e-06	0.0001030460430833	0.0002278518656571	0.0013738187038703	5.191647268342115e-08	1.8873778311038715e-06	0.0001668486116671	-0.0007929018204904	2.7838459215238743e-08	6.286932969371489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.8381506634188	-8.064565042357799	690292.0325978098	65.03720932241944	1034.2945533775774	-12.832827086842144	1069765.2231465222	164.68145104078943	752.9519492651443	-7.839279222339883	566936.6379021804	61.4542987258098	816.0519359063665	829.7693074819204	1.453709	63.77581	1.5153543451650144	0.7687890408870606	-0.1957763995	0.0041312212	-0.1260249165	0.0991556403	0.0563849357	-0.027292125	-0.2660898943	0.0304219469	-0.0933927521	0.0179518646	-0.0395255725	-0.145900584	-0.1102790439	-0.1072454203	0.1251085963	0.0830325028	-0.1285130297	0.2690944015	-0.1415738519	0.1305935928	-0.1947972352	-0.0661412554	0.0469843164	0.0828539568	0.2019303311	0.102741914	-0.0098965928	0.1310089797	0.0482317343	-0.054049584	-0.2351418889	-0.2705283325	-0.0928487788	-0.0291473139	0.12810252	-0.0749034755	-0.1202960411	0.0626681559	-0.0652381546	-0.1529056362	0.1965113786	-0.1292052352	0.0831879767	0.0048668665	0.2100549314	0.0206348295	0.0434506659	-0.0191852985	0.0292590141	0.075237463	0.1613977328	0.1065295774	0.0006784773	-0.0311658393	-0.023552349	-0.0129482909	-0.0412131259	-0.1281058156	-0.1177052548	0.1718896649	0.1268648284	0.0563393826	-0.0815346608	0.0606343548	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0722700769958493	0.0721495886273402	0.0052229640289859	0.0052055631390944	-0.128387486381996	0.0411482772107944	0.0164833466594872	0.0016931807174163	-0.0685386721484349	0.5078036741939798	0.0046975495798706	0.2578645715249055	0.0216025680959297	0.0114514084043809	0.0001311347544439	0.0004666709483392	-0.0015597130010813	-0.0017875648667384	2.432704645742036e-06	3.1953881527974745e-06	0.0048129314432058	0.0046460828315387	2.316430907699906e-05	2.1586085677518665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.3621261454458	-8.476024517972974	676279.4665184581	71.84299162927898	1031.0675824133264	-3.226970964250995	1063100.3595036615	10.413341604118996	753.2422591196538	0.2903098545094735	567373.9009236797	0.0842798116253117	824.8874042709303	776.2841039420463	1.457944	63.961617	0.4521750547842873	0.278340608340625	-0.1237070961	-0.1286442043	-0.1921543316	0.0933656533	0.0459560391	0.0726342109	0.0518984701	0.0069432138	-0.1142485965	-0.1239371145	-0.0052179401	-0.0326028376	0.0760086644	-0.0762252883	-0.0015948481	-0.031762915	-0.1133240528	-0.0930769902	-0.1189033006	0.0697267255	-0.2561654016	0.0109073414	0.0290335493	-0.1026899867	0.0424441782	0.1625813619	-0.0198602679	0.0134879895	-0.0968698563	0.0354876477	0.2242114742	-0.1401429083	-0.043761061	-0.0240223881	0.0195533179	-0.1858918153	-0.1027697241	-0.0075327629	-0.1488858983	-0.0978096772	0.1859257603	-0.0919109674	0.0415444437	0.0265970001	0.2761044661	-0.0382334603	-0.0437467868	-0.153831452	0.1178964928	0.2756299329	-0.1173509788	0.1550751051	-0.0397664314	0.011613599	0.206492225	-0.0992152511	0.1127190068	0.0095137238	-0.0054058407	0.0952855891	-0.2038977969	0.0647746947	-0.0145523796	-0.0748101673	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0455158509631843	-0.0267542260326649	0.0020716926889028	0.0007157886106069	-0.0474291137169728	0.0809583726650232	0.0022495208279775	0.0065542581045687	-0.075735756821949	-0.007197084673514	0.0057359048613933	5.179802779773153e-05	0.026331096076775	0.0047285279808453	2.2358976865636937e-05	0.0006933266206043	0.0002491665875981	0.0018088795886794	6.208398837528165e-08	3.272045366340956e-06	0.0046050315844688	-0.000207899858737	2.1206315893955223e-05	4.322235126286456e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.7493570898862	4.387230944440375	683514.4994485402	19.24779535985519	1034.2062251006428	3.138642687316405	1069582.5160369214	9.851077918644748	754.3176468228254	1.0753877031716002	568995.1123083248	1.1564587121326897	821.3696946636982	798.2518020794843	1.340862	58.825069	0.9404950314703588	0.5292284339175598	-0.1310689001	-0.0508999996	-0.022618045	0.0543667676	-0.1700192633	-0.0082276574	-0.1860396064	0.0116684926	-0.0772100014	0.067754547	0.0691361129	0.0854525244	-0.0770895108	-0.0609063959	0.0398275304	-0.0380375256	-0.1429322104	-0.1140892307	-0.0559210992	0.1599884559	-0.1426364452	-0.0200362784	0.0982857305	0.0619823226	0.1257237932	0.1054624956	0.0265191464	0.0526910195	-0.0403325841	-0.0475775426	-0.0136715712	-0.1943695041	0.0752727051	0.1429848569	0.1492756951	0.0418423467	-0.0796158672	0.0220548376	-0.1528079185	-0.0565127553	0.1590116489	-0.0623087441	0.0501289224	-0.0855458831	0.1479268257	0.0416535191	0.0832547378	0.0031188897	0.1542412591	-0.0563243562	-0.0174411146	0.0492451852	0.0084344155	0.0143657336	0.0076021735	0.1503844404	0.0079264885	-0.0752057523	0.0484239193	0.0312114838	0.0054640299	0.0945276008	0.0076922409	-0.0493261941	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0497489553786039	0.0042331044154196	0.0024749585612623	1.791917299184494e-05	-0.0171571957065737	0.0302719180103991	0.0002943693645136	0.0009163890200283	-0.373986121815804	-0.298250364993855	0.1398656193108254	0.0889532802189677	0.0169495124118783	-0.0093815836648967	8.801411206145665e-05	0.0002872859710004	-0.001840906101824	-0.0020900726894221	3.388935275732836e-06	4.368403847068129e-06	0.0039218950577739	-0.0006831365266948	1.5381260844191343e-05	4.666755141047711e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.7682124946152	11.018855404729038	701855.5778664228	121.41517443032632	1055.4014576203233	21.19523251968053	1113872.236747103	449.2378815633231	755.0768190187829	0.7591721959574897	570141.0026195238	0.5763424231149172	824.7506077197713	824.9655519310204	0.973206	42.695606	0.3644454332644457	0.1947758774655655	-0.1288597294	0.0155801553	-0.0605862839	0.1118562609	-0.088320441	-0.0124578647	-0.0366570558	-0.0607270652	0.046020937	0.0028382857	-0.0077368747	0.1605248605	-0.1979688569	-0.0488919616	0.0821028072	-0.0443761367	-0.0844657771	-0.0860858943	-0.1346210697	0.0983254126	-0.0442410867	0.0083971164	0.0379205391	0.1909248121	0.0660992802	0.1022502935	-0.0394006788	0.0371010662	-2.85424e-05	-0.033177218	0.0454660778	-0.1373546384	0.0951198794	0.0247409196	0.1946337224	0.0121373518	-0.0014800677	-0.0587425859	-0.012463891	-0.2103902916	0.1499748886	-0.0547766259	0.0662922916	-0.119262738	0.1195250991	0.0242114684	0.096748364	-0.0294495089	0.0923026119	-0.0588987477	0.0865531663	0.0179108569	0.0548147107	-0.0197075219	-0.0461838507	0.1062934402	-0.077427855	-0.1354733708	-0.0331205058	0.0903616849	0.0382757287	0.0638715	-0.0160289839	-0.0184257519	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0534830336096376	0.0037340782310336	0.0028604348840896	1.3943340235479722e-05	-0.1340850678641629	-0.1169278721575892	0.0179788054241371	0.0136721272873015	-0.3084378845218012	0.0655482372940027	0.0951339286082839	0.0042965714123508	0.015711799334157	-0.0012377130777212	1.5319336627623316e-06	0.0002468606383168	-0.0040067296513364	-0.0021658235495124	1.6053882498898313e-05	4.690791647622493e-06	0.0037607267733712	-0.0001611682844027	1.4143065863950956e-05	2.59752158973097e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.5365340707991	-0.2316784238161062	701467.4459033269	0.0536748920619153	1040.1183105842051	-15.28314703611818	1081846.100012541	233.5745833276079	755.6900649976878	0.6132459789049562	571067.4743362097	0.376070630643098	820.8659663535768	811.2688757427319	0.974844	42.767498	0.8065361077877701	0.5195703361058249	-0.0318177984	0.0188935266	0.0003334255	0.0851784421	-0.0984475645	-0.0247870813	-0.1009748513	-0.0389515854	0.011556788	0.0254607581	-0.0766078616	0.0350061677	-0.1360979448	-0.0152004187	0.1042577138	-0.0315377592	-0.1484873157	-0.0188276376	0.0279842495	0.040141489	0.1350390616	-0.1229509931	0.0522074252	0.1100366378	0.0669147713	-0.0439688126	0.037960893	0.0290728087	0.0507015517	-0.0670078008	-0.0559437215	-0.1123866831	0.0030596395	0.041994034	0.1095467226	0.2678810959	0.0187932278	-0.0657818212	0.0194482619	-0.1072061403	0.0296925699	-0.0066822867	0.0504021937	-0.1621043729	-0.0767896082	0.0874140119	-0.0375546837	-0.0191217201	-0.0483856311	-0.0399104897	-0.0115907154	-0.0836722995	-0.0003177729	-0.0045750114	-0.0385513384	0.0434312884	0.0016319226	0.0066967847	0.0840836013	-0.0682379123	-0.0803659894	-0.0867368853	0.059787423	-0.0301998198	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0531658424026346	-0.0003171912070029	0.0028266067983817	1.0061026180001967e-07	0.008560998181494	0.1426460660456569	7.329068986354358e-05	0.0203479001583019	-0.249858612170911	0.0585792723508902	0.0624293260759737	0.0034315311491597	0.0062602154769438	-0.0094515838572132	8.933243740993313e-05	3.919029781776669e-05	-0.003055078089218	0.0009516515621184	9.333502131219903e-06	9.056406956823916e-07	0.0020640906290184	-0.0016966361443527	4.260470124801574e-06	2.8785742063243345e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
