global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
865.0541058191758	0.1743312597933481	0.0303913881411358	748318.6059946137	809.221932110302	2.131302083877358	654840.1354083301	4.5424485727399695	845.3177923050217	1.485120504981296	2.2055829143159	714562.1699874358	847.3124923706055	620.6326352105477	1.028753	21.118006	0.0902393158024126	0.0574219882233936	0.011051841	-0.0197348161	0.0386189045	0.0475443081	5.87762e-05	-0.0041301221	-0.0740317815	0.0182720276	-0.0429827751	-0.0149678365	0.0543111381	0.103995626	-0.0744930839	0.0435297262	0.0209086811	0.0104345967	0.102997752	0.0202868185	0.0546968671	0.0444580321	0.0339613931	0.0932117292	0.1890183929	0.0192502291	-0.0036739036	-0.1065268941	0.1160340099	-0.1451509351	-0.0857187344	0.1776824146	-0.0241688636	-0.0106151565	-0.1831774875	-0.0697274868	0.0884428762	-0.1200883957	0.1268549255	-0.0208984713	0.0913297545	-0.0409073005	-0.0393884306	0.0793429688	0.130995251	-0.0275426408	0.0607256603	-0.1160087293	0.0539495611	-0.0096139375	0.0097619003	0.1041333772	0.0066000375	-0.0896672697	0.014291146	-0.1041216145	-0.0359241909	-0.022580489	0.027270313	0.1280929284	0.0388352923	-0.0591523281	0.003137319	0.0408922254	-0.0105887552	-0.1865814769	0.0688256922	0.0375576828	-0.2257202923	0.1529432419	0.1035981772	-0.1638026948	0.0721683546	-0.0540280069	0.013622762	-0.0207546387	-0.0492727753	-0.0079488822	0.0616265928	0.0583670081	-0.0835315512	0.007807142	0.0686437865	-0.0136766953	-0.0417297812	-0.1345848802	-0.0071692504	-0.001718856	0.0377098039	-0.00582263	-0.0276509528	0.0434943814	0.0252349796	0.0566584853	0.0158064313	-0.0896465297	0.0238309794	0.0261977556	0.0100346026	0.082978729	-0.0526628957	0.1091829923	0.0555787436	-0.0151740128	-0.0812449131	-0.0052332205641079	-4.36507542645008e-05	1.9053883478598344e-09	2.738659747260181e-05	-0.0377107341087707	-0.0419021907370761	0.0014220994670224	0.0017557935885663	0.0443323797573569	0.037067513413902	0.0019653598949505	0.0013740005506898	0.000153024083165	-0.0001615062622617	2.608427274977732e-08	2.3416370028488843e-08	-0.00024198461394	6.29838308249e-05	5.8556553383690856e-08	3.966962945379623e-09	0.0001990187824193	-2.912485670000732e-08	3.960847575566067e-08	8.482572777959614e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.2095888164171	-1.844517002758721	3.402242973466016	745130.7942246079	812.2564050195051	3.0344729092031457	659760.4674952104	9.208025836687804	844.088776011884	-1.2290162931377608	1.5104810487980824	712485.8617892404	845.8012910997545	612.8827493771732	0.998619	20.49942	0.0225867996501969	0.0141188286670216	0.0276383307	0.0227446189	0.1405427165	0.0909679789	-0.0251610683	0.0598518725	-0.1293684461	0.0530406769	0.051752393	-0.1723154637	0.0131073212	0.0399205362	-0.0509909017	-0.0415903715	0.0644863161	-0.0608865493	0.1025896329	-0.0685876994	0.0412003985	-0.0102679175	-0.0212089825	0.0573800809	0.048469137	-0.0098245095	0.0701551322	-0.0123607359	-0.0235358768	-0.0228435611	0.0136711723	-0.1265277854	0.0649556593	-0.204668532	-0.1234014836	0.0668900531	0.0137655047	-0.0765624217	-0.0058258434	-0.0580199996	-0.168979361	-0.0790819636	-0.2319344813	0.0860011072	-0.0407464264	0.0062111643	0.0096284331	-0.05654826	-0.076352449	-0.0196016964	-0.0903042077	0.127265314	0.0336116646	0.0169425327	0.0632969267	-0.0581970951	0.050999577	0.0846658547	-0.0545094019	-0.0008235319	0.1529114422	0.0740321947	-0.0669447038	0.0182874258	0.0287974639	0.1389015308	-0.0328958822	0.1477845027	-0.0329528989	0.0492601417	-0.1294473451	0.0195745433	0.048181595	0.0320306186	0.0699741881	0.049475275	-0.0043704009	-0.0224962021	0.0682454047	-0.0645101748	-0.063049008	0.0886367655	0.035614519	-0.05966558	-0.0046540269	-0.1556196586	-0.0367361882	0.0157149734	0.0331563125	0.0377727331	0.0025449591	0.1277660324	-0.1050223217	-0.0173529142	-0.0103668013	-0.125782567	0.0220086814	-0.0145525224	-0.0827850693	-0.1930913275	-0.064697614	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	-0.012166589572871	-0.0069333690087631	4.8071605811676616e-05	0.0001480259018346	-0.0377139828251955	-3.248716424805731e-06	0.0014223445005391	1.0554158408802531e-11	0.0559827003067709	0.011650320549414	0.0031340627336377	0.000135729968904	0.0001360303553271	-1.6993727837900008e-05	2.887867858286177e-10	1.8504257570417084e-08	-0.0003049862313888	-6.300161744879996e-05	9.301660133674265e-08	3.969203801164936e-09	0.0001990206646445	1.882225200000717e-09	3.9609224955538536e-08	3.542771703517739e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.8330219586279	0.6234331422108426	0.3886688828068846	746207.4898261754	806.48294877241	-5.773456247095055	650414.7466606417	33.33279703712092	842.9370464716574	-1.1517295402265972	1.326480933830569	710542.864314361	844.9748236578864	608.7957869884018	0.974214	19.998447	0.1434798445366045	0.0682731055576321	0.0288333074	0.0190153917	0.1134717075	-0.0164995368	0.0007535947	-0.0059704775	-0.0537631954	0.0372648636	0.0565404275	-0.1817411023	0.0795567418	-0.0042239053	-0.0047868627	0.0078376591	0.0686028561	-0.1665519765	-0.0023722306	0.0125351379	0.0588478162	-0.1170078741	-0.139603892	-0.0542668143	0.0235215476	-0.1762266367	-0.1346860937	0.1882410886	0.0237002019	-0.005490287	0.1355128557	0.0078430299	-0.0824278755	-0.0230278363	0.0728678315	0.0202940065	-0.1060858536	-0.0216114416	0.0109547337	0.0326685547	-0.0382359611	-0.3028863233	0.0775412867	-0.0321240885	0.021235107	0.0955346307	0.0016142648	0.0053033383	-0.0628218386	-0.0760132831	-0.1634079239	0.0304044586	0.0467670114	-0.0380628195	0.0714190446	0.0617292481	0.0346651668	-0.1514634293	-0.0433808014	0.0368316075	0.0165711789	0.1984066636	0.1453373333	-0.0522110442	0.0723861981	0.0026052093	-0.0194359902	-0.0972409545	0.0500333261	0.0993473478	-0.0717281886	-0.0153113187	0.0849961437	-0.2128281118	0.2771315603	0.0489026534	0.0125404732	0.0088656433	0.0971822232	-0.070928445	0.0177768366	0.1439694598	-0.0169387367	-0.033530215	0.0431452966	0.0705180856	-0.0396028011	0.1403764853	0.0750569749	-0.021533782	-0.0315032968	0.0154924657	-0.0222560357	0.1187359245	-0.0222976675	-0.1836465676	-0.0811253058	-0.0148780181	-0.0590698606	0.0127740913	0.0169073171	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	0.0118386923531375	0.0240052819260085	0.0005762535603471	0.0001401546366322	0.018300633242589	0.0560146160677845	0.0003349131770797	0.0031376372132213	0.0602374192788417	0.0042547189720708	0.0036285466813749	1.8102633531299236e-05	-0.0004070082172587	-0.0005430385725858	2.948908913160232e-07	1.6565568891610517e-07	-7.695637527338484e-05	0.0002280298561154	5.922283695218037e-09	5.1997615280016936e-08	-0.0002140154580691	-0.0004130361227136	4.58026162925267e-08	1.7059883866628406e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.9662980394224	2.1332760807945306	4.550866836890073	749897.6293401018	804.2988109486625	-2.184137823747505	646896.5772934324	4.7704580331244895	845.2300994640974	2.293052992440039	5.258092026138217	714413.9210400879	847.0763271228687	611.6853886622088	1.186578	24.357798	0.1334950338644275	0.0778540250498132	0.0300278958	-0.0668392943	0.055664797	-0.1075314285	-0.0301153462	-0.0805415686	0.0449220888	0.1038099871	0.0718583822	0.0049017901	-0.0023971237	0.0762091698	-0.1062985912	0.0495193699	0.0132427761	0.0379313408	0.0563961217	-0.1099866958	0.050833382	0.0132514733	-0.0338710883	0.0321626741	-0.0146465262	-0.0784749993	0.1611085509	0.1428222639	0.0836672988	0.0392052478	0.0835631179	0.1513941032	0.1898986075	-0.0162977046	0.1463214692	-0.0790840938	-0.0225904295	0.0859559208	-0.0398051185	0.0364152972	-0.0496014726	0.1325377853	0.0416214424	0.1139308868	0.0750649437	0.1277381465	0.0278038201	-0.1214609581	0.067242416	0.0170404106	0.0161090196	0.0375866721	0.0708165614	0.0438016487	0.1179111121	-0.0587864348	0.0555294556	-0.0607278563	-0.1736958936	0.018202628	0.0978698345	-0.0195812753	-0.0357213494	-0.0274967758	-0.0918902848	-0.0518243639	0.1790606566	-0.0686364854	-0.0076769282	-0.0347152788	-0.0894896907	0.1155995882	0.0236989293	-0.1938834733	-0.1480512996	-0.0925908801	0.0618196703	-0.0348158823	0.1067295771	0.0769384301	-0.0688294707	-0.0917927758	0.0443231658	0.014780649	-0.0346076276	0.0351604049	-0.0299146398	0.1142792854	0.022366023	-0.023682646	-0.0994861374	0.0618175281	-0.0505504007	-0.0067991695	0.1823751517	0.1620777566	0.0536033921	-0.093117424	0.1731485461	0.0071331521	0.0762719661	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0119307950293006	9.210267616309964e-05	8.4829029564048e-09	0.0001423438700311	-0.0493543081958591	-0.0676549414384481	0.0024358477374918	0.0045771911010398	0.0332432581916961	-0.0269941610871456	0.0011051142151997	0.0007286847327987	-0.000899040720421	-0.0004920325031623	2.420959841681588e-07	8.082742169751107e-07	-0.00030487883179	-0.0002279224565166	9.295110207363512e-08	5.1948646184568344e-08	-0.0002691370716436	-5.512161357449998e-05	7.243476333289227e-08	3.0383922830565007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.2761375579778	3.30983951855535	10.95503763859071	755641.0033277164	804.3834702190868	0.0846592704242539	647032.7671617005	0.0071671920687669	846.8315162513646	1.601416787267226	2.564535726541284	717123.6169165852	848.7261682458826	627.7379419502024	1.072186	22.009592	0.2561475849406714	0.1456052866280501	-0.0996310415	-0.0577912561	0.0708244478	0.0089902177	0.0610065292	-0.031641164	-0.0454959651	0.1846030678	-0.0359551693	0.02688344	0.0292872174	0.1810440134	-0.1143979605	0.1343426891	-0.0119097058	0.0981594405	0.0769137395	-0.0006958758	0.0598779352	0.0742242212	-0.0272983149	0.0868064833	-0.1165889562	-0.0921896906	-0.0266850948	-0.1889121655	-0.0596391089	0.0757957128	0.1634656735	-0.0444989924	0.2172324329	-0.0680518635	-0.1012534208	-0.0263979621	0.1613661386	0.0923045696	0.006034126	0.0374787195	-0.0202473932	-0.0590085014	-0.0685783007	0.1311740008	-0.1666429451	0.0755764859	0.1088456265	-0.1842237103	0.1407457751	0.0361455334	0.0462718269	0.1224581102	-0.0645995338	-0.0532531053	0.0527341108	-0.1146163947	0.0404657295	0.0156788231	-0.0429214908	-0.1766664599	0.0111034492	0.0297820213	0.0662539226	0.1739709916	0.0254142557	0.1329002278	0.2015140768	0.0576236108	-0.1742697251	-0.1086029259	-0.0587774079	0.1107504584	0.0448004677	-0.0394191109	0.0056302087	0.1446460042	-0.0232675726	-0.0611419184	0.0605550975	0.103431153	0.0131265705	-0.1158706785	0.1446427108	-0.1093909192	-0.0338374489	-0.1237284005	0.0724505905	-0.0109470093	-0.019423852	-0.101392788	-0.1156646655	-0.0361727008	-0.0612239736	-0.0791878995	0.1523583305	0.004048464	-0.0268439065	-0.1470423258	0.2646364256	-0.0823349932	0.0732688441	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0044966102604888	-0.0074341847688118	5.526710317683336e-05	2.021950383473315e-05	-0.0572480416091281	-0.007893733413269	0.0032773382680804	6.23110271997595e-05	-0.0562698553251195	-0.0895131135168156	0.0031662966183098	0.0080125974914743	0.0007197193327401	0.0016187600531611	2.6203841097101272e-06	5.179959179198548e-07	0.000864817849669	0.001169696681459	7.479099131061131e-07	1.3681903266161971e-06	-0.000506811401859	-0.0002376743302154	2.568577970542848e-07	5.6489087243339e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.831064455378	-1.4450731025997356	2.0882362718572263	753130.7564337546	823.1624094917175	18.778939272630737	677596.3524002101	352.64856020515305	845.9076587981598	-0.923857453204846	0.8535125938421443	715559.7672133839	847.8913219761204	636.5230157511847	1.167205	23.960121	0.13195556163358	0.0648330410668071	-0.0476157669	-0.0908801914	0.1487662464	0.1316692766	-0.0455448397	0.119413571	-0.1473416036	0.1670600461	0.0827200855	-0.0398014325	0.0760779281	0.1018292565	-0.0993440401	-0.004790196	0.0923026171	-0.0011910935	0.1429087397	0.1265752139	-0.0514757336	0.0349517878	-0.0026705486	-0.0111563526	0.0371180565	0.0329958123	0.1613671136	-0.0410854727	0.0505333611	-0.1204125093	0.0595799819	0.0169378406	-0.1164307083	0.0970287526	-0.029815795	-0.1535324151	0.0701354587	0.0305854513	0.0274350726	0.0082551856	0.1189758896	-0.1038254975	-0.1746668809	-0.0199882555	0.0456120947	0.0986661601	0.0469432796	-0.1361653202	-0.0288547572	0.0428854602	-0.0510048632	0.1822303662	-0.0524174876	0.0267760138	-0.0265763107	0.0198527065	-0.040260656	-0.0068594323	-0.1210492847	0.0833502419	0.044201478	-0.1119463352	0.0464491552	-0.0565128672	0.06004905	-0.0713990739	-0.0653701051	-0.1076689765	-0.069111041	-0.0358639896	0.0648725533	-0.1460276417	0.1345082647	-0.0333247591	-0.0525059036	0.1305974433	0.0740540778	-0.0889262847	0.0283408841	-0.0205912656	-0.0176194912	-0.0118947709	0.0382294501	-0.1871771533	0.0100762209	-0.1545281971	0.0552982737	0.0391618567	0.0092046805	-0.068267933	-0.0290948242	-0.0253019054	0.1429373192	0.1257197792	-0.1391022611	-0.1113762569	-0.1383603756	-0.0337644216	-0.0698175439	-0.1352052311	0.0284901919	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0157062376431866	0.0112096273826978	0.0001256557460589	0.0002466859009042	-0.0429677750215802	0.0142802665875478	0.0018462296903051	0.0002039260138114	-0.0435343774846259	0.0127354778404936	0.0018952420229739	0.0001621923958257	0.0013499912788726	0.0006302719461325	3.97242726081649e-07	1.822476453032078e-06	-8.664440820771446e-05	-0.0009514622578767	7.507253473665058e-09	9.052804281638556e-07	-0.0002139418094114	0.0002928695924475	4.5771097814223815e-08	8.577259818042329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.7896865823009	-5.041377873077181	25.4154908591522	744406.043272785	818.4980385112252	-4.664370980492322	669939.0390467232	21.756356643658904	841.9189709565485	-3.988687841611295	15.909630697817772	708827.5536565336	844.1110398163667	624.5506291700584	1.164948	23.913778	0.1626968769456998	0.0852428479279039	0.0567919792	-0.0687127842	0.0224955437	0.1064838084	-0.0521961236	0.0162954337	-0.1556980344	0.124362284	-0.2004608719	-0.0615870677	0.0015226074	-0.0618634175	-0.0499382926	0.0727110391	-0.0080429021	0.0062952616	0.0731976442	0.060775173	0.1055122128	0.0468384101	0.1717384842	0.1043798066	0.0252371398	0.1394733635	-0.1054650063	0.0117746862	-0.2089090506	-0.082601112	-0.0295197597	-0.0989490208	0.013803691	-0.0245104432	0.0543808335	-0.093509366	0.0487766645	-0.0457985129	0.086616388	-0.123137765	0.1485975957	0.0035595034	0.0413030075	0.1553256509	-0.1016665265	0.0844485289	-0.0779508939	-0.0527827927	0.0569220863	-0.0412044808	-0.0053264886	0.0627605924	-0.1124380426	-0.1068211851	0.0358806751	-0.176647877	-0.0949561899	0.1604484969	0.0594519005	0.0571280168	-0.1258997773	0.0809588489	-0.0936360831	0.0469817756	0.141685745	0.0085155601	-0.0670812086	-0.0560139142	0.0606991586	-0.0538730851	0.1016305505	-0.0741724552	0.0849876858	0.0643485632	-0.1399326345	0.1588264307	-0.0827071506	-0.0684591064	0.0638376362	0.0385305357	-0.0334569944	-0.0212858407	0.1057866719	0.0576263882	0.0051330565	-0.1176723267	0.1035878618	-0.0580229345	-0.0160784155	0.0747085904	-0.0189043767	0.0521654866	-0.0402497734	0.0081544583	0.0228043375	-0.0270897309	-0.1146246336	-0.112202174	0.1645191644	-0.0879765645	0.0083371478	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0003105369377607	-0.0153957007054258	0.000237027600211	9.643318971379289e-08	-0.0614726323088206	-0.0185048572872403	0.0037788845229754	0.0003424297432211	-0.0175709715043481	0.0259634059802778	0.0003087390396066	0.0006740984500967	0.0001660837319502	-0.0011839075469224	1.401637079659815e-06	2.758380601850588e-08	0.000785982660751	0.0008726270689587	6.177687430012216e-07	7.614780014794769e-07	-0.0002140654529854	-1.2364357399998545e-07	4.58240181618445e-08	1.5287733391489877e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.4975950063355	0.7079084240345992	0.5011343368191499	745628.0965817254	793.588333905062	-24.909704606163245	629782.4437102121	620.4933835663104	841.870257417512	-0.0487135390364983	0.0023730088854604	708745.5303242279	843.475346065212	605.3760943088963	0.983251	20.18395	0.1295259087846234	0.0628364582088981	0.0475521566	-0.027301029	0.0342855106	-0.0559941434	0.0230146477	-0.1077096704	0.0526280203	0.014965198	-0.1182846961	-0.0709443228	-0.0470932469	-0.0619647522	0.0109739654	0.0517087972	0.1302600933	-0.0673267087	-0.0051300911	-0.074126225	0.0677367111	-0.071738554	0.1334975896	-0.0221975864	0.0466701502	0.1302052695	-0.1904782477	0.0551586471	0.1415940935	0.0192000701	-0.0881693346	-0.0930875109	-0.0557559555	-0.0327486563	0.1289540509	0.0371457095	0.1491501487	-0.0153289801	0.0682796793	0.0031900476	0.0927226877	-0.0909130346	-0.0806551681	0.0109712982	0.0598168082	-0.0845881072	-0.0441757788	0.018467768	-0.0010002637	0.0489373593	-0.1337485612	-0.0810113303	0.0990326081	-0.1650638393	0.0583497601	-0.0609060439	-0.0714245513	0.0906757242	0.0671116678	0.0356608421	-0.0319824553	0.1054688525	0.0002296853	0.0368742433	-0.1622292911	0.012231678	-0.1998733626	-0.0463876266	0.0469272851	0.0325665457	0.130099407	0.0629091244	0.0021793507	0.0014014426	0.0248956148	-0.1095076148	-0.0335814116	-0.0595178008	0.0937443559	0.0055825026	-0.0250835741	0.0171465972	0.0192230661	0.0406552874	-0.0343631281	-0.0626487134	-0.0465495926	-0.0576724504	0.0923520651	0.1007992923	-0.0168212263	-0.1542806441	-0.0318401947	0.1046583072	-0.1999786584	-0.0117353848	-0.0445736216	0.0101589477	0.0246732854	-0.0437706573	0.0021011188	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0052787835824545	-0.0055893205202152	3.124050387769871e-05	2.7865556110391164e-05	-0.0279649783412168	0.0335076539676038	0.0007820400136247	0.0011227628744126	0.0081649688775513	0.0257359403818994	6.666671677138135e-05	0.0006623386273406	-0.0005957664562679	-0.0007618501882181	5.804157092879545e-07	3.5493767041401164e-07	0.000703697520489	-8.228514026200002e-05	4.951902003423665e-07	6.770844307937016e-09	-0.0006637900028034	-0.000449724549818	4.406171678217378e-07	2.022521707090028e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.8665674913833	7.368972485047834	54.30175548539205	758408.5783742241	787.1426081529913	-6.445725752070644	619593.4855698936	41.54738047090666	845.8147752130893	3.944517795577326	15.559220639626208	715402.6339687688	846.9806630108808	631.2188084471559	1.370748	28.138401	0.106663394929532	0.0461079616360683	-0.1367828611	-0.0877527002	0.0875209668	-0.0395867701	0.1280841419	-0.0360436122	0.1374773823	0.0477051598	-0.1508945259	-0.1332652281	-0.3055309959	0.1241562018	0.0307951424	-0.1504256565	0.2265365478	-0.0245960731	0.0399157524	0.0835493403	-0.0112871968	-0.1720060547	0.0692030188	0.0712009194	0.1490950077	-0.0547846208	-0.1020588622	-0.11818121	0.0234263033	0.0587060111	0.0667599211	-0.0743872307	0.0832018461	0.0564131309	0.0104427084	-0.0227859106	-0.0943824462	-0.0062189574	-0.1084644843	0.1835440977	-0.0386648777	0.127786422	0.0629030264	-0.0466528869	-0.0217118719	-0.0927444791	0.1377689729	-0.0034625207	-0.1709014997	0.1707880405	-0.1155228966	0.0115648601	0.0081197707	-0.2664018531	-0.0472090993	-0.0203011639	0.0802678951	0.0194052833	0.1811419243	-0.0231578066	0.0528738368	0.0204356956	0.0790956783	-0.1554524014	-0.0218884731	0.0407573873	0.1333998682	-0.1131323911	0.0689111343	-0.0503275456	-0.0079131092	0.0519178539	0.0167565454	0.0545905989	0.0209592963	-0.0180456178	0.0959179265	-0.019112519	0.1363979113	-0.1604711078	0.2591194011	0.1032343365	0.1272575963	0.0237046299	-0.0599196963	0.0907681907	0.0410165051	-0.0266226861	0.0683614594	0.1182893369	-0.0378281035	-0.00686881	-0.1140465187	-0.1343540162	-0.0528174852	-0.0658507078	-0.0921984679	-0.1135764912	0.1679386709	0.0431438774	-0.0314664339	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0155586266689766	-0.0102798430865221	0.0001056751738835	0.0002420708638245	0.0001289743572101	0.0280939526984268	1.6634384817758475e-08	0.0007892701782214	-0.0129630475300217	-0.021128016407573	0.0001680406012656	0.0004463930773186	-0.0009109067386195	-0.0003151402823516	9.931339756064617e-08	8.297510864624141e-07	0.0008810975498703	0.0001774000293813	7.763328923874458e-07	3.14707704244861e-08	-0.0002130986597961	0.0004506913430073	4.541103880689396e-08	2.0312268666172375e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.25433206623	-0.6122354251533579	0.3748322158127129	757342.60248004	819.3610536707914	32.21844551780009	671352.5362725095	1038.028231583453	846.9139003391049	1.099125126015565	1.2080760426387316	717263.1545875953	848.5082969459328	657.272904097637	1.390889	28.551853	0.5839747303148558	0.322440234962437	-0.1245637849	-0.1337422755	-0.097890734	0.0783315542	-0.0903098235	0.2301587296	0.1961519857	-0.0304397209	-0.0898436245	-0.199466139	-0.0896038073	0.1844323254	-0.0150048092	-0.1956394433	0.0395312967	-0.1999405916	-0.0461579701	0.2806408631	0.0410289541	-0.0266161249	0.0770780787	-0.1386674211	-0.0478401195	-0.1793963219	0.0512364307	0.0036657174	0.1088759109	-0.0562626225	0.1551732295	0.0230052167	-0.0184781916	-0.0392683933	0.0099896851	0.0063819873	-0.0274999806	-0.1372215094	0.1328683612	0.0732926826	-0.0149407859	-0.0305574277	0.0715994579	-0.0324759438	0.1752711061	0.1703253495	0.1757362184	-0.0711486703	-0.2981682103	-0.1019092506	-0.0734865161	0.0131886629	-0.0997156704	-0.1756044205	-0.1617824438	0.0455422721	-0.1403320531	-0.1442052977	-0.1934938555	-0.0673844648	0.0506078765	0.0050169812	0.2481060594	-0.017739017	-0.0223382033	0.0168260799	0.0303777292	-0.1386194274	-0.0402853308	0.1140770593	0.0869588266	-0.0346237506	0.0186072896	0.1073822258	-0.1183251845	-0.0928781736	-0.0963025149	0.1136181815	0.0587631303	-0.0539378594	0.3769328988	0.1910600928	0.0146397685	0.0230305487	-0.1400167473	-0.2412802163	-0.0659459085	0.0031060229	-0.0991168866	0.0556878043	0.2639435639	-0.0306586239	0.2151887698	-0.020082085	0.0951608637	0.1070814416	0.1969938322	-0.0014663272	-0.0529329169	0.2391957634	0.1958210257	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0571729591827221	-0.0416143325137454	0.0017317526705645	0.0032687472617092	0.2650333203849584	0.2649043460277483	0.070242660914276	0.070174312544389	0.1350779445884953	0.148040992118517	0.0182460511142526	0.0219161353474348	-0.0007357834359762	0.0001751233026433	3.0668171128696874e-08	5.413772646569428e-07	-0.00068473362406	-0.0015658311739303	4.6886013591834157e-07	2.4518272652519416e-06	0.0006342480567272	0.0008473467165233	4.022705974622295e-07	7.179964580028178e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
