global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
817.6286217414607	-0.0518249990226422	668516.5630908407	0.0026858305236968	876.6870477544437	4.614378683222185	768580.1797004023	21.292490632175305	796.7349352013405	0.234324104234588	634786.5569702842	0.054907785825342	809.4748728517883	496.55479411584514	0.814192	17.885023	0.0884279856346757	0.0441491224112829	0.0061818291	-0.0043346312	-0.016775567	-0.0444400699	-0.0459978895	-0.0804659005	0.2079999443	-0.0251180121	-0.0837172157	0.0505694777	0.0860963606	-0.0472509319	3.49366e-05	-0.0137540628	-0.0441304682	-0.0230724528	0.0350717047	-0.1229194686	0.0675810762	0.0261461295	0.0208941076	-0.0377358669	-0.0135245934	-0.0003888732	-0.0145380356	0.0317480976	0.0158153685	0.0303637027	-0.0153187613	0.0270925619	0.1264098942	-0.0348319829	-0.0332449792	-0.1397266624	0.0896648633	-0.1727067488	0.0852785046	-0.0405596187	-0.0026334544	0.0083917577	-0.1257384885	-0.0345127792	0.1501541119	0.0775043062	-0.094346253	0.1043094557	0.1386044847	0.0898496795	0.0145729451733984	-0.0078085597023687	0.0002123707310268	6.097360462545638e-05	-0.0194832286555595	-0.0314994687131075	0.000992216529208	0.0003795961988448	0.0638103185304714	-0.0044843716450345	0.0040717567509602	2.0109589050789544e-05	0.0017879114837621	-0.0005905234739958	3.1966274737683936e-06	3.487179733400683e-07	-0.0004138841326042	0.0001259170547755	1.7130007522153102e-07	1.5855104683361435e-08	-0.0004291300831502	-0.0001762711827119	1.8415262826449763e-07	3.107152985465204e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.9390188923784	0.3103971509176517	669024.2386266266	0.0963463912977954	876.861270160795	0.1742224063513049	768885.6871080027	0.0303534468748392	797.0077329753665	0.272797774026003	635221.326422533	0.0744186255135422	809.222512193231	493.4671087800555	0.7653799999999998	16.812798	0.0289835961652827	0.0183739329940594	0.0088214549	-0.0117925578	0.0204281756	0.0236032154	0.0216718352	-0.0397876217	0.0065561455	-0.0149232419	-0.0434754246	0.0586876629	0.0429019822	-0.0250160101	0.0178294501	0.011047755	0.0428721942	-0.0151944376	0.0111510207	-0.0684649735	0.0111865568	0.002970685	0.0087997786	-0.0232058263	-0.0085527096	0.0024458936	-0.0209532983	0.0167471335	-0.0025281965	0.0389544988	-0.0094647601	0.0486578518	-0.0570165423	-0.0218840876	-0.0716677317	-0.0709885634	-0.1197016819	-0.1541162069	0.0066633613	0.0817981208	-0.1437837755	-0.0166577245	-0.0526084298	-0.0131163893	0.0578030339	0.1485435892	-0.1475247625	0.0641624376	0.1357462967	0.0798077096	0.0146124946925425	3.954951914409907e-05	0.0002135250011395	1.564164464529459e-09	-0.0246390710354944	-0.0051558423799349	2.6582710646732772e-05	0.0006070838214921	0.0489570072047627	-0.0148533113257086	0.0023967885544471	0.0002206208573384	0.0017879500763888	3.8592626700048246e-08	3.196765475658716e-06	1.4893908356092769e-15	-0.0002358842388132	0.000177999893791	5.564137412048276e-08	3.1683962189607295e-08	-0.0004297894555424	-6.593723921999978e-07	1.8471897609543265e-07	4.3477195159554773e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
819.5333235185582	1.5943046261797915	671634.8683573738	2.5418072410582853	866.2100716356961	-10.651198525098948	750319.8882031178	113.44803002107	798.4553865314695	1.4476535561029775	637531.0042811183	2.095700818497597	810.5305538510737	497.1492203038918	0.7347829999999999	16.140675	0.1207486265599079	0.0952603505100324	0.0012130888	0.0064612898	0.035546429	-0.0234619271	0.0136569818	-0.0181410867	0.104676047	-0.0197610551	-0.0099228223	-0.0193054419	0.0483235963	0.0095418187	-0.0584945143	-0.0960914333	0.0102843984	-0.015444001	-0.000557696	-0.0036792253	0.0303396015	-0.02201288	-0.0617065735	-0.0628421582	-0.0077243373	-0.0083278124	-0.0117205713	-0.0076484293	-0.0051197621	0.0125508113	-0.0124005101	0.0690943445	-0.049338373	0.0775199739	-0.0158965207	-0.0641442376	0.0508310098	-0.0079029767	-0.0240365396	0.02855868	-0.0158448141	0.0098981428	0.0397302804	-0.0182462437	0.0655217635	0.2271601776	-0.0697772048	0.0586507575	0.1326888823	0.0692973963	0.02228763990108	0.0076751452085375	0.0004967388923602	5.890785397213616e-05	0.0697783231487676	0.094417394184262	0.0089146443245463	0.0048690143814538	0.0571314389976862	0.0081744317929235	0.0032640013219463	6.682133513715852e-05	0.0018369205673959	4.897049100709996e-05	3.374277170922075e-06	2.398108989476457e-09	-0.0003958949824267	-0.0001600107436135	1.5673283711063708e-07	2.5603438071745228e-08	-0.0004291375826793	6.518728630999998e-07	1.8415906486783305e-07	4.2493822964619125e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.7238891075723	4.190565589014113	678521.0454865041	17.560839955829202	880.551562567177	14.341490931480962	775371.0543394971	205.67836213775067	800.6371126454505	2.1817261139810853	641019.7861452439	4.759928836427007	811.5891504395535	511.1547111898468	0.848253	18.633221	0.197522648520409	0.1071976125229026	-0.0130315578	0.0026344093	0.0373329969	0.0705281261	0.0282129233	0.0178997335	-0.0775565233	0.0084517503	0.0559705583	-0.035631589	-0.0916801755	-0.0304656766	0.0476206858	0.0580962261	-0.0725462962	0.0096353295	-0.034217185	0.0815180611	-0.0547872963	0.0806531664	0.0626313448	0.0944670011	-0.0061193299	-0.0124392666	-0.002954545	-0.0016452504	-0.0062172697	0.001425105	0.0052432165	0.004499328	-0.047862021	-0.0073284689	-0.1261019937	0.0320979248	-0.0466647677	-0.0982494301	-0.0286306052	0.0685551556	-0.0135119766	0.0580471656	-0.0664114877	0.0278500532	0.0094510597	-0.0289549586	-0.1007165098	0.1905930278	0.1294367287	0.0583804184	0.0047325380999154	-0.0175551018011646	2.2396916867150867e-05	0.0003081815992492	-0.0245189333238613	-0.0942972564726289	0.0088919725782647	0.0006011780913399	0.0299347199530757	-0.0271967190446104	0.000896087458669	0.0007396615267914	0.0022460174551945	0.0004090968877986	5.044594409038378e-06	1.673602636065004e-07	-0.000184864739215	0.0002110302432116	3.417497180502996e-08	4.4533763549989253e-08	0.0001202067103505	0.0005493442930298	1.4449653213289005e-08	3.017791522844108e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.4274604428949	-0.2964286646773644	678032.7826114353	0.0878699532424053	874.550278189797	-6.001284377379989	764838.1890818514	36.01541417818512	799.5443174877851	-1.0927951576654775	639271.115627008	1.1942012566171163	810.9031423664779	515.9289123213832	0.867483	19.055645	0.1287741548127911	0.0802807226134314	-0.0048276838	0.0017776656	0.0498659821	0.0627169771	-0.0654430452	0.0189171648	0.0151869341	0.0102514611	0.0306735225	-0.0143925675	-0.0351736554	-0.009679378	-0.0044936522	0.0027901393	0.0448236254	0.0072239166	-0.0267359607	0.0305903981	-0.0218123063	0.0229884889	0.0174193145	0.0121406441	-0.0005521908	-0.0042813181	-0.0098480929	-0.0118190429	-0.0185671589	-0.0010123939	-0.0109027992	-0.0002822115	-0.1291273138	0.0381522506	-0.0660284806	0.0526354425	-0.1622161815	0.0829437093	-0.0395382705	0.2105709382	0.0143783788	0.0017954143	0.0492660186	0.0340011711	0.0443413401	0.1621636698	-0.0548270311	0.0229281149	0.1259946088	0.0471208409	0.0045275226663648	-0.0002050154335506	2.049846149444703e-05	4.203132799394055e-08	0.047780438702361	0.0722993720262223	0.005227199195386	0.00228297032259	0.0383189064403239	0.0083841864872482	0.0014683385907822	7.029458305295534e-05	0.0018099633775905	-0.000436054077604	3.275967428218811e-06	1.901431585950753e-07	-0.0003951734428842	-0.0002103087036691	1.5616204996095206e-07	4.422975083901937e-08	-0.0001911421256917	-0.0003113488360422	3.6535312213941646e-08	9.693809770483276e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824.4161647519062	0.9887043090112684	679662.0127042421	0.9775362106574496	874.0033339494429	-0.5469442403541507	763881.8277547414	0.2991480020565789	800.9566879520976	1.4123704643125166	641531.6159751938	1.9947903284623536	812.4820892083069	517.0525815976104	0.8064599999999998	17.71517	0.0910099393417538	0.048554630555985	-0.0117808631	0.0157816212	0.0693368324	0.0326387324	0.0025886977	0.072170354	0.00709322	0.0285677662	0.0492658762	-0.0639157033	-0.0916444939	0.0054647528	-0.0434212589	0.0075187963	0.0306994354	0.0284215069	-0.0328125799	0.1080023145	-0.0678016258	0.0186645402	-0.0224910098	0.0408024289	0.0063518312	-0.013306362	-0.0044362044	-0.0323876878	-0.002503708	-0.0164328567	-0.0125377401	0.0303912397	-0.0870605561	0.0751750041	0.0615192116	0.0258944976	0.0210541774	0.0537415386	-0.0523356274	-0.0569758513	0.1102208831	0.0348993335	0.1776779186	0.0062284219	0.0586687126	0.0601222338	-0.02466803	0.0131314769	0.1223675745	0.0355847396	0.0020438307746957	-0.0024836918916691	4.177244235593225e-06	6.168725412742834e-06	0.0095664051104478	-0.0382140335919131	0.0014603123633638	9.15161067372018e-05	0.0273004470851674	-0.0110184593551565	0.00074531441105	0.0001214064465612	0.0021429613841528	0.0003329980065622	4.592283493970084e-06	1.1088767237446553e-07	-0.0001809606446467	0.0002142127982374	3.274675491094924e-08	4.588712292873988e-08	-0.0004298064109522	-0.0002386642852604	1.847335508956114e-07	5.6960641058905316e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.2904329717231	1.8742682198169405	682755.8796205977	3.512881359815763	879.6306939275009	5.6273599780580525	773750.1576993768	31.667180322649525	801.1143632820452	0.1576753299476649	641784.2230567968	0.024861509674105	812.3815745307633	521.1418186789198	0.825225	18.127388	0.0952473395601087	0.0459612473229172	0.0065769444	0.0008586014	0.0043516652	0.0821063264	-0.0011106352	0.1116616502	-0.1630009125	0.0271406792	0.0690943921	-0.0798536758	-0.0368356286	0.0021864692	-0.0325664339	0.0045093084	-0.1927892475	0.031961001	-0.0254784823	0.1151343314	-0.0340963806	-0.0009096354	-0.039443317	0.0829868536	0.0127821999	0.0037723026	-0.0059697605	-0.0157769575	-0.0209699955	-0.008877899	-0.0006689116	0.0231429629	-0.0528973489	0.0912510894	-0.1322363566	0.0418873574	0.1308004398	0.0091390268	0.0527779814	0.0597362763	0.2284486673	0.0212859287	-0.0054778087	-0.0335984483	0.1552808367	0.1009635446	-0.1140735933	0.0711186366	0.1185609488	0.023839813	0.0083824016521418	0.0063385708774461	7.026465745782958e-05	4.0177480768407823e-05	0.014990334199652	0.0054239290892042	2.9419006764715508e-05	0.0002247101194172	0.000730619648209	-0.0265698274369584	5.33805070349043e-07	0.0007059557300297	0.0014069543793543	-0.0007360070047985	1.979520625584243e-06	5.417063111124593e-07	-0.0003951698175777	-0.0002142091729309	1.5615918472439268e-07	4.5885569767783065e-08	-0.0002417223455517	0.0001880840654004	5.842969233901546e-08	3.5375615657579555e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.1700357158843	2.8796027441611614	687522.9481290808	8.29211196418049	884.8977293578333	5.267035430332385	783043.9914226492	27.74166222437665	802.9812965517324	1.866933269687138	644778.9626119012	3.4854398334647074	813.3836696111164	530.4504755238478	0.957118	21.024626	0.1703615216176029	0.0703615756597439	0.023708209	-0.0470281291	0.0252406554	0.069302951	-0.0680819253	0.0800970808	-0.1258213343	0.0629052631	0.1071166711	-0.0654192698	-0.117323533	-0.091422446	-0.0750922326	0.1001628106	-0.0883360218	0.0519022792	-0.0586824108	0.1033825233	-0.0379542981	0.0973498778	-0.0034528547	0.1382397114	0.0236463748	0.0211287337	-0.0177877842	-0.0016098055	0.0145813229	-0.0139387454	0.0314749952	-0.0204963886	0.1270929409	0.0039864887	-0.139747212	0.137632199	-0.0377281765	-0.0190707028	0.0404593739	0.1590909981	0.2954603128	-0.071969844	-0.1687520196	0.0668690908	0.2460884309	-0.1094927766	0.0779381023	0.0685158343	0.1145803187	0.0119549848	-0.0119831456167531	-0.0203655472688949	0.0001435957788723	0.0004147555155615	-0.0194607937036153	-0.0344511279032673	0.0011868802138072	0.0003787224915746	-0.0403752960610717	-0.0411059157092807	0.0016301645320191	0.0016896963062984	0.0006540326004538	-0.0007529217789004	4.2775864245636e-07	5.668912051426933e-07	0.0001523593930619	0.0005475292106396	2.3213384654190545e-08	2.997882365036235e-07	-0.0004300499707348	-0.0001883276251831	1.8494297732900238e-07	3.54672944071062e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.8983387130501	-5.27169700283423	678808.4725341238	27.790789289691407	889.0702417721538	4.172512414320522	790445.8948047961	17.409859847658872	801.160170067405	-1.8211264843273511	641857.6181024334	3.316501671918498	812.9326021953085	522.4797286492959	0.981577	21.561911	0.1394768625825079	0.0723094409407838	0.0405326053	-0.0553217002	-0.04468461	-0.008051722	-0.1007406397	0.0018958694	-0.0523960385	0.0645763647	0.0239543025	0.0334212067	-0.1258202234	-0.0814973608	-0.0632461567	0.1313704523	0.0202000481	0.0519388104	-0.0116363249	-0.0199441415	-0.0653280596	0.0937892858	0.0095299343	0.0980092964	0.032905736	0.0335673527	-0.0201572716	0.0328690855	0.0321059704	0.010301013	0.0084653224	-0.0369000227	0.2063121519	-0.0373147017	0.0916928949	0.0277821415	-0.1975321203	0.0461798904	-0.0184550364	0.0950162343	0.0825187372	-0.066258789	-0.0675342218	0.0880679634	0.03834949	0.0072810984	0.234202678	0.0160087883	0.1104315261	-0.0	-0.0025156375402133	0.0094675080765398	6.328432233730423e-06	8.963370917934634e-05	0.0174196478724155	0.0368804415760308	0.001360166970843	0.0003034441319989	-0.0045182507590197	0.035857045302052	2.0414589921382097e-05	0.0012857276977934	-7.099700509674518e-05	-0.0007250296055505	5.040574732707261e-09	5.256679289247791e-07	5.800366983543803e-05	-9.435572322646195e-05	3.3644257143785042e-09	8.903002505588695e-09	-0.0001039979469541	0.0003260520237807	1.0815572970667797e-08	1.0630992221149019e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.5132253954666	-2.385113317583432	674883.9794996628	5.688765537713846	881.8273559666279	-7.24288580552593	777619.4857310939	52.459394791889	799.5409973840372	-1.6191726833678786	639265.8064978609	2.621720178564736	811.2746032840301	505.50792750941497	0.833833	18.316467	0.0872032782803072	0.0404232824083592	0.0460525835	-0.0285598231	-0.0230423844	-0.0072828899	-0.0422659241	-0.0249926894	0.0205858128	0.0304597575	-0.0152685497	0.0340009124	0.0711446673	-0.0744530162	0.0619145654	-0.0232663097	0.0349044875	0.0210340727	-0.0028446413	-0.0873741189	0.0714171073	0.0405799079	0.0335221296	-0.0595873679	0.0356989344	0.0221602323	-0.0219387283	-0.0012290341	0.029967799	0.0220736184	0.0135195703	0.0061831803	0.2250584469	-0.0400931013	0.0214632101	-0.0628622797	-0.0464524769	0.0040876183	0.0584262999	0.0165229395	0.0005560759	-0.0163025145	-0.098011645	-0.0175937541	0.1112129084	0.0453942277	0.1562426409	-0.0468508339	0.10612066	-0.0119549848	-0.0119754468165638	-0.0094598092763505	0.0001434113264563	8.948799154492695e-05	0.0171764225556927	-0.0002432253167228	5.91585546949066e-08	0.0002950294918117	0.0195872881269991	0.0241055388860188	0.00038366185617	0.0005810770049853	8.191414374509645e-05	0.0001529111488418	6.709926945492324e-09	2.338181944013184e-08	0.0005650118935773	0.0005070082237418	3.1923843988380614e-07	2.570573389418779e-07	0.0003039767764865	0.0004079747234406	9.240188064312359e-08	1.6644337496643408e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.3481257953316	-1.1650996001350222	672971.0474959132	1.3574570782347888	883.4280355201578	1.600679553529858	780445.0939430052	2.562175033088545	798.7071474553708	-0.8338499286663819	637933.1073962954	0.6953057035369301	810.9389822666839	503.0624122372456	0.766808	16.84417	0.0640804230195819	0.0379099735456653	0.0557347453	-0.011005009	-0.0519556356	-0.0300757082	-0.0212124641	-0.0512840138	0.2104061495	0.0264209017	-0.0423428955	0.0078788056	0.1005077309	-0.0485916131	0.0790549737	-0.0278361426	0.006888431	0.0195808229	0.0191092508	-0.0838751355	0.1043846791	0.0350040445	0.0651900472	-0.0581429883	0.0411948208	0.0224500222	-0.0120570269	-0.0005815871	0.0222087598	0.004520623	0.0003453484	0.0244462035	0.0759505915	0.004823244	-0.0663764409	-0.2006580428	0.0958357756	-0.1484329687	0.0449494691	-0.0562616668	0.0759152931	0.0195243294	0.0213088554	-0.0107168034	0.0781044292	0.0058339767	0.002808026	0.005988593	0.1016540472	-0.023839813	-0.0120652693666727	-8.982255010889922e-05	0.0001455707248903	8.068090508065711e-09	-0.0171732414102621	-0.0343496639659548	0.001179899414574	0.0002949202205351	0.0307328393147372	0.0111455511877381	0.0009445074123454	0.0001242233112784	0.0002448975849803	0.0001629834412352	5.997482712918326e-08	2.6563602116869048e-08	0.0004800516212577	-8.496027231959995e-05	2.3044955907214626e-07	7.218247872620581e-09	0.0004259407692473	0.0001219639927608	1.814255389069817e-07	1.4875215530156474e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.2379113815125	0.8897855861808921	674431.707090269	0.7917183893752737	877.3222670165247	-6.105768503633044	769694.3602030143	37.2804090199573	799.23070096193	0.5235535065592103	638769.713360098	0.274108274230445	811.3632159179185	504.6316917534781	0.677064	14.8728	0.0546294364476034	0.0248606843286325	0.0526025952	-0.0125254678	-0.0343978617	0.0172688699	0.0480110323	-0.0454067873	0.1140740044	0.0230003271	-0.0397917613	-0.0148077363	0.0483119301	0.0500050375	0.0340181256	-0.0517690183	-0.0835956833	0.027630924	0.0302346209	-0.0163627872	0.0524784997	-0.0603188256	0.022304956	-0.0327329439	0.0443497294	0.02816024	-0.0273851125	0.0009691272	-0.0052862033	0.0020609808	-0.0117694147	0.0576074219	-0.0129093433	0.0159035125	-0.1645639124	-0.0785877593	-0.0518702267	-0.1251086372	-0.0294153906	0.0560775129	-0.0928105156	0.0253379866	-0.0156159836	0.0050249689	-0.0894942077	-0.0171328765	-0.0495344034	0.1286509553	0.0970382431	-0.0355847396	0.0038445541909908	0.0159098235576635	1.4780596927464924e-05	0.0002531224856359	-0.0190617167550186	-0.0018884753447564	3.5663391277531747e-06	0.0003633490456485	0.0254558023548838	-0.0052770369598534	0.0006479978735309	2.7847119075658818e-05	0.0003039859557226	5.908837074230003e-05	9.240746127658252e-08	3.491435556979498e-09	0.0001700247855804	-0.0003100268356773	2.8908427711661e-08	9.611663884007958e-08	0.0001639739639603	-0.000261966805287	2.6887460856853764e-08	6.862660707227699e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821.1019016316275	-0.1360097498850336	674208.3328630748	0.0184986520637894	875.8094491538761	-1.5128178626486033	767042.1912272159	2.2886178855486885	798.9554440874231	-0.2752568745069084	638329.8016369314	0.0757663469633119	810.9483534527707	504.3588623310526	0.662975	14.563298	0.0649206939337125	0.0344893829532953	0.0620216878	-0.0226325952	-0.0345041591	0.0196865021	0.0170175297	-0.0191732633	0.1074571407	0.0455369707	-0.0544004061	-0.0039048569	0.0142093934	0.0914355733	0.0109997361	-0.0233901774	0.0378402154	0.0544871016	0.0433960408	0.0045377735	-0.0091862295	-0.0754404036	-0.0166194536	-0.0387528921	0.051348111	0.0372353184	-0.0226547195	-0.0013121049	-0.0045444271	0.0049578302	-0.0097283859	0.037939427	-0.0923061863	0.0378046252	-0.0780992251	-0.0414645753	-0.1608566734	-0.0357637125	-0.0854316768	0.1243016241	-0.0259674324	0.0247850986	0.0865474131	0.0270179556	-0.110164981	0.0462453335	-0.0267856987	0.0827308261	0.092280022	-0.0471208409	0.0124281542855726	0.0085836000945818	0.0001544590189459	7.36781905837047e-05	0.0063422969758022	0.0254040137308208	0.0006453639136357	4.022473092926973e-05	0.025937822709821	0.0004820203549372	0.0006727706469261	2.323436225737851e-07	4.101356424074589e-05	-0.0002629723914818	1.6821124517297902e-09	6.915447868168555e-08	-0.0001269951755058	-0.0002970199610862	1.6127774601748946e-08	8.822085728364779e-08	0.0002130028064597	4.90288424994e-05	4.5370195559708414e-08	2.4038273968309718e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.4138093506891	2.311907719061651	678010.301429413	5.344917301456845	877.3616883379858	1.5522391841096803	769763.532163281	2.409446484685487	800.2170773981449	1.261633310721777	640347.3709596286	1.591718610722792	811.904833402565	511.3395674686968	0.624391	13.715737	0.0259762560260276	0.0148639119164624	0.0580268088	-0.0082375702	-0.0345986905	0.0647043935	0.0578915725	0.0310902841	0.0890523626	0.0689339351	-0.0219609861	-0.0145328266	-0.0187631723	-0.0240974588	-0.0780310941	0.0091517024	0.014965746	0.0781983502	0.015317272	0.0235011374	-0.0477550653	0.0046461427	-0.0590143353	0.0121139027	0.0571780798	0.0287647323	-0.0210710722	-0.0172114666	-0.0204295925	-0.0035969203	-0.0193854124	0.0735311907	-0.0574397607	0.0495115294	-0.1363327485	-0.0564347786	-0.0812983427	-0.0572360632	-0.0066612355	0.0516199967	-0.1132994006	0.0274495678	0.1169904832	-0.0290334655	-0.0171635903	0.0786273144	0.0048105128	0.0466739396	0.0873863672	-0.0583804184	0.0162940507183435	0.0038658964327708	0.0002654960888119	1.4945155228910768e-05	0.0064918471222341	0.0001495501464318	2.236524629780262e-08	4.214407905845916e-05	0.0149758785020139	-0.0109619442078071	0.000224276936907	0.000120164220815	0.000184011177622	0.0001429976133812	3.3860113489835236e-08	2.0448317432734625e-08	-0.0001469854595965	-1.99902840907e-05	2.160472533279433e-08	3.996114580268934e-10	0.0001560133991513	-5.69894073084e-05	2.434018071474285e-08	3.2477925453627155e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
822.9006278475248	-0.5131815031643328	677165.4433118505	0.2633552551900041	884.0400000518223	6.678311713836479	781526.721691626	44.59984734716553	800.0048442927556	-0.2122331053892594	640007.7508918762	0.0450428910231685	812.326130771931	512.3421828515071	0.609533	13.389371	0.0645574203712939	0.0354830715587153	0.0697006116	-0.0170802392	-0.0760816553	0.04843504	0.0248188046	0.0576881913	0.0486866116	0.0738627099	-0.0404876157	0.0238993419	0.0127553201	-0.0378070623	-0.0638962998	-0.0375481688	-0.024967624	0.0780929353	0.0320548813	-0.0245886882	-0.0303166558	0.0211329872	-0.0734165927	-0.0030684077	0.0651280067	0.0394621101	-0.0286418431	-0.0016031077	0.0046673895	-0.0120547958	-0.0250391608	0.0575725669	-0.0443164893	0.0881897655	-0.1109997568	-0.1749004575	0.0156397109	-0.1462517171	-0.0185785893	0.0072294877	0.0627793889	0.0375259949	0.1278463017	-0.0190144545	-0.041796716	0.0359877347	-0.0132947095	0.0720592664	0.0823644609	-0.0692973963	0.0050696146368522	-0.0112244360814913	2.5700992566186063e-05	0.0001259879653474	5.298189151403676e-05	-0.00643886523072	4.145898545937573e-05	2.8070808284051606e-09	0.0315163625422769	0.016540484040263	0.0009932811078962	0.0002735876122861	-0.0003159925362527	-0.0005000037138747	9.985128296741393e-08	2.5000371388849284e-07	-0.0001790127145591	-3.202725496260001e-05	3.204555197381781e-08	1.0257450604393868e-09	8.097166761220901e-05	-7.504173153909098e-05	6.556410955902058e-09	5.631261472385003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.1066662888067	0.2060384412818621	677504.5840890729	0.0424518392858593	882.6494706831638	-1.3905293686584628	779070.0880972693	1.9335719251017032	800.8138343239452	0.8089900311896372	641302.7972446192	0.6544648705642102	813.31406658992	510.4268837304661	0.56581	12.428913	0.053645266266037	0.033888814340402	0.0769223389	-0.0220675537	-0.0793302308	0.0387448516	0.0547050321	-0.0015036954	0.0852533481	0.0826146755	0.0082267497	0.0159855146	0.0408158867	-0.0484126508	-0.0056346578	-0.1004394514	-0.0883159761	0.0814502077	0.0006768585	-0.0178296879	0.0059520347	0.0217273354	-0.0506315528	-0.0234766605	0.0687902956	0.0488349886	-0.0331158054	0.0152005995	-0.0182877623	-0.004137226	-0.0131863757	0.0780546932	0.0329081184	0.0753385653	-0.1794499513	-0.0912222323	-0.0407033069	-0.1516490194	-0.0182621255	0.0304808329	-0.0437602926	0.0435400106	-0.050214393	0.0233657523	-0.1042617269	-0.0158601985	-0.0224654402	0.0590821108	0.0772216734	-0.0798077096	0.007253170645157	0.0021835560083047	5.26084844077672e-05	4.767916841403988e-06	0.0021028306532855	0.0020498487617714	4.201879946136001e-06	4.4218967563971226e-06	0.0315021625993665	-1.4199942910401995e-05	0.0009923862484369	2.0163837865867596e-10	-0.0004630312190769	-0.0001470386828242	2.1439790983984013e-07	2.162037424667569e-08	9.785065344991573e-05	0.000276863368009	9.574750380575504e-09	7.66533245452957e-08	0.00064502284784	0.0005640511802277	4.160544742356238e-07	3.18153733916364e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
