global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
816.6497177502475	-4.967167203452618	666916.7615015589	24.672750027055304	926.2254759298788	3.8780202092350464	857893.6322615305	15.039040743235434	791.753226171566	-2.2742070065269218	626873.1711530829	5.172017508536142	808.6778087099433	546.1353445053101	1.09166	26.230354	0.3508007535804076	0.1912679952991741	0.0490448693	-0.1058762726	0.0763534296	0.0098996408	-0.0041091715	0.1009536545	0.0988567592	-0.1527082535	0.092838	-0.1876457515	-0.0241915355	-0.1521283648	0.2062567135	-0.0202869013	0.0047431619	-0.0072538166	0.059123077	-0.0574206048	0.0111550199	0.0305699801	-0.0507993413	-0.0077695302	0.170556012	-0.1932846761	0.050794378	0.0092377524	0.0792142375	-0.0359891016	0.0450353437	0.0744149022	-0.0025937896	0.0145450337	0.0099585472	-0.119416204	-0.0426119569	-0.0287503549	0.0370337154	0.0186249308	-0.0831124527	0.0359874509	0.0620640506	-0.0160693882	-0.0009215811	0.0602380337	-0.0798420916	-0.05133411	-0.0016092768	-0.020517875	-0.1293012176	0.0817695836	-0.1171871389	0.104442793	0.0559501521	-0.1378857228	0.1164640916	-0.112128897	0.1437067008	0.1082959623	0.0035999049639059	0.0357111471402901	1.295931574915434e-05	0.0012752860300754	0.0623776078778632	0.0325536622645188	0.0010597409268323	0.0038909659645644	-0.1038827567107318	-0.0225088763570937	0.010791627141821	0.0005066495148589	0.010038312292997	0.0031189904469649	0.0001007677136917	9.728101408258309e-06	0.0005569413011754	-0.0017843484287157	3.101836129549476e-07	3.183899315060188e-06	-0.0005123076961975	-0.0002972024806894	2.624591755831899e-07	8.83293145279926e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
815.8389503004454	-0.8107674498021424	665593.1928273326	0.6573438576586695	912.4147296596218	-13.810746270257027	832500.6388998408	190.7367125414184	792.3028105240834	0.5495843525173996	627743.7435643616	0.3020429605319693	810.0414362441572	521.4366047280466	1.023564	24.594152	0.2283277261546753	0.1652210452424684	0.0093810026	0.0330334207	0.0767525582	0.0016690636	0.1137697219	0.0574258137	-0.0947849033	-0.1894987665	0.12674033	-0.0444464397	-0.0316566202	-0.0176081385	0.1853714996	-0.0328052677	0.0825917041	-0.0189366759	0.0142420664	0.0368739672	0.0509241897	0.1686712393	0.0572914221	-0.0215085859	0.0738249544	-0.1961656549	-0.0267991139	-0.0012973616	-0.0356035311	-0.0954862227	0.0686448642	-0.1213876841	-0.043605437	0.1568551567	-0.001472445	-0.1000440062	-0.0479192955	-0.0721425655	0.0696696742	0.0523720457	-0.0712508288	0.0491252285	-0.0294490244	-0.1272034132	0.1010718107	0.2112255626	-0.075466322	0.121437171	-0.0998984944	0.0099186399	0.0822574766	0.0697682125	0.0614910819	-0.1622914205	0.0156803731	-0.0663036358	0.0407158104	-0.0871486983	0.1412592515	0.0993643757	-0.0040330674737418	-0.0076329724376476	1.6265633247754063e-05	5.8262268233889465e-05	0.020459426943546	-0.0419181809343172	0.0017571338928421	0.0004185881508582	-0.2569265329191523	-0.1530437762084205	0.0660112433178562	0.023422397436133	0.0104593324978759	0.0004210202048788	0.0001093976363011	1.772580129162707e-07	0.0005498834403436	-7.057860831799923e-06	3.023717979641136e-07	4.9813399521055496e-11	-0.0005988855619726	-8.657786577510006e-05	3.5866391633923693e-07	7.495726842171241e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.2852541187035	1.4463038182581158	667955.1865998738	2.091794734708005	913.0449728063636	0.6302431467418046	833651.1223669732	0.3972064240150118	792.2219504344313	-0.0808600896521056	627615.6187501345	0.0065383540985465	808.5035358149644	528.0911282840957	0.818457	19.665854	0.1755479443803835	0.098615818247113	0.0396982124	-0.0235346465	0.0486540499	0.0413719233	0.038730353	-0.0106584456	-0.0450593613	-0.0595175243	0.0736571801	-0.0573901358	-0.0313841688	0.010834919	0.1151365428	0.0343942684	0.1411367491	-0.137588101	0.0948720361	0.028164267	0.1232789645	0.1744846258	0.0991299166	-0.0167788189	0.0099072051	-0.1430279086	-0.003183398	-0.0875372393	-0.0381682759	-0.2209504573	-0.0787029729	0.0242781546	-0.0547184399	0.0853400905	0.0173046483	-0.0918505606	-0.0414441727	-0.0779265453	0.073302418	0.0634446758	-0.024993217	0.090805189	-0.0164542529	-0.1226902133	0.1062305357	0.0928118964	-0.0210960417	0.0045612521	-0.2064535766	-0.0157218354	-0.0259470016	0.1147421053	0.1388443359	-0.1443598471	0.0506149883	0.0085334118	0.0033569989	-0.0027730432	0.1386044847	0.0898496795	-0.0142723458542377	-0.0102392783804959	0.0002036998561829	0.0001048428217532	0.0539510778155261	0.0334916508719801	0.0011216906781306	0.0029107187974569	-0.1835447688740998	0.0733817640450525	0.0336886821810467	0.0053848832943637	0.0097214607436191	-0.0007378717542568	9.450679898972722e-05	5.444547257300081e-07	0.0006419595142401	9.20760738965e-05	4.121120179233852e-07	8.478003384193728e-09	-0.0009376427554764	-0.0003387571935038	8.79173936897376e-07	1.1475643615057099e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.9342593099793	0.649005191275819	669016.4525529644	0.4212077383029624	917.9356469850284	4.890674178664767	842605.8520058226	23.918693921858296	794.2795717263524	2.057621291921123	630880.0380617977	4.233805380967151	809.7327516301345	527.8262915570511	0.986402	23.70122	0.1378707812370519	0.0830484310071585	0.005837909	0.0544983445	0.0140202206	0.0362766959	-0.0057164167	0.0831869378	-0.0005377659	0.0978115339	0.1468729559	-0.0393734646	0.0373186413	0.1049452628	0.0682496179	-0.0796129523	-0.0078212442	-0.222331385	0.1371647314	0.098394162	-0.0772985929	0.2670002412	-0.0605113438	0.0423429004	-0.0703210707	-0.0943680998	0.1568485407	-0.0947546249	0.0889999594	-0.1149117277	-0.1593124884	0.0022509844	-0.1532365993	0.2642057342	-0.0027466717	-0.0127037125	-0.0057102236	-0.0177441154	0.0592682382	0.0091311348	-0.0995732637	-0.0185147054	0.0579073345	-0.1513128295	0.0746952837	0.1443337547	-0.0520176402	0.2131001113	-0.0919396142	0.1064420904	-0.0245786018	-0.0122180673	-0.2245996626	0.0492337768	-0.1362907842	-0.0064678563	-0.1288839074	0.3018372037	0.1357462967	0.0798077096	0.0023038834775519	0.0165762293317896	5.307879078136636e-06	0.00027477137886	0.0422964825105083	-0.0116545953050178	0.0001358295917237	0.0017889924327617	-0.1551872375355003	0.0283575313385995	0.0240830786938997	0.0008041495836196	0.0083752894506077	-0.0013461712930114	7.014547338146063e-05	1.8121771501279849e-06	0.0003869776909761	-0.000254981823264	1.4975173331319394e-07	6.501573019503376e-08	-0.0009621381444339	-2.4495388957500023e-05	9.257098089747084e-07	6.000240801792141e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
823.08508474237	5.150825432390661	677469.0567253544	26.53100263496244	929.5537897058437	11.618142720815284	864070.2479564958	134.9812402812332	796.7046468710597	2.425075144707307	634738.29434594	5.880989457477167	812.6365339610139	540.3989350897634	1.134546	27.260817	0.2451522456818008	0.1294489601142766	0.0058294575	-0.0009152207	-0.0812584076	0.0199721719	0.0232006357	0.1536971581	0.1247439858	0.0508150358	0.0475807026	0.0453553839	0.0782932581	0.1551939925	0.1105744135	0.0758187549	-0.0566625694	0.0232724403	0.0641148519	0.0033328658	-0.1141477829	0.0596217774	0.1750949694	0.0674399136	-0.0959196166	-0.1594040198	0.0041306654	-0.087705756	0.0483882683	0.1113963322	-0.0989696504	-0.0781574254	0.0337677835	0.0903505235	0.011264405	0.0186641575	-0.0136745898	-0.0524003788	0.0919592971	0.0657719946	-0.0514248164	-0.0640484559	-0.0354092921	-0.076239817	0.005712291	0.1554955575	0.0954742734	0.0033108548	0.0327155547	-0.1804533279	0.036785767	-0.0145526543	-0.0185355514	-0.2382478896	-0.1383019283	0.1028496075	0.1572593609	-0.2207973839	0.1326888823	0.0692973963	-0.0036660207862837	-0.0059699042638356	1.3439708405464158e-05	3.563975691936248e-05	0.1110179758384219	0.0687214933279136	0.0047226436452184	0.0123249909592604	-0.256447583346457	-0.1012603458109567	0.065765363004238	0.0102536576337545	0.0078872170988533	-0.0004880723517543	6.220819356444388e-05	2.3821462054706985e-07	0.0010613481856196	0.0006743704946434	1.1264599711180168e-06	4.5477556404571866e-07	-0.0011837053436179	-0.0002215671991839	1.4011583405095705e-06	4.9092023754242286e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
820.3063635920024	-2.778721150367573	672902.5301495345	7.721291231500091	928.9775758691736	-0.5762138366700356	862999.3364677662	0.3320223855700024	794.916343399241	-1.7883034718187218	631891.9930032201	3.198029307318894	811.8265550435486	541.709149140578	0.973087	23.381308	0.1720308479179471	0.0964730282556579	-0.0255136533	0.0218488532	-0.1503791249	-0.0199070192	-0.0806348608	0.0124422449	0.0726990062	-0.1703860617	-0.1383814597	-0.1400097642	0.0970477034	-0.0242511205	0.1372536829	0.1116318446	-0.1241348406	0.0112719146	0.0807466226	-0.0884495044	-0.0154572449	0.1295540467	-0.0631899408	0.0966506189	0.1090238552	-0.1227036701	-0.0235458196	-0.1904512279	0.0259592916	0.0888455799	0.0918502248	-0.0742312641	0.021641269	0.1217048497	-0.0034463726	0.0507966091	0.0018034536	-0.0527152917	0.0692073267	0.0608867868	0.0494296819	0.0822080905	-0.0763289616	-0.1977104688	0.2213669371	0.0531022287	-0.1217993839	-0.0533906807	-0.1264726887	0.0756570709	0.0974578901	-0.0041234544	0.1536405802	-0.2145413071	0.0463951776	-0.0330235176	0.0103415736	-0.0351786061	0.1294367287	0.0583804184	0.0041682490267476	0.0078342698130313	1.737429994898232e-05	6.137578350337348e-05	0.0299516341623871	-0.0810663416760348	0.0065717517527356	0.0008971003889974	-0.214083928383161	0.042363654963296	0.0458319283919664	0.0017946792618491	0.0073850389421112	-0.0005021781567421	5.453880017649891e-05	2.5218290110889404e-07	0.0010161341887164	-4.521399690319986e-05	1.0325286894783365e-06	2.044305515962566e-09	-0.0009157658679515	0.0002679394756663	8.386271249049641e-07	7.179156262038535e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
815.2687748646946	-5.037588727307821	664663.1752693801	25.37730018549883	918.011432750805	-10.966143118368564	842744.9906611858	120.2562948925422	792.4348291807537	-2.481514218487291	627952.9584987303	6.157912816554592	809.0697458892791	519.7196376234548	1.062568	25.531338	0.0962768512625568	0.0485375330377451	0.0168939647	0.1029702122	-0.0111464646	0.0470518607	0.0024308739	0.0702758194	-0.0546357306	-0.0393189704	0.1041961618	0.0207542833	0.0023512881	-0.1002002076	0.07342002	-0.0614177439	0.0506671835	-0.1307155919	0.1199247514	0.0834605694	-0.1325069771	0.0876814903	-0.0187585707	0.0118043767	0.0665350215	-0.0739800971	0.025338084	0.0260273795	0.0716704308	-0.1211786749	-0.1275223492	0.0427827561	-0.0419364991	0.1042631155	0.0260191622	0.0477771184	0.0125857312	-0.0200346071	0.0967117787	0.0562403482	-0.10530263	-0.0071146131	0.0138022214	-0.1438910305	0.1349623715	0.1412543743	0.0335969761	0.0839260269	-0.0168800481	-0.1019848744	0.0101625851	-0.0050660742	-0.0967493774	-0.0205617157	-0.0430102425	-0.0998758678	-0.0315073691	0.0210459279	0.1259946088	0.0471208409	0.0277642472720032	0.0235959982452556	0.0007708534265809	0.0005567711331901	0.036408780803697	0.0064571466413098	4.16947427473797e-05	0.0013255993196116	-0.1844999293906397	0.0295839989925213	0.034040223945151	0.0008752129963895	0.0074272734368452	4.22344947339998e-05	5.51643907056663e-05	1.7837525454362563e-09	0.0004028183200894	-0.000613315868627	1.6226259899964637e-07	3.761563547096917e-07	-0.0009930096522599	-7.724378430839997e-05	9.860681694813271e-07	5.966602214282618e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
816.7712459487202	1.5024710840256148	667115.2682086248	2.257419358333106	920.796392183046	2.784959432240953	847865.9958573139	7.755999039227851	791.6912624986866	-0.7435666820671258	626775.0551167643	0.5528914106803142	808.5818575110096	518.9764688198383	0.803894	19.315929	0.1520593149816249	0.0733585895609415	-0.0132481751	0.1469446747	-0.0212274808	0.0273717631	0.0521672126	0.1433452256	-0.0260547426	-0.0543837339	0.1034218436	0.1355143651	-0.0245309089	-0.0924976666	-0.0518555094	0.0422572771	0.0916565421	0.117412491	0.0112560618	0.0615325168	-0.0910705551	0.0921159424	0.0135964863	-0.0217080022	0.0719637409	-0.0042770377	-0.1637988378	0.1022612162	0.046362722	0.0129908767	-0.0687320348	-0.0639092478	-0.0740333152	0.0649517922	0.0109031403	0.1039426157	0.0144959488	-0.025276942	0.0954516651	0.0090188718	-0.0949585215	-0.0635442721	-0.03254293	-0.1354027014	0.1364604877	-0.0243233644	-0.0054350753	0.0798375279	0.0399881622	-0.0758934251	-0.0014809076	-0.0576860384	0.0018751624	0.0779472724	-0.2225250221	0.0299357206	-0.1413580626	0.0304413012	0.1223675745	0.0355847396	0.0104674119068448	-0.0172968353651584	0.0001095667120275	0.0002991805136493	0.06094386031954	0.024535079515843	0.0006019701268487	0.0037141541106476	-0.1213703796988312	0.0631295496918084	0.0147307690682384	0.0039853400442905	0.0077171036925874	0.0002898302557422	5.9553689402146085e-05	8.400157714358933e-08	0.0010140263225271	0.0006112080024377	1.028249382777834e-06	3.735752222438835e-07	-0.0010339284022563	-4.0918749996400085e-05	1.0690079409922653e-06	1.674344101267892e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
814.3331273366407	-2.4381186120795064	663138.4422778735	5.9444223665684985	913.9848589510532	-6.811533231992826	835368.3223917766	46.39698497054263	792.0038813820369	0.3126188833502965	627270.1481242115	0.0977305662271863	808.1464974758259	519.6761288602128	1.26921	30.496527	0.2955463775866391	0.1760324095854815	0.0466127867	0.0733678457	0.106918791	0.0730665007	0.0429676437	-0.0388296956	-0.1264537702	-0.0515871454	0.0699472631	0.1124925262	-0.0720927208	0.0141789722	-0.0021900005	-0.0050149861	0.2131674127	-0.0656133561	-0.024299489	0.1733299637	0.0617719713	-0.0667751567	0.069357481	-0.0626907149	-0.0230626704	-0.0016530347	-0.1035379899	0.1033844061	-0.1341411048	-0.1138692006	-0.1965524268	-0.0605737832	0.0920086062	0.0262680425	0.054471995	-0.0380313618	-0.0163171771	-0.0453530253	0.0546385761	0.0454422951	-0.1779174677	-0.0616652303	-0.0107751824	0.0553364825	0.0371831559	0.0290107302	0.2825487995	-0.0041270886	-0.1364446795	-0.2897018856	-0.1400060422	0.2279019571	0.0908562262	-0.022238543	0.1951631313	0.2327003488	0.077657845	0.0103638521	0.1185609488	0.023839813	0.0150656849508834	0.0045982730440386	0.0002269748630392	2.114411498753202e-05	0.1349412107816618	0.0739973504621218	0.005475607875414	0.0182091303672208	-0.1336425551918125	-0.0122721754929813	0.0178603325581966	0.0001506062913305	0.0107802380902394	0.003063134397652	0.0001162135332822	9.382792338078882e-06	9.00057258752529e-05	-0.0009240205966518	8.101030690331171e-09	8.538140630368354e-07	-0.0009275118248102	0.0001064165774461	8.602781851627471e-07	1.1324487955341814e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
812.0328175763517	-2.3003097602889966	659397.2968209885	5.291424993280821	919.693814045674	5.708955094620819	845836.7115938788	32.592168272397004	791.3794895123832	-0.6243918696536639	626281.4964208802	0.3898652068895979	807.5841113122082	530.7620685854529	2.294529	55.132866	1.2655033612951787	0.753726073130127	-0.1801621353	0.1502247951	-0.3026813159	-0.1040529947	-0.2053704319	-0.1925343392	0.2677798096	0.0224335117	-0.2064233542	0.4486693515	-0.0555734419	0.022817796	-0.4400829188	-0.0187708066	-0.3283173976	-0.0741326491	0.287374645	0.2065119488	0.331620005	-0.0485656418	0.082448378	-0.0283635023	0.0400013108	0.4361307759	0.0959852651	-0.1414196594	0.2361489126	0.2137898021	-0.1643989999	-0.302102559	0.1010900514	-0.0474493716	-0.0997495898	0.3642020817	0.1016361613	0.15351411	-0.2334019442	-0.0328710873	0.2669573485	0.1382400386	-0.0965399288	0.0534909079	0.0076115416	-0.0554189541	0.1181802112	0.2629898028	0.1393673683	-0.026739044	-0.2117824114	0.3195751271	-0.0727234271	-0.1292430352	0.3736089858	0.0456005392	0.0975904711	-0.009384015	0.1145803187	0.0119549848	-0.030331849623181	-0.0453975345740644	0.0009200211015632	0.0020609361454033	-0.0264534104039881	-0.1613946211856499	0.0260482237476594	0.0006997829220018	0.1053400597394045	0.238982614931217	0.0110965281859013	0.0571126902393623	-0.0019326294648331	-0.0127128675550725	3.735056648341074e-06	0.0001616170014728	0.0022999738254652	0.0022099680995899	5.289879597825026e-06	4.883959001205202e-06	0.0005442243326123	0.0014717361574225	2.961801242073033e-07	2.1660073170647454e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
818.8779901048514	6.845172528499688	670561.162678161	46.85638694492682	913.3093971046242	-6.384416941049835	834134.0548396121	40.76077967716414	793.6477432250977	2.268253712714454	629876.7403262905	5.144974905242906	809.0864700577563	522.112955570221	1.51334	36.362488	0.3470537657978467	0.1692810644948248	-0.1723694124	0.2073596268	-0.3121839381	-0.0631054687	-0.0464441294	-0.1010173334	0.0611137889	0.0373612958	-0.1767133732	0.2076639082	0.0837112406	0.0079812913	-0.3042419463	0.0251592699	-0.2463635947	0.0083459628	0.0457723339	-0.2068350889	-0.036983423	0.1413386829	0.0608327494	0.0831906511	-0.0089903735	0.315321469	0.0365775448	-0.1399672909	0.2051937042	0.1070607634	0.1750437934	-0.0059463318	0.0608589473	0.0973487212	-0.0691629531	0.3909509916	0.1267927984	0.1840260307	-0.1411014971	-0.0012051635	0.1814431987	0.1525935406	0.0050076781	-0.0063244909	-0.0575907396	0.2065952125	-0.0496421543	0.0650287315	0.0381360128	0.0327630314	0.1028387169	0.0077794992	0.0327889382	0.0874930605	-0.2060421794	-0.1407662079	-0.0752799943	0.0569928889	0.1104315261	-0.0	-0.0191420393153123	0.0111898103078687	0.0003664176691489	0.000125211854726	0.0518618447657814	0.0783152551697695	0.0061332791923061	0.00268965094251	0.006196360710831	-0.0991436990285734	3.8394886058730055e-05	0.0098294730570683	-0.0006612046631065	0.0012714248017265	4.371916065137802e-07	1.6165210264455236e-06	0.000573763870207	-0.0017262099552582	3.292049787549152e-07	2.979800809632517e-06	0.0007146896014602	0.0001704652688479	5.107812264353395e-07	2.9058407883386852e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.2571932372011	-1.620796867650256	667909.319897948	2.6269824861848816	914.443883844324	1.1344867396998095	836207.6167002915	1.2870601625547038	792.993221138097	-0.6545220870006005	628838.2487709749	0.4283991623716217	809.0651524121927	522.8898903162052	0.9378820000000002	22.535395	0.1377338295398008	0.1026992026179122	-0.1157438547	0.2078924113	-0.3192302012	-0.0418215265	-0.0578676435	-0.0263757854	0.0231355774	0.0455333845	-0.1376316253	0.1648050073	0.0456816581	-0.0326545826	-0.2737312359	0.0801338181	-0.2039538557	0.0006263887	0.038556209	-0.1693120994	-0.034272576	0.0144091187	-0.0539271531	0.0478390104	3.31909e-05	0.2773679264	0.0320523778	-0.1756413441	0.1887888224	0.039251387	0.1564479474	0.0862063228	-0.0354977281	-0.0203939434	-0.0389523843	0.3734888189	0.12070234	0.1193794157	-0.0932676798	-0.0082026222	0.1673948603	0.0350802859	-0.0093209024	-0.0498019846	0.0311994125	0.0792815725	-0.0920409784	-0.0619991529	-0.0372368091	-0.1330093177	0.0185725701	-0.0792072643	0.0138261902	0.018102085	-0.2292774747	0.1332371566	0.0325171709	-0.0163183048	0.10612066	-0.0119549848	-0.0151896769074539	0.0039523624078584	0.0002307262845528	1.5621168603052257e-05	0.0726007931241952	0.0207389483584138	0.0004301039790129	0.0052708751622621	-0.0123855738569176	-0.0185819345677486	0.0001534024397651	0.00034528829228	0.001225792458312	0.0018869971214184	1.5025671508545765e-06	3.5607581362417047e-06	0.0005749373946881	1.1735244810999728e-06	3.305530078107401e-07	1.3771597077409605e-12	0.0007136485632442	-1.041038216000045e-06	5.092942718205109e-07	1.083760567172557e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.3842940274158	0.1271007902146266	668117.0841226969	0.0161546108731825	910.3059024295292	-4.137981414794808	828656.8359980395	17.122890189187242	793.4197048235543	0.4264836854572422	629514.828002296	0.1818883339611919	809.0554496742179	534.6097872033079	1.821069	43.75658	0.9095194001872444	0.4782223203730698	0.0548584777	0.0006419579	0.0822537663	-0.0585412711	-0.0077351635	-0.0766841935	-0.1063846029	0.0925935664	-0.0180248495	-0.0372724988	0.0613005864	-0.0529496402	-0.0150572075	-0.0407165174	0.0039113239	-0.1002777402	-0.1424507877	-0.2347520497	-0.0731366772	-0.1309304253	0.046812702	0.0376117007	-0.04347584	0.0632009099	0.0556874807	0.0256205491	-0.0547977842	-0.1209261482	0.1383727237	0.3380627382	0.1235962575	-0.0575177295	0.07536887	-0.0231383937	0.1069415444	0.1751566454	-0.0243992361	0.1090155229	0.0058321174	0.1121236614	0.1671003702	0.0905629281	-0.1212767013	0.1705485657	0.0681571248	-0.2837448839	-0.2248993309	-0.0952736511	-0.0971108879	0.0402820778	0.3486966696	0.1855226317	-0.0920317703	-0.1798427557	-0.0727028757	0.2536304126	0.1016540472	-0.023839813	0.1035330316665863	0.1187227085740402	0.0107190886460743	0.0140950815311564	0.1645068097673885	0.0919060166431932	0.0084467158952189	0.0270624904598437	-0.0540542732714186	-0.041668699414501	0.0029218644589011	0.001736280510896	0.0091454700265856	0.0079196775682736	8.36396220071756e-05	6.272129278541604e-05	-0.0035448750372095	-0.0041198124318976	1.2566139029431054e-05	1.6972854474018013e-05	-0.0003913009476948	-0.001104949510939	1.531164316668486e-07	1.220913421724335e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
817.7205271562815	0.3362331288657287	668666.8605327469	0.1130527169468377	912.523892067574	2.2179896380448554	832699.8535941535	4.9194780344743485	794.4035715996465	0.9838667760922136	631077.0345702748	0.9679938330980858	810.5219268339687	554.4249734858163	1.671858	40.171352	0.6543249653263948	0.402263696372261	0.1225032039	-0.2389075856	0.2811388698	-0.0494883425	-0.0357397999	0.0009763292	-0.1015266501	0.1657474377	0.1743947483	-0.2078143005	0.0343577535	0.0845814396	0.1369999813	-0.291031738	-0.0074233088	-0.160020646	-0.16647656	-0.0484429219	0.0970643089	-0.1887673374	-0.1299913276	0.0274229775	-0.0988051188	-0.1156679803	0.3077722036	0.1518025546	-0.0519455458	-0.1458674826	0.1129053953	0.0832098933	-0.083722797	-0.1370631261	0.07692292	-0.3460649712	0.0654060226	0.1994965292	-0.2100916306	-0.0935220148	0.1180345674	0.1338779999	0.1010195547	-0.0271236067	0.126464859	-0.0655142855	0.0569014837	-0.0381684435	-0.1036130896	0.0106973008	-0.515431557	0.0443115005	-0.0885224578	-0.0671036019	-0.1875446596	0.0228594475	0.103040066	-0.0860129788	0.0970382431	-0.0355847396	0.1520432569617469	0.0485102252951605	0.0231171519875357	0.0023532419581872	0.1989420483405979	0.0344352385732094	0.0011857856555938	0.0395779385979527	-0.0749286544663334	-0.0208743811949147	0.0056143032601351	0.0004357397902706	0.0161799400381365	0.0070344700115509	0.0002617904596376	4.9483768343408944e-05	-0.0065688495538962	-0.0030239745166866	4.31497844617223e-05	9.144421877570558e-06	-0.0013429588247194	-0.0009516578770245	1.803538404891712e-06	9.056527149029684e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
