global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
846.3646529323314	-5.859710615221957	716333.1257332658	34.336208494144884	927.3573357582092	-4.219378757476875	859991.6281845638	17.803157099047095	818.4576731982629	-3.132114351048699	669872.9628171145	9.810140308045211	817.9862858921431	745.4421880792688	1.141153	23.498974	0.1686848961495478	0.0770428968830108	0.0366671138	0.070604479	0.0993465402	0.0331731042	0.0567449956	-0.000569092	0.1323167599	-0.0025640324	-0.1076360943	0.0071559538	-0.008874431	0.0818212023	-0.1290247171	0.1059384857	0.1062073041	0.0277500894	-0.0347869087	0.0293552462	0.0990750984	0.0180168473	0.0050570202	-0.092370304	-0.1260592632	0.0332589476	-0.1332174431	-0.0313110292	0.0047499613	0.0575222918	0.1111021276	-0.0944112047	-0.0195089617	-0.0297240572	-0.0692980682	-0.0198996896	0.0552598043	0.0208370226	0.0925024036	-0.0931410955	0.0232218145	0.1686376714	-0.0103585812	-0.1477316041	0.0181307803	0.0874009753	0.0398535646	0.0016726674	-0.0528178916	-0.0414333315	-0.0279775415	0.0055813712	0.0977871408	0.043399685	0.0528099467	-0.1573084431	0.1437067008	0.1082959623	0.0325161318864815	0.0129911423406953	0.0001687697793162	0.001057298832859	-0.0418995818791501	-0.0473881393074719	0.0022456357470243	0.0017555749616476	0.0774550420193378	0.0541279025698458	0.0029298298366107	0.0059992835342173	-0.0015259960892898	0.0005870066396071	3.445767949428199e-07	2.328664064527763e-06	-5.820700132663781e-05	0.0002247927071247	3.3880550034392156e-09	5.053176117647912e-08	0.0002709563003841	0.0002717548918988	7.341731671783863e-08	7.385072127094642e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
849.3375011860807	2.972848253749248	721374.1909210156	8.837826739819954	922.9574592590332	-4.399876499176003	851850.4716018898	19.35891320800128	818.3129515910924	-0.1447216071704815	669636.0867417256	0.0209443435820071	818.408901225447	749.0430466404667	1.144815	23.574383	0.3651048422763031	0.1820209795241499	0.041781147	0.073953889	0.0397989441	0.1050837036	0.0631738284	0.0724423462	-0.1280188799	0.0203503557	0.0144419155	-0.0522686806	0.0647217411	-0.0292095624	0.0125298485	-0.0271960053	-0.0092600236	-0.0274939872	0.1526380876	-0.0728493137	0.0703699159	-0.0433680499	0.0800715094	0.0352678686	0.0088130393	0.0313872431	0.0279004378	0.0840916638	0.1442576452	-0.1248984142	-0.0478235861	0.1121108638	-0.0138570056	-0.0171891659	-0.1084748219	0.0665689932	-0.0082699025	-0.1245633104	-0.0712658708	0.1910762293	0.1468769627	-0.1249473217	0.1108542636	-0.0136481072	-0.0041477963	-0.2113627927	0.0159006017	0.0324276698	-0.1658176775	-0.0028422256	-0.0661088992	0.1660524818	-0.0373958232	0.0016421629	0.0671692413	0.1468743996	0.1412592515	0.0993643757	-0.0105840626692952	-0.0431001945557767	0.0018576267707458	0.0001120223825875	0.1090062035480059	0.150905785427156	0.0227725560753868	0.0118823524119492	0.0483862791026155	-0.0290687629167223	0.0008449929775086	0.0023412320053962	-0.0026592846825567	-0.0011332885932669	1.284343035628869e-06	7.071795022880689e-06	-0.0007695380720273	-0.0007113310707006	5.921888442994939e-07	5.059918921441504e-07	-0.0007250260231813	-0.0009959823235654	5.25662734290091e-07	9.919807888547333e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853.1075384652581	3.770037279177473	727792.4721862519	14.21318108638788	935.5223628997804	12.564903640747277	875202.0914855885	157.8768035012641	819.392720223822	1.0797686327296103	671404.4299557947	1.1659003002267725	818.7499234023252	776.3361929787529	1.132657	23.324013	0.2838725287689432	0.1732445852505717	-0.0544195096	-0.0058101543	0.0242250959	-0.0499918429	-0.0432444896	0.0220016432	0.0140737034	-0.1010289851	0.0150554057	0.0261317836	0.0204166289	-0.0421314197	-0.0670225916	-0.2079981279	-0.0451123889	0.0164397734	-0.0358925535	0.1724623244	-0.1048333182	0.030940442	0.0134054911	0.0299732631	-0.0338067913	-0.1311574447	0.0406928154	-0.0018958979	-0.2176987941	0.0339711528	-0.0885278945	0.218972241	-0.0577799986	0.0461870176	-0.0380541725	0.1190039848	-0.0526701348	-0.1438248038	-0.3173098077	0.1757799147	0.3008162118	0.1074275236	-0.1148473529	-0.176633859	0.1277245835	-0.0807494004	-0.1203270674	-0.0678693779	0.1299639038	-0.1155603476	-0.276570574	-0.0300275788	0.0972531181	-0.1900280864	-0.0109539411	-0.0245671386	0.1386044847	0.0898496795	-0.0380571173628965	-0.0274730546936012	0.0007547687341976	0.0014483441819732	-0.0441664059437982	-0.1531726094918041	0.0234618482985287	0.0019506714139923	0.0160171969357776	-0.0323690821668379	0.0010477574803235	0.0002565505976794	-0.0018029963973559	0.0008562882852008	7.332296273721266e-07	3.2507960088783543e-06	-0.0007688433415304	6.947304969000343e-07	5.911200838156313e-07	4.826504633229686e-13	-0.0012851986558176	-0.0005601726326363	1.651735584915366e-06	3.137933783546832e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
849.1428429354802	-3.964695529777941	721043.5677085496	15.718810643841191	931.333960723877	-4.188402175903434	867382.9463976241	17.54271278711262	820.3470667902449	0.954346566422828	672969.3099913584	0.9107773688430412	818.9042863312491	770.838566130179	1.113815	22.936012	0.1822428628521264	0.0930341361353656	-0.0340405133	0.0016168049	0.0569470717	-0.0437139611	0.0230199428	-0.0601139649	0.1945834538	0.0017136305	-0.0273322365	0.0869470135	-0.066151764	0.0753951554	-0.0956942409	-0.0712071202	-0.0340494673	-0.1003746002	-0.0708316494	0.1388495489	0.0885591364	0.0864414116	-0.0712829534	-0.1103468826	-0.0757022517	-0.0607656222	0.0358826828	-0.0995815645	-0.0408905867	0.1018418885	0.1598947493	0.0209723999	-0.0377729061	0.0270379642	-0.0304013324	0.0540415773	-0.0405330131	0.0078904825	-0.0540069057	-0.0146695097	0.0926249875	0.1169435726	-0.0485052306	-0.1503564403	-0.0482408269	0.1039616097	0.167322275	0.1196771166	0.0732635366	-0.0757312077	-0.1308190137	0.0218031364	0.0240986447	0.0479057366	-0.0180118746	-0.0817994213	0.1357462967	0.0798077096	-0.0216489043163363	0.0164082130465601	0.0002692294553813	0.0004686750580978	0.0047923823893825	0.0489587883331806	0.0023969629550531	2.296692896606352e-05	-0.016271681244433	-0.0322888781802106	0.0010425716541364	0.0002647676105204	-0.0015450372138818	0.000257959183474	6.654294033862435e-08	2.387139992279635e-06	-0.0004798912606516	0.0002889520808787	2.302956220497819e-07	8.349330504418854e-08	-0.000140370254327	0.0011448284014906	1.9703808299826665e-08	1.3106320688595223e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.3671582726663	-3.775684662813888	714645.6322860032	14.25579467300802	925.7436586380004	-5.590302085876601	857001.3215084706	31.25147741135628	817.2184277309218	-3.1286390593230635	667845.9586229998	9.788382363521904	818.0164786967056	755.4794091295313	1.048044	21.581646	0.1441018368398523	0.0667794163137949	0.0273254769	0.060882751	0.122116115	0.0060166902	0.1057224252	0.0470261213	0.0169799487	0.0135926242	0.0054434791	-0.0345308193	0.0847062007	0.1330236562	-0.0582925638	-0.0105268213	0.0521785281	0.0180631053	-0.0668178143	-0.0712617703	0.0541117308	-0.0064645669	0.0851038448	-0.1357275127	-0.0287329292	0.0011098723	-0.086226242	0.073732779	-0.0047819522	-0.0625677772	0.0418931587	0.0017476768	-0.0311979367	0.0469455159	-0.0518658593	-0.0163996735	0.0861196478	-0.0892382496	0.0679965231	0.0142770356	0.0148241588	0.0218010191	0.072115257	0.002224536	-0.1200309474	0.0092687436	-0.0156326073	0.0711770483	-0.0040409636	0.0100305399	0.0774953593	0.0254451233	-0.0376492502	0.0436898476	-0.0099887274	0.0419379353	0.1326888823	0.0692973963	-0.0039043335022483	0.017744570814088	0.0003148697933761	1.5243820096778475e-05	0.0329826931612871	0.0281903107719046	0.0007946936214165	0.0010878580481716	0.0277117985847468	0.0439834798291798	0.0019345464978838	0.0007679437808015	-0.0006040089992429	0.0009410282146389	8.855341007464758e-07	3.648268711664095e-07	-0.0004369879958026	4.2903264849e-05	1.909585084755732e-07	1.8406901347034382e-09	-4.063222532130223e-05	9.97380290056978e-05	1.650977734561074e-09	9.947674429941412e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
845.0562748070518	-0.3108834656145518	714120.1075907714	0.0966485291925142	922.9736458778382	-2.770012760162217	851880.350985029	7.672970691461504	816.0654661186683	-1.1529616122535344	665962.8449914793	1.3293204793302695	815.7965077910943	738.536559369829	0.995229	20.494061	0.0804382290538612	0.0484792102433769	0.0935930756	0.1202276927	0.0536215311	0.1063101977	0.0622683894	0.1410327322	-0.0410254532	-0.0030842378	0.0802456563	-0.1142991248	0.0864850954	0.053361237	-0.0798855057	-0.0036996879	-0.0032625353	0.0434786304	0.0614539601	0.0096126448	0.1094332103	-0.0943294771	0.1256732549	-0.0483657239	-0.0592184963	0.0348438411	0.0218931841	0.0853286614	0.0348621255	-0.0401588734	0.0839596797	-0.0476221485	-0.0144873646	0.040943905	-0.0145812602	0.023816549	0.0513282118	-0.0243152304	0.0507121333	-0.1155134341	-0.0406189826	0.0641031724	-0.0194069286	0.0582485548	-0.1392576867	-0.1093363112	-0.1737636012	0.1073456886	-0.0424190322	0.003503486	-0.1314727458	0.069515356	-0.0968049244	-0.0754970188	-0.1420412511	0.0145958137	0.1294367287	0.0583804184	-0.0037862998273396	0.0001180336749087	1.3931948412452708e-08	1.4336066382511883e-05	0.0056908960103925	-0.0272917971508946	0.0007448421917255	3.2386297401101275e-05	0.0158506248773164	-0.0118611737074303	0.0001406874417178	0.0002512423090014	4.596424672045315e-05	0.0006499732459633	4.2246522046813756e-07	2.1127119765786883e-09	-0.0005110032354516	-7.401523964899995e-05	2.611243066420033e-07	5.478255700298893e-09	-0.0001399882301215	-9.935600480019776e-05	1.9596704572550043e-08	9.871615689856925e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.1695863498196	1.1133115427678604	716002.9688634248	1.2394625912601531	920.6934869766236	-2.280158901214577	847676.4969611742	5.199124614788066	816.6689117302146	0.6034456115463627	666948.1113866131	0.3641466060945636	815.179980049314	746.0476427925958	0.8206379999999999	16.898829	0.1219476461628886	0.0728624025512917	0.0574058332	0.0663483264	0.0670446028	0.0742974222	0.0666104074	0.0566929683	-0.0568665805	0.0776134894	-0.055385135	-0.1023650413	0.1560932884	-0.0622150915	-0.0015445142	0.0073483797	0.0548010534	-0.0695470135	0.0772882064	0.0772987534	-0.0216251306	-0.0928821223	0.1636886689	0.0603954158	0.0181119772	-0.015337832	0.0067200834	-0.0560208668	0.091996017	0.1424977391	0.0001639959	-0.0211035949	-0.0139095374	0.037323268	-0.0065837682	8.22306e-05	0.0032637281	-0.0555958718	0.0873359904	-0.0788836727	-0.0881589174	-0.0204158716	-0.0212102949	0.0585346293	-0.1863386432	-0.1193374162	-0.0424678586	0.1319420696	-0.0776331867	-0.0081706211	-0.055294246	-0.031383247	0.0231052897	0.0890681204	0.0316005533	-0.0470597602	0.1259946088	0.0471208409	0.0001340003297087	0.0039203001570482	1.5368753321352922e-05	1.7956088362040305e-08	0.0699759429498385	0.064285046939446	0.0041325672600067	0.004896632591719	0.0280005488038881	0.0121499239265716	0.0001476206514214	0.0007840307333189	-0.0002049541433658	-0.0002509183900862	6.296003848347711e-08	4.20062008828089e-08	-0.0003400276115628	0.0001709756238887	1.156187766251024e-07	2.9232663964164385e-08	0.0002699652586999	0.0004099534888214	7.288124090490393e-08	1.6806186299683773e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
850.9995112100565	4.829924860236929	724200.1680797552	23.32817415553472	929.7459774971009	9.05249052047725	864427.5826720395	81.94758462333046	819.906068966446	3.2371572362313827	672245.9619280106	10.479186972085204	818.1898450516976	750.8462809598004	0.921612	18.978107	0.1499144339594448	0.0687306569149938	0.0367834852	0.0479365453	0.0055677311	0.011427461	-0.0261762835	0.084900889	-0.1595353036	-0.0186833077	0.0985053421	-0.0021173957	0.0356237986	-0.1436258217	0.0125620124	-0.0729163832	0.0865235652	-0.0071310473	-0.0248295444	0.0094927023	0.0755005453	-0.0155594331	0.0363952358	0.1465221312	0.0280210038	-0.093805247	-0.04417289	0.0423632551	0.0169052931	-0.0542024302	-0.0206047162	0.1453496137	-0.0101065127	0.0269735802	0.0387171851	-0.0294877893	0.0697276842	-0.0308757896	0.0102474391	0.0896825066	-0.1044361896	-0.0062414264	0.0682364391	0.1753767306	-0.0611994533	0.0448334355	-0.1075946861	0.0256577836	-0.0150215671	-0.0020812019	-0.0506950261	-0.1684771684	0.0420922242	0.0248917708	0.0844526314	-0.1226388676	0.1223675745	0.0355847396	0.0104986137948088	0.0103646134651001	0.0001074252122809	0.0001102208916125	0.0167839459468979	-0.0531919970029406	0.0028293885451608	0.0002817008415483	0.003845278187839	-0.0241552706160491	0.0005834770985345	1.4786164341870384e-05	-0.000537989265285	-0.0003330351219192	1.1091239243173645e-07	2.8943244956189414e-07	0.0001080518325498	0.0004480794441126	1.1675198517370021e-08	2.0077518823625667e-07	-0.0001929712327754	-0.0004629364914752	3.723789667885761e-08	2.143101951394605e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.0973243690605	5.097813159003977	732902.6287918644	25.987699004114106	935.853351688385	6.10737419128418	875821.4958663841	37.30001951236409	822.1799989778553	2.273930011409334	675979.9507192263	5.170757696788054	821.5829663895883	782.6692771664373	0.976128	20.100735	0.1351298381981785	0.0613252528357599	-0.0584909471	-0.0613227016	-0.0200204506	-0.0569858668	-0.0404388069	-0.0177756367	-0.1172954886	0.0086767039	0.0216466366	0.1014537978	0.0084848308	-0.0522772473	0.1229184336	-0.0648901651	0.0291656436	0.0830768225	-0.0057874714	-0.1168548885	0.1117819325	0.0859319137	-0.0075012122	0.0782409239	0.1266787641	-0.0130736272	0.0356969774	0.1645881899	0.0397474327	-0.1372553305	0.0541222757	0.1104084831	-0.0224613134	0.034597947	0.0290266369	0.0059565637	-0.0448837542	0.0351680171	-0.0142051182	0.1096124048	-0.1710430746	-0.0654749366	-0.086587521	0.1424328167	0.0299263747	0.1557827864	-0.1584056565	0.0762379788	-0.1695384023	0.0189335727	-0.0419890564	-0.0129146413	-0.1635280575	-0.074502701	0.0968914864	-0.0757571612	0.1185609488	0.023839813	4.5808001104319374e-05	-0.0104528057937044	0.0001092611489609	2.098372965173325e-09	0.0277312961492128	0.0109473502023149	0.0001198444764521	0.0007690247861153	-0.0482321724284275	-0.0520774506162665	0.0027120608626896	0.0023263424571655	-0.0012669942508	-0.0007290049855149	5.314482689057252e-07	1.6052744315602532e-06	-8.807274807365317e-05	-0.0001961245806234	7.756808953245179e-09	3.8464851124725386e-08	0.000114943832804	0.0003079150655794	1.3212084699673906e-08	9.48116876107662e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.1747025176269	0.0773781485663676	733035.1212311469	0.0059873778755588	943.4820533752442	7.628701686859131	890158.385041167	58.19708942708735	822.94844860201	0.7684496241546412	677244.1490564551	0.5905148248634093	822.4906691130868	792.5214072404084	0.980403	20.188753	0.1214334889958792	0.0638782931960749	-0.0936239252	-0.0726273203	-0.0521544162	-0.1539948398	-0.0612995255	-0.1094524809	0.0833474253	-0.1188505279	-0.0032024249	0.1340658951	-0.071013706	-0.0370113226	0.0578516571	-0.0986927246	0.0200382753	-0.0429967485	-0.0318525915	0.0096986695	-0.058381637	0.1182448947	-0.1128245237	0.0262685994	0.0651564302	-0.1077018187	0.0493727133	-0.0566304133	-0.036729006	-0.0178830862	-0.0330790525	-0.0323783344	-0.0212337477	0.0647114998	0.0618570561	0.0348862479	-0.0598812346	0.083624911	-0.0696134217	0.0125436014	-0.1282910127	-0.0881741864	-0.0944046065	0.0349955621	-0.0703954819	0.1775595311	-0.0782279398	0.0810911808	0.0106005414	-0.0552807356	0.0156730988	-0.0662758272	0.0777666781	0.0699874755	0.10286317	-0.0597662179	0.1145803187	0.0119549848	-0.0038583606112894	-0.0039041686123937	1.52425325540003e-05	1.4886946606749513e-05	0.0556428331475302	0.0279115369983173	0.0007790538976084	0.0030961248806838	-0.0723074322021233	-0.0240752597736957	0.0005796181331709	0.0052283647516646	-0.0004010215055701	0.0008659727452298	7.499087954810092e-07	1.6081824792970974e-07	-0.0002249615679814	-0.0001368888199077	5.0607707068650056e-08	1.8738549015735545e-08	-0.0001930450742878	-0.0003079889070918	3.7266400706782224e-08	9.485716689160145e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.8126401500614	-4.3620623675655	725584.773919418	19.027588098531133	935.9595268249512	-7.522526550292923	876020.2358543866	56.58840569986195	818.5656422314246	-4.382806370585399	670049.7106417445	19.20899168204396	819.0305511763876	772.0551468849183	1.05667	21.759279	0.151773287428314	0.0787391203113447	-0.0141811552	-0.0503126003	0.0187229951	-0.0645454685	-0.0626664283	0.0046143821	-0.0699126524	-0.1083089415	-0.0001106956	-0.02296422	0.0607233878	0.0068179556	0.0230108447	-0.0198461496	0.0562884833	0.0500292544	-0.1450542572	-0.077969534	0.0997857159	-0.0196560633	0.0519952225	-0.0001837087	0.0554004983	-0.0154583896	-0.0704289298	0.0428034535	-0.0893751989	-0.1382782155	0.0949186777	-0.0126826561	-0.0048861993	0.0383418158	0.0551926229	-0.0691140358	0.0934054131	-0.0582162754	0.0001105066	0.0847667695	-0.0600142483	0.0116044384	0.0889339495	0.1291156699	-0.1266760818	0.0952341331	-0.0695859284	0.0460843549	0.0522867724	0.1148768864	-0.020594947	-0.1359749638	-0.026382069	0.0567584957	-0.0108045067	-0.1240931467	0.1104315261	-0.0	-0.0038249445254194	3.341608587e-05	1.1166347948712134e-09	1.463020062253584e-05	0.0105901576272913	-0.0450526755202389	0.0020297435715319	0.0001121514385708	-0.009794127098317	0.0625133051038062	0.0039079133150015	9.592492561798738e-05	-8.546741881212253e-05	0.0003155540867579	9.957438166966117e-08	7.3046796784067565e-09	0.0001860154259423	0.0004109769939237	3.4601738688495296e-08	1.68902089534561e-07	-0.0003499918079741	-0.0001569467336863	1.224942656489793e-07	2.4632277214798378e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.9864554448327	0.173815294771316	725880.9202614499	0.0302117566964395	937.6273565292358	1.6678297042845998	879145.0597120028	2.781655922494056	817.5606749883973	-1.004967243027295	668405.4572874838	1.009959159557882	817.0080264846296	771.8839357905917	0.947079	19.502537	0.0701035837334833	0.0343507482230248	-0.0063644561	-0.0069816993	-0.0706717326	-0.0272184069	-0.0418917221	-0.0174485832	-0.01926018	0.0229509697	0.010494663	-0.0871629022	0.0813820828	-0.1156370362	0.028881802	-0.0251795191	0.0140119368	-0.0039634451	0.0431770688	0.0778389108	-0.0306235739	-0.0842382419	0.0813211528	0.1063059509	0.0309628621	-0.014048931	0.0456262845	-0.0258378772	-0.006757961	0.0765694228	-0.0189484475	-0.0487517632	0.0123263914	0.0333652254	0.0748007391	0.0212314381	-0.0280985911	0.0527491814	-0.0256231298	-0.0858506939	-0.0577955936	-0.0300690441	-0.0552744372	0.0695840996	-0.0550720389	0.0235453974	-0.1051120049	0.0886326292	-0.0635487459	0.0076363775	-0.0712604677	-0.0510884815	0.0242690487	-0.0116606731	0.0084593603	-0.0443065571	0.10612066	-0.0119549848	-0.0012588022523942	0.0025661422730252	6.58508616540694e-06	1.5845831106327111e-06	0.0037719660647894	-0.0068181915625019	4.64877361829721e-05	1.4227727993922833e-05	-0.0282385882216971	-0.0184444611233801	0.0003401981461318	0.0007974178647545	0.0002079795965011	0.0002934470153132	8.611115079623868e-08	4.325551256076037e-08	-0.0002090197291102	-0.0003950351550525	4.3689247157301394e-08	1.560527737273527e-07	-0.0001929782028483	0.0001570136051258	3.724058677455962e-08	2.465327219460066e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.0799975701739	0.0935421253411732	726040.3222591875	0.0087501292133437	935.6366423606872	-1.9907141685486067	875415.9265279806	3.9629429008601695	817.5367560272001	-0.0239189611971823	668366.3474554777	0.0005721167047523	816.9007414035888	784.4169374006766	0.894456	18.418917	0.109049676821311	0.0870170940204644	-0.042263389	-0.0574344772	-0.0412079331	-0.0513182661	-0.0227309151	-0.0287373067	0.0481338514	-0.0055663982	0.0737542348	-0.0729561517	0.0508435361	-0.0302523832	-0.0240453638	-0.0174893157	0.0152873792	0.0522069898	-0.0584139569	0.02293685	0.0686300776	-0.0662884685	0.0577496985	0.0271896741	-0.0249354681	-0.0174794578	-0.0138579851	0.0059273406	-0.0401776334	0.0481448128	0.1559799478	-0.112450707	0.0073516852	0.0387704694	0.0879956548	-0.0190231625	-0.0381974145	-0.0144772662	0.0244786486	-0.0222345279	-0.0704369483	-0.0513411522	0.0072665951	0.0351167756	-0.1638244826	-0.0265746253	0.0489196261	0.0417693099	0.0297276553	-0.0242420579	0.0267406135	-0.12920917	0.0580043899	0.1835887512	-0.1902428619	-0.1338195023	0.1016540472	-0.023839813	-0.0038357542830738	-0.0025769520306796	6.6406817684237136e-06	1.4713010920119e-05	0.087834917677668	0.0840629516128786	0.0070665798338691	0.0077149727634427	-0.0317446206181699	-0.0035060323964727	1.2292263165116792e-05	0.0010077209381915	-0.0001700199044407	-0.0003779995009418	1.4288362271224986e-07	2.8906767906024763e-08	-0.00020898394037	3.5788740199979364e-08	4.3674287332571724e-08	1.2808339251016185e-15	-0.0001930177287919	-3.9525943600022884e-08	3.725584362798346e-08	1.5623002174721894e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.4825842498681	-0.5974133203058045	725022.5912808337	0.3569026752788057	930.461309337616	-5.175333023071289	865758.2481742706	26.784071899692208	818.4228316203203	0.8860755931201538	669815.9313174231	0.7851299567232324	819.0417112088317	771.5863931337992	0.956235	19.691074	0.0788292293448763	0.0441639993591526	0.0143029552	-0.0448917075	-0.0826041844	0.0533431076	-0.048217636	0.0127798669	-0.072836957	0.0274560417	0.0008450018	-0.0536802459	0.0120383518	-0.0300512444	0.049125623	0.0408000632	-0.0376886653	0.0006609217	0.0795115195	-0.0895908	-0.0149590018	-0.0603819083	0.0109704657	0.0364844034	0.0488543744	0.0788500339	0.0288131037	0.0296461077	0.0687978655	-0.0531214392	-0.0594599369	0.0136790615	0.0371657626	0.0194617912	0.0692708811	-0.0138384266	-0.04495526	0.0184988129	-0.0032800254	-0.0660794049	-0.0182545647	-0.0769236438	-0.1120728306	0.0963910043	-0.1139298259	-0.0040821173	-0.1303101422	0.1151166725	-0.0671856162	0.095855305	-0.0860702343	0.0343691854	-0.1112298266	-0.019141984	0.1597011899	0.1154314453	0.0970382431	-0.0355847396	-0.0038409790432183	-5.22476014450015e-06	2.7298118567557228e-11	1.4753120010442169e-05	0.0546626161517309	-0.0331723015259371	0.0011004015885276	0.0029880016045514	-0.0035958454497801	0.0281487751683898	0.0007923535434805	1.293010449870425e-05	0.0001039879034545	0.0002740078078952	7.508027878753285e-08	1.0813484064862414e-08	-0.00020900619268	-2.2252309999981143e-08	4.3683588578589284e-08	4.951653003352609e-16	-0.000116989231189	7.60284976029e-05	1.3686480214193293e-08	5.780332447754172e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
