global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
857.4322052723396	0.2037291882202225	735189.9866381875	0.0415055821328708	922.5262856388724	-11.127979303827146	851054.7476946544	123.83192338640532	823.4478255035184	-1.00620195104716	678066.3213264729	1.0124423662911115	823.4795863750537	713.7960792253602	1.214274	17.911131	0.1330386820367716	0.0813016220666048	-0.0613621987	0.1305668324	-0.2070927139	0.0606315112	0.0464101432	0.1323064493	0.1897321539	-0.0897849596	0.1595691928	0.0799207179	-0.0188213254	0.1221836154	0.0007681378	0.1174168213	-0.0129451746	0.2022399288	0.040339703	0.1892130808	-0.0623765812	0.0464607495	-0.0101248726	0.0706751244	0.0453796197	-0.0193980917	-0.0232915074	0.1545578593	-0.1283491506	0.0518037192	0.0094921038	0.0289875599	0.0414073596	-0.1301548397	0.0091550209	-0.040947728	0.207118234	0.1302971081	0.0019750263	-0.2168616409	0.0840830345	-0.0817689161	-0.0270351469	0.0296160776	0.0800973072	-0.0919624784	-0.041853885	0.0629335803	-0.0229882034	0.0039012022	0.0943506825	-0.1683765972	-0.0403892591	-0.0297973587	0.1209926779	-0.0449483935	0.2048832937	-0.171070284	0.153755223	0.074966782	0.1427249029	-0.0949748886	-0.0571048305	-0.0279509633	0.0073702491	-0.0683036782	-0.0306966383	0.0773643024	-0.0578358773	0.1510775559	0.0185677085	-0.0083157159	-0.022445227	0.0420634711	0.0525034396	0.1904943942	-0.0553062687	0.07321281	-0.1554354493	-0.0358027706	-0.0677892265	0.1437067008	0.1082959623	3.509202322504734e-05	-0.0001278760993272	1.6352296779153393e-08	1.231450094027262e-09	0.080080624624145	0.0674143012575712	0.0045446880140465	0.0064129064401932	-0.0013027583909064	0.0311145153522432	0.0009681130656049	1.6971794250770322e-06	0.00169437137241	-0.000421573162888	1.777239316674764e-07	2.870894347642547e-06	-0.0004959464959997	-0.0002658896913757	2.4596292689438043e-07	7.069732797986502e-08	-0.000526580770536	1.7693228879993132e-07	2.772873078982876e-07	3.13050348199823e-14	0.0
860.74137384834	3.3091685760003884	740875.7126543279	10.950596664388438	937.058973400798	14.532687761925558	878079.5196309574	211.1990135856209	823.7721896124224	0.3243641089039784	678600.6203788448	0.1052120751450719	826.5949894364011	746.0486661587121	1.424127	21.006567	0.1257570088250259	0.063431901663418	0.0431849354	-0.0358613238	0.0235746794	-0.1235540756	-0.0352395058	-0.0486073137	0.0150360111	0.1732853356	-0.1098560301	0.0874415292	0.0682175276	-0.1976053353	0.0290644455	0.0631451165	-0.1395916001	-0.0773435006	-0.0857964786	-0.0932927376	-0.0235231486	0.0380424977	-0.0442285175	0.1336947081	0.1054726155	0.0015504696	-0.0201042379	0.2043599809	0.0884236693	0.0610260965	-0.0019144196	0.1517074389	0.0845463952	0.0164759116	0.1718889811	0.1520757171	0.1530688267	0.0668483087	0.114289439	0.1540277007	-0.1947135621	0.0208265963	0.0431346694	0.067790712	0.1022249153	-0.0679447518	0.0620978158	-0.0095454203	-0.0649655985	0.0548089856	0.1509567538	-0.2120256409	-0.046844842	0.0917493665	-0.1029495884	0.0596557677	-0.0538449597	0.2007670184	0.1517878933	0.0353210496	0.0577005919	0.0603892574	-0.0363325043	0.0241007631	-0.1029925377	0.1005985094	-0.0645802399	-0.0351915954	-0.0338667201	-0.0679255339	0.0614651019	-0.1797394859	0.1182169957	-0.1262007262	-0.3121271745	0.0463190857	0.0877031283	-0.1128598979	0.2034443237	0.2078269347	-0.0180019624	0.1412592515	0.0993643757	-0.0178701028061567	-0.0179051948293817	0.0003205960018781	0.0003193405743026	0.0568773290035125	-0.0232032956206325	0.0005383929276584	0.0032350305545738	-0.0407564477262525	-0.0394536893353461	0.00155659360217	0.0016610880312627	0.0021299930709074	0.0004356216984973	1.8976626420175958e-07	4.536870482113536e-06	-2.8061395349388008e-05	0.0004678851006503	7.874419089546548e-10	2.1891646741055258e-07	-0.0005269705521816	-3.897816455999698e-07	2.776979628665805e-07	1.5192973124662048e-13	0.0
861.1233788447074	0.3820049963674137	741533.4735929255	0.1459278172496677	934.1240698201768	-2.934903580621153	872587.7778174106	8.613659027542866	825.8625389586103	2.0903493461879634	682048.9332551622	4.369560389108446	827.3404397693033	748.8346336004869	1.260704	18.595997	0.0496832912445981	0.0282874484171951	0.0901161404	-0.0277736102	0.0958280344	-0.0193961121	-0.0434131888	-0.045811755	-0.0634284463	-0.0080669099	0.0482608671	-0.0492436589	-0.0270537348	-0.042697864	0.0014999269	-0.0816075963	-0.0396691488	0.0469087667	0.0553937885	0.0275114234	0.1264188977	-0.1417682051	-0.0572441795	-0.1030682322	0.1366117183	0.2022491113	-0.1988734009	-0.0084602799	0.1560476049	0.0223915927	-0.1312916459	0.0648649024	0.0939568673	0.1162198229	-0.1397200668	0.0901977458	0.0478379609	-0.0802022085	0.0160357376	-0.0584454003	0.0989167115	0.0248775636	0.0132430155	-0.0776546565	-0.1718911297	0.1160112919	-0.0955733158	-0.0793389583	-0.0729474757	0.0141928225	0.1940670001	0.0343190061	0.1036693641	0.2378273911	0.0444219654	0.0033392148	-0.1622583207	-0.1231713373	0.119947535	0.0405692943	-0.1008155817	0.0679972913	0.0656943837	-0.0136259636	-0.0372019942	-0.029681179	-0.0008891972	0.074262411	0.0937026943	-0.1916888253	0.0226695759	0.1500854618	0.190961509	0.1424056381	-0.0595753436	0.0514010214	0.2197579296	-0.0466305114	0.0136655968	-0.0368429796	-0.0572737465	0.1386044847	0.0898496795	0.0001024916954719	0.0179725945016285	0.0003230141531199	1.0504547640704688e-08	0.0367858996953032	-0.0200914293082093	0.0004036655316467	0.0013532024163929	-0.0407184175709716	3.803015528089371e-05	1.4462927106888872e-09	0.001657989529484	0.0020300292429764	-9.996382793100002e-05	9.99276689461858e-09	4.121018727339335e-06	0.0001029650524102	0.0001310264477595	1.0601802017835233e-08	1.716793001249604e-08	-0.0005276050220806	-6.344698990000354e-07	2.783670593246705e-07	4.0255205273711516e-13	0.0
857.6190437197725	-3.504335124934869	735510.4241508171	12.280364667852282	930.5559706530034	-3.5680991671733864	865934.4145179534	12.731331666783412	824.7011253843916	-1.1614135742187273	680131.946210282	1.3488814903795192	827.6840456359979	743.1309155230252	1.200433	17.706976	0.0913461830106883	0.0494253200659545	-0.0388243407	-0.0620099849	0.1334074815	-0.0019897671	0.1129390999	0.0695269223	-0.1143856719	-0.0051110539	0.0046167427	-0.0207122993	-0.0210506688	0.123811131	-0.0565717525	-0.0389707292	0.1144071815	0.051688579	-0.0107306661	0.0184437558	-0.2149080702	0.0148418485	-0.1276010293	0.075351416	0.1001172915	-0.0391347911	-0.0800542778	-0.085067683	0.0058033852	0.1030708695	-0.0254569634	0.026701668	0.0351607546	-0.047121212	-0.0568678976	-0.1532750561	0.1728213362	-0.06687855	-0.1253361707	-0.0503872049	-0.0393258393	-0.0693572785	-0.1173011038	0.1387817487	0.0860936842	-0.0588877323	-0.0042107645	-0.0545559659	-0.073052415	0.0023538142	0.0524692542	0.0546460589	0.0305063703	-0.0010742599	-0.2638813682	-0.1445454482	0.0754740058	-0.0569750103	0.0832728349	0.1544432734	-0.0732632071	0.0321665292	-0.0611129091	0.0032688139	0.0635271692	0.0249015776	-0.0250203522	-0.0259713029	-0.0268324102	-0.0293114814	-0.1504859688	0.0664922513	-0.025292736	0.1257455852	-0.0988425162	0.0076525168	0.1436332342	-0.0294846867	-0.1365430182	-0.1464271557	-0.1814437769	0.1357462967	0.0798077096	-0.0105065275013487	-0.0106090191968206	0.0001125512883185	0.0001103871201365	0.0435163843731061	0.0067304846778028	4.529942399813959e-05	0.0018936757089079	-0.0186138382704967	0.0221045793004749	0.0004886124260509	0.0003464749751602	0.0015918710111844	-0.0004381582317919	1.919826360870918e-07	2.5340533162492446e-06	-0.0004959194698153	-0.0005988845222255	2.459361205418882e-07	3.5866267096126535e-07	-0.0005266057793863	9.992426942999951e-07	2.773136468830525e-07	9.984859621119136e-13	0.0
856.320367258096	-1.298676461676564	733284.5713810404	1.68656055211276	925.78402841328	-4.771942239723444	857076.0672651208	22.7714327392568	824.2003572937444	-0.5007680906471705	679306.228963136	0.2507686806104128	825.5480457863274	721.222360312264	1.19889	17.68421	0.090038416425196	0.0383279222924481	-0.1312803358	-0.0209753366	-0.1379514802	0.1246113544	0.0413871719	0.1730234139	0.002491522	0.0109036304	-0.0282518142	-0.0727540875	0.0116913069	0.0074074196	0.0213159302	0.0375191732	0.0731197626	0.0590299682	0.0360361649	0.1277894082	-0.0323844173	-0.0775140137	0.1367295071	0.063565594	0.0809157581	-0.025767901	-0.2826122348	-0.1340471213	-0.0536011971	-0.1566220818	-0.0066905451	-0.1181203117	-0.0367471934	0.0139177646	-0.0882596586	0.1613860168	0.0054656874	0.0416713801	-0.0953956552	-0.063100079	0.0762762576	-0.0397730293	-0.0481805291	-0.0619085384	0.1197340987	0.0284335196	-0.1356293314	-0.2138179949	-0.0041355593	-0.0628473299	0.0601879964	-0.0005907721	0.1304737404	-0.0725229235	0.0224837411	0.0414917683	0.0269703002	0.0205615242	0.1005743395	0.2006201392	0.0733858687	-0.0372151947	-0.2153387658	0.0775074613	-0.1001269394	0.056130425	0.0814678325	-0.0366045284	0.0763473763	0.0277350889	-0.0309949133	0.0412302459	-0.042585241	0.1441810693	-0.1329571982	-0.1980327438	0.0863615779	0.1066005802	-0.1712636594	0.0909903565	-0.0314133302	0.1326888823	0.0692973963	0.0001392450253803	0.010645772526729	0.0001133324726908	1.9389177093160392e-08	0.0612303178443482	0.0177139334712421	0.0003137834390235	0.0037491518233199	0.0020514823039832	0.0206653205744799	0.000427055474446	4.208579643556218e-06	0.002029974278999	0.0004381032678145	1.919344732698311e-07	4.12079557339751e-06	-0.0001140345806041	0.0003818848892112	1.3003885573552978e-08	1.458360686078505e-07	-0.0005268854194154	-2.796400290999788e-07	2.77608245192542e-07	7.819854587503699e-14	0.0
857.5780294132757	1.2576621551796734	735440.0765323571	1.581714096571181	925.7875533451308	0.0035249318508476	857082.5939287635	1.2425144553120444e-05	822.9978362387799	-1.2025210549645635	677325.4384537135	1.4460568876330868	825.3558360901458	725.5450356537441	1.254876	18.510027	0.0480821161409803	0.0262733618512959	-0.0730812502	0.1100453864	0.005994531	-0.1990084499	-0.0655925287	0.1075800223	0.0630347254	0.1325760357	-0.1160027424	-0.043794327	-0.0699982212	-0.0251100846	0.0302528745	0.1450940588	-0.0358225596	-0.0659267454	-0.0743886935	0.0729660467	0.0728095387	0.0267050237	-0.1538323434	0.0016560961	0.172799513	-0.0371944518	-0.0347153342	-0.0329332466	-0.1320618154	-0.0153254107	-0.1029457715	0.0074374378	-0.051637031	-0.1551074068	-0.0036175443	0.0809954609	0.0232181298	0.1607879784	0.0201295661	0.0129517277	-0.0324288157	0.0018991328	-0.1715312676	-0.078357992	-0.1111551059	-0.0619862813	0.0605056036	-0.0392241018	-0.1423264391	0.0278467075	-0.0274681561	-0.016300605	0.0162281823	0.0359974776	0.0018575511	-0.0600310274	0.2097442868	0.1369571469	0.1158981162	0.1836818179	0.1369224143	0.1334905505	-0.0100547757	-0.0666137841	-0.0584776818	-0.1546085799	0.051948939	0.0728109585	0.0393489537	-0.017247063	0.0598346383	0.025168526	0.0424960328	0.1663841451	0.0483296496	0.2218700861	-0.0833269541	-0.20668487	0.0671483738	0.0282056868	-0.0916566386	0.1294367287	0.0583804184	0.0001308696004969	-8.375424883400002e-06	7.014774197747594e-11	1.7126852334218205e-08	0.0407814233961829	-0.0204488944481653	0.0004181572841522	0.0016631244942187	-0.0124660526806081	-0.0145175349845913	0.0002107588220288	0.0001554024694356	0.0019310162347757	-9.895804422330004e-05	9.792694516500611e-09	3.728823698967321e-06	4.8991317757707264e-05	0.0001630258983618	2.400149215636643e-09	2.6577443536674317e-08	-0.0005270477024971	-1.6228308169995674e-07	2.777792807074716e-07	2.6335798606034837e-14	0.0
859.1041417551669	1.5261123418912348	738059.9263808819	2.329018880072749	925.7563636224002	-0.0311897227306872	857024.8447873696	0.0009727988040171	823.9669252652649	0.969089026484994	678921.4939310947	0.9391335412536336	825.1127760306255	725.66114909334	1.217257	17.955135	0.1004595261469463	0.0550113097611722	-0.0065342448	0.0808076757	0.004397157	-0.0615489042	0.2385290594	0.0700679295	0.0991864266	0.170179813	-0.1262055074	-0.1413752032	0.1420690359	0.095612303	-0.0020145067	0.1099618676	-0.1985540771	-0.0250035757	-0.2820684489	0.0992365981	0.0244503826	0.1772116779	-0.0903690123	0.0078432821	0.1829924323	0.1377651825	-0.0696924689	0.0254676166	0.0512340412	0.1520229366	0.1649980163	-0.0703008712	-0.05409473	0.111976004	-0.0627645646	-0.0456713316	-0.088187597	0.1198924432	0.2014497153	0.0351199651	-0.1067493558	-0.2914650668	-0.1401086107	-0.0970172736	-0.0667588387	0.0697235076	0.0400870022	-0.0133528169	-0.0001633489	-0.1438077039	0.1006302482	-0.206350358	-0.0020812368	-0.0666194527	0.0832716083	-0.0384257548	-0.1150132494	0.1176026612	0.1345986928	0.0126301854	0.0707245871	-0.0369403158	-0.0404035923	-0.2725226065	0.1447096213	-0.1177847661	-0.1012815584	0.044876128	0.1549436372	-0.0235159176	-0.0195697792	-0.0272407753	-0.0419452775	-0.0672535709	-0.1750679589	0.0104723504	0.1062601773	-0.0274908613	-0.066145751	0.0837557468	-0.1640057761	0.1259946088	0.0471208409	1.8123301927630564e-05	-0.0001127462985692	1.2711727841070843e-08	3.2845407276005766e-10	0.0743463041085163	0.0335648807123333	0.0011266012172331	0.0055273729345959	0.0062680045245002	0.0187340572051083	0.0003509648993642	3.928788071915498e-05	0.0015153724805093	-0.0004156437542664	1.7275973046066754e-07	2.2963537546849086e-06	-0.0004958992575301	-0.0005448905752878	2.459160736189044e-07	2.969057390374775e-07	-0.0005266251934326	4.225090645000032e-07	2.7733409435792334e-07	1.7851390958466787e-13	0.0
861.8222814351934	2.7181396800265247	742737.6447781618	7.388283320134698	933.3043570107972	7.547993388397003	871057.0228153375	56.97220419128488	826.0874900439106	2.120564778645757	682420.5412070481	4.496794980432931	827.352219264919	733.4736197417637	1.413428	20.848753	0.1947518564462554	0.10609562711629	0.0813965318	-0.1960894889	-0.2048696211	-0.0944727319	-0.0310307742	-0.0956215674	0.1405875876	-0.0486877343	-0.0694580556	0.0897916098	0.2667497856	-0.050089799	0.0880369884	-0.0623526643	-0.2149989193	-0.101016617	0.1003232591	-0.177680547	-0.0085229213	-0.0220839319	0.0940165917	-0.1001202547	-0.3488161544	0.1418525857	0.0168980018	-0.0336742113	-0.2423061753	-0.2230617493	-0.0398327162	0.1806088388	-0.2099326069	0.0219098449	-0.0256727663	-0.0623105331	0.247690157	-0.0167731242	0.2346009124	0.1303139381	0.0861439555	0.122245674	0.1015952107	0.1565219414	-0.0866492082	0.15553267	-0.1655431951	0.1611947905	0.3059751537	0.0288982015	0.0002693495	0.0264533666	-0.0483169293	-0.1720289359	-0.0208051408	-0.1253280671	0.2206692246	-0.0850137336	-0.035234877	-0.076437216	-0.0726172942	-0.2030791788	0.0941561525	0.0238051571	-0.2278441277	0.0672841068	-0.3196602212	-0.0362912853	0.1043058302	-0.0556841422	0.1881326428	0.0263519799	0.1028788583	0.3023318106	-0.0160132561	0.0749306423	-0.0554420883	-0.0589869575	-0.1048647728	-0.067127219	0.0832674644	0.1223675745	0.0355847396	8.730438986503941e-05	6.918108793740885e-05	4.786022928203496e-09	7.622056489706796e-09	0.0193756466386361	-0.0549706574698801	0.0030217731826708	0.0003754156826652	0.0418021205284731	0.0355341160039728	0.0012626734001838	0.0017474172806769	0.0001700576931359	-0.0013453147873734	1.8098718771255364e-06	2.891961899470393e-08	0.0002059519734223	0.0007018512309524	4.241621535653977e-08	4.925951503893991e-07	-0.0005630172127961	-3.639201936350006e-05	3.16988381904689e-07	1.3243790733533632e-09	0.0
862.187186254634	0.3649048194405395	743366.7441416829	0.1331555272509327	936.658400731371	3.354043720573827	877328.9596606495	11.24960927952072	826.1397357913619	0.0522457474512521	682506.8630534213	0.00272961812674	827.5649002046241	744.2941716895913	1.382226	20.38851	0.1948701413348972	0.1102420306283649	0.0927575338	0.115531826	-0.0494098266	0.075320269	-0.2779386212	-0.1359072455	0.010437757	-0.080501113	0.1457826003	0.0346638234	-0.0943818309	-0.2036674548	-0.3409114559	-0.1558775421	-0.0064913369	0.1481588811	0.1086647901	0.0236920258	0.1134088417	0.1156461471	0.0542295506	-0.179966758	-0.294848845	-0.0466066346	-0.155248341	-0.0724205152	0.1783381556	0.3403454469	0.0633097801	-0.1757144149	-0.0854281888	0.0512938542	0.0845825192	0.0847087768	-0.1328649168	-0.1403102954	0.0547055873	-0.1304213146	0.0146763763	0.1199506427	0.3595487511	-0.1362887962	0.0893795742	0.0204410942	0.2910634975	0.1270445796	0.162883264	0.0296065228	0.0943743604	0.087540393	-0.0012885727	0.0064645373	-0.031477198	-0.0426082957	-0.1024175711	-0.1205423363	-0.1979773918	-0.2583099571	0.2074938082	0.0023259996	0.0448724186	0.0023963633	-0.1036765564	0.0291378818	-0.3798399186	0.0531337843	0.0751254853	-0.1090073813	0.0012656803	0.2387581072	-0.2501767165	0.0759274101	0.0074570002	0.0578484089	-0.1878772874	-0.027626234	0.1640023021	0.1344404374	-0.1434932509	0.1185609488	0.023839813	0.0044262836045447	0.0043389792146796	1.8826740625422128e-05	1.9591986547861225e-05	0.0780048259865964	0.0586291793479603	0.0034373806710152	0.0060847528771991	0.051542721845962	0.0097406013174889	9.48793140262666e-05	0.0026566521752902	-0.0012970086770778	-0.0014670663702137	2.152283734612001e-06	1.6822315084151047e-06	4.383690104803328e-05	-0.0001621150723742	1.9216738934950612e-09	2.628129669091373e-08	0.0002510289737113	0.0008140461865074	6.301554564254854e-08	6.626711937672408e-07	0.0
865.2385229606538	3.0513367060198107	748637.7016151338	9.31065569350383	934.549320296736	-2.1090804346349614	873382.4320670913	4.4482202797599975	828.0427653860538	1.9030295946919296	685654.8213081834	3.6215216382733297	830.3196442692737	759.6777128327568	1.394458	20.568939	0.1131954533633611	0.0519346709733845	0.1782613944	0.1613302861	-0.0352733705	-0.1323193962	0.096459894	-0.1107844501	0.1192430038	0.0826787329	0.0154918967	-0.0121102145	-0.0954759202	0.0437766533	-0.3117610036	-0.2716973344	-0.0767715612	-0.1296164301	0.0834362517	0.0625717899	0.1534042126	0.4013253756	0.0277444445	0.0377908076	-0.0662697466	0.0344979041	0.1433894211	-0.0799552552	-0.0803007648	0.0112927004	0.1154278564	-0.1188426598	-0.0235237053	-0.102744048	-0.1309519199	0.0203734278	-0.1263952067	-0.2251175962	0.1464918286	0.0148025882	-0.0043570115	0.121659492	-0.1923412671	-0.1912096301	0.124699858	-0.0559594378	0.1201581516	0.25150702	0.0724989199	-0.0426498965	-0.0945081282	0.057296967	-0.0747161347	-0.2080443556	0.1228106038	-0.0647335219	-0.0599898558	0.1185059977	-0.1400298618	-0.3529322615	0.174324163	-0.1438970728	-0.0416354813	0.0986471409	0.2290165905	-0.1208368676	-0.0507668434	0.0081292209	0.0657851639	0.0227403705	-0.0083827242	0.0249241227	-0.1461155279	0.0881766881	-0.0918251112	0.02240984	0.2096190371	-0.1214671448	-0.248769066	-0.0618085086	0.3883290558	0.1145803187	0.0119549848	8.230934166419956e-05	-0.0043439742628805	1.8870112396568192e-05	6.7748277251939395e-09	0.1042346123248023	0.0262297863382059	0.0006880016913479	0.0108648544065018	0.0249486647718839	-0.0265940570740781	0.0007072438716593	0.0006224358738998	-0.0010730301895651	0.0002239784875127	5.016636286847672e-08	1.1513937877181142e-06	-0.0004949431213319	-0.0005387800223799	2.449686933537639e-07	2.9028391251572144e-07	-0.00010676523016	-0.0003577942038713	1.1398814371117772e-08	1.2801669232389737e-07	0.0
864.1384954186815	-1.1000275419722811	746735.3392644626	1.2100605930975787	930.6130229116276	-3.936297385108446	866040.5984127175	15.494437104011592	826.5042335023271	-1.538531883726705	683109.2479972693	2.367080357243643	828.159123198131	763.7489945969492	1.290063	19.02906	0.2115398881726287	0.124332399793927	0.266242672	-0.0326878023	0.0400990694	-0.0777886165	-0.0666941304	-0.1502958065	0.0467490036	-0.106607865	-0.0726256246	0.0759085313	-0.0875017694	0.1521604659	-0.0355385896	-0.205943978	0.033935762	-0.1149213783	0.0662438167	-0.0270044711	-0.0180979062	-0.0775068443	0.0592916655	0.0724920408	0.0372306905	0.0056615576	0.1249908841	0.0772221682	0.3747278238	-0.2764046578	-0.0138181648	-0.1080196693	-0.0255500476	-0.2401506681	0.0211660978	-0.0930241226	0.1024703022	-0.2011464282	-0.0021714836	0.1170213657	0.1412662606	0.0588540243	-0.1089922927	0.0993084457	-0.0225176659	-0.1430939694	0.0696648274	0.1121350714	0.0305451556	-0.2565300178	-0.1957734959	0.0642651692	-0.0508014306	0.2553783689	0.1592309156	0.2289143564	-0.0618090314	0.115498827	-0.0627072281	-0.1732162209	-0.2267014056	0.1024518459	0.059468872	0.2808533053	0.0918898825	-0.020524285	-0.0578813731	0.0894326	-0.0546925241	0.1493946426	0.0799475787	0.1578001325	0.1670780154	-0.0661109101	-0.1239653915	0.1444550241	0.0746944541	0.1220715146	-0.0420737323	0.4252937666	0.230763417	0.1104315261	-0.0	7.238684611365898e-05	-9.922495550540589e-06	9.84559179504978e-11	5.239855490282545e-09	0.0175881391807593	-0.086646473144043	0.0075076113083013	0.0003093426398417	-0.0363243882554513	-0.0612730530273352	0.0037543870272906	0.0013194611821327	-0.0001380366882565	0.0009349935013086	8.742128474893149e-07	1.905412730482216e-08	-0.0002979831995681	0.0001969599217638	8.87939872248421e-08	3.8793210781202224e-08	-0.0002470205972016	-0.0001402553670416	6.101917544183512e-08	1.9671567983973942e-08	0.0
859.9296677269298	-4.208827691751708	739479.0334369479	17.714230538856008	941.0258022080984	10.41277929647083	885529.5604213951	108.42597267701156	825.6640743607325	-0.8401591415946541	681721.1636899651	0.705867383205066	826.5329204465226	755.8634172115686	1.45274	21.428629	0.0776914057088757	0.0528706429326249	0.0987003346	-0.147991238	0.1968795466	0.2078122268	-0.0685008237	-0.125880897	-0.2644064444	-0.1143246889	0.2093960992	0.0563848543	0.0633367715	-0.0172885408	0.0994569166	-0.1320014038	0.1474878184	-0.0587640063	-0.0323495348	-0.2247905839	-0.2270646741	-0.0426356905	0.0584788116	-0.1343661097	0.1235838596	0.1342067894	0.2383162083	0.070229048	-0.0356116008	0.0967852409	0.1054804649	-0.2417004674	0.0137634171	-0.0644828814	0.0978566457	-0.1825214611	0.1172869451	-0.1842435505	-0.1560414248	0.0856650509	-0.0708780736	-0.0467897735	0.0877078318	0.25650705	0.0375020992	0.1005184804	0.0482773335	0.0982001183	-0.2364223526	-0.2114197511	0.0202195692	0.0095535937	-0.2721882797	-0.0461560529	0.232549231	-0.1211805366	-0.0541011635	-0.0647857819	-0.1613538685	-0.0304398492	-0.239620405	0.0788936127	0.0572321155	0.0704626314	0.0856209556	0.0799526159	-0.1464906761	-0.0666085636	0.1026983918	-0.0709636532	-0.1072538347	-0.0230759181	-0.0005344785	-0.1779179015	-0.0662015024	0.1279299583	0.1749764129	-0.0073354673	0.0889384554	-0.1667980372	0.0031866745	0.10612066	-0.0119549848	8.409346554572039e-05	1.1706619432061416e-05	1.3704493852711794e-10	7.071710947489263e-09	0.0315439661466001	0.0139558269658408	0.0001947651063004	0.0009950218002578	0.0084034796660716	0.0447278679215229	0.0020005821688051	7.061847049807886e-05	-0.0004390289283069	-0.0003009922400504	9.059632857055763e-08	1.9274639989030512e-07	-0.0003149594664848	-1.697626691670004e-05	9.919946552838989e-08	2.8819363842704425e-10	-0.0001850690201271	6.19515770745e-05	3.425054221080494e-08	3.837997902017715e-09	0.0
856.5162111175104	-3.413456609419427	733620.0199070956	11.65168602438917	929.603768759216	-11.422033448882416	864163.166891338	130.46284810738874	824.4039844269448	-1.26008993378764	679641.9295390223	1.5878266412329387	826.1201110781935	735.7956250388668	1.368789	20.190304	0.0988190669869703	0.0504004002506361	-0.1261349539	-0.0100909099	0.1773835322	0.2464291925	-0.1553704087	0.0826811461	-0.2298488219	-0.0379503552	0.1614902485	0.0356624405	0.0056158118	0.0984736581	-0.157993987	-0.02342241	0.2581877175	0.0756901764	-0.0239976077	-0.125340586	-0.0604303394	0.029097912	0.0141828439	-0.1547679062	0.0828822763	0.0208308348	0.0911299864	0.1242770283	0.0681176831	-0.0634681974	0.0583731654	0.0476591759	-0.2028229849	0.026186694	0.0679974813	0.1521262215	0.002569379	-0.0654196376	-0.2398863316	-0.1028740348	-0.007869563	0.0342804971	0.0522686362	0.0189186063	-0.0712660096	0.1775331615	0.1054168877	0.0407176284	-0.0541041557	-0.1444733898	0.0025041057	-0.0182491568	-0.0630056324	0.0151201278	0.1240281906	0.1194004152	0.0445155956	-0.1072253405	-0.2153130642	0.0841384502	-0.0430088578	0.0758621351	-0.0835797836	0.0753320452	0.1448281193	-0.0264456772	0.0555156918	0.0041865643	0.1834315308	-0.0388606085	0.0502930612	0.12305365	0.0314670548	-0.1434169922	0.0310482662	0.0534750353	0.0305577099	0.0460877684	-0.0703100469	-0.0083975585	-0.1044504459	0.1016540472	-0.023839813	2.509942142125965e-05	-5.899404412446074e-05	3.4802972421588204e-09	6.299809556819876e-10	0.0709799951642935	0.0394360290176934	0.0015552003846843	0.0050381597135231	0.0374790144373378	0.0290755347712662	0.0008453867222351	0.0014046765231941	-0.0002830089826161	0.0001560199456908	2.4342223453360183e-08	8.00940842414e-08	-5.094765094737497e-05	0.0002640118155374	2.595663137055557e-09	6.970223874336735e-08	-0.0003700074419766	-0.0001849384218495	1.3690550711806706e-07	3.4202219876183624e-08	0.0
