global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
857.9743370087599	2.1798415572283147	736119.9629656211	4.751709214619564	937.7791969545426	13.679712898500611	879429.8222407069	187.134544985404	824.1957067494967	2.3219643387139968	679298.5630243024	5.391518390259528	825.4120846511726	698.0804571926145	1.188143	21.666603	0.1538032875796972	0.1012952914435331	-0.0611391824	-0.0627123543	-0.0592123466	0.1247694504	0.0069651532	-0.0136113587	0.026929325	0.0853713774	-0.0728633671	0.1536104276	-0.0688358843	0.0681150225	-7.67511e-05	0.043785971	-0.1014343779	0.1212695001	0.0686691007	0.1057514914	0.0700092207	0.0829728121	-0.0529410497	-0.0053971861	0.1314881801	-0.05938706	-0.1284843145	-0.0837004535	-0.1734197715	-0.0132851455	0.0410836052	-0.0088145269	0.0308184925	-0.1039054932	0.1841214267	0.0095144481	0.0235857852	0.0756787676	-0.0471769652	-0.0523009088	-0.0141726477	0.0777039244	-0.1352644029	0.0711410544	0.074024135	-0.0627250871	0.0213898705	0.084206331	-0.0850995358	-0.052178597	0.0136436723	-0.004146518	0.0095072461	0.0068854067	-0.0707013198	-0.1611087206	0.0683100061	-0.0522331504	0.0514848874	-0.0365268277	0.0533761808	0.0131005541	0.1359078452	-0.1765866948	0.2311463664	0.0182752949	0.1115009807	-0.1016806482	-0.091982105	0.29235488	0.1437067008	0.1082959623	-0.0351073826767276	-0.0246064554042817	0.0006054776475629	0.0012325283184101	-0.0569663092034176	-0.0131351250991685	0.0001725315113708	0.0032451603842593	-0.2675388807737278	-0.0945647861303058	0.0089424987758704	0.0715770527256589	0.0019679684654336	0.0001304202398934	1.7009438973852025e-08	3.872899880941079e-06	-0.0009570759529349	-0.0001101808152612	9.159943796862468e-07	1.2139812051644712e-08	-7.305839410312077e-05	-0.0001893373637641	5.3375289489269134e-09	3.5848637317146995e-08	0.0	0.0	0.0	0.0
859.0315594939096	1.0572224851497367	737935.2202065384	1.1177193831061851	942.169544047694	4.390347093151377	887683.4497310396	19.27514759834274	825.2946545683703	1.0989478188736257	681111.2668591257	1.2076863086070992	827.9266661737198	711.5961596410077	1.035497	18.882992	0.1441884492960423	0.0682571654270884	-0.0229523177	-0.0887074512	-0.1091087705	0.0792262359	-0.0215382392	-0.1134905627	0.1590921556	0.0897097421	0.0351387015	-0.0249787688	-0.0651286319	0.0816502204	-0.0507031382	0.0805753522	-0.13599226	0.1957371898	0.0025235257	-0.025820867	0.0415526945	-0.0201977022	-0.1626451187	0.0311292628	0.0882414061	0.2170350346	0.0053447101	-0.1455667607	0.0336222632	0.0133678447	0.0679920509	-0.0326208686	0.0870879834	-0.1296094517	0.1396849491	-0.0654347794	-0.0260110681	-0.0533274854	0.0768328434	0.0372340478	0.1050084159	-0.0951412009	-0.074885454	-0.0660397836	0.1809905357	0.1382014199	0.0457545723	0.0995230329	-0.1201912178	-0.0397409848	0.0652408419	0.1377894881	0.0671417533	-0.0391719773	0.0641956905	0.0060531652	-0.0110348622	0.1267473041	0.2271350794	-0.0565971238	0.2334655259	0.2289536315	-0.0551724148	-0.1859818695	0.1140539941	0.0501530961	-0.1981149315	0.1427681723	0.0449138907	-0.1040105783	0.1412592515	0.0993643757	-0.0229502107571732	0.0121571719195543	0.0001477968290816	0.0005267121737986	-0.0150383588792948	0.0419279503241228	0.0017579530183821	0.0002261522377824	-0.275677867998624	-0.0081389872248962	6.624311304702353e-05	0.0759982869042667	0.0010711719065614	-0.0008967965588722	8.042440680050195e-07	1.1474092534063848e-06	-0.001239787936949	-0.000282711984014	1.5370741286042577e-06	7.992606590518873e-08	-0.0005328366477662	-0.000459778253663	2.839148932027216e-07	2.1139604254147086e-07	0.0	0.0	0.0	0.0
860.8145830411335	1.78302354722382	741001.7463762804	3.1791729699546143	933.4039830853862	-8.765560962307745	871242.995639664	76.83505898393348	824.3571258459439	-0.937528722426464	679564.6709329854	0.8789601053745976	825.0933040532851	694.9890580141455	1.189301	21.687716	0.2224336726815635	0.1276088697304138	-0.0232718977	-0.1202140763	0.007611766	0.2095856337	0.0467019356	-0.0675335717	-0.0404754526	0.1292435534	0.0672733924	-0.0597643454	-0.0466976293	0.0462168139	-0.0166558379	-0.0830808003	-0.1762558921	0.0629175104	0.0071256328	-0.0258971641	-0.0495535436	0.0273024457	-0.0327403214	0.0923284065	-0.0789563576	-0.0955229436	0.1066929465	-0.0699815017	-0.0601957791	-0.218981597	0.0164375208	-0.0631167093	-0.0903314135	-0.1701222334	0.0835740619	-0.0325721978	-0.0210017684	-0.0375807038	-0.0199779877	0.055885138	-0.0764275722	0.0411732243	-0.0333805978	-0.1364896211	0.01320148	-0.1529959833	0.0871181902	0.1258335869	-0.1943263497	0.0314544646	0.0289326597	-0.0270386077	-0.1109512655	-0.0441624117	-0.0502965623	-0.0895563187	0.0588104529	-0.1203699083	-0.1663086632	-0.0254747301	0.0394822857	0.0064538166	-0.0687687707	0.0166261602	-0.3177645592	0.0856817483	-0.0636736476	-0.0818281995	-0.0849939268	0.1309405963	0.1386044847	0.0898496795	-0.0269757863619446	-0.0040255756047714	1.620525894973062e-05	0.0007276930498452	-0.0881258573925976	-0.0730874985133027	0.005341782438932	0.0077661667411804	-0.3597033948957033	-0.0840255268970793	0.0070602891703318	0.1293865322994942	0.0018261567330333	0.0007549848264719	5.70002088202805e-07	3.334848413602856e-06	-0.0009581609200306	0.0002816270169183	9.18072348673886e-07	7.931377665835674e-08	-0.0007221262377041	-0.0001892895899379	5.214663031806783e-07	3.5830548858858334e-08	0.0	0.0	0.0	0.0
864.913376974398	4.098793933264574	748075.1496692571	16.800111707366476	943.4002369542276	9.996253868841336	890004.0070852927	99.92509141032538	825.510499072676	1.1533732267321284	681467.5840792186	1.3302698001424815	827.531084906786	712.2693535439054	1.040783	18.97938	0.0995810996760783	0.0612762531933056	0.0681747059	-0.1260212965	-0.0856888562	0.3349670673	-0.0929543691	-0.0647515615	-0.0571402956	0.2260983835	-0.0353102586	0.0007257437	0.0296600188	0.034551734	-0.1352216225	-0.1136511957	-0.3100538073	0.0985317195	0.0243255109	-0.0876475945	-0.0615827951	0.0991375943	0.202874032	-0.0739218342	-0.1449542977	-0.00463489	-0.0645500244	0.1156859797	-0.0531303732	0.1008993701	-0.0174048939	-0.1687004049	-0.0822360414	-0.3294742833	0.0423949985	-0.0437285602	-0.081520093	-0.0255645804	-0.1206289492	-0.1111241096	-0.0109662188	-0.1578613016	0.0982691873	-0.0424824148	-0.0064557368	-0.0780929351	0.125781445	0.153106435	-0.2960699886	0.0555172289	0.0220908477	-0.1372755593	-0.0519613005	-0.0193077613	-0.060863275	-0.0674978142	0.1515550309	-0.0998421584	-0.2021997957	-0.1010913894	-0.1544943902	-0.1353127946	0.0951902004	0.0626757474	-0.1660427562	0.0517655774	0.1257508536	-0.1556603666	-0.007148493	0.0275293946	0.1357462967	0.0798077096	-0.0059496212617773	0.0210261651001673	0.0004420996188194	3.539799315859251e-05	-0.0661398858383677	0.0219859715542298	0.0004833829451834	0.0043744844987123	-0.4132219945946644	-0.0535185996989611	0.0028642405137376	0.1707524168167928	0.0017841648707121	-4.1991862321200026e-05	1.7633165012026182e-09	3.1832442858831245e-06	-0.0009581252828616	3.5637168999970964e-08	9.180040576586212e-07	1.270007814332491e-15	-0.0007031464707399	1.897976696420007e-05	4.944149593139769e-07	3.602315540153404e-10	0.0	0.0	0.0	0.0
863.8548335570968	-1.05854341730128	746245.1734599593	1.1205141663118718	940.4344720655872	-2.965764888640365	884416.9962492797	8.795761374691995	825.5940727853641	0.0835737126881213	681605.5730183251	0.0069845654524766	827.959980555943	733.5670282105755	1.183055	21.573807	0.1364827309544803	0.0842031925063753	0.0947491756	-0.1251938588	-0.2749407016	0.2120166973	-0.0990181332	-0.1220895397	0.0565042269	0.2215540814	0.0803400905	0.0827458647	0.0322582576	0.1261980383	-0.0877309126	0.0373843772	-0.1944865577	0.1782463299	0.0658614961	-0.0197001595	-0.1861069781	0.0828115111	-0.0916873317	0.0394113896	0.1151793032	0.0469744874	-0.0913757195	0.0256799421	-0.0236272341	0.0451210204	0.0824995637	-0.1062691265	0.0499594145	-0.2145166163	0.1642465615	-0.0077434471	0.0414723815	-0.2129456937	0.1178923557	-0.0703417362	0.0117264426	-0.011385378	0.0836279012	0.0573056004	0.0755289183	-0.1025307303	0.1516070873	0.1526144832	-0.2763376367	-0.0247183984	-0.0473473697	-0.1809774984	-0.1364103787	0.0887628214	-0.1300269998	-0.0422854006	0.0281588641	0.1036400835	0.0604465939	-0.214460646	-0.1542287106	-0.0640008827	0.032854131	-0.0535129343	0.2076122102	-0.0094858684	-0.0743945272	0.0554446902	-0.0338581757	0.0889144364	0.1326888823	0.0692973963	-0.0161249157007858	-0.0101752944390085	0.0001035366169205	0.0002600129063574	-0.1190211142242816	-0.0528812283859139	0.0027964243156031	0.0141660256311894	-0.4083056269278415	0.0049163676668229	2.417067103538172e-05	0.1667134849809377	0.0005371141130519	-0.0012470507576602	1.5551355921808791e-06	2.884915704395292e-07	-0.0010461987438745	-8.807346101289987e-05	1.0945318116845815e-06	7.756934534790795e-09	-0.0007382190613215	-3.507259058160004e-05	5.449673824983965e-07	1.2300866101045402e-09	0.0	0.0	0.0	0.0
861.0530741273795	-2.801759429717208	741412.3964642106	7.849855902009295	946.5581781694966	6.123706103909399	895972.3846595564	37.49977644705723	824.8591017095315	-0.7349710758326182	680392.5376730552	0.5401824823105562	828.249031325032	712.8862759654684	1.090582	19.887499	0.1679635710608224	0.0867361667584036	0.0439248893	-0.1966986141	-0.0982192366	0.2181879636	-0.0736445413	-0.1721433354	0.0611122908	0.2716713771	-0.0305431181	0.0151249526	0.0166473555	0.2098080724	0.0235773985	0.0274917573	-0.2196524086	0.1413546472	-0.1474160774	-0.0594509821	-0.0459314194	0.0877863873	0.0031909497	0.1084609187	-0.2101821089	0.0519788375	-0.0325470093	-0.1491119857	0.0703281089	0.0505870899	0.1945611589	-0.0462858956	0.0132582103	-0.2404290335	0.0351442	-0.2564329697	0.0219768898	-0.1185597933	0.0206562744	0.0022205507	-0.0218553711	-0.1132501353	0.0542974973	-0.0827926618	-0.13386242	-0.145904586	0.1690771412	0.1412278318	-0.2729856016	-0.0412427087	0.0932899149	-0.0841195569	-0.042546829	0.0610472498	0.0271757829	0.0554532541	0.104128675	0.0554392132	-0.1993289172	-0.1284666948	-0.0729273114	0.1407984342	-0.0936474361	-0.0308984098	0.0043403548	-0.1772065311	-0.0871895253	0.2006068604	0.2082230494	-0.1136901835	0.1294367287	0.0583804184	0.0029679107035462	0.019092826404332	0.0003645360201059	8.8084939442241e-06	-0.0902667483388484	0.0287543658854332	0.0008268135574733	0.0081480858556689	-0.3413461149791743	0.0669595119486672	0.0044835762404037	0.1165171702113756	0.0003202761959696	-0.0002168379170822	4.70186822845904e-08	1.0257684170475766e-07	-0.0014600459265825	-0.000413847182708	2.1317341077301517e-06	1.712694906353489e-07	-0.000305766824664	0.0004324522366574	9.349335106510535e-08	1.870149369900744e-07	0.0	0.0	0.0	0.0
862.7370483880997	1.683974260720106	744315.2146614102	2.8357693107678275	942.0030782391948	-4.555099930301822	887369.7994121185	20.74893537503566	824.3793899151458	-0.4797117943857074	679601.378516868	0.2301234056727552	826.2961605330158	698.9992880426852	1.143564	20.853664	0.2167267494132045	0.118487912850538	0.0387441052	-0.1800928489	0.07499895	0.1349969649	-0.0516035759	-0.1291491123	-0.0601417126	0.2511406179	0.0637245213	-0.1006601924	-0.0772183766	0.1503980434	0.0121074762	-0.0765863292	-0.0889588102	0.0757736067	-0.0266612486	0.126489724	0.0572653074	-0.2556287494	0.1123787288	0.0929432323	-0.0567367231	-0.0485529616	-0.0229888451	0.0989692849	0.1361828721	-0.0997798085	0.1190431786	-0.0762447335	-0.0557279948	-0.1003701002	0.0728729299	-0.056458514	0.0802101081	0.1411717369	-0.0553649878	0.1927904522	-0.0518008852	0.0938349034	0.2063818052	-0.0916669159	0.0250524861	-0.0612877639	0.1874464122	0.0562244955	-0.1648178692	-0.0393016674	0.0027218659	0.1008035103	0.0586153548	-0.078085287	0.1368687551	0.0406719464	-0.0398752465	-0.102933716	-0.1705239594	0.1044533067	0.1237834449	0.1675690941	-0.0511854338	0.0072477012	-0.0015436162	-0.1137671251	-0.01239053	0.1117464997	0.0879152542	-0.1056888188	0.1259946088	0.0471208409	-0.0163247538178978	-0.019292664521444	0.0003722069043369	0.0002664975872149	-0.0309145527180731	0.0593521956207753	0.0035226831250067	0.0009557095697585	-0.2484040114175911	0.0929421035615831	0.008638234614452	0.0617045528883507	-4.420893962644204e-05	-0.000364485135596	1.3284941407046517e-07	1.954430342894397e-09	-0.0010239911205074	0.0004360548060751	1.0485578148780003e-06	1.901437939011932e-07	-0.0004080225971809	-0.0001022557725169	1.66482439810247e-07	1.0456243013028e-08	0.0	0.0	0.0	0.0
863.4336512815424	0.6966028934427868	745517.6701653763	0.4852555911528626	939.1849753595168	-2.8181028796780083	882068.4179410562	7.941703840449483	823.7290966984939	-0.6502932166519031	678529.6247477167	0.422881267623479	826.5261891300516	714.9538702570406	1.064807	19.417484	0.1635617988629584	0.0929223513952576	0.1171952416	-0.1877614626	0.0325731686	0.1428143399	-0.0518424734	-0.0892743118	-0.1345979636	0.1673357976	0.0759914479	-0.0323854059	-0.0468183295	0.0415847717	-0.0440484511	-0.2393105276	-0.139160474	0.1049435258	0.0287388863	0.1489605134	0.0437161679	-0.3423661066	-0.0010473629	0.1358596927	0.094680989	0.228524635	0.0209087032	0.0223001421	0.1781513779	-0.0996580646	0.0226216784	-0.1507693494	-0.2103471632	-0.0852667491	0.1237595313	0.0205848438	0.0329953874	0.0302264035	0.0206546001	0.2207238706	-0.026605108	0.078760145	0.1738654496	-0.1603791811	0.2305993788	0.2291535108	0.2012639756	0.0187545621	-0.1526582176	-0.0309872904	0.0248936291	0.0971616657	0.1445636116	0.0101275137	0.0556861983	-0.0752176291	-0.1399114339	0.0069757542	0.2026014641	0.3719693016	-0.0440068975	-0.0156129876	-0.0709950506	0.1841010482	0.1594444985	0.0023761538	-0.1007606775	-0.2317866438	0.1892578148	-0.161366593	0.1223675745	0.0355847396	-0.034447192615886	-0.0181224387979882	0.0003284227879868	0.0011866090791159	-0.0750665025925911	-0.0441519498745179	0.0019493946777219	0.0056349798114834	-0.1682734239243188	0.0801305874932723	0.0064209110520169	0.0283159451992135	6.884183394755743e-05	0.0001130507735739	1.2780477405679696e-08	4.7391981012630714e-09	-0.0011920127039146	-0.0001680215834071	1.4208942862937955e-06	2.823125249066264e-08	-0.0002659585002185	0.0001420640969624	7.073392383847385e-08	2.01822076457422e-08	0.0	0.0	0.0	0.0
865.7457415831248	2.312090301582316	749515.6890693146	5.345761562671005	943.364551273469	4.179575913952249	889936.6765993936	17.468854820489774	824.5625348344904	0.8334381359965164	679903.3738526802	0.6946191265333478	827.379238157344	708.1616625678271	1.135732	20.710838	0.1693304484938435	0.0918821908731901	0.1258916284	-0.1371639188	0.1676942141	0.1153420896	-0.1475894955	-0.0894205907	-0.1325195044	0.1425284491	0.0904592695	0.0229268345	-0.0307042977	-0.0442363689	-0.126788697	-0.2789943299	-0.0448700567	0.0009546063	0.0783714552	0.0037668784	-0.0097167308	-0.2542879919	-0.0973257119	-0.2048568094	0.0282577282	-0.06113733	0.0706489612	0.2501600281	0.0942962082	0.0129164868	-0.0762281259	-0.2110894303	-0.18164713	0.0032689865	0.040270311	0.0811901554	-0.0850715713	-0.0808685746	-0.0603653107	0.1679006617	0.0637602189	0.1831180498	-0.0261485945	-0.018409672	0.1069314702	0.1401856817	0.1930836944	-0.0577240638	-0.0744643245	-0.0032100714	-0.0738412439	0.1269194125	0.1182323714	0.0400111556	0.044061797	0.1097207857	-0.1089108216	-0.2142682588	-0.016786595	0.1221724786	0.1167152762	0.1385982	-0.062490142	0.0434780326	-0.0099865177	-0.0253465068	-0.0666152584	-0.0916256979	-0.0754866435	-0.0879764062	0.1185609488	0.023839813	-0.0165758433141576	0.0178713493017284	0.0003193851258643	0.0002747585815755	-0.024531947709363	0.0505345548832281	0.0025537412372459	0.0006018164584149	-0.1067861530120097	0.0614872709123091	0.0037806844842436	0.0114032824751043	-0.0004721110938214	-0.0005409529277689	2.9263007006180697e-07	2.2288888490923882e-07	-0.0009839469330419	0.0002080657708727	9.681515670425611e-07	4.329136500885089e-08	-0.0002262317309286	3.9726769289899976e-05	5.118079607895047e-08	1.5782161982129402e-09	0.0	0.0	0.0	0.0
866.2000711166579	0.454329533533155	750302.5632025033	0.2064153250404541	941.702745302262	-1.661805971207059	886804.0605098169	2.7615990859394364	824.4163109701889	-0.1462238643015325	679662.2537936951	0.021381418491273	825.7810596380019	727.362660006473	1.040937	18.982191	0.2246759675210499	0.1171823337533811	0.1618075896	-0.1269128446	0.0628579055	0.0498190536	-0.1404642497	-0.0406056492	-0.135281059	0.0499388119	0.0551772747	-0.0560867416	-0.0478855693	-0.0100441505	-0.1437933772	-0.2202183121	-0.040528447	0.1502207815	-0.0210293476	-0.1496639076	-0.0575692629	0.2976290049	-0.0777524021	-0.0947372363	0.1017353832	-0.0364410262	-0.0829898835	0.0350652452	-0.1224927892	-0.1221280163	-0.0762651938	-0.2178885811	-0.1479330506	-0.0174385099	0.1384435888	-0.0815505383	-0.0533940614	-0.0167046687	0.0647695006	-0.275226717	0.083733879	0.082778846	-0.0286746465	0.1840910518	0.0568943729	-0.1892148683	0.1993375388	-0.0219079444	-0.0127392945	0.0318346867	-0.0369397955	-0.1215606583	0.0558151428	0.2629063986	-0.0745663796	0.0745607899	-0.1040584764	-0.0410991865	0.2058906735	0.2698182075	-0.3042803529	-0.2150537034	0.2140982099	0.08552876	0.1166271596	-0.0483802938	-0.0916032883	0.0881392165	-0.2578398052	0.0986296461	0.1145803187	0.0119549848	-0.0164518874858998	0.0001239558282577	1.536504735907663e-08	0.0002706646018487	-0.111021777581584	-0.086489829872221	0.0074804906713257	0.0123258350973747	-0.0883348453536285	0.0184513076583811	0.0003404507543042	0.0078030449036494	0.0007323371736176	0.001204448267439	1.450695628936809e-06	5.363177358622149e-07	-0.0003948019965609	0.000589144936481	1.558686164884729e-07	3.4709175618120145e-07	-0.0008248560102524	-0.0005986242793238	6.803874376495073e-07	3.583510277959389e-07	0.0	0.0	0.0	0.0
869.4732576270317	3.273186510373762	755983.7457285626	10.713749931692764	943.6927283010176	1.989982998755636	890555.9654482183	3.960032335336473	827.8695021770916	3.453191206902716	685367.9126349455	11.924529511430237	830.8082829525596	734.2460971344683	1.236401	22.546614	0.2724185238736111	0.1592162841683361	0.2211354644	-0.072634607	0.0710116356	-0.0090251022	-0.2123307183	-0.0445233088	-0.0851090991	0.0975737028	0.0345822711	0.1136013994	-0.1032321968	0.1036347592	-0.275799471	-0.000441134	0.0763898618	-0.0507435698	-0.0597330829	-0.0239989307	-0.120697738	-0.2022945847	-0.2557052114	-0.1447191587	0.0363103888	-0.1433877558	0.0677581059	-0.1297851458	0.0597891491	0.0423422701	0.0102210551	-0.2707484877	0.1029846033	0.0558255824	-0.0824599317	-0.0194837449	-0.0451680165	-0.2641067738	0.0077279128	0.2712829117	0.0608963133	0.1958000088	-0.1200081467	0.1803558947	-0.2012506151	0.145096246	0.1743416986	-0.1149359632	-0.0007717384	-0.055442475	-0.1791632039	0.0878870586	0.0830746579	-0.0801195965	0.0022431103	0.3293422291	-0.1194533685	-0.1246536913	0.1163606367	-0.1132650422	0.1381382979	0.1039224153	0.0786605705	0.2959134105	-0.0953827366	0.0782068714	0.2860851345	0.1225567453	-0.1223530163	-0.0462508916	0.1104315261	-0.0	0.002668186629819	0.0191200741157188	0.0003655772341905	7.119219891544872e-06	0.0193929838338959	0.1304147614154799	0.0170080099950565	0.0003760878219817	-0.0381292708143661	0.0502055745392623	0.0025205997148174	0.0014538412928352	-0.0002505701607648	-0.0009829073343824	9.661068279827154e-07	6.278540546569771e-08	-0.0003879547678804	6.84722868050003e-06	1.5050890192113504e-07	4.688454060306218e-11	-0.0003610482972523	0.000463807713	1.303558729487852e-07	2.151175946383831e-07	0.0	0.0	0.0	0.0
868.9450665013507	-0.528191125681019	755065.5285970367	0.278985865248182	945.0813379595356	1.3886096585180212	893178.735359386	1.928236783729536	826.7411705465878	-1.1283316305037945	683500.9630767421	1.273132268395351	829.425738427872	733.2972063408758	1.059973	19.32933	0.2618064287332646	0.1431106020058001	0.2103793206	-0.068157342	0.0534111762	-0.0086022518	-0.179589852	-0.0495449367	-0.0469371095	-0.0540943509	-0.0839805092	0.0463858492	0.0616166713	0.1309257315	-0.1807912564	-0.0269183147	0.0816045	-0.045737953	-0.1610348253	0.0051692801	0.0900277675	-0.0440161272	0.1061802732	0.1125899562	0.1489203726	-0.2389371883	-0.1517738481	-0.0250428418	-0.0435284594	0.1009914139	0.0645630697	-0.2156109621	0.0598213181	0.0780762923	-0.0963239104	-0.0771229325	-0.0461595005	0.1417974703	0.0367992123	0.0090409724	-0.1523807809	0.1460797283	-0.0346344722	0.0932324732	-0.0967328464	0.0639830273	0.1828120056	-0.136537199	0.0410142522	0.0492847186	-0.0453123489	0.1011293643	-0.0074066925	0.0893636943	-0.0396875452	0.1080292438	-0.1194975551	0.0039016129	0.0129650359	0.0484966152	0.0132722597	-0.179118414	0.068841788	0.0432173452	-0.1376885531	-0.0512048183	0.3083988552	0.0551072546	0.0777952397	-0.0350936952	0.10612066	-0.0119549848	-0.008387740972509	-0.011055927602328	0.0001222335351479	7.035419862190622e-05	-0.0993638068413389	-0.1187567906752348	0.0141031753314815	0.0098731661100029	0.0325260051198057	0.0706552759341718	0.0049921680173339	0.0010579410090536	0.000256745195391	0.0005073153561558	2.573688705914862e-07	6.591809535636277e-08	-0.0009030724193441	-0.0005151176514637	8.15539794580006e-07	2.65346194849478e-07	-0.0005653839800634	-0.0002043356828111	3.196590449123312e-07	4.1753071269878484e-08	0.0	0.0	0.0	0.0
868.7298314420608	-0.2152350592898528	754691.5200373514	0.0463261307475064	940.2240416496032	-4.857296309932394	884021.2484959149	23.593327442482853	825.8312153963147	-0.9099551502730492	681997.1963229544	0.8280183755084475	827.6286168206007	740.9930043184668	0.989477	18.043791	0.2149630390327128	0.131115659870363	0.2077769668	0.0046027955	0.0268570546	-0.1115841726	-0.188271782	0.0295892261	-0.0299717547	-0.0950056414	-0.0479421335	-0.1120953138	-0.0846243859	0.0486431213	-0.1547743558	0.0189385875	0.2296788654	-0.0255325766	0.0326461712	0.0715649318	0.0461884677	0.0331823415	-0.1411989226	0.1359261337	0.0264450538	0.0576214515	-0.07842588	-0.014434564	0.0150366103	0.1861902704	-0.0072255757	-0.1492586001	0.1049735942	0.2365587914	0.0472539726	0.0193281123	0.092920622	-0.0022397363	0.1454222202	0.0300870846	0.0632585525	0.0498424545	0.0242059454	-0.0503838757	-0.0162735129	-0.0897541557	0.1378977923	-0.2191840066	0.0761619175	-0.0543531193	-0.0942006867	0.0581481388	-0.002387257	0.0554699177	-0.0574060529	0.0558613763	-0.0415982538	0.0777724934	0.0653275743	-0.0027641617	-0.0374224029	0.030850697	0.1282032003	-0.1145807206	-0.0848588319	-0.2268408677	0.0696766737	0.1097778223	0.1728457795	0.151310825	0.1016540472	-0.023839813	0.0001174641159593	0.0085052050884683	7.233851359690707e-05	1.3797818538099877e-08	-0.0282713194922905	0.0710924873490484	0.0050541417574746	0.0007992675058351	0.1278985250061168	0.0953725198863111	0.0090959175494648	0.0163580326987402	-0.0004092127188681	-0.0006659579142591	4.4349994356433086e-07	1.6745504928342266e-07	-0.0008078922769043	9.518014243980002e-05	6.526899310816142e-07	9.059259514860621e-09	-0.0005266655025846	3.871847747880008e-05	2.773765516126893e-07	1.4991204982763484e-09	0.0	0.0	0.0	0.0
867.3716650109311	-1.358166431129689	752333.6052638349	1.8446160546475563	933.7098626413652	-6.5141790082379885	871814.1075937572	42.43452815136846	823.5013983376554	-2.329817058659387	678154.5530640737	5.4280475268202775	825.9673810973203	741.8408606321292	1.181899	21.552736	0.2428809745458747	0.1322407524315678	0.2169837885	0.019811658	0.0828456576	-0.152871944	-0.1034059454	0.0812597027	-0.1022317471	-0.2455927349	-0.1369136173	-0.1973133341	0.1319358732	-0.0546593941	-0.0389952309	-0.0651224288	0.2799799571	-0.0123812338	-0.2616537632	0.0815591024	-0.0065142915	0.0203708222	0.1599188997	0.1742791288	0.0211007491	-0.0442796488	0.1102181441	0.0727734227	-0.2383713162	-0.0860295033	-0.0735023375	-0.0648323251	-0.0463576605	0.265151322	-0.1049809015	-0.1712427663	0.2023032419	0.0954504495	-0.0581338326	-0.0416312841	-0.2437781176	-0.0862680997	0.0309020018	-0.1204261525	-0.0552890218	-0.0695638152	0.0881120336	-0.288648884	0.0355746221	-0.0355628483	0.1216555688	0.0716420771	-0.0082858266	-0.0040974719	0.0226199495	0.0110071337	-0.0292028353	0.1945572323	-0.0887301487	-0.1574385462	0.0208392384	0.062212683	-0.1917024332	-0.1808936762	0.0677669645	-0.2130138189	-0.0371593799	-0.2257191005	-0.304450056	-0.2105284951	0.0970382431	-0.0355847396	0.0166548911562927	0.0165374270403334	0.0002734864931143	0.0002773853994279	-0.0528484982759778	-0.0245771787836872	0.0006040377169653	0.002792963770026	0.2238907093656053	0.0959921843594885	0.009214499458106	0.0501270497402339	-0.0015659919251631	-0.001156779206295	1.3381381321164903e-06	2.4523307096760324e-06	-0.0004130296822772	0.0003948625946271	1.7059351844200477e-07	1.559164686356455e-07	3.7176383740611645e-05	0.0005638418863252	1.3820835080292136e-09	3.179176727747729e-07	0.0	0.0	0.0	0.0
