global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
919.913497710502	-6.241492772946003	38.95623203473719	846240.8432699698	1108.93204578218	2.1836091541108544	4.768148937916721	1229730.282162651	857.7207872805388	-1.5798282457434425	2.495857286048803	735684.9489331474	887.2969533625567	800.8265677020214	1.145648	22.132284	0.1567394140433961	0.0757196131515892	-0.0637148608	-0.079030321	0.1410440426	-0.0290641587	0.1203493067	-0.1020242897	-0.0674170412	0.1309174146	-0.0263087393	-0.0335765302	0.0514086672	-0.0233853566	-0.0742664158	-0.0601500845	0.0202314917	0.1968778211	-0.0257884034	-0.0180975886	-0.0686545521	0.1391466542	-0.0113115802	-0.1330159263	0.0796036544	0.2979299561	-0.1202219375	0.1104567449	-0.0307776778	0.037753649	0.1148312973	0.0030882017	-0.0694303938	-0.0756017828	0.1082654006	0.0569306425	0.0358597357	-0.1170966202	0.0214909938	-0.0462253909	-0.0434147494	0.0548761892	-0.0099078621	0.1382554135	0.0605144221	0.0959338523	-0.0403376351	0.0067684652	0.0101866701	-0.0591240275	-0.0466657035	0.1514069698	-0.0121934842	-0.1134234404	0.0316413508	0.1634111689	0.1183372236	-0.0685228858	0.1183318976	-0.2322481853	-0.1208522375	0.1165953032	-0.093243783	-0.1345808523	-0.0140035768	-0.1738324029	0.0094382686	-0.0235129531	-0.0397180437	0.0302790869	0.0788813242	-0.1104157652	0.0269074436	-0.0143901304	-0.0018787934	0.050863091	0.0001468324	-0.0390587128	-0.059704438	-0.1094495892	0.0049716997	-0.1060314209	-0.0539679369	0.1040581192	0.0812532524	0.1222842067	0.0802711561	0.0984799952	0.0231792352	0.0451924134	-0.0313472999	0.0516772954	0.1319026023	0.0173452156	-0.0222887192	0.0410792086	-0.0365401022	0.0015861064	-0.0576437611	-0.0001228721	-0.1036404262	-0.0680256293	-0.1143165079	-0.1138812638	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0134181872178089	-0.0223602574641147	0.0001800477482121	0.0004999811138614	0.0145056889973744	0.0174055227636953	0.0003029522226775	0.0002104150132885	-0.0494960697494519	0.0620225618587611	0.0038467981795238	0.0024498609206426	0.0012539186910346	-9.308143779870014e-05	8.664154062673283e-09	1.5723120837259245e-06	0.0005771831794907	0.0005572882372312	3.331404226869936e-07	3.105701793563676e-07	0.0002926383686838	0.0004486517641064	8.563721482591564e-08	2.012884054358745e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.9181559771254	0.0046582666233234	2.1699447933969447e-05	846249.4136963547	1114.219082350958	5.287036568777921	27.95275567959501	1241484.1634750108	858.8288776231849	1.1080903426460509	1.2278642074654424	737587.0410394995	886.7866701509793	788.6472146208545	1.135293	21.93224	0.1090516725089134	0.0588099736393792	-0.0967087164	-0.0394273582	-0.011896324	-0.0942986356	-0.0270851951	-0.0446152885	0.0409534498	0.0312938573	-0.0813184341	-0.0640388155	-0.197815331	-0.1654458126	0.1044461845	-0.120240666	0.0469532994	0.1273471748	0.0341663401	0.0719101576	-0.0321379821	-0.0684219017	-0.0486926965	0.0770008455	0.0390350597	0.0781233949	-0.0983661457	0.0726523176	0.0505017093	0.1470504043	0.0249959395	0.0125268476	-0.0281158381	-0.0648853112	-0.0039441763	0.0236490783	0.1043614735	0.1530129537	0.1915679294	-0.0515944478	0.0645532657	0.1301904193	0.0259892406	0.0084773777	0.0214363111	-0.0316767867	-0.1867580592	0.1429893073	-0.0337595418	-0.0540264294	0.0062311099	0.0988640698	-0.0252044677	-0.0127108094	0.0521992683	-0.0148277267	0.2149337036	0.1326770293	-0.0094652668	-0.1418266609	-0.048062131	0.1771258586	0.0253158376	0.0618909862	0.0603381186	0.0158589547	-0.0620585624	-0.0436834983	0.0823482764	0.0851136716	-0.0824392858	0.0109027128	0.0756030685	-0.0877259441	0.13386086	-0.1290229261	-0.0187911684	-0.098557795	-0.0920063289	0.101014444	0.0280866491	-0.061940961	0.0100793494	0.1053092576	-0.0080522572	0.0058130939	-0.0337942581	0.0585743334	-0.0016957591	0.0238062516	-0.0886040634	0.0332478224	0.0082836329	-0.0235917745	-0.0877849758	0.0784720704	0.0505609579	0.1524746688	0.0340197528	0.0174435704	-0.0137915723	0.0371242362	-0.1373533464	-0.0556445408	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0015558496065324	0.0149740368243413	2.420667998147024e-06	0.0002242217788167	0.0593826984041214	0.044877009406747	0.0020139459732932	0.0035263048697548	-0.082058216189047	-0.0325621464395951	0.0010602933807536	0.0067335508441283	0.0012449632757623	-8.955415272299998e-06	8.019946269934404e-11	1.5499335579967965e-06	0.0002671735407766	-0.0003100096387141	7.138170089110553e-08	9.61059760956468e-08	0.0002788338259056	-1.3804542778199956e-05	7.774830246915446e-08	1.905654013151525e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.0781467932306	1.159990816105278	1.3455786934485892	848384.9525000522	1115.924776931036	1.7056945800779886	2.909394000507426	1245288.1077685822	858.5745313561481	-0.2543462670367944	0.0646920235555523	737150.2258934294	887.9845577940649	809.3923222782726	1.169891	22.600628	0.126884107012553	0.0780051836814329	-0.0295673853	0.1815689064	-0.0492474219	-0.0397529873	0.0812495927	-0.0443219521	-0.0143176334	-0.1960622095	0.1466765454	-0.0425067736	-0.0284610787	-0.0501726225	-0.0159816654	0.0927526838	-0.1681392614	0.0672626737	-0.0750804427	0.1389052526	0.0498371506	0.0440462804	0.1333867852	0.0323092833	0.0881886964	0.017736195	-0.0083070805	0.0948084725	-0.1231092911	-0.1181917004	0.0265752234	0.0912366471	-0.0335072851	-0.0032621023	-0.1277414258	-0.0250673657	-0.2422696597	0.1149235617	0.0733421413	0.0042966948	0.0390068334	-0.1105513628	0.0340611836	0.0637273782	-0.1225645617	-0.0737266306	-0.0077827904	-0.0701576572	-0.1083487912	-0.0147228861	-0.1069445744	-0.0763342722	-0.129417156	-0.0013810538	0.1555387349	-0.0111644036	-0.0507194024	0.0277457613	0.1302389176	0.1651966767	-0.1006580253	0.0233958448	0.0201141834	0.044211076	-0.0832499065	-0.0633343321	-0.0207422627	-0.1188513523	0.0139690908	-0.0443906723	-0.232079822	0.0334591946	0.1888733227	0.0666528988	0.0696337667	-0.0127325157	0.0730012418	0.1320678184	0.0315401412	-0.0112606707	0.0534376346	-0.099919449	-0.0421767094	0.1149730976	-0.0362905226	0.0074310467	-0.1633826536	-0.115744178	-0.039412564	-0.0243875125	0.0114367176	0.0356789956	0.1293332051	0.092022629	0.0301952317	0.0842296346	-0.0371759925	0.043471942	-0.05404086	0.0046711441	-0.0567532113	-0.037141842	-0.0721519439	-0.019411794	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0092479173430746	-0.010803766949607	8.552397518433996e-05	0.0001167213803014	-0.0121283955297712	-0.0715110939338926	0.005113836555622	0.0001470979781265	-0.0863362790527304	-0.0042780628636834	1.8301821865627027e-05	0.0074539530806709	0.0018029367638508	0.0005579734880885	3.113344134096477e-07	3.250580974444796e-06	0.0005002384301449	0.0002330648893683	2.5023848699383404e-07	5.4319242656257936e-08	0.000264048538055	-1.4785287850600032e-05	6.972163044898277e-08	2.1860473682510092e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.3140587660532	-1.7640880271774222	3.1120065676307296	845138.3386449143	1102.734331112816	-13.190445818219814	173.9878608833926	1216023.00501483	858.2382654604704	-0.336265895677684	0.1130747525959151	736572.9203005969	886.844409119631	789.2533290894123	1.221871	23.604809	0.1436643594948665	0.0860875227719682	-0.0868026355	-0.0337508671	-4.25316e-05	0.1343664706	0.0444301795	-0.0689028005	0.0604505079	0.0883838847	-0.0557713937	0.1386721841	-0.0739035478	0.0347325434	-0.0284528613	0.0963910809	-0.0250124893	0.1232771309	-0.0966640927	-0.0361149784	0.0851524848	-0.0596001488	0.1959174478	-0.1491209058	0.1419467828	-0.0224739843	0.0529261152	0.0098208496	0.0505994575	-0.004781966	-0.0095370914	0.018374257	0.0630840257	0.1002731882	-0.065906896	-0.0967792408	0.0841921827	-0.0465485451	-0.0750123195	0.1062549055	-0.0363825721	0.1342800131	0.1351323233	0.0457088225	-0.0472802927	0.0611153278	0.0270847633	-0.1239459641	-0.0442632736	-0.0094899371	-0.0189001709	0.035701335	-0.0187278328	-0.1672910345	0.0517239151	-0.0012696163	0.0586625121	-0.0109658382	0.1504958928	0.0398795396	-0.0576367019	-0.0209320918	-0.0173867915	0.1017440758	-0.0173206308	-0.0398507941	-0.0028277144	-0.0635839362	0.0448208819	-0.0091947017	0.1356684427	0.1773017047	-0.110551762	0.0016700138	-0.0790709193	-0.0418733093	0.1937591799	0.0978978601	-0.0052681758	0.0388480695	-0.0063780888	-0.0734754151	-0.0485484842	0.0567488827	0.0019588527	0.0358133903	-0.0512511048	0.0561380799	-0.0238323133	0.1112345267	0.0627867082	0.0390146481	0.0267276084	0.0528069268	0.0055537611	-0.0367437629	0.0880698122	0.1345012319	0.014706277	0.0166704037	-0.0421733718	-0.038091436	-0.0369039928	-0.1076225081	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.009403179729162	-0.0001552623860873	8.841978901892312e-05	2.410640853355276e-08	0.0643273068099574	0.0764557023397285	0.0058454744202611	0.0041380024014223	-0.0506413888212549	0.0356948902314755	0.001274125188637	0.0025645502617455	0.001629928337101	-0.0001730084267498	2.9931915726440955e-08	2.656666384084831e-06	0.0008671444349082	0.0003669060047632	7.519394709922615e-07	1.346200163313667e-07	0.0001767928788166	-8.725565923839998e-05	3.1255722000261015e-08	7.613550069127777e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.5647079384048	3.2506491723515865	10.566720041710054	851125.6403334741	1115.87149323963	13.137162126813791	172.58502874619066	1245169.1894248414	860.110376507303	1.8721110468326287	3.504799771672761	739789.8597755346	889.752705476722	804.2370383514653	1.12517	21.736673	0.0725386429971453	0.0354112021086294	-0.0583836377	0.0168844228	0.0247134643	-0.133102336	0.0760472975	-0.0225945993	0.0526915417	-0.0640378308	0.0810681381	-0.1528574392	0.0327115762	0.0074632624	0.1411517147	-0.0782739886	-0.0494412908	0.0512589642	0.0579932868	0.0404617583	-0.0141030029	-0.0260862575	0.0173991488	0.0287967971	-0.0156701408	-0.1139263639	0.0523272317	0.136650455	-0.0737579345	-0.1430641548	0.0556083493	-0.0326729144	-0.1058340506	-0.0808969076	-0.1363159651	-0.0431828372	0.0865178002	-0.0670612115	-0.0254935459	0.2491390922	0.0521215528	0.0325521614	0.1433865588	0.0514646864	-0.1550694942	-0.2196804072	0.0286074657	0.0915897057	-0.0588159013	0.0737880213	-0.0661631048	0.053525369	0.0161675159	0.0619984863	0.0098307084	-0.0387262097	0.0034942447	0.1101700799	-0.0097866721	0.1571155389	-0.0728106102	-0.1547378402	-0.0132413071	0.0622723068	0.0600367434	-0.0225213034	-0.0338251661	-0.0408631511	0.1582944796	0.1093448382	-0.1312870903	0.0571845643	-0.0868712755	0.1350056277	-0.0414622043	0.0935232008	0.1131458157	-0.031912545	0.1147118362	-0.1721560181	0.0403269707	-0.0881422369	-0.0438782338	0.1166163386	-0.038446646	0.0306465969	-0.0621949323	-0.0420942313	0.0200181322	0.0075952911	-0.1021379486	0.0217009698	0.0602739565	0.0557361444	-0.0266310384	0.0406447518	0.034756729	0.164891799	0.0084287613	0.0123749265	0.0325552685	-0.0031049404	-0.0457044982	-0.0885943358	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0013127075732342	0.0107158873023961	1.7232011728264228e-06	0.0001148302406776	0.040899781375927	-0.0234275254340303	0.0005488489479621	0.0016727921165986	-0.0713363948242786	-0.0206950060030237	0.0004282832734651	0.0050888812265253	0.0018043479645233	0.0001744196274222	3.0422206430133944e-08	3.255671577079376e-06	0.0008773133600912	1.016892518300005e-05	7.696787317945117e-07	1.0340703937745259e-10	0.0003462088113652	0.0001694159325486	1.1986054106690464e-07	2.8701758201311783e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.9330593120368	-0.631648626368019	0.3989799871926052	849960.5658524515	1109.766688319615	-6.104804920014885	37.26864311143795	1231582.1025038855	859.9034739618716	-0.2069025454314896	0.0428086633060296	739433.9845316951	889.3162556751129	797.09127211654	1.119737	21.631716	0.0623144622659484	0.029896878131935	-0.0732435476	0.1074684542	-0.0703513465	0.0443328892	0.1518364399	-0.1007266114	-0.0427938183	-0.088173301	0.0230799142	0.0477447868	-0.058242475	0.0545471324	0.0395378805	0.1656389332	-0.0959536288	-0.0014678507	-0.1197319334	0.0348535848	-0.0165008394	-0.1264067344	0.1191582906	0.1236161857	0.0494637004	0.0582783562	0.069878787	-0.0265384976	0.0537166673	0.0314088483	0.0131165084	0.1602349769	0.0035124282	-0.0364956297	0.02451266	0.1533012769	0.021190589	-0.0043457826	-0.0885577019	-0.0951025793	0.1167422513	0.0943647769	-0.0463163679	0.18493125	-0.187212031	0.0032499621	0.0720141179	0.1508169827	-0.0113937553	-0.1489821051	-0.0968410486	-0.0766855933	-0.1075483286	-0.0775867376	-0.0293723266	-0.1034890672	0.0619802682	-0.0293130495	0.0407357492	0.0870878775	-0.0894613475	0.0956472632	-0.0466672842	-0.0303068997	-0.0222284093	-0.0149373942	-0.0759175244	-0.1470926754	0.0307721788	-0.0274599155	0.0968837965	0.0023247155	0.0441513106	0.0226957927	0.0460676113	0.1358689881	0.0735297307	-0.0506530795	0.1614159262	-0.0676655539	0.024253162	-0.0589891176	0.0208439014	0.109271724	-0.0826121194	0.0381353181	-0.0896157899	-0.0036308039	-0.0984992163	-0.0787068732	0.1282699128	0.057024269	0.0772964703	0.1544394306	0.0175160066	0.1787956666	-0.0528505781	0.0834509483	-0.1375747314	-0.1222286913	0.1286247934	0.1148651364	0.0320626132	0.0851525446	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0002502395037851	-0.0010624680694491	6.261980925461307e-08	1.128838398598898e-06	0.0516612425814742	0.0107614612055471	0.0001158090472784	0.0026688839850619	-0.0609557543158914	0.0103806405083872	0.0001077576973643	0.0037156039842193	0.001474289923276	-0.0003300580412472	1.0893831059200433e-07	2.1735307778731544e-06	0.0006839610805517	-0.0001933522795395	4.678027597094491e-07	3.738510400312095e-08	0.0006249963402297	0.0002787875288645	3.9062042530051897e-07	7.772248625037447e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.1128662496224	0.1798069375855675	0.0323305348039001	850292.138103094	1115.0303065708706	5.263618251255593	27.70567709495099	1243292.5845715296	858.7678492670474	-1.1356246948241733	1.2896434474944969	737482.2189347502	887.1226506914411	781.8328955253983	1.167863	22.561449	0.0481432672805429	0.0304136675509265	-0.0899344869	-0.160592501	-0.0386516752	0.0434104271	0.118969995	-0.0087082331	0.0899830344	0.0701815868	0.1038245941	0.0655530665	-0.0350841191	-0.0446808959	0.1233586404	-0.088642969	0.1335942727	0.1522860423	-0.1844762759	0.0089426696	-0.0386062202	-0.0591945353	0.0325587246	-0.0168006808	-0.0217719196	0.0643252152	0.192381891	-0.0572192712	0.054291239	-0.140472783	0.1499980429	0.0177491379	-0.0499015771	0.0359500676	0.1041332268	-0.0519123518	0.1554107366	0.0022019626	-0.0013641327	-0.1873307864	0.0355511909	-0.1505320401	-0.1354652219	0.03932438	0.1990401371	0.075268043	0.0741401519	0.0053872836	-0.0436584055	-0.0303338113	0.0646359758	0.1568286925	-0.159092745	-0.1042002463	-0.001781269	-0.0910055648	-0.0930385781	-0.0530336032	0.0020557582	0.091225264	-0.1024648469	-0.077379331	-0.0066889604	-0.0989224415	-0.0399553714	-0.0229818324	-0.0424297688	-0.0089373084	-0.0356916337	0.1770598331	0.0886201593	-0.0063933822	-0.0976961152	-0.102517879	0.001532757	-0.0148313202	-0.0680555851	-0.131337976	-0.0172946253	0.0779440145	0.0223124992	-0.050492439	-0.0227900214	0.1011670667	-0.0536679733	0.1341768302	0.073629444	0.0008336915	-0.0761316397	0.0441842692	0.0154806898	0.0149269221	-0.0370593275	0.0998917394	0.0106088242	0.0576616083	0.070217338	0.0189868739	-0.0517278953	0.0888069166	-0.0020225428	0.1311864133	0.1094170829	-0.0436682696	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0002110014531666	-3.923805061849999e-05	4.452161323841689e-08	1.5396246163399671e-09	0.0591759308715751	0.0075146882901009	5.64705400973796e-05	0.0035017907945174	-0.0607624538410078	0.0001933004748835	3.736507359022455e-08	0.0036920757967806	0.0019638962283985	0.0004896063051224	2.397143340157064e-07	3.856888395917853e-06	0.0006778077961313	-6.1532844204000535e-06	4.5942340849637e-07	3.786290915833802e-11	0.0003128351204738	-0.0003121612197559	9.786581260185696e-08	9.744462711949133e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.4604614565524	3.347595206930009	11.206393669460772	856477.0657193748	1117.286701311384	2.256394740513315	5.09131722501615	1248329.5729272736	860.1048447318699	1.3369954648225075	1.787556872955953	739780.343931234	888.0914237798129	800.0961276621701	1.087914	21.016939	0.1336541374636601	0.0679710824409931	-0.0227934047	-0.0832496857	-0.0052899559	-0.1079411061	0.0586672931	0.0391484597	0.0303277758	0.0142740892	0.0984103902	-0.069247109	0.1273144236	-0.0471846947	0.0612089924	-0.0321642909	0.0689549088	0.0403211642	-0.0043130921	0.0175408471	-0.03680134	-0.0135389112	0.0148524644	0.1580535927	-0.0778228888	-0.0344964057	0.1987927209	0.0844917907	-0.0418014013	0.1067503125	-0.0503651326	0.0786808665	0.0335261693	0.0403056862	0.1544244574	0.0132276035	-0.052541551	-0.1482185457	0.0345111073	-0.0140989757	-0.0095363146	-0.0665266059	0.1040882974	-0.0883757396	0.1819347083	0.188025096	-0.0319089505	-0.189156593	-0.0490209443	-0.1226974123	0.0480596656	0.071526011	-0.0460729194	0.0330660319	0.0068564486	-0.052913725	0.0265125868	0.0303363914	-0.1072785972	0.1988944802	0.0411773649	0.0164636667	-0.1127224137	-0.0369654302	0.0520091025	0.0051046695	-0.1257959602	-0.0548207071	0.0574250141	-0.0395640035	0.1200434043	-0.1603794078	-0.002009856	0.022243892	0.0245926891	0.0434292365	-0.1444494398	0.0070447317	-0.2025977725	0.0574175449	0.011707491	0.0284840364	0.0545444935	0.1202202761	-0.1286248221	0.0269876047	0.0218302873	0.0238009407	-0.0132179928	0.0039024169	-0.0920307472	0.0092578729	-0.0710225902	-0.0444570545	-0.0501586178	0.1155199894	0.105709749	0.0513175093	-0.0566548438	0.0422899489	0.0549265242	-0.034023927	0.0291637701	0.0693239018	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0093417665103316	-0.0095527679634982	8.726860153355304e-05	9.125537576443754e-05	0.1090498405161497	0.0498739096445746	0.0024874068632351	0.0118918677165976	-0.0341319306194805	0.0266305232215273	0.0007091847670523	0.001164988687813	0.001561978923716	-0.0004019173046824	1.615375198032454e-07	2.439778158132994e-06	0.0001427326290692	-0.000535075167062	2.037260340100584e-08	2.8630543440653413e-07	0.0002978888595372	-1.494626093660002e-05	8.873777263637367e-08	2.2339071598493566e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.279688652276	0.8192271957236699	0.6711331982132681	857994.0616097575	1113.1804234095982	-4.106277901785688	16.861518206693475	1239170.6550623723	860.5327195872432	0.4278748553732612	0.1830768918606891	740516.5614802168	888.0160971772219	812.6708697673189	1.128592	21.802784	0.0912120107725743	0.0418994590301903	0.0309001598	0.1040530108	-0.118271788	-0.0085067432	0.0713878311	0.0044511529	-0.0562432004	-0.0317069326	0.1351413488	0.0972402998	0.2163873099	0.015994526	-0.0442846899	0.0158855128	-0.0580411106	-0.0968787633	-0.0468406192	0.0815244688	0.0485345662	0.0942680605	0.083046848	0.0674763165	0.080704083	-0.0101625696	0.0890395768	-0.1678774518	-0.0188718876	0.0110500252	0.0541275952	0.0400469307	-0.0328686969	0.0529567245	0.025916888	-0.0072666045	-0.093481636	-0.114619019	0.0089696806	-0.0380118417	-0.062983824	-0.1813195826	-0.0213605684	0.0489177982	0.0862266719	0.0491234253	0.0573123752	-0.1064625085	0.0885300846	0.0262545393	0.0216019083	-0.1426631895	-0.0860640111	0.0116172642	0.0821098315	0.0209089154	-0.0609410261	-0.0953149891	-0.0009927019	0.1454020189	0.0542343024	0.0793959657	-0.0710270827	-0.0600491067	-0.0849794391	0.043083082	0.0226096664	0.008710407	-0.0309072572	0.0238575007	0.0975518254	-0.0553896376	-0.0671940261	-0.0068000675	-0.0582461849	-0.0020644472	-0.031475454	0.1298501334	-0.0717005526	0.0906461201	0.021079118	0.0336293973	0.0338266575	0.0672617542	-0.0544484036	-0.069625511	-0.0438970331	-0.0511759165	-0.0676286436	-0.0482069278	0.0801533433	-0.0024992951	0.0451404351	0.0208618233	-0.0318141742	0.0650744676	0.0094306842	-0.0185061755	-0.0074533749	-0.0152688701	-0.0261797474	0.0119878767	0.1212109711	0.0175024701	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0066356712654283	0.0027060952449032	4.403213314283082e-05	7.322951474488248e-06	0.0858816402729161	-0.0231682002432336	0.0005367655025105	0.0073756561359665	-0.0607496601570929	-0.0266177295376124	0.0007085035257374	0.0036905212092022	0.001185012706855	-0.000376966216861	1.421035286544946e-07	1.404255115407814e-06	-0.0001368932589946	-0.0002796258880638	1.873976435816264e-08	7.819063727546883e-08	0.0001800812495255	-0.0001178076100117	3.242925643066539e-08	1.38786329766688e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.0435298857705	-1.2361587665055822	1.5280884960086023	855705.5321835263	1113.0029324486145	-0.1774909609837323	0.0315030412309287	1238775.527639215	859.9392445108165	-0.593475076426671	0.3522126663396429	739495.5042498338	885.9678402669923	808.346451152051	1.083627	20.934128	0.053598553852337	0.0304586116423561	0.0412562741	-0.0564515815	-0.0614958652	0.1313385324	-0.1003346446	0.0619300595	0.0562169376	0.1011028158	0.1097346056	0.1304818373	0.0538579181	-0.0354051151	-0.1263249518	0.0134360783	0.0714832577	0.0339687923	-0.0592046324	0.0432331343	0.0869447257	0.102036039	0.0524906649	-0.0717520406	-0.0899340888	-0.0841558496	0.1471912731	-0.0135642909	-0.0313904546	-0.128893906	-0.04240375	-0.099560972	0.0061318148	-0.0660681955	-0.0220614724	0.0479952255	0.1818532601	-0.0012734355	-0.0082048878	0.0297786019	-0.1197999849	-0.0935379367	-0.2087388715	0.0690291387	0.0080547205	-0.1913798276	0.0133979581	0.0350157672	-0.0557730052	0.0098141875	0.1114194668	0.0047556718	-0.0480991608	-0.0999041024	0.0686319966	0.0289031443	-0.0179894647	-0.0368384144	0.1088325725	0.0588346325	-0.0116254131	-0.1141901165	0.0570430406	-0.0615495504	0.0250214969	0.2114074832	0.0926466841	0.0278538593	0.0752035236	0.1389898954	-0.0112415653	-0.0785236759	-0.0624334947	-0.065911515	0.0516798935	0.0401494496	0.0899165848	-0.0447350248	0.0637545341	0.0390807375	0.0486632725	0.029767127	0.0100620975	0.0395371969	-0.0413984393	0.0264376327	0.0612603603	-0.0139187461	-0.083701343	0.0941250709	0.0212217749	-0.095795828	-0.074446545	0.0444091163	0.0192801492	-0.035586523	0.0728347134	0.0065502166	0.0867673715	0.0711287364	-0.109859606	0.0641466344	0.0221627228	-0.0455531538	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0112829934375469	-0.0046473221721185	0.0001273059409117	2.1597603371465136e-05	0.0830838997434284	-0.0027977405294876	7.827352070338098e-06	0.006902934396576	-0.0855697423101986	-0.0248200821531056	0.0006160364780869	0.0073221807990337	0.0010379858957234	-0.0001470268111316	2.1616883191527182e-08	1.0774147197207088e-06	0.0001425933215903	0.0002794865805849	2.033285536215472e-08	7.811274872703984e-08	0.0001799264612895	-1.5478823600000241e-07	3.237353147216194e-08	2.3959398003992445e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
