global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
785.3256118940677	1.5133993206553669	616736.3166967919	2.290377503760126	818.5201418931317	-4.419339125323404	19.530558304614228	669975.2226847525	739.9578273296356	1.6131356954574585	2.6022067719590183	547537.5862263949	742.3223094923018	501.9345770650731	1.207718	20.305429	0.0692373734413762	0.0460901485985626	0.0321813191	-0.0346393805	0.0187095547	-0.0764610163	-0.0585805042	-0.0617934684	-0.0216162668	-0.0671765133	0.057255974	0.0861523033	-0.0510874078	-0.0354371324	-0.0495967821	0.0789243704	-0.0713396256	-0.0336515698	-0.0673857215	0.0169171063	0.0708146046	-0.1508443059	0.0906746979	0.1503875873	-0.0473919002	0.072248463	-0.0117153682	0.07486691	0.0466950305	0.0197605448	0.0502663419	-0.0682125782	0.1280618587	-0.0016118701	0.0931240495	0.0188038596	-0.0578470059	-0.1241459663	0.1105363763	-0.0607017954	-0.0735721832	0.0219160257	0.0069587531	-0.0048834045	0.0274935501	-0.1876728039	0.08284876	0.0178062359	0.0482633156	-0.0085199454	0.2095521715	0.0033073077	0.0327770585	-0.1535886025	0.0023551914	-0.0166790167	-0.2601285991	-0.2542944568	0.0751998204	-0.0409244578	0.1344049781	-0.0383557688	0.0131822868	0.0632216255	0.0554351189	0.1437067008	0.1082959623	-0.0443263381046392	-0.0055597397980733	3.091070662228017e-05	0.0019648242497667	0.0092976876692461	0.0030028719834121	8.644699599485098e-05	9.017240148761318e-06	0.011301668793024	0.0170452141195908	0.0002905393243826	0.0001277277175072	0.0010770769364262	-2.3120484365100067e-05	5.345567972768365e-10	1.1600947269812483e-06	-0.0005788514648488	0.0008484972980886	3.350690183576015e-07	7.199476648636546e-07	0.0002768121689468	-9.731683523000155e-07	7.662497687703176e-08	9.470566419183272e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.3965654862454	3.070953592177716	621569.1444705077	9.430755965309215	829.4450432601249	10.92490136699314	119.3534698785286	687979.0797887904	741.8960699637731	1.9382426341375092	3.756784508788311	550409.7786276918	744.1625302483861	502.2273298584935	1.301637	21.884485	0.0991322615156944	0.0440628657014056	0.022917115	0.0145646614	-0.2814763928	0.0003916976	-0.0443899453	0.1663216312	-0.0380513581	-0.0615471705	-0.0775267136	0.0200930567	0.1929860386	-0.0325029233	0.0967416324	0.1307939849	0.0104795576	0.0526499173	-0.1478697165	-0.0196366229	0.0891557252	-0.1630975831	-0.090380084	0.049451959	-0.1539081078	-0.0927304715	-0.0646330337	0.036184536	-0.1851238359	0.0624452052	-0.115186109	-0.0229616338	0.0246210332	0.0306839799	0.1728779543	0.1017120883	-0.0026238068	-0.1597312676	-0.0346323065	-0.0890227493	-0.029262537	0.0426216269	-0.1050200291	0.1601732056	0.0821577513	-0.058578102	-0.0254306778	0.1345647612	-0.1509599383	0.002961106	0.1408511916	0.0156505804	0.0229011816	-0.0063014181	0.0554291341	0.0186614056	-0.0505881337	0.0087950293	-0.0612734572	-0.1789407448	0.0984270609	0.1407410276	-0.0677460041	-0.0213532584	0.1083386982	0.1412592515	0.0993643757	-0.0214852935941394	0.0228410445104998	0.0005217133143306	0.0004616178408263	0.0113417160455497	0.0020440283763035	0.0001286345228578	4.178052003134328e-06	-0.0046591936562521	-0.0159608624492761	0.0002547491301247	2.1708085526459812e-05	0.0004510630069246	-0.0006260139295016	3.918934399300342e-07	2.034578362158617e-07	-0.0009704711482785	-0.0003916196834297	9.418142496409904e-07	1.533659764495785e-07	0.0001287192582858	-0.000148092910661	1.6568647453646492e-08	2.1931510188046933e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.5195237060906	1.122958219845145	623341.0783130921	1.2610351635177777	824.5484140481159	-4.896629212008975	23.976977639899637	679880.0871092632	740.6268725395203	-1.269197424252866	1.6108621017301092	548528.1643276708	742.5775120389236	514.9298676640996	1.159381	19.492735	0.0749707225128722	0.0342400043163664	0.04238753	0.1785112335	-0.1221696721	-0.0097667865	-0.1851530964	0.1021018031	-0.1149679911	-0.0323067681	-0.0889379808	0.1244446641	0.0482698202	-0.0233504446	0.1311132805	-0.0157706764	-0.0262529846	-0.0151440675	-0.0415478205	0.0229862458	-0.1297469532	-0.074961401	-0.0937175632	-0.0783030476	-0.1983997531	0.0457003685	-0.115259222	0.1339814198	-0.0328971597	-0.0324528647	-0.1378748517	0.0451660083	0.0380937375	0.0114695722	0.0400896819	0.012892916	0.105804582	-0.0549822421	-0.0993480988	0.146160085	-0.1112001721	0.061006299	-0.0615318447	0.0783064864	0.0160718688	0.1027239836	0.1485503476	0.0498235306	-0.0633181782	-0.0481511843	0.1098980468	-0.1230085197	0.1699203617	0.0706605635	-0.1357673467	-0.0245474235	0.0197750858	0.0892936518	-0.0101143056	-0.0766730978	-0.1004280543	0.0936561072	-0.1811994466	-0.1563780042	0.091914545	0.1386044847	0.0898496795	-0.0029803987073933	0.0185048948867461	0.0003424311347695	8.882776455031654e-06	0.0229685364300706	0.0116268203845208	0.0005275536657394	0.0001351829522539	-0.0040387397040575	0.0006204539521946	3.8496310679389917e-07	1.6311418397130466e-05	0.0007619845924338	0.0003109215855092	9.667223233555479e-08	5.806205191065043e-07	-0.0005790200603015	0.000391451087977	3.352642302315527e-07	1.5323395427837706e-07	-5.327913401621299e-05	-0.000181998392302	2.8386661215175846e-09	3.3123414800517416e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
788.1221201858981	-1.3974035201924837	621136.4763263152	1.9527365982463445	824.5054163598711	-0.0429976882447817	0.0018488011943954	679809.1816067644	740.2775681018829	-0.3493044376373291	0.1220135901531307	548010.8778348379	742.2636029838335	510.6049317021073	1.14713	19.286755	0.0450765843113972	0.0254202408274106	0.0360228496	0.0218816905	-0.2579658519	-0.1038659146	-0.1409723764	0.0804079914	0.1136419315	0.048496465	0.1427745477	0.0834886075	0.0700337841	-0.0661565722	0.1153180163	0.0725002163	0.1104944361	-0.0122957635	0.0648081936	0.2228917324	-0.2028264442	-0.1556379022	-0.1334049823	-0.0627149812	-0.0346622039	-0.077267358	-0.1092263261	0.1029351018	-0.0857000409	0.0932886755	-0.1347874727	-0.0820487626	-0.1289524439	0.0163757473	-0.0346962008	-0.1150975236	0.2736415776	-0.1766496632	-0.115611455	0.0631491574	-0.0024340489	0.0667204068	-0.0465912641	0.1427686289	0.0265483686	0.0573750142	0.0387061281	-0.0746361467	-0.2353340412	-0.0555713178	0.1110298152	-0.0216754666	0.0112113331	0.0730659421	0.008620193	-0.1643112226	0.0769327402	0.1806036982	-0.0061896126	-0.1014944416	-0.0731790018	0.1540908981	0.0681555727	0.0252748714	0.0130445281	0.1357462967	0.0798077096	-0.0036805686090701	-0.0007001699016767	4.902378912140993e-07	1.3546585286072207e-05	0.0165070910558569	-0.0064614453742136	0.0002724840551263	4.17502763239476e-05	0.0038688821202299	0.0079076218242874	6.25304829159464e-05	1.4968248860234606e-05	0.0003549472079734	-0.0004070373844604	1.6567943234836346e-07	1.259875204481121e-07	-0.0006680276017583	-8.900754145679997e-05	4.462608767109458e-07	7.922342436183965e-09	-0.0001573811523234	-0.0001041020183071	2.4768827106641232e-08	1.0837230215629896e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.7380532337197	-0.3840669521783866	620531.2405124506	0.1475074237555951	822.5798978866286	-1.925518473242505	3.707621390798148	676637.6884071763	740.450685342153	0.1731172402700167	0.0299695788787067	548267.217423664	742.5664513259187	514.7807181326898	1.274906	21.435057	0.120945119270144	0.0745359396810807	0.0624884838	0.1921486949	-0.088343892	0.0283472842	-0.1285953519	0.0392594426	-0.0409286336	-0.0492102962	0.068733556	0.1563142209	0.0364052747	-0.02942059	0.1043239112	-0.0872637041	0.1386807428	-0.0512402605	-0.1151546145	0.2230641545	-0.1185150231	0.0114802178	-0.1772283128	0.0007284989	-0.0162950656	0.208807544	0.0260542433	0.1615019861	-0.0204818099	-0.017763462	-0.1372547511	0.1189194474	-0.1436100056	0.1032192842	0.0656377275	-0.2039227472	0.1809524049	-0.0785769099	-0.0807690011	0.0116566494	0.0561857893	0.0825942705	0.0457305214	0.0505905	-0.0433652869	0.2268682914	0.0917164315	0.1007986528	-0.1304901756	-0.2032010016	0.0725107313	0.0604114073	0.0201820938	0.0348339099	-0.1917117739	-0.0779397754	-0.1884532054	-0.0448130992	0.1147098099	0.007022039	-0.0658444829	-0.0536618643	0.1130310958	-0.2611861334	-0.1183854365	0.1326888823	0.0692973963	0.002139860687393	0.0058204292964631	3.387739719512594e-05	4.579003761450043e-06	0.049643864250001	0.0331367731941441	0.0024645132576725	0.0010980457377201	0.0718092111930417	0.0679403290728118	0.0046158883145219	0.0051565628121668	0.0005419530264286	0.0001870058184552	3.497117613609924e-08	2.9371308285511884e-07	-0.0005790437938515	8.89838079068e-05	3.352917151979384e-07	7.918118069594281e-09	-0.0001623432800959	-4.9621277725000025e-06	2.635534059229584e-08	2.462271203061584e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.2495284300452	1.5114751963254776	622914.8181270487	2.284557269107141	820.1919132888697	-2.387984597758873	5.702470439133606	672714.7746244568	740.4933350086212	0.0426496664682645	0.0018189940498542	548330.3791921901	742.770625982276	513.4433047430856	1.227123	20.631683	0.0534213205579164	0.0268654295427593	0.0510252398	0.2110521361	0.0343971603	-0.1840218921	-0.1679646016	-0.127471464	-0.0273208999	-0.11665681	-0.011834774	0.2001464308	-0.0713392892	-0.1720167037	0.00315955	-0.0051957953	-0.0340570734	-0.0458754759	-0.0587584983	0.2143012605	-0.0464778361	0.0798960638	-0.1536562814	-0.0094593865	-0.0728618475	-0.0570741491	0.15417949	0.2167873593	0.1116154089	0.0849842463	-0.0368870749	0.0419452884	0.0362509018	0.0609381791	0.0304750107	-0.205041705	0.1402191571	-0.0255581832	-0.1414307659	-0.0111542274	0.1271883849	0.0951444711	0.1843823499	0.0308086692	-0.0070979932	0.0053540524	0.2712899265	0.0592569275	-0.204043657	-0.0532787106	0.1169067087	0.0126784408	-0.153005045	-0.2080893407	-0.0960994416	0.111288219	0.1317285962	-0.1171916443	0.0541896336	-0.0844547	-0.0508368932	-0.240906846	0.1411992117	0.0759568318	-0.1158835569	0.1294367287	0.0583804184	0.0083344492627901	0.006194588575397	3.8372927618440256e-05	6.946304451402243e-05	0.064106729892515	0.0144628656425139	0.0041096728175118	0.0002091744825934	0.0912744913510721	0.0194652801580303	0.0003788971316306	0.0083310327713969	0.0005809726748555	3.90196484268999e-05	1.522532963358872e-09	3.375292489287545e-07	-0.0003690424728757	0.0002100013209757	1.3619234678621176e-07	4.410055481158096e-08	-0.0001453925258591	1.69507542368e-05	2.1138986575689063e-08	2.8732806919639317e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790.8318389123525	1.5823104823073209	625414.9974374931	2.5037064624196264	820.80949017956	0.6175768906903158	0.3814012159147183	673728.2191688293	740.9579575061798	0.4646224975585937	0.2158740652375854	549018.6947917298	743.0856341371442	517.3755593107734	1.099694	18.489218	0.1642900281367113	0.0992515308168	0.0955498059	0.1294341396	0.0072714798	-0.2200539584	-0.1899518531	-0.16315557	0.0691559837	-0.0954972476	-0.070017017	0.146013098	-0.0387560165	-0.1916113307	-0.0719916419	0.0251888724	-0.0677143667	0.055629421	-0.010386763	-0.0713995016	0.0356810229	-0.0888304195	-0.1001532476	-0.3133632932	0.1203165174	-0.1376587246	-0.0263019909	0.1684551493	0.0908086453	0.1416205393	0.0377918303	0.0095227737	0.0970907878	-0.0158258937	0.0668201812	0.120137458	0.0444267341	-0.0181301336	-0.0141992759	0.0931041466	0.3247432462	0.1122304767	0.1424127297	-0.0703657465	0.0805915416	-0.085471109	0.088728826	0.0367604932	-0.1795264201	0.0718617489	0.1546758359	0.167410144	0.1435555371	0.0790545233	-0.0227641601	0.0407164633	0.1679367149	-0.0477336512	-0.0268951911	0.1841106202	-0.1397028144	-0.0726084186	-0.0705693759	-0.1934444017	0.186932031	0.1259946088	0.0471208409	0.0083146890346483	-1.9760228141799462e-05	3.904666162159636e-10	6.913405374290068e-05	0.0322048696664438	-0.0319018602260711	0.0010371536302326	0.0010177286858837	-0.0031898441723967	-0.0944643355234688	0.0089235106858904	1.0175105844173188e-05	0.0002739873354886	-0.0003069853393668	9.423999858621073e-08	7.506906000814266e-08	-8.204240474540825e-05	0.0002870000681302	6.7309561764093864e-09	8.236903910679211e-08	-0.0003094885615425	-0.0001640960356834	9.578316972564583e-08	2.6927508927007694e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.7165544948331	0.8847155824805668	626815.10266117	0.7827216618839287	823.6140836484873	2.804593468927237	7.865744525949314	678340.1587841375	741.724554737409	0.7665972312291842	0.5876713149282513	550155.3151004076	743.3193076448758	518.4588014931032	0.99018	16.647953	0.1291865272010064	0.0644304755416253	0.1299113809	0.0367322928	-0.0119072807	-0.1818934968	-0.1318362753	-0.0946484268	0.170922321	-0.1689404262	-0.0301074206	0.1448906758	0.1083644405	-0.1597269494	-0.0600624247	0.088223551	-0.173442788	0.0226984237	0.1068999195	-0.0938298904	0.031699167	0.0372783282	-0.0992968461	0.1100571241	0.1023969383	-0.0070402152	0.0023866801	0.1466923818	-0.0631622625	0.1794547913	0.0614152188	-0.0609290316	0.1819376387	-0.1080443675	-0.0336966255	0.0765396784	0.0419105769	0.0346569824	-0.0711827958	-0.1051369608	-0.0285574322	0.1318229756	0.011799183	-0.0245656882	0.1178883243	-0.1487728755	0.0951554717	-0.0149462793	-0.0695618861	0.134742053	0.0732163099	0.0292113981	0.0378169094	0.1020666878	-0.1648247104	-0.0111218373	0.0177190301	0.1179395403	0.026382395	0.2120785522	0.1602461266	-0.0530072021	-0.0847940914	-0.0114364737	-0.1132270184	0.1223675745	0.0355847396	-0.004483664106246	-0.0127983531408943	0.000163797843119	2.010324381763874e-05	-0.0059652064741868	-0.0381700761406306	3.558368827968011e-05	0.0014569547125815	0.0008655242251052	0.0040553683975019	1.6446012839457126e-05	7.491321842439569e-07	-0.0006070592643516	-0.0008810465998402	7.762431110899775e-07	3.685209504351058e-07	-0.000578937612703	-0.0004968952079575	3.351687594022488e-07	2.469048476912183e-07	-0.0002041757789007	0.0001053127826418	4.168774868970753e-08	1.1090782187759014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.8943932566868	-1.8221612381462364	623933.1524983494	3.3202715778026253	839.7335777039741	16.119494055486825	259.8380886048751	705152.4815235164	741.8220396836599	0.0974849462509155	0.0095033147455438	550299.9385604255	744.0448560328445	511.6053098951067	1.19097	20.023836	0.1391539490970076	0.0613330184182368	0.1201446268	-0.0799454055	-0.188473194	-0.0271152545	0.0443514074	0.165741229	0.2456960345	-0.1135416411	-0.0258967938	0.0435246281	0.2799036714	-0.0296820481	0.0009162504	0.1924564965	-0.0338651467	0.0465882631	-0.0241477953	0.0743263439	-0.0495525001	-0.0343210926	-0.1820935021	0.0412882844	0.1349008575	-0.0175872764	-0.0394614907	0.0489852337	-0.268021432	0.1533584996	0.0198082663	-0.0864779305	-0.0196524542	-0.026796148	0.0225306745	0.006928288	0.1289641789	-0.0308360523	-0.1336825548	-0.1288558954	0.2013576697	0.1390474551	-0.0441930427	0.1259723206	0.1243665867	-0.1085645937	-0.0821039709	0.0700707188	-0.191351457	0.0144546314	0.0299267706	0.0625241314	0.084058723	-0.0915947419	-0.1444608729	0.0614450265	-0.066771638	0.13333006	-0.0760858041	-0.0800891967	0.01853456	-0.0218442406	-0.0408706389	0.138741825	-0.0099623206	0.1185609488	0.023839813	0.0082395305244205	0.0127231946306665	0.0001618796816098	6.788986326285717e-05	0.0442247041632697	0.0501899106374565	0.0019558244583287	0.0025190271297958	0.0248126904589298	0.0239471662338245	0.0005734667706304	0.0006156696078106	-0.0002880555414307	0.0003190037229209	1.0176337523739438e-07	8.297599494893373e-08	-0.0001999203465035	0.0003790172661995	3.99681449460795e-08	1.4365408807734266e-07	-0.0005520283416815	-0.0003478525627808	3.0473529001962695e-07	1.210014054331704e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.6480362482932	-0.2463570083936019	623544.0211507858	0.0606917755846452	826.7103987772754	-13.023178926698732	169.60318935680996	683450.0834464816	740.8826819260915	-0.9393577575683594	0.8823929967038566	548907.1483779981	743.7608457714668	520.0653489640345	1.276045	21.454201	0.0723404955519141	0.0406011198300262	0.1330662112	0.076433416	-0.0175991043	0.1431989086	0.0170692386	0.1198817586	-0.0239716552	-0.078766915	0.0776643403	0.0758301864	0.1330574079	0.1257094671	0.0419861352	-0.0550415092	-0.0202590756	-0.060265613	-0.0273500018	0.0185270844	-0.0461998769	0.2812947097	-0.0610727688	0.004162377	0.0123715695	-0.1731306351	0.199056673	0.0385071481	-0.1612178284	-0.1200168072	-0.0055701223	0.0481947993	0.0187257566	0.0568006458	-0.0249138752	-0.0320013945	0.1148423811	0.1785086284	-0.1581068519	-0.0642681903	0.0251417782	0.1408903742	-0.1229337935	0.0991453633	0.0868733199	0.0615257039	0.0561244893	0.0948525517	0.071443709	-0.0926164219	-0.054111977	-0.0422455065	0.0337004821	-0.0198443132	-0.0292957549	-0.0046275134	0.2518937926	0.1468870197	-0.039240574	0.1477885546	0.0205250812	-0.029465654	-0.0039465263	0.0568000784	0.0783576819	0.1145803187	0.0119549848	0.0054460458068632	-0.0027934847175573	7.803556867226191e-06	2.965941493045224e-05	0.027647338524801	-0.0165773656384687	0.0007643753275049	0.0002748090515114	-0.0011079836034042	-0.025920674062334	0.0006718813438457	1.2276276654125554e-06	7.199471488670227e-05	0.0003600502563174	1.2963618707422706e-07	5.183238971617551e-09	-1.9020002702818672e-05	0.0001809003438006	3.6176050281522955e-10	3.2724934387204696e-08	-0.0005519995191285	2.8822553000003824e-08	3.0470346911809525e-07	8.307395614380296e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.7972719050151	-2.850764343278115	619049.9470771743	8.126857340905904	823.7224854147358	-2.9879133625395298	8.92762626204228	678518.7329778298	739.1645053625107	-1.7181765635808688	2.952130703638564	546364.1659878051	741.4035355287238	522.5867741099207	1.280463	21.528484	0.0329071469090536	0.0188837359460975	0.1418907579	-0.1537800709	0.0463516149	-0.0557003283	-0.0436158921	0.0711708832	0.04499914	-0.0419235244	0.1941634161	0.1374340602	-0.028619203	0.1135993349	-0.0105543199	-0.0451674714	0.04544623	0.0939683229	0.1225353163	0.0793264904	-0.0928035967	0.004494229	-0.0084306375	0.1250460783	0.0574695239	0.0434854658	-0.0431264959	0.1177557829	-0.0144049154	-0.1002856472	0.0720243709	-0.0209617659	-0.1330956069	-0.1517405681	-0.1021001222	-0.0622007833	0.100158423	0.0412248896	0.1799525557	-0.0796161286	-0.036056911	0.1470744353	-0.0107595416	0.0278584588	0.0369993284	0.0475772202	0.0120861364	-0.2322780188	-0.0133679229	-0.0105374185	-0.0412023489	5.64434e-05	-0.1016753109	-0.102571337	-0.0752771874	-0.0754518032	-0.0303851787	0.10558778	0.1293578358	0.1256258698	0.0114166215	-0.0793659363	0.2564790312	-0.1576523549	6.57933e-05	0.1104315261	-0.0	0.0024180796579287	-0.0030279661489344	9.168578999093226e-06	5.847109232088578e-06	0.0367213466879405	0.0090740081631395	0.0013484573025759	8.233762414472228e-05	-0.0010049513682872	0.0001030322351169	1.0615641473204758e-08	1.0099272526223156e-06	-7.607859329066964e-05	-0.0001480733081773	2.192570459459096e-08	5.787952357087124e-09	-0.0002849787689218	-0.0002659587662189	8.121289873618468e-08	7.073406532872278e-08	-0.0005520102519694	-1.0732840899992276e-08	3.047153182793205e-07	1.15193873784547e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
786.4427984820574	-0.354473422957767	618492.2752842898	0.125651407583396	823.8228863758646	0.1004009611287983	0.0100803529955864	678684.1481166608	739.9512275854746	0.786722222963931	0.6189318561053092	547527.8192052508	742.044371459851	509.2546205835028	1.057394	17.778009	0.0440918959869784	0.0292547853402707	0.1550323653	-0.0821506612	0.0244582549	0.0911353674	0.0555552421	0.0509007652	0.0074086867	-0.0954100091	0.0919122354	0.0804354085	0.0373724991	0.0936598471	-0.0775862852	-0.1045085187	0.0849709474	0.1715440722	-0.039453197	0.2095782462	0.0562696147	0.0376004674	0.0858353276	0.0468707145	0.0258838096	-0.0450724078	0.0760125445	0.0685169376	-0.0604645298	-0.0709843664	0.1120958343	0.102848082	-0.1530489825	-0.1095879933	0.0599693371	-0.1352930059	-0.0160843437	-0.0231746487	0.1076999082	-0.0199101768	-0.0027932799	0.1542195269	0.0161890409	-0.006058937	0.019680369	0.0813636369	-0.106499155	-0.0175792216	-0.070141614	-0.1686364555	-0.0733696693	0.0327761451	-0.1074507988	-0.0816613648	-0.0376882783	-0.057661446	0.0370620686	-0.1025553801	-0.0570898957	0.0475535561	0.0872640238	-0.0076998337	-0.0995616376	0.0948702792	0.1452667764	0.10612066	-0.0119549848	0.0082365010320728	0.0058184213741441	3.385402728709692e-05	6.78399492513363e-05	0.024643333806452	-0.0120780128814885	0.0006072939010962	0.0001458783951654	-0.0010477641605461	-4.281279225889991e-05	1.8329351810037199e-09	1.0978097361248737e-06	-6.200872975053626e-05	1.406986354013338e-05	1.9796106003797454e-10	3.845082565275041e-09	-0.0002609979532768	2.3980815645e-05	6.81199316146787e-08	5.750795189994765e-10	-6.700795237279494e-05	0.0004850022995966	4.4900656811947555e-09	2.3522723061399505e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.8571754688434	3.41437698678601	623874.3576396193	11.657970207893914	822.6691523752395	-1.1537340006251495	1.3311021441985131	676784.534269795	741.9655072291692	2.0142796436946355	4.057322483002588	550512.8139178384	744.4433487446645	508.14456876118976	1.301039	21.874439	0.2204599969229096	0.1224866659456515	0.1588668782	0.0959481078	0.1130305158	0.1171944181	0.0933879427	-0.0427999314	-0.064707694	-0.1897888441	-0.0776123589	0.0044883532	0.0545481679	-0.062231877	-0.1372084524	-0.2027220304	0.0355600655	0.192654743	-0.1707702573	-0.1037600953	-0.0157812331	-0.1718585205	0.0267565857	0.1486539762	-0.0288849865	-0.0558739968	0.0652269394	0.0095159792	0.0139271135	0.0137486481	0.0889778908	0.2952469657	-0.0173692117	-0.1172476414	0.1726807856	0.1914461024	-0.0009798918	-0.1319891545	0.0328800411	-0.1009649478	-0.0093213431	0.1350818648	0.1019665097	-0.279519595	-0.0004511299	0.232451837	-0.1377485476	0.1141241659	-0.0495268678	-0.0218422807	0.060152383	0.0278005106	0.0392967464	0.2006563348	0.1510911557	0.1660514895	-0.0602412012	-0.0533557685	-0.2035814545	-0.0207036059	-0.0731716422	-0.0546307164	0.1973966542	-0.1659758508	-0.1086268901	0.1016540472	-0.023839813	-0.0165883817920047	-0.0248248828240775	0.0006162748072291	0.0002751744104773	-0.032041842981954	-0.056685176788406	0.0010266797016801	0.0032132092675328	-0.1046983539460626	-0.1036505897855165	0.0107434447628854	0.010961745319015	-0.0001599860841861	-9.797735443556372e-05	9.599561982192081e-09	2.5595547133201878e-08	8.402640248972304e-05	0.0003450243557665	7.0604363153649354e-09	1.1904180607210427e-07	-0.0003299931926689	-0.0002629852402961	1.0889550720781377e-07	6.91612366136001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.2504685617964	2.3932930929530585	627660.804936386	5.727851828776817	827.8754594158975	5.206307040657976	27.105633001604804	685377.7763030833	741.8905082941055	-0.0749989350637179	0.0056248402606917	550401.5262968863	744.8481524147288	513.9365994380071	1.211747	20.373158	0.2213861409144639	0.1488015445955541	0.130000256	0.063616615	0.1528134792	0.0685818019	0.1115925201	-0.0889817331	0.0057184465	-0.171702052	-0.1728063312	-0.047033919	0.0706645771	-0.0203096523	-0.2259649258	-0.245882592	-0.2129010915	0.0420731294	-0.0752684329	-0.2967103991	-0.0613275472	0.0381055684	-0.131437578	0.043919909	-0.1891705954	0.1616757831	0.0545759073	-0.0486274318	0.0076136412	0.0018173533	0.1577428997	0.3041280597	0.2246651035	-0.0851427803	0.0381313024	0.2020991458	-0.0621113939	0.0982062084	-0.2111172462	0.0890781561	-0.1203530548	0.0937516658	-0.029367287	-0.3874029191	0.1168070239	0.0969151415	-0.1043933777	0.0946377887	0.1578611301	0.1564368419	0.0612620417	-0.1921350035	0.212679575	0.1881524362	0.1199112809	0.0950826064	0.0187904034	0.1372205679	0.0441195537	-0.0961583661	-0.0594244162	-0.2020903312	0.2636929418	0.1477582786	-0.057394268	0.0970382431	-0.0355847396	-0.0211505703723702	-0.0045621885803655	2.081356464281738e-05	0.0004473466270765	-0.0608248699628575	-0.0287830269809035	0.0036996648059985	0.0008284626421834	-0.2273371590542439	-0.1226388051081813	0.0150402765183624	0.0516821838868545	0.0009220034354193	0.0010819895196054	1.170701320535924e-06	8.500903349249913e-07	5.79400335789515e-05	-2.608636891077154e-05	3.3570474911300275e-09	6.80498642948868e-10	-0.0001300266762848	0.0001999665163841	1.6906936545672167e-08	3.998660767479253e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
