global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
1011.1041069369944	3.1421029186510623	9.872810751395525	1022331.5150648572	1186.337919934591	3.081071472168105	9.493001416608134	1407397.6602747317	949.795602588174	1.1635951737602	902111.6866958324	1.35395372839803	981.7783026275902	808.214635383408	1.296861	21.86433	0.0428916429244651	0.0243347135713513	-0.1157093132	-0.0748368661	0.078516354	0.1229937996	0.1168589745	-0.0523200778	-0.1567223276	0.0420075505	0.0036245914	0.1396030262	-0.0833408505	-0.1221644656	-0.179347827	-0.0455350158	0.0991225717	-0.1485257047	0.0646986113	0.011036163	-0.0983048172	-0.0806979582	-0.1490922936	0.0292671053	0.00397572	0.0550286057	0.1411677562	-0.0813162394	-0.1368131187	-0.0136743404	0.0327039317	-0.1866584174	-0.0060417078	0.1807368405	0.1745577119	0.0139277093	0.0540208073	0.0698222776	-0.0419149347	-0.0594609672	-0.0467688536	-0.048483387	-0.0867572887	0.0403745484	-0.0977028427	0.0667017854	-0.0449531467	-0.0303920481	-0.1466769519	-0.1916833947	0.0952269331	0.0452835677	0.1545638383	0.0761186704	0.0962914598	-0.0320672421	0.0407681935	0.1705489616	0.0249968327	-0.0955921941	0.1329047294	0.0739727376	-0.0390571543	0.0787409053	-0.0705326616	-0.0599722958	0.2061095989	0.0399506863	-0.0419227304	0.0704626541	-0.0429436419	-0.1953090426	-0.1590162664	0.0151726774	-0.0633086526	-0.0706589135	-0.0486195363	-0.1501336241	-0.0785793965	-0.0133370457	0.132477497	0.1013681335	-0.0533140787	0.003635899	-0.037749854	-0.074882921	0.1258633647	0.0128855797	-0.0207600637	-0.0430856927	-0.0623316958	0.0937435273	0.1142267629	-0.0626285423	-0.0304366063	-0.2308219766	0.0242961592	-0.0801368386	-0.0616571984	0.0135370631	0.1202902604	0.0048486162	0.1112750639	0.0600291306	-0.0086588688	-0.074830947	0.0	0.0	0.0215319169858361	0.0001938613125815	3.7582208515860646e-08	0.0004636234490849	0.0461839394697136	0.0014309238159598	2.0475429670809564e-06	0.0021329562649421	-0.0460238205220306	-0.0075315897443387	0.002118192055444	5.672484407702935e-05	-0.0011999123469742	-9.895354971540008e-05	9.791805001278156e-09	1.439789640421133e-06	-0.0007374582767709	0.0001666963177792	5.438447099779053e-07	2.7787662361177362e-08	0.0015980578676353	0.0004090554935369	1.6732639679279857e-07	2.553788948311082e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1010.7172381896252	-0.3868687473692489	0.1496674276910517	1021549.3355736636	1186.9365756352745	0.5986557006835938	0.3583886479609646	1408818.4345807915	951.5242010887632	1.7285985005892144	905398.3052576092	2.98805277623928	983.8699890741028	817.3255899807192	1.158004	19.523277	0.0974561739401364	0.0426635196966894	-0.0016830322	-0.1631699725	0.0776913016	0.066423312	0.0216862013	0.0127553882	-0.2057560968	-0.0586988205	0.0236886882	0.0392102559	0.0281271374	-0.1976639654	0.0035731841	-0.0441902119	0.0160164577	-0.0556193945	0.0014047074	-0.0721899823	0.0412891345	-0.088690772	-0.1012713781	0.110362229	0.1293298709	-0.0636736496	0.1308438442	-0.0828106201	0.1337253511	-0.009702097	0.123009173	-0.0352522667	0.1104406196	0.0539544416	-0.1226367499	-0.0396765415	0.0685904041	-0.0064947226	0.1342284989	0.0322304663	0.1162248379	0.0190948348	0.0069709341	-0.0701171781	0.0775577322	0.0619462204	0.0733138203	-0.150075169	-0.2033059451	-0.0086610508	0.0579060382	0.0767297962	0.0174703643	0.0205255286	0.0430547026	-0.0512090906	-0.0094181301	0.0873700677	-0.038269263	0.1036965895	-0.0403668537	-0.0081048803	0.0703929213	-0.1134225215	0.0385271934	-0.0433939313	0.284316684	0.0029497767	-0.0008766156	0.0760910447	0.0020760606	0.1166557067	0.0412209093	-0.2325304729	0.0096396567	-0.0901007498	-0.1212510254	-0.0507525372	-0.0783287561	-0.0304610731	-0.0140849901	0.1379683023	-0.0883285874	-0.0280135719	0.02788686	-0.0040872978	0.0145300071	0.0277461633	-0.0338306337	0.1317253176	-0.1650433337	0.0592278147	0.0738893586	-0.0027563972	-0.0965998848	0.1120587945	0.0325432316	0.0151696996	-0.0086030099	0.0367661436	0.0577512978	0.0120404552	0.109436623	0.0537956445	-0.0189955306	-0.0857308793	0.0	0.0	0.0354500939450872	0.0139181769592511	0.000193715649869	0.0012567091607155	0.0205854050895197	-0.0255985343801939	0.0006552849624139	0.0004237589026996	-0.056019053784837	-0.0099952332628064	0.0031381343869484	9.99046879779115e-05	-0.0010723498935135	0.0001275624534607	1.6272179532913283e-08	1.1499342941184149e-06	-0.0011266192946024	-0.0003891610178314	1.2692710349704093e-06	1.5144629779964898e-07	0.0011558967521698	-0.0004421611154654	1.955064520296952e-07	1.336097301676692e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1009.2622924243846	-1.454945765240609	2.116867179791581	1018610.374909724	1184.443415959676	-2.493159675598463	6.215845168030232	1402906.205610226	951.2060000864172	-0.3182010023459725	904792.8546004012	0.1012518778939815	984.4754930872798	824.3922600206339	0.926436	15.619186	0.08017750765827	0.038334139098647	0.0438953372	-0.1671191272	0.067728775	-0.0202326928	-0.1072296719	0.1051035473	-0.1473143347	-0.0473933592	0.0664324665	0.0722098642	0.0416291666	-0.1718427627	0.0806842586	-0.0080071774	-0.0286745181	0.0314232452	-0.050596962	0.0474348253	-0.0063098341	-0.0656306588	0.0668088066	-0.0114126932	-0.0330962742	-0.1361639345	0.2693700046	-0.0156776465	0.0221981419	-0.1282944485	0.0551205671	0.0422754154	0.0530984003	-0.0674436808	-0.0307586034	0.0286397551	-0.0418356229	-0.0542266852	-0.1460352203	0.0319148505	0.0452637105	-0.149113918	-0.0425373247	-0.1122718477	-0.0286067495	0.1670021127	0.0913233909	-0.1185367528	-0.15171332	0.120381383	-0.0177404127	0.0864792668	-0.0546254536	0.04346457	-0.0245954416	0.0276928653	0.0820176536	0.1117044708	-0.1192651483	0.0466387342	-0.0756756979	-0.0929151723	-0.0795517137	-0.0101586289	-0.0577988196	0.082756354	-0.0760033065	-0.0279524139	-0.0324806508	0.0852382339	0.0128702692	0.1023330841	0.1008189574	-0.1236908568	0.0277254391	-0.0224274048	-0.0245599545	-0.0655194052	-0.0810509152	0.0081325812	-0.0509288157	0.1486558152	-0.0544528982	-0.018944112	0.021325589	-0.0028824989	-0.0562572221	0.0096152533	-0.0326484513	0.080233765	-0.0924161472	-0.0551087428	0.060836826	0.0515899374	0.0394896114	0.1118300828	0.0607798316	-0.076754751	0.0060034017	0.055377612	0.0564345994	0.0349538825	0.1075206159	0.0474096687	-0.0292110772	-0.0956594465	0.0	0.0	0.0411992063041282	0.0057491123590409	3.305229291687796e-05	0.0016973746000901	0.0487724934016995	0.0281870883121798	0.0007945119475186	0.0023787561126188	-0.0459498100501178	0.0100692437347192	0.0021113850436419	0.0001013896693891	-0.0013909974466534	-0.0003186475531399	1.0153626312204541e-07	1.9348738965962782e-06	-0.0008098678656158	0.0003167514289865	6.558859597570914e-07	1.0033146776505305e-07	0.0012439390350899	8.804228292010009e-05	7.751443581782949e-09	1.5473843230203917e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.7903335369106	-1.4719588874739884	2.1666629664136616	1015641.3563704374	1185.2340342521668	0.7906182924907625	0.625077284421009	1404779.7159496665	950.1065357436986	-1.0994643427186477	902702.429262892	1.2088218409097475	983.7091141058112	819.441494131988	0.839373	14.151349	0.0445982320098938	0.0228532040804553	0.0904577505	-0.1406326707	0.0169129428	-0.016637401	-0.1106299311	0.0887174765	-0.0891027072	-0.0494812887	0.0842850896	0.1062662117	0.0904117586	-0.1172257017	0.0957058668	0.0381612014	-0.0304198969	-0.0156512195	-0.0917064059	-0.056359523	0.0553886499	0.0601827609	-0.0132593885	-0.070100539	-0.1629544334	-0.017271793	0.1494443952	0.0022712353	-0.0738044377	-0.0856818049	-0.2458719978	0.1150793183	-0.0162202579	0.0447669289	-0.0158254645	-0.0521233989	-0.010528093	0.0261193146	-0.0528900898	-0.0491950942	0.1802610026	0.127009337	-0.0836318567	0.1475047271	0.0051694099	0.0910270041	0.035727869	0.0096565433	-0.1138671262	0.1366758339	-0.0539851237	0.0344729231	-0.0096749489	-0.048952617	-0.0858377333	0.0535178854	0.1100739928	0.1431610967	-0.0374152441	-0.0096480095	-0.0674804687	-0.0746242927	0.0655505156	-0.002966587	-0.097748674	0.1433478132	-0.1133098102	-0.0614445451	-0.0884584873	0.1071790975	-0.0660954527	0.0913622192	0.0516375213	-0.001913668	0.0779432365	-0.0239354522	0.0097839276	0.1435175768	-0.0833905387	0.018558893	-0.0789018407	0.0979671655	-0.0775582462	-0.0642364727	0.0499971127	0.0018466604	-0.0381326445	-0.0046591868	-0.0023204562	0.132136698	0.0181362714	-0.1071382808	0.0387281878	0.0757990973	0.0150454526	0.1035492477	0.029505863	0.0464598982	0.0288429355	0.1898288185	0.0496252901	-0.0665824495	0.1055284005	0.0408893051	-0.0392403744	-0.104504154	0.0	0.0	0.0341120454730514	-0.0070871608310768	5.022784864554919e-05	0.0011636316463555	0.0306623662870038	-0.0181101271146957	0.0003279767041104	0.0009401807063183	-0.0459252199338564	2.459011626140123e-05	0.002109125825973	6.04673817749229e-10	-0.0012974034399232	9.359400673019996e-05	8.759838095812716e-09	1.6832556859245525e-06	-0.0007889871293926	2.0880736223199948e-05	6.225006903471754e-07	4.3600514522285436e-10	0.0015169913710937	0.0002730523360037	7.4557578197132e-08	2.3012628199727434e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006.7299130930056	-1.0604204439049454	1.124491517851561	1013505.1179162506	1179.6383749008178	-5.595659351349013	31.31140357633966	1391546.6955386424	948.3631450719485	-1.7433906717501486	899392.6549307576	3.0394110343454344	981.3230139366332	813.3575345390248	0.78568	13.246111	0.040489386001131	0.0249238504452343	0.0893314083	-0.12667326	-0.0341575277	-0.003845936	-0.1076010049	0.0095777442	-0.034156368	-0.0807857274	0.0874625537	0.1005200387	0.144250243	-0.0587036832	-0.0574845682	0.143295852	0.0065767436	-0.0318999978	-0.1378821655	-0.0493281425	0.0567928853	6.64283e-05	0.0379892126	-0.113682102	-0.0936570353	-0.0369952943	-0.0148891933	-0.1005973842	-0.0455617038	0.024572328	-0.0266107884	0.1057690982	0.0014127263	-0.0105886371	-0.0607710202	-0.0100043968	0.0562808155	0.1056731185	-0.1040979336	-0.0465428905	-0.0173908286	0.0962561673	-0.010048468	-0.2908600278	0.0238364967	0.0564340065	0.0413059253	0.0560835303	-0.0919105375	0.0264357647	-0.1334780291	-0.1056891824	0.0102232376	-0.0353413187	-0.127780948	0.092238155	0.0505608649	0.220458795	0.0969152547	0.0781492811	-0.0420747836	-0.0035997709	0.1200684643	0.0524049338	-0.0825443333	-0.0449165867	-0.1838680001	-0.0170559806	-0.081886551	-0.0400829704	0.00793402	-0.032953613	0.0113266543	0.0032211505	0.0800473733	0.1027391679	-0.0857552465	0.0053869744	-0.0775319555	0.0418070134	-0.1033246484	0.0857522522	-0.0506178163	-0.0694646	0.0220797693	0.0559931205	-0.0831307907	0.0419295421	0.0371980013	0.0702320132	0.0777091901	-0.0870117446	-0.0078767558	0.0952658572	0.0823451689	-0.0058487951	0.0658339412	0.0489806252	0.0325795972	0.1912418467	0.0479489371	-0.0245971428	0.103461389	0.0342530363	-0.0490194755	-0.1121647876	0.0	0.0	0.0397598257362687	0.0056477802632173	3.189742190158688e-05	0.0015808437425784	0.0272210902410421	-0.0034412760459616	1.1842380824509791e-05	0.0007409877539109	-0.0401537151691044	0.005771504764752	0.0016123208418815	3.331026724955506e-05	-0.001700837862267	-0.0004034344223437	1.6275933313187556e-07	2.8928494337209785e-06	-0.0008458371714936	-5.685004210099999e-05	7.154405206802938e-07	3.2319272868854703e-09	0.0015692834051929	5.229203409920003e-05	2.734456830231899e-09	2.4626504058138235e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.0749400128922	0.3450269198865499	0.1190435754463997	1014199.9348019704	1179.3769739786785	-0.2614009221392734	0.0683304420952625	1390930.0467511043	948.9104218178608	0.5472767459123133	900430.9886345505	0.2995118366163707	981.4665968666676	813.6350655566971	0.914863	15.424067	0.0484302599200129	0.0224456668871864	0.1253685591	-0.0898157578	-0.0408122025	0.053471856	-0.1048554992	-0.0659561226	-0.0008120446	-0.0721809063	0.0754587408	-0.0071101124	0.1375048098	-0.0339657927	-0.0299505693	0.1217016802	0.0111418872	-0.0148153667	-0.0804319808	-0.1263436212	0.0075120251	0.1514699221	-0.0554706804	-0.1817977953	0.1247884871	-0.1164838565	-0.1278854385	-0.0898435196	0.0751690469	-0.1677875553	0.005313148	0.001390782	0.0202486628	0.0763744481	-0.0827333024	0.1209480416	0.0851978801	0.0374066435	0.0131139481	0.0006815146	0.0386469502	0.0585800023	0.0118016393	-0.2177492075	-0.0915575457	-0.0566554778	-0.0924569426	-0.1435864453	-0.0805620808	-0.0117446173	-0.1249022888	-0.1078191913	-0.0003926368	-0.099939441	-0.0801463644	0.0733647371	-0.0820362922	0.1690428233	0.1490645814	0.0531098673	0.0209317176	-0.0919213513	0.1557106625	-0.083310275	0.0963621859	-0.1301703375	-0.0521868975	0.0453111124	-0.1813859777	0.0355955267	-0.0800286101	0.0671627823	-0.1146524635	0.1153752601	-0.0279401394	-0.001089974	0.0319326594	-0.1974640844	-0.0635775692	0.0494813744	-0.0810822268	-0.0044593427	-0.0593707828	-0.1119427452	-0.0142813831	0.1179680924	-0.033688022	0.068233918	0.0449471624	0.0240755381	0.050381098	-0.0893358126	-0.0590900182	-0.0414165707	-0.0148071344	0.0411960163	-0.0115061163	0.0754682603	0.12403754	0.0515697275	-0.0458276003	-0.0855455841	0.1013210464	0.0275196736	-0.0584860291	-0.1185545494	0.0	0.0	0.0344264343135876	-0.005333391422681	2.844506406752831e-05	0.0011851793795477	0.03858585288107	0.0113647626400279	0.0001291578298641	0.0014888680425595	-0.0261464676988154	0.0140072474702889	0.0006836377731251	0.0001962029816939	-0.0016717986491136	2.9039213153399896e-05	8.432759005685936e-10	2.794910723178058e-06	-0.0010041735606667	-0.0001583363891731	1.0083645399420389e-06	2.5070412136375386e-08	0.0014021618397791	-0.0001671215654137	2.7929617626358993e-08	1.9660578249327108e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1007.6905616612776	0.6156216483853996	0.3789900139607565	1015440.268061221	1181.0901215871174	1.7131476084389303	2.934874728300027	1394973.8753106715	949.0763902203026	0.1659684024418766	900745.9944736002	0.0275455106091087	981.7490384207956	815.1262940505766	0.992605	16.734753	0.0552679287293923	0.0291227166579513	0.1355537855	-0.0064932705	0.026004898	0.0273546737	-0.1252605896	-0.1181656571	0.0303693822	0.0083433874	0.0267795667	-0.05098804	0.0311136469	-0.0122818914	-0.0029171833	0.1066591668	-0.0718415506	-0.0081519255	0.0107316244	-0.0925506306	0.0847003734	0.0740849634	0.0077199531	0.0166843184	-0.0056936858	-0.1168119979	-0.1400884735	0.1089943382	0.1059112877	-0.0150083763	0.038013715	0.1218967017	0.0949806335	0.1309099145	-0.0332033155	-0.1282239162	0.0965405138	0.1284192646	-0.0841060014	-0.1871760349	-0.1569256414	0.0072981221	-0.075450086	0.0006717845	-0.0011773534	-0.0519457009	-0.0714923081	-0.1024133006	-0.0376252804	-0.0137786877	-0.1502977221	-0.0518339011	-0.02509185	-0.1275143612	0.0277421913	0.0266329774	-0.0776950762	0.0405630159	0.1099858041	0.0589819433	-0.1664862252	-0.0607745039	0.0882318452	0.1245133415	0.011515409	-0.1603938662	0.1354481486	-0.0763867996	-0.0485108431	-0.0396341575	-0.0341484722	-0.2031180817	-0.0957525762	0.0307136864	0.057038674	0.036467777	0.1449838207	-0.0900407711	-0.0422336256	0.0646314421	-0.0952624386	-0.0578296779	-0.0418145426	-0.0695638077	-0.0749754244	0.1367736457	-0.0154220621	0.0437580547	0.0866726345	-0.1732656894	0.0545996646	-0.0197843514	0.0024553155	-0.013522524	-0.009916107	-0.1300366685	0.1010676461	0.0065080803	0.0908636893	-0.0247774307	-0.0969012246	-0.0545211605	0.0991088896	0.0207083033	-0.0675796767	-0.1236010407	0.0	0.0	0.0214849684527536	-0.012941465860834	0.0001674815386271	0.0004616038694158	0.0524154013300091	0.013829548448939	0.0001912564103015	0.0027473742965859	-0.0262411602258296	-9.469252701420004e-05	0.0006885984899976	8.966674672335003e-09	-0.0014970585710661	0.0001747400780475	3.0534094876046444e-08	2.241184365202473e-06	-0.000651018443502	0.0003531551171647	4.238250137797669e-07	1.24718536779613e-07	0.0013620125971392	-4.01492426399001e-05	1.6119616845575722e-09	1.8550783147658687e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1008.8023694902917	1.111807829014083	1.2361166486570083	1017682.2206892268	1179.460827000936	-1.6292945861814587	2.654600848560211	1391127.8424297315	949.9952840011862	0.9188937808835362	902491.0396244944	0.8443657805464403	982.7160465193822	806.4877770661183	1.143309	19.27553	0.0319054075264873	0.0288798360084956	0.0998335944	0.0992648211	0.0669279049	0.1240776743	-0.0765285334	-0.1555680962	0.0638566052	0.0419394413	-0.0370865723	-0.064398487	0.0339481588	0.0320210845	-0.0986956006	-0.010276299	-0.1589605697	-0.0806498649	0.0167947809	-0.0184328062	-0.0035486317	0.076375066	0.1318332075	-0.0188271868	0.0340081613	-0.0393882939	-0.0285787348	0.0882915517	0.0379908064	0.0826292271	-0.1205986564	0.0432027545	0.1357590112	-0.1020026127	0.0292930424	0.1697588989	-0.134667477	-0.1245322091	0.079274133	0.0116801424	0.0950098413	-0.0277847229	-0.0965483248	0.0809104618	0.2395794063	-0.1928893347	-0.0184616506	0.0404462704	0.0327053611	-0.1168465674	-0.1382004886	0.0429678977	-0.0123908257	-0.0391001165	-0.0352353157	0.0178281988	-0.0325754255	-0.0367623095	-0.0315109656	0.1261983661	-0.0001670218	-0.1874065876	-0.0531156571	-0.0338856725	0.0242642682	0.0456432169	-0.0187375998	-0.0823771747	0.1553363639	-0.1486645628	0.1946129358	-0.0767701071	0.0224200047	0.0827120095	-0.0338284176	-0.0237383736	-0.0523345817	0.076217976	-0.0341819502	0.0537107843	-0.0720987646	-0.0909246202	-0.0665335393	0.077812624	-0.1134654236	0.0735095925	-0.0513424248	0.0254722944	0.0681074996	0.0753790393	-0.1251608104	-0.0276664945	-0.0637629243	0.0239400385	-0.0853186327	-0.0933981525	-0.0258595195	0.1172284466	0.0435745464	-0.082666584	-0.0412849252	0.0448175293	0.0968264867	0.0138382331	-0.0762424371	-0.1272470829	0.0	0.0	0.0214358943594703	-4.90740932832974e-05	2.4082666315777747e-09	0.0004594975669903	0.0546357835008279	0.0022203821708188	4.930096984490022e-06	0.0029850688387493	-0.0259817507538144	0.0002594094720151	0.0006750513722333	6.729327417120478e-08	-0.0020480717344074	-0.0005510131633413	3.0361550617538645e-07	4.194597829278537e-06	-0.0006513570865798	-3.386430777998963e-07	4.24266054237725e-07	1.1467913414178664e-13	0.0013258335677509	-3.617902938830007e-05	1.3089221674794802e-09	1.75783464937508e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1011.694270026592	2.8919005363003407	8.363088711854198	1023525.2960046388	1188.3561791737875	8.895352172851517	79.12729027905421	1412190.408580523	950.7568732433208	0.7615892421346189	903938.632019416	0.5800181737351832	983.1910058245384	798.5623738428332	1.281048	21.59774	0.0381045840955758	0.0315143392683657	-0.0773390582	0.0596179909	0.1390152358	0.2373462366	0.0342974557	-0.1394426434	-0.0551137381	0.1655758184	-0.032618329	-0.0091616247	-0.007516532	0.0074194112	-0.1287506812	-0.1083207893	-0.1028753254	0.1325677699	-0.0407070123	0.0951731633	-0.0587729617	-0.0422754394	0.0481047195	-0.0275066523	-0.0990405777	-0.0764414167	-0.0443539513	0.2170578716	0.1316144758	0.030416134	-0.1247177161	-0.028861351	-0.0829496385	-0.0497808603	0.0862931604	-0.0916856419	0.0549274928	-0.2101947511	-0.0096892873	-0.01102483	0.0626127808	-0.1049668596	0.0098889199	0.0083822691	-0.0879004272	-0.2236501747	-0.0243018343	-0.1272814392	0.0108058946	-0.2107282724	-0.0363021767	0.0816182458	-0.1456210191	0.0823012873	-0.0751263145	0.002459162	-0.0302443548	-0.0715238013	-0.069399571	-0.0868472638	-0.1908498771	-0.1290007394	-0.1246674616	-0.0177792342	-0.0209107765	0.1104986924	-0.0117753242	-0.0617752663	-0.0064531897	-0.1669772748	-0.1096347363	-0.1705596604	0.0806605471	0.0384960632	-0.1762471223	-0.095970958	0.0981320582	0.0364633756	-0.0547553586	0.017321379	-0.0447470381	0.0509012394	-0.0036790778	0.1983130016	-0.1532070115	-0.0388292313	0.0498887796	0.0671714553	0.1402380604	0.0330991702	0.075407999	-0.0161034962	-0.1012869763	0.0265603936	-0.1211211773	-0.0838239798	-0.0114174033	0.1246164456	0.0648415019	-0.0523083488	-0.0343205916	-0.0152603948	0.0944754553	0.006928937	-0.0844190769	-0.1294513648	0.0	0.0	0.0214734871840249	3.75928245545977e-05	1.4132204579927635e-09	0.0004611106518424	0.0568113068705855	0.0021755233697575	4.732901932361455e-06	0.0032275245883438	-0.0257394311725107	0.0002423195813037	0.0006625183170844	5.87187794832009e-08	-0.0021301545685531	-8.208283414569981e-05	6.7375916613904625e-09	4.537558485927644e-06	-0.0012629340868963	-0.0006115770003165	1.5950025078445908e-06	3.740264273161282e-07	0.0013451566996879	1.932313193700008e-05	3.7338342785471244e-10	1.8094465467152432e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1012.54834871994	0.8540786933480149	0.7294504144310524	1025254.1584954772	1186.232582728068	-2.123596445719386	4.509661864272009	1407147.740325703	951.1364471022348	0.3795738589140001	904660.5410062624	0.1440763143708652	983.713574844387	815.0715954843557	1.288192	21.718174	0.0565210689843256	0.0276810680730348	-0.0782448451	-0.1066575487	0.2063901817	0.0760292703	0.0478758246	-0.0591973893	-0.192562514	0.0772348495	0.0550803052	-0.0592565444	0.0082127524	-0.1111691741	-0.0075677034	-0.087225591	-0.0271039358	0.0245933325	0.0546604785	0.0493840513	-0.1169865584	0.0347965503	-0.027328163	0.0007282244	0.0245618908	-0.0330159464	0.1039959145	0.0126295493	-0.0234962122	-0.1154656295	-0.023412397	-0.0925000054	0.0710848734	0.1349907265	-0.0440826754	0.0093004611	-0.0498250376	0.1126867953	0.0620464772	0.0125563808	-0.1299805081	-0.0555642877	-0.0955965301	0.0373778856	0.1084151293	-0.0735523722	0.3057334553	0.0079688801	-0.1217780696	-0.0806893887	0.0514578126	0.1043299289	-0.0722899889	0.053112182	0.0391719269	-0.0422730208	-0.1043018426	0.0176636063	-0.0837300448	-0.0761878821	0.0144390938	-0.0938764076	0.0059686555	-0.0746563004	0.028945204	0.03879062	0.0339162554	-0.1432708398	-0.111049179	0.0918985212	0.0580553086	0.0453959556	-0.0494243299	0.0796383234	-0.0143071251	0.0361516798	-0.003143671	-0.1234528415	-0.0572727927	-0.0264061568	-0.0314587959	0.1618462364	-0.0763613396	0.1139898068	-0.0330574626	-0.0341964008	0.0766355123	0.0954812763	0.007281454	0.0676347856	0.0224027708	0.115545316	0.0529839493	0.0519515307	-0.1091425165	0.0773159072	0.0832077571	0.0107088169	-0.2424824098	-0.1044134582	0.0275193356	0.1095348594	0.0920574618	0.0	-0.0920574618	-0.130188911	0.0	0.0	0.0305150142964976	0.0090415271124727	8.174921252557896e-05	0.0009311660975154	0.0506763897583226	-0.0061349171122628	3.763720797433612e-05	0.0025680964789374	-0.0255808660244056	0.0001585651481051	0.0006543807065585	2.5142906193592456e-08	-0.0024082159855306	-0.0002780614169774	7.731815161153506e-08	5.799504232965118e-06	-0.0009809408856464	0.0002819932012498	9.622450211327436e-07	7.952016555116655e-08	0.0016088232736902	0.0002636665740023	6.952006224611032e-08	2.588312325967252e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
