global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
861.4966906267643	-0.1449763415923826	0.0210181396215112	742176.5479608669	1025.2121303134495	2.6705256991916717	1051059.9121418414	7.131707510043165	787.481977645665	-0.7151495005986135	0.5114388082064463	620127.8651167277	800.9787056691362	678.0618457322852	0.677821	11.805643	0.0823245036449637	0.044710947216396	-0.0019765749	-0.012783738	0.0193996472	-0.0209083596	-0.0340393627	0.0251244691	0.0343835992	-0.0498509261	0.0026265854	-0.0414608317	-0.0081782433	-0.0524700369	-0.0419043454	0.0842247523	-0.0073719583	-0.0010299296	0.0140983226	-0.0337747217	-0.0376940052	-0.0077890787	0.0317507278	0.0858225506	-0.0611114992	-0.0512257078	0.004488912	-0.0202068794	0.0034148852	0.0152061841	-0.0184682514	0.0207444885	0.1121461496	-0.066871873	-0.0078406756	-0.0645968205	-0.0306316645	0.007178035	-0.0380984612	-0.0073268191	-0.0319228866	0.0099585968	-0.0093811386	-0.063521348	0.0289861009	0.0737147993	0.0475348497	-0.1165231411	-0.0092879647	-0.1196497902	-0.1020173902	0.1437067008	0.1082959623	-0.0017234284180602	-3.630020486859991e-05	2.970205512177483e-06	1.3177048735023246e-09	0.0172892078598465	0.0299354620942295	0.000896131890795	0.0002989167084209	-0.0037150233207938	0.0243258001171683	1.3801398274041792e-05	0.0005917445513404	-0.0012489935587439	-0.0002664422092882	1.559984909783752e-06	7.099145089037698e-08	0.00040602774296	1.5021933539997086e-07	2.2565848728008943e-14	1.6485852805319186e-07	-4.424655993594609e-05	-0.0002939463959503	1.9577580661652696e-09	8.640448369219764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.0694354970707	1.5727448703063374	2.473526427074898	744888.8504892322	1022.8709632025824	-2.3411671108671044	1046265.0073629786	5.4810634410058245	788.7155350463031	1.2335574006381194	1.5216638606690738	622072.1952233762	801.7472611101566	682.6584954866664	0.889775	15.497268	0.063880258544434	0.0381216670274075	-0.0281643109	0.014941884	-0.0025439653	-0.0283286501	-0.0578163611	-0.0366300992	-0.0377798238	0.0009293455	-0.0350627722	-0.0042934977	0.0087621559	0.0023374597	-0.0075660517	0.0433189649	-0.0022698741	0.0964917628	0.125665815	-0.0474428206	0.0081470756	0.0107870408	0.0077654056	-0.0130714359	-0.0808269405	-0.1571784124	-0.02477458	-0.0138244487	0.0130637183	0.0141684693	0.0589892219	-0.1266312666	0.1297677468	0.0711536052	-0.1181360136	0.1048508286	0.0405718116	0.0610366609	0.0094969583	-0.1305697207	0.0140125856	-0.01424592	0.1155402954	-0.1451693719	0.1877173458	-0.0333297563	-0.1051649469	0.006770011	0.0280993027	-0.0928780365	-0.0473610132	0.1412592515	0.0993643757	-0.0017954195266298	-7.199110856960012e-05	3.223531276603575e-06	5.182719713079952e-09	-0.0019385897084447	-0.0192277975682912	0.0003697081993271	3.758130057687706e-06	-0.0322146193496593	-0.0284995960288655	0.0010377816998434	0.0008122269738085	-0.0010349700801956	0.0002140234785482	1.0711630669000867e-06	4.5806049369914626e-08	0.0004060786036348	5.0860674800012544e-08	2.58680824111263e-15	1.64899832329989e-07	-0.000151789697487	-0.000107543137551	2.3040112263194977e-08	1.1565526434324904e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.2959501960509	1.226514698980168	1.5043383068144118	747007.4895252944	1025.207687971327	2.3367247687446024	1051050.8034755138	5.460282644864516	789.4759790080867	0.7604439617836078	0.5782750190131493	623272.321430777	803.171714971095	691.6506215053099	0.8990709999999998	15.659175	0.0747467018353278	0.0490991899819724	-0.0703687896	0.0202300623	-0.0113974363	-0.050310253	0.0374735396	0.0228453067	-0.0027759014	0.0095599453	-0.0561432941	0.0382198639	-0.0199535399	-0.0479279593	-0.0862517325	0.0866106621	0.0252363179	-0.0050798272	0.0040761258	-0.0370729286	0.0596356989	0.0226956639	-0.0418124425	0.1284607552	-0.028174865	0.0458806974	-0.0198262456	-0.0016030678	0.0238973925	0.0540724125	0.0320167145	0.1435008557	0.0724694538	0.0308797848	-0.0175641829	0.0720522547	-0.0659321207	0.0374922709	-0.13068669	0.0020894828	-0.0418999816	-0.0279555476	-0.0228708077	-0.0237685724	0.0406937489	0.0287803912	-0.0573857239	0.0587496239	0.0714467511	0.0189535969	-0.1180598296	0.1386044847	0.0898496795	-0.0017406346152739	5.478491135590003e-05	3.0298088638897177e-06	3.001386512273824e-09	-0.0101502150055239	-0.0082116252970792	6.743079001963106e-05	0.0001030268646583	-0.0809917045406081	-0.0487770851909487	0.0065596562043931	0.002379204039725	-0.0012489808335	-0.0002140107533043	1.5599531224503546e-06	4.580060252991672e-08	0.0004710480465113	6.496944287650002e-05	4.221028507682799e-09	2.218862621221119e-07	-7.670576494902062e-05	7.508393253797939e-05	5.8837743764144015e-09	5.6375969253678405e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.7689055404318	-0.5270446556190791	0.2777760690166336	746096.7221785154	1029.5193188137478	4.311630842420755	1059910.0278107233	18.590160521313905	788.9145047436022	-0.5614742644845592	0.3152533496784767	622386.095794843	803.0646358851052	690.6550441408864	0.7995219999999998	13.925326	0.0804091137182451	0.0438676475633237	-0.0662372795	0.0104769231	-0.0097598024	-0.0489301855	0.0462789907	0.033380727	0.0343109888	-0.0321724817	-0.0508187708	0.0039555642	0.0122880073	-0.0635607928	-0.0311664933	0.0865404836	-0.1115034231	0.0352312008	-0.0113321345	-0.0402438283	0.0301905043	0.0211079911	0.0177734457	0.1192042964	-0.0712903988	-0.1215325094	0.0115628153	-0.0059636924	0.014192145	0.0508380191	0.0283362824	0.0591244011	0.1469909542	0.0287972003	0.0169446415	-0.0740172255	-0.054824433	-0.0880576587	-0.0240335238	0.0249695713	0.0116568681	-0.0178878576	0.0042377023	-0.0362972514	0.044816952	0.0530531879	0.0793473568	-0.0346785291	-0.0170423247	-0.0447200156	-0.0602400813	0.1357462967	0.0798077096	-0.0015738304467163	0.0001668041685575	2.4769422750112284e-06	2.7823630648192217e-08	0.0082316216827251	0.0183818366882489	0.0003378919200334	6.775959552751001e-05	-0.0415565316515085	0.0394351728890996	0.0017269453229028	0.0015551328607931	-0.0010599541541912	0.0001890266793087	1.1235028089871823e-06	3.573108549051187e-08	0.0006560807691669	0.0001850327226555	3.423710845334416e-08	4.304419756706311e-07	-0.0001511523624314	-7.444659748237937e-05	2.2847036668593295e-08	5.542295876703413e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.8563192419496	-1.9125862984822104	3.657986349141884	742796.3150172813	1024.6614801194933	-4.857838694254497	1049931.1488406707	23.59859677939623	787.6565809903079	-1.2579237532942216	1.5823721691018215	620402.8895773415	801.1435557549873	690.5760016276377	1.070571	18.646196	0.1068736169285831	0.0547711822786122	-0.0479140936	0.0039914777	-0.0152771889	0.0015382607	-0.0045860192	-0.0195799888	0.0007477215	0.102488915	0.0167183281	0.0222971785	0.0004239861	0.0412121864	0.0076192453	0.0037490356	-0.0589563831	-0.0349977418	0.0660759396	0.025476512	0.0010216132	0.0127734659	-0.036340592	-0.0214496972	-0.0046104233	-0.0524731514	0.0899600454	-0.0006147635	0.0110565729	0.0102548518	0.0496722706	-0.0479676756	-0.0846618535	0.1240680108	0.0794992306	0.0005352387	-0.0020044464	-0.1368764485	0.0752100308	-0.0191389874	-0.0451470677	-0.0352674231	0.0920567996	-0.0675479483	0.0373705673	-0.0198403381	0.005591398	0.057584703	0.0430227591	-0.0789712525	0.0319027743	0.1326888823	0.0692973963	-0.0133871077081551	-0.0118132772614388	0.0001792146527897	0.0001395535196556	-0.0380983835893715	-0.0463300052720966	0.0021464693885124	0.0014514868321228	-0.0431174563543663	-0.0015609247028577	0.0018591150424706	2.436485927991705e-06	-0.0007040663622236	0.0003558877919676	4.957094424147735e-07	1.2665612047157377e-07	0.0004899051319267	-0.0001661756372401	2.761434241218652e-08	2.4000703828811735e-07	0.0002701724022046	0.0004213247646359	7.299312691300415e-08	1.7751455729558077e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.6510991397906	-3.2052201021589326	10.27343590328372	737281.7100539706	1025.178603108724	0.5171229892307565	1050991.1682719546	0.2674161859909531	786.2844805260227	-1.3721004642852677	1.882659684091847	618243.2843160774	800.4745996106309	680.2129159641423	1.100175	19.161804	0.1079637473195027	0.0491235272657613	0.023271429	0.0188073299	0.0287381801	0.0575294403	0.0392249952	0.0278997813	0.0475270431	0.1071841145	0.0745965556	0.0215172982	-0.0448185352	0.0333259564	0.0007500384	-0.0539209377	0.0926467124	0.0404280018	0.0601484393	0.0804762862	-0.0176819113	-0.041647854	-0.0646278526	-0.0057867991	0.0701983411	0.0854556958	-0.0551782015	0.0012124351	0.0164493712	-0.0111322362	-0.022100417	0.0581054545	-0.0708560128	-0.0550537721	-0.0772959093	-0.034236325	0.0621277341	-0.0225255793	0.0027811272	-0.026882951	-0.0289287216	-0.0402776633	0.0450971519	-0.0874785454	-0.038264649	-0.0470167086	0.0522711736	-0.010608612	0.0720085596	-0.0115957714	0.0435576792	0.1294367287	0.0583804184	-0.001785653465717	0.0116014542424381	3.1885582996271333e-06	0.0001345937405393	-0.008447519218663	0.0296508643707085	0.0008791737579301	7.136058094968073e-05	-0.033663874194687	0.0094535821596793	0.0011332564257957	8.937021564980673e-05	-6.496912179856373e-05	0.000639097240425	4.220986787276608e-09	4.084452827188966e-07	0.0004060046929805	-8.390043894620006e-05	7.039283655365043e-09	1.6483981072219004e-07	-0.0001519868493577	-0.0004221592515623	2.3100002377680198e-08	1.782184336796413e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.6484342664068	-1.0026648733838783	1.0053368483179088	735560.836799619	1023.687641398112	-1.490961710612055	1047936.3871512294	2.222966822511225	785.8937213322888	-0.3907591937338566	0.1526927474875336	617628.9412295133	800.275346418467	665.0536059359152	1.012359	17.632311	0.0761566604387663	0.0471576215079647	0.0687249134	0.0339418905	0.0198783852	0.0657631727	0.0156192716	0.0320121899	-0.0044221517	-0.0707352231	0.0537000938	0.0095881327	-0.0035782316	-0.0049922029	0.0899890316	-0.0316303505	-0.1261111069	0.1247981182	-0.0249004476	0.0486092907	-0.0265425813	-0.0343478557	0.0588349106	-0.0111839773	-0.0651963151	-0.1454083067	-0.0111361376	0.0054721077	0.0178288581	-0.0225741748	-0.0396662797	0.0111476408	0.1777903683	0.0265045915	-0.0179265635	-0.0795863753	-0.017802144	-0.0707451562	0.0230456644	-0.0672268679	0.0468468646	-0.0325963073	0.0777258737	-0.0694884132	0.0649818235	0.0486747136	0.1067943928	-0.1417300801	0.0097270656	-0.0215038588	0.0363207179	0.1259946088	0.0471208409	-0.0017778999774975	7.753488219500084e-06	3.1609283299856108e-06	6.011657956992658e-11	-0.0009287264616659	0.007518792756997	5.653224452267204e-05	8.625328405984625e-07	-0.0039427146954125	0.0297211594992745	1.5544999169421682e-05	0.0008833473219813	-0.0006390104898858	-0.0005740413680872	4.083344061840901e-07	3.295234922754658e-07	0.0004059834825291	-2.121045139996452e-08	4.49883248590257e-16	1.6482258808645605e-07	5.212966598916761e-05	0.0002041165153468	2.717502076142178e-09	4.1663551837348046e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.0544664944325	2.406032228025765	5.788991082298628	739693.685337023	1021.8408282809788	-1.846813117133138	1044158.6783419568	3.410718689615017	788.420684762197	2.5269634299081645	6.3855441760932345	621607.1761608915	801.7914572821724	665.5733198326149	0.844213	14.703704	0.0242077081000423	0.0157693840828169	0.0336850202	0.0335740622	-0.0047502691	0.0303290509	-0.0250231446	-0.0311286161	-0.0332199523	-0.0498471556	-0.0460647981	0.0167405736	0.0148833905	-0.0261801758	0.059843037	0.0247543222	-0.1135881889	0.0442436101	0.0340183617	-0.0256721102	0.0424061635	0.0197150756	0.0328614553	-0.0243484899	-0.1142045284	-0.114151826	0.0831064567	0.0060742902	0.0219394144	-0.0051494724	0.0035227354	-0.0326309755	0.1305037443	0.1070132136	0.0124046265	0.0624489897	0.0459426401	-0.0136297749	0.0065249967	-0.1031593817	0.095553509	-0.0679839878	0.0549929726	-0.1050664656	0.0955667319	-0.031105702	0.0071861992	-0.0215930316	0.0648495317	0.103083187	0.0062544967	0.1223675745	0.0355847396	-0.0017153194351919	6.258054230559996e-05	2.942320764747058e-06	3.916324275262987e-09	-0.0082698931184808	-0.0073411666568149	5.3892727883130856e-05	6.83911321910961e-05	-0.0171721187524553	-0.0132294040570428	0.0002948816624484	0.0001750171317045	-0.0005910153316266	4.799515825920002e-05	3.492991222177e-07	2.3035352163256558e-09	0.0004059777690241	-5.713505000007595e-09	3.264413938511179e-17	1.648179489417855e-07	7.561993110254806e-05	2.3490265113380448e-05	5.718373979954115e-09	5.517925550968984e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.8465921980354	1.792125703602892	3.2117145375141605	742779.5484833667	1023.3151324801976	1.47430419921875	1047173.8603629644	2.17357287183404	789.0967012170242	0.6760164548272769	0.4569982471972397	622673.6038715896	802.0365546269672	675.2556290980029	0.769833	13.40822	0.0170042631414761	0.0165152998705184	-0.0089512679	0.0106540903	-0.0172936054	-0.003589177	0.0029073258	0.0366509593	-0.0165138634	0.0017540506	-0.0625117745	0.0179857471	0.0115279873	-0.0425991921	0.0089425058	0.0788659949	-0.1620131538	0.0631766874	-0.0560301345	-0.0482745232	0.0432350643	0.0483689111	0.0111694644	0.0694053017	-0.1008344238	-0.0505919042	0.0854517906	0.0098701372	0.0123050565	0.0328087279	0.0131226989	0.1275656852	0.1287727455	0.0814248086	0.0922146699	0.0036735892	-0.0619127258	-0.0352495075	-0.0505398906	0.0103147739	0.0807769097	-0.0786826747	-0.03780239	-0.0811356298	-0.0005993133	-0.0305338294	-0.0024118059	0.0121218623	0.0523735206	0.1389787012	-0.0269312901	0.1185609488	0.023839813	-0.0017153501226374	-3.06874455000862e-08	2.9424260432321435e-06	9.41719311320761e-16	-0.0082438823679638	2.60107505170009e-05	6.765591424576626e-10	6.796159649682442e-05	-0.0337502529965405	-0.0165781342440851	0.0011390795773304	0.0002748345350149	-0.0005990151426741	-7.999811047500064e-06	3.588191411528724e-07	6.399697679570406e-11	0.0004059774475124	-3.2151170002150606e-10	1.0336977325071891e-19	1.648176878886835e-07	7.562154773191766e-05	1.6166293695970939e-09	5.7186184813707004e-09	2.613490518643897e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.8929980119276	0.0464058138921927	0.0021534995629968	742859.5400219887	1026.7325403849284	3.417407904730794	1054179.7094852885	11.678676787316515	788.6896246296086	-0.407076587415645	0.1657113480219672	622031.3239983929	802.1845810501663	676.4420218302744	0.641058	11.165347	0.0720600365478854	0.0470595666279159	-0.01973877	0.0152475582	-0.0280872914	-0.0203022276	0.0184202982	-0.0109386382	-0.0046876823	-0.0612991402	-0.0577445575	-0.0012414945	0.0458453472	-0.0795883801	0.0329656114	0.0312803168	-0.1613181617	-0.0108400142	-0.0571181128	-0.0417334188	0.0411293382	0.0470333037	0.0639978391	0.0663104489	-0.0787603401	-0.0570207898	0.1040506315	0.0247672842	0.0209074957	0.0309243619	0.0208923312	0.0520103085	0.1341919688	0.0004981045	0.0868155362	-0.0442667382	-0.0691390002	-0.1093338807	-0.0512136925	0.0364422337	0.1102937509	-0.1038787652	-0.0208151599	-0.0286529725	0.0064764719	0.0134925455	-0.0151736647	-0.0828544375	-0.0314822385	0.0859438011	-0.0308932216	0.1145803187	0.0119549848	-0.0017269989046582	-1.164878202079985e-05	2.982525216690622e-06	1.3569412256810983e-10	0.0353775372802402	0.043621419648204	0.0019028282521247	0.0012515701440147	-0.0407232578349976	-0.0069730048384571	0.0016583837286956	4.862279647714613e-05	-0.0003530088013057	0.0002460063413684	1.2461521379928717e-07	6.051911999346576e-08	0.000222986720922	-0.0001829907265904	3.3485606018082525e-08	4.9723077707545913e-08	7.553935010664635e-05	-8.219762527130805e-08	5.706193414534492e-09	6.756449600242378e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.3884139395622	0.4954159276345535	0.2454369413540052	743713.7764971936	1027.3467507256405	0.614210340712134	1055441.3462265313	0.3772543426377157	788.0625105034815	-0.6271141261271396	0.3932721271882059	621042.5204610499	800.8080759558658	678.7644885972854	0.7397559999999999	12.884366	0.091365849547514	0.0483523048821901	-0.0303860078	0.0032336962	-0.0319806886	-0.0261409906	0.0036012114	-0.0503701457	-0.0383090413	-0.0208903665	-0.03601394	-0.0075370124	0.0461796332	-0.0350979052	0.0599626721	-0.0007536226	-0.1904650507	-0.0191534345	0.1095714219	-0.0384591007	0.015409436	0.0520269982	0.0716500502	-0.0065946495	-0.0802974227	-0.1075574808	0.1229306652	0.0204977226	0.0043733898	0.007837222	0.0563900021	-0.1238916781	0.1445483263	0.0922179588	0.0336264473	-0.0585019933	-0.0639336712	-0.1378804354	0.1116499347	0.0054371673	0.1388920552	-0.0266451553	0.0496555899	-0.0361208026	0.1098892984	-0.0181987885	0.0297738334	-0.0732211661	0.0095382288	-0.0459749608	0.1239810686	0.1104315261	-0.0	-0.0018274098394073	-0.0001004109347491	3.3394267211626142e-06	1.0082355817188052e-08	-0.0010838942500015	-0.0364614315302417	0.0013294359892345	1.174826745186314e-06	-0.0132966830245351	0.0274265748104624	0.0001768017794549	0.0007522170058338	1.0984754382477102e-05	0.0003639935556881	1.206648288433499e-10	1.3249130858252205e-07	0.0004060002179939	0.0001830134970719	3.3493940110486365e-08	1.6483617701109435e-07	7.49977574255075e-05	-5.415926811388474e-07	5.6246636188552655e-09	2.9332263226316525e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.5220174233091	0.1336034837469242	0.0178498908693146	743944.2305399751	1029.2497994316948	1.9030487060542784	1059355.149630184	3.6215943776148634	789.0595242748522	0.997013771370689	0.9940364603028046	622614.932848856	801.8957021893788	678.2033815713847	0.808048	14.073819	0.0862501963115408	0.0450055275671857	-0.0455492544	0.016549854	-0.0442645214	-0.0286629248	0.000797882	-0.0349153278	-0.0176530742	0.0830902171	-0.080079931	0.0241051494	0.0548128048	0.0276630436	0.0531359155	0.1145691943	-0.1390100183	0.0790072297	0.0058070641	-0.0623347144	0.0566623067	0.0678359528	-0.0125523885	-0.0469527103	-0.1442893032	-0.0735271858	0.0970450353	0.0224244858	0.0207047497	0.0477304289	0.045039491	0.0534688593	0.0934279027	0.0709323471	0.1185090373	0.0660958871	0.0300363339	-0.0643179343	-0.017038017	0.0083617753	0.1414908036	-0.0854403812	-0.0239496392	-0.0509599714	-0.0141613596	-0.0864282884	-0.1148796152	0.102615265	0.0261628957	0.0875447621	-0.0002642405	0.10612066	-0.0119549848	-0.0017333130675893	9.409677181800004e-05	3.004374190275829e-06	8.854202466568765e-09	0.0336425724282491	0.0347264666782506	0.0012059274879556	0.0011318226795899	-0.033749036693436	-0.0204523536689009	0.0011389974777348	0.0004182987705978	-0.0003910068759124	-0.0004019916302948	1.5288637701077497e-07	1.615972708271332e-07	0.0001889854491099	-0.000217014768884	4.7095409913775935e-08	3.5715499975270615e-08	7.5536942098057e-05	5.391846725494992e-07	5.705829621525216e-09	2.907201111123108e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.4171741329064	1.8951567095973587	3.5916189539318872	747217.0509359195	1028.3742941962348	-0.8755052354599684	1057553.6889636042	0.7665094173178147	789.0408183581209	-0.0187059167312781	0.0003499113207575	622585.4130352531	802.2771195462702	686.0620706234575	0.7890209999999999	13.742431	0.0446487830670545	0.0294238285993748	-0.075107379	0.0073755536	-0.0383386855	-0.0613248061	0.0327573314	0.0204631908	-0.0005666496	-0.0439149789	-0.0709703481	-0.0041856227	0.034672558	-0.0516826118	-0.0289578858	0.0734040809	-0.1590982049	0.0357581582	0.0196680875	-0.0686274699	0.0424421975	0.0548466569	0.0162620353	0.0879819034	-0.0874449607	-0.0616762952	0.0647635372	0.0276077869	0.0160578054	0.0685189879	0.0598053258	0.1313252964	0.1311401622	0.0298252852	0.0571647109	-0.0045832373	-0.0712466928	-0.0747910432	-0.0380854696	0.035131563	0.082335922	-0.134236928	-0.0682944924	-0.0133126823	-0.020944377	0.0036234152	-0.0577865638	0.0536133142	0.0409456563	0.085132731	-0.0711109297	0.1016540472	-0.023839813	-0.0017115354063577	2.1777661231600024e-05	2.929353447216017e-06	4.742665287183346e-10	0.0376998494307372	0.0040572770024881	1.646149667491886e-05	0.0014212786471002	-0.0595927128305646	-0.0258436761371286	0.0035512914225061	0.0006678955962807	-0.00031351527092	7.749160499239999e-05	9.829182510004101e-08	6.0049488442981515e-09	0.000405988082907	0.000217002633797	4.7090143074878284e-08	1.648263234625011e-07	7.556374863268111e-05	2.6806534624110485e-08	5.709880107423016e-09	7.185902985536343e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.233901567214	-2.1832725656923917	4.766679096105037	743447.3010118202	1027.0379686143665	-1.3363255818683228	1054806.9889755244	1.7857660607557115	787.5419069055008	-1.4989114526200638	2.246735542795589	620222.2551323525	801.6089229819215	689.8980009654013	0.979441	17.058979	0.0830466586486542	0.0430551575006388	-0.076257349	0.006017105	-0.0473293363	-0.0206659341	0.0341897625	-0.0382565263	0.0443654844	0.0723562279	0.0095336429	0.0267356553	0.0504298297	0.0160306744	-0.0138079192	-0.0446147572	-0.1166820501	-0.0796857027	-0.0339666039	0.0184024216	0.0155676802	0.0600364997	0.0098531885	0.0277915104	0.026778346	-0.0067668804	0.1295790171	0.0226206787	0.0087414986	0.031836394	0.0400695561	-0.0079709202	0.0087458141	0.0079728075	0.1020698031	-0.1240664297	-0.0233392681	-0.2377037005	0.0457382048	0.1125766434	0.0693851837	-0.0616581646	-0.0429736671	-0.0082869422	-0.0307863102	-0.0007571053	0.0005313115	0.0321428817	-0.099025807	-0.124141603	0.0348800992	0.0970382431	-0.0355847396	-0.0197093334558644	-0.0179977980495067	0.0003884578252744	0.0003239207346308	0.0376019894068946	-9.786002384260668e-05	9.576584266475546e-09	0.0014139096073562	-0.0241948403275102	0.0353978725030544	0.0005853902984737	0.0012530093777424	-6.900128509906516e-05	0.0002445139858209	4.761177345322472e-09	5.978708926204036e-08	0.0001119993861418	-0.0002939886967651	8.64293538257007e-08	1.2543862496140022e-08	2.3003869773805828e-05	-5.255987885887528e-05	5.291780245702172e-10	2.7625408656596446e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
859.4815315614895	-2.752370005724515	7.575540648411967	738708.5030952838	1024.935435655382	-2.1025329589845114	1050492.6472620876	4.420644843616166	787.5584277322847	0.0165208267839034	0.0002729377176237	620248.2770921483	800.958117952072	677.6183466023629	1.077069	18.75938	0.0678908948983001	0.035164375168976	-0.0127981426	-0.0024790131	-0.0159642132	0.047732087	-0.0036325989	-0.0595809701	-0.0218430939	0.1113324387	0.025119051	0.0318035701	-0.0147528871	0.0777296316	0.0090474178	-0.0627041762	-0.016212649	-0.0563489614	0.0386596449	0.0409382091	0.0155897476	0.0002426642	-0.0659079127	-0.1004608309	0.0565522992	0.0424287524	0.110668515	0.0235742905	0.0074383822	-0.0063719642	0.0449845326	-0.0207473093	-0.1799775757	0.0772198788	0.0627868568	0.0178844314	0.0868681677	-0.079986573	0.0623413213	0.0174679269	0.0871141954	-0.1499776638	0.0088058992	-0.0615653908	-0.1077950914	-0.038073546	-0.0468828068	0.1741175944	0.1365957109	0.0976984803	-0.1261804784	0.092280022	-0.0471208409	-0.0018751329137387	0.0178342005421257	3.5161234441861868e-06	0.0003180587089767	0.0198100784435553	-0.0177919109633393	0.0003165520957273	0.0003924392079398	-0.0257604753738291	-0.0015656350463188	0.0006636020914856	2.451213098261982e-06	0.0003779997748648	0.0004470010599638	1.4288382979783948e-07	1.99809947608819e-07	-2.985828501556042e-06	-0.0001149852146433	1.3221599586578661e-08	8.915171840704401e-12	7.50005620969095e-05	5.199669232310367e-05	5.625084314852377e-09	2.703656012543508e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
