global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
931.2971413546852	12.99353189395481	867314.3654954085	168.83187107922086	975.147444511372	13.070586908059228	170.84024212112925	950912.5385370592	871.7086187603206	3.6739988174573455	13.498267310677972	759875.916021026	893.566928557748	691.2783992975992	1.180235	41.718388	0.3722900069796523	0.2147456146901296	-0.1163684287	0.0703405456	0.0743738889	0.0670429576	-0.1672468273	0.1487692749	-0.1528009589	-0.0833578005	0.0937021027	-0.0141888216	0.0193724118	0.1652697983	-0.1907541053	0.0270840635	-0.0240336601	0.1878353833	-0.0371096086	-0.0997586688	0.1278129802	-0.1212017332	0.0408234265	-0.1546459997	0.0946756805	-0.0394505964	-0.1138535542	0.0350834763	0.1697050957	0.0898778526	-0.112418768	-0.1567875273	0.1894354565	-0.0268233029	-0.0911903178	0.1687170836	-0.0248784392	-0.045227164	0.0400340421	0.246586572	0.0001329162	0.0045401833	0.0764135235	0.077747425	0.104126381	-0.0144529665	0.0197575232	-0.0097590259	0.1064208276	0.067414489	-0.0535478584	0.0767616014	0.088575523	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.1334390419584821	-0.0312149193821652	0.000974371192035	0.0178059779187975	-0.0355799827719351	0.0814552162447058	0.0066349522534717	0.0012659351740511	1.219926649230473	-0.0045717791450812	1.4882210295026894	2.09011645513996e-05	-0.0411205981797404	-0.0039296135045025	1.5441862294768426e-05	0.0016909035946596	-0.0031048297857767	0.0008951700389837	9.639967998646187e-06	8.013293986940793e-07	0.0003898483025572	0.0002761783006678	1.5198169900673016e-07	7.627445375975373e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.2404518205813	-9.056689534103953	850527.4509742298	82.02362531714807	963.8217015084022	-11.32574300296983	128.27245456932005	928952.2722985516	868.4051289804029	-3.3034897799177543	10.913044726021052	754127.4680394701	891.2402492929225	681.9204148457061	0.754078	26.654781	0.4582878060988863	0.2257393683384266	-0.1009522877	0.0763094062	0.0637723486	0.0863111724	-0.1806102056	0.052110963	-0.0031087305	-0.0100256884	0.0822999476	-0.0409911486	0.0363179222	0.1060485902	-0.1564061986	0.0498795988	0.0855059752	0.0778299675	0.0194444865	-0.0871436229	0.1142488158	-0.0753539289	-0.0046065185	-0.1094621334	0.1278079796	0.0446107312	-0.079871836	0.0289761411	0.0420832809	0.0912439365	-0.1135553002	-0.1283236898	0.2144096929	-0.0146754302	-0.0800852432	0.121151723	-0.0489861757	-0.0916139784	0.0335646411	0.1957643016	-0.017273046	0.0687131831	-0.0106709721	0.0289727854	0.0466333632	0.0277588957	0.0493166758	-0.0130303441	0.0307514308	-0.0024547174	0.0339614945	0.0539573852	0.0382613499	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0709522784568434	-0.0624867635016387	0.0039045956129097	0.0050342258182174	-0.0521149081114487	-0.0165349253395135	0.0002734037559832	0.0027159636474647	1.116439043252484	-0.103487605977989	1.2464361372985218	0.0107096845910555	-0.03779997349541	0.0033206246843303	1.1026548294184365e-05	0.0014288379962536	-0.0021379253936488	0.0009669043921279	4.570724988808376e-06	9.349041035162242e-07	-0.0008381928465794	-0.0012280411491366	7.025672480568776e-07	1.508085063972741e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.5294580625872	7.289006242005939	864025.013406127	53.12961199600155	974.3993960104352	10.577694502033069	111.8876209783406	949454.182945501	873.3523107498196	4.947181769416716	24.474607459649107	762744.2586920494	895.5242757910028	682.6029806631979	1.016164	35.918877	1.130636322682231	0.6563009488934972	-0.1206487765	0.0676273654	0.0430845965	0.0846675227	-0.0583442484	0.0822351734	-0.0596773913	-0.1534488395	0.0924484643	0.0503598921	-0.0196764878	0.121789736	-0.0296442002	-0.0166801372	0.0409098676	0.1003113242	-0.0270373001	-0.0877606163	0.032697945	-0.0869916418	0.0732154896	-0.0079537686	0.011192328	0.0668815924	-0.0523710037	0.0695735296	0.109815854	0.0934588213	-0.089069444	-0.0656009947	0.0624992037	0.0919572953	0.0134349964	0.0709623502	0.0249936949	0.0587909908	0.0734806829	-0.0601342412	0.075398884	0.0609155835	-0.0121736271	-6.39068e-05	-0.1231947945	0.0204967547	0.1162578055	0.0687842099	-0.0412564153	0.0260138707	0.0519674333	0.0399963648	-0.1385658556	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0490155381618677	-0.0219367402949757	0.0004812205747692	0.0024025229812975	0.0684572547912552	0.1205721629027039	0.0145376464670361	0.0046863957335548	0.7353964768176127	-0.3810425664348713	0.5408079781157575	0.1451934374352733	-0.028531299773549	0.009268673721861	8.590831256231664e-05	0.0008140350667681	0.0003840276104054	0.0025219530040542	1.474772055536817e-07	6.360246954658004e-06	-0.000487122511501	0.0003510703350783	2.372883412110419e-07	1.2325038017206002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.4614854253346	-25.06797263725264	818050.5786178027	628.403252142047	941.9137256393016	-32.485670371133665	1055.3187794619516	887201.4665477094	867.2063004000784	-6.146010349741232	37.77344321912634	752046.767453591	890.8152041942782	637.5698845774396	2.375196	83.95729799999998	1.8556084193584872	1.0482307293499602	0.0639159234	0.0591249993	-0.3327766675	0.0080964437	-0.1055017008	-0.1637124571	0.3503252493	0.2023140763	0.0170808487	-0.1546728261	0.0102160234	-0.0749747816	0.3105681735	0.2105449777	-0.2242441715	-0.1253717405	-0.191360692	-0.0173251066	0.0746166255	0.1292566838	-0.0759313222	0.2352574031	-0.0902978194	-0.2908747902	0.0583611535	-0.363176179	-0.1827749047	0.0055185396	-0.0299985362	0.1666958928	-0.180406726	-0.0546340031	-0.1324068024	-0.1492470335	-0.0053283162	-0.3266767109	-0.169900774	0.1405140733	0.0650728744	-0.0784527835	-0.2467423595	-0.3101434111	-0.1471613085	0.227527015	-0.1862329207	-0.1657830181	0.1693881074	-0.0371397703	-0.0022302776	0.4021541678	-0.1136942103	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.2190038305047466	0.1699882923428788	0.028896019533648	0.0479626777757517	-0.0840045985783461	-0.1524618533696013	0.0232446167328938	0.007056772582309	0.3842382481767856	-0.3511582286408271	0.147639031361965	0.1233121015421633	-0.0116822809359569	0.0168490188375921	0.0002838894357895	0.0001364756878666	0.0004430444058427	5.901679543730002e-05	1.9628834554851109e-07	3.482982143688116e-09	0.0062448427555732	0.0067319652670742	3.8998061041835074e-05	4.53193563570934e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.7897451510146	17.328259725680027	849696.3342655724	300.26858512062444	963.1127195931524	21.198993953850845	449.3973446554047	927586.1106421184	870.923072503261	3.716772103182621	13.81439486699656	758506.9982185204	895.0738821242704	674.1814781686534	1.950412	68.942207	0.6703041462961651	0.2974576464143104	-0.040934037	-0.0356534561	0.0304828408	-0.047961147	0.0259244618	0.125002406	0.097122242	0.01928222	0.0287702051	0.0055493199	0.024504537	-0.0152393774	0.2592847055	-0.0392568067	-0.1770375898	-0.020616388	-0.0063312878	-0.0178530778	-0.0096295167	0.0022916956	-0.0376124723	0.2243847165	-0.1649867852	-0.1070755236	0.0272433467	-0.0612815017	-0.1334335336	0.0588608023	0.0186396783	0.156182722	-0.087361789	-0.0489997201	0.1000651676	-0.1083748904	-0.0650370009	0.0234794132	-0.0337481165	0.102170922	-0.0657635784	-0.0058211525	-0.0096144066	-0.052037226	0.0195157952	-0.0774763451	0.0451377212	-0.0199053642	-0.0108554667	0.0075174597	0.0118768	0.0343769229	0.1247410306	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0628876896270611	-0.1561161408776855	0.0243722494425413	0.0039548615066295	0.0630037665583955	0.1470083651367416	0.0216114594201775	0.0039694746005447	0.2872045190460426	-0.0970337291307429	0.0824864357604686	0.0094155445890184	-0.0125430915090399	-0.0008608105730829	7.40994842731482e-07	0.0001573291446041	-0.0017022055438087	-0.0021452499496514	2.897503713373072e-06	4.602097346479335e-06	0.0038479850552877	-0.0023968577002855	1.4806988985717484e-05	5.744926835417895e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.1097881205712	8.320042969556653	865104.217957694	69.22311501526909	974.4145308531048	11.301811259952387	127.73093775558657	949483.6779376764	873.5026066239732	2.5795341207121965	6.653996279918444	763006.8037788756	896.2581177559852	682.7468370568702	1.213754	42.903179	0.4086126152727546	0.1832084649834316	-0.0955140438	-0.0151658037	0.0185489621	0.0413074242	0.0563293071	0.0550113216	-0.0156263786	-0.0884845672	0.0562939194	0.1253635615	-0.0442316216	0.0589886798	0.0453123075	-0.0572745345	0.0879340848	-0.0063516913	0.0298534034	-0.0513099074	-0.0616901702	-0.0726947651	0.0895533176	0.0782020915	-0.0292187201	0.1205317063	0.0104296884	0.0349698852	-0.019953004	0.083325459	0.0002657191	0.1314672662	-0.0600617847	0.057537207	0.1354064622	-0.094387391	0.0010811599	0.1410449437	0.0219923872	-0.0035811609	-0.0611733487	0.0803967612	0.0354943586	0.0193886235	-0.0002452611	-0.0444332031	0.1082943235	-0.088794248	-0.0226467879	0.023715024	-0.0641297372	-0.0430215411	0.0979008325	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0123069963309632	-0.0505806932960978	0.0025584065343139	0.0001514621586903	0.0037520513043318	-0.0592517152540637	0.0035107657605486	1.407788899033796e-05	0.3679951827758856	0.080790663729843	0.1354204545462574	0.0065271313459085	-0.0140856270818517	-0.0015425355728118	2.3794159933898307e-06	0.0001984048902889	-0.0025327358671987	-0.00083053032339	6.414750972994751e-06	6.89780618070298e-07	0.0018612600916345	-0.0019867249636532	3.464289128711267e-06	3.94707608120281e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.013996918763	-6.095791201808197	853801.8665017878	37.158670376042224	964.4075112681572	-10.007019584947557	100.14044097352397	930081.8477904408	871.9571729426274	-1.5454336813457985	2.3883652634380272	760309.311446099	894.8667201519639	670.4242446225288	0.675166	23.865458	0.1186567903824873	0.0606207749195516	-0.0900082463	-0.0181755031	-0.0412031695	0.0666409893	0.0286176269	-0.0089429138	0.0759992708	-0.0246091669	0.0383468014	0.0941718454	-0.0120282755	0.0403509165	0.1174725857	-0.0598738406	0.0392587124	-0.1035743036	0.016957975	-0.0427193035	-0.0469695538	-0.0646601418	0.0481040981	0.0985244063	-0.0772984466	0.0643087328	0.0689057034	0.0264542019	-0.1049659539	0.0804806034	-0.0032879117	0.1350168487	-0.097483918	0.0563015936	0.0793384372	-0.1205920667	-0.0092885264	0.1056188855	-0.0067850401	0.0392997062	-0.0072935175	0.0604984209	0.0453187594	-0.0350134551	-0.0179251044	-0.0743669499	0.0693039061	-0.0615049141	-0.038404984	0.0051270877	-0.0618920844	0.0199151758	0.092317337	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0255100326624244	0.0132030363314611	0.0001743201683698	0.0006507617664379	0.0369874041810192	0.0332353528766874	0.0011045886808379	0.00136806806805	0.3712972118199644	0.0033020290440787	0.1378616195052795	1.0903395807939825e-05	-0.0141078279764084	-2.2200894556699543e-05	4.928797191176916e-10	0.0001990308102119	-0.0017754493294905	0.0007572865377082	3.1522203215882656e-06	5.73482900194073e-07	0.0024601001019748	0.0005988400103403	6.052092511736421e-06	3.5860935798437066e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.6549778068662	0.6409808881031722	854986.8279830163	0.4108564989135314	969.0276249953306	4.620113727173361	21.34545085201573	939014.538004091	869.6367791346928	-2.320393807934579	5.384227423901136	756268.1276237625	892.6659867716525	676.4468291203739	0.785324	27.759258	0.4251619025360875	0.2071712613635867	-0.0651348789	-0.0043365272	-0.0077879368	0.0642035578	0.039561622	-0.0377233415	-0.0496371599	-0.0633336263	0.0541650374	0.03802944	-0.0244093928	0.024873931	-0.0104188248	-0.0005647727	0.0691730899	-0.1649602761	0.0985046388	-0.051259641	-0.0131473	-0.0201399319	0.0447441162	0.0165918596	0.0289472786	0.0704130008	0.0992302275	0.0730450127	-0.0903315604	0.0604981516	-0.0217989124	0.1372469372	-0.1425575406	0.0505311177	0.0691316548	0.0047863016	0.0287768604	0.0643723852	0.0102596822	-0.0298194865	0.0061183791	0.0432738918	0.0250029218	0.0483606477	0.0525843111	-0.0188408731	0.0445317851	-0.1342959507	0.0262895129	-0.0074991763	-0.0070709083	-0.0309104562	0.1020137312	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0704518962575804	0.044941863595156	0.0020197711034056	0.0049634696862888	-0.019303108143589	-0.0562905123246082	0.0031686217777668	0.000372609984003	0.4284363235426127	0.0571391117226482	0.1835576833307103	0.0032648780884532	-0.0149575954366011	-0.0008497674601926	7.221047364023511e-07	0.000223729661245	-0.0003981713313137	0.0013772779981768	1.5854040908012425e-07	1.8968946842618933e-06	0.0055688629414788	0.003108762839504	3.101223446097592e-05	9.664406392280977e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
925.3623642101986	0.7073864033324071	856295.5050966883	0.500395523619559	972.1155209567378	3.0878959614071846	9.5351014684748	945008.5860849896	871.2928725356107	1.656093400917939	2.7426453525639456	759151.2697313561	893.4984423403045	674.9101418793452	0.690783	24.417459	0.4622798072466005	0.2381566580338287	-0.0691806583	0.0163776595	-0.0584623427	0.1126568888	0.0252450072	-0.0468980855	-0.0883864019	0.0540558272	0.0667259003	0.0474573513	-0.0322839087	0.0613707519	0.0578825983	0.0148852139	0.0341876785	-0.1128622912	-0.0426909451	-0.0775824963	0.0021524286	-0.0449146079	0.063356435	0.0427748242	-0.0096502623	0.0307474188	0.1346829415	-0.0105498096	0.0215908051	0.0502729659	-0.0482147277	0.100665295	-0.1863674863	0.0994389214	0.0019905818	0.092995771	0.0636084226	0.0857756616	0.0435567326	-0.086131617	0.0845718077	-0.0806797757	-0.0170224314	0.0276301543	0.0458724159	-0.004588644	-0.0298047344	-0.089872777	-0.0327382193	-0.0404769428	0.0876977043	0.0166719243	-0.0586359123	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0567798348668588	-0.0136720613907216	0.0001869252626716	0.0032239496475077	0.0408956790623591	0.0601987872059481	0.003623893981067	0.0016724565659714	0.5296191784271684	0.1011828548845557	0.2804964741578689	0.010237970122589	-0.0170148028966876	-0.0020572074600865	4.232102533835557e-06	0.0002895035176131	0.0030059664103494	0.0034041377416631	9.035834060148855e-06	1.1588153764215151e-05	0.0058520398150367	0.0002831768735579	3.424636999677478e-05	8.018914171802693e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.421960822214	2.059596612015412	860111.4934153203	4.241938204225362	965.936633167371	-6.17888778936674	38.178654313585405	933033.5792947164	869.7705402272633	-1.5223323083474725	2.317495657038544	756500.7926472254	892.9600211305154	689.8315498731915	0.662983	23.434799	0.2023159932653325	0.1061963463252306	-0.0313097376	0.0182235573	0.0224087928	0.0399307511	0.0027009991	-0.0186713842	-0.0381841715	-0.063642593	0.0468962832	0.0320428266	0.0025503907	0.0383168372	0.0199789035	-0.0405326105	0.1155884288	-0.1209529129	0.0318421901	-0.040668997	-0.0001608102	-0.0346615317	0.024962005	0.0515913056	0.0137674122	0.1381416721	0.1108498745	-0.0171153771	-0.0113396528	0.0383091399	-0.0381596589	0.1212223106	-0.1407863117	0.0751722614	0.0625138447	0.143857242	0.0454535789	0.0392919172	0.0420151668	-0.0978751963	-0.0226036917	-0.0115465043	-0.0978752474	0.0773031466	0.0930486079	0.0485234367	0.0355827165	-0.1181897868	0.0033781897	-0.0420016256	0.1152871517	-0.1119416252	-0.0648024426	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.0793448919928323	0.0225650571259735	0.0005091818030984	0.0062956118853542	0.0398202162363787	-0.0010754628259804	1.1566202900657511e-06	0.0015856496211119	0.50176368323487	-0.0278554951922984	0.2517667938134229	0.0007759286124081	-0.0166876941037846	0.000327108792903	1.0700016239445989e-07	0.0002784791345014	0.0043251107006569	0.0013191442903074	1.8706582572936815e-05	1.7401416586508773e-06	0.0072221862942478	0.001370146479211	5.215997486882077e-05	1.8773013744945725e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.4708747953008	-0.9510860269132309	858348.28184397	0.9045646305895948	971.6248019692677	5.688168801896609	32.3552643188699	944054.7558018186	871.9590737595228	2.1885335322594983	4.789679021824236	760312.6263115648	893.6657827129188	681.3364628033418	0.726234	25.670574	0.1855852457469529	0.1246380823475964	-0.0688478614	-0.0026406342	-0.0598806978	0.0652388741	0.0186186669	0.0029987813	-0.0382684106	-0.0293059029	0.0514543575	0.0883500654	-0.0047397503	0.053689	0.0581781479	-0.0258095194	0.0128047106	-0.158087015	-0.0693192654	-0.0627254061	-0.0445545815	-0.0676923633	0.0445054547	0.0322627265	-0.0403035466	0.0593941873	0.1759403876	-0.1217866256	-0.0356141337	0.0462781359	-0.0259397788	0.1362084122	-0.2031094663	0.0749090424	-0.0100281922	0.1153107243	0.0754433658	0.1217430234	0.0747059725	-0.0533754467	0.065970698	-0.0785003154	-0.0390080116	0.0432703275	0.0867244989	-0.0143450937	-0.0818230898	-0.0924598857	-0.0464010513	-0.0057179838	0.1180340458	-0.0347989782	-0.0764093446	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0814837190360293	0.0021388270431969	4.574581120710811e-06	0.0066395964679425	0.0309806884325922	-0.0088395278037864	7.813725179391456e-05	0.0009598030557573	0.4235249858868855	-0.0782386973479845	0.1793734136704865	0.0061212937627095	-0.0149245674317326	0.0017631266720519	3.1086156617011524e-06	0.0002227427130243	0.0044070423046513	8.19316039944e-05	1.942202187498624e-05	6.7127877330951824e-09	0.0071398806992545	-8.230559499329982e-05	5.097789639958693e-05	6.7742109672011e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.6615884110574	-13.809286384243364	832951.1749609944	190.6963904420492	944.2874364800792	-27.33736548918841	747.3315518894697	891678.7626941197	863.9984509212297	-7.960622838293034	63.37151597355264	746493.3231942846	887.988781712215	666.359031041909	1.661644	58.735004	2.0957561227427592	1.4231820242760929	0.0996082502	0.0093148152	-0.145309269	-0.055191255	-0.0530580123	-0.2508593511	0.1455187065	-0.0830134976	-0.0521451788	-0.2092368515	-0.1649811342	-0.1455090636	0.0753651873	-0.0102814316	0.1537338065	-0.1181463322	-0.182235545	0.0871346482	0.0797240461	0.2720710007	0.0523913089	0.1326983688	0.0658505248	0.1326726954	0.1114132602	-0.0294392798	0.1375651978	-0.0960525382	0.0641089922	0.0823612552	-0.0438492002	0.0191196481	-0.0864256712	0.0344945939	-0.1140371457	-0.0830477873	-0.0730043948	0.0151067388	-0.145233011	-0.006555188	0.0810203527	-0.0469717841	-0.1341056187	-0.1200465043	-0.0502669916	-0.0266532089	-0.1376697185	-0.1661345854	-0.0452373073	0.053980367	0.0977616448	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.019046191387261	-0.0624375276487682	0.0038984448588907	0.0003627574063601	0.1550781608077471	0.1240974723751549	0.0154001826499023	0.0240492359595134	-0.3896144925618756	-0.8131394784487611	0.1517994528142478	0.6611958114119232	0.0058834038804413	0.0208079713121739	0.0004329716701282	3.461444122039175e-05	0.0052839415202075	0.0008768992155562	2.7920037988972743e-05	7.68952234243079e-07	0.0069031183415831	-0.0002367623576714	4.765304283790101e-05	5.605641401011997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
926.2465696414416	13.584981230384187	857932.707772538	184.55171502989063	953.3729390629004	9.085502582821164	82.54635718245004	908919.9609374328	865.6859553660635	1.6875044448337349	2.847671251333612	749412.1733180541	889.2917663734627	694.042440732766	1.435385	50.737305	1.1461744512489709	0.8195090455172735	0.1941659233	0.0561169998	0.0368055712	-0.1863109092	0.0298518176	-0.1459478138	-0.0828537439	-0.0699419766	-0.1896144919	-0.0804763153	-0.0152816993	-0.0411422069	-0.0541786424	-0.0463148264	0.0829224574	0.0397746662	-0.0430506744	0.2031039889	0.0173504676	0.0716261829	-0.0125291292	-0.0549673805	0.0014569443	0.1143990923	-0.0325259787	-0.0812420674	0.0199627441	-0.1864306663	0.0129589815	-0.0204105143	0.0370337449	0.133326808	0.1087853776	-0.0637610789	-0.0053986232	-0.03250621	-0.0028771464	0.0555774458	-0.0320577787	-0.0129805315	0.0479957148	0.0186863676	0.0541793363	-0.0152015549	-0.0318886232	0.1020371407	0.0638139585	0.0269064597	0.005852915	0.0269460732	0.0402259499	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0167403105532457	-0.0357865019405067	0.0012806737211378	0.0002802379974191	0.1647249886352142	0.009646827827467	9.306128713279344e-05	0.0271343218808714	-0.6559288303021873	-0.2663143377403117	0.4302426304215956	0.0709233264860608	0.0200628760520779	0.0141794721716366	0.0002010574310662	0.000402518995481	0.0063351530237478	0.0010512115035403	4.0134163834300895e-05	1.105045625175459e-06	0.0083609703412199	0.0014578519996368	6.99058250467588e-05	2.1253324528450164e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
