global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
884.261776663637	-1.4119552782010487	1.993617707639801	781918.8896683318	916.4845132266772	-6.656038416898355	44.30284740722676	839943.8629843395	835.8484520961474	-0.977167216854582	698642.6348715257	0.9548557696953296	836.150028717131	696.3849793427685	1.103584	20.362358	0.0926768008655651	0.0451586535821349	0.0799029223	0.0414000108	-0.0705816207	-0.0346051674	0.0142235297	-0.0423805306	0.0387941256	0.0554760837	-0.0055592115	-0.0319619816	-0.0331826592	0.004417133	-0.0097960776	0.0537736451	-0.082134612	0.0581127498	-0.0230303435	-0.1049152448	0.0248305838	0.0903106314	-0.0320247098	0.0131317786	0.0808407618	-0.1191385182	0.1385072809	0.0589322199	-0.0299590194	0.0531575628	-0.0321400901	-0.0878187992	-0.1665776386	-0.0247893026	0.1649629726	-0.1016204498	0.0714651626	0.0615725287	0.0728736655	-0.0787380156	0.0608105092	-0.0028674905	-0.0184297781	-0.0472725348	-0.0349475347	-0.0137834435	0.0317904645	-0.0034323967	0.0034640009	-0.001137423	-0.0460713294	0.1228786308	-0.0714397551	0.0589882422	-0.1848122966	-0.0317006567	0.1574843	-0.0849995813	-0.0701958634	0.0310463142	0.0396494416	-0.0071207286	0.1036664944	-0.1259835013	-0.0847621425	0.0385709591	0.1109026523	0.0253765039	-0.1082213282	0.0753610375	-0.0164289067	-0.0082648719	-0.0117006826	-0.0801071419	-0.015269626	-0.0383353698	0.0704408697	-0.1110134559	-0.0360883099	0.0509214806	0.0067711261	-0.0142143012	-0.0981954872	0.0156918333	-0.0876936806	-0.0058936778	-0.0489238096	-0.0111081555	0.2089407677	-0.0455721696	-0.0221453618	0.0775167113	0.0645840176	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0007547468882904	0.0020538761764753	4.218407348292798e-06	5.696428653840416e-07	-0.0066296180800975	-0.0117630621189163	0.0001383696304134	4.395183588795566e-05	-0.030529306037188	-0.0194193930268085	0.0003771128255296	0.0009320385271122	-0.0001880477956737	0.0006479371487482	4.198225487279471e-07	3.536197345773762e-08	-0.0005619837031283	-0.0002699415107797	7.286841924202689e-08	3.158256825817973e-07	-0.0001700527746738	-0.0002709307313394	2.89179461742582e-08	7.340346118410215e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882.8598189979258	-1.4019576657111656	1.9654852964463003	779441.4600010503	920.683808597014	4.199295370336813	17.63408160733219	847658.6754127032	834.5810724931771	-1.2673796029703226	696525.5665638617	1.6062510580252125	835.0861530135163	679.1691665261917	1.089537	20.103189	0.0628757558627421	0.0354107581159671	0.0703487082	-0.0046315004	-0.0865515672	-0.0127593518	0.0198203152	-0.0913605777	-0.184171919	0.0502898552	-0.0559257103	-0.0155301423	0.0602453524	0.0491383554	-0.0016239181	0.1738213766	0.0203376113	0.0078326958	0.0206833306	-0.0811670692	0.1192521784	0.1168134161	-0.065556476	-0.0784814794	0.194715744	-0.0371368083	-0.1692723534	-0.0536234636	0.1730807233	0.2173522602	-0.0440208637	-0.0269308545	0.0930353114	0.0125687806	0.1436800427	0.0766254437	-0.1299277299	0.042820333	-0.0160915187	0.0686326558	0.0572120984	0.0505480997	-0.0182993451	0.1051451944	0.1112437209	0.0132233732	-0.0152040451	0.1466007535	-0.0805121123	0.0627590402	-0.0138537069	0.119164513	-0.1503382668	0.0546767464	-0.0652533068	0.0018675943	0.0222126501	0.1916552917	-0.0083480188	-0.0305041976	0.109021829	-0.1398945607	-0.0937839516	-0.1042334077	0.2196766555	0.0770438506	-0.0584020883	0.1579508873	0.0945501551	0.0790019109	-0.0212804613	0.0044589542	0.0081162245	-0.0868307208	-0.0283416748	-0.0065398591	0.029515208	0.0163726752	-0.114381801	-0.0280518448	-0.0218033118	0.0367433532	-0.0381507606	-0.1480795205	-0.0721458044	0.0693736514	-0.0279892669	-0.0243443281	-0.0448593383	0.0460973952	0.0854215456	0.0532366681	0.0992420604	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0001680067376383	-0.0009227536259287	8.514742541645633e-07	2.8226263891864573e-08	0.0226156708902749	0.0292452889703724	0.0008552869269605	0.0005114685698172	-0.0206246362684296	0.0099046697687583	9.810248322815656e-05	0.000425375621205	-2.7022695933046325e-05	0.0001610250997406	2.5929082746487466e-08	7.302260954898783e-10	-0.0002669972964088	0.0002949864067195	8.701698014928229e-08	7.128755628960861e-08	-0.0001700034111803	4.9363493500014916e-08	2.8901159812938147e-08	2.436754490526014e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.4719527315426	-1.3878662663831849	1.926172773364401	776992.8034523589	917.496349885502	-3.187458711512022	10.15989303759388	841799.5520532195	834.6054592160742	0.0243867228971339	696566.2725532742	0.0005947122536615	835.422495542093	681.553619456345	1.046086	19.301472	0.1450580280776046	0.092348936514914	0.0931604073	-0.0374142935	-0.1021711458	0.0265250894	0.0105547483	0.0034071228	-0.0321083219	0.0852669088	-0.0648377359	-0.0082732594	0.1220783905	0.0538044798	-0.0257604594	0.0815994592	0.016220375	0.0714617939	0.0441686114	-0.1209039656	0.0511997925	0.0383177669	-0.0020587959	0.0004568611	0.0670690821	0.0544199086	0.1655899016	-0.1468558915	0.0035516616	0.0560849651	0.1008782011	0.0292923716	-0.1524966728	0.0029632732	0.066186266	0.0322578372	-0.1185917203	-0.0188449944	-0.0573485196	0.0912381244	0.0886218522	0.0490014876	-0.0150384941	0.1207750709	-0.004693741	0.0032069535	-0.0276355577	0.0027289678	0.0161750694	0.0701908937	-0.0637267671	-0.0214499101	-0.0805823375	-0.0041307088	-0.0647797839	-0.0074891374	0.0978664171	0.042428273	0.0695479746	-0.0564533235	0.2214436721	0.1001261841	0.0749750776	0.0379888846	-0.0873344575	-0.0493788929	0.0493124235	0.0359188337	0.1217828728	0.1011530429	-0.008350818	0.0129224702	0.0453814614	-0.0528531741	0.0368281385	-0.0199811205	-0.046669002	0.0265636839	-0.0794969284	-0.0878386827	0.0180029456	0.1077297626	-0.0841295769	0.015514013	-0.0350285134	-0.0475441162	-0.0155485224	-0.0571284316	0.0830950251	0.0946714685	-0.1263873487	-0.0185485111	-0.0506877848	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0138960866669037	-0.0137280799292654	0.0001884601785442	0.000193101224654	0.0471595393695452	0.0245438684792703	0.0006024014799277	0.0022240221535476	0.0666589985811612	0.0872836348495908	0.0076184329125567	0.0044434220918432	8.70077538717551e-05	0.0001140304498048	1.300294348268534e-08	7.570349233807915e-09	-0.0003249979277575	-5.800063134869999e-05	3.3640732368478003e-09	1.056236530466692e-07	4.801440405576196e-05	0.000218017815236	2.3053829968299704e-09	4.753176776030565e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880.947172562606	-0.5247801689365588	0.2753942257090832	776067.92084605	915.1529366396328	-2.3434132458692147	5.491585640915289	837504.8974401437	834.7696791272748	0.1642199112005755	696840.4171902533	0.0269681792347249	835.4032162556606	674.6718613514781	0.969988	17.897377	0.0572962970098209	0.0279404753079075	0.0780797588	-0.0642852514	-0.0629956544	0.0632083073	-0.0105445836	-0.0163736967	-0.0728091586	0.0611556672	-0.0582031614	0.0020712455	0.1038159792	-0.0037449003	0.046146277	0.0031977524	-0.0382000532	-0.0195873726	0.0876949496	-0.0185368203	0.0898132176	0.090289881	-0.06168569	-0.0581604265	-0.063862435	0.1219939955	0.1632427877	-0.0585528256	-0.0194041384	-0.0127964057	-0.0242342447	0.0273509723	0.061132544	0.0058910509	0.0122640117	0.1032840805	-0.002145562	0.1000477675	-0.0089990052	-0.0195068213	0.0674772045	0.0500857834	-0.0148728837	0.1006598465	-0.0197771948	0.0120765584	-0.0767923652	0.0308859589	-0.0126682072	-0.0375201275	-0.0126363978	-0.0237132755	0.0063808572	0.0154871965	-0.0593689953	-0.0004714042	0.1172206875	0.0892946924	0.0451872028	-0.0566133186	0.025558999	0.1138950575	-0.0742430058	-0.0007269899	-0.005635005	-0.145374298	0.0199043751	0.028585667	0.0835587567	0.0954983387	-0.0139667443	0.0038896399	0.0229699717	-0.0136660867	-0.0039911959	-0.0180172507	-0.0198906643	0.0872471528	-0.1010115914	-0.0488578008	0.066419058	-0.007713639	-0.1374224616	-0.0921871724	-0.0475757191	-0.0425756811	-0.0222959063	-0.0473876632	-0.1053569668	0.0217643911	0.1124063299	0.0183944818	0.1110908689	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0110541217708117	0.002841964896092	8.076764470619212e-06	0.0001221936081239	0.0268047149674259	-0.0203548244021193	0.0004143188764411	0.0007184927444849	0.0590064755093919	-0.0076525230717693	5.856110936396145e-05	0.0034817641520404	0.0003389673777122	0.0002519596238404	6.34836520458185e-08	1.1489888315308528e-07	-0.0003840286564156	-5.903072865810001e-05	3.48462692590623e-09	1.4747800894837098e-07	-0.0001699349362425	-0.0002179493402982	2.8877882555742543e-08	4.7501914936447595e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.6225897527687	0.6754171901626478	0.4561883807672063	777258.3907623787	913.7534239253896	-1.3995127142432011	1.958635837328372	834945.3197353728	836.6994756926814	1.9297965654066047	700066.012624408	3.724114783855128	836.8005361191291	676.2234728277133	1.023509	18.884897	0.0581321422239168	0.027160430442386	0.1048396985	-0.0701881274	-0.1042847479	0.0644366026	0.0092294025	0.0303151333	0.1133171602	0.1153662062	0.0005168574	-0.041307904	-0.0565931243	-0.0889412658	-0.0350300689	-0.0687234295	0.0124970927	0.0077544947	-0.0327544608	0.0229385875	0.0673396766	0.0320339165	-0.0992948973	-0.0127437982	-0.0434611447	0.0089828003	0.0445089521	-0.008885053	-0.0113138768	-0.2021878686	-0.0374636229	-0.0997975242	0.0882230024	0.1541857444	-0.0718531142	-0.054366452	-0.0962286567	0.0356868717	-0.0794766653	0.0485713559	0.117159702	-0.0104442989	-0.027843989	-0.0932368129	-0.1642259312	-0.0240184913	-0.0059865912	-0.0128581592	-0.0489777232	-0.0152254181	0.0725802943	0.0347267436	-0.0029572167	0.0052132898	-0.0490497015	0.0033646761	0.0455065128	-0.0595362235	-0.0088110047	-0.0806151023	-0.0373527189	-0.0052213533	-0.0232321957	-0.0654803942	-0.1084986137	0.0670634755	0.1074046261	-0.1027954672	0.0441809879	0.1088918515	-0.01888356	0.0030473724	0.0177897378	0.002152786	0.0725138454	-0.0096426117	0.0588840618	-0.0125157468	0.000387766	0.0029063235	-0.0330090812	-0.1018103881	-0.0651976869	0.0220241455	-0.1247285704	-0.0712668438	-0.0212875161	-0.1165885778	0.0707190799	-0.0672313383	0.1009655112	-0.0468566647	-0.0196209507	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0073140715893202	0.0183681933601319	0.0003373905273151	5.3495643213700925e-05	0.0325494694333201	0.0057447544658941	3.300220387341135e-05	0.0010594679603906	0.0447405502082602	-0.0142659253011317	0.0002035166246974	0.0020017168329378	7.797870227311979e-05	-0.000260988675439	6.811508870744557e-08	6.080678008199857e-09	-0.0002500070009447	0.0001340216554709	1.7961804135160623e-08	6.250350052136323e-08	-0.0001699899872677	-5.505102519998726e-08	2.889659577127281e-08	3.0306153755696317e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.5356695514263	-2.086920201342423	4.3552359267710985	773582.9940132757	914.8182961367032	1.0648722113136273	1.1339528264279746	836892.5149464608	834.6705741938671	-2.028901498814321	696674.9674251198	4.116441291890998	835.5085020622321	670.9749456108558	0.985921	18.191353	0.0185595397538186	0.0105839358002509	0.0826085548	-0.1040027251	-0.0541173154	0.1264529358	-0.035558375	-0.0018231177	-0.0089153474	0.048454836	-0.0849467077	-0.055491984	0.0021000365	-0.0557260381	-0.1547210313	0.0058748321	-0.0137745719	0.0785541744	-0.0123556632	-0.0502954427	-0.0029438545	0.068470059	0.0618154892	0.0930971158	-0.06005079	0.1829053058	0.0148912131	-0.0015249718	-0.1218894686	0.0317958594	0.0770630688	-0.1704261096	0.0096285981	0.0339692121	-0.0122513284	0.2236476189	-0.0976374261	0.0443917444	-0.053768982	0.0893617765	0.060500114	0.0842921687	-0.0568618255	0.0237946895	-0.0096148257	0.0408744951	0.1256626211	-0.0656115443	-0.0651790659	0.0105065817	-0.1139723282	0.0552375322	-0.0075407378	-0.0282569051	-0.0234349021	-0.0008034569	0.1310096417	0.0817802715	-0.0483785905	0.0345085184	-0.0800878457	0.1022132244	0.0166926641	-0.0650849384	-0.0814196714	-0.1424794247	0.0043871132	0.2019445066	0.132070328	0.1024402014	-0.0211656906	-0.0010088173	0.0079351571	0.0076548028	0.0485185735	-0.0232034409	-0.0054456173	-0.0340941375	-0.1056977338	0.1394823222	0.0286968374	-0.0524436452	-0.0521274065	-0.1049700671	-0.1134520751	-0.0714962732	-0.0729660625	-0.1426906235	-0.0331193955	0.0914250617	0.105986168	0.1037269732	0.0588715904	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0068481648023492	-0.000465906786971	2.1706913414564158e-07	4.689736116013445e-05	0.0235476712257423	-0.0090017982075778	8.10323709699509e-05	0.0005544928201556	0.049031408456301	0.0042908582480408	1.8411464504779805e-05	0.0024040790152086	0.0001739787543122	9.60000520390802e-05	9.216009991506109e-09	3.026860695202485e-08	-0.0002500147209871	-7.720042400000734e-09	5.959905465780911e-17	6.250736071025747e-08	-0.0001699782291246	1.1758143099986238e-08	2.8892598376335015e-08	1.38253929159754e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
880.6301138463825	1.0944442949562472	1.197808314762277	775509.3974130927	910.4036230403472	-4.4146730963560685	19.48933854769008	828834.7568449905	835.4565581148449	0.7859839209778556	697987.6604971032	0.617770724035724	835.3049083608441	663.8311493671237	1.03884	19.167768	0.1224686282271856	0.068304788037999	0.1253450373	-0.1085754813	-0.100675783	0.1153415235	-0.0250423481	0.0317698006	-0.0224421691	0.1125500996	-0.068263814	0.0039939204	0.0965387593	-0.0212092895	-0.0097097927	0.0265787623	0.0496819016	-0.0521168345	-0.0815129309	-0.0960891587	0.055388774	0.0105513523	0.1731885569	-0.0320569548	0.0661868574	-0.0291399794	0.0222913476	-0.0392738024	-0.1571477046	-0.0155829258	0.0100985797	-0.0052637071	0.117949632	-0.0556461398	-0.1123245316	0.1612825088	0.1807535992	0.0246618659	-0.1034960642	-0.0549812398	0.1204139921	0.0591411575	-0.006517282	0.1105619902	0.0354101467	0.048596012	0.0361395651	-0.0299011091	-0.0041490922	0.0165998841	0.0772847507	0.0391802711	-0.1804759239	-0.0259819066	0.1047054487	-0.1291253444	-0.0458290109	-0.0528878444	-0.0287523448	-0.0432733302	-0.0002143653	0.0709363391	0.1705225049	-0.0103487851	-0.0764118332	0.0797175532	-0.0975039462	-0.0607234937	-0.0008228325	0.1314298706	0.003202339	0.0235324507	0.0654643004	0.0429027532	0.0105276301	-0.1259898084	0.0076641716	-0.0470484266	0.0413390807	0.0133385384	-0.0413737444	0.0942443859	0.0897433125	0.0251319216	-0.0613287957	-0.0959516843	0.1110177294	0.0471037499	-0.0714825247	0.0007339851	0.0694605688	0.0134040184	-0.1054150201	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0140422971737876	0.0071941323714384	5.1755540577777896e-05	0.0001971861099169	0.0168754628888194	-0.0066722083369228	4.451836409130343e-05	0.0002847812477119	0.0525208946138704	0.0034894861575693	1.217651364386842e-05	0.0027584443710412	-0.0008363289122165	-0.0010103076665287	1.0207215810466671e-06	6.994460494092342e-07	-0.0006042374164816	-0.0003542226954944	1.2547371800338926e-07	3.651028554763585e-07	0.0005677474360773	0.0007377256652019	3.2233715117234786e-07	5.442391570975859e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.3995035696457	0.7693897232632025	0.5919605462630274	776865.0848928179	916.1636711569394	5.760048116592202	33.178154305457376	839355.8723477605	835.4013530781914	-0.0552050366535468	697895.420724873	0.0030475960719194	836.106405468606	673.2936443190005	1.035354	19.103451	0.0812770004595057	0.0379598833015258	0.1107347489	-0.0535226237	-0.0981103124	0.0894774607	-0.0757220252	-0.065559342	-0.0982367208	0.0867161387	-0.0808604297	0.0657039395	0.0388801843	0.0715147139	0.0239850295	0.0717586723	-0.0109097549	0.0108303633	0.0267056534	-0.1250344176	-0.045095557	-0.0975969684	0.040918764	0.2231409816	-0.1485406355	0.093910914	0.0005119015	0.074814853	0.0071665233	-0.0582469858	0.0644038498	-0.0993103111	0.063659497	0.0242155807	0.0355305053	-0.051586982	0.0336475658	0.1054850769	0.1107153344	-0.2108838394	0.0918271045	0.0704466859	0.0516068775	0.0799020206	0.1129194867	-0.0065409062	0.0656162736	-0.0281014809	0.1269461812	0.0074763904	-0.1171798827	-0.0848508963	0.0425963131	0.0780910109	0.2027576255	0.0200055417	0.1486563425	-0.0657474933	0.06483687	0.1031387957	-0.0887344716	0.0055037798	0.0212056852	-0.0389932152	-0.0821391183	0.0282535687	-0.0505455008	0.0372265783	0.0242385717	0.1225825425	0.0262090611	-0.0012422449	0.0501124405	0.0483668688	-0.0807487413	-0.1407989617	-0.0246947401	-0.0186873623	-0.053697664	-0.0189888636	0.0195802169	0.0582002618	0.1068507289	-0.0308285302	0.0604586514	-0.2061239251	0.0626928523	0.0315093916	-0.2088112437	0.1841955064	-0.1777153296	0.0434796349	0.0315132576	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0208634355161194	0.0068211383423318	4.652792828522903e-05	0.0004352829415352	0.0236327495855732	0.0067572866967537	4.566092350212586e-05	0.0005585068529744	0.0648789568742955	0.0123580622604251	0.0001527217028325	0.0042092790450966	-0.0005600014145527	0.0002763274976638	7.635688596513743e-08	3.136015843010249e-07	-0.0010627640845786	-0.000458526668097	2.1024670535613654e-07	1.1294674994701898e-06	0.0009397035335164	0.0003719560974391	8.830427309032078e-07	1.3835133842212522e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
883.2846098072231	1.8851062375773608	3.553625526953073	780191.7019222983	916.9450736632322	0.7814025062928067	0.6105898768406799	840788.2681152703	837.6282842233227	2.2269311451312888	701621.1425309074	4.9592223251557535	837.8364527519474	684.8249512975426	1.246697	23.002966	0.0621474767549436	0.0342953118775734	0.180016454	-0.0370063687	-0.1442757519	0.0408747553	-0.0283125267	0.1338599021	0.1469164306	0.1941996824	0.0184094314	0.0798913627	0.0469611307	-0.071208006	0.0777027717	0.0492095295	-0.0176131302	-0.0584928368	0.0175160888	0.1253604215	-0.11161299	-0.1072803064	-0.034172865	0.0198261631	0.1486115399	0.0165021144	-0.133914516	0.0520132424	-0.0707563226	0.0344475492	0.1168146927	0.0715505567	-0.1128646705	-0.025505699	-0.049919256	-0.0244833526	-0.1227143022	-0.0750880432	-0.1110244642	0.0489163064	0.1832597409	-0.0340871642	0.0669721844	0.0230298992	-0.0341163756	0.1141746944	-0.0535869314	0.0758693835	0.0426191237	0.012803992	0.0396968727	-0.1504506279	-0.0259412473	0.0102148673	-0.0531070279	0.0411110922	-0.1881453391	0.0281649129	-0.1315575321	0.0175080694	0.0312725937	-0.1143598771	0.0501358973	0.0418849867	0.005437765	-0.0256109909	-0.0885631242	0.0673471113	0.0549705805	0.151872365	0.0339058124	0.1045963374	0.0425533986	0.0636985563	-0.0220619514	-0.1105821375	0.0638082322	0.0838278293	0.1181911853	-0.0807488714	-0.1330902288	0.1075060348	0.0310949711	0.2104223435	-0.0459745758	-0.1336408016	-0.0375090113	-0.0229950031	0.0967135604	-0.0573195422	-0.0488179827	0.0401909512	-0.1561374848	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0208405631477717	-2.287236834769973e-05	5.231452338328566e-10	0.0004343290723162	0.0199816024805272	-0.003651147105046	1.3330875182685787e-05	0.0003992644376898	0.0493046423320606	-0.0155743145422349	0.0002425592734604	0.0024309477554924	-0.0010372030814363	-0.0004772016668836	2.2772143087648638e-07	1.075790232140956e-06	-0.0010627923265618	-2.8241983199978063e-08	7.97609615067843e-16	1.129527529398644e-06	0.0005589505875969	-0.0003807529459195	3.124257593749197e-07	1.449728058263777e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
881.7579122819541	-1.5266975252690145	2.330805333662533	777497.0158718302	914.1357490417154	-2.8093246215167937	7.8923048290604765	835644.167676058	835.4794045339835	-2.1488796893391964	698025.8354004596	4.617683919254521	836.7263824192823	685.4014662469214	1.15771	21.361055	0.2993215707622885	0.1477999325404814	0.1442831209	0.0005180244	-0.0888436559	0.0125064133	-0.1447709384	0.0669437741	0.0146283456	0.0973959653	-0.1428067712	0.1222868053	0.0147768069	-0.0623049489	0.0231141046	-0.0296123993	-0.0088598721	0.0548114119	0.0848336842	-0.0240454036	-0.1007361487	-0.1238059699	-0.2442413287	0.0143280483	0.1828057502	-0.1254282731	0.0126753424	0.1787470665	-0.0039908241	-0.0147398631	0.0062636901	-0.0507416018	0.089127182	0.0972739659	-0.0909786431	0.0220247844	0.0407059569	-0.1447483151	0.1089661153	-0.1738415932	0.106230783	0.1232994919	0.1284311303	0.0096003861	-0.0961217165	0.0491453435	-0.0636296495	-0.0242229146	0.033563864	0.0304792882	-0.1129986192	-0.0888246183	0.1927671721	0.1382775268	-0.1102460381	0.0397382751	0.0777457324	-0.0728964289	-0.0479230783	-0.1196303082	-0.0020638965	-0.1165992439	0.1091545172	0.0194488929	0.159430012	0.2063750799	-0.0334584216	-0.0503808144	0.0277779488	0.1327568853	0.0830600751	0.1192891472	-0.0378876994	0.0928394028	-0.094100917	-0.0655650218	-0.0711525742	0.2750445909	0.0572731382	0.0973458496	0.0487961545	-0.045149248	0.05711675	0.3121727027	0.0537090623	-0.0851472622	-0.1655839811	-0.1205564817	-0.144745312	0.0526936539	-0.0772668155	-0.32895308	0.1534848583	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0224637576864523	-0.043304320834224	0.0018752642029134	0.0005046204093956	0.0238546284199401	0.0038730259394129	1.500032992736518e-05	0.0005690432970534	0.1271100401986942	0.0778053978666336	0.0060536799371851	0.0161569623193136	-0.0028610065534639	-0.0018238034720275	3.3262591045799284e-06	8.185358498963384e-06	-5.985529135443812e-05	0.0010029370352073	1.0058826965905333e-06	3.582655903124675e-09	-0.0001010854276085	-0.0006600360152054	1.0218263674793294e-08	4.3564754136822316e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
884.4522723236811	2.694360041727009	7.25957603445517	782255.8220185229	922.9245968578972	8.788847816181828	77.24384593600409	851789.8114853121	838.6898272019897	3.210422668006231	703400.6262521034	10.306813707248248	839.1631109367078	687.1502121146053	1.342912	24.778229	0.0877117153136119	0.0432162406120498	0.2175428255	-0.0245988502	-0.192835185	0.0417248015	0.0290585549	0.1398881896	0.2035795682	0.2467662876	0.0378416511	0.0723332696	0.0567783559	-0.1745464108	-0.1735605095	-0.0739293533	0.068191722	-0.0339096982	0.036360418	0.1507917748	-0.0116636852	-0.1498281394	0.1552173375	-0.095553075	0.0337171174	-0.1419292407	-0.0530875163	0.2520569561	-0.0028947391	0.0662264218	-0.091533202	-0.035659761	0.1263014798	0.0638749941	-0.078959095	-0.0201039046	-0.026816839	0.1504966764	-0.0013914907	-0.0398643197	0.2359545699	-0.0613955269	0.0684878048	0.0184845807	-0.1594711704	0.0688802087	0.0870165071	-0.0954072787	-0.143434059	0.0601307488	-0.0380980318	-0.1897693478	0.0237294023	-0.1263511021	-0.0868519774	-0.0943906636	-0.0948587314	-0.2002753445	-0.0693453357	0.080147488	-0.1858886827	-0.1945623428	-0.0661235206	0.062238019	0.0845554105	0.0499963873	-0.044314563	-0.1350191248	0.0649970377	0.1851821301	0.0610714259	0.1822508742	0.041555325	0.0959159697	0.0684367565	-0.0474314479	0.0973633474	0.0536062307	0.2511953306	0.0343289523	-0.1870178599	0.0325916764	0.0578405678	0.2765986135	-0.1082590338	-0.1007278669	0.0446587611	-0.0080287071	-0.0357285008	-0.0362815914	0.1005734292	0.1251282034	0.0075951931	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0046067797825486	0.0178569779039036	0.0003188716598605	2.1222419964898524e-05	0.0210225940335675	-0.0028320343863725	8.020418765596816e-06	0.0004419494599001	0.1112430604191629	-0.0158669797795313	0.000251761047324	0.0123750184914215	-0.0023440099315083	0.0005169966219555	2.672855071135015e-07	5.494382559009545e-06	-0.0004939666866752	-0.0004341113953207	1.8845270354733883e-07	2.440030875448752e-07	-2.9078980008775176e-05	7.200644759972482e-05	8.455870783507462e-10	5.184928495931917e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
