global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
522.0552030537593	0.3370037869968882	0.113571552450244	272541.6350355019	789.5943061379826	-0.1573427985696298	623459.1682855221	0.0247567562617231	572.1282594615016	0.1760432802398099	0.0309912365175922	327330.74527444725	597.2268997977511	464.5373949344628	0.887872	23.938665	0.2600738137919396	0.1243571426608649	0.0576238685	-0.1475991242	-0.0339166052	-0.0400064693	0.0648869231	0.0276677623	0.0142988614	0.0748476055	0.0188029076	-0.0552630086	0.1024418823	0.0318890696	-0.0358166548	0.1267981004	-0.102537407	0.0931600794	-0.0180710926	-0.0813324465	-0.0292541044	-0.0002305381	-0.03844801	-0.2118571222	0.0027777657	0.0123991256	-0.1152239155	0.0410400076	-0.074511188	0.0269702125	0.0728384114	0.1318760956	-0.0379967289	0.0049921248	-0.0125555109	0.0622427748	-0.0025204448	0.0365786955	-0.0361627761	0.0246574928	-0.0719279216	-0.0312033915	0.0615124737	-0.0794353116	0.0768039123	-0.0039831019	-0.0358601032	0.0706805819	0.0161345165	-0.0446178627	-0.1261418712	-0.018310991	0.0725673837	0.128393306	-0.0541553282	0.0682950626	0.0775766567	0.0550875258	0.1760758006	0.0739045852	-0.0780359227	0.0830957012	-0.1049811535	-0.0249426502	0.0170408007	0.0463810372	0.1044579483	-0.0525468125	-0.0059852932	-0.1594866398	0.0180829855	-0.0248587158	0.0218052277	0.029052287	-0.0307879123	0.023995338	-0.0380673343	0.0027403129	0.0368752797	0.0321008628	0.0515891386	-0.0062521081	0.0543875815	0.0470249749	0.0170827213	-0.0105320163	-0.0138699657	0.1418095869	-0.0756892989	0.089720505	0.0661256498	0.0312858913	0.0	0.0	-0.0141892119764293	0.0440860887864857	0.000201333736512	0.0019435832244899	-0.5338594126373266	-0.0203240159883364	0.2850058724614713	0.0004130656258941	0.6309912241743376	0.0452840988847924	0.0020506496118076	0.3981499249850292	-0.0012028372801102	0.0008032637112465	1.4468175224229035e-06	6.452325898056609e-07	-0.0002810713015657	-0.0004791864544273	7.900107656383668e-08	2.2961965810660687e-07	-0.0023761743090548	0.0017251420369726	2.976115047729972e-06	5.646204347012056e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
520.7471384503307	-1.3080646034286474	1.7110330067429445	271177.5822042079	789.1233402925379	-0.4709658454446526	622715.6461944527	0.2218088275753963	571.1574810948865	-0.9707783666150362	0.9424106370877576	326220.86821065564	597.3072248113235	468.9150037114848	0.830694	22.397057	0.2617879463915575	0.134409951572276	0.0421512304	-0.1514945311	-0.051600278	0.0014078893	0.0421321416	0.0029865549	0.1043828074	0.0582437532	0.0519424002	0.0430994481	0.1398374225	0.0057727211	0.0627846654	0.0128032118	-0.1266337066	0.1224305306	-0.0362462316	-0.072582341	-0.117383923	0.0007417245	0.1238351864	-0.1029785267	-0.0237360936	-0.0482478876	-0.054540849	-0.0348854537	-0.0128752807	0.1395059034	0.0289938893	0.0450916209	0.0440895972	0.0299961748	0.0091739826	0.0524264353	0.035846764	-0.0256893331	0.0028391902	0.0784945385	0.0086165704	0.0081959161	0.0501559629	-0.0581412622	0.054535978	0.0676985351	-0.0741473551	-0.0304400808	0.03536146	0.0190913294	-0.0532650402	-0.037232499	0.1332905045	0.100727303	-0.0109605907	0.027536326	0.1483791851	0.1356722123	0.0391048631	0.0167892366	0.0236860599	0.1878458783	-0.1828342617	-0.0144098562	0.0925999707	0.0438369295	0.1259390569	-0.018291981	-0.008804557	-0.1176335798	0.0408982869	-0.0502847486	0.0219373912	0.0430780005	-0.0432605116	-0.003312719	0.04076338	0.0171987733	0.0330726678	-0.0139055338	0.0463187095	0.0810264243	-0.0319915095	0.0041717056	-0.0013020113	0.0181708583	0.0504689113	0.0841354655	-0.095545172	0.0891126687	0.0639085696	0.0270442847	0.0	0.0	-0.0266484452887141	-0.0124592333122848	0.0007101396363055	0.0001552324947299	-0.567954874758513	-0.0340954621211864	0.3225727397619582	0.0011625005372572	0.5606349630730563	-0.0703562611012813	0.0049500034761516	0.3143115618199271	0.0002647250716555	0.0014675623517657	7.007936356300961e-08	2.1537392563200725e-06	0.0001320515044584	0.0004131228060241	1.743759982972683e-08	1.7067045285722617e-07	-0.0033930289484011	-0.0010168546393463	1.033993357560094e-06	1.1512645444687874e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
519.3477553139954	-1.3993831363352456	1.9582731622594685	269722.09094968566	788.8009427238914	-0.3223975686465792	622206.9272420998	0.1039401922692257	571.0961276087268	-0.0613534861597599	0.0037642502639558	326150.78696968313	597.5485352552444	467.1685982419733	0.7600099999999999	20.491278	0.0905142168913235	0.0540364887648151	0.0404808582	-0.144942173	-0.0624895883	-0.0201213119	0.0364772491	0.004662018	0.1450627554	0.0559188182	0.0524494235	0.0392201726	0.1253904725	0.0194306705	0.0565465179	0.0347898154	0.0562602376	0.0433747753	0.0309559334	-0.1289469875	-0.1015801078	-0.0660849527	0.0108728013	0.1409075905	0.0630151078	0.0481201122	-0.0052438785	-0.0709106094	0.0911027669	-0.0444176969	0.098081337	0.0801630989	0.1364631901	0.0170065728	0.0278222592	-0.0721108902	0.0033163116	-0.0048702415	-0.0550829627	0.160471931	0.0063189405	0.1117020877	0.0603344869	-0.0647079633	0.0590007765	0.096187098	-0.0931168734	-0.0339658379	0.0357276602	-0.0269242771	-0.024272082	0.0152001455	0.0698370519	-0.0160252341	0.0206388926	0.0672140288	-0.0341035318	0.1201234157	0.0211810432	-0.0935955899	0.0827817493	0.0945832293	-0.096577307	-0.0861793486	-0.0198754603	0.0457113231	0.1164387233	-0.0153168044	-0.0250686455	-0.1238386889	0.021991191	-0.0359567486	-0.0003596886	0.0500788784	-0.0275283545	0.0453251393	0.025402388	0.0330371074	0.0734066239	-0.0245538971	0.0453871297	0.0268714287	0.0063640795	-0.050333734	0.0253798486	0.0941988408	0.0011251423	0.0606036229	-0.0572088029	0.088484504	0.0616331773	0.0227471623	0.0	0.0	-0.0349852019923417	-0.0083367567036276	0.0012239643584449	6.950151233547974e-05	-0.582916225823709	-0.014961351065196	0.3397913263285573	0.000223842025696	0.6022941933892412	0.0416592303161849	0.0017354914705369	0.3627582953903966	-0.000157726689573	-0.0004224517612285	2.4877708603657507e-08	1.784654905650616e-07	0.000158772625886	2.6721121427599997e-05	2.5208746730735717e-08	7.140183303485434e-10	-0.0034549936418713	-6.196469347019996e-05	3.839623236855841e-09	1.1936981065371108e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
518.1124010940458	-1.2353542199496133	1.5261000487473175	268440.46016743744	786.8972123089959	-1.903730414895449	619207.222739669	3.624189492597999	569.2117466104442	-1.8843809982826087	3.550891746688561	324002.0124793125	596.4409511830717	463.6720029373615	0.789921	21.297741	0.141843311425514	0.0761418184521353	0.0397286634	-0.137946117	-0.0365971594	-0.0134153965	0.0465018603	0.0002039204	0.1279039396	0.0224678437	0.0690740446	0.0497103761	0.1058717665	-0.1228462799	0.0255917883	0.0077887274	0.0306063777	0.011026404	0.1181999006	-0.0689391752	-0.0602380126	0.0955828432	-0.1131015876	0.0229127482	-0.0169146493	0.0087884405	-0.0890492524	0.0419674763	0.0113313648	-0.1193825313	-0.0899746691	0.0145343105	0.0110552277	0.1085721277	0.0909447895	-0.083024687	-0.0550008058	-0.0692348709	-0.0019880375	0.1483366167	0.0888069138	-0.1266416158	0.0357480115	-0.0652191361	0.0297932728	0.0698910082	-0.1322556347	-0.0662869143	0.0678579696	-0.0487300589	0.0235946754	-0.0096314748	0.0278610249	-0.0262105788	0.0108947324	0.0093039302	0.0142212769	0.104885731	0.0788734033	-0.0338543893	0.0225614896	0.0400753753	0.0258750288	-0.0864184132	0.1202533669	0.0479177149	0.1213787147	0.0052571241	-0.0324135203	-0.1067434723	-0.0069242737	-0.0088230565	-0.0431657766	0.0265942718	0.000713273	0.0677159241	0.0735236934	0.0441580918	0.0627725369	-0.0333891883	0.0553807763	0.0212272456	0.0432678068	0.0305039802	0.0284267421	0.1102710132	-0.055771091	-0.0366497047	-0.05507515	0.087836154	0.059301549	0.0184033451	0.0	0.0	-0.0449257090400436	-0.0099405070477019	0.0020183193327506	9.881368036541112e-05	-0.6296799994761244	-0.0467637736524153	0.396496901740252	0.0021868505262143	0.5862671833624944	-0.0160270100267467	0.0002568650503974	0.3437092102877926	0.0007267521824349	0.0008844788720079	5.281687346738902e-07	7.823028750283671e-07	0.0001270760742755	-3.169655161049998e-05	1.6148328653272392e-08	1.004671383997089e-09	-0.0039210586322259	-0.0004660649903545	2.1721657523423338e-07	1.5374700797353246e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
518.8801516314228	0.7677505373769691	0.5894408876426248	269236.6117570483	790.2560878978056	3.358875588809724	624504.6844595443	11.28204522110187	570.2332565044535	1.0215098940093412	1.0434824635589754	325165.96682367387	597.1294895658557	464.64697597273147	0.823497	22.203005	0.1819380056609608	0.1024810712048935	0.058823244	-0.1179616838	0.0303137864	0.0212965353	0.0454269325	0.0745272799	0.1299365499	0.0356837617	0.0664875857	-0.0137345973	0.1262388118	-0.0217688539	0.0391263663	-0.0313642798	-0.0121780118	-0.0388299007	0.02678183	-0.0227020041	-0.0257937186	-0.1580940695	-0.0591721911	0.0292032661	0.0164665037	0.0908112912	-0.0705840393	0.0698915279	-0.0096546815	-0.0086425397	-0.0336948201	0.0427621728	-0.0968146386	-0.0562947231	-0.084890018	-0.0051276816	-0.0039288456	0.0028672365	-0.1812348409	0.0936805833	-0.0270354552	0.0058291982	0.0412664112	-0.067345713	0.0241560316	0.0438923201	-0.1296936858	-0.066827514	-0.0072609478	-0.0550373348	0.0119254751	0.0821734077	-1.82028e-05	-0.0875807	-0.0444076448	0.058510623	0.0492958405	0.0035355042	0.112271402	-0.1034383014	-0.0026378436	-0.0103394559	0.0548790729	-0.0040701061	-0.0256979029	0.0605522012	0.1188402965	-0.0102605937	-0.0487804897	-0.1088292892	-0.0359139954	0.0324336649	-0.0410969295	0.0468824591	0.0416568455	0.0776647883	0.0904213293	0.0862225071	-0.0024575265	0.0656683527	-0.0067946886	0.0190028283	0.000899883	0.0167138217	0.0408378018	-0.0060444494	0.0304300939	-0.0598683958	-0.0540045948	0.0871677669	0.0569158121	0.01402175	0.0	0.0	-0.0536430984978721	-0.0087173894578284	0.0028775820164524	7.59928789594594e-05	-0.6065280581498911	0.0231519413262333	0.3678762853230776	0.0005360123871733	0.6772512204157835	0.090984037053289	0.0082780949985142	0.4586692155546681	0.0008326844216804	0.0001059322392455	6.933633461092222e-07	1.1221639311565856e-08	-0.0003638772384537	-0.0004909533127292	1.3240664466469085e-07	2.410351552797757e-07	-0.0045058658367234	-0.0005848072044975	3.41999466432181e-07	2.030282693855107e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
517.6359603857901	-1.2441912456326918	1.5480118557090292	267946.98748451925	783.119575141458	-7.136512756347656	613276.2689697377	50.92981432151282	569.0911173984922	-1.1421391059612915	1.3044817373660584	323864.69990186446	595.4568881689836	461.7733117376852	0.848487	22.876774	0.1428535305098103	0.0715867295202923	0.0643801067	-0.0866123288	0.1218380195	0.0873895048	0.0660686831	0.0278615016	0.0857388522	0.011271216	0.0757188649	-0.0727733677	0.0487866388	-0.0468190305	-0.0205393102	-0.065738932	-0.0254613271	-0.0130537339	0.1132763015	0.0227725778	-0.0014912813	-0.0001696098	0.0255191559	-0.0478681185	0.0060377226	0.1369638286	0.0669707951	0.0270508676	0.0252440179	0.0122982709	0.0128316636	-0.0673674655	-0.0041871611	0.00741914	-0.1326421254	0.1033175758	0.0121818046	0.0856114214	0.0049649377	0.1787548814	0.0065026721	0.0393027395	0.0142965627	-0.071372061	0.02697914	-0.001201393	-0.1039639832	-0.0778515479	-0.0334973974	0.0146634728	0.0839875457	0.1601422217	-0.0369086432	-0.0374515138	-0.0130834655	0.0873375783	0.0398319775	0.0215833528	0.0396750954	0.0249736433	-0.0068669974	-0.109288437	-0.0210491557	0.0817671087	0.0501864695	0.0673442664	0.1164449108	-0.0057939988	-0.0511750573	-0.0714706114	-0.0199754805	0.1035699379	-0.0507201719	0.0432022311	0.0908681888	0.0081654474	0.0975500922	0.069728896	0.0800978879	0.0188212756	0.0100159542	0.0001459343	0.0151800927	0.0163575668	0.0100625894	-0.0674506013	0.0239450641	0.0432181624	-0.0045576041	0.0864794949	0.0544781434	0.0096113714	0.0	0.0	-0.0262789106567566	0.0273641878411155	0.0006905811453057	0.0007487987762038	-0.6009367592935746	0.0055912988563164	0.3611249886702636	3.126262290064603e-05	0.6926464516218118	0.0153952312060283	0.000237013143887	0.4797591069442869	0.0015029394290751	0.0006702550073946	2.2588269274685878e-06	4.492417749376692e-07	-0.0003747971172864	-1.0919878832699996e-05	1.404728791261955e-07	1.192437537208494e-10	-0.005714747202623	-0.0012088813658995	1.4613941568192823e-06	3.2658335589887407e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
518.5442379076144	0.9082775218242888	0.8249680566512712	268888.1266671886	781.7055093204274	-1.41406582103059	611063.5033019087	1.9995821462069168	569.4590401485049	0.3679227500126671	0.1353671499768835	324283.5984068565	595.2050528643649	459.677342290302	0.831441	22.417191	0.3213426038090455	0.1587014174286891	0.0636146973	-0.0875352814	0.0986578511	0.1154916967	0.0650071956	0.0198366553	0.0541298435	0.0162025364	0.0518458429	-0.1521165464	-0.0179743628	-0.0352746125	0.0918387303	-0.036039312	-0.1031678077	-0.0121044427	0.0152580553	0.0145824094	-0.0316198341	0.0171231187	-0.0047206821	-0.0153309573	-0.0534985551	0.0047383539	0.1751927594	-0.0015747353	0.0930216429	0.0921285771	-0.0377127243	0.1297847597	0.0075882731	-0.0496299044	-0.0399686897	-0.02277136	0.0557162403	0.0688879305	0.053521421	-0.023994322	-0.0798053164	-0.0087276435	0.0121018569	-0.073069651	0.0408124532	-0.0656837674	-0.0858071526	-0.0736899562	-0.0508436286	0.1240648479	0.0598502626	0.0783663715	-0.0044669309	0.0651887407	0.0277554465	-0.0161787734	0.0591134544	-0.0792422089	-0.0035793924	-0.0091494424	-0.0724936845	-0.0328428268	0.0278675954	0.062464734	0.0458252746	0.0559996147	0.1181300952	0.0248824085	-0.0272715187	0.0002389128	-0.0507406691	0.0865028218	0.0259858134	0.0817905292	0.1087092236	-0.0431280677	0.0485545422	0.0527569101	0.0952115122	0.048839135	-0.0095101264	-0.0878668147	0.0086957435	0.0362600586	-0.0984750026	-0.0693988904	-0.0652716103	0.0507350727	0.0019607051	0.0857714952	0.0519907672	0.0051812628	0.0	0.0	0.0060024867126173	0.0322813973693738	3.602984673514724e-05	0.0010420886161194	-0.5402970665249569	0.0606396927686176	0.2919209200954737	0.0036771723390723	0.6910373271372379	-0.0016091244845739	2.5892816068553926e-06	0.4775325874969779	0.0032972903088144	0.0017943508797393	1.087212338060136e-05	3.2196950796212e-06	-0.0023301472797638	-0.0019553501624774	5.429586345390638e-06	3.823394257900396e-06	-0.0049282004611101	0.0007865467415128	6.186557765845602e-07	2.428715978488581e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
518.716863421889	0.172625514274614	0.0297995681785749	269067.1843982426	783.0361294017118	1.3306200812844509	613145.5799484143	1.7705498007174387	569.7616406802473	0.3026005317424278	0.0915670818108	324628.32719064725	596.0764429147878	462.06241880011606	0.826804	22.292171	0.1090659607444735	0.0645973392747979	0.0540154489	-0.1060617957	-0.0023111131	0.1140020008	0.04994457	0.0152454041	0.0419981118	0.0206222254	0.0372915115	-0.1863764798	-0.0962528413	-0.0945499125	0.0686096719	-0.072796387	-0.0628391395	0.0220219194	-0.0948730713	-0.1011529977	0.040366152	-0.0231892791	-0.0200202	0.039621826	-0.0692472602	-0.0262688504	-0.0028630269	-0.0291121928	0.0094142594	-0.090242683	0.0390134482	-0.0048103426	-0.0893907434	0.126497602	0.0425690644	0.0903806865	0.0557861797	-0.032848664	0.0456713746	-0.0124610462	-0.0556244996	0.1210506418	0.0189792612	-0.0633153101	0.0381105819	-0.1127795409	-0.0609668423	-0.0687445357	-0.0523931447	0.1500333726	0.0705871817	0.0414637208	-0.0077679945	0.0414774965	-0.0602958751	-0.0774564253	-0.0242823799	-0.0958234617	-0.014150663	0.0321605467	0.08028966	0.0942777276	-0.0081492944	-0.0762285504	0.0669434536	0.0541195872	0.1243900267	0.038288417	-0.0212257959	-0.0284646277	-0.0261019013	0.0484907856	0.1492079794	0.1337015441	0.0797133558	-0.0726083198	0.0250265358	0.0665936314	0.1037394965	0.0658266475	-0.0227384481	-0.0128883437	0.0186255751	0.0466095088	-0.0758104043	-0.1096759444	-0.0468476498	-0.0537622452	0.1526809963	0.0850439292	0.0494559531	0.0007405182	0.0	0.0	-0.0077731926113102	-0.0137756793239275	6.042252337252749e-05	0.0001897693408356	-0.5402694812790259	2.758524593104994e-05	0.2918911124015076	7.609457930765071e-10	0.6820593400097579	-0.0089779871274799	8.060425286119643e-05	0.4652049432945465	0.0023959692512816	-0.0009013210575327	5.740668653086911e-06	8.123796487520446e-07	-0.0022938714433848	3.627583637900002e-05	5.261846198776266e-06	1.3159363049959812e-09	-0.005716297748141	-0.0007880972870308	6.210973338254642e-07	3.267605994540187e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
518.8417335968064	0.1248701749174188	0.0155925605839067	269196.7445217394	782.6686041439281	-0.3675252577837682	612570.1439126048	0.1350748151090252	570.2573391486859	0.4956984684386043	0.245716971612378	325193.4328529393	596.682030099617	462.0633311875847	0.783544	21.125797	0.1095789829448589	0.0471032287613501	0.0575467015	-0.1156733962	-0.0084191836	0.0670506337	0.053366096	0.0125004945	0.0055257978	0.0325878169	0.0448780436	-0.140052632	-0.0160056293	0.0453028517	0.1693038681	-0.0012063948	-0.0283446831	-0.0501321328	0.0340100325	-0.0226318965	-0.0761564604	0.106098283	0.0152037515	0.0725672726	-0.0033332686	-0.0073796548	-0.0175250231	-0.0170448631	0.0629184029	-0.0694887756	0.0159232591	-0.0243517198	-0.1838791885	-0.0317828634	-0.0435215229	-0.0095202706	0.1413467558	-0.131533804	0.0686721534	-0.0176960493	0.1679087143	0.024842945	0.034089628	-0.0632934731	0.0417918603	-0.1084211119	-0.0817037906	-0.0500873582	-0.0547772809	0.1341093157	-0.0265704968	-0.0467064304	0.0463130465	-0.0583341925	-0.0090930154	-0.0423464055	0.1356838742	-0.043407937	-0.0636563662	-0.1550746571	-0.0081839936	-0.0417210304	-0.0324664433	-0.041816494	-0.0552480952	0.0551383117	0.1203089893	0.0272155251	-0.0129877432	-0.0381960089	-0.019450558	-0.0195837068	0.113408286	0.1604475533	0.0230269877	-0.0328468185	0.079698603	0.0303557891	0.0326393383	-0.0524286362	-0.1424330119	0.0487119849	0.0224118853	0.0533745985	-0.0660621686	-0.144872454	0.0611615738	0.0685440646	0.0325372245	0.084296963	0.0468760137	-0.0037017465	0.0	0.0	-0.028223524152338	-0.0204503315410278	0.0007965673155776	0.0004182160601379	-0.5687773341678195	-0.0285078528887936	0.3235076558630514	0.0008126976763291	0.6704753488510704	-0.0115839911586874	0.0001341888511645	0.4495371934169646	0.0024431317499908	4.71624987091997e-05	5.968892747813108e-06	2.224301284495264e-09	-0.0018818602885717	0.0004120111548131	3.541398145703161e-06	1.697531916904244e-07	-0.0051947352545363	0.0005215624936047	2.7202743473515296e-07	2.698527436472232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
519.2690911272465	0.4273575304400765	0.1826344588238409	269640.3890001166	787.0012554393095	4.3326512953814245	619370.9760630493	18.77186724737033	569.7551738475931	-0.5021653010927594	0.2521699896215816	324620.95812610106	596.8323499607027	463.66798730296233	0.8057809999999999	21.725363	0.2421450887440724	0.1394423576163817	0.0436472	-0.1257165401	-0.0541465422	-0.0126474019	0.0306074497	0.0163507965	0.0143986855	0.0239866325	0.0136573631	-0.1232240507	0.0722981602	0.05085239	0.0305722422	0.0322638951	-0.1118323615	-0.1843315943	-0.1650429261	-0.1253216315	-0.0155554676	0.0254395077	0.1122090671	-0.0137566252	-0.0257635868	0.0334085456	-0.014311262	0.09361655	0.0857809982	0.1474501023	0.0160226549	0.0176111388	0.0102836826	-0.0334420228	-0.0430852293	-0.0037884111	-0.0227130841	-0.0612243361	-0.0143183718	-0.0242977029	0.0114008252	-0.0662477489	0.0313565328	-0.0414818475	0.0538036206	-0.0725405005	-0.0818317792	-0.0070312012	-0.0886486443	0.0382921209	-0.1508581558	-0.0642910547	0.0311333633	0.0271459853	0.006535873	-0.0640576647	0.102251938	-0.102897009	0.1012580183	-0.0828065414	0.0452953055	-0.0158042859	-0.0994141415	0.0212979991	0.0424342061	0.0495080678	0.1099853796	-0.0150763298	0.0228180226	-0.0680251884	0.0116527521	-0.0376460277	0.0382959039	0.0996818808	-0.0031613255	0.0239598532	0.0133174768	0.0575223676	0.0471519872	-0.0495457395	-0.0767337599	0.0089945598	-0.0291467124	-0.0153463015	-0.058812089	-0.0615322448	-0.0526540978	0.1472490206	0.0095173804	0.0835307668	0.0442533033	-0.0081364123	0.0	0.0	-0.0081319914925614	0.0200915326597766	6.612928563509098e-05	0.0004036696846188	-0.5628237388082908	0.0059535953595286	0.3167705609661432	3.5445297705001225e-05	0.6875875384132826	0.0171121895622121	0.000292827031613	0.4727766229812373	0.0002510826459936	-0.0021920491039972	6.304249511914745e-08	4.805079274334927e-06	-0.0011760234740592	0.0007058368145124	1.38303121153827e-06	4.982056087211531e-07	-0.0041128657497949	0.0010818695047413	1.1704416252894017e-06	1.6915664675835967e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
519.8645449195374	0.5954537922908685	0.3545652187535767	270259.14506439766	787.0836841358858	0.0824286965763576	619500.7258329189	0.0067944900192772	569.7117447688662	-0.0434290787269446	0.0018860848790711	324571.47212758573	597.0377164665751	463.67138411613	0.7810129999999998	21.05756	0.2495431915166937	0.1209269325878673	0.0581448228	-0.1151992357	-0.0325799455	-0.0067619319	0.055365853	0.061070259	-0.0004861834	0.0283532277	0.0471847342	-0.1094690065	0.0919141284	-0.0478545251	-0.0498218221	0.0988265296	0.0398039165	-0.1234686829	-0.0378146686	-0.0411827099	-0.0134820048	-0.0424201302	0.0983282098	-0.0364802007	-0.001392868	0.1882154723	-0.0456622751	-0.0470940481	-0.0479898977	0.0094671692	0.047874248	0.0088586411	-0.039065357	0.083208789	0.0694476746	-0.0348412664	0.0483518011	-0.063247321	0.1905844744	-0.0084156567	0.0120044959	-0.0505668525	0.0428219295	-0.0588911565	0.0314995471	-0.0591727072	-0.0988342902	-0.0281428827	-0.0278483925	-0.0635550323	-0.1291673984	-0.0361146043	-0.0401766918	-0.0345416902	0.0779558798	0.0720722266	-0.0459312189	-0.0399350879	0.0994583069	-0.1184963177	0.0248376099	-0.0983429061	-0.0985440353	-0.0500489485	0.013893572	0.0586267576	0.1105516487	0.0134327468	0.021641665	-0.0570952025	-0.0364966602	-0.0268199072	-0.0135549776	0.0621526343	0.002783777	0.071167295	0.0507751774	0.0394883212	0.0328247604	-0.0539508128	-0.0489550736	0.0189914481	-0.006030345	0.0069269016	-0.0017765944	0.0550603224	-0.0888030113	-0.0071819926	0.0499065304	0.0827455156	0.0415902147	-0.0125543759	0.0	0.0	-0.0486102357685638	-0.0404782442760024	0.0023629550214753	0.0016384882596677	-0.6416290739914956	-0.0788053351832047	0.4116878685911841	0.0062102808533372	0.7103593739346792	0.0227718355213966	0.0005185564930135	0.5046104401368694	0.0016890516568639	0.0014379690108703	2.852895499554686e-06	2.0677548762233094e-06	-0.0004649755319683	0.0007110479420909	2.1620224532920362e-07	5.055891759517041e-07	-0.0041121271720343	7.385777605999067e-07	5.45497108452773e-13	1.690958987898281e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
