global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
897.7402965874238	-4.5903481270452176	21.07129592746754	805937.6401168756	1109.0367119555203	-12.010318165905346	144.24774244627596	1229962.428465112	856.4143268852573	-2.018720892315855	733445.4992943284	4.075234041072522	906.4454401456392	653.1723573204779	1.297568	25.191664	0.1250605063844376	0.0706737475441809	0.0506641847	0.093695807	-0.184850604	0.0880894544	-0.0153730884	-0.0215900925	-0.0070357156	0.0548681789	0.1483222875	-0.0028280356	-0.0058641938	0.084122802	-0.1156145536	0.05303489	0.1656611173	-0.1105825787	0.0776285554	-0.0309104515	0.0568550551	0.1086803219	-0.0560717714	0.0406445419	0.1031989115	0.0496264343	-0.1493307687	-0.0481280091	-0.0039159214	0.1490457006	0.0138627653	-0.1198932965	0.1117576436	0.0695866288	-0.0419381986	-0.1239346872	-0.0258604205	0.156751331	0.0641176326	-0.1144359746	-0.0721704104	0.0626108506	-0.0407502905	0.1083847244	-0.0422541073	-0.1008373902	-0.0303362798	0.1146417051	-0.1111436531	-0.0531526193	0.0722741465	0.0179442672	0.0956462887	-0.0364573257	0.0255212915	0.0666087578	-0.0816197846	-0.0525324014	-0.0342729365	-0.0847517267	0.1556089103	-0.0048310325	0.1226589941	0.0283630152	-0.1739743243	-0.0349553361	-0.0475212253	0.0747743223	0.0693135486	0.0982912658	-0.0093252402	0.0168186274	-0.0306571286	-0.0816187096	-0.0551656089	-0.0046644503	-0.0693197415	0.0101689717	-0.0876335772	0.0923111749	-0.0700749736	0.1779624087	-0.0915223625	0.0335752053	0.1801278136	0.0388383755	0.0031994354	-0.0046329683	-0.0266098579	0.0182009461	-0.0026191647	0.0123707948	0.0275791901	-0.0575894266	0.1138029644	-0.0257562469	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.1563454026923807	-0.0599138012635479	0.0244438849430426	0.0035896635818479	-0.0167796343379933	-0.0071899786933045	5.169579361017272e-05	0.0002815561285167	-0.1191014714521685	0.0349198187916002	0.0012193937444381	0.0141851605020717	-0.0005309776084623	0.0003929454387856	1.5440611786248628e-07	2.819372206883436e-07	-0.0019852406567169	-2.417420219449993e-05	5.84392051740565e-10	3.941180465081749e-06	-0.0009840265211244	-4.361851173949999e-05	1.9025745663688987e-09	9.683081942761893e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.3468915053392	2.606594917915345	6.794337066102104	810624.525043327	1111.0627755219082	2.0260635663878475	4.104933575044243	1234460.4911504462	857.2405869690123	0.8262600837549599	734861.4239469767	0.6827057260067533	905.1411111354828	652.2785355451031	1.054796	20.478361	0.0482676899380847	0.034324971200338	0.0141726822	-0.1149263703	-0.1152265651	0.0794952659	-0.0202790825	0.0755760181	0.0071523612	-0.0682780419	0.0663868648	0.0669988851	-0.0751713909	-0.0337315706	-0.0246813497	0.0213554048	-0.056029891	-0.022881823	0.0476971209	-0.0540153067	-0.0165955779	0.1235420428	0.0453387459	0.058935598	0.128101058	0.0277235957	-0.0524804916	0.004401646	-0.0695846461	0.0286279798	0.0308383782	-0.0186026884	0.0287766679	-0.040016551	-0.1704205962	0.0369044537	-0.1108779912	0.0467551639	0.002867701	0.0041683687	-0.0066357693	-0.0993220247	0.0738091161	0.1803133743	0.0453229407	0.0800020041	0.1026492418	-0.0272222394	-0.1234380244	-0.0336284422	0.1210412295	-0.0494023592	0.014224673	0.0201306426	0.0063419137	0.0947870018	0.0486844635	0.0014224977	0.0219886456	-0.088007182	0.0512020002	0.0303576309	0.0836088755	0.0769869881	0.0130484947	0.1401610262	-0.0230331417	-0.0329235505	-0.0129672346	0.0663528672	-0.079926989	0.0466696469	0.0287719593	-0.1067539649	-0.0218382547	0.0217302208	-0.0445712549	0.0113202995	0.0473864759	0.0845912206	0.0715740643	0.0895147827	0.0266918452	0.0097725034	0.0686419481	-0.0034181139	-0.1265064062	-0.0582221182	0.0033324886	-0.0644271014	-0.0273029952	-0.0160654246	0.0254689668	0.0097011882	0.0432269996	-0.0189937886	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.1562080011639466	0.0001374015284341	0.0244009396276355	1.887918001602988e-08	0.005453249173513	0.0222328835115063	0.0004943011092362	2.973792654842022e-05	-0.1200364428163283	-0.0009349713641598	8.74171451798849e-07	0.0144087476039976	-7.095746157530951e-05	0.0004600201468869	2.116185355419284e-07	5.034961353211526e-09	-0.0019469687027866	3.827195393030008e-05	1.4647424576430118e-09	3.790687129630536e-06	-0.000983069951262	9.565698623999804e-07	9.150259016519177e-13	9.66426529074271e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
898.5772627903722	-1.7696287149669845	3.1315857888357	807441.0972038376	1111.8129749801924	0.7501994582842144	0.5627992272099288	1236128.091334306	855.6057717868395	-1.6348151821728152	732061.2367149532	2.6726206798627348	905.0036063194276	648.612731008222	1.023635	19.873386	0.0630325823201635	0.0309287564491878	0.1054567328	-0.0871612558	0.0579338395	-0.0417792849	-0.0011474042	0.0810775854	0.0150295964	-0.0380346192	0.0143104036	-0.083423163	-0.0247826063	0.017017412	-0.1035779549	-0.1577008406	-0.0541528416	-0.0823599481	-0.1428101835	0.0027489949	-0.0661349339	-0.0453730437	0.053396819	0.0335636815	0.0561144993	0.0508533639	-0.0432612421	-0.0895263417	0.16135887	0.0045108969	0.1158104714	-0.0108201511	-0.0689286665	-0.0835865892	-0.0834242472	-0.201079714	-0.1048728774	-0.1678323491	-0.0967676333	-0.0415476164	-0.0544110654	-0.1468667952	0.0056009261	0.0856979325	0.1002562644	0.1004389667	0.0551780447	0.0116742757	0.0868145345	-0.1173641402	0.072353919	-0.0515130958	-0.059512904	0.0311415591	0.0066399576	0.0382836534	0.079817485	-0.0390625566	-0.1149384685	0.0397892017	0.0237216156	0.1071314651	0.0130522199	-0.0096317961	-0.0229301101	-0.0892575434	-0.1196524228	0.0306424702	-0.0337604922	0.1645710883	-0.1272732752	-0.0421728745	0.020630877	-0.081624374	0.0127561113	0.0016507364	0.006804166	-0.0628947514	0.127833875	0.0060472596	0.0471762538	-0.0055236652	-0.0341537729	0.0877790288	-0.0042611762	0.0264189551	-0.0614570575	0.0482312885	-0.0193847366	-0.0267223962	-0.0005491136	-0.0199406917	0.0491274304	0.0138171705	0.0042803324	-0.0236766399	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.141981955797334	0.0142260453666125	0.0201588757720361	0.0002023803667729	-0.0115507513031474	-0.0170040004766604	0.0002891360322102	0.0001334198556671	-0.1160472689645573	0.003989173851771	1.5913508019653473e-05	0.0134669686341323	-0.0003683310532658	-0.0002973735916904	8.843105303490255e-08	1.356677647998936e-07	-0.0016888189093697	0.0002581497934169	6.664131584118823e-08	2.8521093086446624e-06	-0.000983813818657	-7.438673950001078e-07	5.533387013442463e-13	9.678896297804687e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.5746258722954	1.997363081923254	3.98945928102996	811034.6567650249	1110.200616224757	-1.61235875543548	2.5997007562294496	1232545.40826583	857.5586043543312	1.9528325674917824	735406.7599021484	3.8135550366565463	905.6777098362262	659.6229596685594	1.128818	21.915464	0.0911961581913086	0.0392298249869271	0.0197278366	0.1158805324	0.1030390235	0.0331826137	0.0809478861	0.0491415514	-0.0142081926	0.1006005228	-0.1467992876	0.0169427016	-0.0605872104	-0.1214447798	0.102033837	0.0299701166	0.0638568682	0.0480659049	-0.0571826566	-0.0274177781	-0.0699181163	-0.0911198319	-0.0344726174	-0.0041463813	-0.0398424325	0.1277521466	-0.0311166121	0.1042436134	-0.0171718973	-0.0356787797	0.0700917863	-0.0970680657	0.0643653912	-0.0342769269	-0.0381232435	-0.1168487744	0.1114186982	0.0079651135	-0.0027518823	0.1005955416	-0.0480380908	-6.71944e-05	0.0855962984	-0.0222275983	0.0241623335	0.0758920256	0.0533906765	-0.0846116885	0.0408479502	-0.0655731861	-0.1209485025	-0.0306195445	-0.0594622909	-0.0656875271	0.0252884169	0.0257617061	-0.0144995256	-0.1400832852	-0.0148598088	-0.015583709	-0.0898966024	-0.04272147	-0.032862785	-0.0617393974	0.0623521219	0.0460719295	-0.0310347628	-0.0002279449	0.1718366155	-0.0811812028	-0.1048254391	0.0866000068	0.0379052637	-0.0631053843	0.0325966438	-0.0083835358	-0.0049543887	-0.0997521141	-0.05488016	-0.0550013142	-0.0986792405	0.0116719838	-0.053704355	-0.0027288301	0.0510638575	0.1232996134	-0.0340844398	0.0315297367	-0.1614958594	-0.0602488574	0.0129002755	0.0639067076	0.004155818	0.0378173146	-0.0137275402	-0.093455358	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.1258139151786395	0.0161680406186945	0.0158291412525778	0.0002614055374477	-0.0012334936586597	0.0103172576444877	0.0001064458053027	1.5215066059536925e-06	-0.1194970463047937	-0.0034497773402363	1.19009636972085e-05	0.01427954407557	-0.0007640072043926	-0.0003956761511268	1.565596165705183e-07	5.83707008363796e-07	-0.0019809200136933	-0.0002921011043236	8.53230551470668e-08	3.924044100650664e-06	-0.0015212582149644	-0.0005374443963073	2.8884647912222546e-07	2.3142265565966724e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.5667941207585	-0.007831751536969	6.133633213681665e-05	811020.5506729406	1119.843393289818	9.642777065061182	92.98314952646994	1254049.2254948542	858.7981066990934	1.2395023447621725	737534.1880699474	1.5363660626709237	908.0540414590104	653.8517498779297	1.29276	25.098322	0.246472657532591	0.1121716714956313	-0.020978346	-0.077341226	-0.1800660791	0.0398594862	0.0051681432	-0.0325687848	-0.0126008273	0.0172139821	0.1011553048	0.23698833	-0.0114629798	0.0651343611	-0.0108590867	0.0186508031	-0.120691268	0.0170222983	0.1946612858	0.0112712232	-0.0524508756	0.128405778	0.0208491715	0.0199464759	0.0851025195	-0.0638668245	-0.1058217199	-0.1056235269	-0.0789631625	-0.0540103069	-0.0614695818	0.0639694787	-0.0687961148	-0.0586723367	0.026278779	0.0700968586	0.0466590062	0.0259037802	-0.0176839874	0.0006735278	0.0284314153	-0.1073630161	0.0838070817	0.0009117271	0.1427943366	-0.0701417474	-0.1665866291	0.0478066814	-0.1811643202	0.0879281826	-0.0394223483	-0.1129035683	0.0743924029	0.019948309	-0.020579307	-0.0370070472	0.1706979561	-0.0457649779	-0.0202871008	-0.044297409	0.0560050923	-0.0935805523	0.0256893241	0.0623291327	0.0332853671	-0.0060430069	0.0672410419	-0.0903682554	0.0118801798	-0.0192178786	0.0648943697	-0.0240009414	-0.0320645198	-0.0035333057	-0.0250990807	0.026416697	0.0157050142	0.0987618879	0.0730654369	0.0426040653	0.0355018746	0.1567450454	0.1117188819	0.0345454125	0.0237387978	0.0516017549	-0.0238296486	0.0032736477	-0.0579587554	0.0688867355	0.0773700878	-0.0911469248	-0.105497314	-0.0670645929	0.0856266365	-0.1023912291	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0780511467652047	0.0477627684134348	0.0060919815113635	0.0022812820465154	0.0034964557597305	0.0047299494183902	2.237242150052979e-05	1.222520287975259e-05	-0.2026507220313647	-0.083153675726571	0.0069145337868397	0.0410673151398334	-0.0019102432402713	-0.0011462360358787	1.3138570499469167e-06	3.649029237002196e-06	-0.0011537821988267	0.0008271378148666	6.84156964782294e-07	1.3312133623293747e-06	-0.0012781067862258	0.0002431514287386	5.912261729762248e-08	1.6335569569964426e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.5383628139112	-0.0284313068472101	0.0008083392090402	810969.3428995596	1111.363299560547	-8.480093729271175	71.91198965722431	1235128.3836101058	857.7046760641929	-1.0934306349005285	735657.311342382	1.1955905533389724	906.8227608570686	657.2083866193218	1.106981	21.49151	0.1094509275069178	0.0604502693589276	0.054046898	-0.0628059936	0.0456983432	-0.0316340158	-0.0374731741	0.0726331038	0.0460446832	-0.1258808793	0.0140567769	-0.1133842835	-0.0077141295	0.0841956096	-0.0454370025	-0.0903925477	-0.0690877215	0.0118510171	-0.0699774757	0.0315025725	-0.0087977878	-0.0266499034	0.0626520578	0.0693756836	0.0328036681	0.0301487115	0.0124805156	0.0071700762	-0.093645765	-0.0705795981	0.0550300407	0.0478820715	0.0041566877	0.0367051741	0.0657874998	0.1280162731	-0.0949497433	0.0846355536	0.0531351257	-0.0442377432	0.0870093949	0.0608449114	-0.0126121636	0.0274336975	0.1499110781	0.0155804486	-0.1685770912	-0.0203617041	0.0965319381	0.0095050444	0.0819234146	0.0105096727	-0.0819191185	0.0459330463	0.000648192	0.0636312564	-0.0059962651	0.1003195783	-0.07427665	-0.1340308026	0.0325455356	0.016990386	-0.0382616098	0.0035022676	0.0746664967	-0.0824932092	-0.0077886542	-0.0440638756	-0.0660633762	-0.09583009	-0.0018705184	-0.0998241885	0.0003443349	-0.0169373001	-0.0294386538	0.0309286298	0.0303269398	-0.00746726	0.0028933438	0.0119070105	0.0456421848	0.0203313046	0.0146713846	0.0760635447	-0.1275759639	0.1268825613	0.038972953	0.1423193809	-0.186935359	0.0053244602	-0.0075380915	-0.088328767	-0.1626343616	0.0173388715	0.0486363018	-0.0227480586	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0780376315089625	1.3515256242199736e-05	0.0060898719315286	1.826621512923189e-10	0.0150857753216939	0.0115893195619634	0.0001343123279093	0.0002275806170566	-0.2120672524243119	-0.0094165303929472	8.867104464129852e-05	0.0449725195507968	-0.0010978969221034	0.0008123463181679	6.599065406409431e-07	1.2053776515641194e-06	-0.0018169592174561	-0.0006631770186293	4.3980375803817946e-07	3.301340797898683e-06	-0.0009849988771078	0.000293107909118	8.591224638752575e-08	9.702227879036268e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
900.3666779763131	-0.1716848375981499	0.0294756834611031	810660.1548101018	1112.6047653486144	1.241465788067444	1.5412373029419195	1237889.3638764452	857.8141226434284	0.1094465792355094	735845.0690065149	0.0119785537063546	906.0709886367504	660.2735425419961	1.155155	22.426796	0.1483412151445461	0.0783159221723184	-0.0024324543	0.1637305758	-0.0990554012	0.1093839299	0.0460512971	0.0124547473	0.0619542337	0.0821359489	-0.0968020275	0.0523551164	-0.0327342248	-0.0883972183	0.0857473728	0.1085773832	0.0702280941	-0.0095094911	0.0847839559	-0.1238650557	-0.0070231162	0.0139917369	-0.0848309622	-0.0225560589	-0.106949741	0.0711242523	-0.0763976865	-0.0423819398	-0.0672758789	0.0228270205	-0.0275219561	-0.0006750069	-0.0169082609	-0.1039859331	-0.0194168903	-0.1157533761	0.0844421717	-0.0070385742	0.0376968372	0.1669055933	-0.0388471677	0.1348913937	0.0811371093	-0.0226225589	0.1117263134	-0.1007888488	-0.130546365	-0.0593014109	-0.1046424289	-0.0801935748	-0.1338862179	0.0088538881	0.0635962544	0.0067906725	0.0211061193	0.0146007539	-0.0765854793	-0.0647673364	0.0193512533	-0.0609037225	0.032116324	-0.0576293138	-0.0251178754	-0.0700079007	0.0199373151	0.0310397018	0.1246299244	-0.0323431212	0.0877726788	0.0222787007	-0.1250960708	0.0677607993	0.0055167807	-0.0472831667	-0.0159320979	0.0481178937	-0.0324861369	0.0129055465	-0.1073464983	-0.0244206757	-0.1904289867	0.0798602832	0.1117500772	0.0825624981	0.0686922768	0.0275545678	-0.0776298223	-0.034547945	-0.0445311705	-0.0281512743	0.0566210823	0.0141336752	0.0259107376	0.0739704262	-0.0110913142	-0.1016612295	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.1107826945250707	-0.0327450630161082	0.0122728054062351	0.0010722391519288	-0.0165939409131254	-0.0316797162348193	0.0010036044207186	0.0002753588750282	-0.1657149370568333	0.0463523153674786	0.0021485371399261	0.0274614403637502	-0.0017098253470275	-0.000611928424924	3.744563972300898e-07	2.9235027173377104e-06	-0.0016811627273822	0.0001357964900738	1.8440686716390813e-08	2.8263081159391574e-06	-0.000981441381583	3.5574955247999647e-06	1.2655774408971775e-11	9.632271854835478e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
901.705821835537	1.3391438592238956	1.7933062756970686	813073.3891321012	1113.3923501068691	0.7875847582547522	0.6202897514351964	1239642.525276497	857.4974057648518	-0.3167168785765852	735301.8008934509	0.1003095811752954	905.6834548803477	657.8345937470467	1.161265	22.545408	0.0462611951031836	0.0236450884579238	-0.0332057556	-0.1245056301	-0.1093989364	0.0433841243	0.0511966329	0.0058317747	-0.0310702733	-0.0834225191	0.0423474093	0.1376738246	-0.0757791405	-0.0107257523	0.0350700647	-0.0288692046	0.0082326834	0.0022002206	0.0791766216	-0.0869752056	-0.1141138587	0.0972892521	0.0015465536	0.0845010969	0.1390621471	-0.0811447244	-0.0523097902	-0.0060580997	-0.0118690294	-0.102389065	-0.0398742985	-0.0716109995	0.0877325581	0.0226343745	-0.123862606	0.143694186	0.1018983853	-0.1067076154	-0.0815479936	0.1461957365	0.1455153549	-0.1158818721	-0.1114854361	-0.0547900303	-0.0366646756	-0.0471570587	0.1062820598	-0.0822440648	-0.1497826945	-0.0141152931	0.0439064908	-0.0986661055	-0.0001781837	-0.0149025776	-0.0224582174	-0.0070836629	0.1014425226	-0.003468586	-0.0252488832	-0.116580606	0.0127521834	0.0592624531	-0.0411622106	0.1092786336	-0.016227355	0.0768359314	0.0013236608	-0.0720954855	-0.0393598589	-0.1150167914	-0.0547945417	-0.1135214152	0.0286489497	-0.0439433621	0.0221771283	0.0117914846	0.0549131757	0.0937716283	0.0225860646	0.0444822801	0.0292825637	0.0998001848	0.0996491727	0.0335944975	-0.0360906938	-0.0101413173	-0.126128982	-0.0848617437	-0.0046912477	0.0325820721	0.0441551445	-0.0854122552	0.0293033812	-0.0318438035	-0.0731926513	-0.0874458836	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0934922629747774	0.0172904315502932	0.0087408032361449	0.0002989590231953	-0.0059578891875844	0.010636051725541	0.0001131255963083	3.549644357153511e-05	-0.1778274443190426	-0.0121125072622093	0.000146712832177	0.0316225999530421	-0.0018218197125255	-0.000111994365498	1.2542737903299651e-08	3.319027064946496e-06	-0.0016811191016672	4.36257149999137e-08	1.903203009253696e-15	2.826161433990334e-06	-0.0009690352814932	1.2406100089800015e-05	1.53911319438136e-10	9.390293767786054e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902.603427701393	0.8976058658560078	0.8056962904191134	814692.9476983037	1113.0802141297538	-0.3121359771153038	0.0974288682097254	1238947.5630871386	858.1506483222984	0.6532425574465606	736422.535215981	0.4267258388593229	907.7860809289492	662.6927783203125	1.207186	23.436939	0.1889957981187625	0.1267579574015316	-0.0179090321	-0.1249058436	0.0357272713	-0.0996511177	-0.017679207	0.0078491581	0.1778128804	-0.0668470157	0.0986872835	-0.0463854224	0.027570165	0.0398783994	-0.0293095639	-0.2140491299	-0.1724953558	0.0081445218	0.0160686401	0.0300211508	0.0792114952	0.0091481783	0.165885659	0.1321535196	-0.0405209857	0.0431772278	0.14454137	0.0075584878	0.0143382847	0.1522982598	-0.0641610621	0.0539276893	-0.051987963	0.0294080552	-0.162147941	0.0206517456	0.1067847509	-0.0147310268	0.2499156392	-0.0689334786	-0.0640000935	-0.0219971092	-0.0166198957	0.0672805323	0.1354122686	0.1255359552	-0.0177440673	0.0420424128	0.0008097465	0.0486125548	0.0769433952	0.0231164945	-0.0597388142	0.1799383343	0.1083688423	0.0063149353	0.072772232	0.1492729675	-0.0887407092	0.1153233048	0.2030619206	-0.1095547283	-0.0800622364	-0.0630428294	0.0430038501	0.0169736534	-0.1725263698	-0.0941767702	-0.0060484195	0.0443905715	-0.1046372258	0.164370704	-0.0534541486	0.0460562688	-0.0813715428	0.0776145163	-0.0892019491	0.1149214426	-0.0144276915	0.084279333	0.0185592016	-0.0844920648	0.0407704177	0.1900465288	-0.2725165614	0.0727501157	-0.0608276949	-0.0090681626	0.0285896965	0.1101694106	0.0017874837	-0.035736484	-0.0033312348	-0.1333126647	-0.054927467	0.0539700151	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0781021738731482	0.0153900891016292	0.0060999495637114	0.000236854842556	-0.0167065159149331	-0.0107486267273487	0.0001155329765238	0.0002791076740159	-0.2928352485261172	-0.1150078042070746	0.0132267950285328	0.0857524827793528	-0.0015777216504443	0.0002440980620812	5.9583863911797416e-08	2.489205606280686e-06	-0.0016827991750218	-1.6800733545999523e-06	2.822646476836738e-12	2.8318130634540505e-06	-0.0002578278552748	0.0007112074262183	5.058160031082007e-07	6.647520295560323e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
904.7929866746196	2.189558973226553	4.794168497236919	818650.3487355782	1110.0081706496906	-3.072043480063257	9.43745114339917	1232118.1389090726	859.271472143868	1.1208238215696156	738347.46284029	1.2562460389979175	907.7887072563173	678.1633374318769	1.077646	20.921978	0.1150812652540079	0.0533867279405765	-0.082570739	-0.0141975532	0.1091070518	-0.0349104325	0.0278751644	0.007825316	0.1104546686	-0.0100424868	-0.1150007708	-0.1026470823	0.0771811805	0.0276986674	0.0966669904	-0.202934381	0.0247512796	0.0930755523	-0.0303028502	0.0435656572	0.0261263414	-0.0576633192	0.1073592535	0.0995778965	-0.0073438592	0.0200145091	-0.1052029977	-0.077826512	-0.0532203126	-0.0616759976	0.1103968732	0.1108098663	-0.0328805712	-0.0375575429	0.0574525926	-0.0569025681	-0.0055108128	0.174810631	0.0268736476	-0.2756406096	-0.1000150709	-0.0334483889	-0.0476434466	0.0135894662	0.0092270008	-0.0031421609	-0.0201019282	-0.0389492431	0.0876372521	0.0267540351	-0.0903145696	0.0414015367	-0.0562630326	0.205879928	0.0849818778	0.0631485275	0.0630791929	-0.0381216805	-0.0706317026	-0.1545668637	-0.0147063654	0.0465582972	0.0021309541	-0.1141657235	-0.1075485285	-0.1770265947	0.0248906213	0.0067345627	-0.0909493247	-0.0264300356	0.0562688449	0.0062409348	-0.0359100694	0.0270193988	0.0010088875	0.0196606061	-0.0407955755	0.0439536772	0.0987428695	-0.070349916	-0.0872556559	-0.1636336077	0.1592798223	0.0992908108	-0.1380353334	0.0120665917	-0.0917411722	0.0371604689	-0.1135807364	0.1130234763	0.0538292156	0.0422288119	-0.0309170663	-0.0880901207	-0.0148539223	0.0567926379	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.044497605133742	0.0336045687394062	0.0019800368626384	0.0011292670401614	-0.0246277013576019	-0.0079211854426688	6.274517881714814e-05	0.0006065236741592	-0.3128288034002651	-0.0199935548741478	0.0003997422365055	0.0978618602368417	-0.0014318360482646	0.0001458856021797	2.128260892333372e-08	2.0501544691099857e-06	-0.0015642403306532	0.0001185588443685	1.40561995780179e-08	2.446847812042033e-06	-0.0010646225326822	-0.0008067946774074	6.509176514929109e-07	1.1334211370946622e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
