global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
987.4881726214584	0.1730258335147709	975132.8910672672	0.0299379390634812	954.1315197077664	-7.01465485312724	49.205382708501546	910366.9568998518	909.5314364665666	0.1279132984301441	0.0163618119152791	827247.433920936	917.913430957208	730.1004207524386	1.081566	20.404284	0.136527042672728	0.0743490369268911	0.0929485308	-0.1190569049	0.0591092417	0.0916002391	-0.0100206545	0.0926786413	0.0315470263	0.0450059654	0.0258371321	-0.0283116466	0.1240577019	-0.1020906594	-0.1000958338	0.059425748	0.0799499406	0.1241824763	-0.0320222376	-0.0232124229	-0.0035191951	-0.0006726768	0.0206761183	0.1067238308	0.1131413659	-0.0605084074	0.0303272187	-0.097429057	0.0492367342	-0.0123761994	0.0006672199	0.0714645224	-0.0862095107	0.0306253676	-0.0415488811	0.0142122788	-0.0053110729	0.2411202364	-0.0875346209	0.0435928556	0.1302936199	0.240583901	-0.0149692797	0.0629621816	-0.0401060217	0.0007892265	-0.0078431594	-0.0360511981	0.094438083	0.0246852319	0.0136777438	-0.0158346358	-0.0433142973	0.0545813847	0.0282344342	-0.0624268209	0.0986624155	-0.0327084913	-0.131040574	0.0654178386	-0.1478425607	-0.1079643691	0.1803998643	-0.1827172072	0.0697208984	0.0076674904	-0.0303024889	0.0199143722	-0.0112856063	-0.0805381507	-0.0473747295	0.0344547237	0.1149378291	0.0315226767	-0.0010609563	-0.0189387722	0.1359038031	0.1151079573	0.0811511716	0.0134640398	-0.074557736	0.0278192991	-0.0916515812	0.0131437487	0.0351526181	-0.0077342977	0.126137984	0.1530611721	-0.0076558592	0.069776513	0.0497886828	0.0170731658	0.0234373463	-0.1188817478	-0.0092053855	-0.096637681	0.0850861635	0.1027742261	0.0312917879	-0.1207823623	0.1363487968	-0.1452704862	0.0636146815	0.0241708336	-0.0757400314	-0.0188890602	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0025536857707919	0.016626219582534	0.0002764311776066	6.52131101594502e-06	-0.1014330484172774	0.065548980175194	0.0042966688020079	0.0102886633112217	-0.0971032981077826	0.0236337219844599	0.0094290505034088	0.0005585528148387	-0.0006970385147694	6.093745626819993e-05	3.7133735764387792e-09	4.858626910719312e-07	0.0004409395153401	0.0001878671631558	3.5294070992207976e-08	1.944276561883623e-07	0.0001746536966974	0.0003655577991868	1.3363250454629685e-07	3.050391377006739e-08	0.0	0.0	0.0
986.6912169628356	-0.7969556586227782	973559.5576316016	0.6351383218108662	956.3923492865129	2.2608295787464385	5.111350384134799	914686.3257737752	910.0038315027546	0.4723950361880042	0.2231570702150658	828106.9733496937	919.0201126475732	725.341832356453	1.067472	20.138391	0.075645334442401	0.0370127428672841	0.0397658657	-0.0838847809	0.0866566395	0.0960047038	-0.0745203135	-0.0426208962	-0.0124731076	-0.034145959	-0.1061729765	0.1419157083	0.0105555427	0.1200262545	-0.0789980182	0.1405002673	-0.019128003	-0.0379336644	-0.0513368462	-0.0767183494	0.0236204416	-0.0196171901	0.0410711221	0.098917928	0.1355755057	-0.004240785	-0.1610417917	-0.0197488446	0.0694759942	-0.0716057561	0.0133741631	0.0803932078	0.0361690342	0.0331377532	0.0498238983	-0.0594149194	-0.0135624223	-0.0386489577	0.0289618782	-0.0163022634	-0.0245786695	0.0176134323	0.1324272335	0.0785675916	-0.0058156116	-0.0577512963	-0.0941803812	-0.0795000266	-0.1113512177	0.0078597946	0.0019824851	-0.0491711888	-0.0807258213	0.0375798453	-0.0228780091	-0.0978924001	0.1588353806	0.1575790943	-0.0044660139	-0.0920778024	-0.0109557896	0.0140043944	0.0062585408	-0.0636390902	-0.0599403361	0.0084150729	0.0019914682	0.0177634389	-0.0376202533	0.0187365499	-0.0081684936	-0.0067946505	0.0303783843	-0.0276421558	-0.1002855394	-0.00975432	-0.0158214347	-0.0207321031	0.1404912594	-0.0675698864	-0.0084127566	-0.0497646977	-0.0581347016	0.0288563901	0.0192147854	0.0651773858	0.0876779754	0.1804708628	-0.0422667363	-0.0209179929	0.0032028852	0.0227891614	-0.1231160528	-0.0658153784	0.1242199575	-0.0026962704	-0.0733799985	-0.1420759087	0.1269780901	0.0379892543	-0.1168803708	-0.035665072	-0.0738218105	-0.0109965123	-0.0081557597	-0.1671908452	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0027984813095258	-0.0002447955387339	5.992485578402049e-08	7.831497639765238e-06	-0.1217207291324484	-0.0202876807151709	0.0004115899888007	0.0148159359005348	-0.0902117071614299	0.0068915909463527	0.0081381521089795	4.7494025771850606e-05	-0.000486985717831	0.0002100527969384	4.412217750164473e-08	2.3715508937137438e-07	-6.5102868205269e-05	-0.0005060423835453	2.560788939442784e-07	4.238383448552626e-09	0.0004229838610565	0.0002483301643591	6.166787053061762e-08	1.789153467142645e-07	0.0	0.0	0.0
985.2850037404388	-1.4062132223967865	970786.5385957966	1.977435626843554	958.3389563993974	1.9466071128845213	3.789279251932612	918413.555352686	908.9442182693332	-1.0596132334213737	1.122780204441698	826179.5919252492	918.0567275421528	715.9910504774614	1.120573	21.140175	0.0541940648323877	0.0338098524955809	0.1123290636	-0.0397118461	0.1462095267	0.0055387209	0.1059160475	-0.0516538792	-0.1282641541	0.0914080473	-0.1434304667	-0.0702489511	-0.0329115865	0.0105374894	-0.0597585751	-0.0214392827	0.1268443228	0.0114973192	0.0091721854	-0.095761452	-0.1128436159	0.1888094833	0.0317570853	0.0660441607	-0.0722379026	0.0390585568	-0.0082139466	0.0934510129	-0.0156486075	0.0909259238	0.0165963003	-0.0987310369	-0.1383503495	0.0668236788	-0.0681364534	-0.0558675914	0.1489525773	-0.1017671763	0.072372061	-0.1333163221	-0.0522806805	-0.0065982153	-0.0485943937	-0.0387042181	-0.0176156767	-0.1042466315	0.016105762	-0.0041398947	-0.1228623782	0.0068298757	-0.0533587621	0.048174354	-0.1346637731	-0.0649708641	0.0866171171	0.087430233	0.1263027594	-0.038007374	-0.035968026	-0.0247407299	-0.0156618615	0.0619749419	-0.0025523635	0.1677098475	0.1291791003	0.0911877361	-0.0925735094	-0.0411824388	0.142212821	-0.0271910164	0.1424748769	-0.059241285	-0.0786465201	0.0200645233	-0.1146089752	-0.0199675518	-0.0146050537	0.0706919458	0.1376404371	-0.0603539368	-0.0385847015	-0.0087235165	-0.1032065571	0.0079767653	0.0025090103	0.1182768007	0.0356164145	0.0924497608	-0.0990655656	-0.0408705099	0.0143947721	-0.0066916976	0.1522913437	-0.0025381751	-0.0243986988	-0.0036940849	0.0400237985	-0.05004967	0.0531770748	0.0474992215	0.0312919289	-0.0035553836	-0.0553424288	-0.0686126182	-0.0692227013	-0.0619162085	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0088714827922444	-0.0060730014827186	3.688134700910232e-05	7.87032069330885e-05	-0.1154060375061334	0.0063146916263149	3.9875330335452745e-05	0.013318553492867	-0.0911287159211156	-0.0009170087596857	0.0083044428654313	8.409050653403062e-07	-0.0007001141752188	-0.0002131284573878	4.54237393485033e-08	4.901598583423006e-07	0.0005388517135367	0.0006039545817419	3.647611368071167e-07	2.903611691814378e-07	0.0004236880812001	7.042201435999897e-07	4.959260106519903e-13	1.7951159015102253e-07	0.0	0.0	0.0
986.6461067926324	1.3611030521935843	973470.5400490586	1.852601518690692	955.1409539742904	-3.1980024251070063	10.227219510990292	912294.2419589176	909.01596780223	0.0717495328967743	0.0051479954709053	826310.0297194248	918.238428963172	715.8838282498447	1.005402	18.967417	0.0420591334164039	0.0258669885312616	0.1118739458	-0.0521166459	0.1065415428	0.1206337845	-0.1323218965	-0.0793015451	0.0388230951	0.0992594933	-0.0752417778	0.0728277392	-0.0638065076	0.0309343487	-0.0211488403	0.1797514361	0.040918846	-0.0737199078	-0.0631624431	-0.058560547	-0.0966898147	0.0526035152	0.1133752702	0.1121979488	0.0739217192	0.033172155	-0.1393676691	0.1127819358	0.1070456382	0.0089011941	-0.0253575772	0.0476660426	-0.0485576587	-0.0820946315	0.0082082128	-0.0223406377	0.1317257115	-0.0863198731	-0.0246431478	-0.0190910056	0.0200753282	0.0585370006	-0.051581794	-0.0353156096	-0.012747933	0.0494929999	-0.0353463583	0.086745458	-0.1019836282	-0.0197591056	0.2078581294	-0.0140986525	-0.0505672575	0.1068842386	0.0137866889	0.0309750359	0.1889757607	0.0774515817	-0.0272448176	-0.0446316524	0.016761265	-0.0164961782	-0.0980471715	-0.0311734656	0.0761456368	0.0592674683	0.0648705876	-0.0092790689	0.1941954137	-0.0359089695	0.0280626564	0.1055571345	-0.154670433	-0.016220091	-0.2076173136	-0.0826934158	-0.0552320352	-0.0683961175	0.0264129049	-0.0568437766	-0.0881305014	0.0476019501	-0.1044493425	-0.0088020771	-0.0172246379	0.1045569821	0.060785451	0.0743070546	-0.1055579285	-0.035491024	0.0323849352	0.0893484433	-0.0615955315	-0.0610592539	0.0766139859	0.074249997	0.0342241157	0.0105351405	-0.0779393984	0.0095017341	-0.1058257863	0.0386149305	-0.0881675411	-0.0300797393	0.0296514703	0.1485769734	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.031537920796012	-0.0226664380037676	0.0005137674117786	0.0009946404481355	-0.11154477367009	0.0038612638360434	1.490935841153663e-05	0.0124422365331116	-0.1024592237935735	-0.0113305078724579	0.0104978925403815	0.0001283804086478	-0.0007581197556193	-5.8005580400499984e-05	3.3646473575988678e-09	5.747455638602672e-07	0.0005648389738199	2.598726028319993e-05	6.753376970267806e-10	3.190430663459176e-07	0.0004237137145991	2.5633398999984694e-08	6.570711442924164e-16	1.7953331193936757e-07	0.0	0.0	0.0
986.7925341081296	0.1464273154972488	973759.5053715442	0.0214409587237308	957.1527894626964	2.011835488406064	4.047482032410064	916141.4623762209	910.476146051061	1.4601782488310846	2.1321205183594127	828966.812527993	919.4343824426836	720.2198460573138	1.011378	19.080162	0.0791741141572347	0.043821488769837	0.0835234046	-0.0105731771	0.0272334352	0.038327042	0.0340738052	0.0322271449	-0.103876419	0.0619383502	-0.0494411086	0.0216152481	0.0296682968	-0.0123962061	-0.0105066539	-0.0039878016	0.0890717024	0.0163292718	0.0913987169	-0.0710723676	-0.0225157997	0.0704929338	-0.0332714337	0.0236554888	0.0147976645	-0.0206046468	-0.0020149304	-0.0203007132	0.0637610747	0.1196942525	0.0580136552	-0.0989643195	-0.157450151	-0.0326999631	-0.0940780377	-0.0571026821	-0.0856735799	-0.0886556411	-0.0015446649	-0.0338753618	-0.0250053449	-0.081042583	0.0927164862	-0.2634611147	0.0007572398	0.0809934775	-0.1371654076	0.0791819699	-0.0904559943	0.0245586376	-0.0785887703	0.0812807443	-0.080069782	-0.0163081601	0.0204724118	-0.0211335724	0.0351002842	0.0068366427	-0.0431941075	-0.0317421129	-0.0644340364	0.0382852723	-0.0474889511	0.1746912868	0.0514852651	0.0405513513	-0.1103529346	-0.0747272831	0.0781832843	-0.1506201009	-0.054051294	-0.1352518344	0.1002527856	-0.0258038475	-0.0352384283	-0.0245685258	-0.0338933901	-0.0127195018	-0.0234657744	0.1154431844	-0.003484747	-0.0336336336	-0.0753326815	-0.0140235844	-0.0150460167	0.0505482555	-0.0004652226	-0.026018417	-0.0727108514	-0.0760811557	-0.0098835074	-0.0383816671	0.058981705	0.0153168462	-0.0448934441	0.1069394261	0.0493778393	0.0287826614	0.0762563674	-0.0640729932	-0.0126269623	0.0051165853	-0.09418328	-0.0157833957	-0.0116043648	0.0629269437	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0246431665017041	0.0068947542943079	4.753763677887728e-05	0.0006072856552307	-0.0791083554617699	0.03243641820832	0.001052121226185	0.0062581319038657	-0.0862803197270167	0.0161789040665567	0.0074442935721962	0.0002617569367948	-0.0007582196988838	-9.994326449996959e-08	9.98865611891088e-15	5.748971117754403e-07	0.0010378398141206	0.0004730008403007	2.2372979492516835e-07	1.0771114797738815e-06	0.0004238936827949	1.7996819580000815e-07	3.238855149951006e-14	1.796858543134233e-07	0.0	0.0	0.0
986.0577460110444	-0.734788097085243	972309.8784683814	0.5399135476181525	947.7083494013006	-9.44444006139588	89.19744807329943	898151.1155249375	911.619088483368	1.1429424323069952	1.3063174035678304	831049.3624872469	919.5733368490172	721.5621304043857	0.988232	18.643501	0.1409639707917175	0.0785849817234636	0.0418872656	0.056095895	-0.1060150764	-0.0048159062	-0.0501248079	-0.0272877432	0.0118349819	0.0452993764	0.0846341785	-0.0643886641	-0.1546174364	0.0447006221	-0.0003494172	0.0585430627	0.0775411408	0.0741696092	0.0869737836	0.0542370372	0.0520381674	-0.0304866557	-0.0440286402	0.0057856469	-0.1388334895	0.0551098895	-0.022667628	-0.1516416741	0.2211776794	-0.0904638855	0.0586293379	0.0066028758	0.0832426123	0.0498899569	0.0744543015	-0.1735168472	-0.1114129327	-0.0647149627	0.0793728748	0.0233577934	-0.0020836814	-0.1027738513	-0.0175514946	0.1340777479	0.0704646362	0.0440954539	-0.0940964053	-0.0150397208	0.091397766	0.0482073722	-0.0175763019	0.0688909504	0.0732821348	-0.0461918628	-0.0149312824	-0.0225072789	-0.0157535627	-0.0212093042	0.1380474201	0.0112996622	-0.1419985062	0.0563417251	-0.2110559271	-0.086365492	-0.161488469	0.0862115664	-0.0084953441	0.1443781154	0.052503872	0.0813161712	-0.1099239216	-0.1074780284	0.0897169719	-0.0820218441	-0.0450076594	0.1563579713	0.0729172676	0.05402349	0.0533686822	-0.0151124729	-0.0330602575	0.0077914405	-0.033876132	-0.0223290684	-0.003107443	-0.0663658627	-0.0405276272	-0.0859391246	-0.0192920916	-0.092299307	-0.0369261597	0.0403140839	-0.0243656015	-0.1193382413	-0.0612930706	-0.0005814933	0.0673036385	-0.0087061081	-0.0325467507	0.039252518	-0.1124073558	0.0970501493	-0.0280904928	-0.0003203019	0.1183299907	0.1337695407	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0117406342106107	0.0129025322910933	0.0001664753395227	0.0001378424916673	-0.0214893591722074	0.0576189962895625	0.0033199487334166	0.0004617925576321	-0.0499483111163812	0.0363320086106355	0.0024948337833788	0.0013200148496832	-8.971683561727643e-05	0.0006685028632665	4.468960781955403e-07	8.0491105931774e-09	0.0010249815215566	-1.285829256399986e-05	1.6533568766141408e-10	1.0505871195324832e-06	0.0004230461666169	-8.475161779999746e-07	7.182836719716847e-13	1.7896805908925395e-07	0.0	0.0	0.0
986.6353502882554	0.5776042772109804	973449.3144384284	0.3336267010524191	951.7232534668664	4.014904065565816	16.119454655696913	905777.1511895572	910.5785733644958	-1.0405151188722357	1.0826717126017027	829153.3382705204	919.3413468924828	717.8441955982555	1.074099	20.263411	0.1755498846319449	0.0912415817417116	0.0724734728	-0.0291067825	-0.0309180856	0.1068854121	0.1033631552	-0.0119050307	-0.0997723187	0.0061117901	0.1135061971	0.0538349169	0.0798028264	0.0751768024	0.0323956737	-0.080519671	-0.0520948741	0.0541058086	0.0758374718	-0.0348062887	-0.0429166763	0.0861546216	-0.0727485027	-0.0708220899	0.0019278504	0.0496587562	-0.1571456438	0.021824413	-0.0730074637	0.0503633974	0.073707851	0.0618593699	-0.0179007773	-0.0412232428	-0.0993898923	0.0382109818	0.0807942074	0.1080682643	0.0494313828	-0.0913093148	0.0141196263	-0.1067845599	-0.0368224294	0.0308398915	0.0562414421	-0.0668679806	0.0545360905	-0.1142494787	0.1233724499	0.0002840448	-0.0961161188	0.1044787029	-0.0210712144	-0.0109289295	0.0998761309	-0.0299988241	0.0112584076	0.0418631151	0.0669867125	-0.0360465452	0.0195482279	0.0293366896	0.122558803	0.099969042	0.0324488467	-0.0632217845	0.0591365477	0.1060589725	0.0935663726	-0.0200999307	0.0191397684	0.0337289718	-0.1252719838	0.0924931036	0.1198936536	-0.0023517564	-0.051270996	-0.0486549993	-0.0287452523	0.0493953473	0.0022782829	-0.0170278304	-0.0894559765	0.0329170839	0.0767738075	0.0100350697	-0.0064647462	-0.0790556768	-0.0596165842	-0.0292445874	-0.0393456342	-0.2333674664	0.1035488605	-0.1100835106	-0.0379725938	0.0034839007	0.061638554	-0.0521260319	-0.1003264511	-0.1656715116	-0.0474485536	-0.0187872708	-0.0529369293	0.0394201027	-0.0416273292	-0.0584508021	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0307412752162008	-0.01900064100559	0.0003610243586233	0.0009450260019182	-0.0787573735050415	-0.0572680143328341	0.0032796254656256	0.0062027238814126	-0.1141397856701758	-0.0641914745537945	0.0130278906728336	0.0041205454053904	-0.0003293133485355	-0.0002395965129182	5.7406489002572484e-08	1.0844728152366373e-07	0.0008648807170172	-0.0001601008045394	2.5632267614163195e-08	7.48018654668186e-07	0.0007251439439538	0.0003020977773369	9.126306707189522e-08	5.258337394528719e-07	0.0	0.0	0.0
987.1368898914208	0.5015396031653836	974439.239384507	0.2515419735432904	951.2731016332452	-0.4501518336211347	0.2026366733124698	904920.5138909344	911.3004433555676	0.7218699910717987	0.5210962840099987	830468.4980600541	920.2225386865028	725.0186674961899	1.031891	19.467138	0.2637219512019886	0.1269757010402865	0.0416221828	-0.0442446441	-0.1339569696	0.0382771939	0.176444821	-0.0779011542	-0.0833703067	0.0977853288	0.0453424587	-0.1084917778	0.0154502789	0.2042947017	0.1598544125	0.0057002616	0.0263470941	0.0004055812	0.1047806242	-0.0113102582	-0.1263553788	-0.0172161349	-0.1709087811	0.0406486084	-0.0476158921	0.1490811091	0.0841542086	-0.0017819847	0.030550306	0.015713739	-0.1618751887	-0.1643087116	0.2307240102	0.0289634717	-0.0383592747	0.0199030565	0.0277781999	0.0723480674	0.0061157051	-0.0226130492	-0.0662452608	-0.1097883461	-0.0937485124	-0.0046608233	-0.0224114438	0.0216215788	0.0075739955	0.1553057454	0.0426969252	0.1135363518	0.0286221155	0.1442242725	0.014004049	0.0924754692	0.0747535288	-0.0452353759	-0.0030187696	-0.0765207322	0.1667827574	0.1250908665	0.1239535855	-0.0102922709	-0.1316960683	0.1086096251	-0.0096996213	0.0593887521	0.1508983216	0.0415858561	0.0343267593	0.1408094156	0.1434866885	-0.0662133478	-0.0121584043	0.1640682353	0.0571694012	0.1512109686	0.0517857276	0.0105194176	-0.1126895008	-0.0564539497	-0.1224774992	0.0260300732	-0.0816153035	0.0964388625	0.1745458595	-0.0074431962	-0.0813059902	-0.0945450729	-0.0606883482	0.0008030285	0.0521672029	-0.1536320256	0.1910386399	-0.1689516627	0.1004750628	-0.0101745831	0.1857707892	-0.1839905884	-0.2002671192	-0.033448823	-0.0665255636	0.0136494436	-0.0760409028	0.1551896212	0.0092845826	0.0347657258	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0319242572051194	-0.0011829819889185	1.3994463861058052e-06	0.0010191581980986	-0.1048660436778163	-0.0261086701727747	0.0006816626581907	0.0109968871166376	-0.169825746454876	-0.0556859607847002	0.0288407841589558	0.0031009262285151	0.0014006905428432	0.0017300038913787	2.992913464185445e-06	1.9619339968103787e-06	-0.0002619619289367	-0.0011268426459539	1.2697743487403864e-06	6.862405221223666e-08	0.0014831841717331	0.0007580402277793	5.746249869316929e-07	2.1998352872796016e-06	0.0	0.0	0.0
987.6597074925016	0.5228176010808738	975471.697804174	0.2733382439999597	958.0590818578548	6.785980224609602	46.04952760879259	917877.2043303158	911.0967658862731	-0.2036774692944618	0.0414845114981964	830097.3168084264	920.0412900256708	723.0528234192819	1.149348	21.683033	0.251850426588383	0.1264618404705124	0.0396107486	-0.0190092777	-0.0954830217	-0.0342792434	-0.0034712784	-0.0742579135	-0.0749329009	-0.1112256103	0.1175530593	0.1411743376	0.0352868589	0.1168277972	0.0100525055	-0.0382517795	0.0360713039	-0.0847681747	0.0792050084	0.0911023219	-0.0067663788	-0.0018057675	-0.0576275328	-0.125863305	0.0145379267	-0.0019083617	-0.1350293226	0.0653665152	-0.0596698818	0.0162033175	-0.0934326917	0.0807853602	-0.0868024999	0.1943621485	0.0730073533	-0.0237669134	-0.0245321536	0.0211903008	0.0723667002	0.0289442779	0.1227640941	0.0779792184	-0.0942941605	0.0971033297	0.0512007678	0.0674689689	0.0363111908	0.073338054	0.0424126351	0.0021906581	0.1577950808	0.0755437467	0.0986282614	-0.0207838294	0.0728266843	-0.0530175815	-0.0555319736	0.1259559511	0.0426947708	-0.1195973224	0.0183651163	-0.0492082431	0.159338022	0.0203343976	0.0126778822	0.0759975608	0.0546684403	-0.0016842956	0.0219939984	0.0779506437	0.0087925458	0.0339804106	-0.0930490277	-0.1097182267	0.0117081836	-0.035665702	0.0412989316	0.0564506449	-0.0427872565	-0.1189118356	0.0605031977	0.0833753531	-0.0413058851	0.023423951	0.073126853	-0.0801431306	-0.0842270712	-0.0150713401	-0.0062118512	0.045402201	-0.0404483386	-0.1450360257	-0.0043889111	-0.105037569	-0.0290675301	-0.0057154372	-0.071696827	-0.0419570775	0.027567397	-0.1392692363	-0.0319222652	0.0722356092	-0.1263912499	-0.0109198151	0.1190171788	-0.0317524764	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0008488998618219	0.0310753573432975	0.0009656778340136	7.20630975401241e-07	-0.07053532432829	0.0343307193495262	0.0011785982910559	0.004975231978097	-0.0759184198772686	0.0939073265776073	0.0057636064766612	0.0088185859849534	7.31269242208643e-05	-0.0013275636186223	1.7624251614896303e-06	5.347547046004031e-09	-0.0002639645250896	-2.0025961529000205e-06	4.010391351609962e-12	6.967727050577807e-08	0.0009620099201493	-0.0005211742515838	2.716226005139341e-07	9.254630864656624e-07	0.0	0.0	0.0
985.4731955335284	-2.186511958973256	971157.419115064	4.780834546733065	954.9699676687068	-3.089114189148063	9.542626473595892	911967.6391491708	910.5321915237992	-0.5645743624739907	0.3187442107629131	829068.8718011325	919.3654458274176	714.8975655678547	1.027139	19.377489	0.1252492880614438	0.0749640694892864	0.0849622206	-0.0298636573	0.0100336316	-0.0739428318	0.1348876197	-0.0859347162	-0.148847106	-0.0276494187	-0.0290505028	0.018846036	-0.0920112351	0.0791839277	-0.0299693253	-0.0277589735	-0.0580558959	0.0092198613	0.052489269	-0.0465186151	-0.0387640818	0.0985965897	-0.0535507032	-0.0287620225	-0.0296365525	0.09039257	0.0162670847	-0.0036894066	-0.1199288281	-0.1680155548	0.0114831267	-0.0488658231	-0.0066138241	0.1340677493	0.0322598036	-0.0596536486	0.0081803744	0.1135281733	-0.0859492501	0.0388148236	0.0377397219	-0.0728331823	-0.0542508639	-0.0034628098	-0.1259090612	-0.0995935046	0.0542246425	0.1320009037	-0.0937789158	-0.1869456283	-0.0682101348	0.0852154676	-0.0524181042	-0.0671509401	0.0812840146	0.0634840592	0.0172133269	0.0270220602	0.0610864249	0.0211732775	0.0542221669	0.1212011612	0.0876105603	-0.0295588028	0.0394445529	0.0455397033	-0.0271392751	-0.0047114176	-0.066603614	0.210182152	0.1042055125	0.0363043885	0.0971879585	-0.0167171687	0.0420995179	-0.0424692084	0.0092059872	0.1130864261	-0.1639513571	0.0785990837	-0.1751258383	0.0792909014	-0.0652617953	0.0059196233	0.045678623	0.0181334653	-0.0938033309	0.0470118558	-0.0630144508	0.0584977843	-0.018763974	-0.1523003986	0.1850635975	-0.0340319773	-0.0791829554	-0.0625903916	-0.0922653791	0.07147801	-0.0244346832	-0.0239241192	0.0033688388	0.1356496404	-0.0260410219	0.0164541172	0.0042942974	-0.1027304354	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0303637775106864	0.0312126773725083	0.0009742312287602	0.0009219589847184	-0.1052008516090126	-0.0346655272807226	0.0012016987816505	0.0110672191792614	-0.0727567530497239	0.0031616668275447	0.0052935451143385	9.99613712839661e-06	-0.0010498726802652	-0.001122999604486	1.2611281116758568e-06	1.1022326447672349e-06	-0.0002650052056167	-1.0406805271000075e-06	1.08301595948515e-12	7.022775900394946e-08	0.0009618618735491	-1.480466001999893e-07	2.1917795830775476e-14	9.251782637873848e-07	0.0	0.0	0.0
