global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
984.9965023862816	1.6693253763611438	2.7866472121632744	970218.109713208	1016.4099096780296	-1.3311202919087464	1033089.1044917004	1.7718812315312262	926.5572230787162	0.5517133230185891	858508.2876393419	0.304387590796214	929.1568456818223	771.065925786943	0.986949	14.641495	0.0710768232307439	0.0361249839921929	0.0959823964	0.0121403378	-0.1208076162	-0.0584602903	0.0057945313	-0.0124390742	0.1166993991	-0.0411673984	-0.0574528293	0.1026454279	0.0845935123	-0.0421975219	-0.0317424795	-0.0731317024	-0.036031929	-0.077096481	0.0515869951	-0.035956983	-0.063205117	0.0205434603	0.0105989165	0.011165684	0.0573431097	-0.0824232056	-0.0287651219	0.0628983414	-0.049518155	-0.0747168914	-0.0092028512	-0.0788482776	-0.108474095	0.1124974764	0.1159654162	-0.0285061953	0.0120159678	0.000314033	0.1047494289	0.0485256377	-0.100529894	0.1464586881	0.0705176756	0.1674026226	0.0024565975	0.0293468666	-0.1294386754	0.028043073	-0.0665761475	-0.0706288576	-0.2149397157	0.022198571	-0.063651946	0.0077351664	-0.0433144946	-0.1163612889	0.0324164013	0.065869591	0.0674207423	-0.0389276903	-0.0101789773	-0.0117633937	0.0136873114	0.0787138398	0.0466288255	-0.038006497	-0.0680497939	0.0506154345	-0.0100317078	-0.0424175473	0.0078328954	-0.0932787255	-0.1860789195	-0.0002572586	-0.0628396364	-0.0078900168	0.0322486771	-0.0434676959	-0.0320801111	0.0001035784	0.0560429993	-0.0544727699	-0.02697624	0.204336	0.0237000236	0.1838947401	0.0202877133	0.0230905888	-0.0782578542	0.0164288396	0.0739316467	0.0061512223	-0.0296992483	0.0347508058	0.0998952213	-0.1527623943	-0.0869033262	-0.0020631137	0.1418153872	-0.0640328278	0.0172498347	0.0270807447	0.032043519	-0.0009704945	-0.0210901656	-0.0487468954	-0.0809754901	-0.1266796445	0.0763068982	-0.079815288	-0.0331162475	0.0741773846	0.1091829923	0.0555787436	-0.0151740128	-0.0812449131	-0.0092486930937667	-0.0142196088484638	0.0002021972758033	8.553832394268785e-05	-0.0316691779487854	-0.0299386102272336	0.0010029368319518	0.0008963203823382	-0.0201229193328345	-0.0043436687200824	0.0004049318824757	1.886745794982313e-05	-5.100616349494136e-05	0.0001529943730258	2.3407278177575585e-08	2.601628714472688e-09	-0.0001339976985843	-0.0001854955301007	3.440859168736873e-08	1.7955383225888918e-08	-9.200348058747954e-05	-0.0001130088055726	1.2770990136954948e-08	8.464640440210725e-09	0.0	0.0
984.816048568325	-0.1804538179566179	0.0325635804151202	969862.6495177294	1019.184110201322	2.774200523292393	1038736.2504868604	7.696188543435787	925.9133308594486	-0.6438922192676273	857315.4962632387	0.4145971900333902	928.6534566975092	780.7787431920241	0.8684039999999998	12.882868	0.0446069198617191	0.021565105450144	0.0999171341	0.0268142842	-0.123187225	0.0300266478	0.0966980128	-0.0638622786	0.1200620186	-0.0515239269	-0.0689345877	0.0533227309	0.0639338784	-0.0025828772	-0.0073821787	-0.0870724056	-0.0486622701	-0.0821417792	-0.0402479687	-0.0336659791	-0.0955942792	-0.0648580815	0.1224826653	0.0966051748	0.0975204841	0.0494701634	0.1028701969	0.0803372717	-0.1512446936	0.0684348534	0.0027939571	0.0853476074	0.2088400364	0.191273304	-0.0777142316	0.0081849039	0.0321590424	0.0483059783	0.1122885166	0.0880758513	0.0753732291	0.1950488398	-0.0493199166	-0.0344053054	0.0843712345	0.1840626038	-0.0391407155	-0.0036507531	-0.1168745369	0.1025652379	-0.0001972551	0.0842070251	-0.0856251932	0.0039432642	-0.0015985794	-0.0935353154	-0.0518154473	0.1127915478	0.1564605247	-0.0049050518	-0.010387239	-0.0713055755	-0.0318047443	0.0129706717	0.1794319605	-0.0625009137	0.0994712595	-0.0354071033	-0.1364578247	-0.0249182883	-0.0881258539	0.1670378332	-0.1189693002	0.0489979783	0.1371223347	-0.0190358496	0.0410034009	0.0624689777	0.0210845213	0.0555662375	-0.0035305691	-0.1138445624	-0.0600148045	0.0683371678	-0.0839554377	0.1122088585	0.042909667	0.0446656501	-0.1058656502	0.0184955063	0.0475529428	-0.0157257651	-0.0859540516	0.0146866215	0.1127501204	-0.1280289866	-0.012568256	0.0086464639	0.1048227197	0.0091549792	-0.0129348224	0.0530044548	0.0678480551	0.0041719869	-0.0393970782	-0.0482786236	-0.1075277421	-0.1948997764	0.035329996	-0.0749588062	0.0415650722	0.0745741278	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	0.0067778406252472	0.0160265337190139	0.0002568497830466	4.593912354125136e-05	-0.0308791807293147	0.0007899972194706	0.0009535238025136	6.240956067714305e-07	-0.0158828058019082	0.0042401135309263	0.0002522635201411	1.7978562755144293e-05	0.0001339996115181	0.000185005775013	3.4227136788176085e-08	1.795589588700172e-08	4.100129541484421e-05	0.0001749989939991	3.0624647900712523e-08	1.6811062256953248e-09	1.899725824649904e-05	0.0001110007388339	1.2321164021689122e-08	3.6089582088417564e-10	0.0	0.0
983.8711286561856	-0.944919912139312	0.8928736403573654	968002.3978031966	1018.6719765715546	-0.5121336297673906	1037692.595852198	0.2622808547387227	925.9239199075354	0.0105890480867856	857335.1054569359	0.0001121279393842	928.8167173162708	778.0580403284373	0.8661419999999999	12.849303	0.0403675657747696	0.0207732143302845	0.1052141935	0.0113925951	-0.034129834	0.0024110714	0.0828940638	-0.0202244167	0.1304404076	0.0216999516	-0.1132040489	-0.0397808795	-0.0467694847	-0.0630982162	-0.0187454462	-0.067689866	-0.076571488	-0.0237786956	-0.0273816595	0.0654970796	-0.096472578	0.0335177818	0.1826943607	-0.00759514	0.0625391891	0.0805384321	-0.0582460813	-0.0433421192	0.0015394091	0.1278010232	-0.0260064983	0.0919055464	0.0350432193	-0.2815867215	0.0301863566	0.1058318253	0.0448269146	0.0792560205	-0.1711713069	0.0011094175	-0.0304704048	0.1466690232	0.0951469516	-0.1028357956	0.1349222118	-0.0368401618	0.0323405033	-0.0338007489	-0.0362648037	0.0476100659	-0.0806038838	-0.0804956011	-0.0880790939	-0.0428983015	0.03097051	-0.0608756021	-0.0716945177	0.0100458003	0.1388478927	-0.045260271	0.066843631	-0.082267294	-0.0433714135	-0.1645879427	-0.0216035848	0.0083724995	0.097042465	-0.1746213219	-0.0562989802	-0.0103334443	-0.0988223821	0.0078477174	0.0744802556	-0.0231638933	0.0765594565	-0.0190550921	0.0298287364	0.1849749552	-0.2372240324	-0.1099198242	-0.0245440435	0.2428272506	0.0077189069	-0.0416783176	0.0846843717	0.0929521315	0.0159975481	0.0465552065	-0.0856259852	0.0593935173	0.0058185982	-0.0166633224	-0.1260463086	-0.016410083	0.0558472702	-0.1071468274	0.0485793047	-0.0673906793	0.0290877609	-0.0225131592	-0.0253108618	0.0932211173	0.0508931592	0.0399895094	-0.0722167663	-0.0244649936	-0.0381002318	-0.1420544617	0.0120086509	-0.0126309474	0.0840718097	0.0918421494	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	0.0068371789430443	5.933831779710019e-05	3.521035958989657e-09	4.674701589920837e-05	-0.0159196220872814	0.0149595586420333	0.0002534343674018	0.0002237883947644	-0.0081840556527339	0.0076987501491742	6.697876692704571e-05	5.927075385941128e-05	0.0001369911718659	2.9915603477999927e-06	8.949433314529214e-12	1.8766581169192552e-08	-8.701399826005485e-05	-0.0001280152936748	1.638791541467065e-08	7.571435893200829e-09	-0.0002029942610461	-0.0002219915192925	4.928023463783637e-08	4.1206670017652193e-08	0.0	0.0
984.6236621473672	0.7525334911815662	0.5663066553499164	969483.7560604928	1012.7950521196638	-5.876924451890886	1025753.8175980723	34.53824101323299	926.8473108590368	0.9233909515014602	859045.937646628	0.8526508493147721	929.4145210221732	769.0443698766873	0.913783	13.556068	0.0276566652477917	0.0169001777006638	0.0525523815	-0.0578332649	-0.0061164615	-0.0071919565	-0.0133949148	0.061964934	0.0826379108	-0.0363338802	-0.0276516249	-0.0313916546	-0.0399754133	-0.0613985478	-0.0432290654	-0.0648710003	0.0044997472	-0.0444965522	0.0231598138	0.015154006	0.0263758385	-0.138633404	0.078852356	0.0221093657	0.1453302741	-0.0219911286	0.1243479459	-0.0584589928	0.0695269407	-0.0223412705	0.0268845057	0.0237299157	0.1438550214	0.0350984221	0.0579459088	-0.0431954203	-0.0899611063	-0.0561806384	-0.2650639891	-0.0315156261	0.1347180724	0.0930916863	-0.0192127905	-0.0950922915	0.0786328268	-0.026594416	-0.0629597231	0.0044958935	-0.1175709796	-0.0419319705	-0.0432806385	-0.094772603	-0.0770059184	0.0121453917	-0.0359395778	-0.0381339253	-0.0123456619	0.0197257953	0.0803054375	0.058861118	0.0306402785	-0.056724939	-0.1517766461	-0.026428754	0.0462255675	0.1056048342	-0.060376125	-0.0732244337	-0.0420450889	0.0486366564	-0.0470867236	0.0763538814	0.1183245732	0.1646796084	0.1527740636	0.0868192739	-0.0029119136	-0.0524639803	-0.0176970192	-0.0497657985	0.2515554781	0.0982914639	-0.0022553955	0.0112122495	-0.0113605852	0.0579593707	-0.0983424279	0.0288654814	-0.0257769868	0.0343992513	-0.0091390582	0.0118012359	-0.1280124473	0.0132835261	0.1242769239	0.0048666453	0.0493442162	-0.1276987777	0.0524037548	-0.0440991204	0.0160512054	0.0758287008	0.0539662287	0.083224768	-0.0517439873	-0.0486028358	0.115079475	-0.0060840323	0.0690224673	-0.0890710949	-0.0283390269	-0.0377363724	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.0068373249383881	1.4599534380044246e-07	2.1314640411409384e-14	4.674901231310384e-05	-0.0155090685936158	0.0004105534936655	0.0002405312086414	1.6855417116102906e-07	-0.0076893275695937	0.0004947280831402	5.912575847251375e-05	2.447558762475778e-07	0.0002180030391146	8.101186724869999e-05	6.56292263512099e-09	4.752532506320181e-08	-0.0003189978494173	-0.0002319838511572	5.3816507197746886e-08	1.0175962793286241e-07	1.9034774060796967e-05	0.0002220290351068	4.92968924304997e-08	3.62322623545589e-10	0.0	0.0
984.9677866411198	0.344124493752588	0.1184216672004749	970161.5407207065	1016.8321893712975	4.037137251633794	1033947.7013416264	16.298477188529265	926.8282551593092	-0.0190556997276871	859010.6145616495	0.0003631196921117	929.4970677626442	773.625239875716	0.922984	13.692563	0.0325479713794324	0.0229849535474453	0.0464695187	-0.0497998199	-0.013910174	0.050312904	0.0635328112	0.0112137766	0.0829806688	-0.0716748117	0.0370167751	-0.0821662373	-0.0795685295	-0.0520731058	-0.0664559299	-0.0643717883	0.0116835021	0.0677624119	-0.0269559411	0.0431883973	0.073365521	-0.0434911361	-0.0299635158	0.0414501929	0.0521653144	-0.1653390564	-0.0028276232	0.1432528149	-0.0277279504	0.0134460541	0.0451088855	0.0376842836	-0.0099469679	0.1482897098	-0.0264524561	-0.1272510485	0.1228047703	-0.1476197394	-0.1374428355	0.0748281925	-0.0069135954	0.0431331701	-0.1626025055	0.0341310767	-0.0447781148	-0.0617442423	0.2300569707	0.0352204484	-0.0310510236	-0.0538826862	-0.0146657986	-0.0264959861	-0.0788576879	-0.0351052147	-0.0129789764	0.0527163379	0.04285346	-0.0293447977	0.0439515614	0.0284393477	-0.0265797297	-0.054501406	-0.1482475528	0.012397461	0.0344210369	-0.0815128549	-0.0263279287	0.0228910121	-0.1051033129	-0.1013559743	-0.0770816963	0.0222321788	0.0134736617	0.0326083586	0.0491647358	0.0883696576	-0.163426597	0.0074499457	0.0646810187	0.1035018944	0.1099820517	-0.0705681686	0.1561069332	0.120996087	0.0286905006	-0.0049776275	0.1422605305	0.0213326206	0.0766374184	0.0657688467	-0.0100469118	0.0203326424	-0.1347111134	0.0473268178	0.1643623285	-0.0084573512	0.0667060471	-0.1290230083	-0.0145217391	0.0601584479	-0.0378293604	0.0421102872	0.0008001112	0.0098229598	0.052868986	-0.0291135033	0.1754160298	0.0454930028	0.0343913622	-0.0116423037	0.0950418901	-0.0144018399	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.01796679619342	0.0111294712550318	0.0001238651304165	0.0003228057654558	-0.0155330564751494	-2.3987881533600944e-05	0.0002412758434601	5.75418460470073e-10	-0.0071502287714366	0.000539098798157	5.112577148387975e-05	2.9062751417442906e-07	0.0002059384375701	-1.20646015445e-05	1.4555461042755179e-10	4.2410640068813975e-08	-0.0003190394670462	-4.1617628900004425e-08	1.7320270352584837e-15	1.0178618153312337e-07	-0.00038596727566	-0.0004050020497207	1.640266602780469e-07	1.4897073788040246e-07	0.0	0.0
983.5771919400812	-1.3905947010385944	1.9337536225566176	967424.0925047352	1015.0867930401812	-1.7453963311163534	1030401.1974045996	3.046408352674427	927.168095094612	0.339839935302848	859640.6765613714	0.1154911816266439	929.3388042802976	768.5917758778651	0.921767	13.674513	0.0601907258586894	0.0316515569757581	0.0585980463	-0.0449445925	0.0846896236	0.0118200877	0.0830022533	0.0324067055	0.0712081721	0.0115351539	0.121757476	-0.1085325052	-0.0205850492	-0.0634946448	-0.0888364502	-0.0728790407	0.0372374024	0.162081158	0.0322582111	0.1376989778	-0.0549842238	0.0510651	-0.1073652184	0.1345031641	0.0803953164	-0.1252050853	-0.050625152	0.1295151217	0.0388353495	-0.0614103699	0.0215314861	-0.0163451403	0.0673368481	0.0222767105	-0.0782861487	0.0933708731	0.0144904388	0.0465882839	-0.0011897973	0.0087693079	0.1049766609	0.1384908659	0.0723082694	-0.0627756125	0.0418583274	-0.024076654	0.005002017	-0.0405034292	0.0105642966	-0.0804531858	0.1225075029	0.0189482071	-0.1055642291	-0.049240091	0.0382105835	0.1359036218	0.0723351575	-0.107701718	0.0611891693	-0.0773911474	-0.0999928596	-0.0597103137	-0.1525060471	0.0533492207	0.0128361087	-0.0045955169	-0.032032848	0.0987808875	-0.049099789	0.0158249746	0.0179872356	0.0061114526	0.0397826391	-0.0359882793	-0.0022566179	0.0154168079	-0.0006725184	-0.075636473	-0.0309695362	0.0892709979	-0.1129999255	-0.0806634768	-0.0226244597	-0.1453492459	-0.0256739309	0.1274335129	-0.1289096227	0.0543544277	0.1193477628	0.1090768601	0.0381987057	0.0365705506	-0.0296650506	0.032593508	0.1151567002	-0.06181736	0.0905088851	-0.1298104331	0.0159681794	0.0366367565	-0.0531973769	-0.038403963	0.0647370532	0.0546846202	0.0260516098	-0.0363215504	0.1453339256	-0.0276586767	0.0492416621	0.0658570536	0.1345855574	0.0623387384	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0128769650377051	-0.0050898311557148	2.590638119368606e-05	0.0001658162285822	0.0062885549916416	0.021821611466791	3.954592388290048e-05	0.0004761827270075	0.009730133385787	0.0168803621572235	9.467549570520678e-05	0.000284946626559	0.0001219773578843	-8.39610796858e-05	7.0494629020052565e-09	1.4878475836434605e-08	-0.0003190086250164	3.0842029800036686e-08	9.512308021863506e-16	1.017665028348541e-07	-0.0001419807757964	0.0002439864998636	5.9529412115690495e-08	2.01585406957476e-08	0.0	0.0
983.9506799546336	0.3734880145524357	0.1394932970143204	968158.940583186	1016.7113623985878	1.6245693584065748	1033701.9944303924	2.63922560027355	926.0679231207056	-1.1001719739064129	857601.7982330971	1.2103783721691328	928.4462415028476	771.0379220459062	0.89273	13.243746	0.0379532643937624	0.0210125717456866	0.0450311858	-0.0713462759	0.0924181803	0.0481609822	-0.0043997033	0.074834564	0.048503561	0.0530684802	0.1148476397	0.0163512142	0.0557584817	-0.1012442217	-0.0019737141	-0.0917074512	0.0006411865	0.0700021916	-0.0673292482	0.0615367086	-0.0311425638	0.1253376548	0.01909182	0.2324726768	-0.0691524123	-0.141828354	0.029465908	0.0161144389	0.0212587123	-0.0775168878	-0.101248209	0.0366946655	0.0645924295	0.0478595778	0.0089852475	0.012404233	-0.0718890518	6.19747e-05	-0.0266763039	0.0695357771	-0.1936050972	-0.1410353781	0.0049667425	-0.0721481775	-0.115153571	-0.041132233	0.0649156605	-0.0414757857	0.0363854867	-0.0785414882	-0.1765078565	-0.0615502141	-0.1035639067	0.0229502669	0.0511867163	0.066822623	-0.0061750329	-0.0468002983	-0.0444288135	-0.1177319773	-0.1059603365	-0.17415499	-0.0077710034	0.1248528067	-0.1209649665	0.0530961164	-0.0278177824	0.0603571573	-0.0525725106	-0.0238809084	-0.0897749786	-0.0806666291	0.0104488423	0.0793271326	-0.034589473	0.074688459	-0.0877403479	-0.045567457	-0.0343063282	0.0721434089	-0.1217067796	-0.0340129562	-0.0091973906	0.1402633138	0.1351423623	-0.0419596697	-0.0313811792	-0.0988767755	0.0305083663	0.0931276764	0.0271638008	0.0542905393	0.097574627	0.0025711329	0.1282205657	-0.0685542255	0.0706428587	-0.1736950749	0.0633052644	0.023711117	0.0002289884	-0.0267885405	0.0757423922	0.0612998729	0.0037008314	-0.036537911	0.0865637801	0.0092145299	-0.0076220892	0.0322158936	-0.0296950655	-0.1205948172	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0194733697899778	0.0065964047522726	4.351255565580585e-05	0.0003792121309772	0.0095962048903714	0.0033076498987298	9.2087148297988e-05	1.0940547852567262e-05	0.0272771400411926	0.0175470066554056	0.0007440423688268	0.0003078974425648	0.0001710030371756	4.902567929130001e-05	2.4035172299734023e-09	2.924203872327964e-08	-0.0003189982959388	1.0329077599962808e-08	1.0668984406605343e-16	1.0175991281185825e-07	1.9027277581785946e-05	0.0001610080533781	2.592359325263277e-08	3.6203729217433404e-10	0.0	0.0
983.6544385427492	-0.2962414118844663	0.087758974115302	967576.0544648512	1011.1606615506686	-5.550700847919188	1022445.8834675858	30.810279903090795	926.445259921522	0.3773368008164652	858300.8196310565	0.1423830612504047	928.7717659242692	768.661296454783	1.013656	15.037699	0.0518683351934247	0.024046885831455	-0.0015292943	-0.0856008271	0.0817272076	0.0972082873	-0.1195949096	0.1024522956	-0.018195021	0.0276484568	-0.0067026476	-0.0448470333	0.1765990886	0.0011444401	0.0319226271	-0.0131638085	0.0423910563	-0.0214181857	-0.1160377281	0.0679058888	0.1250482701	0.0129007095	-0.0370011604	0.2067262442	0.0725958509	-0.0441686362	0.110205933	0.0192084861	0.0396760643	0.0023204036	-0.0967936149	0.0554129893	-0.0887360313	-0.0309009151	0.0126647719	0.0868439331	-0.1281028104	-0.0395340172	0.0632035072	-0.1728578027	0.0972954701	0.0645596608	0.0624811668	0.1338943993	-0.063503756	0.1218039949	0.0039695867	0.0240851417	0.1498332737	-0.0905662605	0.1206271683	0.1050711084	-0.0255613224	0.0540868349	0.0030275708	0.0411209426	-0.1158929061	-0.0283064076	-0.108095053	-0.0297128511	-0.046984806	-0.1432810159	-0.0646084124	0.1509441029	0.0955809248	0.0820438829	0.0384002074	-0.0394062846	-0.0429348305	0.1331977784	-0.049090854	-0.0997315517	-0.0210793116	-0.0290981927	-0.1120628015	0.0489232015	0.0793228347	-0.1247650361	-0.0806195572	-0.0117996169	-0.083020487	-0.018552943	0.009407908	0.006602504	0.1006718709	0.0269590143	0.08510205	-0.0414578332	-0.0891669377	0.0553468398	-0.0293912205	0.0546654802	0.076947019	-0.0110737096	0.094882786	0.0131491162	0.1257778877	-0.0739524149	-0.0046345261	-0.082368228	0.0237888248	-0.0515139377	0.1280657142	-0.0857721986	0.0925185804	-0.0385559487	0.0810426963	-0.000833939	-0.003876452	-0.0558563071	-0.1118051718	-0.062909041	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0068461184600465	-0.0126272513299313	0.0001594474761492	4.686933796898946e-05	0.0169656247170593	0.0073694198266878	0.00028783242204	5.430834858198071e-05	0.0118581755657771	-0.0154189644754154	0.0001406163277487	0.0002377444654941	0.0003400045751767	0.000169001538001	2.856151984673724e-08	1.1560311114108825e-07	-0.0004789966321199	-0.0001599983361811	2.5599467580720293e-08	2.2943777358220687e-07	1.9081394627386327e-05	5.411704560038113e-08	2.9286546245137295e-15	3.6409962092604775e-10	0.0	0.0
986.6305962724872	2.97615772973802	8.857514832279366	973439.9335010035	1013.4188629401908	2.2582013895222417	1027017.7917629892	5.099473515640184	927.3521700020297	0.9069100805076004	859982.0472074733	0.8224858941263024	930.3603979763312	761.1813938109402	1.171691	17.38216	0.0760789030283821	0.0380771950975324	-0.1084796415	-0.0005439133	-0.0848419291	0.0040837655	-0.16498085	-0.0046598683	-0.1300428424	-0.1089937547	-0.0999674986	0.0065832631	0.0610261716	0.0206361959	0.0009797364	0.13307039	0.0575368237	-0.1772844528	-0.0772088646	0.0642882787	0.0713582824	0.0729243392	0.072220181	0.0941362327	-0.2312214664	0.1210884853	0.1596229294	0.1652954858	-0.1106957256	0.0130911368	0.1447628664	0.0449570466	-0.0431225789	0.0228918823	-0.0342162847	0.0975748136	0.0328589405	-0.097511119	0.0134988999	0.0023232138	-0.0129863528	-0.0489578744	0.0658877314	-0.0732105874	0.0227890339	0.1810582537	0.0311486875	0.017879122	0.0565665805	0.2064458495	0.0605730837	0.1793559672	0.127091298	0.027001368	-0.1280973213	-0.0737970965	-0.0761190099	-0.0403370546	-0.0994100197	-0.039142394	-0.0033942541	-0.079058315	0.1846693303	0.1348872431	-0.0104734664	0.0367231647	0.0794485715	-0.1224366124	-0.2115528538	-0.0043955404	0.0567716169	0.1957539788	0.0002564811	-0.1777683275	0.0053997888	0.067615655	-0.0142920105	-0.081566758	-0.0943517068	-0.0118093883	-0.1519702772	0.0269645218	-0.1165151081	0.1356676445	-0.0768775107	0.0014043544	0.0691153809	0.0310995402	-0.0961414091	-0.0115007351	-0.0870795124	-0.0309154185	0.0375193038	0.0867590861	0.1159537493	-0.007332322	0.0541532369	0.0222557299	-0.0388607294	-0.2622855503	-0.113702118	0.0412272867	0.0442209558	0.0724582377	0.206541845	-0.1061341433	-0.0660714059	0.0549431892	0.043632871	0.0537798625	0.0359054917	0.0769543738	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0211976187811444	0.0143515003210979	0.0002059655614664	0.0004493390419907	-0.0035365692011737	-0.020502193918233	1.2507321714690382e-05	0.0004203399554608	0.0079242734027502	-0.0039339021630269	6.279410896153424e-05	1.5475586228267725e-05	0.0004149212412424	7.49166660657e-05	5.612506854399606e-09	1.721596364341339e-07	-0.0003191019388881	0.0001598946932318	2.5566312923691443e-08	1.0182604740214473e-07	-0.0004919333785956	-0.0005110147732229	2.6113609845214015e-07	2.41998448976482e-07	0.0	0.0
987.6644807078908	1.0338844354035928	1.0689170257698055	975481.1264519877	1019.75878738571	6.339924445519159	1039907.9844503736	40.19464197489142	928.4946874135948	1.1425174115651089	862102.384555269	1.3053460357294364	931.2177926905252	778.6420889844749	1.155452	17.141251	0.1189641292026971	0.0489110760035612	-0.1112773769	0.0880810111	-0.1930456839	0.1014876086	0.0682066063	-0.1652571277	-0.0362710647	-0.1469214903	0.0048797799	-0.0414756237	0.0894149635	-0.1036165605	-0.1302289393	0.1771845585	-0.0602384852	-0.0108562188	-0.0058523282	0.0269922977	0.0576028739	0.0342380418	0.1200329007	-0.1677774235	0.0199874225	0.0754019246	-0.0449862751	0.0125369293	-0.1793233951	-0.1678826861	-0.0773244941	0.1732778695	-0.1733658227	-0.0369284749	0.1858782107	0.2016845201	-0.0867382366	-0.0629294806	-0.0883925793	0.0032219881	0.1230828531	-0.0427239378	0.0502027316	-0.0502359927	-0.0192283639	-0.0155215497	-0.0427052188	-0.0754163935	0.0604210635	0.0543635171	-0.022464622	0.0508608729	0.1315788371	-0.1870752076	-0.0686416068	-0.0115625628	-0.0362973402	-0.0316531484	-0.0298990441	0.0151708333	0.1301823937	-0.0422069918	0.2191072476	-0.1145956346	-0.0726586704	0.0422621634	0.2047925466	0.0973984569	-0.0164660142	0.1776551391	-0.0794539689	-0.1401486054	-0.0719622298	-0.1812006499	0.0964662743	0.1677349724	0.1534420805	-0.0867202236	-0.0663376496	0.0160134999	0.0932536249	0.0855536876	-0.1862269115	-0.0127098056	0.0854447025	-0.1489181186	-0.0823577902	0.0605692515	-0.0497468093	-0.0112556853	-0.1360353859	-0.1490578612	-0.0898982334	0.2013771638	0.1204529605	-0.0886195801	0.1526994521	0.1725774799	-0.0100871486	-0.0799299092	-0.0839327861	-0.0388285566	0.0686468145	0.0839214442	-0.1020978566	0.0758376979	0.0861778913	-0.0229042987	-0.006747682	-0.0226304038	0.2014433051	-0.0855047394	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0388785066779888	0.0176808878968443	0.0003126137968207	0.0015115382815104	-0.0242371989881462	-0.0207006297869725	0.0005874418147909	0.0004285160735772	-0.0125710671698868	-0.020495340572637	0.0001580317297898	0.0004200589851883	2.00124358724116e-05	-0.0003949088053699	1.5595296455875137e-07	4.004975895473866e-10	-0.0005919991665108	-0.0002728972276227	7.447289684415575e-08	3.504630131494819e-07	4.200600733657595e-05	0.0005339393859321	2.850912678496292e-07	1.7645046523604727e-09	0.0	0.0
