global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
917.1674646770832	1.5291102508367658	2.3381781592140767	841196.1582621887	1080.5215716121172	-5.266858804105596	1167526.8667191195	27.73980166238462	881.298255012733	0.5367048453671259	776686.614288488	0.2880520910405506	890.3937758887374	685.7052412571052	1.008763	21.090721	0.1457571298895364	0.0649847956572189	-0.0201869297	0.1551813751	0.0238288471	0.0573342319	-0.0509889069	-0.036627942	-0.1010471977	0.0237754831	0.0352293653	-0.0442785188	0.1243322064	-0.0251296988	-0.0631190002	0.0392753282	-0.1362793062	0.1015871845	-0.0265511164	0.0512202582	0.061424673	-0.0853446294	0.1632021075	0.1038916533	0.0528776153	-0.1147479755	-0.1448236741	0.0756992852	0.0786030746	-0.113274077	-0.0134768433	-0.1052719807	0.0256930452	-0.032929809	-0.0751989051	-0.000588425	-0.0322716915	-0.0694152216	-0.1640584347	-0.0428298511	-0.1263246199	-0.0346058766	0.0282400988	-0.1129525332	0.05750677	0.2292651295	0.0982748367	0.0235474475	0.0699656359	0.0354385013	-0.1191419005	0.0219683728	0.1021645777	0.0947442812	0.0410299978	-0.0415659679	-0.0009509182	-0.0617024055	0.0052784906	-0.1258534666	0.2524256508	0.0087009116	0.0179254352	-0.0686612219	-0.0898262218	-0.0693360411	0.04182743	0.1223637188	-0.0339584107	0.057516258	0.1008594273	-0.0412546763	-0.1282666284	-0.0191680331	-0.0416325966	0.0373797657	0.0526927155	0.0570781734	0.0385786825	0.0128335096	0.0183346945	0.1112462338	0.0492039366	0.0269188957	-0.0215343322	0.1189999823	-0.0817638077	0.0445951281	0.0407522228	0.0947032426	-0.0148492709	-0.0058102053	-0.0423318988	0.0372053449	-0.0336935111	0.0255693006	-0.0472246334	-0.0162550335	-0.1752403809	-0.1231608627	-0.0097033094	-0.0908347079	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0682342413006296	-0.0155791132419694	0.0046559116858725	0.0002427087694061	0.0401876156539628	-0.0375302262042255	0.0016150444519506	0.0014085178789403	0.1642708447557197	-0.0113587330446164	0.0269849104367577	0.0001290208163788	-0.0085911745831737	-0.0006930243609213	4.802827648303766e-07	7.38082807185698e-05	0.0007612428124883	0.000521073305453	5.794906195650972e-07	2.715173896557155e-07	0.0001792747989246	-0.0004116834816002	1.694832890224623e-07	3.213945352945576e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.710434688828	0.5429700117447283	0.2948164336540703	842192.4419367575	1083.1156207768604	2.5940491647431827	1173139.4479708436	6.729091069104804	882.3829721039898	1.0847170912568345	778599.7094590705	1.1766111680646878	892.153881644776	697.0718897012564	0.998474	20.875612	0.1187863382903407	0.0704471632767284	-0.0500481317	0.0751750796	0.0748314626	0.094950703	0.0078343012	-0.0543728725	-0.0210910815	0.1027920226	0.0684000186	0.0944088195	0.0306073865	-0.0828280704	-0.0890674294	-0.0200703695	-0.0868074372	0.0608964134	0.1119074686	0.0602070615	0.0230488664	-0.1279752421	0.0714388083	0.0156926863	-0.0961047019	-0.0428281312	-0.0864795796	-0.0658654846	-0.031657236	0.0334296796	0.0824263619	-0.0017921449	0.0274121219	-0.0579297924	0.019402591	-0.0728365471	0.1429547922	0.0553392568	0.0713980769	0.0148763685	-0.0112592995	0.0853987944	0.0811391039	0.0556323918	0.0925424396	0.0226767834	-0.0711935949	0.0082136201	0.1466895763	-0.0108971285	-0.0544402831	-0.033665173	0.0115595926	0.1363602508	0.0521172619	-0.0994568927	-0.0027993225	-0.0711756558	-0.0084048049	-0.101222744	0.009579078	-0.0156945027	0.0814665693	0.0020160645	0.046014002	0.0011943763	0.0364616147	0.0218694298	-0.0013361035	0.0638305972	-0.0488719782	-0.0649573982	0.0566586474	-0.0275477224	0.0258352462	0.110177146	0.0902448593	-0.0862981433	-0.0058303805	0.0666246914	-0.0018622005	0.0335795039	0.0271207084	-0.0227897133	0.0094516885	0.0430385881	-0.1553178111	0.1269084468	-0.0298074438	0.0073467025	-0.0081513995	-0.0925769262	-0.0069148838	-0.0033508233	0.0753326359	-0.0443741468	-0.0415654232	-0.1083025912	-0.0290984249	-0.0312483377	-0.1384438492	0.0119103087	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0708428897337967	-0.002608648433167	0.0050187150258348	6.805046647865117e-06	0.0348862098629751	-0.0053014057909876	0.0012170476386035	2.8104903360717855e-05	0.1028311859592037	-0.061439658796516	0.0105742528057763	0.0037748316730323	-0.008454929037032	0.0001362455461416	1.8562848843450018e-08	7.148582502124687e-05	0.0013069710412476	0.0005457282287593	1.7081733026598358e-06	2.978192996647629e-07	0.000486033529417	0.0003067587304924	9.410091873330892e-08	2.3622859171754587e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
917.0090153875306	-0.7014193012973919	0.4919890362325215	840905.5343020082	1082.078402509593	-1.0372182672674626	1170893.6691777126	1.0758217339533174	880.8018489727253	-1.5811231312644622	775811.8971537716	2.499950356219538	891.3119574766564	693.7649631891495	0.9292490000000002	19.428293	0.071834909422714	0.0344102051278501	-0.0001793745	-0.0272780429	0.0740141702	0.1273268657	0.0031054519	0.021112472	0.0396897171	-0.014650332	0.0523105132	0.1743503946	-0.0066991588	-0.0514554146	0.011758487	0.0178392025	-0.0514049646	0.1015889138	0.0990351565	-0.0018800899	-0.0877043487	0.0270584331	-0.0293490645	0.0619156979	0.0395270929	-0.0390044633	0.026770384	-0.0932762526	0.0126277147	0.0214005619	0.0843521691	0.0727544238	-0.0835642077	0.2757171991	-0.086390825	0.0381001442	-0.0256220376	0.0558565993	0.0374431321	-0.1075715195	-0.0058796546	-0.0620260401	0.0494247747	0.0484665765	-0.038209495	-0.1204158154	0.0370938528	-0.0168608553	0.0570939769	-0.0187067954	-0.0242784906	-0.1192718268	-0.0490592431	0.1120084913	0.0130363308	0.0507880278	-0.0540531141	0.0972568378	-0.077981366	0.0258089191	0.0144293006	0.0105933408	0.0080718638	0.0417955961	-0.0410850969	0.1158900526	-0.0282902556	-0.0986226523	-0.0074119039	0.0378134378	0.1339321779	0.0090843708	0.0155067855	0.0020813038	0.1632306484	-0.0779256437	0.1652096617	0.0606918493	0.0087103648	0.1064115046	-0.0012594984	0.0193678929	0.0638173402	0.0306610689	-0.0270331178	-0.0682815613	-0.1273997704	0.1237246923	0.0343578902	0.0227696041	0.003682788	-0.0439498381	0.059966058	0.0586950695	0.0291802802	0.0110418603	-0.0621714718	0.0115553997	-0.0294338324	0.1516172303	0.0397323084	-0.0038470693	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0708598614866815	-1.6971752884800684e-05	0.0050211199699116	2.8804039598274027e-10	0.0490454885141531	0.0141592786511779	0.0024054599435919	0.0002004851719217	0.1265069194048749	0.0236757334456712	0.0160040006573115	0.0005605403541904	-0.0087115316853133	-0.0002566026482813	6.584491910497658e-08	7.58907843042176e-05	0.0011318250599379	-0.0001751459813096	1.281027966303431e-06	3.067611476893777e-08	0.0007339434112856	0.0002479098818686	6.145930952810321e-08	5.386729309695434e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.881738031562	-1.1272773559685447	1.2707542372794332	838839.3580597148	1075.0960166237571	-6.982385885835811	1155831.4449602698	48.75371265871914	880.7430523936772	-0.0587965790481348	775708.3243397316	0.0034570377077635	890.8924370409392	693.5686919187888	0.965778	20.192026	0.1333930809720106	0.0654224942305594	-0.0689093287	-0.0878154276	0.070029217	0.0730297168	0.0489970566	0.0734011781	0.075324862	0.0074613893	-0.0276186876	0.1674780965	0.1050398153	-0.0332656397	-0.0065184184	-0.0655101504	0.0325685982	0.120457192	0.1202962966	-0.0816181782	-0.0791187694	0.1154227012	-0.0092380834	-0.1243442939	-0.0504105056	0.0163057264	0.0951865535	-0.0083395869	0.034303662	0.0847709306	-0.005213592	0.0323045859	-0.096290269	-0.1926749313	0.1609774346	0.1466176134	0.1341370352	-0.0091664705	0.0623979456	0.0442784077	-0.142124164	-0.0924375895	-0.048156852	-0.0750321224	-0.0821407704	0.0037347083	-0.0806404792	-0.0190057509	0.0598337657	-0.0404540009	0.0590379489	-0.1704065051	-0.0221338628	0.0082857739	-0.0563442249	0.1014840389	-0.0698917056	0.0891813947	0.0730846181	0.0343618662	-0.0576811298	0.0184607681	-0.0127662668	0.0299415606	-0.0422236517	0.0243000883	-0.0217562926	0.0108740591	0.0102310346	-0.1133977048	-0.2209305269	-0.0520426514	0.0477933601	-0.0268894813	-0.197210867	0.137310964	0.0140758825	-0.0486075633	-0.066978609	0.0376295434	0.0702560475	0.0698469355	-0.0866112258	-0.0655473524	-0.0567178536	-0.1814617563	-0.0812067971	-0.0038841531	0.0421302003	-0.0154002157	-0.0389386846	-0.0066061236	0.0710981501	0.0615067619	0.1264938478	0.1360878749	0.0033125586	-0.0072448401	0.0916999433	0.1121572159	-0.043554776	0.1018481003	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0388843994169008	0.0319754620697807	0.001511996518013	0.0010224301745759	0.027126727618409	-0.0219187608957441	0.0007358593512833	0.0004804320792048	0.076794384572139	-0.0497125348327359	0.0058973775018135	0.0024713361194959	-0.0090700625566838	-0.0003585308713704	1.2854438572568953e-07	8.226603478215748e-05	0.0013029995659514	0.0001711745060135	1.6978078688695372e-06	2.930071150896576e-08	0.0006679223251946	-6.602108609099998e-05	4.358783808635231e-09	4.46120232493361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.549596921285	2.667858889722993	7.117471055474001	843733.3620042552	1086.6181804001933	11.522163776436171	1180739.0699762271	132.7602580910179	882.6033331573584	1.860280763681203	778988.643700479	3.46064451972232	892.2905300404935	696.1201515002128	0.986511	20.62549	0.0875733887262302	0.0483414230364588	-0.1301275298	-0.0297324085	0.0508849235	0.0263142068	-0.0234667754	0.1038699349	0.0382060603	-0.0492668065	0.1335108035	-0.0378751338	0.0405585662	-0.0197302552	-0.1475700958	-0.0074839189	0.0047536603	0.0425380967	-0.003520139	-0.0118715165	0.1057962689	0.1269041704	0.0899553174	-0.0760083084	0.0005922826	-0.0301350737	-0.0040666745	-0.0018495477	0.1366605821	-0.080687517	-0.0415480872	0.1286407092	0.0395673997	-0.1609312785	-0.0343092241	-0.0411914587	-0.1456305003	-0.0220969671	0.025977954	0.0677647085	0.0400851901	-0.0356339724	0.0029627525	-0.2072097518	-0.1109742419	-0.0150355291	-0.1352658319	0.0874406179	0.1047182775	0.0390129238	0.0507183865	-0.0024472872	0.0440430856	-0.0489289844	-0.1049218201	0.0823132466	0.0515376318	-0.0215337944	0.114600264	-0.0064878756	0.1104699604	-0.0016668941	-0.0535845442	0.1041472224	-0.1543214471	-0.0073215448	-0.0431546063	0.0201524163	-0.0346771826	-0.0584611446	-0.148608351	0.1331223592	0.0487035332	0.107998678	-0.0428021742	0.1234710153	-0.1310113171	0.0443032925	-0.0816109484	-0.0447189526	0.1313926914	0.0772006725	-0.1378902546	-0.0484492201	-0.0199858521	0.0139296888	-0.0081549397	-0.0004084587	-0.0323138746	-0.0611336346	-0.0296386985	-0.0420330479	0.0536193435	-0.0620537208	0.0372704226	0.0478593337	0.0108335489	-0.0076303119	0.151499649	-0.1174367556	-0.1291438544	0.171107574	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0354232689008284	0.0034611305160724	0.0012548079796203	1.1979424449287597e-05	0.022297399803989	-0.00482932781442	0.0004971740380189	2.332240713913067e-05	0.0711616066216862	-0.0056327779504527	0.0050639742569796	3.172818743910715e-05	-0.0084223740241407	0.0006476885325431	4.1950043518783486e-07	7.093638420252e-05	0.0006449938704748	-0.0006580056954766	4.1601709295006326e-07	4.3297149527964413e-07	0.0008352311460806	0.0001673088208859	2.799224154626361e-08	6.976110673831125e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.2329563907844	1.6833594694993508	2.833699103553136	846828.6940277232	1086.785551745482	0.1673713452887568	1181102.835482732	0.0280131672237682	882.8098942796518	0.2065611222933512	779353.3094380499	0.0426674972430888	891.8821644623008	704.0770368331517	1.071961	22.412048	0.0822686642001347	0.0432119272216429	-0.0873320319	0.1033322564	0.1114469738	0.0664176375	-0.0891323858	-0.0076468281	-0.0152908618	-0.0274536017	0.1456666913	-0.0380641323	0.100191294	-0.0216782047	-0.1801370703	0.0552970513	-0.088960145	-0.0134188067	0.0507409715	0.0236948558	0.0046706878	-0.0545613253	0.107471588	-0.0213635804	0.1396381887	-0.0018340624	0.0218586776	0.1174146225	-0.0562154516	-0.0238785414	0.1515431105	-0.0662948741	0.0539400921	-0.0806335587	-0.1223091674	0.0130796771	0.1088824154	-0.0235605289	-0.0234739513	0.1299489003	-0.0623600693	0.0169872922	-0.0987367824	-0.0132480905	0.0731141978	-0.147074877	0.1135471272	0.0956665926	0.1282857828	0.0981412225	-0.0383604249	0.0305977769	0.0422962537	0.05221948	0.0650676769	-0.0239238333	-0.0460794661	-0.1279339933	0.0520202524	0.0402621212	0.0794410844	0.0082040793	-0.1462837073	-0.0761803924	-0.0512367806	0.0026548651	-0.0563231687	0.0014500971	-0.0510010061	0.2192976839	0.0396572151	0.011913181	-0.0723850041	-0.0492810492	-0.1184103812	0.0511173703	-0.0602865157	-0.0317665242	-0.0060287472	0.0073676981	0.0704597434	0.123794792	-0.002908063	0.0198573627	-0.011933227	0.1366835021	-0.0701216724	0.1220864151	-0.0077471792	0.0171735624	-0.004903921	-0.1260057633	-0.0410731401	-0.0403075196	0.1129131003	-0.0084098558	-0.091548229	-0.0600524514	0.0469966955	-0.0360681952	0.0004205257	-0.0285561118	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.0321035417161539	0.0033197271846744	0.0010306373907208	1.1020588580666875e-05	0.0234066816049249	0.0011092818009359	0.0005478727437543	1.230506113887596e-06	0.0979542872537706	0.0267926806320843	0.0095950423913942	0.0007178477354528	-0.008949957046952	-0.0005275830228112	2.783438459587083e-07	8.010173114228575e-05	0.0009770054954634	0.0003320116249886	9.54539738165684e-07	1.1023171912757082e-07	0.0006738863022317	-0.0001613448438488	2.6032158636625905e-08	4.541227483355142e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.639679986321	-3.5932764044633814	12.911635318873286	840228.3029254249	1087.8323192403775	1.0467674948954482	1183379.1547838985	1.0957221883696922	881.4863524605607	-1.3235418190910195	777018.189574224	1.7517629468827651	891.8569558162817	697.4405804951986	1.116395	23.341038	0.1074459502732381	0.0479509389230004	-0.0625837223	-0.0662334826	0.0071912687	0.0683613734	-0.0650342587	-0.0726028206	0.099096089	0.0083506306	0.1150067253	0.0448792812	-0.0619344748	0.0602743136	-0.0661888366	0.0314358469	-0.0243956695	-0.0068069745	0.1157199305	-0.1046884915	-0.064938532	-0.010579933	-0.0555588583	0.0281463249	-0.0298978648	0.0816075778	-0.0173632827	0.045758956	-0.107977892	-0.0670612968	-0.0126630823	-0.0007631582	0.0070848211	0.0332626559	0.0303670071	0.0509451462	-0.1004040904	0.0652539672	0.0258784956	0.0744001902	0.2702917185	0.0820860983	0.0540627629	-0.0060569892	-0.0456074617	0.146642463	0.1408909324	0.1014089231	0.030841859	0.0157315801	0.0106695653	-0.0497495286	-0.1311030646	0.0292574004	0.0913771233	0.0128755195	-0.0180022481	0.0587577757	-0.0586274568	-0.022972384	-0.0675430711	0.0572255338	0.0238751615	-0.0388786036	0.0620926099	-0.0607621318	0.0090085678	-0.0588805438	0.1018439708	0.0922045023	0.0753128456	0.0416796331	0.0986514781	0.0650760224	0.0959502863	-0.1871938736	-0.1456255269	0.0266244329	-0.01846086	-0.023279597	0.0556902684	0.0056541643	-0.0105880269	0.024580237	-0.032189351	-0.0237320865	0.009263056	0.1000154706	0.0706349766	-0.0212326262	-0.0084246949	0.0464482401	0.0067888799	-0.0950936016	0.0325227016	-0.026077101	-0.1164675084	-0.053443015	-0.0639549908	-0.0256070401	0.0518964305	0.0484972656	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0569648477785733	-0.0248613060624194	0.003244993882436	0.0006180845391292	0.0376506216253034	0.0142439400203785	0.0014175693087717	0.0002028898273041	0.1177006021385409	0.0197463148847703	0.0138534317437751	0.0003899169515285	-0.0084392814763253	0.0005106755706266	2.607895384349047e-07	7.122147183664734e-05	0.0005543275398052	-0.0004226779556582	3.072790213864856e-07	1.786566541993954e-07	0.0006353520424032	-3.853425982849998e-05	1.4848891805303472e-09	4.036722177859177e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.7085942588192	-2.931085727501795	8.591263541964729	834863.3952224274	1084.9270516597862	-2.9052675805912718	1177066.7074231964	8.440579714834659	879.7674454078797	-1.718907052681061	773990.7579995065	2.954641455756692	890.3156552240085	685.4373770884979	1.085547	22.696096	0.0738808490828308	0.0470746693511996	0.0986887095	-0.0677504134	-0.0472006186	-0.0309352919	0.0362169494	0.0264411529	0.0046511558	-0.0480698411	-0.071117623	0.0171048593	-0.1437504956	0.0265084567	0.1206074728	-0.0143531746	0.1681096251	-0.0564156626	0.098442379	0.0424774187	0.0045893397	0.0824448771	-0.0589817767	-0.0542098505	-0.0107694844	-0.1083750792	0.0946181433	-0.068227954	0.0144904853	0.0595395925	-0.165906437	-0.0278514284	0.0370668668	0.027476129	-0.1254820008	-0.0725318247	-0.0180752672	0.0506840918	-0.0013478599	-0.1012952908	-0.0819158021	0.0152273598	-0.0212973645	-0.1539497735	0.0650067305	0.020084272	0.0582306022	-0.0704070404	-0.1059460183	-0.033917674	0.0670347907	-0.0364753911	-0.0866359728	0.0018857323	-0.0750103615	-0.0068938983	-0.0655764462	-0.0861456876	0.0933530412	0.0470845572	-0.0937073526	-0.134771339	0.1514231972	-4.26117e-05	0.0168490306	0.072209613	0.0441028358	0.0353205215	-0.1424989394	-0.0426392808	0.024627242	0.1695008094	-0.0819724683	0.1499681879	-0.0491659892	-0.0738853132	0.0118106013	0.0677679608	0.0001835843	0.0816197711	-0.0337403325	-0.0164569282	0.0676248455	0.0029852165	-0.006793892	-0.0538420119	0.0997706214	0.1142566625	-0.0280404812	-0.0134796988	-0.0169598257	-0.0190554532	0.0509483835	-0.0852703639	0.030569203	0.1666680475	0.0168778807	0.004940289	-0.047606339	0.051238499	0.0901922911	-0.065325373	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0565133323569568	0.0004515154216165	0.0031937567340878	2.0386617595753041e-07	0.0010159712990542	-0.0366346503262492	1.0321976805018788e-06	0.0013420976045265	0.1130254452333758	-0.0046751569051651	0.0127747512702028	2.1857092087913003e-05	-0.0084194945659517	1.9786910373600225e-05	3.9152182213288816e-10	7.08878887460902e-05	0.0011140789471508	0.0005597514073456	1.241171900484635e-06	3.133216380253798e-07	0.00069820425328	6.285221087679992e-05	3.950400412101727e-09	4.874891792982824e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.6426346671436	0.9340404083244492	0.8724314843829041	836571.149150854	1081.346876356337	-3.580175303449323	1169311.067005607	12.817655203428451	880.9417330137786	1.1742876058989395	776058.3369653196	1.378951381367863	891.6861838526373	685.4837221487975	0.938497	19.621635	0.1476187259481868	0.0713627037366721	0.0637301614	0.0580915931	-0.0306765618	-0.1009329017	0.0894336241	0.0476468668	-0.0831497998	0.0143728678	-0.142966122	0.0217933157	0.0018728757	-0.0787580798	0.1359893341	-0.0642461849	0.0116658641	-0.0057333135	-0.0072548539	0.0396789589	-0.0488656585	0.0910463909	-0.0874193699	0.0237002739	0.0213352351	-0.119677671	-0.115307577	0.1265564052	0.0411886267	0.0572251705	-0.0551056243	0.0553262037	0.0305802843	-0.0589010779	-0.0498409308	0.1655814525	0.0353096262	0.1027912363	-0.0607328943	0.0013849968	0.0581661594	-0.1067963507	-0.0808990879	0.0698586874	0.1822883027	-0.0230742677	-0.0983171353	-0.158008166	-0.0443542592	-0.0705448552	0.008724891	0.0243354087	-0.0100733483	0.0034959652	-0.081428325	0.0429446137	-0.0529214881	0.1455445155	0.0224935455	-0.0005274657	0.0935258498	-0.0061029989	0.0111366541	-0.0741409097	-0.1206787301	0.0499972395	0.0437258694	0.0628746157	0.0031270849	0.019139755	-0.0498420509	-0.1111484079	0.0394656135	0.0679693452	0.0716848994	-0.0178133368	-0.174992026	0.054770923	0.0061579962	0.0718016593	-0.0301473583	0.0759499148	0.0171254978	-0.0659443649	-0.0145081893	-0.0322021049	0.0808160977	-0.0328693741	-0.1106488266	-0.0018577716	-0.0856807163	-0.014996666	0.0954707965	0.0317554763	0.0949297524	0.1440614766	0.0691831994	-0.0234858566	0.0148350266	0.1018512935	-0.0718501794	-0.0572065274	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.0460520678625329	0.0104612644944238	0.0021207929544153	0.0001094380548222	0.0511788624861111	0.0501628911870569	0.0026192759653722	0.0025163156522445	0.1395442826294868	0.0265188373961109	0.019472606814578	0.0007032487368413	-0.0091710335815097	-0.000751539015558	5.648108919058879e-07	8.410785695317864e-05	0.0014369497084987	0.0003228707613478	2.0648244647544988e-06	1.0424552853337257e-07	0.000563099372774	-0.0001351048805059	1.825332873654053e-08	3.170809036184722e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.5633285511764	-0.0793061159672561	0.0062894600298118	836426.081930607	1081.99891500762	0.6520386512831919	1170721.6520776672	0.4251544027672039	880.9420610041481	0.0003279903694419	776058.9148462361	1.0757768244668473e-07	891.4666973003071	680.2060253828	0.889978	18.607241	0.105624303895485	0.0669911629609925	-0.0073721191	0.1281522653	-0.0618439095	-0.0291691677	0.0554793689	0.0331690635	-0.1143240613	0.0463378248	-0.007276777	-0.0394711341	0.0635173819	0.0005508477	0.036582742	-0.0578151262	-0.0573097616	-0.1019997344	-0.1250554767	0.0846944398	0.1380070956	0.0691678724	0.0609652968	0.0111881071	0.1329998502	-0.0385346979	-0.0199620228	-0.1360012787	-0.0861010071	0.0400817656	-0.0265988998	-0.1226732078	0.2018728166	-0.0458799462	-0.0839789498	-0.1002766579	0.0321765574	0.0908434612	0.0486413441	0.1267106213	-0.0688694953	0.0154075839	0.0041357789	0.1823011361	0.0279426453	0.1011236569	0.0010746102	-0.0364702368	0.0200523889	-0.054576435	-0.0683161248	0.1468117229	0.0604497247	-0.0564921676	-0.0754366214	0.045414541	0.0004335561	-0.0977348095	0.0936909629	0.0418693152	0.0982091417	-0.0678686525	0.0031643765	-0.0866595348	0.1812895421	0.0403365915	0.0073617043	-0.0237391143	-0.1174760608	0.101099862	-0.0496806518	0.0950017877	0.0590766434	-0.0219222519	0.021705008	-0.0458255045	0.14952422	-0.1280952197	-0.0008076586	-0.020605923	-0.0124998625	0.1056625729	-0.0379451409	-0.0477908605	0.0424268036	0.0606792561	0.0526811727	-0.0217433884	-0.0583308815	0.0341339749	-0.094318348	0.0529928201	0.1483121207	-0.0417412663	0.0325378394	0.0526230344	0.0095320041	0.067118006	0.1084961137	-0.0468336099	0.0747249751	-0.0112831519	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	-0.0563894957169708	-0.0103374278544378	0.0031797752272142	0.0001068624146457	0.0341539629821454	-0.0170248995039657	0.0011664931873857	0.0002898472031201	0.1356174524481304	-0.0039268301813563	0.0183920934085209	1.5419995273211495e-05	-0.0079283412628931	0.0012426923186166	1.5442841987487018e-06	6.285859518089335e-05	0.0013840444958774	-5.290521262129992e-05	1.9155791665685263e-06	2.798961522504952e-09	0.0003719939768974	-0.0001911053958766	3.6521272333152015e-08	1.3837951884794337e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
