global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
965.7253050646904	2.0508529886177485	932625.3648422892	4.20599798092235	946.5195937470762	9.560939948715829	91.4115727029502	895899.3413471302	918.4624014810624	0.9926892248004152	843573.1829343603	0.9854318970348492	919.1901113753928	740.755149916401	1.354568	19.519117	0.1421161189957883	0.0831216099572434	0.168001457	-0.0709511581	-0.042371226	0.2113489156	0.1296782756	0.0250717499	-0.0872600832	-0.0833526285	0.2321103484	-0.1563860748	0.0510327766	-0.0244777265	-0.1423352959	-0.1012483028	0.0695797075	-0.2002819037	-0.059486929	0.1409069082	0.0283554098	-0.1115754254	0.0249081742	-0.0815258963	-0.0516741064	-0.0615137842	-0.2062569069	0.1029128166	-0.0194964136	-0.1501567284	0.026557339	-0.0569658598	-0.006876625	-0.0389560874	0.1024141287	0.0166729055	-0.0380095547	0.0014283753	-0.1212186503	0.0402942396	-0.0729468253	-0.016732713	-0.0545774957	0.0239290363	-0.024339633	0.0249593437	-0.0183705515	-0.0781855206	-0.0845373605	-0.2325351352	0.05318572	-0.1011927617	0.1160534457	0.1310691056	-0.1137789811	0.1398234276	0.0363094698	0.1401884916	-0.0103923087	0.1215680647	-0.0047757918	-0.0542772683	-0.1158083695	-0.1333955992	0.1249193771	0.0708275158	-0.1080347416	0.197425632	0.121711209	-0.0026569534	-0.0333973572	0.000295587	0.1042661432	-0.0262531694	-0.0270697827	-0.0734079912	-0.0149390592	0.0445002339	-0.098005391	0.0229824077	0.0288137745	-0.0390003424	-0.0504807543	-0.1095522646	0.0568455321	-0.1255186435	-0.0678478536	-0.1187794391	-0.173123883	0.110885384	0.1769865697	-0.1766164719	0.1062471206	-0.0607642514	0.0719235065	0.1185127924	0.0793363822	-0.2137542075	-0.004996872	0.1611687136	-0.0117161602	-0.0523917329	0.1042356171	0.0074102278	0.1812191978	-0.0273456009	0.0796114141	0.141559672	0.0114251132	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.0129315701604468	-0.0123399066562513	0.0001522732962849	0.0001672255068145	-0.0241519051957084	0.0591190556761631	0.0005833145245824	0.0034950627440412	-0.2490863971020829	-0.0531315976094789	0.0620440332212965	0.0028229666645355	0.0015190411369437	0.0003250006037923	2.3074859757272087e-06	1.0562539246542455e-07	0.0002767677624253	2.545048138240003e-05	7.66003943179073e-08	6.477270025958903e-10	-0.0003067100738286	-6.009590309999195e-08	3.6115175694036216e-15	9.407106938794525e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.3130881051218	-3.412216959568582	926046.479538416	11.643224579167455	946.2116463484164	-0.3079473986598486	0.0948316003413677	895316.4796853806	916.7840349716348	-1.678366509427633	840492.9667788717	2.8169141399682966	917.0050407065484	735.6332478260431	1.160872	16.727987	0.1219408648501275	0.0716440033698469	0.1215670644	0.0704720617	-0.0438865589	0.084099802	0.0769017428	0.0714550991	-0.1073839482	-0.0451053921	0.0511986286	0.0022337787	0.0021382632	-0.0052235284	-0.1028554812	-0.0771623124	0.0015723514	0.0041998025	-0.105589787	0.0652702471	-0.0139881535	-0.0637673684	0.0021865989	-0.140491251	-0.0069781554	0.0069195375	-0.0524471196	0.0174806339	0.0076599539	-0.0007347279	0.025875914	-4.57804e-05	0.1149104934	-0.123359065	-0.0293443353	-0.0879123308	-0.0070454484	-0.1197022559	0.0625686319	-0.1018873386	-0.1609491676	-0.0089776751	0.0176100063	-0.0552939713	-0.0738075832	0.171279369	0.1279408952	0.0285556722	0.0573281595	0.0447512517	-0.1516464124	-0.0695011695	0.0201281383	0.0886444216	0.0766929651	0.0448255162	0.0769734499	0.0556322742	-0.000987411	0.1572382779	-0.0014491856	-0.017137106	-0.0227572619	-0.0115295159	0.0452042239	0.0579818176	-0.0408967852	0.0057806824	0.1025142544	-0.0015615035	-0.0252335705	0.0857243264	-0.0134885474	-0.0499081096	0.0990733776	0.0081087705	0.1797666969	0.1324015341	0.0954514579	0.1005319635	0.0872251421	-0.0351085289	-0.0186242041	0.1419172251	0.0507860204	-0.0620512617	-0.0008594024	-0.1036888973	-0.139251955	-0.0390850788	0.1239021164	-0.0595017417	-0.0031412332	-0.0045426654	0.0490697598	0.0877397316	-0.0166004008	-0.1639607354	-0.0248883946	0.1057831828	-0.0198874781	0.1159628849	0.1094931643	0.1474552215	0.0461020022	0.0434271545	0.0396258561	-0.003581889	0.0667996599	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0134688017899975	-0.0264003719504443	0.0006969796391218	0.0001814086216582	-0.0240279260869868	0.0001239791087215	0.0005773412320417	1.537081939940168e-08	-0.185880254124946	0.0632061429771369	0.0345514688735545	0.0039950165100462	0.0017859914154633	0.0002669502785196	3.189765336108602e-06	7.12624512016921e-08	0.0002775622231345	7.944607091999898e-07	7.704078771136597e-08	6.311678184625508e-13	6.975260321909356e-05	0.0003764626770476	1.4172414720991606e-07	4.865425655840302e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.6061596677712	0.293071562649402	926610.6186303346	0.0858909408337623	941.8313706449404	-4.380275703475945	19.186815238461687	887046.3307309272	915.4559455575034	-1.3280894141314548	838059.5882565825	1.7638214919280308	915.8740318126248	722.795933035102	0.993093	14.310323	0.0723088115002094	0.0350581679517663	0.1472980091	0.0582502117	-0.0258727962	0.0735779149	0.0248491344	0.1295277309	-0.0808100488	-0.0447478159	0.0275059081	0.0915780114	-0.0274520396	0.1035641358	-0.0816766014	-0.0852039453	0.0994091915	0.1236647382	-0.1497630305	0.1074555973	-0.0282581202	-0.1743387372	0.0539263013	-0.1452719525	-0.0433802119	-0.0047301376	0.1877479323	-0.0215167482	0.0899018742	-0.0592614872	0.0838661798	0.0507687763	0.1328882635	-0.0031647544	0.0266546139	0.0786018804	-0.0459341248	-0.0903741818	0.0521918343	-0.1228729548	0.0193052217	-0.0183960972	0.1194467669	0.069506698	0.0562054066	-0.0126286347	0.0452945602	-0.0993609745	-0.1025671465	-0.0178383588	-0.0351114266	-0.0846507377	0.0762101514	0.1126363219	0.1917621839	0.0223619677	0.0300331786	0.1640916971	0.0054724964	0.1621291029	0.1437086107	-0.0815072748	-0.0328566806	0.1882471202	0.0591730869	0.0695634827	-0.0449170208	-0.0651853855	-0.0381756153	-0.0808919043	0.0753911554	0.0622063116	0.0398878563	-0.1265542088	0.0128887086	0.1216022037	-0.0045727636	0.0156508194	0.0964752186	-0.0411586086	0.1173550202	0.0244734446	-0.033055833	0.0536609227	-0.1405540634	-0.1025170663	0.016432685	-0.1282239973	-0.1856494691	-0.0324575603	0.184783116	-0.0135400323	-0.0514401128	0.0241958565	0.0209452731	0.0520211677	-0.0489252233	-0.0179561728	-0.0990909479	0.0212400553	-0.0683158906	0.0524307234	0.1034867429	0.0238104876	0.1910369553	0.0082254314	-0.1209273854	0.021421425	-0.0841732228	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0240776903738151	-0.0106088885838175	0.0001125485169838	0.0005797351737373	-0.0305644450494924	-0.0065365189625055	0.0009341853011834	4.272608014719525e-05	-0.2148235182651419	-0.0289432641401959	0.0461491439998137	0.0008377125390891	0.0019999807910338	0.0002139893755704	3.999923164504184e-06	4.57914528570524e-08	0.0001467498452318	-0.0001308123779027	2.153551707555725e-08	1.7111878212558794e-08	0.0002493536460197	0.0001796010428006	3.2256534575065265e-08	6.217724078331784e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.4090223511204	0.8028626833491899	928156.9443475415	0.6445884883146615	942.5030736866112	0.671703041670753	0.4511849761897413	888312.0439087097	916.5874004027028	1.1314548451994142	840132.4625769845	1.2801900667252304	917.017119586916	727.5903823131652	1.076924	15.518313	0.0998334737150576	0.0502523237462697	0.0854971482	0.0193080347	0.0728483437	-0.0253421367	0.0018781386	0.0761698432	0.0268545027	-0.0624745024	0.061285682	0.119354142	0.0126065094	0.0002537841	-0.0749609405	-0.0690725385	-0.0375577116	0.1083726721	0.0319926	0.0407066871	0.0611331816	-0.1637680897	0.1252229003	-0.0986405407	-0.0954703085	0.0306180488	0.2021962293	-0.1148336141	-0.0831379219	-0.0007780001	-0.0437782339	-0.0261198506	-0.0374721679	-0.129174396	0.0115698098	0.0176645167	-0.0079383147	0.01932404	-0.2093797389	0.0390388398	0.0162445243	-0.0345437973	-0.0078799952	-0.0430293446	0.0681517317	0.1125652102	-0.0898603829	0.0039471068	0.0495845923	0.1375921631	0.1542277219	-0.0558174015	-0.0685349267	5.9483e-06	0.0337137538	-0.0748705726	0.1189687712	0.1939517931	0.0407427437	0.0710770954	0.1011332854	-0.0740571088	-0.0150449778	0.1691546994	-0.0266435622	-0.0212704787	0.1524270766	-0.0255053441	-0.0587891177	0.0421665626	-0.1013417075	-0.0979355587	0.0626086058	0.0086079096	0.0765437004	0.0612799884	-0.0769288222	-0.1218534195	-0.0887707593	-0.0202454077	0.065846985	-0.1111819428	0.0106630281	0.0753989548	0.0574990066	-0.0469231443	0.0641188795	-0.045164215	-0.1655159373	0.0024761416	0.0489671793	0.0074870847	-0.0853402228	0.0737003582	0.0476226757	0.0696621994	-0.0302515158	0.0783256837	-0.1428285011	0.0661246765	-0.152874894	0.1038803523	0.0198807526	0.0527737908	0.035189292	0.0632797413	0.1451882833	-0.1538985647	-0.0163863173	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0056477590898538	0.0184299312839613	0.0003396623671315	3.1897182737026225e-05	-0.0240061830053548	0.0065582620441375	0.0005762968224865	4.3010801039575874e-05	-0.1789213559957332	0.0359021622694087	0.0320128516313518	0.0012889652556189	0.0020195526271684	1.957183613460027e-05	4.078592813902787e-06	3.830567696796448e-10	-0.0001307619903978	-0.0002775118356296	1.709869813279434e-08	7.701281891451012e-08	0.0007311323366065	0.0004817786905867	2.321107067035316e-07	5.345544936316804e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.8349177354312	0.4258953843108202	928977.7486460654	0.1813868783772612	942.6650644633584	0.1619907767471886	0.0262410117511575	888617.4237597076	917.8485448902431	1.2611444875403777	842445.9513571367	1.5904854184534818	918.0430556275792	724.7038494921106	1.153058	16.615391	0.0255748994775375	0.0198300534991984	0.0167935262	-0.1740935226	-0.0004071281	0.0267190597	-0.0426046838	-0.0669542496	0.0283926224	-0.1417696673	1.61329e-05	0.2188075708	0.1012562661	-0.0186667592	-0.0146845141	-0.085722564	-0.035468832	-0.0879154628	0.0795130462	-0.0277414479	0.040462845	0.0120192721	0.0208967853	-0.1626553323	0.1470042866	-0.0919528621	0.1585773259	-0.0572481452	-0.2215097313	-0.0860860078	-0.0779160677	0.0138168046	0.1129451054	-0.0313535097	0.054248612	0.0372704931	0.0466456544	-0.0035727893	0.0645759925	0.0412326852	-0.0056502638	-0.0387336786	-0.1560364853	-0.0225713147	-0.0580785552	0.0783685599	0.1711409866	-0.0199576293	0.0902422283	0.0565380809	0.1335741075	-0.05399529	0.0215155422	-0.0704766606	-0.1068707819	0.0198027859	0.1165970878	-0.0410414705	-0.0144848882	0.1801123865	0.0527624755	0.1464424446	-0.0416577499	0.1163838714	0.0665927986	0.1060840693	0.215165794	0.0169109288	-0.0918427827	0.0228330811	0.0046764314	-0.1431424376	0.1069947397	-0.0150390716	0.0886124374	0.0142883177	-0.0569934681	-0.0135593407	-0.0468666492	0.1597273715	-0.0936491559	-0.0305114805	0.0561008245	0.1032605399	-0.1477513569	-0.0467860598	0.0429002737	-0.0658353326	-0.0638210298	0.1642993443	0.1075775147	0.1155095235	-0.0656102995	0.0682419076	0.0243051723	0.0660983508	-0.0556540548	-0.028470188	-0.0668516661	0.1091397179	-0.0540581245	0.0455302395	-0.0052810187	0.0576983072	0.0092961325	-0.154701873	-0.0068637159	-0.0245330038	-0.0192519776	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0056474976791065	2.614107473004196e-07	6.833557880416384e-14	3.18942300355133e-05	-0.0240543298830147	-4.814687765989853e-05	0.0005786107861208	2.318121828397236e-09	-0.1611734399325328	0.0177479160632003	0.0259768777396857	0.0003149885245864	0.001864047990172	-0.0001555046369964	3.4746749096642723e-06	2.4181692127382193e-08	-0.0001308187452417	-5.6754843899992644e-08	1.7113544106612805e-08	3.221112306112532e-15	0.0007311222259282	-1.0110678299907368e-08	1.0222581568421773e-16	5.34539709246206e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.3132102454308	-1.5217074900003809	926046.7146128668	2.3155936851232592	949.3060518367562	6.64098737339782	44.10271329362928	901181.98005389	917.735872913446	-0.1126719767971735	842239.1324322047	0.0126949743553828	918.4886073922752	724.3955034070754	1.250328	18.017044	0.0708840674391741	0.0393282716169057	-0.0323804927	0.0175853911	-0.161338698	0.0829668608	0.0376549612	-0.0535166751	-0.1954424433	-0.0269978422	0.0507136356	0.0216107514	0.0479232577	-0.0971094257	-0.0623656745	-0.0145520893	-0.0087790276	-0.1334185033	-0.1420199263	0.0513590318	-0.0170447648	0.126233907	-0.0002617529	-0.1053114978	0.0776477997	-0.0748057516	-0.0419708656	0.0053059876	-0.0376812966	-0.0816409541	0.007377614	0.0113798599	0.0130957613	-0.0744250673	-0.0512610873	0.0991247127	0.0261562152	0.0539509604	0.0934834627	0.0190351429	-0.0578364178	0.2150217615	-0.015380288	-0.0745127302	0.046749108	0.0577317985	0.1560239781	-0.0026378911	0.0344587613	0.1061103295	0.022512615	-0.0092080526	0.0567758485	0.1135786975	-0.0539783488	0.1622242403	0.0653589163	-0.1034239209	0.0010789161	0.0599206252	-0.0179621863	0.0869304681	0.0523705431	-0.0209762918	0.0863864233	0.0149080504	-0.0398268295	0.1257759027	-0.0015839113	-0.0752246244	-0.0671535562	-0.1638168145	-0.0818470688	-0.0966951908	0.0588236138	-0.0283820147	0.0912845362	-0.041462761	-0.0461129829	0.0412829184	-0.0520365963	0.0751219358	-0.0830730257	0.1116020901	-0.1160963739	0.0054527576	-0.0638002999	-0.0401944618	0.0393378678	-0.0423349284	0.0613700683	0.0990990455	0.0999285749	-0.0096317515	-0.0195079731	0.0774511245	-0.0065446103	-0.1047750622	-0.0501593075	0.0829982635	-0.001749271	-0.0777551893	0.0833433764	0.1236912786	-0.0152706626	-0.0051403979	0.1989575692	0.0496944065	-0.1098539744	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.005687887081379	-4.038940227250008e-05	1.6313038159298346e-09	3.2352059450518115e-05	-0.0094793620136499	0.0145749678693647	8.98583041858287e-05	0.000212429688393	-0.132748197883366	0.0284252420491668	0.0176220840412812	0.0008079943855537	0.0019700200578134	0.0001059720676414	3.8809790281871125e-06	1.1230079120193513e-08	-0.0001317232988851	-9.04553643400009e-07	1.7351027469173392e-08	8.182172937882307e-13	0.0002811294848456	-0.0004499927410826	2.0249346702703198e-07	7.903378724955245e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.376765719558	-0.9364445258728438	924245.285665398	0.8769283500372151	949.8087488962504	0.5026970594942668	0.2527043336241824	902136.6594798606	916.4407672140708	-1.295105699375199	839863.6798119147	1.6772987725541235	917.0411416534196	713.4313055273742	1.096941	15.806751	0.07477148756131	0.0435294087007208	-0.0211294994	0.1118786839	-0.0812404179	-0.0936929543	0.0007318947	0.0810613145	-0.0665221939	0.0350854596	-0.0375916274	0.0120028448	-0.0089113834	-0.1069737366	0.0527351886	-0.0280473096	-0.0870549488	0.0593813715	-0.0993743498	0.006597773	-0.1201776329	0.0696622871	-0.0752319646	-0.0658898886	0.0486612029	-0.0341200414	-0.0194132737	-0.024317819	-0.1266154412	0.009305653	0.0066866447	-0.0060022118	-0.1432616776	-0.116418742	0.0146354172	-0.0930090798	-0.0750077903	-0.0828790314	-0.0424292223	0.0326194002	-0.0182140185	-0.0888910888	0.1058915187	0.0085164243	-0.0176505659	0.0745270537	-0.0483499178	-0.0448241595	0.0849463241	-0.0921885294	0.042374254	-0.0461294613	-0.0838766154	0.0868865834	0.0932700228	0.0287397251	-0.0264598769	-0.09767519	-0.0357334558	0.0813172572	0.0033782476	0.0838710989	0.0116424881	0.036057181	-0.0674458055	-0.0605718628	-0.0060560452	0.0275015019	0.2298327105	0.0456798072	-0.0330415611	-0.0422206532	-0.0819765911	0.1570525319	0.0490527777	0.0297377322	0.0576117627	0.0039520294	-0.0174066341	-0.1303046955	0.0040613867	-0.089471581	0.0019472352	0.0371256156	0.16189275	0.0182497739	-0.0229902502	-0.0126312597	0.0273943297	-0.1067555566	-0.0551991093	0.0758230606	0.042527968	-0.112392725	-0.0961494761	0.0908681768	0.1236199575	-0.0356762683	0.0614893945	-0.0001506043	0.0063961532	0.048826441	0.0337915249	-0.1575327253	0.0290132687	0.113959404	0.0957104767	0.0062744172	-0.1514396591	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0056039889113037	8.389817007529998e-05	7.038902941983961e-09	3.140469171801483e-05	-0.006286682202159	0.0031926798114909	3.952237311094273e-05	1.0193204378701577e-05	-0.1119582612821972	0.0207899366011688	0.0125346522693327	0.0004322214638806	0.0013380450969706	-0.0006319749608428	1.7903646815270622e-06	3.9939235113225894e-07	-0.0001310572959054	6.660029797000066e-07	1.7176014810035576e-08	4.435599689692874e-13	0.0006625879805946	0.0003814584957489	1.455105839790898e-07	4.3902283202843005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.044897056372	-0.3318686631860146	923607.2941580926	0.1101368096048724	939.8852566473498	-9.92349224890063	98.47569841399088	883384.2956630547	916.1670311522288	-0.273736061841987	839362.0289702889	0.0749314315527601	916.5067177392486	707.5919712697427	1.027994	14.81324	0.0900301900299101	0.0452553235543509	-0.0680985048	-0.0467472111	-0.086615957	-0.1760020412	0.0198368593	-0.0442545749	0.039349693	0.0015059097	-0.1643695747	0.0027764333	0.0089328838	-0.1049197016	-0.0589291888	0.0061184235	-0.004899185	0.053742595	-0.011068144	-0.1260768297	0.0372142225	-0.0009107555	-0.142097954	-0.0079125325	0.0368128349	0.0246321036	0.0151460341	-0.0574689304	0.0903084143	-0.0235364691	-0.0003548659	-0.2120829195	-0.0521355709	-0.0421194487	-0.1889423263	-0.1018766945	-0.0599178507	0.0199707729	-0.0447509232	0.1131710332	0.037979192	0.0426451124	0.1153475767	-0.0284006353	-0.0516733089	-0.2216319859	0.1371961718	-0.0569332181	-0.0066921671	0.1043963979	0.0033038616	-0.0007987552	-0.0514282417	-0.1159843586	0.0678378231	0.0252243257	0.0406609261	-0.0366847114	-0.0783817912	-0.034011224	-0.0249954328	-0.0466485082	0.0281812454	0.092438482	-0.169953359	-0.1663761761	-0.0156190046	0.1492632964	0.0141848612	0.0958303379	-0.0920050826	0.1677037206	-0.0276599222	0.0800131688	0.0418472665	0.015655214	0.1017239172	-0.1229945029	0.0803224441	-0.0783859337	-0.0648105096	0.0048577106	-0.1434317923	0.162689351	-0.1314668126	0.0210736393	-0.0995195373	0.0132986945	0.0322499021	0.0213034604	-0.1459651249	0.1425404987	-0.0320985189	-0.0095789493	-0.0039749944	0.1021256605	0.039509587	-0.0039166504	0.0552994186	0.0265645949	0.0168831529	-0.0104045369	-0.032696333	-0.0269475511	-0.0681213269	-0.0314551423	0.1015066288	0.0631250453	-0.051732671	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.003498474897924	0.0091024638092277	8.285484739830005e-05	1.2239326611404342e-05	-0.0129190577933115	-0.0066323755911525	0.0001669020542669	4.3988405982115465e-05	-0.1312913287527521	-0.0193330674705548	0.0172374130056632	0.000373767497821	0.0020111808086496	0.000673135711679	4.044848245080459e-06	4.531116863375939e-07	-0.0004877645999261	-0.0003567073040207	2.3791430494106841e-07	1.2724010074171614e-07	0.0007319906280744	6.940264747980001e-05	4.816727477205391e-09	5.358102795887545e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.8950713520758	-1.1498257042961768	921398.5480060066	1.322099150260199	944.5245703051904	4.639313657840603	21.523231215826357	892126.6639102047	915.8495673189736	-0.3174638332551467	838780.4299583512	0.1007832854250515	915.9224666652824	708.3950373632075	0.969257	13.96685	0.0626739299624473	0.0304187088981909	-0.1036326482	-0.0687007362	-0.1978481218	-0.056064334	-0.043547256	-0.1061835895	-0.0734909441	0.002603043	-0.155355718	-0.0241045574	-0.0240027595	-0.1041951328	0.0554489268	0.0463407617	0.1213072179	0.0145517298	0.0084993713	-0.0018740672	-0.0824883165	-0.0100638994	-0.2055172877	-0.0074762521	0.2130903414	0.0491850621	0.0780355728	-0.1106269752	0.0004898291	-0.1051986755	-0.0634596198	0.1491195028	-0.0683873893	0.0222748543	-0.1251410614	-0.0227179069	-0.1119778627	-0.0955573878	-0.0224336441	0.1252795297	-0.0364176034	-0.1191097868	0.0536014907	-0.0954415699	0.0713733645	-0.0237168082	-0.0859537888	0.1631117148	0.1309552566	0.0661302171	0.0689191397	0.0248537832	0.1236426066	-0.0097324038	0.0752859565	-0.0162645634	-0.0370276932	-0.1445749209	-0.1727866322	0.0814753287	-0.0858052458	0.0761464758	0.0204143845	0.1290590322	-0.0467183737	-0.1268232115	-0.0652520752	-0.0397608252	-0.0901348982	-0.0630836085	0.1202572292	0.0002605692	-0.0397161004	0.2334231477	-0.0488454395	0.0033900398	-0.0120937255	-0.0493351614	0.0111095905	0.0753924346	-0.1146967782	-0.1765453457	-0.0633686092	0.0024701318	0.0952860688	0.009484653	-0.0731492346	0.0184270223	0.0645930318	0.0361083088	0.0140851293	0.2033850426	0.1194025624	-0.0574970492	-0.0613279684	-0.0009366363	0.0390278053	0.0102051379	0.0613304233	-0.0821140567	-0.0083594901	0.0609578353	-0.0204676715	-0.1207130794	-0.0831866808	0.0182264806	0.1680882539	0.0539826369	0.0004534692	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0164779144652555	0.0129794395673315	0.000168465851482	0.0002715216651242	-0.0237667821715206	-0.0108477243782091	0.0005648599347885	0.0001176731241855	-0.1111719527070604	0.0201193760456916	0.0123592030687008	0.0004047892924679	0.0023322045324475	0.0003210237237979	5.439177981168663e-06	1.0305623124107055e-07	-0.0005411469659888	-5.338236606269994e-05	2.928400387988834e-07	2.849677006452098e-09	0.0007321323376381	1.417095637000574e-07	2.0081600444060624e-14	5.360177598154289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
960.401733126748	0.5066617746722386	922371.4889928614	0.2567061539140223	941.8479689181208	-2.676601387069581	7.164194985262808	887077.5965551896	917.3760999987348	1.526532679761203	841578.9088488887	2.3303020223789206	917.3262641304418	705.072012503316	1.052674	15.16888	0.0520094223387295	0.0296358117800294	-0.0892722144	0.1193669094	-0.1650602784	-0.0001568075	0.0073904834	-0.0147441439	-0.1075072133	0.1022475305	-0.0855714611	-0.0811524726	-0.0511549239	0.0123803449	-0.0134398757	-0.0148113633	-0.0212374442	-0.0589731605	-0.1272696856	0.0601114045	-0.054023449	0.06697529	-0.019563421	0.0961426191	0.1014859319	0.0396419557	0.0269523507	-0.1638366894	0.0139944961	0.0990563993	0.0564189911	-0.0687872463	-0.0775498673	0.0331975109	-0.0248713557	-0.0199850568	0.0967461322	0.0872242995	0.0173110175	0.1362654518	-0.0646438325	-0.01743856	-0.059106474	0.0183381213	-0.1176237807	-0.0339631997	0.0010040296	-0.1139393134	0.0042960321	-0.0103528455	0.0265029957	-0.0005448788	0.0128192359	0.1040601355	0.0392128876	0.0880301112	-0.0654579884	-0.0548842098	-0.0331133232	-0.1018149737	-0.0650005936	0.1226065827	0.0703544907	0.0256499889	-0.0487663438	-0.1458524642	0.0629208087	-0.0032904547	-0.0153612676	0.1012732985	-0.0474535095	-0.1417297101	0.0422437098	-0.0442671998	-0.0095456142	-0.1131822366	0.0393321208	-0.0684859663	0.043636597	-0.002124603	-0.0504793236	-0.0325414714	0.085653087	-0.0666744717	-0.0510698941	0.0319962051	-0.0519358479	-0.0071817359	0.0251446806	-0.0995101913	-0.0483217045	0.0798048302	0.1582538624	-0.10910634	0.0137455309	0.0417180482	0.1104950099	-0.053538547	0.0717797784	-0.0633357504	-0.0629170635	0.0380479506	-0.0047753843	-0.0520477199	-0.0256859946	-0.0205739759	0.0814420384	0.0583684505	0.0139974022	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0290771800282669	0.0125992655630114	0.0001587414927272	0.0008454823983962	-0.0238386571090813	-7.187493756069877e-05	0.0005682815727643	5.166006649354346e-09	-0.094485360395943	0.0166865923111173	0.0089274833291512	0.0002784423629574	0.0019306820971862	-0.0004015224352613	3.727533360395304e-06	1.61220266018165e-07	-0.0004897942058363	5.1352760152499925e-05	2.398983640708119e-07	2.637105975280184e-09	0.0007319737425111	-1.5859512699997486e-07	2.515241430813816e-14	5.357855597257062e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
