global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	a_comp_cor_00	a_comp_cor_01	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99
1494.27326972843	-4.57605109820247	2232852.604624893	20.94024365336003	2001.854542787613	-4.893026438067409	23.941707723626635	4007421.610479403	1803.3667898372728	-0.1871663826664189	0.0350312548004323	3252131.7786879903	1864.722613847436	2146.668718394753	1.054082	55.039478	0.181076602485339	0.0873970470509401	-0.0031679612	-0.0003573905	0.0035633794	-0.0119720138	-0.0118516907	-0.0012330765	-0.0009011546	-0.0007230907	-0.0013868132	0.0006431681	-0.0016495511	-0.0069592939	-0.0135919701	-0.0025096067	0.0119173086	0.0067362965	-0.0050961562	0.0362563744	-0.0277357488	0.0067933455	-0.0030539771	0.0074823149	0.0035847013	-0.0001018409	0.0198011576	0.0083339725	-0.0208565938	-0.0407143476	-0.0598596909	-0.009337928	0.0579057777	-0.0119774989	0.0700607062	0.0385836084	-0.0038462256	-0.0451842308	-0.0736957799	-0.081287294	-0.0658037687	-0.0316405151	0.0081438159634643	-0.0051503825321645	2.6526440227626227e-05	6.632173844677597e-05	-0.0162993891904932	-0.0395562421307714	0.0015646962915082	0.0002656700879831	-0.1604964893049825	0.0537005660773957	0.0028837507970327	0.0257591230792243	-9.59182668616547e-05	0.0007781266792273	6.05481128925376e-07	9.200313917743604e-09	-0.0004200186439407	-0.000151664407271	2.300209243286376e-08	1.7641566125778452e-07	0.0003889798626749	0.0007235971484018	1.513053335665841e-07	5.235928331752166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1498.0342460376105	3.760976309180478	2244106.6023014723	14.14494279821681	1992.4629390593493	-9.39160372826359	88.20222058873456	3969908.56352502	1803.2020752575927	-0.1647145796800941	0.02713089275919	3251537.724213289	1862.1983626475885	2170.395321049461	0.932126	48.671486	0.0789596572832505	0.0401896382451185	1.70451e-05	-0.0270397273	0.0073751342	0.0116261268	0.0089232892	-0.0007534566	-0.0008239752	-1.46652e-05	-0.0041699876	-0.003040998	-0.0012647077	-0.0165719301	-0.0212093937	0.0134968291	0.0106647549	0.0125674048	0.0106165279	0.0654233333	-0.0358549387	0.0227630582	-0.0153481687	0.0067499435	0.038077187	-0.0006600236	-0.0198495558	-0.0122974198	0.0249448816	-0.0260805936	0.002795644	0.0209343927	0.0275123767	0.0146942562	0.0696177779	0.0370681691	-0.0064061583	-0.0479924649	-0.0754344479	-0.0806444153	-0.0620868871	-0.0252311319	0.0229060915597756	0.0147622755963113	0.0002179247807814	0.0005246890305448	-0.0061043807920242	0.010195008398469	0.0001039381962448	3.7263464854034e-05	-0.153610619296785	0.0068858700081975	4.741520576979404e-05	0.0235962223607418	0.0002352068006306	0.0003311250674922	1.096438103217502e-07	5.5322239062882823e-08	-0.0004158829415739	4.135702366799975e-06	1.7104034066754913e-11	1.7295862109215997e-07	0.0009960491584213	0.0006070692957464	9.921139259917803e-07	3.685331298380301e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1494.4220324898074	-3.612213547803094	2233297.211190967	13.048086714932216	1981.8763259395475	-10.586613119801768	112.07637734835892	3927833.77131964	1802.5070672067648	-0.695008050827937	0.4830361907156483	3249031.727330332	1861.358347063688	2115.6757108395923	0.92058	48.068619	0.0768686994790649	0.0525027748989136	-0.0122784969	-0.0299726792	0.0115480801	0.0130058292	0.0381993456	-0.002510432	-0.0021747441	0.0032665499	-0.0037136249	-0.0019414388	-0.0005496782	-0.0199195817	-0.0257511004	0.0116979481	0.0080028715	0.0102336058	0.0254820084	0.0508765016	0.0001640185	-0.0040815148	-0.0053005152	0.0032574518	0.0219512576	-0.003134486	0.0048533157	0.0018519773	-0.0062018299	-0.0393922199	-0.0540560318	-0.0052955813	0.0506870202	0.0028618623	0.0691672152	0.0355364705	-0.008959769	-0.0507165039	-0.0769663555	-0.0796832699	-0.058036534	-0.0186447705	0.008770731697524	-0.0141353598622516	0.0001998083984353	7.692573450995224e-05	-0.0551838262946233	-0.0490794455025991	0.0024087919708425	0.0030452546845151	-0.1536152997729942	-4.680476209217854e-06	2.190685754505433e-11	0.0235976603243468	0.0003486355701206	0.00011342876949	1.2866085748015557e-08	1.215467607533158e-07	-0.0002683245987744	0.0001475583427995	2.1773464529734767e-08	7.199809030744273e-08	0.0010080463188919	1.1997160470599837e-05	1.01615738103151e-06	1.4393185935732324e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1500.9562111975888	6.534178707781393	2252869.5479326206	42.69549138522372	1999.0973373905304	17.221011450982814	296.56323539488125	3996390.164361908	1811.930243667291	9.423176460526292	88.79625460621682	3283091.2079162085	1868.40604711178	2155.9328378747205	0.7833909999999998	40.90519	0.0650602171993054	0.0355227078672835	-0.004032975	-0.0221549144	0.0026395871	0.006879585	0.0249756049	0.0052078547	0.004159804	5.0598e-05	-0.0043577416	-0.0028538958	-0.0017921276	-0.0286956899	-0.0347546813	0.0066968641	0.008357495	0.0152561222	0.0256187552	0.0568731169	-0.0013752306	-0.001838968	-0.0060189742	0.0051409347	0.0351008231	-0.0101034834	0.0103187577	0.015151665	0.0003324817	-0.0426817335	-0.0341567603	0.0057542999	0.0317385927	0.0149119649	0.0687090676	0.0339891844	-0.0115045374	-0.0533515689	-0.0782873035	-0.0784076511	-0.0536744641	-0.0119276293	0.0060478240571057	-0.0027229076404183	7.41422601824836e-06	3.657617582570645e-05	-0.0253539300405236	0.0298298962540997	0.0008898227105303	0.0006428217684997	-0.1536837657265266	-6.846595353238172e-05	4.6875867930982525e-09	0.0236186998478859	0.0004802048196558	0.0001315692495352	1.7310467423255727e-08	2.305966688206594e-07	-0.0002681341217682	1.904770061999573e-07	3.6281489890898575e-14	7.189590725640393e-08	0.0015250655393756	0.0005170192204837	2.32582489939099e-06	2.6730887434957295e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1504.1381293089955	3.1819181114067305	2262431.512041165	10.124602867698174	2001.5718017578124	2.474464367282053	6.122973904948571	4006289.677592016	1809.8358116928407	-2.094431974450345	4.386645295599969	3275505.6652858835	1871.5751986863029	2156.172285324376	0.7430179999999998	38.797077	0.0932376737912612	0.0444407980613133	-0.0040248964	-0.0111481792	0.0019359923	0.0144681835	0.0365885738	0.0033466301	0.0050693837	-0.0093077198	-0.0046243393	-0.0012519756	9.164e-06	-0.023899953	-0.0306599793	0.0025471395	0.0143535713	0.012466675	0.0140333813	0.0610899588	-0.0198000477	0.0169023801	-0.0081777653	-3.5193e-06	0.030841059	-0.002129595	-0.0073293424	-0.0028121521	0.0017628679	-0.0217089051	-0.0356329819	-0.003584294	0.0487626004	0.0285529883	0.0682433853	0.0324269895	-0.0140379523	-0.0558930371	-0.0793936715	-0.0768225931	-0.0490241061	-0.0051268245	-0.0001610609237019	-0.0062088849808076	3.855025270489819e-05	2.5940621143709253e-08	-0.014205449043402	0.0111484809971216	0.0001242886285431	0.0002017947825246	-0.1719217834020412	-0.0182380176755146	0.0003326252887323	0.0295570996081383	2.826868896905067e-05	-0.0004519361306867	2.042462662201106e-07	7.99118776028927e-10	-0.000505985070897	-0.0002378509491287	5.6573074001471e-08	2.560208919706421e-07	0.0010620068164348	-0.0004630587229408	1.1278584781539791e-06	2.144233808915646e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1516.6809832659749	12.542853956979345	2300321.2050006445	157.32318538611236	2018.689870526713	17.118068768900685	293.028278376813	4075108.7933671577	1812.4206116345465	2.5847999417057963	6.681190738642288	3284868.473477744	1872.895274560056	2201.0064154216843	0.901517	47.073231	0.0801804064700962	0.033448500787717	0.0040845399	-0.0384277413	-0.0094902755	0.0045398118	0.0309868587	0.0034184858	0.0053048325	-0.0182773696	-0.0005013577	0.0002550095	-0.0103999104	-0.0198828992	-0.0369853826	-0.0054204252	0.0268202934	0.0122520235	-0.0113090186	0.0599210638	-0.0506331085	0.0246276336	-0.0118810238	0.0108765469	0.0347468805	-0.011676309	-0.0033978954	0.0114991522	0.010083141	-0.0323570477	-0.0030005823	0.0143281192	0.0030756978	-0.0193708858	0.0677702193	0.0308505711	-0.0165575133	-0.05833645	-0.080282427	-0.0749343514	-0.0441104375	0.0017099414	-0.0032695568665133	-0.0031084959428114	9.662747026474936e-06	1.069000210336427e-05	-0.0265143458596952	-0.0123088968162932	0.0001515089408341	0.0007030105363675	-0.1890560231112203	-0.0171342397091791	0.0002935821704116	0.0357421798746302	-0.0003998752068073	-0.0004281438957763	1.8330719549055067e-07	1.5990018101918097e-07	-0.0003716345769591	0.0001343504939379	1.8050055221357708e-08	1.3811225879156925e-07	0.0006719257261128	-0.000390081090322	4.514841814122135e-07	1.521632570268004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1510.35367865457	-6.32730461140477	2281168.2346253926	40.03478364550407	1998.990007757372	-19.699862769341053	388.0845931308697	3995961.0511138174	1796.16369286362	-16.256918770926404	264.2874079244993	3226204.011561477	1857.633610941058	2149.754023623957	1.141278	59.592487	0.1235368158518212	0.0587442705789197	-0.0148090153	-0.0452837567	0.0039777084	-0.0045510097	0.0360045237	-0.0026297762	-0.000582424	-0.0171856735	-0.0053852805	0.0062130174	-0.0063990473	-0.0186680606	-0.040294019	-0.0320792149	0.0575809099	0.0048238739	-0.0493736642	0.0486352058	-0.0897178397	0.0663750929	-0.011834897	0.0163840778	0.0582233491	-0.0084977795	-0.0213652444	0.0247267385	0.0076242888	-0.01776394	-0.0051080593	0.0113424839	0.0075343425	0.0039729866	0.0672896215	0.0292606206	-0.0190607341	-0.0606775209	-0.0809511339	-0.0727503781	-0.0389598496	0.0085347133	-0.044745623788728	-0.0414760669222147	0.001720264127336	0.0020021708482423	-0.0403689313195201	-0.0138545854598249	0.0001919495382635	0.0016296506158801	-0.2296142640895269	-0.0405582409783066	0.0016449709112543	0.052722710273375	-0.0007069387807114	-0.000307063573904	9.428803841875867e-08	4.997624396737209e-07	-0.0001707536338042	0.0002008809431548	4.035315332280216e-08	2.915680345733884e-08	0.0007169396588833	4.501393277050005e-05	5.140024744797025e-07	2.026254143467098e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1520.8696293118385	10.515950657268377	2313044.429363129	110.5852182261032	2017.4761893979964	18.48618164062441	341.73891165015897	4070210.174787861	1801.471302266024	5.307609402403841	28.17071756848566	3245298.852888044	1860.46750644703	2204.39494911866	1.263163	65.956757	0.3239739268473754	0.1618389850938509	0.0052432712	7.34408e-05	-0.0031282292	-0.0171723837	0.0296138093	-0.0026023333	-0.0016611941	-0.0218692178	0.0050363248	0.0102944253	-0.017507154	-0.0095347456	-0.034365104	-0.0808562184	0.0704242156	-0.0092137494	-0.1063705076	-0.0377768264	-0.0744370088	0.0465092863	0.0127844416	-0.0024000821	0.009758173	-0.0229021708	0.0129856525	0.0373947894	-0.0207296521	-0.0316686034	0.0015991322	-0.0196262502	-0.0225832075	-0.031865415	0.0668016447	0.0276578354	-0.0215451443	-0.0629121428	-0.0813979594	-0.0702792922	-0.0336000067	0.0152996203	-0.0004218016123616	0.0443238221763664	0.0019646012123221	1.779166001908455e-07	-0.0637021648700084	-0.0233332335504883	0.0005444397879216	0.0040579658091257	-0.2598452745727826	-0.0302310104832557	0.0009139139948387	0.0675195667178047	-0.0035690903830938	-0.0028621516023824	8.191911795020142e-06	1.273840616269265e-05	-0.0009421973314973	-0.000771443697693	5.951253787104029e-07	8.877358114806329e-07	-0.0001711822537865	-0.0008881219126698	2.9303364011425695e-08	7.887605317642639e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1520.8259693372656	-0.0436599745728472	2312911.6290106336	0.0019061933797016	2032.9131280714464	15.43693867344996	238.29907560785497	4132735.786285233	1799.6409617313725	-1.830340534651441	3.350146472788123	3238707.5911414195	1856.7653308657543	2189.4434079904304	1.104568	57.675617	0.2358616242562748	0.1358952094301153	0.0033149021	0.0274833635	-0.0165138409	-0.0186321522	-0.0293837881	-0.0023031335	-0.0020731943	-0.0103140982	0.0044674596	0.0098419414	-0.0116145856	0.0057175457	-0.0033586517	-0.0618272189	0.0349748517	-0.007360036	-0.0689433883	-0.0547672215	-0.0211722139	0.020047779	0.0003769119	0.0019576304	-0.0229633538	-0.0151916662	0.0133800376	0.0328167438	-0.0224132129	-0.0220120766	0.0021127497	-0.0377287793	-0.022011485	-0.0160995898	0.0663063423	0.0260429185	-0.024008292	-0.0650363955	-0.0816216788	-0.0675308461	-0.0280596966	0.0219572114	-0.0004450038680516	-2.320225569000004e-05	5.383446691041394e-10	1.9802844258088584e-07	-0.0355480960347165	0.0281540688352919	0.0007926515919823	0.0012636671316934	-0.1229121125122247	0.1369331620605579	0.018750690871903	0.0151073874022177	-0.0033141988200055	0.0002548915630883	6.496970893359686e-08	1.0983913818525847e-05	-0.0015261753007764	-0.0005839779692791	3.410302686033414e-07	2.329211048699935e-06	0.0004049720359408	0.0005761542897273	1.6400234989403664e-07	3.319537655711696e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1522.8806565921593	2.054687254893679	2319165.4942225665	4.2217397154225225	2051.3196182743195	18.4064902028731	338.7988815884635	4207912.1763171	1805.956715175084	6.315753443711401	39.88874156175242	3261479.657085979	1871.582337959328	2238.363735801295	1.240847	64.791542	0.2514004117671133	0.1305197574993369	0.0098864099	0.1261830033	-0.0185631792	-0.0364022474	-0.0504792625	0.0023114777	0.0036496495	-0.020087673	0.0051570067	0.0092627649	-0.0020130767	0.0480623213	0.0605558892	-0.0376841682	0.0088856954	-0.0183849974	-0.0593157545	-0.0988380403	0.0109595928	-0.0080641427	0.0134550118	-0.0027117826	-0.0501462287	-0.0177902953	0.0504835048	0.0485697426	-0.0467407139	-0.0431530304	-0.0349352605	-0.0574886405	0.0069940214	0.0334623257	0.0658037687	0.0244165784	-0.0264477464	-0.0670465522	-0.0816216788	-0.0645158866	-0.0223686765	0.0284607885	-0.0137660993735408	-0.0133210955054891	0.0001774515854663	0.0001895054919622	-0.083548971373105	-0.0480008753383885	0.0023040840332515	0.0069804306175039	-0.016538108073334	0.1063740044388907	0.0113154288203651	0.0002735090186452	-0.0039895194750862	-0.0006753206550806	4.560579871786256e-07	1.591626564209207e-05	-0.001865631691611	-0.0003394563908346	1.1523064127845277e-07	3.4805816087433213e-06	0.0010642837197124	0.0006593116837716	1.1326998360448625e-06	4.346918963577423e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1511.0242108548753	-11.856445737284048	2283194.1657895986	140.57530552116108	2016.298822218372	-35.020796055947585	1226.456156392274	4065460.940479194	1800.847763684331	-5.108951490752816	26.101385334865416	3243052.667966856	1864.629525726165	2252.3754818826847	1.064707	55.594292	0.1387936090332776	0.0688925610233627	0.0122062918	0.0472530427	-0.0046864791	-0.0392629349	-0.0288197618	0.0004661217	0.0020293151	-0.0184122284	0.0043157242	0.0082160299	-0.0064743113	0.0279422989	0.0313524505	-0.0390901865	0.0215111889	-0.0163777984	-0.0614353805	-0.0676589791	-0.0160554822	0.0064563812	0.0034672928	0.0115027685	-0.0417648229	-0.0184066367	0.0301297227	0.0267537413	-0.012610975	-0.040792799	-0.0022464578	-0.0621536137	-0.0017793454	-0.0119614967	0.0652939789	0.0227795284	-0.0288611001	-0.0689390864	-0.0813979594	-0.0612463124	-0.0165575133	0.0347647336	-0.0009288583550102	0.0128372410185306	0.0001647947569678	8.627778436722548e-07	-0.0844813308227117	-0.0009323594496066	8.692941432708951e-07	0.0071370952575764	-0.0559687164946893	-0.0394306084213553	0.0015547728804782	0.0031324972260629	-0.0032897748815117	0.0006997445935744	4.896424962367419e-07	1.082261877102532e-05	-0.0016319756128659	0.000233656078745	5.4595163134536337e-08	2.66334440098903e-06	0.0002858163891563	-0.0007784673305561	8.169100831034554e-08	6.060113847431402e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
