global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
904.0703048323686	1.1447688866196586	1.3104958037724128	817343.1160796919	1064.9717756404434	-0.1381638637810738	0.0190892532549151	1134164.882910759	849.6217332836875	0.2476054829949134	721857.0896679774	0.0613084752091443	865.728667325915	781.2283679740481	1.071523	17.048058	0.0423547386317697	0.0262530469436285	-0.0859969562	-0.1056142091	0.0457307143	-0.1519764548	0.0411766507	-0.0871616588	-0.084368021	0.2086158894	0.0690895899	0.026404567	0.016431552	0.1088863251	0.0762593491	-0.0714388173	-0.1820069791	0.1258724396	0.0693723476	0.1354079149	-0.0085016861	-0.1087601119	0.0605828525	0.0049327205	-0.1160930298	0.1309535494	0.0235168431	0.1592807004	-0.0130103378	0.0707540244	-0.0762485357	0.1020097053	-0.0861554843	-0.123735995	0.0072512282	-0.2327278185	-0.0818250149	0.0180124525	0.027616021	1.3649e-05	-0.1108752515	-0.0084834524	-0.0873977367	-0.2951808351	-0.0755588756	0.0489030729	-0.0346466241	0.0474025964	0.1227481422	0.1299355379	0.0992058332	-0.1677747711	0.0829384975	-0.0025421775	0.0140913739	0.1743798425	-0.1606988923	0.0474811865	-0.1089725021	-0.096782744	0.0744206902	0.0533209618	-0.0190816908	0.1232237535	-0.0629452655	0.1500541691	-0.1489090493	0.0598069351	-0.0086859984	0.0509345124	0.0203473576	0.0224891438	-0.0433052656	-0.0403875748	-0.1579015906	-0.1126364831	0.1938689511	-0.0224380326	-0.1671767724	0.1894134355	-0.1015071391	0.0450854765	-0.1128218582	0.0960321407	0.224163124	-0.2276263325	0.1129787888	0.0763941827	-0.1498353714	0.2135631747	0.0109256316	0.1397013673	-0.0384267413	-0.093763105	0.1972151562	-0.1397492927	-0.0060534889	0.0166977919	-0.0390730093	0.0834408453	-0.2797482515	-0.0010599912	-0.1039219211	-0.1975388331	-0.1916557572	-0.1640702995	0.1349446687	0.1131596114	-0.093060742	0.2624102476	-0.1217017861	0.0042127956	0.0460135846	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0163018319705372	-0.0015630827672338	2.443227737223581e-06	0.0002657497255956	0.0240404364783159	0.0003104904725573	9.640433354891729e-08	0.0005779425860679	0.0043135685039743	0.0258316119632979	1.860687323847908e-05	0.0006672721766223	0.0004070095298683	0.0001119983538753	1.656567574036146e-07	1.2543631270776933e-08	0.0001539745679126	6.201021561141185e-05	2.370816756387187e-08	3.8452668401737856e-09	-0.0001240312233089	0.0001189824990869	1.5383744355502218e-08	1.4156835088964164e-08	0.0	0.0	0.0
906.9255337837678	2.8552289513992264	8.152332364908325	822513.9238289722	1072.7792039028434	7.807428262399981	60.95593607252198	1150855.2203264183	850.2260723886845	0.6043391049970523	722884.3741694887	0.3652257538286382	866.7510827327799	797.6027419572881	1.646057	26.188969	0.2053402308632955	0.1044747967040533	-0.0535239852	0.0004140809	0.0322363426	0.0340918001	0.2211712754	-0.1187799559	-0.0408955866	-0.082612945	0.2443789469	-0.2570168691	0.0583336042	0.0696143696	0.0084111498	-0.1680885409	-0.0407511115	0.0746673993	0.0052518908	-0.011819113	-0.0901920928	-0.1621316607	0.1899825021	0.1753570829	-0.2823577361	0.0027267435	-0.1917096112	-0.2179746563	0.1660094745	0.1289400849	-0.1433065347	0.1248764733	-0.088882674	0.0898826358	-0.1840975221	-0.2077303017	0.0021810827	0.2592673115	-0.0631263535	-0.0487509989	0.0293477747	-0.1966421056	-0.0588726034	0.1372687113	0.2149111982	-0.0898936897	-0.0636726658	-0.0357605911	-0.1254878546	0.0468808842	-0.0380630646	-0.0657870371	-0.079077608	0.00796479	0.0411887033	0.0537096632	-0.0330977175	-0.0556476537	-0.1271349784	-0.1000773824	0.2121614755	0.1213620117	-0.2052485506	0.3385779602	0.0287002478	-0.1120504296	0.1274021794	0.2140707566	-0.1779897476	-0.0596451778	0.0728258318	0.2800935349	0.1063064432	-0.08056755	0.076472941	0.0137612493	0.2363493945	-0.1052493398	-0.0126028978	-0.0009484484	0.0589437952	-0.1880600269	0.0372951282	-0.2249678945	-0.1273044141	0.045523971	-0.0330970939	0.1176917034	-0.0373383217	-0.2124216746	-0.4403912722	-0.1835734037	-0.146589476	-0.2820105677	0.1846484557	-0.0238902476	0.1271197501	-0.3237754513	-0.3190321191	0.2480496086	0.1047594983	-0.0412979565	-0.2309233966	-0.0961301913	-0.0001731495	-0.0128466193	0.0876212908	-0.0614913406	0.1466230047	0.1542168319	-0.150494044	0.0327590759	-0.0568352395	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0241620929219124	-0.0078602609513752	6.178370222371379e-05	0.0005838067343671	-0.0330029669526368	-0.0570434034309527	0.0032539498749864	0.0010891958276768	-0.0758357749188434	-0.0801493434228177	0.0057510647575414	0.0064239172511087	0.0007879326736815	0.0003809231438132	6.208378982548772e-07	1.4510244149253185e-07	-0.0005520954912614	-0.000706070059174	3.048094314711666e-07	4.985349284619758e-07	-0.0002427824814847	-0.0001187512581758	5.8943333315868695e-08	1.4101861318335504e-08	1.0	0.0	0.0
904.7541307669488	-2.1714030168189997	4.714991061450651	818580.0371398572	1070.84980596498	-1.929397937863314	3.722576402631208	1146719.3069352354	850.6186009040721	0.3925285153875393	723552.004204001	0.1540786353923456	868.014909938508	791.210544475343	1.458695	23.20801	0.1575765177255831	0.0932477951790983	-0.0110839385	-0.0290391585	-0.1172589564	0.1101853031	0.0337625955	0.0366737283	-0.0503779866	-0.1293270878	-0.0389125458	0.0176797428	-0.004371686	-0.0730181047	0.1151236932	-0.2875793293	0.0526801204	0.124075475	0.0419545912	-0.0008583865	-0.1386095934	0.2233619585	-0.0883318922	0.0848321907	0.1424274594	-0.1432466073	0.0457054231	-0.2456623465	-0.0955159416	0.0674332491	-0.0017489707	-0.0449270098	0.0502878787	-0.101532321	-0.0181060048	0.0334309612	-0.0347952559	0.0949103384	-0.0474639866	-0.0503740394	0.1181184956	-0.1589780681	-0.0013454156	-0.0249918988	0.0560845165	0.1282665629	-0.0122935655	-0.0611946534	-0.0266219631	0.0862053753	-0.0201703277	-0.0680925767	-0.0772297686	0.0185220124	0.0809169296	0.0200229699	0.0852242519	0.0202692348	0.196535336	-0.1715290187	-0.01845252	-0.0815036953	-0.1212501789	-0.2092850024	-0.0406628831	-0.1326666068	0.1421127178	0.0662115425	-0.1638593056	0.0101964471	-0.067163797	-0.0939676943	0.0480655315	-0.22375818	-0.0165012593	0.1397794888	0.0067269862	0.0320482507	-0.0693152236	-0.0640573824	0.0438890794	-0.0323174906	0.0081149001	-0.1664820554	0.0798215594	0.044053966	0.0012472425	-0.069027218	-0.1128630546	-0.1556319988	-0.1715166892	0.0015034799	-0.0063421925	0.0997403572	-0.0419075274	0.2154321804	0.0215391177	-0.0942408704	0.0760117832	0.265954418	0.0856536964	0.0925812877	0.3641907213	0.2967944183	-0.0314863622	-0.0228952877	-0.0608345982	-0.0312289014	-0.1378429749	0.0204885452	0.1183848066	-0.016924558	-0.0362677579	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0050485356877203	0.0191135572341921	0.0003653280701447	2.548771259018548e-05	0.0485815248113823	0.0815844917640191	0.0066560292963933	0.0023601645529989	-0.0426592011067015	0.0331765738121418	0.001819807439062	0.0011006850499124	0.0004509158535236	-0.0003370168201578	2.0332510695891678e-07	1.1358033706934229e-07	-0.0006890545258564	-0.000136959034595	4.747961396031882e-07	1.8757777157194413e-08	-0.0002428445250364	-6.20435517000072e-08	5.8973463340154714e-08	3.849402307551467e-15	0.0	0.0	0.0
903.7768951240562	-0.9772356428926514	0.9549895017398136	816812.6761600792	1073.2453601925872	2.3955542276071355	5.73868005740642	1151855.6031749162	850.1458609656731	-0.472739938398945	722747.9849170656	0.2234830493574383	867.4863766254823	789.9634881331326	1.137956	18.105022	0.1194083723976046	0.0634649532946866	-0.0525424048	-0.0909575654	-0.0849118666	0.0638424257	-0.0858633224	0.0182881565	-0.1332148442	-0.11093172	-0.1047055524	0.1211719756	-0.0883827519	-0.146047078	0.0716816271	-0.0780453802	0.0225775734	0.1224127784	0.0740063741	-0.040373855	-0.0802240733	0.1312078186	-0.0176133663	-0.0208298689	0.1554781383	-0.0287295585	-0.0002229277	-0.1113310542	-0.0326903574	-0.038424895	-0.03210269	0.0993517954	-0.0022104992	-0.1105137714	-0.0322425827	0.1064634239	0.0460760683	0.15086968	-0.116234426	0.0938871569	0.0549928759	0.0363365123	-0.0040897104	0.0090930097	-0.0956313606	0.1969340286	-0.0565170414	0.014241846	2.4237e-05	0.183939048	0.1182735819	-0.063850411	-0.1914953989	0.0819949919	0.1213746368	0.0289685197	0.0326942568	-0.0143507197	0.1651576219	-0.0708210522	-0.0648716732	-0.0194982993	-0.0213476429	-0.138356946	-0.0044366737	-0.0403177354	0.1725361874	-0.0363811957	-0.0880100173	-0.1289291272	0.004479333	0.0025314727	0.022387395	-0.0461561358	-0.080531107	-0.014707037	-0.0516321166	-0.0140478895	-0.1133545334	-0.1646774687	0.0518846648	0.0886255488	-0.041444703	0.0685158287	0.1525958448	0.1158339353	-0.0696282227	0.0928106389	-0.1132056027	-0.0848469067	-0.035891414	0.0978369198	0.1090870919	0.1029428973	-0.1003827914	0.185582594	-0.0419783112	-0.066319189	0.1021040729	0.1815844732	0.0094760732	-0.1021390305	-0.0347223723	0.1646718759	-0.0962447249	-0.1587804435	0.074431872	-0.0420913826	0.1135547064	0.2075019474	-0.0362410157	-0.1356439313	0.0660511302	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	-0.0183744583252831	-0.0133259226375627	0.0001775802141423	0.0003376207187475	-0.0051030035549644	-0.0536845283663467	0.002882028585917	2.6040645281979304e-05	-0.0670047815348766	-0.024345580428175	0.0044896407485365	0.0005927072863847	0.0006699670124101	0.0002190511588864	4.488557977177151e-07	4.798341020951867e-08	-0.0004390503410145	0.0002500041848419	1.9276520194494882e-07	6.25020924384629e-08	-0.0001508530494544	9.1991475582e-05	2.275664252969165e-08	8.462431579753703e-09	0.0	0.0	0.0
903.1934322698582	-0.5834628541979328	0.3404289022287981	815758.3760954071	1068.5253078726837	-4.720052319903516	22.278893902626564	1141746.3335644137	850.1596204859704	0.0137595202972988	722771.3803048492	0.0001893243988117	867.26450843577	787.1970232347022	1.038088	16.516109	0.0586117853816861	0.0332549298396373	-0.0800026097	-0.0585477966	-0.021425664	-0.017957326	-0.1779795567	-0.0189535574	-0.0856303986	-0.0011306068	-0.1688520351	0.0351529915	0.1151510554	-0.0780173763	-0.0521461956	-0.1062463043	0.0378207477	0.0963972752	-0.0226308661	0.0444443158	-0.0915385005	0.1323295509	0.0368086388	-0.0394823598	0.0091503946	-0.0472745892	-0.0685180254	0.1129556528	0.1186909663	-0.0225972032	-0.0575576684	-0.2918823279	0.1304402506	-0.008633555	-0.1032959374	0.0261598491	0.0225351223	-0.0873987998	0.0577540634	-0.0735411697	0.0173628065	0.1279096522	0.0958992751	0.1043267954	0.0128823614	0.0700428121	-0.0107483278	-0.0783525565	0.1819697277	-0.082506283	-0.0504394259	-0.0088426848	0.0495001964	0.0358223385	0.0817581946	0.0277402731	0.0457984772	0.0369227509	0.0530527754	-0.0693398516	0.1122058761	-0.0812140294	0.0784989916	-0.1448244756	0.1687330315	-0.0608290441	-0.1312501631	0.0208217425	0.0760911635	0.0793046151	-0.063431303	0.0459309163	0.0053084798	-0.1594705792	0.0258914465	0.0736223159	-0.038091154	-0.0862305803	0.2010039494	0.0636372957	0.1633028773	0.1744361483	-0.1017246049	0.0214133695	-0.152666344	-0.0587468296	0.1465467229	-0.1021196597	-0.0937522914	-0.1006882496	-0.059269798	0.128376142	0.130387224	0.1458754895	-0.1351653744	0.0788102218	-0.075656551	0.020893421	0.1793796481	0.0724486182	-0.0743285089	-0.1095659255	0.0169744735	0.0486791615	0.0049704393	-0.0860718791	0.0367768688	-0.0076150837	0.062572119	0.012026913	0.0989284873	0.0179686311	0.0305304612	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0183388058764251	3.565244885799998e-05	1.271097109572304e-09	0.0003363118009732	0.0182570939436601	0.0233600974986245	0.0005456941551452	0.0003333214792676	-0.0430885711057129	0.0239162104291636	0.001856624959932	0.000571985121292	0.0008039463720919	0.0001339793596817	6.463297691997277e-07	1.7950468820745126e-08	-0.0004390972643633	-4.6923348799999664e-08	1.928064075713338e-07	2.2018006626064302e-15	-0.0002428232665246	-9.19702170702e-05	5.8963138765676936e-08	8.458520827939709e-09	0.0	0.0	0.0
904.5772860139016	1.3838537440433356	1.9150511849027576	818260.0663722759	1075.1703634572584	6.64505558457472	44.15676372208768	1155991.310456813	849.9904417164709	-0.169178769499581	722483.7510093612	0.0286214560493923	867.4594302077966	793.5658270013823	1.11662	17.765558	0.075885589272987	0.048891558904901	-0.1239100631	-0.0359131346	-0.0039436014	0.0820030295	-0.001295636	-0.1059956571	-0.0925119612	-0.0474202496	0.051965729	-0.0475421696	-0.0591448822	-0.1334599545	0.0204661662	-0.0693001327	0.099219982	0.1330120377	-0.049320578	0.0475683088	0.0719308381	0.1306331044	0.0161135795	-0.186680112	-0.2057638989	-0.0146872984	-0.011591088	0.1558811097	0.0664127422	0.0379657559	0.1423504049	0.0117112021	0.0673698734	0.1082230252	0.0377958598	0.0602651908	-0.0616711074	-0.0080434625	-0.139176736	0.0206000355	0.0649596832	-0.1214405094	-0.1278178312	0.1362081422	0.1249025898	-0.011942481	-0.1422220401	0.0483847239	0.0650981486	0.1156579309	-0.0424535069	0.0833745829	0.0001470328	-0.0538401899	0.1332246032	-0.0042658874	0.0315497177	0.0946516349	0.0510901946	0.0117848707	0.1386879656	-0.2343615075	0.1314409075	0.0662047763	0.0651193249	-0.0482908775	-0.0059909691	-0.0409417185	0.0399853636	0.1464271218	0.09123974	0.0341245802	-0.0756009431	0.0373449096	0.0893882293	0.0545980685	-0.0936214833	0.1010279561	-0.1162496567	-0.0176553937	0.1848109451	-0.0366904041	0.0089682151	-0.014211489	-0.0934310522	0.0626106567	-0.098471333	0.2248894052	-0.1177210338	-0.0810385207	-0.0300488407	0.1730373945	0.1590232838	0.0289563157	-0.1604376408	0.0478475383	0.0682754775	0.0412610599	0.0729571226	0.0650229035	-0.0832130238	-0.0863684594	-0.1467805037	0.0231122402	-0.0620974663	-0.0453224525	0.0762923762	-0.0920208731	0.0897885262	0.017698573	-0.0581982585	0.0813175441	0.234448703	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.0183518680578345	-1.3062181409402572e-05	1.706205831721422e-10	0.0003367910612121	-0.0199378550534277	-0.0381949489970878	0.0014588541288901	0.0003975180641314	-0.0692121917058727	-0.0261236206001597	0.0047903274807304	0.000682443553261	0.0010349463564731	0.0002309999843812	1.0711139607769452e-06	5.336099278411469e-08	-0.0004391257917206	-2.8527357299979947e-08	1.9283146095424378e-07	8.138101145207193e-16	-0.0002427726283765	5.063814810001076e-08	5.8938549088834176e-08	2.564222042998623e-15	0.0	0.0	0.0
901.1053308324476	-3.47195518145395	12.05447278202493	811990.817254655	1073.7150254360463	-1.4553380212121283	2.1180087559856333	1152863.9558471297	848.4971035504457	-1.4933381660251823	719947.3347334957	2.230058878107456	867.3977558428525	791.9265967477609	1.340846	21.333019	0.1167559757336021	0.0510131454287849	-0.1062013324	0.0567644394	-0.1307546146	-0.0345277876	0.1162301688	-0.1535442724	0.0935739127	-0.048357053	0.0927828726	0.0393640925	0.2402938477	-0.1304733581	0.0252903231	0.0882404333	0.12407551	-0.0733730595	-0.1326326934	0.0792188827	0.1804955257	-0.1254227668	0.1654934954	-0.0663799622	0.0538196139	0.1228506802	0.0158153124	-0.0273473396	-0.0222838243	0.0333706824	0.1606595656	-0.0083618539	-0.0549517665	-0.0744065573	0.0918209561	-0.0443433667	-0.0120372225	-0.1575214375	-0.0902303678	0.1332213284	-0.0249214917	-0.1199140606	0.1483281668	0.0846305574	0.0071312247	0.0930607084	-0.0608339193	-0.1547952975	-0.1091386519	0.0619477692	-0.178313803	-0.037610978	0.0396848141	0.0061029611	0.0324400691	-0.1617987226	0.0442510079	0.1494630283	-0.1772243737	0.174362849	0.1171607149	0.0892601705	0.0725124628	-0.0187341018	0.1067395489	0.06268969	-0.0049579432	-0.0696316202	-0.0082763538	0.0551647663	0.0477615266	-0.070969193	0.01443206	0.0221842951	0.0860088337	0.1026871958	-0.0623306344	0.1152169198	-0.2239619547	0.01299786	0.0017655905	-0.0824229325	0.0524945649	0.0719717831	-0.1361004194	0.1841930034	-0.0360339512	-0.24001209	-0.070199631	-0.0913039749	0.0016527561	0.0268617566	0.1904007181	0.0879572944	-0.1779871426	-0.227138955	-0.0894079334	0.0315497218	-0.0999040621	0.0216973485	-0.0039768138	-0.1761577786	0.0736119437	-0.0348232938	0.2706925132	0.1315068074	-0.1015832991	0.0349240966	0.0210152165	0.0360165012	-0.1047970389	-0.013033964	0.1959495608	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0071248179528993	0.0112270501049352	0.0001260466540587	5.076303086195617e-05	-0.0127800784623559	0.0071577765910718	5.123376572769544e-05	0.0001633304055039	-0.0353348400337125	0.0338773516721602	0.001248550920208	0.0011476749563192	0.001664002891763	0.0006290565352898	2.768905623795626e-06	3.95712124590933e-07	3.695174861628736e-05	0.0004760775403368	1.3654317258012947e-09	2.266498244132206e-07	-5.8030756694588e-05	0.0001847418716819	3.36756872254647e-09	3.4129559152536046e-08	0.0	0.0	0.0
900.247629872229	-0.8577009602186081	0.7356509371599224	810445.7950905659	1069.6118885128997	-4.1031369231466215	16.835732610089124	1144069.5920481316	847.8854589725044	-0.6116445779413198	718909.7515370144	0.3741090897250151	865.330882450408	768.6229514290576	1.403838	22.335234	0.118728492990837	0.0581440743681637	0.1109302495	0.0257537682	-0.2205094838	-0.023193337	0.0788413948	0.0715687096	0.1049610449	-0.0307088336	0.0495175459	0.0177949947	0.1912806626	0.0332763117	0.0139449318	0.0891454073	0.100684648	-0.1245898806	-0.149868311	-0.0725799674	0.1922484622	0.0364234	0.0165899692	0.0690412501	0.0536356836	-0.1144178661	-0.0379460268	-0.1200316453	-0.1259571746	0.159792887	-0.0980674867	0.0342506631	0.0300099432	-0.0443543261	0.0176005184	-0.0530101141	0.1041451574	-0.0247361917	-0.0186511751	-0.2343969225	0.0122594317	0.0712625769	-0.0672140648	0.0428590531	-0.0941198114	-0.1066159367	-0.1236793711	0.1149908504	0.0669212629	-0.0513362478	-0.0558427427	-0.003545137	-0.037491723	-0.1510093336	-0.0685587828	-0.1186609664	0.13071829	0.046178358	-0.0714681034	0.2275556148	0.0688074272	3.5235e-06	-0.1440110524	0.0311824698	-0.1344394795	0.0043154887	0.124192508	0.086253886	-0.1149415696	-0.0513517379	0.0154839948	-0.150115613	-0.062573745	-0.0195070305	-0.0432059273	0.0932291741	0.0213835832	0.0287219242	0.1455504176	0.0767862253	0.0415696292	0.171509635	0.0580582819	0.0445985622	-0.0739621126	-0.1607938232	-0.0343273992	0.1635724747	0.0377251145	-0.0731825135	0.0671459511	-0.1245868686	0.1206529419	0.1872793487	-0.0739786849	-0.1074792365	-0.1490180788	0.1475654427	-0.1466123939	0.196833585	0.1268454538	-0.0817587259	0.0029012168	-0.030616094	-0.0981204528	0.3285712375	-0.0114904731	0.2179417569	-0.0106199048	0.1793854117	0.0737460538	-0.2227663039	-0.0358006533	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0183911195618122	-0.0112663016089128	0.0001269295519429	0.0003382332787368	0.0255221924121684	0.0383022708745243	0.0014670639541454	0.0006513823055237	-0.0433533960027574	-0.0080185559690449	0.0018795169449719	6.429723982870565e-05	0.000963971573006	-0.000700031318757	9.292411935636618e-07	4.900438472406646e-07	-0.0004010685253144	-0.0004380202739306	1.608559619978675e-07	1.9186176037431442e-07	-0.000142806454774	-8.4775698079412e-05	2.0393683525118505e-08	7.186918984851619e-09	0.0	0.0	0.0
899.730220008645	-0.517409863584021	0.2677129669340352	809514.4687968048	1066.9380105661792	-2.673877946720495	7.14962327395821	1138356.7183909162	847.3391244848118	-0.5463344876925476	717983.5918826874	0.2984813724422784	864.7772263041303	775.421060631408	1.280546	20.37364	0.0780413008553345	0.0387544724551264	0.0954835936	-0.1446046067	-0.1713053112	0.0724333027	-0.0021373176	0.0948492039	-0.0984827983	-0.0846651767	-0.0941775387	-0.0108715611	0.2382649008	0.0506610362	-0.1291969951	0.0368563876	0.0549365415	0.0130766221	-0.1301216731	-0.2316639669	0.1851493406	0.1342511122	0.055122695	0.0273602136	0.1118297097	-0.0376635851	-0.004032407	0.094328583	-0.1860228694	-0.0411100763	0.0088658012	-0.0404168333	-0.1778988464	0.0649741634	-0.0605004844	-0.0832647726	-0.0374882841	-0.0233600499	0.1133201765	0.0049867844	0.0139757855	0.1099320733	0.1847279234	-0.1204615656	0.0380229751	0.0228978049	-0.0237629011	0.0676941472	-0.0539131809	-0.0613891856	-0.0773119667	0.1418334228	-0.0033083556	-0.0886414136	0.0475692209	0.0222495816	0.18685125	-0.0564961178	0.0508509415	0.2567041451	0.0679144223	0.034711248	-0.0828595672	-0.1812732905	-0.0984460966	0.1121778699	-0.0091590924	0.0201463087	-0.0589691358	0.0601114944	-0.0301270451	-0.0529113043	-0.1855413026	0.09306835	-0.0320377006	0.0161354501	0.0065114884	-0.0563557458	0.0073523979	0.013545218	0.0569991966	-0.1211767947	-0.1422341379	0.0328687908	-0.0448193797	-0.0539878399	0.0068523744	-0.0492317453	0.1538589485	-0.0576436447	-0.0211307123	-0.0733172141	0.2310520409	0.1495626867	0.0553285027	-0.0839581283	-0.2287374905	0.141432083	-0.0098611504	-0.1851165701	-0.1038893917	0.1548687811	-0.1765799187	-0.0364333548	-0.0119037402	-0.0300561284	-0.0302644814	-0.2167698072	0.0428425079	-0.1684704524	-0.2548104997	0.0101980346	0.1230001202	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0052379947097023	0.0131531248521098	0.0001730046933751	2.743658857886928e-05	0.0014345368779373	-0.0240876555342311	0.0005802151491357	2.057896054162096e-06	-0.0301252608518893	0.0132281351508681	0.0009075313413943	0.0001749835595696	0.0005139915599345	-0.0004499800130714	2.641873236839007e-07	2.0248201216382725e-07	-0.0004010105782845	5.794702989995147e-08	1.6080948389606914e-07	3.3578582742258703e-15	-4.139670851289085e-05	0.0001014097462611	1.7136874757012495e-09	1.0283936636742542e-08	0.0	0.0	0.0
902.235154116874	2.5049341082290084	6.2746948865690575	814028.2733242994	1064.611946993096	-2.3260635730832746	5.410571746024931	1133398.5976804304	849.2595535847124	1.920429099900616	721241.789354905	3.6880479277450906	865.6201181423445	763.4907252748134	1.379525	21.948414	0.0958609017241262	0.0474137583154012	0.0427523917	-0.1001971871	-0.0931709746	-0.0261954428	-0.0491554537	0.0055048626	-0.0877171635	0.0220251284	0.0065724402	0.0776347827	-0.0521266712	0.0393262001	-0.2790762122	-0.0835862081	-0.145782333	0.0336699981	0.0876865968	-0.1391243529	-0.1159023283	0.1141927505	0.1842895061	0.128315808	-0.1044600781	0.2272559839	0.0674920466	-0.0081004223	-0.0250655935	-0.1973933148	0.1493518288	-0.1638861296	0.0049845882	0.0065106157	0.1072319569	0.0540370159	0.1742710347	0.0740407903	0.0529148239	0.0291149278	0.0293524493	0.0764903738	0.2357709219	-0.0416904325	0.0221223418	0.1634823959	0.0600409843	0.0745896953	0.027763397	-0.0973510812	0.0866058973	0.0436739696	-0.0678940396	0.0677745193	0.0227850481	0.1273826712	-0.0604248848	-0.1011744242	0.1427391006	-0.0254953839	0.0210620695	0.2531177643	0.0294704017	-0.0776626225	0.0783270859	-0.0663712267	-0.3156113759	-0.3111811376	-0.1084466273	0.1228041251	0.0769758233	0.0846035816	-0.0609811206	-0.0425804561	-0.0711462889	0.0502653458	0.0178435803	0.1493420898	0.0709749697	-0.157108173	0.0842879217	0.0652034121	0.1708469379	-0.0662672683	0.1027844047	0.0073817091	-0.0900561033	0.0903044041	0.1262899379	-0.0556169595	-0.3962636968	-0.0240700384	-0.0414401028	0.0656136818	0.04881548	-0.1836945525	-0.1072739691	0.0417643589	-0.0383113515	-0.2046175334	-0.1433731309	0.1234399748	-0.202437253	0.0597026276	0.2309017431	-0.075402952	-0.1033357565	0.3464716093	-0.1116192763	-0.3081322121	0.2693335907	-0.0384153835	-0.0516073891	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.0183066177514632	-0.0130686230417609	0.0001707889082076	0.0003351322534981	0.0056604296210736	0.0042258927431363	1.785816947649204e-05	3.204046349512742e-05	-0.0052856839687507	0.0248395768831386	2.7938455017508148e-05	0.0006170045797333	0.0011879114833695	0.000673919923435	1.411133692321126e-06	4.5416806320263634e-07	-0.0004012620021836	-2.5142389909995266e-07	1.6101119439639138e-07	6.321397703862317e-14	-0.0004417615423006	-0.0004003648337877	1.951532602558048e-07	1.6029200013385997e-07	0.0	0.0	0.0
