global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
921.0533724961216	-0.3624468426918383	0.1313677137772822	848339.3149864794	1085.6228159877232	-1.9001337541851624	3.6105082837938	1178576.898593114	856.2917252231651	0.7072502888423742	733235.5186856645	0.5002029710676217	875.2610502422981	768.0930712953502	0.8310659999999999	17.558247	0.0267315279486515	0.0145736786937575	0.035545607	-0.1304399818	0.0015081171	-0.0176571124	0.0285221717	0.0478174966	0.0563722613	-0.1004708895	-0.0077678988	0.0205293744	0.0617593045	-0.0240160094	0.0282715424	0.0297467073	-0.0328230668	0.0546702423	0.0470589876	-0.0082676838	0.0646852614	-0.1440943209	-0.0760815217	-0.0308803219	-0.0252389467	-0.0093477293	0.0191769039	0.0777200373	0.1176017904	0.0798231255	0.0380498758	0.0755105092	0.0545011504	0.0279756816	0.1171068331	-0.0772122794	0.0714758085	0.1168844408	-0.0882361258	0.0343346759	-0.145412653	-0.0078159267	0.1338733901	0.1067887417	0.0152515522	0.0030571789	-0.186957724	0.0479666074	-0.0326577312	-0.0818300828	-0.0025160876	0.0352524672	-0.1614723002	-0.0165775243	0.0026368242	0.0274373219	-0.0170163834	0.0054484711	-0.0785684611	-0.0839422967	0.0066814609	0.0452720565	0.069876781	0.048888989	0.0224115255	-0.0340011801	0.0992744123	-0.0888048796	0.042866736	0.0812774826	-0.1481195491	0.0868469582	0.0477405128	0.1202582135	-0.0288230555	0.086944262	-0.0458302801	-0.0101632372	0.0404523234	0.0224381827	-0.119698845	-0.062229759	-0.0439254245	-0.1312893751	0.0084362364	-0.0112476752	-0.015481034	-0.0236183883	-0.0271154113	-0.0290628863	0.0403891589	-0.0772446309	0.0161876952	-0.1416464329	-0.0959209855	0.1048535002	0.0570653622	-0.0777435963	0.0288260418	-0.0220815806	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.033901072347291	0.0078856182528852	6.218297523023628e-05	0.0011492827062962	0.0483985533890916	0.0010869131624248	1.1813802226522898e-06	0.0023424199701567	0.0457453839435544	-0.0022873179520815	0.0020926401521432	5.231823413914312e-06	0.0010561653585393	0.000131468356317	1.1154852645784482e-06	1.7283928712693682e-08	0.0003314750656757	-4.485618979200017e-06	1.0987571916470963e-07	2.0120777626559403e-11	-0.0009951760503173	0.000173479596329	3.0095170342472825e-08	9.903753711251413e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.4303051722268	0.3769326761051843	0.1420782423158157	849033.807289783	1087.361691371373	1.7388753836496562	3.0236875998627397	1182355.4478620128	856.26817556032	-0.0235496628451983	733195.188477399	0.0005545866201225	875.094182740903	777.6303152196548	0.787115	16.629679	0.0470845570080636	0.0236487059581403	0.0082663155	-0.1288510241	0.0026809371	-0.0375959143	0.0084867943	-0.0065508839	0.1174527011	-0.1082749566	0.0126949877	-0.0319953415	-0.0309176303	-0.1346985159	-0.0463685592	0.0435598493	-0.053733498	0.0450301179	0.1421366534	-0.0193617897	0.0556853057	-0.0480912815	-0.0632155801	0.0029937987	0.0026734899	0.01463956	-0.0102994686	0.0335822523	-0.0049856392	0.149536336	0.0892661168	-0.0527849751	-0.0750752446	0.1290860438	0.1148709976	-0.0525943583	0.0111311125	-0.0349059345	-0.0378997771	-0.1054676787	0.0415110387	0.1375237797	0.0607363488	-0.0530351423	-0.1255871785	-0.0043133245	0.0861127548	0.0504673173	-0.0520406924	-0.1082373396	0.0449872538	0.0602287646	-0.0816864266	-0.1025106983	-0.0076315886	0.0528696092	0.0306722377	0.0321855438	0.0179335484	-0.072307499	-0.0598693594	-0.0027903906	0.0179100612	0.105525505	-0.0045511107	-0.0628323772	0.0972560243	-0.0402426646	-0.1287567037	-0.1500906573	0.0015739331	0.0209279698	0.0313724764	0.0741072476	0.0326171364	0.0264432182	-0.0436607801	0.0211334245	0.035674998	0.0119076589	-0.0925949938	-0.0976547906	-0.0107494857	-0.1331947785	0.0246566646	0.0311829486	-0.0111817594	0.0303427749	-0.0396621576	-0.0193205436	-0.0098896496	-0.0405132673	0.022600621	-0.0611632845	-0.0752732941	0.0562855466	-0.0003625065	-0.0482326273	0.0775983054	0.0184083754	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.02114334726582	0.0127577250814709	0.0001627595492543	0.000447041133603	0.0501462248700477	0.001747671480956	3.054355605347265e-06	0.0025146438687173	0.0441245568406429	-0.0016208271029115	0.0019469765163831	2.6270804975324992e-06	0.0008041897313888	-0.0002519756271505	6.467211240711902e-07	6.349171667788781e-08	0.000485185525419	0.0001537104597433	2.354049940761111e-07	2.362690543449665e-08	-0.0007816954703566	0.0002134805799606	4.557395802035682e-08	6.110478083760261e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
918.9521179264656	-2.4781872457612053	6.1414120250535085	844472.9950415367	1086.0117044503347	-1.3499869210381803	1.822464686974146	1179421.4222031212	855.5277059420733	-0.7404696182466068	731927.6556345067	0.5482952555462757	874.4077345855795	761.0037533033128	0.782186	16.525551	0.0942405699721982	0.0534592113192106	0.0521999565	-0.1837529961	-0.0506726586	-0.0296608738	0.0562025443	0.0439405756	0.087001269	-0.1044367145	0.0221448131	-0.0222778227	-0.0022321948	-0.1006096941	0.0105963544	-0.0039933151	-0.0495100551	0.0500159512	0.089692083	0.0053241858	-0.0666736064	-0.0926578983	0.005177138	0.0767483517	-0.07680066	-0.0289493521	-0.0199292912	-0.030702983	0.1522231087	-0.0336385185	-0.0323543235	0.0825664813	0.0203191722	-0.0331024006	0.0421288748	-0.0317727653	-0.0718000966	0.134711351	0.0232726104	0.0715635406	0.0002903061	0.0140628746	0.0834043151	-0.0551288497	0.0870327585	-0.0218866118	-0.0843136869	0.0108567212	-0.0529451625	-0.1268605632	0.0291026033	0.0432762105	-0.0675460096	-0.023148059	0.0556826085	-0.0741893311	0.0132714772	-0.053496601	-0.0346190516	0.0393467142	0.1197997737	0.0664111643	0.0143220508	0.0134046135	0.1031081691	0.0115561801	0.0138536089	0.0557870164	0.0077442317	0.1101526884	-0.0076011279	0.0684684176	0.0407113673	0.0420045066	0.0455711871	0.1434085159	-0.0680817934	0.0129692516	0.0587844926	-0.0236803582	-0.0830173828	-0.0654793506	0.0052690864	-0.0783449369	0.0123478337	0.1080171892	-0.0629542287	-0.0025513185	-0.0612006759	-0.0103033043	-0.0025871537	-0.0137859182	-0.0084733805	-0.0746102778	-0.0218983616	0.06305441	0.0879694129	-0.0246423366	0.069113256	-0.0257688848	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0020035831713016	0.0231469304371216	0.0005357803886609	4.014345524322976e-06	0.0464340673234318	-0.0037121575466158	1.378011365089737e-05	0.0021561226081969	0.0383564195773971	-0.0057681372632458	0.0014712149227973	3.327140748764474e-05	0.0016425919994734	0.0008384022680846	2.698108476734022e-06	7.029183631294015e-07	0.0004461498160377	-3.903570938129999e-05	1.9904965835047357e-07	1.5237866069013123e-09	-0.0004268665533182	0.0003548289170384	1.259035603666438e-07	1.822150543417597e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.884097546244	3.931979619778417	15.460463730352826	851715.0575037452	1088.260038016183	2.24833356584827	5.055003823319998	1184309.910342984	856.3585600946991	0.8308541526257613	733349.9834474664	0.690318622935472	875.3079993728679	768.8811003250235	0.771846	16.307074	0.0393979046328721	0.0282204195598627	0.0050783832	-0.1537317145	-0.0332396126	-0.0004226287	0.0301118057	0.0086515298	0.0526834534	-0.106206154	-0.047770677	0.0522676528	-0.0078088473	-0.0122392063	0.0828607485	0.0203904304	-0.0154412725	0.0509685432	0.0781618037	-0.0039352677	0.0968181355	-0.0713475826	0.0071332191	0.050657069	-0.1015766465	0.1360484664	0.1833829887	0.0326625344	0.068210913	-0.013458925	0.1617227617	-0.0560879795	0.1347319616	-0.0441818503	0.1325101781	-0.0677706755	-0.1134700304	0.0146196754	-0.0432640967	0.0779247911	0.0039726489	0.0908939704	-0.0677980068	-0.1971501134	0.0135843034	0.0160782404	-0.0005380952	0.0330076973	-0.0264694299	-0.0916506867	-0.0229109222	0.0483000656	-0.0904432423	-0.0847758285	-0.0598411664	-0.0635806591	0.0068104325	-0.0534848289	-0.1851754224	-0.0204518428	-0.0718197408	0.0869877495	0.103668618	-0.1135558347	0.0075964496	0.0214082034	0.1559109591	-0.0173122191	-0.0190662594	0.1176587318	-0.036481501	-0.098524607	0.210183428	-0.0139369778	0.1655389529	0.1653867518	-0.0621326585	0.0328913354	0.0521816632	-0.0108935522	-0.0315812814	-0.068460167	0.0439753028	-0.0958511316	-0.001917915	0.0918174435	-0.0339688969	0.0575216309	-0.1302671384	0.043670562	0.0417434052	0.0199952016	-0.0375070269	0.0495178963	0.0009271596	-0.0289405896	0.1440975137	-0.0480169616	0.0594724801	-0.0306515939	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0019631963050272	-4.038686627439976e-05	1.631098967466249e-09	3.854139732072451e-06	0.0486564596587726	0.0022223923353408	4.939027692181537e-06	0.0023674510665257	0.0360259159845952	-0.0023305035928018	0.0012978666225291	5.431246996062543e-06	0.0011040626309447	-0.0005385293685287	1.2189542930485329e-06	2.900138807679204e-07	0.0003152788827793	-0.0001308709332583	9.94007739265636e-08	1.712720117192458e-08	-0.0004001744183362	2.6692134982000005e-05	7.124700698973083e-10	1.60139565090716e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.9698657272028	-0.9142318190412198	0.8358198189474175	850028.4333090363	1092.439206804548	4.179168788364905	17.465451761643386	1193423.4205637495	855.5394448508679	-0.8191152438312201	731947.7416957312	0.6709497826766793	874.7834274908924	777.2092090868482	0.8038769999999998	16.98381	0.0194464075809551	0.0123675270642125	-0.0237022339	-0.1394534673	-0.0167859608	0.0061253319	-0.0449117066	-0.0150454485	0.0874048835	-0.1150373083	-0.0020366157	0.0717087833	-0.0021322983	-0.0529401833	0.0130021227	-0.0162097765	-0.0497552374	0.0244556885	0.1302961665	-0.0057147767	0.0516820353	-0.0927387638	0.0292708094	-0.0279621059	-0.0693710142	0.0468710189	0.0369493718	-0.0135013575	0.0411658135	0.0619192013	-0.0273026644	0.0699940533	-0.0418578375	0.0565203866	0.0900167234	0.0526336639	-0.2295357411	-0.1177830224	0.0148551706	-0.0606597094	-0.0642219211	-0.0851077369	-0.0314882933	-0.0901210431	-0.2969531177	0.075353988	-0.007308117	0.007964033	-0.0411192343	-0.105065118	0.027383574	0.0886151511	-0.0808524323	-0.0764017074	-0.0233450145	-0.0291024451	0.0789562858	0.0109778985	0.0118752912	0.0005907588	-0.0487140412	0.0282838331	0.0313683566	0.0630860604	-0.0289211476	-0.1387714934	0.0589635743	0.0787028992	0.1884319496	-0.0729295453	0.1135015793	-0.0825582435	0.0697445076	0.1148163657	-0.1294224563	0.0087781966	-0.0671082137	0.0210442547	0.0436676546	-0.0259737114	-0.0707604044	-0.0204352878	0.044277493	-0.0638379565	0.018662134	0.0778615277	0.0249356823	-0.0355649649	-0.0065948883	-0.0053365706	-0.0074060649	-0.0198950217	0.004882337	0.017510415	-0.0329369039	-0.0705546781	0.0294056959	0.1064489118	0.0230677685	0.0092649992	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0019562196776234	-6.976627403800038e-06	4.867332993145366e-11	3.826795427121e-06	0.0537556815182114	0.0050992218594387	2.6002063571778483e-05	0.0028896732954873	0.0259372411592977	-0.0100886748252975	0.0006727404789555	0.0001017813597305	0.0011890630745051	8.50004435604e-05	1.413870995151521e-06	7.2250754054647474e-09	0.0003152620949491	-1.6787830200038368e-08	9.939018851169533e-08	2.8183124282532033e-16	-0.0004001878723219	-1.3453985700040765e-08	1.810097312169013e-16	1.6015033315352939e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.1527147226768	-0.8171510045259538	0.6677357641977754	848522.3238409573	1088.140477469308	-4.298729335239841	18.479073897651567	1184049.6987071338	855.2895906475228	-0.2498542033450803	731520.2838700071	0.0624271229292047	874.6940282281839	766.8172165292735	0.7878589999999999	16.645401	0.0189977532837475	0.0119687588899305	0.0167917604	-0.1039149763	-0.0502263955	-0.060270725	-0.073522616	0.0671217532	-0.0312196616	-0.1035794652	-0.0129877636	0.0204901776	-0.0523641343	-0.0005663041	-0.0516576822	-0.0218286087	-0.023663602	0.0362364867	0.1205360775	1.93256e-05	-0.0286185954	-0.0207943424	0.1165660433	-0.0575189558	-0.0544880623	0.0379738339	-0.0718021509	-0.0329270421	-0.0179052064	0.0537341167	-0.0320066372	0.0536127596	-0.0679577483	-0.0578390427	-0.0316240143	0.0863587173	-0.0320429319	0.0081393677	0.0187758106	-0.0633861451	-0.240994359	-0.1019004334	-0.0741434763	0.129503975	0.0734301393	0.073195092	-0.0864535911	0.0011233269	-0.022902581	-0.1039410767	0.0528384618	0.0814917754	0.029409016	0.0181388039	-0.0483616186	-0.0484311813	0.0875609558	0.009589518	0.1288455386	0.019910331	0.038463564	0.0085004521	0.066228422	-0.0321254041	0.0057165503	0.00380224	-0.0584119642	0.0494994271	0.1587747792	0.1040188028	0.0624480654	-0.0333144	-0.1804418037	-0.025911307	-0.0521047203	0.0341829777	-0.0497966876	0.0380989361	0.026473642	-0.0402893998	-0.0736599271	-0.0142443774	0.0444523493	0.0092015588	0.0125173188	0.1154909338	0.0321703468	-0.0322276458	0.036586081	0.0690779647	0.0565437523	0.1061754768	-0.014795697	0.0985797816	0.1328358094	-0.1050909765	0.0796809892	0.1146823517	-0.1088297554	0.0016279989	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0019871673224969	3.0947644873500005e-05	9.57756723216271e-10	3.948833967599499e-06	0.050125382873631	-0.0036302986445804	1.317906824884229e-05	0.0025125540082281	0.0260149479390463	7.770677974859933e-05	0.0006767775162712	6.038343618897326e-09	0.0013540856692317	0.0001650225947266	1.833547999618661e-06	2.723245677029971e-08	0.0003151343820937	-1.2771285539997428e-07	9.930967877757813e-08	1.6310573434414732e-14	-0.0005402135690308	-0.0001400256967089	1.960719573881285e-08	2.9183070016499496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.7065220597548	-0.4461926629220443	0.199087892445465	847700.4997633697	1087.8316618129186	-0.3088156563894699	0.0953671096312591	1183377.7244426562	855.0440758718571	-0.245514775665697	731100.3716835581	0.0602775050701775	874.3214159860123	773.4111507977633	0.778611	16.450006	0.047462472296078	0.0343780405912003	0.0252506357	-0.0032917476	-0.0650670182	-0.0419889202	-0.0658080782	0.1005501692	-0.0709649752	-0.0626783697	-0.0454914911	0.0379935337	-0.0273036419	0.0844349101	-0.1036900024	-0.0267814497	0.0193724221	-0.0262534408	0.0885270209	0.0247366896	-0.1153010073	0.0273466902	0.0702357605	-0.1066124316	-0.0557229837	0.0202095632	-0.150330922	-0.1989389969	-0.0448886105	-0.0903100473	-0.0721113723	0.0233660377	0.1505668221	-0.0866565827	0.001749242	-0.0369391195	0.0049126521	0.1460358331	-0.0764412896	-0.0168414986	0.1287627811	-0.0859869053	-0.1041244703	-0.1260031309	0.23529724	-0.0670197874	-0.1307274993	-0.0056724098	0.0208986197	-0.0401799238	0.0816122601	0.1059748497	0.0960398074	0.09053802	-0.0347070473	0.0062468776	0.0982533983	-0.0061851957	0.1743290451	0.0976415972	0.1067104238	-0.0281931072	-0.0630058734	-0.1530349286	0.1831984311	0.1338326827	0.0219985763	-0.0587855307	-0.0002339049	0.0927773627	0.0186758325	0.059089248	0.0589338279	-0.0608393517	0.1482589644	0.0224031019	-0.0248398008	0.0263715677	0.0040195376	-0.0489211549	-0.0634703907	-0.0339248937	0.0553703956	0.0647376995	-0.0050297405	0.057924495	-0.010964272	-0.0570145688	0.0782981481	0.0244441336	0.1181237194	0.0566390548	0.0516860724	0.0610892219	0.0951691855	-0.0886883099	0.0405120874	-0.0181998877	-0.0584077323	-0.0964384728	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.001983043943099	-4.123379397900223e-06	1.7002257659028006e-11	3.932463280261629e-06	0.0530472554361693	0.0029218725625382	8.53733927171413e-06	0.0028140113093101	0.0552446888936231	0.0292297409545768	0.0030519756509532	0.0008543777562716	0.0010590830053497	-0.000295002663882	1.1216568122205528e-06	8.702657169747633e-08	0.0003152196807383	8.52986445999725e-08	9.936344712475577e-08	7.275858770592418e-15	-0.0005291668235661	1.1046745464699968e-05	1.220305853618693e-10	2.800175271630361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.686229903787	1.9797078440321911	3.9192431477225855	851349.878854064	1091.9216888427734	4.090027029854809	16.728321104942953	1192292.9745652543	855.9009714260907	0.8568955542335743	732566.4728881257	0.7342699908652646	874.7197001084485	774.2450499557981	0.757681	16.007814	0.0498374064763769	0.0230229404575543	0.020209848	0.0518773695	-0.071431037	-0.0367184199	-0.0046866961	0.0381738841	-0.0911988989	-0.0260673344	-0.0312275827	0.0312004487	-0.0207515679	0.1207133587	-0.0523230489	-0.0196502364	-0.0015650916	-0.0273677788	-0.0056759036	0.0617527927	-0.0474785361	0.091658638	0.093762845	-0.1101102172	0.1403894383	0.0080934453	-0.01756451	-0.0217354857	0.026603585	0.0570682567	-0.0005863613	-0.0978933884	-0.0563410202	0.2089304859	-0.1226240544	0.1120089837	-0.0907066468	0.0505266835	0.0521290662	0.1035746818	-0.0003158781	0.0587606812	-0.0722854335	-0.0988353777	0.0720759464	-0.0870153141	-0.0979344036	-0.0220464573	-0.0035062974	0.0193014484	0.0512907121	0.0033764858	0.1421086523	0.1125574391	-0.0904909271	0.0356483827	-0.0196820365	0.015747041	0.1068008263	-0.0166935014	0.0492483358	0.0061592882	0.0280944452	0.0361257933	0.0285139897	0.0151181415	0.0584906537	0.0065162932	-0.1315152529	-0.1316373483	-0.1167937254	-0.067144618	0.0223598002	0.0385670955	-0.1076723729	0.2378863228	-0.0150930151	0.044781214	-0.0206850943	-0.04018445	-0.0213728932	-0.0442383007	0.0636951095	0.0683482101	0.0565772319	0.0303925128	-0.0306243267	-0.0581287239	0.0338292073	0.0295252888	0.0956207757	0.0262253756	0.0030404467	0.0293154085	0.074354571	0.0640346497	0.020768342	0.0094616301	0.1071086253	-0.04495511	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0019122187387949	-7.082520430409973e-05	5.016209564717468e-09	3.656580504998358e-06	0.0608827502264546	0.0078354947902853	6.139497860858809e-05	0.0037067092751368	0.0451870085937002	-0.0100576802999228	0.0020418657456471	0.0001011569330154	0.0012790165792727	0.0002199335739229	1.6358834100544386e-06	4.8370776938543665e-08	9.72895444784072e-05	-0.0002179301362598	9.465255464815971e-09	4.7493544290255435e-08	-0.0003295624101117	0.0001996044134544	3.984192187047507e-08	1.0861138215863237e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.1731775820224	-0.5130523217645759	0.2632226848680219	850403.3694517242	1090.4552195521762	-1.4664692905971606	2.1505321802645394	1189092.5858485848	856.1271084852622	0.2261370591714921	732953.6258833358	0.0511379695307309	874.3820307235512	780.4336385399688	0.814554	17.209398	0.0415676481300962	0.0203913910474181	-0.0035871291	0.0810068341	-0.0743093631	0.0126595147	0.0426374399	0.0188360983	-0.0874809236	0.0625677529	-0.0157298166	-0.0454349077	-0.0156992434	0.0676526241	0.0314996354	-0.0223724173	-0.0553863787	-0.0674908173	-0.0248661779	0.0884331263	0.03551704	0.0623232418	0.0303482528	-0.0504140717	0.0422069333	0.03943515	-0.1588266161	-0.0521065295	0.0351873816	0.1094178901	0.1188556664	0.0442604091	-0.0894596171	-0.024205406	0.0887712554	0.0782568958	0.0792695992	-0.1187573853	0.0452083324	0.1043971083	-0.0630013829	0.0338740224	-0.1584132205	-0.0185413478	0.227122799	-0.0125565724	0.0239415957	-0.0479222972	-0.0436558203	0.0778024839	0.0823728593	-0.0677080735	0.0749964278	0.0444132577	-0.0442547884	0.0268502424	-0.0290586395	0.0499354596	0.1356360842	-0.1634556081	0.0241136488	-0.031668982	0.0877571605	-0.0042007801	0.0128166715	-0.0696452051	0.1544860359	0.0884600508	0.0432925093	0.0769100825	-0.183489899	0.0447517209	-0.0321893039	-0.1181616428	0.2041860703	0.0198086602	-0.0158634642	0.0276393946	-0.0267656586	-0.0547252446	0.016079425	-0.0351743923	0.0697108716	0.0656112404	0.0280675816	0.0025967962	-0.0980432494	-0.1068233668	0.0145112121	-0.0350774763	0.0555342888	0.0003715506	0.0523274881	0.0174290082	0.0590333598	0.0855505119	0.0385811994	0.0880555741	0.1351965416	-0.0366685022	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.0049471384361794	-0.0068593571749743	4.7050780853871416e-05	2.447417870672356e-05	0.0688074429677243	0.0079246927412697	6.280075504353271e-05	0.0047344642077566	0.0450036387737782	-0.000183369819922	0.0020253275028807	3.3624490858227084e-08	0.0009889952128924	-0.0002900213663802	9.781115311240836e-07	8.411239295709617e-08	-4.011117610169812e-05	-0.0001374007205801	1.6089064482614383e-09	1.8878958015932183e-08	-0.0002249799291935	0.0001045824809182	1.0937495315005671e-08	5.061596853991227e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.6396647360938	1.4664871540713875	2.1505845730563973	853110.2302738037	1086.1983786446708	-4.2568409075054205	18.12069451181157	1179826.9177703117	856.6000503969864	0.4729419117242059	733763.6463401197	0.2236740518653466	874.564694978863	776.7588510057506	0.671951	14.196564	0.0783861919745967	0.0419112451603518	0.0076832664	0.0999327044	-0.0540183897	-0.0007669341	0.0608468174	0.0306773375	-0.0432210987	0.1262834822	-0.0396646603	-0.0365549059	-0.0667437735	0.0434030802	0.0205138464	0.009055495	-0.0306936444	-0.0615953161	-0.0441673755	0.008592734	0.0389039647	0.1107008454	0.047488051	0.0581833615	0.0881672425	0.038010153	-0.0212156937	-0.1484374205	-0.1181549834	0.1609496952	0.0568508375	-0.0409640275	0.0396193902	-0.1998902627	0.0958491815	-0.0123710077	0.0603185265	0.0279027195	0.0439833634	0.0176360423	0.0391946809	-0.033907829	0.0451187359	-0.0321928748	0.0185321476	0.0096397115	-0.0127605634	-0.0224037888	-0.024419852	0.1074174867	0.0226901862	-0.0660355947	0.1103466988	-0.0177701396	-0.0165265941	0.0073946363	-0.0308056016	0.1202630699	0.1381460517	-0.0204407412	-0.0963068981	0.0622083511	0.0760528328	0.0239743625	-0.0659491265	0.0272937238	0.1232725297	-0.0633978229	-0.0028745415	0.0654327609	-0.0246824579	0.0866240118	0.019614071	-0.1120812937	0.1067360263	-0.0948669907	0.0038743916	0.0572678429	-0.0398469622	-0.0378297207	0.064407057	-0.0397797529	0.0696876908	0.0652562526	0.0317839412	0.0136442273	-0.0728411526	-0.0634324221	-0.048500282	0.0139252469	0.0876903083	0.0236223703	0.0015952656	0.0917979985	0.0701369838	0.0691167974	0.0603174571	0.1071985434	0.1119293748	0.0159627376	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0144494438656721	0.0193965823018514	0.0003762274049924	0.0002087864280272	0.0687604904544088	-4.6952513315504096e-05	2.204538506642589e-09	0.0047280050475308	0.0449035757963685	-0.0001000629774096	0.0020163311193002	1.0012599448094089e-08	0.0006870571301953	-0.0003019380826971	4.720475001522014e-07	9.11666057828008e-08	-0.0004109038093342	-0.0003707926332325	1.6884194052535659e-07	1.3748717685949264e-07	0.0002791412385173	0.0005041211677108	2.541381517341005e-07	7.791983104097218e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
