global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
924.7381908814156	-6.230869245991016	38.82373156063665	855140.7216746333	1180.8458010965608	-11.550333170873271	1394396.8059673784	133.41019635817543	847.796209738194	-1.0041716004755017	718758.4132464478	1.0083606032015306	904.59840546568	722.167236273454	0.9952470000000002	27.707071	0.1707547939743733	0.0921272162527266	0.0648278057	0.0293656238	-0.0307960232	-0.0818140525	-0.1192980769	0.0304704428	0.0115731851	-0.101222401	-0.1288085983	0.0234776737	0.1173845645	0.0155327346	0.0179949175	-0.0423640835	0.0262238261	0.0758393625	-0.0212569948	0.0594688153	-0.0473729373	-0.026023228	-0.004277182	-0.0418291503	-0.0316539059	-0.0699447899	0.0409449008	0.0042528572	-0.0225302798	0.1157786602	-0.0090321917	-0.0618769693	-0.0278340636	-0.0183052559	-0.0713754653	0.0905199959	-0.0331842815	0.0045109043	0.0052289447	0.1041632025	0.0053701494	-0.0024635749	-0.1059841726	0.0858813268	0.0160315939	0.0800772989	0.0404232386	-0.0217051874	0.000961003	0.1047389071	0.0141126774	-0.0153655201	0.0250948689	0.0318680336	-0.0404642388	0.0465398283	-0.0489612533	-0.0402401587	0.023684363	0.0922157627	-0.0237004342	0.0190745914	0.1123293398	0.0621908245	-0.0406664026	0.040105395	-0.0150397009	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.1171816235830789	0.0005750331809225	3.306631591618507e-07	0.0137315329055663	0.1381786949683601	0.0132982109936819	0.0190933517431591	0.0001768424156324	0.2743899258397562	0.0780275178261789	0.0060882935381146	0.0752898314023469	0.0006121065547685	0.0002463532766804	3.7467443439056265e-07	6.068993693116971e-08	-0.0014814296187224	-0.0005724318642442	2.194633715227995e-06	3.2767823920209015e-07	0.0035139657023211	0.0007582954985472	1.2347954957089022e-05	5.750120631169466e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.3745301200177	-0.3636607613979095	0.1322491493805072	854468.2719346035	1186.9982946191767	6.152493522615941	1408964.951428834	37.85317654583112	848.6830731591668	0.8868634209728725	720262.9586668877	0.7865267274597065	906.1984766977276	693.0434298739337	1.012581	28.189646	0.177897133701922	0.1011538816599046	0.1242718626	0.0480981269	-0.001002053	-0.0235773459	-0.0265255457	-0.0134366544	-0.0035645544	0.0024927001	-0.1213786971	0.039315024	0.0657971483	0.0291677144	-0.03029009	0.0851150427	0.1047037185	0.1248150764	0.0001707098	-0.0955523317	0.0315842136	-0.0255048819	-0.0405821072	0.0006468951	-0.0323068433	0.1260495353	0.0011993395	-0.047374216	-0.0430795035	0.0578776396	-0.0051536216	-0.052358219	0.0358491339	0.0239340804	-0.147627897	-0.0105741343	-0.1395911156	0.0272281588	0.0291577087	-0.0512291519	-0.0145533913	0.0359494909	0.1284919979	0.0879389283	-0.0077703057	0.0658468191	0.045755601	-0.0347069559	-0.0632757526	0.1252669305	0.0020641022	-0.0039503607	0.0171723422	0.0500424878	0.0727383878	0.0001692989	-0.0224635219	0.0725636879	0.0554896964	0.0681365576	-0.0718067292	0.1153993595	-0.0137638732	-0.0479594134	-0.0748122966	-0.0674389658	0.0733270685	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.1004938011248555	-0.0166878224582234	0.0002784834183971	0.010099004064522	0.1452438108756268	0.0070651159072666	0.0210957645976748	4.991586278311281e-05	0.3518720435705731	0.0774821177308169	0.0060034785680521	0.1238139350465313	-0.0003531505556918	-0.0009652571104602	1.2471531498542716e-07	9.317212892941676e-07	-0.0017641821406204	-0.000282752521898	3.112338625283977e-06	7.994898863967905e-08	0.0037991976220751	0.0002852319197539	1.4433902571581095e-05	8.135724804655223e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.3449675730344	5.970437453016757	35.64612338038522	865541.7586884705	1184.5478784765264	-2.4504161426502837	1403153.6764032396	6.004539272161094	849.9736079651467	1.2905348059798598	722455.1342372888	1.6654800854454743	906.3158304362954	725.0593555830336	1.275181	35.500267	0.5842414821920165	0.3552328715485909	0.0490095342	-0.0404567588	-0.0017364618	-0.0648470141	-0.0697341742	0.0234479864	0.0001498381	-0.1286642868	-0.0179769661	0.0635743859	0.1004633371	-0.0402885872	-0.0548784895	0.0547121492	-0.0960392761	0.0620677293	0.1084905694	0.0499541303	0.0043500276	-0.1694299716	0.0832404473	-0.0533874421	-0.0609819715	0.0128028284	0.145162285	0.2932256074	-0.0642300367	0.0999425739	-0.0483186105	-0.0110078781	0.0963571643	-0.0017702238	0.0495500949	0.0464002616	-0.1009800312	0.0111649552	-0.0996559163	0.1569375034	0.0504288907	-0.2010229503	0.0011847599	0.0888783784	0.1077489433	0.0884249527	0.0388720617	-0.0090554693	0.104898868	0.0900993472	-0.1002075264	0.1596611375	-0.1261240698	0.0586250654	-0.0513034505	-0.0138014211	0.0130480467	0.1454075836	0.1034264197	-0.009568464	-0.0756997582	-0.1979734777	0.1988456285	-0.0052857128	0.0720811679	0.1311786323	-0.2086312335	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.1043306703223407	0.0038368691974852	1.4721565238610734e-05	0.0108848887699089	0.1765035631504474	0.0312597522748206	0.0311535078048039	0.0009771721122831	0.0810999807676324	-0.2707720628029407	0.0733175099945596	0.0065772068805103	0.0030818757734157	0.0034350263291075	9.49795828276662e-06	1.1799405881661746e-05	-0.0027909692942971	-0.0010267871536767	7.789509601709253e-06	1.054291858955499e-06	0.0049048400976263	0.0011056424755512	2.405745638328277e-05	1.222445283742986e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.1234108266642	-2.2215567463701973	4.935314377342937	861413.065724521	1193.8191321679146	9.27125369138821	1425204.1203301528	85.95614501007952	847.6230979605164	-2.350510004630337	718464.9161961831	5.5248972818673066	903.8761962342404	728.7017319975816	1.167153	32.492825	0.5451597834082846	0.2588369327047187	0.0957280377	-0.0815917441	0.0024750399	-0.1924387831	-0.0629905419	-0.0185413812	-0.0421182203	-0.0665017916	-0.0025631982	0.0114857731	0.1090622493	0.063593367	0.0019107988	0.0037590831	-0.070778688	0.1720474367	0.1664546883	-0.0520199674	0.1363996365	-0.0525319222	0.0644216712	-0.0746935035	-0.100044936	-0.0132790456	-0.0245003342	0.0095465061	-0.0170646508	0.0624966256	0.0109223942	-0.1188557911	0.0518590046	-0.0481943424	0.0030891573	0.0440715015	-0.140698854	-0.1828954814	-0.0920201413	-0.0200680482	0.0504848802	-0.0898191697	0.0018382193	0.1061840117	0.0563058934	0.2137512307	0.0888849343	0.0428869319	0.1231251208	0.0091534203	-0.0838921418	0.0148761534	-0.0459252562	0.1827015856	-0.0332238757	-0.085712428	0.0695769091	-0.0754106251	0.0154500244	-0.0651753585	-0.033203043	-0.0112137564	-0.0317679301	0.0839143994	0.062763068	0.0829105549	0.0372508006	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.1588496943559363	0.0545190240335956	0.0029723239815757	0.0252332253969743	0.0974896822530553	-0.0790138808973921	0.0095042381458016	0.0062431933744672	0.3011838585107043	0.2200838777430718	0.0484369132424274	0.0907117166273959	0.0043878933364563	0.0013060175630405	1.92536079321176e-05	1.7056818749705072e-06	-0.0044253527044859	-0.0016343834101887	1.9583746559100668e-05	2.6712091315003704e-06	0.0057952991390814	0.0008904590414551	3.358549211143762e-05	7.929173045091361e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.8137753031737	0.6903644765094441	0.4766031104261587	862695.0291929344	1189.2271012309732	-4.592030936941455	1414261.0983022233	21.08674812582742	846.092231931026	-1.530866029490312	715872.0649340252	2.343550800247433	903.46074474586	727.7293579701076	1.208775	33.651566	0.4309371904733837	0.2079114347977432	0.0978009477	-0.0423994256	0.0394341093	-0.1961678554	-0.081185406	-0.0011294206	-0.0076947186	-0.08120432	-0.0783929789	-0.0171367812	0.1669026601	0.0598901262	0.0509292019	0.007996588	-0.0951350944	0.1630133104	-0.0173630509	0.1536208628	0.0804310906	-0.0157744077	0.1020401959	0.0336715574	-0.0635411848	0.1102361349	0.0288793861	-0.0437359637	0.0074833274	0.1072020958	-0.029434618	-0.1674732454	-0.0040781172	0.0400200811	0.0813653022	0.1937723612	-0.0313685692	0.0034582726	-0.120004143	-0.0832454517	0.0291525046	0.0416361822	0.0451356688	0.0988195098	0.0177796451	0.2272672757	0.1546183782	0.0081705654	0.051776583	0.1058424685	0.0640514472	-0.0128615468	-0.063723133	0.2146976433	0.0589474511	0.1867143841	0.0319716542	-0.0238342199	0.0020055912	-0.0615789851	-0.0150320545	-0.0723812565	-0.1577513998	0.1391095496	-0.0677123199	0.0797148866	0.0363014024	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.2100022023029168	0.0511525079469805	0.0026165790692659	0.0441009249720752	0.2119554441051292	0.1144657618520739	0.0449251102858025	0.0131024106363756	0.4106387576487336	0.1094548991380293	0.0119803749453161	0.1686241892832953	0.0023928411757057	-0.0019950521607505	5.725688892152637e-06	3.980233124115637e-06	-0.0049248969516855	-0.0004995442471996	2.425460998472113e-05	2.495444549102155e-07	0.0064179831618572	0.0006226840227757	4.119050786588254e-05	3.877353922202525e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
920.4235113824774	-8.39026392069627	70.39652865893756	847179.4403056495	1177.5906169370533	-11.63648429391992	1386719.6610981897	135.407766722645	841.8221111113726	-4.270120819653471	708664.4667560081	18.23393181443803	899.9771863925956	728.8284695185804	1.325403	36.89843	0.3918364186241269	0.1881541882855416	0.1000439245	0.0180586369	-0.0876100364	-0.2498004293	-0.0660948668	0.0154191809	0.0260150748	-0.0359488436	-0.1197594032	-0.097201313	0.2186542397	0.0669754922	0.1107506067	-0.1116681046	-0.0227633858	0.1978311967	0.1424243696	-0.1478414958	0.074393819	0.090143509	-0.0015451961	0.0433486746	-0.0514158272	0.1184608503	0.1227190885	-0.0137336208	0.0631399926	0.1653927974	0.0272328912	-0.1794528751	-0.0989025872	-0.1475679644	0.0127540376	0.0076413441	-0.1861093853	-0.2904823463	0.008516398	-0.0196450233	-0.0352789856	0.0570243374	0.1104323807	0.0816543302	0.032464736	0.270998169	0.1707318985	-0.0385200735	0.0513184551	0.1784589319	-0.0183742371	-0.0163121875	0.0573652514	0.3566713368	0.0740497673	0.0690368059	0.0381744596	-0.2131745006	0.0615949494	-0.1595655823	-0.018973061	-0.0197493562	-0.0376013965	0.0150447153	-0.0213920626	-0.1127653568	0.2349771695	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.3029756019044924	0.0929733996015756	0.0086440530334742	0.0917942153493894	0.2276807767633215	0.0157253326581922	0.0518385361075494	0.0002472860872108	0.5292490382843127	0.1186102806355791	0.0140683986724508	0.2801045445248699	0.0017187404094943	-0.0006741007662114	2.9540685952286344e-06	4.5441184300679677e-07	-0.0064186586156091	-0.0014937616639235	4.119917842373293e-05	2.2313239086078017e-06	0.0075406688462978	0.0011226856844405	5.686168664952619e-05	1.2604231460478575e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915.953430099158	-4.47008128331936	19.98162667948205	838970.6861104132	1180.6263313997276	3.035714462674377	1393878.5343943797	9.215562298890385	843.6073921865585	1.7852810751859352	711673.432151806	3.1872285174170485	901.479899423565	708.12978451364	2.299416	64.014343	3.462802436102267	1.8333662581149703	-0.0598541669	0.1911077537	-0.1225154689	-0.0766994924	0.3568949454	0.0111115521	0.0081036133	0.1826134764	-0.0651066549	-0.1203888624	-0.2348507391	-0.0493059235	0.1557013501	-0.1688056645	0.0493758489	0.2273844583	0.0032200465	0.0504473037	-0.0377712033	-0.0049958916	-0.0106099026	-0.0877952289	0.1523841395	-0.0694540284	-0.0459508263	0.1207064435	0.0979449188	-0.147115605	0.0279192327	0.1268921814	-0.3102333598	0.0548843634	-0.0521374259	0.1627174198	-0.1169528571	-0.0561142779	0.0552137621	0.0027691609	0.0771548536	-0.1195398395	-0.0256415133	-0.3004911507	-0.048826033	0.1067533481	0.0063227308	-0.4485793227	0.0814637496	-0.0880019725	0.1803873922	0.23183324	-0.00468102	-0.0929810822	0.2294784202	-0.1912682399	-0.0437064608	0.0248386359	-0.0352309716	-0.018774102	0.3921322182	0.0639405941	0.0528838528	0.1721293125	-0.2209154285	-0.0337513936	-0.055496274	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.6572659381629933	-0.9602415400674856	0.9220638152711768	0.4319985134692797	0.0269476442710896	-0.2007331324922319	0.0007261755317611	0.0402937904801439	0.5708346445760171	0.0415856062917043	0.0017293626506486	0.3258521914482277	-0.0057435840088553	-0.0074623244183496	3.298875726677831e-05	5.56862857246967e-05	0.0131903099459764	0.0196089685615855	0.0001739842764709	0.0003845116480492	-0.010592881318784	-0.0181335501650818	0.0001122091346338	0.0003288256415895	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.4732976754676	6.5198675763095935	42.50867321261313	850956.9849242519	1179.8348170206557	-0.7915143790719412	1392010.1954541642	0.6264950122776407	846.6950971384408	3.087704951882301	716892.5875182737	9.533921869878483	902.3429986279882	684.886988859582	1.864193	51.897995	1.5240104140732575	0.7613117247574406	-0.0874882072	0.1722347763	0.049526862	0.1764005546	0.1258040775	-0.0300082541	0.07408817	0.0368327981	0.0067463001	-0.0255088247	-0.158773398	-0.0708963324	0.0508433977	-0.0979298446	0.0212506154	-0.1103796648	0.0224381499	0.0580067695	-0.1245132337	-0.0457872266	-0.1083473406	-0.2841125311	0.100351703	0.0496686713	-0.099095179	0.0475668635	0.0269769198	-0.0910913998	0.0496040414	0.1448838651	-0.1074978161	-0.0695951165	-0.0437392336	-0.0040999453	0.1504377614	0.0167975267	0.0434853657	0.1846774634	-0.0278998401	-0.2541496625	0.0240194702	-0.1627449892	-0.0307124318	-0.1321161577	-0.0739975986	-0.057795607	0.050098963	-0.0103605667	0.0614340645	0.0576218203	0.1316239145	-0.0141544326	0.0514468949	0.0491192865	-0.0934124566	0.020381426	0.0850610548	-0.2058657683	-0.1164755752	0.0124428044	-0.0212650771	0.0290505848	-0.0961806742	0.1060643408	0.0629767954	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.2789471256279512	0.378318812535042	0.1431251239179243	0.077811498896096	0.0923463917768003	0.0653987475057107	0.0085278560741942	0.0042769961753157	0.3461077085823021	-0.2247269359937149	0.0505021957611232	0.1197905459400917	-0.0034034048402194	0.0023401791686358	1.158316450642884e-05	5.476438541317409e-06	0.0046689469795837	-0.0085213629663927	2.179906589816376e-05	7.261362680500898e-05	-0.0043431050930368	0.0062497762257471	1.8862561849162196e-05	3.9059702871914906e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.8128517823918	5.339554106924197	28.51083806077106	860836.6879325745	1192.666069340442	12.831252319786245	1422452.3529559798	164.64103609401988	847.0611673366805	0.3660701982396404	717512.6212097798	0.1340073900392096	904.2823310714996	713.6766793957225	1.333327	37.119007	0.4466627287012279	0.2272296035513061	-0.0195911726	0.0510998313	-0.0399448238	0.1379206461	0.0587914285	-0.0199754579	-0.0342122179	-0.0158863359	0.0018556504	0.0199423693	-0.0667155334	-0.0338146158	-0.0065636359	-0.0078423203	0.0533133836	-0.0728958017	-0.0862069229	-0.1428477284	-0.0215328734	-0.0223943653	0.0037465866	0.0048719509	0.1628846416	0.0234094854	-0.0628613793	-0.1196336512	-0.0283551978	-0.0119211787	0.0031673818	0.0705620081	-0.0211271231	-0.0404657563	-0.0628485505	-0.1356831354	-0.048474689	0.092820734	0.0806663264	-0.0694042928	-0.0224490968	0.006294786	0.0517111329	-0.0486723481	-0.0182564999	-0.1575532034	-0.0228562056	-0.0041161996	-0.0689795049	-0.0267515967	0.0362638626	-0.0478193177	0.0738345647	-0.068370769	0.0692957697	-0.0073945531	0.003963391	-0.0021412297	0.0461567703	-0.0627015215	-0.1396283273	-0.0039602223	-0.0007841614	-0.0804999232	-0.0181299059	-0.009271064	0.0236856225	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.1434692653603662	0.135477860267585	0.0183542506226832	0.0205834301030431	0.1042057278587975	0.0118593360819971	0.0108588337185817	0.0001406438523057	0.2771280589924814	-0.0689796495898207	0.0047581920575344	0.0767999610809402	-0.0028008782467722	0.0006025265934472	7.844918953241713e-06	3.6303829581108763e-07	0.00245508748945	-0.0022138594901337	6.027454580853904e-06	4.901173842055047e-06	-0.0025525735213812	0.0017905315716556	6.51563158205642e-06	3.2060033090954737e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.9614117552956	2.1485599729037403	4.6163099571641215	864828.2273539024	1184.271261180019	-8.394808160422826	1402498.420056913	70.47280405030168	847.81562207395	0.7544547372694979	718791.3290326387	0.5692019505883871	902.378449765508	719.0572995691491	0.9281680000000002	25.839636	0.1004419641317564	0.0520842800222846	-0.0914809829	-0.0187342356	0.0445015985	0.1281514131	0.0525168877	0.0251031381	-0.0196312374	0.0260441756	0.0467639419	0.0243595827	-0.0932397058	-0.0346907023	-0.036555767	0.0094364	-0.0146918268	-0.1040580776	-0.0763588637	0.003895262	-0.1039264339	0.0220781417	0.059047593	0.0862702182	0.0854840991	0.0439849265	-0.0241868154	-0.0606284138	-0.0141618254	-0.0800630991	-0.0032938597	0.0779656701	0.0366334396	0.0031588357	0.0358114532	-0.010987891	0.104028835	0.0562789986	0.1149239037	0.0515176751	0.0284407843	-0.004538396	-0.0476129499	-0.0612503092	-0.0073971213	-0.1475239504	-0.0257737808	0.03130396	-0.0611982517	-0.0621748618	0.0011329515	0.0364494228	0.0419501429	-0.0388307814	-0.0253499736	0.0484647704	-0.0495825193	0.0255341548	0.0023621269	-0.0061893249	-0.0660937009	0.0163353304	-0.0105533404	0.031105769	-0.0626477504	0.1316232804	0.0443767333	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.1220764792889639	0.0213927860714022	0.0004576512958967	0.0149026667955888	0.0927740987274603	-0.0114316291313372	0.0086070333946925	0.0001306821445964	0.2663148483048445	-0.0108132106876369	0.0001169255253752	0.0709235984276323	-0.0028036352856761	-2.7570389039e-06	7.860370815088107e-06	7.601263517618112e-12	0.0020011311307999	-0.00045395635865	4.004525802656488e-06	2.0607637555885805e-07	-0.0018732001541076	0.0006793733672736	3.5088788173487363e-06	4.615481721606701e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
934.588580810278	4.62716905498246	21.41069346338727	873455.8153809696	1199.1488597912105	14.877598611191388	1437957.9879385603	221.34294043572396	850.2929517928181	2.477329718868191	722998.1038685438	6.1371625359875495	906.1747538492352	729.0063131340931	0.792424	22.06061	0.0877474923510051	0.042791069104738	-0.0883779116	-0.0854708833	-0.0358611858	0.1061556666	0.0305503414	-0.0332657748	-0.0853417139	-0.0162571029	0.1183984261	0.0941537077	-0.0634814303	-0.0316398421	-0.0027104208	0.0295753856	-0.0410046975	-0.0851787667	-0.0176812668	-0.0109517968	0.0580449324	0.1457869406	0.0290509555	0.0731914354	0.1593782235	-0.0049580728	-0.0466659312	-0.0551781859	-0.0874264006	-0.0601194264	-0.017072514	0.0530188026	0.0376838529	-0.0151608976	0.055271332	-0.0390076265	0.0846143248	-0.0140335442	0.0090262744	-0.1082322576	0.0245260423	0.0182514788	-0.0203283637	-0.0255976395	-0.0034269801	-0.1508723821	0.0163273532	0.0604785255	-0.0964124054	-0.0708936721	0.0202547269	-0.0095674452	0.0092829404	-0.0256240869	0.0555976151	-0.0062960631	0.0398831419	0.0096092146	0.0041415271	0.0362107039	-0.0367018271	0.0423336629	-0.048510844	0.0133147658	0.0516723466	0.0830214626	0.0315172681	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.1043780169157315	0.0176984623732324	0.0003132355703767	0.0108947704152607	0.0643059327446167	-0.0284681659828436	0.0041352529861551	0.0008104364744267	0.2598023739526454	-0.006512474352199	4.2412322188051005e-05	0.0674972735114301	-0.0023718948074862	0.0004317404781898	5.625884977779999e-06	1.8639984050764345e-07	0.0019319899098924	-6.914122090750019e-05	3.732585011926044e-06	4.780508428579741e-09	-0.0016727140603504	0.0002004860937571	2.797972327693922e-06	4.0194673790020736e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
935.1106086926992	0.5220278824211846	0.2725131100251461	874431.8504896304	1189.576487861436	-9.57237192977459	1415092.2204727489	91.63030436193652	850.2322509926103	-0.0607008002078828	722894.880627961	0.0036845871458773	904.8838255739496	742.4992747562844	0.853203	23.752651	0.1932911550167788	0.100830569885736	-0.1019479712	-0.110607046	0.035284884	0.058177242	0.0102192595	0.01981399	-0.0277200008	-0.0227819409	0.1528470853	0.0616976337	-0.1127139581	-0.0111392797	-0.042935501	0.1097278414	0.0979620596	-0.0615261512	0.0090218828	0.0636487827	0.0472057282	0.0473276697	-0.089971131	0.0715991126	-0.0145420879	0.1327656066	-0.0245138855	0.0961917724	-0.0401271535	-0.1162404368	-0.0317397246	0.0842254067	0.0862205102	-0.0320236652	-0.129463159	0.0312034707	0.1550062675	-0.0364788854	-0.0183089681	0.008234702	0.0149788077	0.0734345768	0.0161855931	-0.0335514787	-0.0342002657	-0.0981912305	0.0058824064	0.0771488508	-0.124176273	-0.0958377378	0.002560412	0.0119350881	-0.0123088274	-0.0663626257	0.0735320621	0.12582502	-0.0319344138	0.0386103834	-0.0562631892	-0.0388278135	-0.0739596712	0.0234772365	-0.0513644738	0.0849492121	-0.0107811477	-0.05310053	0.0055265232	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.1158690724453919	-0.0114910555296603	0.0001320443571857	0.0134256419493554	0.1461820985044539	0.0818761657598372	0.0213692059231658	0.0067037065195323	0.3053887694284967	0.0455863954758513	0.0020781194524807	0.0932623004930515	-0.0027919286567031	-0.0004200338492168	7.794865624119976e-06	1.7642843448796526e-07	0.0014770428449362	-0.0004549470649561	2.1816555657772237e-06	2.0697683191226082e-07	-0.0014609442094949	0.0002117698508555	2.134357983256678e-06	4.484646973136076e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
