global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99
907.1199225559988	-48.83800204929901	822866.5538980012	2385.150444167334	878.7359507212382	-34.55421459175159	1193.9937460528183	772176.8710899584	868.8987674465427	-21.043738096823404	442.8389130876967	754985.0680701211	876.4328146513571	706.5865431272067	2.449611	153.363708	8.337245050361307	4.473533230421635	0.133782492	-0.2905169429	0.2527613072	0.0266220619	0.0177667288	-0.031136992	0.1964277444	-0.2336174131	-0.1979701514	-0.1518998444	0.0247840726	0.1792227204	-0.0107071123	0.1891447405	-0.225460021	0.1155548172	0.2756162781	0.182382197	0.0511081813	-0.124039411	0.2829172216	-0.187004097	0.2677355001	-0.1705026913	-0.0686710589	-0.2028787801	0.0620433079	0.0562784149	0.4390604608	-0.0787914471	-0.3559352787	0.2355081408	-0.0115245937	-0.5409458858	-0.5489130572	-0.0512214221	-0.0209102737	-0.1118309877	-0.0493862973	0.0027219301	0.1425278591	0.0433037102	-0.0478210051	-0.1083062256	0.187590487	-0.0768302258	-0.1050340795	-0.0065720357	0.0183038574	-0.0689229015	-0.023263375	0.0612118772	-0.1024353382	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.4361093944260119	0.2059465758763395	0.1901914039066227	0.0424139921151888	0.5893162989769678	1.030222582138805	1.0613585687487466	0.3472937002399109	1.1832028614804102	0.3821256309173719	0.1460199978039995	1.3999690114154308	0.0332630663425675	0.0666021814937332	0.00110643158251	0.0044358505797241	0.0517655261145069	0.0485906667575114	0.0023610528959395	0.0026796696939116	0.0148988537161881	0.0191861569773312	0.0003681086195587	0.0002219758420563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.9784339457616	49.85851138976284	915807.7230372824	2485.871158003111	921.3152525210808	42.5793017998426	1812.996941762079	848821.7945279828	899.9955121985762	31.096744752033487	967.0075341731224	809991.9219775775	908.1602730379624	767.0962732315063	2.247904	140.735382	4.129501461303813	2.2258190560730293	-0.0629076774	-0.1877873783	0.0471374668	0.0705046767	-0.0425377057	-0.0804857817	-0.0188211015	-0.0496394169	0.257196473	0.0181007753	0.3007027238	-0.0326235989	-0.0635014162	0.0264040245	-0.4285638524	-0.0536319102	-0.0607676379	0.2616725365	-0.0086970359	-0.0236774124	0.0143458442	-0.2098501603	-0.0561619369	-0.2507655584	-0.0768564944	0.0245026545	-0.1501625481	0.0247507557	0.2786654751	0.0957602058	-0.1343711182	0.0657315523	-0.1578874775	0.0543155232	0.018133274	0.0675499373	0.1685468446	-0.1787123844	0.0098814614	-0.0423691879	-0.1478797843	0.0089995098	-0.1471705816	0.0607137985	0.0745451559	-0.1618976388	0.1447623508	0.1764189169	0.2038406606	0.1826475616	0.2079901398	-0.0108644678	0.0950343693	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	-0.1134586928418457	0.3226507015841662	0.0128728749813802	0.1041034752327546	-0.3780807189235986	-0.9673970179005664	0.9358569902429088	0.1429450300217851	0.204594470829619	-0.9786083906507912	0.9576743822521316	0.0418588974940518	0.0360775897017339	0.0028145233591663	0.0013015924786866	7.921541739293301e-06	0.0183639997893878	-0.0334015263251191	0.0011156619608476	0.0003372364882646	0.0138979963771078	-0.0010008573390802	1.0017154131908977e-06	0.0001931543032981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
986.179474837684	29.20104089192239	972549.9565911302	852.7007891717235	957.562452624658	36.247200103577256	1313.859515348771	916925.8506765504	909.541248139881	9.54573594130477	91.12107466111766	827265.2820678526	918.8511759280032	781.9413471338077	1.585306	99.251839	2.0932013541043504	1.0678982668934005	-0.0837838171	-0.0299285318	-0.0802410862	-0.0011383565	0.1026191139	-0.100000356	0.0455029675	0.1621168929	0.0029123143	0.0603048143	0.1046429234	-0.1250081916	-0.0550744091	0.1620943017	-0.0604539668	0.0106937139	-0.1413108134	-0.0578377472	-0.0185815677	0.0027010662	0.014640506	0.0675564102	-0.1448455045	0.0544158542	0.0263591864	0.0563835011	0.04181178	-0.0593510362	-0.0154126593	0.1012749382	0.014235109	0.0453845198	-0.0799209562	0.1519087122	0.0561859492	-0.2001627258	0.0904384943	-0.073248682	0.0122158404	0.0408069001	0.0890573713	0.0138404594	0.0492212279	-0.1306690313	-0.0133238984	-0.0365212526	-0.0430203899	-0.1181335141	-0.1494948642	-0.0938579676	0.0327434395	-0.0352571075	0.0159149537	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.1985186487784176	-0.0850599559365719	0.0394096539128087	0.0072351961039315	-0.0532212077994529	0.3248595111241457	0.1055337019678189	0.0028324969596325	0.3907195056327168	0.1861250348030977	0.0346425285804543	0.1526617320818746	0.021127253309598	-0.0149503363921359	0.0004463608324079	0.000223512558238	0.0081277281191012	-0.0102362716702866	0.0001047812577079	6.605996437802833e-05	0.0091414673947196	-0.0047565289823882	2.2624567960298935e-05	8.356642612872153e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
974.0315895382488	-12.147885299435188	948737.5374184076	147.57111724823355	900.0008019315982	-57.561650693059846	3313.343630509837	810001.4434775198	908.8927971645868	-0.6484509752941676	0.4204886673599571	826086.1167376668	914.9783152798608	796.1818292220433	0.979695	61.336117	0.5557468236630448	0.2548091557380381	-0.1523652784	-0.1442824828	-0.0237748764	0.1307872021	0.0293269138	-0.0530859438	-0.0148966442	-0.0016918899	0.0423709424	0.1056254105	0.0884981894	0.1711059384	0.0410417618	0.0155428811	-0.0267928123	-0.0563527338	-0.1440311776	0.0647810094	-0.0153556355	-0.0005703508	-0.0055405881	0.0269354061	-0.1352811405	-0.0620229994	0.00613715	0.068426787	-0.0247030221	-0.0467971828	0.0422544165	0.1241005894	0.0139260733	0.0741710716	-0.1450795147	0.0970302447	-0.0077937441	-0.0017735836	0.169023512	-0.0858439165	-0.0130957703	-0.0188801517	-0.03925807	-0.0115340822	-0.1009895842	0.0413906708	0.0030723939	-0.045630007	-0.0096709775	0.0446321982	-0.0245467822	-0.0149339157	0.0584194518	-0.1181610688	0.0030449001	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.2262227350556429	-0.0277040862772252	0.0511767258560556	0.0007675163964559	0.0408731310985359	0.0940943388979888	0.0088537446126495	0.0016706128457981	0.2686112775539158	-0.122108228078801	0.0149104193645444	0.0721520184291467	0.0191203677811262	-0.0020068855284717	0.0003655884640855	4.027589524389526e-06	0.0045140055197026	-0.0036137225993986	1.3058991025404172e-05	2.037624583190554e-05	0.0085252721144094	-0.0006161952803101	3.796966234765642e-07	7.268026462472654e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
978.7805797175408	4.748990179292036	958011.4232322052	22.552907723012208	954.9891663625568	54.988364430958654	3023.720222791919	912004.3078698512	910.891583595441	1.9987864308542385	3.9951471961670255	829723.4770650103	918.8488691496532	750.8211048297393	1.030901	64.542015	0.9670203137756096	0.4974408882652044	-0.0697326559	0.0317983237	-0.102633963	-0.0359294198	0.0226514139	-0.0253622269	0.0766805359	0.1933144365	-0.0188384681	0.006715187	-0.0799934406	-0.0473016127	-0.0514981102	0.0262906984	-0.0093254694	-0.1750377837	-0.1389217801	-0.0991284841	-0.0316322783	0.0746166604	0.0778257568	0.1020675093	-0.1448794967	0.0894243362	0.0559230447	-0.0268242929	0.0367465635	-0.1412849527	-0.0285558924	0.119308419	0.0641129495	-0.0270964471	-0.0309208902	0.0423995194	0.0313525501	-0.2031490614	0.0992274355	-0.0268981947	-0.0377034262	-0.0273830588	0.1100799245	-0.0332772048	-0.0071467222	-0.1340813325	-0.0185883192	0.0228525623	-0.0807619699	-0.0718639068	-0.0590225393	0.0186307569	0.0725545728	0.0341372222	0.0492354966	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.2105171044519096	0.0157056306037332	0.0443174512668162	0.0002466668326609	-0.3529406828159267	-0.3938138139144626	0.155089320029855	0.1245671255865726	0.0384737920466022	-0.2301374855073135	0.0529632622356289	0.0014802326744451	0.0170239409739413	-0.0020964268071849	0.0002898145662842	4.395005357883477e-06	0.0007101408730794	-0.0038038646466232	1.4469386249829844e-05	5.043000596179725e-07	0.0091722483356033	0.0006469762211938	4.185782307903366e-07	8.413013952997749e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.3031441219202	-10.477435595620593	937610.9789163964	109.7766566603774	903.4816566741396	-51.50750968841726	2653.0235543023978	816279.1039466478	907.7797425505404	-3.1118410449006437	9.683554688728329	824064.0609851254	915.0828028813204	782.2711422076592	0.994528	62.26482	0.489217746458273	0.272601278754576	-0.1702654832	-0.1048585522	-0.0273467877	0.116928786	0.0108883881	0.0024157578	-0.0822670796	0.0138619311	0.1482259622	0.0641919821	0.0108720627	0.0897433342	-0.1415408576	-0.0456821755	0.0150835948	0.0543522802	-0.1264543395	0.096152123	0.000383321	0.0355639833	0.0856431935	0.0556679165	-0.1235589352	-0.1053938899	0.0003260155	-0.0280744973	0.0224139984	-0.1209550324	0.0159064604	0.1466618938	0.0187876781	0.032774014	-0.0976930459	0.0877582519	-0.0239182773	-0.0239553864	0.1629489089	-0.0284823541	-0.0401668606	-0.0711609676	-0.0710425157	-0.0606864573	-0.1145862436	0.0347256168	0.0244102193	-0.0095676275	-0.0750821419	0.0219494878	0.0359379193	0.0629179173	0.0179573125	-0.0427262537	0.0133687761	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	-0.1902079696451011	0.0203091348068085	0.0361790717165117	0.0004124609566011	-0.1664885635224067	0.18645211929352	0.034764392789045	0.0277184417837544	0.0089040346565951	-0.0295697573900071	0.0008743705521038	7.92818331658466e-05	0.0210356907528757	0.0040117497789343	0.0004425002854506	1.6094136288780194e-05	7.631285367715179e-05	-0.0006338280194022	4.017379581793767e-07	5.8236516363503796e-09	0.0095844052366254	0.0004121569010221	1.69873311060142e-07	9.18608237398524e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949.0889843294376	-19.214159792482636	900769.9001754834	369.18393653105625	910.9572483451068	7.475591670967219	55.88447083103446	829843.1083124885	895.7457510547721	-12.033991495768303	144.8169513202239	802360.4505326777	901.5917252511324	719.8616467549251	1.19353	74.72375499999998	1.8846071337874748	1.0038468091778303	0.0034998292	-0.0310782807	-0.0137858841	0.0071090413	0.0625126686	-0.0020780671	-0.1136913531	0.0068287179	-0.0162060889	0.1058934476	0.0358577212	0.0183265774	-0.0869443493	0.056571987	-0.0117798381	-0.0150428895	-0.0234117898	0.133245019	-0.0209890944	-0.0794795894	-0.0506597403	-0.0921366018	-0.0134047139	-0.1240614594	-0.0027361432	0.0915763726	-0.0018173015	0.0967665076	0.029142457	0.053468626	-0.0130486048	0.1281744189	-0.0553484628	0.1160406046	0.0660172523	-0.1130676844	0.0623426736	-0.0537602964	-0.0288154079	0.0480683413	0.0751562734	0.0061229781	0.0792185139	-0.1493584738	-0.0480882106	0.0827559486	-0.0906724726	-0.1969984454	-0.1626706161	-0.1620721819	0.0334912127	0.139419123	0.0150426162	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	-0.2168061009847974	-0.0265981313396963	0.0470048854242301	0.0007074605907637	0.3063473180556002	0.4728358815780069	0.223573770907651	0.093848679279859	0.8811915612765091	0.872287526619914	0.7608855290966873	0.7764985676649317	0.0274624976165568	0.0064268068636811	0.0007541887753393	4.130384646305853e-05	0.003004823013861	0.0029285101601838	8.576171758300027e-06	9.028961344628702e-06	0.0086820103754932	-0.0009023948611322	8.143164853978044e-07	7.537730416017157e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.7363319386762	14.647347609238636	928787.7174986145	214.5447919858688	887.4046079213034	-23.552640423803386	554.7268709329771	787486.9381599622	907.0830240621196	11.337273007347562	128.53375924313164	822799.6125416799	913.0729498334236	765.9110639058626	1.286436	80.54039799999998	1.4949793243536456	0.6601787682006625	-0.1545699923	-0.1089210079	-0.104122079	0.0480046775	0.0863005367	0.0938800907	-0.1149395731	0.0088112354	0.1756647578	0.1526447866	0.0520275619	0.2044411844	-0.0510782501	-0.0532124749	-0.1309878736	-0.0970486917	-0.1423011898	0.1594760766	-0.029162667	-0.0462488364	-0.046250663	0.031395321	-0.1306814123	-0.1671093761	0.0020097429	0.1147683419	0.0368191279	-0.0225127206	-0.0003272733	0.1367575322	0.0310431117	0.0956376338	-0.1126377624	0.1228169903	-0.0152923404	0.0076323594	0.1531358577	-0.085688064	-0.0337016611	-0.0203079376	0.0076161421	0.0068309746	-0.1530435638	0.0204706435	0.0083998098	0.0162207455	-0.033490514	0.0455181654	0.0038321138	0.0451374973	0.0049920574	-0.0779263181	-0.0265088158	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.1183145346162746	0.0984915663685228	0.0139983291014656	0.0097005886457251	0.0626364900193579	-0.2437108280362423	0.0593949677021108	0.0039233298819451	0.3908455323541489	-0.4903460289223602	0.2404392280799281	0.152760230161198	0.0198531016260528	-0.007609395990504	0.0003941456441743	5.790290734029835e-05	-0.0010280083692391	-0.0040328313831001	1.6263728964517066e-05	1.0568012072256335e-06	0.0102884010224195	0.0016063906469263	2.580490910532296e-06	0.0001058511955981	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
944.1177414280094	-19.61859051066688	891358.3096791256	384.8890936252285	890.4565482225247	3.0519403012212933	9.314339602218718	792912.8642723735	893.3139663630234	-13.769057699096264	189.58694992104213	798009.8424992369	902.5479472210612	673.605040078123	1.643739	102.91021	2.9931559071747915	1.8723005644025164	0.1395394367	0.0510893783	-0.0501230039	-0.0093530086	0.0041031063	0.1045311667	0.1066477536	-0.0107514315	-0.0246278579	0.0961301086	-0.2465948145	-0.0827876572	-0.1130362569	-0.0647016074	-0.0952364878	-0.0721224511	0.0381049598	-0.1898518636	0.0360879941	-0.0689827154	0.0133770079	0.045981587	0.0240439805	0.1789644454	0.000500741	0.010541031	0.1233444208	-0.0305099561	0.0080092795	-0.0669574464	0.055417602	-0.0270074579	0.0689412067	-0.0739495019	0.1274479755	-0.0919439871	0.0860635491	0.0597447303	-0.0639845448	-0.0524939699	-0.0782809782	-0.0471833879	-0.0183698025	-0.116231917	-0.0097494847	0.0133052396	-0.0143423256	-0.1074060396	0.0589020329	-0.0758011845	-0.1125384369	0.0061984261	0.0175514694	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.3245897690238877	-0.206275234407613	0.1053585181549807	0.0425494723299157	-0.421822563966657	-0.4844590539860149	0.2347005749890245	0.1779342754714044	0.634948644223897	0.2441031118697481	0.0595863292244947	0.4031597808017649	-0.0148188925548142	-0.034671994180867	0.0002195995765511	0.001202147180478	-0.0036880756320716	-0.0026600672628325	7.075957842793189e-06	1.3601901867880333e-05	0.0064540923278907	-0.0038343086945287	1.4701923164939148e-05	4.165530777693759e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953.3585951370584	9.24085370904902	908892.6109217056	85.39337727204503	904.2222593958506	13.76571117332594	189.4948041074306	817617.894386937	897.9390166972107	4.625050334187336	21.391090593766386	806294.4777071537	904.679872550334	719.4778666202839	1.424633	89.19252	2.943756423328701	1.3507919400107766	0.0479894413	0.1488568897	0.1548389684	0.1101124464	0.0201208166	0.0141515913	-0.1020415399	-0.0768626988	0.0551632967	0.0654046743	0.068014739	-0.1590805774	-0.0908089716	-0.1063794534	-0.0176671006	-0.0955260068	-0.0109497675	-0.0825002949	0.13723998	0.0175381657	-0.0579074328	-0.0357394193	-0.0090765055	0.0943727221	-0.1337098126	0.0657322337	-0.0336426338	0.0105379081	-0.0246551398	-0.1100544073	0.0172967796	-0.0400643224	0.0671664919	0.0658357156	-0.0729783029	0.2515819525	0.0330773681	0.0144695245	0.0004400574	-0.1850338027	0.0821411205	0.1441995375	-0.0422981553	0.0068200674	0.1526506189	0.0531109284	-0.0980761248	-0.0791472148	-0.0579824358	0.1611938328	0.0532444622	-0.2356586494	0.1615117127	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	-0.5093537849419221	-0.1847640159180343	0.2594412782346618	0.0341377415781596	0.0511609266598185	0.4729834906264755	0.2237133824052052	0.0026174404166913	1.179102420414864	0.5441537761909669	0.2961033321428889	1.3902825178281906	-0.0334840723855979	-0.0186651798307836	0.0011211831035239	0.0003483889381154	-0.0093575289692831	-0.0056694533372115	3.2142701142818614e-05	8.756334841097244e-05	-0.0040483773159786	-0.0105024696438692	0.0001103018686203	1.638935889253009e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
