global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
861.4107630608561	1.2176177201392877	742028.5027170863	1.482592912397196	685.2892110724198	0.7002471120733844	469621.3028122595	0.4903460179671149	830.1438711277733	2.586707508496602	689138.8467710051	6.691055734512697	818.8958418847396	571.6189361411647	1.145567	17.361305	0.0334160307764465	0.0160258623421088	0.0907728002	0.1115855119	0.1009121573	-0.2095417088	0.0382514134	-0.0275469006	-0.027276232	-0.2647324847	-0.0017570668	-0.0717327978	-0.0549655465	-0.0634519214	-0.2935877003	-0.0775810706	-0.0856572051	-0.0379064795	0.0608747613	-0.0997775893	0.1492825829	-0.025900723	0.1663365158	-0.1424652451	-0.0945777309	0.0922776657	-0.0014188777	0.071678401	-0.1362517834	-0.0277973836	-0.0894086557	-0.2609592254	0.0203302472	0.1183294489	0.0308404807	-0.1007014624	-0.0521320508	-0.0403334605	0.0549380692	0.1894276425	0.0826809217	0.1202050753	-0.0745093958	-0.0144426053	0.0125549228	-0.1466426616	-0.038001152	-0.0027604168	-0.2484763665	0.0443988043	-0.1141188758	-0.0318451058	-0.0691613197	-0.0573435543	-0.0377093227	0.0947445361	-0.14863813	-0.0441379991	-0.0255107368	0.1704479317	-0.0841329629	0.0318763738	0.0438018257	-0.1546372158	0.2160702057	0.0420087512	-0.0217709792	0.0574084844	0.1437067008	0.1082959623	-0.035482191544105	-0.0014553309844842	0.0012589859167725	2.117988274400034e-06	0.0019348260294975	0.0091607921904709	8.392011355699264e-05	3.743551764421061e-06	0.0042371498869471	-0.0080700722971158	1.795343916445582e-05	6.512606688067588e-05	-0.0014189997207511	-0.0001949942383791	3.8022753001045305e-08	2.0135602074917e-06	-0.0004179999283826	-9.89999626582e-05	1.7472394012785877e-07	9.800992606324996e-09	-7.96999871791439e-07	-6.025050502107918e-07	6.352087956355702e-13	3.6301233552950883e-13	0.0	0.0	0.0	0.0	0.0
863.2620679229153	1.8513048620592367	745221.397914548	3.427329692284171	674.5425406673498	-10.746670405069947	455007.6391699633	115.4909247952063	831.1306867294168	0.9868156016434568	690778.218423312	0.9738050316469375	820.9511897883725	570.0247683073345	1.346805	20.411114	0.0404950553384364	0.0282209178080594	0.0069901983	-0.1860149335	0.0329265834	-0.1082902952	-0.0630729955	-0.1175088286	0.1717293547	0.0023579666	-0.0454688591	0.1037031689	-0.0956469052	0.0722365816	0.1618701592	-0.0010144888	-0.1889017842	-0.0277299847	-0.0558760669	-0.0633429322	0.0420862783	-0.1836166969	0.2018772861	-0.0395437344	0.1140445147	0.0527737885	0.0677042611	-0.0305410137	0.1078079261	-0.1370434098	0.0673983866	0.1417240567	0.0889263321	0.1424921101	0.0148398502	-0.0072419963	0.0861888535	-0.0205677253	-0.0548466637	0.1678198125	-0.0334152632	0.1921268906	0.0825669344	-0.0300857811	0.0069786228	0.2151301976	-0.0063552804	-0.0351581975	-0.0973311463	-0.0212586328	-0.0804656778	-0.0435863952	-0.031842292	-0.0635404929	0.0067408674	-0.0970779944	-0.2437267359	-0.1175383371	-0.0153014639	0.0878699654	-0.0185935435	0.0820491382	0.0295584095	-0.1125111124	-0.0502335132	-0.0417024992	-0.1977709246	0.024307838	0.1412592515	0.0993643757	-0.0315034628921608	0.0039787286519442	0.0009924681741977	1.5830281685801718e-05	0.0286029324375789	0.0266681064080814	0.0007111878993927	0.0008181277440287	-0.0004563876355092	-0.0046935375224563	2.082896738456784e-07	2.2029294474705225e-05	-0.001418979458162	2.0262589100084744e-08	4.10572517038873e-16	2.0135027026857237e-06	-0.0004180729110883	-7.298270569995862e-08	1.7478495898584557e-07	5.3264753312867715e-15	0.0001022034099525	0.0001030004098242	1.0445537005918776e-08	1.0609084423971992e-08	0.0	0.0	0.0	0.0	0.0
865.1100543039083	1.8479863809930064	748415.4060577112	3.41505366433563	696.302375927306	21.75983525995616	484836.9987220114	473.4904305404315	829.4121393753311	-1.718547354085672	687924.4969431637	2.953405008234864	819.5034600368059	576.4559524295205	1.454486	22.043043	0.1017932268326026	0.0795440946974991	0.008024607	0.1698545315	0.1160157794	0.075117271	-0.1364654734	0.0557334718	-0.0946708103	0.0462205957	-0.0966801973	-0.1821733595	0.0362230053	-0.1122540661	-0.0071516027	0.144340495	0.1928285534	-0.1407775277	-0.0191384768	0.0809575561	0.0676728789	-0.0176301834	0.1423867934	0.1110276459	-0.1463828126	-0.0662722628	-0.1723770172	-0.1727031408	-0.0526967874	0.0545301656	-0.0768738445	1.54853e-05	0.031468439	-0.2038236554	-0.0302658553	0.0820830893	-0.117655321	-0.0941716911	0.0388719318	0.0627282452	0.1136084773	0.1280872059	0.1062933635	0.014775088	-0.0085160651	-0.1590092709	0.0064739458	0.2169466472	0.0710173389	-0.0996930833	0.0444969053	-0.0474310923	-0.0102868268	-0.1092464496	-0.0937309598	-0.0633167631	-0.1050663082	0.0175525208	0.0516848548	0.0915469849	-0.0482324049	0.1268569809	0.2613200916	0.0016226048	0.1212275551	-0.0215949871	-0.1000571677	0.1298296999	0.1386044847	0.0898496795	-0.0203029854407787	0.011200477451382	0.0004122112178084	0.0001254506951389	-0.0492436068455361	-0.077846539283115	0.0060600836783575	0.0024249328151577	-0.0005017160817288	-4.532844621959998e-05	2.517190266652999e-07	2.0546680366831673e-09	-0.0012680030561676	0.0001509764019943	2.279387395917465e-08	1.6078317504503738e-06	-0.0004180001882236	7.272286470000508e-08	1.7472415735496502e-07	5.288615050175243e-15	-7.650982261184387e-07	-0.0001029685081786	5.853752956095817e-13	1.0602513676530214e-08	0.0	0.0	0.0	0.0	0.0
867.6190945070936	2.5090402031852364	752762.893153309	6.295282741199812	684.6783342863384	-11.624041640967562	468784.42144111503	135.11834407094784	831.5840060993777	2.1718667240465948	691531.9592002898	4.717005067020887	820.7813536300761	585.7905691367702	1.431105	21.688702	0.0603854439516334	0.0405969423765988	-0.13133344	-0.1239297897	0.1113639079	0.0214243641	-0.1023387959	0.0255245925	0.215514149	0.1448476253	-0.0247507369	-0.015618636	-0.1500373984	0.0054527475	0.1109312783	0.0028121702	-0.0614235726	-0.1682342739	0.0357342571	0.1232573675	0.0491344451	0.1644003952	0.1124319135	0.1624316417	0.1369281178	-0.0423659886	-0.0459211283	-0.0346481395	-0.1566077072	-0.146240472	-0.0210172504	0.1136003306	-0.0111123306	0.0165282068	-0.138684159	-0.0587728168	-0.1176751296	-0.1766619528	0.1433386435	-0.0172813531	-0.1197571893	0.0386666807	0.1452576301	-0.2247691208	-0.0249591167	0.0232434541	0.0978892208	-0.0986223835	0.0783638524	0.0457333532	-0.0324690994	-0.0655040679	0.0806960665	-0.0555087404	-0.1329202705	-0.0652472812	-0.2436260047	0.0385827671	0.080707623	0.2061310189	0.0100918223	0.1462475057	0.0441717038	0.033748301	0.0671482625	-0.122285861	0.2665310524	-0.2073746501	0.1357462967	0.0798077096	-0.0202979786681964	5.00677258230206e-06	0.0004120079380145	2.5067771690891643e-11	-0.0128189442442874	0.0364246626012487	0.0013267560456148	0.0001643253315381	-0.0176560383170709	-0.0171543222353421	0.0003117356890538	0.0002942707713539	-0.0014040035246205	-0.0001360004684529	1.849612741940825e-08	1.971225897146787e-06	-0.0004179997605586	4.2766499998465874e-10	1.7472379982704692e-07	1.828973522118782e-19	-7.932489574260897e-07	-2.8150731307650945e-08	6.292439084575782e-13	7.924636731555591e-16	0.0	0.0	0.0	0.0	0.0
864.8334245766301	-2.785669930463428	747936.8522649418	7.759956961488117	708.9399284396255	24.26159415328709	502595.82213598135	588.6249508588144	827.942049705376	-3.6419563940016815	685488.0376703393	13.263846375809733	818.1131018325785	612.1214784521806	1.514195	22.94795	0.0758157842728521	0.0373003710378716	-0.0986974182	0.1801158879	-0.2116140538	0.2039525799	-0.0597067244	0.1691676213	-0.2309306921	0.1269453701	-0.0988030513	0.0957030218	0.1300100491	-0.0591971044	0.0428633557	0.1027621369	0.2323411546	0.1181386079	-0.1137979131	0.0540473479	0.1436999013	0.0266892758	0.0600371492	0.0864033315	0.0136314872	0.0206784507	0.1637163181	-0.0060504073	-0.0764187527	0.1442992854	-0.0206950918	0.0378142006	-0.0690361481	-0.2785890326	0.0632854151	0.0712110323	0.0701486324	-0.0955913042	0.05582381	0.0140848667	0.102507641	-0.0139926378	0.0982272564	0.0565516024	-0.0106047857	0.0341548401	-0.0233488403	0.1997407776	0.1364924684	-0.097199359	-0.0192876168	0.0242290302	0.1860820721	-0.1048478963	0.2189440665	0.1573378407	-0.147291975	0.0983136698	0.0325824539	0.0667170232	0.073445271	-0.1610937677	0.0886542639	0.0305128269	0.0532412724	-0.0761652588	0.1903872979	-0.0711114651	0.1326888823	0.0692973963	-0.0201947263802111	0.0001032522879853	0.0004078269735715	1.0661034974199408e-08	-0.0277923259991723	-0.0149733817548849	0.0002242021611775	0.0007724133844442	-0.0009066008343552	0.0167494374827157	8.219250728535447e-07	0.0002805436559874	-0.0009379999543931	0.0004660035702274	2.171593274646833e-07	8.798439144414578e-07	-4.999996839671894e-06	0.0004129997637189	2.499996839672893e-11	1.7056880483189046e-07	-2.3279584287290607e-09	7.909209989973606e-07	5.4193904458906776e-18	6.25556026654983e-13	0.0	1.0	0.0	0.0	0.0
859.0864672944803	-5.746957282149879	738029.5582885101	33.02751800285552	685.2503880283289	-23.68954041129666	469568.09429297526	561.1943248984576	828.4330419048302	0.4909921994542401	686301.3049196902	0.2410733399249123	818.0673148065291	577.6739190031353	1.506763	22.83531	0.0851210027918229	0.0514258355280525	0.1253847615	0.0210205128	0.044519909	0.0993798535	0.0989183746	-0.1079408979	-0.0793493905	-0.0653170798	0.0348424621	-0.0082311821	0.1075806695	-0.1006243384	0.0006595793	-0.0190077293	-0.0823900678	0.085821931	-0.0030912468	-0.002021137	-0.0911805386	0.0166283375	-0.2350735244	0.1954082856	0.1065317343	0.2100855489	-0.1099639975	0.0142265634	-0.1526734754	0.1104463348	-0.0653879211	0.0147305529	0.1096324798	0.0858611744	0.1041506371	-0.0353228577	0.0199235003	0.0401033166	-0.1025294314	-0.1951047164	-0.2575956717	-0.1164950225	0.1403566259	-0.1543575169	0.0398340306	0.0153227501	0.0026017819	0.0701267921	-0.1414076734	-0.1967587	0.159190841	-0.0467398925	-0.1045794185	0.1238514987	-0.0813312857	-0.0295364532	-0.241129465	0.1504069392	0.1200732065	0.0268133151	0.1935952382	-0.0222160787	-0.0569705466	-0.0147453938	-0.1310205068	0.1654935159	-0.0076257849	-0.0313165419	0.1294367287	0.0583804184	-0.0201477040572655	4.702232294559808e-05	0.0004059299787791	2.2110988552001193e-09	0.0067772068767908	0.0345695328759631	0.0011950526032622	4.593053305082051e-05	0.0357921113415926	0.0366987121759478	0.0012810752342889	0.001346795475373	-0.0009129998370116	2.5000117381500093e-05	6.25005869088783e-10	8.335687023832081e-07	0.0002459999367183	0.0002509999335579	6.05159688654076e-08	6.30009666461063e-08	1.1232944142848449e-07	1.1465739985721357e-07	1.2617903411635327e-14	1.3146319342016954e-14	0.0	0.0	1.0	0.0	0.0
862.5431357423012	3.4566684478209027	743980.6610161618	11.948556758160567	686.041394150048	0.7910061217190787	470652.7944873414	0.6256906845970579	829.9248779066987	1.491836001868478	688775.3029684488	2.2255746564709256	819.6607648588588	559.3725232294986	1.240417	18.798788	0.0706440461081224	0.0438712325769952	0.1087564327	0.0236128699	0.1775000076	0.1688676288	-0.1512685048	-0.0295223187	0.017088735	0.1517674554	-0.1528058759	-0.1435987423	-0.0227522662	0.0197543167	0.0158551327	0.0102238087	0.0726083389	-0.123045334	0.1411711223	0.1392077603	-0.2005991194	0.237854163	-0.0921567339	-0.1640941086	-0.0783163114	0.0034098753	0.1373605773	-0.1087594696	-0.0003097549	9.61385e-05	-0.0013185326	0.0239267764	-0.0069673505	-0.1004567887	-0.2443881861	-0.0289108031	-0.1018982754	0.0997344765	0.0993624585	-0.0302060262	-0.060654425	-0.2990501092	-0.0534856231	0.1274063046	0.0040327736	-0.1272572065	0.0456313457	0.0267480309	0.0264296167	-0.2008061053	0.1538659413	-0.0881223429	0.035812143	-0.1338574701	-0.0451594624	-0.1109804673	-0.0848426536	-0.0974957855	0.2646678154	-0.0968859984	-0.148177342	-0.1587759572	0.0859999935	0.0744173502	-0.1732518739	0.0119043744	0.1672777771	-0.1018884845	0.1259946088	0.0471208409	-0.0201781975649169	-3.0493507651399576e-05	0.0004071596569688	9.298540088859643e-10	-0.0297934062931659	-0.0365706131699566	0.0013374097476266	0.0008876470585496	0.0316546764368581	-0.0041374349047345	0.0010020185403221	1.711836759091542e-05	-0.0005519995676154	0.0003610002693962	1.3032119450412898e-07	3.047035226475885e-07	9.000006924164694e-06	-0.0002369999297941	8.100012463501244e-11	5.6168966722425064e-08	2.4381161671288742e-09	-1.0989132526135563e-07	5.9444104444151935e-18	1.2076103367697056e-14	0.0	0.0	0.0	0.0	0.0
864.0729168652583	1.5297811229571607	746622.0056600356	2.340230284156072	688.0267111627679	1.9853170127199744	473380.7552734549	3.941483640995364	832.088482585555	2.1636046788562453	692371.2428515314	4.681185206368636	821.0154773565245	584.8328789560418	1.347681	20.4244	0.124918815750717	0.0657653861935716	0.0068890316	-0.0356653093	-0.0569902909	-0.0389294343	0.1914604985	0.0246147274	-0.0663842248	-0.1855263606	-0.0772584087	0.2586385913	-0.103530418	-0.0216541617	0.0532981685	-0.1610114348	0.1011517878	-0.024407195	-0.1260748706	-0.2357461752	-0.1410780091	0.0361971951	-0.0494241237	0.0781229232	0.0672491031	-0.0802147674	0.0166970736	0.1243824068	0.0859748085	-0.072852084	-0.0342478762	4.30396e-05	-0.1663506636	0.1383593724	0.1195308307	0.2003599613	-0.0346035502	0.1633874569	0.0582969418	-0.1043941019	-0.0955088029	0.1398554683	-0.0844475307	-0.0594473563	-0.0411071789	-0.0143914272	0.0873094081	-0.1089009335	-0.1491269056	-0.0534589835	-0.0023549846	-0.0372365729	0.0445516984	0.0262744713	0.2897085658	-0.0848865181	-0.2261570331	-0.0121819043	0.0293636467	-0.0326550167	-0.0034769955	-0.1668228058	0.0458192583	-0.0091690705	-0.1534779749	0.2501690208	-0.0320406905	-0.1559564456	0.1223675745	0.0355847396	-0.0086282417175596	0.0115499558473573	7.444655513663584e-05	0.0001334014800759	0.0273633555495109	0.0571567618426768	0.0032668954243404	0.0007487532269289	0.0089390081500653	-0.0227156682867928	7.990586670693387e-05	0.0005160015857156	-0.0008789870313076	-0.0003269874636922	1.0692080141185785e-07	7.726182012069477e-07	0.0002460468696205	0.0002370468626963	6.053906205004732e-08	5.6191215114175246e-08	-0.0001058918309731	-0.0001058942690892	1.121307986683558e-08	1.1213596225950116e-08	0.0	0.0	0.0	0.0	0.0
864.0856462048986	0.0127293396402592	746644.0039773372	0.000162036087677	685.9390436139023	-2.0876675488656247	470512.37155395496	4.358355794586605	831.3960836809234	-0.6923989046315455	691219.447959977	0.479416243134964	821.6784864934792	582.2127670850252	1.315163	19.931578	0.1382383390077521	0.0855779264146525	0.0265594404	-0.1353643932	-0.0659442818	-0.00063158	-0.136901503	-0.0720518871	0.0978989697	0.1419476256	0.1384304036	-0.0147958269	-0.0657870246	-0.0361184642	0.1106268265	0.1490271843	-0.1495208845	0.0323360908	-0.0043134202	-0.0242204784	0.0876569311	0.103587882	-0.0621015851	-0.1408141056	0.11429843	-0.2560358314	-0.1342158136	0.1576774347	0.0578782896	-0.0555642198	-0.0459510433	0.1902371492	0.1336716496	0.0595442169	0.063115351	-0.0968181237	0.0166791963	-0.0017093557	0.0636742653	-0.0380173989	0.2530149479	-0.0365646793	-0.2544332135	-0.0838583811	-0.0210109541	0.1955750855	-0.1130670381	-0.0369296971	-0.0610008248	-0.0862462729	0.1923921253	0.1423356351	0.0857782469	-0.1328435009	0.0119369703	0.0309247505	0.0247543749	-0.1764118193	0.0204807751	-0.0406253465	0.0791010776	-0.1436352651	-0.0521970971	0.1887812227	0.0557410651	-0.0460290095	-0.0286375062	-0.052522306	0.1185609488	0.023839813	-0.0055808793485994	0.0030473623689602	3.114621430362326e-05	9.286417407754723e-06	-0.0393828594089171	-0.066746214958428	0.0044550572112766	0.0015510096152225	0.0020404157843074	-0.0068985923657579	4.163296572850783e-06	4.759057662889318e-05	6.799996691628562e-05	0.0009469869982238	8.967843748050855e-07	4.623995500615938e-09	6.799999835038761e-05	-0.0001780468712701	4.623999775652718e-09	3.170068836907597e-08	-2.3141749766475428e-09	0.0001058895167981	5.355405822541655e-18	1.1212589767740048e-08	0.0	0.0	0.0	0.0	0.0
863.2940006669652	-0.7916455379333911	745276.531587574	0.6267026577298481	687.0226066990903	1.0835630851879614	472000.0621156129	1.1741089595820533	830.4652308807085	-0.9308528002148933	689672.4997017485	0.866486935667908	820.429713235275	582.8328201695492	1.366256	20.705898	0.0579027106774591	0.0311055222324925	0.0067538444	0.0666721488	0.0284813656	-0.1559453846	0.1570046444	-0.0102384112	0.0181329784	-0.0224961217	0.1134548132	0.0553980593	-0.0177050211	-0.1080585755	0.0230099167	-0.14006994	-0.0235704019	-0.0439914747	-0.0683076613	-0.0089530936	0.2765649906	-0.1262919371	-0.1097642196	-0.3021739903	0.0220932917	0.1151181029	0.1548276737	0.0643390111	-0.0661933786	0.0063889541	-0.1159298077	-0.020735158	-0.0731452232	0.1034983347	-0.0558706229	0.1067896396	0.0345001068	-0.158249926	-0.2494525167	0.2731570318	0.028302503	-0.2444876885	-0.0593080801	0.0390724875	0.0018199516	-0.1440735681	-0.0465920857	-0.107032431	-0.0444757244	0.082780606	0.1837095511	0.1068831547	-0.0085576257	-0.0138352449	0.2074034735	0.2075689107	0.0642564502	-0.058751301	0.2088725293	-0.0752340291	-0.2681575867	0.0534846113	0.2758355942	-0.1218011522	0.1472035228	-0.0801541956	0.0596119498	-0.1021566686	0.1145803187	0.0119549848	-0.0128996098897715	-0.0073187305411721	0.0001663999353082	5.356381673428527e-05	-0.0560831425552663	-0.0167002831463492	0.0002788994571682	0.0031453188788743	-0.0109420790395091	-0.0129824948238165	0.0001197290937068	0.0001685451718504	0.0004330002494043	0.000365000282488	1.3322520621633032e-07	1.87489215984186e-07	0.0001209998591316	5.299986078121238e-05	1.4640965909867045e-08	2.808985242827894e-09	-2.6214228176840368e-08	-2.3900053200192825e-08	6.871857589074515e-16	5.712125429720474e-16	0.0	0.0	0.0	0.0	0.0
863.6661423816076	0.3721417146424528	745919.2054963274	0.1384894557770248	687.293786032158	0.271179333067721	472372.74831841775	0.0735382306830539	832.6573362188824	2.19210533817386	693318.2395591249	4.805325813650335	822.4580198898417	576.6135496842234	1.35487	20.533348	0.129300906451547	0.0832265057278812	0.0159732926	-0.0790006164	0.0391139647	-0.1478593924	-0.2014719812	-0.0512957158	0.0789729436	0.0738361671	0.1396801559	-0.0391032349	-0.1470297046	-0.0496612308	0.0490385333	0.1519501178	-0.0340409566	-0.1222414107	0.2092408824	-0.1382001004	0.1428945731	0.1173527409	-0.0661012561	0.0106166791	0.1005685289	-0.1637831879	0.1417855154	0.1118294687	0.154087269	-0.1010922902	-0.1020072834	0.1086631417	0.040353922	0.0534353804	0.0162056858	-0.184224758	-0.2693858943	0.0336737905	0.0602097015	-0.0772234522	0.1260919141	0.0369787014	-0.1103907997	-0.1136549711	-0.0350973388	0.0883659249	-0.0647075461	-0.1245496274	-0.2657960877	-0.0347070459	0.1175898111	-0.0707909944	0.203006501	-0.1376803545	-0.0734391614	0.0586475749	-0.0675758207	0.0045799084	-0.3044072637	-0.0324518009	-0.0466158794	0.1084381349	-0.1269677691	-0.0020927116	-0.1145002228	0.1844847485	0.0700620764	-0.067957414	0.1104315261	-0.0	0.0012585292514444	0.0141581391412159	1.5838958767412015e-06	0.000200452903942	0.0188202085490303	0.0749033511042966	0.0056105120066535	0.0003542002498289	-0.009303688992361	0.001638390047148	8.655862886657923e-05	2.6843219465939523e-06	-0.0001180000995524	-0.0005510003489567	3.036013845504051e-07	1.392402349437631e-08	-0.0001000000017874	-0.0002209998609189	1.0000000357480004e-08	4.884093852621733e-08	-5.900926148127842e-09	2.031330202871253e-08	3.4820929405658885e-17	4.1263023930969644e-16	0.0	0.0	0.0	0.0	0.0
865.9569326152949	2.2907902336872894	749881.4091444905	5.247719894757066	688.6785028691877	1.384716837029714	474278.0803141458	1.917440718753576	832.5839666736553	-0.0733695452271376	693196.0615620383	0.005383090166837	822.946314635663	583.9712656201814	1.281776	19.425592	0.0950314381040724	0.0600846968371	-0.0120708037	-0.0900173799	-0.0940355848	-0.0486342666	-0.05972899	-0.0399401601	0.0239665696	0.2059558535	0.1077319871	0.064810226	-0.1270457498	-0.0275977569	0.1722236792	0.0088070663	-0.131307534	0.1594170125	0.0608855255	0.0236368521	-0.1134531862	0.1453755885	-0.0862747136	-0.0334798707	0.0669301022	-0.1630196307	0.1179257327	0.0251018714	-0.2964125393	-0.107053636	-0.0682539614	0.2307213216	0.0203085691	0.0342119926	-0.0025777814	-0.1061735121	0.1771549099	0.0768735952	0.1055225228	-0.0649177647	0.011493633	-0.0990746326	-0.2009535293	0.0320331525	-0.0389916026	0.1668898191	-0.0915971936	-0.0355054631	-0.019198958	-0.0198034065	0.1812724469	0.1448509163	0.1111184595	-0.1180709106	0.1948830183	-0.2053743777	-0.0645249672	-0.1103526435	-0.0393644681	-0.1394490745	0.1223286518	0.1158360945	-0.0517649011	-0.0023330409	0.0002104469	-0.0895333195	-0.0607493336	0.3031511764	0.10612066	-0.0119549848	0.0053076246993413	0.0040490954478968	2.8170879949057823e-05	1.6395173946179392e-05	-0.0340886355288603	-0.0529088440778906	0.0027993457816585	0.0011620350722194	-0.0311763253383077	-0.0218726363459467	0.0009719632616	0.000478412220722	0.00013300028776	0.0002510003873124	6.300119443097481e-08	1.7689076544242807e-08	-0.0001729995175063	-7.299951571890001e-05	2.99288330574126e-08	5.328929295193929e-09	1.1440689316470264e-08	1.7341615464598105e-08	1.3088937203599683e-16	3.007316269219881e-16	0.0	0.0	0.0	0.0	0.0
864.9031491495323	-1.053783465762649	748057.4574087781	1.11045959271474	701.3633875930518	12.684884723864116	491910.6014560014	160.9063004577212	832.0814599793285	-0.502506694326712	692359.5560413309	0.2525129778431595	821.9495412717619	589.9463625938014	1.262439	19.13253	0.047338485477322	0.027546531846724	-0.013395901	0.1296031063	0.0206251481	0.0327170885	0.0771537832	0.053498304	-0.1246607491	0.0682645859	0.239562285	0.0202294324	-0.0675521805	-0.2605301943	-0.0100066878	0.0206894838	-0.0130768798	0.1935873741	0.0670514512	0.0515232162	-0.1102841532	0.2300624348	-0.1345044236	-0.1726512176	0.1199357863	0.0732966257	0.0479511912	-0.0168360348	0.114363842	0.0085628645	-0.2756027682	0.0443691095	0.0204638618	-0.0197253238	0.0986632207	-0.0962848135	0.0950259477	0.0971305502	0.0971664905	-0.0873373532	-0.1280377115	-0.3129758831	-0.1172969521	-0.1070023581	-0.0452607831	-0.0283021189	-0.0974222665	0.083237024	0.0017624731	-0.0596198327	0.3299853281	0.1209889522	0.022308936	0.0472114658	0.0236531182	-0.1214260383	-0.0158233782	-0.0709551732	-0.1641458648	-0.1578015624	0.0613156622	0.1553018931	-0.1526022203	0.0065357116	0.0530094641	-0.0487265802	-0.0149912638	0.1851981142	0.1016540472	-0.023839813	0.0064249059999923	0.001117281300651	4.127941710873705e-05	1.2483175047843906e-06	-0.0572607433103655	-0.0231721077815051	0.0005369465790376	0.0032787927244555	-0.023878967021659	0.0072973583166487	0.0005702050660214	5.325143840156196e-05	0.0003779997107271	0.0002449994229671	6.002471725421198e-08	1.428837813097713e-07	-0.0002430002866262	-7.00007691199e-05	5.9049139300415365e-08	4.900107677377546e-09	4.601017266009713e-08	3.4569483343626876e-08	2.1169359882119497e-15	1.1950491786452956e-15	0.0	0.0	0.0	0.0	0.0
862.3156069752257	-2.587542174306577	743588.206033052	6.695374503815209	680.9951827735232	-20.36820481952861	463754.4389607442	414.8637675702687	830.9436932867305	-1.1377666925980066	690467.4214129921	1.294513046785407	820.9829026990994	586.3439725293612	1.397233	21.175364	0.0493663799992393	0.0266082743383882	0.0271068053	-0.2240934927	-0.0713676966	-0.0055834615	0.0377275811	-0.1027527985	0.1130045637	0.1163561763	0.0504395029	0.0958858822	-0.0474622816	-0.0138167974	0.1316241199	-0.0798090181	-0.1436963147	-0.0954295988	0.063880172	-0.0336838662	-0.0272013492	0.0324610336	-0.0381080385	-0.2757615503	-0.1393730841	0.2609843721	-0.118819709	0.0090928906	0.0553091456	-0.047409125	-0.0292444949	0.1417402809	0.0616683182	0.170133451	-0.108564444	0.0529212563	-0.0210796537	0.1120910311	-0.0933088903	0.1278848179	-0.0535598476	-0.1476428356	0.0464432091	0.0451022002	0.0172336409	0.0024481911	0.0396598879	-0.3524957712	0.0248043738	-0.0484798439	0.1676912528	-0.0311352611	0.0276845255	0.0443827159	-0.0380742837	0.0092491214	0.0663778469	0.1933055187	0.099167191	-0.1342423842	0.1042849727	0.1477485988	0.1315822833	9.43555e-05	-0.029992881	0.006468933	0.034968832	0.1073376256	0.0970382431	-0.0355847396	0.0036731950502684	-0.0027517109497239	1.3492361877316272e-05	7.571913150830407e-06	-0.0362139735040756	0.0210467698062899	0.0004429665192789	0.0013114518769538	-0.0131128712392865	0.0107660957823724	0.0001719473921381	0.0001159088183952	0.0002399996791796	-0.0001380000315475	1.9044008707111e-08	5.7599846006310935e-08	-8.500002188149836e-05	0.0001580002647447	7.225003719855199e-09	2.496408365939581e-08	1.0237247800501652e-08	-3.5772924859595486e-08	1.0480124252887592e-16	1.2797021530102645e-15	0.0	0.0	0.0	0.0	0.0
