global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
848.6983584574401	4.9167327413155135	24.174260849523964	720288.9036483535	753.0388297778647	5.387257569588201	567067.479153216	29.022544121085367	821.1551328353652	3.360555781338576	674295.7521818662	11.293335159488125	811.585883200418	623.996916842717	1.171486	21.625084	0.1447055289022758	0.0995660889198487	0.147892666	0.0133141333	-0.0972077355	-0.0113907209	-0.1533491801	-0.0367470705	-0.1796290777	0.0363577038	0.0043795923	0.0357074713	0.0093993215	0.0679340844	0.2588743427	0.0032211863	0.0698363836	0.0856446291	-0.0250710755	0.0303999987	-0.0951010617	-0.1510853941	0.0792773862	-0.022146109	-0.2298546081	0.2452750052	0.1069986209	0.1554834266	0.0048094259	0.1317353143	-0.2154879655	-0.0295266363	0.0846404365	-0.0800618417	0.0920800552	-0.0140437956	-0.0581053865	-0.1026376131	-0.0050913006	0.1330471112	0.2273548667	0.0205149678	0.1296205712	-0.0285215659	0.1403348	0.0626965217	-0.1971263304	-0.1075390996	0.1925959737	0.0027259327	-0.0811102996	0.1542151791	0.0279897111	0.1495616272	-0.0196021588	0.1314392725	-0.0553707929	-0.1234138203	-0.1002941715	0.0604604249	-0.0936808016	-0.1978487819	-0.0203759034	0.0009874283	0.1166623736	0.0102753881	-0.1298312965	-0.1334975533	0.1437067008	0.1082959623	-0.0011175882008842	-1.8372416420199975e-05	1.2490033867555829e-06	3.375456851172337e-10	0.0704661407380768	0.0927086106323996	0.0049654769905184	0.0085948864853898	0.2092422730855077	-0.0262600279357627	0.000689589067187	0.0437823288459901	-0.0004252772790745	-0.0004244697099136	1.8017453463419277e-07	1.8086076409701017e-07	0.0009446008786482	4.760076986379995e-05	8.922708199429514e-07	2.2658332916264453e-09	-0.0004712996718131	-4.229987857639998e-05	1.789279727578182e-09	2.2212338065113578e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.4188307935058	-1.2795276639343456	1.6371910427732836	718118.6747834324	753.8233670228279	0.7845372449631896	568249.6686696331	0.6154986887344317	819.1733180849934	-1.981814750371768	671044.9250623778	3.927589704791114	810.1010902117486	640.0786215669366	1.143653	21.111301	0.1360366598913636	0.0728209381024046	0.182524125	-0.010816746	-0.1748233376	-0.1893005869	-0.2131551126	-0.0093798224	-0.1348064596	0.294112169	-0.0406232503	0.1122063543	0.047833981	0.1234496356	0.2294995365	-0.1186769394	0.2446333664	0.0351328546	-0.0062670376	-0.0877433614	-0.1337430534	0.0132509425	0.1964520879	0.0551455565	-0.1429335289	-0.0098328578	0.0870606006	-0.0426647807	-0.1463743774	0.1902831907	-0.2075207049	-0.1786965962	0.1303535092	-0.0944896427	-0.0821277785	-0.1213519755	0.0885289739	-0.0112085758	0.0609333959	0.2287483868	0.0904898716	0.0035057764	-0.0200553911	-0.0999287736	0.1892789291	0.070263321	-0.3153290834	-0.0980317828	0.2346039527	0.0770369461	-0.1370848043	0.0469040737	-0.002176824	0.1027451873	-0.1865965452	0.0464084599	-0.0411264974	-0.0352373929	-0.0675584137	0.0735933036	0.0967081518	-0.0709495172	0.0647455528	0.1297478025	0.0504318216	-0.0528252631	-0.044885796	-0.0912753362	0.1412592515	0.0993643757	-0.0011297285571316	-1.2140356247399965e-05	1.2762866127986467e-06	1.4738824981378332e-10	0.0202777112780125	-0.0501884294600643	0.0004111855746744	0.0025188784516678	0.2023634612172458	-0.0068788118682618	4.731805271894065e-05	0.0409509704358237	0.0004090405551815	0.000834317834256	6.960862485576223e-07	1.6731417578318978e-07	0.0005139677217587	-0.0004306331568895	2.641628190098284e-07	1.8544491581261677e-07	-0.0001571050988228	0.0003141945729903	9.871822969655697e-08	2.4682012076121755e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.3459699028489	-3.072860890656898	9.442474053328704	712920.1168911826	747.5315466759189	-6.291820346909049	558803.4132756914	39.5870032777787	818.5767746663165	-0.5965434186769016	670067.9360231095	0.3558640503667251	808.813222813307	629.1156074962308	1.618425	29.875376	0.2825951835549766	0.2001197042950103	-0.0119686585	-0.0618908854	0.043606802	-0.0963808165	0.0101044579	0.0993192973	-0.0234881211	0.230449132	-0.0195017698	0.0492581721	0.2021074214	-0.0275912565	-0.0705370435	-0.0696257523	0.3035269082	0.0413326074	0.1049127575	-0.0318239802	0.1059525939	0.184288903	-0.0943421154	0.1046729934	-0.1355875795	0.1280490089	0.0711354758	-0.0223239692	0.0941575947	-0.0202837128	0.0467508429	-0.1213901428	0.1728732781	-0.1270324411	-0.2294062573	0.0594028771	-0.0554208234	-0.0064170473	0.221106771	0.0021671324	-0.0074283078	0.0734951629	0.2628349324	0.0458929299	-0.0191085828	0.0543043683	-0.1312935796	0.0293882442	0.0804114083	-0.0979722782	0.0245701138	0.2059194187	0.1518732541	0.058134714	0.129769454	0.0624981972	0.1323957626	-0.0866697534	-0.049535778	-0.2152519585	0.2823266866	-0.0763172169	-0.1626934149	-0.1007540962	-0.1405399461	-0.0496641966	0.062962646	0.3096359212	0.1386044847	0.0898496795	-0.030319996487421	-0.0291902679302894	0.0009193021869972	0.000852071741842	0.0431295807933764	0.0228518695153639	0.0018601607394123	0.0005222079403472	0.0104956149138075	-0.1918678463034383	0.0368132704451198	0.0001101579324189	0.0004732158637821	6.417530860060002e-05	4.1184702339822465e-09	2.2393325373503906e-07	0.0009038877862395	0.0003899200644808	8.17013130112944e-07	1.5203765668471128e-07	-0.0004767137218591	-0.0003196086230362	1.0214967191915969e-07	2.2725597260875534e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.2939985301238	3.94802862727488	15.586930041781972	719602.7079422256	755.3185579952777	7.787011319358839	570506.1240520658	60.6375452878227	820.4942049792886	1.917430312972101	673210.7404045949	3.6765390051042894	811.4393360345433	632.8017949955438	1.307077	24.12804	0.2510272678224348	0.1354545643497323	-0.0830191324	-0.0417101763	-0.0391164335	0.0519388275	0.0715105661	-0.0998975338	-0.0134698805	-0.1108561515	-0.0355740039	0.1229220223	0.0910168137	-0.060441079	0.0174576284	-0.1412863685	-0.0953556697	0.0226943662	-0.1006906054	-0.0245522687	-0.0168523824	-0.0349666645	-0.154710849	0.1008329074	-0.052191854	-0.0063863509	0.1104838696	0.2000513496	0.0757072671	-0.0638288829	-0.028356337	-0.0983555159	-0.1108950196	0.0154384451	0.0928294217	0.0644703787	0.0751054904	-0.0970454587	0.1128229175	-0.0518895302	0.0053235525	0.0636029377	-0.0713513127	-0.0005241363	-0.0966809094	0.0179114771	0.1528801479	-0.0693050262	-0.0448668608	-0.0702566107	-0.0481947734	0.0896307362	0.1281620179	0.1355400592	0.0753436985	0.1372692774	0.1191968368	-0.1072085946	0.0617891744	0.0309163859	-0.0153350787	-0.0610579536	-0.308524301	-0.2797857142	-0.0204251827	-0.0851195012	0.028527193	0.1023497705	0.1357462967	0.0798077096	-0.0443141032487801	-0.0139941067613591	0.0019637397467435	0.0001958350240483	-0.0334054697397903	-0.0765350505331667	0.001115925408536	0.0058576139601143	-0.0979784990646663	-0.1084741139784738	0.0117666334034149	0.0095997862789648	0.0003490285901986	-0.0001241872735835	1.5422478920103086e-08	1.2182095677602225e-07	9.789777020019486e-05	-0.0008059900160393	9.58397341017016e-09	6.496199059550393e-07	-0.000587016363225	-0.0001103026413659	1.2166672692294357e-08	3.445882106939051e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.0102152895834	-2.283783240540401	5.215665889773217	715733.2843743272	757.4864002714221	2.16784227614437	573785.6465961571	4.699540134238802	819.0058349424979	-1.488370036790684	670770.5576698582	2.215245366416302	808.9438795464807	643.2767347246943	1.18458	21.866793	0.1714538957634319	0.0907729558150884	-0.0743788157	-0.0331528474	-0.0711430228	-0.0520217886	0.0969462513	-0.1141904595	-0.2236754708	-0.0752511369	-0.0375724179	0.0468521716	0.1654635178	-0.0503936855	-0.017672382	-0.1745637262	-0.0658495841	-0.1533500221	-0.1668264963	-0.0113481231	-0.04286675	-0.1551382872	0.0230906015	-0.0745103919	0.0058961288	0.0057093076	-0.1155365469	0.0516142526	-0.0617489224	-0.0751912691	-0.0070087549	-0.1523235824	0.0240716593	0.1895398706	0.1553474661	-0.0121653555	0.1188748061	-0.0929582338	-0.1005592908	0.0052602436	-0.0421383332	-0.0398538919	-0.0367339409	-0.0038252623	-0.0468759738	-0.022302059	0.0863831985	-0.0550297119	-0.0358612613	-0.1556033513	-0.1398657214	0.0335168342	-0.072998126	0.0775889983	-0.0821612088	0.052999314	0.0712759372	-0.1630138487	0.0172171048	-0.0466135921	0.0929121628	-0.0638362272	-0.0068849691	0.022309251	-0.2246303862	-0.0367133728	0.0082517098	-0.0494579775	0.1326888823	0.0692973963	-0.0355919969954072	0.0087221062533729	0.001266790250121	7.607513749512663e-05	0.026445643120013	0.0598511128598032	0.000699372040031	0.0035821557105569	-0.0469953633634077	0.0509831357012586	0.0025992801259329	0.0022085641776587	0.0004179965882751	6.896799807649999e-05	4.7565847586801074e-09	1.7472114780962344e-07	-0.0003070045457596	-0.0004049023159597	9.425179111705832e-08	1.6394588546960553e-07	-2.2935858281352724e-05	0.0005640805049436	3.181868160574801e-07	5.260535951022962e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.6467016176678	-4.363513671915598	19.040251564994342	708369.1703438995	752.5907193382315	-4.895680933190647	566392.7908340367	23.967691799606445	817.4793136919374	-1.5265212505605632	668272.4283142409	2.3302671284129857	808.3860927246604	620.8271580904616	1.159383	21.401665	0.0946126803379098	0.0535946558601219	-0.0198047149	0.008267787	0.0150472259	0.1579832213	0.0585164775	-0.0689495301	0.0093603593	-0.1987684183	-0.1252917949	-0.1657588598	0.0806157676	0.0648472858	-0.1662255194	-0.0638774951	-0.069834663	-0.2277159722	0.1152064246	0.0724702348	-0.0689079757	-0.0024806465	-0.0054784308	-0.0675742155	0.1930121717	0.0493315144	-0.0169799099	0.0912986547	0.0397738438	0.0120280756	0.1578525219	0.020503776	-0.02009121	0.2777246482	-0.0647637157	-0.1279775053	-0.0611617641	-0.0888863116	-0.0519324781	-0.1061757537	-0.1644084641	0.0199750569	0.0202597214	-0.0639970863	-0.0146593887	-0.0405904812	0.1256408582	-0.1112032227	0.0177322441	-0.1728078852	-0.0322222075	-0.0241243097	-0.0659797529	-0.0611346747	0.004903949	-0.0687413915	0.1110692648	-0.2242895079	0.0954132597	-0.0951524972	0.1192708779	0.0248925522	0.0223496414	0.1273581876	-0.0005121513	0.1139863073	0.1217068439	0.0048132015	0.1294367287	0.0583804184	-0.0355909479649483	1.049030458902256e-06	0.0012667155770436	1.1004649037046776e-12	0.0391048495399672	0.0126592064199541	0.0015291892575434	0.000160255507183	-0.0030462648445279	0.0439490985188798	0.0019315232606222	9.27972950300659e-06	6.300113493828951e-05	-0.0003549954533368	1.2602177188980756e-07	3.969143003512563e-09	9.799929854792389e-05	0.0004050038443075	9.603862515885116e-09	1.6402811390387304e-07	-2.3003088009357973e-05	-6.72297280052493e-08	4.519836327659801e-15	5.291420579662686e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
842.1672209029059	0.5205192852381515	0.2709403263048361	709245.627963324	744.2957148711953	-8.295004467036165	553976.1111756236	68.80709910814993	817.8650618723152	0.3857481803778455	668903.259431406	0.1488016586648188	808.4025533508557	615.253542527503	1.007726	18.602158	0.0880751729568325	0.0433335782397207	0.0053573889	0.0447787167	0.0739352945	0.118689792	-0.0550134578	0.1009413155	0.1434000566	-0.0559374564	0.1228318552	-0.1172931089	0.2437745542	0.087713642	-0.1351377941	0.0737717995	-0.0158211838	-0.1462404164	0.1152910287	0.0035928749	0.057009568	0.0634927624	-0.1125809275	-0.2737619958	-0.1616952799	0.0057086182	0.0282756703	0.0528191655	0.0349252565	0.0459050359	0.1670789578	0.0978401371	0.0075901333	0.1225652568	-0.1619611756	0.003301915	0.0191412644	0.0491562935	0.0012384147	-0.1124691132	0.2522179872	0.0199202255	0.0259845767	-0.081684459	0.0082556736	-0.0801211301	0.0615679268	-0.0791691343	0.0032610575	-0.1518852488	0.022032189	-0.0903337948	-0.0330004361	-0.0712028209	-0.0501439326	-0.083413645	0.0195797743	-0.0630400563	0.1230379874	0.0364887979	0.0943216312	0.0761192255	0.0545314868	0.0578025993	0.0693167825	0.1300366296	0.0665569678	0.0244598781	0.1259946088	0.0471208409	-0.019193483469948	0.0163974644950002	0.0003683898077111	0.0002688768418647	0.0102953358327937	-0.0288095137071735	0.00010599393991	0.0008299880800438	-0.0035117054985249	-0.000465440653997	2.1663500239315539e-07	1.2332075508370017e-05	-0.0003620034173199	-0.0004250045522581	1.8062886944018415e-07	1.310464741512857e-07	-0.0003249954977209	-0.0004229947962688	1.0562207353885553e-07	1.789245976705038e-07	-2.3058821495580364e-05	-5.573348622239091e-08	3.1062214865014377e-15	5.317092487650391e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.0156313964991	3.848410493593178	14.81026332719809	715742.448567217	749.1880079435822	4.892293072386906	561282.671246473	23.93453150612491	819.3623839778843	1.4973221055690829	671354.7162779219	2.2419734878258315	810.4325697192587	614.5576958981039	0.949348	17.524523	0.0371894417692776	0.0201831599932221	0.0377302957	0.083442579	-0.0378678761	0.2263428274	-0.0886946389	-0.0100676248	0.1463493637	-0.17319907	-0.0468333096	0.198577925	0.1579681033	0.1217356166	0.0001283268	0.14199499	-0.1658385895	-0.0970790439	0.0489863002	0.0481032645	-0.0836217249	-0.0257233473	-0.0677430011	-0.0141840627	-0.1294574083	-0.0814077155	-0.040315729	-0.0937622447	0.0746934838	0.1209437742	0.0277290867	0.1834640213	-0.0823593414	0.1116728991	0.0699456511	-0.0025498525	0.0092348059	-0.0770154642	-0.0040386262	-0.0297213447	0.1415391867	0.0243230785	0.0692575205	0.0217308682	0.0219251673	-0.0926777846	0.0709849661	-0.1357080646	0.0152725162	-0.087993491	0.0318426306	-0.0771217355	-0.0216702121	-0.0550291105	0.1176843018	-0.0086572088	-0.0048460875	-0.0478741268	0.0753223327	0.0932073429	0.0280031605	0.0028753074	0.0117249277	-0.0142963824	0.0169553431	0.15118708	0.0293800864	-0.0082247529	0.1223675745	0.0355847396	-0.0192100225883393	-1.653911839129968e-05	0.0003690249678445	2.735424371614273e-10	0.0181611731982229	0.0078658373654292	0.0003298282119358	6.187139745938217e-05	0.0119435541441248	0.0154552596426497	0.0002388650506217	0.0001426484855936	-0.0004140011026036	-5.199768528369998e-05	2.703759274862709e-09	1.7139691295699655e-07	-9.999519175662996e-05	0.0002250003059642	9.999038374445198e-09	5.0625137684015136e-08	-2.302069988740135e-05	3.8121608179013786e-08	1.4532570101542505e-15	5.299526233058004e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
848.8318932395428	2.8162618430436623	7.931330768583686	720515.5829806265	757.6563500525967	8.468342109014543	574043.144775023	71.71281807530887	820.1860963758025	0.823712397918257	672705.2326881773	0.678502114484245	811.0197398931911	629.0313799184711	0.945241	17.448708	0.0434888316276731	0.0210543691143849	0.0266053764	0.0815144978	-0.1934556802	0.1772282013	-0.0605688557	-0.2659509699	0.0137655926	-0.0922358029	-0.0148870543	0.0217702508	0.0685936565	0.0603998731	0.0963454466	0.0325017733	-0.0651988102	-0.2155661291	0.1537100456	0.0921630703	-0.0497090158	0.0407546744	0.0359410646	0.0331668748	-0.0765641434	-0.0817233312	0.2046707863	-0.0161725915	0.0561659102	0.0780966128	-0.0887717345	0.1061437869	0.0198994315	0.2516912233	-0.0761499666	-0.0916859043	-0.0919531236	-0.0516175062	0.0263379486	0.0469351836	0.0358718386	0.1709107088	-0.0289701868	-0.0028210502	0.0459778119	-0.0956484587	0.0353518759	-0.1722916356	0.0109914082	-0.0754556515	-0.0106362334	-0.1339474677	-0.0385864267	0.0639159038	0.0266771903	0.0036123552	-0.0852163918	-0.0491402578	0.0747596138	0.0510390954	0.1092631992	0.0037648188	-0.0116678604	0.162326371	0.0257310222	0.1617609282	0.0485375999	-0.0278793375	0.1185609488	0.023839813	-0.002307465022838	0.0169025575655013	5.324394831620772e-06	0.000285696452255	0.0194557463266562	0.0012945731284333	0.0003785260651271	1.6759195848615875e-06	0.0178631239166549	0.0059195697725301	3.504130629185206e-05	0.0003190911960617	-0.0003540241778262	5.99769247774e-05	3.5972315057538974e-09	1.2533311848551688e-07	-0.0001724506019828	-7.245541022617003e-05	2.9739210124230104e-08	5.249786471042585e-09	-0.000278030988108	-0.0002550102882205	6.50302470983528e-08	7.730123034831085e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.8804745191907	-0.9514187203520804	0.9051975814363904	718901.299070888	755.2163715746578	-2.4399784779388938	570351.7678943917	5.953494972805001	820.1187715559207	-0.0673248198818328	672594.7994583924	0.0045326313721212	810.8472265459005	633.2630046823973	0.735148	13.570486	0.0718760226789975	0.0344035740634745	-0.0013534574	0.0891034671	-0.1759305051	0.167584503	-0.0561786853	-0.2387049467	0.0921979831	0.0264826098	0.1194768342	-0.0299600456	0.0925696953	0.0222043127	0.0688518872	-0.0326488507	0.0325785768	-0.2203040011	0.2260433682	-0.0131842561	0.0136391841	0.0887138577	-0.0208523276	0.0597151549	0.1155015522	-0.0277802523	0.0750677494	-0.0629659317	0.0779201163	0.0455338563	-0.0632216579	0.0659885389	0.0459954893	0.228588896	-0.2310002407	-0.0720704676	-0.041390669	-0.0092890236	0.0585011555	0.010012879	-0.1235538857	0.0707109191	0.01368871	0.0493788416	0.0407602693	-0.1116557804	0.027425429	-0.1415126146	0.0018947426	-0.0104385745	0.0091837152	-0.1695059707	-0.0294544101	0.0365104166	0.0555385648	-0.0325907822	-0.095277249	-0.0391390044	0.0412810909	0.0300120758	0.0269847431	0.0372045184	-0.0089190159	0.1245170408	0.0644694935	0.1341056766	-0.001104533	0.0248886736	0.1145803187	0.0119549848	0.0191712084226765	0.0214786734455145	0.0003675352323857	0.000461333412979	0.0245168157285462	0.0050610694018899	0.0006010742534674	2.5614423490747182e-05	-9.698675081892816e-05	-0.0179601106674738	0.0003225655751879	9.406429834412862e-09	-0.0006129966490267	-0.0002589724712005	6.70667408396938e-08	3.757648917179632e-07	3.2059451296584385e-05	0.0002045100532793	1.027808417438066e-09	4.182436189233664e-08	-0.0001939901293055	8.404085880250002e-05	7.0628659482617465e-09	3.7632170267964614e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.8949551590666	0.0144806398759556	0.0002096889312171	718925.8549841956	756.7238223696716	1.5074507950137104	572630.9433417663	2.2724078993874675	819.4703625451402	-0.6484090107804832	671531.6750898636	0.4204342452613248	810.4765662029697	633.8168950166327	0.705171	13.01712	0.0543639213845655	0.0303736297533596	-0.0263539033	0.0989135564	-0.1242866758	0.0896566296	-0.0258420808	-0.1823765355	0.0479025387	0.0769500751	0.1321006089	-0.0806544281	0.0705134321	0.0260131224	-0.0207951477	0.0573641682	0.048911054	-0.2483468664	0.1753086588	0.0331640993	-0.0196814294	0.0643365696	0.0477523808	-0.0895387575	0.095909888	-0.1165199889	0.1323861362	0.0624953069	0.0579662006	0.0220509842	0.0211909545	0.0943267015	0.0818085769	0.218444966	-0.2020203173	-0.0874982757	-0.0535947603	0.0424242056	-0.0124786681	-0.0248858422	-0.0352991813	0.1025701348	-0.1171104037	-0.0324272185	0.0352035262	-0.1265776628	0.0496318695	-0.1463130556	-0.0049614652	-0.046966989	-0.0018663199	-0.1499249363	-0.0495184124	0.0276869361	0.0169550764	-0.0298415888	-0.0720878961	-0.0680373229	0.0599765423	-0.0155612107	0.061010789	0.0389835027	-0.0173590118	0.0939448804	0.0726071795	0.0968207433	0.004037965	0.051290466	0.1104315261	-0.0	0.0048768962231093	-0.0142943121995672	2.3784116770977752e-05	0.0002043273612586	0.0257536200362409	0.0012368043076947	0.000663248944971	1.5296848955321678e-06	-0.00013329715172	-3.631040090107184e-05	1.318445213596559e-09	1.77681306566647e-08	-0.0004590078707258	0.0001539887783009	2.371254384260373e-08	2.1068822538823274e-07	-0.0004339911301618	-0.0004660505814583	1.8834830105911646e-07	2.172031444776982e-07	-3.809959953673332e-05	0.0001558905297687	2.4301857271586727e-08	1.4515794848594496e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
846.6957711932605	-1.199183965806128	1.438042183846513	716893.7289565501	757.2989534979698	0.575131128298267	573501.7049691202	0.3307758147376376	818.7735262867907	-0.6968362583495491	670390.087348106	0.4855807709505995	810.2904075718325	628.296567715197	0.762212	14.07008	0.0651361627070226	0.0347739648424214	-0.0227702255	0.1356125794	-0.0503807704	0.1006582854	-0.0087889852	-0.1346743632	0.0556404466	0.0341838494	0.1025523724	-0.0103003591	-0.0208062352	0.1040390379	-0.0686437075	0.116540753	-0.012565867	-0.159430428	0.0516571374	-0.0985556167	-0.0204262055	-0.0591515548	0.0193412121	-0.0508862164	0.0922778275	-0.0562472917	0.0594128099	-0.0743460025	-0.0669179843	0.0755026646	0.1036405921	0.1243608628	0.0300062244	0.109118958	-0.0798584514	-0.0781164658	0.1021705091	0.0256748782	-0.0876022779	-0.0556945134	-0.0003106883	0.0754475465	-0.0536556379	0.0110658244	0.0593625611	-0.1377992899	0.0527446038	-0.131684142	-0.0052747383	-0.0273295329	0.0476355478	-0.0819371925	-0.0748101535	-0.0193813219	0.0679530765	-0.0321680361	-0.065711416	-0.0134735025	-0.0295952014	-0.0158473884	0.0438484284	0.0371960894	-0.0134003079	0.0667723121	0.0489442917	0.0129797097	-0.0087903127	0.0289826059	0.10612066	-0.0119549848	0.008101668142558	0.0032247719194487	6.563702669213919e-05	1.0399153932464851e-05	0.0153680250463139	-0.010385594989927	0.0002361761938241	0.0001078605832947	0.0252070235857786	0.0253403207374986	0.0006421318550793	0.0006353940380539	-0.0006500748966024	-0.0001910670258766	3.650660837732934e-08	4.225973711926211e-07	-0.00041838487598	1.5606254181799997e-05	1.750459044488e-07	2.4355516958694987e-10	-0.0003551358206813	-0.0003170362211445	1.0051196551762658e-07	1.2612145113098048e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
844.8768999160235	-1.818871277237008	3.308292723157785	713816.9760117104	755.8491893486689	-1.449764149300904	571307.99703904	2.1018160885981745	819.087110997687	0.3135847108962935	670903.6954025372	0.0983353709079119	810.2520951147359	627.6665474607953	0.976883	18.032795	0.0481724940183756	0.0280684420910329	-0.0156919625	0.1265288078	-0.0345705291	-0.014290937	-0.0144269074	-0.0346301009	0.0234682435	0.0484662838	0.139532457	-0.0781605793	0.0722650761	0.0724729116	-0.0962420879	0.1441409945	-0.0349501865	-0.112735093	0.0668147674	-0.1218239565	0.0865557249	0.0003631059	-0.0156426865	-0.1304728148	-0.1192898173	0.1203804926	0.1420317179	-0.0772364753	0.0377594858	0.0498846414	0.1069878984	0.1417675932	0.0394223226	0.0742818347	-0.1014843803	0.0232669952	0.1080679927	0.064846047	-0.0931812093	-0.0197002454	0.1491808376	0.0805568843	0.1130009648	0.1133541169	0.062789222	-0.151382408	0.0549362461	-0.1153260695	-0.010717549	-0.0304904554	0.0598019664	-0.0436779183	-0.0800620281	-0.0335285988	-0.0281843307	-0.0394181859	-0.0372166413	0.056490266	-0.0805790511	-0.0794760936	0.0957246857	0.0232867787	0.0983568642	-0.0410641454	0.0101222201	-0.0520239317	-0.0402720588	0.0434086917	0.1016540472	-0.023839813	0.0192212462834504	0.0111195781408924	0.000369456308689	0.0001236450180314	0.015723165319585	0.0003551402732711	0.000247217927667	1.2612461369907318e-07	0.0280184571368522	0.0028114335510735	7.904158612102304e-06	0.0007850339403296	-0.0005464751279937	0.0001035997686087	1.0732912055776187e-08	2.986350655157308e-07	-0.0005460251652946	-0.0001276402893145	2.981434811349952e-07	1.6292043456314776e-08	9.135096245817154e-05	0.0004464867831394	1.993504475182335e-07	8.344998342034266e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
