global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
838.4523216852986	0.7187847170238229	0.5166514694270171	703002.2957394674	779.4331100659492	0.4627222892564759	607515.9730670782	0.2141119169747538	813.9180071624432	0.6656091548671839	662462.522383283	0.4430355470430067	805.253893980688	653.0678711821477	1.65977	24.22883	0.2077736173329356	0.1133120448554825	-0.0039806634	0.1859362125	0.0258836323	-0.0599013778	-0.2874486943	-0.0333262534	0.0285013487	0.1157941359	0.0016084698	-0.0722503684	-0.1668854365	-0.0290724386	-0.2443822422	0.0259940176	-0.0676614496	-0.0452977642	0.1328362287	0.1076532186	0.0261809032	-0.1685506245	-0.099281585	-0.0975069665	0.1473836792	0.0844444411	-0.102784305	0.0853225667	0.2202394216	0.187686456	0.192805577	0.0043372758	0.2272686642	-0.1386871818	-0.129175235	-0.0410391812	-0.0014469315	0.1253546575	0.2502155639	0.1301071381	-0.0295837766	0.0485362488	-0.0544633264	-0.2448844638	-0.0590405556	0.0519955056	-0.0234508188	-0.034120976	0.2684840606	0.0091514209	-0.3452823698	-0.1360207777	0.0705120027	0.1566896616	0.054461123	0.3527588235	0.0386007222	-0.0197177669	-0.0954223849	-0.0358166101	-0.0134381246	-0.0033477621	-0.4709508078	-0.2681008935	0.1695167639	-0.1219427708	0.1806914268	-0.0713483571	-0.1806115534	-0.003109485	0.0099572101	-0.1362290257	0.0168352721	-0.1763772324	-0.1427651788	0.0799439047	0.1437067008	0.1082959623	-0.0388462704125771	-0.0210064068641316	0.001509032724967	0.0004412691293414	-0.000638052363584	-0.0154506013673482	4.0711081867512893e-07	0.0002387210826127	-0.0556812683049372	-0.0162740034272559	0.0002648431875503	0.0031004036400464	0.0021940312157325	0.0017391176299275	3.024530130724645e-06	4.813772975608632e-06	-0.000180153839367	0.0009381775075878	3.245540583867084e-08	8.80177035743844e-07	0.0003156980118147	-0.0004235569759686	1.794005118916652e-07	9.966523466375445e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
840.2228569805322	1.7705352952336852	3.134795231668233	705974.4493925279	784.1425764621832	4.709466396234006	614879.5802207509	22.17907373725732	815.0288799707179	1.110872808274621	664272.0751863228	1.2340383961639432	806.7152309184172	670.2965225790912	1.883158	27.48978	0.235866105662855	0.1324014314947226	-0.0783168409	-0.0539436434	-0.1604804841	0.1371295917	0.0414626412	-0.1486857689	0.0714153359	-0.1300909195	-0.0102189179	-0.0221511866	0.0299578367	0.0985023165	0.1147425015	-0.0376470932	0.0177822781	0.2299772452	-0.0303988205	0.0673029818	0.1132314077	0.1860622531	-0.0985623308	-0.1396413984	-0.213080992	-0.0599179984	0.0191393479	0.0967981868	0.1421307588	-0.0683807941	0.0065978245	0.0719342883	0.0669569542	-0.0109455669	-0.3238913675	0.0667052538	-0.2032450792	-0.0237019962	-0.1275066618	-0.1156703349	0.111612504	0.2656436372	-0.0704197642	0.0043030258	-0.0797537768	-0.0434255397	0.028714924	-0.0588462711	-0.1006379653	0.0928027177	-0.2260145612	0.1231243657	-0.1168895707	-0.1734647931	-0.0777514029	0.0301288985	0.1526360888	-0.0837367107	-0.0570970964	-0.0631621486	-0.0306340451	0.1729235892	-0.1934679565	0.0472627675	0.3320730975	-0.0066237872	0.0868580433	0.085200159	-0.019178941	-0.0244084838	-0.1665941524	0.3392886429	-0.035548667	0.0726312144	-0.145254092	-0.0730579492	0.1412592515	0.0993643757	-0.0392199798020698	-0.0003737093894927	0.0015382068156747	1.396587077950079e-07	0.0562170842316049	0.0568551365951889	0.0031603605595033	0.0032325065572575	0.0165449513203412	0.0722262196252783	0.0052166268013589	0.0002737354141924	0.0007400492027298	-0.0014539820130027	2.1140636941353834e-06	5.476728224610126e-07	-0.0006819468730001	-0.000501793033633	4.6505153759461444e-07	2.517962486027094e-07	0.0001432522573926	-0.000172445754422	2.973753821820721e-08	2.0521209248075723e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.397585248601	-1.8252717319312524	3.331616895387313	702910.5109506851	779.8230428451146	-4.3195336170686005	608123.9781522135	18.658370668985743	813.8173530797915	-1.2115268909263932	662298.684173798	1.4677974074377726	805.4038023345324	667.9489587250027	1.299308	18.966904	0.2075470466697964	0.1137157173506277	0.0506185445	-0.1328061504	-0.2289834583	0.0705791017	0.008435741	-0.0414029684	-0.0464576414	-0.1321374655	0.0131942297	-0.1233429934	0.1084453358	0.1020920214	-0.053181638	-0.0933483061	-0.0368430846	-0.0574241005	-0.1310781173	0.0147563601	-0.0010342877	0.1250942711	0.1128602966	-0.1341576314	-0.1840416051	-0.1196576904	-0.0423779264	0.0126853364	0.1236886199	0.1429160012	-0.0633986091	0.0544829705	0.0029764938	-0.182470912	-0.1442684461	-0.0499923935	0.0147061859	-0.0831322401	-0.1154575865	-0.162108035	-0.0104596185	0.0829081462	-0.1590061089	0.0930146507	0.1153660567	-0.0213865296	0.0021377735	-0.0973396495	0.1168923979	0.1949911349	-0.0936545631	0.0001934594	-0.0097909616	-0.1229385517	-0.0847177599	-0.0844636335	-0.0410701638	0.0689819322	0.1110536221	-0.0845872559	-0.0515252288	0.1236979932	-0.2056115654	0.1498819249	0.0459195107	0.0509252901	0.0854495284	0.0805427023	0.0897953823	-0.1533655989	0.0083717381	-0.0298271683	0.0087803572	0.0118827535	-0.0621300001	0.1026097901	0.1386044847	0.0898496795	-0.0148414505646883	0.0243785292373815	0.000220268654864	0.0005943126877778	-0.0374654942537375	-0.0936825784853424	0.0014036632596768	0.0087764255116623	-0.0390835988171573	-0.0556285501374985	0.0030945355904001	0.0015275276965004	0.0004989968952992	-0.0002410523074305	5.810621491761647e-08	2.489979015182409e-07	-0.0004030030947526	0.0002789437782474	1.6241149438017309e-07	7.780963142299043e-08	-1.3899433120781018e-05	-0.0001571516905133	2.4696653831213493e-08	1.9319424107906435e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.7225245438012	0.3249392952002381	0.1055855455652274	703455.4731771273	783.0422225854336	3.219179740318964	613155.1223515357	10.363118200480072	814.6056230461363	0.788269966344842	663582.321098384	0.6213695398412984	806.2158823441486	652.9595771354362	1.376387	20.092091	0.0974073207818374	0.0510085135825621	0.1209666984	0.0710139729	0.0071321316	0.0402330068	0.0476203935	-0.1296081637	-0.010976184	0.0286793117	-0.0383698937	-0.0264941687	0.1077127908	-0.0023282104	-0.156957811	0.0486250698	-0.0658408735	-0.1189805179	-0.1368846336	-0.0681275425	0.1042160505	0.0703894935	0.0157433531	0.0338891749	0.0053370769	0.078729814	-0.2816038225	0.0196288199	0.0964309998	0.1251473999	-0.0419489306	-0.1427664461	0.0113516022	-0.0346246849	-0.1789760193	-0.0948372589	0.1241656467	-0.0625542267	-0.1410408681	0.067477863	0.049125707	0.0671818527	-0.0279267294	0.037711056	-0.061123898	0.2019110345	-0.1108445396	-0.1008124189	0.2569666347	0.0300074823	-0.0802080287	0.0573069144	-0.0125394971	-0.0748542355	-0.0159890288	0.0240246478	-0.0789386358	0.1880025503	0.0901047906	0.1438825265	-0.061128269	0.0263236302	-0.1632550986	-0.0376973269	0.0091353715	-0.0095319303	0.1012714628	-0.0517965249	-0.0348017515	0.030757107	-0.0666178945	0.249114464	0.0549703404	-0.1532504763	0.2052993775	0.0283856018	0.1357462967	0.0798077096	-0.0258213461764853	-0.010979895611797	0.0006667419183658	0.0001205581076459	0.0032263621026942	0.0406918563564316	1.0409412417701338e-05	0.0016558271737324	-0.0210467121419526	0.0180368866752046	0.0003253292809341	0.0004429640919862	0.0004000415838552	-9.895531144400006e-05	9.792153662979049e-09	1.60033268813377e-07	-0.0002709381557688	0.0001320649389838	7.340748425139854e-08	1.7441148108794816e-08	0.0003090539592195	0.0003229533923402	1.0429889362409547e-07	9.551434970924837e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.9449231322678	-0.7776014115333965	0.6046639552187306	702151.6942031422	776.79563277807	-6.246589807363648	603411.4551030821	39.01988422145942	813.9091334263604	-0.696489619775889	662448.077474849	0.4850977904555624	804.6426324026925	654.838175496528	1.082523	15.802344	0.1027682856170741	0.0499828456802898	0.1613951283	0.0681317734	0.0348670361	-0.0505099066	0.0432402464	-0.0588764581	-0.1743494681	-0.0248190317	-0.0090412474	0.1771898138	0.0368065014	0.1187311392	-0.0241777769	0.1242871157	-0.1355873722	-0.1078252275	0.0740007861	-0.0285945319	-0.0643698829	-0.0062865261	0.0869547728	0.1692415039	-0.0566303564	-0.0701943044	-0.1181081929	-0.0285206412	-0.1734060397	0.1115754884	0.091503676	0.0100541765	0.1091327308	0.1245236179	-0.1036071	-0.1687444051	0.0438776283	0.1138531452	0.0216820889	-0.0269218421	0.0027264397	-0.1246244865	0.0080513236	0.1762078743	-0.1097202007	-0.0156338347	-0.1891804461	0.141385551	0.0540658851	0.0797116202	-0.021175976	-0.0398595947	-0.0007683049	0.0840505932	-0.0654682646	0.0726255974	-0.1276241274	0.1679848246	0.0186257835	0.0017334078	-0.0646870113	0.0245558569	-0.082421025	0.0779851691	-0.0112052236	-0.0563878501	-0.1299876902	0.0381198503	-0.0106822574	0.0293092134	0.0779655765	0.1455667749	0.0039713663	0.1264017047	-0.1227765928	0.0340157147	0.1326888823	0.0692973963	-0.0245127170454679	0.0013086291310174	0.0006008732969511	1.7125102025473566e-06	-0.0286605709191007	-0.0318869330217949	0.0008214283254088	0.0010167764975364	0.0081963309506392	0.0292430430925918	0.0008551555693151	6.717984105240608e-05	0.0004966975474758	9.66559636206e-05	9.34237530342675e-09	2.4670845366847455e-07	-0.0005018046867433	-0.0002308665309745	2.518079436375415e-07	5.329935512419978e-08	0.0007881250720578	0.0004790711128383	2.295091311561272e-07	6.211411292061125e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.1176268487687	-0.8272962834990949	0.6844191406914149	700765.9211809144	775.3722406044984	-1.4233921735715285	601202.1115000402	2.02604527978468	813.3517362793707	-0.5573971469897288	661541.046908667	0.3106915794722892	804.7006607367068	649.823195921546	1.044743	15.250853	0.1501872414527051	0.0743130215400604	0.1742098622	0.0922609731	0.0693203038	-0.0458217381	-0.0983460203	-0.0099641254	-0.1661975944	0.1625262973	-0.0248915737	-0.0320803502	-0.1282716695	0.0557458246	-0.0182520795	0.0031075074	-0.0222740588	-0.0377060536	0.0614224802	0.0052208416	-0.062405231	-0.1365546205	0.0232890196	-0.0798476702	0.0828832676	-0.0737004116	-0.028218269	0.0031817106	-0.1732345014	0.0346105842	-0.0409798047	0.2628897709	0.1577997201	0.129970413	0.0842082513	-0.0606022682	0.0405702506	0.0372365586	0.1149087531	0.0433694121	-0.0786879313	-0.0789051708	-0.0346647334	-0.0990322206	-0.0882475018	-0.0786045603	-0.025801081	-0.0124057411	-0.1650891849	0.1326033528	0.1099208957	-0.1621653453	0.0098256295	0.0932150758	0.0024849413	0.1209544762	-0.1180263703	-0.0224714464	0.0409550022	0.035486133	-0.008599633	0.0212372104	-0.0063055157	-0.0513064451	-0.0251475036	-0.1055372307	-0.0101014413	-0.0764698608	-0.1636502226	0.1046977004	-0.0254723913	0.2032483445	0.0525313498	0.0082887898	-0.040386404	-0.0589343884	0.1294367287	0.0583804184	-0.0297225188750758	-0.0052098018296079	0.0008834281282792	2.714203510378582e-05	0.0293365411866375	0.0579971121057382	0.0008606326487952	0.0033636650126055	-0.0183981486568569	-0.0265944796074961	0.0007072663455935	0.0003384918739998	0.0003759853938012	-0.0001207121536745	1.4571424044760245e-08	1.4136501635184346e-07	9.805655395855872e-05	0.0005998612407018	9.61508777422774e-09	3.598335080963733e-07	0.000300981508237	-0.0004871435638208	2.373088517720299e-07	9.058986830061929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.9174209835144	2.799794134745639	7.838847196956081	705461.2740715981	784.1535373589932	8.781296754494747	614896.7701526219	77.11117269049997	815.3426782374303	1.9909419580595795	664783.6829553858	3.963849880362112	807.0028710501534	663.2577296034325	1.128354	16.471376	0.0583321923923917	0.0327969836330046	0.1220486714	0.0149229554	0.120648692	0.046742619	0.1264954117	-0.0264398932	-0.0679082959	0.0851157519	-0.1166789477	0.1275597985	-0.0172892236	-0.0179548817	0.2109189284	-0.0292330688	-0.1261933264	-0.0422293276	-0.0360698354	0.0404291317	0.2572339049	0.0209291534	-0.123275987	-0.0436349344	-0.0422644074	-0.0433889393	0.1158685029	0.0997171277	-0.0746013694	-0.1492723449	-0.0428090323	0.1343393225	0.1227175215	0.0641449097	0.0442948629	-0.1326870454	0.0399709347	-0.0182558013	-0.0580819012	0.0705469087	0.1863218131	0.1481565858	-0.0552312124	-0.0653772998	-0.0663806899	-0.1199293067	0.0512571726	0.1546914263	-0.2103583315	0.008052632	-0.0435938775	0.0269056499	-0.0333673208	-0.0719471895	0.0293936041	-0.0008116345	-0.1265408625	0.0336758737	0.0160991447	0.0676584314	0.0607292033	-0.0234936363	0.0625277703	0.0204667967	-0.1642484131	0.0545511481	-0.1318029018	-0.129146929	-0.183181341	0.1041182694	-0.0135486882	0.2768146843	-0.0289886614	-0.0538548243	0.1341272961	-0.1156811529	0.1259946088	0.0471208409	-0.0176360609792141	0.0120864578958617	0.0003110306468625	0.0001460824644684	0.0016143754798747	-0.0277221657067628	2.606208190020668e-06	0.0007685184714732	-0.0184206822109871	-2.253355413020172e-05	5.07761061738731e-10	0.0003393215331181	0.0002139540502228	-0.0001620313435784	2.6254156301821508e-08	4.577633560674042e-08	0.0003060318468812	0.0002079752929226	9.365549130551825e-08	4.3253722466258446e-08	0.0003009674400253	-1.4068211699963876e-08	1.9791458043500047e-16	9.058139995538257e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.6838657361968	-3.233555247317554	10.455879537454887	700039.8911832662	775.2245237888434	-8.929013570149777	600973.062283639	79.72728333591887	814.460851441353	-0.8818267960772346	663346.4785305738	0.7776184982798406	805.3668023868483	659.86596549811	1.290472	18.837927	0.0275908377352768	0.0156040545940093	0.186474386	-0.0778779364	-0.059451127	0.0887518201	-0.0629082914	0.0261679908	-0.2188227644	0.0535563892	-0.0378392098	-0.0251802827	0.1507571585	0.0365710329	-0.0467648885	-0.2118241325	-0.0949366263	0.0489888294	0.1135341434	0.1869581529	-0.1172230236	0.1565969475	-0.0692231723	0.0705532735	0.0509133994	0.080059605	0.2258387717	-0.052038213	-0.0176047398	0.152436313	-0.1075889159	0.014365683	0.0545193302	-0.0487161603	0.0290612395	-0.1100956228	-0.0696239044	0.0602085186	0.1056355988	-0.2178386339	0.0504708725	-0.0465335351	0.216965851	-0.0488940112	-0.0138943483	-0.087798993	0.1671325741	0.079332591	-0.0663075685	-0.0213060846	-0.0111280179	-0.1152165152	-0.0432436058	-0.0585761789	-0.0236484135	0.024822183	-0.1822211645	-0.0850609725	-0.0265472213	-0.1617950207	0.054400511	0.0752060662	0.0173394599	0.0727413783	-0.2250316025	-0.071360583	-0.002313804	0.0788639797	-0.1438919484	0.0549432133	0.0917814373	-0.0398731735	0.0961792148	0.1999892635	-0.2253830617	-0.1402697809	0.1223675745	0.0355847396	-0.0149124567946472	0.0027236041845669	0.0002223813676522	7.418019754190334e-06	0.0093301164435075	0.0077157409636327	8.705107284940903e-05	5.953265861788119e-05	-0.0119718744291361	0.006448807781851	4.158712180726201e-05	0.000143325777347	0.0002139857325297	3.1682306899998795e-08	1.0037685705057113e-15	4.5789893726272304e-08	9.203212567787666e-05	-0.0002139997212033	8.469912156788484e-09	4.579588067510011e-08	0.0003009897326196	2.2292594299992613e-08	4.96959760624063e-16	9.059481914241832e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.8595794059146	2.1757136697177657	4.7337299725967465	703685.3939610679	776.923052812234	1.6985290233906198	603609.4299910814	2.885000843300293	813.7532949750614	-0.7075564662916349	662194.4250827692	0.5006361529911055	805.7929144878776	660.0717157918077	0.891954	13.02048	0.0478440289435675	0.0276363367977917	0.1580151134	-0.1037572706	-0.0524519936	0.0980506704	-0.0617470017	0.1152526306	-0.16275069	0.1081045019	-0.0492907006	-0.177221692	0.0910110493	0.0608342972	0.1278360372	-0.1463336393	-0.0225187601	-0.0536609888	-0.1307369783	0.0537651157	-0.1110497208	0.1613094154	-0.0084840653	0.0950991416	-0.0340128258	-0.1050603934	0.208758029	-0.0614713114	0.0289147494	0.087724915	-0.0721672737	0.1258379149	0.1366448725	0.0369493401	0.0599130469	-0.0769524092	0.0685411756	-0.1373982195	-0.0394938617	-0.1614790944	-0.0255451259	-0.0486396776	0.1391077884	0.0252721959	0.047388636	-0.1487273317	0.1314448536	-0.0121200037	-0.1425651307	0.1516863006	-0.0414708939	-0.1359754811	-0.0269623571	-0.1200823812	-0.0259008243	-0.0800256777	-0.1201730296	-0.0637800645	0.0726219574	-0.068535308	0.0546557473	0.0397685972	0.1246642605	0.089957533	-0.2109693884	-0.0103836003	0.0547980259	-0.0585611806	-0.2610525787	0.0231128066	0.0669318643	0.0483594903	0.0548821981	0.0838988338	-0.1192506147	0.0422190717	0.1185609488	0.023839813	-0.0149171850884499	-4.728293802699901e-06	0.000222522410963	2.235676228465029e-11	0.0299994161135117	0.0206692996700042	0.0008999649671516	0.0004272199488484	-0.0169896411862708	-0.0050177667571347	2.517798322900609e-05	0.0002886479076382	-8.800079410441533e-05	-0.0003019865266341	9.119586226853724e-08	7.7441397630077e-09	4.984386807072028e-06	-8.704773887080464e-05	2.4844111842513678e-11	7.577308842519793e-09	0.0003550001515672	5.401041894759998e-05	2.917125354895267e-09	1.2602510761273496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.7252476758679	0.8656682699532894	0.7493815536039211	705138.4915842976	776.1693739768787	-0.7536788353553447	602438.8970996598	0.5680317868625888	814.1000006094282	0.3467056343667991	662758.810992271	0.1202047969016846	805.5929501591896	664.0377680460612	0.7581609999999999	11.067413	0.0719080521038896	0.0348689082279638	0.1234428762	-0.1710879099	-0.0182651302	0.1159305882	-0.0879189786	0.1050199827	-0.1386684176	0.0767949335	0.021947489	-0.1181374882	0.1688174866	0.0064661893	0.1079384928	-0.1200023842	-0.0454357368	-0.0362584747	-0.1424967994	0.0704312716	-0.0756803681	0.139502564	0.0884031506	0.1240041271	0.1273722349	0.0858138088	0.0298057758	-0.1052297611	0.0138599362	-0.0278383962	-0.0134794775	0.057370477	0.0715196832	-0.1172358733	0.1512280976	-0.0852481687	0.0589120293	-0.1533234501	-0.0341454838	-0.1563275565	0.0396067406	-0.1723734625	0.1322260797	-0.0128496767	-0.0867284193	-0.0341748488	0.0651475371	-0.0220168336	0.0376183521	0.088123169	-0.0262769113	-0.0996569572	-0.0157527246	-0.104553703	-0.1158139016	-0.0580763503	-0.1031910965	-0.023669533	0.0554413493	-0.1048134443	0.0784980465	0.0094615283	-0.0357359323	0.0890659024	-0.166780815	-0.0505559723	0.1550293787	0.0377457186	-0.1859904325	-0.0336282342	0.1095800249	-0.1039099993	0.0526336488	0.0280071827	-0.0492204016	-0.1091675112	0.1145803187	0.0119549848	-0.0062244242811146	0.0086927608073353	3.8743457631329e-05	7.556409045354466e-05	0.0111120536676168	-0.0188873624458949	0.0001234777367119	0.0003567324601626	-0.025666242854669	-0.0086766016683982	7.528341651205044e-05	0.0006587560222748	0.0002139991102123	0.0003019999043167	9.12039422073052e-08	4.5795619171656127e-08	8.100217183737435e-05	7.601778503030232e-05	6.5613518423715225e-09	5.778703640913255e-09	1.9991297268992183e-05	-0.0003350088542982	1.1223093245819785e-07	3.9965196649721425e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.4057514159097	3.680503740041786	13.546107780461574	711333.2615214352	780.8740079341791	4.704633957300416	609764.2162671883	22.133580672184173	816.0015874680881	1.9015868586599252	665858.5907504399	3.616032581028123	807.7209567167321	668.9618949142157	1.23345	18.005533	0.047932062971835	0.0245776662834623	0.0508282425	-0.0742315871	0.1934554653	0.1185041127	0.0608140927	0.0983456491	0.006514718	0.2029418033	0.0238538943	-0.0691295816	0.0567595992	-0.02431684	0.2171570422	0.0101331919	-0.0984509161	-0.0468626824	-0.2477480158	0.0043868659	0.2126209864	0.01343075	0.1069526842	-0.1025807883	0.0819177647	0.1780983754	-0.0074706105	-0.1679267518	0.0042100126	0.0174977571	0.0367172268	0.2546479942	-0.02542894	0.0796726816	-0.0555467885	-0.1018836146	0.1135112941	-0.2599981445	-0.0956228339	0.1038418176	0.1576109551	-0.0205752564	-0.0813483194	-0.1111795578	-0.1318935218	0.0434010533	0.1109247862	0.0352497655	0.0543856066	0.0934545211	0.0478182073	-0.0194166019	-0.0431144482	-0.102027669	-0.08964152	-0.0618349459	-0.1147385794	0.0389075359	-0.0320695375	0.1082559923	0.1082066384	-0.179062049	0.0273280645	0.0126922286	-0.0325612316	-0.0560924013	0.0133567082	-0.0952190718	-0.1790111917	-0.0510022359	0.0387285814	0.0801329807	-0.1291749993	-0.03747649	0.2191494062	-0.0780056011	0.1104315261	-0.0	-0.0015843176953183	0.0046401065857963	2.510062559698689e-06	2.15305891275502e-05	0.0081272114907875	-0.0029848421768293	6.605156661598838e-05	8.90928282057908e-06	-0.0058080099496322	0.0198582329050368	0.0003943494141106	3.373297957502663e-05	4.301106861706423e-05	-0.0001709880415952	2.9236910368574072e-08	1.8499520235818078e-09	0.0001609967794418	7.999460760442566e-05	2.5919962990631595e-08	6.399137245786035e-09	-0.0001380036796148	-0.0001579949768837	2.4962412720510026e-08	1.9045015587224365e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.3420989525208	-0.0636524633888484	0.0040516360954686	711225.8958656434	782.8822709597074	2.008263025528322	612904.6501830287	4.03312037970417	815.6575249976362	-0.344062470451945	665297.1980852695	0.1183789835734955	806.5253501424984	682.4961441774419	1.018741	14.871279	0.0680426528000476	0.0353011702619086	0.0149373947	-0.1966389439	0.1667762908	0.0794281715	0.1389233414	0.0401543932	-0.0346895061	0.0703192956	0.0592805127	0.1490338394	0.1788107985	-0.0227728284	0.1573056151	-0.0357741848	-0.1063860564	0.0646754149	-0.0556473927	0.0684168198	0.1011388975	0.0117826654	0.1965726859	0.0291350268	-0.0167419904	0.2802610207	-0.0478705691	-0.1312635488	-0.13311744	-0.019558264	0.0236609918	0.036327516	-0.1940706246	-0.1714356833	0.0173959033	-0.08008332	-0.0504862024	-0.0986467629	-0.0172249245	-0.0029870305	0.1643919133	-0.1529605142	-0.070312419	0.0415529975	-0.0912522514	0.1082588322	0.1018633291	0.126933209	0.1332845705	-0.0320667006	0.0971818281	0.0362704368	-0.0080474766	-0.0950846753	-0.115429376	-0.0610196981	-0.0591474409	0.0482181491	0.0186034906	0.0401203688	0.1115615836	-0.1348784144	-0.0543362819	0.0740140766	-0.0849876964	-0.0232280096	-0.0107889572	-0.0178838523	-0.0207996529	-0.1035567809	0.1644023089	0.0143057715	-0.068294896	-0.0734249939	0.0044423247	0.0906223428	0.10612066	-0.0119549848	-0.0022946067271618	-0.0007102890318435	5.265220032336188e-06	5.045105087571769e-07	-0.0009309394822452	-0.0090581509730327	8.666483196029611e-07	8.205009905025326e-05	-0.0338570105623716	-0.0280490006127394	0.0007867464353734	0.0011462971642205	0.0001379937427593	9.498267414223576e-05	9.021708387210144e-09	1.9042273040719862e-08	-0.0002590032458271	-0.0004200000252689	6.70826813489732e-08	1.7640002122587665e-07	-4.848213537729569e-05	8.95215442375043e-05	8.01410688266744e-09	2.3505174507424263e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
