global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
941.0743235195024	10.179795999893829	885620.8823876891	103.62824659945436	1009.082210902873	19.964315199694283	398.57388139274417	1018246.9083606304	897.1491327564619	4.146345573559188	804876.5664056716	17.19218161537387	955.6542906136632	724.7286956687936	1.355311	37.601635	0.3937722120664365	0.2341696402552097	0.1270642486	0.0069146317	-0.1212178591	-0.0526006772	-0.0670517968	-0.0700543788	-0.07833261	0.1729689979	-0.0675974866	-0.038434217	0.0396329636	0.0801910661	-0.1213262207	0.1235143566	0.0311699672	0.0322276026	0.0712277993	-0.0881631872	0.1096111923	0.0157656471	0.0002670514	0.0969991651	0.1355416727	0.1795198284	0.1433162088	0.0777663652	0.0239785535	0.0644653365	0.0041990433	-0.1665381969	0.1062286495	-0.0967895943	-0.1142760068	-0.0074199543	-0.1052270068	0.071064417	-0.0085446793	-0.1237910088	-0.0454555906	-0.0978526489	0.1210148673	-0.1361437568	-0.0201910827	-0.0935996029	0.0007509971	-0.0785023956	0.170629514	0.0673077169	-0.0211101228	0.0810483822	-0.0066300049	-0.0049239999	0.0254492094	0.0299522962	-0.0531891521	-0.0103002954	0.1101897238	0.081273788	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0218767098251646	0.000271711944265	0.0004785904327744	7.382738065626668e-08	0.1101428829154116	0.0613333741323032	0.003761782782453	0.012131454656918	0.0683944875984394	0.053845165587262	0.0028993018571196	0.004677805933853	-0.0024579882640261	-0.0041450565739647	6.04170630609004e-06	1.7181494001367973e-05	-8.689809602002718e-05	-0.0009417678195195	8.869266258825647e-07	7.551279091905865e-09	0.0003238937430957	0.0004796148145679	2.300303703530011e-07	1.049071568165433e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
924.9599448267322	-16.114378692770174	855550.8995338716	259.67320065400537	973.9822343906292	-35.09997651224387	1232.0083511600717	948641.3929085626	887.5593445984243	-9.58978815803755	787761.5901839846	91.96403691603722	939.4489473559344	736.705940439162	2.479508	68.791245	0.7327258103019889	0.3231868074542787	0.1239261258	0.0886908049	-0.0422273045	0.1996521313	0.2227559891	-0.1679124557	0.0461838922	-0.1441450464	0.2546626466	0.1243639448	-0.1857085614	-0.1639680395	0.273229083	-0.0299833169	0.0705369219	-0.3507054455	-0.1437483217	0.314627941	-0.0768741538	0.0594719849	0.1006895677	-0.2903129504	0.1009270121	-0.4698169069	-0.0078843106	-0.2040753952	-0.2256747723	-0.1411264209	0.0938576548	0.3864764443	-0.2868413484	-0.1674512391	0.1650868143	-0.1441072164	-0.0694719138	0.0943591136	-0.0397374959	-0.177072556	0.5008812628	0.0347314169	-0.1816385331	0.2884693207	0.0422227244	0.1108713542	-0.038849239	0.1276768863	-0.2666187401	-0.2985704123	0.0239392802	-0.2374953087	-0.0985609958	-0.065020335	0.051058348	-0.1954658896	-0.102692595	0.0677960766	-0.189975539	0.1395812404	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0245051957010673	0.0463819055262319	0.0006005046163476	0.0021512811602443	0.0017143978146947	-0.1084284851007169	0.0117567363812363	2.939159867029963e-06	0.2493547546680332	0.1809602670695937	0.0327466182578987	0.062177793675555	0.0017613297751734	0.0042193180391995	3.10228257691238e-06	1.7802644715914315e-05	0.0013622865914735	0.0014491846874935	2.1001362584657123e-06	1.8558247573084869e-06	-0.0019467065823202	-0.0022706003254159	5.155625837778792e-06	3.7896665176487937e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.8108302814452	-14.149114545287034	829576.3685579755	200.19744241565311	996.9157008830022	22.933466492372983	525.9438853567946	993840.9146670474	873.6370625189173	-13.922282079507	763241.7170066827	193.8299383013617	932.5293110894524	705.6037114799527	3.630889	100.735077	9.867633939243722	5.30086389328627	-0.2481341697	-0.0537581193	0.0786574853	0.1504054304	-0.2066261046	-0.4840507511	0.146644127	-0.2585741061	-0.5399915251	-0.3725560693	0.0562627143	0.3789764391	0.3453873304	-0.4268296265	0.6802602784	0.2107982756	0.1343757289	-0.130186847	-0.3817130865	0.0709008382	0.0443949507	0.023807115	-0.0981286814	-0.0608270171	-0.3722979733	0.6208968873	-0.3064851491	-0.3378302988	-0.049570059	-0.2558427163	-0.3007982999	0.1370826236	-0.118085604	-0.0533526458	0.401953644	-0.0121174531	0.4897401251	-0.3449444704	-0.1257840437	0.2276950143	-0.494518492	-0.1288097575	0.0725148928	-0.0448686726	0.2459097921	0.0418881126	0.1450887297	-0.0242192372	0.0546517425	0.0125222108	0.0072694711	-0.0177276897	0.0624293746	0.0076210576	0.065093408	0.033711051	0.0433771041	-0.0136466183	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.8322759725448066	0.8077707768437392	0.6926832944754036	0.6524936279227379	0.2176689245895318	0.2159545267748371	0.0466363576345438	0.0473797607319632	3.085513559368799	2.8361588047007658	8.043796765481677	9.520393925048715	-0.0855364373000619	-0.0872977670752353	0.0073164821059874	0.007620900136322	-0.0070128169745904	-0.0083751035660639	7.014235974229626e-05	4.9179601919103256e-05	0.0225354193948682	0.0244821259771884	0.0005993744923629	0.0005078451273026	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.7065442670404	17.895713985595194	862495.8453644282	320.2565790542274	1018.6844251350587	21.768724252056582	473.87735556207656	1037717.9580127453	886.77669774998	13.139635231062698	786372.9116723594	172.6500140053841	946.7079312823496	708.0407556259358	3.192171	88.563309	3.9266185292110247	1.778442374923774	-0.2626447249	0.0984256361	0.1216707854	-0.1419498396	0.1419655251	-0.2661456434	0.1054189567	0.0175614782	-0.3918254578	0.2458706652	-0.1445837823	-0.0235871441	-0.2441545572	-0.147237323	-0.3496416698	0.191602014	-0.2403823844	-0.0893985317	-0.3357335931	0.0738203605	-0.1802192251	0.1770468191	0.313749274	0.0828321274	-0.1500396575	0.0648577244	0.3637015885	0.3615213535	0.1112008503	-0.3361097306	-0.0618717391	-0.0444448867	0.1576317731	-0.1870441277	0.3137826524	-0.0419455195	0.1712445029	0.0392252164	-0.1534690086	-0.1433918762	0.2039280584	0.2590270151	-0.4956430271	0.2113294118	-0.1482313207	-0.423337267	0.1083185402	-0.2650718634	-0.0003900071	-0.215972538	-0.1137094693	0.0269886887	-0.0578593319	0.0471078225	-0.0305778894	-0.0321728179	0.0141262392	0.0084226991	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.4997177952749325	-0.3325581772698741	0.2497178749144393	0.110594941269061	0.8856285854436692	0.6679596608541374	0.4461701085283742	0.7843379913549544	2.0843835582971764	-1.0011300010716226	1.002261279045667	4.344654818099598	-0.0626033824383918	0.0229330548616701	0.0039191834927275	0.0005259250052883	0.0011154322732231	0.0081282492478135	6.606843583458072e-05	1.2441891561476522e-06	0.015097309704044	-0.0074381096908242	5.53254757727329e-05	0.0002279287602998	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.8747761559342	2.1682318888938426	866527.8488833606	4.701229524016161	998.7253860237846	-19.959039111274137	398.3632422453707	997452.3966883576	890.4521146183125	3.6754168683324906	792904.9684282243	13.508689156023012	945.77107702311	706.3328143916078	2.535524	70.345345	4.49844210695897	2.269001743730896	-0.1008938535	-0.1479201682	-0.1231938826	-0.2026629225	0.197917273	0.090106534	0.0210483766	-0.0327461988	-0.0230407523	0.2839638651	0.1465139968	0.0277056725	-0.0911382053	-0.0372055342	0.0025717327	0.1822453096	-0.0409869915	0.1219357552	0.009433796	-0.075588703	-0.0136105597	-0.3198778006	-0.0096604027	0.0740101049	-0.022898806	0.0288206557	0.1756584879	-0.0700444756	-0.1570546171	0.2060387651	-0.0968223259	-0.1663794083	0.093764254	-0.0718032411	0.1134560154	-0.225015304	-0.2471049298	-0.0235750047	-0.0959227325	-0.0041872144	-0.0204221018	-0.1341621033	-0.0318037656	0.0905592689	-0.0395434967	0.1624144067	-0.0679504105	-0.1775645	-0.195133752	0.0770356379	-0.0438798348	-0.1079524588	-0.1916265656	-0.0078964552	0.1063820272	0.0494060869	0.1139764011	0.1068321416	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.1050272211328717	-0.3946905741420607	0.0110307171788931	0.1557806493165895	0.3466907181533543	-0.5389378672903149	0.290454024799433	0.1201944540536885	0.8879700687648011	-1.1964134895323753	1.431405237935035	0.7884908430221657	-0.024307429640304	0.0382959527980878	0.0005908511357183	0.0014665800007133	0.001847182404254	0.0007317501310309	5.354582542637395e-07	3.412082834585588e-06	0.0067570091132783	-0.0083403005907656	6.956061394432666e-05	4.5657172156926e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.549738527592	10.674962371657784	886515.9101213769	113.9548216363096	1009.625318817745	10.899932793960376	118.80853491285282	1019343.2843978332	898.1619527270223	7.709838108709732	806694.8933264178	59.44160366251286	957.3172859016864	719.2716978028723	1.507141	41.813999	0.827948078111767	0.4166888165503469	-0.070487608	-0.1852260024	-0.188517355	-0.1774249752	0.2008397708	0.0110632884	0.0302676649	0.1309377115	-0.1101926964	0.0953598741	0.1828010425	-0.0072375953	-0.1312985592	0.1328344907	0.0574770406	0.3121836855	-0.1156337832	0.0350218757	0.0160860925	0.0415449703	-0.0868230395	-0.0752596151	0.0117531827	0.1566703433	0.1275131404	0.2218710675	0.2203091949	0.0154043642	-0.1728674428	0.0451540994	0.0287802736	-0.0979150145	-0.0294071897	-0.0930144827	0.0649820132	-0.2062099433	-0.2339631662	-0.1124676594	-0.1404270711	0.0197752008	-0.0340251589	-0.0766163229	-0.0112933114	0.0186369342	-0.0744635965	0.1043463793	-0.009027462	-0.1169032472	-0.1420021196	0.0877156876	-0.08163311	0.0622290647	0.0272273588	-0.0687245395	-0.0999721295	-0.2054654955	0.0206253121	-0.1751702597	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0744773418150543	-0.0305498793178174	0.0055468744438364	0.0009332951263332	0.0907222446891182	-0.255968473464236	0.0655198594076113	0.0082305256814322	0.7513682070419776	-0.1366018617228235	0.0186600686261413	0.5645541825534761	-0.018185893844366	0.006121535795938	0.0003307267349185	3.7473200500950287e-05	0.0026048721290399	0.0007576897247859	5.74093719046133e-07	6.785358808648862e-06	0.0055396773618644	-0.0012173317514139	1.4818965930004337e-06	3.068802527355292e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.4016381327737	-14.148100394818355	860073.7984113521	200.16874478185932	990.3292602134856	-19.29605860425943	372.3378776590144	980752.0436349896	891.0544273421082	-7.107525384914084	793977.9924859724	50.51691709719809	945.6837696645316	699.0918155794709	1.423465	39.492489	0.3464640788669451	0.1555102673610967	-0.0336814312	-0.2037802619	-0.0927147371	-0.1108270064	0.0780643044	0.0805359392	0.0062819418	-0.0058434314	0.0443271187	0.0110689537	0.1924502228	-0.108045234	-0.0291246546	0.0299360476	0.0132342197	0.0741827886	-0.0655877568	0.1721598917	-0.002989275	0.06649332	-0.0430701893	-0.1019472631	-0.1491910886	0.1221431954	0.0203149935	0.0526134573	0.1226535322	-0.0629793333	-0.0782499437	0.1801067092	-0.0316498874	-0.0542833873	-0.0528881749	-0.1216014753	0.0249877953	-0.1759337974	-0.178231237	-0.0642724927	-0.1613992264	-0.0999352782	-0.0404483085	-0.0337016784	-0.0257798327	-0.029270199	-0.108770307	0.1242810409	-0.0160457257	-0.1584679774	-0.1593310135	0.188797594	-0.0686384229	-0.0393407421	0.0239107506	-0.191577465	0.0450561895	0.046973674	0.1091208441	0.0608326459	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.1071249096845434	0.032647567869489	0.0114757462749215	0.0010658636877928	0.1559927246164392	0.065270479927321	0.0042602355499428	0.0243337301332602	0.6936534546017725	-0.057714752440205	0.0033309926492341	0.4811551150809733	-0.0162478043657634	0.0019380894786025	0.0002639911467081	3.756190827070094e-06	0.0014449391940081	-0.0011599329350318	1.345444413771486e-06	2.0878492743807777e-06	0.0048210742029002	-0.0007186031589642	5.163905000733276e-07	2.32427564698698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.9078330726404	5.506194939866759	870317.0250082895	30.318182715814302	998.2426348553588	7.913374641873247	62.62149822264254	996488.3580429693	895.6494965135006	4.595069171392424	802188.0206048872	21.11466068988106	949.8864346400816	711.3393775554781	2.095729	58.143723	1.7245439256455362	0.96638547155306	0.1155156272	0.1400599533	-0.0552896265	-0.1518004218	-0.3481384643	0.1338817033	0.160243481	0.1245269327	0.0753935052	0.0095969408	-0.0564911214	0.0187427374	-0.0305390543	0.0996643918	-0.0675937948	-0.0617301812	0.0329055461	-0.1296889504	-0.0908896541	0.0065202301	-0.1597194164	0.1121828646	-0.1619070712	0.0576985977	0.1010175203	-0.0627355659	0.0011237668	0.0659993638	0.0978795472	-0.1870881145	-0.0105772235	0.0985242864	-0.1290599937	-0.001235444	-0.1267144244	0.0873901236	0.0962107071	0.232486792	-0.1930357053	0.0136608464	0.0168365397	-0.0393541895	0.0609068951	-0.1558211803	-0.0389645191	0.1271437983	0.232620289	-0.0364833836	-0.2116593685	-0.0649588109	-0.1261313072	0.0802819207	0.2627714426	-0.3052637229	-0.1496669398	-0.0500274091	-0.3264923783	0.1692834705	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0840607384794083	-0.023064171205135	0.0070662077537034	0.0005319559933797	0.2321932260426393	0.0762005014262001	0.0058065164176043	0.0539136942200881	0.2440906920159165	-0.449562762585856	0.2021066775038267	0.0595802659288089	-0.0010771455793147	0.0151706587864487	1.1602425990372006e-06	0.0002301488880148	-0.0048865485853555	-0.0063314877793636	4.008773750023061e-05	2.3878357077039843e-05	0.0028088909601456	-0.0020121832427546	4.048881402422418e-06	7.88986842598767e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
932.0318455890024	-0.8759874836380277	868683.361192042	0.7673540714904838	997.674635931356	-0.5679989240028362	0.3226227776683797	995354.6791807635	897.5719786973027	1.922482183802117	805635.4569425912	3.695937747036557	949.7707515404248	709.2232376769491	1.997511	55.418781	0.611937748180053	0.2873483399193061	0.0934949278	-0.1170784106	-0.1206279379	0.055984058	-0.1588965105	-0.0270136326	-0.0821700446	0.0836093966	0.0277969985	-0.0304090273	0.0089196566	-0.0309102537	0.029688947	0.1073195455	0.0443438428	0.0023769531	-0.0501668891	-0.0893829369	0.0003132865	-0.1666716613	-0.1777089794	-0.1593410693	0.0505661485	-0.0903856054	0.0942638884	0.0230763269	-0.0408459441	-0.0233234195	0.0311863591	0.0854732859	0.0995840368	0.0120380508	0.0545407344	0.0613595665	-0.0995873965	-0.0039288958	-0.0088653636	0.0810550021	-0.0704709011	0.2137365076	-0.0464625792	0.1119245805	0.096308156	-0.2537028471	-0.2200650483	0.0999566947	-0.0140180161	-0.1706426748	0.2615268588	-0.104129858	0.2154110944	0.1282512876	-0.1910392712	0.289191133	0.0077554915	-0.179876344	-0.0103852948	0.1233122269	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0996046185392032	0.0155438800597949	0.0099210800343401	0.0002416122073132	0.045360133739507	-0.1868330923031323	0.0349066043795507	0.0020575417328659	0.2995484694663872	0.0554577774504707	0.0030755650797459	0.0897292855596551	-0.0030436940556092	-0.0019665484762944	9.26407350415078e-06	3.8673129096162185e-06	-0.0024789207849218	0.0024076278004337	5.7966716254212166e-06	6.145048257917314e-06	0.0055167746507505	0.0027078836906049	7.332634081844013e-06	3.0434802547163295e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
931.8407282326727	-0.1911173563296415	868327.1427931979	0.0365258438904311	996.64287683348	-1.03175909787592	1.064526836049732	993297.0239429153	895.8191544828359	-1.7528242144668411	802491.9575383429	3.0723927268212985	948.6301880397956	695.4366853142016	1.92963	53.535477	0.4039560602932043	0.2315632747364997	0.0545193766	0.1215603497	0.1666675739	-0.0107420668	0.0019879078	0.0151432149	-0.0188737886	0.0944994803	0.0459417126	-0.0729215096	-0.160348085	0.0092181488	0.0576262969	0.091262935	-0.0272531179	-0.0519848213	0.1612662531	-0.1759913611	-0.1121905122	0.0338877069	0.0112327335	0.0801029572	-0.1706148788	0.1113854239	0.0974258434	-0.0742362681	-0.0772702679	0.0522245748	0.0053605865	-0.1506920923	-0.0238773008	0.1844343434	0.0025730641	0.1100590953	-0.1084954648	0.0586640144	0.0611275311	0.1553600777	-0.1466215602	0.0401475397	0.0039044635	0.0245806019	-0.0481115637	0.0715404976	0.0209562928	0.0175010541	-0.0188825134	0.0848550871	0.1273601239	-0.0669127508	0.3271814024	0.1291435092	-0.0463659137	-0.2341755842	0.0248919147	-0.2725961154	0.0643000635	-0.293958639	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0810909733247058	-0.0185136452144974	0.0065757459547481	0.0003427550591282	0.1733879267883367	0.1280277930488297	0.0163911157929539	0.0300633731559576	0.25671230325176	-0.0428361662146272	0.0018349371359671	0.0659012066408235	0.0005379375958908	0.0035816316515	2.893768570727736e-07	1.2828085287026615e-05	-0.0025963851003762	-0.0001174643154543	1.3797865405170765e-08	6.7412155894555306e-06	0.0061092478001011	0.0005924731493506	3.510244327014185e-07	3.732290868304013e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.816406346878	-3.024321885794734	862699.9166991288	9.146522868897016	993.8530676464898	-2.789809186990283	7.783035299815383	987743.9200703382	894.1897171645137	-1.629437318322175	799575.250282753	2.6550659743409613	945.6669759353032	706.6730414768805	1.835566	50.925797	1.0105026333865772	0.6974733709371073	0.036140773	0.3245033441	0.1624982232	-0.0007236521	0.0793006918	0.1282817217	0.4006505861	0.0789734096	0.061310476	-0.1466739024	-0.2932910447	0.0045141607	0.0991065163	0.0606101646	-0.0669543364	-0.2853081213	-0.0219664244	-0.1522181562	-0.0554557206	-0.0723431394	-0.028441061	0.0165151408	-0.1600731502	0.0370213664	0.0593804711	-0.1297117469	-0.2443994777	0.1170211096	0.0800035627	-0.0464444717	-0.0016488904	0.2943912929	0.1525303372	-0.0044314241	-0.083951713	0.1650397265	0.077203316	0.3345052171	0.025376382	0.0195952675	-0.1328987075	0.1436275034	-0.045559101	0.3574234249	0.2247569845	0.1743582105	-0.0631760193	0.0131405603	-0.2341156294	0.0915923522	0.1878876787	-0.4151390399	0.1301391142	0.1149905656	-0.1000632403	-0.1502453608	0.1041148845	-0.2226007016	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0810681374128137	-2.2835911892102323e-05	0.0065720429035828	5.214788719438601e-10	0.20447601523108	0.0310880884427433	0.0009664692430238	0.0418104408047808	0.0938163782029732	-0.1628959250487867	0.0265350823974999	0.0088015128191233	0.0134139249928825	0.0128759873969917	0.0001799333837146	0.0001657910514474	-0.0036930243727468	-0.0010966392723706	1.202617693705519e-06	1.3638429017701897e-05	0.0037519587898003	-0.0023572890103008	5.556811478084925e-06	1.4077194760359732e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
936.4893891018854	7.672982755007411	877012.3759004226	58.87466435864111	997.557045496589	3.7039778500992497	13.71945191402586	995120.0590198836	897.0479625679596	2.858245403445949	804695.0471473276	8.169566786319894	952.1934352085356	708.7727506826693	2.079149	57.683743	0.7672818608115626	0.5486421631968702	0.1290461293	0.0566524384	0.087793736	0.0084416097	-0.0370107173	0.0010182277	-0.1035762801	0.0932745361	0.0554117765	-0.0740485844	-0.0113332488	0.1266317692	0.0147634693	0.1270724208	0.0421771035	0.0086241746	0.158693211	-0.130618054	0.195124686	-0.0496136423	-0.0171346751	0.1446629805	0.05075049	0.0027712193	0.1368650044	-0.0042472449	-0.0816839388	-0.0179524847	0.0057335998	-0.1336109623	0.0879406061	-0.0141064921	0.0040539194	0.1287620841	-0.152638404	0.0784768926	0.0581473787	0.0494151405	-0.0880234064	0.0845286508	-0.0124668033	-0.0359859141	-0.0539705588	-0.0031013281	-0.0822949557	-0.0705128112	0.0310679107	0.1647765158	-0.122521157	0.0605892114	0.0720573249	0.0774876596	-0.1042985929	0.154553587	0.0281038982	-0.0078763173	0.0777228297	0.2549827616	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.060838380034653	-0.0202297573781606	0.0037013084852408	0.0004092430835792	0.1511982284101094	-0.0532777868209705	0.0028385225685407	0.0228609042743556	0.1629902302578045	0.0691738520548313	0.0047850218081036	0.0265658151594921	0.0029211383660566	-0.0104927866268259	8.533049353647824e-06	0.000110098571196	-0.002616198844237	0.0010768255285098	1.1595532188504105e-06	6.844496392587014e-06	0.0046743559256166	0.0009223971358162	8.508164761621133e-07	2.184960331934702e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930.5716416080252	-5.917747493860247	865963.5801650549	35.019735401089235	993.2836639202194	-4.273381576369616	18.26179009725526	986612.4370107752	892.8001412285698	-4.247821339389816	797092.0921777543	18.04398613137549	946.5171153858016	714.9232775334724	1.832193	50.832211	0.5074140005248575	0.3075229530508251	0.1073761115	-0.1482911445	-0.0708494545	0.1441095161	0.0565876824	-0.1772984336	-0.0660445491	0.0416319188	0.0512744302	-0.0523616179	0.0279782269	-0.129213337	0.035848301	0.071102729	0.0266893737	-0.078934454	-0.1017987757	0.105804979	0.0439539879	0.0047239532	-0.0673746461	0.1121537771	-0.0467864964	0.1006835727	0.0601439897	-0.0238670919	-0.0189575172	-0.0425840408	0.0769290667	0.1433254674	0.0704627968	-0.022129852	0.0200569698	0.1333356666	-0.1168887073	-0.0042512222	0.0127244393	-0.0301377816	0.0162327037	0.1731579443	-0.0796581916	0.0557990172	-0.0629758123	-0.128795699	-0.2234009019	-0.0582758494	-0.1614791374	-0.0319719807	0.1283951902	-0.0294682639	0.2664149165	-0.0712106533	-0.0632843448	-0.072378628	0.0531593589	-0.0114688338	0.0332601969	-0.072916485	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.0593061748182464	-0.0015322052164066	0.0035172223715724	2.3476528251836044e-06	0.1724073630025628	0.0212091345924533	0.0004498273901608	0.0297242988174974	0.2936622946321421	0.1306720643743376	0.017075188407851	0.086237543288615	-0.0021851988665875	-0.0051063372326441	4.775094086535294e-06	2.6074679933487407e-05	-0.0021933289856623	0.0004228698585746	1.7881891729098665e-07	4.8106920393464144e-06	0.006225160761231	0.0015508048356144	2.404995638165006e-06	3.875262650317012e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
