global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
5168.407681807172	34.4993174527026	1190.2029047023502	26712437.965363383	3596.57291788737	15.856444905598892	12935336.75368087	251.42684504429303	4878.920308829912	58.13107519212099	23803863.37991296	3379.2219029920243	4854.701405471345	3925.5134921550753	1.412641	33.129608	0.1420328640121659	0.1001724419618592	0.0619003607	0.0540458295	0.0276351721	-0.0328314947	0.0746370602	-0.0125724704	-0.0304359634	0.0675678917	-0.0057625413	0.0817718384	0.1306912645	-0.0370288773	0.0123064706	-0.0732059743	0.0313261731	-0.0452602404	0.1068118949	-0.019637157	-0.0366261441	0.0094288086	-0.0675693831	0.002251409	-0.0146667045	-0.1016019606	0.0513344176	0.079697315	0.0209490306	-0.0750877593	0.0047465331	-0.0331343894	0.0635903256	-0.0340115508	0.0138993797	0.0005387472	0.0248708607	-0.0533196266	-0.0234691232	0.0600648563	-0.0921854484	0.0346407774	-0.1540236893	0.0197392301	-0.0006603334	0.097994793	0.0523347133	0.0071659174	-0.039048727	-0.0300170691	0.0438759867	0.0898761648	0.0478548005	-0.0082703149	-0.0619580057	-0.0106369045164882	0.0001838551017811	0.0001131437376928	3.380269845097538e-08	-0.043327196558863	0.0181688974647614	0.0018772459616503	0.000330108835085	0.1070092322179476	-0.0957263447959633	0.0114509757798746	0.0091635330879956	-0.0038239545882328	1.3022728458499803e-05	1.4622628692866684e-05	1.6959145650382069e-10	-0.0002772214225226	0.000285003024363	7.68517171054539e-08	8.122672389605678e-08	0.0003769708682525	0.0002610495801717	1.4210703551104373e-07	6.814688330782086e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5165.013246938276	-3.394434868895587	11.5221880791742	26677361.84104787	3640.7387231445314	44.16580525716154	13254978.450204073	1950.6183540135175	4866.513799330767	-12.406509499144704	23682956.55907678	153.92147795236778	4843.553267672212	3895.498269701004	0.668596	15.680084	0.0466763134100585	0.026801135717191	0.0248747572	0.0784786491	0.0288308874	-0.0505907844	0.0596146295	-0.025780496	-0.0260589957	-0.0896028839	0.0082017918	-0.0120767996	0.1465251019	-0.0066171673	0.0078919338	-0.0779238429	-0.0242268412	-0.0372609022	0.097386442	0.0721653913	-0.0064604571	0.0055047345	-0.0732355653	0.0363674332	-0.03423302	-0.0718458595	-0.0233097718	0.0794585271	0.0176900394	-0.0691634712	0.0086515094	-0.0395122209	0.0687961375	-0.0262228323	-1.44132e-05	0.0088927122	0.0012446697	-0.0716865183	0.0044351023	0.0793341886	-0.0200246775	-0.0077707554	-0.1295105846	-0.1061062852	-0.0041152287	-0.0184096554	-0.0334778072	-0.0256757822	-0.024158119	-0.0057509875	0.0762105393	0.0889012643	0.0445478763	-0.0137586687	-0.0677557633	-0.0107517921959896	-0.0001148876795013	0.0001156010354257	1.3199178901216146e-08	-0.0638939587450835	-0.0205667621862204	0.0040824379641184	0.0004229917068245	0.1096621274721343	0.0026528952541867	0.0120257822017146	7.037853229686325e-06	-0.0040999866971597	-0.0002760321089268	1.6809890916886503e-05	7.619372515863169e-08	-0.0001371694164136	0.000140052006109	1.88154487992476e-08	1.961456441515537e-08	0.0003262196174854	-5.075125076710004e-05	1.0641923883232068e-07	2.575689454425072e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5155.721147329328	-9.292099608947863	86.34311514260907	26581460.549018845	3530.3024751790363	-110.43624796549511	12463035.56625523	12196.164864696324	4862.604616451887	-3.9091828788805287	23644923.6559392	15.28171078053266	4839.455475076567	3850.390440297127	0.663471	15.559884	0.0571103438372702	0.0289262012214184	0.0012830922	0.0929111109	0.0260602029	-0.0625994279	0.0553985559	0.0463494432	-0.0472257233	0.0355613558	0.0698526439	0.0265810645	-0.0329316443	0.0034999126	-0.0086038604	-0.0734424746	-0.002731676	-0.0174661863	0.0946650396	0.0722861966	0.0021701109	-0.0097190693	-0.0647503524	0.0222583342	0.0014063319	-0.0862194352	-0.0472875063	0.078944749	0.0153516312	-0.0714711739	0.0113604882	-0.0419045255	0.0777295868	-0.0122029382	-0.0100630403	0.0118087649	-0.0033483907	-0.0821629725	0.005483365	0.0536771758	0.0234007919	-0.0443329173	-0.073073528	-0.0628129388	0.0084355091	-0.04239573	0.1484134417	-0.0165821956	-0.0216223691	-0.0906233033	0.0585942885	0.0878992835	0.0411866773	-0.019209311	-0.0732234215	-0.0105925790942507	0.0001592131017388	0.0001122027318679	2.5348811765320883e-08	-0.0851786030334551	-0.0212846442883716	0.0072553944147309	0.0004530360824825	0.1074018215783496	-0.0022603058937847	0.0115351512783476	5.108982733477866e-06	-0.0042989170065794	-0.0001989303094197	1.8480687429457592e-05	3.9573268005817885e-08	-0.0003317924943664	-0.0001946230779528	1.1008625931787759e-07	3.787814247182167e-08	0.0006007898411804	0.000274570223695	3.609484332655703e-07	7.538880773992235e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5165.506322872556	9.785175543227524	95.74966041177808	26682455.571636356	3544.4582161458334	14.155740966797111	12563184.046003705	200.38500231905803	4863.087210461984	0.482594010097273	23649617.21655892	0.2328969785817668	4839.332058421797	3832.9707901716233	0.64763	15.188386	0.0620548510436959	0.0356030715729469	0.0073392488	0.1063246919	0.034013969	-0.0561607524	0.0401944602	0.0635708118	-0.0374834775	0.0361837497	0.0680103612	0.0224382704	-0.0291535359	0.0154404475	0.0003256632	-0.0721191509	0.0324326496	-0.0393493716	0.1184127817	-0.0334020387	0.0138656529	-0.0041079209	-0.0661626441	-0.0006945401	-0.0006859043	-0.1035017523	0.0797979554	0.0845474048	0.0155590364	-0.0740296677	-0.0022279145	-0.0351792586	0.0820933444	-0.0074043024	-0.0136912501	0.0196826145	0.0026926441	-0.0689832686	0.0050888667	0.0508735159	-0.0539209848	0.0553455085	-0.1317433325	0.0218268723	-0.0199928881	0.0862236441	0.0083959346	-0.0245313672	-0.0261929565	0.0031905903	0.0174071315	0.0868705278	0.0377752987	-0.024607302	-0.0783343427	-0.0107245253464896	-0.0001319462522388	0.0001150154439074	1.7409813479891163e-08	-0.0879502412228419	-0.0027716381893867	0.007735244931156	7.681978252867289e-06	0.0800634516657794	-0.0273383699125702	0.0064101562926385	0.0007473864694765	-0.0042080009149891	9.091609159030036e-05	1.7707271700549102e-05	8.265735710055884e-09	-0.0001370276188563	0.0001947648755101	1.8776568329427423e-08	3.7933356732464754e-08	0.0002502128744908	-0.0003505769666895	6.260648256094884e-08	1.229042095732809e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5169.982738511194	4.476415638638173	20.0382969698444	26728721.516503703	3543.734135131836	-0.7240810139974201	12558051.62049858	0.5242933148315321	4861.972854315066	-1.1143561469179986	23638780.036096588	1.241789622173928	4836.895128056219	3860.3223872661592	0.553218	12.974211	0.0393618514564108	0.0247145000103891	0.0221843523	0.0975150953	0.0260983352	-0.0659600638	0.028153002	0.0617716361	-0.0328437906	0.0440214331	0.0127444484	0.0131375887	0.0120323194	0.0170774063	-0.0022040131	-0.0845503848	0.0208243121	-0.0438353672	0.114055155	0.0033425128	0.0182040895	-0.0042479298	-0.0803162281	0.0065620786	-0.0110719222	-0.0988409872	0.040440595	0.0852122681	0.0152008747	-0.0734716594	-0.000230975	-0.042457001	0.078318371	-0.0011365297	-0.0184679557	0.0233534324	-0.0008503917	-0.0284894154	-0.0106229824	0.0543518742	-0.0422270955	0.02168685	-0.1019514678	-0.0033079419	-0.0075806831	0.0044567811	-0.0315936573	0.0024833433	0.0109674279	0.0032181174	0.0315197582	0.0858153105	0.0343178967	-0.029937846	-0.0830636267	-0.0108094403768177	-8.491503032810079e-05	0.0001168440012599	7.210562375622276e-09	-0.0879566289063831	-6.387683541206335e-06	0.0077363685685751	4.0802501022598296e-11	0.0586386870086528	-0.0214247646571265	0.0034384956140987	0.0004590205406132	-0.004243974208399	-3.597329340989958e-05	1.8011317081555915e-05	1.2940778387547247e-09	-0.0003999097133289	-0.0002628820944726	1.59927778814803e-07	6.910699559430102e-08	0.000192152580665	-5.80602938258e-05	3.6922614256219336e-08	3.3709977191382302e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5172.617508329416	2.6347698182216845	6.942011995011929	26755971.88747601	3577.6923470052084	33.95821187337242	12799882.529819636	1153.1601536368516	4863.327124901067	1.3542705860008937	23651950.72379848	1.834048820107204	4836.932681264276	3866.91863360405	0.480596	11.271065	0.031275031587503	0.0210356715794747	0.0206484839	0.0894051527	0.0287109025	-0.0653670099	0.0337867015	0.0326900575	-0.0129796827	0.0062614754	0.011386979	0.02792947	0.0341719035	0.015608492	0.0092882558	-0.0783326269	0.0230676693	-0.031632598	0.0967142159	-0.0124905063	0.0201657574	0.0056902996	-0.0751142205	0.009482621	-0.0078761262	-0.0938667159	0.053657404	0.0834729377	0.0091435727	-0.0675246571	0.002114765	-0.0334845718	0.0751422964	-0.0056669908	-0.0194000481	0.013851873	-0.00274649	-0.0401568173	0.0084456021	0.0516117845	-0.0264135441	0.0066978898	-0.0969342601	-0.03041363	-0.004951521	0.0170104924	-0.06558659	0.004053365	0.0274687847	0.0056441448	0.0342404608	0.0847339531	0.0308186837	-0.0351863325	-0.0873882332	-0.0107440689495348	6.537142728289987e-05	0.0001154350175923	4.273423505003465e-09	-0.0883172909547198	-0.0003606620483366	0.0077999438815806	1.3007711311041942e-07	0.0669521690937813	0.0083134820851284	0.0044825929463622	6.911398437975237e-05	-0.0038409728081505	0.0004030014002484	1.4753072112951536e-05	1.6241012860225154e-07	-0.0003528710526274	4.703866070150003e-05	1.245179797823693e-07	2.212635600590843e-09	0.0001928228402501	6.702595851000028e-07	3.7180647722115596e-08	4.492479114184279e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5174.639315505546	2.021807176130096	4.087704257451154	26776892.045575704	3589.5671268717447	11.8747798665363	12884992.158318272	141.01039687869587	4864.45104102839	1.1239161273233549	23662883.930562187	1.2631874612575276	4839.613766611295	3856.627425312996	0.492402	11.54794	0.0258515611313054	0.0148289797139961	0.0113872541	0.0896727619	0.0375631814	-0.0637289438	0.0262447474	0.0260181184	-0.0201570042	-0.0223953747	-0.0060952127	-0.0036854883	0.0740315281	0.0092199391	0.0071107517	-0.063822892	0.00103587	-0.0345351313	0.1016313759	0.0012582788	0.0116403594	0.0090135978	-0.0590036875	0.0165229184	-0.0161984702	-0.0893153642	0.0233160555	0.0855466483	0.009249644	-0.0667818615	-0.0025274789	-0.0411792582	0.0706095318	-0.0192056949	-0.0229649239	0.0198014054	-0.0103191003	-0.0407087844	0.0133613005	0.0401836723	-0.0091157108	-0.0298779768	-0.0749757187	-0.0946078802	-0.0130617412	-0.0251297552	-0.0635537362	0.0184868171	0.0307016904	0.0109923524	0.0516772814	0.0836267848	0.0272819228	-0.0403383756	-0.0912870929	-0.0108336083803521	-8.953943081729983e-05	0.0001173670705388	8.017309671086022e-09	-0.0881086740957357	0.0002086168589841	0.0077631384509085	4.3520993852392235e-08	0.0584946949053772	-0.008457474188404	0.0034216293320731	7.152886964752154e-05	-0.0039659978911569	-0.0001250250830063	1.5729139272660975e-05	1.5631271380757185e-08	-0.0001363842611918	0.0002164867914356	1.860066670083312e-08	4.686653086608097e-08	0.0001932295788701	4.067386199999837e-07	3.73376701503162e-08	1.6543630499949114e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5190.133589477786	15.49427397224008	240.0725259268364	26937486.676625565	3584.84178120931	-4.725345662434847	12851090.596303938	22.328891629491824	4875.841983969694	11.390942941304274	23773835.05264153	129.75358109204967	4851.137600089545	3891.972399091721	0.580659	13.617761	0.0164461594133054	0.0131429234882041	0.0384285925	0.076310485	0.0396192028	-0.0655696478	0.0261682475	0.0283448554	-0.0170424844	-0.006884256	0.0276362201	-0.0163759775	0.0131338058	-0.0264699909	0.0072895555	-0.0576257057	0.0039578276	-0.0401230101	0.0833891703	0.0330396259	-0.0241944163	0.0049717799	-0.0541714638	0.0246111044	-0.0127889728	-0.0847164949	-0.0036229614	0.086788681	0.0080814824	-0.0681862777	-0.00522137	-0.039502786	0.0721880562	-0.0092738788	-0.0054182219	0.0001013465	0.0146091966	-0.0207846202	-0.0076703761	0.0342766033	0.0122702157	-0.0531511494	-0.0231752317	-0.0963665199	0.0340037012	-0.0713302881	-0.0033066883	0.0237766727	0.0149134067	-0.0450474575	0.034844924	0.082494143	0.0237119231	-0.0453798541	-0.0947412111	-0.0084216937538315	0.0024119146265206	7.09249256833245e-05	5.817332165624007e-06	-0.0881448160090627	-3.614191332700079e-05	0.0077695085892715	1.306237898936437e-09	0.0458965662347594	-0.0125981286706177	0.0021064947921416	0.0001587128460014	-0.0039380030136358	2.799487752109999e-05	1.550786773540464e-05	7.837131674213895e-10	-0.0001363815588069	2.7023848999752163e-09	1.8599929582599927e-08	7.302884147614059e-18	0.0001932314830209	1.904150800008169e-09	3.733840603045637e-08	3.625790269171752e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5206.28519357041	16.15160409262444	260.8743147648825	27105405.516790483	3642.831223144531	57.98944193522129	13270219.32031668	3362.775375958402	4886.051648108788	10.209664139093547	23873500.707986604	104.23724183309278	4865.403392824699	3982.664294791221	0.574583	13.475276	0.053344036771209	0.0396264366245872	0.1031931744	0.037504717	0.0157924791	-0.0435113217	0.0420728337	-0.0481481146	-0.0096766348	0.0865654984	0.0586399413	0.0524057486	0.016264731	-0.0522608583	-0.0010469913	-0.0626832908	0.0056221573	-0.0214976959	0.0928098098	0.0180143663	-0.0566571858	-0.0052341591	-0.0531403355	0.0240143221	0.0013648121	-0.0792295222	0.0153066484	0.0904934058	0.005597849	-0.0691164171	-0.0204169192	-0.041284495	0.0656310074	-0.0104907666	0.0139975967	-0.0150660289	0.0223662676	0.0159242156	-0.0444269054	0.0259124832	0.0010254214	-0.0547574405	-0.00115137	-0.0819775351	0.0601017973	-0.0865972523	0.0539953222	0.0249912915	0.0242866951	-0.0561844214	0.0388902057	0.0813363727	0.0201130341	-0.0502969496	-0.0977337597	-0.0108697129087858	-0.0024480191549543	0.0001181506587194	5.992797783023167e-06	-0.0882215365972882	-7.672058822549843e-05	0.0077830395195866	5.886048657666489e-09	0.0078256784388202	-0.0380708877959392	6.124124302781535e-05	0.0014493924975709	-0.0039419787885528	-3.975774917000172e-06	1.55391967694002e-05	1.5806786190647722e-11	-0.0003863809585269	-0.00024999939972	1.4929024511216606e-07	6.249969986036035e-08	0.0001922384730161	-9.930100048000166e-07	3.69556305075618e-08	9.86068869632929e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5204.404125743972	-1.881067826438084	3.5384161676604977	27085822.30406088	3679.4568526204425	36.62562947591141	13538402.730295531	1341.4367345067508	4881.774248509625	-4.277399599162891	23831719.81341172	18.29614733091886	4863.356151857091	4012.212895393372	0.549917	12.896784	0.0709417551393212	0.0351167320261141	0.1222694798	0.0176872226	0.0109706697	-0.0323918594	0.052607903	-0.0937296271	-0.0240720302	0.0987026559	0.0380043114	0.0384303313	-0.0372488419	-0.0409158509	-0.0128833866	-0.0525698263	-0.0149377114	-0.0314124965	0.1156312778	-0.0086248485	-0.0471135654	-0.0161524382	-0.0447471275	0.0294665441	-0.009691254	-0.0901567481	0.0303986988	0.085655899	0.0022664937	-0.0623484949	-0.0180531019	-0.0383156757	0.0565388479	0.0010627243	0.0135695528	-0.0202942226	0.0216044661	0.0125541392	-0.0646625761	0.0187762296	-0.0178628896	-0.0673820293	0.0023290171	-0.0410508103	0.0719403928	-0.0805938234	0.0937043373	0.0094341582	0.0230975056	-0.0720049523	0.0287151298	0.0801538266	0.0164896405	-0.0550761846	-0.1002501592	-0.0107382518016549	0.0001314611071309	0.0001153100517557	1.7282022688082165e-08	-0.0675772190908787	0.0206443175064094	0.0045666805400566	0.0004261878453054	0.0155264072995606	0.0077007288607403	0.0002410693236318	5.930122498664013e-05	-0.0036000070192468	0.0003419717693059	1.296005053862623e-05	1.1694469100227605e-07	4.379285347710926e-05	0.000430173812004	1.9178140156675606e-09	1.8504950853406078e-07	0.0001150791010253	-7.715937199079999e-05	1.3243199492791204e-08	5.95356868601465e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5199.864664609824	-4.539461134148041	20.606707388440626	27038592.53025784	3663.816204427083	-15.64064819335954	13423549.179822477	244.629875908441	4876.783898646536	-4.99034986308925	23783021.194098104	24.903591756034896	4857.754693177689	4013.533294248581	0.532258	12.482651	0.0198635553859632	0.0112728393717569	0.1099649682	0.0184613797	0.0098244543	-0.0265033624	0.0657697546	-0.0648872485	-0.0629473966	0.042342012	0.0215734354	0.0430017776	-0.0540977909	-0.0228985196	-0.0195536634	-0.0504867942	-0.0163607543	-0.0462552734	0.1198141632	0.0148950065	-0.0284455896	-0.0235790391	-0.0449542584	0.0146162406	-0.0129409523	-0.1034415477	0.0242590928	0.0839245959	0.001624521	-0.065131758	-0.0172731519	-0.0360445495	0.0620357759	0.0019718224	0.0052535605	-0.0157324835	0.0218215875	0.0151498385	-0.0704470601	0.0191009378	-0.0307300031	-0.0296295391	-0.0001169569	0.0309694477	0.0580873265	-0.0217062205	0.1109906735	0.0212303265	0.0046291944	-0.0526537047	-0.0070316032	0.0789468648	0.0128461567	-0.0597044597	-0.10227815	-0.0108196645813052	-8.141277965030037e-05	0.0001170651416519	6.628040690388363e-09	-0.0675534942743496	2.372481652909708e-05	0.0045634745886745	5.628669193393181e-10	0.0128346138069872	-0.0026917934925734	0.0001647273115745	7.245752206660503e-06	-0.0035169885110823	8.301850816449987e-05	1.2369208187084894e-05	6.8920726978591315e-09	-0.0001363403025482	-0.0001801331560253	1.858867809893471e-08	3.2447953899638414e-08	0.0001932599227797	7.81808217544e-05	3.73493977528156e-08	6.1122408901932646e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5191.147044047868	-8.71762056195621	75.9969082622417	26948007.632926915	3636.320442301432	-27.4957621256508	13222826.359099284	756.016934870373	4869.754632089653	-7.029266556883158	23714510.17675863	49.410588327716006	4847.463031107247	3989.233587813377	0.551444	12.932607	0.0626778370909509	0.0311997001558818	0.0871906687	0.0306260693	0.0140014403	-0.0241990191	0.0684453791	-0.0231396669	-0.0249130534	0.0429660901	0.0136072581	0.0049646389	-0.0233371741	0.0029747946	-0.0258384782	-0.0471234913	0.0283570828	-0.0360607359	0.0787550415	-0.0240754587	0.0019762293	-0.0248613466	-0.0459113571	-0.0115699515	0.0039963858	-0.0732121234	0.0465639674	0.080809561	0.0031595466	-0.064076848	-0.0057875777	-0.0370608201	0.0696742819	0.0005118411	0.0031398702	0.001751734	0.0163212872	0.0192157468	-0.0647562866	0.0052001535	-0.0569860639	0.0046127913	-0.0172292704	0.0818728493	0.0180635205	0.0676412727	0.0668705594	0.0164572526	0.0132073164	-0.0183694615	-0.0256453185	0.0777158551	0.0091870219	-0.0641690889	-0.1038078519	-0.010684289456563	0.0001353751247421	0.0001141540411916	1.8326424398966022e-08	-0.0854123220931057	-0.0178588278187561	0.0072952647653364	0.0003189377310599	0.0261008937379898	0.0132662799310026	0.0006812566539218	0.0001759941832077	-0.00381302347566	-0.0002960349645776	1.4539148025934267e-05	8.763670025252007e-08	0.0001239942711501	0.0002603345736983	1.5374579278044522e-08	6.77740902626756e-08	0.0002652374688327	7.197754605300002e-05	7.035091487277753e-08	5.1807671358117395e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5192.647523473008	1.500479425139929	2.2514385052682515	26963588.30303036	3609.808839518229	-26.511602783203216	13030719.857863942	702.8650821343485	4866.661768495647	-3.0928635940053937	23684396.76893718	9.56580521112396	4843.049338630347	3933.4033044099806	0.569364	13.352864	0.0861572774399775	0.0505041660012922	0.0656001913	0.0440792091	0.0279252884	-0.0147276803	0.0591317614	-0.0007810061	-0.0218475326	0.0488568092	-0.0027586423	0.0654363015	-0.0134256716	0.0098937598	-0.0067741639	-0.0308005211	0.0121812062	-0.0277823558	0.068782079	-0.0252515917	0.0092533587	-0.0098648194	-0.0251309949	0.0066828086	-0.0058499022	-0.0633622893	0.0482888761	0.0765644225	0.0037381673	-0.0569651231	0.0148508888	-0.0377585205	0.057774709	-0.0085224533	-0.0060836116	0.0131138645	0.017312937	0.0246581139	-0.0279314417	-0.0261375426	-0.0467882478	0.0104207202	-0.0232322982	0.0254039507	0.0102307767	0.0695647998	-0.0252871691	0.0058650089	0.0801280278	0.0545827237	0.0191678582	0.0764611723	0.0055166942	-0.0684578352	-0.1048318124	-0.0105950955573206	8.919389924240059e-05	0.0001122560498687	7.955551662063511e-09	-0.1164022833960132	-0.0309899613029075	0.0135494915798057	0.0009603777015557	0.0517038719331424	0.0256029781951526	0.0026732903728787	0.0006555124924614	-0.0043030315909993	-0.0004900081153393	1.851608087313797e-05	2.40107953098373e-07	0.0001530822231787	2.9087952028599985e-05	2.3434167053333317e-08	8.461089532181338e-10	0.0001948306553471	-7.040681348560002e-05	3.795898426298046e-08	4.9571193851960695e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
