global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
2281.019491521988	-5.142046728418336	26.44064455723771	5203049.9207032295	2720.1821793265963	9.958257260529535	7399391.088725991	99.1668876668892	2439.143168890654	7.425906508716253	55.1440874761944	5949419.398345942	2430.129344940185	1799.57858538352	1.220083	33.107655	0.1411255638578652	0.0770428118532921	-0.0708448084	-0.0725687697	-0.0445871237	0.0052103529	-0.0190819916	0.0467426467	0.0151916876	-0.0163089052	-0.0088287269	0.0055199347	-0.0344432548	0.0032989562	-0.0459364001	-0.0174300531	0.0325916193	-0.007705898	-0.0572588783	0.0227685092	0.0980108764	-0.0065862417	0.035691715	0.0188359964	-0.0325995691	-0.0069694613	0.0290175633	-0.0150886589	0.0214740204	-0.0510668631	0.0371526484	-0.0088901789	-0.0006530948	-0.1104715296	0.0208838141	-0.0111183612	-0.0232441226	0.0346546023	0.0253308176	-0.0518613847	-0.0347696541	-0.0701106535	-0.0263222982	0.063378565	0.0256797914	0.0080533652	0.0748185486	-0.0687701053	0.0298168125	-0.0614828371	-0.0277366013	-0.115563286	-0.031531953	-0.0188073195	-0.0490319395	-0.0373359384	-0.0113264416	-0.0683192044	0.0162588993	-0.0452378077	0.070971611	0.041388166	0.0008593105	-0.0398967962	-0.0701018962	-0.0817680248	-0.0718099868	-0.04286126	0.0	0.0221111722651414	0.0084565091916033	0.0004889039389387	7.15125477076711e-05	-0.0273250880684798	-0.0563684670025848	0.0007466604379501	0.0031774040722215	0.0168638408709895	0.037038425059407	0.000284389128922	0.0013718449308813	-0.0032869106639422	-0.0006311122084626	1.0803781712736954e-05	3.983026196706663e-07	-0.0008558025119485	0.0001500628750876	7.323979394573624e-07	2.2518866479556678e-08	0.0013990986424057	-4.068168535100022e-06	1.9574770111814726e-06	1.654999522997786e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2279.365348224469	-1.6541432975191128	2.736190048727404	5195506.390686455	2696.799933657439	-23.382245669157328	7272729.882174767	546.7294125328266	2430.694557987042	-8.448610903612007	71.3790262006317	5908276.034227822	2420.669483593532	1896.1427356962524	1.356043	36.797009	0.1817864621876398	0.1087746046081786	0.0684827682	-0.0260131316	0.0226970226	0.0804488597	-0.0760389896	0.0153600208	0.0343836424	0.0590309411	0.0506626911	-0.0124171533	-0.0310701827	-0.0047939787	0.0205320948	0.0118951782	-0.0343114222	-0.0156081036	-0.0380125814	0.0275876788	-0.0018938557	0.0403961185	0.0220288925	-0.007386235	-0.0168431864	0.0135232399	0.0396854883	-0.0078483795	0.0077873232	0.0324739153	-0.0061331607	0.01924152	0.0577660674	-0.0635978424	-0.0590726608	0.0172378539	0.0399829554	-0.0511533209	-0.0228621382	-0.0353110811	-0.021994972	-0.0451657646	0.0072322064	-0.0481134678	-0.0762900314	0.0025762015	0.0055596992	-0.040517795	0.0001552138	-0.0511219565	-0.025259948	0.0045449381	-0.0428125569	-0.0679651195	0.0667461588	-0.0128077031	0.0028811125	0.0866928129	-0.0801671505	0.0344700513	0.0705406473	0.0398967962	-0.0017185261	-0.04286126	-0.0722173063	-0.0817138611	-0.0687394071	-0.0368618709	0.0	0.0221694086164205	5.823635127909926e-05	0.0004914826784018	3.3914726103026463e-09	-0.0425355060775416	-0.0152104180090618	0.0018092692772725	0.0002313568160103	-0.0882062295057295	-0.105070070376719	0.0077803389236174	0.0110397196889686	-0.0028647626437334	0.0004221480202087	8.20686500493038e-06	1.7820895096620917e-07	-0.0005178337412259	0.0003379687707226	2.681517835520124e-07	1.1422288998374537e-07	0.0009302606843255	-0.0004688379580801	8.653849408017476e-07	2.1980903093681125e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2285.7553384144144	6.389990189945365	40.83197462759801	5224677.467089994	2713.8209621263586	17.021028468919667	7364824.214476434	289.7154101397738	2421.0563784926685	-9.638179494373617	92.89450396576407	5861513.987840035	2414.024373326982	1858.060905158864	1.35776	36.843624	0.3590270297329045	0.1990487952898532	-0.0117443035	-0.0241366871	0.0629232267	0.0646529288	-0.029912252	0.0200664415	-0.0075005496	0.037076893	0.0458595849	-0.053801189	-0.0159207806	-0.0093184768	0.0743128669	-0.0032593949	-0.0624204719	0.015575107	0.0487244857	0.0165050483	-0.0334293884	0.0474122063	-0.0080671798	0.0160077309	-0.1171491349	0.0349592867	0.0070734266	-0.0277756955	0.0465511204	0.0456080266	0.0584863588	0.0767443522	-0.0765163142	0.0652968966	-0.0444311368	-0.0017309824	-0.0231085962	-0.052112419	-0.017430348	-0.0706263543	-0.0289376539	0.0521580509	-0.0641504281	0.0248744118	-0.0371422335	0.0447751949	0.0202307322	-0.015327304	-0.0920484252	0.041510575	0.0033664034	-0.0273648565	-0.0132574279	-0.1192144608	-0.0790852014	0.0993097875	0.1100630533	0.0991467334	-0.0927740322	0.0457887823	0.0701018962	0.038387809	-0.0042946552	-0.0457500268	-0.0741334478	-0.0813350502	-0.0652971523	-0.030602191	0.0	0.0528888222894892	0.0307194136730687	0.0027972275231691	0.0009436823764171	0.0375241934712136	0.0800596995487551	0.001408065095665	0.0064095554918369	0.0706318527896812	0.1588380822954107	0.0049888586285031	0.0252295363872836	-0.0035356002175973	-0.0006708375738638	1.2500468898674074e-05	4.5002305050760297e-07	0.0001370392204127	0.0006548729616385	1.8779747931320573e-08	4.288585958853112e-07	0.0013927468331364	0.0004624861488108	1.939743741211471e-06	2.138934378419379e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2289.830879259555	4.075540845140495	16.610033180408497	5243325.455610586	2740.9570015285326	27.136039402173992	7512845.284228284	736.3646344363394	2436.970522980192	15.914144487523572	253.25999476977688	5938825.329874351	2424.276265008109	1808.962958958797	1.802639	48.915676	0.3630518536456418	0.1678217915971197	-0.1722654435	0.0494275597	0.0316936706	0.0169206908	-0.0173721446	-0.0426138453	-0.0106768107	0.0348245256	0.043877281	-0.0213682163	0.0936858141	-0.024039224	0.0138899176	-0.000951882	0.0406171662	0.0643319017	-0.0063493873	0.0681125817	0.0416261607	-0.0643246644	-0.059565498	-0.00334715	-0.0666905354	0.0349050094	-0.078649237	0.0092513833	-0.042707468	0.0379502134	-0.0267270942	-0.0220826482	0.0086049838	0.0078552442	0.0694262007	-0.0240953654	-0.1215519088	0.0460256895	-0.0003307457	-0.0660231632	0.0767339995	0.0424218261	-0.0499478302	0.0182041901	0.0373180641	-0.0896406772	0.1384760995	-0.0122073671	0.0469702705	-0.0728304379	-0.0351074626	-0.0827981662	0.0503453367	0.1218137412	-0.0224818637	-0.0895097985	-0.0135283226	-0.1525640772	0.2141832969	0.1089472638	0.0696554061	0.0368618709	-0.0068665177	-0.0485579949	-0.0758450336	-0.080633097	-0.0615018347	-0.0241264213	0.0	0.0012495101138796	-0.0516393121756095	1.5612755246874112e-06	0.00266661856197	-0.0527880924307879	-0.0903122859020015	0.0027865827024814	0.0081563089848448	0.126155093967192	0.0555232411775107	0.015915107733871	0.003082830310856	-0.002440068646629	0.0010955315709682	5.95393500026188e-06	1.200189422988271e-06	-0.0020731974016952	-0.0022102366221079	4.298147466395728e-06	4.885145925706939e-06	0.0013869747384022	-5.772094734199894e-06	1.923698924965851e-06	3.331707762057814e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2294.08881639362	4.257937134065287	18.13002863765211	5262843.497502281	2785.751869268003	44.79486773947019	7760413.477130172	2006.5801757966276	2429.556531308302	-7.413991671890017	54.96727251085453	5902744.938822828	2440.099593435015	1946.6521118252265	2.181065	59.184475	0.536539954552678	0.3502945561742482	0.0925235972	0.0298083259	0.1355730012	0.031646542	0.0389377439	-0.030693755	-0.0944991793	-0.0424745886	0.169265608	-0.038821587	0.0569270342	-0.0334579089	-0.0240412429	-0.0658108338	-0.1088250865	-0.066982636	-0.0249402214	0.0139076997	0.004900195	-0.1325591052	-0.0770444368	-0.0945729142	-0.0364303477	0.0281348861	-0.0132780155	0.0966328778	0.1628111719	0.0880224206	-0.0709142562	-0.0092716888	0.080401581	-0.0401995703	0.0804452191	-0.0771864256	0.0423234037	-0.1559738521	-0.0778875486	0.0100872996	0.1080398644	-0.0061188441	-0.145387244	-0.0687241408	-0.069202139	-0.0018622065	0.0597826151	0.0114918877	-0.0147183073	-0.0802265064	-0.0530703703	-0.0232847185	0.0174713257	-0.0677913102	0.1168925631	-0.0695704498	-0.001091702	-0.0900077351	0.0337113119	0.0284182672	0.0692012264	0.0353196557	-0.0094315583	-0.0512802051	-0.0773473408	-0.0796107903	-0.0573739757	-0.0174802889	0.0	0.0583268051677521	0.0570772950538725	0.0034020162010769	0.0032578176106668	0.0417713381511077	0.0945594305818956	0.0017448446909341	0.0089414859119723	-0.1910947174154529	-0.3172498113826448	0.0365171910240917	0.1006474428223237	-0.0019249641248433	0.0005151045217857	3.705486881933732e-06	2.653326683640748e-07	-0.0026761144571481	-0.0006029170554529	7.16158858775707e-06	3.6350897575599553e-07	0.0011519279649555	-0.0002350467734467	1.3269380364465194e-06	5.52469857077044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2292.253209559125	-1.8356068344951384	3.369452450845261	5254424.77673411	2757.3879352072013	-28.363934060801512	7603188.225226233	804.5127554054961	2443.0193918712102	13.46286056290819	181.24861453630865	5968343.7490587775	2433.0885196413315	1886.807784102556	1.659113	45.021011	0.2428521477260698	0.1392338172260705	0.0909462416	-0.0719628881	0.0394986864	-0.1661399889	0.0080388147	0.0286824315	-0.0339773736	-0.1541176146	0.0288642027	0.0210442519	-0.0088865295	0.0117936385	-0.1585934754	0.0030414768	-0.0698443771	-0.0986736733	-0.0160361698	0.0169250657	0.0562966131	0.0117200032	-0.0774351254	-0.0873196224	0.0046955001	-0.0279080024	0.0715695058	0.149145057	0.0170560042	-0.0611309061	-0.0834337601	-0.0599566215	-0.0252002718	-0.0058120727	-0.0364571831	-0.0514242977	0.0698209944	-0.1107807302	0.0421869073	0.1229633223	0.0126922893	-0.0894700898	-0.0965351886	0.0677551559	-0.015056009	-0.0048258041	0.0298407668	-0.0557321447	-0.0106920309	0.0652787386	-0.0290722736	-0.0040259974	0.0493464472	-0.0773220346	-0.0474665195	-0.0343253463	-0.1176558198	0.0283793	-0.0089104477	0.0524015388	0.0687394071	0.0337618442	-0.0119872288	-0.0539118497	-0.0786362243	-0.0782721918	-0.0529358947	-0.0107107238	0.0	0.0302571961168069	-0.0280696090509452	0.0009154979168509	0.0007879029522729	0.0629064629359561	0.0211351247848484	0.0039572230791128	0.0004466934996711	-0.2562307601418041	-0.0651360427263512	0.0656542024428467	0.004242704062049	0.0003060148072427	0.0022309789320859	9.364506225178685e-08	4.977266995411588e-06	-0.0024308118184406	0.0002453026387074	5.908846096670497e-06	6.01733845568622e-08	0.0012458738174405	9.394585248500014e-05	1.5522015689837643e-06	8.825823199133407e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2275.439509609375	-16.813699949750117	282.70050600022705	5177624.961891352	2706.752705184273	-50.63523002292823	7326510.20702238	2563.926519474852	2424.7284917119723	-18.290900159237932	334.5570286352103	5879308.258519816	2416.3761346680776	1863.0980593730949	1.431737	38.851025	0.2859799876284899	0.1377912482441116	0.1193632039	-0.059464483	0.123635135	-0.1095674694	-0.0725259401	0.0294562068	-0.006932888	-0.2017860344	0.038301678	-0.0201422277	-0.0516411105	-0.009615678	-0.0762890708	0.0710814327	-0.1291272425	-0.1382328102	-0.0086361734	-0.0036688118	-0.0481393994	0.0014996087	-0.0907640234	-0.0511546213	0.079664578	0.0023975013	0.1221951389	0.1298256064	-0.0077293943	-7.61176e-05	-0.0661929477	0.0139461886	-0.0467999042	-0.0192775165	-0.0891266079	-0.0169885042	0.0790189797	-0.1918555452	0.0505575445	0.1089455465	0.0157248394	-0.0934580668	-0.1087168973	0.0569003182	0.0127557365	-0.006960841	-0.0015097971	-0.0852225775	0.0715595498	0.0708974518	0.0006192449	0.0608371319	-0.0351380352	0.095056688	0.0831279386	-0.0414312254	-0.0558957135	0.1517476106	0.0738139953	0.0228481981	0.0682699992	0.0321891245	-0.0145309901	-0.056448281	-0.0797081275	-0.0766226198	-0.0482115885	-0.0038655276	0.0	0.051918239469785	0.0216610433529781	0.0026955035896419	0.0004692007991395	0.1125625875156686	0.0496561245797124	0.0126703361082225	0.0024657307082759	-0.3701219746321484	-0.1138912144903442	0.1369902761056007	0.0129712087380856	0.0014010430269817	0.0010950282197389	1.962921563454044e-06	1.1990868020247633e-06	-0.0018923629453779	0.0005384488730627	3.5810375170393207e-06	2.899271889024919e-07	0.0016278288287479	0.0003819550113073	2.64982669570276e-06	1.45889630662836e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2305.204628219988	29.76511861061317	885.9622859038706	5313968.377966854	2752.2584791100544	45.50577392578134	7574926.735833189	2070.775460584321	2435.716980208212	10.988488496239825	120.74687943199496	5932717.207674612	2432.6021396773203	1944.541690936668	1.599707	43.408981	0.4896199824178504	0.2344017752131392	0.0986913307	-0.0161383659	0.0649460909	-0.0603851214	0.0008766867	0.0115564046	0.0164705415	-0.0672611061	0.0360777261	0.0015009775	0.0035658021	-0.0030371665	-0.05594048	0.0127323301	-0.0665881281	-0.0685233972	0.0933865281	0.0229233144	-0.0077816811	-0.0138005636	-0.0172125037	0.1143525381	0.0510331452	-0.0131448395	0.0390400742	0.0874378462	0.0362046539	0.0071782734	-0.0367407878	-0.0038147315	-0.0309254668	0.0267212723	-0.074204976	0.0573860678	0.0626913236	-0.1034252023	0.0230411784	0.0514068399	-0.0025457823	-0.0236210167	-0.0143053803	-0.001609899	-0.0103224811	0.0225700943	-0.0583117944	0.0106138279	0.0246887996	-0.0204168066	0.0323765095	0.0436221467	-0.0027683988	-0.0841123773	0.067439582	0.0356521813	-0.0572338313	0.0375417114	-0.0364494954	-0.0259029527	0.0677930546	0.030602191	-0.0170603149	-0.0588850194	-0.0805600928	-0.0746686278	-0.0432266015	0.0030069641	0.0	-0.0120298071817472	-0.0639480466515322	0.00014471626083	0.0040893526705465	0.0406030276082987	-0.0719595599073699	0.0016486058509602	0.0051781782620623	-0.2457018083701001	0.1244201662620483	0.0603693786363373	0.0154803777726757	-0.0006421642718707	-0.0020432072988524	4.1237495206722635e-07	4.17469606608372e-06	-0.0002648168275583	0.0016275461178196	7.01279521580424e-08	2.648906365629651e-06	0.0025429196040139	0.000915090775266	6.46644011247821e-06	8.373911269769289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2285.63519362984	-19.56943459014792	382.9627701780779	5224128.238359317	2736.2602464758834	-15.998232634171018	7487120.136444262	255.94344741705453	2426.135964009299	-9.581016198912948	91.79587140383232	5886135.715859331	2424.507773126875	1909.68778488953	1.082142	29.364557	0.0876473110044405	0.0453462799976339	0.071076854	-0.0264522509	0.0279322988	-0.0085246947	-0.0258149994	0.0432784938	0.0071136836	-0.1104512938	0.0242694209	-0.0143391173	-0.0699867763	0.0031542763	-0.0230512662	0.1177152131	-0.0433873482	-0.063634703	0.0496471157	0.0360542382	-0.0351617314	0.0008164436	-0.0804669009	0.0291521286	-0.1100826252	-0.0013802315	0.0852025284	0.0481641127	0.0458205387	-0.0059500046	0.1016961554	0.0590216372	-0.0195802245	-0.0228714702	-0.0205822903	-0.036502013	0.0561704418	-0.0654880314	0.0051177021	-0.0072768448	-0.0163970765	-0.0449652772	-0.0256967007	0.0307735107	-0.0173251753	0.0313470566	-0.0273148948	0.0391441628	0.0411775949	-0.0867926194	0.0019540201	0.0535457327	0.0103871704	-0.0703411051	0.0132116298	0.0046213602	-0.0840661132	-0.0286832058	0.0559884298	-0.0892463454	0.0673086259	0.0290017444	-0.0195726905	-0.0612177614	-0.0811897694	-0.0724179791	-0.0380078875	0.0098582228	0.0	0.0039674767606641	0.0159972839424113	1.5740871846409698e-05	0.0002559130935341	0.0435639001914154	0.0029608725831166	0.0018978133998876	8.766766453452142e-06	-0.2305175470261176	0.0151842613439825	0.0531383394869383	0.0002305617925623	-0.0012648564072593	-0.0006226921353886	1.5998617309849043e-06	3.877454954748146e-07	-0.0001309105463669	0.0001339062811914	1.7137571150080275e-08	1.7930892142510288e-08	0.0022294201578953	-0.0003134994461186	4.970314240429904e-06	9.8281902716669e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2292.6639807752604	7.02878714542021	49.40384873562439	5256308.128744263	2742.7337136973506	6.473467221467217	7522588.22425206	41.90577786741049	2436.662663474012	10.526699464712692	110.81140162038248	5937324.935568266	2424.1602604729787	1895.085065642878	1.081431	29.345251	0.1684344840795669	0.0899583583612067	0.0661896113	-0.0416443643	0.025478328	-0.0099976593	-0.0176671842	0.0380573566	0.0509067561	-0.0692113307	0.0611230199	0.0075734165	-0.0151996099	0.0110164222	-0.060100142	0.0209406064	-0.0185171577	-0.0329773775	0.0291860437	0.0217668291	0.0417194416	-0.0239183038	-0.0345004027	0.0214242703	0.0398767599	-0.0117113613	0.0636738052	0.0762287542	-0.0327842498	-0.0153637495	-0.0776044207	-0.0234703647	-0.0489746958	0.0109966964	-0.0396424581	0.0649887418	0.0608304806	-0.0789370994	0.0112260165	-0.0066140993	-0.0168718181	-0.0756041265	-0.0363138356	0.0287638496	-0.0206272924	-0.0283480424	0.0002430571	-0.0463111957	-0.0273447442	0.0399171439	-0.0267445518	0.0162986411	0.0080644888	-0.0470289512	0.0509836324	-0.0785873893	0.0125216983	-0.0187928338	-0.030850981	0.0226778852	0.0668167667	0.0273884914	-0.0220656209	-0.0634423872	-0.0815954198	-0.0698796155	-0.0325836642	0.0166398702	0.0	0.0049126637158991	0.000945186955235	2.413426478551155e-05	8.933783803464103e-07	0.0241041068629641	-0.0194597933284513	0.0005810079676611	0.000378683556386	-0.2252371698888069	0.0052803771373106	0.0507317826995192	2.7882382712233474e-05	-0.001726869433648	-0.0004620130263886	2.982078040867764e-06	2.134560365528455e-07	-0.001281854759789	-0.0011509442134221	1.643151625193715e-06	1.3246725824098164e-06	0.0009873948645347	-0.0012420252933605	9.749486185094987e-07	1.542626829347484e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2291.665492344451	-0.998488430809175	0.9969791464597688	5251730.728802335	2757.541849949049	14.808136251698215	7604037.054220422	219.28089924885887	2437.8995170023904	1.2368535283785604	1.5298066506624943	5943354.055000489	2435.343431745257	1880.0841673812424	0.844686	22.92104	0.0791670991650144	0.0402800172193712	0.0433334935	-0.0457349413	0.059979922	0.0307636095	0.0007859088	0.0554491817	0.0105047331	-0.1103856909	0.0334876398	0.0044053606	-0.0207744198	-0.0158931695	-0.1056646832	0.0046611242	-0.027292196	-0.0184072478	0.0067000867	0.0483530522	0.0437608424	-0.0413198292	-0.0014603091	0.017976908	-0.0582339624	-0.0159712573	0.0564533334	0.0617932956	0.0384218805	-0.0319061363	-0.0004689167	-0.0148794455	-0.0529139818	-0.0856011261	0.0349533953	0.0615726835	0.0417663433	-0.0485676569	-0.0057546	-0.0338027789	-0.0401339854	-0.0372448912	-0.0338270297	0.0253907533	-0.0138507251	-0.0326271115	-0.0207428414	-0.0362515009	-0.0232402234	-0.0266518447	0.0177306749	0.1077982065	0.0198353079	-0.0279207918	0.0122663281	-0.0475291151	0.0701047858	-0.0579807286	0.1025591814	0.0073399389	0.0663175311	0.0257631445	-0.0245366292	-0.0655549679	-0.0817759247	-0.0670636218	-0.0269832606	0.0233040192	0.0	-0.006532763582399	-0.011445427298298	4.267700002351862e-05	0.0001309978060406	0.0262115458659195	0.0021074390029553	0.0006870451366812	4.441299151177646e-06	-0.2069340580931609	0.018303111795646	0.0428217043989036	0.0003350039014039	-0.001564009379944	0.0001628600537039	2.4461253405528154e-06	2.6523397092469746e-08	-0.0007769911341803	0.0005048636256087	6.03715222594789e-07	2.548872804627616e-07	0.0012658936065843	0.0002784987420496	1.6024866231910068e-06	7.756154932320965e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
