global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
962.6728056779992	-2.4944382316143674	6.222222091339413	926738.9307919508	942.8866882109608	-3.5534335322856805	889035.3068054335	12.626889868372288	885.3189967475826	-0.6407257579586485	783789.7260021461	0.4105294969116846	985.748641662867	712.8792193491482	0.8826089999999999	24.348951	0.0822007359450772	0.0509753572741477	0.065537733	0.0564114626	0.0318452005	-0.0659283788	0.0220898502	0.0357190498	0.0609262661	-0.0342622016	0.0837660784	-0.0331473852	0.0829966876	-0.0788795602	0.0781908598	-0.0703253432	0.0367113306	-0.0127393517	0.0066735056	-0.0612996205	-0.0785941612	-0.0187003826	-0.0692471134	0.0117226546	0.0281682396	-0.0640346361	0.0214558659	-0.0127825964	0.0308454039	-0.0657155554	0.0535304202	-0.0314244727	0.0433351119	-0.00284436	-0.031413102	0.0827193528	0.0430161868	0.1020287214	0.0634295322	-0.0583409712	-0.0579573459	-0.103148396	0.0402398182	-0.0228926685	-0.0949750734	0.0202018844	0.0615480885	-0.1346163627	0.0718486508	0.1075962493	-0.0907799247	-0.1928896687	0.0376640375	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.1597202864059141	-5.713039249150009e-05	0.0255105698895872	3.26388174623285e-09	-0.020899662052372	-0.0435006150169811	0.0018923035068556	0.0004367958739033	-0.0281212495901002	-0.0166956725412745	0.0002787454816054	0.0007908046785087	0.0027172486596284	0.0003979951535722	7.383440278252335e-06	1.5840014226695908e-07	0.0017379045580943	4.005878485480001e-05	3.020312253044944e-06	1.6047062440431543e-09	0.0002941404906597	-8.924214595999714e-07	8.651862824552909e-08	7.964160615545435e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.2506187219354	-7.422186956063797	55.08885921076357	912503.7445686404	937.1194768978072	-5.7672113131535525	878192.9139812198	33.26072633056632	882.6789712526793	-2.640025494903284	779122.1662916882	6.96973461373933	980.63537264096	694.0167993116147	0.970148	26.763939	0.3641643367108123	0.2243031662039601	0.0617628518	0.0784390093	0.0451889217	-0.0263601487	-0.0387379503	0.056012002	0.0238267596	-0.105173149	0.0352889093	0.0347344065	0.0566559355	-0.0963679056	-0.0219942918	-0.1276012441	-0.0261367119	0.0234177912	-0.0701163765	-0.0192375001	-0.0382183723	0.0055380653	-0.0168710728	-0.0286376123	0.0881989518	-0.0753144144	-0.0238373963	0.0729865951	0.0766840939	-0.0609805693	0.0742535912	-0.0012820347	0.0656404483	-0.0266835716	-0.096524672	0.1044931532	0.0866778408	0.1086625297	0.0136455516	-0.0046368694	-0.0622323073	-0.0515596598	-0.0964273365	-0.026725875	-0.1434148958	-0.1044841509	0.0124271367	0.0009128624	0.0441144607	-0.1900431256	-0.007109444	-0.0285880003	0.0031823181	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.176386953762389	0.0166666673564749	0.0311123574575751	0.0002777778007713	0.1325108583083789	0.1534105203607509	0.0235347877573563	0.0175591275696232	0.1311082699920263	0.1592295195821265	0.0253540399063548	0.017189378460302	0.0022287187802636	-0.0004885298793647	4.967187401499669e-06	2.386614430321859e-07	0.0019458344159846	0.0002079298578903	3.7862715744301298e-06	4.3234825802280435e-08	0.0002948333416338	6.928509740999965e-07	8.692669933895303e-08	4.80042472311314e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.6648514569414	3.414232735005953	11.656985168786232	919038.2974189596	941.58445926457	4.464982366762797	886581.2939285527	19.93606753550271	882.8905813762757	0.2116101235964151	779495.7786829381	0.0447788444084901	983.569736680004	677.2084894215019	1.06562	29.397774	0.0792546098297527	0.0440992567304417	0.0487375274	0.0458520824	0.1139224198	-0.0436924166	0.0190719845	0.0339300972	0.0825533413	-0.0460020411	0.0322754525	0.0532714801	-0.0919534819	-0.0883193117	0.1130463011	-0.0883856914	-0.1541314249	0.0200092622	-0.0324509623	0.1373008751	-0.058566083	0.007319029	-0.0496127607	0.0157060143	0.0429063622	-0.2039519205	0.0045444644	0.0684749827	-0.0035480242	-0.0579768285	0.0896923695	0.0141535042	0.0656567999	-0.0396860783	-0.1351918831	0.0975336157	0.0962446786	0.0407676194	0.1031547678	0.0167883359	-0.0119467161	0.0262324256	0.0766340124	0.0480934868	-0.0987042948	-0.0381726127	0.021476906	-0.127749219	0.1060439378	-0.0547893945	0.1549174115	0.0122607025	0.0749001541	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.1549151777663411	-0.0214717759960479	0.023998712302377	0.0004610371644244	0.1012556177317094	-0.0312552405766694	0.0009768900635054	0.01025270012223	0.109735636041421	-0.0213726339506052	0.0004567894819865	0.0120419098174152	0.0022572077151836	2.848893492000005e-05	5.094986669484368e-06	8.116194128759981e-10	0.0020203344696623	7.450005367769979e-05	4.081751369305647e-06	5.550257997980149e-09	0.0002947231441029	-1.101975309e-07	8.686173166989876e-08	1.2143495816456452e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.0675648678082	2.402713410866795	5.773031734759149	923650.8642409388	942.1878271304104	0.6033678658403687	887717.901592724	0.3640527815287612	882.5211852884627	-0.3693960878130156	778843.642482953	0.1364534696915611	984.5221348101192	684.2785700918402	0.987289	27.236811	0.1600385050856857	0.1032834147148687	0.0323757859	0.0889402134	0.0713359182	0.0242419686	0.0297520436	0.0440848534	0.0116425951	-0.0993104122	0.0283606694	0.1107400879	-0.0916067296	-0.0350807982	-0.0454163518	0.0158383449	-0.0440672844	0.0451056183	0.007689654	0.0024611756	0.0572234086	0.027318034	-0.0663077311	0.0129241403	0.0932578858	-0.0167401037	0.0309827084	0.078616803	-0.0367462708	-0.058393501	0.1079371244	-0.0217189154	0.022837214	-0.0249301111	-0.0907621381	-0.0134945399	0.0872385472	0.0773414847	-0.0135919437	-0.0380692825	0.0454962314	-0.0471329707	0.0791888471	0.0373221468	-0.0926176321	0.104193137	-0.0490666658	-0.0878946885	0.0444009913	-0.1360005445	0.0516243274	0.0611334252	0.0664925061	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.1538893802325276	-0.0010257975338134	0.0236819413483514	1.0522605803778347e-06	0.0422998677401551	-0.0589557499915542	0.0034757804570666	0.0017892788108346	0.133332374158769	0.023596738117348	0.0005568060497787	0.0177775219988139	0.0008057107047908	-0.0014514970103928	6.491697398144877e-07	2.1068435711792365e-06	0.0019456207753858	-7.471369427649991e-05	3.785440201612841e-06	5.5821361124422964e-09	0.000297716828293	2.993684190099992e-06	8.863530984884366e-08	8.962145030054643e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
968.6498657427746	7.5823008749664496	57.49128655851699	938282.5624034952	948.8908087922216	6.702981661811236	900393.7670103564	44.92996315857772	886.3848655266587	3.863680238196025	785678.1298347128	14.928024983026493	989.8717855017712	703.1840916436563	0.938839	25.900187	0.1369868988934547	0.0669884580439186	0.0228216206	0.1188021699	0.049933143	-0.0974229103	0.096610151	0.0417552936	0.0371849672	-0.1202309626	0.1018410964	0.0101982958	-0.1118620457	-0.0884965188	-0.0075302783	0.0188463759	-0.0936550118	-0.0254811954	0.1177271412	0.0323538907	-0.0100337506	-0.0486534672	-0.1179742214	0.1010850866	0.0917084747	-0.0723905358	-0.0330727164	0.0571372638	-0.0510789439	-0.051408476	0.1214718454	-0.0319927313	0.0339950531	-0.0623482113	-0.0989177386	0.0182196665	0.0472600935	-0.0654616096	-0.0191924355	-0.04031861	0.0656511691	-0.0393926862	0.0536971322	-0.0818650999	0.0016136067	0.091356732	-0.0004626932	-0.1497346857	0.0950490997	0.0320930102	0.0117125673	0.0858119605	0.0593040607	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.1493609769978547	-0.0045284032346729	0.0223087014497536	2.050643585579604e-05	0.0837047917421216	0.0414049240019665	0.0017143677316086	0.0070064921605919	0.0944465724874987	-0.0388858016712703	0.0015121055716173	0.0089201550546363	0.0003571223212722	-0.0004485883835186	1.2753635235084445e-07	2.0123153782783052e-07	0.0025400549797791	0.0005944342043932	6.451879300300603e-06	3.5335202335269536e-07	0.000298049640092	3.3281179900000735e-07	8.883358795897074e-08	1.1076369355362129e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.6491707607236	-7.000694982051073	49.00973023171507	924769.1276247872	941.6356225637444	-7.255186228477214	886677.6456810104	52.63772720988543	883.4781275784143	-2.9067379482444267	780533.6019094608	8.44912549976422	984.091649236634	713.898040116412	1.044233	28.807743	0.3014083524611042	0.1899733905051234	0.0361004216	0.0462845814	0.0551950142	-0.0379105182	0.019093463	0.0473373805	-0.0160601844	-0.0901076508	0.0484275989	0.0100221943	0.0671947583	-0.0665258817	-0.0726301018	-0.1246161827	0.0312096759	0.0271219068	0.0626491706	-0.1326763399	-0.0055076398	-0.024166021	-0.0498502473	0.0002881752	0.0415939523	0.0417100467	0.0266628133	0.0773279175	0.0309539482	-0.043126651	0.0770940821	0.0040696364	0.0180717595	0.0095942145	0.0359095246	0.0392172443	-0.0235821605	0.0627140337	0.0253675165	-0.0685655104	-0.0218322497	-0.106807792	0.0367339727	-0.0400474663	-0.0196757248	0.1520596246	-0.0074924289	-0.018285802	-0.0554760297	-0.0298396529	-0.1651204782	-0.1066945599	-0.0306458056	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.1623485402358397	0.012987563237985	0.026357048516708	0.0001686767988606	0.0737736488119225	-0.0099311429301991	9.86275999000436e-05	0.0054425512590248	0.0207703484054135	-0.0736762240820852	0.0054281859949936	0.0004314073728822	0.0035018943710151	0.0031447720497429	1.2263264185747242e-05	9.88959124484416e-06	0.0019316294237348	-0.0006084255560442	3.731192230638036e-06	3.701816572478153e-07	0.0006411204785215	0.0003430708384295	4.1103546797963725e-07	1.176976001807201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
962.7080152151864	1.0588444544628146	1.1211515787466555	926806.7225595636	941.5221389791968	-0.1134835845475663	886463.938187962	0.0128785239617646	887.7612943106672	4.28316673225288	788120.115676151	18.345517256277816	986.5036379182984	697.0241486632708	0.929345	25.638273	0.189856610212932	0.0973566330068855	0.0404938382	0.056444523	0.0248876798	-0.0136183142	0.038372047	0.0420576454	0.056666737	-0.0278378963	0.1317152746	-0.0971844745	0.0669175641	-0.0909580046	0.0414403702	-0.0186445718	-0.0525064213	0.0311178423	0.0859473497	-0.1706825863	0.0196136562	-0.098294605	-0.0826445525	0.0532713694	0.0118200843	-0.0423438318	-0.0368011275	-0.0101644136	0.122742299	-0.0404269076	0.0724438085	0.0058330497	0.0303121842	0.0192116732	0.046728902	0.1017256492	-0.1361267164	-0.2149321253	0.0781178807	-0.0222826332	-0.0446134675	-0.0986940992	-0.0316606006	0.058433701	0.0257313216	0.0640230594	0.0390460797	0.0416181251	0.0030961712	0.111733282	-0.110794229	-0.0551704445	-0.0186497215	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.1443873335814203	-0.0179612066544193	0.0208477020987523	0.0003226049444827	-0.0030395917264058	-0.0768132405383283	0.005900273921999	9.239117863234591e-06	0.0172898195584991	-0.0034805288469144	1.211408105420328e-05	0.0002989378603654	0.0044203170494103	0.0009184226783951	1.9539202817307376e-05	8.435002161906125e-07	0.0013661563124178	-0.000565473111317	1.8663830699590015e-06	3.197598396225283e-07	0.0002929835847683	-0.0003481368937532	8.583938094368365e-08	1.2119929679212688e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.279415432744	-6.428599782442348	41.3268951628178	914470.3203803906	935.1310143450644	-6.391124634132439	874470.013990029	40.8464740890145	884.8223307989392	-2.938963511727934	782910.5570804675	8.63750652326819	981.4785348157344	692.6051545235717	0.8989709999999999	24.800331	0.1487475529671902	0.0625991630980977	0.0406788661	0.0218372727	0.0609860792	0.072148804	-0.0396069126	0.0455478072	-0.0252990292	-0.0349365112	0.0676158348	-0.0019817759	0.0480322831	-0.0400455922	-0.0815414017	0.0051892247	0.0406846264	0.1105626417	0.159786006	-0.0240029881	0.0399806643	0.0499138678	-0.0329433125	-0.0421700922	0.0141721027	0.0475961949	0.0437168032	0.0476387422	0.1162846299	-0.0372536924	0.0674303835	0.0456656236	0.0060819861	0.0348969252	0.0833216285	-0.0489926956	-0.2409457022	-0.3381782771	0.1272893539	0.000342768	-0.0618746811	-0.1146675889	-0.1075666997	0.0185919381	0.0033630136	0.0975831864	0.0759768419	0.2140765131	-0.0462366327	0.0944237361	0.0400725544	-0.084959038	0.0210862611	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.1246830329289423	-0.019704300652478	0.0155458587003597	0.0003882594642032	0.0295462082124799	0.0325857999388857	0.001061834357657	0.0008729784197352	0.0406283759818606	0.0233385564233615	0.0005446882159264	0.0016506649349234	0.0047870675150811	0.0003667504656708	2.2916015393944737e-05	1.3450590406974898e-07	0.0006976822693764	-0.0006684740430414	4.867605490022036e-07	4.4685754622011566e-07	-0.0001341698255688	-0.0004271534103371	1.8001542093162217e-08	1.8246003596261494e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
961.8340655682664	5.554650135522365	30.854138128058636	925124.7696875802	944.2021811441028	9.071166799038451	891517.7588772812	82.2860670959775	884.3977925158625	-0.4245382830766857	782159.4554069306	0.1802327537977001	985.3769531323472	690.2153850237938	1.08444	29.916964	0.2947926960771533	0.1551416103892061	0.0425026803	0.0833265354	0.0502921589	0.0365499577	0.0725888144	0.0343730898	0.0962245111	-0.0577198454	0.0699634618	0.0458747675	-0.0550135685	-0.0983515166	0.0449160153	0.0454667055	-0.1406488123	0.0638355389	-0.1170706488	-0.0914682995	0.0669213395	-0.1005252809	-0.0686994009	0.0467238418	0.0404087853	-0.079297653	-0.0019596677	0.0633828268	0.085050381	-0.0456086523	0.1093727992	0.0231558637	0.0384097656	-0.0024346675	-0.0223529329	0.1133840966	-0.0650320194	-0.2312461843	0.0214230222	-0.0086649742	-0.0555322733	0.0275108317	-0.0124250667	0.054562718	0.0758205562	0.092630937	0.0569080937	-0.0570662894	0.0401473118	0.0637919395	0.0720422133	0.0589277071	-0.0167394927	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.1246601672999361	-2.2865629006191268e-05	0.015540157311248	5.228369898487754e-10	0.1354990813209866	0.1059528731085066	0.0112260113199473	0.0183600010388313	0.0918334725506611	0.0512050965688005	0.0026219619146201	0.008433386680713	0.0031551312628646	-0.0016319362522165	9.954853285905566e-06	2.663215931298436e-06	0.0018152897032293	0.0011176074338528	3.29527670665032e-06	1.249046376203264e-06	-0.0001368633549162	-2.693529347400016e-06	1.8731577918917728e-08	7.2551003453051545e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.5009373679958	-3.3331282002706075	11.10974359943918	918724.0469353264	943.6316512439154	-0.5705299001874664	890440.6932293184	0.3255043670079204	883.4567506214835	-0.9410418943790546	780495.8302186701	0.8855598469765198	983.410938086302	684.8243925872358	1.072444	29.58601	0.3570034344609528	0.2314787221163805	0.0120558376	0.0845285845	0.0657492025	0.0100756437	0.038537722	0.0699508652	-0.045283563	-0.1490662437	0.0464355968	0.1117230333	-0.1493482498	-0.0750516902	-0.0478843086	0.0392835737	-0.0809633981	0.078502592	0.0357019947	0.2351196547	0.014287922	-0.0008337361	-0.0459283763	0.0139303733	0.0733058637	-0.0541137727	0.025483933	0.0826260288	0.0079791562	-0.0370646825	0.1249194688	0.0203919848	-0.0041232394	-0.0435638412	-0.0162032395	-0.0949229726	-0.1447790276	-0.3055138526	0.0321011842	0.1311865136	-0.0251996504	0.0652691601	-0.0424754377	-0.081896542	-0.0002532295	-0.0307063973	-0.0200355279	0.0548393997	0.0218490196	-0.0910175004	0.2408157355	0.1178675837	0.1133115448	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.1067872855226141	-0.017872881777322	0.0114035243492883	0.0003194399030261	0.1127340117940463	-0.0227650695269402	0.0005182483905664	0.0127089574151801	0.1729996526005166	0.0811661800498555	0.0065879487838855	0.0299288797998994	-0.0006559396032495	-0.0038110708661141	4.302567631111114e-07	1.452426114654368e-05	0.0009290427892567	-0.0008862469139726	8.63120504269869e-07	7.854335925259571e-07	-0.0001301950728662	6.668282050000012e-06	1.6950756998635125e-08	4.4465985498352355e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
967.1168955034468	8.615958135451024	74.23473459184468	935315.0895682249	949.802181882362	6.170530638446621	902124.1847084956	38.07544836000847	885.8551836972672	2.3984330757837142	784739.406483319	5.752481219013328	988.9069311253552	689.773001577669	1.273215	35.124786	0.3413191031137738	0.1996631797074924	0.0291236238	0.1474565824	0.029701621	-0.0435468847	0.1241651947	0.0282923594	0.114418169	-0.0711818488	0.0964472229	0.0079534722	-0.0811692649	-0.112262194	0.0850315698	0.1276734214	-0.1761527915	-0.0642861085	0.0514309955	-0.0468023777	0.019153907	-0.0118331794	-0.1102027547	0.1105732707	0.1079113303	-0.1071283582	-0.1072408002	0.0150369169	0.0252962413	-0.0520644645	0.1263943447	-0.0416948279	0.0648134569	-0.0070045045	0.02681549	0.211347429	-0.0422301378	-0.1475931771	-0.0677808143	-0.0070911735	0.022209346	-0.0253144104	0.0458261025	0.0575956446	0.0686418324	0.0431322625	-0.0769253465	-0.1046628365	0.0885188213	0.0562574505	0.0536421325	-0.102096192	-0.0760358466	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.1215051485113178	0.0147178629887037	0.0147635011147573	0.0002166154909542	0.0296515148895366	-0.0830824969045097	0.0069027012918878	0.0008792123352444	0.0893301131502042	-0.0836695394503124	0.0070005918318273	0.0079798691154282	0.0023249846002437	0.0029809242034932	5.405553391370356e-06	8.88590910697157e-06	0.0009780442090523	4.900141979559999e-05	9.56570474860739e-07	2.401139141984618e-09	3.6863379249960256e-05	0.0001670584521161	1.3589087297264e-09	2.7908526423447407e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.377647869197	-14.739247634249864	217.2454208237402	907023.184160864	936.4637735745072	-13.33840830785482	876964.3992174058	177.9131361870505	879.8852316900239	-5.969952007243251	774198.0209462071	35.64032696878772	976.3782019566574	699.3911361300829	2.359179	65.083778	1.193252291300576	0.57410830045358	-0.0510774406	-0.0384641836	0.1343433681	0.0461177191	-0.0239212438	0.0052128988	-0.0668473317	-0.0036508796	-0.0484328898	0.0941413529	-0.0961084687	0.0114068226	0.0172405681	-0.0426151034	0.399439346	0.0057597271	0.0225568445	0.5140459367	-0.1308055386	0.135255602	0.0744782142	-0.0584461116	0.0095275315	0.0126699306	0.3379788979	-0.0243319123	-0.07612062	0.0072959945	0.0641006581	0.0492047343	-0.1130313951	0.0097978741	0.1786638485	-0.3650204541	-0.1371851045	0.0656649731	0.312011934	0.2573438989	-0.2168517498	0.042828818	0.0010803894	-0.1137316833	0.1461673305	-0.221085729	-0.2313038824	-0.3724510658	-0.1675902368	-0.209134603	-0.0532914902	0.2233647202	-0.1260259598	0.0601105761	-0.0731227308	-0.1282045865	-0.0462651033	0.2418657255702072	0.1203605770588893	0.0584990292056027	0.0144866685099488	0.1722091632823179	0.1425576483927813	0.0203226831152798	0.029655995918396	0.3482196032077524	0.2588894900575482	0.0670237680622573	0.1212568920581645	0.0041298397264663	0.0018048551262226	1.7055576166299243e-05	3.257502026651998e-06	-0.0070771714625419	-0.0080552156715942	5.008635591021746e-05	6.488649951589679e-05	0.0036056840972603	0.0035688207180103	1.3000957809235824e-05	1.2736481317299838e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951.620910911198	-0.7567369579988963	0.5726508236014233	905582.3580834584	930.5432195220818	-5.920554052425359	865910.6833985214	35.05296028769035	877.8004698898303	-2.084761800193633	770533.6649388069	4.346231763546595	977.1375877974878	711.2443111792423	2.08207	57.439049	1.3551046633290484	0.6979636539994745	-0.105018469	0.0819175743	0.0746191716	0.1739638793	0.030172104	-0.3845801691	0.4546907927	0.1834420748	-0.0922281543	0.020787111	0.0109265622	-0.1621292526	0.1331752216	0.1706000825	0.6337093956	-0.2233604502	-0.1641003856	-0.009388417	0.4135554454	-0.0492261071	0.1045598566	0.0006522326	0.086563411	0.1837350268	0.6437681377	-0.4064606726	-0.2725653047	0.0456437051	0.09833107	-0.1390031042	-0.220700612	-0.0066580359	0.2242847306	-0.4373547301	-0.0658275322	0.327642118	0.0196766913	0.2842385735	0.0504363637	-0.1799583991	-0.0174630467	0.2237249909	-0.1022937742	0.2428772386	0.1382016995	0.2448458554	0.0621790025	0.1192496065	0.0038001247	-0.1145199136	0.0858890436	0.0570992244	-0.0785907625	-0.1266188352	-0.033413395	0.1326156631892558	-0.1092500623809513	0.0175869141231261	0.0119355761302417	0.016124903016518	-0.1560842602657998	0.0243622963027219	0.0002600124972921	-0.0248040124067898	-0.3730236156145422	0.1391466178061457	0.0006152390314761	-0.0071593630804978	-0.0112892028069641	5.1256479718394943e-05	0.0001274461000167	-0.0041012357372247	0.0029759357253172	1.6820134572289027e-05	8.85619344121921e-06	0.0035358881281865	-6.979596907380004e-05	1.2502504855050231e-05	4.871477298950851e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
