global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
753.4954500821486	-1.317613765250485	567755.3932944997	1.7361060343775598	879.0372077768499	-3.155836018649097	772706.4126561207	9.959300976602986	738.9687914391856	-1.050714192228952	1.1040003137513392	546074.8747210905	761.195968585347	570.2869147862896	1.505061	25.374788	0.0433276353272216	0.0220823120469028	0.039379919	-0.3250302414	-0.0278249752	0.0678471004	0.1269618962	-0.2250030889	-0.0055484457	0.0663434188	0.0664768988	0.0089779298	0.0696766569	0.0077963323	-0.2199996538	-0.0452894398	-0.2463813224	-0.0176058843	0.013225114	0.0915311469	0.2425106316	-0.0622372966	-0.0271743482	0.0174165136	-0.0374533185	-0.1645602973	0.0064940564	-0.0203428881	-0.114931657	-0.052381968	-0.0120954294	0.2649578357	0.1119538914	-0.0448763564	0.1545829708	-0.0633049454	-0.056896968	0.0716505768	-0.1410318665	-0.0948250047	0.0838380649	0.271511673	-0.0957516279	0.1452278137	0.1006164261	0.0318611809	-0.0305624274	-0.2107791683	-0.1223154815	0.1059981915	0.0250742411	-0.0033340673	0.0522559508	0.1596299603	0.005802203	0.0654353172	-0.0975700714	-0.1255276766	0.0405190887	0.1792377395	0.0439405	-0.0046009136	0.3377349208	0.0013532891	0.1869898541	-0.0714949806	0.0348608976	0.0854671502	0.1076126465	-0.0911288079	0.013974474	0.0266972214	-0.0424644349	0.0945566606	0.0482100953	0.0408116385	-0.0476973652	-0.0771410182	-0.1210123625	-0.0708945056	0.1437067008	0.1082959623	-0.0041820946266994	-0.0042906939062276	1.7489915466667992e-05	1.841005419693866e-05	0.02435023670823	-0.0057271811949988	0.0005929340277468	3.280060444034788e-05	0.0100682117354438	-0.0121709424008003	0.0001013688875497	0.0001481318389235	0.0019878141409319	0.0001409510182351	3.951405058888828e-06	1.9867189541539645e-08	-0.0007320142946323	9.479050894139996e-05	8.985240585369626e-09	5.358449275460237e-07	-0.000516272563073	-0.0001870348293273	3.4982027381492245e-08	2.665373593819648e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.052316820595	-1.443133261553612	565582.6872352246	2.0826336106023664	879.9509003379128	0.9136925610629304	774313.5870055034	0.834834096141737	739.3958827427456	0.4270913035600188	0.1824069815765961	546706.271416924	761.6087773948492	567.8063808508025	1.515133	25.544603	0.0895851975675564	0.04870118503005	0.0901948276	0.0343175752	-0.0702014558	-0.0117490569	-0.0707429142	0.2395966624	-0.0033475083	-0.1287056249	-0.0870566349	0.1737976773	-0.1580202559	0.1105607472	-0.0093777262	-0.0288449052	-0.0443635995	0.0938517414	0.0468834422	-0.222818832	-0.1614864725	0.1955044206	0.0937088542	-0.1369786669	-0.0221264341	0.0654280708	0.1215211065	0.1948526662	-0.1628257817	0.0341068252	0.0230700945	-0.1500656278	-0.0774067427	0.011139709	0.0072957501	-0.0240396446	-0.1237687222	-0.0417713833	-0.1139836339	0.1667010601	0.0141351798	-0.0641476596	0.2309251982	0.0124186494	-0.2039939925	0.0908571896	0.1083980207	0.0307904959	-0.0157697985	0.0810753178	-0.1361533831	0.02173047	-0.1854771391	0.2032402901	-0.1707775909	-0.0167608753	-0.1269400957	-0.0951863484	-0.0838000878	0.06728625	0.1956061837	-0.0718546464	-0.0762460399	0.1928622706	-0.1199706062	-0.0826965271	-0.0389750727	0.1033683566	0.0806535725	0.0240220994	-0.0418902376	0.0261561584	-0.0667826152	-0.0934607169	0.003678365	0.0318822139	0.034326011	-0.1419146267	0.0895802188	-0.0172339548	0.1412592515	0.0993643757	0.0001099776654882	0.0042920722921876	1.2095086906234417e-08	1.842188456136452e-05	0.0604982570498009	0.0361480203415709	0.0036600391060637	0.0013066793746146	0.0058116130570908	-0.004256598678353	3.3774846325348275e-05	1.8118632308556505e-05	0.0014587533557252	-0.0005290607852066	2.127961352839532e-06	2.7990531444352976e-07	-0.0006310720229885	0.0001009422716438	1.0189342204610716e-08	3.9825189819879785e-07	-0.0007840396313314	-0.0002677670682583	7.16992028436986e-08	6.147181434982776e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.8444606701629	1.7921438495678783	568281.4708830888	3.211779577543975	880.4214262528853	0.4705259149725407	775141.8878051648	0.2213946366607466	739.3402480742014	-0.055634668544144	0.0030952163440167	546624.0024224217	761.5756264194223	559.5953404050032	1.474142	24.853508	0.0830780180232247	0.0461680052021702	-0.0028674976	0.1450008688	0.0468461224	0.258103301	0.0913262139	-0.1564581688	0.0418391542	0.0716241912	0.1399435114	-0.1674239972	0.0284389624	0.0851595625	-0.1212747735	0.066874661	0.1604308691	-0.1118243451	-0.0008853785	-0.0705194401	0.0550658374	-0.1835685415	0.0446955809	-0.0692677436	-0.0021824051	-0.0927769826	-0.0051233094	-0.0795318495	0.0478902076	-0.1536689915	-0.0801337061	0.0214905846	-0.0046023255	-0.0221992361	0.0045898383	-0.0087810195	-0.0613722994	0.0318066194	0.1765535319	-0.1241075492	-0.1281648499	0.0005968905	0.0278425649	0.1542675277	0.0774090697	-0.0446638766	-0.0408947847	0.0905199214	0.0017054619	0.0611390966	0.0659377284	-0.0520058128	0.0353474974	0.0926541173	0.0427229487	0.193455745	-0.1215405918	0.195026591	-0.0249333794	0.0357377043	-0.1262778226	-0.0743740808	0.1009283414	0.0913784768	0.1175351181	-0.0719088104	-0.0598317802	-0.01606353	-0.0506448614	0.0109935072	0.0442543967	0.0745107855	-0.040657831	-0.0739034129	-0.0411927168	-0.186904575	0.0061871888	-0.0587343261	-0.0105863823	0.0025447976	0.1386044847	0.0898496795	-0.0029705347456143	-0.0030805124111025	8.824076674901814e-06	9.489556714956536e-06	0.0252015783460706	-0.0352966787037302	0.0006351195511331	0.0012458555275143	0.0056343525939439	-0.0001772604631469	3.174592915288235e-05	3.142127179505365e-08	0.0010238436086019	-0.0004349097471233	1.0482557348749606e-06	1.8914648814285286e-07	-0.0007317199466918	-0.0001006479237032	1.0130004545785294e-08	5.354140803866506e-07	-0.0004291259732531	0.0003549136580782	1.259637046905204e-07	1.841491009204203e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.3635558209761	0.5190951508132002	569064.3743508669	0.2694597755977791	881.6023904627019	1.1809642098165796	777222.7748695504	1.394676464867698	740.8624962426074	1.5222481684060083	2.317239486215448	548877.2383388275	763.1262949956849	568.4687910924539	1.395777	23.532301	0.018114040808456	0.0124811126055952	0.1535932954	-0.1366087429	-0.0511345987	-0.0613532094	0.0496352826	-0.1120655492	0.1586245311	0.1401118891	0.0331654704	0.1816850464	-0.0055000197	-0.066089545	-0.1208669782	-0.1957241202	-0.0263285342	-0.0446832885	0.0034271018	-0.0138469557	0.0010391107	-0.0307920965	-0.036490253	-0.091791875	-0.2442596176	0.0009873423	-0.0100398678	0.150197043	0.1422886683	-0.1658121596	0.064246563	-0.0380704185	0.050717767	-0.1427777586	0.1302074476	-0.2481112648	0.1008368185	0.1980023719	-0.1314662644	-0.0032869353	-0.0491422394	-0.0387419609	0.0120818412	0.0614592798	0.0338155812	0.1110518826	-0.0273431684	0.0448942444	-0.1430484591	0.1091254177	0.0684462703	0.059183104	-0.1130969009	-0.0551680212	0.1031819467	0.0373520441	-0.0721502434	-0.0192598974	0.1852980202	0.0588406434	0.0874566648	-0.0564844348	0.1293613233	-0.0137165746	0.0757722113	-0.1361917842	-0.1073132874	-0.0549402412	0.0868948188	0.0527712024	0.0507670694	-0.0691837498	0.1339756332	-0.0389773137	0.1265747276	0.098736297	-0.0673689062	-0.1222319752	-0.0559576253	-0.0354020278	0.1357462967	0.0798077096	4.330499291427259e-05	0.0030138397385285	1.875322411305199e-09	9.083229969533972e-06	0.0219554089372309	-0.0032461694088397	0.000482039981601	1.0537615830886698e-05	0.0056530661240117	1.871353006780048e-05	3.1957156602448666e-05	3.5019620759847254e-10	0.0010232576026859	-5.860059160000142e-07	1.047056121454495e-06	3.434029335870158e-13	-0.0007318405815446	-1.2063485280004206e-07	1.4552767710087816e-14	5.355906367955383e-07	-0.0006651256951047	-0.0002359997218515	5.5695868714032544e-08	4.423921902885103e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.2463610796551	-0.1171947413209864	568887.5732019015	0.0137346073932929	884.112584027377	2.510193564675092	781655.0612355658	6.301071732136244	740.1357594463366	-0.7267367962708704	0.5281463710540486	547800.9424112054	762.4849899221022	556.1273473619975	1.227673	20.698124	0.0791859370152777	0.0397479453926595	-0.033565206	-0.1292214898	-0.1281383751	0.0944669544	-0.1696967426	-0.0517508749	-0.0266027533	-0.1095740335	-0.0172324912	0.0092645422	0.0680583614	-0.1128155976	-0.1718971969	0.0160990955	0.0053023868	0.1515112699	-0.2319360038	-0.0339875153	0.0318143769	-0.1934386813	0.0512354468	0.018338155	-0.0691695293	0.186605751	-0.0528760365	-0.0031162398	-0.0120404931	-0.1891614639	-0.0336327537	0.2651213773	-0.0239624937	-0.0396879332	0.0005368496	0.0117331673	-0.170033248	-0.1494091822	-0.125361163	-0.0507773496	-0.0583534764	-0.1000180347	-0.0342963618	0.1621163887	0.085802571	-0.0663288779	-0.088191558	0.158736722	-0.0563801999	0.0775934668	0.0784419167	0.1954550536	0.031566332	-0.06919526	0.086863062	0.1363097456	-0.0580288086	-0.1168982223	0.01223039	-0.0169651069	-0.1145936018	-0.0411450603	-0.0185679948	0.028159786	0.1508893068	-0.1279787717	-0.1243301468	0.0414167002	-0.1303248022	0.0254099235	0.0957937525	-0.0640408257	0.0559442026	-0.095187554	0.0886405871	-0.0814312593	0.0383568105	-0.1333786888	-0.0073065033	0.1114410508	0.1326888823	0.0692973963	-0.0001548310232521	-0.0001981360161663	2.3972645761292333e-08	3.925788090228106e-08	0.0209648093494791	-0.0009905995877518	0.00043952323106	9.812875432540369e-07	-0.0276731268026679	-0.0333261929266796	0.0007658019470365	0.0011106351349862	0.0003878421784223	-0.0006354154242636	1.504215553633552e-07	4.037527613920908e-07	-0.0006670910519477	6.474952959689998e-05	4.192501583019827e-09	4.45010471588689e-07	-0.0004718704792716	0.000193255215833	3.7347578446698054e-08	2.226617492080095e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.9088211555674	0.6624600759122359	569887.3282584883	0.4388533521776453	881.5674088217995	-2.545175205577493	777161.0962967818	6.4779168270864345	740.9584064736457	0.8226470273091309	0.6767481315405499	549019.3601239644	763.143550344068	576.4332550658511	1.205664	20.327055	0.083726786767827	0.0506473325537283	0.0290012878	-0.0045539787	-0.1073099542	0.1264288679	0.1712251193	0.1746960285	-0.0308988956	-0.0684320328	0.0837837395	-0.0226733487	-0.0730044726	0.0016686727	-0.0309094278	-0.0919289017	0.0581153084	0.1281471853	0.0206768697	-0.0398719994	-0.0078776733	-0.0235873067	0.2176786398	-0.0482337813	-0.0433434966	-0.0632514116	0.0746001219	-0.0888539541	-0.1560805897	0.1744205326	0.0202984046	-0.0090174289	0.0619586079	-0.1404183041	0.1111605788	-0.0192445804	0.2394799971	-0.0433028335	-0.0397808389	0.1055890662	-0.1528955346	0.067116429	0.1120440522	-0.009355082	0.0713572592	-0.0951368246	0.0671388011	-0.017387787	-0.0691668467	-0.042845362	0.1005915599	-0.0575977155	0.0330605072	0.1158642908	-0.0925531341	-0.1306468422	-0.0409644751	-0.0407752431	-0.118533245	-0.0954125143	0.0952146609	-0.131996432	0.1202334207	0.1624032091	-0.067605965	-0.0450085439	-0.0068542449	-0.0206205693	-0.0311875914	-0.0994670397	0.0076562435	-0.0370390054	0.0222522877	-0.0323977394	0.0527435262	-0.0884258765	-0.0256626867	-0.0809824417	0.1581445637	0.0163595232	0.1294367287	0.0583804184	-0.0022850264995639	-0.0021301954763118	5.221346103709251e-06	4.5377327672992565e-06	0.0619261234168533	0.0409613140673742	0.0038348447614393	0.001677829250126	-0.0121751863675569	0.015497940435111	0.0001482351630847	0.0002401861577302	0.0003876673546351	-1.7482378719999679e-07	1.502859778497764e-07	3.0563356570949755e-14	-0.0007316762002107	-6.4585148263e-05	4.171241376153692e-09	5.353500619547683e-07	-0.000909857243002	-0.0004379867637303	1.918324052030292e-07	8.278402026432004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.9610873972879	0.052266241720531	569966.2434840953	0.0027317600235889	885.2509952891957	3.68358646739614	783669.3246605115	13.56880926278397	740.9907238248171	0.0323173511714003	0.0010444111867356	549067.2527944264	763.2759738088208	562.8913207969102	1.33708	22.542692	0.0829805632687245	0.0385281559279957	0.0809145366	0.1527274306	0.165624919	0.0445993289	-0.0540933112	-0.0969240913	0.1070466679	0.1401293055	0.1095470877	-0.0942568405	-0.0012349461	-0.1096618513	-0.0468531835	-0.1416955346	0.1553709472	-0.0207148161	0.0510419469	-0.0171341829	-0.0816375837	-0.1351720618	-0.112901991	-0.074516428	0.0758729018	-0.1056260142	0.1285945778	-0.1245204721	-0.1193504449	0.0093707424	-0.0354934909	-0.1003910407	-0.2147093195	-0.0183980869	0.0036214344	-0.0520262692	-0.0982985806	0.1258989918	0.1070134329	0.066709934	-0.1698063345	-0.1062275659	-0.0864194689	0.0731464945	0.0261278179	0.0858406011	0.0433464911	-0.0828092832	0.1280549817	0.1579522984	-0.0477802572	-0.0154639451	-0.0062226787	0.0352291184	-0.0222242437	0.0497968962	-0.021554349	0.1912509261	0.0182113937	0.0551751276	-0.0293874111	-0.0190787755	-0.0580812958	-0.0528070891	0.0708902195	-0.1074396206	-0.1221688822	0.0066264729	-0.2201793021	0.0262799309	-0.1244581798	0.1219789895	-0.0013045825	-0.0824640103	0.012748944	-0.1452451019	0.1493365952	-0.051221541	0.1117348204	0.0495076195	0.1259946088	0.0471208409	-0.0147707496081181	-0.0124857231085542	0.0002181750439857	0.0001558932815434	0.0372133513588721	-0.0247127720579812	0.0013848335193588	0.0006107211027897	0.0048615460508472	0.0170367324184041	2.363463000450801e-05	0.0002902502514963	0.0008911935533735	0.0005035261987384	7.942259495744853e-07	2.535386328159427e-07	-0.0007318740989514	-1.978987406999833e-07	3.9163911570639225e-14	5.356396967159237e-07	-0.0008386746268054	7.118261619659997e-05	5.066964848592456e-09	7.033751296471769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.7680325371823	-0.1930548601055761	569674.7829400491	0.0372701790103835	883.0020259510387	-2.24896933815694	779692.5778336389	5.057863083970063	740.2572927573292	-0.7334310674879134	0.5379211307564602	547980.8594804102	762.8000977414154	583.4861529515678	1.293772	21.812531	0.0542342238965112	0.0304907720649361	0.0773488118	-0.0018273939	-0.096299757	-0.1441830661	0.0740582399	-0.1169817743	-0.0433548483	0.1081504191	-0.0510400514	0.1094476159	0.028188885	-0.0238194598	-0.0825970586	-0.1034332989	-0.0969151004	-0.1296895402	-0.0899975253	0.0387218008	-0.0561855661	0.0358102159	0.049919537	-0.0829435283	0.1708231065	-0.0082517168	0.0706429984	-0.1648226513	-0.0283741961	-0.02660665	0.0767297001	0.2084058525	-0.0473074163	-0.1064125064	-0.2131101569	-0.0976742888	-0.0644979559	0.1362026347	-0.1024975819	-0.0248313407	0.1013087277	-0.0026787174	0.0382820709	-0.0009787584	0.0694434365	-0.1070530537	0.0512871221	-0.12601039	0.1999801318	0.1625463121	-0.0169817682	0.0206540318	0.0821085116	-0.050629777	-0.0425654075	0.1172255178	0.0152730099	-0.0592518222	0.1161895501	0.1565121923	0.0931318274	-0.0735392586	2.00521e-05	0.0052559479	-0.0076094104	0.028225046	0.0052800514	0.1302434475	-0.048854876	-0.1596356672	-0.012525566	-0.0118114139	0.0778994942	0.0208296116	0.0238547337	0.0073094675	-0.0217860923	-0.0387138042	-0.0567077985	-0.1639147018	0.1223675745	0.0355847396	-0.0041412760137689	0.0106294735943492	1.7150167022217634e-05	0.0001129857088929	0.0366225246635991	-0.0005908266952729	0.0013412093127359	3.49076183847208e-07	-0.0107916926937718	-0.015653238744619	0.0001164606311968	0.000245023883196	0.0010683490746738	0.0001771555213003	1.1413697453563648e-06	3.1384078727181064e-08	-0.000361948046615	0.0003699260523364	1.3684528419719298e-07	1.3100638844841422e-07	-0.0008388067504141	-1.3212360870000844e-07	1.7456647975912943e-14	7.035967645402622e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.9971676584997	-0.7708648786825734	568511.7288370398	0.5942326611862986	884.6241382252086	1.622112274169922	782559.865930693	2.631248230012716	741.0201257809623	0.7628330236331067	0.5819142219452279	549110.8268124332	763.4796266635628	573.3122304515205	1.200587	20.241457	0.0250537870336392	0.0134478569171602	-0.13865144	-0.0501423389	0.0179575949	-0.1308499916	-0.1406880628	0.0725543723	0.1062630502	-0.1058071205	-0.1170608607	0.0028024373	0.0373383718	-0.0337124445	-0.0078380015	-0.09883793	0.070778042	0.0934541851	-0.1766519936	0.0156455658	0.1354689418	0.1206798372	-0.1240762101	0.0775541887	0.1177834687	-0.0243927131	0.0328325824	0.0057380624	-0.0527276536	-0.1671173169	0.1467992639	-0.0446262533	-0.2242231586	0.0190544844	0.1650901588	0.0667931704	-0.0141380676	-0.0494102215	-0.1627611032	-0.0375008686	-0.0974387523	-0.1039997829	-0.1307716657	-0.0211980989	-0.1427435716	-0.1041186211	0.0323229751	-0.1145439216	0.0890948212	0.0216190201	-0.0487485012	-0.1050652024	-0.1769837332	0.0171456801	0.1182477456	0.0666656469	0.0226733153	-0.1095591301	-0.0020208041	0.0698600205	-0.0882927787	-0.0052528449	-0.0755973329	-0.1576186427	-0.12317246	-0.0447371402	0.0431158008	0.1395743162	-0.1813158673	-0.1114919732	-0.1473432024	-0.0256731085	0.1359133138	-0.2117266355	0.080524033	0.1368668919	-0.0541569399	0.0803129798	0.1928177843	0.1075281701	0.1185609488	0.023839813	-0.0099851039188081	-0.0058438279050391	9.970230026939686e-05	3.4150324583714835e-05	0.042214876537443	0.0055923518738438	0.0017820958010715	3.127439948088533e-05	-0.011178682491618	-0.0003869897978461	0.0001249629422484	1.4976110363704246e-07	0.0008858829334469	-0.0001824661412269	7.847885717724847e-07	3.3293892694235025e-08	-0.0002798719082541	8.207613836089999e-05	6.736492488237598e-09	7.832828502979139e-08	-0.0008388768199645	-7.006955039996246e-08	4.909741893252877e-15	7.037143190737521e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.7763981241612	-0.2207695343385012	568178.858369034	0.0487391872920386	883.2321799885143	-1.391958236694336	780099.0837672633	1.937547732701205	739.7289546466541	-1.2911711343082288	1.6671228980707984	547198.9263426316	762.5416726187773	577.5690075075495	1.24078	20.919098	0.0239016590975198	0.0170090212279999	-0.0138504546	-0.0584651572	-0.0290197313	0.0327668193	-0.0096682913	-0.0405337844	-0.3082754667	-0.0697689102	-0.1949967451	-0.0550351818	0.000818703	0.0298512045	-0.0338213676	0.033433166	-0.1749451841	0.035878497	0.0331500338	0.0588612481	-0.0312963013	-0.0082344018	0.0835433616	0.0269511633	0.2304647601	-0.125616995	-0.0842866154	-0.1127014896	0.1482500527	-0.0718326958	0.0195777181	-0.0597870566	-0.0561599193	-0.0898544152	-0.0802881152	0.0045739051	-0.0775932632	-0.0691620273	-0.0430147166	0.0660901821	0.161308105	0.1236422245	-0.0246815801	-0.0208923284	0.0208651972	-0.1299697825	-0.0462421054	-0.0568162282	0.1159647241	0.153129954	-0.1550552518	-0.2214026954	0.077224929	-0.1185008788	-0.0479767805	0.1423899599	0.0413179281	-0.1267843842	-0.1025845353	0.0570841853	0.0908219895	-0.0218741206	0.0019430553	-0.0104597331	0.0939906532	0.0525056546	0.0271867909	0.2916337695	-0.1655967932	-0.3304470112	0.111319687	0.1206083507	-0.0287909451	-0.0146408398	-0.0780465304	-0.1295029507	-0.0068665007	0.1543111752	-0.23268029	0.0363744183	0.1145803187	0.0119549848	-0.0099361494263803	4.895449242780029e-05	9.872706542335756e-05	2.3965423288635555e-09	0.0577084358130264	0.0154935592755834	0.0033302635639861	0.000240050379026	-0.0168385371270716	-0.0056598546354536	0.0002835363325797	3.2033954494465606e-05	0.0009388835214146	5.3000587967700014e-05	8.815022667838797e-07	2.8090623249219077e-09	-0.000278893938624	9.77969630100049e-07	9.564245973980263e-13	7.778182900120746e-08	-0.0008388695636812	7.256283299922339e-09	5.2653647328731825e-17	7.03702144870687e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.2316377704773	0.4552396463160448	568865.3634139365	0.2072431355779576	877.3463358445601	-5.885844143954159	769736.5930198757	34.64316128691947	741.4189213119305	1.6899666652764154	2.855987329745488	549702.0168793466	763.1914963265352	575.6102116785366	1.372405	23.138245	0.0620656617129877	0.0418556745815541	-0.0766319836	0.1569710572	0.0288761068	-0.1520905417	0.1565855213	0.228237825	0.0956804212	-0.0777853116	0.1111698091	0.1180246759	-0.0446266526	0.1350257357	0.165589574	-0.0792870459	0.2398942625	0.0829277747	0.1210903371	0.0513007812	-0.00997862	0.213390709	0.0824434368	-0.0288722137	0.0617094748	-0.1154870285	0.1070519411	0.1266575464	0.0614169961	-0.0139227048	0.0753578171	-0.0382676219	-0.0431994891	0.0489809305	-0.0129953602	0.0862446262	0.0944621236	-0.0012755083	0.0078591824	0.0582334146	-0.2262841331	-0.0242337621	0.1230670253	-0.2484565365	-0.0610387087	0.0475439109	0.0970389805	-0.0367861211	-0.1281890183	-0.0633851039	-0.0564605495	-0.0969505591	-0.0938197632	-0.0108978592	-0.1244533812	0.0090506645	0.0787207187	0.0203691611	-0.1355950128	-0.0734733409	-0.0029261302	-0.0605491864	0.0032398182	-0.003436344	-0.3019408963	-0.0102399914	-0.0212816498	-0.1320141533	-0.1486742602	-0.1406652149	-0.1103195823	-0.0189759583	0.0844043118	-0.0471708074	-0.0100970014	0.0678437927	-0.1183097925	0.0373486139	-0.0634837855	0.1323836397	0.1104315261	-0.0	-0.0099986518349766	-6.250240859630163e-05	9.997303851708096e-05	3.90655108033904e-09	0.0546548172644634	-0.003053618548563	0.0029871490502118	9.324586240128012e-06	-0.0078004226919432	0.0090381144351284	6.08465941729824e-05	8.168751254247636e-05	0.0003520554789262	-0.0005868280424884	1.239430602419561e-07	3.443671514507674e-07	0.0001323525658405	0.0004112465044645	1.6912368743427e-07	1.7517201684563887e-08	-0.0008390235431423	-1.539794610999233e-07	2.3709674440622783e-14	7.039605059470589e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
