global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	t_comp_cor_07	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
767.6312807882638	-0.6727131647004398	589257.7832446303	0.4525430019612811	885.5019934840457	-0.2425882915067632	784113.7804642188	0.0588490791761703	743.3971522867245	-0.9536313690408632	0.9094127880187513	552639.3260280114	764.5760626467991	577.0859930318101	1.321627	20.482521	0.1061506363091802	0.054211605971261	0.089524588	-0.0145537971	-0.0324765176	0.1375695563	-0.055928913	0.211052405	0.0249000325	0.1268853957	0.085020995	0.1255344015	-0.0238067229	-0.0479199341	-0.1613330509	0.1808481053	0.2021343155	0.0421299096	-0.1127547358	-0.1012685439	0.011975655	0.0138951732	-0.0151135415	-0.1353431269	0.0377923186	0.1364679426	-0.1013925075	0.0052718552	-0.0351677235	-0.0606358501	0.01071329	-0.012041399	-0.0710842509	-0.1376796632	0.064494073	0.0141272727	0.0008410879	-0.0012256838	-0.0795645352	-0.1524835595	-0.1783945269	-0.0340385742	0.0672081543	0.0386536148	-0.0084562934	0.0040278102	0.0846785523	0.1368189219	-0.100892215	0.0987131442	0.0592772118	0.1200716503	-0.0520862263	-0.0605540747	-0.0580923129	-0.0433759498	-0.0001484333	-0.0052119366	0.0093360439	-0.1307745487	-0.0125545018	-0.0431180245	-0.0976552588	-0.1297762317	-0.1696259196	-0.0487465569	0.0122273424	0.1948499764	-0.0715633461	0.1359565999	-0.020334823	-0.0953941021	0.1893911499	0.1709106427	0.122956305	0.0193630256	-0.1163997854	-0.074788868	0.1592295455	0.0833683223	0.1437067008	0.1082959623	0.0002326618102301	0.0001579793438963	5.413151793954706e-08	2.495747309790621e-08	0.0773193312094662	0.0344568013433815	0.0059782789786791	0.0011872711588172	0.0036976590101005	-0.0055991100841623	1.367268215497741e-05	3.135003373456907e-05	0.0004302749688861	-0.0005670390055797	1.8513654884993438e-07	3.215332338489284e-07	-0.0010060962827529	-0.0004842395935882	2.344879839984651e-07	1.0122297301692034e-06	-0.0004467837766001	0.0002674563115868	7.153287860761549e-08	1.996157430330481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.876464824896	1.2451840366321676	591171.0181616294	1.5504832850835792	881.9572377402402	-3.5447557438054678	777848.5692023946	12.565293283241852	745.0346971052406	1.6375448185161758	2.6815530326491754	555076.6998906976	765.840614670109	581.4761985764468	1.314427	20.370932	0.0972883744544613	0.0548959471045241	-0.0907314101	0.1419767245	0.1923301928	0.0410581976	0.0705443251	0.0429854486	-0.0920023275	0.146880537	0.0360598387	-0.0999976237	-0.1208624108	-0.1701852969	-0.0858470603	-0.0441076625	0.0077916994	0.0096846615	0.1612704895	-0.0949345406	-0.0479111078	0.0845380431	-0.1676038526	-0.0888225194	0.0186030103	0.0567338705	-0.0061452073	0.1736908747	-0.0230528213	-0.0379182858	0.0290294747	-0.0616307762	0.1215430461	-0.1130673082	-0.0698165397	-0.0688312406	0.0749462534	-0.0638097982	0.0110416835	-0.0809409517	0.1217810382	0.0544195599	0.1736515124	-0.1722183833	-0.0609883125	0.0298660365	-0.008584827	0.0315517118	0.0110364631	-0.0290946599	-0.085673276	0.028613946	-0.0100552985	-0.0158313249	-0.1236358161	-0.0404927241	-0.0129975116	-0.1693250014	-0.0535552387	-0.0080191465	-0.1480600807	0.0661499096	0.0397936663	-0.0895196114	0.1210084629	0.0145831562	0.1324490601	-0.0040371265	-0.0292737012	0.0770645656	-0.0335587387	0.0039158637	0.1119110323	-0.0084860512	0.0068116665	0.0260719028	-0.0016135255	-0.0115948855	0.0790212165	-0.1397775632	0.1412592515	0.0993643757	2.226156036044813e-05	-0.0002104002498696	4.955770696818755e-10	4.4268265145211945e-08	0.0392416687723766	-0.0380776624370896	0.0015399085680409	0.0014499083766729	-0.0045345109034116	-0.0082321699135121	2.0561789133158685e-05	6.776862148493382e-05	0.0009318452234063	0.0005015702545202	8.683355203851372e-07	2.515727202194583e-07	-0.0005807499145324	0.0004253463682205	1.809195329583692e-07	3.372704632293899e-07	-0.0005352299909392	-8.844621433909996e-05	7.822732830918012e-09	2.864711432007761e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.2631604541505	1.3866956292545185	593305.3363528163	1.9229247681935844	891.625558796719	9.668321056478815	794996.1370995614	93.47643205115166	745.8859366980782	0.8512395928376009	0.7246088444143245	556345.8305639696	767.2125902825736	575.3932725827497	1.263404	19.580179	0.0763471920305564	0.0402926747837835	0.1233158817	0.0847802207	0.0588204127	-0.0665254651	0.0594549987	-0.1113406522	-0.1066173051	0.0187371223	0.0059281362	-0.1182444302	0.0369941803	-0.0671701112	0.2568237958	0.0566936199	-0.1610672087	0.0951602965	0.1033755584	-0.0583949279	-0.0394289743	0.1257023249	0.1292877126	0.0913033083	0.0115323972	0.1107040141	-0.0257110428	-0.0612164985	-0.0178332767	0.042531929	0.0813730832	0.0811211288	0.1397582208	0.0372158976	-0.000246524	0.2823005731	0.1550610834	0.018765687	-0.0509249262	0.1301727451	0.2062205542	-0.040525276	0.0073403585	0.0343150398	-0.1309082912	0.0877606991	-0.0230856654	0.0741159993	0.0261191429	0.1054926277	0.0808759113	-0.097864252	-0.0750530423	-0.1401828066	0.0611917243	-0.1149201478	-0.0015768897	-0.0603813818	-0.0640521421	0.0837851615	0.0385288333	0.0045980052	-0.1442470146	0.0613564205	0.1368333599	0.0216117323	0.0139688519	0.1180199195	-0.0497999675	-0.0492304633	0.0822819613	-0.1649412629	0.0076202277	0.0309417244	-0.0103512405	0.1334504462	-0.1656693114	0.0835508626	0.0388035009	0.0185755259	0.1386044847	0.0898496795	-0.0143617300324621	-0.0143839915928225	0.0002062592895253	0.0002068992141423	0.054676253247436	0.0154345844750594	0.0029894926691777	0.0002382263979177	-0.0117456843443761	-0.0072111734409645	0.0001379611007177	5.200102239567178e-05	0.0003492859741249	-0.0005825592492814	1.2200069172038032e-07	3.393752789233084e-07	-0.0005801289827407	6.209317917000093e-07	3.855562899437837e-13	3.3654963661575937e-07	-0.0007383986603003	-0.0002031686693611	4.127750820996e-08	5.452325815332779e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.897989151174	-0.3651713029764778	592742.9136990212	0.1333500805175385	891.9146707749226	0.2891119782035503	795511.7799435385	0.0835857359407701	744.8628561423643	-1.023080555713932	1.046693823479928	554820.6744605605	766.327905447663	572.9897060501844	1.196762	18.547363	0.0600791809063489	0.0259941491867656	0.0999291648	-0.055812532	-0.1458718814	0.0590909645	-0.0210331104	0.0593028502	-0.019226724	-0.0967126704	-0.0099012601	0.0430181139	0.1671954786	0.0747927028	0.0853151434	0.0747278199	0.0300343868	0.1010557096	-0.1059312674	0.0332825678	0.0756855479	0.1404300331	0.0821912096	0.0975719089	0.2120774558	-0.0246693591	-0.0372692173	-0.1421214033	-0.0902463774	-0.1186284294	-0.1584288629	0.0898215332	-0.0193923929	0.1168331902	0.0107079368	0.1466865193	0.1344586492	0.0501566489	-0.0966035547	0.0498351068	-0.0588242161	-0.0689378059	-0.1548579219	0.0154831611	-0.0836055658	0.189303086	0.0656152225	0.0347371947	0.1295651627	-0.0647960815	0.1956357455	-0.1825373121	-0.1190092358	-0.0239317551	-0.0312469139	-0.0622692094	-0.0154637868	0.0457884593	0.00279579	0.0620854968	0.1231942952	0.0187698867	-0.1103717112	-0.0006470851	-0.0581364569	-0.0801265478	-0.0266459492	-0.0524325079	-0.0245911315	0.12933982	0.0375163253	0.1048526187	0.1351317216	-0.1464970586	0.0370276346	0.2907531161	-0.0228728998	0.0476110149	-0.0712077934	-0.0827275092	0.1357462967	0.0798077096	0.0002126068536369	0.014574336886099	4.5201674213382216e-08	0.0002124112956695	0.0564858494041402	0.0018095961567041	0.0031906511829072	3.274638250358593e-06	-0.0173026664295719	-0.0055569820851958	0.000299382265573	3.0880049895187065e-05	0.0004800297956356	0.0001307438215106	2.304286046979559e-07	1.7093946863221772e-08	-0.0008772581962843	-0.0002971292135436	8.828576954103828e-08	7.695819429479834e-07	-0.001073290940813	-0.0003348922805126	1.121528395469969e-07	1.1519534436312546e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.3040369662731	0.4060478150991002	593368.3093665374	0.1648748281467531	888.2549517930612	-3.6597189818613742	788996.8593848934	13.393543026196454	744.3854203495666	-0.477435792797678	0.2279449362443473	554109.654029001	765.8474270871551	588.5023105162427	1.263462	19.581079	0.0404444824555089	0.0203731289282337	-0.1659316926	0.076344188	-0.0953725917	0.0557536151	0.0281677505	0.1238201106	0.0281314715	0.0716056791	0.0440910395	0.0400936377	-0.0228938183	-0.1810165574	-0.0575880009	0.0111871292	0.0453670598	0.0259197821	-0.0814094602	0.0443613243	-0.1798312126	0.0870961597	-0.1367740241	-0.0485007033	-0.0372404988	0.0653640517	-0.1660836596	-0.0708544628	-0.221096869	-0.2332284443	0.0257106839	-0.0492745706	0.0379776214	-0.0026035085	-0.1266079409	0.0041738997	-0.0624632757	-0.0240167664	-0.0422221191	-0.010892817	-0.1198847865	0.1555156542	0.1101720573	-0.1082345432	-0.1045055712	-0.0019831898	0.0288794192	0.0533645894	0.0538503013	-0.0390218461	0.0725615282	0.1512454653	-0.2495610932	-0.0656997337	-0.0273350686	-0.0756655739	0.0134862154	0.1338196107	0.010048035	0.0325135659	-0.1242454562	0.0492039759	0.0357396528	-0.0974268573	-0.022374435	-0.1018793652	0.1329701256	0.058541855	-0.0213667048	0.1627612503	0.1451140621	-0.187139773	0.0014300675	-0.2343265366	0.0803126085	0.0504301696	0.047494415	0.0826762667	-0.0152713032	-0.1194632107	0.1326888823	0.0692973963	0.0002213156235768	8.708769939900016e-06	4.898060523918784e-08	7.584267386610612e-11	0.0595113439488841	0.0030254945447438	0.0035416000586023	9.153617240275097e-06	-0.0297530301998421	-0.0124503637702702	0.0008852428060727	0.000155011558012	0.0004062955300577	-7.37342655779e-05	1.650760577448674e-07	5.436741920312289e-09	-0.0011537487940367	-0.0002764905977523	7.64470506454794e-08	1.3311362797411397e-06	-0.0012222643848938	-0.0001489734440808	2.2193087041295265e-08	1.4939302265798194e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.5962122253884	0.2921752591153108	593818.5222961159	0.085366382039099	891.6924869153627	3.437535122301483	795115.4912213043	11.816647717056274	745.4704564895073	1.085036139940712	1.1773034249774403	555726.2014986745	766.4514921971667	573.3836983128598	1.431874	22.191122	0.0820261403879517	0.0429829017841151	0.1999322285	0.0912679749	-0.0387147309	-0.146066121	0.0840310733	0.0194354858	-0.0516961601	0.1554507308	-0.0620459122	0.1676374272	0.1008056175	-0.0940671553	0.0849369941	0.0661262526	-0.2397807042	-0.02386077	-0.0390750269	-0.0856600295	0.0902592402	-0.2417175159	-0.0109881521	-0.1521428959	0.0581486606	0.1167497458	-0.0219991615	-0.0604011471	0.1073437972	-0.0867282128	-0.0572421167	-0.0716704083	-0.0206736466	-0.2665588391	0.0215625344	0.0391733958	0.1585533018	-0.1844597287	0.0596885292	0.1828633898	0.0134934024	-0.1841815605	0.1093888502	-0.0806556294	0.1809204463	-0.1877328668	0.0185859225	0.0529826722	-0.0258941787	0.0679367211	0.0511374209	0.1323334907	0.0476746775	-0.1203041096	-0.0433452431	0.1007519174	0.0010249289	0.0734194385	0.0077860433	-0.1467040691	-0.0189979417	-0.1512876256	-0.1794461249	0.0201385031	0.2275999075	-0.0249250822	0.0074253211	-0.0239700285	-0.0861462483	0.0928091188	0.0293288719	-0.1219957488	-0.0446607065	0.0356239419	0.024382688	0.1925943552	-0.0046526277	-0.0360955934	-0.0426035112	-0.0676558439	0.1294367287	0.0583804184	-0.012746222262308	-0.0129675378858847	0.0001624661819601	0.0001681570388218	0.059403936448021	-0.000107407500863	0.0035288276655205	1.1536371241656368e-08	-0.0171342567262797	0.0126187734735624	0.000293582753562	0.000159233443977	-6.235219876622852e-05	-0.0004686477288239	3.887796690983269e-09	2.1963069373182642e-07	-0.0010409798055552	0.0001127689884814	1.2716844763140646e-08	1.083638955573742e-06	-0.0006770326716464	0.0005452317132474	2.972776211306951e-07	4.583732384766621e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.2803354179367	-0.3158768074516729	593331.7951315691	0.0997781574858612	884.8229472143411	-6.869539701021608	782911.6479170726	47.190575703912046	743.860286517735	-1.6101699717723932	2.592647337997509	553328.1258582467	764.2380867074647	583.9737040584249	1.545142	23.946539	0.1304758883927617	0.0659503518462769	-0.0274677852	-0.1172898997	0.1604794328	0.1422640193	-0.0794684648	0.1179860884	-0.082343173	-0.1021366215	-0.0110308377	-0.1335300848	0.0280218315	-0.092176362	-0.1295253157	-0.002253916	0.1709315463	-0.1146268726	0.0984175276	-0.1017098927	0.0095868775	0.0225077593	-0.0506646023	-0.0438103522	0.0065907713	0.0747878069	-0.1667170833	-0.0737571685	0.1862403883	0.0842258752	0.1349089412	0.0274588173	0.0703903427	0.0762402173	0.0515048019	0.0573776998	-0.2781219561	-0.1168651702	0.0616837529	-0.2590277517	0.0241868331	-0.0047567648	0.0554267013	-0.0360919341	-0.0366302879	0.0175804152	0.0531151778	0.2248284734	-0.1630808029	0.032759214	0.0144301263	0.0423050471	0.1547307726	-0.035366519	0.1566831686	0.168562308	-0.0580799969	-0.120457458	-0.1257446368	-0.1449560571	-0.014469101	0.0621126285	-0.0141734158	-0.199384582	-0.1141767283	-0.1052084503	0.0113762011	0.054815621	-0.0188823158	0.0089987592	-0.0631448509	0.0613100179	-0.0169082422	0.092507553	0.0335819646	-0.0754738904	0.1506547874	-0.1396548551	-0.1689858546	-0.1750653906	0.1259946088	0.0471208409	-0.0186942390237021	-0.0059480167613941	0.0003494745726753	3.5378903393825166e-05	0.0431119846797116	-0.0162919517683094	0.0018586432230236	0.0002654276924209	0.01672070507108	0.0338549617973596	0.000279581978074	0.0011461584383006	-0.0005331685601201	-0.0004708163613538	2.842687135005407e-07	2.216680461184993e-07	-0.0003397355464367	0.0007012442591185	4.91743510946654e-07	1.1542024151264314e-07	-0.000992591212488	-0.0003155585408416	9.957719269807973e-08	9.85237315108398e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.9531454688026	0.6728100508659054	594368.7525082408	0.4526733645461822	890.6741008871405	5.851153672799455	793300.3539911162	34.23599930271455	745.3318488573506	1.471562339615616	2.1654957193749858	555519.5649211165	766.4908185365231	588.5847761469676	1.395357	21.625179	0.0898776018367841	0.0485679529437428	0.0528163655	0.1116339116	0.0499659243	-0.0165468934	-0.012148523	-0.169093795	-0.0226328525	-0.0793241634	-0.0191838792	-0.093401418	-0.0258422419	0.0359118052	0.2110866711	0.0310943209	-0.0889414908	0.0173859667	0.0226505119	-0.015507261	-0.0906556349	0.0065322674	0.075097305	0.1295130279	0.2019436741	0.0479883869	0.0211167394	-0.090809379	-0.0064091953	0.075595405	-0.0521377878	-0.0397487535	0.0977317918	-0.1281955242	0.1157607302	-0.1530120962	0.1067366502	0.008684939	0.0064828588	0.0935881206	0.142833117	-0.0117094773	-0.0588956601	0.1307253114	-0.0444078402	0.0878134845	-0.027127956	0.0726215579	0.0480923418	0.1193887533	0.1418150994	-0.0793176101	0.072249242	-0.0099437889	-0.0865114088	-0.1255973059	-0.0315443049	0.0136965112	-0.103356134	0.1323865331	0.0443375203	0.1192760616	-0.1667793639	0.0260263508	0.1295733039	-0.0148562409	-0.0622964987	0.0285725964	-0.0566904072	-0.1439897225	-0.1392838546	0.0180816564	0.0423438245	0.0061955448	-0.0929746915	0.0545169151	-0.0032126214	0.094688522	-0.0912841143	-0.05615951	0.1223675745	0.0355847396	-0.0002052669368737	0.0184889720868284	4.213451537351155e-08	0.0003418420888275	0.0260663013535236	-0.017045683326188	0.0006794520662527	0.0002905553200566	0.0018973391359367	-0.0148233659351432	3.599895796757024e-06	0.0002197321776471	-6.111391849081163e-05	0.0004720546416292	3.7349110333015675e-09	2.228355846837559e-07	-0.0003369792874068	2.7562590298999858e-06	7.596963839905209e-12	1.1355504014119473e-07	-0.0006770105033747	0.0003155807091132	9.959118396445324e-08	4.583432216796647e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.4400193654277	-1.5131261033749297	592037.9434010697	2.2895506047145986	888.7811067118447	-1.8929941752958257	789931.8556479315	3.583426947703923	744.480846366047	-0.851002491303575	0.7242052402048912	554251.7306059056	765.1381263241144	579.3686157097494	1.363371	21.129467	0.0592149763893525	0.0341262307209453	-0.0140832876	-0.0672424724	-0.1729008834	0.1417540134	0.1016772635	0.0208874968	0.0771455011	-0.027658655	-0.0431483632	0.1545681523	0.0396336563	0.0926849781	-0.0351358114	-0.0706190237	0.0998634469	0.0218074476	-0.1114175205	0.0218331982	0.1496851789	0.1124661522	-0.006505712	-0.0317952665	0.0187537903	0.0188063643	-0.0574969639	-0.0427094424	0.10980142	-0.0395997069	-0.1602802034	-0.0885297103	-0.1087292281	0.0116541672	-0.0886555603	0.0582159491	-0.0236053155	0.0765424398	-0.0242921576	-0.0106242541	-0.1653061292	-0.0618457657	-0.1327622216	-0.0176904338	-0.074174312	0.0832966271	0.0916637209	-0.0525598447	-0.1589407818	-0.0377228384	0.122490224	-0.1676026204	-0.0389029519	0.0273256497	0.0133288769	-0.0191391771	-0.013301518	0.1540938762	0.0167335544	-0.0571753164	0.034537325	-0.0026426015	-0.0331440629	-0.0529439703	-0.2007783506	0.0156346819	-0.0097835356	-0.0767950581	-0.1595819338	-0.0304539401	-0.1048419727	0.0392469243	0.1124856253	0.0002574692	-0.0732494121	0.1770116556	0.1518784217	-0.0043364363	-0.1620189359	-0.0039092795	0.1185609488	0.023839813	-0.0096942665283847	-0.009488999591511	9.397880352335996e-05	9.004111324769594e-05	0.0264030188940012	0.0003367175404776	0.0006971194067169	1.1337870206528449e-07	-0.0105836781204828	-0.0124810172564195	0.0001120142425579	0.000155775791755	-0.0002301484155261	-0.0001690344970352	5.2968293169174396e-08	2.857266118797291e-08	-0.0002548655941059	8.211369330090001e-05	6.742658627514271e-09	6.495647105895339e-08	-0.0011640271530574	-0.0004870166496827	2.3718521706816178e-07	1.3549592130549158e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.54881430632	1.1087949408922668	593745.4752288755	1.2294262209482856	886.1368432581072	-2.6442634537374943	785238.5049794433	6.992129212771742	744.9335207751197	0.4526744090727561	0.2049141206293689	554925.9503744157	765.7412677575212	588.2233554169648	1.318209	20.429537	0.101659323637387	0.0615456441157705	-0.0767044973	0.142382926	0.0661721658	-0.0794712438	0.0745197922	0.0338817635	0.1069484369	0.1065150339	-0.0857250054	0.066551032	-0.0325919955	-0.2069756686	-0.0550330722	0.056191551	-0.0040014532	0.0207599595	-0.0473216088	-0.1361035153	-0.0760808316	-0.0720512469	-0.0557956938	0.0279333726	0.1038936669	0.0583908101	0.0937957703	0.1458616553	-0.0424825694	-0.0069800121	-0.0821248486	0.0665995926	0.079483676	0.113649849	-0.0262090817	0.0707487269	0.1618506358	-0.026542093	0.0332937982	-0.0045885188	-0.0627747035	-0.0433258046	0.191286637	-0.042100706	-0.0129080952	-0.0315602522	-0.0015684541	0.1272252821	0.1755783952	-0.0107863322	-0.0059882761	-0.1359557641	-0.0119736148	0.0432738335	0.0665131183	-0.0775130523	-0.0615132289	0.005798259	-0.0614588415	-0.1644929687	-0.1419366402	0.0595641618	-0.1171733159	-0.0572731796	0.0620240609	0.0312251259	-0.0120719909	0.0008992525	0.0468965546	-0.1413713275	-0.1828448598	0.1712400985	0.0806930483	-0.0583044316	0.025432557	-0.084041927	0.0526913396	0.1857756573	-0.0572148466	-0.1198904222	0.1145803187	0.0119549848	-0.0023274191313475	0.0073668473970372	5.416879812962351e-06	5.4270440571233786e-05	0.0720769915878207	0.0456739726938195	0.0051950927163507	0.0020861117816357	0.0271822089974875	0.0377658871179703	0.000738872485983	0.0014262622298072	-0.000227120745632	3.0276698941e-06	5.158383309643565e-08	9.166784987639504e-12	-0.0002548920492397	-2.6455133799981392e-08	6.998741043749179e-16	6.496995676561364e-08	-0.0009500289495141	0.0002139982035433	4.579523111975972e-08	9.025550049148644e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.4758105071592	-1.0730037991608017	592093.0229556495	1.1513371530135137	888.4097480548204	2.272904796713192	789271.8804388294	5.166096214921836	744.1260130944913	-0.8075076806284187	0.6520686542738883	553723.523363903	765.2035277421083	577.0207537170639	1.431448	22.184507	0.0832499448996277	0.0467643377991058	0.0761232509	-0.0564716112	0.1376619767	0.0901667227	-0.0215692965	0.0836948269	-0.0328183522	-0.126327656	0.0679139713	-0.1268157505	0.0780364383	-0.0384167095	-0.0916128824	0.1173386918	0.0886601035	0.0683959927	0.1568150677	0.0798505936	0.004002907	-0.0242414843	0.1053782705	0.0480084103	0.2691975997	-0.0246896401	-0.1446399536	-0.0070472581	-0.0100221595	0.2522589918	0.0101750006	0.0581183968	-0.0039243512	-0.1625777622	-0.0105262674	0.0121287397	-0.0744308447	0.0283139666	-0.0498121963	-0.130456742	0.1352610205	-0.0111105549	-0.0634160167	0.1128845028	0.1086853015	0.1309809598	0.1509020992	0.1477264094	0.1787021695	0.2131123716	-0.0713592528	0.0307981405	0.0557237875	0.1720201585	-0.0420089626	-0.0794296753	0.0194651239	-0.1513786319	-0.0588431107	0.1096758313	0.0423736848	0.0539969317	0.0127702605	-0.0143482875	-0.1812725346	-0.0202149856	-0.1187707658	0.165765522	-0.0356497526	-0.1022842721	-0.030089756	-0.0699764794	-0.0164103185	0.1678509106	0.0917508981	0.0335926674	0.3377487401	0.0988657832	0.0861207589	0.0288886472	0.1104315261	-0.0	-7.226909986002283e-07	0.0023266964403488	5.222822794577952e-13	5.413516325532241e-06	0.0521763227132794	-0.0199006688745413	0.0027223686518802	0.0003960366216541	0.0021206278631353	-0.0250615811343522	4.497062533905789e-06	0.0006280828489537	7.643176311290643e-05	0.0003035525087449	5.841814412547444e-09	9.214412556532653e-08	-0.0002555206931511	-6.286439114000248e-07	3.951931673403223e-13	6.529082462841861e-08	-0.0005349901331627	0.0004150388163513	1.722572190783711e-07	2.862144425814435e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.9990085645964	0.5231980574371846	592898.4731904613	0.2737362073060435	883.8388912945809	-4.570856760239508	781171.1857648339	20.89273152262721	745.0595800246635	0.9335669301722191	0.8715472131111811	555113.777786528	765.965315648425	584.0413978619683	1.545935	23.958826	0.3023142578027588	0.184572505238253	-0.0988785136	0.128483129	-0.0161084102	0.0470891981	0.0334763701	-0.0994280941	-0.0152410482	-0.1986910293	0.0368206144	0.070354467	-0.2291198851	-0.0352706145	-0.008532317	-0.1553529633	-0.097087477	0.0474209068	-0.0421975378	0.1490485193	-0.0749551714	0.0274628617	-0.013583373	-0.0281418017	-0.2576870532	-0.1969183221	-0.0101307803	0.0950676103	0.3109587644	0.0479521924	0.0055633711	0.0217501895	-0.0890713304	0.0837062941	-0.06910484	-0.1127578036	0.1022941537	-0.0888941694	-0.0265176638	0.1631860506	-0.0448801951	0.1781425717	-0.0308021103	-0.0017919753	0.014207223	0.0182414063	-0.0167121086	-0.2553464857	-0.2344079017	-0.0212791007	-0.2337937486	-0.0619613917	0.236831849	-0.0569516843	-0.227076968	0.0152815887	0.1500591667	0.0506633048	0.2318303707	0.1086317139	-0.1304295714	-0.03673425	0.2522566138	0.2794862176	-0.1345054626	0.2100455914	-0.0746778475	0.1264256402	-0.1291660674	0.2206004805	-0.0187638683	-0.2129508413	-0.0820422943	0.1534656271	0.1118689572	-0.0856225532	0.3799225321	0.094705352	0.093037004	-0.0390889229	0.10612066	-0.0119549848	0.0006888102172837	0.0006895329082823	4.74459515434418e-07	4.754556316042471e-07	0.0219155572276861	-0.0302607654855932	0.0004802916485999	0.000915713927774	-0.0505833198135832	-0.0527039476767185	0.0025586722433632	0.0027777061007102	0.002658670688687	0.002582238925574	7.068529830883406e-06	6.66795786875005e-06	-0.0013052005947085	-0.0010496799015574	1.1018278957335528e-06	1.703548592427422e-06	-0.0012762715406745	-0.0007412814075118	5.494981251226753e-07	1.628869045535662e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
