global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
830.6338336417909	-0.5140380662572852	0.2642351335615291	689952.5655904585	880.9209168957126	1.2721133324407674	1.6182723305735545	776021.661824383	766.0825192275925	-0.3753575566989866	0.1408932953710329	586882.4262660946	764.381526585458	632.5598374532997	1.472498	21.821764	0.1944345825142056	0.1122069030087715	0.0490876943	-0.0746766157	0.0661680048	-0.2432552925	-0.0865997286	-0.0877234695	0.0145539066	-0.1343044137	0.1043315501	-0.0757650687	0.1850820747	-0.0854785732	-0.037278185	-0.0375198339	0.0436876528	0.1121172054	0.0614342407	-0.2169002633	-0.0409098855	-0.2425148869	-0.1056750492	-0.1038860065	-0.0427382529	-0.053584836	0.0987424351	-0.1107736959	-0.0661595923	-0.0323141417	-0.026113475	0.0406614089	0.1009500664	0.2939375699	0.1241686409	-0.1531864871	-0.0673629254	-0.0567757319	-0.053776682	0.0373754618	0.1541817802	-0.1750171842	0.1012168704	0.2457637545	-0.1308005125	-0.084670538	-0.0755518202	-0.1386300529	-0.1975333237	0.0543150534	-0.1000032993	0.1698036982	0.0298312949	0.2265978593	0.2217739914	0.0664498782	-0.0864532156	-0.1156286765	-0.007123387	-0.0281065787	-0.0199343895	0.0948344233	-0.1558158836	-0.0825883168	0.0747946829	-0.051288397	0.0212316988	0.0378301766	-0.0304908425	-0.0949134666	0.0231985984	-0.0031690485	0.1099235095	0.0007521172	-0.1921276319	-0.2002318616	-0.1565795452	-0.2568204248	-0.3689475404	0.1437067008	0.1082959623	-0.0074236379834644	0.0013100596250553	1.7162562212000348e-06	5.511040090953538e-05	0.0133297395066875	-0.019161496466154	0.0003671629468224	0.0001776819553161	0.1256332557275925	-0.0379083127765226	0.0157837149447146	0.0014370401775626	0.0001730176913671	0.0015780045069794	2.490098224047299e-06	2.9935121526001066e-08	7.495986036953894e-05	0.0006449837916239	5.618980666620775e-09	4.160040914575927e-07	-0.0004640063766432	-0.0004981059743261	2.481095616593878e-07	2.153019175655512e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.2098873551981	-1.423946286592809	2.02762302710145	687589.0372876204	881.4891069965978	0.5681901008852037	0.322839990743938	777023.0457536594	765.7119366343737	-0.3705825932187281	0.1373314583967173	586314.7699043632	765.5980141246662	625.7935084316708	1.377759	20.41777	0.0553987646644292	0.0327999968740251	-0.0426801961	0.0083420103	0.1737313749	-0.1450794767	0.0952239572	-0.0377344661	0.0073975422	0.0345983512	0.0782012166	-0.1160801249	0.1884151179	-0.0197410875	-0.0132699495	-0.0729062137	0.0398138292	0.0806395393	0.0771195712	-0.0998804259	-0.1283077389	-0.1099260885	-0.0291482138	0.0131438025	0.1426291744	-0.0146162174	0.017001014	0.0845140348	-0.0202318703	0.0232469295	-0.1286102352	0.0887144536	-0.46783038	-0.0096363127	-0.1998815465	-0.0778390583	-0.0590936611	-0.0250641585	-0.0459165259	-0.1062148209	0.0406379933	-0.1530553476	0.0673849304	0.0345802125	-0.1256728676	0.0073215673	-0.0835803718	-0.0128407823	0.1484138259	0.1635447385	-0.0403714178	-0.3206344656	-0.0078639505	-0.1110056345	0.2035616573	0.0700167822	-0.1155266334	-0.0841413261	0.0055977632	0.0329546467	0.1020202263	0.0657714186	-0.2333224786	-0.0749252536	0.0110144604	-0.0717509748	0.0003774292	0.0441862506	-0.001360499	0.0300122502	0.1081457533	-0.2705228137	-0.1158865928	-0.047112934	-0.0398529147	0.0614905287	0.1348984221	0.1650535504	-0.0936846622	0.1412592515	0.0993643757	-0.0074627796391979	-3.9141655733499967e-05	1.5320692135598306e-09	5.569307994322673e-05	0.0184104612326905	0.0050807217260029	2.581373325707889e-05	0.0003389450828003	0.1255973764449578	-3.587928263470985e-05	0.0157747009698564	1.287322922381392e-09	0.0006130747905249	0.0004400570991578	1.9365025051917786e-07	3.7586069877715e-07	0.0004849052362514	0.0004099453758818	2.351330881440261e-07	1.6805521120692038e-07	-0.0003091484116817	0.0001548579649615	2.398098931201717e-08	9.557274044531787e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.9343105532882	1.7244231980901077	2.973635366111315	690451.8284546685	877.0612628567603	-4.427844139837475	19.605803726693072	769236.4588038953	766.8435788890023	1.1316422546285594	1.2806141924608092	588049.0744832935	766.5622386018308	627.0517585404423	1.41519	20.972485	0.0815540771421036	0.037718753120738	0.0669313139	-0.1087348032	0.0555269077	-0.0526088907	0.0518502177	0.0562896543	0.0156141074	-0.0462441154	-0.0401185642	-0.0803003077	-0.007171064	-0.0623428651	-0.0541379497	0.0210470064	0.0193750097	-0.04165292	0.0080545708	-0.1386481377	0.1605339442	0.0153673622	0.0182998312	-0.0141268691	0.2493387121	-0.1169926248	-0.0550596929	-0.0426490909	-0.0649913328	0.0404515066	-0.1407103429	0.0104597094	-0.0197663169	-0.0491345345	-0.1097319637	0.0465815065	0.0289621116	-0.0269103352	0.0910067906	0.0507828121	0.1554951771	0.0027938875	-0.0981689258	-0.0405591959	-0.101594051	0.124597948	-0.0554050096	0.0288956969	0.1132031448	0.1910452902	-0.0528507564	0.0997967664	0.1424412309	-0.0995698503	0.004608398	0.0629315098	-0.120476402	-0.0559013848	0.0090950234	0.0464220243	-0.0359927601	-0.0840234917	0.0421091979	-0.0691896692	0.0563289982	-0.0261353456	0.0130096611	-0.0336673728	-0.1053456114	0.1851901461	0.1002689898	0.0033582423	-0.0016021768	-0.1460737493	-0.0527567728	0.1205695754	-0.0244040412	-0.0535019787	-0.1905102418	0.1386044847	0.0898496795	-0.0121840873200369	-0.004721307680839	2.2290746217149336e-05	0.0001484519838222	0.0183225981482451	-8.786308444539911e-05	7.719921608259336e-09	0.000335717602902	0.0999955764412305	-0.0256018000037273	0.0099991153078139	0.0006554521634308	0.0001700140823547	-0.0004430607081702	1.9630279112427918e-07	2.890478819891072e-08	5.996055593016081e-05	-0.0004249446803212	3.595268267453942e-09	1.8057798133332017e-07	-0.0004640051506521	-0.0001548567389704	2.39806096045466e-08	2.15300779831678e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
829.796907158984	-1.137403394304215	1.2936864813747495	688562.9071306156	878.7504031765845	1.6891403198242188	2.853195020055864	772202.2710830099	767.158312897184	0.3147340081817447	0.0990574959061465	588531.8770472538	765.326419525634	624.6614721385711	1.153942	17.100912	0.0631838791229198	0.0354639850485488	0.0474503629	-0.1024859737	0.1099778773	-0.2494782671	-0.0056051478	0.060010165	0.0295198404	-0.1964343959	0.0643862056	-0.1661745711	0.1808791248	-0.0752294693	0.0901728916	0.0033507835	-0.0388128357	0.0152189447	0.0828782785	-0.100992545	0.2047292378	0.0175951994	-0.0117363724	-0.0856054675	0.1752083725	-0.0207148582	0.0194614283	-0.0004883076	0.0283028124	-0.0375297359	0.1139556439	-0.0202904173	0.0633850784	-0.0069378314	0.0431277425	-0.1713075744	-0.0041296099	-0.0532587346	0.0570167816	0.0530487387	0.297412633	0.0757142834	0.1272848651	0.0324703554	-0.107963016	0.056079441	0.0926548055	-0.0118396678	0.0421539081	-0.029815044	0.057399371	0.0323515568	0.0289478127	0.0798192067	-0.0626285365	0.1125564141	-0.1152390335	-0.0340847577	-0.0313655294	0.0319579982	0.0306347467	-0.0649800898	-0.0364618276	-0.1843483527	0.0846668216	-0.0890822523	0.0858214476	0.0009930722	-0.1225061398	0.0903701288	-0.0612266228	0.026157974	0.171825245	-0.0124858928	-0.0619285497	-0.0778577019	0.1108130617	-0.0163951906	-0.1778235641	0.1357462967	0.0798077096	-0.0074457819572018	0.0047383053628351	2.2451537711471864e-05	5.543966895419187e-05	0.0315171417927757	0.0131945436445305	0.0001740959819874	0.0009933302267859	0.0839895638132333	-0.0160060126279971	0.0070542468295371	0.0002561924402476	0.0001570901662831	-1.2923916071600004e-05	1.6702760662576088e-10	2.4677320342852013e-08	0.0005169722533659	0.0004570116974357	2.672603107502163e-07	2.088596915930956e-07	-0.0003490404144083	0.0001149647362437	1.3216890579606496e-08	1.218292108903178e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
830.155566734533	0.358659575548927	0.1286366911329365	689158.2649803336	883.7228248596191	4.972421683034554	24.724977393912187	780966.031177865	767.2103912707782	0.0520783735942131	0.0027121569962184	588611.7844738606	768.0921379633731	628.7090824862139	1.393434	20.650066	0.0475344679761092	0.0229955811572	0.1125814797	-0.1409245196	0.0180971339	0.0652293848	0.204433453	0.0466883467	0.0238654978	-0.0077387679	-0.1492512791	0.0109097445	-0.0132282542	-0.2273327874	0.2098781641	0.0548075768	0.0232843845	0.0396994021	0.0933022931	-0.0162939905	0.2183283751	0.1082872941	-0.1215941901	-0.1380180514	-0.0435998945	-0.0204679874	-0.0545478385	0.192711455	-0.0159599179	-0.0610413254	-0.0591835425	-0.1765029904	-0.0453433629	-0.0182452045	-0.0721240344	-0.075272242	0.0580971409	-0.0920873414	0.0135715466	0.0501592232	0.202143676	0.1836025394	-0.180358359	-0.0611016175	-0.0447127711	0.0895378001	0.002816343	0.0440350856	0.0868927857	-0.2121276798	0.0033473382	-0.2273673655	0.0162752195	0.0752212745	0.0074379187	0.1288015707	-0.0795199642	-0.0382204072	0.0044254833	-0.0904375703	-0.0988861503	-0.1688871672	0.1012984389	-0.0518804583	0.126261258	0.060459265	-0.01615326	-0.0684550219	-0.0617902564	0.1560709965	0.0329439167	-0.055282735	0.0967586206	-0.0415447709	-0.1542448423	0.0344275906	0.0681021329	0.0894117072	0.0793658408	0.1326888823	0.0692973963	0.0089285300754937	0.0163743120326955	0.000268118094544	7.971864930899554e-05	0.0379424557815184	0.0064253139887427	4.128465985393264e-05	0.0014396299507324	0.069656423482769	-0.0143331403304643	0.0048520173324108	0.0002054389117327	9.55630516894662e-05	-6.15271145936338e-05	3.7855858302181455e-09	9.13229684820359e-09	0.0004189857260581	-9.798652730779996e-05	1.7554903864043326e-07	9.601359533842229e-09	-0.0003005200238256	4.85203905827e-05	2.354228302297763e-09	9.031228472013921e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
831.7713108999739	1.6157441654409013	2.6106292081563147	691843.513636261	882.4601436491936	-1.2626812104255123	1.5943638391616368	778735.9051293554	767.9178634820688	0.7074722112905647	0.5005169297483614	589697.8450548652	766.6811112473948	633.5091706232193	1.304637	19.334135	0.0465368207253841	0.0236799550289749	0.0524889119	0.01875488	-0.0713930024	-0.0490404979	0.1497599045	0.0384872588	0.0360253016	-0.014107622	0.0256153975	0.0901182979	-0.0376934289	-0.130747213	0.0996236631	0.1187879048	-0.098068708	0.0572190086	0.111021448	-0.0335432005	0.2504052281	-0.0607893825	0.1029196653	0.0720496616	-0.0536195535	0.199023567	0.0329277512	0.1047994524	0.1000803447	-0.1933402594	0.111915739	-0.003426596	-0.0891915301	-0.1093053165	-0.034831241	-0.1754241398	0.0813869322	0.0193925404	-0.0448315033	0.0376520842	0.2041253506	0.1923132251	0.0278694269	0.1558580632	0.1498196082	-0.046714104	0.1412916958	0.0838616002	0.0338204895	0.0376696537	0.1895093623	0.0016994199	0.0331464626	0.0257716743	0.0159167984	0.1358145748	-0.0821572613	-0.0405172464	-0.0106047995	-0.0867352227	0.0444726209	-0.1376454852	0.1745577778	0.0192476738	0.1139439989	-0.0172964117	0.0427667903	-0.0555432718	-0.0185097895	-0.0349272421	-0.0381055814	-0.0411397833	0.0514211616	-0.0327992955	-0.0862325746	0.0706349305	0.044059573	-0.0385752992	-0.0391038019	0.1294367287	0.0583804184	0.0088329132884013	-9.56167870923997e-05	9.142569973873292e-09	7.802035716041627e-05	0.0578134724144092	0.0198710166328908	0.0003948573020246	0.0033423975926116	0.0645571642258175	-0.0050992592569514	0.0041676274528791	2.600244496960553e-05	1.363989380927656e-05	-8.192315788018964e-05	6.711403797062478e-09	1.86046703128341e-10	0.0006029968525353	0.0001840111264772	3.6360520416747846e-07	3.38600946674081e-08	-0.0004640043004372	-0.0001634842766115	2.6727108699218137e-08	2.1529999082421533e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.2533607364459	0.4820498364720151	0.2323720448426965	692645.6564571087	883.3148133308657	0.8546696816721351	0.7304602647695487	780245.0594497422	768.385907326567	0.4680438444981973	0.2190650403726527	590416.9025780716	767.0008963197946	626.6470768499812	1.142661	16.933735	0.0455055751934184	0.0221605152611541	0.0146077707	0.172756617	-0.0811796443	0.0012147614	0.1669322642	0.2077589009	0.0109532996	0.1670362891	0.005327101	0.2057937659	-0.0075680361	-0.0947023317	0.0857790361	0.1238983482	-0.1221741805	0.077109333	0.0442045752	0.0527774968	0.1243885705	-0.0171901606	0.0967683184	0.1481054283	-0.084261613	-0.0465810068	-0.0196776837	0.2781542519	-0.0128014394	0.0477983759	-0.0768028456	0.0573231977	-0.0903814146	0.0246148258	0.149055545	-0.1142019805	0.1015642986	0.1070459478	-0.0995080183	0.0003363458	0.0691104599	0.1682538657	-0.028441574	0.0007147971	0.0599183697	0.176214487	0.0152501635	0.1392094328	0.0469686186	-0.0818981611	0.2012806654	-0.2321060911	0.0030012779	-0.0040294784	-0.0223582657	0.1102718586	-0.0785080572	-0.0370561047	-0.0360468995	-0.0656600918	0.0979875133	-0.1249321814	0.2012022098	0.0324269322	0.1382354175	0.0201916082	-0.0581429487	0.0137826473	0.0580033477	-0.0197510698	-0.1309077215	0.0160857755	0.0395818119	-0.0130944157	-0.1368753806	0.1262267657	0.0636256169	0.0822448448	-0.0384225642	0.1259946088	0.0471208409	0.0062788692184909	-0.0025540440699104	6.523141111044483e-06	3.942419866291253e-05	0.0456517189534224	-0.0121617534609868	0.0001479082472458	0.0020840794434022	0.0643841816247174	-0.0001729826011001	0.0041453228434845	2.992298028335712e-08	0.0002681110921882	0.0002544711983789	6.475559080440541e-08	7.18835577543495e-08	0.0007809618723286	0.0001779650197933	6.099014460309925e-07	3.1671548270029665e-08	-0.000284104617381	0.0001798996830562	3.236389596372121e-08	8.07154336172044e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.1764838277267	-0.076876908719214	0.0059100590942223	692517.7002358786	884.7457885742188	1.430975243353032	2.047690147089269	782775.1103998162	767.5535131552524	-0.8323941713146041	0.6928800564385266	589138.3955569703	767.5060186904078	635.4946353527384	1.034487	15.330645	0.0478055273531555	0.0254386218975199	-0.0024763296	0.2173362609	-0.0119483307	-0.0846524134	0.1518706125	0.0147054116	-0.0346971358	0.1429575076	0.0772540011	0.0913643055	0.0349621249	-0.1239690881	-0.0310476102	0.0751052592	-0.1449895598	0.0861671024	0.1824569669	0.124887009	0.0872294746	0.0324423456	0.1629245649	0.0103544677	0.0159418491	0.0463468465	-0.0773192733	-0.0128823618	-0.0130933684	-0.03768002	0.005092575	0.1272534062	0.1013984321	0.0428897293	-0.3723622731	-0.1031004392	0.053744215	0.1023023315	-0.1316706936	-0.105251217	0.1392081102	0.2150926184	0.0449435457	0.0328694143	0.1079115586	-0.0772100407	0.0831110568	0.1182297302	0.0090672043	0.1224053275	-0.0672737044	0.0736067596	-0.033302944	-0.0052041964	-0.0433162199	0.134856109	-0.0815675576	-0.0568191912	-0.034833638	-0.1205527212	0.1658943642	-0.1122598096	0.161521571	0.0325591681	0.0785857538	-0.0226900666	-0.0743535249	-0.0257434627	0.0150718677	-0.0586145119	-0.1845103667	0.0030502984	0.0969822575	0.0128152326	-0.1211737505	-0.0203370757	-0.0115119521	0.0550994395	0.0341944155	0.1223675745	0.0355847396	0.0088706362302417	0.0025917670117508	6.717256243199672e-06	7.868818712927668e-05	0.0402508083434014	-0.005400910610021	2.916983541743742e-05	0.0016201275722972	0.0468078298031287	-0.0175763518215887	0.0021909729308786	0.0003089281433562	-0.0001434023985744	-0.0004115134907626	1.6934335307962048e-07	2.0564247916891084e-08	0.0007810180000626	5.6127733999932455e-08	6.099891164217834e-07	3.150322523967173e-15	-0.0002509442776817	3.3160339699299954e-05	1.0996081289729687e-09	6.297303050119017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.3985846034335	1.2221007757068492	1.4935303059832823	694553.2008190063	885.3172391829952	0.5714506087764448	0.3265557982709694	783786.6139946007	768.0879004938686	0.5343873386161704	0.2855698276732735	589959.0228850789	768.2638501379563	635.8939449502788	1.304521	19.332426	0.0743183454076108	0.0314953125564799	0.0295243077	0.1255157407	0.0529798514	0.0279608725	0.1526195451	-0.0850395317	0.0246547355	0.1386433281	-0.0990478204	0.0061827136	0.055548945	-0.1304082136	0.0228551275	0.0755411947	-0.0279829003	-0.0162312266	-0.0175834426	0.1386417504	-0.0602008155	0.0799839536	-0.0762965828	-0.2018434644	0.0418572908	-0.2606802872	-0.1775892475	-0.0787378712	-0.1000428611	-0.1603334336	0.2015946502	-0.1832288804	-0.0246971971	-0.0974114007	-0.0492968913	-0.1107075627	0.0879018695	0.0607687247	-0.04507296	-0.0593696884	-0.0565960602	0.1111423407	-0.1504926465	-0.075963069	-0.2004016713	0.1608346333	0.0471600672	-0.0115741834	0.0158278577	-0.0524620936	-0.1919272374	0.0622526121	-0.2289248983	0.1695558594	-0.0007443349	0.1163070313	-0.0623952192	-0.0253347695	0.1501850704	0.0691903151	0.1055190823	-0.0658336774	0.0267734803	-0.0268568089	-0.0024116082	0.3415796778	-0.3130680267	0.1041500179	-0.0335055942	-0.2460515024	0.1509426862	-0.07692859	0.2372604281	0.040731537	0.1367949535	-0.3679250648	-0.1799314695	0.024120022	0.1625181792	0.1185609488	0.023839813	-0.0072823208737418	-0.0161529571039835	0.0002609180232031	5.303219730813554e-05	0.0546783846542098	0.0144275763108084	0.0002081549582041	0.0029897257483937	0.0606366362166426	0.0138288064135139	0.0036768016516694	0.0001912358868224	-0.0003729372845798	-0.0002295348860053	5.268626389351196e-08	1.3908221822975472e-07	0.0010220283714654	0.0002410103714028	1.0445419920802176e-06	5.8085999123715625e-08	-0.0001233094235038	0.0001276348541779	1.6290656001013802e-08	1.5205213924839506e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
834.2154372190926	0.8168526156590588	0.6672481957090459	695915.3956946417	882.7784501106509	-2.538789072344344	6.445449953855052	779297.7919797628	768.930125981421	0.8422254875524686	0.7093437718829935	591253.538641804	768.0696192894753	634.3149635664913	1.325703	19.646334	0.0709310538753809	0.0373332813992627	0.1180146322	0.0435242993	0.078710834	0.0166817765	0.0730529356	-0.0177044887	0.1240030242	-0.0076183667	0.0102614104	0.0933232838	-0.0769836323	-0.0040811576	0.0503864291	0.1760283481	-0.0613478752	0.0437614984	-0.0868034054	0.0909999623	0.0056250384	-0.1576568968	-0.0586286716	-0.1452569737	-0.0203420329	-0.1788271477	-0.0238256703	-0.0406566203	-0.0403535323	-0.1503626356	0.0600586265	0.095866848	-0.0937583581	0.2346495742	0.0446225791	0.2187703233	0.1375349502	0.061139282	-0.0739927554	0.088657579	-0.0177083926	0.1022077761	0.0248550088	0.141340469	-0.1523595187	0.0505695661	-0.0069062713	-0.0428766358	-0.0510995225	0.0727165072	-0.1658013938	0.1389465508	-0.0859180502	0.1139271964	0.0458457127	0.0857725554	-0.0596355731	-0.0463547671	0.0693218269	0.1751771695	0.1189769833	0.0634923326	0.1046186084	-0.1642960011	0.0760161677	0.0647639203	-0.0062373873	-0.0237979053	-0.108191984	-0.0326778049	0.3714643777	-0.0309905642	-0.020730935	0.1294946596	0.017025179	0.0180582944	0.0693661551	-0.0690553124	0.0214505279	0.1145803187	0.0119549848	-0.0086837098798611	-0.0014013890061192	1.963891146472039e-06	7.540681727759729e-05	0.0383470970391783	-0.0163312876150314	0.0002667109551648	0.0014704998513321	0.0469061574159042	-0.0137304788007384	0.0022001876035255	0.0001885260480975	-1.828473969616508e-05	0.0003546525448836	1.2577842759243868e-07	3.3433170575651506e-10	0.0009280048786957	-9.402349276969998e-05	8.61193054883021e-07	8.840417192613824e-09	-0.0004639913549203	-0.0003406819314165	1.160641783936768e-07	2.152879774407758e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
833.6981239384869	-0.5173132806056628	0.2676130302909932	695052.5618585526	871.0604400142547	-11.718010096396142	137.31176061924194	758746.2901578271	769.3066734200094	0.3765474385883181	0.1417879735074231	591832.7577685609	766.3441098896714	625.8640195951549	1.764293	26.146044	0.130017720220181	0.0746307436199572	0.1257237052	0.1171740597	0.1323052977	-0.1353899808	-0.0272815078	0.1418899165	0.0546019817	0.0386772847	-0.017638402	0.0970902694	0.3419733229	0.1492672689	0.1011472997	0.1421989458	0.0067357554	0.2608662362	0.2559535576	-0.1498079443	-0.1790810842	0.1301939992	-0.1430219975	0.3042826436	0.2574478589	0.0269916804	0.0429961664	0.0254341031	0.2035268038	0.1187798375	0.0842260612	-0.1475451801	0.1893170882	-0.0639025159	0.0706199245	0.1292776083	0.1450637278	-0.0349053257	-0.2572389081	-0.1372041949	0.2672829425	-0.2991549689	0.1374430718	-0.1149964392	0.0830586736	-0.0327041872	-0.0791576373	0.0266872675	0.3026911819	-0.1614706823	0.2448134461	0.1293505409	-0.05506836	-0.0498549847	-0.1584300091	0.1624837571	-0.0440562899	-0.1158342181	-0.0024604154	-0.0973926671	0.020408316	0.0479834869	-0.0652701159	0.041175225	-0.3507839738	-0.1903283678	-0.1413569281	0.184520405	-0.0105595597	0.2912774594	-0.2205864978	-0.3309136234	-0.3441114562	0.1843569674	0.0880336853	-0.2023774878	-0.2467362248	-0.0441633993	0.1500528124	0.1104315261	-0.0	-0.0088804645110656	-0.0001967546312045	3.871238490041901e-08	7.88626499322956e-05	0.0337775464109597	-0.0045695506282186	2.0880792943853007e-05	0.0011409226415445	-0.0159785377339289	-0.0628846951498331	0.0002553136681145	0.0039544848840874	0.0002600066329849	0.000278291372681	7.744608810871147e-08	6.760344919614452e-08	3.29492834074685e-05	-0.0008950555952882	1.085655277065679e-09	8.011245186567705e-07	-0.0003900039266711	7.398742824920001e-05	5.474139538930521e-09	1.5210306281887673e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
832.4821815371614	-1.215942401325492	1.478515923341204	693026.5825768714	886.456860573061	15.396420558806312	237.04976602363368	785805.7656570474	767.9351030795729	-1.3715703404365058	1.8812051987651128	589724.3225418342	768.6135420144176	650.9024987387	1.681092	24.913031	0.1293462670084001	0.0773477311232669	0.1216120361	-0.0461281306	-0.1071471752	-0.1915287682	0.1541909564	-0.0880280155	0.0247883034	0.1058652197	-0.0457224091	0.1197910673	0.1915460846	-0.1708877029	-0.0025624769	0.0464854452	0.0873825944	0.2016089056	0.0950290331	0.0175045524	-0.0617447672	0.0750866547	-0.1076944376	-0.0600196242	0.0493203782	-0.156474099	-0.171116073	0.0631941001	0.0628653234	0.1106678219	-0.0283646709	0.0792189997	0.0296823072	-0.0512788679	-0.1307618157	0.2403036883	0.0408544123	-0.0385877357	-0.2493698202	-0.0339432487	0.0351969936	-0.0658739131	-0.2495877445	-0.1060671031	-0.0459364527	0.1791277824	-0.0961633548	-0.1541029559	0.1219211245	0.0865539968	-0.1680508378	0.0522729035	0.0075350014	-0.1529372836	-0.114705071	0.2102311294	-0.0785123123	0.0396956434	-0.0065091395	0.0198629162	-0.0964625526	-0.0147538423	0.077046392	0.215386603	-0.2929114112	0.1235518157	0.0397157527	0.1802679935	-0.1930745699	-0.0099954577	0.0068775935	0.0642994006	0.0856683382	-0.0651603934	0.2391147992	0.1551108906	0.0706961176	-0.0274661026	-0.0446759126	0.10612066	-0.0119549848	-0.0067815475197647	0.0020989169913009	4.405452536371626e-06	4.598938676282675e-05	0.0815997257502374	0.0478221793392776	0.002286960836758	0.0066585152425139	0.010003470174368	0.0259820079082969	0.0001000694155294	0.0006750647349468	-0.0006040222040094	-0.0008640288369943	7.465458311577227e-07	3.648428229363733e-07	-9.785946901752496e-05	-0.0001308087524249	9.576475676391926e-09	1.711092971098323e-08	-0.0004640295926423	-7.402566597120003e-05	5.4797992224796835e-09	2.153234628477789e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
