global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51
2184.081652423816	0.7359532351702001	0.5416271643574838	4770212.664454347	2835.7247380574545	7.46722259521448	55.75941328648168	8041334.790031019	2414.1660009765624	-10.615748845880717	5828197.480271167	112.69412355881776	2473.5381046678654	1820.4613812151445	1.483474	44.844028	1.001546517862694	0.5212226188743871	0.030800807	0.1030391057	0.094795126	-0.0541115062	-0.0952989455	0.1160938053	0.0257946039	0.0159939563	-0.0491406952	-0.0257918998	0.1008600369	0.0283570351	0.0879459542	0.0034776984	0.0747116368	0.0160634093	0.0353231319	0.0096940471	-0.041840638	-0.0139670881	0.0079272688	-0.0089974511	-0.0985633333	-0.0264946706	0.0306056166	-0.0773381524	0.0365627881	0.0315083088	0.1465891237	-0.0272250079	-0.0093106515	-0.0713053302	0.1047624265	0.032311741	0.0427168785	0.1269396753	-0.0638835245	-0.0733494078	0.0348491194	-0.0951848817	0.0510867021	0.0239333992	0.0688936254	-0.0212551445	0.1082062826	-0.0233010647	-0.007739738	-0.0318865904	0.0563998885	-0.0403736413	-0.0154214423	-0.0643711332	0.0523576461	0.0177562912	0.0409991298	0.0195915021	0.1091085466	0.1566992796	0.0269568689	-0.0275653828	-0.0666083506	0.0756007377	0.0168861807	-0.0169286607	0.096141247	0.0648543439	-0.0965185086	-0.1145278926	-0.0907481618	0.0650446521	0.005582284	-0.0450145222	0.0572690532	-0.0507905574	-0.1221095847	0.0402396474	0.06050463	0.006750989	-0.0904289225	0.0469489822	-0.0276578354	-0.0787557834	-0.0629121428	0.0064061583	0.0702792922	0.0744157659	0.0152996203	0.0006446586036759	-0.0128302554181658	0.0001646154540953	4.15584715293361e-07	0.2802342619335434	0.172120452988267	0.0785312415614378	0.0296254503368862	-0.8172549526146469	-0.3769828544931997	0.6679056575731687	0.1421160725818409	0.006436699375185	0.0059661132514938	4.143109884650697e-05	3.559450732964992e-05	0.003707307875943	0.002725348937816	1.3744131687029e-05	7.4275268328548e-06	-7.393402833967121e-05	0.0001007969099514	1.0160017055756443e-08	5.466240546531306e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2187.126777775833	3.0451253520168398	9.27278840949568	4783523.542064098	2824.800700887044	-10.924037170410427	119.3345881005087	7979498.999731936	2427.397705965909	13.23170498934678	5892259.622928558	175.0780169251045	2477.707609307829	1823.0161216878223	1.22758	37.108585	0.762404268936117	0.3701362120312747	-0.0037301548	0.1008327994	0.0134480286	-0.0213858206	-0.0946568275	0.0744161907	-0.0159592738	-0.090813661	-0.039659132	-0.0853234169	0.020062138	0.0261168854	0.0157481326	0.0115275718	0.0285029468	-0.0186599691	0.0524547212	-0.0080694806	-0.0467213704	-0.0521642649	-0.016295694	0.0114003422	0.0909668075	-0.0773177915	-0.013698795	0.0478338531	0.0517554495	0.0206039923	0.0053125259	0.044824105	-0.0469946514	-0.0527676325	0.0358203742	-0.0607549657	0.0166932209	0.0465388376	0.0208115675	0.0388345788	-0.0164368866	-0.0837279659	0.0578676681	-0.0552855588	-0.0332726204	0.034372272	-0.0568325113	-0.0444509921	0.0082658089	0.0701526758	0.0409366722	0.0342701638	0.0073439361	0.0336424242	-0.0208953568	0.0351714911	0.0345335415	0.0016268558	0.0711543995	0.0694591234	-0.0299280692	-0.0154219284	-0.0668972782	0.0540053459	0.0519054538	-0.0183776457	0.0388122529	-0.0150549996	0.0182803966	0.0008264523	-0.0332006862	-0.0090237003	0.0337075408	-0.0736315184	0.016399104	-0.0069234304	-0.0766999046	0.0091341699	-0.1084189342	-0.1067064999	-0.0343707079	0.0462468756	-0.0292606206	-0.0793936715	-0.0606775209	0.010657419	0.0727503781	0.0717551168	0.0085347133	-0.0005120835919711	-0.001156742195647	1.3380525071902425e-06	2.622296051660241e-07	0.1657942920025021	-0.1144399699310413	0.0274877472606109	0.0130965067178176	-0.5512038499134846	0.2660511027011623	0.3038256841594472	0.0707831892485044	0.0024841129592636	-0.0039525864159214	6.17081719438136e-06	1.5622939375326376e-05	0.0004558977661073	-0.0032514101098357	2.0784277314162646e-07	1.05716677023418e-05	-0.0004850665847479	-0.0004111325564082	1.6902997893876542e-07	2.3528959163899166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2181.376172513431	-5.750605262402132	33.069460883967096	4758402.006009346	2843.9947102864585	19.194009399414423	368.40999682480935	8088305.912137357	2418.7881707208808	-8.609535245028383	5850536.214819265	74.12409713538594	2472.31545595307	1773.6310113933555	0.879969	26.600634	0.1224585621153988	0.0705156361972706	0.008687122	0.0537781906	-0.021357792	-0.0046894066	-0.0854848566	0.0379484382	0.0140733161	-0.0609588464	0.0272798557	-0.0793788523	0.0626226166	0.0620317024	0.0477195956	0.0227009873	0.0172841171	0.0158159592	0.0748725876	0.0382137542	-0.0042526396	-0.0427197511	0.0174824854	-0.0114979036	0.0341260808	-0.0566257057	-0.0095217282	-0.0197577954	-0.0051893321	-0.0729648319	0.0042713224	0.0046929012	-0.0525827546	-0.0023562815	0.0112627236	0.0041570444	0.0243287066	0.0945289299	0.0432695438	0.0027870048	-0.0132680787	-0.0751238941	0.0379618319	-0.0318942262	-0.0306978965	0.0403053229	-0.0200450838	-0.0016319099	-0.0203299398	0.0135078253	0.0415845125	0.0214119033	-0.00448371	0.0638326234	-0.0059582747	0.0404509861	-0.0078279964	0.0014944459	0.0363360999	0.0068597736	-0.0181856557	-0.0173712138	-0.0062593902	-0.0351820987	0.0798143088	-0.0306407216	-0.0218235568	-0.0152633295	0.045608805	-0.0180768107	-7.27667e-05	-0.0184278063	0.0338242344	-0.0246568627	-0.0051532027	-0.037548253	-0.0611332783	0.02684303	-0.0360259495	-0.0381663841	0.015860031	0.0455396975	-0.0308505711	-0.0799532077	-0.05833645	0.0148794683	0.0749343514	0.0687090676	0.0017099414	-0.0001489750570442	0.0003631085349269	1.3184780813675984e-07	2.2193567621322643e-08	0.1492805308427733	-0.0165137611597288	0.0222846768887001	0.0002727043076405	-0.5056764439186665	0.045527405994818	0.2557086659342282	0.0020727446966169	0.002237637160425	-0.0002464757988386	5.007020061714856e-06	6.075031941312612e-08	0.0011592393426917	0.0007033415765843	1.3438358536442845e-06	4.946893733522293e-07	-0.0002337982316524	0.0002512683530955	6.313578526732487e-08	5.4661613123789295e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2185.412389448641	4.036216935210177	16.291047148077435	4776027.311955619	2850.9632827758787	6.968572489420239	48.56100254030459	8127991.639736215	2424.951470614347	6.163299893466046	5880389.634834684	37.98626557679858	2483.7294269541585	1810.4401714998307	0.953329	28.818241	0.0801435866918363	0.0451300284685843	-0.0090593614	0.0999908462	0.0267448521	-0.0143566979	-0.0381766397	0.04867178	0.0398583281	-0.0128233986	-0.0003534944	-0.025707285	0.0253097778	0.0579127767	0.0106897167	0.023687733	0.0162470581	-0.0386849319	0.1126252078	0.0301534915	-0.0068863368	0.0017386329	0.0016401961	-0.0007467836	0.0378443909	0.0229965495	0.0252737227	-0.0049639391	0.0037668329	0.005766088	-0.0476015077	0.0890763571	-0.0268599169	-0.0085819453	0.0682559022	0.0100370223	-0.0005626511	0.0239705634	-0.044414618	-0.068108656	-0.0191298669	-0.0889279986	0.0668653326	-0.0327699611	-0.0371289866	-0.0221400793	0.0957304482	-0.0234431375	-0.0329419799	-0.0201060853	-0.0109230153	0.0042948651	-0.0299141668	-0.0326008633	-0.0461064303	0.0109390834	0.0160343653	-0.0082204407	0.0659030598	0.0775657474	-0.0238119595	-0.0201872118	-0.0560832595	0.0337373177	-0.041082755	-0.0045480675	0.0629310015	0.0833666935	-0.0063715277	-0.0033764492	-0.0307205425	-0.0199009806	0.0263981707	0.0093813477	0.0190983733	0.0078564164	-0.0610375914	0.0294539756	-0.0212643171	-0.0324603429	0.017959189	0.0448275254	-0.0324269895	-0.0804338397	-0.0558930371	0.0190607341	0.0768225931	0.0652939789	-0.0051268245	-7.940162601016709e-05	6.95734310340329e-05	4.840462305847331e-09	6.304618213058443e-09	0.1370711717839299	-0.0122093590588433	0.0187885061342196	0.0001490684486277	-0.5498006147451804	-0.0441241708265138	0.3022807159741782	0.0019469424511273	0.0020737569550699	-0.0001638802053551	4.300467908700782e-06	2.6856721707229763e-08	0.0013171005691017	0.00015786122641	1.7347539091280223e-06	2.4920166803669328e-08	-0.0003868664673962	-0.0001530682357438	2.3429884793719537e-08	1.496656635956151e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2182.758733787065	-2.653655661576068	7.041888370214716	4764435.689923711	2830.5730163574217	-20.39026641845703	415.7629646156565	8012143.600930752	2426.0420876242897	1.0906170099428891	5885680.210924421	1.1894454623767678	2476.062595589451	1731.1683609516217	1.389185	41.993752	0.3344602051727012	0.2174858247241433	0.0255034401	0.1450689846	0.0914452481	-0.0316376609	0.0121833769	0.0803287962	0.0540577579	0.0648197388	0.0195584579	0.0365588711	0.0824298962	-0.1639926983	0.1724646059	0.0706817935	0.1449244519	0.3171985407	-0.2855757318	-0.2131934317	0.1393417172	0.3543070388	-0.1671164746	-0.1186717743	-0.2093626918	-0.1302420927	0.0855187652	0.0132982257	0.0451422836	-0.0024370495	-0.0989056161	-0.0341774527	-0.0823082479	0.073175923	0.0065097396	-0.0428218707	0.0399467367	0.1717488999	-0.136467762	-0.0265255974	-0.0955832814	0.0158086785	-0.2762734336	0.2041199367	0.2524361391	-0.2836300973	-0.2294836018	0.0752417042	-0.1222078227	-0.1579087784	-0.3257615321	-0.0371945544	0.077426471	0.101182414	0.3125834595	-0.0423886632	-0.0557777372	0.0151499919	0.0913122574	0.0883603445	-0.0305832988	-0.0049870256	0.0539359208	-0.136106483	-0.0612173909	-0.003299337	0.0034023301	0.0348866575	-0.0188709857	-0.022488247	-0.077707411	0.083767012	0.0064954507	0.1257639469	0.2707545747	-0.2404055076	-0.1089081977	-0.1119949877	0.1284517214	-0.1052237646	0.0008209888	0.0441104375	-0.0339891844	-0.0808350932	-0.0533515689	0.0231897558	0.0784076511	0.0615281933	-0.0119276293	-0.0261129713202592	-0.026033569694249	0.0006777467510253	0.0006818872711726	0.1942511262139845	0.0571799544300545	0.0377335000354013	0.0032695471886231	-0.5904964941056079	-0.0406958793604275	0.3486861095510142	0.0016561545969184	0.0060282949760849	0.003954538021015	3.634034031869045e-05	1.563837095965324e-05	0.0011241488585689	-0.0001929517105328	1.2637106562217606e-06	3.72303625975335e-08	-0.0004503927696078	-6.352630221159998e-05	4.035591072679533e-09	2.028536469149848e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2197.828927652433	15.070193865367855	227.11074313977093	4830451.995225843	2834.28324025472	3.71022389729842	13.765761368084274	8033161.485988796	2439.8372318892048	13.795144264915052	5952805.718112777	190.30600528981864	2491.7663246975585	1798.3763677736465	1.406618	42.520763	0.4632410060265204	0.2631814463430348	0.0059675827	0.0538954702	-0.0098090514	-0.0347229602	-0.0399589957	0.0476925645	-0.0285241001	0.0152122605	0.0391171212	-0.0518888062	0.0031887028	-0.0687389856	-0.0309274799	-0.0309690507	0.0645650519	0.060385167	0.016044707	-0.0871008891	0.0109371491	0.046548138	0.0089359161	0.0214274413	-0.0651410534	0.0059289898	0.0788832961	-0.0218071205	-0.1012362892	-0.0117061891	-0.0070685616	-0.0454788733	-0.0406069254	-0.0270208786	0.0437191558	0.0487395471	0.0297990736	-0.0178819896	-0.0690416343	-0.0101555854	-0.0420502956	0.0061319699	-0.0057658542	0.0234440607	0.0824494174	-0.0713713879	0.007375243	-0.0328608915	0.0660339031	0.031616697	0.043773749	-0.0588305054	0.0414129075	-0.030482261	-0.0547273995	0.0050739842	-0.0697030235	0.0046100917	0.0461840246	0.016177069	-0.0358498256	-0.0134671788	-0.0233967429	0.0124060276	0.0144881911	0.0150930907	0.0091930494	0.0719070865	-0.0161103598	-0.0276748049	0.0038424505	0.0257579351	-0.0027882715	0.0618649738	-0.0458544908	-0.019716005	-0.0453285434	0.0327552277	-0.0023225037	-0.0325491945	0.0192679346	0.0433885123	-0.0355364705	-0.0811565722	-0.0507165039	0.0272552159	0.0796832699	0.057431937	-0.0186447705	0.0528008298904296	0.0789138012106888	0.0062273880215201	0.002787927637118	0.1246860074182762	-0.0695651187957082	0.0155466004459104	0.004839305753061	-0.5178179434109396	0.0726785506946683	0.268135422518335	0.0052821717310774	0.0016238867301536	-0.0044044082459313	2.637008112368951e-06	1.939881199682763e-05	0.0014990860826422	0.0003749372240732	2.2472590831715364e-06	1.4057792199579193e-07	-0.0005127180061123	-6.232523650450002e-05	3.884435105341862e-09	2.628797537917725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2200.5973107565083	2.768383104075383	7.663945010930053	4842628.524108776	2868.2766540527346	33.993413798014444	1155.5521816430387	8227010.96418395	2446.761972212358	6.924740323153401	5986644.148664509	47.95202854310666	2503.409615868193	1795.7401484022987	0.831037	25.121471	0.0872044710800325	0.0505879854405416	-0.0096735337	0.0892072215	0.0130102522	-0.0074704183	-0.0488713176	0.0250494561	0.0722772891	0.084905627	-0.0101646059	-0.1075778598	-0.0464571074	-0.0741787102	-0.0519191863	-0.0498836632	0.0521716974	-0.0274632687	0.0566806332	-0.0242489341	0.0415786461	0.0579773325	0.0241879387	-0.0168314962	-0.0342718238	0.079230186	-0.0312013577	0.0183592087	-0.0175285787	0.0306205258	0.0222052948	0.0012727817	0.0070384655	-0.1362436131	0.0074981444	0.1319756892	-0.006179823	-0.0747352055	-0.1405634622	0.0101764971	0.0079655447	-0.0297916053	0.0373584423	-0.0341822659	0.043921842	-0.0271369988	0.0150366173	-0.0093943855	0.0501763999	-0.0888770723	-0.0394344941	0.0171143483	0.0471277445	-0.034621943	-0.0380043786	0.0325103274	-0.0119790093	-0.0087121645	0.0504356993	0.0417367613	-0.021450669	-0.0275430063	-0.0277295588	0.0100478847	-0.0205052839	0.0270161771	0.0121156737	0.0936373633	-0.0353714217	-0.0137294619	0.0012689183	0.0151518017	0.0169140892	0.0631202885	-0.0251913031	0.0558241352	-0.0439797336	0.011678669	0.0492769969	-0.0316541548	0.0971661334	0.0426618292	-0.0370681691	-0.0813979594	-0.0479924649	0.0312459714	0.0806444153	0.0530272111	-0.0252311319	0.0544723523462948	0.0016715224558652	2.7939873204616342e-06	0.0029672371701388	0.1457735026158957	0.0210874951976194	0.0212499140649065	0.0004446824537096	-0.5155201583494318	0.0022977850615077	0.2657610336646232	5.279816188888383e-06	0.0011100593054093	-0.0005138274247443	1.2322316615257773e-06	2.640186224193595e-07	0.0022152244096071	0.0007161383269649	4.907219184919125e-06	5.128541033480861e-07	-0.0004997303905207	1.298761559160005e-05	1.6867815875517272e-10	2.497304632099713e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2197.11672012673	-3.480590629778362	12.114511132100937	4827321.881860439	2854.774798583984	-13.501855468750364	182.3001010990241	8149739.150630227	2441.3376220703126	-5.424350142045569	5960129.3849359285	29.42357446350978	2499.3521670386904	1828.8015751282496	0.89154	26.950424	0.022803249879126	0.0123776898741186	-0.0148006624	0.0572100929	0.0092233477	-0.0069648192	0.0224764403	0.0662262079	0.0645378342	0.067886725	0.0252150769	-0.013083334	-0.0196029659	-0.0413284438	-0.0490367743	-0.009902937	0.0357248358	-0.0355070786	0.0394763695	0.0137275893	0.063877619	-0.0098781268	0.019613531	0.0103218234	-0.0601562696	0.0633915781	-0.0322601532	-0.0275811103	-0.0224042888	-0.0156454195	-0.0499713726	0.0473043476	0.019596792	0.0338392274	-0.0664787481	0.1090194624	0.0056070996	-0.0652883887	-0.1002642573	0.0273270462	0.1031504365	-0.0052685263	0.0195833757	-0.0441522573	0.0371189864	0.0134396979	-0.0041297363	-0.011114763	-0.0010286826	-0.0855690278	-0.0541369949	0.011557501	0.013760121	0.0180610186	-0.0099532505	0.0065673158	-0.0288321375	-0.0032324902	0.0478770092	0.0296919636	-0.0311661999	-0.0242538864	-0.0084129185	0.0002483361	-0.0261812761	0.0635849184	0.0238133004	-0.0101764839	-0.0553183711	-0.0151355687	0.0076431557	0.0167950801	0.0024464821	0.0560280696	-0.0429419869	0.0476925562	-0.0290698965	-0.0197581823	0.0158843592	-0.0244567482	0.0466094761	0.0419304676	-0.0385836084	-0.0815590168	-0.0451842308	0.0351510839	0.081287294	0.0483376736	-0.0316405151	0.0489146893208669	-0.0055576630254279	3.08876183042084e-05	0.0023926468313569	0.1456182304554403	-0.0001552721604553	0.0212046690409737	2.4109443812482225e-08	-0.512194796379859	0.0033253619695727	0.2623435094386052	1.1058032228680972e-05	0.0012080838319639	9.80245265546002e-05	1.4594665450525809e-06	9.608807806253522e-09	0.00238120781533	0.0001659834057228	5.670150659788671e-06	2.75504909753728e-08	-0.0004884392683248	1.1291122195899962e-05	1.2748944044274478e-10	2.38572918841666e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2189.9848718059047	-7.131848320825156	50.8632604712566	4796033.738738725	2871.79750773112	17.02270914713563	289.772626707975	8247220.925410671	2437.9607373046874	-3.376884765625164	5943652.556639215	11.403350720311316	2491.227959311618	1840.1436589361165	0.7963139999999999	24.071823	0.0786698286763848	0.040755526411919	-0.0271874307	0.0634756129	0.0129669213	0.0147611276	-0.1111269265	0.0092855494	0.1076120941	0.0217705923	-0.029587259	-0.0284974117	-0.0165769503	-0.0372547135	-0.0269057591	0.0388184909	0.0908974014	-0.0045699371	0.0689373234	0.040248506	-0.0171211162	-0.0196954537	-0.0398460675	-0.0568002485	0.0104265733	-0.0603508522	-0.0031329342	0.0138327334	0.1002872776	-0.0798539903	-0.0029617516	0.0208641536	-0.0533199272	0.0279485551	-0.0373278505	-0.0641563359	-0.0115806842	-0.0009006191	-0.0370828393	0.0866647454	-0.0050629777	-0.1121885376	0.0268331711	-0.0192664476	-0.0522497375	-0.0137962407	-0.0230157214	-0.0381374853	-0.0005514811	-0.007708024	-0.0151654198	-0.0229702622	-0.026520994	0.0448039052	-0.0195631721	-0.0898440242	0.0785078868	-0.0161681544	0.0499242666	0.047246865	-0.0260144153	-0.0366031828	-0.0129992888	-0.0044244492	-0.0139462586	0.0285051237	0.0270900014	-0.0324219768	-0.0225477067	-0.0077100816	-0.01486875	0.0379698715	0.0323778714	0.0119949213	0.0010370814	0.0700155862	-0.0444058245	-0.0128009094	0.0473111461	-0.0217960664	0.0927825806	0.041194508	-0.0400821236	-0.0816395852	-0.0422967282	0.0389598496	0.0816093689	0.0433885123	-0.0378279629	0.0439482736557437	-0.0049664156651232	2.466528455878113e-05	0.0019314507573201	0.1456022362322926	-1.5994223147713926e-05	0.0212000111958443	2.55815174098868e-10	-0.4852438934726351	0.0269509029072239	0.235461636152482	0.0007263511675146	0.0016250910248041	0.0004170071928401	2.64092083889884e-06	1.738949988804636e-07	0.0025308120605072	0.0001496042451771	6.405009685608699e-06	2.2381430175039757e-08	-0.0008565581479252	-0.0003681188796003	1.3551150951825377e-07	7.336918607770487e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2181.967356383259	-8.017515422645829	64.28055355236373	4760981.544322148	2796.0461349487305	-75.75137278238935	5738.270478416519	7817873.988761734	2430.4774640447445	-7.483273259942962	5907220.703229372	55.999378682977365	2482.268482995412	1786.2339361392503	1.011326	30.571444	0.0426126737540791	0.0239532016380559	-0.0076912975	0.0724975926	-0.0148317647	-0.0305340196	0.0698387753	0.1087588753	-0.0349045005	-0.03494243	-0.0687645819	0.0234151528	0.015836842	0.0180070778	0.0065826799	0.0124408677	0.0528179577	-0.0823694895	0.0258865696	0.039572152	0.0185568484	-0.064457308	0.0114951603	0.0040120206	-0.049469043	0.0433641721	-0.1027036869	-0.0142650846	-0.0494212877	-0.0024863164	0.0244218577	-0.0373869615	-0.0797767583	0.0192557625	-0.0033732417	-0.044235705	0.0018960889	0.0215446561	-0.0457785448	-0.0020187366	0.1320133506	-0.0244129911	0.0227526721	-0.0531085666	-0.0454405644	0.116557279	-0.0692368466	-0.0252137545	-0.0726924361	-0.0366085171	-0.0301259111	-0.0561049013	0.059081025	-0.005168728	0.0276958976	-0.0491015988	-0.0498830719	-0.0051229545	0.0507276604	0.0308355521	-0.050046821	-0.0053001128	-0.0360703477	0.0314017549	0.0309393009	0.0240453639	-0.0154228248	-0.018523596	-0.0486928911	-0.069307147	0.0514107471	-0.0151437507	0.0394371641	-0.0724708308	-0.0274519697	0.0294082564	-0.0983286779	-0.0299281865	-0.0122267542	-0.0555581295	0.0383565776	0.0404540309	-0.0415630576	-0.0816395852	-0.0393350228	0.0426618292	0.0816093689	0.0382063093	-0.0437500746	0.0638333538676505	0.0198850802119068	0.0003954164150339	0.0040746970659926	0.1456196798225022	1.7443590209609283e-05	0.021205091151608	3.0427883940077683e-10	-0.4766729667819973	0.0085709266906378	0.227217117260751	7.346078433628749e-05	0.0016249029597987	-1.880650053998588e-07	2.640309628762576e-06	3.5368446256048915e-14	0.0023328766071442	-0.0001979354533629	5.442313264160635e-06	3.9178443698016235e-08	-0.0007718972010671	8.466094685809992e-05	7.1674759229100195e-09	5.958252890152231e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
