global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26
868.7106093621834	-0.150777082339232	0.0227337285587315	754658.122818416	993.1966772460936	10.861629774305356	117.97500135407662	986439.639692681	825.8881654719717	-0.8668018459044333	0.7513454400633329	682091.2618666588	846.3559877093099	655.9333786417643	0.7884299999999999	18.699171	0.0934776149565752	0.0428142697928433	-0.0378142481	-0.0213710995	0.0813503226	0.0306129088	0.0030908672	-0.0449167722	0.0078427381	0.0030969001	-0.0730612158	0.0423412025	0.1654372242	0.0359628667	-0.0089292475	-0.060822721	0.016737647	-0.075480234	-0.0016828944	-0.0223413395	-0.0584829447	-0.0429245542	0.0418674223	0.0298339711	-0.0647432104	0.1310821941	-0.0514796971	0.0008862374	-0.1082400352	0.0234741888	-0.0257339285	-0.0300997057	0.0677261531	-0.0540416617	0.0377701644	-0.0294540878	-0.0493335675	-0.0001989015	0.0623296117	-0.0218374439	-0.0716280835	0.0455000605	-0.0457732725	-0.0616992914	0.0012948485	-0.0795740348	0.0459210629	-0.0965839133	0.115659016	0.0612497889	0.0992343438	-0.0720586635	-0.0668577509	-0.070763943	-0.0222813503	0.0350320686	-0.0065210504	0.0851152474	0.0475328049	-0.0137594263	-0.0339864292	0.0268837177	-0.0118702622	-0.0657712596	0.0093345916	0.0247065174	0.0325514397	0.0150988143	-0.0777632458	-0.0468383115	0.0152934543	0.005298832	0.02990698	0.0863372606	-0.0892761732	0.0082508387	0.0034808329	-0.0595044751	0.087338405	-0.0119617388	-0.1034555476	-0.1274333647	0.0	0.0186523335801354	-0.0252381194808463	0.0003479095479846	0.0006369626749294	-0.2979263339340718	-0.0053441568007315	2.856001191080501e-05	0.088760100451396	-0.5850861310189686	0.026925403456552	0.3423257807107456	0.0007249773512981	0.0078792122350524	0.0001511693808067	6.208198544499942e-05	2.2852181693511243e-08	-0.0007300861461814	0.0001366944736192	1.868537911803016e-08	5.330257808460086e-07	0.0003618821813464	0.0004315348499429	1.862223267152458e-07	1.309587131760287e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.8363928397915	-2.874216522391862	8.261120617590368	749672.6591658219	984.1154627143012	-9.081214531792398	82.46845737243741	968483.2439533832	825.1029283661203	-0.7852371058513654	0.6165973124058285	680794.842398347	844.8188688311812	648.4080988807679	0.901476	21.380295	0.0868664560339677	0.0503691934169697	0.000459425	-0.0272238767	0.1455548939	0.0052863261	-0.1021171466	-0.0269811441	-0.1088920715	-0.0572752858	-0.0662336173	0.0330816507	-0.0392291224	0.0112186857	-0.0038100058	-0.0950088531	0.0559990488	-0.1168287596	-0.0520389738	-0.0247235135	-0.0159869146	-0.0326677154	-0.0066275254	-0.1330866513	-0.0616272369	0.124973368	0.1211437386	0.0813439267	0.0541915267	0.0078304739	0.0121405268	0.1241759546	0.0961192007	0.0346288809	-0.0606126357	-0.0028837374	-0.0109792499	-0.0209586826	0.0627598108	-0.117048469	-0.1269049632	0.0127370636	-0.0377597064	0.0480606541	0.0336959503	0.0461809816	0.0632686242	-0.0128844247	-0.1551798083	0.1105861885	-0.0096312585	-0.1252264703	0.0153533416	-0.0685039609	-0.0041907148	0.0466305384	-0.0151172008	0.1165707218	0.1258420606	0.030819068	0.0236294927	0.1581164507	0.0055523227	-0.0307649829	0.0093290247	0.0677429405	-0.0331229858	0.0302938533	0.0860205419	-0.0291123819	0.0678249347	0.1308446295	0.0728972292	0.0030359823	-0.0194754458	0.0319220573	0.0247322222	0.0357350338	0.0847790013	-0.0187577183	-0.1093123473	-0.1242126365	0.0	0.0238719166073053	0.0052195830271698	0.0005698684025061	2.724404697752008e-05	-0.2568053591674584	0.0411209747666134	0.0016909345657564	0.0659489924971273	-0.5581142785552942	0.0269718524636743	0.3114915479272965	0.0007274808253222	0.0079802300295745	0.0001010177945221	6.368407132492263e-05	1.020459481010942e-08	-0.0008632174458629	-0.0001331312996814	1.7723942954885356e-08	7.451443588420686e-07	0.0003249503600198	-3.693182132659997e-05	1.363959426499904e-09	1.0559273647699765e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.6000102233439	0.7636173835524005	0.583111508463414	750995.5777190998	988.4199835205078	4.304520806206597	18.52889937106549	976974.0638226809	824.8611411183151	-0.2417872478051776	0.0584610732012024	680395.902127009	845.9140984262507	656.3440843251547	0.958287	22.727669	0.1531899116091193	0.0752007040897207	-0.033531378	0.0124246961	0.0880530951	0.0021986455	0.0411909607	-0.0639795936	-0.1183986727	-0.1330704058	-0.1878036975	0.0367020135	0.0615389561	0.0018069517	-0.0428597589	-0.0055105994	-0.001185948	-0.0330264754	-0.0188595836	0.0361086178	-0.0275237417	0.056328973	0.0410835015	-0.0820274622	0.006984979	0.0330279957	0.0808281065	-0.106379068	-0.0160883986	-0.0114292349	0.083801355	-0.0356984697	-0.1132475284	0.1673343935	0.0993515938	-0.166243393	-0.038593623	0.0319408975	0.069559842	0.0584168402	-0.1105685437	0.1200234622	-0.0063587318	0.0037574981	0.1607346779	0.0674454653	-0.007919623	0.0410893777	-0.0260643142	0.0678032659	0.0358012908	0.0540553585	-0.1114165816	-0.0547737063	-0.0342892698	0.0055749281	-0.0186945409	0.0043986788	0.065635486	0.0577813126	0.0622408738	0.0602756517	0.0234628651	0.0038298932	-0.0301359294	-0.0174617596	0.034415087	0.0426591377	-0.0493411537	0.0020978433	-0.0192117974	-0.0484640746	-0.022983102	-0.0813013339	0.1081403619	0.0344430254	0.0179291694	0.0580992387	0.0821605138	-0.0255014167	-0.1144838316	-0.1196080616	0.0	0.0058214039282091	-0.0180505126790962	3.388874369536834e-05	0.0003258210079782	-0.2971229059023699	-0.0403175467349115	0.0016255045747217	0.0882820212118685	-0.6155469827399358	-0.0574327041846416	0.3788980879602388	0.0032985155099605	0.007842963614739	-0.0001372664148354	6.151207826211985e-05	1.8842068641791507e-08	-0.0011103178303464	-0.0002471003844834	6.105860001189349e-08	1.232805684385137e-06	0.0006883665209102	0.0003634161608904	1.320713059963171e-07	4.738484671100128e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.9811703232783	-0.6188399000656091	0.382962821913213	749923.3873544747	987.220235188802	-1.199748331705791	1.4393960594308297	974603.7927662336	825.7653442382813	0.9042031199661552	0.8175832821565291	681888.4037449672	845.4404369178585	637.8719042510986	0.911687	21.622471	0.1432092501680148	0.0706930015241921	-0.0213471675	0.0232260056	0.0780018597	-0.0447007196	-0.1613955545	-0.0653537051	-0.0739427647	-0.0107573739	-0.0682388556	0.0430036155	0.0193173616	0.0366181279	0.0004623588	-0.0039795537	0.0079292973	-0.0328397663	-0.0939691284	-0.008244052	-0.110650281	0.0382303284	0.0646301348	0.0304681279	-0.1582466204	0.0386196827	-0.0496000579	0.0600498599	0.1190453248	-0.0450501415	0.0112973565	-0.057424992	-0.2048432103	-0.0661830846	-0.0287309665	-0.0739917411	-0.0384739909	-0.0180623074	0.0167634615	-0.009443684	-0.0420876453	0.0135088026	-0.1194169446	-0.0904990775	0.008578006	-0.0674913299	0.0753861977	-0.0274370294	-0.0620166054	0.1512111644	0.0327162303	-0.0707210336	0.1353642021	0.0345073111	-0.0110760819	0.0064187125	-0.01897709	0.0177642067	0.117693494	0.0768070216	0.04017289	0.1402081169	0.0461373289	0.0513482637	-0.0507983511	-0.0016548722	-0.0576615001	0.0263923623	0.0013654251	0.0141220714	-0.0670459912	0.013201863	0.1237485086	0.0205746089	0.0787803271	-0.0233179135	0.0413144931	0.0535158234	0.0794847672	-0.032174038	-0.1189375786	-0.1136709395	0.0	0.0061636604416861	0.0003422565134769	3.799071004040608e-05	1.1713952101743163e-07	-0.2818122786747068	0.015310627227663	0.0002344153061044	0.0794181604118306	-0.5714719147432561	0.0440750679966797	0.3265801493403233	0.0019426116189119	0.007230110584787	-0.000612853029952	5.227449906824901e-05	3.755888363213482e-07	-0.0005648674392286	0.0005454503911177	2.9751612917056085e-07	3.1907522390067613e-07	0.0001770439733761	-0.0005113225475341	2.61450747616762e-07	3.1344568508797215e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.5450801109688	0.5639097876904771	0.3179942486531189	750900.3758645253	983.5196822102864	-3.7005529785155886	13.694092346800597	967310.9652950228	826.3167075245651	0.5513632862838449	0.3040014734617211	682799.3011342377	846.5563787489605	652.7451688512166	0.894638	21.218117	0.1477795414284242	0.0980818540142267	-0.0363229821	0.033058913	0.0308825873	-0.0206374749	-0.0853694972	-0.0454033392	-0.041544753	-0.1027159691	-0.0437358499	0.0429279242	-0.0741510657	0.0450701702	-0.0374769367	0.0030368462	-0.0012368167	-0.0205444865	0.0210239251	-0.0618648524	0.0129102845	0.023884656	-0.0071203355	-0.0650488143	0.0112576782	0.0075015972	0.097353386	-0.0465252017	0.0580648109	-0.1569786535	0.0216257763	0.1446725795	-0.0395130308	0.0027487827	-0.0540147774	-0.0969195526	-0.0654067374	0.0161653822	0.0465448122	0.0423009384	-0.0796333957	0.0736152505	-0.041964805	0.0898821541	0.0508053374	0.0897933743	-0.0837521484	0.0518030151	-0.0845770192	0.0873347799	-0.0906973558	0.0208061395	0.0136106646	0.0132277812	-0.0355999742	-0.0130374377	-0.022302881	-0.0268133649	0.088132741	0.0832341854	0.0747071947	0.0512091709	0.0489827149	0.0471179822	-0.0334081302	0.0484008877	-0.0651572353	0.0322880221	0.0796280045	0.0242507483	0.0728386967	0.1019166732	-0.0354569649	-0.1338055757	0.0865463687	0.0221820288	-0.0011592691	0.1031014513	0.0767536265	-0.0387569845	-0.1226456664	-0.1064674152	0.0	0.0095522803984522	0.0033886199567661	9.124606081065412e-05	1.1482745211393488e-05	-0.3385843283945746	-0.0567720497198677	0.0032230656293951	0.1146393474344051	-0.6504721275205014	-0.0790002127772453	0.4231139886810475	0.00624103361885	0.0073086270187473	7.851643396030068e-05	5.341602889916305e-05	6.164830401842257e-09	-0.0006583586195647	-9.349118033609992e-05	8.740600800637155e-09	4.334360719551373e-07	0.0001774095385706	3.655651944999808e-07	1.3363791142980878e-13	3.1474144375833205e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.9586810580151	0.4136009470463477	0.1710657433976357	751617.3546618533	991.2170280626084	7.697345852321973	59.24913317025828	982511.1967212696	826.8795183004793	0.5628107759141585	0.3167559694850971	683729.7377848326	848.079450536818	642.7642883555094	0.96812	22.960882	0.0845812647515182	0.056775085894784	-0.0487013627	-0.0004933618	-0.0260373007	-0.0188045337	-0.0378383645	-0.0945711676	-0.0365981218	-0.0017977372	-0.0919810429	-0.0973026506	0.1970166214	0.0762627801	-0.0087157487	-0.0253046738	-0.0405088802	0.0632935102	0.0013407973	0.0425826648	-0.0676434074	0.0474373533	-0.0033586688	0.0544687573	0.0309402563	0.0858996088	0.0856697164	-0.0935108073	0.1028857994	0.0579148195	-0.1519613761	-0.1347118713	0.0716365867	-0.1217862496	0.1398935991	0.0234709478	-0.0961104392	0.0058556825	0.0961139489	0.1083123022	0.0041104592	0.0731271476	-0.0215826685	-0.1748071256	0.1363637921	0.0585510243	-0.0753747141	-0.0340345768	0.0784379357	0.0961993504	0.0887179481	-0.0021769411	0.0141546882	-0.0652209452	-0.0594089248	-0.0095250027	-0.0014004602	-0.0684202249	0.001805884	0.0640138379	0.0386996441	-0.0057837541	0.0493550295	0.0626541261	-0.03943157	-0.0338169385	0.0018676305	0.0331487961	-0.1462734177	0.1019642546	-0.0383256091	-0.1233744164	-0.0192678077	0.0487777368	0.124925053	-0.0340796665	0.0493008928	-0.0154734096	0.0739689949	-0.0452319084	-0.1255848477	-0.0980777428	0.0	0.0061736897620079	-0.0033785906364443	3.811444527752116e-05	1.14148746886691e-05	-0.3336279414501746	0.0049563869443999	2.456577154261859e-05	0.1113076033162811	-0.6944564329157004	-0.0439843053951989	0.4822697372179986	0.0019346191210981	0.0078601316594267	0.0005515046406793	6.178166970352192e-05	3.041573686909138e-07	-0.0005648113901428	9.354722942189993e-05	8.751084132513577e-09	3.190119064350423e-07	0.0001772217731624	-1.8776540819999974e-07	3.525584851651253e-14	3.1407556882825155e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.9308946126587	-1.027786445356469	1.056344977258486	749836.3142446794	984.1623665703668	-7.054661492241621	49.76824877011678	968575.563773385	825.671460967703	-1.2080573327763204	1.4594025192746374	681733.361456541	844.4995430170507	643.959728591919	0.8414979999999999	19.957796	0.0666258875849675	0.0333521257570567	-0.0403544231	0.0096504251	-0.0428614552	-0.0617077522	-0.1152951291	-0.0199837477	0.0649278932	-0.0368671528	0.0777264313	0.0576341171	-0.0272676521	0.0241286729	-0.0606565828	-0.0024936812	-0.0318597541	0.0228150163	-0.02274965	0.0113090752	0.0415498544	0.0508204125	-0.0609500619	0.0050938923	-0.0617040441	0.0356943909	0.0623303003	-0.0271117601	0.0795689991	-0.0450285458	-0.0426943668	0.0553271877	0.0497888954	-0.0359111591	0.0322779878	0.0152707257	-0.0336632478	0.0563374812	-0.0073324252	0.0002495922	0.0301985567	-0.0487931521	0.0020211959	0.0186862753	-0.0034073677	0.0132972569	-0.0331066379	-0.0030658084	0.0003785012	0.0783825121	-0.1587642568	0.0350717902	0.0505828866	-0.0516559555	-0.0562208302	-0.0135553679	-0.0076067848	-0.0663384829	-0.0228255849	0.0541084629	0.0401902784	-0.0242240262	0.0369283413	0.0484456613	-0.001242838	0.0292872837	0.0267195451	-0.0401556914	0.0249251113	0.092423228	0.0489579021	0.0726217454	0.0094034649	0.0206408807	0.1043866877	-0.0367402051	0.0631084797	-0.0043449465	0.0711328131	-0.0515807628	-0.1277366958	-0.0885953913	0.0	0.0094788873135627	0.0033051975515548	8.98493047032199e-05	1.0924330854803846e-05	-0.3117560476311212	0.0218718938190534	0.0004783797392319	0.0971918332345779	-0.6964414109296797	-0.0019849780139793	0.485030638857723	3.94013771598138e-06	0.0075600082712592	-0.0003001233881675	5.715372506150752e-05	9.007404812513995e-08	-0.000506967778501	5.7843611641800055e-05	3.3458834077673863e-09	2.57016328438239e-07	-0.0002540875910359	-0.0004313093641983	1.8602776764514186e-07	6.45605039184268e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.2749403598255	3.344045747166774	11.182641959144188	755638.9219375781	982.6257983398438	-1.5365682305230166	2.3610419270526344	965553.4595630151	826.6117083048083	0.9402473371053476	0.8840650549336969	683286.9163065935	846.3935643641227	656.1258768971761	0.843924	20.015318	0.117191115449693	0.0844111305176913	-0.0852453279	-0.0321340483	-0.0185727193	-0.0183185684	0.0143150389	-0.0614244267	0.0232421057	-0.0111550291	0.0123347922	-0.0594197368	-0.0437082803	0.0497481033	-0.0707827519	0.0329455447	-0.0070852948	0.0164777274	-0.0479642302	-0.0122942337	-0.001207331	-0.0072065705	0.029774419	-0.0116444967	0.0407835583	0.0520044898	0.0184165388	-0.0491240923	0.0114227281	0.0250275816	-0.0169805419	-0.0322487289	-0.0619834713	0.0142519245	0.1040748451	-0.0659536918	-0.0737089624	0.0479358272	-0.0384174647	0.0077054627	0.0322191899	-0.0116759333	-0.0296673767	-0.007737985	0.0924314345	0.023704582	-0.0083663802	0.0206475648	0.1007315314	0.0135550825	0.0091971843	-0.0005266189	-0.0566715985	-0.0044904737	-0.0950012994	-0.0092694612	0.0010677657	-0.0403487363	-0.0281572516	-0.0015836193	-0.0049875495	-0.0294758539	-0.001540043	0.017431697	0.017401458	-0.0202191719	0.0829035127	0.0471011917	-0.0586236688	0.023423085	0.0463102381	-0.0856212754	-0.0124075359	-0.0072067204	0.120126242	-0.0764890237	0.0657055321	-0.0483359344	0.0682470576	-0.0577858524	-0.1290877201	-0.078126003	0.0	0.009304302096325	-0.0001745852172376	8.65700374996778e-05	3.0479998077934805e-08	-0.3415400965249233	-0.029784048893802	0.0008870895685083	0.1166496375342539	-0.7751518298208779	-0.0787104188911982	0.6008603592746553	0.0061953300420278	0.0076154849388863	5.547666762709992e-05	5.799561085440407e-05	3.077660651007716e-09	-0.0005686799225985	-6.17121440975e-05	3.808388729110604e-09	3.233968543666359e-07	-0.0003073400282604	-5.3252437224499984e-05	2.8358220703493115e-09	9.445789297110349e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.5859788469312	-0.6889615128942523	0.474667966249537	754441.6026494816	988.1366336398654	5.510835300021654	30.369305703964752	976414.0067411256	827.0793420536002	0.4676337487918545	0.2186813230091232	684060.2380518161	845.6587611551377	652.0093969828288	0.7589949999999999	18.001062	0.0498892511252783	0.0322191197047797	-0.080599421	-0.0095708182	-0.0659248124	-0.0382091372	-0.069228181	-0.0360915824	0.073068945	-0.0245107667	0.0853594244	0.0570079061	0.064383324	0.0653076068	-0.0488101303	0.0122792282	-0.0375924947	0.0602783585	-0.0105143686	0.062269605	-0.0219904289	0.0161234255	0.0233699449	0.0752316502	-0.0730118878	-0.0285613411	-0.0464529472	0.0149569372	0.0979729292	-0.1747389939	0.0176771174	0.0321463137	0.0045458871	-0.0076156209	0.047898783	0.1019835151	-0.0629003323	0.0381446887	-0.0404634911	0.002361071	0.0767036969	-0.0309655934	0.0393298688	-0.0537182642	-0.0372103657	-0.0382718831	0.0767242629	-0.0404713415	-0.0017073393	0.0379915048	-0.0766575379	0.0132132599	0.0855706709	0.1163505746	-0.0889186289	-0.0053518285	-0.0090831622	-0.0603397673	-0.0109245564	0.0281804628	0.0208399108	-0.008354989	0.0090120606	0.0249196674	-0.0118955001	0.0371545345	0.0233319858	-0.0200350331	-0.032507119	0.0185373517	0.0212838777	0.0621356615	0.09346843	0.0825034243	0.091141504	-0.0051738116	0.0014658118	-0.0329417438	0.0653137397	-0.0638298824	-0.1296294506	-0.066786217	0.0	0.0143033802168588	0.0049990781205337	0.000204586685628	2.4990782055199737e-05	-0.35356119595248	-0.0120210994275566	0.0001445068314472	0.1250055192833479	-0.7787321956704858	-0.0035803658496078	0.6064238325737757	1.28190196170382e-05	0.0082010032315865	0.0005855182927002	6.725645400449221e-05	3.428316710865573e-07	-0.0005687696593115	-8.973671300005828e-08	8.052677660054829e-15	3.234989253533198e-07	-0.000307173903122	1.6612513840003366e-07	2.7597561608430343e-14	9.435580675920382e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.2447891459252	0.6588102989940126	0.4340310100605802	755586.503457344	988.414935099284	0.2783014594185715	0.0774517023145068	976964.0839273216	827.2693025254712	0.1899604718710179	0.0360849808734598	684374.4989009795	847.606330971341	662.5433090413411	0.754602	17.89687	0.0331661729904312	0.0160990954085453	-0.0826925517	-0.0254153983	-0.003132759	-0.0088247529	0.0211598802	-0.0665332183	0.0129049309	0.0169346386	0.0792918999	0.007583284	-0.067852989	0.0697753587	-0.0495849631	0.0077765973	-0.0113714423	0.0022469791	0.0168878479	0.0243629958	-0.0134719134	0.0003382229	-0.020355083	0.0105833572	0.0107881527	-0.0918658462	0.0904952647	-0.0333608188	0.0165205168	0.0240736161	-0.0429686698	0.0253000745	0.0822867038	0.004289791	0.1284085028	0.1052079318	-0.0777435508	0.019029049	-0.0336219836	-0.0125099649	0.0457745988	-0.0216506651	0.0174119666	0.0111485532	-0.040222654	0.0655048907	0.0141890941	0.0676966008	0.0322093496	-0.0514601923	-0.0690227405	0.0441767349	-0.021669846	-0.0422657667	-0.0890878866	-0.0007827136	0.0104947345	-0.0188215944	-0.0170399367	-0.0150428243	-0.0119711102	-0.0120656321	0.0016584798	0.0098005973	0.0276536191	-0.0016977404	0.0829137223	0.0245789564	-0.0512751276	-0.0193434552	0.0646534633	-0.0344685522	0.0358749161	-0.0373418227	0.091912489	-0.074543187	0.053739582	-0.0413158041	0.0623349036	-0.0696960071	-0.129358491	-0.0547023691	0.0	0.0174212452670161	0.0031178650501572	0.0003034997866535	9.72108247099238e-06	-0.3433580238690155	0.0102031720834644	0.0001041047205647	0.1178947325552354	-0.7868970681842953	-0.0081648725138094	0.6192069959170394	6.666514316676161e-05	0.0079675000479423	-0.0002335031836442	6.348105701396055e-05	5.4523736771977e-08	-0.0005687340649114	3.5594400100004246e-08	1.2669613184791822e-15	3.234584365906446e-07	-0.0003072403919377	-6.648881570000318e-08	4.420762613188988e-15	9.439665843803149e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.5060903943189	0.2613012483936927	0.0682783424121023	756040.8412328134	987.2016692097982	-1.2132658894857968	1.4720141185897615	974567.1356906118	827.2543366422358	-0.0149658832353907	0.0002239776610153	684349.7374933856	846.2526405425557	653.0228596343994	0.8089269999999998	19.185312	0.0676339696984811	0.0315219122676793	-0.0614503831	0.0095756199	-0.0776827124	-0.03277826	0.0109205803	-0.0339761149	0.0630917444	-0.0429246338	0.0518144677	-0.0138576764	0.0810915398	0.0409902416	-0.0521158401	0.0383498882	-0.0454215026	0.0869935785	-0.0157265091	0.0401069375	0.0216450532	-0.0707882779	-0.0597038576	0.0113111401	0.0912262222	0.0039487493	-0.013812897	0.0295723082	0.1420456203	-0.0656033578	0.0013414971	-0.1883160471	0.0943488654	0.053009334	0.0538675432	0.0464555977	-0.035899027	0.0474373686	-0.0432278432	0.0346867259	0.0671581919	-0.0151509524	0.0805324118	-0.094985924	0.0085668941	0.0679841252	0.0669869523	-0.1218928965	-0.0358229583	-0.008489335	-0.0122342566	0.013154339	-0.0300968575	0.0609399898	-0.0748818067	-0.0242131254	-0.0054860572	-0.0706733339	-0.062468713	0.0378998259	0.0210663529	-0.0375233017	0.0165371327	0.0088826474	-0.0085392977	0.0433051789	0.0202581333	-0.0094751919	-0.0363467428	-0.0137725559	0.0064532219	-0.0031603556	0.0645157531	0.0350369801	0.100055559	-0.0242707503	-0.032790069	-0.0893845378	0.0593126253	-0.0753678766	-0.1282765399	-0.0420090849	0.0	0.0221720782110139	0.0047508329439978	0.0004916010521953	2.25704136617748e-05	-0.3190138718835982	0.0243441519854172	0.000592637735889	0.1017698504541648	-0.7845969892821643	0.002300078902131	0.6155924355906366	5.290362956028237e-06	0.0077009974141921	-0.0002665026337501	5.930536117339341e-05	7.102365379579321e-08	-0.000319993554716	0.0002487405101954	6.187184141226792e-08	1.0239587505978169e-07	-0.0005167753653308	-0.0002095349733931	4.3904905074847154e-08	2.6705677821278185e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
