global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
947906.6402018516	-410.28443018044345	168333.31364849117	898526998538.7626	1289328.5705378605	-13462.981745793251	1662368162805.2026	181251877.4875623	948747.7627952755	1320.1344206973445	900122317409.0404	1742754.8887099132	968747.6458321846	925207.1341078676	1.342571	24.951702	0.0804120775939559	0.0431589292620026	0.030519545	0.2105556971	0.0587338238	-0.0702755198	-0.0568897985	-0.0976494302	0.0483462199	-0.1639529282	-0.0992101927	0.0072731494	-0.0686682624	0.1035056664	-0.185999502	0.0689137383	0.1429928153	-0.0004767171	-0.058255345	-0.0880155069	0.05714815	0.0845180501	0.0603805347	0.1207151144	-0.098211574	-0.019625734	0.0587717685	0.0225328664	0.0112961661	-0.0197390071	0.0976336896	0.073776922	0.0597256658	-0.1147154829	-0.1219775905	0.0767390888	-0.0227956934	-0.0009044442	0.061093268	-0.0621289409	-0.1041638855	0.0007540652	0.0498537992	-0.0705737852	0.0023241321	-0.1814466135	-0.0838883458	0.0702670628	0.1518426059	0.1532500862	-0.0016681644	-0.1326702212	-0.0097232409	-0.0441326569	-0.0791121408	0.1087551064	0.1220650977	0.1361445699	-0.0044793223	-0.1085840132	0.0275432425	-0.1001152316	-0.011031675	0.0338873747	0.0319221974	-0.0533676851	0.0217278876	-0.1440306137	-0.0209613646	0.1007197456	0.0148236596	-0.0235140504	-0.0080249195	-0.0380059816	-0.1063870756	0.0719730021	0.0871045076	-0.0725414509	0.0138653454	0.12262607	-0.144920686	0.1254021293	-0.1876652539	-0.0353773789	-0.0307808243	-0.0457683348	0.064467281	-0.0991237116	-0.0052104298	0.0038632707	0.0177063921	0.0228842868	-0.1353577541	-0.1249493683	-0.0719621825	-0.0590498117	-0.1182699376	0.0656250886	-0.0382796111	-0.0086055915	0.0230663041	-0.0224798568	0.0671749625	-0.0046874449	-0.0342905412	0.0995108621	0.05508524	-0.0048841247	0.0	0.0280825395290662	-0.0027205644374249	7.401470858181063e-06	0.0007886290264015	0.2164696250333975	0.0199763435187066	0.0003990543003773	0.0468590985620997	0.2665571722961743	0.0023793408753789	0.0710527261025323	5.661263001249037e-06	-0.0008300622304461	0.000126914386849	6.890033064131545e-07	1.6107261589282996e-08	-0.0004298803266737	0.000648139951843	1.8479709526108706e-07	4.200853971750463e-07	-0.0002886780515569	-0.0003316622365568	8.33350174506882e-08	1.0999983915786541e-07	0.0	0.0	0.0	0.0	0.0	0.0
948629.8339937628	723.1937919112388	523009.2606589562	899898561943.034	1307359.6953125	18031.12477463949	1709189372927.5928	325121460.6386182	947416.2104893138	-1331.5523059617262	897597475897.9318	1773031.5435119907	968700.062444861	937273.15202613	1.160947	21.57621	0.1011034853804575	0.0471106376158496	0.0429929457	0.0985052827	0.0194191303	-0.1354665678	0.0707364725	0.0403604718	-0.0379444986	-0.1355258421	-0.0911028866	0.0999117563	-0.047305629	0.105090684	-0.0922890947	-0.0525234791	0.237742635	0.0408605931	-0.0416078616	0.0158867992	-0.029904873	-0.0752131186	-0.0051928255	0.0398265936	-0.012717474	-0.0021100792	0.0547539185	0.0682456172	0.0025779307	0.0732789718	0.0693661408	0.0472910407	0.0978399999	0.060888995	-0.0453549037	0.091497572	0.0789607638	-0.1007464102	0.0836038066	0.117092557	-0.0685709611	-0.0119529006	0.0274481696	0.1495844291	0.0905155421	-0.1686988002	0.0404766906	0.0384888213	0.1122280341	-0.0060454665	-0.0264351479	-0.2362165348	-0.0264422173	-0.0225160309	-0.0699659169	-0.0490817364	-0.0538820712	0.0074883451	0.0045821582	-0.0132269281	0.0585008734	-0.0791067564	0.0399123121	0.0671233227	0.022186495	-0.0041371767	-0.0089857086	-0.0885162194	-0.1752363515	0.0412191214	-0.1217037526	0.0521274478	-0.1028130257	-0.011726982	-0.1215606287	-0.0058810534	0.116128004	-0.0152272487	0.0922259077	0.1387561715	0.148420704	0.1202525851	-0.1802905758	-0.050606143	0.009082412	0.0365647249	-0.0163328957	-0.1148462224	0.0709187587	0.0115497534	-0.0337906953	0.1100875799	0.0742604432	0.0218297396	0.0324936422	0.0560107508	0.1040544373	0.0364606767	0.1036805769	-0.0159076156	-0.016384028	-0.1146280845	-0.0677216622	-0.0122889212	-0.0771223358	0.0982378286	0.0507395216	-0.0121913197	0.0	0.0432960732255907	0.0152135336965245	0.0002314516075352	0.0018745499567557	0.1968750837664714	-0.0195945412669261	0.0003839460474612	0.0387597986080551	0.2444446795885824	-0.0221124927075919	0.0597532013791647	0.0004889623337433	-0.0009569548486781	-0.0001268926182319	9.157625824085252e-07	1.6101736561772092e-08	0.0002411791772791	0.0006710595039528	5.8167395553023554e-08	4.503208578453781e-07	-0.0003743842835604	-8.570623200350003e-05	1.40163591777034e-07	7.345558204237772e-09	0.0	0.0	0.0	0.0	0.0	0.0
946690.8497333876	-1938.9842603752625	3759659.9619830023	896223564968.9235	1311472.6878004808	4112.992487980751	1719960610846.6172	16916707.20618609	946769.2058492688	-647.0046400449937	896371929144.4552	418615.0042397519	967841.357393444	922735.3791148362	1.112338	20.67281	0.1227349335361688	0.0514323495678783	0.0766434638	0.0173079983	-0.0051963211	-0.2120995881	-0.0530489106	0.0806487333	-0.0950074823	-0.1064726836	0.0355818159	0.1605512799	-0.0923014579	0.1182673929	-0.0448258349	-0.157237184	0.1550809126	-0.021425551	-0.040063516	-0.0200606029	0.0756480124	0.1116729534	-0.0524568212	0.0946265933	0.0706390771	-0.0924111531	-0.0310957708	-0.065693459	-0.030553181	-0.1217698686	-0.0222352428	0.0687317575	-0.0659560636	0.1830748572	0.0500619153	-0.0174625178	-0.0057283185	0.0819598494	0.0401735726	0.0590915636	0.0970876299	0.0223592565	-0.0748089077	-0.0998675923	-0.067970938	-0.0298905647	-0.1065239439	0.1182619899	0.111238299	-0.0798288174	0.0461586985	-0.1892234696	0.0729005898	-0.0290450373	-0.0082458311	0.1238475676	-0.0375068489	-0.0167384096	0.0479385925	-0.0099898397	0.0304391453	-0.071242588	-0.0582863972	-0.1149589594	0.1127769898	0.0498511269	-0.0809119417	0.0916859816	0.0581008426	-0.157035237	-0.1070191663	0.0268103124	-0.049443539	0.0264046865	0.1514361655	-0.0091727359	0.040852777	0.1125700014	0.0014832477	-0.0194403202	-0.0379788853	0.1175837816	-0.1931602208	-0.0292790759	0.0376911056	0.094798206	-0.0112420738	-0.0217066138	0.0301113903	0.0638527163	0.0823796573	-0.021058081	-0.1062106615	0.0142022468	-0.0315254002	-0.040618156	-0.0647552766	-0.0016514976	0.1086111105	0.0629244637	-0.1233239739	0.0200842027	-0.0313854638	0.1042253463	0.1659990664	0.0969211244	0.0463035902	-0.0194497534	0.0	0.0632263002259918	0.019930227000401	0.0003972139482875	0.0039975650402672	0.2178123686771584	0.020937284910687	0.0004383698994312	0.0474422279487543	0.2666777247526681	0.0222330451640856	0.0711170088792598	0.0004943082972682	-0.0013200997705872	-0.0003631449219091	1.7426634043043784e-06	1.318742343083664e-07	-0.0002905559942165	-0.0005317351714956	8.442278577513879e-08	2.827422926054552e-07	-0.0006721917193756	-0.0002978074358152	4.5184170759712556e-07	8.86892688268245e-08	0.0	0.0	0.0	0.0	0.0	0.0
948470.5025890254	1779.6528556378323	3167164.286579892	899596294281.4785	1309243.748873197	-2228.9389272837434	1714119193963.543	4968168.741560805	948434.597897919	1665.3920486501884	899528186489.7874	2773530.675707272	970006.5670076092	938008.03408932	1.534392	28.516689	0.0919329524621615	0.0569411733385176	-0.0260852339	-0.0200045357	0.2306111732	-0.0487035995	0.0192943834	0.0390845617	0.0743411254	-0.1458069299	0.1658810927	-0.0060607602	-0.009707051	0.1410980423	-0.1580720648	-0.171853051	-0.0156704232	-0.0115654931	-0.0634072511	-0.0424371592	-0.029624231	-0.074609687	-0.0007152242	0.0019448001	-0.0888693644	-0.0016698458	0.0600677744	0.1467434409	-0.0288634032	-0.028723171	-0.0579412429	0.0632249964	0.006591897	0.0117215335	0.1807675259	-0.0076853673	0.0578292265	0.0555915954	-0.1673803163	-0.0347179323	-0.0319220924	-0.0044567874	0.0415203234	-0.0211701603	0.0058502822	-0.0440143328	0.0277443415	-0.0080628214	0.1340419683	-0.0227317968	0.2069114737	-0.0990905978	-0.0334976212	-0.0775460117	-0.0897672405	-0.1108454467	-0.0319526125	0.0094913371	-0.0707824403	0.0180909766	0.0969966805	-0.0689946041	0.1029601405	-0.0384547484	0.0613423311	0.0109795029	0.0014149659	0.0181237395	0.0198278616	-0.1289160144	-0.0064378711	0.0049611006	0.0797590328	-0.0288397649	0.0605499493	0.0435439807	-0.0750852729	-0.0844860921	0.0449739861	-0.0777868649	0.0214150483	0.1161828505	-0.1688855655	-0.0195668481	-0.0013227346	0.0297595036	0.0082189944	0.0916835108	0.0328786528	-0.1058784324	-0.0846971366	0.1512090701	0.0127063918	0.0785735613	0.0284961254	0.0869530397	0.0836441732	0.0366943254	0.0623552757	-0.0304861865	-0.0546722278	-0.0361262147	0.005745067	-0.0933863455	0.0400239805	0.0955613349	0.0417853327	-0.0266303944	0.0	0.0665703639083261	0.0033440636823343	1.1182761911507292e-05	0.0044316133508869	0.1663484837236666	-0.0514638849534918	0.0026485314545062	0.0276718180371629	0.2664507918900227	-0.0002269328626454	0.0709960244988201	5.1498524148441694e-08	-0.0008435439288516	0.0004765558417356	7.115663599023933e-07	2.2710547029232635e-07	-0.0001632731187934	0.0001272828754231	2.6658111320523708e-08	1.6200930375972393e-08	-0.0005380690172605	0.0001341227021151	2.895182673356802e-07	1.7988899222655872e-08	0.0	0.0	1.0	0.0	0.0	0.0
946693.3191723586	-1777.1834166668125	3158380.8964755246	896228240565.5773	1288854.7205904447	-20389.02828275226	1661146490788.2734	415712474.3148716	946913.2682789651	-1521.3296189538669	896644737642.7515	2314443.8095063176	966931.9795193262	914687.2602754612	1.527566	28.38983	0.1292564215996338	0.0939144208859757	0.0556563488	0.1554758423	-0.003505758	-0.1161593079	-0.1218413426	-0.0964057468	0.0068987084	-0.1974332499	-0.0477704457	-0.0048386363	-0.0786078654	0.0664843765	-0.1277001497	0.0262330407	0.053349246	-0.0732185109	-0.0429918548	-0.0993498942	0.0828020292	0.1365155669	0.1120678046	-0.0595999007	0.084820161	0.0244755558	-0.1063264568	0.031041724	0.0252717048	-0.1380155676	0.0887998174	-0.1611564302	0.0010447758	-0.0400094645	0.0305358691	0.0319352021	-0.0827999764	0.0323138724	-0.0427430098	-0.0359051883	-0.1205394898	0.0706223653	0.0126799362	-0.0278920679	0.1639674176	0.0397975932	0.0069768925	0.029633273	0.1120252413	0.1174360385	0.0169100539	-0.0498593694	0.0798046706	-0.0441152564	-0.0346083037	0.1051076793	0.0958060822	0.0916793081	0.0826210383	0.0080411341	0.061036176	0.1834412978	-0.0354967555	-0.0613933566	0.0181687825	0.0014638364	0.1592821042	0.0389113502	0.1112005716	0.009064208	-0.0562534945	0.0907144716	0.0602118242	-0.0294345794	-0.140649838	0.0335131271	-0.1324721576	0.0235938727	-0.0168186069	0.1561492161	0.1090393739	0.0963444115	-0.16183513	-0.0290754994	0.0102930179	-0.0196900586	0.0291328637	-0.0076999958	0.0076493937	-0.0049332875	0.1463141536	-0.0835804047	-0.0871517709	-0.0008061087	-0.0346629893	-0.112289856	-0.1096928369	0.0626639668	-0.1005420632	-0.1166276101	0.0431223668	-0.0302933531	0.092563145	0.0608582815	0.0044343358	0.0941590645	0.0371927824	-0.0337045224	0.0	0.0664305260281565	-0.0001398378801696	1.9554632730329546e-08	0.0044130147883775	0.255181747612454	0.0888332638887874	0.0078913487731349	0.0651177243145461	0.2664785380530645	2.7746163041797445e-05	0.0710108112428985	7.698495635420063e-10	-0.0004294388315163	0.0004141050973353	1.844177100140851e-07	1.714830316390783e-07	0.000227615435949	0.0003908885547424	5.180878668225333e-08	1.5279386222860224e-07	-0.0005379511959855	1.1782127499993749e-07	2.893914892622299e-07	1.3881852842610892e-14	0.0	0.0	0.0	1.0	0.0	0.0
950408.35833822	3715.039165861439	13801516.003884455	903276047599.1504	1307812.351938101	18957.63134765625	1710373147881.8674	359391786.3136389	949743.0290002812	2829.7607213160954	902011821134.629	8007545.739903389	970635.8322948832	932883.9121828544	1.360413	25.283287	0.219376051158888	0.1185606482294685	-0.0009644885	0.0234798092	0.0532341042	-0.1273703198	0.1544914912	0.0684734703	-0.0855224714	-0.1427038577	-0.0884932131	0.0516744578	0.0035719205	0.1001629534	-0.0648333989	-0.1103392668	0.1013469718	0.1240323128	-0.0100972346	-0.0070772011	0.0813276356	0.0045681204	-0.0262978546	0.0646208237	0.0542881994	0.0806808108	-0.1069982361	0.0820694372	0.1572497768	-0.0689763507	-0.1281583977	0.1439661021	-0.0767967019	-0.1225917867	-0.0749736812	0.0084030467	-0.1069573735	0.0963010862	-0.0875004695	0.0143163278	0.2270582244	0.0293724022	0.0156732686	0.0190022068	0.0765531194	0.0455006791	-0.0194242472	-0.0964279191	0.0954431624	-0.0502160227	0.0477329408	-0.1717567742	-0.0644019879	0.0317166336	0.0269996679	0.0555244663	-0.1265835802	0.0341979016	-0.0087096432	-0.0752844425	0.0211788143	0.1616417829	0.0626190534	-0.1960271039	0.0463814726	0.0507205082	-0.0900592797	-0.0211826397	0.0604558353	0.1508440491	0.1187555538	-0.002212567	0.0358230293	0.1403295722	0.0743080838	0.0685579565	-0.1057973396	0.0699782887	0.15106176	-0.0908181116	0.0626930312	0.0934917616	-0.1192433418	-0.029773248	0.0528758547	0.12469294	-0.0669081577	-0.0779907948	0.0064320073	-0.0766900237	0.0897543242	0.0898496675	-0.0115990935	0.2204155364	-0.087335128	0.0199146017	0.0957971794	0.0498771606	0.0725119487	-0.093484448	-0.0833975452	-0.0037325258	-0.0510888223	-0.0118789233	0.0167602484	0.0927149366	0.0325341047	-0.0406438432	0.0	0.0487501645180827	-0.0176803615100737	0.0003125951831268	0.0023765785405401	0.1693897690742147	-0.0857919785382392	0.0073602635815057	0.0286928938670157	0.1962169663125195	-0.0702615717405449	0.0385010978688884	0.0049366884634517	-0.0012444699773801	-0.0008150311458638	1.5487055246004267e-06	6.642757687280588e-07	0.0001298353022223	-9.778013372670002e-05	1.6857205703155976e-08	9.560954551611338e-09	-0.0005379196881754	3.150781010001404e-08	2.893575909267196e-07	9.927420972985469e-16	0.0	0.0	0.0	0.0	0.0	0.0
949559.48913204	-848.8692061800975	720578.9292008289	901663223400.7008	1311550.8124248798	3738.4604867787566	1720165533572.362	13976086.811206058	946619.5625703036	-3123.4664299776778	896088596240.7928	9756042.5391975	967915.9365902072	930979.1834319772	1.180308	21.936031	0.1333827516563723	0.0668405855221154	-0.0646524568	-0.0207135539	0.1219468045	-0.1174280502	-0.0948534488	0.0936329172	0.0394316324	-0.1282195615	0.0742311395	-0.0554131378	-0.0054660146	0.0812373002	-0.0622777116	-0.1603403554	-0.0454254674	-0.0547072972	0.0057869856	0.0936885949	0.0816008566	-0.0059513397	0.1919295002	-0.1461906377	0.0441937787	0.0442402522	-0.1113036583	-0.0319506504	-0.1013920766	-0.0628732832	-0.0256428173	-0.0600632195	-0.0922745884	0.0480279207	0.0752389771	0.1113287337	0.083087734	-0.0969954863	0.0738510222	-0.083882486	-0.0787909536	0.0285103996	0.0085764839	-0.0174466064	0.002991402	0.0040079297	-0.045032457	-0.0885927623	0.079909567	-0.0443138752	0.1490110258	-0.0365264272	0.0710717475	0.0660880207	0.0014417187	-0.0921334042	0.0634824378	0.1120293053	0.0005381105	0.1667749409	0.031239905	0.1277257087	-0.0585625913	-0.0275723905	0.1358655599	0.0800768228	0.0939549788	0.0740977257	0.0356033865	-0.1611979796	-0.0301134805	-0.0877747731	-0.043953497	-0.0360334197	-0.1363561663	0.0123871141	0.0091934012	-0.0295476319	-0.0613431349	0.0017162989	-0.0673477901	0.0839145566	-0.1132785425	-0.0101659891	0.0511856702	0.0273934046	-0.0337168778	0.0922988923	-0.0091199566	-0.0792086937	0.1292213183	-0.0276085742	-0.0734638372	0.1168818592	0.0722314179	0.1010518814	-0.0500555962	0.0709185017	0.0773647094	-0.071478046	0.0742226463	-0.0269959405	0.0380038174	0.0286374955	0.0621675357	0.0912295932	0.0278175825	-0.0474206018	0.0	0.0665547564606185	0.0178045919425357	0.0003170034942402	0.0044295356075322	0.1993340890916641	0.0299443200174494	0.0008966623013074	0.0397340790740034	0.2377416881348466	0.0415247218223271	0.0565211102772066	0.0017243025224216	-0.0004149683925479	0.0008295015848322	1.7219876681378806e-07	6.880728792391317e-07	0.0001291012076973	-7.340945250000066e-07	1.6667121828901388e-08	5.388947716349853e-13	-0.0004859730100514	5.194667812400002e-05	2.361697664984181e-07	2.698457368118462e-09	0.0	0.0	0.0	0.0	0.0	0.0
951577.4370217576	2017.947889717645	4072113.6856158967	905499618648.8972	1305968.8057391827	-5582.006685697008	1705554521563.8271	31158798.63916609	950411.2108056804	3791.648235376808	903281469625.1194	14376596.34083606	971110.8864344398	944372.3232824826	1.20737	22.438982	0.0887466025665686	0.0498813251198894	-0.0545390334	0.1770236003	0.0743725808	0.0197332057	-0.030901718	-0.0048495799	0.0851342589	-0.0346317776	-0.0810415527	0.0312663818	-0.0774507407	0.0779782607	-0.1329980537	0.0801968077	0.0412357665	0.1130531335	-0.0241489127	-0.0270955126	0.0801874732	0.1379621331	0.0669257247	-0.0800388517	-0.0954134383	0.1179124001	-0.0312242031	0.072409738	0.2749177579	-0.0376752347	-0.0349475439	0.0778564068	0.0101725825	-0.0116579642	-0.0919040346	-0.0057753643	-0.0418544555	-0.0833121703	-0.0985505572	0.0153823764	-0.1257939313	-0.0240863994	0.1027102975	0.0334870242	0.1008442924	0.0242117373	0.0556034893	-0.1668962224	0.1039379841	0.1229125874	0.0029251466	-0.0389895431	-0.0858397417	0.0284927394	0.0275562879	0.1203558617	0.0971734984	0.0934338612	-0.0877603811	0.0050416603	0.0990321192	0.1272697786	0.0533946977	-0.2164418219	-0.0728114255	0.0469208505	-0.0963627455	-0.15866903	-0.0205257751	0.1004026331	-0.0493021832	0.1108784133	-0.0566028419	-0.0472796364	-0.1361456003	0.0328166252	-0.0397885606	-0.1336336109	0.0268995922	0.0113284302	0.0391379017	0.0730032338	-0.082561672	-0.0083019831	0.0074569087	-0.0566049049	0.0087486011	-0.0637866552	-0.0588307262	-0.2044508867	0.1308483257	0.0531841007	0.0349428711	0.1445788147	-0.0409688646	0.0312935863	-0.1129467017	0.1068946577	-0.0496286079	-0.0529797804	0.0307256816	0.008095941	-0.0462721478	-0.0135583128	-0.0798015318	0.0897036946	0.0230516017	-0.0540076933	0.0	0.0665298049731859	-2.495148743258957e-05	6.225767250986751e-10	0.0044262149497701	0.1629971304151922	-0.0363369586764719	0.0013203745658556	0.0265680645235871	0.2081559654403975	-0.0295857226944491	0.0433289059484239	0.0008753149873528	-0.0001299331746284	0.0002850352179195	1.688262986901429e-08	8.124507545441686e-08	0.0002480349488618	0.0001189337411645	6.152133585687574e-08	1.4145234787384289e-08	-0.0005379834451317	-5.201043508029998e-05	2.8942618723577284e-07	2.705085357242098e-09	0.0	0.0	0.0	0.0	0.0	0.0
947776.377077068	-3801.059944689623	14448056.70312388	898280060945.3325	1306044.326547476	75.52080829325132	1705751782906.85	5703.3924852660175	947448.6299212598	-2962.5808844205458	897658906339.6724	8776885.496734023	968001.6417967026	929694.2300255044	1.270873	23.619181	0.1549816738617553	0.0843930722295802	0.0166141867	0.1018294722	-0.0570290307	-0.1025482276	-0.0741807472	0.0045924231	-0.0025020692	-0.0346947336	-0.0440013919	0.0355818539	-0.1825354447	0.0346254879	-0.0115655636	0.0546270828	0.1147490922	0.0433435534	0.0654973083	0.0454004565	0.1157935747	0.124939936	0.2151262236	-0.1737216178	0.0593034257	0.0158807818	-0.0497928957	-0.0075721939	-0.0664874032	-0.1188383945	-0.0780816976	-0.0112095541	-0.0799126216	0.0810686889	0.0257171423	-0.0069031416	-0.0304916963	-0.1117061822	-0.0546824459	0.0906041906	-0.0303560846	0.0980187831	-0.0459874028	0.0084664551	-0.0470862585	0.2385462595	-0.054032565	-0.0911179275	0.053155739	0.031604759	-0.0984919166	-0.079447642	0.0249157086	0.0706574028	0.0833729108	0.0492879656	0.0751090036	0.1332130901	0.0639224797	0.1984264809	0.01228443	0.0762233871	0.0182551823	-0.1154971716	0.0765851121	0.1446926774	-0.0733228086	0.1387561741	0.1063714463	-0.0367404359	-0.109281759	0.12333057	-0.004289321	-0.0048938359	-0.1424979581	-0.1934991608	0.0236290329	0.0208231004	-0.0200886579	-0.0862884249	-0.0352735299	0.0639520635	-0.0857095462	-0.0018384442	0.0288118062	-0.0268727685	-0.0219749112	-0.0247113421	-0.0642834444	-0.0074502906	0.2902120038	-0.1072824137	0.0366755465	0.0966257413	0.0526868945	0.041645256	-0.1130524454	0.0692656843	0.0185036959	-0.1568993863	0.0642688884	0.0431794523	-0.0861333483	0.0094144812	-0.034352202	0.0881379191	0.018244636	-0.0603787714	0.0	0.083393784498341	0.0168639795251551	0.0002843938054248	0.0069545232929557	0.2363587319143363	0.073361601499144	0.0053819245745192	0.055865450152153	0.2403608915504236	0.032204926110026	0.0577733581869144	0.0010371572657522	0.0001501422075265	0.0002800753821549	2.2542682480930597e-08	7.84422196892133e-08	0.0003539396986982	0.0001059047498363	1.252733103145726e-07	1.1215816037910462e-08	-0.000803026647689	-0.0002650432025573	6.448517968986333e-07	7.024789922182996e-08	0.0	0.0	0.0	0.0	0.0	0.0
949541.6240735486	1765.2469964806223	3116096.9585838583	901629295848.2324	1306459.6850961538	415.3585486777593	1706836908781.5413	172522.7239596945	947339.4907902136	-109.13913104624952	897452110810.6611	11911.349925530429	968744.2483458316	927668.072233626	1.137213	21.135117	0.1520639318266677	0.078764323090736	0.0129104551	-0.0359258895	-0.0342085428	-0.1469981354	0.0019838173	0.0795512597	-0.1142663908	-0.0746611978	-0.0382112191	-0.0267724524	-0.0687972351	0.0610953096	0.0444646916	-0.1258611756	0.0343853469	0.0224731021	0.0239570792	0.0078219393	0.0970920273	-0.0121502246	-0.0930183367	-0.1299208557	0.084213179	-0.0101838437	-0.1416503828	-0.0351012337	0.1263967694	-0.0725371223	-0.1987598551	-0.093440173	-0.0704136313	-0.0600073854	-0.0199359959	-0.2199599656	-0.1612622121	0.1053493893	-0.0446377362	0.1286267445	0.0401685325	0.1041252318	0.0559663538	0.0416298349	-0.0957084861	0.0231291801	0.0582274444	0.0640183726	0.0388748044	-0.1144235261	0.0392639756	-0.0652135368	0.0343528127	0.0052496098	0.0691761447	0.1053185965	-0.0935507287	-0.0237671998	-0.0614067359	0.052473952	-0.0855297931	0.2150814168	0.1171190508	-0.1501166036	-0.170346184	0.1486223251	-0.0198768171	0.0656263124	0.1236009728	0.0966141126	0.0683233063	0.1438817715	0.113180888	-0.013927405	0.097750853	0.0215863569	0.0185643459	0.115153327	0.0232170086	-0.0482261603	-0.0183913024	0.0518701037	-0.0445119835	-0.0115343753	0.0756229134	0.1463029162	-0.0958035509	-0.001328468	0.0175641226	-0.1496731309	0.1522767554	-0.0616662654	-0.036018366	0.177255713	-0.0472103618	0.0441487334	0.0475109942	-0.0365753596	-0.0679016452	-0.1534419396	0.0065511046	0.0063606237	-0.0471659624	-0.0603995744	0.0158184511	0.0865329627	0.013405232	-0.066508354	0.0	0.0695421258301678	-0.0138516586681732	0.0001918684478595	0.0048361072649788	0.1982300045413154	-0.0381287273730208	0.0014537998510861	0.0392951347004499	0.17526071964771	-0.0651001719027135	0.0307163198514332	0.0042380323817628	-0.0002382800321286	-0.0003884222396551	5.6777373711206644e-08	1.5087183625868393e-07	0.0005980871747635	0.0002441474760653	3.577082686165854e-07	5.960799006905623e-08	-0.0007359288857542	6.709776193479999e-05	5.415913248874183e-07	4.502109656659094e-09	0.0	0.0	0.0	0.0	0.0	0.0
