global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
1003698.7115209365	4819.587008340401	1007411103508.788	23228418.93096357	1202241.4115128138	-8296.116501046345	1445384411556.3228	68825548.99893345	1024317.2798589544	-782.4089026916772	612163.6910111944	1049225889817.6476	1040300.6956978104	899245.9959295905	1.414713	26.331097	0.2230853999056143	0.1074231741670554	-0.0817414782	0.006635177	-0.1234141554	0.2041697379	-0.0388042055	0.0954221078	-0.0531446111	-0.1217344401	-0.0319823583	-0.0649258481	0.2105880958	0.1212611576	-0.0087597636	-0.0022936719	0.0375080029	0.0371417241	-0.2642098999	0.0085078894	-0.085197544	-0.1703014859	0.024124418	-0.09853429	-0.0949024978	-0.2154057902	0.0975870972	0.0001092979	-0.0350308941	-0.0618061532	0.0254956618	-0.2312757457	0.0376580938	-0.0280461966	-0.1108620859	-0.0455580846	-0.0625582102	0.104999542	-0.0642852016	0.0702746798	0.074111934	0.0555405544	-0.1067524211	0.1390200899	-0.0300625928	0.0350512266	0.119768329	0.0676870998	-0.0831153283	-0.0679566255	0.0481652979	-0.0366773408	-0.2410218077	-0.0109915581	-0.0938967532	-0.2014312387	0.0456388963	-0.063024284	0.1189582357	0.0041985881	0.1337243027	0.1343575237	-0.0319714432	0.0859077147	-0.2127493246	0.1717111278	-0.0598416721	-0.0230084478	0.0040409722	0.1708759	0.062060919	0.0440686179	0.0710794404	0.0141288864	0.0271406499	0.0783102908	0.0301504501	-0.1264306244	-0.1385848462	-0.0127007957	-0.0538626247	-0.0136636413	-0.2060932793	-0.0977592761	0.1994696983	0.0295369469	-0.0602382179	0.0099612625	-0.0094365054	-0.0762328856	0.1584247786	0.0620706421	-0.0608666834	-0.1508951471	0.0030160347	-0.2037130239	0.1332723953	0.0481391131	0.1579552893	0.001097856	0.2191684653	0.1060962311	0.2385597433	-0.0691650801	-0.0667381534	0.0637456829	0.0866153656	0.0144722352	-0.0649037979	0.0473333144079362	0.0286492077697176	0.0008207771058324	0.0022404426528405	0.013162971012818	-0.0568104394401701	0.0032274260293852	0.0001732638058842	0.0163120114825261	-0.0311710106284265	0.000266081718606	0.0009716319035974	-0.0020809659062851	-0.0008488377497017	7.20525525318646e-07	4.330419103120968e-06	0.0005231697970706	-3.033169369299994e-06	2.7370663656689285e-07	9.200116422859723e-12	0.0017600486830358	0.001277223922275	3.097771366656054e-06	1.6313009476315352e-06	0.0	0.0	0.0
1005123.4567258595	1424.7452049230924	1010273163260.5408	2029898.8989513444	1211450.5243200837	9209.112807269908	1467612372875.4055	84807758.69702262	1026260.0538625777	1942.7740036232865	3774370.829154453	1053209698154.0208	1042399.8171502976	925626.6407145415	1.277119	23.770149	0.1566263346420148	0.0917570970396705	0.0406948302	-0.0959404321	-0.0471897833	-0.0219823898	-0.1553300445	0.055177323	0.1663990345	0.0533349039	0.0228702353	-0.063374689	0.0196653286	-0.1769351861	-0.2258306523	-0.059810279	-0.0807557273	-0.0915446272	-0.2199046192	-0.0612710464	0.0916894044	-0.0393584177	0.0917433483	0.1134666208	-0.0245602595	-0.1926724917	-0.1696986089	0.0090222084	-0.0977518534	0.0798773065	0.057340068	-0.1842622375	-0.1497070253	-0.0288893498	-0.0949495222	-0.0181332637	-0.0130220608	-0.0093908854	-0.0220953794	0.049979529	-0.1139555627	0.022406189	-0.2124279385	0.2133577042	0.1524456755	0.0416818192	-0.0967679156	-0.0729080738	0.1719625397	-0.0747927532	-0.1076694988	0.0717192216	-0.1472865429	-0.0953041588	0.1036155555	-0.1703867248	-0.1307323746	0.0920511196	0.1222980529	-0.0919290146	-0.1059994679	0.1127038795	-0.1597947041	-0.0461583659	-0.1468681015	-0.0325898712	-0.1974253658	-0.0451851967	0.0655971302	0.137831046	-0.015618033	0.0266294061	-0.0205896261	0.0700818655	0.0571912838	0.096518706	0.0384950094	-0.0987503137	-0.0562869699	-0.2838408179	0.0857460921	-0.0199856378	-0.2184304671	-0.0827574478	0.2046077228	-0.0822036011	-0.0762636164	0.0885278225	0.1422028884	-0.0734525726	0.0507838194	-0.0359803958	-0.0072484652	-0.0578951777	0.0120139059	-0.0189456238	0.0025180034	-0.0157822556	0.0196562692	0.1900236021	-0.0838697766	0.0618171726	0.2124856853	0.051289387	0.1393557248	0.210541484	0.0849971703	0.0096622851	-0.0707724105	0.0601009378618471	0.0127676234539109	0.0001630122086608	0.0036121227318736	0.0916308915067531	0.0784679204939351	0.0061572145466425	0.0083962202783223	0.0223936770546799	0.0060816655721538	0.0005014767720292	3.698665613152081e-05	-0.0030480380705867	-0.0009670721643015	9.352285709669808e-07	9.290536079745892e-06	0.000536004844013	1.283504694239994e-05	2.8730119280540045e-07	1.6473843001361004e-10	0.0019663239742321	0.0002062752911962	3.866429971639919e-06	4.254949575811829e-08	0.0	0.0	0.0
1004200.5955061232	-922.8612197363982	1008418836014.8524	851672.8308933526	1224320.8952994249	12870.370979341213	1498961654666.7854	165646449.14586848	1026968.258702122	708.2048395443708	501554.094754068	1054663804381.6686	1043015.1933062288	926423.5042774744	1.273138	23.696056	0.1583795106840813	0.0884896508530787	0.0224385867	0.0417806589	-0.1309100853	-0.2123198635	0.1492482082	0.0504857482	-0.0432019932	0.0244281943	0.1032447432	-0.1619976613	0.0312340077	0.1294770573	-0.0201511635	-0.2234657225	0.0412011661	-0.0607260854	-0.2458904775	-0.2566481868	0.096115835	0.1070759167	-0.0187213644	0.0946154317	-0.0482832818	-0.0085715809	-0.0998486054	0.1065872636	-0.1526359191	-0.0111456179	0.11469502	0.0019284944	0.0208406407	-0.0089232252	-0.0596807398	-0.075332934	-0.0006553585	0.1299899558	-0.0267849759	-0.0528734854	-0.0663280083	-0.0118429019	-0.0556541735	-0.0844439028	-0.0325278823	-0.1918007403	0.1094784029	0.0599369705	0.0048068549	0.0442798339	0.0219166357	0.0735346547	-0.1681359071	-0.2651573305	0.140599194	-0.0058910986	-0.149659358	0.0895583334	-0.0860933109	0.0108355072	-0.0458829594	0.1396285422	-0.1100808446	0.0745400225	-0.1385740468	-0.001966345	0.0383129231	0.0394627283	-0.0563501362	0.0275066019	0.1174996146	0.0350097446	0.0762382705	0.0179616872	0.1009288951	0.0931320998	0.1241787504	-0.0100693753	0.0261898644	0.1380668256	0.2184630919	-0.0231107008	-0.2012448933	-0.1048016848	0.1720842502	-0.0288946093	0.0227052958	-9.3218e-05	-0.0920499455	-0.1231146539	0.0883231958	0.1035215973	-0.0769272438	-0.0575653991	0.0324377409	-0.1039418607	-0.0751670678	-0.2305300154	-0.0048415927	-0.0462832399	0.0176181291	0.2728875045	-0.0531726586	-0.1081860506	0.0227118147	-0.0709188523	0.0833416924	0.004835384	-0.0763617167	0.0692015417845937	0.0091006039227466	8.282099175871081e-05	0.0047888533853648	0.0136562807493305	-0.0779746107574226	0.0060800399227715	0.0001864940039045	0.0219333551413427	-0.0004603219133372	0.0004810720677562	2.118962638984213e-07	-0.00227436335094	0.0007736747196467	5.985725718204e-07	5.172728652099025e-06	0.0009739996404689	0.0004379947964559	9.486752996335464e-07	1.9183944172244535e-07	0.0017611140085232	-0.0002052099657088	3.1015225510166536e-06	4.2111130026247844e-08	0.0	0.0	0.0
1003714.7150209008	-485.88048522232566	1007443229149.4882	236079.84591988265	1189748.734505753	-34572.16079367185	1415502051258.0408	1195234301.943501	1025806.9666472567	-1161.2920548652764	1348599.2366932165	1052279932822.046	1040548.6254982462	915152.694252925	1.44871	26.963865	0.0491118670583002	0.0310305638200197	-0.0923248501	-0.0964879656	-0.0769008245	0.1287363638	-0.22392622	0.1131635672	0.0305339623	-0.0988069377	-0.0982359515	-0.0384081204	0.131642388	-0.1677189759	0.0610274592	0.006737283	-0.1141164905	0.0690499554	-0.2784642433	0.0135175971	-0.0358686453	-0.0479526806	0.1337005442	0.0074213035	0.0124255163	-0.0888090188	0.0186709237	0.0531748967	-0.1301797314	0.0051161737	-0.0099826234	-0.0739840533	0.0581147307	-0.1772968517	-0.1002577105	0.0093600557	0.0095033894	-0.0592513092	-0.0624704357	-0.0330097639	-0.05405205	-0.0644535851	-0.0591843379	-0.0267675093	0.0070608728	0.0731393996	-0.1467637725	0.0330618343	0.0424916121	0.0343873367	-0.0919195747	-0.0896924731	-0.2872389292	0.0025782125	0.0019806468	-0.0826192556	-0.0742520536	-0.02075642	0.0966697311	-0.065164093	0.0403214758	0.0378063529	-0.1380994505	0.0492065063	-0.0133957739	-0.0033585978	0.0763937114	-0.1643525866	-0.0036885153	0.1358877953	0.045883659	-0.0181629115	0.0386630501	0.0716911493	0.009381304	-0.0237052757	-0.0916603961	0.095724211	0.0176656799	-0.0617712626	0.001122385	0.0071262363	-0.2171008026	-0.0923030534	0.1741459774	-0.0069507446	-0.069590312	0.0989363983	0.0250413909	-0.0630590396	-0.0591215977	0.0510003088	-0.0293518338	-0.0658441891	-0.0740276568	-0.0885619142	0.1315251519	0.127519234	0.1106879748	0.0715908934	0.0197952482	0.0311180455	0.0103971671	0.098827576	0.0585928523	0.0155828898	0.0816496581	0.0	-0.0816496581	0.0691894425911101	-1.2099193483605664e-05	1.4639048295372576e-10	0.0047871789660685	0.0141131613320055	0.000456880582675	2.0873986682544758e-07	0.0001991813227832	0.0222732589498093	0.0003399038084666	0.0004960980642452	1.155345990101003e-07	-0.0027952411688345	-0.0005208778178945	2.713137011745362e-07	7.813373191947263e-06	0.000741742679333	-0.0002322569611359	5.501822023440977e-07	5.3943295996082986e-08	0.0019740388989663	0.000212924890443	3.896829574632081e-06	4.533700897020608e-08	0.0	0.0	0.0
1003277.2226908716	-437.4923300292576	1006565185570.3088	191399.5388344288	1217653.4704497908	27904.73594403779	1482679974098.4197	778674288.1064746	1024889.7639751552	-917.2026721015573	841260.7417102368	1050399028301.0492	1040872.7842926232	907503.4128433126	1.271734	23.669931	0.0831870745188769	0.0522458361507479	0.0410755985	0.0088857444	0.015198322	-0.0537480397	-0.2437676639	-0.1806039304	-0.0849121031	0.0596604181	-0.0559818757	-0.1056878433	-0.1576668881	-0.019111215	0.0083106274	-0.1402136509	-0.0898005604	0.1308843778	-0.1684286456	-0.0075850598	0.0661701249	0.102399764	0.1128716834	0.1664589208	0.0165369593	0.0457578593	0.054826722	0.1066597033	-0.1215795098	0.0446023063	0.0277234773	0.0639128382	-0.1222196935	-0.2039973906	0.0430414862	0.0410929765	-0.0262754266	-0.0636295049	0.0403319478	-0.1136264292	-0.0490562703	0.1119512108	0.1037911672	-0.0615446779	-0.014830017	0.0918145035	0.1058614603	-0.0578033911	-0.1191164423	-0.1150694524	-0.048335915	-0.1263443783	-0.1515484996	0.00859997	0.1338993436	0.0307791893	-0.2208670596	0.0653366937	-0.02806417	-0.0604925265	0.0802066241	0.0086521194	-0.0530331377	0.0870903865	0.06526565	-0.2409294771	-0.0312679076	-0.1556310307	-0.0978079633	-0.0011456609	-0.0201904836	-0.0616598693	-0.021898472	0.0759689943	0.0604229731	-0.0354399893	0.0099821966	0.061115186	-0.0367615645	0.0714554623	-0.1344238806	-0.0467817759	-0.1905196192	-0.0388888557	0.1415351926	-0.1267672851	0.0350736092	0.0342337511	-0.1181249012	-0.0698888764	0.0300196533	0.0617974371	0.0157308047	-0.0610573809	-0.0709922035	0.1518579046	0.11962672	0.0628649427	0.0059535426	-0.0018811425	-0.2714030004	0.0072231952	-0.0665416366	-0.0233153603	-0.0430298031	-0.0124022864	0.0799218096	-0.004835384	-0.0866153656	0.0475731465736828	-0.0216162960174272	0.000467264253513	0.0022632042749211	0.0146697254876073	0.0005565641556017	3.097636593007441e-07	0.0002152008458817	0.0227295836540122	0.0004563247042028	0.0005166339730847	2.0823223566586272e-07	-0.0037030152681422	-0.0009077740993076	8.240538153739055e-07	1.371232207609425e-05	0.0004947415870366	-0.0002470010922963	2.447692379434937e-07	6.100953959561469e-08	0.0020304215001951	5.638260122880004e-05	4.12261146845452e-06	3.1789977213258837e-09	0.0	0.0	0.0
1003659.7280119216	382.5053210500628	1007332849632.9644	146310.3206316116	1202346.1966527198	-15307.273797071071	1445636376605.2607	234312631.09849867	1026290.3691446688	1400.605169513612	1961694.840868254	1053271921799.1006	1041879.8097164648	931772.3078886104	1.332603	24.802837	0.0895494027392281	0.0497567207618206	-0.0158477394	-0.00996395	-0.128963756	-0.0843877357	-0.0133690859	0.2651997428	-0.0505317088	-0.0963517675	0.0551019701	-0.015587754	0.0746855564	-0.0373891825	0.0339089419	-0.0136654116	0.0588804188	-0.0640080011	-0.2495573371	-0.1191203515	0.0348691997	0.0209644477	0.0703989926	-0.0256550367	-0.0800579267	-0.0889728662	-0.021521194	-0.0022190367	-0.0600856257	0.0422003559	-0.0730813168	0.0642852144	0.1361404367	-0.0165211822	-0.0371630961	0.0337607725	0.0519987026	0.0552076081	-0.1868843079	-0.1084680749	-0.0133835299	-0.0024343284	0.0057381145	-0.137364182	0.0804267202	-0.0055564362	0.0189421858	0.0447107307	-0.0857989939	-0.0391364121	0.0474147141	0.0756329942	-0.2271860508	-0.140530525	0.0651023486	-0.0326967105	-0.0471205859	-0.0169644831	0.0794621055	0.055773519	-0.0039161237	0.02645475	-0.073666273	-0.0015976654	-0.002519266	0.1129472969	0.0968164749	0.0567454841	-0.0406924221	0.0034689756	-0.0320807791	-0.1376987856	0.179064681	0.0775573688	0.025406898	-0.011884862	-0.0237855918	0.1060408027	-0.0315404429	0.0354801926	-0.015676584	-0.0821648994	-0.2033749496	-0.042630542	0.1238315277	0.0239940326	0.0233709259	0.0631477114	0.0293092385	-0.041485096	0.060113103	0.1014274428	-0.0772833848	0.0275057814	-0.0217197562	0.002495151	-0.1494031586	-0.0791057829	0.0145301289	0.0052077763	0.0948153344	0.0833823799	-0.0854456187	0.1098552856	0.0064893255	-0.0793283372	0.0781589047	-0.0096622851	-0.0912392418	0.0430293175586058	-0.004543829015077	2.0646382118255632e-05	0.0018515221695593	0.0552861206600709	0.0406163951724636	0.0016496915568057	0.0030565551376399	0.0229046930784448	0.0001751094244325	0.0005246249650177	3.06633105251164e-08	-0.003842871222143	-0.0001398559540008	1.955968786947393e-08	1.4767659229974834e-05	0.0009711167939794	0.0004763752069427	9.430678275488284e-07	2.2693333778979545e-07	0.0017623712785936	-0.0002680502216014	3.1059525236116406e-06	7.18509213006132e-08	0.0	0.0	0.0
1003732.2367425994	72.50873067777138	1007478403076.3016	5257.516024501585	1210766.8855419718	8420.688889252022	1465956451125.006	70908001.36957245	1024151.0267533644	-2139.342391304439	4576785.867232195	1048885325599.9705	1040299.759646046	914239.1156671592	1.125647	20.950909	0.1082674110336524	0.0606630305629443	-0.0491740381	0.007811383	-0.0259741038	-0.0531528543	-0.1125728157	-0.1046522848	-0.1131888878	0.0147240894	-0.0885686677	-0.0571049246	-0.1025012184	-0.035628949	0.1015846887	0.0283777889	-0.0740200534	0.1286129653	-0.2393408594	-0.0123822637	0.0394605209	0.0680386459	0.0568513178	0.0784087162	0.0255539894	-0.0347416849	0.0926617546	0.0269209175	0.0045074924	0.0400852068	0.0085274578	-0.0014542959	0.0580814243	-0.040828147	-0.0603387319	0.0138039165	0.0235112773	-0.0216788001	0.0650473564	-0.0467435925	0.0972763238	0.0248399086	0.0702426865	-0.0763115739	0.0164096005	0.0651122032	-0.2145844378	-0.0427027268	-0.0837815555	0.0868296004	-0.0383319471	-0.132063867	-0.2117594731	-0.01495875	0.0982820967	0.015923063	-0.1440077689	0.0455829611	-0.0032373785	-0.0484941541	0.1078071991	0.0184251812	-0.0053586215	0.0028550865	0.0254232025	-0.0057713958	0.0097375862	-0.0391809146	0.0125678557	0.0124950644	-0.0264598801	-0.0642779637	0.0071976348	-0.0704826649	0.0114009051	-0.1373922844	0.0489665002	0.1146984519	0.056547162	-0.002947488	-0.0967564003	0.1360196906	-0.1983433119	-0.0261075777	0.0912952813	-0.0393321722	-0.0248706081	0.0983617731	-0.1065995174	-0.0478678758	-0.0353866091	0.099178223	-0.0336688699	0.0139194	-0.083621006	0.0549359287	0.0458479876	0.0427000162	0.0076262731	-0.0730733328	-0.0841018805	-0.089186749	-0.125036178	0.0286052307	-0.0631657744	-0.0907411095	0.0763617167	-0.0144722352	-0.0955030384	0.0551132044486877	0.0120838868900818	0.0001460203223722	0.0030374653046028	0.0016845438755552	-0.0536015767845157	0.0028731290337863	2.8376880686705336e-06	0.0302491690888047	0.0073444760103598	0.000915012230563	5.394132786675207e-05	-0.0039991450274342	-0.0001562738052911	2.442150222019182e-08	1.5993160950451688e-05	0.0006360529128861	-0.0003350638810933	4.0456330799089275e-07	1.122678044133051e-07	0.001975783019183	0.0002134117405893	3.903718538891891e-06	4.55445710213973e-08	0.0	0.0	0.0
1003421.20372013	-311.0330224693753	1006854112075.1548	96741.5410664349	1217849.6094403763	7082.723898404511	1483157671214.0771	50164977.82103039	1025038.4251099896	887.3983566252282	787475.8433411557	1050703772951.9678	1040941.652529762	924205.8689596764	1.050242	19.547438	0.0574580982033871	0.0260572895624634	0.0638107297	-0.0221882251	-0.0954739113	-0.1397799092	0.0236948672	0.0658434934	-0.0672418388	0.0167543508	0.1051901484	-0.0876254683	-0.0285534132	0.0203965647	0.0748047558	-0.0647701615	0.054522494	-0.0787601632	-0.2028394214	-0.0259026733	0.1091346146	0.0629207649	0.0255989355	0.0115268388	0.0084438087	0.0835907677	0.1159318913	0.0351178873	0.14200877	-0.0021413139	-0.0866333379	0.0795946857	0.0563752571	0.1228668374	0.1992801325	-0.0446505459	-0.0021767039	0.0923981147	0.0472628593	0.0776314088	0.0299780465	0.0949258709	0.0548884254	-0.0495822986	-0.0788160008	0.0205039148	0.0764957558	-0.1338649696	-0.0404537378	-0.1048554177	0.0361193915	0.0928965862	-0.1657336676	-0.0357883161	0.1518075864	0.0011136415	-0.0847855772	-0.0104942392	-0.0515387277	0.0342922939	0.1065054613	-0.010181692	0.1122911873	-0.0359326552	0.0867437282	0.0974118473	0.0356522459	0.1165426932	-0.0431853163	-0.2138776077	-0.0191560226	0.0336564571	0.0158255386	-0.0489957542	-0.0935570772	0.0091805313	0.0743274147	-0.0026689094	-0.051039169	0.0783437213	-0.1221831033	0.0250799303	-0.1509229994	-0.0428082853	0.1101936456	-0.1102023942	0.1018932364	-0.0088184169	-0.0481575979	-0.0351638148	-0.0212555757	0.0461298626	-0.0196574338	0.1148821093	-0.0054105523	0.0867024065	-0.1493026398	-0.0216510799	-0.0923373258	-0.075607644	-0.005208201	-0.1203075654	-0.1470900363	0.0087753318	-0.0592338745	-0.0783939267	0.074531034	-0.0192567962	-0.0993899282	0.0544646936451584	-0.0006485108035292	4.20566262294214e-07	0.0029664028538609	0.0156619047681516	0.0139773608925963	0.0001953666175218	0.0002452952609666	0.0402621961101061	0.0100130270213013	0.0016210444356086	0.0001002607101293	-0.0042489099399102	-0.000249764912476	6.238251150414421e-08	1.8053235677467703e-05	0.0004447618215204	-0.0001912910913656	1.9781307788214414e-07	3.659228163588057e-08	0.0017604550333055	-0.0002153279858774	3.099201924290669e-06	4.6366141502060775e-08	0.0	0.0	0.0
1002799.7352435144	-621.4684766156133	1005607309004.4626	386223.0674269311	1206237.891654681	-11611.717785695337	1455009851263.5298	134831989.93463337	1024512.2299107144	-526.1951992751565	276881.38774022163	1049625309236.6246	1040378.6208014456	910008.7389061754	1.09375	20.357229	0.0962423078110792	0.0497387633721837	-0.0670839057	-0.0694693918	-0.0486538921	0.0609123068	-0.1763386243	0.0253448642	-0.1632945092	-0.0078108536	-0.1175258963	-0.0653803409	0.0488000902	-0.0786041768	0.1556634923	-0.0217420934	-0.1199429494	0.0989913265	-0.231855612	0.0043282528	0.0792729547	0.0771152581	0.0397519921	-0.0255782806	0.0797034877	0.0694039485	0.0525981867	-0.0525233258	0.1743213614	-0.0619372861	-0.0010300655	0.0960055763	-0.0006359454	-0.0219582054	0.1389871539	0.0153936525	0.0134787456	-0.0535605796	-0.0429564718	0.155242929	0.0149168391	-0.0802420562	0.0781381045	0.0353967481	0.0224746671	-0.1438692784	0.0830153178	-0.0298052837	-0.0183799637	0.0778860635	-0.0922563611	-0.1172242179	-0.22511523	0.0037592682	0.122812286	0.0212923512	-0.0490250009	-0.0626645844	0.0048107545	-0.0509878922	0.0154378649	-0.0558502295	0.1824009479	-0.0242604942	0.0516749111	-0.0090417614	-0.0073912587	0.0320744383	-0.0371551063	-0.0889560609	-0.0708193717	0.0359060367	-0.0116912616	0.036276435	-0.1540214233	0.0765345466	0.030801068	-0.0517805753	0.1797963424	0.0572875054	0.0639683718	0.0298537789	-0.1857067361	-0.0509243868	0.0952591951	0.0635791325	0.0123394358	-0.0066077305	-0.0233253016	0.0375392216	-0.0100234511	0.1023250594	0.0331621653	0.0972282232	-0.0529886687	0.0601598902	0.0107430122	0.116814896	-0.0523704143	-0.1305274043	-0.0779179163	-0.1595407368	-0.0921113426	-0.0440093789	0.0526183848	-0.0559839883	0.0726676594	-0.0240075741	-0.1028845713	0.0697974264650724	0.015332732819914	0.0002350926957268	0.0048716807411471	0.0155222294486634	-0.0001396753194881	1.9509194874130357e-08	0.0002409396070569	0.0049186561955991	-0.035343539914507	2.419317877050541e-05	0.0012491658136883	-0.0038861564987234	0.0003627534411868	1.315900590928656e-07	1.5102212332570114e-05	0.0005973188706871	0.0001525570491667	3.567898332789125e-07	2.3273653250450926e-08	0.0021536717380954	0.0003932167047899	4.638301955470862e-06	1.5461937692582745e-07	0.0	0.0	0.0
1006344.2967969492	3544.561553434818	1012728843695.7462	12563916.60608825	1211022.0978360355	4784.206181354588	1466574521447.1924	22888628.78571145	1025395.4914919772	883.2615812628064	780151.0209348733	1051435913972.0736	1041377.934111926	926384.827651176	1.16794	21.738079	0.0959532174312931	0.0544973849999551	-0.0244346299	0.0865715313	-0.13450912	-0.1056090057	-0.0165014236	0.1139854855	0.0640502672	-0.1162743946	0.058456116	-0.0816630432	-0.0115461132	-0.0002555674	-0.0499325311	0.1050947118	0.0866788392	0.0203320799	-0.1949907912	-0.1076869383	0.0769379012	0.0096144301	0.0120795044	-0.0695346314	0.0059921377	-0.0458499198	0.0108687202	-0.0954636324	0.0539926059	-0.0332533328	-0.1934702531	0.1657749436	0.041249734	0.1197300979	0.0961511569	-0.0995158432	0.1070283727	0.0140069788	0.0167196995	0.0492042788	-0.0284891718	-0.0560533079	0.0136242592	-0.0174875824	-0.0247723155	-0.0910828724	-0.1009055815	-0.0696813783	0.0195288331	0.1227975297	0.0882499178	0.0151969729	-0.1835392731	-0.131820293	0.1113345987	-0.009937315	0.0339615711	-0.027133184	0.0995231741	0.0149563833	-0.0168965827	-0.0990314311	-0.0180537512	0.0050442079	0.1439511268	0.0985440445	0.0187029086	0.1424580295	0.04167421	-0.1661968174	0.009272374	-0.0333707385	0.0532963943	-0.0348190203	-0.0684473402	0.0502288834	-0.0673397124	0.0424593728	0.0449719819	-0.0305272737	0.0802353483	0.1617349189	-0.1745181842	-0.0298252056	0.0445743797	-0.037512216	-0.0569061844	0.105538358	-0.03542252	0.0523802468	0.0182571334	-0.0438798212	0.0402211212	0.1444435538	0.0536313076	-0.0034554613	-0.1688232913	0.0014535655	-0.0824119694	-0.0086100434	-0.0089389828	-0.0543102549	-0.0751479803	-0.0098596406	0.0503154483	0.0115730011	0.0707724105	-0.0287162347	-0.105973176	0.0700462914220594	0.0002488649569869	6.193376681613692e-08	0.004906482941984	0.0433570346069274	0.027834805158264	0.0007747763781985	0.0018798324499063	0.0114451327294062	0.0065264765338071	0.0001309910631937	4.259489594633475e-05	-0.0047710207851076	-0.0008848642863842	7.829848053182205e-07	2.2762639331928744e-05	0.0009097991592661	0.0003124802885789	8.277345102013023e-07	9.76439307504151e-08	0.0021831885787769	2.951684068149994e-05	4.766312370501901e-06	8.712438838170498e-10	0.0	0.0	0.0
