global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57
870.9450622906413	-0.6677796898436554	0.4459297141676887	758545.301528449	1029.9969087225622	4.548544720126984	1060893.6319780345	20.68925907099506	830.3531750606093	0.3508969585190016	689486.3953332348	0.1231286754978859	848.2336392463275	810.9560342191919	0.673951	31.80158	0.168062932351574	0.0811204571010334	0.0323171942	-0.0398488971	0.0331144485	-0.0015238941	0.0731746579	-0.0003186048	-0.0680555518	0.0226923581	0.0105917005	-0.0027707983	-0.0033005405	0.0211413489	-0.0890941172	0.0007723105	0.046031567	0.016005512	0.0093170542	0.0686638061	0.0165410044	-0.0146301083	-0.0249679018	-0.0416412721	0.047313173	-0.0286990729	-0.0246380412	-0.0631000529	-0.0307145753	-0.0084728232	-0.0050471326	-0.0747408624	0.0376900564	-0.04854786	0.0347067035	-0.0827215444	0.0336067875	-0.0447020097	0.0330410156	-0.0368520567	0.0124495708	-0.0587674576	0.0878537314	-0.0821942845	-0.0505902982	-0.0291701355	0.0187445611	-0.0522352083	-0.0384790995	-0.0501091332	-0.0162820421	0.0797607263	-0.0356625534	-0.000160825	-0.0118386276	-0.0346886969	0.0636588342	0.033277038	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0298093158918248	-0.0120673143965461	0.000145620076745	0.0008885953139385	-0.1160531711597911	-0.0525089708944789	0.0134683385362437	0.0027571920243972	-0.1838661519811495	-0.0233757178601478	0.0338067618443551	0.0005464241854772	0.0009431028295152	0.0004570972509451	2.0893789682156778e-07	8.894429470395765e-07	-0.0018319460229099	-0.0010469497430295	1.0961037644295362e-06	3.3560262308554e-06	0.0001123625123363	9.81715900334214e-05	9.637661089690164e-09	1.2625334178525172e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.0953632026293	-2.8496990880120165	8.120784892216518	753589.5596139049	1018.160586049866	-11.83632267269627	1036650.9789854066	140.09853441218377	828.4948863232676	-1.8582887373416952	686403.7766638041	3.453237031330992	845.5995762088537	840.9304266233386	0.810184	38.230007	0.3824332468375211	0.214587160074951	0.1013961121	-0.0489114131	0.0610683252	-0.1763698365	-0.0720273663	-0.019287547	-0.0162577082	0.0501230754	0.064249657	-0.010793923	-0.0097357675	-0.0580441463	0.0585150995	0.0252360835	0.0255517104	0.0215413127	-0.0328118201	0.0889772913	0.0316043504	0.0002533337	0.0293553641	0.0278043326	0.0276926897	-0.0315142908	0.0250672568	-0.0751733344	-0.0447567405	-0.0057232546	0.0313750023	-0.009354871	0.0705142565	-0.0133625057	0.0207925055	-0.1013659467	0.0089562842	-0.0510084876	0.027926158	-0.0185088443	0.0220311444	-0.080382507	0.0644576692	-0.0322784633	0.0003144865	-0.0329723779	-0.0063847144	0.0006688629	0.028489483	-0.0520353626	0.0142942425	0.044536355	-0.0542407446	0.0225001023	-0.0208415459	-0.0630823297	-0.0058735177	-0.0095378446	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0012220616008136	0.0285872542910112	0.0008172311078989	1.4934345561830986e-06	-0.0046285660433937	0.1114246051163973	2.142362361805721e-05	0.012415442625345	-0.165757756784572	0.0181083951965775	0.0274756339342533	0.0003279139765954	0.0043360619027879	0.0033929590732727	1.1512171272903543e-05	1.880143282480863e-05	-0.0014013241143762	0.0004306219085337	1.8543522810920637e-07	1.963709273532241e-06	0.0007750413752006	0.0006626788628643	4.391432752871218e-07	6.006891332728374e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.8985963258557	-3.1967668767736086	10.219318464436892	748049.5819264355	1021.5738427708836	3.4132567210176603	1043613.11623367	11.65032144357223	828.8563715446942	0.3614852214266193	687002.8846502361	0.130671565309852	847.1405726190824	765.8530916178885	1.115905	52.655991	0.1087345957063069	0.0749090635451236	-0.0690392221	-0.087074044	-0.0722617703	0.2308102765	0.0929045773	0.0494299354	-0.0354285703	0.0281542159	0.0078231728	0.0200872159	0.1377796285	0.025897943	0.0044880945	0.023989359	0.0397036065	-0.026220576	0.0235013431	0.1025308243	0.0168970746	0.0234173036	-0.0099202228	-0.0529587004	0.0423547125	0.0215099297	-0.0478653957	-0.0921355292	-0.0307117557	-0.0325994248	-0.00790624	-0.0427149626	-0.0405770594	-0.1007468222	0.0103748548	-0.0790755252	0.0086539996	-0.0389996626	0.0113202603	-0.0296896627	0.0008471908	-0.0201150167	0.0291489383	-0.0477076281	-0.0670500701	0.0172943841	0.1017938055	0.0077970457	-0.0589557858	-0.0508097971	-0.0469808729	0.0475690506	-0.0461038311	-0.0312035484	0.0051511062	0.0385093852	0.0635244722	0.0743624987	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0010271120554961	0.0001949495453174	3.8005325219499975e-08	1.0549591745454238e-06	0.0185798078629773	0.023208373906371	0.0003452092602251	0.0005386286193779	-0.1816362405392055	-0.0158784837546334	0.0329917238772161	0.0002521262463461	0.0056521073836156	0.0013160454808276	1.7319757076070115e-06	3.1946317875921984e-05	-0.0014532615516991	-5.193743732290006e-05	2.697497395670172e-09	2.111969137646876e-06	0.0007961142270497	2.107285184909996e-05	4.440650850541154e-10	6.337978625109413e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.816276175099	-2.0823201507566864	4.33605721024735	744451.9264326647	1013.4416774606108	-8.132165310272853	1027064.0336141768	66.13211263360517	831.3631817676796	2.5068102229854503	691164.73999888	6.284097494064363	848.0227996168247	743.9623141832878	1.166763	55.055801	1.3643140055734035	0.7713212007704361	-0.1294391866	-0.0818442224	-0.1258279915	0.0201371013	-0.0155350059	-0.0066114274	-0.0076709919	0.0063042131	-0.0250939984	0.0158449505	0.073928187	0.004068737	-0.0156093021	0.0464096259	0.0513310147	0.0120280416	-0.0892678484	0.0307995254	0.0337501481	-0.0095342423	-0.098083237	-0.0492652893	0.0532310509	-0.0056056461	0.0787412078	-0.0344366178	-0.0518167967	0.0293078297	-0.1026515312	-0.0205796067	-0.0653946118	0.0398841756	-0.047844748	-0.0233593211	0.0275383704	0.0234189549	-0.0393515776	0.0079336936	-0.0459343987	0.0056693333	-0.161263836	0.1025159824	0.0974320076	0.045233882	0.0369959131	0.13522182	0.1878974946	0.0281788471	-0.0405587313	-0.0942851768	0.0453835649	0.0686625512	-0.1914039226	0.0028454526	-0.0749113111	-0.0503933649	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0512480553153409	0.052275167370837	0.002732693123649	0.0026263631736042	0.3606061702057133	0.342026362342736	0.1300368099904318	0.1169820325374045	-0.4602983195704411	-0.2786620790312356	0.2118745429993719	0.0776525542900106	0.0171814557580474	0.0115293483744318	0.000132925873939	0.0002952024219657	-0.0021389782854972	-0.000685716733798	4.702074390107341e-07	4.57522810582854e-06	0.0024080570553917	0.001611942828342	2.598359681843206e-06	5.798738782021744e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.1942161678938	-1.622060007205164	2.631078666974416	741655.4779610331	1002.2293319382928	-11.212345522317946	1004463.6337974768	125.7166921118433	828.119172343344	-3.2440094243356725	685781.363602625	10.52359714517866	847.0358639743988	767.3677728746567	1.630939	76.95880099999998	1.5318768948720245	0.8509405297148238	-0.0961237183	0.1577385437	-0.0626256624	0.2116269691	0.1347907496	0.1798658135	0.0740171094	0.0800471893	0.0259108444	0.1646849858	-0.1504248203	0.0050423524	-0.0183327764	-0.1184568749	0.0061218508	-0.1065999783	0.1684005771	-0.193799274	-0.0720304991	-0.0049019633	-0.0532811413	0.028246405	0.0084543637	0.095525314	-0.1709000465	0.1585813901	0.125555891	0.0714825575	-0.0648939602	-0.0099932269	0.1037638045	-0.0912628079	-0.1156036406	0.1442997607	0.0587919345	0.0516840324	0.0052260149	0.0337747203	-0.1373245541	0.0965318105	-0.263484718	-0.0315976694	0.2021185546	-0.0852147329	0.1363055384	-0.1072520634	0.0002444164	0.1353285209	-0.0931586839	0.0111271784	0.0252875279	0.0816037125	-0.1526898048	0.100693893	-0.0534404791	0.3118306091	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.1623319256577247	0.1110838703423837	0.0123396262502435	0.026351654087745	0.7573232908345204	0.3967171206288071	0.5735385668404276	0.1573844738000115	-0.6005193847482246	-0.1402210651777835	0.3606235314583862	0.0196619471195922	0.0311296111653033	0.0139481554072559	0.0001945510392649	0.0009690526913029	-0.0057257337748706	-0.0035867554893734	1.286481494055022e-05	3.2784027260693936e-05	0.0025502429332234	0.0001421858778317	2.0216823854771144e-08	6.503739018455891e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
843.1200789348057	-18.07413723308809	326.6744367205014	710851.4675030331	949.0710149150514	-53.158317023241466	900735.7913518857	2825.8066687434434	815.9385604348639	-12.180611908480046	665755.734404518	148.3673064650059	831.5127026002798	799.5687770527564	1.976147	93.248039	2.586973457693173	1.6821142945009793	-0.0892755809	0.31199856	-0.008904985	-0.0634163621	0.3429341316	-0.2464239361	0.2816154902	-0.102735245	-0.0126077142	0.1072545713	-0.2677477883	0.0393835073	-0.0612347576	0.3373802698	-0.2043558082	-0.0617786171	-0.0273112615	-0.3261509209	-0.1037985251	0.0881910757	-0.11345602	0.1502733346	-0.2088052609	0.1091151616	0.0628422931	0.2882353721	0.2007626725	-0.0552692741	-0.0711360127	0.0751072158	0.2697365951	-0.0382200957	-0.167117565	0.2448800377	0.1349741805	0.1503739133	0.1147105081	0.0598019099	-0.0925930246	0.0522061215	0.0944488613	-0.2550319835	0.2109655235	0.0757635071	0.2297094977	-0.2894803932	-0.2061028404	0.1859226353	0.0469775124	-0.1677074503	-0.2939455774	-0.017261247	0.1737063182	0.2140267733	-0.0088044826	-0.3888430804	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.1978815606054382	0.0355496349477135	0.0012637765449156	0.0391571120276437	1.3160503692908208	0.5587270784563003	1.7319885745105057	0.3121759482003127	-0.8572217240671591	-0.2567023393189345	0.7348290842126727	0.0658960910118133	0.0615242676937854	0.030394656528482	0.0009238351454843	0.0037852355152565	-0.0086441490666169	-0.0029184152917462	8.517147815098638e-06	7.472131308589382e-05	0.0039570592123995	0.001406816279176	1.9791320433548857e-06	1.565831761043575e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.6121009858522	-5.507977948953567	30.33782108615874	701594.0317179335	1005.5913921659462	56.52037725089485	1011214.0479982458	3194.5530445834725	809.7555032459647	-6.18305718889917	655703.9750371256	38.23019620119771	826.621057041183	847.1855035653143	2.732703	128.947479	4.274393371883519	2.576792580498303	-0.0225044648	-0.0281128675	0.330779487	-0.041640566	-0.2639621102	0.3113869006	-0.0605454949	-0.5241618533	-0.0793431169	-0.1244159123	-0.0364933194	-0.1496171851	0.1474137148	0.0665826595	-0.3024006669	0.3028286622	-0.5104528363	-0.0107671552	-0.0323546409	0.0278209893	0.1668813489	0.1800187754	-0.2806213103	-0.2514013167	0.5850229983	-0.0432239588	0.0587435578	-0.0001844022	0.1334096568	0.0421788931	0.1257289627	0.2886006613	0.0140437519	0.0040304647	0.0155404465	-0.1394613973	0.0902664413	0.0277927414	0.0503428559	-0.0963633773	0.0872109243	-0.2139814314	0.1730600183	-0.1444850346	-0.1330910594	0.1425664684	0.4246320396	0.1598710047	0.1725466008	-0.4142836613	0.1570631757	-0.0833733916	0.0713995577	-0.1176323457	-0.152105304	-0.146363051	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0560392726432468	-0.1418422879621914	0.0201192346543492	0.0031404000783841	0.3608334383814622	-0.9552169309093586	0.1302007702541884	0.9124393850958944	-0.2902656716407392	0.5669560524264199	0.0842541601330494	0.3214391653829493	0.0169597928363777	-0.0445644748574076	0.0019859924193165	0.0002876345730528	-0.0029360687715949	0.005708080295022	3.258218065441844e-05	8.620499831534784e-06	0.0020220523531182	-0.0019350068592812	3.74425154546568e-06	4.088695718750849e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
879.6891530227977	42.077052036945474	1770.4783081198173	773853.0059459672	1052.7980673562531	47.206675190306896	1108383.7706290616	2228.470182523137	833.7084423538129	23.952939107848124	695069.7668520209	573.7432919042801	852.4602640045487	840.4072622287492	2.527703	119.274185	0.4468341023660524	0.2332965580460108	0.0846283291	-0.0331957651	-0.0677866393	0.0658210471	0.01491177	-0.0489381856	-0.1776407535	0.0439547548	-0.0600760497	0.0060953045	0.0416081132	-0.0084885285	0.0118949482	-0.1884923593	0.114091903	-0.0501746708	0.0700550145	0.0681584735	-0.0070852109	-0.1248176804	-0.026136268	-0.1421359518	0.114435153	0.0293910831	-0.0826810172	-0.0664137692	-0.0325247627	0.0980124463	-0.0139855772	-0.0939908917	-0.1266839424	0.0002167618	-0.0001259676	-0.0967899119	-0.0505777308	-0.0032118461	-0.0562925544	0.0810790426	-0.0268965926	0.0925611752	-0.0671802974	0.0521622011	-0.0013389117	0.0992594281	0.0217675629	0.0941247977	-0.156516494	-0.0099875025	-0.0376384042	0.0874400512	-0.0058955706	-0.0692026534	0.0258948198	0.0805933803	0.0098589774	0.0114360911	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0563307036824056	0.0002914310391588	8.493205058517973e-08	0.0031731481773549	0.2231099715641988	-0.1377234668172634	0.0497780594113775	0.0189677533121658	-0.4188646260741393	-0.1285989544334001	0.1754475749762285	0.0165376910813637	0.013939613715645	-0.0030201791207327	9.121481921309751e-06	0.0001943128305413	-0.0029169918803932	1.907689120169993e-05	3.6392777792149606e-10	8.508841630279856e-06	0.001456903363528	-0.0005651489895901	3.193933804348238e-07	2.1225674106592e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.8558495445652	-9.833303478232438	96.69385729501816	756649.1989868972	1005.0812314085382	-47.71683594771491	1010188.2817297037	2276.8964328611382	829.5103112937967	-4.1981310600161805	688087.3565427315	17.624304397072578	846.3786719107641	841.5877940406098	1.079315	50.929401	0.1064214199262044	0.0641675677719641	0.0780530866	0.0122167624	0.0079998416	0.07878772	-0.043091491	0.0121801738	0.0298597189	0.0493110796	0.0128371479	0.0256460041	-0.0353247699	-0.0938221411	-0.0254364869	-0.0029504565	0.0449631964	-0.0155903439	-0.0434408749	0.019940027	0.0574424913	-0.0343881368	0.0108531152	0.0360498296	0.044593471	0.0206588957	0.0344102004	-0.0084631404	-0.0638549931	0.0153833541	0.021031033	-0.0006788084	-0.0153810033	0.0130067111	0.0048257486	-0.0769506948	-0.0704969601	-0.0341832803	-0.0405521309	0.077412163	-0.0639016526	0.0359623556	-0.0915888938	0.0769179093	0.0151516535	0.0663931148	-0.0608000735	0.1126102982	0.0213579468	0.0308142645	0.0848593548	-0.1062345742	0.0133595551	0.067810546	0.0267297824	-0.0544857044	-0.0141541847	-0.0575432849	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.0582671375294268	0.0019364338470211	3.749776043889315e-06	0.0033950593158731	0.1671871388291776	-0.0559228327350211	0.0279515393898867	0.0031273632211091	-0.3935464447782522	0.0253181812958871	0.1548788041976019	0.0006410103041314	0.0136302846083068	-0.0003093291073381	9.568449664664745e-08	0.0001857846585034	-0.0029413194226397	-2.4327542246500074e-05	5.918293117552459e-10	8.651359945997539e-06	0.0015881261549088	0.0001312227913807	1.721942097776894e-08	2.52214468390541e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.0190351618684	1.1631856173031565	1.3530007803009252	758674.1596143121	1028.08388413944	23.002652730901787	1056956.4728272376	529.1220326584635	829.8123128164584	0.3020015226617261	688588.4745017998	0.091204919690001	847.931646799369	826.1297586101696	0.865781	40.853436	0.3526088864410286	0.1794595841336751	0.0672007839	-0.0336602816	-0.0136291398	0.0560853072	-0.0368879299	0.0343038643	-0.0815607541	0.0209105625	0.0372100386	0.069718562	0.0459178635	-0.0848787035	-0.0056395859	-0.1142511031	0.0629786913	-0.0459249079	0.0156950876	0.0973660654	0.0080625629	-0.0439190898	0.000536836	0.0002866181	0.0610114068	0.0362144987	-0.0530654604	-0.0891235712	-0.0377608623	0.0375656734	-0.0090022953	0.0252680742	-0.0720362855	-0.0435862602	0.0076341342	-0.0882583904	-0.0615218303	-0.0172668743	-0.0542120495	0.0911698363	-0.0095907164	0.081271926	-0.0510331493	0.0360814107	0.0119105466	0.087334024	0.006296126	0.0971335267	-0.1264229944	-0.0207477799	0.0054957096	0.0708069416	-0.0049005136	-0.0753677927	0.0674433622	0.0590852	0.0101843264	-0.0292911351	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.0687942278543687	0.0105270903249419	0.0001108196307094	0.0047326457860787	0.297296279185943	0.1301091403567653	0.0883850776178061	0.0169283884043764	-0.3058115203001108	0.0877349244781414	0.093520685948265	0.0076974169731851	0.0155084825517866	0.0018781979434797	3.527627514891748e-06	0.000240513031059	-0.0035468996092176	-0.0006055801865778	3.667273623757241e-07	1.2580496837867964e-05	0.0015891026504747	9.764955658999198e-07	9.535435902222046e-13	2.5252472337457165e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
872.8385278246244	1.8194926627560333	3.310553549823041	761847.0956550576	1008.6648054561856	-19.419078683254384	1017404.6897659648	377.1006169064248	831.4365667556955	1.6242539392370643	691286.764538498	2.6382008591271218	847.6014525759872	827.2206677536292	0.910117	42.945488	0.4271397621930829	0.2545276490152529	0.0619291092	0.0130462938	-0.053521708	0.0446812604	-0.0479458549	0.0173342758	0.0015082522	0.0789980604	-0.0592842761	0.0284060923	-0.0226664855	0.0572284213	-0.0868978664	0.1210295624	0.0628438351	-0.0231444714	0.022919072	0.0419731392	0.1144589982	-0.0690192728	-0.0754007772	0.0138570145	0.0602956932	0.024276456	-0.0193150912	0.0102049711	-0.1267629207	0.0404144273	-0.0306638395	-0.0310242384	0.0217193779	0.060293676	-0.0119771679	-0.048548078	-0.0758248451	-0.0173619595	-0.0540194968	0.1017006516	-0.06806049	0.0798062059	-0.1359999586	0.090608849	0.0511640351	0.0629894075	-0.0664748245	0.1034412933	-0.0833689124	-0.002154325	0.0445842588	0.0388544617	0.0055830477	0.0781283761	-0.0093840093	0.0095633609	0.0019223091	-0.1154383574	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0943667142952477	0.025572486440879	0.0006539520627689	0.0089050767668809	0.3069310345266558	0.0096347553407128	0.0942066599556031	9.282851047539462e-05	-0.5333265434716168	-0.227515023171506	0.2844372019713823	0.0517630857687309	0.0167585824553861	0.0012500999035995	1.5627497689794837e-06	0.0002808500859139	-0.0042861204516051	-0.0007392208423874	5.464474538200846e-07	1.8370828525667506e-05	0.0028881318492874	0.0012990291988127	1.6874768593679653e-06	8.341305578868257e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
871.7678579032838	-1.0706699213405957	1.146334080463477	759979.19807328	1025.4316279838274	16.766822527641807	1051510.0236695623	281.1263376734368	830.7837952838266	-0.6527714718688458	690201.7145061991	0.4261105944858193	848.796424768721	818.7148391068347	1.400057	66.064194	0.5473000641254697	0.2775295268576909	0.0156055298	-0.0440205806	0.0267316852	0.1078523225	0.0243929127	-0.0621687646	-0.0537699154	-0.0096770723	0.0386417567	-0.0048298102	-0.0237424977	0.0332892778	-0.2325271289	-0.0733081241	0.0715456402	-0.0278764195	0.0125047767	-0.0031315018	-0.0080672129	-0.1201616805	-0.0183267467	-0.1184272063	0.0690838733	0.0093190152	-0.0458672365	-0.0217423476	-0.0027208737	0.1277561472	-0.0621584996	-0.0361488195	-0.1779166648	-0.0254976125	0.0195406891	-0.0528708715	-0.039138338	-0.0226769356	-0.0638132623	0.0699255463	-0.028955205	0.0656567041	-0.0759425446	0.045849268	0.039483249	0.1364025337	0.0140167981	0.1052139805	-0.0345584995	0.064711389	0.1094912456	-0.1860305281	0.0159176705	-0.0264422714	0.0767136947	-0.0808753768	-0.0011633772	0.1060547236	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0474876870412686	-0.0468790272539791	0.0021976431962793	0.0022550804205294	0.1042216104701196	-0.2027094240565362	0.0108621440889853	0.0410911106013326	-0.4695943044092274	0.0637322390623894	0.2205188107335861	0.0040617982959055	0.0138875512334717	-0.0028710312219144	8.2428202772073e-06	0.0001928640792623	-0.0037570253628624	0.0005290950887426	2.799416129316452e-07	1.4115239577191349e-05	0.0016086706848932	-0.0012794611643941	1.6370208711929617e-06	2.587821372434757e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
