global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75
941.645108602732	-2.03214356506885	886695.5105554509	4.129607469050735	1204.3801872300803	2.3108880653142023	1450531.6353923634	5.340203650411617	879.1080902099609	-1.6013254801432597	2.5642432933560406	772831.0342726047	994.225357135553	723.5615876614336	0.863229	40.658993	1.2626741478189365	0.7191857638258836	-0.0719151961	-0.0710060642	0.1828795993	0.0916498495	0.1179027225	-0.0749508114	0.0088797943	0.0093342174	0.0875674601	-0.0346648715	0.0005450601	-0.0808440279	-0.0585322392	0.1197653065	0.1297254667	-0.0196116952	0.0019292632	0.0716099111	0.0288147851	0.1209694372	-0.0852856244	0.0935407488	0.1424411678	0.0056674918	-0.2539379247	-0.1412620711	0.11329556	-0.03168457	0.0892351504	-0.0257886099	0.0626617026	-0.0366783017	0.0464142375	0.0114189709	-0.0019207978	-0.0954116521	-0.0003747438	0.2122979116	0.1158492816	0.1229722453	0.1192566282	-0.1800026532	0.0576992864	-0.1975082082	-0.1392409666	-0.2385424639	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0645517174221623	-0.0062190627669168	0.0041669242221506	3.867674169885091e-05	0.9010171770950706	0.3503004747377218	0.1227104226014733	0.8118319534203697	0.1448836011711876	0.1285166211387577	0.0165165219089229	0.0209912578883317	0.0420637274185581	0.012783448911346	0.0017693571643427	0.0001634165660689	-0.0088810829432008	-0.0005592887076706	7.88736342440122e-05	3.128038585278507e-07	-0.0060621154215272	-0.0022100221644941	4.8841979675551874e-06	3.67492433839179e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943.1690992408209	1.5239906380888897	889567.9497627413	2.322547464982581	1202.8881536448223	-1.4920335852580138	1446939.9101790497	2.226164219537883	877.4475646972656	-1.6605255126952445	2.757344978311804	769914.2287931622	991.8719354599558	728.8604843235244	1.043443	49.147247	1.9552180625420768	1.073203195805066	-0.1037497402	-0.0571964281	0.1190933586	0.0397910296	-0.0560457411	-0.0569414288	-0.0015315314	0.064064763	0.0315594429	-0.0094719933	-0.0077247872	-0.025043152	-0.0446621116	0.0284455958	0.0619004334	0.008882085	0.0033341955	0.0375146704	0.0102354301	0.035627298	-0.080839065	-0.0084516104	0.1423652481	0.0407269659	-0.0733266898	-0.0853913084	-0.031429817	-0.0483330148	-0.0516153775	0.0696835538	-0.0024543338	0.0624023158	0.0201863597	0.0505562813	-0.0398282718	0.0468804597	-0.0223218485	0.0469252729	-0.0293288895	-0.0081592669	0.0510563181	0.0968028867	0.0466008403	0.0055593738	0.0407051596	-0.0873263928	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.1296190048443861	0.0650672874222238	0.0168010864168489	0.0042337518924862	0.4970905414611763	-0.4039266356338942	0.1631567269745167	0.2470990064101654	0.1572199376926022	0.0123363365214146	0.0001521851987695	0.0247181088080657	0.0244562869639942	-0.0176074404545639	0.0005981099720652	0.000310021959361	-0.0014169592528177	0.0074641236903831	2.0077735241456945e-06	5.571314246533824e-05	-0.0016559235071833	0.0044061919143439	1.941452718602957e-05	2.7420826616422408e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.8353493102456	-1.333749930575209	887053.8252103524	1.7788888773093747	1201.4237462393246	-1.4644074054976954	1443419.018027733	2.144489049276492	877.8567545572917	0.4091898600260037	0.1674363415481005	770632.481521861	992.494269405984	731.3075055922415	0.66504	31.324064	0.3958185389913152	0.2392558469453769	-0.1399217566	-0.0429810376	0.0765999167	0.0222398431	-0.0419942976	-0.0720991398	-0.0014143172	0.010336351	0.0481817516	-0.0069881722	-0.0021551147	0.0267544906	-0.0981114343	0.0620012114	0.1455053792	-0.0341174854	0.0029449821	0.0210736674	-0.0082693596	0.0321804141	-0.0724782856	0.0560372955	0.1439335587	0.0434537585	-0.0645205866	-0.0892636449	-0.0390734962	-0.0311114674	-0.0490219217	0.040562201	0.0125906074	0.0384193246	0.0157188522	0.0495697617	0.0142793754	0.0181263158	-0.0314556666	-0.0580785776	-0.0310442993	-0.0369303133	-0.0322929487	0.0462273721	0.0292303979	0.0477203696	0.0034081425	0.0333467333	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0871144262508352	-0.0425045785935509	0.0075889232610122	0.0018066392014153	0.4493055560588175	-0.0477849854023588	0.0022834048299036	0.2018754827053231	0.1556719571786118	-0.0015479805139904	2.3962436716940145e-06	0.0242337582518195	0.0204245408445007	-0.0040317461194935	0.0004171618687086	1.6254976772050904e-05	-0.0034068669477487	-0.001989907694931	1.1606742399662544e-05	3.9597326343456055e-06	-0.0017138895823871	-5.796607520380001e-05	3.360065874532598e-09	2.937417500615028e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.7618325308764	-0.0735167793692426	886915.3492119145	0.0054047168488258	1200.4516639472536	-0.972082292071036	1441084.1974737295	0.9449439825580792	878.5496164957682	0.6928619384765398	0.4800576657894683	771849.4286448613	992.9792381406454	730.6600800594737	0.66649	31.392393	0.6157661934831002	0.3884268975987555	-0.1119040167	0.0417450786	0.0309789852	-0.0389437617	-0.1032419174	-0.0792663628	-0.009850169	0.0203915746	0.0009198405	-0.0250096148	-0.0079623381	0.0376818973	-0.0385830442	0.035453047	0.0879672315	-0.0444514682	0.0050220562	-0.0188083275	-0.0128666197	0.0223840551	-0.0636841918	0.0008857367	0.0956584519	0.0711914312	0.0219608659	-0.0304840352	-0.1081128441	-0.0404572173	-0.038766579	0.0766385728	-0.0370849919	0.0215415486	-0.0019041783	0.0376994858	0.0144462263	0.0337159299	-0.0016662833	-0.0890759762	-0.0341680233	-0.038303729	-0.070461994	0.0534632057	-0.0306488568	0.0558954454	-0.0041462999	0.0403528922	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.0644194844560814	-0.0226949417947538	0.0041498699775873	0.0005150603830672	0.2808946675240094	-0.1684108885348081	0.0283622273770835	0.0789018142434237	0.1997504351831551	0.0440784780045433	0.001942912223197	0.0399002363558598	0.0138117860710225	-0.0066127547734782	0.0001907654344716	4.372852569415872e-05	-0.0029899635791397	0.0004169033686089	8.939882204581885e-06	1.738084187575316e-07	-0.0011319100214944	0.0005819795608927	3.3870020929685985e-07	1.2812202967594532e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.9624163331148	1.200583802238384	889178.1186167866	1.4414014661971757	1205.2693083389945	4.8176443917409415	1452674.1056239582	23.209697485272947	875.6532409667968	-2.8963755289713617	8.388991204824135	766768.5984156552	989.4741453799902	727.3827078663933	0.823107	38.769199	0.6412879117223663	0.3439573635758964	-0.0498224274	0.068352795	-0.055443733	-0.020957714	-0.1034718985	0.0096539541	0.0149073397	-0.0188602733	-0.0253658766	-0.0184546833	0.0176580908	0.0247048666	-0.0645488352	-0.0658200524	-0.0009143624	-0.029197068	-0.0197071173	-0.0416775902	-0.0153521998	-0.005637303	0.0382862106	0.0342141928	0.0288820154	0.0070175226	0.0886733641	0.0621630689	-0.0625427015	-0.0054165728	-0.0570331321	0.0472071132	-0.0908354076	0.0123316623	-0.0439665669	-0.0070863575	-0.0406986063	0.0385866935	0.0102637972	0.0096673985	-0.0544518133	-0.0338970277	-0.0233901016	0.0612125928	-0.0388863638	0.0478960605	-0.0288327556	0.0121711199	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.1843734585800973	0.1199539741240159	0.0339935722287868	0.014388955908145	0.3292131500562618	0.0483184825322524	0.0023346757542195	0.1083812981699667	0.2698423153125731	0.0700918801294179	0.0049128716600766	0.0728148751332501	0.0100524328664313	-0.0037593532045912	0.0001010514065341	1.4132736516870124e-05	-0.002820015601193	0.0001699479779467	7.952487990971916e-06	2.8882315208172145e-08	0.0029972602947013	0.0041291703161957	1.70500475001517e-05	8.983569274192924e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
943.780401209253	0.8179848761382118	890721.4457066986	0.6690992575908457	1204.028411296584	-1.240897042410552	1449684.415209376	1.539825469863255	876.1912587483724	0.5380177815756042	0.2894631332915345	767711.1219070574	992.0246096306446	732.1665287655478	0.58809	27.699661	0.1690407144592321	0.0945666321327961	-0.0789144394	0.0448761266	-0.0658459105	-0.0104649098	-0.0587623304	0.0425644067	0.0045586525	0.0169367808	-0.01983542	-0.0004600485	0.0169826397	0.0204689032	-0.0604686803	-0.0441722204	-0.0411737861	-0.0309348419	-0.0051332506	-0.0204216846	-0.0170787185	-0.0295240331	0.04274	0.0445978838	0.0503144345	-0.0190591681	0.1069825623	0.0607971769	-0.0483097489	-0.0131346632	-0.0643734114	0.0287840778	-0.0649506349	0.022260065	-0.0332936369	-0.0217259018	-0.0354433984	0.0437682358	0.0027631864	0.0045456616	-0.0136889856	-0.0077323357	-0.023511936	0.0500114887	-0.0328493513	0.0358969543	0.0653747999	-0.0044900383	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	0.1973209023651492	0.0129474437850519	0.0389355385101967	0.000167636300567	0.3545229790123301	0.0253098289560683	0.0006405874417854	0.125686542647777	0.33748144971333	0.0676391344007569	0.0045750525024836	0.1138937289006108	0.0098574626305087	-0.0001949702359226	9.71695695118755e-05	3.8013392895714336e-08	-0.0028331120350875	-1.3096433894499958e-05	8.026523803357634e-06	1.7151658075300734e-10	0.0040520797712313	0.00105481947653	1.1126441280670235e-06	1.6419350472421907e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.6550450728143	-1.1253561364386542	888598.5340012297	1.2664264338201348	1204.251401913092	0.2229906165080137	1450221.4390096474	0.049724815050624	876.9825520833333	0.7912933349608693	0.6261451419534945	769098.3966585965	993.635963320108	730.3235233165768	0.466157	21.95647	0.1591481356554818	0.0867789835426628	-0.0969683791	0.0241630715	-0.0268713277	-0.0078154352	-0.0875432247	0.0064559183	0.004488313	-0.0149877378	-0.0165730182	-0.0139070807	0.0036037737	0.003430892	-0.0539693133	0.0006315839	-0.0368282761	-0.0109770685	0.0063462672	-0.0171177553	-0.0134429142	-0.0090067299	0.0257711846	0.0570887761	0.063664745	0.0021635079	0.0780330283	0.0514833069	-0.0575640578	-0.0340909319	-0.0638016963	0.0403964221	-0.054938269	0.0067299437	-0.0473327659	-0.0234398219	-0.0280394573	0.0513813285	-0.0039591908	-0.0261413977	-0.0266423005	-0.035330616	-0.033099858	0.0679624452	-0.0647340891	0.0068760146	0.0239935823	0.0004807962	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.1710700648265231	-0.0262508375386261	0.0292649670797508	0.0006891064714793	0.3555139919918133	0.0009910129794832	9.82106725504229e-07	0.1263901985019551	0.3630663002647125	0.0255848505513824	0.0006545845777365	0.1318171383879063	0.0105895194609381	0.0007320568304294	0.0001121379224135	5.359072029783402e-07	-0.0027591245409404	7.398749414709973e-05	7.612768232419574e-06	5.474149290167116e-09	0.002731695404088	-0.0013203843671433	1.7434148769964132e-06	7.462159780715503e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
944.2253877076172	1.5703426348028415	891561.5827916	2.4659759906795307	1203.3010413128395	-0.950360600252452	1447933.3960245638	0.903185270512201	877.7606872558594	0.7781351725260492	0.6054943467221444	770463.8240918785	992.0452884054932	734.3600883654592	0.412913	19.448633	0.1174179694776017	0.0643689035437286	-0.0918395594	0.0407665931	-0.0540405484	-0.0368792532	-0.0637563836	0.0322111638	0.0003429448	-0.0014628436	0.00542287	-0.0084258204	0.000386591	0.028222629	-0.0511155507	0.0203377523	-0.0280447679	0.0380713849	-0.0059420453	-0.0046086843	-0.0195136339	-0.0276539854	0.0250023413	0.0341305153	0.0525863494	-0.0091483019	0.1020451253	0.0609005235	-0.0498228986	-0.0137829239	-0.0603867207	0.039725771	-0.0628153951	0.0108610912	-0.0360518263	-0.0316545515	-0.025500218	0.0430035802	-0.0033291022	-0.0029159708	-0.0119851232	-0.0183131793	-0.0289450496	0.0508072921	-0.0589934788	0.0069464943	0.0402459742	0.0086056296	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.1919740463715271	0.020903981545004	0.0368540344802572	0.0004369764444338	0.3182092397374276	-0.0373047522543857	0.001391644540761	0.1012571202542716	0.3625811952392155	-0.0004851050254969	2.353268857624248e-07	0.1314651231410981	0.0096783314932645	-0.0009111879676736	9.367010049351546e-05	8.302635124331455e-07	-0.0028731320485433	-0.0001140075076028	8.25488776836662e-06	1.29977117898253e-08	0.0028809825418658	0.0001492871377777	2.228664950588775e-08	8.300060406535526e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.8337196178694	-2.391668089747782	887050.7554092314	5.720076251517804	1205.476747880071	2.175706567231373	1453174.189679512	4.733699066693725	878.6337178548177	0.873030598958394	0.7621824267176521	771997.2101513795	994.1830096020124	727.158130366933	0.495018	23.315849	0.3337793112532352	0.1649334544368372	-0.0372934541	0.0289169269	-0.0717352247	-0.0360734888	-0.0461350619	0.0341637534	0.0108119665	-0.0134946171	-0.0211997284	-0.0005440989	-0.0225031568	0.0273974579	0.0092374865	-0.0711261215	-0.0243969665	-0.0324922169	0.0097830734	-0.019934058	-0.0277001852	-0.0369353405	0.0481437087	-0.0052006113	0.0168655645	-0.0290698149	0.0970372515	0.0786949293	-0.0309861354	0.0066254262	-0.0483209986	0.0116792032	-0.0597402328	-0.0016991428	-0.0405593501	-0.0275609607	-0.0525795714	0.0399134165	0.0076827908	0.0319828438	-0.0185712186	-0.0040499718	-0.0066219393	0.0400568446	-0.0208946514	-0.0094555637	-0.0039043106	0.0162812131	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	0.2520714279088309	0.0600973815373038	0.0635400047679969	0.0036116952676402	0.2777517157405924	-0.0404575239968352	0.0016368112479544	0.0771460155968428	0.3785386083780366	0.015957413138821	0.000254639034083	0.1432914780327805	0.0073706797117466	-0.0023076517815179	5.432691941315294e-05	5.325256744742741e-06	-0.0036437894009293	-0.0007706573523859	1.3277201198324706e-05	5.939127547865991e-07	0.0041480132595674	0.0012670307177016	1.605366839599433e-06	1.720601400154697e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.163948966332	0.3302293484625807	887672.906731833	0.1090514225860205	1205.300711874636	-0.1760360054349803	1452749.806045504	0.0309886752095044	877.8171956380208	-0.8165222167968977	0.6667085305229201	770563.0289577994	993.790954270288	709.5395414001333	0.586819	27.639797	0.3715942187486379	0.2572566989427122	0.0391076437	0.0647755566	-0.1118379087	-0.0210103027	-0.0407461117	0.0326997475	0.0057305442	0.0085446904	-0.0532678434	0.0107033551	-0.0033120298	0.0167657987	-0.0177252913	-0.0142341791	-0.0857394298	-0.0119800203	0.0032491031	-0.0278915275	-0.0184762418	-0.0607449186	0.0452777498	-0.0053651063	-0.0404184559	-0.0288917755	0.1138235136	0.1171759531	-0.0164378135	0.0123870424	-0.0121715902	0.0049039365	-0.0521813341	-0.007240489	-0.0282352595	-0.0177853322	-0.0376452003	0.0300951515	0.0153352618	0.0970456154	-0.0147559814	0.0283968574	0.0191592993	-0.0107067017	0.0688416594	-0.022051826	-0.0407688059	0.0047821203	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	0.22042863725909	-0.0316427906497409	0.0485887841238994	0.0010012662001033	0.2593153127948255	-0.0184364029457668	0.0003399009535786	0.0672444314498782	0.4033850716808018	0.0248464633027651	0.0006173467386556	0.1627195160549256	0.0025616561175611	-0.0048090235941855	6.562082064638208e-06	2.3126707929432827e-05	-0.0029172045070371	0.0007265848938922	8.510082135877569e-06	5.279256080323396e-07	0.004545776008497	0.0003977627489295	1.5821520443603138e-07	2.0664079519426912e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
942.2038704274504	0.0399214611184106	887748.1334484677	0.0015937230578287	1205.454901464237	0.1541895896011738	1453121.5194641536	0.0237744295413784	874.8825703938802	-2.934625244140648	8.612025323547556	765419.5119790027	993.2666517327592	719.0802101235402	0.412415	19.42518	0.1400176898662506	0.0652113147245538	0.0007009747	0.0364355999	-0.1020061383	-0.0257459459	-0.0188786385	0.0272247012	0.0077822033	-0.0095027225	-0.0343285175	0.0197606117	0.032661876	-0.0120396872	-0.0274851331	-0.0222057007	-0.0546410641	-0.0215643746	-0.0117175057	-0.0278396785	0.0029690039	-0.0226162108	0.0493903976	0.0529810915	-0.0236997941	-0.048795162	0.0979988758	0.1035473203	-0.0076301451	0.0087749001	-0.0169433283	-0.0083519271	-0.0372477692	-0.0098123734	-0.0386373949	-0.0280951198	-0.0470095877	0.0382571342	0.0076190145	0.0896921374	-0.0075399519	0.0231933149	0.0147107647	-0.0202246706	0.0526178807	-0.0272172872	-0.0307299002	0.0278467246	0.063080731	-0.0674542747	-0.1289999139	-0.0586099215	0.2484308007619091	0.028002163502819	0.0617178627672033	0.0007841211608386	0.2797897556553153	0.0204744428604897	0.0004192028104474	0.078282307369661	0.4463773883411335	0.0429923166603317	0.0018483392918222	0.1992527728222511	0.0026534611213675	9.18050038064e-05	7.040855922608871e-06	8.428158723893119e-09	-0.0034470358594789	-0.0005298313524418	1.188205621653344e-05	2.807212620303072e-07	0.004895114989101	0.000349338980604	1.22037723369442e-07	2.396215075652128e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
