global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
954.0442214516784	-2.677964478278	7.171493746918759	910200.3764853392	1083.506864275251	-4.687649136498067	1173987.1249315871	21.97405442691107	891.2104309155834	-1.54959552954017	2.40124630517088	794256.0321727399	913.726355251321	851.0161927548738	1.176424	21.665247	0.1233888407231618	0.0590482125449764	0.0836762862	-0.0131703752	0.0309491848	0.0963404832	-0.1735703052	-0.0805587994	-0.0841523333	0.0587117255	-0.0234528634	-0.1147970433	0.0105802788	-0.1098656393	-0.0002085796	0.1153558198	-0.0005811736	-0.1104408411	0.0609163415	-0.0460263772	0.0779122966	-0.1070551252	-0.0934237468	-0.0728886567	-0.0131975481	-0.0283208392	-0.0264117111	-0.0610568967	-0.0253775752	0.1720787629	-0.0919235339	-0.0153503994	-0.0188759736	-0.1321568225	0.1286191452	0.0448464793	-0.0284309112	0.0412551825	-0.0343826812	-0.0334312134	0.0284670741	-0.0070052977	-0.1283800242	-0.1110544968	-0.0541100515	0.0392560405	0.0228486871	-0.0133270311	-0.0197515613	0.0940750337	0.0171073025	0.1649961275	0.0940284854	0.0518101566	0.0924725562	-0.0122957018	0.0133847602	0.090279118	0.1193243314	-0.0977751522	0.0288313798	-0.0461537417	-0.1330892031	-0.0604672709	0.0575102262	-0.068044711	-0.0502119182	0.0138714441	0.0269970826	-0.0383676831	0.0006292361	-0.1259637512	0.0428768296	0.0089475773	-0.0648371736	-0.0176696128	0.1151995902	-0.0009917563	-0.0458959106	0.074110068	-0.0325897335	-0.1123079968	0.0360348487	0.000723758	0.1260807344	0.0125944179	-0.0746151435	0.1849121834	-0.0205723114	0.0772870715	0.0152919405	-0.009204762	-0.0611282519	0.0344326814	-0.0710597017	0.0954824427	-0.104739388	-0.1155643339	-0.0140386917	-0.1669695072	-0.1557427022	-0.0617885778	0.1546060593	-0.0183487452	-0.0215338537	0.1091829923	0.0555787436	-0.0151740128	-0.0812449131	0.0086099231734806	0.0055519919457368	3.0824614565526305e-05	7.413077705323824e-05	-0.031127888369383	-0.0439540773996611	0.0009689454343367	0.0019319609200553	0.0204997887727103	0.0241278237487421	0.0004202413397257	0.0005821518788503	0.0005360575619676	0.0002210577611354	4.886653375819557e-08	2.873577097426473e-07	-0.000386920609313	-0.0004859218738766	1.4970755791114316e-07	2.3612006751178157e-07	0.0002961037415341	0.0002881193175684	8.76774257504931e-08	8.301274115608075e-08
953.0761731925614	-0.9680482591169266	0.9371174319793124	908354.1919073772	1085.519630855984	2.0127665807328867	1178352.8689737115	4.051229308515156	891.105102096244	-0.1053288193394337	0.011094160183439	794068.3029819573	912.0064818915648	839.6864195099243	1.15975	21.35816	0.097733374698632	0.0510896539232385	-0.0572390785	0.0866454841	-0.0343763284	-0.0186679712	-0.0404929357	0.0403538111	-0.0866705173	0.13556154	0.0991714445	0.0436677038	-0.0429090921	0.047069226	-0.0275229208	-0.0350393158	0.0284806625	0.0761980448	-0.0824689897	-0.1231640993	0.0987121368	-0.2112476972	0.0491018936	0.0269111541	0.1460953161	-0.0736170048	0.0530218512	-0.0978496355	-0.0104786827	0.0056844887	-0.0621688817	0.072553196	-0.0227936585	-0.0163939601	-0.0998885126	-0.2547311737	-0.104564606	-0.1324299971	0.1103915462	-0.0056949757	-0.0727454847	-0.0161636915	-0.1492084898	-0.0670727059	-0.0106617668	-0.1162192095	-0.0002459247	-0.0002990743	0.0933466883	0.0777527626	-0.0182840881	-0.0379907077	-0.0090195425	-0.1047052226	0.1612503143	-0.0872990033	-0.1898882192	-0.0247651849	0.029826357	-0.0914178445	0.0994802891	0.0246395943	0.0087226009	0.0586605731	0.1037839652	0.1595147182	0.0829494733	-0.0086631847	-0.0008910033	-0.0295447003	-0.007476076	-0.0622286798	0.2692808524	0.003149874	0.1040140347	-0.0228828127	0.1125142895	-0.0806267973	0.112763655	-0.1538292711	-0.0006568988	-0.0174237035	0.0837537144	-0.1000850298	-0.0132133098	0.0580730294	-0.0099915705	0.1319058301	-0.2592247749	-0.0240745998	-0.0427873376	-0.1117360715	-0.0369035164	0.0022979237	-0.0682942215	0.0184355148	0.0338533136	0.0187861557	-0.0049018969	0.0289652974	0.0511772704	0.0419232142	-0.0982823175	0.1666740292	0.0244085774	0.1073422654	0.0494042187	-0.0251860523	-0.0912870929	0.0271962326090857	0.0185863094356051	0.000345450898436	0.0007396350681274	-0.0289001324584461	0.0022277559109369	0.0008352176561157	4.962896398714298e-06	-0.0186582576401974	-0.0391580464129076	0.0003481305781679	0.0015333525988754	6.50023163900271e-05	-0.0004710552455775	2.2189304438614749e-07	4.225301136069186e-09	-0.000386999549091	-7.893977800002994e-08	1.4976865099663733e-07	6.231488550694012e-15	1.2012668106026038e-05	-0.000284091073428	1.4430419502553518e-10	8.07077380015153e-08
953.1386863342062	0.0625131416447857	0.003907892878301	908473.3553868964	1083.485663429139	-2.0339674268448107	1173941.1828564818	4.1370234934657	890.2214649205052	-0.8836371757387269	0.7808146583475137	792494.2566052104	912.8884833758352	836.6246779079621	1.139873	20.9921	0.060839224187968	0.0372878854927449	-0.054892419	-0.1435286688	-0.0099217587	0.0734417258	0.0415037523	-0.0847991284	-0.1032994526	-0.0622920004	0.0705044692	0.1487598625	0.0610890886	0.0550673499	0.0671460869	-0.1485271013	0.0296820836	-0.0344430464	-0.1597473894	0.0449299639	0.0618468995	0.0305477699	0.0219623088	0.0702479098	0.0817930506	-0.2317486773	-0.0766140923	-0.1371782814	-0.0295939498	-0.0979298518	0.0674631843	0.2335097607	-0.0643739074	0.0130690134	0.0213934926	-0.0794264694	0.0697382136	-0.1607275181	0.0136455788	0.1995950185	0.097529792	0.0323098091	0.1017278718	0.0561642391	-0.0222444521	-0.0116573587	0.0990955557	-0.0470452128	0.0205143919	-0.0281013378	-0.2009725046	0.0245892169	-0.0257299393	-0.1348915677	-0.0054970491	0.0384908691	-0.1286511144	0.0634634766	-0.0728357613	0.1165956746	-0.0010433105	0.1383160403	0.0850931754	-0.1689314336	0.0829991816	0.1337874791	0.1204132192	0.0326365857	-0.1159022208	0.206840679	-0.0304650089	-0.2060561624	-0.1134608092	0.1590559743	-0.0734121637	-0.0090864037	0.017649646	0.0013625328	0.0450847837	0.0496968515	0.0891881454	0.1436921221	0.1054064966	0.0742994539	-0.0550885524	0.0982197766	-0.0888870029	0.0048217081	-0.2411584766	0.0201648833	0.0132744242	0.0808255093	-0.058545416	0.1056867352	0.1069333143	0.0222425574	-0.0510135182	-0.0670671422	0.0734762445	-0.0093155707	0.0844484649	-0.0247643892	-0.0387457462	0.0394060602	-0.0024583355	0.1054279714	0.0430942802	-0.0350428114	-0.1003291122	0.027303780156032	0.0001075475469463	1.1566474854166657e-08	0.0007454964108089	0.0032968625592673	0.0321969950177134	1.086930273469853e-05	0.0010366464881706	-0.0290383977642534	-0.010380140124056	0.0008432285447149	0.000107747308995	0.0001440570053398	7.90546889497729e-05	6.249643844945346e-09	2.075242078747117e-08	-0.0003869784624581	2.1086632900023643e-08	1.4975233040643508e-07	4.446460870603595e-16	0.0002960277225084	0.0002840150544023	8.763241249351027e-08	8.066455112718341e-08
954.5023646492572	1.3636783150509473	1.859618546940191	911074.7641210236	1082.8812798999604	-0.6043835291786763	1172631.8663577763	0.3652794503424719	891.2275499115543	1.0060849910490788	1.012207009214225	794286.5457213521	913.6916797874352	848.0097655974902	1.264848	23.293674	0.0557816159864517	0.0294033504747098	0.1687623523	0.021770723	-0.0064608855	0.0414750872	0.1292737792	0.1531484499	-0.0266309853	-0.1242407548	-0.0932569175	0.0076519566	0.0175528352	0.0911629125	0.0365151021	-0.1014471695	-0.028178351	-0.0059849587	0.1635791621	-0.0477209966	-0.0773265156	0.0435654067	-0.1070340294	0.0450317843	-0.0069619153	-0.2452052382	-0.0350201614	-0.0094567382	-0.0610980181	-0.1306228925	-0.0530278281	0.0067779624	0.0290014137	-0.0433704517	-0.1279234122	-0.0218882746	-0.0109403007	0.1040470691	-0.0630647595	0.032585846	0.234212153	0.1117398128	-0.0890339017	0.0679386987	-0.118029713	0.0608115705	0.0914870347	-0.0714796247	0.0186296031	0.0397373934	-0.0325007209	-0.0919424971	0.0964008166	0.1032193068	0.0068253593	0.0369166923	0.0526559144	-0.040482491	-0.2104985775	-0.0997437775	-0.0929983914	0.0711732694	0.0643334752	-0.0948153251	0.0715311115	0.0030853725	0.0793788546	0.0831861041	-0.1384449919	0.0516120597	-0.0968244826	-0.0240369944	-0.003427392	-0.0957447583	-0.0908756101	-0.0855548295	0.0035839339	-0.0127375472	0.0479644884	-0.2166382645	-0.0139389736	0.1110650456	-0.132542314	-0.0303529152	0.095802579	0.1279295829	-0.0662569871	0.1218776235	-0.1737469064	0.0903609225	-0.0857552306	0.0836693109	-0.1118533678	-0.0364527821	0.1197702249	-0.064531678	0.0240546416	-0.0718946107	-0.0166447501	0.1002707532	0.0494047935	-0.0395569084	0.0646476737	-0.0433630227	-0.0042805873	0.1034414224	0.0366662233	-0.0446835199	-0.1082719048	0.025773414156518	-0.0015303659995139	2.3420200924684785e-06	0.0006642688772834	-0.0023487526816978	-0.0056456152409651	5.516639159782608e-06	3.187297144901742e-05	-0.0438367783436461	-0.0147983805793926	0.0019216631355499	0.0002189920677725	-0.0001170232327334	-0.0002610802380732	6.81628907123588e-08	1.36944369993755e-08	-0.0003869930564777	-1.4594019600005365e-08	1.497636257619523e-07	2.1298540808534076e-16	-0.0001190225287304	-0.0004150502512388	1.4166362345378892e-08	1.72266711053391e-07
955.3240559417986	0.821691292541459	0.6751765802384536	912644.0518610888	1092.143973638141	9.262693738180587	1192778.4591541083	85.79749528732987	893.22706295876	1.9995130472057097	3.998052425945864	797854.5860019326	915.0246152170032	833.9393122104498	1.234007	22.725704	0.0803029407249593	0.0425013816420527	-0.1119892181	0.0880082757	-0.031314766	-0.0900784621	0.0387446627	0.0175964623	0.1329632889	0.0854561041	-0.0542465225	0.0024470185	0.1586500595	0.0475621928	-0.0475067358	0.0854805858	0.1372876518	0.0931603721	0.0557853387	-0.0688755601	0.1063936093	-0.0026398466	0.0284046291	-0.0525280337	-0.0877031322	0.032238414	-0.0239475009	0.0497581807	-0.0583862361	0.2114971656	0.1049235834	-0.0453991661	-0.1285602639	0.0707046668	-0.0031129412	0.0040623556	-0.0750515606	0.1227787481	0.0305904074	-0.0866438012	0.0508546361	-0.1060559554	0.1001468812	0.0004838981	0.0020293084	0.1106820658	-0.0270086232	0.0151043029	0.0331557886	-0.030700239	0.1193335663	0.0090315087	-0.1032327166	0.0855526392	0.0723940105	0.026724336	-0.1697812247	0.0007330745	-0.0007129398	-0.0313400383	-0.0896294547	-0.1062621963	-0.1857499767	-0.0356612859	0.0152368235	0.1184793866	-0.0863885962	-0.0461023038	0.0061486969	0.035818697	0.0032855065	0.1144089359	0.0237626551	0.1045883572	-0.0462261514	0.0305865734	0.0262634749	0.0705736135	-0.0717174369	-0.0188624236	-0.0806088398	-0.042999157	-0.0786448609	-0.0387674274	-0.1537866948	0.053478297	0.0158758455	0.0761680868	-0.1966774676	0.0447227657	-0.1305820404	-0.0455827628	-0.1359449423	-0.0168447381	0.0495143128	0.0053212531	-0.1104816102	0.0599162468	-0.0493480143	-0.0072087587	-0.051439294	-0.0912039167	0.0055327133	-0.0798782427	-0.0015084477	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	0.019639918904545	-0.006133495251973	3.761976400597535e-05	0.0003857264145771	-0.0093799929179425	-0.0070312402362447	8.798426714065145e-05	4.9438339259786425e-05	-0.0290523127394095	0.0147844656042365	0.0008440368755084	0.0002185804232028	-0.0004859823312366	-0.0003689590985032	1.3613081636829404e-07	2.361788262741604e-07	0.0002910288976543	0.000678021954132	8.469781926987703e-08	4.5971377028497597e-07	-0.0001189287887155	9.374001489999893e-08	1.414405678533604e-08	8.787190393452018e-15
955.3298109401826	0.0057549983839635	3.3120006399422944e-05	912655.047671005	1093.0872699495346	0.943296311393624	1194839.7797257267	0.8898079310888167	892.5164634769168	-0.7105994818432464	0.5049516235958903	796585.6375773426	914.80454259404	841.4731086951035	1.098081	20.222467	0.075495508416861	0.0393680111985727	-0.0652293306	-0.1002133552	0.0383599358	-0.0451870731	-0.0759175965	-0.1188920255	0.120301229	0.022306678	-0.0964264232	-0.0071659513	-0.0671732728	0.0478168035	0.0530702917	0.1392497304	0.0969216052	-0.0674762623	-0.0716241413	0.1146463003	0.0366079024	-0.0284243155	-0.0324758867	-0.1047835125	-0.1190774153	0.0879260929	0.0314375947	0.1381834512	0.0500055186	0.0797305468	-0.0332825886	0.0497420337	-0.0869371209	-0.1883428583	-0.017226536	-0.0164390218	0.1165840936	0.0209355774	0.0543699137	0.0332598154	-0.0448010933	-0.0510710707	0.1212118354	-0.1499853861	-0.0964274748	0.1660425239	0.1034457222	-0.0150870307	-0.0006142873	0.0796636027	0.037025964	0.1542231745	-0.092191514	0.0086720725	-0.1014888098	-0.106481356	0.065554866	0.0891494034	-0.0021480281	-0.0158352545	-0.0401587859	-0.1134055302	-0.0316096663	-0.0954135197	-0.1039273849	0.1012521058	-0.1807921473	-0.0732316796	0.0208516496	-0.0817615034	0.052084612	-0.0591467503	-0.0927603793	0.1417446775	-0.0472036756	-0.0471557793	0.1869728467	0.0758217722	-0.0402672841	-0.04131899	-0.0660879416	-0.1138656041	0.06377384	0.1013820197	-0.0341119552	0.0959230065	-0.0757778149	0.0098175372	-0.0821183831	0.1244311864	0.0006017455	0.1175774371	-0.0667576964	-0.08304757	0.0210969023	0.0363603763	0.1161306463	0.0348985519	-0.0972628604	0.0205251917	-0.0459574022	0.0473624417	0.0674355421	-0.0840681474	-0.0665521152	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	0.0200181892453912	0.0003782703408461	1.430884507638992e-07	0.0004007279006642	-0.0226111753022024	-0.0132311823842599	0.0005112652485469	0.0001750641872855	-0.0311327626805706	-0.0020804499411611	0.0009692489121247	4.328271957677233e-06	7.700916300786213e-05	0.0005629914942444	3.169594225916122e-07	5.93041118717148e-09	3.6980555516485936e-05	-0.0002540483421378	1.3675614863078984e-09	6.454056014297183e-08	-0.0004980010673451	-0.0003790722786295	2.480050630768588e-07	1.436957924254371e-07
954.4251754707147	-0.9046354694678485	0.8183653326193145	910927.4155723046	1080.0939730992393	-12.993296850295335	1166602.9907253005	168.82576303989472	890.6919834639747	-1.824480012942104	3.328727317625219	793332.2094069894	912.939983972084	849.58025934146	1.181618	21.760883	0.0771987995644264	0.0356871612520638	0.1255006449	-0.0667425275	-0.0292602662	0.0401796074	0.0223737196	0.0189757744	-0.1105365515	-0.0737199073	0.0563049174	-0.0483786663	-0.0027753703	0.0390314171	0.1100314977	-0.0858265731	-0.0500056167	0.0082821308	-0.0193021506	0.0436558837	-0.0808523813	-0.0824465007	-0.0851339638	0.0546267537	-0.0658823192	0.1440744585	0.1214848877	0.066924681	-0.0898977912	0.0100141739	-0.0168638167	0.2462535	0.055436936	0.0188300775	-0.0385518471	-0.0098673549	0.1458170797	-0.0130540107	-0.0232806987	-0.1917447248	-0.2893596694	0.0622532722	-0.0466057427	-0.1475587103	0.0985544163	0.0815945647	-0.1036949769	0.1222719523	-0.0098136877	-0.0578125168	-0.1245435986	-0.0196543753	0.104059736	-0.0163392585	0.0255999534	-0.0454721626	0.0128585981	0.1033019757	0.1463395717	-0.1010084463	-0.1116357818	0.1082716021	0.0743435089	0.0375073451	-0.077308324	0.1412224926	-0.0673418282	-0.2099903529	-0.1399955954	-0.0621836472	0.0539916756	0.0110604189	-0.0108338715	-0.0484852173	0.2038797299	-0.0090416069	0.0309145378	0.0718071202	0.045080003	0.1021543617	0.0173785981	0.0559459401	0.0965373101	0.0319925693	0.1136911534	0.1207523297	0.0477932527	0.2406927251	-0.0636457945	-0.0656426529	-0.0399978791	0.0439214116	-0.0863988399	-0.0219055765	0.1136650557	0.1011756439	0.0394490172	0.05352521	-0.0483878875	-0.0881199182	-0.048608758	0.016358289	0.0171103708	0.087804071	-0.1889333908	0.0970621018	0.016850859	-0.0717238087	-0.124700488	0.0253792413298867	0.0053610520844955	2.874087945267357e-05	0.0006441058904806	-0.0338378554082368	-0.0112266801060344	0.0011450004586287	0.0001260383462032	-0.0549447721326146	-0.023812009452044	0.0030189279847049	0.0005670117941442	0.0002610127035313	0.0001840035405234	3.3857302925160434e-08	6.81276314047183e-08	0.0002099845485601	0.0001730039930436	4.4093510633988994e-08	2.9930381609034864e-08	-0.0001190274424751	0.0003789736248699	1.4167532062163241e-08	1.4362100834710742e-07
956.011245569168	1.586070098453206	2.5156183572073623	913957.501654712	1088.1810857379248	8.08711263868554	1184138.075357769	65.40139083078739	891.8246767719827	1.1326933080080153	1.2829941300061405	795351.2540994514	914.0110315791322	846.128556398245	1.190503	21.924515	0.1138528384949062	0.0609482437190758	0.0528210555	0.1316060168	0.0445812103	0.0088414103	0.137729137	0.1403525126	0.0254397737	0.0068138347	0.0022183521	-0.054707716	0.011528575	0.0052354726	-0.0080934359	-0.0857038297	-0.0314522074	0.1086006333	0.1461580729	-0.100901467	-0.0912847769	0.1415391904	0.0596925902	0.0239051911	0.0566211679	-0.0061855605	-0.1945686356	-0.1620450296	-0.0924831187	0.1000623744	0.0229075557	0.0300270892	-0.0140680946	0.0695895969	0.0655260296	-0.0190379585	0.0195149302	0.0002558431	0.0208412245	0.1157158479	0.0355426973	-0.1389636767	0.1062107086	-0.0426219474	-0.1132504758	-0.0526274849	-0.1391236924	0.0302254184	-0.0998484493	0.1612298199	0.0371020601	-0.1464611891	0.0482373594	0.088773073	0.0654703944	0.0651658663	0.033836103	0.072301877	-0.1337781899	0.1949480721	-0.0879815648	-0.0303391008	0.0029527592	-0.0693468199	0.2227211355	0.0009977251	-0.0125408147	-0.0230742579	0.0084236818	0.0601853936	-0.0939710518	-0.1248136393	-0.0084491942	0.0006113209	0.0089239026	0.0662503002	0.0474103124	-0.0243261891	-0.1131634306	0.0004385407	0.0528797369	0.0951541973	-0.1388013201	-0.1225061773	-0.0059379841	0.095109383	0.0376272316	-0.0582605669	-0.0722412137	0.0472629145	0.0237083731	0.0728390938	-0.135698019	0.0307735343	0.0633330898	0.040178804	0.0422034996	0.1998753295	0.0027754439	-0.0195797946	-0.1187471311	-0.0571270964	-0.1225499121	0.0414119373	0.0450515795	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0239615745881138	-0.0014176667417729	2.0097789907289947e-06	0.0005741570567417	0.0143171705260272	0.048155025934264	0.0002049813718713	0.0023189065227296	-0.0289609583759755	0.0259838137566391	0.0008387371100549	0.0006751585773397	-0.0002019911920325	-0.0004630038955638	2.1437260730725425e-07	4.080044165871029e-08	6.502802850949507e-05	-0.0001449565200506	4.228644491831704e-09	2.1012392705181424e-08	-0.0002769936681053	-0.0001579662256302	7.672549217042908e-08	2.4953328439851253e-08
955.7590068702758	-0.2522386988921425	0.0636243612188009	913475.279213656	1095.1848836323572	7.0037978944324095	1199429.9293368198	49.05318494605585	893.4051038379969	1.580427066014181	2.4977497109901927	798172.679563782	915.5016518018588	836.667739721445	1.307035	24.070593	0.0570536450967281	0.0444686065577741	-0.1348882906	-0.03392278	0.0570737214	0.0214760787	-0.0750235998	-0.111915831	0.1701532628	0.0678125379	-0.0325398162	-0.0183162773	-0.0348025274	-0.0941032472	-0.0397755565	0.1700012486	0.135531851	0.0052092731	0.010980296	0.0033466368	0.0660360027	-0.0029988147	-0.0571917231	0.0329057854	-0.006490346	0.0382117853	-0.0154696269	0.0539294659	0.0055468724	0.132861524	0.0025919503	0.1242195571	0.0025397254	0.0948795442	0.0409066238	-0.0963363683	-0.0489382481	0.0237525615	-0.0291018787	-0.0038792548	0.0665456997	0.0523339893	-0.093912993	0.091518831	-0.0577298559	-0.1472714721	-0.0077172603	-0.1766417228	-0.0028027434	-0.2550169165	0.108147845	0.1267138728	-0.1329080211	0.0886916797	0.0205477541	0.0424654163	0.0306665883	0.0380971822	0.0667650258	-0.0792018071	-0.06969122	0.0143944441	-0.0905353511	0.123304512	-0.0821900268	0.1480797293	-0.0745374949	0.0593368106	-0.0947237544	0.0295331997	-0.1171636647	-0.0922151161	0.0981235687	-0.0458751419	0.0520682873	0.0025563876	-0.1264918723	-0.1016275812	-0.0770608579	-0.0214531841	0.1404389376	-0.137331178	-0.0377954693	0.0782648585	-0.1267738597	0.0204548589	-0.0703610894	0.1313232532	0.0507688043	0.1436278028	-0.0049855053	-0.045758704	-0.0270471393	0.0989835044	0.0986246994	-0.0267241557	-0.0526477149	0.0638060108	0.0582444161	0.1560329731	-0.0164256434	0.1041476081	-0.1760386207	0.0252477015	-0.047945328	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0150407764768232	-0.0089207981112906	7.958063894240595e-05	0.0002262249570257	-0.0290036587545188	-0.043320829280546	0.0008412122211485	0.0018766942495542	-0.0290224822062441	-6.152383026860123e-05	0.0008423044734117	3.7851816909196534e-09	-0.0001389896515611	6.30015404714e-05	3.969194101769452e-09	1.9318123241075987e-08	6.502137093633564e-05	-6.65757315942983e-09	4.2277786784405536e-09	4.43232803731605e-17	-0.0003089953475532	-3.20016794479e-05	9.547812480952285e-08	1.024107487486145e-09
954.1029152747516	-1.6560915955242308	2.7426393727659923	910312.3729357796	1082.5028863937137	-12.68199723864359	1171812.4990507213	160.8330539609636	890.5923084780268	-2.812795359970096	7.911817737069302	793154.6599202208	913.1570873537772	845.6073626096432	1.322542	24.356178	0.0568356144906246	0.0288304924396813	0.080329122	-0.0983655714	-0.1082959637	-0.0730645246	-0.0125997825	-0.0736420326	-0.0977536609	-0.0676443477	0.0581436087	-0.050996665	-0.0435080479	-0.0999489931	0.075357583	-0.0866097569	-0.0846948346	-0.0719685907	-0.0303499875	0.0414993488	0.1551612539	-0.1321915244	-0.1271028644	0.0193831586	0.0003421914	-0.0376067687	0.001695909	-0.0265631095	0.0189521318	0.00279189	0.0368097669	0.1153950606	-0.0762617366	0.0085694755	0.1095845414	-0.0610037089	-0.0346392642	0.1729070835	0.0379854198	0.0578434216	0.0212623151	-0.166591246	-0.1299290209	0.0506072601	-0.0210268456	0.0216415847	-0.0464463919	-0.1179545939	-0.0018000901	-0.0481361411	-0.1187268083	0.0511590582	0.1225386374	-0.0494182538	0.0101548492	-0.0597283669	-0.1787206878	0.0827089442	0.0915987958	-0.031336975	-0.0141420273	0.0537780671	-0.087575982	-0.0821326618	-0.0370416527	-0.0059595132	0.0261575011	0.0159457606	0.1284479315	0.025978546	-0.0581300477	-0.0561365805	0.0604438436	0.002261675	0.0056159419	0.088925083	0.0543297978	0.0302498001	-0.0841228618	0.0167637124	-0.0559044239	0.0539342368	0.1154975617	0.0744808097	0.1057820531	0.0120664389	0.1721060057	0.0867617443	-0.076889473	-0.0893471307	0.0755209378	-0.0487069534	0.0341201312	0.0695355698	-0.0322724633	0.0663772773	-0.0776932741	-0.0005496166	0.1088140323	0.1180979806	-0.0829330459	-0.0524918421	0.0092320824	0.0001017553	0.029001975	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0105199714119095	-0.0045208050649136	2.043767843494935e-05	0.0001106697985073	-0.045582083912393	-0.0165784251578741	0.0020777263737964	0.0002748441807152	-0.0217823480973606	0.0072401341088835	0.0004744706886345	5.2419541914618296e-05	0.0002790246086256	0.0004180142601867	1.7473592171943417e-07	7.785473221866927e-08	0.0001809618710473	0.0001159405001109	3.2747198772939646e-08	1.3442199565980528e-08	-0.0002730251046718	3.5970242881399966e-05	7.454270778104735e-08	1.2938583729469046e-09
