global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
984.8156520741028	-0.906916469879434	0.8224974833385741	969861.8685701402	1025.4790056532463	-4.534108246322148	20.558137589366503	1051607.1910355708	929.6671678075252	-0.4012973713424799	0.1610395802463842	864281.0428992652	962.2524537102216	766.2559714943093	1.099447	17.819023	0.0466664651148506	0.0232630473441401	0.0101670931	-0.1894292698	-0.0852503249	0.0335004897	-0.0348025179	0.0964580494	-0.0520677902	-0.0386789278	-0.0606241166	-0.1260690511	-0.0527623185	-0.0797017359	0.0799747542	0.0793667168	-0.1275421114	-0.0939594815	-0.0711771679	0.0534254334	-0.0324615669	0.0828065243	0.00141369	-0.13678183	-0.031930414	0.0497932472	-0.0154490552	0.0271970079	0.1164551029	0.1155160553	0.0598141674	-0.04633181	-0.0605621157	-0.0601020292	0.0565930913	-0.0999530892	-0.16582888	0.1559995235	0.0101946598	0.0534474116	-0.0883494468	0.0568978291	0.0859842457	-0.0217893009	-0.1053297605	-0.0527664641	-0.0243747738	0.0204941253	0.0097147776	-0.1007384739	-0.0147647423	-0.1648709688	0.0479199151	-0.0931019937	-0.0540204254	-0.0841365251	-0.018193212	0.0059604819	-0.1318403349	-0.0931560177	-0.0898348379	-0.0421608052	0.0507367977	0.0786771724	0.0126369634	-0.0583811397	-0.106226981	-0.1079979915	-0.0670071136	-0.0019335066	0.0469781309	-0.0421518683	0.0063540117	-0.0093975703	0.0751056745	0.049821892	0.0781687797	0.0438726837	0.0059920277	0.0605632083	0.0090580708	-0.0664340696	0.1038219302	-0.0954854454	0.0269968442	0.0169283795	-0.0581482362	0.2157123391	0.1797758861	-0.0507831144	0.0436793121	0.0094903646	0.0339568688	-0.0743572663	0.0529843226	-0.0401428066	-0.0602620739	-0.0020411263	-0.1009232546	-0.0021155022	0.0224391456	0.0034982933	-0.0130014062	-0.1649136797	0.0684051279	-0.0653135337	-0.0041828177	0.0774547151	0.1013839798	0.0301376669	-0.0540487397	-0.1150284477	-0.0020805595655701	0.0064521464362742	4.328728105885243e-06	4.163019363512586e-05	-0.0031017121729064	0.0028570560953084	9.620618403555742e-06	8.16276953173945e-06	-0.0248510207605647	3.2578543113000874e-05	0.000617573232842	1.0613614713656567e-09	-0.0007069912901338	-0.0002720102471232	4.99836684325055e-07	7.398957454002435e-08	6.459643578660135e-05	-0.000304425716732	4.172699516332511e-09	9.2675017007852e-08	-0.0002729773842689	-0.0001700577169478	7.45166523222907e-08	2.891962709349806e-08	0.0	0.0	0.0
985.1338142175928	0.3181621434899853	0.1012271495501419	970488.6319149026	1023.1476787803448	-2.331326872901513	5.43508498831275	1046831.1725936076	930.6857512132176	1.018583405692425	1.0375121543519792	866175.9675113112	963.0027374472644	768.2810449825497	1.193625	19.345387	0.057484949408361	0.0285269454211968	-0.1463830418	0.0124841186	-0.0382192195	-0.0393956277	-0.0264449743	0.049411901	-0.0459715974	0.0356430405	-0.1284170132	0.004125255	0.0693605442	0.0389635329	-0.0457454496	-0.0675459977	-0.0440223073	0.032158578	-0.0293149677	-0.0731666689	0.0213915481	-0.1597017455	-0.0520981266	-0.010033956	-0.0426382955	0.1282812382	0.0301693573	0.0339408497	0.115806539	-0.1300083538	-0.0786166546	-0.0234685125	-0.0077356908	0.1733404671	0.0090118501	-0.0307004805	0.0219423049	-0.0044754883	0.0434587924	-0.1325749514	0.032132532	-0.1042458995	0.0039608174	-0.0272319425	-0.1879782682	-0.0639386128	-0.0477830257	0.0361938924	-0.0046515958	0.0345124348	0.0365692725	-0.1256723576	0.0316117221	0.1127474273	-0.0725292387	0.0801275029	-3.22557e-05	0.0091490111	-0.0065002137	-0.0100720713	-0.076358081	-0.0357340283	0.0690594785	-0.1084506589	0.031060091	0.036957459	0.1327724246	-0.0214571688	-0.0636644755	0.1751503655	0.0283550676	0.1310542428	0.1208048103	0.0657405945	0.0695560899	0.0028449222	-0.0654027538	-0.0975152906	0.1637076102	-0.0140249287	-0.0165566954	-0.005389542	0.0322368225	-0.047051736	0.0881533753	-0.1431210637	-0.0615936168	0.0442808366	0.1069129468	-0.0769503918	0.0500990644	-0.0026224799	0.0235382011	0.1481325593	0.0299224273	0.0607925206	-0.0866308232	-0.0492981391	-0.0729627391	-0.0549372313	0.1239377574	0.0789923806	0.0759810736	0.0132894428	-0.0569453898	0.0600477277	-0.1242222925	-0.0289096383	0.0992570537	0.0235265052	-0.063080731	-0.1205247148	-0.0072865570093085	-0.0052059974437384	5.309391304990283e-05	2.710240938421076e-05	-0.0151319572384522	-0.0120302450655458	0.0002289761298663	0.000144726796337	-0.0248775566795416	-2.6535918976899192e-05	0.0006188928263438	7.041549959485585e-10	-0.0002929854441674	0.0004140058459664	8.584047049396868e-08	1.7140084049435454e-07	0.0002850148509767	0.00022041841519	8.123346527727052e-08	4.8584277754914725e-08	-0.0001029582258234	0.0001700191584454	1.060039626470223e-08	2.890651423851603e-08	0.0	0.0	0.0
985.3882085192788	0.2543943016860339	0.0647164607303248	970989.9214888336	1026.619912898646	3.4722341183011167	12.056409772294334	1053948.4455600234	931.6810727389352	0.9953215257175998	0.9906649395568108	868029.6212999731	964.7494018219124	758.3374957287406	1.146978	18.589361	0.0234054511474983	0.0154718754146119	0.0705225469	0.1062656348	0.0362786758	-0.0824022577	-0.0380797696	0.0270295794	-0.0556860652	-0.0128555397	0.064171617	0.0295424497	-0.0281249852	0.0823111538	-0.0655612094	-0.0590166426	0.1038820964	-0.1111072896	0.097514744	-0.1396864917	-0.0733433154	-0.0318880742	-0.0715659154	0.1009524708	0.0952367195	0.0129031466	0.0902313899	0.0585806536	-0.0163186726	0.1567116442	-0.0072678166	-0.0130486031	0.0138159427	-0.066971493	0.0761936054	-0.1400416221	0.0237026192	-0.1036151034	-0.0551799747	0.0425525785	-0.2836842404	-0.0216416317	0.0461477974	-0.0876554977	0.0073007889	-0.0199708511	0.0176408004	0.0872103313	0.0013259722	-0.0601771185	-0.0929753941	-0.1858413822	-0.0690233856	0.074157787	0.0570054343	-0.0035082002	0.1637040966	-0.0136233786	0.0400886049	0.1306645846	-0.0672783598	-0.1375243165	0.002153679	0.0054049019	-0.0012705588	0.0599229382	-0.0159687587	-0.0506266415	0.0551498973	-0.1236549776	-0.0874113626	-0.1110484389	0.0637363372	-0.1196218643	-0.0609397637	0.1217186673	0.0194546292	-0.031273977	-0.0128426105	-0.1500392515	0.057679595	0.0839175954	0.0852174802	-0.0229086421	0.1253153169	0.0621878009	0.0989602028	-0.0686913326	-0.0004340212	-0.0897395492	0.1234588437	0.0214375159	0.0604392037	0.100995473	0.0193007194	-0.0006006721	-0.0561620865	0.0320975971	0.0417798878	-0.0185025468	0.0261146618	0.0499636475	0.0583828298	-0.1544444852	0.0326597168	-0.0136722883	0.0014111023	-0.050708629	0.0970621018	0.016850859	-0.0717238087	-0.124700488	-0.0009463365036168	0.0063402205056917	8.955527780776698e-07	4.019839606079351e-05	-0.0133024447008835	0.0018295125375686	0.00017695503502	3.347116125121063e-06	-0.0110420955042087	0.0138354611753329	0.000121927873124	0.0001914199859341	-0.0002929868829129	-1.438745499961983e-09	8.584131355901737e-08	2.069988613660857e-18	0.0002570152983643	-2.7999552612400027e-05	6.605686359329016e-08	7.839749464945571e-10	-0.0001029623730436	-4.147220200001705e-09	1.0601250262769451e-08	1.7199435387302186e-17	0.0	0.0	0.0
984.9050144247	-0.4831940945788346	0.2334765330358598	970037.8874389183	1031.5543216435256	4.934408744879647	24.348389661544736	1064104.3185014343	930.784787987763	-0.8962847511721748	0.8033263551837673	866360.321549425	963.4029151762704	761.2003515649029	1.055302	17.103556	0.0527359953901119	0.0305599050895945	0.1578904551	-0.0111067575	0.0258729607	-0.0266046079	-0.0077387328	0.0171704867	-0.0100324663	-0.03092964	0.0257267163	-0.1059986151	-0.1015451373	-0.0165596381	0.0478630827	-0.0132973965	0.1171554191	-0.0844110841	0.0311686132	-0.0130853155	-0.0417360166	0.0807592207	-0.0152284047	0.1466336229	-0.0173013886	0.0505507228	0.0918057197	-0.0687981074	0.0899589592	-0.0388794289	0.0490543386	0.0385532699	-0.022937598	-0.0109008424	0.0216124226	-0.0908139189	0.1760391897	-0.1190508221	-0.1961494463	-0.0641038856	-0.0649331735	0.0466898924	-0.1779170863	0.0735468531	0.0396610126	0.2358842151	-0.0413244458	-0.014055237	-0.1973375838	0.1828695115	-0.0469223194	0.1406863801	-0.0297803019	-0.092812113	0.016485831	-0.094504246	0.0428991156	-0.0732089665	0.090452285	0.0703173982	-0.0307579691	-0.1545457642	0.0080438232	-0.0241628961	-0.1101226426	0.0457278588	0.0704426284	-0.0566511934	-0.0446033356	0.0115109609	0.1631379709	0.0357548944	0.0884432183	0.0524160822	0.1434956369	0.0472943743	-0.0786656298	0.0134172329	-0.0515298651	0.0247625595	0.092349155	0.0116894665	0.0458130822	-0.0359910144	0.0571383642	0.1651801542	0.0982522627	0.0308774813	-0.047888699	-0.0588510424	0.0842093078	-0.0885751438	0.0577895024	0.0082230051	-0.0549014813	0.0753595772	-0.0168952454	-0.0392480439	0.0105870169	0.1025292848	0.0980410629	-0.0743362924	0.0973036012	0.1504340822	-0.1575082406	0.0651051263	0.0061022998	-0.023645253	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	-0.0112826148115061	-0.0103362783078893	0.0001272973969848	0.0001068386492581	-0.0059315488444156	0.0073708958564679	3.518327169368804e-05	5.433010572689567e-05	-0.007267126209939	0.0037749692942696	5.281112335118237e-05	1.4250393172679072e-05	-0.0002219583154843	7.102856742859998e-05	4.926549381262806e-08	5.045057390959174e-09	0.0008110113923756	0.0005539960940113	6.577394785630095e-07	3.069116721797772e-07	-0.0001029099958538	5.2377189800002155e-08	1.0590467246629132e-08	2.743370011345449e-15	0.0	0.0	0.0
984.861568747478	-0.0434456772219391	0.0018875268692729	969952.3095957434	1026.9395907241687	-4.614730919356816	21.295741458067805	1054604.922996723	930.5308779590534	-0.2539100287095834	0.0644703026793015	865887.7148352468	963.2798798409044	755.7647225963162	1.078932	17.486532	0.0498691762641688	0.0259079843614971	0.1243565856	-0.157984142	0.0176236173	-0.0055810919	0.0112915858	0.041030756	-0.0075169045	-0.0825879885	0.0019439032	-0.1040239239	-0.0410743661	-0.0976898346	0.0813391241	0.0173287092	0.0038481181	-0.0489815642	-0.0152997479	0.0533780837	0.0174850955	0.1314664186	0.03636577	-0.0657424459	-0.0656913053	-0.0551482717	0.0774058565	0.1857715526	0.1497756249	0.1093122894	-0.0922278553	0.1229400958	-0.0529700161	-0.0270396763	-0.0819549025	0.0010414183	0.0319126791	-0.0827410444	0.0944976181	-0.0407223714	-0.0216826522	0.1452512068	-0.0380578429	0.1009347294	0.1075049635	-0.1936915919	-0.0577315039	0.0584474825	0.0798736514	-0.0028382526	-0.0102866438	0.0642195206	0.0169011692	-0.1219615845	-0.0061751603	-0.1178882285	0.013197316	-0.0663221939	-0.0132865873	-0.0655398413	-0.158550405	-0.1423575956	-0.0217720278	0.0754218364	0.1391243104	-0.0254917516	-0.0952001496	-0.0981779797	0.0311151801	0.0688659141	-0.1026037375	0.139727381	0.0443192721	0.1183595293	-0.1108832731	0.0006038416	-0.0450509803	0.0541574525	0.0263215755	-0.1371406305	0.1071803553	0.0974396365	-0.1222280239	-0.0348841104	-0.0340048761	0.1151069206	-0.0337131592	0.1173763027	0.1354061371	-0.0654062822	0.0337818352	-0.0447989191	0.0025130475	-0.1116412309	0.0083567436	-0.0855054038	-0.0014083105	-0.0127725272	0.0097452453	-0.0810186366	-0.0559711604	0.0758034829	0.0093445661	-0.0172179975	0.1782192968	0.0329303951	-0.147765632	-0.130981483	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	-0.0037661472242263	0.0075164675872798	1.4183864914547465e-05	5.649728499062782e-05	-0.0073197099976027	-0.0013881611531871	5.357815444900492e-05	1.926991387217739e-06	0.0133657210032964	0.0206328472132354	0.0001786424979379	0.0004257143841247	-0.0004329776717423	-0.000211019356258	1.874696642273829e-07	4.4529168715540726e-08	0.0009510102346008	0.0001399988422251	9.044204663154686e-07	1.9599675824396438e-08	-4.729418812766882e-05	5.561580772613118e-05	2.2367402306553312e-09	3.0931180690299926e-09	0.0	0.0	0.0
985.2666498090392	0.4050810615611908	0.1640906664355413	970750.371225928	1024.9048407394275	-2.034749984741211	4.140207500404358	1050429.9325711112	930.7601144898612	0.2292365308077251	0.0525493870567611	866314.3907251795	962.9949606474246	757.4774276140168	1.119947	18.151264	0.0412979332342995	0.0208234276264213	-0.1021165503	-0.1271404558	-0.003454583	0.08841856	-0.1059870696	0.0436340791	0.0287318469	-0.0108355068	-0.135749818	-0.0873094292	0.1249707844	-0.0706005905	0.0592751788	0.052711942	-0.0652568897	0.0387128136	-0.0842829606	-0.0555543066	-0.0466162872	-0.0024803479	0.0456671348	-0.0697926858	-0.1333427391	0.1742820846	0.0956584824	0.0217062314	-0.0433377581	-0.0118237339	0.0085374446	0.0438303934	0.1391803356	0.1748752479	0.0019721138	0.0210729914	-0.038321904	0.0727283634	-0.1571263344	0.0194292169	0.0293176541	-0.0361582618	0.0472945872	0.0577366506	0.0890937615	0.0939668087	-0.0204370219	0.100734744	0.0362256175	0.0992673863	0.0291301352	-0.1867641673	0.0969937915	0.0347504794	-0.14229071	-0.1228339558	-0.0522908679	-0.0358504323	-0.0462768056	-0.107322963	-0.0521576939	-0.0321445799	0.0925370754	-0.0699618347	0.0919551154	0.077722573	-0.0545267629	-0.0306406037	0.0007111669	0.0811902934	0.0443912137	0.0714603326	-0.1515616224	-0.1063271861	0.1482676291	0.0464653054	-0.0685523912	-0.0270325058	-0.0612974487	-0.1205370432	0.0259397576	-0.0466985661	0.1033889851	0.1158541673	-0.1196989434	-0.0905695978	-0.0392297985	0.1034276086	0.161262617	-0.019316812	0.0689589565	-0.0444166952	0.0539832988	0.0038337478	0.0236030631	-0.0964576194	-0.0583878879	0.0541517022	0.0659539312	0.0623187169	0.0898405108	-0.0495423011	0.1148006052	-0.0891729729	-0.0531673016	-0.0289054438	-0.0534403513	0.0077598259	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.0023155605504854	0.0060817077747117	5.361820662964248e-06	3.6987169456988735e-05	0.0059622567556516	0.0132819667532543	3.554850562031315e-05	0.0001764106408345	0.0249289258567984	0.011563204853502	0.0006214513443737	0.000133707706484	-0.0005849514796489	-0.0001519738079066	3.421682335434375e-07	2.3096038289632172e-08	0.0009510300058703	1.9771269499954496e-08	9.044580720656628e-07	3.909030976398309e-16	-0.0001027216860082	-5.542749788053118e-05	1.0551744776367232e-08	3.072207521296288e-09	0.0	0.0	0.0
985.7941357851872	0.5274859761480002	0.2782414550328086	971790.078148464	1029.8914683856794	4.986627646251918	24.866455282363944	1060676.436653611	931.084127858	0.3240133681388215	0.1049846627326634	866917.6531490925	964.3018397084808	766.3416981502801	1.20985	19.608356	0.0426443217985766	0.0190404975463281	-0.0631627531	0.1099922263	0.0434067754	0.0312941289	0.0443739267	0.0501823415	0.053193485	-0.0182541588	0.0157674881	0.131200672	0.0476830093	0.0405460223	-0.0125409426	-0.0671864925	-0.0653109727	-0.0223407943	-0.0219356984	-0.0952832761	-0.0041172133	-0.105768236	-0.1317878162	-0.0091549246	-0.026941217	0.0773238182	-0.012017092	-0.056560211	-0.0353835513	-0.0342780372	-0.0873855191	0.0393744685	-0.0436824732	0.0256968739	-0.1085334146	0.1481549542	-0.0797744372	0.0159827603	0.0137709571	-0.0792386858	-0.207577832	-0.0818108978	-0.1198115383	-0.0625428201	-0.1857179476	-0.1769254551	-0.03983472	-0.091660748	0.0616646889	-0.0484477068	0.031723332	-0.0283267676	0.0149399935	0.1343180309	0.0484487674	0.1036656563	0.0673225969	-0.0260576333	-0.0565548754	-0.0218407361	0.0159368188	-0.0262878697	0.016038851	-0.0679012386	0.0364120659	-0.0133343319	-0.0718549482	-0.0432617955	-0.0271402813	0.1202719508	0.0969234536	0.0471218599	-0.0854913813	0.039998255	-0.1315950239	-0.0756899528	0.0823345353	-0.1207517999	0.2027914374	0.1016804861	0.1894760434	0.0537788232	-0.0450324797	0.06782925	-0.0270422765	-0.0685801087	0.00605113	-0.1051276725	0.0856748365	-0.0478977374	0.0089315658	-0.0979880818	0.0562591094	0.1286379025	0.0108280743	0.0892752554	-0.0939081265	0.0671709131	0.0044602242	-0.0801422345	0.0293011764	0.0639290785	0.1260718944	0.1348073274	0.1042442255	0.0376223944	0.0503698782	0.053473763	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	0.0127038033595567	0.0103882428090713	0.0001613866197982	0.0001079155886602	0.0059963639105973	3.4107154945699734e-05	3.595638014831375e-05	1.1632980184899698e-09	0.0198149473974638	-0.0051139784593346	0.0003926321403642	2.6152775682538288e-05	-0.0003963864978379	0.000188564981811	1.5712225566819554e-07	3.5556752365382775e-08	0.0007850580639805	-0.0001659719418898	6.163161638208108e-07	2.7546685494671146e-08	-0.0002903446298119	-0.0001876229438037	8.430000406060925e-08	3.5202369041566363e-08	0.0	0.0	0.0
987.1209050506346	1.3267692654474104	1.7603166837358608	974407.681187984	1027.1912293223154	-2.700239063364052	7.29129099931717	1055121.8215966895	931.9004088347812	0.8162809767811723	0.6663146330548247	868438.3719864322	963.6768395873054	765.1309374267348	1.258247	20.392731	0.0782030704016411	0.0440072046997577	0.1019208548	-0.0796461765	-0.1018033646	0.086227871	0.0966027683	-0.1052982444	-0.0016774567	-0.0891834907	0.1392607365	-0.1240506732	0.0293681681	0.1565161152	-0.0274499425	-0.0354042551	0.0743754198	0.0189473524	0.0392720474	-0.1077194292	-0.0218584783	0.1407066668	-0.0016303084	0.1053675904	0.0246272209	0.0125928559	0.0221487305	-0.0895889955	0.127038386	0.05449308	0.1463671499	0.0195015527	-0.0870260077	0.0404206557	0.1109627451	0.1082471785	-0.0200182861	0.104396623	0.0592398012	-0.0067253112	0.1820715516	0.0775754784	0.1646023703	0.0128586333	-0.0634955963	0.0932446541	-0.0348041366	-0.1983606784	-0.0459092269	0.1001048904	-0.1078582004	0.0249868815	0.0111723903	0.0082297616	0.0886740288	-0.115841827	0.1243547885	0.1751238881	0.0528768525	0.0733625217	0.0192674853	0.064933243	0.0520932014	-0.0157323399	0.0200899903	-0.165517547	0.0077690598	0.0036183335	0.1093714357	-0.0620592683	-0.0022116334	0.0198570684	0.0112287394	-0.1111429542	0.2019681311	-0.0523467645	-0.0391977756	0.083308453	0.1061493543	-0.0407415923	-0.0706661062	-0.0684038272	-0.0068203692	-0.1755116265	0.002542258	0.0830965256	0.0712979678	0.1320527949	0.0639387009	0.0641854977	-0.0119880872	-0.0079063258	0.1265988746	0.1452091658	0.0127822131	0.0496694398	-0.0064201249	-0.0490931065	-0.0216949127	-0.0685453046	-0.1920473682	0.0736194265	0.106122098	-0.0888761219	-0.0654300677	0.0011239091	-0.014342154	-0.0709594627	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0182385924736934	0.0055347891141366	0.0003326462554214	3.06338905379661e-05	-0.0033833623517267	-0.009379726262324	1.1447140803081624e-05	8.797926475613057e-05	-0.0187807405369966	-0.0385956879344604	0.0003527162151179	0.0014896271271342	-0.0002559507234456	0.0001404357743923	6.551077283232601e-08	1.9722206729164993e-08	0.0009510132225505	0.0001659551585699	9.044261494658868e-07	2.754111465599384e-08	-0.0001028782209598	0.0001874664088521	1.0583928347853432e-08	3.514365444790272e-08	0.0	0.0	0.0
985.2744511118008	-1.8464539388338608	3.409392148235079	970765.7440136602	1029.7612132182164	2.569983895901032	6.604817225190647	1060408.156248653	931.077396680724	-0.82301215405721	0.6773490057258887	866905.1186097541	964.4952191426833	768.9619956739306	1.215411	19.698477	0.0549574219406046	0.0314896145811376	-0.1659733207	-0.1051572413	-0.0608776707	-0.1005138341	0.082691884	0.0982733553	-0.0825694886	0.1542237144	-0.0302018815	-0.146514641	0.0777326766	0.0313252589	0.0562795821	-0.0508213232	0.0952126411	-0.0148704283	0.0666230492	-0.0241094621	-0.100137836	-0.0909552594	0.0590403803	0.0694641734	-0.0641354481	0.0511904781	-0.0970949687	0.1268886758	-0.0568052107	-0.0275062914	-0.1554216046	0.0648807579	-0.0638868362	0.0490982198	0.0439495699	-0.0106161627	0.1260330373	-0.0294837321	0.119026335	0.0294322776	0.0367397898	-0.0168714983	-0.0096409301	0.2576322416	-0.041151886	0.0300626261	-0.1825768721	-0.139195578	-0.1103948817	0.0248594936	-0.1110961223	0.045469828	-0.0754145728	0.0716530755	-0.1576436401	-0.0807442096	0.0188808999	0.0949727902	0.0448156613	-0.0516523324	0.0316583022	-0.1282976638	0.0031330399	0.0272398886	-0.0068024501	-0.0204134435	-0.0293035157	0.1202126294	-0.1412862211	0.1701819855	-0.06527105	0.0133478504	0.0271009172	0.0090230024	0.1272253294	0.0507692707	0.127582729	-0.1573235337	0.0259012214	0.0607235059	-0.0761798341	-0.1303055473	-0.0770197199	-0.0275332998	0.000604956	-0.1420205629	0.0424686549	0.1037727477	-0.0395822294	-0.0815420449	0.0732399499	-0.0798716924	0.0173441193	0.1207074288	-0.0130382091	-0.0867762706	0.0941914127	-0.0103968692	0.1857251742	-0.154745453	0.0183612643	0.0962575564	0.0665341052	-0.0313288119	-0.0886011466	0.0468300524	0.0411935241	-0.0814256595	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	0.002247439682165	-0.0159911527915284	5.050985124969917e-06	0.000255716967602	-0.0034492443807465	-6.58820290198002e-05	1.1897286798111306e-05	4.3404417477657964e-09	-0.0028924777261352	0.0158882628108614	8.366427396188259e-06	0.000252436895147	0.0002040490668523	0.0004599997902979	4.163602168329439e-08	2.1159980707411202e-07	0.0009509893005601	-2.39219903999709e-08	9.04380649779788e-07	5.722616246962999e-16	-0.0001030969948554	-2.1877389559999173e-07	1.0628990348214372e-08	4.7862017395996096e-14	0.0	0.0	0.0
983.8108830217104	-1.463568090090348	2.142031554330709	967883.8535519576	1021.065987527898	-8.695225690318466	75.60694980557425	1042575.7508863214	930.075665455944	-1.0017312247799737	1.003465446699186	865040.743473317	963.3915623948568	751.393567875145	1.302432	21.108849	0.0852857152748926	0.040484147122746	0.0746797288	0.1305056727	0.0739126017	-0.0752957732	0.0159117876	0.0193873154	-0.0426833771	0.019048574	-0.0105325874	0.0720292923	-0.0458378256	0.0471906485	-0.0510036197	-0.0982032578	0.1283828872	0.0015041589	0.0079052399	-0.0445520918	-0.0755623453	-0.0519406216	-0.1176778219	0.1247311615	0.1052763765	-0.0651776688	0.0151848888	0.0095986256	-0.0962863296	0.1282644611	0.1509903887	-0.0501523556	-0.0737907624	0.1299657451	0.0075846587	0.0306828122	0.0903599189	0.0710621915	0.0704827331	-0.0349054092	0.0086891307	0.0592097698	-0.0156120538	0.0184713863	0.0197812638	0.0392401448	0.0972113132	0.261039263	0.0446338613	-0.0427466837	-0.0471998789	-0.1335806555	-0.0356826386	0.0210671989	-0.0104471231	0.1011820638	0.1573059301	-0.023715649	0.069815877	0.0778651599	0.0393983048	-0.0877276889	-0.0287776343	0.0325956793	-0.0263143848	0.1159419416	0.0521914698	-0.0696544584	-0.0675849683	-0.0172472228	-0.0505167838	-0.0722258266	-0.0639906958	-0.1782233222	0.0444038902	-0.0410004473	-0.0108213467	0.0680101829	-0.0155804126	-0.1160121208	0.0220677854	0.0635228486	-0.0151911256	-0.0181001116	-0.0079225754	0.085734756	0.1212649855	-0.1529479469	-0.0822278524	-0.0346073575	0.0278868107	-0.0477670402	0.0209345496	0.1068326746	-0.036966082	-0.0534752723	0.0574492882	-0.0388048806	0.0623882218	0.0308671635	0.0321099022	0.1492399717	-0.0205602103	-0.1354779228	-0.0287266323	0.0135800394	-0.0008114644	-0.1155913013	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	-0.0100920273823845	-0.0123394670645495	0.0001018490166867	0.0001522624474371	-0.0065677153586278	-0.0031184709778813	4.3134885031955495e-05	9.724861239887953e-06	0.0187775521335566	0.0216700298596918	0.0003525964641284	0.0004695901941199	-0.0003008463263367	-0.000504895393189	9.050851207028821e-08	2.549193580634749e-07	0.0012690368131156	0.0003180475125555	1.6104544330425986e-06	1.01154220242741e-07	-0.0002433090365663	-0.0001402120417109	5.919928727482111e-08	1.9659416640739163e-08	0.0	0.0	0.0
