global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	cosine06	cosine07	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64
2132.8824979063934	-6.429935876645686	41.34407537777533	4549187.749875416	2986.2956324396905	-4.564935220254483	8917961.604328372	20.83863356511985	2370.275967261905	-11.637745303199154	135.43711574213395	5618208.160979359	2516.4445036803786	1844.9201800454875	0.738607	27.013308	0.1114243409578053	0.0682412375895574	0.0325972818	0.0405405409	0.0800255226	-0.0074038277	0.0430966994	0.0300008901	0.0047339587	0.0067673277	0.0021930255	-0.0064872212	0.0355510087	0.0054049409	-0.0186772691	0.0874646474	-0.0236031036	-0.002075063	0.0081271733	-0.0297095326	0.0192828971	0.0093628692	0.0498185723	-0.0806899034	0.0532813304	0.0250583628	0.0001030243	0.0430658383	-0.0311746773	-0.0425062642	-0.0217964411	0.0134274253	-0.0402425265	0.0245640743	0.0661132127	0.0253092823	0.1018496794	0.0240778646	-0.0263368151	0.0209088678	0.008398572	-0.0340619179	0.0645030376	-0.0267050056	0.0080524528	-0.1108778292	0.0288805429	0.0692640276	-0.0535379956	0.0780401729	0.0675308461	0.0510508491	0.0300572439	0.0064061583	-0.0178113211	-0.0404540309	-0.0595200392	-0.1050483389455507	-0.0085754693528769	0.0110351535152193	7.353867462213257e-05	0.0193561679824227	0.0004688492102501	2.1981958195223585e-07	0.0003746612389637	0.1868029134969688	-0.0448844824639281	0.0020146167660546	0.034895328490956	-0.0014148984197275	-0.0001896258018899	2.001937538147377e-06	3.5957944742387644e-08	0.0007740229094523	1.3588664206999656e-06	1.846517949305936e-12	5.991114643570034e-07	-0.0028569589936671	-0.0009589261303044	8.16221469149533e-06	9.195393233805716e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2128.435952156921	-4.446545749472534	19.771769102152263	4530239.602434138	2986.6726778047578	0.3770453650672607	8920213.684345443	0.1421632073187039	2368.3635881696428	-1.9123790922621997	3.657193792521593	5609146.085767785	2509.244774435653	1822.9446847515903	0.759426	27.774727	0.0355987211750893	0.0225454054440669	0.0259039604	0.0307970763	0.0578996617	0.0040874031	0.0514982531	0.0106428906	-0.0120073233	0.0016449177	0.0116062565	-0.0081534582	0.0155149479	0.0282673665	-0.0089260427	0.0339236451	-0.0273840877	-0.0020293078	0.0122964044	-0.050026785	0.018285909	-0.0302162418	0.0296468093	-0.0643662101	0.0117225148	0.0241671868	-0.0047354242	0.0374352277	-0.0282183561	-0.0202071818	0.0064647847	0.0136555359	-0.0328509892	0.0525946585	0.0558067523	0.0102301585	0.0580422383	-0.0012739494	-0.0332150164	0.0188293079	0.0374170271	-0.0048853589	0.0509454469	-0.0373428012	0.0660020505	-0.1196941206	0.019196366	0.0365356842	-0.0278529003	0.0777844842	0.0665549058	0.0490241061	0.0268518493	0.0021373389	-0.0227795284	-0.0455396975	-0.0639883028	-0.1076590473397089	-0.0026107083941581	0.0115904704740936	6.815798319328064e-06	0.0193396542739492	-1.6513708473497868e-05	2.727025675476753e-10	0.0003740222274358	0.1867827251075411	-2.0188389427688858e-05	4.0757106768401917e-10	0.0348877863985992	-0.0017818891525067	-0.0003669907327791	3.175128951821045e-06	1.3468219794581413e-07	0.0008458513990965	7.182848964419999e-05	5.159331924566945e-09	7.154645893535065e-07	-0.0026367520024299	0.0002202069912372	6.952461122318087e-06	4.849111898974032e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2123.324169375575	-5.111782781345937	26.130323203664805	4508505.528254475	2985.97382828996	-0.6988495147979847	8916039.703232598	0.4883906443333787	2367.0335269019715	-1.3300612676712262	1.7690629757591894	5602847.717477987	2519.3757396360643	1803.9453972628016	0.7933679999999999	29.016069	0.0833690457078282	0.0449438901114666	0.0133486597	0.0321343081	0.0322269737	0.02193925	-0.0204128801	0.0025585231	0.0404048602	0.0609310224	0.0151946543	-0.0204384526	-0.0078508376	-0.0565386439	-0.0358769655	0.019007665	-0.0038630186	-0.0190184377	-0.0033009822	0.0453255756	0.0210772434	0.0006956451	0.014534402	-0.0178700258	0.0487303399	0.0239618368	-0.0032943705	0.0253654585	-0.0448530244	0.0236605889	-0.0007662097	0.0407194705	-0.026579641	0.0295648333	0.0692386972	-0.034413122	0.0435515235	-0.0170846034	-0.0425343852	0.0222596553	0.0058094255	-0.0513367028	0.0303651569	-0.0752452393	0.0469375397	-0.1225887034	0.0182142217	0.0087352702	-0.0104308072	0.0775202656	0.0655497724	0.0469489822	0.0235993474	-0.0021373389	-0.0276578354	-0.0503807682	-0.0680077345	-0.095998441157036	0.0116606061826728	0.0092157007045809	0.0001359697365473	0.0191177394633399	-0.0002219148106093	4.92461831677624e-08	0.0003654879621881	0.1444985552202951	-0.042284169887246	0.0017879510230534	0.0208798324607526	-0.0014132439841981	0.0003686451683086	1.99725855887212e-06	1.3589926011727606e-07	0.0009843117576529	0.0001384603585563	1.9171270891566833e-08	9.688696362537411e-07	-0.0025598104327489	7.694156968099993e-05	6.552629451610111e-06	5.9200051449761676e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2123.3792175838425	0.0550482082676353	0.0030303052334769	4508739.301666971	2997.2583321236275	11.284503833667712	8983557.509484509	127.34002677206132	2371.603048851377	4.569521949405498	20.880530846098623	5624501.021321147	2509.679284335805	1776.562561562818	1.465964	53.615135	0.4932300929133004	0.2667654652762243	0.0265344647	0.02006808	0.0489189979	0.0069393346	0.0812488618	0.0367940114	-0.0569588437	-0.0652055026	0.0183298567	-0.0026637744	0.0365710026	-0.0297141846	0.005074561	-0.0232285321	-0.0431862941	-0.008970221	0.0230250611	-0.0863607582	0.0337604122	-0.0087372807	0.0044377316	-0.0887082562	-0.0165258259	0.0245604928	-0.0142516543	0.0683227752	0.039023511	-0.048886279	0.063286966	-0.0260062777	0.0446111403	0.0869141278	0.0329561851	-0.0387169286	0.0081134686	0.0253006678	-0.0359904418	0.0717735777	0.0056501154	-0.0367868042	0.0153060207	-0.0360929173	0.1155539118	0.0097980572	-0.0049578183	-0.0002590427	0.049252098	0.0772475461	0.0645158866	0.0448275254	0.0203054443	-0.0064061583	-0.0324269895	-0.0549512416	-0.0715501408	-0.0973647582768677	-0.0013663171198317	0.0094798961543128	1.866822471945208e-06	-0.0704739357986454	-0.0895916752619853	0.008026668276249	0.0049665756269515	0.2596414371144036	0.1151428818941084	0.0132578832508806	0.0674136758668327	-0.0059879901716176	-0.0045747461874194	3.585602629538897e-05	2.092830267930925e-05	0.0017030244791416	0.0007187127214887	5.165479760296936e-07	2.900292376555517e-06	-0.0030089358965882	-0.0004491254638392	9.053695229777034e-06	2.0171368226886614e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2130.8933460025387	7.514128418696146	56.46212589265704	4540706.452037895	2996.439543028136	-0.818789095491411	8978649.935022665	0.670415582895643	2378.04366280692	6.4406139555430855	41.48150812433635	5655091.662216153	2529.08490524811	1828.324950514011	1.189949	43.520355	0.4896862899048732	0.2249822295977678	0.0525165696	0.0193103021	0.0490775413	0.015304569	-0.0120392562	0.0265171469	0.0541796415	0.0634254496	0.0161759156	0.0151171694	0.0426376274	-0.005650498	0.0054693211	0.0326218659	-0.002142183	-0.0265614874	0.0148070389	0.0085898542	0.0229971425	0.0405687657	-0.0118224509	-0.0032876614	0.0514479438	0.019332243	-0.0216998063	0.0485254435	-0.0212348629	-0.0396168582	0.0132596036	-0.0109596602	0.0103645008	-0.0041841677	0.0307261222	-0.0053191605	0.0012984333	-0.0014742027	-0.0167969843	0.0202681416	0.0172789459	-0.0179851466	-0.0236207259	0.0113424422	0.0623190908	0.0241880416	-0.0931937688	0.0177556573	-0.0376816294	0.0769663555	0.063453702	0.0426618292	0.0169759185	-0.010657419	-0.0370681691	-0.0592265694	-0.0745906743	0.0051284664622386	0.1024932247391063	2.63011682543061e-05	0.0105048611174209	-0.0043722930704177	0.0661016427282277	0.0043694271713702	1.9116946693622635e-05	0.1301927816610444	-0.1294486554533591	0.0167569543986824	0.0169501603966403	-0.0044590440226331	0.0015289461489844	1.988307359577998e-05	2.3376763264945325e-06	-0.00037380062999	-0.0020768251091316	4.3132025339194825e-06	1.3972691098092086e-07	-0.0027818518150207	0.0002270840815674	7.738699520733962e-06	5.1567180101354975e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2131.678025267623	0.7846792650843781	0.6157215490533597	4544051.203408873	2971.635286073427	-24.804256954709217	8830616.273436697	615.2511630752406	2380.8039399646577	2.760277157737619	7.619129987528067	5668227.400551237	2517.1746282253134	1809.003538111156	1.050843	38.432804	0.2889535372505936	0.1410723341629214	0.0446948776	0.0069722653	0.034920949	-0.0108044036	-0.0167409121	-0.0243968849	0.0161461365	0.0455993007	0.0096100516	0.0143131186	0.0530975423	0.0074620971	0.0176700175	0.0114504877	-0.0037591564	-0.0132461282	0.017728271	-0.0067865068	0.020148974	-0.014840597	-0.0115554572	-0.0207534623	0.0558203296	0.0124919027	-0.0441968004	0.0367747883	-0.0018766933	-0.0103332748	-0.0163071919	-0.0469381415	0.0808029995	-0.0517131852	0.0884999236	0.059886241	-0.0700743752	0.0025688954	0.0168329796	-0.0223151838	0.0559575119	0.0169068271	-0.0006198175	0.00121674	-0.0120078701	0.0452042886	-0.0676571423	0.0236917632	-0.0090477005	0.0766767246	0.0623636846	0.0404540309	0.0136166111	-0.0148794683	-0.0415630576	-0.0631837885	-0.0771080077	-0.0384306433460608	-0.0435591098082994	0.0014769143479921	0.0018973960472914	0.0322892002605357	0.0366614933309534	0.0013440650932555	0.0010425924534649	0.1419509426198502	0.0117581609588058	0.0001382543491331	0.020150070110664	-0.0060399530123699	-0.0015809089897368	3.648103239163623e-05	2.49927323383063e-06	-0.0007982699872415	-0.0004244693572515	1.801742352455016e-07	6.372349725305446e-07	-0.0047159689310831	-0.0019341171160623	2.2240362958941078e-05	3.740809018645534e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2136.8306820291027	5.152656761479648	26.54987170162193	4566045.36366096	3008.453484612542	36.8181985391152	9050792.369077347	1355.5797436657049	2386.0888921828496	5.284952218191847	27.93071994857093	5693420.201398378	2516.5429604458973	1855.9689561307075	1.009947	36.937111	0.1367245974328561	0.0647317078907928	0.0496923107	0.0063689108	0.0268316722	0.0105132408	-0.0004985558	0.027597358	-0.0677380985	-0.0711668967	0.0212085512	0.0300441092	0.0452948715	0.00736076	0.0252897581	-0.0198251995	-0.0040910859	-0.0130110413	0.02796717	-0.0616235345	0.0332281247	-0.0163461767	-0.0053597897	-0.0382708023	-0.0432191342	0.0155451621	-0.0305836882	0.0413595268	0.0248359134	-0.0571763279	-0.0211535613	-0.048791958	0.0371558423	-0.0200343804	0.0191141895	0.0362626346	-0.0183492801	0.0207629263	0.0187693702	-0.0258274378	-0.0148788013	0.0078727725	0.0145096323	0.0686367605	-0.0463612923	0.120661737	-0.0123266862	0.0207924883	-0.0017683749	0.0763786853	0.0612463124	0.0382063093	0.0102334157	-0.0190607341	-0.0458939156	-0.0668016447	-0.0790844839	-0.0182001841773029	0.0202304591687579	0.0003312467040877	0.0004092714781787	0.0120323711957155	-0.0202568290648202	0.0004103391237613	0.0001447779565914	0.1801406304828532	0.038189687863003	0.0014584522590735	0.0324506467507598	-0.0069690569924894	-0.0009291039801195	4.85677553645654e-05	8.632342058738963e-07	-0.0007922955961014	5.97439114010008e-06	3.569334949490633e-11	6.277323116016726e-07	-0.004941842986549	-0.0002258740554659	2.4421812103703535e-05	5.101908893261253e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2132.1856029019605	-4.645079127142253	21.576760097412635	4546215.445222396	2999.091264329515	-9.362220283027	8994548.41177761	87.65116862792216	2375.017301432292	-11.071590750557789	122.58012174783678	5640707.182102726	2510.5761461841817	1841.1101911259268	0.972104	35.553051	0.4149856032052458	0.2317002766965288	0.0304406237	0.0218471274	0.04848618	0.0006394973	0.0922710952	0.0305237123	-0.0521773824	-0.0308073834	0.0197928536	0.0030989543	0.029500503	-0.0012825017	0.0244180413	0.0421739677	-0.0181242284	-0.0071903935	0.011455685	-0.0670111201	0.0123313739	-0.0265079573	0.0232181772	-0.0962564673	-0.0054760875	0.0222121408	-0.0028070747	0.0251186659	-0.0170061753	-0.0430982819	0.0015817223	0.0134549397	-0.004029486	0.0487540631	0.0327925136	0.0319866574	0.0057352246	0.0207547732	-0.0144347875	0.0024700471	0.0093083578	-0.0175988672	0.0464461087	0.0533278836	-0.0310035702	-0.0164586415	0.0396330872	-0.0479982888	-0.0467680605	0.0760722702	0.0601020755	0.0359208828	0.0068322673	-0.0231897558	-0.0500436514	-0.0700607062	-0.0805062393	-0.0327678932990664	-0.0145677091217635	0.001073734831259	0.0002122181490563	0.0005552790347138	-0.0114770921610017	0.0001317236444721	3.083348063926895e-07	0.2071866487592188	0.0270460182763656	0.0007314871046055	0.0429263074240759	-0.0041222146618093	0.0028468423306801	1.699265371803556e-05	8.104511255752105e-06	0.0007648485092133	0.0015571441053147	2.4246977647163173e-06	5.849932420458075e-07	-0.0021079337496215	0.0028339092369274	4.443384692793357e-06	8.031041563143003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2135.039672919397	2.854070017436697	8.14571566443111	4558394.404939766	3003.3420965521186	4.250832222603549	9020063.748922076	18.069574584724627	2383.047502208892	8.030200776600395	64.48412451251359	5678915.39778404	2523.55901180968	1851.0231168004568	0.928963	33.97525	0.2417386186848269	0.1421523893617985	0.0456940737	0.0109086126	0.0203585717	0.0105278725	-0.0226076884	0.0226286154	0.0384472706	-0.0036913679	0.0216411262	0.0197973793	0.0426565071	0.0106529118	0.0048612047	0.0011758128	-0.0095098697	-0.0257213733	0.0254047528	-0.0096401822	0.0399356241	0.0109457503	-0.0132183335	-0.0248201554	0.0327179783	0.0182742762	-0.0229602051	0.0364609299	0.0082565011	-0.0388218471	0.0045592417	-0.0270911936	0.0321970258	0.0147559924	-0.0030179471	0.0228364067	-0.025135682	0.0118408946	-0.0121184679	0.0012795297	0.0289875218	-0.0012187498	-0.0011842414	-0.0366814041	0.0483864429	-0.0190515793	-0.0583340083	-0.0413737217	-0.0042904016	0.0757575129	0.0589314758	0.0336000067	0.0034191328	-0.0272552159	-0.0539958877	-0.0729434684	-0.0813633012	-0.0327916419940379	-2.3748694971494063e-05	0.0010752917846651	5.640005128490675e-10	0.0112468501329487	0.0106915710982349	0.0001143096925486	0.000126491637913	0.1937444494037237	-0.013442199355495	0.0001806927235128	0.037536911674752	-0.0060989795679899	-0.0019767649061806	3.719755177075826e-05	3.9075994943071966e-06	4.2968893949391074e-05	-0.0007218796152639	5.211101789335693e-07	1.8463258472340171e-09	-0.0037609112188995	-0.001652977469278	1.4144453196444125e-05	2.732334513940701e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2127.8985422878964	-7.1411306315008005	50.995746696159024	4527952.206270955	3007.496000547667	4.153903995548262	9045032.193310212	17.254918404231816	2385.3748918805804	2.327389671688252	5.416742683881148	5690013.374814291	2531.690405138496	1837.1069066727232	0.761702	27.857962	0.0944926161456544	0.045109920257198	0.0343834996	0.0123317951	0.0228925079	0.0350537967	-0.0791693591	0.0182164206	-0.0082651283	-0.0047901982	0.0255200122	0.015823091	0.0239786018	-0.0485141864	-0.0131169093	-0.0176371989	0.0208035025	-0.0295178063	0.0202135909	0.0490612619	0.0283262257	0.0168940751	-0.0329203793	0.0062472924	-0.037852555	0.0163860902	-0.0196521188	0.0227401297	-0.0117429061	-0.0157564461	0.0131403252	-0.0025802822	0.0327147046	-0.0025622196	0.0099844834	-0.0228953229	-0.024640959	-9.52727e-05	-0.0109619045	0.0079364979	-5.34312e-05	-0.0169617649	-0.0292734142	-0.0179646426	-0.0227752195	0.0563900374	-0.047440192	-0.0493987016	-0.011153589	0.0754344479	0.0577350269	0.0312459714	0.0	-0.0312459714	-0.0577350269	-0.0754344479	-0.0816496581	-0.0098676314597554	0.0229240105342824	9.73701506255545e-05	0.0005255102589758	0.0191046799150598	0.0078578297821111	6.17454888846322e-05	0.0003649887946568	0.1683208791281174	-0.0254235702756062	0.0006463579255586	0.0283319183504623	-0.0058252718673069	0.000273707700683	3.3933792328037214e-05	7.491590541317479e-08	-0.0003763391707833	-0.0004193080647326	1.7581925314987466e-07	1.4163117146586184e-07	-0.0038336395645569	-7.272834565740004e-05	1.469679231093602e-05	5.2894122620622605e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2133.053130856036	5.154588568139843	26.56978330679796	4549915.6590547385	3007.825135377076	0.3291348294092131	9047012.045006126	0.1083297359302318	2379.687478492373	-5.68741338820746	32.346671048361465	5662912.495293388	2518.852918923307	1858.637388437237	0.796956	29.147305	0.1320931386299332	0.0602427828825822	0.0366837824	0.0147290549	0.0202616893	0.0329551909	-0.0375638238	0.0204595264	-0.0237756753	-0.0303934466	0.0302011688	0.0003269469	-0.0143852613	-0.0057979885	-0.0363909513	-0.0300406834	-0.017610626	-0.0215805581	0.009932575	0.0072340405	0.0202196315	-0.0401956019	0.0166180584	-0.0033205031	-0.0644129446	0.0176728603	-0.0171587692	0.0275581267	-0.0040553494	-0.0369497281	-0.0179379949	-0.0204250592	0.0177284343	-0.0509813789	-0.0038687257	0.0073114105	0.0237493982	0.0233941989	0.0042550712	-0.0024367581	-0.0337842913	-0.0025089883	0.0025721121	0.0560470334	-0.0717797866	0.0698800024	-0.0275696995	0.0060216846	-0.0082422861	0.0751031108	0.0565132535	0.0288611001	-0.0034191328	-0.0351510839	-0.0612463124	-0.0775202656	-0.0813633012	-0.0474922269217614	-0.037624595462006	0.002255511617988	0.0014156101836796	0.0383137342164161	0.0192090543013563	0.0003689877671524	0.0014679422296061	0.1274635842158389	-0.0408572949122785	0.0016693185475489	0.0162469653011482	-0.0055920799788102	0.0002331918884966	3.127135848940989e-05	5.4378456860657186e-08	-1.6045327814850907e-05	0.0003602938429684	1.2981165328097344e-07	2.574525446860282e-10	-0.0037390814169362	9.455814762070018e-05	1.398072984247762e-05	8.941243281458128e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2135.5507185403376	2.49758768430138	6.237944240773927	4560576.871458152	2998.776865641276	-9.048269735800204	8992662.689905316	81.8711852117979	2377.939605422247	-1.7478730701259335	3.055060269271457	5654596.767035712	2517.2344664489333	1863.6267007884865	0.7794759999999998	28.508015	0.1520812834214888	0.0711717493377585	0.0356710175	0.011755456	0.006122682	0.0054499817	0.0550084722	0.0382587863	-0.0075878121	0.0009124432	0.0170049038	-0.0019261521	0.0361247012	0.0002528562	0.0148630204	-0.0276886402	0.0042615976	-0.0140578583	0.0124331639	-0.0326372903	0.0196497144	-0.0196822597	-0.0035278646	-0.006262654	-0.0129589049	0.0172693835	-0.0165533401	0.0186481449	-0.0002420163	-0.0194448838	-0.0167331744	-0.0258007401	0.008924535	-0.0032331954	-0.0163028452	0.0490814011	-0.0413516655	0.0006417103	0.0112765602	-0.0097111479	0.0048814818	0.0490834288	0.0556436593	0.0785264051	-0.0637123904	0.0481322898	0.0498418574	-0.03303629	-0.0558140457	0.0747635377	0.0552666915	0.0264477464	-0.0068322673	-0.0389598496	-0.0645158866	-0.0791897184	-0.0805062393	-0.0475954838000944	-0.0001032568783329	0.002265330078165	1.0661982923075877e-08	0.0160130777483118	-0.0223006564681043	0.0004973192789084	0.0002564186589734	0.177906419907238	0.050442835691399	0.0025444796725894	0.0316506942442104	-0.0065931779583366	-0.0010010979795263	4.3469995590295576e-05	1.0021971646118394e-06	-0.0002976823026532	-0.0002816369748383	7.931938559609687e-08	8.861475331291137e-08	-0.0040410371502445	-0.0003019557333082	1.6329981249656188e-05	9.117726487775317e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
