global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
866.0578164260911	0.940537953634589	0.8846116422271404	750056.1413927289	914.6728410720824	-2.5839148301346317	836626.4061948749	6.67661584938968	768.0954830962833	-0.0521494043936172	589970.6711529128	0.002719560378609	793.2542168175166	684.6902449225237	0.766436	20.86207	0.0861832705229499	0.0422011490793897	-0.0158789955	0.0473696643	-0.070215617	-0.000981805	-0.0120361023	0.0104815539	-0.0597461325	0.0091366658	-0.0141455944	-0.0386650069	-0.0173572382	0.0257124242	-0.0249618339	-0.0646234421	-0.0484112388	-0.0706521466	-0.0049821157	-0.0543890206	-0.0658245271	0.0496156775	0.0480579665	-0.0666574535	0.0080742981	-0.0358043261	-0.0258582919	-0.0407592033	0.0149803982	0.0106851623	-0.0553040052	-0.0032411045	0.0043572417	-0.008900384	-0.0500514	0.0522199811	0.0662639669	-0.1183729762	-0.0101958363	0.0176780565	-0.029761185	0.0192701511	-0.0186693682	-0.0186333756	-0.0264128824	-0.1061809712	-0.0068767599	-0.0014460776	-0.0222100813	0.0541821688	0.0052091252	-0.0234638108	0.0091145844	0.0344359795	0.0491651069	0.0651989485	0.0015182637	-0.0054965218	-0.0083527612	-0.0414829942	-0.0458133769	0.0028298511	0.0576023248	0.0295324134	0.0780119439	0.0202699871	0.0903893212	-0.0030203106	0.0406491062	0.006339967	-0.0457940477	0.0948006283	0.0101290257	-0.0799246852	-0.1275100165	0.0034970198923787	0.0088030467295112	1.2229148127692335e-05	7.749363172195784e-05	-0.0670217752236084	-0.0213284596299986	0.0044919183541238	0.0004549031901884	-0.0559609023531066	0.0085955589682101	7.388363397597717e-05	0.0031316225921739	-0.0008659705677149	0.0007070192055006	4.998761569466996e-07	7.499050241484663e-07	0.0001511695396798	5.1417218499999777e-08	2.285222972700263e-08	2.6437303582767188e-15	-0.0003919347522208	-0.0002420534811855	5.85898877540192e-08	1.536128499983799e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.6021613178353	4.544344891744231	20.65107049512189	757948.1232912862	920.7251787735864	6.05233770150403	847734.8548276527	36.63079165304708	769.7550152769184	1.6595321806350969	592522.7835439688	2.7540470585634798	793.9609218408345	696.3149519754741	0.7652529999999999	20.829868	0.0584247488619994	0.0376544885253158	-0.0065085163	0.0430833274	-0.0004211412	-0.0931044341	0.003188189	-0.0041929017	0.0099399887	-0.0456054499	-0.0159685642	-0.0806542259	0.0130153098	-0.0201067167	0.0169369426	-0.0357465426	0.0212247677	-0.052493527	0.0067217596	-0.0998608067	0.0115790041	-0.0810678605	-0.0091407272	-0.0513271735	0.0602748227	0.0293307468	0.1080232137	-0.0333824466	-0.0397836215	0.1052621581	0.0867505666	0.0196127342	-0.0197884796	0.015004185	-0.0634342389	0.0840087011	-0.009143108	-0.0363527988	0.0204806533	-0.0438494307	-0.0249654291	-0.0069079182	-0.1210615385	0.0199305245	-0.0053613301	-0.0472177582	-0.0437935111	-0.0004360379	-0.0196038573	0.0487762094	0.0143264756	-0.0160714301	0.0161573495	0.0267710484	0.0217980285	0.1037149222	-0.0221577438	0.0275275197	-0.0708313484	-0.0348329306	-0.0167560426	0.0147495252	0.0133386942	0.0633063909	0.028752217	-0.0421216851	0.0260294639	-0.0046909309	0.0051269032	-0.0411344704	-0.0122919569	0.0924741833	0.0033794295	-0.0876327994	-0.1289225186	0.0029649859487506	-0.0005320339436281	8.791141676288496e-06	2.830601171724684e-07	-0.0599909609988174	0.007030814224791	0.0035989154015616	4.943234866352349e-05	-0.0934732591234492	-0.0375123567703426	0.0014071769104654	0.0087372501711594	-0.0009559943260284	-9.002375831349994e-05	8.104277060887451e-09	9.139251513984948e-07	3.915623211514507e-05	-0.0001120133075646	1.5332105134551182e-09	1.2546981071573982e-08	-0.0003269809396342	6.495381258660003e-05	4.21899776953516e-09	1.0691653488406434e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.8150601184163	-0.7871011994189985	0.619528298126826	756578.2388088042	923.5820725697738	2.8568937961873644	853003.8447722789	8.16184216269385	769.7470289778001	-0.0079862991182153	592510.4886201503	6.378097360560738e-05	794.3469056243451	713.2722655187824	0.769772	20.952856	0.0518312260360454	0.0245003648850957	0.0047302935	0.0273168711	-0.0100068671	-0.0913274469	-0.0449423113	0.0297569113	0.0083259275	0.0368683806	-0.0904995306	-0.059469873	-0.0056188256	-0.0111916322	0.0433355399	0.0387810827	0.0028598027	-0.0279760404	0.0368654188	-0.0091168982	0.0333676862	0.0242810649	-0.0145055334	0.0148467173	0.0391390758	0.0752713389	0.1218168927	-0.0144688881	-0.0816149093	0.0960889906	-0.0908562262	-0.0500719229	-0.0050202155	0.0368591423	-0.0135544911	0.0333152254	-0.0079414261	0.0035138652	-0.0510394998	0.015186688	0.0384166818	0.0124477055	-0.0862785607	0.0640666307	-0.0028775332	-0.0414722633	-0.1834010544	0.0025111334	-0.0190438326	0.0343889016	-0.0043176426	-0.0264480077	-0.0009462409	0.0452806305	0.0164512926	0.0496151158	0.0534016774	-0.0283281471	-0.1031863305	-0.021763142	-0.0208674685	0.0387922413	0.0194902681	0.0251097253	0.0448792821	0.0445790993	0.0478448653	0.070272454	0.0455297736	-0.0336597806	0.0657458548	0.090084361	-0.0033794295	-0.0948006283	-0.1289225186	0.008984979069595	0.0060199931208444	8.072984888106024e-05	3.62403171750139e-05	-0.0779249093714185	-0.017933948372601	0.0060722915005437	0.0003216265042311	-0.1055513054808514	-0.0120780463574022	0.0001458792038115	0.011141078088712	-0.0008169705573781	0.0001390237686502	1.932760824973212e-08	6.674408916226834e-07	0.0001511601683001	0.0001120039361849	2.2849396480514557e-08	1.2544881720923454e-08	-0.0003919379985029	-6.495705886870004e-05	4.219419496871763e-09	1.5361539467045928e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.4125376022331	-0.4025225161832395	0.1620243760344863	755878.1605399544	923.6573850925153	0.0753125227414557	853142.965035943	0.0056719760816822	769.4420489320661	-0.3049800457340552	592041.066664776	0.0930128282959464	794.7720682305428	699.5285525761678	0.809071	22.022566	0.0296846961106666	0.0165040213878515	0.007454221	0.0244681364	0.0048724904	-0.060744725	0.0056588926	-0.026159256	0.0280237796	-0.1301723909	0.0829885751	-0.0007328947	0.0714643937	-0.0023969515	-0.0090052532	-0.00662362	0.0501292573	-0.0064790311	-0.0002538279	-0.0547730233	0.0832322469	-0.1129032489	-0.0566931213	-0.0656718476	-0.0418032876	0.0603954242	0.080765194	0.0699497748	-0.1108885758	0.0153815019	0.0439817717	0.0189229731	-0.0054170642	-0.0154306105	-0.0298908598	0.0526625285	-0.0625605725	0.0415636885	0.0450654831	-0.1211685565	0.0239701896	-0.0559183622	-0.0870194352	-0.0533662358	0.0399969366	0.1028116511	-0.0554489275	0.0075235176	-0.0007504741	0.0324430239	-0.0049988648	-0.0176780583	-0.0058806832	0.0387007747	-0.0229178166	0.0502394727	0.0132684458	0.0292577104	-0.1086116035	-0.0281830982	0.0253999383	-0.0381081376	0.1191084988	0.0446054255	-0.104217781	-0.0634195261	0.0899361938	-0.0692788846	0.0379134351	0.0094464362	-0.0387790726	0.0876327994	-0.0101290257	-0.1013839798	-0.1275100165	-0.0007379120327328	-0.0097228911023278	5.44514168051853e-07	9.45346113877251e-05	-0.0856830667408701	-0.0077581573694516	0.0073415879261204	6.018900576917632e-05	-0.0957483085682042	0.0098029969126472	9.609874846937058e-05	0.009167738593672	-0.0008649705598247	-4.800000244659997e-05	2.3040002348736033e-09	7.481740693634549e-07	0.0001511695695186	9.40121849999872e-09	2.285223874843884e-08	8.83829092847182e-17	-0.0003919343876432	3.610859700001537e-09	1.303830777309519e-17	1.5361256421725018e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
869.5990295130023	0.1864919107691776	0.0347792327823388	756202.4721299554	925.2340108247904	1.5766257322751471	856057.9747869284	2.485748699672144	769.301355282623	-0.140693649443051	591824.5752396806	0.0197947029936041	794.7028803077453	711.1446969609061	0.822713	22.393904	0.038710100306381	0.0223756752665632	0.0276084387	0.0004300539	-0.0148118132	-0.0858867333	-0.0285754643	-0.0149029544	0.0536132996	-0.0493104745	0.0566392341	0.0532525115	0.0110593764	-0.0097467283	-0.0304494218	-0.0667205447	-0.0336693875	-0.0405612358	0.0414510985	-0.0086732905	0.0685314158	0.0486315225	0.0019923848	-0.0137929843	-0.011443999	0.0480224715	-0.0251555922	-0.0704433498	-0.1411752509	-0.0100785598	-0.1450059694	-0.1148337225	-0.0118655613	-0.0206229662	-0.0492725207	-0.0053129313	0.0346292622	-0.0017099098	-0.0078605991	-0.0636442482	0.1081378345	0.0010832094	-0.0284629994	-0.0019176325	0.0222830256	0.0838208016	-0.0328660019	0.0073581093	-0.0015263057	0.023530145	-0.0282578052	-0.0368041369	-0.0165210678	0.0520322057	0.0084108937	-0.0042600977	0.0555514388	-0.0564198235	-0.1038378613	-0.0640910779	-0.0314226158	0.0094189088	-0.0044356207	0.0210685338	0.0457269526	0.0881623357	-0.0005716092	0.0178401306	0.000681543	-0.0256370552	0.0195881944	0.0851211787	-0.016850859	-0.1073422654	-0.124700488	0.0089851200280861	0.0097230320608189	8.073238191911397e-05	9.453735245571222e-05	-0.0990485640777052	-0.013365497336835	0.0098106180458552	0.0001786365190609	-0.0809769112519021	0.0147713973163021	0.000218194178676	0.0065572601558984	-0.0008819700826117	-1.699952278699996e-05	2.8898377498573086e-10	7.778712266220889e-07	0.0001511726755021	3.1059835000181793e-09	2.285317781846323e-08	9.64713350238518e-18	-0.0003919335445652	8.430779999905185e-10	7.1078051406801295e-19	1.5361190335544166e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.3748566219793	0.7758271089770687	0.6019077030237165	757552.3910397311	927.4711112976074	2.237100472817019	860202.6622916189	5.004618525478131	769.8678004500889	0.5664451674658721	592696.4301698579	0.3208601277454399	796.2161634617574	702.2474183516588	0.76085	20.710001	0.1308138723443618	0.0665185268835096	0.0181859261	-0.0003429482	0.0247027138	-0.0573067703	-0.00590197	-0.027275929	0.0179472871	-0.0692878345	0.0599617959	-0.0017816668	0.0818103413	-0.0153772158	0.008279104	-0.0483375866	0.011273846	-0.0234634938	0.0093447554	-0.0200368381	0.0348518975	-0.0444469874	0.0071075635	-0.0015758016	0.0859553882	0.0051971118	0.0237677149	0.0293495305	-0.0175833708	0.0141472039	0.0329587489	0.0418019745	-0.0244404104	0.0032629812	-0.0664504269	0.0213995651	-0.0166723383	0.0229615968	0.0313106319	-0.0673743945	0.0344780887	-0.0125801769	-0.0495640267	-0.0094925107	-0.0269005005	0.0975595274	-0.0028303542	0.013438809	0.0093311426	0.0154146071	-0.0060949936	-0.0204517158	-0.0071153934	0.0242704523	-0.0105094037	0.0248481121	0.0031714976	0.0080601828	-0.1182737761	-0.0428220291	-0.0184175834	-0.0613640399	0.0165750421	0.0325395081	-0.0404505951	-0.0452395472	-0.0068657178	-0.0992273686	0.0760349235	0.0105013786	0.0226122081	0.0825512202	-0.0235265052	-0.1126387502	-0.1205247148	-0.0012276513250526	-0.0102127713531387	1.507127775903405e-06	0.0001043006987114	-0.083717039765645	0.0153315243120601	0.0070085427471225	0.0002350556377312	-0.12061754631398	-0.0396406350620779	0.0015713799481248	0.0145485924788051	-0.0003627770385965	0.0005191930440152	2.6956141695376936e-07	1.3160717973284648e-07	0.0006896170247181	0.000538444349216	4.755716407810445e-07	2.8992231720264176e-07	-0.0006468749836757	-0.0002549414391105	6.499513737573278e-08	4.184472445054372e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
870.1520995370166	-0.2227570849627227	0.0496207189010896	757164.676328678	920.232212470128	-7.238898827479375	846827.3248676669	52.40165623448227	770.2192380999575	0.3514376498685578	593237.674739279	0.123508421745135	795.2799216757015	703.6756173813415	0.819586	22.30879	0.0461996723211033	0.0228262778424369	0.0243917516	-0.0207571344	-0.0020989301	-0.0418947262	-0.0026741956	-0.0121650874	0.0451931262	0.0262264053	-0.0222209004	0.0812962413	-0.0698246548	-0.0282323228	0.027024019	0.0440369222	-0.0594704831	0.0283081495	0.0448623213	0.0160778838	-0.1012881034	0.0613106593	0.0525211947	-0.0180639233	0.0452296339	-0.1267075988	-0.0139938473	-0.0771057095	0.011598339	0.0105712169	0.036086452	0.0891727728	-0.0165895621	0.0187394149	0.0339600981	-0.0568979018	0.0191769614	-0.0089220908	-0.0798352324	0.0542080114	-0.0298349923	-0.0248581103	0.0390013311	-0.0072428542	-0.0775086573	0.0389366732	0.105125955	0.0122058044	-0.0070169407	-0.0069078949	0.0054767225	-0.0338179335	-0.0084018964	0.0126090578	0.0352894634	0.0509194279	-0.030855794	-0.0142457777	-0.0257752477	-0.0401404314	-0.1196330907	-0.009836215	-0.0730424457	-0.0142883898	0.0792324498	0.0712660097	-0.0167708971	0.0212946529	-0.0889879873	-0.0675026817	0.0411758836	0.0799246852	-0.0301376669	-0.1172407796	-0.1150284477	0.010411795340758	0.0116394466658105	0.0001084054822178	0.0001354767186862	-0.0833057378507504	0.0004113019148945	0.0069398459588579	1.6916926519595938e-07	-0.1076491630177969	0.0129683832961831	0.0001681789653167	0.0115883422984322	-0.0004993147767653	-0.0001365377381688	1.8642553944251786e-08	2.493152462961814e-07	0.0007961164117655	0.0001064993870474	6.338013410823751e-07	1.1342119441471914e-08	-0.0004663013000076	0.0001805736836681	3.2606855233467055e-08	2.1743690238877778e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.3918660016292	-1.7602335353874423	3.098422099102574	754104.4329377915	923.050416799692	2.8182043295639687	852022.0719540851	7.942275643173098	769.6250299132696	-0.5942081866878652	592322.6866690011	0.3530833691268809	794.6372631907116	695.7762991339861	0.786927	21.419809	0.0522978352281724	0.0269984059427555	0.0158602009	-0.0084709521	0.0020445734	0.0079271534	-0.0001115565	-0.0209564502	-0.0583970726	0.0702527805	-0.0756971909	-0.0829124863	0.017338563	-0.0088818096	0.0072979944	-0.0366187636	-0.0015360435	-0.0077896278	0.0146304623	-0.0137140596	-0.0950954253	-0.0131714186	0.0397824815	-0.0530549526	0.0844643496	-0.0744186461	0.0877144489	-0.0204007326	-0.0012564144	0.1403617786	0.0279947298	-0.0977744024	-0.0215035308	-0.0035805111	-0.0248631692	0.000111534	0.0303891384	-0.0591943651	-0.0358604999	0.0627746973	-0.0916057387	-0.0087875304	-0.0271150879	0.0259930268	-0.0771748962	-0.0880056281	-0.008969721	0.0159998885	0.0057191439	-0.0064900003	0.0131853036	-0.026315921	0.0066250087	-0.0007890604	0.0012246759	0.0789457714	-0.0632854752	0.0381794334	-0.0412718296	-0.0111904874	-0.0574242663	-0.0047142931	-0.0051105648	0.0626031567	-0.0366476247	-0.0915423622	-0.0011380487	-0.0074726986	0.115105651	0.0126180891	0.0386256446	0.0772433738	-0.0366662233	-0.1211199807	-0.1082719048	-0.003924520120762	-0.01433631546152	1.5401858178265786e-05	0.0002055299410122	-0.0762071629202409	0.0070985749305094	0.0058075316803521	5.038976604405794e-05	-0.107470314538034	0.0001788484797628	3.1986778713497385e-08	0.0115498685069039	-0.0003461474281855	0.0001531673485798	2.3460236670965964e-08	1.1981804203943588e-07	0.0010531151468253	0.0002569987350598	1.1090515124728733e-06	6.604834982233731e-08	-0.0006698171434956	-0.000203515843488	4.141869855063212e-08	4.486550057206052e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.4936442442646	0.1017782426354187	0.0103588106739541	754281.2100926832	928.3575687866944	5.307151987002385	861847.7755235421	28.165862213143363	770.6104555035581	0.9854255902885144	593840.4741314013	0.9710635939954668	796.2002086939686	708.497676691752	0.869831	23.676424	0.0391123772991993	0.0213630559926484	0.0327170805	-0.0341101889	-0.0301208382	0.00049465	0.0032243612	-0.0452128558	0.0528046125	0.0194030593	0.0312928352	0.082802551	-0.0657053583	-0.0322219752	-0.0165813646	0.0257458671	-0.0099794122	0.0911666198	0.0305132769	0.0600348499	0.0313548758	-0.0763177957	0.0036413156	-0.0492940022	-0.0707479352	-0.0449581307	-0.0208950732	-0.0839323841	-0.1273586071	0.1076144534	0.0065716904	0.1274837336	-0.0230804221	-0.0277873149	0.0529256164	-0.0841554611	-0.0345175962	0.0672034089	0.0095366519	-0.0330581554	-0.0091229542	-0.0450545018	0.0156530949	-0.0803885753	0.0059522686	0.0266734047	0.1131609966	0.0184839679	0.0042751733	-0.0311989236	-0.0040875772	-0.0469280054	-0.0099488084	0.0162827359	0.0005062962	0.0320324476	-0.0026515653	0.0227664653	-0.0114352771	-0.0108616034	-0.1095616742	-0.044772816	0.0741505184	-0.0157374663	-0.0604408758	0.0253566544	0.0820323511	-0.001782313	-0.2458842728	-0.042385854	0.0472537508	0.0745091236	-0.0430942802	-0.1242524367	-0.1003291122	0.0080787259338421	0.0120032460546041	6.52658127141329e-05	0.0001440779158473	-0.0793482380020691	-0.0031410750818281	0.006296142874033	9.866352669681973e-06	-0.1034533298828819	0.0040169846551521	1.613616571972744e-05	0.0107025914638563	-0.0002537409966259	9.240643155960002e-05	8.538948593579043e-09	6.438449336870499e-08	0.0007590865030928	-0.0002940286437325	5.762123191776555e-07	8.645284333517342e-08	-0.0006824034983558	-1.2586354860200011e-05	1.584163286668805e-10	4.656745345682344e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.3522824025438	-4.141361841720823	17.150877904061286	747104.8680944868	920.9801743947544	-7.377394391940015	848204.4816281922	54.42594801422799	768.4487851586672	-2.161670344890922	590513.5354118315	4.672818679980837	793.4984713985343	690.8823122721233	0.7848889999999998	21.364342	0.0685753317482374	0.0403545226055653	0.018505428	-0.0238070415	-0.0281230975	0.0819901826	-0.0399756279	-0.0288858066	-0.0717915778	0.0443189861	0.0196211779	0.0558662847	-0.0232663044	-0.0072535614	-0.0152872711	-0.01059061	-0.0504090275	0.0289531854	-0.0715425278	0.0205640247	0.028281982	-0.0247141733	0.0471574572	-0.0332193234	0.0300790894	-0.0864248746	0.055429098	-0.0441102634	-0.0524208824	-0.0528901244	-0.0794423202	0.0554082647	-0.0057495145	-0.0161859833	0.0439940019	-0.0400709827	0.0134313822	-0.029390717	0.061971011	0.0010373005	-0.0167957721	-0.0109892517	0.049358816	0.0054517906	-0.0875092802	-0.0733851447	-0.0089750633	0.0257513692	0.0157987325	-0.0051625645	0.009181885	-0.0298248631	-0.0021347868	-0.0017669863	-0.0142619975	0.0874037659	-0.026858275	0.0327378499	0.0346715869	0.0003078339	-0.067906983	0.0111502339	-0.033081137	0.0863956508	0.038103811	0.0037968538	-0.0726734197	0.0991620605	-0.0862036277	-0.0580826164	0.063421519	0.0717238087	-0.0494042187	-0.1266188352	-0.0912870929	0.0024189868390749	-0.0056597390947672	5.851497327617576e-06	3.203264662083624e-05	-0.0794761388967515	-0.0001279008946823	0.0063164566539357	1.6358638860557825e-08	-0.0687265630309141	0.0347267668519678	0.0012059483359909	0.0047233404660422	-0.0001249031965592	0.0001288378000666	1.6599178726026958e-08	1.560080851070615e-08	0.0007630159921925	3.929489099699932e-06	5.821934043415052e-07	1.5440884584660582e-11	-0.0002539522893858	0.00042845120897	1.8357043846785465e-07	6.44917652842891e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.0707169320812	1.718434529537376	2.9530172323063426	750078.486727249	918.9799971947303	-2.0001772000240408	844524.2352440266	4.000708831496012	768.7848002518758	0.3360150932086299	591030.0690983166	0.1129061428640042	793.6703961519736	685.2124924636887	0.778595	21.193014	0.0645883419427052	0.0332074532293288	0.0264615338	-0.0284894247	-0.0708328106	0.0400249256	0.0278210859	0.0020884933	-0.0402893957	0.0646213798	0.0064177899	-0.0002064845	-0.0188435161	-0.0108202671	-0.0633019575	-0.0586885779	-0.0641001826	-0.0126626794	0.0172233553	-0.0014205422	0.0029888247	-0.0207936973	0.036500946	0.0557501204	0.0583597706	-0.0631497732	0.0167259038	-0.0214293857	-0.0877514032	-0.0716210909	0.0301667901	-0.043530917	-0.0106392131	-0.0483978328	-0.0030407445	-0.0394581977	0.0681615828	-0.0526286173	-0.0036429234	-0.016932924	0.008543099	0.0303383036	-0.0312583399	0.0781843961	-0.0743675072	-0.0406536853	-0.0631313593	0.0255090261	0.0091799709	-0.0374408307	-0.0161558858	-0.0453062179	-0.0098424114	0.0057059987	-0.0043209655	0.0116318546	0.017177699	-0.0300986012	-0.0187012644	-0.038431926	-0.065394821	0.0304903602	0.0225211401	0.0195907065	0.0268793742	0.0012618178	0.0813554077	0.0454001422	0.0189554771	0.002767512	0.0789065883	0.0688893378	-0.0555787436	-0.1282045865	-0.0812449131	-0.0008601180319942	-0.0032791048710691	7.398030289615757e-07	1.07525287554691e-05	-0.0723921150224669	0.0070840238742845	0.005240618317426	5.018339425143416e-05	-0.0783934823530856	-0.0096669193221715	9.344932918137284e-05	0.0061455380754435	-0.000324240895445	-0.0001993376988858	3.973551819708586e-08	1.0513215827897543e-07	0.0006341330908545	-0.0001288829013379	4.021247769166815e-07	1.6610802257300636e-08	-0.0008168975666656	-0.0005629452772798	3.16907385211631e-07	6.673216344241784e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.3324023114186	2.2616853793374503	5.115220755108786	754001.1609039194	919.1842450728784	0.2042478781480667	844899.6763901974	0.0417171957279875	769.9376473304069	1.1528470785310674	592803.980776682	1.329056386477617	794.6574782657901	688.945738505746	0.7924109999999999	21.569078	0.0865434497245786	0.0462619761705985	0.0449480502	-0.0190364538	0.0101480107	0.0111917977	0.0540412494	-0.0434476396	0.0052951418	-0.0308323868	0.0379017249	0.0134060859	0.0156630073	-0.0411713981	-0.0319536966	-0.0049295161	0.0215301424	0.0054451116	-0.0299335575	-0.018746746	0.0580228685	-0.1403443794	0.0007691275	0.0167993328	0.0182763777	0.0185560732	0.0289721917	0.1629692649	-0.0289583503	0.1585979994	0.1117277002	0.1336153938	-0.0412756707	-0.0445264812	0.0052711439	0.0235450823	-0.0255868927	0.0615707276	0.068957362	-0.0702497426	0.0131582499	0.0101674732	-0.1209445001	0.0024015052	0.0038981816	0.0926088678	-0.0119526597	0.0405634084	0.0244190846	-0.0433192527	-0.0197467603	-0.0137138048	-0.0123343642	0.0031031832	-0.0563059125	0.0025412785	0.0031990351	0.0108473949	-0.0653270943	-0.0040282443	0.0075846595	-0.0521707679	0.064019177	0.0559697193	-0.1241839767	-0.0541144852	-0.0028455488	-0.0241465265	0.133817769	0.0358645608	-0.0009076532	0.0660076536	-0.0616009311	-0.1289999139	-0.0703125971	-0.0173906985360758	-0.0165305805040816	0.0003024363955726	0.0002732600918019	-0.0904667789744451	-0.0180746639519782	0.0081842380980111	0.0003266934769769	-0.0782175402581302	0.0001759420949554	3.0955620777296064e-08	0.0061179836040322	8.601431504186784e-05	0.0004102552104868	1.6830933773162426e-07	7.398462392121693e-09	0.00125896607348	0.0006248329826254	1.5849955741736484e-06	3.904162561766783e-07	-0.0008170546370245	-1.570703588999996e-07	2.4671097644974685e-14	6.675782798832374e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
